,Concept_ID,uk,lv
146,Wasser::N,вода,ūdens
147,Stein::N,камінь,из
148,Stein::N,камінь,akmens
149,Boden::N,ґрунт,му
150,Boden::N,ґрунт,augsne
151,Erde::N,земля,му
152,Erde::N,земля,му-ва
153,Erde::N,земля,zeme
154,Staub::N,пил,бус
155,Staub::N,пил,putekļi
156,Rauch::N,дим,тшын
157,Rauch::N,дим,dūmi
158,Funke::N,іскра,кинь
159,Funke::N,іскра,би кинь
160,Funke::N,іскра,dzirkstele
161,Feuer::N,вогонь,би
162,Feuer::N,вогонь,uguns
163,Licht::N,світло,югӧр
164,Licht::N,світло,gaisma
165,Schatten::N,тінь,вуджӧр
166,Schatten::N,тінь,ēna
167,Wetter::N,погода,поводдя
168,Wetter::N,погода,laiks
169,Nebel::N,туман,ру
170,Nebel::N,туман,онь
171,Nebel::N,туман,migla
172,Wolke::N,хмара,кымӧр
173,Wolke::N,хмара,mākonis
174,Regen::N,дощ,зэр
175,Regen::N,дощ,lietus
176,Schnee::N,сніг,лым
177,Schnee::N,сніг,sniegs
178,Eis::N,лід,йи
179,Eis::N,лід,ledus
180,Frost::N,мороз,кӧдзыд
181,Frost::N,мороз,sals
182,Kälte::N,холод,кӧдзыд
183,Kälte::N,холод,saltums
184,Kälte::N,холод,aukstums
185,Hitze::N,жар,пӧсь
186,Hitze::N,жар,гожӧд
187,Hitze::N,жар,karstums
188,Raureif::N,іній,пуж
189,Raureif::N,іній,гыӧр
190,Raureif::N,іній,sarma
191,Regenbogen::N,райдуга,ӧшкамӧшка
192,Regenbogen::N,райдуга,varavīksne
193,Donner::N,грім,гым
194,Donner::N,грім,pērkons
195,Strömung::N,струмина,ва ныр
196,Strömung::N,струмина,визувтӧм
197,Strömung::N,струмина,straume
198,Strömung::N,струмина,strāvojums
199,Tropfen::N,крапля,войт
200,Tropfen::N,крапля,lāse
201,Schaum::N,піна,быг
202,Schaum::N,піна,быгзьӧм
203,Schaum::N,піна,putas
204,Schmutz::N,бруд,няйт
205,Schmutz::N,бруд,dubļi
206,See::N,озеро,ты
207,See::N,озеро,ezers
208,Sumpf::N,драговина,гыбад
209,Sumpf::N,драговина,кад
210,Sumpf::N,драговина,dumbrājs
211,Sumpf::N,драговина,staignājs
212,Moor::N,болото,нюр
213,Moor::N,болото,purvs
214,Moor::N,болото,muklājs
215,Wiese::N,луг,видз
216,Wiese::N,луг,pļava
217,Wiese::N,лука,видз
218,Wiese::N,лука,pļava
219,Wald::N,ліс,вӧр
220,Wald::N,ліс,mežs
221,Hügel::N,горб,дзиб
222,Hügel::N,горб,мыльк
223,Hügel::N,горб,нӧрыс
224,Hügel::N,горб,paugurs
225,Anhöhe::N,височина,мыльк
226,Anhöhe::N,височина,нӧрыс
227,Anhöhe::N,височина,paugurs
228,Berg::N,гора,чой
229,Berg::N,гора,керӧс
230,Berg::N,гора,kalns
231,Gipfel::N,вершина,чук
232,Gipfel::N,вершина,virsotne
233,Höhle::N,печера,рудӧг
234,Höhle::N,печера,ala
235,Abhang::N,схил,ньывк
236,Abhang::N,схил,бокша
237,Abhang::N,схил,nogāze
238,Quelle::N,джерело,ӧшмӧс
239,Quelle::N,джерело,avots
240,Bach::N,струмок,шор
241,Bach::N,струмок,urga
242,Bach::N,струмок,strauts
243,Fluss::N,річка,ю
244,Fluss::N,річка,upe
245,Ufer::N,берег,вадор
246,Ufer::N,берег,krasts
247,Küste::N,узбережжя,вадор
248,Küste::N,узбережжя,piekraste
249,Festland::N,суша,му
250,Festland::N,суша,sauszeme
251,Meer::N,море,саридз
252,Meer::N,море,jūra
253,Bucht::N,бухта,куръя
254,Bucht::N,бухта,līcis
255,Bucht::N,затока,куръя
256,Bucht::N,затока,līcis
257,Insel::N,острів,ді
258,Insel::N,острів,sala
259,Blume::N,квітка,дзоридз
260,Blume::N,квітка,puķe
261,Blume::N,квітка,zieds
262,Gras::N,трава,турун
263,Gras::N,трава,zāle
264,Wurzel::N,корінь,вуж
265,Wurzel::N,корінь,sakne
266,Baum::N,дерево,пу
267,Baum::N,дерево,koks
268,Stamm::N,стовбур,пучер
269,Stamm::N,стовбур,stumbrs
270,Rinde::N,кора,кырсь
271,Rinde::N,кора,miza
272,Ast::N,гілка,ув
273,Ast::N,гілка,zars
274,Zweig::N,галузь,вож
275,Zweig::N,галузь,nozare
276,Blatt::N,лист,кор
277,Blatt::N,лист,lapa
278,Birke::N,береза,кыдз
279,Birke::N,береза,bērzs
280,Kiefer[Baum]::N,сосна,пожӧм
281,Kiefer[Baum]::N,сосна,priede
282,Weide[Baum]::N,верба,бадь
283,Weide[Baum]::N,верба,kārkls
284,Tanne::N,ялиця,коз
285,Tanne::N,ялиця,egle
286,Horn::N,ріг,сюр
287,Horn::N,ріг,rags
288,Feder::N,перо,гӧн
289,Feder::N,перо,тывборд
290,Feder::N,перо,spalva
291,Fell::N,хутро,ку
292,Fell::N,хутро,āda
293,Flügel::N,крило,борд
294,Flügel::N,крило,spārns
295,Klaue::N,кіготь,гыж
296,Klaue::N,кіготь,nags
297,Kralle::N,лапа,гыж
298,Kralle::N,лапа,nags
299,Schwanz::N,хвіст,бӧж
300,Schwanz::N,хвіст,ļipa
301,Ei::N,яйце,кольк
302,Ei::N,яйце,ola
303,Nest::N,гніздо,поз
304,Nest::N,гніздо,ligzda
305,Bau::N,лігво,горс
306,Bau::N,лігво,пырмӧс
307,Bau::N,лігво,гу
308,Bau::N,лігво,ala
309,Tier::N,тварина,пемӧс
310,Tier::N,тварина,dzīvnieks
311,Herde::N,стадо,стада
312,Herde::N,стадо,кельӧб
313,Herde::N,стадо,ganāmpulks
314,Kuh::N,корова,мӧс
315,Kuh::N,корова,govs
316,Bulle::N,бик,ӧш
317,Bulle::N,бик,bullis
318,Bulle::N,бугай,ӧш
319,Bulle::N,бугай,bullis
320,Pferd::N,кінь,вӧв
321,Pferd::N,кінь,zirgs
322,Schaf::N,вівця,ыж
323,Schaf::N,вівця,aita
324,Schwein::N,свиня,порсь
325,Schwein::N,свиня,cūka
326,Hund::N,собака,пон
327,Hund::N,собака,suns
328,Katze::N,кішка,кань
329,Katze::N,кішка,kaķis
330,Bär::N,ведмідь,ош
331,Bär::N,ведмідь,lācis
332,Eichhörnchen::N,білка,ур
333,Eichhörnchen::N,білка,vāvere
334,Elch::N,лось,йӧра
335,Elch::N,лось,alnis
336,Fuchs::N,лисиця,руч
337,Fuchs::N,лисиця,lapsa
338,Hase::N,заєць,кӧч
339,Hase::N,заєць,zaķis
340,Maus::N,миша,шыр
341,Maus::N,миша,pele
342,Wolf::N,вовк,кӧин
343,Wolf::N,вовк,vilks
344,Vogel::N,птах,кай
345,Vogel::N,птах,лэбач
346,Vogel::N,птах,putns
347,Schwarm::N,зграя,чукӧр
348,Schwarm::N,зграя,spiets
349,Huhn::N,курка,курӧг
350,Huhn::N,курка,vista
351,Hahn::N,півень,петук
352,Hahn::N,півень,gailis
353,Gans::N,гуска,дзодзӧг
354,Gans::N,гуска,zoss
355,Adler::N,орел,кутш
356,Adler::N,орел,ērglis
357,Ente::N,качка,утка
358,Ente::N,качка,pīle
359,Eule::N,сова,сюзь
360,Eule::N,сова,pūce
361,Kranich::N,журавель,тури
362,Kranich::N,журавель,dzērve
363,Krähe::N,ворона,рака
364,Krähe::N,ворона,vārna
365,Kuckuck::N,зозуля,кӧк
366,Kuckuck::N,зозуля,dzeguze
367,Schwan::N,лебідь,юсь
368,Schwan::N,лебідь,gulbis
369,Fisch::N,риба,чери
370,Fisch::N,риба,zivs
371,Barsch::N,окунь,ёкыш
372,Barsch::N,окунь,asaris
373,Hecht::N,щука,сир
374,Hecht::N,щука,līdaka
375,Schlange[Tier]::N,змія,кый
376,Schlange[Tier]::N,змія,čūska
377,Wurm::N,черв’як,номыр
378,Wurm::N,черв’як,tārps
379,Spinne::N,павук,черань
380,Spinne::N,павук,zirneklis
381,Ameise::N,мурашка,кодзувкот
382,Ameise::N,мурашка,skudra
383,Laus::N,воша,той
384,Laus::N,воша,uts
385,Mücke::N,комар,ном
386,Mücke::N,комар,ods
387,Fliege::N,муха,гут
388,Fliege::N,муха,muša
389,Schmetterling::N,метелик,бобув
390,Schmetterling::N,метелик,tauriņš
391,Beere::N,ягода,тусь
392,Beere::N,ягода,вотӧс
393,Beere::N,ягода,oga
394,Apfel::N,яблуко,яблӧг
395,Apfel::N,яблуко,ābols
396,Pilz::N,гриб,тшак
397,Pilz::N,гриб,sēne
398,Zwiebel::N,цибуля,луккок
399,Zwiebel::N,цибуля,йӧнгыль
400,Zwiebel::N,цибуля,sīpols
401,Saat::N,сім’я,тусь
402,Saat::N,сім’я,кӧйдыс
403,Saat::N,сім’я,sēkla
404,Korn::N,зерно,тусь
405,Korn::N,зерно,grauds
406,Heu::N,сіно,турун
407,Heu::N,сіно,siens
408,Schale::N,шкірка,кор
409,Schale::N,шкірка,čaula
410,Schale::N,шкірка,čaumala
411,Grube::N,яма,гу
412,Grube::N,яма,bedre
413,Falle::N,пастка,лэч
414,Falle::N,пастка,slazds
415,Falle::N,пастка,lamatas
416,Schlinge::N,петля,лэч
417,Schlinge::N,петля,cilpa
418,Spur::N,слід,туй
419,Spur::N,слід,pēda
420,Asche::N,зола,пӧм
421,Asche::N,зола,pelni
422,Asche::N,попіл,пӧм
423,Asche::N,попіл,pelni
424,Dreck::N,бруд,няйт
425,Dreck::N,бруд,dubļi
426,Eisen::N,залізо,кӧрт
427,Eisen::N,залізо,dzelzs
428,Gold::N,золото,зарни
429,Gold::N,золото,zelts
430,Silber::N,срібло,эзысь
431,Silber::N,срібло,sudrabs
432,Kohle::N,вугілля,шом
433,Kohle::N,вугілля,ogle
434,Glas::N,скло,стеклӧ
435,Glas::N,скло,stikls
436,Lehm::N,глина,сёй
437,Lehm::N,глина,māls
438,Sand::N,пісок,лыа
439,Sand::N,пісок,smiltis
440,Mensch::N,людина,морт
441,Mensch::N,людина,cilvēks
442,Mann::N,чоловік,аймӧрт
443,Mann::N,чоловік,мужичӧй
444,Mann::N,чоловік,vīrietis
445,Frau::N,жінка,ань
446,Frau::N,жінка,нывбаба
447,Frau::N,жінка,sieviete
448,Kind::N,дитина,кага
449,Kind::N,дитина,bērns
450,Junge::N,хлопець,пи
451,Junge::N,хлопець,zēns
452,Junge::N,хлопець,puika
453,Junge::N,хлопець,puisis
454,Mädchen::N,дівчина,ныв
455,Mädchen::N,дівчина,meiča
456,Mädchen::N,дівчина,skuķis
457,Mädchen::N,дівчина,meitene
458,Familie::N,сім’я,семья
459,Familie::N,сім’я,ģimene
460,Familie::N,родина,семья
461,Familie::N,родина,ģimene
462,Großvater::N,дідусь,пӧль
463,Großvater::N,дідусь,vecaistēvs
464,Großmutter::N,бабуся,баб
465,Großmutter::N,бабуся,vecāmāte
466,Eltern::N,батьки,ай-мам
467,Eltern::N,батьки,бать-мам
468,Eltern::N,батьки,vecāki
469,Vater::N,батько,бать
470,Vater::N,батько,ай
471,Vater::N,батько,tēvs
472,Mutter::N,мати,мам
473,Mutter::N,мати,māte
474,Sohn::N,син,пи
475,Sohn::N,син,dēls
476,Tochter::N,дочка,ныв
477,Tochter::N,дочка,meita
478,Bruder::N,брат,вок
479,Bruder::N,брат,brālis
480,Schwester::N,сестра,чой
481,Schwester::N,сестра,māsa
482,Onkel::N,дядько,дядь
483,Onkel::N,дядько,tēvocis
484,Tante::N,тітка,тьӧт
485,Tante::N,тітка,tante
486,Ehemann::N,чоловік,верӧс
487,Ehemann::N,чоловік,vīrs
488,Ehefrau::N,жінка,гӧтыр
489,Ehefrau::N,жінка,sieva
490,Ehefrau::N,дружина,гӧтыр
491,Ehefrau::N,дружина,sieva
492,Freude::N,радощі,радлун
493,Freude::N,радощі,prieks
494,Gelächter::N,сміх,серам
495,Gelächter::N,сміх,smiekli
496,Glück::N,щастя,шуд
497,Glück::N,щастя,laime
498,Kummer::N,горе,шог
499,Kummer::N,горе,bēdas
500,Kummer::N,горе,raizes
501,Wunsch::N,бажання,кӧсйӧм
502,Wunsch::N,бажання,vēlme
503,Wunsch::N,бажання,vēlējums
504,Lust::N,бажання,кыскӧм
505,Lust::N,бажання,радейтӧм
506,Lust::N,бажання,kāre
507,Geist::N,дух,лов
508,Geist::N,дух,gars
509,Gedanke::N,думка,мӧвп
510,Gedanke::N,думка,doma
511,Gedächtnis::N,пам’ять,паметь
512,Gedächtnis::N,пам’ять,atmiņa
513,Verstand::N,розум,вежӧр
514,Verstand::N,розум,prāts
515,Sinn::N,зміст,мог
516,Sinn::N,зміст,вежӧртас
517,Sinn::N,зміст,nozīme
518,Sinn::N,значення,мог
519,Sinn::N,значення,вежӧртас
520,Sinn::N,значення,nozīme
521,Grund::N,причина,помка
522,Grund::N,причина,pamats
523,Grund::N,причина,iemesls
524,Wahrheit::N,правда,збыль
525,Wahrheit::N,правда,збыльтор
526,Wahrheit::N,правда,taisnība
527,Wahrheit::N,правда,patiesība
528,Gespräch::N,розмова,сёрни
529,Gespräch::N,розмова,saruna
530,Märchen::N,байка,мойд
531,Märchen::N,байка,pasaka
532,Erzählung::N,повість,висьт
533,Erzählung::N,повість,stāsts
534,Erzählung::N,повість,nostāsts
535,Erzählung::N,оповідання,висьт
536,Erzählung::N,оповідання,stāsts
537,Erzählung::N,оповідання,nostāsts
538,Nachricht::N,повідомлення,юӧртӧм
539,Nachricht::N,повідомлення,ziņa
540,Neuigkeit::N,новина,выльтор
541,Neuigkeit::N,новина,jaunums
542,Name::N,ім’я,ним
543,Name::N,ім’я,vārds
544,Rätsel::N,загадка,нӧдкыв
545,Rätsel::N,загадка,mīkla
546,Rede::N,промова,сёрни
547,Rede::N,промова,runa
548,Sprache::N,мова,кыв
549,Sprache::N,мова,valoda
550,Stimme::N,голос,гӧлӧс
551,Stimme::N,голос,вом шы
552,Stimme::N,голос,balss
553,Wort::N,слово,кыв
554,Wort::N,слово,vārds
555,Zeichen::N,знак,пас
556,Zeichen::N,знак,zīme
557,Ruf::N,оклик,чукӧстчӧм
558,Ruf::N,оклик,корӧм
559,Ruf::N,оклик,sauciens
560,Lärm::N,шум,шы
561,Lärm::N,шум,зык
562,Lärm::N,шум,зычитӧм
563,Lärm::N,шум,troksnis
564,Laut::N,звук,шы
565,Laut::N,звук,skaņa
566,Ton::N,тон,шы
567,Ton::N,тон,tonis
568,Lied::N,пісня,сьылан
569,Lied::N,пісня,сьыланкыв
570,Lied::N,пісня,dziesma
571,Ruhe::N,спокій,чӧв
572,Ruhe::N,спокій,miers
573,Leute::N,люди,йӧз
574,Leute::N,люди,войтыр
575,Leute::N,люди,ļaudis
576,Leute::N,люди,cilvēki
577,Volk::N,народ,йӧз
578,Volk::N,народ,войтыр
579,Volk::N,народ,tauta
580,Arbeit::N,робота,удж
581,Arbeit::N,робота,darbs
582,Gast::N,гість,гӧсть
583,Gast::N,гість,viešņa
584,Gast::N,гість,ciemiņš
585,Geschenk::N,подарунок,козин
586,Geschenk::N,подарунок,dāvana
587,Spiel::N,гра,ворсан
588,Spiel::N,гра,rotaļa
589,Gesellschaft::N,товариство,котыр
590,Gesellschaft::N,товариство,biedrība
591,Gesellschaft::N,товариство,kompānija
592,Hilfe::N,допомога,отсӧг
593,Hilfe::N,допомога,palīdzība
594,Freund::N,друг,ёрт
595,Freund::N,друг,draugs
596,Freund::N,приятель,ёрт
597,Freund::N,приятель,draugs
598,Kamerad::N,товариш,ёрт
599,Kamerad::N,товариш,biedrs
600,Angelegenheit::N,справа,мог
601,Angelegenheit::N,справа,делӧ
602,Angelegenheit::N,справа,darīšana
603,Anzahl::N,число,лыд
604,Anzahl::N,число,тшӧт
605,Anzahl::N,число,skaits
606,Anzahl::N,число,daudzums
607,Art::N,рід,сикас
608,Art::N,рід,suga
609,Art::N,рід,šķira
610,Stück::N,кусок,тор
611,Stück::N,кусок,gabals
612,Teil::N,частина,юкӧн
613,Teil::N,частина,daļa
614,Hälfte::N,половина,пӧв
615,Hälfte::N,половина,джын
616,Hälfte::N,половина,puse
617,Kreis::N,круг,кытш
618,Kreis::N,круг,aplis
619,Kreis::N,круг,riņķis
620,Kreis::N,коло,кытш
621,Kreis::N,коло,aplis
622,Kreis::N,коло,riņķis
623,Kreuz::N,хрест,перна
624,Kreuz::N,хрест,крест
625,Kreuz::N,хрест,krusts
626,Linie::N,лінія,визь
627,Linie::N,лінія,līnija
628,Strich::N,штрих,визь
629,Strich::N,штрих,svītra
630,Abstand::N,проміжок,кост
631,Abstand::N,проміжок,коласт
632,Abstand::N,проміжок,atstarpe
633,Entfernung::N,відстань,ылна
634,Entfernung::N,відстань,attālums
635,Entfernung::N,відстань,atstatums
636,Gegend::N,місцевість,му-ва
637,Gegend::N,місцевість,apvidus
638,Gegend::N,місцевість,apgabals
639,Platz::N,площа,ылдӧс
640,Platz::N,площа,йир
641,Platz::N,площа,гӧгӧртас
642,Platz::N,площа,vieta
643,Ort::N,місце,ин
644,Ort::N,місце,места
645,Ort::N,місце,vieta
646,Seite::N,сторона,бок
647,Seite::N,сторона,ӧтарладор
648,Seite::N,сторона,sāns
649,Mitte::N,середина,шӧр
650,Mitte::N,середина,vidus
651,Gegenstand::N,предмет,кӧлуй
652,Gegenstand::N,предмет,priekšmets
653,Sache::N,річ,добра
654,Sache::N,річ,lieta
655,Rand::N,край,дор
656,Rand::N,край,mala
657,Rand::N,край,apmale
658,Kante::N,ребро,дор
659,Kante::N,ребро,šķautne
660,Ecke::N,ріг,пельӧс
661,Ecke::N,ріг,kakts
662,Ecke::N,ріг,stūris
663,Spitze::N,кінчик,йыв
664,Spitze::N,кінчик,smaile
665,Spitze::N,кінчик,galotne
666,Ende::N,кінець,пом
667,Ende::N,кінець,gals
668,Ende::N,кінець,uzgalis
669,Loch::N,діра,розь
670,Loch::N,діра,caurums
671,Winkel::N,куток,пельӧс
672,Winkel::N,куток,leņķis
673,Muster::N,узор,сер
674,Muster::N,узор,piemērs
675,Größe::N,розмір,ыджда
676,Größe::N,розмір,lielums
677,Länge::N,довжина,кузьта
678,Länge::N,довжина,garums
679,Höhe::N,висота,джуджда
680,Höhe::N,висота,augstums
681,Gewicht::N,вага,сьӧкта
682,Gewicht::N,вага,сьӧкталун
683,Gewicht::N,вага,svars
684,Gewicht::N,вага,smagums
685,Menge::N,кількість,лун
686,Menge::N,кількість,числӧ
687,Menge::N,кількість,masa
688,Menge::N,кількість,daudzums
689,Haufen::N,купа,чукӧр
690,Haufen::N,купа,čupa
691,Haufen::N,купа,grēda
692,Haufen::N,купа,kaudze
693,Reihe::N,ряд,рад
694,Reihe::N,ряд,rinda
695,Reihe::N,ряд,virkne
696,Boot::N,човен,пыж
697,Boot::N,човен,laiva
698,Ruder::N,весло,пелыс
699,Ruder::N,весло,ӧпаснӧй
700,Ruder::N,весло,airis
701,Ruder::N,весло,irklis
702,Schlitten::N,сани,дадь
703,Schlitten::N,сани,ragavas
704,Ski::N,лижа,лызь
705,Ski::N,лижа,slēpe
706,Lagerfeuer::N,вогнище,бипур
707,Lagerfeuer::N,вогнище,ugunskurs
708,Last::N,тягар,сьӧкыдтор
709,Last::N,тягар,krava
710,Last::N,вантаж,сьӧкыдтор
711,Last::N,вантаж,krava
712,Gang::N,хід,мунӧм
713,Gang::N,хід,ветлӧм
714,Gang::N,хід,eja
715,Gang::N,хід,gājums
716,Schritt::N,крок,воськов
717,Schritt::N,крок,воськовтӧм
718,Schritt::N,крок,solis
719,Norden::N,північ,войвыв
720,Norden::N,північ,ziemeļi
721,Süden::N,південь,лунвыв
722,Süden::N,південь,dienvidi
723,Westen::N,захід,рытыв
724,Westen::N,захід,rietumi
725,Osten::N,схід,асыв
726,Osten::N,схід,austrumi
727,Holz::N,дрова,пу
728,Holz::N,дрова,koks
729,Holz::N,дрова,koksne
730,Brett::N,дошка,пӧв
731,Brett::N,дошка,dēlis
732,Platte::N,плита,плита
733,Platte::N,плита,plate
734,Platte::N,плита,plāksne
735,Stütze::N,підпірка,пыкӧд
736,Stütze::N,підпірка,мыджӧд
737,Stütze::N,підпірка,balsts
738,Stütze::N,підпірка,atspaids
739,Stange::N,жердина,потш
740,Stange::N,жердина,maikste
741,Stock::N,палиця,бедь
742,Stock::N,палиця,boze
743,Stock::N,палиця,spieķis
744,Stab::N,палиця,зир
745,Stab::N,палиця,zizlis
746,Rohr::N,труба,труба
747,Rohr::N,труба,caurule
748,Haus::N,дім,керка
749,Haus::N,дім,māja
750,Haus::N,хата,керка
751,Haus::N,хата,māja
752,Heim::N,житло,горт
753,Heim::N,житло,mājas
754,Ofen::N,піч,пач
755,Ofen::N,піч,krāsns
756,Fußboden::N,підлога,джодж
757,Fußboden::N,підлога,grīda
758,Tisch::N,стіл,пызан
759,Tisch::N,стіл,galds
760,Stuhl::N,стілець,улӧс
761,Stuhl::N,стілець,krēsls
762,Wiege::N,колиска,зыбка
763,Wiege::N,колиска,šūpulis
764,Bett::N,ліжко,вольпась
765,Bett::N,ліжко,gulta
766,Bett::N,постіль,вольпась
767,Bett::N,постіль,gulta
768,Regal::N,полиця,джадж
769,Regal::N,полиця,plaukts
770,Kiste::N,ящик,куд
771,Kiste::N,ящик,ящик
772,Kiste::N,ящик,kaste
773,Kiste::N,ящик,šķirsts
774,Fenster::N,вікно,ӧшинь
775,Fenster::N,вікно,logs
776,Tür::N,двері,ӧдзӧс
777,Tür::N,двері,durvis
778,Tor::N,ворота,дзиръя
779,Tor::N,ворота,vārti
780,Zaun::N,паркан,потшӧс
781,Zaun::N,паркан,žogs
782,Zaun::N,огорожа,потшӧс
783,Zaun::N,огорожа,žogs
784,Dach::N,дах,вевт
785,Dach::N,дах,jumts
786,Leiter::N,драбина,пос
787,Leiter::N,драбина,kāpnes
788,Leiter::N,драбина,redeles
789,Besen::N,мітла,рос
790,Besen::N,мітла,slota
791,Spaten::N,заступ,зыр
792,Spaten::N,заступ,lāpsta
793,Schaufel::N,совок,тэльӧб
794,Schaufel::N,совок,liekšķere
795,Schaufel::N,лопата,тэльӧб
796,Schaufel::N,лопата,liekšķere
797,Gabel::N,виделка,вилки
798,Gabel::N,виделка,dakšiņa
799,Löffel::N,ложка,пань
800,Löffel::N,ложка,karote
801,Messer::N,ніж,пурт
802,Messer::N,ніж,nazis
803,Nagel::N,цвях,тув
804,Nagel::N,цвях,кӧрт тув
805,Nagel::N,цвях,nagla
806,Netz::N,сіть,тыв
807,Netz::N,сіть,tīkls
808,Haken::N,крюк,крук
809,Haken::N,крюк,āķis
810,Haken::N,крюк,kāsis
811,Haken::N,крюк,krampis
812,Griff::N,ручка,нуд
813,Griff::N,ручка,kāts
814,Griff::N,ручка,rokturis
815,Griff::N,держак,нуд
816,Griff::N,держак,kāts
817,Griff::N,держак,rokturis
