,Concept_ID,ku,vep
815,beginnen::V,li dest pêkirin,augotadas
816,enden::V,xalas bû,loptas
817,wechseln::V,guherandin,vajehtadas
818,wechseln::V,dêgiş kirin,vajehtadas
819,aufgehen[Sonne]::V,hilatin,nousta
820,untergehen[Sonne]::V,çun ava,lasktas
821,scheinen[Sonne]::V,şewk de,paštta
822,donnern::V,gire-gir,juraita
823,wehen::V,ba le de,dölta
824,wehen::V,ba le de,puhuda
825,strömen::V,xwe girtin,valadas
826,fließen::V,herikîn,valuda
827,sich drehen::V,xwe zivirandin,punotas
828,schwanken::V,hejandin,čibuda
829,schwingen::V,libakirin,čibuda
830,fallen::V,ketin,langeta
831,brennen::V,şewitîn,pallada
832,rauchen::V,kişandin,savustada
833,regnen::V,bahran tê,vihmda
834,gefrieren::V,qefilandin,jäduda
835,gefrieren::V,qefilandin,kül'mdä
836,tauen::V,helandin,sulada
837,schmelzen::V,helandin,sulada
838,trocknen::V,zuwabûn,kuida
839,trocknen::V,zuwabûn,kuivehtuda
840,sieden::V,kelîn,kehuda
841,faulen::V,xerabûn,hapata
842,faulen::V,xerabûn,traudäs
843,verfaulen::V,xerabûn,hapata
844,reißen::V,jêkirin,rebita
845,versinken::V,xerq bûn,upota
846,vergehen::V,derbas bûn,mända
847,erscheinen::V,peyda bûn,ozutadas
848,verschwinden::V,wendabûn,hajeta
849,sinken::V,noq bûn,väheta
850,sinken::V,noq bûn,lasktas
851,abnehmen::V,kêm bûn,peneta
852,zunehmen::V,qelew bûn,ližaduda
853,steigen::V,hildan,nousta
854,wachsen::V,mezin bûn,kazda
855,glänzen::V,biriqîn,loštta
856,funkeln::V,çikisîn,hoštta
857,lärmen::V,guşîn,robaita
858,läuten::V,lê de,judaita
859,klingeln::V,sîl dan,kelotada
860,klingeln::V,ringerin,kelotada
861,klirren::V,zingzing hat,biraita
862,brausen::V,guşîn,bruncta
863,rauschen::V,guşîn,šobaita
864,klingen::V,deng pe ketin,heläita
865,bellen::V,kewtîn,nutta
866,heulen::V,ûrîn,ulaita
867,blasen::V,puf kirin,puhuda
868,pfeifen::V,fîkandin,pistta
869,pfeifen::V,fîkandin,vihelta
870,schreien::V,qîrîn,kirkta
871,schreien::V,qîrîn,kidastada
872,stöhnen::V,nalîn,ohkta
873,stöhnen::V,nalîn,voivotada
874,zittern::V,hejîn,säraita
875,leben::V,jihîn,eläda
876,geboren werden::V,hatin dinyê,sünduda
877,geboren werden::V,bûn,sünduda
878,atmen::V,hilmijîn,henktä
879,trinken::V,vexwarin,joda
880,essen::V,xwarin,söda
881,schlucken::V,daqulbandin,lainata
882,müde werden::V,betilîln,väzuda
883,müde werden::V,betilîln,šuštuda
884,müde werden::V,qerimîn,väzuda
885,müde werden::V,qerimîn,šuštuda
886,einschlafen::V,razan,uinota
887,schlafen::V,razan,magata
888,schlafen::V,razan,nukkuda
889,schlafen::V,razandin,magata
890,schlafen::V,razandin,nukkuda
891,aufwachen::V,şiyarbûn,heraštuda
892,aufstehen::V,rabûn,nousta
893,sich erholen::V,baş bûn,lebaitas
894,krank werden::V,nexweş kêt,läžegata
895,krank sein::V,nexweş bû,läžuda
896,schmerzen::V,êşandin,kibištada
897,husten::V,kuxin,rügda
898,genesen::V,baş bûn,tervehtuda
899,sterben::V,mirin,kolda
900,umkommen::V,mirin,kolda
901,sich bewegen::V,leqîn,likkuda
902,sich rühren::V,leqîn,likahtada
903,sich rühren::V,leqîn,kubahtada
904,sich erheben::V,rabûn,nousta
905,sich setzen::V,runiştin,išttas
906,hinfallen::V,kêtin,langeta
907,laufen::V,meşîn,kävuda
908,schreiten::V,meşkirin,astta
909,schreiten::V,meşkirin,haškta
910,spazierengehen::V,gerandin,kävelta
911,eilen::V,lezandin,kiruhtada
912,sich beeilen::V,zûkirin,kiruhtada
913,sausen::V,fîzîn,fun'urta
914,rennen::V,baz dan,joksta
915,springen::V,hilpekîn,hüptä
916,klettern::V,hilperikîn,libuda
917,schaukeln::V,lorandin,čibuda
918,kriechen::V,xuşandin,ličtas
919,schwimmen::V,avjenîn,ujuda
920,tauchen::V,qutxuyardin,čukautas
921,tauchen::V,noqîn,čukautas
922,rudern::V,qaîq ajotin,souta
923,fahren::V,ajotin,ajada
924,fahren::V,ajotin,ajelda
925,fliegen::V,firîn,leta
926,gehen::V,çûn,mända
927,gehen::V,çûn,kävuda
928,weggehen::V,çûn,päzda
929,weggehen::V,çûn,lähtta
930,abfahren::V,çûyin,tönduda
931,anhalten::V,rawestîn,seižutadas
932,hineingehen::V,ketin hundir,mända südäimehe
933,eintreten::V,têketin,tulda
934,kommen::V,hatin,tulda
935,ankommen::V,gihan,tulda
936,ankommen::V,gihîştin,tulda
937,zurückkommen::V,vegerandin,pörtas
938,bleiben::V,sekinîn,jäda
939,warten::V,payîn,varastada
940,erwarten::V,payîn,varastada
941,suchen::V,lêgerîn,ectä
942,finden::V,peyda kirin,löuta
943,versuchen::V,çeribandin,ladida
944,versuchen::V,çeribandin,rohkaita
945,vorbereiten::V,amade kirin,vaumita
946,lieben::V,hez kirin,armastada
947,mögen::V,dil kirin,navedida
948,lachen::V,kenîn,nagrda
949,rühren::V,hêjan,likutada
950,weinen::V,girîn,itkta
951,schimpfen::V,pevçûn,laidas
952,schimpfen::V,pevçûn,pačatada
953,sich ärgern::V,enirîn,rändüda
954,sich fürchten::V,tirsîn,varaita
955,fürchten::V,tirsin,varaita
956,fliehen::V,bazdan,pageta
957,flüchten::V,revîn,pageta
958,flüchten::V,revîn,joksta
959,sehen::V,dîtin,nähta
960,anschauen::V,sêr kirin,kacta
961,ansehen::V,hesibandin,kacta
962,hören::V,guhdar jirin,kulda
963,zuhören::V,guhdarî kirin,kundeltas
964,probieren::V,tehm kirin,mujada
965,riechen::V,bihn kirin,rižada
966,fühlen::V,hîs kirin,mujada
967,scheinen::V,xoyer kir,näguda
968,zu sehen sein::V,diyar bûn,näguda
969,vernehmen::V,bihîstin,kulištada
970,frieren::V,qerişîn,kül'mdä
971,tun::V,kirin,tehta
972,können::V,karin,voida
973,können::V,karin,mahtta
974,wollen::V,xwestîn,himoita
975,wollen::V,xwestîn,tahtoida
976,anfangen::V,dest pêkirin,zavottä
977,anfangen::V,dest pêkirin,augotada
978,beenden::V,xelas kirin,loptä
979,aufhören::V,xelas kirin,loptas
980,gelingen::V,çe bûn,lähtta
981,gelingen::V,çe bûn,tehtas
982,geraten::V,qewîmîn,tulda
983,öffnen::V,vekirin,avaita
984,schließen::V,girtin,saubata
985,stellen::V,danîn,panda
986,stellen::V,danîn,seižutada
987,setzen::V,rûniştin,ištutada
988,legen::V,danîn,panda
989,legen::V,razandin,panda
990,berühren::V,lêketin,koskta
991,berühren::V,lêketin,käziduda
992,verbinden::V,anîn pê,ühtenzoitta
993,bedecken::V,sergirtin,katta
994,bedecken::V,sergirtin,peitta
995,aufhängen::V,aliqandin,riputada
996,anzünden::V,pêxistin,sütutada
997,aufheben::V,hildan,leta
998,zurücklassen::V,hiştin,jätta
999,zurücklassen::V,vehiştin,jätta
1000,verlieren::V,wendakirin,kadotada
1001,fallen lassen::V,xistin bixe,kirbotada
1002,fallen lassen::V,xistin,kirbotada
1003,machen::V,kirin,säta
1004,machen::V,kirin,tehta
1005,machen::V,çêkirin,säta
1006,machen::V,çêkirin,tehta
1007,herstellen::V,çê kirin,tehta
1008,herstellen::V,peyda kirin,tehta
1009,bauen::V,lêkirin,leta
1010,bauen::V,lêkirin,sauda
1011,reparieren::V,veherînerîn,koheta
1012,verbessern::V,sererastkirin,paremboita
1013,ändern::V,degiş kirin,vajehtada
1014,graben::V,kolandin,kaida
1015,graben::V,kolandin,čongoida
1016,beugen::V,tewîn,koverta
1017,beugen::V,xwar kirin,koverta
1018,biegen::V,tewandin,painda
1019,biegen::V,xwarkirin,painda
1020,drehen::V,fitilandin,punotada
1021,wenden::V,zivîrin,käta
1022,wenden::V,zivîrin,kärauta
1023,umdrehen::V,vegerandin,käta
1024,heben::V,hildan,leta
1025,hochheben::V,hildan,libutada
1026,ergreifen::V,dest avêtin,tabata
1027,halten::V,hîştin,pidada
1028,halten::V,sekinîn,pidada
1029,drücken::V,pêl kirin,painda
1030,schieben::V,damdan,žigutada
1031,kratzen::V,xurandin,künstä
1032,lecken::V,alastin,nolda
1033,beißen::V,gez kirin,purda
1034,beißen::V,gez kirin,hambastada
1035,abreißen::V,hilşandin,ratketa
1036,abschneiden::V,jêkirin,čapata
1037,abschneiden::V,jêkirin,leikata
1038,binden::V,girêdan,sidoda
1039,stecken::V,têxistin,čokaita
1040,brechen::V,şikandin,katkaita
1041,klopfen::V,kutandin,kolkotada
1042,hauen::V,li dan,löda
1043,kleben::V,zeliqîn,klejata
1044,kleben::V,şirêz kirin,klejata
1045,reiben::V,firikandin,hosta
1046,reiben::V,firikandin,törkita
1047,reiben::V,firikandin,jorotada
1048,streichen::V,bax dan,voita
1049,schleifen::V,çarkirin,hijoida
1050,schleifen::V,çarkirin,teravzoitta
1051,schneiden::V,jêkirin,leikata
1052,rütteln::V,hejandin,heilutada
1053,schütteln::V,daweşîn,pudištada
1054,schwenken::V,têwdan,maihutada
1055,schütten::V,rijandin,valada
1056,füllen::V,dagirtin,täutta
1057,einwickeln::V,pêçandin,kärdä
1058,tragen::V,kişandin,kantta
1059,tragen::V,kişandin,kandišta
1060,tragen::V,rajtin,kantta
1061,tragen::V,rajtin,kandišta
1062,schleppen::V,kişandin,vedätada
1063,ziehen::V,kişandin,vedada
1064,aufbewahren::V,hilandin,kaita
1065,werfen::V,avêtin,čuta
1066,werfen::V,avêtin,tactä
1067,fangen::V,sem kirin,püta
1068,fangen::V,girtin,püta
1069,packen::V,pê girtin,tabata
1070,verstecken::V,hîlanin,peitta
1071,teilen::V,parvekirin,jagada
1072,schicken::V,şandin,oigeta
1073,bringen::V,anîn,veda
1074,bringen::V,birin,veda
1075,hinzufügen::V,dan ser,ližata
1076,hinzufügen::V,li tiştekî zêde kirin,ližata
1077,bekommen::V,standin,sada
1078,erhalten::V,standin,sada
1079,nehmen::V,girtin,otta
1080,wählen::V,ray dan,valita
1081,auswählen::V,bijartin,valita
1082,bewahren::V,rê li ber girtin,kaita
1083,bewahren::V,lê xwedî derketin,kaita
1084,behindern::V,bara wi,telustada
1085,verderben::V,heram bûn,travida
1086,beschädigen::V,xerab kirin,satatada
1087,zerbrechen::V,şikênandin,mureta
1088,zerbrechen::V,perçe kirin,mureta
1089,zerreißen::V,qelişandin,rebitada
1090,zerstören::V,hilşandin,mureta
1091,verbrennen::V,şewitandin,poltta
1092,geben::V,dan,antta
1093,geben::V,dayin,antta
1094,reichen::V,besbûn,antta
1095,reichen::V,têrkirin,antta
1096,schenken::V,diyarî kirin,lahjoita
1097,versprechen::V,soz dan,toivotada
1098,wünschen::V,dil kirin,toivotada
1099,loben::V,pesinandin,kitta
1100,küssen::V,maçkirin,tervehtada
1101,wiegen::V,lorandin,likutada
1102,wiegen::V,wezinandin,likutada
1103,zudecken::V,nixumandin,katta
1104,wecken::V,bixwe hesandin,noustatada
1105,zeigen::V,şanîdan,ozutada
1106,führen::V,raber kirin,astutada
1107,lehren::V,hîn kirin,opeta
1108,unterrichten::V,ders dan,opeta
1109,aufziehen::V,mesinkirin,kazvatada
1110,leiten::V,rêberî kirin,ohjata
1111,antreiben::V,bezandin,rigehtoitta
1112,lassen::V,berdan,käskta
1113,lassen::V,hiştin,käskta
1114,einladen::V,dawet kirin,kucta
1115,vereinigen::V,bi yek kirin,ühtenzoitta
1116,besuchen::V,mêvan bûn,rižada
1117,treffen::V,rast hatin,vastata
1118,sich versammeln::V,li hev çivîn,kägeta
1119,sich versammeln::V,li hev çivîn,sätas
1120,spielen::V,listin,väta
1121,singen::V,stran,pajatada
1122,tanzen::V,reqisîn,kargaita
1123,sich trennen::V,hew berdan,erigata
1124,verlassen::V,tanê hişt,jätta
1125,verlassen::V,bêkes,jätta
1126,retten::V,rihakirin,päzutada
1127,bewachen::V,raçavkirin,varjoita
1128,schützen::V,hemet kirin,kaita
1129,verteidigen::V,paraztin,kaita
1130,sich schlagen::V,li hev bezîn,torata
1131,schießen::V,agir kirin,ampta
1132,siegen::V,biser ketin,vägestada
1133,ärgern::V,xeyirandin,verdutada
1134,ärgern::V,xeyirandin,rändütada
1135,schlagen::V,lêdan,löda
1136,schlagen::V,lêdan,iškta
1137,schlagen::V,lêxistin,löda
1138,schlagen::V,lêxistin,iškta
1139,treten::V,têlekirin,peksta
1140,treten::V,têlekirin,topsta
1141,stechen::V,têrekirin,pystiä
1142,stoßen::V,lêketin,iškta
1143,stoßen::V,lêketin,pudištada
1144,stehlen::V,dizîn,vargastada
1145,stehlen::V,dizî birin,vargastada
1146,stören::V,aciz kirin,keskustada
1147,belästigen::V,li tela yeki ketin,tartuteldas
1148,verbergen::V,veşartin,katelda
1149,verbergen::V,kemîndanîn,katelda
1150,täuschen::V,xapandin,manitada
1151,täuschen::V,lê zexeli kirin,manitada
1152,betrügen::V,xapandin,manitada
1153,töten::V,kûştin,rikta
1154,töten::V,kûştin,surmita
1155,wohnen::V,rûniştin,eläda
1156,arbeiten::V,kar kirin,rata
1157,arbeiten::V,şêxulin,rata
1158,sammeln::V,komkirin,kogota
1159,pflücken::V,çinîn,poimda
1160,jagen::V,nêçîr kirin,mecata
1161,fischen::V,masî girtin,kalatada
1162,fassen::V,pê girtin,tabata
1163,fassen::V,sêm kirin,tabata
1164,hüten::V,hei jê man,paimeta
1165,treiben::V,bêherandin,ajada
1166,anbinden::V,tewilandin,küttestada
1167,anbinden::V,tewilandin,sidoda
1168,füttern::V,xwarine dan lê,sötta
1169,melken::V,dotin,lüpsta
1170,hacken::V,kolandin,sauda
1171,gießen::V,av dan,valada
1172,reifen::V,kemilîn,küpseta
1173,zubereiten::V,çe kirin,vaumištada
1174,kochen::V,xwarin çe kirin,keitta
1175,kochen::V,kelandin,keitta
1176,backen::V,pijandin,paštta
1177,braten::V,qelandin,žarda
1178,braten::V,sor kirin,žarda
1179,umrühren::V,têvdan,segoitada
1180,stricken::V,hûnan,kudoda
1181,nähen::V,kêl kirin,ombelta
1182,färben::V,boyax kirin,mujutada
1183,reinigen::V,paqijkirin,puhtastada
1184,waschen::V,şuştin,pesta
1185,abwischen::V,pakîj kirin,pühktä
1186,spülen::V,şuştin,huhtoida
1187,fegen::V,maliştin,pühkta
1188,kehren::V,maliştin,uhoita
1189,baden::V,serîşûştin,kül'ptäs
1190,sich waschen::V,serîşûştin,pestas
1191,ausziehen::V,jê kirin,riičta
1192,ausziehen::V,jê kirin,rušta
1193,anziehen::V,pê kirin,panda päle
1194,anziehen::V,pê kirin,panda kädehe
1195,anziehen::V,pê kirin,panda jaugha
1196,sich anziehen::V,xwe kirin,sobdas
1197,kämmen::V,şeh kirin,harjata
1198,schmücken::V,xemilandin,čomitada
1199,sagen::V,gotin,sanuda
1200,sagen::V,peyivîn,sanuda
1201,sprechen::V,peyivîn,pagišta
1202,reden::V,axaftin,pagišta
1203,sich unterhalten::V,hev biştaxilin,lodaita
1204,fragen::V,pirsîn,küzuda
1205,fragen::V,pirs kirin,küzuda
1206,bitten::V,tika kirin,pakita
1207,erzählen::V,behs kirin,sanuda
1208,erzählen::V,behs kirin,starinoita
1209,mitteilen::V,vegotin,tedotada
1210,nennen::V,bi nav kirin,nimitada
1211,rufen::V,bakirin,kucta
1212,prahlen::V,pesnê xwe dan,kittäs
1213,übersetzen::V,qulibandin,käta
1214,übersetzen::V,derbas kirin,käta
1215,denken::V,fikirîn,meletada
1216,glauben::V,bawer bûn,uskta
1217,bemerken::V,bala xwe dan,homaita
1218,bemerken::V,çac lê ketin,homaita
1219,erkennen::V,pêhesîn,tundištada
1220,begreifen::V,fêmkirin,tabata
1221,verstehen::V,fêmkirin,el'geta
1222,verstehen::V,fêmkirin,toimetada
1223,lernen::V,halmandin,opetas
1224,lernen::V,fêrbun,opetas
1225,wissen::V,zanîn,teta
1226,sich erinnern an::V,bir bûn,johtutada
1227,vergessen::V,ji bir kirin,unohtada
1228,messen::V,pê kanîn,märita
1229,zählen::V,hejmardin,lugeda
1230,rechnen::V,hesibandin,lugeda
1231,lesen::V,xwendin,lugeda
1232,malen::V,rengandin,pirta
1233,malen::V,boyax kirin,pirta
1234,zeichnen::V,işaret kirin,pirta
1235,schreiben::V,nivîsandin,kirjutada
1236,besitzen::V,hebûn,omištada
1237,kaufen::V,kirîn,ostta
1238,verkaufen::V,firotin,möda
1239,bezahlen::V,pere dan,maksta
1240,zahlen::V,pere dan,maksta
1241,zahlen::V,dayin,maksta
1242,beherrschen::V,zebt kirin,valdoita
1243,beherrschen::V,hukim kirin,valdoita
1244,ertragen::V,bihêzkirin,tirpta
