,Concept_ID,ru,hi
121,Wind::N,ветер,पाद
122,Welle::N,волна,लहर
123,Welle::N,волна,तरंग
124,Wasser::N,вода,जल
125,Wasser::N,вода,पानी
126,Stein::N,камень,पत्थर
127,Boden::N,почва,मिट्टी
128,Erde::N,земля,भूमि
129,Erde::N,земля,ज़मीन
130,Staub::N,пыль,धूल
131,Rauch::N,дым,धूआँ
132,Rauch::N,дым,धुम्र
133,Funke::N,искра,चिनगारी
134,Funke::N,искра,स्फुलिंग
135,Feuer::N,огонь,आग
136,Feuer::N,огонь,आतिश
137,Feuer::N,огонь,अग्नि
138,Licht::N,свет,रोशनी
139,Licht::N,свет,प्रकाश
140,Schatten::N,тень,छाया
141,Schatten::N,тень,परछाई
142,Wetter::N,погода,ऋतु
143,Wetter::N,погода,मौसम
144,Nebel::N,туман,धुँध
145,Nebel::N,туман,कुहरा
146,Wolke::N,облако,मेघ
147,Wolke::N,облако,अभ्र
148,Regen::N,дождь,मेंह
149,Regen::N,дождь,बारिश
150,Schnee::N,снег,हिम
151,Schnee::N,снег,बर्फ़
152,Eis::N,лед,हिम
153,Eis::N,лед,बर्फ़
154,Frost::N,мороз,ठंड
155,Kälte::N,холод,सर्दी
156,Kälte::N,холод,शीतलता
157,Hitze::N,жара,ताप
158,Hitze::N,жара,गरमी
159,Raureif::N,иней,पाला
160,Regenbogen::N,радуга,इंद्र-धनुष
161,Donner::N,гром,गरज
162,Donner::N,гром,मेघ-गर्जन
163,Strömung::N,течение,बहाव
164,Strömung::N,течение,प्रवाह
165,Tropfen::N,капля,बूँद
166,Schaum::N,пена,झाग
167,Schmutz::N,грязь,गंद
168,Schmutz::N,грязь,कीचड़
169,See::N,озеро,झील
170,See::N,озеро,सरोवर
171,Sumpf::N,топь,दलदल
172,Sumpf::N,топь,धँसान
173,Moor::N,болото,झाबर
174,Moor::N,болото,धँसान
175,Wiese::N,луг,घास-स्थल
176,Wald::N,лес,जंगल
177,Hügel::N,холм,टीला
178,Hügel::N,холм,पहाड़
179,Anhöhe::N,возвышенность,टीला
180,Anhöhe::N,возвышенность,पहाड़ी
181,Berg::N,гора,पहाड़
182,Gipfel::N,вершина,शिखर
183,Höhle::N,пещера,गुहा
184,Höhle::N,пещера,गुफ़ा
185,Abhang::N,склон,ढाल
186,Abhang::N,склон,ढलान
187,Quelle::N,источник,चश्मा
188,Bach::N,ручей,सोता
189,Bach::N,ручей,नदिका
190,Fluss::N,река,नदी
191,Fluss::N,река,सरिता
192,Ufer::N,берег,तट
193,Ufer::N,берег,किनारा
194,Küste::N,побережье,समुद्र-तट
195,Festland::N,суша,महाद्वीप
196,Meer::N,море,सागर
197,Meer::N,море,समुद्र
198,Bucht::N,бухта,खाड़ी
199,Insel::N,остров,टापू
200,Insel::N,остров,द्वीप
201,Blume::N,цветок,फूल
202,Blume::N,цветок,पुष्प
203,Gras::N,трава,घास
204,Wurzel::N,корень,मूल
205,Baum::N,дерево,पेड़
206,Baum::N,дерево,वृक्ष
207,Stamm::N,ствол,धड़
208,Rinde::N,кора,छाल
209,Rinde::N,кора,वल्कल
210,Ast::N,сук,डाल
211,Ast::N,сук,शाखा
212,Zweig::N,ветвь,टहनी
213,Blatt::N,лист,पत्र
214,Blatt::N,лист,पत्ता
215,Birke::N,береза,भूर्ज
216,Kiefer[Baum]::N,сосна,पाइन-वृक्ष
217,Weide[Baum]::N,ива,बेंत
218,Tanne::N,ель,फ़र
219,Horn::N,рог,सींग
220,Horn::N,рог,विषाण
221,Feder::N,перо,पर
222,Feder::N,перо,पंख
223,Fell::N,шкура,खाल
224,Fell::N,шкура,पशु-चर्म
225,Flügel::N,крыло,पंख
226,Flügel::N,крыло,डैना
227,Klaue::N,коготь,पंजा
228,Kralle::N,лапа,पंजा
229,Kralle::N,лапа,नाख़ून
230,Schwanz::N,хвост,पूँछ
231,Ei::N,яйцо,अंडा
232,Nest::N,гнездо,नीड़
233,Nest::N,гнездо,घोंसला
234,Bau::N,нора,बिल
235,Bau::N,нора,माँद
236,Tier::N,животное,पशु
237,Tier::N,животное,जानवर
238,Herde::N,стадо,गल्ला
239,Kuh::N,корова,गौ
240,Kuh::N,корова,गाय
241,Bulle::N,бык,साँड़
242,Pferd::N,лошадь,अश्व
243,Pferd::N,лошадь,घोड़ा
244,Schaf::N,овца,भेड़
245,Schwein::N,свинья,शूकर
246,Hund::N,собака,श्वान
247,Hund::N,собака,कुत्ता
248,Katze::N,кошка,बिल्ली
249,Bär::N,медведь,रीछ
250,Bär::N,медведь,भालू
251,Eichhörnchen::N,белка,गिलहरी
252,Elch::N,лось,एल्क
253,Fuchs::N,лиса,लोमड़ी
254,Hase::N,заяц,खरहा
255,Hase::N,заяц,ख़रगोश
256,Maus::N,мышь,मूष
257,Maus::N,мышь,चूहा
258,Wolf::N,волк,वृक
259,Wolf::N,волк,भेड़िया
260,Vogel::N,птица,पक्षी
261,Vogel::N,птица,चिड़िया
262,Schwarm::N,стая,झुंड
263,Huhn::N,курица,मुर्ग़ी
264,Hahn::N,петух,मुर्ग़ा
265,Gans::N,гусь,हंस
266,Gans::N,гусь,हंसिनी
267,Adler::N,орел,उक़ाब
268,Ente::N,утка,बतख़
269,Ente::N,утка,बत्तक
270,Eule::N,сова,उल्लू
271,Kranich::N,журавль,सारस
272,Kranich::N,журавль,क्रौंंच
273,Krähe::N,ворона,काक
274,Kuckuck::N,кукушка,कोयल
275,Kuckuck::N,кукушка,कोकिल
276,Schwan::N,лебедь,हंस
277,Schwan::N,лебедь,मराल
278,Fisch::N,рыба,मछली
279,Fisch::N,рыба,मत्स्य
280,Barsch::N,окунь,पर्च
281,Hecht::N,щука,पाइक
282,Schlange[Tier]::N,змея,सर्प
283,Wurm::N,червяк,कृमि
284,Wurm::N,червяк,कीड़ा
285,Spinne::N,паук,लूता
286,Spinne::N,паук,मकड़ी
287,Ameise::N,муравей,चींटी
288,Laus::N,вошь,जूँ
289,Mücke::N,комар,डाँस
290,Fliege::N,муха,मक्खी
291,Fliege::N,муха,मक्षिका
292,Schmetterling::N,бабочка,तितली
293,Beere::N,ягода,बेरी
294,Apfel::N,яблоко,सेब
295,Pilz::N,гриб,खुंबी
296,Zwiebel::N,луковица,प्याज़
297,Saat::N,семя,बीज
298,Korn::N,зерно,दाना
299,Heu::N,сено,मूखी घास
300,Schale::N,шелуха,बकला
301,Schale::N,шелуха,छिलका
302,Grube::N,яма,गड्ढा
303,Falle::N,ловушка,जाल
304,Falle::N,ловушка,फँदा
305,Schlinge::N,силок,फँदा
306,Spur::N,след,सुराग़
307,Spur::N,след,पद-चिह्न
308,Asche::N,зола,राख
309,Asche::N,пепел,राख
310,Dreck::N,грязь,मैल
311,Dreck::N,грязь,गंदगी
312,Eisen::N,железо,लोहा
313,Gold::N,золото,सोना
314,Gold::N,золото,स्वर्ण
315,Silber::N,серебро,रजत
316,Silber::N,серебро,चाँदी
317,Kohle::N,уголь,कोयला
318,Glas::N,стекло,काँच
319,Lehm::N,глина,चिकनी मिट्टी
320,Sand::N,песок,रेत
321,Sand::N,песок,बालू
322,Mensch::N,человек,मानव
323,Mensch::N,человек,इनसान
324,Mensch::N,человек,मनुष्य
325,Mann::N,мужчина,आदमी
326,Mann::N,мужчина,पुरुष
327,Frau::N,женщина,औरत
328,Frau::N,женщина,महिला
329,Frau::N,женщина,स्त्री
330,Kind::N,ребенок,बाल
331,Kind::N,ребенок,बच्चा
332,Junge::N,мальчик,लड़का
333,Mädchen::N,девочка,लड़की
334,Mädchen::N,девочка,कुमारी
335,Familie::N,семья,परिवार
336,Großvater::N,дедушка,दादा
337,Großmutter::N,бабушка,नानी
338,Eltern::N,родители,माँ-बाप
339,Eltern::N,родители,माता-पिता
340,Vater::N,отец,बाप
341,Vater::N,отец,पिता
342,Mutter::N,мать,माँ
343,Mutter::N,мать,माता
344,Sohn::N,сын,बेटा
345,Sohn::N,сын,पुत्र
346,Tochter::N,дочь,बेटी
347,Tochter::N,дочь,पुत्री
348,Bruder::N,брат,भाई
349,Bruder::N,брат,भ्राता
350,Schwester::N,сестра,बहन
351,Schwester::N,сестра,भगिनी
352,Onkel::N,дядя,ताऊ
353,Onkel::N,дядя,काका
354,Tante::N,тетя,बूआ
355,Tante::N,тетя,फूफी
356,Tante::N,тетя,ख़ाला
357,Ehemann::N,муж,पति
358,Ehemann::N,муж,शौहर
359,Ehefrau::N,жена,बीवी
360,Freude::N,радость,आनंद
361,Freude::N,радость,प्रसन्नता
362,Gelächter::N,смех,हँसी
363,Gelächter::N,смех,क़हक़हा
364,Glück::N,счастье,आनंद
365,Glück::N,счастье,ख़ुशी
366,Kummer::N,горе,शोक
367,Kummer::N,горе,दुःख
368,Wunsch::N,желание,इच्छा
369,Wunsch::N,желание,अभिलाषा
370,Lust::N,влечение,चाह
371,Lust::N,влечение,कामना
372,Geist::N,дух,जान
373,Geist::N,дух,प्राण
374,Gedanke::N,мысль,विचार
375,Gedächtnis::N,память,याददाश्त
376,Gedächtnis::N,память,स्मरण-शक्ति
377,Verstand::N,ум,समझ
378,Verstand::N,ум,अक़्ल
379,Verstand::N,ум,बुद्धि
380,Sinn::N,смысл,अर्थ
381,Grund::N,повод,वजह
382,Grund::N,повод,कारण
383,Wahrheit::N,правда,सत्य
384,Wahrheit::N,правда,सच्चाई
385,Gespräch::N,беседа,चर्चा
386,Gespräch::N,беседа,वार्ता
387,Gespräch::N,беседа,बात-चीत
388,Märchen::N,сказка,क़िस्सा
389,Erzählung::N,рассказ,कथा
390,Erzählung::N,рассказ,कहानी
391,Nachricht::N,сообщение,सूचना
392,Nachricht::N,сообщение,समाचार
393,Neuigkeit::N,новость,ख़बर
394,Neuigkeit::N,новость,समाचार
395,Name::N,имя,नाम
396,Rätsel::N,загадка,पहेली
397,Rede::N,речь,वचन
398,Rede::N,речь,भाषण
399,Sprache::N,язык,भाषा
400,Sprache::N,язык,ज़बान
401,Stimme::N,голос,स्वर
402,Stimme::N,голос,आवाज़
403,Wort::N,слово,शब्द
404,Wort::N,слово,लफ़्ज़
405,Zeichen::N,знак,निशान
406,Ruf::N,зов,पुकार
407,Ruf::N,зов,आह्वान
408,Lärm::N,шум,शोर
409,Lärm::N,шум,हुल्लड़
410,Laut::N,звук,स्वर
411,Laut::N,звук,ध्वनि
412,Ton::N,звучание,सुर
413,Ton::N,звучание,स्वर
414,Lied::N,песня,गीत
415,Ruhe::N,покой,आराम
416,Ruhe::N,покой,ख़ामोशी
417,Leute::N,люди,लोग
418,Volk::N,народ,क़ौम
419,Volk::N,народ,प्रजा
420,Arbeit::N,работа,काम
421,Gast::N,гость,अतिथि
422,Gast::N,гость,मेहमान
423,Geschenk::N,подарок,उपहार
424,Geschenk::N,подарок,तोहफ़ा
425,Spiel::N,игра,खेल
426,Spiel::N,игра,क्रीड़ा
427,Gesellschaft::N,общество,साथ
428,Hilfe::N,помощь,मदद
429,Hilfe::N,помощь,सहायता
430,Freund::N,друг,मित्र
431,Kamerad::N,приятель,साथी
432,Kamerad::N,приятель,कामरेड
433,Angelegenheit::N,дело,बात
434,Angelegenheit::N,дело,मामला
435,Anzahl::N,количество,तादाद
436,Anzahl::N,количество,संख्या
437,Art::N,вид,तरह
438,Art::N,вид,क़िस्म
439,Stück::N,кусок,फाँक
440,Stück::N,кусок,टुकड़ा
441,Teil::N,часть,भाग
442,Teil::N,часть,हिस्सा
443,Hälfte::N,половина,अर्धभाग
444,Kreis::N,круг,चक्कर
445,Kreuz::N,крест,सलीब
446,Kreuz::N,крест,क्रूस
447,Linie::N,линия,लाइन
448,Strich::N,черта,लकीर
449,Abstand::N,промежуток,अंतर
450,Abstand::N,промежуток,फ़ासला
451,Entfernung::N,расстояние,दूरी
452,Entfernung::N,расстояние,फ़ासला
453,Gegend::N,местность,इलाक़ा
454,Platz::N,пространство,जगह
455,Platz::N,пространство,स्थान
456,Ort::N,место,स्थल
457,Ort::N,место,स्थान
458,Seite::N,сторона,ओर
459,Seite::N,сторона,तरफ़
460,Mitte::N,середина,बीच
461,Mitte::N,середина,मध्य
462,Gegenstand::N,предмет,चीज़
463,Gegenstand::N,предмет,पदार्थ
464,Sache::N,вещь,चीज़
465,Sache::N,вещь,वस्तु
466,Rand::N,край,छोर
467,Rand::N,край,उपांत
468,Kante::N,ребро,कोर
469,Kante::N,ребро,किनारा
470,Ecke::N,угол,कोना
471,Ecke::N,угол,नुक्कड़
472,Spitze::N,кончик,नोक
473,Ende::N,конец,छोर
474,Ende::N,конец,सिरा
475,Loch::N,дыра,छेद
476,Loch::N,дыра,सूराख़
477,Winkel::N,угол,कोण
478,Winkel::N,угол,कोना
479,Muster::N,узор,नमूना
480,Muster::N,узор,डिज़ाइन
481,Größe::N,размер,परिमाण
482,Größe::N,размер,विस्तार
483,Länge::N,длина,लंबाई
484,Höhe::N,высота,ऊँचाई
485,Höhe::N,высота,उच्चता
486,Gewicht::N,вес,भार
487,Gewicht::N,вес,वज़न
488,Menge::N,количество,मात्रा
489,Haufen::N,куча,ढेर
490,Haufen::N,куча,अंबार
491,Reihe::N,ряд,क़तार
492,Reihe::N,ряд,पंक्ति
493,Boot::N,лодка,नाव
494,Boot::N,лодка,नौका
495,Ruder::N,весло,चप्पू
496,Schlitten::N,сани,बर्फ़-गाड़ी
497,Ski::N,лыжа,स्की
498,Lagerfeuer::N,костер,अलाव
499,Lagerfeuer::N,костер,कैंप-फ़ायर
500,Last::N,тяжесть,भार
501,Gang::N,ход,चाल
502,Schritt::N,шаг,डग
503,Schritt::N,шаг,क़दम
504,Norden::N,север,उत्तर
505,Süden::N,юг,दक्खिन
506,Westen::N,запад,पश्चिम
507,Osten::N,восток,पूरब
508,Holz::N,древесина,काठ
509,Holz::N,древесина,काष्ठ
510,Brett::N,доска,पटरा
511,Brett::N,доска,तख़्ता
512,Platte::N,плита,फलक
513,Platte::N,плита,तख़्ता
514,Stütze::N,подпорка,टेक
515,Stütze::N,подпорка,थूनी
516,Stange::N,жердь,छड़
517,Stange::N,жердь,बाँस
518,Stock::N,палка,लाठी
519,Stab::N,шест,लग्गा
520,Rohr::N,труба,नल
521,Haus::N,дом,घर
522,Haus::N,дом,मकान
523,Heim::N,дом,घर
524,Heim::N,дом,गृह
525,Ofen::N,печь,चूल्हा
526,Fußboden::N,пол,फ़र्श
527,Tisch::N,стол,मेज़
528,Stuhl::N,стул,कुरसी
529,Wiege::N,колыбель,पालना
530,Wiege::N,колыбель,हिंडोला
531,Bett::N,постель,खाट
532,Bett::N,постель,पलंग
533,Regal::N,полка,शेल्फ़
534,Kiste::N,ящик,पेटी
535,Kiste::N,ящик,डिब्बा
536,Fenster::N,окно,खिड़की
537,Tür::N,дверь,द्वार
538,Tür::N,дверь,दरवाज़ा
539,Tor::N,ворота,फाटक
540,Zaun::N,забор,बाड़ा
541,Dach::N,крыша,छत
542,Dach::N,крыша,छप्पर
543,Leiter::N,лестница,सीढ़ी
544,Besen::N,метла,झाड़ू
545,Besen::N,метла,बुहारी
546,Spaten::N,лопата,कुदाल
547,Schaufel::N,совок,बेलचा
548,Schaufel::N,совок,फावड़ा
549,Gabel::N,вилка,काँटा
550,Löffel::N,ложка,चम्मच
551,Messer::N,нож,छुरा
552,Messer::N,нож,चाक़ू
553,Nagel::N,гвоздь,कील
554,Nagel::N,гвоздь,मेख़
555,Netz::N,сеть,जाल
556,Haken::N,крюк,अंकुश
557,Griff::N,ручка,मूठ
558,Griff::N,ручка,हत्था
559,Schloss::N,замок,ताला
560,Bild::N,картина,चित्र
561,Figur::N,фигура,मूर्ति
562,Puppe::N,кукла,पुतली
563,Puppe::N,кукла,गुड़िया
564,Beutel::N,мешок,झोला
565,Bündel::N,связка,पुलिंदा
566,Tasche::N,сумка,बेग
567,Tasche::N,сумка,बस्ता
568,Eimer::N,ведро,बाल्टी
569,Deckel::N,крышка,ढक्कन
570,Geschirr::N,посуда,बरतन-भाँड़े
571,Sack::N,мешок,बोरा
572,Tasse::N,чашка,प्याला
573,Topf::N,кастрюля,देग़चा
574,Kessel::N,котел,देग़
575,Kessel::N,котел,बटलोई
576,Essen::N,еда,खाना
577,Nahrung::N,пища,भोजन
578,Speise::N,блюдо,खाना
579,Speise::N,блюдо,व्यंजन
580,Speise::N,кушанье,खाना
581,Speise::N,кушанье,व्यंजन
582,Fleisch::N,мясо,मांस
583,Fleisch::N,мясо,गोश्त
584,Getreide::N,хлеб,अनाज
585,Brei::N,каша,भरता
586,Brei::N,каша,दलिया
587,Brot::N,хлеб,रोटी
588,Scheibe::N,ломоть,कतला
589,Fett::N,жир,वसा
590,Fett::N,жир,चरबी
591,Butter::N,масло,मक्खन
592,Öl::N,масло,तेल
593,Salz::N,соль,नमक
594,Suppe::N,суп,सूप
595,Suppe::N,суп,शोरबा
596,Honig::N,мед,शहद
597,Milch::N,молоко,दूध
598,Tee::N,чай,चाय
599,Leder::N,кожа,चमड़ा
600,Wolle::N,шерсть,ऊन
601,Stoff::N,ткань,कपड़ा
602,Nadel::N,игла,सूई
603,Faden::N,нитка,डोरा
604,Knopf::N,пуговица,बटन
605,Knopf::N,пуговица,घुंडी
606,Knoten::N,узел,गाँठ
607,Knoten::N,узел,गुत्थी
608,Farbe::N,краска,रंग
609,Farbe::N,краска,वर्ण
610,Kleidung::N,одежда,पहनावा
611,Hemd::N,рубашка,कुरता
612,Hemd::N,рубашка,क़मीज़
613,Kragen::N,воротник,गरदनी
614,Kragen::N,воротник,गरेबान
615,Ärmel::N,рукав,आस्तीन
616,Hose::N,брюки,पैंट
617,Hose::N,брюки,पतलून
618,Gürtel::N,пояс,पेटी
619,Gürtel::N,пояс,मेखला
620,Mütze::N,шапка,टोपी
621,Schuh::N,ботинок,जूता
622,Stiefel::N,сапог,बूट
623,Ring::N,кольцо,अँगूठी
624,Band::N,лента,पट्टी
625,Kamm::N,расческа,कंघी
626,Spiegel::N,зеркало,आईना
627,Spiegel::N,зеркало,दर्पण
628,Riemen::N,ремень,तसमा
629,Riemen::N,ремень,पट्टा
630,Schnur::N,веревка,डोरी
631,Schnur::N,веревка,सुतली
632,Leine::N,поводок,रस्सी
633,Decke::N,одеяло,रज़ाई
634,Kissen::N,подушка,तकिया
635,Kissen::N,подушка,गाद्दा
636,Tuch::N,платок,रूमाल
637,Tuch::N,платок,वस्त्र
638,Handtuch::N,полотенце,अँगोछा
639,Kraft::N,сила,ज़ोर
640,Kraft::N,сила,शक्ति
641,Stärke::N,крепость,बल
642,Stärke::N,крепость,ताक़त
643,Gesundheit::N,здоровье,स्वास्थ्य
644,Gesundheit::N,здоровье,तंदुरुस्ती
645,Krankheit::N,болезнь,रोग
646,Krankheit::N,болезнь,बीमारी
647,Schmerz::N,боль,दर्द
648,Schmerz::N,боль,पीड़ा
649,Wunde::N,рана,घाव
650,Wunde::N,рана,ज़ख़्म
651,Fieber::N,лихорадка,ज्वर
652,Fieber::N,лихорадка,बुख़ार
653,Fieber::N,температура,ज्वर
654,Fieber::N,температура,बुख़ार
655,Arznei::N,лекарство,दवा
656,Arznei::N,лекарство,औषाधि
657,Brücke::N,мост,पुल
658,Brücke::N,мост,सेतु
659,Brunnen::N,колодец,कुआँ
660,Weide::N,пастбище,चरागाह
661,Pfad::N,тропа,पथ
662,Pfad::N,тропа,पगडंडी
663,Weg::N,путь,मार्ग
664,Weg::N,дорога,मार्ग
665,Straße::N,улица,राह
666,Straße::N,улица,रास्ता
667,Straße::N,дорога,राह
668,Straße::N,дорога,रास्ता
669,Dorf::N,деревня,गाँव
670,Dorf::N,деревня,ग्राम
671,Stadt::N,город,शहर
672,Brief::N,письмо,ख़त
673,Brief::N,письмо,पत्र
674,Brief::N,письмо,चिट्ठी
675,Buch::N,книга,किताब
676,Buch::N,книга,पुस्तक
677,Buchstabe::N,буква,अक्षर
678,Zeitung::N,газета,अख़बार
679,Zeitung::N,газета,समाचार-पत्र
680,Leben::N,жизнь,जीवन
681,Leben::N,жизнь,ज़िंदगी
682,Tod::N,смерть,मौत
683,Tod::N,смерть,मृत्यु
684,Grab::N,могила,क़ब्र
685,Kirche::N,церковь,चर्च
686,Kirche::N,церковь,गिरजा
687,Sünde::N,грех,पाप
688,Sünde::N,грех,गुनाह
689,Gott::N,бог,देव
690,Gott::N,бог,ईश्वर
691,Arbeiter::N,рабочий,मज़दूर
692,Chef::N,начальник,अध्यक्ष
693,Meister::N,мастер,शिल्पज्ञ
694,Arzt::N,врач,वैद्य
695,Arzt::N,врач,डॉक्टर
696,Arzt::N,врач,चिकित्सक
697,Lehrer::N,учитель,शिक्षक
698,Lehrer::N,учитель,अध्यापक
699,Geld::N,деньги,धन
700,Geld::N,деньги,पैसा
701,Geschäft::N,занятие,सौदा
702,Geschäft::N,занятие,व्यापार
703,Laden::N,магазин,दुकान
704,Preis::N,цена,दाम
705,Preis::N,цена,मूल्य
706,Ware::N,товар,माल
707,Ware::N,товар,पण्य
708,Nutzen::N,выгода,लाभ
709,Nutzen::N,выгода,फ़ायदा
710,Reichtum::N,богатство,धन
711,Reichtum::N,богатство,दौलत
712,Welt::N,мир,विश्व
713,Welt::N,мир,दुनिया
714,Land::N,страна,देश
715,Land::N,страна,मुल्क
716,Staat::N,государство,राज्य
717,Staat::N,государство,राष्ट्र
718,König::N,король,राजा
719,König::N,король,बादशाह
720,Macht::N,власть,शासन
721,Macht::N,власть,सत्ता
722,Grenze::N,граница,सरहद
723,Krieg::N,война,जंग
724,Krieg::N,война,युद्ध
725,Feind::N,враг,शत्रु
726,Feind::N,враг,दुश्मन
727,Gewalt::N,насилие,हिंसा
728,Kampf::N,борьба,लड़ाई
729,Kampf::N,борьба,संघर्ष
730,Bogen[Waffe]::N,лук,कमान
731,Pfeil::N,стрела,बान
732,Gewehr::N,ружье,बंदूक़
733,Fehler::N,ошибка,भूल
734,Fehler::N,ошибка,ग़लती
735,Lüge::N,ложь,झूठ
736,Lüge::N,ложь,असत्य
737,Schaden::N,вред,हानि
738,Schaden::N,вред,नुक़सान
739,Unglück::N,беда,मुसीबत
740,Unglück::N,беда,विपात्ति
741,Schuld::N,вина,दोष
742,Schuld::N,вина,क़सूर
743,Alter::N,возраст,आयु
744,Alter::N,возраст,उम्र
745,Schluss::N,окончание,अंत
746,Schluss::N,окончание,समाप्ति
747,Zeit::N,время,काल
748,Zeit::N,время,वक़्त
749,Tag::N,день,दिन
750,Tag::N,день,रोज़
751,Morgen::N,утро,सुबह
752,Mittag::N,полдень,दोपहर
753,Mittag::N,полдень,मध्याह्न
754,Abend::N,вечер,शाम
755,Abend::N,вечер,संध्या
756,Nacht::N,ночь,रात
757,Nacht::N,ночь,रात्रि
758,Woche::N,неделя,हफ़्ता
759,Monat::N,месяц,मास
760,Monat::N,месяц,महीना
761,Jahr::N,год,बरस
762,Jahr::N,год,वर्ष
763,Frühling::N,весна,वसंत
764,Sommer::N,лето,गरमी
765,Sommer::N,лето,ग्रीष्म
766,Herbst::N,осень,शरत्
767,Herbst::N,осень,पतझड़
768,Winter::N,зима,जाड़ा
769,Winter::N,зима,सर्दियाँ
770,Januar::N,январь,जनवरी
771,Februar::N,февраль,फ़रवरी
772,März::N,март,मार्च
773,April::N,апрель,अप्रैल
774,Mai::N,май,मई
775,Juni::N,июнь,जून
776,Juli::N,июль,जुलाई
777,August::N,август,अगस्त
778,September::N,сентябрь,सितंबर
779,Oktober::N,октябрь,अक्तूबर
780,November::N,ноябрь,नवंबर
781,Dezember::N,декабрь,दिसंबर
782,Montag::N,понедельник,पीर
