,Concept_ID,eu,ro
828,sauber::A,garbi,curat
829,schmutzig::A,lohi,murdar
830,schmutzig::A,zikin,murdar
831,roh::A,gordin,crud
832,reif::A,umo,copt
833,reif::A,heldu,copt
834,lecker::A,goxo,gustos
835,süß::A,goxo,dulce
836,bitter::A,karmin,amar
837,bitter::A,garratz,amar
838,sauer::A,mingots,acru
839,hell::A,argi,clar
840,hell::A,argi,luminos
841,dunkel::A,ilun,obscur
842,dunkel::A,ilun,întunecos
843,schwarz::A,beltz,negru
844,weiß::A,zuri,alb
845,rot::A,gorri,roșu
846,gelb::A,hori,galben
847,blau::A,urdin,albastru
848,grün::A,berde,verde
849,grün::A,musker,verde
850,grau::A,urdin,gri
851,grau::A,urdin,cenușiu
852,grau::A,urdinabar,gri
853,grau::A,urdinabar,cenușiu
854,bunt::A,koloretsu,colorat
855,billig::A,merke,ieftin
856,teuer::A,garesti,scump
857,wertvoll::A,baliotsu,prețios
858,blind::A,itsu,orb
859,taub::A,gor,surd
860,kräftig::A,kementsu,tare
861,kräftig::A,kementsu,forte
862,kräftig::A,kementsu,robust
863,stark::A,bizkor,viguros
864,stark::A,bizkor,puternic
865,stark::A,indartsu,viguros
866,stark::A,indartsu,puternic
867,schwach::A,ahul,slab
868,schwach::A,ahul,debil
869,schwach::A,indargabe,slab
870,schwach::A,indargabe,debil
871,fett::A,gizen,gras
872,schlank::A,lerden,zvelt
873,hübsch::A,polit,drăguț
874,böse::A,tzar,rău
875,böse::A,tzar,răutăcios
876,böse::A,gaizto,rău
877,böse::A,gaizto,răutăcios
878,dumm::A,lelo,nerod
879,dumm::A,lelo,tâmpit
880,dumm::A,pello,nerod
881,dumm::A,pello,tâmpit
882,faul::A,nagi,leneș
883,faul::A,alfer,leneș
884,fleißig::A,maratz,harnic
885,fleißig::A,maratz,sârguincios
886,fleißig::A,lanzale,harnic
887,fleißig::A,lanzale,sârguincios
888,geizig::A,zeken,calic
889,geizig::A,zeken,zgârcit
890,geizig::A,zikoitz,calic
891,geizig::A,zikoitz,zgârcit
892,klug::A,zuhur,isteț
893,klug::A,zuhur,deștept
894,geschickt::A,trebe,dibaci
895,geschickt::A,antzetsu,dibaci
896,lieb::A,maite,drag
897,lieb::A,maite,iubit
898,lieb::A,laztan,drag
899,lieb::A,laztan,iubit
900,lustig::A,alaitsu,vesel
901,sanft::A,eme,blând
902,sanft::A,eme,blajin
903,sanft::A,ezti,blând
904,sanft::A,ezti,blajin
905,hungrig::A,gose,flămând
906,krank::A,eri,bolnav
907,krank::A,gaixo,bolnav
908,nackt::A,biluzi,gol
909,traurig::A,itun,trist
910,traurig::A,itun,mâhnit
911,traurig::A,betilun,trist
912,traurig::A,betilun,mâhnit
913,lebendig::A,bizirik,viu
914,gut::A,on,bun
915,schlecht::A,txar,rău
916,schlecht::A,txar,prost
917,richtig::A,zuzen,drept
918,richtig::A,zuzen,corect
919,schlimm::A,larri,rău
920,wahr::A,egiazko,adevărat
921,alt::A,zahar,uzat
922,alt::A,zahar,vechi
923,neu::A,berri,nou
924,ehemalig::A,lehengo,fost
925,ehemalig::A,lehengo,anterior
926,alt[Lebewesen]::A,adindun,bătrîn
927,jung::A,gazte,tânăr
928,arm::A,txiro,sărac
929,arm::A,txiro,sărman
930,arm::A,behartsu,sărac
931,arm::A,behartsu,sărman
932,reich::A,dirudun,avut
933,reich::A,dirudun,bogat
934,bekannt::A,ezagun,cunoscut
935,berühmt::A,entzun,renumit
936,berühmt::A,ospetsu,renumit
937,fremd::A,arrotz,străin
938,verschieden::A,ezberdin,diferit
939,verschieden::A,ezberdin,deosebit
940,verschieden::A,desberdin,diferit
941,verschieden::A,desberdin,deosebit
942,nah::A,hurre,apropiat
943,nah::A,hurbil,apropiat
944,fern::A,urrun,departe
945,linker::A,ezker,stâng
946,rechter::A,eskuin,drept
947,anderer::A,beste,alt
948,erster::A,lehen,prim
949,erster::A,aurren,prim
950,zweiter::A,bigarren,al doilea
951,dritter::A,hirugarren,treilea
952,letzter::A,azken,final
953,letzter::A,hondar,final
954,allein::ADV,bakarrik,singur
955,auf einmal::ADV,batera,dintrodată
956,zusammen::ADV,elkarrekin,împreună
957,lange::ADV,luzaro,îndelung
958,lange::ADV,luzaro,mult timp
959,plötzlich::ADV,bat-batean,deodată
960,plötzlich::ADV,bat-batean,pe neașteptate
961,sofort::ADV,berehala,imediat
962,sofort::ADV,berehala,numaidecît
963,später::ADV,gero,mai apoi
964,später::ADV,gero,mai târziu
965,jetzt::ADV,orain,acum
966,heute::ADV,gaur,azi
967,heute::ADV,gaur,astăzi
968,morgen::ADV,bihar,mâine
969,bald::ADV,aurki,curând
970,bald::ADV,laster,curând
971,dann::ADV,ondoren,apoi
972,gestern::ADV,atzo,ieri
973,einst::ADV,antzina,odată
974,einst::ADV,antzina,odinioară
975,damals::ADV,orduan,atunci
976,damals::ADV,orduan,pe atunci
977,danach::ADV,gerora,după aceasta
978,danach::ADV,ondoren,după aceasta
979,vorher::ADV,lehenago,mai întâi
980,vorher::ADV,lehenago,în prealabil
981,zuerst::ADV,aurrena,întâi
982,zuerst::ADV,aurrena,în primul rând
983,zuerst::ADV,lehenbizi,întâi
984,zuerst::ADV,lehenbizi,în primul rând
985,einmal::ADV,behin,odată
986,einmal::ADV,aldi bat,odată
987,manchmal::ADV,batzuetan,uneori
988,manchmal::ADV,batzuetan,câteodată
989,manchmal::ADV,zenbaitetan,uneori
990,manchmal::ADV,zenbaitetan,câteodată
991,oft::ADV,maiz,des
992,oft::ADV,maiz,deseori
993,oft::ADV,askotan,des
994,oft::ADV,askotan,deseori
995,immer::ADV,beti,mereu
996,immer::ADV,beti,întotdeauna
997,niemals::ADV,inoiz ez,niciodată
998,niemals::ADV,sekula ez,niciodată
999,hier::ADV,hemen,aci
1000,hier::ADV,hemen,aici
1001,hierhin::ADV,hona,încoace
1002,von hier::ADV,hemendik,de aici
1003,von hier::ADV,honetatik,de aici
1004,dort::ADV,han,acolo
1005,dorthin::ADV,hara,dincolo
1006,geradeaus::ADV,artez,drept înainte
1007,vorwärts::ADV,aurrera,înainte
1008,rückwärts::ADV,atzera,îndărăt
1009,rückwärts::ADV,atzerantz,îndărăt
1010,zurück::ADV,atzera,înapoi
1011,unten::ADV,behean,jos
1012,unten::ADV,behean,dedesubt
1013,hinab::ADV,behera,în jos
1014,hinab::ADV,behera,de vale
1015,hinab::ADV,beherantz,în jos
1016,hinab::ADV,beherantz,de vale
1017,oben::ADV,goian,sus
1018,oben::ADV,goian,deasupra
1019,hinauf::ADV,gora,în sus
1020,hinauf::ADV,gorantz,în sus
1021,überall::ADV,edonon,peste tot
1022,überall::ADV,edonon,pretutindeni
1023,nicht::ADV,ez,nu
1024,ein wenig::ADV,apur bat,puțin
1025,ein wenig::ADV,pixka bat,puțin
1026,kaum::ADV,ozta,cu greu
1027,kaum::ADV,ozta,cu anevoie
1028,kaum::ADV,nekez,cu greu
1029,kaum::ADV,nekez,cu anevoie
1030,sehr::ADV,oso,mult
1031,sehr::ADV,oso,foarte
1032,so::ADV,hala,așa
1033,so::ADV,hala,atât
1034,so::ADV,honela,așa
1035,so::ADV,honela,atât
1036,noch::ADV,oraindik,încă
1037,nur::ADV,bakarrik,doar
1038,schon::ADV,ja,și
1039,schon::ADV,ja,deja
1040,schon::ADV,jada,și
1041,schon::ADV,jada,deja
1042,wieder::ADV,berriro,iar
1043,wieder::ADV,berriro,iarăși
1044,vergebens::ADV,alferrik,în zadar
1045,vor::PRP,aurrean,înainte de
1046,hinter::PRP,ostean,după
1047,hinter::PRP,ostean,în spatele
1048,hinter::PRP,gibelean,după
1049,hinter::PRP,gibelean,în spatele
1050,unter::PRP,pean,sub
1051,unter::PRP,azpian,sub
1052,durch::PRP,zehar,prin
1053,neben::PRP,ondoan,lângă
1054,neben::PRP,ondoan,alături de
1055,neben::PRP,aldamenean,lângă
1056,neben::PRP,aldamenean,alături de
1057,zwischen::PRP,artean,între
1058,zwischen::PRP,artean,dintre
1059,wegen::PRP,-gatik,pentru
1060,dies::PRN,hau,acesta
1061,das::PRN,hura,asta
1062,alles::PRN,dena,tot
1063,ich::PRN,ni,eu
1064,du::PRN,zu,tu
1065,er::PRN,bera,el
1066,er::PRN,bera,dânsul
1067,wir::PRN,gu,noi
1068,ihr::PRN,zuek,voi
1069,sie::PRN,berak,ei
1070,sie::PRN,berak,dânșii
1071,was::FPRN,zer,ce
1072,wer::FPRN,nor,cine
1073,wo::FADV,non,unde
1074,wohin::FADV,nora,încotro
1075,wie::FADV,nola,cum
1076,wie::FADV,zelan,cum
1077,warum::FADV,zeren,de ce
1078,warum::FADV,zeren,pentru ce
1079,warum::FADV,zergatik,de ce
1080,warum::FADV,zergatik,pentru ce
1081,wieviel::FNUM,zenbat,cât
1082,eins::NUM,bat,unu
1083,zwei::NUM,bi,doi
1084,zwei::NUM,biga,doi
1085,drei::NUM,hiru,trei
1086,vier::NUM,lau,patru
1087,fünf::NUM,bost,cinci
1088,sechs::NUM,sei,șase
1089,sieben::NUM,zazpi,șapte
1090,acht::NUM,zortzi,opt
1091,neun::NUM,bederatzi,nouă
1092,zehn::NUM,hamar,zece
1093,elf::NUM,hamaika,unsprezece
1094,zwölf::NUM,hamabi,douăsprezece
1095,zwanzig::NUM,hogei,douăzeci
1096,dreißig::NUM,hogeita hamar,treizeci
1097,vierzig::NUM,berrogei,patruzeci
1098,fünfzig::NUM,berrogeita hamar,cincizeci
1099,sechzig::NUM,hirurogei,șaizeci
1100,siebzig::NUM,hirurogeita hamar,șaptezeci
1101,achtzig::NUM,laurogei,optzeci
1102,neunzig::NUM,laurogeita hamar,nouăzeci
1103,hundert::NUM,ehun,sută
1104,tausend::NUM,mila,mie
1105,und::CNJ,eta,și
1106,oder::CNJ,edo,ori
1107,stehen::V,zutik egon,sta
1108,sitzen::V,eserita egon,ședea
1109,liegen::V,etzan,zăcea
1110,liegen::V,etzan,fi culcat
1111,hängen::V,eskegita egon,atârna
1112,hängen::V,zintzilik egon,atârna
1113,werden::V,bihurtu,deveni
1114,werden::V,bihurtu,se face
1115,werden::V,bilakatu,deveni
1116,werden::V,bilakatu,se face
1117,passieren::V,pasatu,se întâmpla
1118,passieren::V,gertatu,se întâmpla
1119,beginnen::V,hasi,începe
1120,enden::V,bukatu,se sfârși
1121,enden::V,bukatu,se termina
1122,wechseln::V,aldatu,se schimba
1123,aufgehen[Sonne]::V,ilki,răsări
1124,aufgehen[Sonne]::V,sortu,răsări
1125,untergehen[Sonne]::V,sartu,apune
1126,scheinen[Sonne]::V,eguzkia egon,străluci
1127,donnern::V,trumoia jo,tuna
1128,wehen::V,haizea ibili,bate
1129,strömen::V,zorrotadaka isuri,curge în șiroaie
1130,fließen::V,isuri,curge
1131,sich drehen::V,biratu,se învârti
1132,schwanken::V,zabuka ibili,se clătina
1133,schwingen::V,kulunkatu,vibra
1134,schwingen::V,kulunkatu,flutura
1135,fallen::V,erori,cădea
1136,brennen::V,sutan egon,arde
1137,rauchen::V,kea bota,fuma
1138,regnen::V,euria ari izan,ploua
1139,gefrieren::V,izoztu,îngheța
1140,gefrieren::V,hormatu,îngheța
1141,tauen::V,gesaldu,se dezgheța
1142,schmelzen::V,urtu,se topi
1143,trocknen::V,idortu,se usca
1144,trocknen::V,lehortu,se usca
1145,sieden::V,irakin,fierbe
1146,sieden::V,irakin,clocoti
1147,faulen::V,hirotu,se împuți
1148,faulen::V,usteldu,se împuți
1149,verfaulen::V,hirotu,putrezi
1150,verfaulen::V,usteldu,putrezi
1151,reißen::V,eten,se rupe
1152,reißen::V,eten,se sfâșia
1153,reißen::V,tarrat egin,se rupe
1154,reißen::V,tarrat egin,se sfâșia
1155,versinken::V,urperatu,se scufunda
1156,vergehen::V,iragan,trece
1157,vergehen::V,iragan,se scurge
1158,erscheinen::V,agertu,apărea
1159,verschwinden::V,desagertu,dispărea
1160,sinken::V,beheititu,cădea
1161,sinken::V,beheititu,coborî
1162,abnehmen::V,gutxitu,scădea
1163,abnehmen::V,gutxitu,descrește
1164,abnehmen::V,beheratu,scădea
1165,abnehmen::V,beheratu,descrește
1166,zunehmen::V,gora egin,spori
1167,zunehmen::V,gora egin,crește
1168,zunehmen::V,gora egin,augmenta
1169,steigen::V,igo,urca
1170,wachsen::V,hazi,crește
1171,glänzen::V,distiratu,luci
1172,glänzen::V,distiratu,străluci
1173,funkeln::V,izarniatu,scânteia
1174,lärmen::V,zarata atera,face larmă
1175,läuten::V,jo,suna
1176,läuten::V,hots egin,suna
1177,klingeln::V,txirrina jo,suna
1178,klirren::V,tintin egin,zăngăni
1179,brausen::V,marru egin,vui
1180,rauschen::V,fir-fir egin,vâjâi
1181,klingen::V,soinu egin,suna
1182,bellen::V,zaunkatu,lătra
1183,heulen::V,ulu egin,urla
1184,heulen::V,uhuri egin,urla
1185,blasen::V,ufa egin,sufla
1186,blasen::V,putz egin,sufla
1187,pfeifen::V,txistu egin,fluiera
1188,schreien::V,oihu egin,țipa
1189,schreien::V,garrasi egin,țipa
1190,stöhnen::V,intziri egin,geme
1191,zittern::V,ikara egin,tremura
1192,zittern::V,dar-dar egin,tremura
1193,leben::V,bizi izan,trăi
1194,geboren werden::V,jaio,se naște
1195,atmen::V,hats egin,respira
1196,atmen::V,arnasa egin,respira
1197,trinken::V,edan,bea
1198,essen::V,jan,mânca
1199,schlucken::V,irentsi,înghiți
1200,müde werden::V,unatu,se obosi
1201,müde werden::V,nekatu,se obosi
1202,einschlafen::V,lokartu,adormi
1203,schlafen::V,lo egin,dormi
1204,aufwachen::V,esnatu,se deștepta
1205,aufwachen::V,atzarri,se deștepta
1206,aufstehen::V,jaiki,fi se scula
1207,sich erholen::V,atseden egin,se relaxa
1208,sich erholen::V,atseden egin,se destinde
1209,krank werden::V,gaixotu,se îmbolnăvi
1210,krank sein::V,eri izan,zăcea
1211,krank sein::V,eri izan,fi bolnav
1212,krank sein::V,gaixo izan,zăcea
1213,krank sein::V,gaixo izan,fi bolnav
1214,schmerzen::V,min egin,durea
1215,husten::V,eztul egin,tuși
1216,genesen::V,osatu,se însănătoși
1217,sterben::V,hil,muri
1218,sterben::V,zendu,muri
1219,umkommen::V,istripuz hil,pieri
1220,sich bewegen::V,higitu,se mișca
1221,sich rühren::V,zirkin egin,se mișca
1222,sich erheben::V,zutitu,se ridica
1223,sich erheben::V,altxatu,se ridica
1224,sich setzen::V,eseri,lua loc
1225,sich setzen::V,eseri,se așeza
1226,sich setzen::V,jesarri,lua loc
1227,sich setzen::V,jesarri,se așeza
1228,hinfallen::V,erori,cădea jos
1229,laufen::V,ibili,merge
1230,laufen::V,ibili,merge pe jos
1231,schreiten::V,oinkatu,păși
1232,spazierengehen::V,paseatu,se plimba
1233,spazierengehen::V,ostera bat egin,se plimba
1234,eilen::V,lasterkatu,fi se grăbi
1235,sich beeilen::V,lehiatu,se grăbi
1236,sausen::V,ziztu bizian joan,țâșni
1237,rennen::V,lasterka egin,fugi
1238,rennen::V,lasterka egin,alerga
1239,springen::V,jauzi egin,sări
1240,klettern::V,igo,urca
1241,klettern::V,igo,se cățăra
1242,schaukeln::V,zabu egin,legăna
1243,schaukeln::V,zanbulu egin,legăna
1244,kriechen::V,narras egin,se târî
1245,schwimmen::V,igerikatu,înota
1246,schwimmen::V,igeri egin,înota
1247,tauchen::V,murgildu,se scufunda
1248,tauchen::V,pulunpatu,se scufunda
1249,rudern::V,bogatu,vâsli
1250,rudern::V,bogatu,lopăta
1251,rudern::V,arraun egin,vâsli
1252,rudern::V,arraun egin,lopăta
1253,fahren::V,joan,merge
1254,fliegen::V,hegaldatu,zbura
1255,fliegen::V,hegan egin,zbura
1256,gehen::V,joan,merge
1257,weggehen::V,alde egin,se duce
1258,abfahren::V,abiatu,pleca
1259,anhalten::V,geratu,se opri
1260,anhalten::V,gelditu,se opri
1261,hineingehen::V,sartu,intra
1262,eintreten::V,sartu,intra
1263,kommen::V,etorri,veni
1264,ankommen::V,heldu,sosi
1265,ankommen::V,heldu,ajunge
1266,ankommen::V,iritsi,sosi
1267,ankommen::V,iritsi,ajunge
1268,zurückkommen::V,itzuli,se întoarce
1269,bleiben::V,gelditu,rămâne
1270,warten::V,itxaron,aștepta
1271,warten::V,zain egon,aștepta
1272,erwarten::V,iguriki,aștepta
1273,suchen::V,bilatu,căuta
1274,finden::V,idoro,găsi
1275,finden::V,aurkitu,găsi
1276,versuchen::V,saiatu,încerca
1277,versuchen::V,ahalegindu,încerca
1278,vorbereiten::V,gertatu,pregăti
1279,lieben::V,maitatu,iubi
1280,lieben::V,maite izan,iubi
1281,mögen::V,laket izan,plăcea a
1282,mögen::V,atsegin izan,plăcea a
1283,lachen::V,irri egin,râde
1284,lachen::V,barre egin,râde
1285,rühren::V,hunkitu,mișca
1286,rühren::V,hunkitu,înduioșa
1287,weinen::V,negar egin,plânge
1288,schimpfen::V,erneguka ari izan,înjura
1289,sich ärgern::V,ernegatu,se supăra
1290,sich ärgern::V,haserretu,se supăra
1291,sich fürchten::V,beldur izan,se teme
1292,sich fürchten::V,beldur izan,fi teamă a
1293,fürchten::V,beldur izan,se teme de
1294,fliehen::V,ihes egin,fugi
1295,flüchten::V,ihes egin,evada
1296,sehen::V,ikusi,vedea
1297,anschauen::V,begietsi,privi
1298,ansehen::V,begiratu,privi
1299,hören::V,aditu,auzi
1300,zuhören::V,entzun,asculta
1301,probieren::V,dastatu,gusta
1302,riechen::V,usnatu,mirosi
1303,riechen::V,usaindu,mirosi
1304,fühlen::V,sentitu,simți
1305,fühlen::V,sentitu,resimți
1306,scheinen::V,iruditu,părea
1307,scheinen::V,begitandu,părea
1308,zu sehen sein::V,azaldu,se vedea
1309,vernehmen::V,aditu,auzi
1310,frieren::V,hotz izan,fi frig
1311,tun::V,egin,face
1312,können::V,ahal izan,ști
1313,können::V,ahal izan,putea
1314,wollen::V,nahi izan,dori
1315,anfangen::V,hasi,începe
1316,beenden::V,bukatu,sfârși
1317,beenden::V,bukatu,termina
1318,aufhören::V,utzi,înceta
1319,gelingen::V,lortu,reuși
1320,gelingen::V,lortu,izbuti
1321,geraten::V,heldu,reuși
1322,öffnen::V,ireki,deschide
1323,öffnen::V,zabaldu,deschide
1324,schließen::V,itxi,închide
1325,stellen::V,ipini,pune
1326,stellen::V,ipini,așeza
1327,setzen::V,jesarri,pune
1328,setzen::V,jesarri,așeza
1329,legen::V,jarri,pune
1330,berühren::V,ukitu,atinge
1331,verbinden::V,uztartu,lega
1332,bedecken::V,estali,acoperi
1333,aufhängen::V,eseki,atârna
1334,aufhängen::V,eseki,spânzura
1335,aufhängen::V,eskegi,atârna
1336,aufhängen::V,eskegi,spânzura
1337,anzünden::V,piztu,aprinde
1338,aufheben::V,jaso,ridica
1339,aufheben::V,jaso,lua de jos
1340,zurücklassen::V,atzean utzi,lăsa
1341,zurücklassen::V,atzean utzi,lăsa în urmă
1342,verlieren::V,galdu,pierde
1343,fallen lassen::V,erortzen utzi,scăpa
1344,fallen lassen::V,erortzen utzi,arunca
1345,machen::V,egin,face
1346,herstellen::V,ekoiztu,fabrica
1347,herstellen::V,ekoiztu,confecționa
1348,bauen::V,eraiki,clădi
1349,bauen::V,eraiki,construi
1350,reparieren::V,konpondu,repara
1351,verbessern::V,hobetu,ameliora
1352,verbessern::V,hobetu,îmbunătăți
1353,ändern::V,mudatu,schimba
1354,ändern::V,mudatu,modifica
1355,graben::V,aitzurtu,săpa
1356,beugen::V,makurtu,curba
1357,biegen::V,malgutu,îndoi
1358,biegen::V,malgutu,încovoia
1359,biegen::V,makolatu,îndoi
1360,biegen::V,makolatu,încovoia
1361,drehen::V,jiratu,învârti
1362,wenden::V,bihurtu,întoarce
1363,umdrehen::V,biratu,învârti
1364,umdrehen::V,biratu,întoarce
1365,umdrehen::V,alderantzikatu,învârti
1366,umdrehen::V,alderantzikatu,întoarce
1367,heben::V,jaso,ridica
1368,heben::V,goratu,ridica
1369,hochheben::V,goratu,ridica
1370,hochheben::V,altxatu,ridica
1371,ergreifen::V,oratu,lua
1372,ergreifen::V,oratu,apuca
1373,halten::V,eutsi,ține
1374,drücken::V,sakatu,apăsa
1375,drücken::V,sakatu,strânge
1376,schieben::V,bultzatu,împinge
1377,kratzen::V,hatz egin,zgâria
1378,kratzen::V,hazka egin,zgâria
1379,lecken::V,miaztu,linge
1380,lecken::V,lamikatu,linge
1381,beißen::V,hozka egin,mușca
1382,beißen::V,ausiki egin,mușca
1383,abreißen::V,kendu,rupe
1384,abreißen::V,kendu,smulge
1385,abschneiden::V,moztu,scurta
1386,abschneiden::V,pikatu,scurta
1387,binden::V,lotu,lega
1388,binden::V,estekatu,lega
1389,stecken::V,sartu,pune
1390,brechen::V,apurtu,rupe
1391,brechen::V,apurtu,frânge
1392,klopfen::V,jo,ciocăni
1393,hauen::V,jo,lovi
1394,kleben::V,itsatsi,lipi
1395,reiben::V,igurtzi,freca
1396,reiben::V,igurtzi,fricționa
1397,streichen::V,igurtzi,unge
1398,schleifen::V,zorroztu,ascuți
1399,schneiden::V,moztu,tăia
1400,rütteln::V,astindu,zgâlțâi
1401,rütteln::V,inarrosi,zgâlțâi
1402,schütteln::V,astindu,scutura
1403,schütteln::V,inarrosi,scutura
1404,schwenken::V,zabukatu,agita
1405,schütten::V,isuri,vărsa
1406,füllen::V,bete,umple
1407,einwickeln::V,bildu,înveli
1408,einwickeln::V,bildu,înfășura
1409,tragen::V,eroan,căra
1410,tragen::V,eraman,căra
1411,schleppen::V,narrastu,târî
1412,schleppen::V,herrestatu,târî
1413,ziehen::V,tira egin,trage
1414,aufbewahren::V,gorde,păstra
1415,aufbewahren::V,gorde,conserva
1416,werfen::V,jaurti,arunca
1417,werfen::V,aurtiki,arunca
1418,fangen::V,atzeman,prinde
1419,packen::V,heldu,apuca
1420,verstecken::V,ostendu,ascunde
1421,verstecken::V,ezkutatu,ascunde
1422,teilen::V,zatitu,împărți
1423,schicken::V,bidali,trimite
1424,bringen::V,ekarri,aduce
1425,hinzufügen::V,eratxiki,adăuga
1426,hinzufügen::V,gaineratu,adăuga
1427,bekommen::V,jaso,obține
1428,bekommen::V,jaso,dobândi
1429,erhalten::V,jaso,primi
1430,erhalten::V,jaso,căpăta
1431,nehmen::V,hartu,lua
1432,wählen::V,hautatu,opta
1433,wählen::V,hautatu,alege
1434,wählen::V,aukeratu,opta
1435,wählen::V,aukeratu,alege
1436,auswählen::V,hautatu,selecta
1437,auswählen::V,aukeratu,selecta
1438,bewahren::V,begiratu,păstra
1439,behindern::V,oztopatu,stingheri
1440,verderben::V,hondatu,strica
1441,beschädigen::V,akastu,strica
1442,zerbrechen::V,apurtu,rupe
1443,zerbrechen::V,apurtu,frânge
1444,zerreißen::V,zarratatu,rupe
1445,zerreißen::V,zarratatu,sfâșia
1446,zerstören::V,suntsitu,distruge
1447,verbrennen::V,erre,arde
1448,verbrennen::V,erre,incendia
1449,verbrennen::V,kiskali,arde
1450,verbrennen::V,kiskali,incendia
1451,geben::V,eman,da
1452,reichen::V,luzatu,întinde
1453,reichen::V,helarazi,întinde
1454,schenken::V,oparitu,dărui
1455,versprechen::V,agindu,făgădui
1456,wünschen::V,opatu,ura
1457,wünschen::V,opetsi,ura
1458,loben::V,laudatu,lăuda
1459,loben::V,goraipatu,lăuda
1460,küssen::V,musu eman,săruta
1461,wiegen::V,kulunkatu,legăna
1462,zudecken::V,estali,acoperi
1463,wecken::V,esnatu,trezi
1464,wecken::V,esnatu,deștepta
1465,wecken::V,iratzartu,trezi
1466,wecken::V,iratzartu,deștepta
1467,zeigen::V,erakutsi,arăta
1468,führen::V,gidatu,călăuzi
1469,lehren::V,irakatsi,preda
1470,lehren::V,irakatsi,învăța
1471,unterrichten::V,eskolak eman,învăța
1472,unterrichten::V,eskolak eman,instrui
1473,aufziehen::V,hazi,crește
1474,leiten::V,arteztu,duce
1475,leiten::V,arteztu,conduce
1476,antreiben::V,bulkatu,împinge
1477,antreiben::V,bulkatu,încuraja
1478,lassen::V,-arazi,pune pe să
1479,einladen::V,gonbidatu,invita
1480,vereinigen::V,batu,uni
1481,vereinigen::V,batu,întruni
1482,vereinigen::V,bateratu,uni
1483,vereinigen::V,bateratu,întruni
1484,besuchen::V,ikustatu,vizita
1485,besuchen::V,ikustatu,face o vizită
1486,treffen::V,topatu,întâlni
1487,sich versammeln::V,bildu,se aduna
1488,spielen::V,jolastu,se juca
1489,singen::V,abestu,cânta
1490,singen::V,kantatu,cânta
1491,tanzen::V,dantzatu,dansa
1492,tanzen::V,dantzan egin,dansa
1493,sich trennen::V,banandu,se separa
1494,sich trennen::V,banandu,se despărți
1495,verlassen::V,utzietsi,părăsi
1496,verlassen::V,utzietsi,abandona
1497,retten::V,salbatu,salva
1498,retten::V,gaizkatu,salva
1499,bewachen::V,jagon,păzi
1500,bewachen::V,zaindu,păzi
1501,schützen::V,babestu,ocroti
1502,schützen::V,babestu,proteja
1503,schützen::V,gerizatu,ocroti
1504,schützen::V,gerizatu,proteja
1505,verteidigen::V,aldeztu,apăra
1506,sich schlagen::V,elkar jo,se bate
1507,sich schlagen::V,elkar borrokatu,se bate
1508,schießen::V,tiro egin,trage
1509,siegen::V,irabazi,birui
1510,siegen::V,irabazi,învinge
1511,ärgern::V,ernegatu,supăra
1512,ärgern::V,haserretu,supăra
1513,schlagen::V,jo,lovi
1514,schlagen::V,erauntsi,lovi
1515,treten::V,zapaldu,călca
1516,treten::V,ostiaktu,călca
1517,stechen::V,sastatu,înțepa
1518,stechen::V,sastatu,împunge
1519,stoßen::V,bultzatu,împinge
1520,stehlen::V,ostu,fura
1521,stehlen::V,lapurtu,fura
1522,stören::V,galarazi,deranja
1523,belästigen::V,gohaindu,importuna
1524,belästigen::V,alamena eman,importuna
1525,verbergen::V,ezkutatu,ascunde
1526,täuschen::V,tronpatu,amăgi
1527,täuschen::V,engainatu,amăgi
1528,betrügen::V,iruzurtu,înșela
1529,töten::V,hil,omorî
1530,töten::V,heriotza eman,omorî
1531,wohnen::V,bizi izan,sta
1532,wohnen::V,bizi izan,locui
1533,arbeiten::V,lan egin,lucra
1534,arbeiten::V,behar egin,lucra
1535,sammeln::V,bildu,aduna
1536,sammeln::V,bildu,colecționa
1537,sammeln::V,bildumatu,aduna
1538,sammeln::V,bildumatu,colecționa
1539,pflücken::V,batu,culege
1540,pflücken::V,bildu,culege
1541,jagen::V,ehizatu,vâna
1542,fischen::V,arrantzatu,pescui
1543,fischen::V,arrantza egin,pescui
1544,fassen::V,harrapatu,prinde
1545,hüten::V,begiratu,paște
1546,treiben::V,bultza egin,mână
1547,anbinden::V,estekatu,lega
1548,füttern::V,bazkatu,da de mâncare
1549,melken::V,jetzi,mulge
1550,hacken::V,xehatu,toca
1551,hacken::V,xehatu,sparge
1552,gießen::V,isuri,uda
1553,reifen::V,heldu,pârgui
1554,reifen::V,zoritu,pârgui
1555,zubereiten::V,prestatu,găti
1556,kochen::V,egosi,găti
1557,backen::V,labean egin,coace
1558,braten::V,erregosi,coace
1559,umrühren::V,eragin,mesteca
1560,stricken::V,trikotatu,împleti
1561,stricken::V,puntu egin,împleti
1562,nähen::V,josi,coase
1563,färben::V,tindatu,vopsi
1564,färben::V,tindatu,colora
1565,reinigen::V,ikuzi,curăți
1566,reinigen::V,garbitu,curăți
1567,waschen::V,xahutu,spăla
1568,waschen::V,garbitu,spăla
1569,abwischen::V,xukatu,șterge
1570,spülen::V,irakutzi,clăti
1571,fegen::V,erraztatu,mătura
1572,kehren::V,isastu,mătura
1573,baden::V,bainatu,se scălda
1574,baden::V,bainua hartu,se scălda
1575,sich waschen::V,burua garbitu,se spăla
1576,ausziehen::V,erantzi,și scoate
1577,anziehen::V,jantzi,îmbrăca
1578,sich anziehen::V,jantzi,se îmbrăca
