,Concept_ID,ro,ro
264,Grube::N,groapă,groapă
265,Falle::N,cursă,cursă
266,Falle::N,cursă,capcană
267,Falle::N,capcană,cursă
268,Falle::N,capcană,capcană
269,Schlinge::N,laț,laț
270,Spur::N,dâră,dâră
271,Asche::N,cenușă,cenușă
272,Dreck::N,noroi,noroi
273,Dreck::N,noroi,murdărie
274,Dreck::N,murdărie,noroi
275,Dreck::N,murdărie,murdărie
276,Eisen::N,fier,fier
277,Gold::N,aur,aur
278,Silber::N,argint,argint
279,Kohle::N,cărbune,cărbune
280,Glas::N,sticlă,sticlă
281,Lehm::N,lut,lut
282,Lehm::N,lut,humă
283,Lehm::N,humă,lut
284,Lehm::N,humă,humă
285,Sand::N,nisip,nisip
286,Mensch::N,om,om
287,Mensch::N,om,persoană
288,Mensch::N,persoană,om
289,Mensch::N,persoană,persoană
290,Mann::N,om,om
291,Mann::N,om,bărbat
292,Mann::N,bărbat,om
293,Mann::N,bărbat,bărbat
294,Frau::N,femeie,femeie
295,Kind::N,copil,copil
296,Junge::N,băiat,băiat
297,Junge::N,băiat,flăcău
298,Junge::N,flăcău,băiat
299,Junge::N,flăcău,flăcău
300,Mädchen::N,fată,fată
301,Familie::N,familie,familie
302,Großvater::N,bunic,bunic
303,Großvater::N,bunic,tată mare
304,Großvater::N,tată mare,bunic
305,Großvater::N,tată mare,tată mare
306,Großmutter::N,bunică,bunică
307,Großmutter::N,bunică,mamă mare
308,Großmutter::N,mamă mare,bunică
309,Großmutter::N,mamă mare,mamă mare
310,Eltern::N,părinți,părinți
311,Vater::N,tată,tată
312,Vater::N,tată,părinte
313,Vater::N,părinte,tată
314,Vater::N,părinte,părinte
315,Mutter::N,mamă,mamă
316,Sohn::N,fiu,fiu
317,Sohn::N,fiu,fecior
318,Sohn::N,fecior,fiu
319,Sohn::N,fecior,fecior
320,Tochter::N,fiică,fiică
321,Bruder::N,frate,frate
322,Schwester::N,soră,soră
323,Onkel::N,unchi,unchi
324,Tante::N,mătușă,mătușă
325,Ehemann::N,soț,soț
326,Ehemann::N,soț,bărbat
327,Ehemann::N,bărbat,soț
328,Ehemann::N,bărbat,bărbat
329,Ehefrau::N,soție,soție
330,Freude::N,bucurie,bucurie
331,Gelächter::N,râset,râset
332,Glück::N,fericire,fericire
333,Kummer::N,mâhnire,mâhnire
334,Wunsch::N,dorință,dorință
335,Wunsch::N,dorință,deziderat
336,Wunsch::N,deziderat,dorință
337,Wunsch::N,deziderat,deziderat
338,Lust::N,poftă,poftă
339,Lust::N,poftă,înclinare
340,Lust::N,înclinare,poftă
341,Lust::N,înclinare,înclinare
342,Geist::N,duh,duh
343,Geist::N,duh,minte
344,Geist::N,duh,suflet
345,Geist::N,minte,duh
346,Geist::N,minte,minte
347,Geist::N,minte,suflet
348,Geist::N,suflet,duh
349,Geist::N,suflet,minte
350,Geist::N,suflet,suflet
351,Gedanke::N,gând,gând
352,Gedanke::N,gând,cuget
353,Gedanke::N,cuget,gând
354,Gedanke::N,cuget,cuget
355,Gedächtnis::N,memorie,memorie
356,Verstand::N,minte,minte
357,Verstand::N,minte,intelect
358,Verstand::N,intelect,minte
359,Verstand::N,intelect,intelect
360,Sinn::N,sens,sens
361,Sinn::N,sens,înțeles
362,Sinn::N,înțeles,sens
363,Sinn::N,înțeles,înțeles
364,Grund::N,cauză,cauză
365,Grund::N,cauză,pricină
366,Grund::N,pricină,cauză
367,Grund::N,pricină,pricină
368,Wahrheit::N,adevăr,adevăr
369,Gespräch::N,convorbire,convorbire
370,Gespräch::N,convorbire,conversație
371,Gespräch::N,conversație,convorbire
372,Gespräch::N,conversație,conversație
373,Märchen::N,basm,basm
374,Märchen::N,basm,poveste
375,Märchen::N,poveste,basm
376,Märchen::N,poveste,poveste
377,Erzählung::N,poveste,poveste
378,Nachricht::N,veste,veste
379,Neuigkeit::N,noutate,noutate
380,Neuigkeit::N,noutate,actualitate
381,Neuigkeit::N,actualitate,noutate
382,Neuigkeit::N,actualitate,actualitate
383,Name::N,nume,nume
384,Rätsel::N,ghicitoare,ghicitoare
385,Rede::N,discurs,discurs
386,Sprache::N,limbă,limbă
387,Sprache::N,limbă,limbaj
388,Sprache::N,limbaj,limbă
389,Sprache::N,limbaj,limbaj
390,Stimme::N,glas,glas
391,Wort::N,cuvânt,cuvânt
392,Zeichen::N,semn,semn
393,Zeichen::N,semn,semnal
394,Zeichen::N,semnal,semn
395,Zeichen::N,semnal,semnal
396,Ruf::N,chemare,chemare
397,Lärm::N,zgomot,zgomot
398,Lärm::N,zgomot,tărăboi
399,Lärm::N,tărăboi,zgomot
400,Lärm::N,tărăboi,tărăboi
401,Laut::N,sunet,sunet
402,Ton::N,ton,ton
403,Lied::N,cântec,cântec
404,Ruhe::N,odihnă,odihnă
405,Ruhe::N,odihnă,liniște
406,Ruhe::N,liniște,odihnă
407,Ruhe::N,liniște,liniște
408,Leute::N,lume,lume
409,Leute::N,lume,oameni
410,Leute::N,oameni,lume
411,Leute::N,oameni,oameni
412,Volk::N,popor,popor
413,Volk::N,popor,națiune
414,Volk::N,națiune,popor
415,Volk::N,națiune,națiune
416,Arbeit::N,lucru,lucru
417,Gast::N,musafir,musafir
418,Geschenk::N,dar,dar
419,Geschenk::N,dar,cadou
420,Geschenk::N,cadou,dar
421,Geschenk::N,cadou,cadou
422,Spiel::N,joc,joc
423,Gesellschaft::N,societate,societate
424,Hilfe::N,ajutor,ajutor
425,Freund::N,amic,amic
426,Freund::N,amic,prieten
427,Freund::N,prieten,amic
428,Freund::N,prieten,prieten
429,Kamerad::N,tovarăș,tovarăș
430,Angelegenheit::N,afacere,afacere
431,Anzahl::N,număr,număr
432,Anzahl::N,număr,cantitate
433,Anzahl::N,cantitate,număr
434,Anzahl::N,cantitate,cantitate
435,Art::N,fel,fel
436,Art::N,fel,specie
437,Art::N,specie,fel
438,Art::N,specie,specie
439,Stück::N,bucată,bucată
440,Teil::N,parte,parte
441,Teil::N,parte,porție
442,Teil::N,porție,parte
443,Teil::N,porție,porție
444,Hälfte::N,jumătate,jumătate
445,Kreis::N,cerc,cerc
446,Kreuz::N,cruce,cruce
447,Linie::N,linie,linie
448,Strich::N,linie,linie
449,Strich::N,linie,trăsătură
450,Strich::N,trăsătură,linie
451,Strich::N,trăsătură,trăsătură
452,Abstand::N,distanță,distanță
453,Abstand::N,distanță,depărtare
454,Abstand::N,depărtare,distanță
455,Abstand::N,depărtare,depărtare
456,Entfernung::N,distanță,distanță
457,Entfernung::N,distanță,depărtare
458,Entfernung::N,depărtare,distanță
459,Entfernung::N,depărtare,depărtare
460,Gegend::N,regiune,regiune
461,Platz::N,loc,loc
462,Ort::N,loc,loc
463,Seite::N,latură,latură
464,Mitte::N,centru,centru
465,Gegenstand::N,obiect,obiect
466,Sache::N,lucru,lucru
467,Sache::N,lucru,chestie
468,Sache::N,chestie,lucru
469,Sache::N,chestie,chestie
470,Rand::N,bordură,bordură
471,Kante::N,muchie,muchie
472,Kante::N,muchie,bordură
473,Kante::N,bordură,muchie
474,Kante::N,bordură,bordură
475,Ecke::N,colț,colț
476,Spitze::N,vârf,vârf
477,Spitze::N,vârf,creștet
478,Spitze::N,creștet,vârf
479,Spitze::N,creștet,creștet
480,Ende::N,capăt,capăt
481,Loch::N,gaură,gaură
482,Winkel::N,colț,colț
483,Muster::N,desen,desen
484,Größe::N,mărime,mărime
485,Länge::N,lungime,lungime
486,Höhe::N,înălțime,înălțime
487,Gewicht::N,greutate,greutate
488,Menge::N,cantitate,cantitate
489,Haufen::N,grămadă,grămadă
490,Reihe::N,șir,șir
491,Reihe::N,șir,rând
492,Reihe::N,rând,șir
493,Reihe::N,rând,rând
494,Boot::N,barcă,barcă
495,Boot::N,barcă,luntre
496,Boot::N,luntre,barcă
497,Boot::N,luntre,luntre
498,Ruder::N,vâslă,vâslă
499,Ruder::N,vâslă,lopată
500,Ruder::N,lopată,vâslă
501,Ruder::N,lopată,lopată
502,Schlitten::N,sanie,sanie
503,Ski::N,schi,schi
504,Lagerfeuer::N,foc de tabără,foc de tabără
505,Last::N,povară,povară
506,Last::N,povară,sarcină
507,Last::N,sarcină,povară
508,Last::N,sarcină,sarcină
509,Gang::N,mers,mers
510,Gang::N,mers,umblet
511,Gang::N,umblet,mers
512,Gang::N,umblet,umblet
513,Schritt::N,pas,pas
514,Norden::N,nord,nord
515,Norden::N,nord,miazănoapte
516,Norden::N,miazănoapte,nord
517,Norden::N,miazănoapte,miazănoapte
518,Süden::N,sud,sud
519,Süden::N,sud,miazăzi
520,Süden::N,miazăzi,sud
521,Süden::N,miazăzi,miazăzi
522,Westen::N,apus,apus
523,Osten::N,est,est
524,Osten::N,est,răsărit
525,Osten::N,răsărit,est
526,Osten::N,răsărit,răsărit
527,Holz::N,lemn,lemn
528,Brett::N,scândură,scândură
529,Platte::N,placă,placă
530,Stütze::N,proptea,proptea
531,Stange::N,bară,bară
532,Stange::N,bară,prăjină
533,Stange::N,prăjină,bară
534,Stange::N,prăjină,prăjină
535,Stock::N,băț,băț
536,Stock::N,băț,baston
537,Stock::N,baston,băț
538,Stock::N,baston,baston
539,Stab::N,baston,baston
540,Stab::N,baston,prăjină
541,Stab::N,prăjină,baston
542,Stab::N,prăjină,prăjină
543,Rohr::N,tub,tub
544,Rohr::N,tub,țeavă
545,Rohr::N,țeavă,tub
546,Rohr::N,țeavă,țeavă
547,Haus::N,casă,casă
548,Heim::N,casă,casă
549,Heim::N,casă,cămin
550,Heim::N,cămin,casă
551,Heim::N,cămin,cămin
552,Ofen::N,sobă,sobă
553,Fußboden::N,podea,podea
554,Fußboden::N,podea,dușumea
555,Fußboden::N,dușumea,podea
556,Fußboden::N,dușumea,dușumea
557,Tisch::N,masă,masă
558,Stuhl::N,scaun,scaun
559,Wiege::N,leagăn,leagăn
560,Bett::N,pat,pat
561,Regal::N,rafturi,rafturi
562,Kiste::N,ladă,ladă
563,Kiste::N,ladă,cutie
564,Kiste::N,cutie,ladă
565,Kiste::N,cutie,cutie
566,Fenster::N,fereastră,fereastră
567,Tür::N,ușă,ușă
568,Tor::N,poartă,poartă
569,Zaun::N,gard,gard
570,Dach::N,acoperiș,acoperiș
571,Leiter::N,scară,scară
572,Besen::N,mătură,mătură
573,Spaten::N,cazma,cazma
574,Spaten::N,cazma,hârleț
575,Spaten::N,hârleț,cazma
576,Spaten::N,hârleț,hârleț
577,Schaufel::N,lopată,lopată
578,Gabel::N,furculiță,furculiță
579,Löffel::N,lingură,lingură
580,Messer::N,cuțit,cuțit
581,Nagel::N,cui,cui
582,Netz::N,plasă,plasă
583,Haken::N,cârlig,cârlig
584,Griff::N,mâner,mâner
585,Schloss::N,lacăt,lacăt
586,Bild::N,tablou,tablou
587,Bild::N,tablou,imagine
588,Bild::N,imagine,tablou
589,Bild::N,imagine,imagine
590,Figur::N,chip,chip
591,Figur::N,chip,figură
592,Figur::N,figură,chip
593,Figur::N,figură,figură
594,Puppe::N,păpușă,păpușă
595,Beutel::N,pungă,pungă
596,Beutel::N,pungă,săculeț
597,Beutel::N,săculeț,pungă
598,Beutel::N,săculeț,săculeț
599,Bündel::N,mănunchi,mănunchi
600,Tasche::N,geantă,geantă
601,Eimer::N,găleată,găleată
602,Deckel::N,capac,capac
603,Geschirr::N,vase,vase
604,Geschirr::N,vase,tacâmuri
605,Geschirr::N,tacâmuri,vase
606,Geschirr::N,tacâmuri,tacâmuri
607,Sack::N,sac,sac
608,Tasse::N,ceașcă,ceașcă
609,Topf::N,oală,oală
610,Kessel::N,cazan,cazan
611,Kessel::N,cazan,căldare
612,Kessel::N,căldare,cazan
613,Kessel::N,căldare,căldare
614,Essen::N,mâncare,mâncare
615,Nahrung::N,hrană,hrană
616,Nahrung::N,hrană,aliment
617,Nahrung::N,aliment,hrană
618,Nahrung::N,aliment,aliment
619,Speise::N,bucate,bucate
620,Speise::N,bucate,fel de bucate
621,Speise::N,fel de bucate,bucate
622,Speise::N,fel de bucate,fel de bucate
623,Fleisch::N,carne,carne
624,Getreide::N,cereale,cereale
625,Brei::N,pireu,pireu
626,Brot::N,pâine,pâine
627,Scheibe::N,felie,felie
628,Scheibe::N,felie,bucată
629,Scheibe::N,bucată,felie
630,Scheibe::N,bucată,bucată
631,Fett::N,untură,untură
632,Fett::N,untură,grăsime
633,Fett::N,grăsime,untură
634,Fett::N,grăsime,grăsime
635,Butter::N,unt,unt
636,Öl::N,ulei,ulei
637,Salz::N,sare,sare
638,Suppe::N,supă,supă
639,Suppe::N,supă,ciorbă
640,Suppe::N,ciorbă,supă
641,Suppe::N,ciorbă,ciorbă
642,Honig::N,miere,miere
643,Milch::N,lapte,lapte
644,Tee::N,ceai,ceai
645,Leder::N,piele,piele
646,Wolle::N,lână,lână
647,Stoff::N,stofă,stofă
648,Nadel::N,ac,ac
649,Faden::N,ață,ață
650,Knopf::N,buton,buton
651,Knoten::N,nod,nod
652,Farbe::N,vopsea,vopsea
653,Kleidung::N,haine,haine
654,Kleidung::N,haine,îmbrăcăminte
655,Kleidung::N,îmbrăcăminte,haine
656,Kleidung::N,îmbrăcăminte,îmbrăcăminte
657,Hemd::N,cămașă,cămașă
658,Kragen::N,guler,guler
659,Ärmel::N,mânecă,mânecă
660,Hose::N,pantaloni,pantaloni
661,Gürtel::N,cordon,cordon
662,Mütze::N,șapcă,șapcă
663,Schuh::N,gheată,gheată
664,Stiefel::N,cizmă,cizmă
665,Ring::N,inel,inel
666,Ring::N,inel,verigă
667,Ring::N,verigă,inel
668,Ring::N,verigă,verigă
669,Band::N,panglică,panglică
670,Band::N,panglică,șiret
671,Band::N,șiret,panglică
672,Band::N,șiret,șiret
673,Kamm::N,pieptene,pieptene
674,Spiegel::N,oglindă,oglindă
675,Riemen::N,curea,curea
676,Schnur::N,funie,funie
677,Schnur::N,funie,sfoară
678,Schnur::N,sfoară,funie
679,Schnur::N,sfoară,sfoară
680,Leine::N,lesă,lesă
681,Leine::N,lesă,curea
682,Leine::N,curea,lesă
683,Leine::N,curea,curea
684,Decke::N,pătură,pătură
685,Kissen::N,pernă,pernă
686,Tuch::N,batic,batic
687,Handtuch::N,prosop,prosop
688,Handtuch::N,prosop,ștergar
689,Handtuch::N,ștergar,prosop
690,Handtuch::N,ștergar,ștergar
691,Kraft::N,forță,forță
692,Kraft::N,forță,putere
693,Kraft::N,putere,forță
694,Kraft::N,putere,putere
695,Stärke::N,tărie,tărie
696,Stärke::N,tărie,vigoare
697,Stärke::N,vigoare,tărie
698,Stärke::N,vigoare,vigoare
699,Gesundheit::N,sănătate,sănătate
700,Krankheit::N,boală,boală
701,Krankheit::N,boală,maladie
702,Krankheit::N,maladie,boală
703,Krankheit::N,maladie,maladie
704,Schmerz::N,durere,durere
705,Wunde::N,rană,rană
706,Fieber::N,febră,febră
707,Arznei::N,leac,leac
708,Arznei::N,leac,medicament
709,Arznei::N,medicament,leac
710,Arznei::N,medicament,medicament
711,Brücke::N,pod,pod
712,Brücke::N,pod,punte
713,Brücke::N,punte,pod
714,Brücke::N,punte,punte
715,Brunnen::N,puț,puț
716,Weide::N,izlaz,izlaz
717,Weide::N,izlaz,pășune
718,Weide::N,pășune,izlaz
719,Weide::N,pășune,pășune
720,Pfad::N,cărare,cărare
721,Weg::N,drum,drum
722,Straße::N,cale,cale
723,Straße::N,cale,stradă
724,Straße::N,stradă,cale
725,Straße::N,stradă,stradă
726,Dorf::N,sat,sat
727,Stadt::N,oraș,oraș
728,Brief::N,scrisoare,scrisoare
729,Buch::N,carte,carte
730,Buchstabe::N,literă,literă
731,Buchstabe::N,literă,caracter
732,Buchstabe::N,caracter,literă
733,Buchstabe::N,caracter,caracter
734,Zeitung::N,ziar,ziar
735,Zeitung::N,ziar,gazetă
736,Zeitung::N,gazetă,ziar
737,Zeitung::N,gazetă,gazetă
738,Leben::N,viață,viață
739,Tod::N,moarte,moarte
740,Grab::N,groapă,groapă
741,Grab::N,groapă,mormânt
742,Grab::N,mormânt,groapă
743,Grab::N,mormânt,mormânt
744,Kirche::N,biserică,biserică
745,Sünde::N,păcat,păcat
746,Gott::N,zeu,zeu
747,Arbeiter::N,muncitor,muncitor
748,Chef::N,șef,șef
749,Meister::N,meșter,meșter
750,Meister::N,meșter,maestru
751,Meister::N,maestru,meșter
752,Meister::N,maestru,maestru
753,Arzt::N,medic,medic
754,Arzt::N,medic,doctor
755,Arzt::N,doctor,medic
756,Arzt::N,doctor,doctor
757,Lehrer::N,profesor,profesor
758,Lehrer::N,profesor,învățător
759,Lehrer::N,învățător,profesor
760,Lehrer::N,învățător,învățător
761,Geld::N,bani,bani
762,Geld::N,bani,parale
763,Geld::N,parale,bani
764,Geld::N,parale,parale
765,Geschäft::N,treabă,treabă
766,Geschäft::N,treabă,afacere
767,Geschäft::N,afacere,treabă
768,Geschäft::N,afacere,afacere
769,Laden::N,magazin,magazin
770,Laden::N,magazin,prăvălie
771,Laden::N,prăvălie,magazin
772,Laden::N,prăvălie,prăvălie
773,Preis::N,preț,preț
774,Ware::N,marfă,marfă
775,Nutzen::N,folos,folos
776,Nutzen::N,folos,profit
777,Nutzen::N,profit,folos
778,Nutzen::N,profit,profit
779,Reichtum::N,avuție,avuție
780,Reichtum::N,avuție,bogăție
781,Reichtum::N,bogăție,avuție
782,Reichtum::N,bogăție,bogăție
783,Welt::N,lume,lume
784,Land::N,țară,țară
785,Staat::N,stat,stat
786,König::N,rege,rege
787,Macht::N,putere,putere
788,Macht::N,putere,putință
789,Macht::N,putință,putere
790,Macht::N,putință,putință
791,Grenze::N,hotar,hotar
792,Grenze::N,hotar,graniță
793,Grenze::N,hotar,frontieră
794,Grenze::N,graniță,hotar
795,Grenze::N,graniță,graniță
796,Grenze::N,graniță,frontieră
797,Grenze::N,frontieră,hotar
798,Grenze::N,frontieră,graniță
799,Grenze::N,frontieră,frontieră
800,Krieg::N,război,război
801,Feind::N,dușman,dușman
802,Gewalt::N,violență,violență
803,Kampf::N,luptă,luptă
804,Bogen[Waffe]::N,arc,arc
805,Pfeil::N,săgeată,săgeată
806,Gewehr::N,armă,armă
807,Gewehr::N,armă,pușcă
808,Gewehr::N,pușcă,armă
809,Gewehr::N,pușcă,pușcă
810,Fehler::N,eroare,eroare
811,Fehler::N,eroare,greșeală
812,Fehler::N,greșeală,eroare
813,Fehler::N,greșeală,greșeală
814,Lüge::N,minciună,minciună
815,Schaden::N,daună,daună
816,Schaden::N,daună,pagubă
817,Schaden::N,pagubă,daună
818,Schaden::N,pagubă,pagubă
819,Unglück::N,nenorocire,nenorocire
820,Schuld::N,vină,vină
821,Alter::N,etate,etate
822,Alter::N,etate,vârstă
823,Alter::N,vârstă,etate
824,Alter::N,vârstă,vârstă
825,Schluss::N,sfârșit,sfârșit
826,Zeit::N,timp,timp
827,Zeit::N,timp,vreme
828,Zeit::N,vreme,timp
829,Zeit::N,vreme,vreme
830,Tag::N,zi,zi
831,Morgen::N,dimineață,dimineață
832,Mittag::N,prânz,prânz
833,Mittag::N,prânz,amiază
834,Mittag::N,amiază,prânz
835,Mittag::N,amiază,amiază
