,Concept_ID,hy,myv
209,Zwiebel::N,սոխ,чурька
210,Saat::N,սերմ,видьметь
211,Korn::N,հատիկ,сюро
212,Heu::N,խոտ,тикше
213,Schale::N,կեղեւ,кедь
214,Schale::N,կեղեւ,ваткавкс
215,Grube::N,փոս,латко
216,Falle::N,ծուղակ,тувор
217,Falle::N,ծուղակ,кундамка
218,Schlinge::N,խեղդան,килькш
219,Spur::N,հետք,челькс
220,Spur::N,հետք,пильгеки
221,Asche::N,մոխիր,кулов
222,Dreck::N,աղտ,рудаз
223,Eisen::N,երկաթ,кшни
224,Gold::N,ոսկի,сырне
225,Silber::N,արծաթ,сия
226,Kohle::N,քարածուխ,сэдь
227,Kohle::N,քարածուխ,уголия
228,Glas::N,ապակի,сулика
229,Lehm::N,կավ,сёвонь
230,Sand::N,ավազ,човар
231,Mensch::N,մարդ,ломань
232,Mann::N,մարդ,аля
233,Mann::N,մարդ,цёраломань
234,Mann::N,տղամարդ,аля
235,Mann::N,տղամարդ,цёраломань
236,Frau::N,կին,ава
237,Kind::N,զավակ,эйкакш
238,Junge::N,տղա,цёрыне
239,Mädchen::N,աղջիկ,тейтерне
240,Familie::N,ընտանիք,семия
241,Großvater::N,պապ,покштя
242,Großmutter::N,տատ,баба
243,Eltern::N,ծնողներ,тетят-ават
244,Vater::N,հայր,тетя
245,Mutter::N,մայր,ава
246,Sohn::N,որդի,цёра
247,Tochter::N,աղջիկ,тейтерь
248,Tochter::N,դուստր,тейтерь
249,Bruder::N,եղբայր,леля
250,Bruder::N,եղբայր,ялакс
251,Schwester::N,քույր,сазор
252,Onkel::N,քեռի,леля
253,Onkel::N,հորեղբայր,леля
254,Tante::N,մորաքույր,патя
255,Ehemann::N,մարդ,мирде
256,Ehemann::N,ամուսին,мирде
257,Ehefrau::N,կին ամուսին,ни
258,Freude::N,ուրախություն,кеняркс
259,Gelächter::N,ծիծաղ,ракамо
260,Gelächter::N,ծիծաղ,пейдема
261,Glück::N,երջանկություն,уцяска
262,Kummer::N,վիշտ,рискс
263,Kummer::N,վիշտ,мелявкс
264,Wunsch::N,ցանկություն,мель
265,Wunsch::N,ցանկություն,бажамо
266,Lust::N,փափագ,бажамо
267,Lust::N,իղձ,бажамо
268,Geist::N,ոգի,ойме
269,Gedanke::N,միտք,мель
270,Gedächtnis::N,հիշողություն,мель
271,Verstand::N,խելք,прев
272,Sinn::N,իմաստ,толк
273,Sinn::N,իմաստ,смысла
274,Grund::N,պատճառ,тувтал
275,Wahrheit::N,ճշմարտություն,видечи
276,Gespräch::N,զրույց,кортнема
277,Märchen::N,պայիկի պատմություն,ёвкс
278,Erzählung::N,պատմվածք,ёвтнема
279,Erzählung::N,պատմություն,ёвтнема
280,Nachricht::N,հաղորդագրություն,куля
281,Neuigkeit::N,լուր,куля
282,Neuigkeit::N,նորություն,куля
283,Name::N,անուն,лем
284,Rätsel::N,բարդ խնդիր,содамоёвкс
285,Rede::N,ճառ,кортамо
286,Rede::N,ելույթ,кортамо
287,Sprache::N,լեզու,кель
288,Stimme::N,ձայն,ваигель
289,Wort::N,բառ,вал
290,Zeichen::N,նշան,теште
291,Ruf::N,կոչ,тердема
292,Ruf::N,կանչ,тердема
293,Lärm::N,աղմուկ,шалнома
294,Laut::N,հնչյուն,вайгель
295,Laut::N,ձայն,вайгель
296,Ton::N,տոն,гайнема
297,Lied::N,երգ,моро
298,Ruhe::N,անդորրություն,оймамо
299,Leute::N,մարդիկ,ломанть
300,Volk::N,ազգ,народ
301,Arbeit::N,գործ,тев
302,Arbeit::N,աշխատանք,тев
303,Gast::N,հյուր,инже
304,Geschenk::N,նվեր,казне
305,Spiel::N,խաղ,налксема
306,Gesellschaft::N,ընկերություն,община
307,Hilfe::N,օգնությթուն,лездамо
308,Freund::N,ընկեր,оя
309,Freund::N,ընկեր,ялга
310,Freund::N,բարեկամ,оя
311,Freund::N,բարեկամ,ялга
312,Kamerad::N,ուղեկից,оя
313,Kamerad::N,ուղեկից,ялга
314,Angelegenheit::N,բան,тев
315,Angelegenheit::N,գործ,тев
316,Anzahl::N,քանակ,ламоксчи
317,Anzahl::N,գումար,ламоксчи
318,Art::N,տեսակ,вид
319,Stück::N,կտոր,пакш
320,Stück::N,կտոր,пелькс
321,Teil::N,մաս,часть
322,Teil::N,մաս,пелькс
323,Hälfte::N,կես,пель
324,Hälfte::N,կես,пелькс
325,Kreis::N,շիջանակ,кирькс
326,Kreuz::N,խաչ,крёст
327,Linie::N,գիծ,кикс
328,Strich::N,գիծ,межа
329,Abstand::N,անջրպետ,ютко
330,Entfernung::N,հեռավորություն,ютко
331,Gegend::N,շրջան,тарка
332,Gegend::N,շրջան,пертьпелькс
333,Platz::N,տարածություն,васолкс
334,Ort::N,տեղ,тарка
335,Ort::N,վայր,тарка
336,Seite::N,կողմ,ён
337,Seite::N,կողմ,чире
338,Mitte::N,մեջտեղ,куншка
339,Gegenstand::N,առարկա,предмет
340,Sache::N,բան,тев
341,Sache::N,բան,веща
342,Rand::N,վերջք,пе
343,Rand::N,վերջք,чире
344,Kante::N,եզր,ирдез
345,Ecke::N,անկյուն,ужо
346,Spitze::N,ծայր,пряне
347,Spitze::N,ծայր,пе
348,Ende::N,ծայր,пе
349,Loch::N,անցք,варя
350,Winkel::N,անկյուն,ужо
351,Muster::N,օրինակ,сёрма
352,Größe::N,մեծություն,сэрь
353,Größe::N,մեծություն,покшолма
354,Länge::N,երկարություն,кувалмо
355,Höhe::N,բարձրություն,сэрь
356,Höhe::N,բարձրություն,пандо
357,Gewicht::N,կշիռ,сталмо
358,Menge::N,քանակ,лововкс
359,Haufen::N,դեզ,мар
360,Haufen::N,դեզ,валявкс
361,Haufen::N,կույտ,мар
362,Haufen::N,կույտ,валявкс
363,Reihe::N,շարք,ряд
364,Reihe::N,կարգ,ряд
365,Boot::N,նավակ,венч
366,Ruder::N,թի,милё
367,Ruder::N,թիակ,милё
368,Schlitten::N,բալխիր,нурдт
369,Ski::N,դահուկ,сокс
370,Lagerfeuer::N,բացօդեայ կրակ,толбандя
371,Last::N,բեռ,сталмо
372,Last::N,բեռ,кандома
373,Gang::N,զբոսանք,молема
374,Gang::N,զբոսանք,якамо
375,Schritt::N,քայլ,эскелькс
376,Norden::N,հյուսիս,якшамо ёнкс
377,Süden::N,հարավ,лембе ёнкс
378,Westen::N,արեւմուտք,чивалгома
379,Osten::N,արեւելք,чилисема
380,Holz::N,փայտ,чувто
381,Brett::N,տախտակ,лаз
382,Platte::N,թիթեղ,плита
383,Stütze::N,նեցուկ,неже
384,Stange::N,ձող,олга
385,Stock::N,փայտ,мандо
386,Stab::N,ցուպ,олога
387,Stab::N,գավազան,олога
388,Rohr::N,խողովակ,турба
389,Haus::N,տուն,кудо
390,Heim::N,տուն,кудо
391,Ofen::N,վառարան,каштомо
392,Fußboden::N,հատակ,киякс
393,Tisch::N,սեղան,столь
394,Stuhl::N,աթոռ,стул
395,Wiege::N,օրորոց,лавсь
396,Wiege::N,օրորոց,нурямот
397,Bett::N,անկողին,ацамо
398,Regal::N,դարակ,лався
399,Regal::N,դարակ,лавсяланго
400,Kiste::N,տուփ,горобия
401,Kiste::N,տուփ,сундук
402,Fenster::N,պատուհան,вальма
403,Tür::N,դուռ,кенкш
404,Tor::N,դարպաս,ортат
405,Zaun::N,ցանկապատ,пирявт
406,Zaun::N,ցանկապատ,пирвякс
407,Dach::N,տանիք,кудопря
408,Dach::N,կտուր,кудопря
409,Leiter::N,սանդուղք,кузтема
410,Besen::N,ավել,тенсть
411,Spaten::N,բահ,койме
412,Schaufel::N,թի,кече
413,Schaufel::N,թի,келей койме
414,Gabel::N,պատառաքաղ,сянгине
415,Löffel::N,գդալ,пенч
416,Messer::N,դանակ,пеель
417,Nagel::N,մեխ,эске
418,Netz::N,ցանց,алтыма
419,Haken::N,կարթ,кечказ
420,Griff::N,կոթ,кедне
421,Griff::N,բռնակ,кедне
422,Schloss::N,կողպեք,замок
423,Schloss::N,կողպեք,панжома
424,Bild::N,նկար,картина
425,Bild::N,պատկեր,картина
426,Figur::N,քանդակ,рунго
427,Figur::N,պատկեր,рунго
428,Puppe::N,տիկնիկ,няка
429,Beutel::N,տոպրակ,кескав
430,Bündel::N,կապոց,керькс
431,Tasche::N,պայուսակ,юдма
432,Eimer::N,դույլ,ведра
433,Deckel::N,կափարիչ,велькс
434,Geschirr::N,ամանեղեն,кедьге
435,Sack::N,պարկ,кескав
436,Sack::N,տոպրակ,кескав
437,Tasse::N,թաս,чакш
438,Tasse::N,գավաթ,чакш
439,Topf::N,անոթ,кастрюля
440,Kessel::N,կաթսա,котёл
441,Essen::N,կերակուր,ярсамо
442,Nahrung::N,ուտելիք,ярсамопель
443,Speise::N,խորտիկ,ярсамопель
444,Speise::N,կերակուր,ярсамопель
445,Fleisch::N,միս,сывель
446,Getreide::N,հացահատիկ,сюро
447,Brei::N,լանդակ,каша
448,Brot::N,հաց,кши
449,Scheibe::N,կտոր,кочом
450,Scheibe::N,կտոր,сускомо
451,Scheibe::N,պատառ,кочом
452,Scheibe::N,պատառ,сускомо
453,Fett::N,ճարպ,куя
454,Butter::N,կարագ,ой
455,Öl::N,ձեթ,ой
456,Salz::N,աղ,сал
457,Suppe::N,սուպ,ям
458,Suppe::N,ապուր,ям
459,Honig::N,մեղր,медь
460,Milch::N,կաթ,ловсо
461,Tee::N,թեյ,чай
462,Leder::N,կաշի,киське
463,Wolle::N,բուրդ,пона
464,Stoff::N,գործվածք,коцт
465,Nadel::N,ասեղ,салмукс
466,Faden::N,թել,суре
467,Knopf::N,կոճակ,пов
468,Knoten::N,հանգույց,сюлмо
469,Farbe::N,ներկ,артомапель
470,Kleidung::N,հագուստ,оршамот
471,Hemd::N,վերնաշապիկ,панар
472,Kragen::N,օձիք,сиве
473,Ärmel::N,թեւք,ожа
474,Hose::N,շալվար,понкст
475,Gürtel::N,գոտի,каркс
476,Mütze::N,կեպի,чапка
477,Schuh::N,կոշիկ,туфля
478,Stiefel::N,երկարաճիթ կոշիկ,кем
479,Ring::N,զնգալ,суркс
480,Band::N,ժապավեն,лента
481,Kamm::N,սանր,сурсеме
482,Spiegel::N,հայելի,чавачамо
483,Riemen::N,փոկ,кшнань каркс
484,Schnur::N,լար,пикс
485,Leine::N,փոկ,ведьме
486,Decke::N,վերմակ,вельтямо
487,Kissen::N,բարձ,тодов
488,Tuch::N,թաշկինակ,паця
489,Handtuch::N,սրբիչ,нардамо
490,Kraft::N,ուժ,вий
491,Stärke::N,պնդություն,виевчи
492,Stärke::N,ամրություն,виевчи
493,Gesundheit::N,առողջություն,шумбрачи
494,Krankheit::N,ախտ,орма
495,Krankheit::N,ախտ,сэредема
496,Krankheit::N,հիվանդություն,орма
497,Krankheit::N,հիվանդություն,сэредема
498,Schmerz::N,ցավ,сэредькс
499,Schmerz::N,տանջանք,сэредькс
500,Wunde::N,վերք,керявкс
501,Fieber::N,տենդ,маштыкс
502,Arznei::N,դեղ,ормаменькс
503,Brücke::N,կամուրջ,сэдь
504,Brücke::N,կամուրջ,мадамо
505,Brunnen::N,հոր,лисьма
506,Brunnen::N,ջրհոր,лисьма
507,Weide::N,արոտավայր,ракшань ванома тарка
508,Pfad::N,արահետ,ян
509,Weg::N,ուղի,ки
510,Straße::N,ճանապարհ,ки
511,Dorf::N,գյուղ,веле
512,Stadt::N,քաղաք,ош
513,Brief::N,նամակ,сёрма
514,Buch::N,գիրք,книга
515,Buchstabe::N,տառ,буква
516,Buchstabe::N,գիր,буква
517,Zeitung::N,լրագիր,газета
518,Leben::N,կյանք,эрямо
519,Tod::N,մահ,кулома
520,Grab::N,գերեզման,калмо
521,Kirche::N,եկեղեցի,церькова
522,Sünde::N,մեղք,чумочи
523,Gott::N,աստված,паз
524,Arbeiter::N,բանվոր,робочей
525,Arbeiter::N,աշխատող,робочей
526,Chef::N,տեր,прявт
527,Meister::N,վարպետ,кол тевень тенця
528,Arzt::N,բժիշկ,врач
529,Lehrer::N,ուսուցիչ,учитель
530,Lehrer::N,ուսուցիչ,тонавтыця
531,Geld::N,փող,ярмак
532,Geschäft::N,գործ,ладязь тев
533,Geschäft::N,աշխատանք,ладязь тев
534,Laden::N,կրպակ,лавка
535,Laden::N,խանութ,лавка
536,Preis::N,գին,питне
537,Ware::N,ապրանք,миевкс
538,Ware::N,ապրանք,рамавкс
539,Nutzen::N,օգուտ,паро
540,Nutzen::N,օգուտ,лезэ
541,Reichtum::N,հարստություն,сюпавчи
542,Welt::N,աշխարհ,мир
543,Welt::N,աշխարհ,мастор ланго
544,Land::N,երկիր,мастор
545,Staat::N,պետություն,государства
546,König::N,արքա,король
547,König::N,թագավոր,король
548,Macht::N,իշխանություն,азорксчи
549,Grenze::N,սահման,буен тешкс
550,Krieg::N,պատերազմ,война
551,Feind::N,թշնամի,душман
552,Gewalt::N,բռնություն,нарьгамо
553,Gewalt::N,սաստկություն,нарьгамо
554,Kampf::N,մարտ,тюрема
555,Bogen[Waffe]::N,աղեղ,нал
556,Pfeil::N,նետ,нал
557,Gewehr::N,հրացան,ружия
558,Gewehr::N,հրացան,винтовка
559,Fehler::N,սխալ,ильведькс
560,Fehler::N,սխալ,ильведевкс
561,Lüge::N,սուտ,манчема
562,Lüge::N,սուտ,кенгелема
563,Schaden::N,վնաս,зыян
564,Unglück::N,դժբախտություն,зыян
565,Schuld::N,պակասություն,чумочи
566,Alter::N,հասակ,шка
567,Schluss::N,վերջ,пе
568,Schluss::N,վախճան,пе
569,Zeit::N,ժամանակ,шка
570,Zeit::N,ժամանակ,пинге
571,Tag::N,օր,чи
572,Morgen::N,առավոտ,валске
573,Mittag::N,կեսօր,чикуншка
574,Abend::N,երեկո,чокшнэ
575,Nacht::N,գիշեր,ве
576,Woche::N,շաբաթ,недля
577,Monat::N,ամիս,ков
578,Jahr::N,տարի,ие
579,Frühling::N,գարուն,тундо
580,Sommer::N,ամառ,кизэ
581,Herbst::N,աշուն,сёксь
582,Winter::N,ձմեռ,теле
583,Januar::N,հունվար,якшамков
584,Februar::N,փետրվար,февраль
585,März::N,մարտ,март
586,April::N,ապրիլ,апрель
587,Mai::N,մայիս,май
588,Juni::N,հունիս,июнь
589,Juli::N,հուլիս,июль
590,August::N,օգոստոս,август
591,September::N,սեպտեմբեր,сентября
592,Oktober::N,հոկտեմբեր,октября
593,November::N,նոյեմբեր,ноября
594,Dezember::N,դեկտեմբեր,декабря
595,Montag::N,երկուշաբթի,пондельник
596,Dienstag::N,երեքշաբթի,овторник
597,Mittwoch::N,չորեքշաբթի,серёда
598,Donnerstag::N,հինգշաբթի,цетьверьг
599,Freitag::N,ուրբաթ,пеця
600,Samstag::N,շաբաթ,субута
601,Samstag::N,շաբաթ,шлямочи
602,Sonntag::N,կիրակի,недлячи
603,groß::A,մեծ,ине
604,groß::A,մեծ,покш
605,groß::A,խոշոր,ине
606,groß::A,խոշոր,покш
607,klein::A,պստիկ,вишка
608,klein::A,փոքրիկ,вишка
609,lang::A,երկար,кувака
610,kurz::A,կարճ,нурькине
611,breit::A,լայն,келей
612,schmal::A,նեղ,теине
613,dicht::A,խիտ,тусто
614,dick[Gegenstand]::A,հաստ,эчке
615,dünn::A,բարակ,човине
616,fein::A,նուրբ,човине
617,fest::A,ամուր,кеме
618,fest::A,պինդ,кеме
619,flach::A,տափակ,лапужа
620,glatt::A,հարթ,валаня
621,hart::A,կարծր,калгодо
622,weich::A,մեղմ,чевте
623,weich::A,փափուկ,чевте
624,rund::A,կլոր,кеверь
625,spitz::A,սրածայր,пшти
626,scharf::A,սուր,пшти
627,stumpf::A,գուլ,ношка
628,schwer::A,ծանր,стака
629,schön::A,սիրուն,мазый
630,schön::A,գեղեցիկ,мазый
631,heiß::A,թեժ,пси
632,warm::A,տաք,лембе
633,warm::A,ջերմ,лембе
634,kalt::A,ցուրտ,якшамо
635,kühl::A,զով,экше
636,frisch::A,թարմ,свежа
637,feucht::A,ղոնավ,летьке
638,nass::A,թաց,начко
639,trocken::A,ցամաք,коське
640,voll::A,լի,пешксе
641,voll::A,լիքը,пешксе
642,leer::A,դատարկ,чаво
643,offen::A,բաց,панжадо
644,offen::A,բաց,виде
645,geschlossen::A,գոց,пекстазь
646,geschlossen::A,գոց,сёлгозь
647,sauber::A,մաքուր,ванькс
648,schmutzig::A,կեղտոտ,ливезев
649,roh::A,հում,верек
650,reif::A,հասած,кенерезь
651,reif::A,հասուն,кенерезь
652,lecker::A,համեղ,тантей
653,süß::A,անուշ,ламбамо
654,bitter::A,կծու,сэпей
655,sauer::A,թթու,чапамо
656,sauer::A,թթված,чапамо
657,hell::A,պայծառ,валдо
658,hell::A,խելամիտ,валдо
659,dunkel::A,մութ,чопода
660,schwarz::A,սեւ,раужо
661,weiß::A,սպիտակ,ашо
662,rot::A,կարմիր,якстере
663,gelb::A,դեղին,ожо
664,blau::A,կապույտ,сэнь
665,grün::A,կանաչ,пиже
666,grau::A,գորշ,шержев
667,bunt::A,գոյնզգոյն,сёрмав
668,billig::A,էժան,аволь питней
669,teuer::A,թանկ,питней
670,wertvoll::A,թանկարժեք,питней
671,blind::A,կույր,сокор
672,taub::A,խուլ,амариця
673,kräftig::A,հզոր,пек виев
674,stark::A,ուժեղ,виев
675,schwach::A,տկար,лавшо
676,schwach::A,թույլ,лавшо
677,fett::A,գեր,куя
678,schlank::A,նիհար,виде ронга
679,hübsch::A,գրավիչ,мазый
680,hübsch::A,սիրունիկ,мазый
681,böse::A,չար,кежей
682,dumm::A,հիմար,чавола
683,dumm::A,հիմար,превтеме
684,faul::A,ծույլ,нузякс
685,fleißig::A,ջանասեր,мелень путыця
686,fleißig::A,փութաջան,мелень путыця
687,geizig::A,ագահ,скупой
688,geizig::A,կծծի,скупой
689,klug::A,խելոք,превей
690,klug::A,ընդունակ,превей
691,geschickt::A,ճարտար,маштозь теезь
692,lieb::A,սիրելի,вадря
693,lustig::A,զվարթ,весёла
694,sanft::A,հեզ,сэтьме
695,hungrig::A,քաղցած,вачо
696,krank::A,հիվանդ,сэредиця
697,nackt::A,մերկ,штапо
698,traurig::A,տխուր,нусманя
699,lebendig::A,կենդանի,эриця
700,gut::A,լավ,паро
701,schlecht::A,վատ,берянь
702,richtig::A,ձիշտ,виде
703,schlimm::A,լղրճուկ,берянь
704,wahr::A,ճիշտ,алкуксонь
705,wahr::A,իրական,алкуксонь
706,alt::A,հին,ташто
707,neu::A,նոր,од
708,ehemalig::A,նախկին,икелень
709,alt[Lebewesen]::A,ծեր,сыре
710,alt[Lebewesen]::A,պառավ,сыре
711,jung::A,մատաղ,од
712,arm::A,աղքատ,кажов
713,reich::A,հարուստ,сюпав
714,bekannt::A,ծանոթ,содавикс
715,berühmt::A,հայտնի,содавикс
716,berühmt::A,հռչակավոր,содавикс
717,fremd::A,օտար,лия
718,fremd::A,օտար,асодавикс
719,verschieden::A,տարբեր,эрьва
720,nah::A,մոտ,а васолонь
721,nah::A,մերձ,а васолонь
722,fern::A,հեռավոր,умонь
723,fern::A,հեռավոր,кезэрень
724,linker::A,ձախ,керш
725,rechter::A,աջ,вить
726,anderer::A,այլ,лия
727,anderer::A,ուրիշ,лия
728,erster::A,առաջին,васень
729,erster::A,առաջին,васенце
730,zweiter::A,երկրորդ,омбоце
731,dritter::A,երրորդ,колмоце
732,letzter::A,վերջին,меельце
733,allein::ADV,միայնակ,башка
734,allein::ADV,միայնակ,ськамонзо
735,auf einmal::ADV,միասնաբար,вейсэ
736,zusammen::ADV,միասին,вейс
737,zusammen::ADV,միասին,вейсэ
738,zusammen::ADV,իրար հետ,вейс
739,zusammen::ADV,իրար հետ,вейсэ
740,lange::ADV,երկար ժամանակ,кувать
741,plötzlich::ADV,հանկարծ,апак учо
742,sofort::ADV,իսկույն,курок
743,sofort::ADV,իսկույն,нейке
744,später::ADV,ավելի ուշ,мейле
745,später::ADV,հետո,мейле
746,jetzt::ADV,այժմ,ней
747,heute::ADV,այսօր,течи
748,morgen::ADV,վաղը,ванды
749,bald::ADV,շուտով,курок
750,dann::ADV,ապա,мейле
751,dann::ADV,ապա,седе мейле
