,Concept_ID,fr,ar
824,niemals::ADV,ne ... jamais,لا أبدا
825,hier::ADV,ici,هنا
826,hierhin::ADV,par ici,إلى هنا
827,von hier::ADV,d'ici,من هنا
828,dort::ADV,là,هناك
829,dort::ADV,là-bas,هناك
830,dorthin::ADV,y,إلى هناك
831,dorthin::ADV,par là,إلى هناك
832,geradeaus::ADV,tout droit,إلى الأمام
833,vorwärts::ADV,en avant,إلى الأمام
834,rückwärts::ADV,en arrière,إلى الوراء
835,zurück::ADV,de retour,عودا
836,zurück::ADV,de retour,إلى الخلف
837,unten::ADV,en bas,تحت
838,unten::ADV,en bas,في الأسفل
839,unten::ADV,au-dessous,تحت
840,unten::ADV,au-dessous,في الأسفل
841,hinab::ADV,en bas,إلى تحت
842,hinab::ADV,vers le bas,إلى تحت
843,oben::ADV,dessus,فوق
844,oben::ADV,dessus,في الأعلى
845,oben::ADV,en haut,فوق
846,oben::ADV,en haut,في الأعلى
847,hinauf::ADV,en haut,إلى فوق
848,hinauf::ADV,en haut,إلى الأعلى
849,hinauf::ADV,vers le haut,إلى فوق
850,hinauf::ADV,vers le haut,إلى الأعلى
851,überall::ADV,partout,في كل مكان
852,nicht::ADV,ne ... pas,لا
853,nicht::ADV,ne ... pas,لم
854,ein wenig::ADV,un peu,قليلا
855,kaum::ADV,à peine,كاد لا
856,sehr::ADV,très,جدا
857,sehr::ADV,très,كثيرا
858,so::ADV,si,كذا
859,so::ADV,si,كذلك
860,so::ADV,ainsi,كذا
861,so::ADV,ainsi,كذلك
862,noch::ADV,encore,ما زال
863,nur::ADV,seulement,فقط
864,nur::ADV,ne ... que,فقط
865,schon::ADV,déjà,قد
866,wieder::ADV,de nouveau,من جديد
867,wieder::ADV,de nouveau,مرة أخرى
868,vergebens::ADV,en vain,عبثا
869,vor::PRP,devant,أمام
870,hinter::PRP,derrière,خلف
871,hinter::PRP,derrière,وراء
872,unter::PRP,sous,تحت
873,unter::PRP,au-dessous de,تحت
874,durch::PRP,par,عبر
875,durch::PRP,par,خلال
876,durch::PRP,à travers,عبر
877,durch::PRP,à travers,خلال
878,neben::PRP,à côté de,جنب
879,neben::PRP,à côté de,بجانب
880,zwischen::PRP,entre,بين
881,wegen::PRP,à cause de,بسبب
882,dies::PRN,ceci,هذا
883,das::PRN,ce,ذلك
884,das::PRN,cela,ذلك
885,alles::PRN,tout,الكل
886,ich::PRN,je,أنا
887,ich::PRN,moi,أنا
888,du::PRN,tu,أنت
889,du::PRN,toi,أنت
890,er::PRN,il,هو
891,er::PRN,lui,هو
892,wir::PRN,nous,نحن
893,ihr::PRN,vous,أنتم
894,ihr::PRN,vous,أنتن
895,sie::PRN,ils,هم
896,sie::PRN,ils,هن
897,sie::PRN,elles,هم
898,sie::PRN,elles,هن
899,was::FPRN,que,ما
900,was::FPRN,quoi,ما
901,wer::FPRN,qui,من
902,wo::FADV,où,أين
903,wohin::FADV,où,إلى أين
904,wie::FADV,comment,كيف
905,warum::FADV,pourquoi,لماذا
906,wieviel::FNUM,combien,كم
907,eins::NUM,un,واحد
908,zwei::NUM,deux,اثنين
909,drei::NUM,trois,ثلاثة
910,vier::NUM,quatre,أربعة
911,fünf::NUM,cinq,خمسة
912,sechs::NUM,six,ستة
913,sieben::NUM,sept,سبعة
914,acht::NUM,huit,ثمانية
915,neun::NUM,neuf,تسعة
916,zehn::NUM,dix,عشرة
917,elf::NUM,onze,أحد عشر
918,zwölf::NUM,douze,اثنا عشر
919,zwanzig::NUM,vingt,عشرون
920,dreißig::NUM,trente,ثلاثون
921,vierzig::NUM,quarante,أربعون
922,fünfzig::NUM,cinquante,خمسون
923,sechzig::NUM,soixante,ستون
924,siebzig::NUM,soixante-dix,سبعون
925,achtzig::NUM,quatre-vingt,ثمانون
926,neunzig::NUM,quatre-vingt-dix,تسعون
927,hundert::NUM,cent,مئة
928,tausend::NUM,mille,ألف
929,und::CNJ,et,و
930,oder::CNJ,ou,أو
931,stehen::V,être debout,وقف
932,sitzen::V,être assis,جلس
933,liegen::V,être couché,رقد
934,hängen::V,pendre,تعلق
935,werden::V,devenir,صار
936,werden::V,devenir,أصبح
937,passieren::V,se passer,حدث
938,beginnen::V,commencer,ابتدأ
939,enden::V,finir,انتهى
940,enden::V,se terminer,انتهى
941,wechseln::V,changer,تغير
942,wechseln::V,alterner,تغير
943,aufgehen[Sonne]::V,se lever,شرق
944,untergehen[Sonne]::V,se coucher,غرب
945,scheinen[Sonne]::V,briller,أضاء
946,donnern::V,tonner,رعد
947,wehen::V,souffler,هب
948,strömen::V,affluer,جرى
949,fließen::V,couler,سال
950,sich drehen::V,tourner,دار
951,schwanken::V,osciller,ترنح
952,schwanken::V,chanceler,ترنح
953,schwingen::V,vibrer,ترجح
954,schwingen::V,osciller,ترجح
955,fallen::V,tomber,سقط
956,brennen::V,brûler,احترق
957,brennen::V,flamber,احترق
958,rauchen::V,fumer,دخن
959,regnen::V,pleuvoir,أمطر
960,gefrieren::V,geler,تجمد
961,tauen::V,dégeler,ذاب
962,schmelzen::V,fondre,ذاب
963,trocknen::V,sécher,نشف
964,sieden::V,bouillir,غلى
965,faulen::V,pourrir,فسد
966,faulen::V,se putréfier,فسد
967,verfaulen::V,pourrir,تعفن
968,reißen::V,rompre,انقطع
969,reißen::V,se déchirer,انقطع
970,versinken::V,s'enfoncer,غرق
971,vergehen::V,passer,مضى
972,erscheinen::V,apparaître,لاح
973,erscheinen::V,apparaître,ظهر
974,verschwinden::V,disparaître,غاب
975,sinken::V,descendre,هبط
976,sinken::V,s'abaisser,هبط
977,abnehmen::V,diminuer,نقص
978,zunehmen::V,augmenter,ازداد
979,steigen::V,monter,صعد
980,steigen::V,monter,ارتفع
981,wachsen::V,croître,نما
982,wachsen::V,croître,نبت
983,glänzen::V,briller,لمع
984,funkeln::V,étinceler,تلألأ
985,lärmen::V,faire du bruit,ضج
986,lärmen::V,faire du bruit,صخب
987,läuten::V,sonner,قرع
988,klingeln::V,sonner,دق
989,klirren::V,cliqueter,قعقع
990,brausen::V,mugir,عج
991,rauschen::V,bruire,حف
992,klingen::V,sonner,رن
993,bellen::V,aboyer,نبح
994,heulen::V,hurler,عوى
995,blasen::V,souffler,نفخ
996,pfeifen::V,siffler,صفر
997,schreien::V,crier,صرخ
998,stöhnen::V,gémir,أن
999,zittern::V,trembler,ارتعش
1000,leben::V,vivre,عاش
1001,geboren werden::V,naître,ولد
1002,atmen::V,respirer,تنفس
1003,trinken::V,boire,شرب
1004,essen::V,manger,أكل
1005,schlucken::V,avaler,جرع
1006,müde werden::V,se lasser,تعب
1007,müde werden::V,se fatiguer,تعب
1008,einschlafen::V,s'endormir,نام
1009,schlafen::V,dormir,نام
1010,aufwachen::V,se réveiller,استيقظ
1011,aufstehen::V,se lever,قام
1012,sich erholen::V,se reposer,استجم
1013,sich erholen::V,se détendre,استجم
1014,krank werden::V,tomber malade,مرض
1015,krank sein::V,être malade,مرض
1016,schmerzen::V,faire mal,آلم
1017,husten::V,tousser,كح
1018,husten::V,tousser,سعل
1019,genesen::V,guérir,نقه
1020,genesen::V,se remettre,نقه
1021,sterben::V,mourir,مات
1022,umkommen::V,périr,هلك
1023,sich bewegen::V,bouger,تحرك
1024,sich rühren::V,broncher,تحرك
1025,sich erheben::V,se lever,قام
1026,sich setzen::V,s'asseoir,جلس
1027,hinfallen::V,tomber,وقع
1028,laufen::V,marcher,مشى
1029,laufen::V,aller à pied,مشى
1030,schreiten::V,marcher,خطا
1031,spazierengehen::V,se promener,تنزه
1032,eilen::V,courir,عجل
1033,sich beeilen::V,se hâter,استعجل
1034,sich beeilen::V,se dépêcher,استعجل
1035,sausen::V,filer,أسرع
1036,rennen::V,courir,عدا
1037,rennen::V,courir,ركض
1038,springen::V,sauter,قفز
1039,klettern::V,grimper,تسلق
1040,schaukeln::V,se balancer,تأرجح
1041,kriechen::V,ramper,دب
1042,kriechen::V,ramper,زحف
1043,schwimmen::V,nager,سبح
1044,tauchen::V,plonger,غطس
1045,rudern::V,ramer,جذف
1046,fahren::V,aller,ركب
1047,fahren::V,aller,سافر
1048,fahren::V,rouler,ركب
1049,fahren::V,rouler,سافر
1050,fliegen::V,voler,طار
1051,gehen::V,aller,سار
1052,gehen::V,aller,ذهب
1053,weggehen::V,s'en aller,ذهب
1054,weggehen::V,s'en aller,انصرف
1055,abfahren::V,partir,رحل
1056,anhalten::V,s'arrêter,توقف
1057,hineingehen::V,entrer,دخل
1058,eintreten::V,entrer,دخل
1059,kommen::V,venir,أتى
1060,kommen::V,venir,جاء
1061,ankommen::V,arriver,وصل
1062,zurückkommen::V,revenir,عاد
1063,zurückkommen::V,revenir,رجع
1064,bleiben::V,rester,مكث
1065,bleiben::V,demeurer,مكث
1066,warten::V,attendre,انتظر
1067,erwarten::V,attendre,ترقب
1068,erwarten::V,attendre,انتظر
1069,suchen::V,chercher,بحث
1070,finden::V,trouver,وجد
1071,versuchen::V,essayer,حاول
1072,vorbereiten::V,préparer,أعد
1073,vorbereiten::V,préparer,حضر
1074,lieben::V,aimer,أحب
1075,mögen::V,aimer,أحب
1076,mögen::V,vouloir,أحب
1077,lachen::V,rire,ضحك
1078,rühren::V,toucher,أثر
1079,rühren::V,attendrir,أثر
1080,weinen::V,pleurer,بكى
1081,schimpfen::V,gronder,سب
1082,schimpfen::V,gronder,شتم
1083,sich ärgern::V,se fâcher,زعل
1084,sich fürchten::V,avoir peur,هاب
1085,fürchten::V,craindre,خاف
1086,fürchten::V,craindre,خشي
1087,fürchten::V,avoir peur de,خاف
1088,fürchten::V,avoir peur de,خشي
1089,fliehen::V,fuir,هرب
1090,flüchten::V,s'enfuir,فر
1091,sehen::V,voir,رأى
1092,anschauen::V,regarder,نظر
1093,ansehen::V,regarder,نظر
1094,hören::V,entendre,سمع
1095,zuhören::V,écouter,أصغى
1096,probieren::V,goûter,ذاق
1097,riechen::V,sentir,شم
1098,riechen::V,sentir,استنشق
1099,fühlen::V,sentir,شعر
1100,scheinen::V,sembler,ظهر
1101,scheinen::V,paraître,ظهر
1102,zu sehen sein::V,se voir,ظهر
1103,zu sehen sein::V,être visible,ظهر
1104,vernehmen::V,entendre,سمع
1105,vernehmen::V,percevoir,سمع
1106,frieren::V,avoir froid,بردان
1107,tun::V,faire,فعل
1108,können::V,savoir,قدر
1109,können::V,savoir,استطاع
1110,können::V,pouvoir,قدر
1111,können::V,pouvoir,استطاع
1112,wollen::V,vouloir,شاء
1113,wollen::V,vouloir,أراد
1114,anfangen::V,commencer,بدأ
1115,beenden::V,finir,أنهى
1116,beenden::V,terminer,أنهى
1117,aufhören::V,cesser,توقف
1118,aufhören::V,cesser,انقطع
1119,aufhören::V,arrêter,توقف
1120,aufhören::V,arrêter,انقطع
1121,gelingen::V,réussir,نجح
1122,geraten::V,réussir,طلع
1123,öffnen::V,ouvrir,فتح
1124,schließen::V,fermer,أغلق
1125,stellen::V,poser,وضع
1126,stellen::V,poser,أقام
1127,stellen::V,mettre,وضع
1128,stellen::V,mettre,أقام
1129,setzen::V,placer,أجلس
1130,legen::V,placer,وضع
1131,berühren::V,toucher,مس
1132,berühren::V,toucher,لمس
1133,verbinden::V,lier,ربط
1134,verbinden::V,lier,وصل
1135,bedecken::V,couvrir,غطى
1136,aufhängen::V,accrocher,علق
1137,anzünden::V,allumer,أوقد
1138,aufheben::V,ramasser,لقط
1139,zurücklassen::V,laisser,ترك
1140,verlieren::V,perdre,فقد
1141,fallen lassen::V,lâcher,أسقط
1142,fallen lassen::V,laisser tomber,أسقط
1143,machen::V,faire,فعل
1144,herstellen::V,produire,صنع
1145,herstellen::V,produire,أنتج
1146,herstellen::V,fabriquer,صنع
1147,herstellen::V,fabriquer,أنتج
1148,bauen::V,bâtir,بنى
1149,bauen::V,bâtir,شيد
1150,bauen::V,construire,بنى
1151,bauen::V,construire,شيد
1152,reparieren::V,réparer,صلح
1153,verbessern::V,améliorer,صحح
1154,ändern::V,changer,غير
1155,ändern::V,modifier,غير
1156,graben::V,creuser,حفر
1157,beugen::V,plier,ثنى
1158,beugen::V,plier,أحنى
1159,beugen::V,ployer,ثنى
1160,beugen::V,ployer,أحنى
1161,biegen::V,courber,لوى
1162,drehen::V,tordre,أدار
1163,drehen::V,tordre,دور
1164,drehen::V,tourner,أدار
1165,drehen::V,tourner,دور
1166,wenden::V,retourner,قلب
1167,umdrehen::V,tourner,قلب
1168,heben::V,soulever,رفع
1169,hochheben::V,lever,رفع
1170,ergreifen::V,saisir,مسك
1171,ergreifen::V,prendre,مسك
1172,halten::V,tenir,مسك
1173,drücken::V,presser,ضغط
1174,schieben::V,pousser,حرك
1175,kratzen::V,gratter,خدش
1176,kratzen::V,égratigner,خدش
1177,lecken::V,lécher,لعق
1178,beißen::V,mordre,عض
1179,abreißen::V,arracher,قلع
1180,abschneiden::V,couper,قطع
1181,binden::V,lier,ربط
1182,binden::V,attacher,ربط
1183,stecken::V,enfoncer,دس
1184,brechen::V,rompre,كسر
1185,klopfen::V,frapper,طرق
1186,hauen::V,frapper,ضرب
1187,kleben::V,coller,ألصق
1188,reiben::V,frotter,حك
1189,streichen::V,empâter,نشر
1190,schleifen::V,affiler,سن
1191,schleifen::V,aiguiser,سن
1192,schneiden::V,couper,قطع
1193,schneiden::V,trancher,قطع
1194,rütteln::V,cahoter,رج
1195,schütteln::V,secouer,هز
1196,schwenken::V,agiter,لوح
1197,schütten::V,verser,صب
1198,füllen::V,remplir,ملأ
1199,einwickeln::V,envelopper,لف
1200,tragen::V,porter,حمل
1201,schleppen::V,traîner,سحب
1202,ziehen::V,tirer,سحب
1203,aufbewahren::V,garder,حفظ
1204,aufbewahren::V,conserver,حفظ
1205,werfen::V,jeter,رمى
1206,werfen::V,jeter,ألقى
1207,werfen::V,lancer,رمى
1208,werfen::V,lancer,ألقى
1209,fangen::V,attraper,التقط
1210,packen::V,agripper,مسك
1211,verstecken::V,cacher,خبأ
1212,teilen::V,diviser,قسم
1213,schicken::V,envoyer,بعث
1214,schicken::V,envoyer,أرسل
1215,bringen::V,apporter,جلب
1216,hinzufügen::V,ajouter,أضاف
1217,bekommen::V,obtenir,حصل
1218,erhalten::V,recevoir,استلم
1219,nehmen::V,prendre,أخذ
1220,wählen::V,choisir,اختار
1221,auswählen::V,choisir,انتقى
1222,auswählen::V,sélectionner,انتقى
1223,bewahren::V,préserver,حافظ
1224,behindern::V,gêner,عاق
1225,verderben::V,gâter,أفسد
1226,verderben::V,corrompre,أفسد
1227,beschädigen::V,endommager,أضر
1228,zerbrechen::V,casser,كسر
1229,zerreißen::V,déchirer,مزق
1230,zerstören::V,détruire,دمر
1231,verbrennen::V,brûler,حرق
1232,geben::V,donner,أعطى
1233,reichen::V,tendre,ناول
1234,schenken::V,offrir,وهب
1235,versprechen::V,promettre,وعد
1236,wünschen::V,souhaiter,تمنى
1237,loben::V,louer,مدح
1238,küssen::V,embrasser,قبل
1239,wiegen::V,bercer,هدهد
1240,zudecken::V,couvrir,غطى
1241,wecken::V,éveiller,أيقظ
1242,wecken::V,réveiller,أيقظ
1243,zeigen::V,montrer,أرى
1244,zeigen::V,faire voir,أرى
1245,führen::V,guider,دل
1246,lehren::V,apprendre,علم
1247,unterrichten::V,instruire,علم
1248,aufziehen::V,élever,ربى
1249,leiten::V,diriger,دل
1250,leiten::V,diriger,أدار
1251,leiten::V,conduire,دل
1252,leiten::V,conduire,أدار
1253,antreiben::V,pousser,حث
1254,lassen::V,faire,حدا
1255,einladen::V,inviter,دعا
1256,vereinigen::V,unir,وحد
1257,vereinigen::V,réunir,وحد
1258,besuchen::V,visiter,زار
1259,besuchen::V,aller voir,زار
1260,treffen::V,rencontrer,قابل
1261,sich versammeln::V,s'assembler,اجتمع
1262,spielen::V,jouer,لعب
1263,singen::V,chanter,غنى
1264,tanzen::V,danser,رقص
1265,sich trennen::V,se séparer,افترق
1266,verlassen::V,quitter,ترك
1267,retten::V,sauver,نجى
1268,retten::V,sauver,أنقذ
1269,bewachen::V,garder,حرس
1270,schützen::V,protéger,حمى
1271,verteidigen::V,défendre,دافع
1272,sich schlagen::V,se taper,تضارب
1273,schießen::V,tirer,أطلق
1274,siegen::V,vaincre,انتصر
1275,ärgern::V,agacer,أزعل
1276,schlagen::V,battre,ضرب
1277,schlagen::V,frapper,ضرب
1278,treten::V,botter,رفس
1279,treten::V,donner un coup de pied à,رفس
1280,stechen::V,piquer,شك
1281,stoßen::V,heurter,دفع
1282,stehlen::V,voler,سرق
1283,stören::V,gêner,ضايق
1284,stören::V,déranger,ضايق
1285,belästigen::V,molester,أزعج
1286,belästigen::V,importuner,أزعج
1287,verbergen::V,cacher,كتم
1288,verbergen::V,dissimuler,كتم
1289,täuschen::V,abuser,خدع
1290,täuschen::V,tromper,خدع
1291,betrügen::V,duper,غش
1292,betrügen::V,frauder,غش
1293,töten::V,tuer,قتل
1294,wohnen::V,habiter,سكن
1295,wohnen::V,demeurer,سكن
1296,arbeiten::V,travailler,عمل
1297,arbeiten::V,travailler,اشتغل
1298,sammeln::V,collectionner,جمع
1299,pflücken::V,cueillir,جنى
1300,pflücken::V,cueillir,قطف
1301,jagen::V,chasser,صاد
1302,fischen::V,pêcher,اصطاد
1303,fassen::V,capturer,قبض
1304,hüten::V,garder,رعى
1305,treiben::V,mener,ساق
1306,anbinden::V,attacher,ربط
1307,füttern::V,faire manger,علف
1308,melken::V,traire,حلب
1309,hacken::V,fendre,فرم
1310,gießen::V,arroser,سقى
1311,reifen::V,mûrir,نضج
1312,zubereiten::V,préparer,حضر
1313,kochen::V,cuire,طبخ
1314,backen::V,cuire,خبز
1315,braten::V,rôtir,قلى
1316,braten::V,rôtir,حمر
1317,umrühren::V,remuer,قلب
1318,stricken::V,tricoter,حاك
1319,nähen::V,coudre,خاط
1320,färben::V,teindre,صبغ
1321,färben::V,teindre,لون
1322,reinigen::V,nettoyer,نظف
1323,waschen::V,laver,غسل
1324,abwischen::V,essuyer,مسح
1325,spülen::V,rincer,شطف
1326,fegen::V,balayer,كنس
1327,kehren::V,balayer,كنس
1328,baden::V,se baigner,استحم
1329,sich waschen::V,se laver,اغتسل
1330,ausziehen::V,ôter,خلع
1331,ausziehen::V,enlever,خلع
1332,anziehen::V,mettre,لبس
1333,sich anziehen::V,s'habiller,اكتسى
1334,kämmen::V,peigner,مشط
1335,schmücken::V,orner,زين
1336,schmücken::V,décorer,زين
1337,sagen::V,dire,قال
1338,sprechen::V,parler,تكلم
1339,reden::V,parler,تكلم
1340,sich unterhalten::V,bavarder,تحادث
1341,sich unterhalten::V,s'entretenir,تحادث
1342,fragen::V,demander,سأل
1343,bitten::V,prier,رجا
1344,erzählen::V,raconter,حكي
1345,mitteilen::V,communiquer,بلغ
1346,nennen::V,nommer,سمى
1347,nennen::V,appeler,سمى
1348,rufen::V,appeler,نادى
1349,prahlen::V,se vanter,فشر
1350,prahlen::V,se vanter,تفاخر
1351,übersetzen::V,traduire,ترجم
1352,denken::V,penser,فكر
1353,glauben::V,croire,اعتقد
1354,bemerken::V,remarquer,لاحظ
1355,bemerken::V,apercevoir,لاحظ
1356,erkennen::V,reconnaître,عرف
1357,begreifen::V,concevoir,فهم
1358,begreifen::V,concevoir,أدرك
1359,verstehen::V,entendre,فهم
1360,verstehen::V,comprendre,فهم
1361,lernen::V,apprendre,درس
1362,wissen::V,savoir,علم
1363,sich erinnern an::V,se souvenir de,تذكر
1364,vergessen::V,oublier,نسي
1365,messen::V,mesurer,قاس
1366,zählen::V,compter,عد
1367,zählen::V,compter,أحصى
1368,rechnen::V,calculer,حسب
1369,lesen::V,lire,قرأ
1370,malen::V,peindre,صور
1371,zeichnen::V,dessiner,رسم
1372,schreiben::V,écrire,كتب
1373,besitzen::V,posséder,حاز
1374,besitzen::V,posséder,ملك
1375,kaufen::V,acheter,اشترى
1376,verkaufen::V,vendre,باع
1377,bezahlen::V,payer,دفع
1378,zahlen::V,payer,سدد
1379,beherrschen::V,dominer,حكم
1380,beherrschen::V,maîtriser,حكم
1381,ertragen::V,tolérer,أطاق
1382,ertragen::V,tolérer,تحمل
1383,ertragen::V,supporter,أطاق
1384,ertragen::V,supporter,تحمل
