,Concept_ID,lt,av
737,sanft::A,minkštas,хӏере́наб
738,hungrig::A,alkanas,бакъараб
739,krank::A,ligotas,щокъаб
740,krank::A,ligotas,унтараб
741,krank::A,sergantis,щокъаб
742,krank::A,sergantis,унтараб
743,nackt::A,nuogas,гӏицӏаб
744,nackt::A,nuogas,чӏанкӏараб
745,traurig::A,liūdnas,пашманаб
746,lebendig::A,gyvas,чӏагояб
747,gut::A,geras,лъикӏаб
748,schlecht::A,blogas,къадараб
749,schlecht::A,prastas,къадараб
750,richtig::A,tikras,битӏараб
751,richtig::A,teisingas,битӏараб
752,schlimm::A,blogas,нажасаб
753,schlimm::A,blogas,къабихӏаб
754,schlimm::A,prastas,нажасаб
755,schlimm::A,prastas,къабихӏаб
756,wahr::A,tikras,хӏакъаб
757,wahr::A,tikras,битӏараб
758,alt::A,senas,басрияб
759,neu::A,naujas,цӏияб
760,ehemalig::A,buvęs,цебе́госеб
761,alt[Lebewesen]::A,pagyvenęs,хераб
762,jung::A,jaunas,тӏинчӏаб
763,jung::A,jaunas,гӏолохъанаб
764,arm::A,neturtingas,пакъираб
765,reich::A,turtingas,бечедаб
766,bekannt::A,žinomas,лъалеб
767,bekannt::A,pažįstamas,лъалеб
768,berühmt::A,žymus,машгьураб
769,berühmt::A,garsus,машгьураб
770,fremd::A,svetimas,чияр
771,verschieden::A,įvairus,батӏи-батӏияб
772,nah::A,artimas,гӏагарда бугеб
773,fern::A,tolimas,рикӏкӏадаб
774,linker::A,kairys,квегӏаб
775,rechter::A,dešinys,кваранаб
776,anderer::A,kitas,батӏияб
777,erster::A,pirmas,тӏоцебесеб
778,zweiter::A,antras,кӏиабилеб
779,dritter::A,trečias,лъабабилеб
780,letzter::A,paskutinis,ахирисеб
781,allein::ADV,vienas,ялгъузго
782,auf einmal::ADV,iš karto,цихӏинтӏаго
783,zusammen::ADV,kartu,цойида
784,zusammen::ADV,drauge,цойида
785,lange::ADV,ilgai,
786,plötzlich::ADV,staiga,цойидасанго
787,sofort::ADV,tuojau,гьебсагӏат
788,später::ADV,vėliau,
789,später::ADV,paskiau,
790,jetzt::ADV,dabãr,гьанже
791,heute::ADV,šiandien,жакъа
792,morgen::ADV,rytoj,метер
793,bald::ADV,greitai,гьабсагӏаталъ
794,bald::ADV,netrukus,гьабсагӏаталъ
795,dann::ADV,po to,цинги
796,gestern::ADV,vakar,сон
797,einst::ADV,kadaise,цин
798,einst::ADV,kitą kartą,цин
799,damals::ADV,anuomet,гьебмехалъ
800,damals::ADV,anuomet,гьебмехалда
801,damals::ADV,anuokart,гьебмехалъ
802,damals::ADV,anuokart,гьебмехалда
803,danach::ADV,po to,цинги
804,danach::ADV,po to,хадуса
805,danach::ADV,paskui,цинги
806,danach::ADV,paskui,хадуса
807,vorher::ADV,anksčiau,цебе
808,zuerst::ADV,pirma,тӏоцебе
809,zuerst::ADV,iš pradžių̃,тӏоцебе
810,einmal::ADV,kartą,цинцӏул
811,einmal::ADV,kartą,цихӏин
812,einmal::ADV,kartą,цоцӏул
813,einmal::ADV,vieną kartą,цинцӏул
814,einmal::ADV,vieną kartą,цихӏин
815,einmal::ADV,vieną kartą,цоцӏул
816,manchmal::ADV,kai kada,олоцӏул
817,oft::ADV,dažnai,гӏемерго
818,immer::ADV,visada,кидаго
819,immer::ADV,visuomet,кидаго
820,niemals::ADV,niekada,киданиги
821,niemals::ADV,niekuomet,киданиги
822,hier::ADV,čia,аниб
823,hierhin::ADV,šen,анибехун
824,hierhin::ADV,čionai,анибехун
825,von hier::ADV,iš čia,гьаниса
826,dort::ADV,ten,гьениб
827,dort::ADV,tenai,гьениб
828,dorthin::ADV,ten,гьадаба
829,dorthin::ADV,ten link,гьадаба
830,geradeaus::ADV,tiesiai,битӏутӏа
831,vorwärts::ADV,pirmyn,цебехун
832,rückwärts::ADV,atbulai,нахъ-нахъ
833,zurück::ADV,atgal,нахъе
834,unten::ADV,žemai,ахакь
835,unten::ADV,žemai,гъоркь
836,unten::ADV,apačioje,ахакь
837,unten::ADV,apačioje,гъоркь
838,hinab::ADV,žemyn,эхебе
839,oben::ADV,viršuj,тӏад
840,oben::ADV,viršuj,тӏадехун
841,hinauf::ADV,aukštyn,эхеде
842,hinauf::ADV,į viršų,эхеде
843,überall::ADV,visur,кибго
844,nicht::ADV,ne,
845,ein wenig::ADV,truputį,дагьабго
846,kaum::ADV,vos,хӏалалъ
847,sehr::ADV,labai,кутакалда
848,sehr::ADV,baisiai,кутакалда
849,so::ADV,taip,гьедин
850,noch::ADV,dar,жеги
851,nur::ADV,tik,гӏӣцӏго
852,nur::ADV,vien,гӏӣцӏго
853,schon::ADV,jau,
854,wieder::ADV,vėl,на́хъеги
855,wieder::ADV,iš naujo,на́хъеги
856,vergebens::ADV,veltui,чӏалгӏаде
857,vergebens::ADV,bergždžiai,чӏалгӏаде
858,vor::PRP,prieš,цебе
859,hinter::PRP,už,хадуса
860,unter::PRP,po,ахакь
861,unter::PRP,po,гъоркь
862,durch::PRP,pro,
863,durch::PRP,per,
864,neben::PRP,prie,аскӏо
865,neben::PRP,šalia,аскӏо
866,zwischen::PRP,tarp,гьоркьоб
867,wegen::PRP,dėl,гьелда
868,wegen::PRP,dėlei,гьелда
869,dies::PRN,šis,гьаб
870,dies::PRN,šis,гьеб
871,dies::PRN,šitas,гьаб
872,dies::PRN,šitas,гьеб
873,das::PRN,tat,доб
874,alles::PRN,visas,
875,ich::PRN,aš,дун
876,du::PRN,tu,дуца
877,er::PRN,jis,доб
878,wir::PRN,mes,ниж
879,ihr::PRN,jūs,нуж
880,sie::PRN,ji,дол
881,sie::PRN,ji,эл
882,sie::PRN,jos,дол
883,sie::PRN,jos,эл
884,was::FPRN,kas,щиб
885,wer::FPRN,kas,щиб
886,wo::FADV,kur,киб
887,wo::FADV,kur,кибехун
888,wohin::FADV,kur,кибехун
889,wohin::FADV,kur link,кибехун
890,wie::FADV,kaip,кин
891,warum::FADV,kod̃ėl,щай
892,warum::FADV,dėl ko,щай
893,wieviel::FNUM,kiek,кигӏан
894,eins::NUM,vienas,цо
895,zwei::NUM,du,кӏиго
896,drei::NUM,trys,лъабго
897,vier::NUM,keturi,ункъо
898,fünf::NUM,penki,щуго
899,sechs::NUM,šeši,анлъго
900,sieben::NUM,septyni,анкьго
901,acht::NUM,aštuoni,микьго
902,neun::NUM,devyni,ичӏго
903,zehn::NUM,dešimt,анцӏго
904,elf::NUM,vienuolika,анцӏила цо
905,zwölf::NUM,dvylika,кӏиго-анцӏила
906,zwanzig::NUM,dvidešimt,къого
907,dreißig::NUM,trisdešimt,лъеберго
908,vierzig::NUM,keturiasdešimt,кӏикъого
909,fünfzig::NUM,penkiasdešimt,кӏикъо́ялда анцӏго
910,sechzig::NUM,šešiasdešimt,лъабкъого
911,siebzig::NUM,septyniasdešimt,лъабкъо́ялда анцӏго
912,achtzig::NUM,aštuoniasdešimt,ункъого
913,neunzig::NUM,devyniasdešimt,ункъоялда а́нцӏила
914,hundert::NUM,šimtas,нусго
915,tausend::NUM,tūkstantis,азарго
916,und::CNJ,ĩr,ва
917,und::CNJ,ĩr,-ги
918,oder::CNJ,ar,ялъуни
919,oder::CNJ,arba,ялъуни
920,stehen::V,stovėti,бахъунчӏезе
921,sitzen::V,sėdėti,гӏодов чӏезе
922,liegen::V,gulėti,бегизе
923,hängen::V,kyboti,базе
924,hängen::V,kabėti,базе
925,werden::V,taptis,бахъине
926,werden::V,darytis,бахъине
927,passieren::V,atsitikti,лъугьине
928,passieren::V,atsitikti,лъугьа-бахъине
929,passieren::V,pasitaikyti,лъугьине
930,passieren::V,pasitaikyti,лъугьа-бахъине
931,beginnen::V,prasid́ėti,байбихьизе
932,enden::V,baigtis,лъугӏизе
933,wechseln::V,keistis,хиса-басизе
934,wechseln::V,keistis,хисизе
935,wechseln::V,pasikeisti,хиса-басизе
936,wechseln::V,pasikeisti,хисизе
937,aufgehen[Sonne]::V,tekėti,баккизе
938,aufgehen[Sonne]::V,patekėti,баккизе
939,untergehen[Sonne]::V,leistis,щинкӏизе
940,untergehen[Sonne]::V,nusileisti,щинкӏизе
941,scheinen[Sonne]::V,šviesti,къалъ-къалъизе
942,donnern::V,griausti,гъугъазе
943,donnern::V,griaudėti,гъугъазе
944,wehen::V,pūsti,пуйзе
945,strömen::V,lietis,чвахизе
946,strömen::V,plūsti,чвахизе
947,fließen::V,tekėti,чвахизе
948,sich drehen::V,suktis,сверизе
949,sich drehen::V,pasisukti,сверизе
950,schwanken::V,svyruoti,хьвагӏезе
951,schwanken::V,svyruoti,багъа-бачаризе
952,schwingen::V,suptis,щвартӏезе
953,fallen::V,pulti,бортизе
954,fallen::V,kristi,бортизе
955,brennen::V,degti,рекӏине
956,rauchen::V,rūkyti,кӏкӏуй буризе
957,regnen::V,lyti,базе
958,gefrieren::V,užšalti,гӏу́низе
959,tauen::V,tirpti,биаризе
960,schmelzen::V,lydytis,биине
961,trocknen::V,džiūti,бакъвазе
962,sieden::V,virti,гьалдезе
963,faulen::V,pūti,махӏцине
964,verfaulen::V,švinkti,туризе
965,reißen::V,plyšti,бихъизе
966,reißen::V,trūkti,бихъизе
967,versinken::V,skę̃sti,гъанкъизе
968,versinken::V,grimzti,гъанкъизе
969,vergehen::V,praeiti,базе
970,vergehen::V,praeiti,бахъизе
971,vergehen::V,praeiti,ине
972,erscheinen::V,pasirodyti,баккизе
973,verschwinden::V,dingti,къине
974,verschwinden::V,dingti,билизе
975,verschwinden::V,išnykti,къине
976,verschwinden::V,išnykti,билизе
977,verschwinden::V,pranykti,къине
978,verschwinden::V,pranykti,билизе
979,sinken::V,kristi,гӏодо́бе ккезе
980,abnehmen::V,mažėti,тӏаса камизе
981,abnehmen::V,silpnėti,тӏаса камизе
982,zunehmen::V,didėti,гӏемерлъизе
983,zunehmen::V,padaugėti,гӏемерлъизе
984,steigen::V,kilti,бахине
985,wachsen::V,augti,кӏодолъизе
986,glänzen::V,blizgėti,цӏвакизе
987,funkeln::V,žibėti,паркъезе
988,lärmen::V,triukšmauti,хъудизе
989,lärmen::V,triukšmauti,чӏиргъдизе
990,läuten::V,skambinti,кьабизе
991,klingeln::V,skambinti,кьабизе
992,klirren::V,žvangėti,зваргъизе
993,brausen::V,šniokšti,гьалаглъизе
994,rauschen::V,ošti,шуршудизе
995,rauschen::V,šlamėti,шуршудизе
996,klingen::V,skardėti,бахъине
997,bellen::V,loti,гъанчдезе
998,heulen::V,kaukti,рурудизе
999,heulen::V,staugti,рурудизе
1000,blasen::V,pūsti,гьохьизе
1001,pfeifen::V,švilpti,гьещтӏезе
1002,pfeifen::V,švilpauti,гьещтӏезе
1003,schreien::V,šaukti,ахӏизе
1004,schreien::V,šaukti,ахӏдезе
1005,stöhnen::V,dejuoti,зигардизе
1006,stöhnen::V,aimanuoti,зигардизе
1007,zittern::V,virpėti,дарран
1008,zittern::V,virpėti,гьаргьадизе
1009,leben::V,gyventi,бетӏербахъизе
1010,geboren werden::V,gimti,лъугьине
1011,atmen::V,alsuoti,хӏухьел биччазе
1012,atmen::V,kvėpuoti,хӏухьел биччазе
1013,trinken::V,gerti,гьекъезе
1014,essen::V,valgyti,квине
1015,essen::V,valgyti,кваназе
1016,schlucken::V,praryti,кӏкӏвине
1017,schlucken::V,praryti,къулчӏизе
1018,müde werden::V,nuvargti,сваказе
1019,müde werden::V,privargti,сваказе
1020,einschlafen::V,užmigti,кьижизе
1021,einschlafen::V,užmigti,гъапуллъизе
1022,schlafen::V,miegoti,кьижизе
1023,aufwachen::V,pabusti,бигьине
1024,aufstehen::V,keltis,бахъине
1025,aufstehen::V,keltis,тӏадебахъине
1026,aufstehen::V,atsikelti,бахъине
1027,aufstehen::V,atsikelti,тӏадебахъине
1028,sich erholen::V,pailsėti,хьи бахъизе
1029,sich erholen::V,pailsėti,хӏалхьи гьабизе
1030,sich erholen::V,poilsiauti,хьи бахъизе
1031,sich erholen::V,poilsiauti,хӏалхьи гьабизе
1032,krank werden::V,susirgti,унтизе
1033,krank sein::V,sirgti,унтизе
1034,schmerzen::V,sopėti,унтизе
1035,schmerzen::V,skaudėti,унтизе
1036,husten::V,kosėti,хъегӏизе
1037,genesen::V,sveikti,лъилъизе
1038,genesen::V,taisytis,лъилъизе
1039,sterben::V,mirti,хвезе
1040,sterben::V,numirti,хвезе
1041,umkommen::V,žūti,гьалаглъизе
1042,sich bewegen::V,judėti,багъаризе
1043,sich bewegen::V,judėti,багъаргъизе
1044,sich bewegen::V,pasijudinti,багъаризе
1045,sich bewegen::V,pasijudinti,багъаргъизе
1046,sich rühren::V,krutėti,багъаризе
1047,sich erheben::V,pakilti,тӏадебахъине
1048,sich erheben::V,pakilti,бахъине
1049,sich erheben::V,atsikelti,тӏадебахъине
1050,sich erheben::V,atsikelti,бахъине
1051,sich setzen::V,sėstis,гӏодов чӏезе
1052,sich setzen::V,atsisėsti,гӏодов чӏезе
1053,hinfallen::V,parkristi,щапизе
1054,hinfallen::V,pargriūti,щапизе
1055,laufen::V,eiti,хьвадизе
1056,schreiten::V,žengti,чӏезе
1057,schreiten::V,žingsniuoti,чӏезе
1058,spazierengehen::V,pasivaikščioti,тира-сверизе
1059,eilen::V,skubėti,ракӏхӏалакине
1060,eilen::V,skubėti,дуризе
1061,sich beeilen::V,paskub́ėti,дуризе
1062,sich beeilen::V,paskub́ėti,гӏедегӏизе
1063,sich beeilen::V,pasiskubinti,дуризе
1064,sich beeilen::V,pasiskubinti,гӏедегӏизе
1065,sausen::V,dumti,тӏуризе
1066,sausen::V,lėkti,тӏуризе
1067,rennen::V,bėgti,бекеризе
1068,springen::V,šokti,кӏанцӏизе
1069,klettern::V,kopti,хархадизе
1070,schaukeln::V,supti,гьерщезе
1071,schaukeln::V,linguoti,гьерщезе
1072,kriechen::V,ropoti,хъурщизе
1073,kriechen::V,šliaužti,хъурщизе
1074,schwimmen::V,plaukti,лъедезе
1075,tauchen::V,nerti,букъардизе
1076,rudern::V,irtis,хазе
1077,rudern::V,irkluoti,хазе
1078,fahren::V,važiuoti,ине
1079,fahren::V,važinėti,ине
1080,fliegen::V,lėkti,боржине
1081,fliegen::V,skristi,боржине
1082,gehen::V,eiti,ине
1083,weggehen::V,išeiti,ине
1084,abfahren::V,išvykti,къокъине
1085,abfahren::V,išvažiuoti,къокъине
1086,anhalten::V,sustoti,чӏезе
1087,anhalten::V,sustoti,тархъизе
1088,anhalten::V,sustoti,лъалхъизе
1089,hineingehen::V,įeiti,тӏаделъугьине
1090,eintreten::V,įžengti,лъугьине
1091,kommen::V,ateiti,бачӏине
1092,ankommen::V,ateiti,щвезе
1093,ankommen::V,ateiti,тӏадебачӏине
1094,zurückkommen::V,grį̃žti,тадбуссине
1095,zurückkommen::V,grį̃žti,тӏадбуссине
1096,zurückkommen::V,sugrį̃žti,тадбуссине
1097,zurückkommen::V,sugrį̃žti,тӏадбуссине
1098,bleiben::V,likti,чӏезе
1099,bleiben::V,likti,хутӏизе
1100,bleiben::V,pasilikti,чӏезе
1101,bleiben::V,pasilikti,хутӏизе
1102,warten::V,laukti,чӏезе
1103,erwarten::V,laukti,балагьизе
1104,suchen::V,ieškoti,балагьизе
1105,finden::V,rasti,батизе
1106,finden::V,surasti,батизе
1107,versuchen::V,mėginti,хӏалбихьизе
1108,vorbereiten::V,rengti,хӏадурлъизабизе
1109,lieben::V,myĺėti,балай бегьизе
1110,mögen::V,ḿėgti,бокьизе
1111,mögen::V,patikti,бокьизе
1112,lachen::V,juoktis,белъизе
1113,rühren::V,jaudinti,
1114,rühren::V,graudinti,
1115,weinen::V,verkti,гӏодизе
1116,schimpfen::V,bartis,гъанчдезе
1117,sich ärgern::V,pykti,вагъизе
1118,sich ärgern::V,pykti,ццида́хине
1119,sich ärgern::V,apmaudauti,вагъизе
1120,sich ärgern::V,apmaudauti,ццида́хине
1121,sich fürchten::V,bijoti,хӏинкъизе
1122,sich fürchten::V,baimintis,хӏинкъизе
1123,fürchten::V,bijoti,беркъазе
1124,fürchten::V,bijoti,хӏинкъа-къазе
1125,fürchten::V,baimintis,беркъазе
1126,fürchten::V,baimintis,хӏинкъа-къазе
1127,fliehen::V,bėgti,лъутизе
1128,fliehen::V,sprukti,лъутизе
1129,flüchten::V,pabėgti,лъутизе
1130,sehen::V,žiūŕėti,бихьизе
1131,anschauen::V,žiūŕėti,бертӏамизе
1132,anschauen::V,žiūŕėti,балагьизе
1133,ansehen::V,žiūrėti į,бала-гъалагьизе
1134,ansehen::V,pažiūrėti į,бала-гъалагьизе
1135,hören::V,girdėti,рагӏизе
1136,zuhören::V,klausytis,гӏенеккизе
1137,probieren::V,ragauti,кӏалдиб хъва́зе
1138,probieren::V,ragauti,чӏамизе
1139,probieren::V,paragauti,кӏалдиб хъва́зе
1140,probieren::V,paragauti,чӏамизе
1141,riechen::V,uosti,су́нтӏизе
1142,riechen::V,užuosti,су́нтӏизе
1143,fühlen::V,justi,чӏвазе
1144,fühlen::V,jausti,чӏвазе
1145,fühlen::V,pajusti,чӏвазе
1146,scheinen::V,rodytis,
1147,scheinen::V,atrodyti,
1148,zu sehen sein::V,pasirodyti,бихьизе
1149,vernehmen::V,išgirsti,рагӏизе
1150,frieren::V,šalti,цӏорозе
1151,tun::V,daryti,гьабизе
1152,können::V,galėti,кӏвезе
1153,können::V,galėti,лъазе
1154,können::V,pajėgti,кӏвезе
1155,können::V,pajėgti,лъазе
1156,wollen::V,norėti,бокьизе
1157,anfangen::V,pradėti,байбихьизе
1158,anfangen::V,prasid́ėti,байбихьизе
1159,beenden::V,baigti,тӏубазабизе
1160,beenden::V,baigti,лъугӏизабизе
1161,beenden::V,užbaigti,тӏубазабизе
1162,beenden::V,užbaigti,лъугӏизабизе
1163,aufhören::V,liautis,бахъизе
1164,gelingen::V,pavykti,бахъизе
1165,gelingen::V,pasisekti,бахъизе
1166,geraten::V,nusisekti,бахъизе
1167,öffnen::V,atverti,рагьизе
1168,öffnen::V,atidaryti,рагьизе
1169,schließen::V,uždaryti,къазе
1170,stellen::V,statyti,чӏвазе
1171,stellen::V,pastatyti,чӏвазе
1172,setzen::V,sodinti,рекӏинабизе
1173,setzen::V,sodinti,гӏодор чӏезаризе
1174,setzen::V,pasodinti,рекӏинабизе
1175,setzen::V,pasodinti,гӏодор чӏезаризе
1176,legen::V,dėti,лъезе
1177,legen::V,pad́ėti,лъезе
1178,berühren::V,liesti,хъвазе
1179,berühren::V,paliesti,хъвазе
1180,verbinden::V,jungti,хьухьине
1181,verbinden::V,jungti,бухьине
1182,verbinden::V,surišti,хьухьине
1183,verbinden::V,surišti,бухьине
1184,bedecken::V,uždengti,кквезе
1185,aufhängen::V,pakarti,базе
1186,aufhängen::V,pakabinti,базе
1187,anzünden::V,padegti,бакизе
1188,anzünden::V,padegti,рекӏинабизе
1189,aufheben::V,pakelti,
1190,zurücklassen::V,palikti,тезе
1191,verlieren::V,pamesti,билизабизе
1192,fallen lassen::V,atsisakyti,бортизабизе
1193,machen::V,dirbti,гьабизе
1194,herstellen::V,gaminti,гьабизе
1195,herstellen::V,gaminti,хӏадурлъизабизе
1196,bauen::V,statyti,базе
1197,bauen::V,statyti,гьабизе
1198,bauen::V,pastatyti,базе
1199,bauen::V,pastatyti,гьабизе
1200,reparieren::V,taisyti,къачӏазе
1201,reparieren::V,remontuoti,къачӏазе
1202,verbessern::V,gerinti,лъикӏлъизабизе
1203,verbessern::V,ištaisyti,лъикӏлъизабизе
1204,ändern::V,keisti,хисизабизе
1205,ändern::V,pakeisti,хисизабизе
1206,graben::V,kasti,бухъизе
1207,beugen::V,lenkti,хьетӏизабизе
1208,beugen::V,palenkti,хьетӏизабизе
1209,biegen::V,lenkti,гьетӏизабизе
1210,biegen::V,palenkti,гьетӏизабизе
1211,drehen::V,sukti,тиризабизе
1212,drehen::V,sukti,свердизабизе
1213,wenden::V,kreipti,бегизе
1214,wenden::V,pakreipti,бегизе
1215,umdrehen::V,sukti,бегизе
1216,umdrehen::V,sukti,бега-битӏизе
1217,umdrehen::V,apversti,бегизе
1218,umdrehen::V,apversti,бега-битӏизе
1219,heben::V,kelti,борхизе
1220,heben::V,pakelti,борхизе
1221,hochheben::V,pakelti,борхалъизабизе
1222,hochheben::V,pakelti,борхизе
1223,ergreifen::V,čiupti,кквезе
1224,ergreifen::V,griebti,кквезе
1225,halten::V,laikyti,кквезе
1226,halten::V,palaikyti,кквезе
1227,drücken::V,spausti,къазе
1228,drücken::V,spausti,къанцӏу́зе
1229,drücken::V,spausti,къвал ба́зе
1230,schieben::V,stumti,хъилдизе
1231,kratzen::V,kasyti,хачазе
1232,kratzen::V,grandyti,хачазе
1233,lecken::V,laižyti,чӏикӏизе
1234,beißen::V,kandžioti,хӏанчӏизе
1235,beißen::V,kandžioti,хӏанчӏизабизе
1236,abreißen::V,nuplėšti,тӏезе
1237,abreißen::V,nuplėšti,тӏезабизе
1238,abschneiden::V,atpjauti,къотӏизе
1239,abschneiden::V,atkirpti,къотӏизе
1240,binden::V,rišti,бухьине
1241,binden::V,surišti,бухьине
1242,stecken::V,kišti,къазабизе
1243,stecken::V,įkišti,къазабизе
1244,brechen::V,lūžti,бекизе
1245,brechen::V,laužyti,бекизе
1246,klopfen::V,belsti,дванкезе
1247,klopfen::V,barbenti,дванкезе
1248,hauen::V,mušti,базе
1249,kleben::V,lipdyti,бацӏцӏине
1250,kleben::V,klijuoti,бацӏцӏине
1251,reiben::V,trinti,хачазе
1252,reiben::V,tarkuoti,хачазе
1253,streichen::V,tepti,бахине
1254,streichen::V,tepti,жужазе
1255,streichen::V,užtepti,бахине
1256,streichen::V,užtepti,жужазе
1257,schleifen::V,galą́sti,лъухьизе
1258,schneiden::V,pjauti,къотӏизе
1259,schneiden::V,kirpti,къотӏизе
1260,rütteln::V,purtyti,багъа-бачаризабизе
1261,schütteln::V,purtyti,кӏобокӏизе
1262,schwenken::V,mojuoti,гьесадизе
1263,schwenken::V,mojuoti,хьвагӏезабизе
1264,schütten::V,pilti,тӏезе
1265,schütten::V,berti,тӏезе
1266,füllen::V,pildyti,цӏезабизе
1267,füllen::V,pripildyti,цӏезабизе
1268,einwickeln::V,įvynioti,жемизе
1269,einwickeln::V,suvynioti,жемизе
1270,tragen::V,nešti,баччизе
1271,tragen::V,nešioti,баччизе
1272,schleppen::V,vilkti,бехъерхъизе
1273,ziehen::V,tempti,цӏазе
1274,aufbewahren::V,laikyti,цӏунизе
1275,werfen::V,mesti,рехизе
1276,werfen::V,sviesti,рехизе
1277,fangen::V,sugauti,кквезе
1278,packen::V,čiupti,кквезе
1279,packen::V,griebti,кквезе
1280,verstecken::V,slėpti,бахчизе
1281,verstecken::V,slapstyti,бахчизе
1282,teilen::V,dalyti,бикьизе
1283,teilen::V,padalyti,бикьизе
1284,schicken::V,sių̃sti,битӏизе
1285,schicken::V,pasių̃sti,битӏизе
1286,bringen::V,atnešti,баччизе
1287,hinzufügen::V,pridėti,жубазе
1288,bekommen::V,gauti,щвезе
1289,erhalten::V,gauti,щвезе
1290,erhalten::V,gauti,босизе
1291,nehmen::V,paimti,босизе
1292,wählen::V,rinkti,бищизе
1293,wählen::V,išsirinkti,бищизе
1294,auswählen::V,išrinkti,тӏасабищизе
1295,bewahren::V,išsaugoti,цӏунизе
1296,behindern::V,trukdyti,квекӏен гьабизе
1297,verderben::V,sugadinti,хвезабизе
1298,beschädigen::V,žaloti,галгъазабизе
1299,beschädigen::V,gadinti,галгъазабизе
1300,zerbrechen::V,sukulti,щущазабизе
1301,zerbrechen::V,sudaužyti,щущазабизе
1302,zerreißen::V,perplėšti,бихъизе
1303,zerreißen::V,suplėšyti,бихъизе
1304,zerstören::V,suardyti,биххизабизе
1305,zerstören::V,sugriauti,биххизабизе
1306,verbrennen::V,deginti,бухӏизе
1307,verbrennen::V,sudeginti,бухӏизе
1308,geben::V,duoti,кьезе
1309,geben::V,paduoti,кьезе
1310,reichen::V,paduoti,кьезе
1311,schenken::V,dovanoti,кьезе
1312,versprechen::V,žadėti,назру гьабизе
1313,versprechen::V,pažadėti,назру гьабизе
1314,wünschen::V,norėti,бокьизе
1315,wünschen::V,linḱėti,бокьизе
1316,loben::V,girti,беццизе
1317,loben::V,girti,бецца-бекъизе
1318,loben::V,pagirti,беццизе
1319,loben::V,pagirti,бецца-бекъизе
1320,küssen::V,bučiuoti,баизе
1321,wiegen::V,supti,чӏучӏадизабизе
1322,zudecken::V,užkloti,тӏадбигъине
1323,zudecken::V,uždengti,тӏадбигъине
1324,wecken::V,žadinti,бигьинабизе
1325,zeigen::V,rodyti,бихьизабизе
1326,führen::V,vesti,бачине
1327,führen::V,vadovauti,бачине
1328,lehren::V,mokyti,малъизе
1329,lehren::V,mokyti,цӏализабизе
1330,lehren::V,išmokyti,малъизе
1331,lehren::V,išmokyti,цӏализабизе
1332,unterrichten::V,dėstyti,цӏализабизе
1333,aufziehen::V,išauginti,гӏезабизе
1334,leiten::V,valdyti,нухмалъи гьабизе
1335,leiten::V,vadovauti,нухмалъи гьабизе
1336,antreiben::V,uiti,гӏедегӏизабизе
1337,antreiben::V,raginti,гӏедегӏизабизе
1338,antreiben::V,skubinti,гӏедегӏизабизе
1339,lassen::V,paliepti,
1340,einladen::V,kviesti,ахӏизе
1341,einladen::V,kviesti,тӏадеахӏизе
1342,einladen::V,pakviesti,ахӏизе
1343,einladen::V,pakviesti,тӏадеахӏизе
1344,vereinigen::V,sujungti,цолъизабизе
1345,vereinigen::V,suvienyti,цолъизабизе
1346,besuchen::V,lankyti,баккизе
1347,besuchen::V,lankyti,хьвадизе
1348,besuchen::V,aplankyti,баккизе
1349,besuchen::V,aplankyti,хьвадизе
1350,treffen::V,sutikti,дандчӏвазе
1351,treffen::V,pasitikti,дандчӏвазе
1352,sich versammeln::V,susirinkti,данделъизе
1353,sich versammeln::V,susirinkti,бакӏаризе
1354,spielen::V,groti,басандизе
1355,spielen::V,žaisti,басандизе
1356,singen::V,dainuoti,ахӏизе
1357,tanzen::V,šokti,кьурдизе
1358,sich trennen::V,skirtis,батӏалъизе
1359,sich trennen::V,išsiskirti,батӏалъизе
1360,verlassen::V,palikti,тезе
1361,verlassen::V,palikti,рехунтезе
1362,retten::V,gelbėti,хвасар гьабизе
1363,retten::V,gelbėti,хвасарлъизабизе
1364,bewachen::V,sergėti,цӏунизе
1365,schützen::V,ginti,цӏунизе
1366,schützen::V,apginti,цӏунизе
1367,verteidigen::V,ginti,цӏунизе
1368,verteidigen::V,apginti,цӏунизе
1369,sich schlagen::V,muštis,багъизе
1370,schießen::V,šauti,речӏчӏизе
1371,schießen::V,šaudyti,речӏчӏизе
1372,siegen::V,nugalėti,бергьине
1373,ärgern::V,pykinti,вагъизавизе
1374,schlagen::V,mušti,кьабизе
1375,schlagen::V,smogti,кьабизе
1376,schlagen::V,trenkti,кьабизе
1377,treten::V,mygti,мал тункизе
1378,stechen::V,gelti,къазабизе
1379,stechen::V,smeigti,къазабизе
1380,stoßen::V,stumti,тункизе
1381,stoßen::V,stumti,хъилдизе
1382,stoßen::V,pastumti,тункизе
1383,stoßen::V,pastumti,хъилдизе
1384,stehlen::V,vogti,щинкӏизабизе
1385,stören::V,trikdyti,квекӏен гьабизе
1386,stören::V,trikdyti,татубахъи гьабизе
1387,belästigen::V,apsunkinti,рахӏатхвезабизе
1388,verbergen::V,slėpti,бахчизе
1389,verbergen::V,slėpti,балъго тезе
1390,verbergen::V,paslėpti,бахчизе
1391,verbergen::V,paslėpti,балъго тезе
1392,täuschen::V,klaidinti,божуда рекӏкӏ гьабизе
1393,täuschen::V,klaidinti,гуккизе
1394,betrügen::V,apgauti,хӏилла гьабизе
1395,betrügen::V,apgauti,сандирахълъи гьабизе
1396,töten::V,žudyti,чӏвазе
