,Concept_ID,hu,xal
807,ein wenig::ADV,egy kicsit,баахн
808,ein wenig::ADV,egy kicsit,баахнар
809,kaum::ADV,alig,әрә
810,sehr::ADV,nagyon,йир
811,so::ADV,úgy,иигҗ
812,noch::ADV,még,ода чигн
813,nur::ADV,csak,һанцхн
814,nur::ADV,csupán,һанцхн
815,schon::ADV,már,одх
816,wieder::ADV,ismét,бас
817,wieder::ADV,megint,бас
818,vergebens::ADV,hiába,киидән
819,vor::PRP,előtt,урд
820,hinter::PRP,mögött,ца
821,unter::PRP,alatt,дор
822,durch::PRP,át,ивт
823,durch::PRP,át,дундаһур
824,durch::PRP,keresztül,ивт
825,durch::PRP,keresztül,дундаһур
826,neben::PRP,mellett,хаҗуд
827,zwischen::PRP,között,хоорнд
828,wegen::PRP,miatt,көлтә
829,wegen::PRP,miatt,деерәс
830,wegen::PRP,végett,көлтә
831,wegen::PRP,végett,деерәс
832,dies::PRN,ez,эн
833,das::PRN,az,тер
834,alles::PRN,minden,цуһар
835,ich::PRN,én,би
836,du::PRN,te,чи
837,er::PRN,ő,тер
838,wir::PRN,mi,мадн
839,ihr::PRN,ti,та
840,sie::PRN,ők,тедн
841,was::FPRN,mi,юн
842,wer::FPRN,ki,кен
843,wo::FADV,hol,хама
844,wohin::FADV,hova,хамаран
845,wie::FADV,hogy,яһҗ
846,wie::FADV,hogy,яһад
847,wie::FADV,hogyan,яһҗ
848,wie::FADV,hogyan,яһад
849,warum::FADV,miért,юңгад
850,wieviel::FNUM,hány,кедү
851,wieviel::FNUM,mennyi,кедү
852,eins::NUM,egy,негн
853,zwei::NUM,kettő,хойр
854,drei::NUM,három,һурвн
855,vier::NUM,négy,дөрвн
856,fünf::NUM,öt,тавн
857,sechs::NUM,hat,зурһан
858,sieben::NUM,hét,долан
859,acht::NUM,nyolc,нәәмн
860,neun::NUM,kilenc,йисн
861,zehn::NUM,tíz,арвн
862,elf::NUM,tizenegy,арвн негн
863,zwölf::NUM,tizenkettő,арвн хойр
864,zwanzig::NUM,húsz,хөрн
865,dreißig::NUM,harminc,һучн
866,vierzig::NUM,negyven,дөчн
867,fünfzig::NUM,ötven,тәвн
868,sechzig::NUM,hatvan,җирн
869,siebzig::NUM,hetven,далн
870,achtzig::NUM,nyolcvan,найн
871,neunzig::NUM,kilencven,йирн
872,hundert::NUM,száz,зун
873,tausend::NUM,ezer,миңһн
874,und::CNJ,és,болн
875,und::CNJ,meg,болн
876,oder::CNJ,vagy,эс гиҗ
877,oder::CNJ,vagy,эс гихлә
878,stehen::V,áll,зогсх
879,sitzen::V,ül,суух
880,liegen::V,fekszik,кевтх
881,hängen::V,függ,өлгәтә бәәх
882,werden::V,lesz,болх
883,passieren::V,történik,болх
884,beginnen::V,kezdődik,эклх
885,enden::V,végződik,төгсх
886,enden::V,befejeződik,төгсх
887,wechseln::V,változik,хүврх
888,aufgehen[Sonne]::V,kel,һарх
889,untergehen[Sonne]::V,lemegy,орх
890,untergehen[Sonne]::V,lemegy,сүүрлх
891,scheinen[Sonne]::V,süt,герлтх
892,donnern::V,dörög,күрҗңнх
893,wehen::V,fúj,сальклх
894,strömen::V,áramlik,һооҗх
895,fließen::V,folyik,урсх
896,sich drehen::V,forog,эргх
897,schwanken::V,inog,дәәвлх
898,schwanken::V,ingadozik,дәәвлх
899,schwingen::V,leng,нәәхлх
900,fallen::V,esik,унх
901,fallen::V,esik,киисх
902,brennen::V,ég,шатх
903,rauchen::V,füstöl,ута һарһх
904,regnen::V,esik,орх
905,gefrieren::V,megfagy,мөстх
906,tauen::V,olvad,хәәлх
907,schmelzen::V,olvad,хәәлх
908,schmelzen::V,olvad,хәәлгдх
909,schmelzen::V,elolvad,хәәлх
910,schmelzen::V,elolvad,хәәлгдх
911,trocknen::V,szárad,эврх
912,sieden::V,forr,буслх
913,faulen::V,rothad,үмкәрх
914,verfaulen::V,elrothad,илҗрх
915,verfaulen::V,megrothad,илҗрх
916,reißen::V,szakad,тасрх
917,versinken::V,süllyed,чивх
918,versinken::V,elsüllyed,чивх
919,vergehen::V,múlik,болх
920,vergehen::V,elmúlik,болх
921,erscheinen::V,feltűnik,һарх
922,erscheinen::V,megjelenik,һарх
923,verschwinden::V,letűnik,уга болх
924,sinken::V,süllyed,татгдх
925,abnehmen::V,apad,хасгдх
926,abnehmen::V,csökken,хасгдх
927,zunehmen::V,növekszik,өсх
928,zunehmen::V,gyarapszik,өсх
929,steigen::V,emelkedik,немх
930,wachsen::V,nő,өсх
931,wachsen::V,nő,урһх
932,wachsen::V,terem,өсх
933,wachsen::V,terem,урһх
934,wachsen::V,növekszik,өсх
935,wachsen::V,növekszik,урһх
936,glänzen::V,ragyog,гилвкх
937,glänzen::V,fénylik,гилвкх
938,funkeln::V,csillog,цәклх
939,funkeln::V,tündöklik,цәклх
940,lärmen::V,lármázik,шууглдх
941,läuten::V,cseng,хоңх
942,klingeln::V,csenget,җиңнулх
943,klirren::V,csörömpöl,җиңнх
944,brausen::V,zúg,догшрхх
945,brausen::V,morajlik,догшрхх
946,rauschen::V,zúg,сарҗңнх
947,klingen::V,hangzik,ә һарх
948,bellen::V,ugat,хуцх
949,heulen::V,bőg,уульх
950,heulen::V,üvölt,уульх
951,blasen::V,fúj,үләх
952,pfeifen::V,fütyül,ишкрх
953,schreien::V,kiált,хәәкрх
954,schreien::V,kiabál,хәәкрх
955,stöhnen::V,nyög,түңшх
956,zittern::V,remeg,дагҗннх
957,zittern::V,reszket,дагҗннх
958,leben::V,él,бәәх
959,geboren werden::V,születik,төрх
960,atmen::V,lélegzik,әмсхлх
961,trinken::V,iszik,уух
962,essen::V,eszik,идх
963,schlucken::V,nyel,зальгх
964,müde werden::V,elfárad,көшх
965,müde werden::V,kifárad,көшх
966,einschlafen::V,elalszik,унтх
967,schlafen::V,alszik,нөөрсх
968,aufwachen::V,felébred,серх
969,aufstehen::V,felkel,босх
970,sich erholen::V,pihen,амрх
971,krank werden::V,megbetegedik,гемтх
972,krank werden::V,belebetegszik,гемтх
973,krank sein::V,betegeskedik,шалтглх
974,schmerzen::V,fáj,өвдх
975,husten::V,köhög,ханях
976,genesen::V,meggyógyul,эдгх
977,sterben::V,hal,үкх
978,sterben::V,hal,өңгрх
979,umkommen::V,elpusztul,үкх
980,sich bewegen::V,mozog,көдлх
981,sich bewegen::V,mozog,көндрх
982,sich rühren::V,mozdul,көндрх
983,sich erheben::V,feláll,босх
984,sich erheben::V,felemelkedik,босх
985,sich setzen::V,ül,суух
986,sich setzen::V,leül,суух
987,hinfallen::V,bukik,унх
988,hinfallen::V,bukik,киисх
989,hinfallen::V,elesik,унх
990,hinfallen::V,elesik,киисх
991,laufen::V,jár,йовх
992,schreiten::V,lép,алхх
993,spazierengehen::V,sétál,сергҗ йовх
994,eilen::V,siet,шулудх
995,sich beeilen::V,siet,адһх
996,sich beeilen::V,siet,шамдх
997,sausen::V,robog,хурдлх
998,sausen::V,robog,йир_хурдар_гүүх
999,sausen::V,robog,йир_хурдар_йовх
1000,rennen::V,fut,гүүх
1001,rennen::V,szalad,гүүх
1002,springen::V,ugrik,һәрәдх
1003,klettern::V,kúszik,давшх
1004,schaukeln::V,hintázik,дүүдңндх
1005,kriechen::V,kúszik,мөлкх
1006,schwimmen::V,úszik,усчх
1007,tauchen::V,merül,булхх
1008,rudern::V,evez,хәәвдх
1009,fahren::V,jár,йовх
1010,fahren::V,megy,йовх
1011,fahren::V,utazik,йовх
1012,fliegen::V,száll,нисх
1013,gehen::V,megy,йовх
1014,weggehen::V,elmegy,йовх
1015,weggehen::V,elmegy,одх
1016,weggehen::V,elmegy,һарх
1017,weggehen::V,elmegy,мөрлх
1018,abfahren::V,indul,мордх
1019,anhalten::V,megáll,зогсх
1020,hineingehen::V,bemegy,орх
1021,eintreten::V,belép,орх
1022,kommen::V,jön,ирх
1023,ankommen::V,érkezik,ирх
1024,ankommen::V,megérkezik,ирх
1025,zurückkommen::V,visszajön,орх
1026,bleiben::V,marad,бәәх
1027,bleiben::V,megmarad,бәәх
1028,warten::V,vár,күләх
1029,warten::V,várakozik,күләх
1030,erwarten::V,vár,күләх
1031,erwarten::V,megvár,күләх
1032,suchen::V,kutat,хәәх
1033,finden::V,talál,олх
1034,versuchen::V,megpróbál,седх
1035,versuchen::V,megkísérel,седх
1036,vorbereiten::V,előkészít,белдх
1037,lieben::V,szeret,дурлх
1038,mögen::V,szeret,таассгдх
1039,lachen::V,nevet,инәх
1040,rühren::V,mozdít,уйрах
1041,weinen::V,sír,уульх
1042,schimpfen::V,szid,харах
1043,schimpfen::V,szitkozódik,харах
1044,sich ärgern::V,mérgelődik,уурлх
1045,sich ärgern::V,bosszankodik,уурлх
1046,sich fürchten::V,fél,әәх
1047,sich fürchten::V,retteg,әәх
1048,fürchten::V,fél,әәх
1049,fürchten::V,fél,сүрдх
1050,fliehen::V,menekül,зулх
1051,flüchten::V,elmenekül,орһх
1052,flüchten::V,elmenekül,зулх
1053,sehen::V,néz,үзх
1054,anschauen::V,megnéz,харх
1055,ansehen::V,néz,хәләх
1056,ansehen::V,néz,үзх
1057,ansehen::V,ránéz,хәләх
1058,ansehen::V,ránéz,үзх
1059,ansehen::V,megnéz,хәләх
1060,ansehen::V,megnéz,үзх
1061,hören::V,hall,соңсх
1062,zuhören::V,hallgat,соңсх
1063,zuhören::V,meghallgat,соңсх
1064,probieren::V,kóstol,амсх
1065,probieren::V,megkóstol,амсх
1066,riechen::V,szagol,үнрчлх
1067,fühlen::V,érez,медх
1068,scheinen::V,tűnik,болҗ медгдх
1069,scheinen::V,tűnik,миниһәр болхла
1070,scheinen::V,tűnik,болад бәәх
1071,scheinen::V,látszik,болҗ медгдх
1072,scheinen::V,látszik,миниһәр болхла
1073,scheinen::V,látszik,болад бәәх
1074,zu sehen sein::V,mutatkozik,үзгдх
1075,vernehmen::V,hall,соңсх
1076,frieren::V,fázik,даарх
1077,tun::V,csinál,кех
1078,tun::V,cselekszik,кех
1079,können::V,tud,чадх
1080,wollen::V,akar,дурлх
1081,anfangen::V,kezd,эклх
1082,beenden::V,befejez,дуусх
1083,aufhören::V,megszűnik,уурх
1084,gelingen::V,sikerül,бүтх
1085,gelingen::V,sikerül,күцәх
1086,geraten::V,kerül,болх
1087,geraten::V,jut,болх
1088,öffnen::V,nyit,секх
1089,öffnen::V,kinyit,секх
1090,schließen::V,csuk,хаах
1091,schließen::V,becsuk,хаах
1092,stellen::V,állít,тәвх
1093,stellen::V,helyez,тәвх
1094,setzen::V,ültet,суулһх
1095,setzen::V,helyez,суулһх
1096,legen::V,tesz,тәвх
1097,legen::V,fektet,тәвх
1098,berühren::V,érint,көндәх
1099,verbinden::V,beköt,боох
1100,verbinden::V,összeköt,боох
1101,bedecken::V,betakar,хучх
1102,bedecken::V,betakar,бүркх
1103,bedecken::V,beborít,хучх
1104,bedecken::V,beborít,бүркх
1105,aufhängen::V,felakaszt,өлгх
1106,anzünden::V,gyújt,асах
1107,anzünden::V,gyújt,шатах
1108,anzünden::V,meggyújt,асах
1109,anzünden::V,meggyújt,шатах
1110,aufheben::V,felemel,өөдән өргх
1111,zurücklassen::V,hátrahagy,үлдәх
1112,verlieren::V,veszít,геех
1113,verlieren::V,elveszít,геех
1114,fallen lassen::V,elejt,алдх
1115,machen::V,tesz,кех
1116,machen::V,csinál,кех
1117,herstellen::V,gyárt,кех
1118,herstellen::V,előállít,кех
1119,bauen::V,épít,тосхх
1120,reparieren::V,javít,ясх
1121,reparieren::V,kijavít,ясх
1122,reparieren::V,megjavít,ясх
1123,verbessern::V,megjavít,сәәрүлх
1124,ändern::V,változtat,хүврәх
1125,ändern::V,megváltoztat,хүврәх
1126,graben::V,ás,малтх
1127,beugen::V,meghajt,нуһлх
1128,biegen::V,hajlít,матилһх
1129,drehen::V,forgat,эргүлх
1130,wenden::V,fordít,көмрх
1131,wenden::V,fordít,эргүлх
1132,wenden::V,megfordít,көмрх
1133,wenden::V,megfordít,эргүлх
1134,umdrehen::V,megfordít,эргүлх
1135,umdrehen::V,megforgat,эргүлх
1136,heben::V,emel,өргх
1137,heben::V,emel,деер өргх
1138,hochheben::V,felemel,өргх
1139,ergreifen::V,megfog,бәрх
1140,halten::V,tart,бәрх
1141,drücken::V,nyom,шахх
1142,drücken::V,megnyom,шахх
1143,schieben::V,tol,түлкх
1144,kratzen::V,vakar,мааҗх
1145,lecken::V,nyal,долах
1146,beißen::V,harap,хазх
1147,abreißen::V,letép,таслх
1148,abschneiden::V,levág,тәәрх
1149,binden::V,köt,боох
1150,binden::V,kötöz,боох
1151,stecken::V,dug,шаах
1152,stecken::V,dug,хатхх
1153,brechen::V,tör,хамхлх
1154,brechen::V,eltör,хамхлх
1155,klopfen::V,kopogtat,цокх
1156,hauen::V,vág,цокх
1157,hauen::V,levág,цокх
1158,kleben::V,tapaszt,наах
1159,reiben::V,dörzsöl,зүлгх
1160,reiben::V,súrol,зүлгх
1161,streichen::V,simít,наах
1162,streichen::V,simít,лашх
1163,streichen::V,simít,түркх
1164,schleifen::V,fen,хурцлх
1165,schleifen::V,csiszol,хурцлх
1166,schleifen::V,köszörül,хурцлх
1167,schneiden::V,vág,хәәчлх
1168,schneiden::V,szel,хәәчлх
1169,schneiden::V,metsz,хәәчлх
1170,rütteln::V,ráz,дәәвлүлх
1171,schütteln::V,ráz,сегсрх
1172,schütteln::V,megráz,сегсрх
1173,schwenken::V,lóbál,дайлх
1174,schwenken::V,lobogtat,дайлх
1175,schütten::V,önt,кех
1176,füllen::V,tölt,дүүргх
1177,füllen::V,megtölt,дүүргх
1178,einwickeln::V,becsavar,орах
1179,tragen::V,hord,зөөх
1180,schleppen::V,vonszol,чирх
1181,ziehen::V,húz,татх
1182,aufbewahren::V,megőriz,хадһлх
1183,werfen::V,dob,хайх
1184,werfen::V,hajít,хайх
1185,fangen::V,fog,бәрх
1186,fangen::V,fog,хавлх
1187,packen::V,megragad,бәрх
1188,verstecken::V,eldug,дүрх
1189,verstecken::V,eldug,бултулх
1190,verstecken::V,elrejt,дүрх
1191,verstecken::V,elrejt,бултулх
1192,teilen::V,oszt,хувах
1193,teilen::V,megoszt,хувах
1194,schicken::V,küld,илгәх
1195,bringen::V,hoz,авч ирх
1196,bringen::V,visz,авч ирх
1197,hinzufügen::V,hozzáad,немх
1198,bekommen::V,kap,авх
1199,bekommen::V,megkap,авх
1200,erhalten::V,kap,авх 
1201,erhalten::V,megkap,авх 
1202,nehmen::V,vesz,авх
1203,wählen::V,választ,шүүх
1204,auswählen::V,kiválaszt,шүүх
1205,bewahren::V,megtart,хадһлх
1206,bewahren::V,megtart,кевтнь үлдәх
1207,bewahren::V,megtart,кевтнь бәәлһх
1208,behindern::V,akadályoz,харшлх
1209,behindern::V,gátol,харшлх
1210,verderben::V,elront,үрәх
1211,beschädigen::V,rongál,эвдх
1212,zerbrechen::V,eltör,күүлх
1213,zerbrechen::V,eltör,хамхлх
1214,zerbrechen::V,széttör,күүлх
1215,zerbrechen::V,széttör,хамхлх
1216,zerbrechen::V,kettétör,күүлх
1217,zerbrechen::V,kettétör,хамхлх
1218,zerreißen::V,eltép,шуучх
1219,zerreißen::V,széttép,шуучх
1220,zerstören::V,elpusztít,эвдх
1221,verbrennen::V,éget,шатах
1222,verbrennen::V,eléget,шатах
1223,geben::V,ad,өгх
1224,reichen::V,nyújt,өгх
1225,schenken::V,ajándékoz,белглх
1226,versprechen::V,ígér,амлх
1227,wünschen::V,kíván,сә хәәх
1228,loben::V,dicsér,магтх
1229,küssen::V,csókol,үмсх
1230,wiegen::V,ringat,саатулх
1231,zudecken::V,betakar,бүркх
1232,wecken::V,kelt,серүлх
1233,wecken::V,ébreszt,серүлх
1234,zeigen::V,mutat,үзүлх
1235,führen::V,visz,көтлх
1236,führen::V,vezet,көтлх
1237,lehren::V,tanít,заах
1238,lehren::V,tanít,сурһх
1239,unterrichten::V,tanít,сурһх
1240,unterrichten::V,tanít,багшлх
1241,aufziehen::V,felnevel,өскәх
1242,leiten::V,vezet,һардх
1243,leiten::V,vezet,толһалх
1244,leiten::V,vezérel,һардх
1245,leiten::V,vezérel,толһалх
1246,antreiben::V,hajt,шамдах
1247,lassen::V,-tat,күч үзүлх
1248,lassen::V,-at,күч үзүлх
1249,einladen::V,meghív,үрх
1250,vereinigen::V,egyesít,хамцулх
1251,besuchen::V,látogat,одх
1252,treffen::V,talál,харһх
1253,sich versammeln::V,gyülekezik,цуглрх
1254,sich versammeln::V,gyülekezik,хурх
1255,sich versammeln::V,összegyűlik,цуглрх
1256,sich versammeln::V,összegyűlik,хурх
1257,spielen::V,játszik,наадх
1258,singen::V,énekel,дуулх
1259,tanzen::V,táncol,биилх
1260,sich trennen::V,elválik,хаһцх
1261,verlassen::V,elhagy,хайх
1262,retten::V,ment,әм аврх
1263,retten::V,ment,әәмшгәс харсх
1264,bewachen::V,őriz,харх
1265,bewachen::V,őriz,манх
1266,schützen::V,óv,харсх
1267,schützen::V,véd,харсх
1268,verteidigen::V,véd,харсх
1269,sich schlagen::V,verekszik,гүвдлдх
1270,schießen::V,lő,хах
1271,siegen::V,győz,диилх
1272,ärgern::V,bosszant,уурлулх
1273,schlagen::V,üt,цокх
1274,schlagen::V,üt,гүвдх
1275,schlagen::V,ver,цокх
1276,schlagen::V,ver,гүвдх
1277,treten::V,rúg,
1278,stechen::V,döf,хатхх
1279,stechen::V,szúr,хатхх
1280,stoßen::V,lök,түлкчкх
1281,stehlen::V,lop,хулхалх
1282,stören::V,zavar,һә болх
1283,belästigen::V,zaklat,амр эс өгх
1284,verbergen::V,rejt,нуух
1285,verbergen::V,rejt,бултулх
1286,verbergen::V,elrejt,нуух
1287,verbergen::V,elrejt,бултулх
1288,täuschen::V,megtéveszt,меклх
1289,betrügen::V,csal,меклх
1290,betrügen::V,csal,мек һарһх
1291,töten::V,öl,алх
1292,wohnen::V,lakik,бәәх
1293,arbeiten::V,dolgozik,көдлх
1294,sammeln::V,szed,түүх
1295,sammeln::V,gyűjt,түүх
1296,pflücken::V,szed,түүх
1297,pflücken::V,szed,хурах
1298,jagen::V,vadászik,аңнх
1299,jagen::V,vadászik,аңһучлх
1300,fischen::V,halászik,заһс аңнх
1301,fassen::V,fog,бәрх
1302,hüten::V,őriz,хәрүлх
1303,hüten::V,legeltet,хәрүлх
1304,treiben::V,hajt,туух
1305,anbinden::V,köt,уйх
1306,füttern::V,etet,теҗәх
1307,melken::V,fej,саах
1308,hacken::V,vág,чавчх
1309,gießen::V,öntöz,услх
1310,reifen::V,érik,болх
1311,reifen::V,érik,болвсрх
1312,zubereiten::V,elkészít,белдх
1313,kochen::V,főz,чанх
1314,kochen::V,főz,болһх
1315,backen::V,süt,болһх
1316,braten::V,süt,хуурх
1317,umrühren::V,megkever,самрх
1318,stricken::V,köt,өлгх
1319,nähen::V,varr,уйх
1320,färben::V,fest,будх
1321,reinigen::V,tisztít,цеврлх
1322,waschen::V,mos,уһах
1323,abwischen::V,letöröl,арчх
1324,spülen::V,mosogat,зәәлх
1325,fegen::V,söpör,сәвүрдх
1326,kehren::V,söpör,сәвүрдх
1327,baden::V,fürdik,өөмх
1328,sich waschen::V,mosdik,уһах
1329,sich waschen::V,mosdik,бийән уһаҗ
1330,sich waschen::V,mosakszik,уһах
1331,sich waschen::V,mosakszik,бийән уһаҗ
1332,ausziehen::V,levesz,тәәлх
1333,anziehen::V,felölt,өмсх
1334,anziehen::V,felvesz,өмсх
1335,sich anziehen::V,öltözik,хувцлх
1336,sich anziehen::V,felöltözik,хувцлх
1337,kämmen::V,fésül,самлх
1338,schmücken::V,díszít,чимх
1339,schmücken::V,díszít,кеерүлх
1340,sagen::V,mond,келх
1341,sprechen::V,beszél,келх
1342,reden::V,beszél,күүндх
1343,reden::V,beszél,күр_кех
1344,sich unterhalten::V,beszélget,күүндх
1345,fragen::V,kérdez,сурх
1346,bitten::V,kér,эрх
1347,erzählen::V,mesél,келх
1348,erzählen::V,mesél,келҗ өгх
1349,erzählen::V,elbeszél,келх
1350,erzählen::V,elbeszél,келҗ өгх
1351,mitteilen::V,közöl,медүлх
1352,nennen::V,hív,нерәдх
1353,nennen::V,hív,нер өгх
1354,nennen::V,nevez,нерәдх
1355,nennen::V,nevez,нер өгх
1356,rufen::V,hív,дуудх
1357,prahlen::V,dicsekszik,көөрх
1358,übersetzen::V,fordít,орчулх
1359,denken::V,gondol,санх
1360,glauben::V,hisz,шүтх
1361,glauben::V,hisz,нәәлх
1362,bemerken::V,észrevesz,темдглх
1363,erkennen::V,ráismer,таньх
1364,erkennen::V,ráismer,медх
1365,erkennen::V,felismer,таньх
1366,erkennen::V,felismer,медх
1367,begreifen::V,felfog,медх
1368,verstehen::V,ért,соңсх
1369,verstehen::V,megért,соңсх
1370,lernen::V,tanul,сурх
1371,lernen::V,megtanul,сурх
1372,wissen::V,tud,медх
1373,sich erinnern an::V,emlékszik,санх
1374,vergessen::V,felejt,мартх
1375,vergessen::V,elfelejt,мартх
1376,messen::V,mér,кемҗәлх
1377,messen::V,megmér,кемҗәлх
1378,zählen::V,számol,тоолх
1379,zählen::V,megszámol,тоолх
1380,rechnen::V,számít,тоолх
1381,lesen::V,olvas,умшх
1382,malen::V,fest,зурх
1383,zeichnen::V,rajzol,зурх
1384,schreiben::V,ír,бичх
1385,besitzen::V,birtokol,эзлх
1386,kaufen::V,vesz,хулдҗ авх
1387,kaufen::V,megvesz,хулдҗ авх
1388,verkaufen::V,elad,хулдх
1389,verkaufen::V,elad,гүүлгх
1390,bezahlen::V,fizet,өгх
1391,bezahlen::V,kifizet,өгх
1392,zahlen::V,fizet,өгх
1393,zahlen::V,megfizet,өгх
1394,beherrschen::V,ural,эзлх
1395,ertragen::V,elbír,даах
1396,ertragen::V,elvisel,даах
