,Concept_ID,fi,az
802,niemals::ADV,ei koskaan,əsla
803,niemals::ADV,ei koskaan,heç bir zaman
804,hier::ADV,tässä,bura
805,hier::ADV,tässä,burada
806,hier::ADV,täällä,bura
807,hier::ADV,täällä,burada
808,hierhin::ADV,tähän,buraya
809,von hier::ADV,tästä,buradan
810,von hier::ADV,täältä,buradan
811,dort::ADV,siinä,ora
812,dort::ADV,siinä,orada
813,dort::ADV,siellä,ora
814,dort::ADV,siellä,orada
815,dorthin::ADV,sinne,oraya
816,dorthin::ADV,tuonne,oraya
817,geradeaus::ADV,suoraan,düz
818,vorwärts::ADV,eteenpäin,irəli
819,rückwärts::ADV,taaksepäin,geri
820,zurück::ADV,takaisin,geriyə
821,unten::ADV,alhaalla,aşağıda
822,hinab::ADV,alas,aşağı
823,oben::ADV,ylhäällä,yuxarıda
824,hinauf::ADV,ylös,yuxarı
825,überall::ADV,kaikkialla,hər yerdə
826,nicht::ADV,ei,-ma-
827,ein wenig::ADV,vähän,bir az
828,kaum::ADV,tuskin,güclə
829,sehr::ADV,kovin,çox
830,sehr::ADV,oikein,çox
831,so::ADV,näin,belə
832,noch::ADV,vielä,hələ
833,nur::ADV,vain,yalnız
834,nur::ADV,ainoastaan,yalnız
835,schon::ADV,jo,artıq
836,wieder::ADV,taas,yenə
837,wieder::ADV,jälleen,yenə
838,vergebens::ADV,turhaan,boş yerə
839,vor::PRP,edessä,önündə
840,hinter::PRP,takana,arxasında
841,unter::PRP,alla,altında
842,durch::PRP,läpi,içindən
843,durch::PRP,kautta,içindən
844,neben::PRP,vieressä,yanında
845,zwischen::PRP,välillä,arasında
846,wegen::PRP,takia,üçün
847,wegen::PRP,takia,ötəri
848,wegen::PRP,vuoksi,üçün
849,wegen::PRP,vuoksi,ötəri
850,dies::PRN,tämä,bu
851,das::PRN,se,o
852,alles::PRN,kaikki,hər şey
853,ich::PRN,minä,mən
854,du::PRN,sinä,sən
855,er::PRN,hän,o
856,wir::PRN,me,biz
857,ihr::PRN,te,siz
858,sie::PRN,he,onlar
859,was::FPRN,mikä,nə
860,wer::FPRN,ken,kim
861,wer::FPRN,kuka,kim
862,wo::FADV,missä,harada
863,wohin::FADV,mihin,haraya
864,wie::FADV,miten,necə
865,wie::FADV,kuinka,necə
866,warum::FADV,miksi,niyə
867,warum::FADV,miksi,nə üçün
868,wieviel::FNUM,paljonko,neçə
869,wieviel::FNUM,paljonko,nə qədər
870,wieviel::FNUM,kuinka paljon,neçə
871,wieviel::FNUM,kuinka paljon,nə qədər
872,eins::NUM,yksi,bir
873,zwei::NUM,kaksi,iki
874,drei::NUM,kolme,üç
875,vier::NUM,neljä,dörd
876,fünf::NUM,viisi,beş
877,sechs::NUM,kuusi,altı
878,sieben::NUM,seitsemän,yeddi
879,acht::NUM,kahdeksan,səkkiz
880,neun::NUM,yhdeksän,doqquz
881,zehn::NUM,kymmenen,on
882,elf::NUM,yksitoista,on bir
883,zwölf::NUM,kaksitoista,on iki
884,zwanzig::NUM,kaksikymmentä,iyirmi
885,dreißig::NUM,kolmekymmentä,otuz
886,vierzig::NUM,neljäkymmentä,qırx
887,fünfzig::NUM,viisikymmentä,əlli
888,sechzig::NUM,kuusikymmentä,altmış
889,siebzig::NUM,seitsemänkymmentä,yetmiş
890,achtzig::NUM,kahdeksankymmentä,səksən
891,neunzig::NUM,yhdeksänkymmentä,doxsan
892,hundert::NUM,sata,yüz
893,tausend::NUM,tuhat,min
894,und::CNJ,ja,və
895,oder::CNJ,tai,ya
896,stehen::V,seisoa,durmaq
897,sitzen::V,istua,oturmaq
898,liegen::V,maata,uzanmaq
899,hängen::V,riippua,asılmaq
900,werden::V,tulla,olmaq
901,werden::V,joutua,olmaq
902,passieren::V,sattua,olmaq
903,passieren::V,sattua,baş vermək
904,passieren::V,tapahtua,olmaq
905,passieren::V,tapahtua,baş vermək
906,beginnen::V,alkaa,başlamaq
907,enden::V,loppua,bitmək
908,enden::V,päättyä,bitmək
909,wechseln::V,vaihtua,dəyişmək
910,wechseln::V,vaihdella,dəyişmək
911,aufgehen[Sonne]::V,nousta,doğmaq
912,untergehen[Sonne]::V,laskea,batmaq
913,scheinen[Sonne]::V,paistaa,parlamaq
914,donnern::V,jyristä,guruldamaq
915,wehen::V,tuulla,əsmək
916,wehen::V,puhaltaa,əsmək
917,strömen::V,virrata,axmaq
918,fließen::V,valua,axmaq
919,fließen::V,juosta,axmaq
920,sich drehen::V,pyöriä,dönmək
921,schwanken::V,horjua,yellənmək
922,schwingen::V,heilua,yellənmək
923,schwingen::V,värähdellä,yellənmək
924,fallen::V,pudota,düşmek
925,fallen::V,langeta,düşmek
926,brennen::V,palaa,yanmaq
927,rauchen::V,savuta,tüstüləmək
928,regnen::V,sataa,yağmaq
929,gefrieren::V,jäätyä,donmaq
930,tauen::V,sulaa,ərimək
931,schmelzen::V,sulaa,ərimək
932,trocknen::V,kuivua,qurumaq
933,sieden::V,kiehua,qaynamaq
934,faulen::V,mädätä,çürümək
935,verfaulen::V,mädätä,çürümək
936,verfaulen::V,mädäntyä,çürümək
937,reißen::V,revetä,yırtılmaq
938,versinken::V,upota,batmaq
939,versinken::V,vajota,batmaq
940,vergehen::V,kulua,ötmək
941,erscheinen::V,ilmestyä,görünmək
942,verschwinden::V,kadota,yox olmaq
943,sinken::V,vajota,enmək
944,abnehmen::V,vähetä,azalmaq
945,zunehmen::V,kasvaa,artmaq
946,zunehmen::V,lisääntyä,artmaq
947,steigen::V,nousta,yüksəlmək
948,wachsen::V,kasvaa,böyümək
949,glänzen::V,kiiltää,parlamaq
950,funkeln::V,kipinöidä,parıldamaq
951,lärmen::V,meluta,səs-küy etmək
952,läuten::V,soida,çalmaq
953,klingeln::V,soida,zəng etmək
954,klirren::V,kalista,cingildəmək
955,brausen::V,kohista,gurlamaq
956,rauschen::V,kohista,xışıldamaq
957,klingen::V,soida,səslənmək
958,bellen::V,haukkua,hürmək
959,heulen::V,ulvoa,ulamaq
960,blasen::V,puhaltaa,üfləmək
961,pfeifen::V,viheltää,fit vermek
962,schreien::V,kirkua,bağırmaq
963,schreien::V,kirkua,qışqırmaq
964,stöhnen::V,voihkia,inləmək
965,zittern::V,vapista,titrəmək
966,leben::V,elää,yaşamaq
967,geboren werden::V,syntyä,doğmaq
968,atmen::V,hengittää,nəfəs almaq
969,trinken::V,juoda,içmek
970,essen::V,syödä,yemək
971,schlucken::V,niellä,udmaq
972,müde werden::V,uupua,yorulmaq
973,einschlafen::V,uinahtaa,yuxuya getmək
974,schlafen::V,maata,uyumaq
975,schlafen::V,nukkua,uyumaq
976,aufwachen::V,herätä,oyanmaq
977,aufstehen::V,nousta,yuxudan durmaq
978,aufstehen::V,nousta ylös,yuxudan durmaq
979,sich erholen::V,levätä,dincəlmək
980,krank werden::V,sairastua,xəstə olmaq
981,krank sein::V,potea,azarlanmaq
982,krank sein::V,potea,xəstələnmək
983,krank sein::V,sairastaa,azarlanmaq
984,krank sein::V,sairastaa,xəstələnmək
985,schmerzen::V,särkeä,ağrimaq
986,schmerzen::V,kivistää,ağrimaq
987,husten::V,yskiä,öksürmək
988,genesen::V,toipua,sağalmaq
989,sterben::V,kuolla,ölmək
990,sterben::V,kuolla,vəfat etmək
991,umkommen::V,saada surmansa,həlak olmaq
992,umkommen::V,kuolla,həlak olmaq
993,sich bewegen::V,liikkua,hərəkət etmək
994,sich rühren::V,liikahtaa,tərpənmək
995,sich erheben::V,nousta,qalxmaq
996,sich setzen::V,istuutua,oturmaq
997,hinfallen::V,kaatua,yıxılmaq
998,laufen::V,kävellä,yerimək
999,schreiten::V,astua,addım atmaq
1000,schreiten::V,astella,addım atmaq
1001,spazierengehen::V,kävellä,gəzmək
1002,eilen::V,kiirehtiä,atılmaq
1003,sich beeilen::V,kiirehtiä,tələsmək
1004,sich beeilen::V,olla kiireissään,tələsmək
1005,sausen::V,rynnätä,çırpmaq
1006,sausen::V,viilettää,çırpmaq
1007,rennen::V,juosta,qaçmaq
1008,springen::V,hypätä,sıçramaq
1009,klettern::V,kiivetä,dırmanmaq
1010,schaukeln::V,kiikkua,sallanmaq
1011,kriechen::V,ryömiä,sürünmək
1012,schwimmen::V,uida,üzmek
1013,tauchen::V,sukeltaa,dalmaq
1014,rudern::V,soutaa,avarlamaq
1015,fahren::V,ajaa,sürmək
1016,fahren::V,kulkea,sürmək
1017,fliegen::V,lentää,uçmaq
1018,gehen::V,käydä,getmək
1019,weggehen::V,lähteä,getmək
1020,weggehen::V,poistua,getmək
1021,abfahren::V,lähteä,yola düşmək
1022,anhalten::V,pysähtyä,saxlamaq
1023,anhalten::V,seisahtua,saxlamaq
1024,hineingehen::V,mennä sisään,girmək
1025,eintreten::V,astua sisään,girmək
1026,eintreten::V,astua sisään,daxil olmaq
1027,kommen::V,tulla,gəlmək
1028,ankommen::V,saapua,gəlib çatmaq
1029,zurückkommen::V,palata,qayıtmaq
1030,bleiben::V,jäädä,qalmaq
1031,bleiben::V,viipyä,qalmaq
1032,warten::V,odottaa,gözləmək
1033,erwarten::V,odottaa,bəkləmək
1034,suchen::V,etsiä,aramaq
1035,suchen::V,etsiä,axtarmaq
1036,finden::V,löytää,tapmaq
1037,versuchen::V,yrittää,çalışmaq
1038,vorbereiten::V,valmistaa,hazırlamaq
1039,lieben::V,pitää,sevmək
1040,lieben::V,rakastaa,sevmək
1041,mögen::V,pitää,xoşlamaq
1042,mögen::V,tykätä,xoşlamaq
1043,lachen::V,nauraa,gülmək
1044,rühren::V,liikuttaa,həyəcanlandırmaq
1045,weinen::V,itkeä,ağlamaq
1046,schimpfen::V,haukkua,küfr etmək
1047,sich ärgern::V,suuttua,acıqlanmaq
1048,sich fürchten::V,pelätä,qorxmaq
1049,fürchten::V,pelätä,qorxmaq
1050,fliehen::V,paeta,qaçmaq
1051,flüchten::V,paeta,qaçmaq
1052,sehen::V,nähdä,görmək
1053,anschauen::V,katsoa,baxmaq
1054,ansehen::V,katsoa,baxmaq
1055,hören::V,kuulla,duymaq
1056,hören::V,kuulla,eşitmək
1057,zuhören::V,kuunnella,dinləmək
1058,probieren::V,maistaa,dadına baxmaq
1059,riechen::V,haistaa,qoxlamaq
1060,fühlen::V,tuntea,duymaq
1061,scheinen::V,tuntua,görünmək
1062,zu sehen sein::V,näkyä,görünmək
1063,vernehmen::V,kuulla,eşitmək
1064,frieren::V,palella,üşümək
1065,tun::V,tehdä,etmək
1066,können::V,osata,bilmək
1067,können::V,osata,bacarmaq
1068,wollen::V,tahtoa,istəmək
1069,anfangen::V,ruveta,başlamaq
1070,anfangen::V,aloittaa,başlamaq
1071,beenden::V,lopettaa,bitirmək
1072,aufhören::V,loppua,bitmək
1073,aufhören::V,loppua,qurtarmaq
1074,gelingen::V,onnistua,müvəffəq olmaq
1075,geraten::V,sujua,düşmək
1076,geraten::V,joutua,düşmək
1077,öffnen::V,avata,açmaq
1078,öffnen::V,aukaista,açmaq
1079,schließen::V,sulkea,qapamaq
1080,stellen::V,panna,qoymaq
1081,stellen::V,asettaa,qoymaq
1082,setzen::V,panna,oturtmaq
1083,setzen::V,istuttaa,oturtmaq
1084,legen::V,panna,qoymaq
1085,legen::V,asettaa,qoymaq
1086,berühren::V,koskea,toxunmaq
1087,berühren::V,koskettaa,toxunmaq
1088,verbinden::V,liittää,bağlamaq
1089,verbinden::V,yhdistää,bağlamaq
1090,bedecken::V,kattaa,örtmək
1091,bedecken::V,peittää,örtmək
1092,aufhängen::V,ripustaa,asmaq
1093,anzünden::V,sytyttää,yandırmaq
1094,aufheben::V,ylös nostaa,qaldırmaq
1095,aufheben::V,nostaa,qaldırmaq
1096,zurücklassen::V,jättää,buraxmaq
1097,verlieren::V,kadottaa,itirmək
1098,fallen lassen::V,pudottaa,düşürmək
1099,machen::V,tehdä,etmək
1100,herstellen::V,tuottaa,istehsal etmək
1101,herstellen::V,valmistaa,istehsal etmək
1102,bauen::V,rakentaa,tikmək
1103,reparieren::V,korjata,təmir etmək
1104,verbessern::V,parantaa,düzəltmək
1105,ändern::V,muuttaa,dəyişdirmək
1106,graben::V,kaivaa,qazımaq
1107,beugen::V,taivuttaa,əymək
1108,biegen::V,taivuttaa,bükmək
1109,drehen::V,kääntää,döndərmək
1110,wenden::V,kääntää,çevirmək
1111,umdrehen::V,kääntää,çevirmək
1112,heben::V,nostaa,qaldırmaq
1113,heben::V,kohottaa,qaldırmaq
1114,hochheben::V,nostaa,qaldırmaq
1115,ergreifen::V,tarttua,tutmaq
1116,halten::V,pitää,saxlamaq
1117,drücken::V,painaa,sıxmaq
1118,drücken::V,puristaa,sıxmaq
1119,schieben::V,työntää,sürmək
1120,kratzen::V,raapia,qaşımaq
1121,lecken::V,nuolla,yalamaq
1122,beißen::V,purra,dişləmək
1123,abreißen::V,repiä,qoparmaq
1124,abschneiden::V,leikata poikki,ayırmaq
1125,abschneiden::V,leikata,ayırmaq
1126,binden::V,sitoa,bağlamaq
1127,stecken::V,pistää,soxmaq
1128,brechen::V,murtaa,qırmaq
1129,klopfen::V,koputtaa,sındırmaq
1130,klopfen::V,kolkuttaa,sındırmaq
1131,hauen::V,lyödä,vurmaq
1132,kleben::V,liimata,apışdırmaq
1133,reiben::V,hieroa,ovmaq
1134,reiben::V,hangata,ovmaq
1135,streichen::V,sivellä,sürtmək
1136,schleifen::V,hioa,bülövləmək
1137,schneiden::V,leikata,kəsmək
1138,rütteln::V,ravistaa,sirkələmək
1139,schütteln::V,pudistaa,çalxalamaq
1140,schwenken::V,heiluttaa,yelləmək
1141,schütten::V,kaataa,tökmək
1142,füllen::V,täyttää,doldurmaq
1143,einwickeln::V,kääriä,sarımaq
1144,tragen::V,kantaa,daşımaq
1145,schleppen::V,raahata,sürükləmək
1146,ziehen::V,vetää,çəkmək
1147,aufbewahren::V,säilyttää,gizlətmək
1148,werfen::V,viskata,atmaq
1149,fangen::V,napata,tutmaq
1150,fangen::V,ottaa kiinni,tutmaq
1151,packen::V,tarttua,yaxalamaq
1152,verstecken::V,kätkeä,gizlətmək
1153,verstecken::V,piilottaa,gizlətmək
1154,teilen::V,jakaa,bölmək
1155,schicken::V,lähettää,yollamaq
1156,schicken::V,lähettää,göndərmək
1157,bringen::V,viedä,gətirmək
1158,hinzufügen::V,lisätä,əlavə etmək
1159,bekommen::V,saada,almaq
1160,bekommen::V,saada,əldə etmək
1161,erhalten::V,saada,almaq
1162,nehmen::V,ottaa,almaq
1163,wählen::V,valita,seçmək
1164,auswählen::V,valikoida,arımaq
1165,bewahren::V,säilyttää,qorumaq
1166,behindern::V,estää,mane olmaq
1167,verderben::V,pilata,pozmaq
1168,verderben::V,turmella,pozmaq
1169,beschädigen::V,vioittaa,zədələmək
1170,beschädigen::V,vahingoittaa,zədələmək
1171,zerbrechen::V,rikkoa,qırmaq
1172,zerbrechen::V,rikkoa,sındırmaq
1173,zerreißen::V,repiä rikki,yırtmaq
1174,zerreißen::V,repiä palasiksi,yırtmaq
1175,zerstören::V,hävittää,dağıtmaq
1176,verbrennen::V,polttaa,yandırmaq
1177,geben::V,antaa,vermək
1178,reichen::V,ojentaa,uzatmaq
1179,schenken::V,lahjoittaa,vermək
1180,versprechen::V,luvata,vəd vermək
1181,wünschen::V,toivottaa,arzulamaq
1182,loben::V,ylistää,tərifləmək
1183,küssen::V,suudella,öpmək
1184,wiegen::V,tuudittaa,tərpətmək
1185,wiegen::V,keinuttaa,tərpətmək
1186,zudecken::V,peittää,örtmək
1187,wecken::V,herättää,oyatmaq
1188,zeigen::V,näyttää,göstərmək
1189,zeigen::V,osoittaa,göstərmək
1190,führen::V,johdattaa,rəhbərlik etmək
1191,lehren::V,opettaa,öyrətmək
1192,unterrichten::V,opettaa,öyrətmək
1193,unterrichten::V,opettaa,dərs vermək
1194,aufziehen::V,kasvattaa,tərbiyə etmək
1195,leiten::V,johtaa,idarə etmək
1196,antreiben::V,hoputtaa,bizləmək
1197,lassen::V,antaa,-tırmaq
1198,einladen::V,kutsua,dəvət etmək
1199,vereinigen::V,yhdistää,birləşdirmək
1200,besuchen::V,vierailla,baş çəkmək
1201,besuchen::V,vierailla,ziyarət etmək
1202,treffen::V,tavata,rastlaşmaq
1203,treffen::V,tavata,rast gəlmək
1204,sich versammeln::V,kokoontua,toplanmaq
1205,spielen::V,pelata,oynamaq
1206,spielen::V,leikkiä,oynamaq
1207,singen::V,laulaa,oxumaq
1208,tanzen::V,tanssia,oynamaq
1209,tanzen::V,tanssia,rəqs etmək
1210,sich trennen::V,erota,ayrılmaq
1211,verlassen::V,jättää,tərk etmək
1212,retten::V,pelastaa,xilas etmək
1213,bewachen::V,vartioida,gözətmək
1214,schützen::V,suojella,qorumaq
1215,verteidigen::V,puolustaa,qorumaq
1216,sich schlagen::V,tapella,döyüşmək
1217,schießen::V,ampua,atmaq
1218,schießen::V,ampua,atəş açmaq
1219,siegen::V,voittaa,yenmək
1220,ärgern::V,ärsyttää,acışdırmaq
1221,schlagen::V,lyödä,döymək
1222,treten::V,potkaista,təpmək
1223,stechen::V,pistää,soxmaq
1224,stoßen::V,sysätä,itələmək
1225,stoßen::V,työntää,itələmək
1226,stehlen::V,varastaa,çalmaq
1227,stehlen::V,varastaa,oğurlamaq
1228,stören::V,häiritä,pozmaq
1229,belästigen::V,häiritä,narahat etmək
1230,verbergen::V,kätkeä,gizləmək
1231,täuschen::V,harhauttaa,aldatmaq
1232,betrügen::V,pettää,aldatmaq
1233,betrügen::V,petkuttaa,aldatmaq
1234,töten::V,tappaa,öldürmək
1235,wohnen::V,asua,yaşamaq
1236,arbeiten::V,tehdä työtä,işləmək
1237,arbeiten::V,tehdä työtä,çalışmaq
1238,arbeiten::V,työskennellä,işləmək
1239,arbeiten::V,työskennellä,çalışmaq
1240,sammeln::V,koota,yığmaq
1241,sammeln::V,koota,toplamaq
1242,sammeln::V,kerätä,yığmaq
1243,sammeln::V,kerätä,toplamaq
1244,pflücken::V,poimia,qoparmaq
1245,jagen::V,metsästää,ovlamaq
1246,fischen::V,kalastaa,balıq tutmaq
1247,fassen::V,pyydystää,tutmaq
1248,fassen::V,saalistaa,tutmaq
1249,hüten::V,paimentaa,güdmək
1250,treiben::V,ajaa,haylamaq
1251,anbinden::V,kytkeä,bağlamaq
1252,füttern::V,ruokkia,bəsləmək
1253,melken::V,lypsää,sağmaq
1254,hacken::V,hakata,yarmaq
1255,gießen::V,kastella,sulamaq
1256,reifen::V,kypsyä,dəymək
1257,zubereiten::V,valmistaa,bişirmək
1258,kochen::V,keittää,qaynatmaq
1259,backen::V,leipoa,bişirmək
1260,braten::V,paistaa,qızartmaq
1261,umrühren::V,hämmentää,qarışdırmaq
1262,stricken::V,kutoa,hörmək
1263,stricken::V,neuloa,hörmək
1264,nähen::V,ommella,tikmək
1265,färben::V,värjätä,boyamaq
1266,färben::V,värittää,boyamaq
1267,reinigen::V,puhdistaa,təmizləmək
1268,waschen::V,pestä,yumaq
1269,abwischen::V,pyyhkiä,silmək
1270,spülen::V,huuhtoa,çalxamaq
1271,fegen::V,pyyhkäistä,süpürmək
1272,kehren::V,lakaista,süpürmək
1273,baden::V,kylpeä,çimmək
1274,sich waschen::V,peseytyä,yuyunmaq
1275,ausziehen::V,riisua,soyunmaq
1276,anziehen::V,pukea ylleen,geymək
1277,sich anziehen::V,pukeutua,geyinmək
1278,kämmen::V,kammata,daramaq
1279,schmücken::V,koristaa,bəzəmək
1280,schmücken::V,kaunistaa,bəzəmək
1281,sagen::V,sanoa,demək
1282,sagen::V,sanoa,söymek
1283,sprechen::V,puhua,danışmaq
1284,reden::V,keskustella,danışmaq
1285,sich unterhalten::V,jutella,söhbət etmək
1286,fragen::V,kysyä,soruşmaq
1287,bitten::V,pyytää,diləmək
1288,bitten::V,pyytää,xahiş etmək
1289,erzählen::V,kertoa,bəhs etmək
1290,mitteilen::V,ilmoittaa,bildirmək
1291,nennen::V,kutsua,adlandırmaq
1292,nennen::V,nimittää,adlandırmaq
1293,rufen::V,kutsua,çağırmaq
1294,prahlen::V,kerskailla,öyünmək
1295,übersetzen::V,kääntää,tərcümə etmək
1296,denken::V,miettiä,düşünmək
1297,denken::V,miettiä,fikirləşmək
1298,denken::V,ajatella,düşünmək
1299,denken::V,ajatella,fikirləşmək
1300,glauben::V,uskoa,inanmaq
1301,bemerken::V,huomata,qeyd etmək
1302,erkennen::V,tunnistaa,tanımaq
1303,begreifen::V,ymmärtää,anlamaq
1304,verstehen::V,ymmärtää,duymaq
1305,lernen::V,oppia,öyrənmək
1306,wissen::V,tietää,bilmək
1307,sich erinnern an::V,muistaa,xatırlamaq
1308,vergessen::V,unohtaa,unutmaq
1309,messen::V,mitata,ölçmək
1310,zählen::V,laskea,saymaq
1311,rechnen::V,laskea,hesablamaq
1312,lesen::V,lukea,oxumaq
1313,malen::V,maalata,şəkil çəkmək
1314,zeichnen::V,piirtää,cızmaq
1315,zeichnen::V,piirustaa,cızmaq
1316,schreiben::V,kirjoittaa,yazmaq
1317,besitzen::V,omistaa,yiyələnmək
1318,besitzen::V,omistaa,malik olmaq
1319,kaufen::V,ostaa,satın almaq
1320,verkaufen::V,myydä,satmaq
1321,bezahlen::V,maksaa,ödəmək
1322,zahlen::V,maksaa,ödəmək
1323,beherrschen::V,hallita,idarə etmək
1324,ertragen::V,kestää,dözmək
