,Concept_ID,lv,en
114,Leber::N,aknas,liver
115,Atem::N,лов,breath
116,Atem::N,elpa,breath
117,Hunger::N,тшыг,hunger
118,Hunger::N,bads,hunger
119,Hunger::N,izsalkums,hunger
120,Träne::N,синва,tear
121,Träne::N,asara,tear
122,Geschmack::N,кӧр,flavour
123,Geschmack::N,кӧр,flavor
124,Geschmack::N,чӧсмӧс,flavour
125,Geschmack::N,чӧсмӧс,flavor
126,Geschmack::N,garša,flavour
127,Geschmack::N,garša,flavor
128,Geruch::N,зын,odour
129,Geruch::N,зын,odor
130,Geruch::N,дук,odour
131,Geruch::N,дук,odor
132,Geruch::N,smaka,odour
133,Geruch::N,smaka,odor
134,Schlaf::N,узьӧм,sleep
135,Schlaf::N,miegs,sleep
136,Traum::N,вӧт,dream
137,Traum::N,вӧтасьӧм,dream
138,Traum::N,sapnis,dream
139,Himmel::N,енэж,sky
140,Himmel::N,debess,sky
141,Sonne::N,шонді,sun
142,Sonne::N,saule,sun
143,Mond::N,тӧлысь,moon
144,Mond::N,mēness,moon
145,Stern::N,кодзув,star
146,Stern::N,zvaigzne,star
147,Luft::N,сынӧд,air
148,Luft::N,gaiss,air
149,Wind::N,тӧв,wind
150,Wind::N,vējš,wind
151,Welle::N,гы,wave
152,Welle::N,vilnis,wave
153,Wasser::N,ва,water
154,Wasser::N,ūdens,water
155,Stein::N,из,stone
156,Stein::N,akmens,stone
157,Boden::N,му,soil
158,Boden::N,му,ground
159,Boden::N,augsne,soil
160,Boden::N,augsne,ground
161,Erde::N,му,earth
162,Erde::N,му-ва,earth
163,Erde::N,zeme,earth
164,Staub::N,бус,dust
165,Staub::N,putekļi,dust
166,Rauch::N,тшын,smoke
167,Rauch::N,dūmi,smoke
168,Funke::N,кинь,spark
169,Funke::N,би кинь,spark
170,Funke::N,dzirkstele,spark
171,Feuer::N,би,fire
172,Feuer::N,uguns,fire
173,Licht::N,югӧр,light
174,Licht::N,gaisma,light
175,Schatten::N,вуджӧр,shadow
176,Schatten::N,ēna,shadow
177,Wetter::N,поводдя,weather
178,Wetter::N,laiks,weather
179,Nebel::N,ру,fog
180,Nebel::N,онь,fog
181,Nebel::N,migla,fog
182,Wolke::N,кымӧр,cloud
183,Wolke::N,mākonis,cloud
184,Regen::N,зэр,rain
185,Regen::N,lietus,rain
186,Schnee::N,лым,snow
187,Schnee::N,sniegs,snow
188,Eis::N,йи,ice
189,Eis::N,ledus,ice
190,Frost::N,кӧдзыд,frost
191,Frost::N,sals,frost
192,Kälte::N,кӧдзыд,chill
193,Kälte::N,saltums,chill
194,Kälte::N,aukstums,chill
195,Hitze::N,пӧсь,heat
196,Hitze::N,гожӧд,heat
197,Hitze::N,karstums,heat
198,Raureif::N,пуж,hoarfrost
199,Raureif::N,гыӧр,hoarfrost
200,Raureif::N,sarma,hoarfrost
201,Regenbogen::N,ӧшкамӧшка,rainbow
202,Regenbogen::N,varavīksne,rainbow
203,Donner::N,гым,thunder
204,Donner::N,pērkons,thunder
205,Strömung::N,ва ныр,current
206,Strömung::N,визувтӧм,current
207,Strömung::N,straume,current
208,Strömung::N,strāvojums,current
209,Tropfen::N,войт,drop
210,Tropfen::N,lāse,drop
211,Schaum::N,быг,foam
212,Schaum::N,быгзьӧм,foam
213,Schaum::N,putas,foam
214,Schmutz::N,няйт,dirt
215,Schmutz::N,dubļi,dirt
216,See::N,ты,lake
217,See::N,ezers,lake
218,Sumpf::N,гыбад,swamp
219,Sumpf::N,кад,swamp
220,Sumpf::N,dumbrājs,swamp
221,Sumpf::N,staignājs,swamp
222,Moor::N,нюр,moor
223,Moor::N,purvs,moor
224,Moor::N,muklājs,moor
225,Wiese::N,видз,meadow
226,Wiese::N,pļava,meadow
227,Wald::N,вӧр,forest
228,Wald::N,mežs,forest
229,Hügel::N,дзиб,hill
230,Hügel::N,мыльк,hill
231,Hügel::N,нӧрыс,hill
232,Hügel::N,paugurs,hill
233,Anhöhe::N,мыльк,elevation
234,Anhöhe::N,нӧрыс,elevation
235,Anhöhe::N,paugurs,elevation
236,Berg::N,чой,mountain
237,Berg::N,керӧс,mountain
238,Berg::N,kalns,mountain
239,Gipfel::N,чук,summit
240,Gipfel::N,virsotne,summit
241,Höhle::N,рудӧг,cave
242,Höhle::N,ala,cave
243,Abhang::N,ньывк,slope
244,Abhang::N,бокша,slope
245,Abhang::N,nogāze,slope
246,Quelle::N,ӧшмӧс,source
247,Quelle::N,avots,source
248,Bach::N,шор,brook
249,Bach::N,urga,brook
250,Bach::N,strauts,brook
251,Fluss::N,ю,river
252,Fluss::N,upe,river
253,Ufer::N,вадор,shore
254,Ufer::N,krasts,shore
255,Küste::N,вадор,coast
256,Küste::N,piekraste,coast
257,Festland::N,му,land
258,Festland::N,sauszeme,land
259,Meer::N,саридз,sea
260,Meer::N,jūra,sea
261,Bucht::N,куръя,cove
262,Bucht::N,līcis,cove
263,Insel::N,ді,island
264,Insel::N,sala,island
265,Blume::N,дзоридз,flower
266,Blume::N,puķe,flower
267,Blume::N,zieds,flower
268,Gras::N,турун,grass
269,Gras::N,zāle,grass
270,Wurzel::N,вуж,root
271,Wurzel::N,sakne,root
272,Baum::N,пу,tree
273,Baum::N,koks,tree
274,Stamm::N,пучер,trunk
275,Stamm::N,stumbrs,trunk
276,Rinde::N,кырсь,bark
277,Rinde::N,miza,bark
278,Ast::N,ув,limb
279,Ast::N,zars,limb
280,Zweig::N,вож,branch
281,Zweig::N,nozare,branch
282,Blatt::N,кор,leaf
283,Blatt::N,lapa,leaf
284,Birke::N,кыдз,birch
285,Birke::N,bērzs,birch
286,Kiefer[Baum]::N,пожӧм,pine
287,Kiefer[Baum]::N,priede,pine
288,Weide[Baum]::N,бадь,willow
289,Weide[Baum]::N,kārkls,willow
290,Tanne::N,коз,fir
291,Tanne::N,egle,fir
292,Horn::N,сюр,horn
293,Horn::N,rags,horn
294,Feder::N,гӧн,feather
295,Feder::N,тывборд,feather
296,Feder::N,spalva,feather
297,Fell::N,ку,fur
298,Fell::N,āda,fur
299,Flügel::N,борд,wing
300,Flügel::N,spārns,wing
301,Klaue::N,гыж,claw
302,Klaue::N,nags,claw
303,Kralle::N,гыж,claw
304,Kralle::N,nags,claw
305,Schwanz::N,бӧж,tail
306,Schwanz::N,ļipa,tail
307,Ei::N,кольк,egg
308,Ei::N,ola,egg
309,Nest::N,поз,nest
310,Nest::N,ligzda,nest
311,Bau::N,горс,lair
312,Bau::N,пырмӧс,lair
313,Bau::N,гу,lair
314,Bau::N,ala,lair
315,Tier::N,пемӧс,animal
316,Tier::N,dzīvnieks,animal
317,Herde::N,стада,flock
318,Herde::N,кельӧб,flock
319,Herde::N,ganāmpulks,flock
320,Kuh::N,мӧс,cow
321,Kuh::N,govs,cow
322,Bulle::N,ӧш,bull
323,Bulle::N,bullis,bull
324,Pferd::N,вӧв,horse
325,Pferd::N,zirgs,horse
326,Schaf::N,ыж,sheep
327,Schaf::N,aita,sheep
328,Schwein::N,порсь,pig
329,Schwein::N,cūka,pig
330,Hund::N,пон,dog
331,Hund::N,suns,dog
332,Katze::N,кань,cat
333,Katze::N,kaķis,cat
334,Bär::N,ош,bear
335,Bär::N,lācis,bear
336,Eichhörnchen::N,ур,squirrel
337,Eichhörnchen::N,vāvere,squirrel
338,Elch::N,йӧра,elk
339,Elch::N,alnis,elk
340,Fuchs::N,руч,fox
341,Fuchs::N,lapsa,fox
342,Hase::N,кӧч,hare
343,Hase::N,zaķis,hare
344,Maus::N,шыр,mouse
345,Maus::N,pele,mouse
346,Wolf::N,кӧин,wolf
347,Wolf::N,vilks,wolf
348,Vogel::N,кай,bird
349,Vogel::N,лэбач,bird
350,Vogel::N,putns,bird
351,Schwarm::N,чукӧр,swarm
352,Schwarm::N,spiets,swarm
353,Huhn::N,курӧг,chicken
354,Huhn::N,vista,chicken
355,Hahn::N,петук,cock
356,Hahn::N,gailis,cock
357,Gans::N,дзодзӧг,goose
358,Gans::N,zoss,goose
359,Adler::N,кутш,eagle
360,Adler::N,ērglis,eagle
361,Ente::N,утка,duck
362,Ente::N,pīle,duck
363,Eule::N,сюзь,owl
364,Eule::N,pūce,owl
365,Kranich::N,тури,crane
366,Kranich::N,dzērve,crane
367,Krähe::N,рака,crow
368,Krähe::N,vārna,crow
369,Kuckuck::N,кӧк,cuckoo
370,Kuckuck::N,dzeguze,cuckoo
371,Schwan::N,юсь,swan
372,Schwan::N,gulbis,swan
373,Fisch::N,чери,fish
374,Fisch::N,zivs,fish
375,Barsch::N,ёкыш,perch
376,Barsch::N,asaris,perch
377,Hecht::N,сир,pike
378,Hecht::N,līdaka,pike
379,Schlange[Tier]::N,кый,snake
380,Schlange[Tier]::N,čūska,snake
381,Wurm::N,номыр,worm
382,Wurm::N,tārps,worm
383,Spinne::N,черань,spider
384,Spinne::N,zirneklis,spider
385,Ameise::N,кодзувкот,ant
386,Ameise::N,skudra,ant
387,Laus::N,той,louse
388,Laus::N,uts,louse
389,Mücke::N,ном,midge
390,Mücke::N,ods,midge
391,Fliege::N,гут,fly
392,Fliege::N,muša,fly
393,Schmetterling::N,бобув,butterfly
394,Schmetterling::N,tauriņš,butterfly
395,Beere::N,тусь,berry
396,Beere::N,вотӧс,berry
397,Beere::N,oga,berry
398,Apfel::N,яблӧг,apple
399,Apfel::N,ābols,apple
400,Pilz::N,тшак,mushroom
401,Pilz::N,sēne,mushroom
402,Zwiebel::N,луккок,onion
403,Zwiebel::N,йӧнгыль,onion
404,Zwiebel::N,sīpols,onion
405,Saat::N,тусь,seed
406,Saat::N,кӧйдыс,seed
407,Saat::N,sēkla,seed
408,Korn::N,тусь,grain
409,Korn::N,grauds,grain
410,Heu::N,турун,hay
411,Heu::N,siens,hay
412,Schale::N,кор,husk
413,Schale::N,čaula,husk
414,Schale::N,čaumala,husk
415,Grube::N,гу,pit
416,Grube::N,bedre,pit
417,Falle::N,лэч,trap
418,Falle::N,slazds,trap
419,Falle::N,lamatas,trap
420,Schlinge::N,лэч,noose
421,Schlinge::N,cilpa,noose
422,Spur::N,туй,track
423,Spur::N,pēda,track
424,Asche::N,пӧм,ashes
425,Asche::N,pelni,ashes
426,Dreck::N,няйт,filth
427,Dreck::N,dubļi,filth
428,Eisen::N,кӧрт,iron
429,Eisen::N,dzelzs,iron
430,Gold::N,зарни,gold
431,Gold::N,zelts,gold
432,Silber::N,эзысь,silver
433,Silber::N,sudrabs,silver
434,Kohle::N,шом,coal
435,Kohle::N,ogle,coal
436,Glas::N,стеклӧ,glass
437,Glas::N,stikls,glass
438,Lehm::N,сёй,clay
439,Lehm::N,māls,clay
440,Sand::N,лыа,sand
441,Sand::N,smiltis,sand
442,Mensch::N,морт,human
443,Mensch::N,cilvēks,human
444,Mann::N,аймӧрт,man
445,Mann::N,мужичӧй,man
446,Mann::N,vīrietis,man
447,Frau::N,ань,woman
448,Frau::N,нывбаба,woman
449,Frau::N,sieviete,woman
450,Kind::N,кага,child
451,Kind::N,bērns,child
452,Junge::N,пи,boy
453,Junge::N,zēns,boy
454,Junge::N,puika,boy
455,Junge::N,puisis,boy
456,Mädchen::N,ныв,girl
457,Mädchen::N,meiča,girl
458,Mädchen::N,skuķis,girl
459,Mädchen::N,meitene,girl
460,Familie::N,семья,family
461,Familie::N,ģimene,family
462,Großvater::N,пӧль,grandfather
463,Großvater::N,vecaistēvs,grandfather
464,Großmutter::N,баб,grandmother
465,Großmutter::N,vecāmāte,grandmother
466,Eltern::N,ай-мам,parents
467,Eltern::N,бать-мам,parents
468,Eltern::N,vecāki,parents
469,Vater::N,бать,father
470,Vater::N,ай,father
471,Vater::N,tēvs,father
472,Mutter::N,мам,mother
473,Mutter::N,māte,mother
474,Sohn::N,пи,son
475,Sohn::N,dēls,son
476,Tochter::N,ныв,daughter
477,Tochter::N,meita,daughter
478,Bruder::N,вок,brother
479,Bruder::N,brālis,brother
480,Schwester::N,чой,sister
481,Schwester::N,māsa,sister
482,Onkel::N,дядь,uncle
483,Onkel::N,tēvocis,uncle
484,Tante::N,тьӧт,aunt
485,Tante::N,tante,aunt
486,Ehemann::N,верӧс,husband
487,Ehemann::N,vīrs,husband
488,Ehefrau::N,гӧтыр,wife
489,Ehefrau::N,sieva,wife
490,Freude::N,радлун,joy
491,Freude::N,prieks,joy
492,Gelächter::N,серам,laughter
493,Gelächter::N,smiekli,laughter
494,Glück::N,шуд,happiness
495,Glück::N,laime,happiness
496,Kummer::N,шог,grief
497,Kummer::N,bēdas,grief
498,Kummer::N,raizes,grief
499,Wunsch::N,кӧсйӧм,wish
500,Wunsch::N,vēlme,wish
501,Wunsch::N,vēlējums,wish
502,Lust::N,кыскӧм,desire
503,Lust::N,радейтӧм,desire
504,Lust::N,kāre,desire
505,Geist::N,лов,spirit
506,Geist::N,gars,spirit
507,Gedanke::N,мӧвп,thought
508,Gedanke::N,doma,thought
509,Gedächtnis::N,паметь,memory
510,Gedächtnis::N,atmiņa,memory
511,Verstand::N,вежӧр,mind
512,Verstand::N,prāts,mind
513,Sinn::N,мог,meaning
514,Sinn::N,вежӧртас,meaning
515,Sinn::N,nozīme,meaning
516,Grund::N,помка,reason
517,Grund::N,pamats,reason
518,Grund::N,iemesls,reason
519,Wahrheit::N,збыль,truth
520,Wahrheit::N,збыльтор,truth
521,Wahrheit::N,taisnība,truth
522,Wahrheit::N,patiesība,truth
523,Gespräch::N,сёрни,talk
524,Gespräch::N,saruna,talk
525,Märchen::N,мойд,fairy tale
526,Märchen::N,pasaka,fairy tale
527,Erzählung::N,висьт,story
528,Erzählung::N,stāsts,story
529,Erzählung::N,nostāsts,story
530,Nachricht::N,юӧртӧм,message
531,Nachricht::N,ziņa,message
532,Neuigkeit::N,выльтор,news
533,Neuigkeit::N,jaunums,news
534,Name::N,ним,name
535,Name::N,vārds,name
536,Rätsel::N,нӧдкыв,puzzle
537,Rätsel::N,mīkla,puzzle
538,Rede::N,сёрни,speech
539,Rede::N,runa,speech
540,Sprache::N,кыв,language
541,Sprache::N,valoda,language
542,Stimme::N,гӧлӧс,voice
543,Stimme::N,вом шы,voice
544,Stimme::N,balss,voice
545,Wort::N,кыв,word
546,Wort::N,vārds,word
547,Zeichen::N,пас,sign
548,Zeichen::N,zīme,sign
549,Ruf::N,чукӧстчӧм,call
550,Ruf::N,корӧм,call
551,Ruf::N,sauciens,call
552,Lärm::N,шы,noise
553,Lärm::N,зык,noise
554,Lärm::N,зычитӧм,noise
555,Lärm::N,troksnis,noise
556,Laut::N,шы,sound
557,Laut::N,skaņa,sound
558,Ton::N,шы,tone
559,Ton::N,tonis,tone
560,Lied::N,сьылан,song
561,Lied::N,сьыланкыв,song
562,Lied::N,dziesma,song
563,Ruhe::N,чӧв,calm
564,Ruhe::N,miers,calm
565,Leute::N,йӧз,people
566,Leute::N,войтыр,people
567,Leute::N,ļaudis,people
568,Leute::N,cilvēki,people
569,Volk::N,йӧз,nation
570,Volk::N,войтыр,nation
571,Volk::N,tauta,nation
572,Arbeit::N,удж,work
573,Arbeit::N,darbs,work
574,Gast::N,гӧсть,guest
575,Gast::N,viešņa,guest
576,Gast::N,ciemiņš,guest
577,Geschenk::N,козин,gift
578,Geschenk::N,dāvana,gift
579,Spiel::N,ворсан,game
580,Spiel::N,rotaļa,game
581,Gesellschaft::N,котыр,company
582,Gesellschaft::N,biedrība,company
583,Gesellschaft::N,kompānija,company
584,Hilfe::N,отсӧг,help
585,Hilfe::N,palīdzība,help
586,Freund::N,ёрт,friend
587,Freund::N,draugs,friend
588,Kamerad::N,ёрт,companion
589,Kamerad::N,biedrs,companion
590,Angelegenheit::N,мог,matter
591,Angelegenheit::N,делӧ,matter
592,Angelegenheit::N,darīšana,matter
593,Anzahl::N,лыд,count
594,Anzahl::N,тшӧт,count
595,Anzahl::N,skaits,count
596,Anzahl::N,daudzums,count
597,Art::N,сикас,sort
598,Art::N,suga,sort
599,Art::N,šķira,sort
600,Stück::N,тор,piece
601,Stück::N,gabals,piece
602,Teil::N,юкӧн,part
603,Teil::N,daļa,part
604,Hälfte::N,пӧв,half
605,Hälfte::N,джын,half
606,Hälfte::N,puse,half
607,Kreis::N,кытш,circle
608,Kreis::N,aplis,circle
609,Kreis::N,riņķis,circle
610,Kreuz::N,перна,cross
611,Kreuz::N,крест,cross
612,Kreuz::N,krusts,cross
613,Linie::N,визь,line
614,Linie::N,līnija,line
615,Strich::N,визь,stroke
616,Strich::N,svītra,stroke
617,Abstand::N,кост,gap
618,Abstand::N,коласт,gap
619,Abstand::N,atstarpe,gap
620,Entfernung::N,ылна,distance
621,Entfernung::N,attālums,distance
622,Entfernung::N,atstatums,distance
623,Gegend::N,му-ва,area
624,Gegend::N,apvidus,area
625,Gegend::N,apgabals,area
626,Platz::N,ылдӧс,space
627,Platz::N,йир,space
628,Platz::N,гӧгӧртас,space
629,Platz::N,vieta,space
630,Ort::N,ин,place
631,Ort::N,места,place
632,Ort::N,vieta,place
633,Seite::N,бок,side
634,Seite::N,ӧтарладор,side
635,Seite::N,sāns,side
636,Mitte::N,шӧр,middle
637,Mitte::N,vidus,middle
638,Gegenstand::N,кӧлуй,item
639,Gegenstand::N,priekšmets,item
640,Sache::N,добра,thing
641,Sache::N,lieta,thing
642,Rand::N,дор,fringe
643,Rand::N,mala,fringe
644,Rand::N,apmale,fringe
645,Kante::N,дор,edge
646,Kante::N,šķautne,edge
647,Ecke::N,пельӧс,corner
648,Ecke::N,kakts,corner
649,Ecke::N,stūris,corner
650,Spitze::N,йыв,tip
651,Spitze::N,smaile,tip
652,Spitze::N,galotne,tip
653,Ende::N,пом,end
654,Ende::N,gals,end
655,Ende::N,uzgalis,end
656,Loch::N,розь,hole
657,Loch::N,caurums,hole
658,Winkel::N,пельӧс,angle
659,Winkel::N,leņķis,angle
660,Muster::N,сер,pattern
661,Muster::N,piemērs,pattern
662,Größe::N,ыджда,size
663,Größe::N,lielums,size
664,Länge::N,кузьта,length
665,Länge::N,garums,length
666,Höhe::N,джуджда,height
667,Höhe::N,augstums,height
668,Gewicht::N,сьӧкта,weight
669,Gewicht::N,сьӧкталун,weight
670,Gewicht::N,svars,weight
671,Gewicht::N,smagums,weight
672,Menge::N,лун,amount
673,Menge::N,числӧ,amount
674,Menge::N,masa,amount
675,Menge::N,daudzums,amount
676,Haufen::N,чукӧр,heap
677,Haufen::N,čupa,heap
678,Haufen::N,grēda,heap
679,Haufen::N,kaudze,heap
680,Reihe::N,рад,row
681,Reihe::N,rinda,row
682,Reihe::N,virkne,row
683,Boot::N,пыж,boat
684,Boot::N,laiva,boat
685,Ruder::N,пелыс,oar
686,Ruder::N,ӧпаснӧй,oar
687,Ruder::N,airis,oar
688,Ruder::N,irklis,oar
689,Schlitten::N,дадь,sleigh
690,Schlitten::N,ragavas,sleigh
691,Ski::N,лызь,ski
692,Ski::N,slēpe,ski
693,Lagerfeuer::N,бипур,campfire
694,Lagerfeuer::N,ugunskurs,campfire
695,Last::N,сьӧкыдтор,load
696,Last::N,krava,load
697,Gang::N,мунӧм,walk
698,Gang::N,ветлӧм,walk
699,Gang::N,eja,walk
700,Gang::N,gājums,walk
701,Schritt::N,воськов,step
702,Schritt::N,воськовтӧм,step
703,Schritt::N,solis,step
704,Norden::N,войвыв,north
705,Norden::N,ziemeļi,north
706,Süden::N,лунвыв,south
707,Süden::N,dienvidi,south
708,Westen::N,рытыв,west
709,Westen::N,rietumi,west
710,Osten::N,асыв,east
711,Osten::N,austrumi,east
712,Holz::N,пу,wood
713,Holz::N,koks,wood
714,Holz::N,koksne,wood
715,Brett::N,пӧв,board
716,Brett::N,dēlis,board
717,Platte::N,плита,slab
718,Platte::N,plate,slab
719,Platte::N,plāksne,slab
720,Stütze::N,пыкӧд,bracket
721,Stütze::N,мыджӧд,bracket
722,Stütze::N,balsts,bracket
723,Stütze::N,atspaids,bracket
724,Stange::N,потш,pole
725,Stange::N,maikste,pole
726,Stock::N,бедь,stick
727,Stock::N,boze,stick
728,Stock::N,spieķis,stick
729,Stab::N,зир,staff
730,Stab::N,zizlis,staff
731,Rohr::N,труба,pipe
732,Rohr::N,caurule,pipe
733,Haus::N,керка,house
734,Haus::N,māja,house
735,Heim::N,горт,home
736,Heim::N,mājas,home
737,Ofen::N,пач,stove
738,Ofen::N,krāsns,stove
739,Fußboden::N,джодж,floor
740,Fußboden::N,grīda,floor
741,Tisch::N,пызан,table
742,Tisch::N,galds,table
743,Stuhl::N,улӧс,chair
744,Stuhl::N,krēsls,chair
745,Wiege::N,зыбка,cradle
746,Wiege::N,šūpulis,cradle
747,Bett::N,вольпась,bed
748,Bett::N,gulta,bed
749,Regal::N,джадж,shelf
750,Regal::N,plaukts,shelf
751,Kiste::N,куд,box
752,Kiste::N,ящик,box
753,Kiste::N,kaste,box
754,Kiste::N,šķirsts,box
755,Fenster::N,ӧшинь,window
756,Fenster::N,logs,window
757,Tür::N,ӧдзӧс,door
758,Tür::N,durvis,door
759,Tor::N,дзиръя,gate
760,Tor::N,vārti,gate
761,Zaun::N,потшӧс,fence
762,Zaun::N,žogs,fence
763,Dach::N,вевт,roof
764,Dach::N,jumts,roof
765,Leiter::N,пос,ladder
766,Leiter::N,kāpnes,ladder
767,Leiter::N,redeles,ladder
768,Besen::N,рос,broom
769,Besen::N,slota,broom
770,Spaten::N,зыр,spade
771,Spaten::N,lāpsta,spade
772,Schaufel::N,тэльӧб,shovel
773,Schaufel::N,liekšķere,shovel
774,Gabel::N,вилки,fork
775,Gabel::N,dakšiņa,fork
776,Löffel::N,пань,spoon
777,Löffel::N,karote,spoon
778,Messer::N,пурт,knife
779,Messer::N,nazis,knife
780,Nagel::N,тув,nail
781,Nagel::N,кӧрт тув,nail
782,Nagel::N,nagla,nail
783,Netz::N,тыв,net
784,Netz::N,tīkls,net
785,Haken::N,крук,hook
786,Haken::N,āķis,hook
787,Haken::N,kāsis,hook
788,Haken::N,krampis,hook
789,Griff::N,нуд,handle
790,Griff::N,kāts,handle
791,Griff::N,rokturis,handle
792,Schloss::N,томан,lock
793,Schloss::N,aizslēgs,lock
794,Bild::N,серпас,picture
795,Bild::N,glezna,picture
796,Figur::N,пертас,figure
797,Figur::N,вежньӧг,figure
798,Figur::N,figūra,figure
799,Puppe::N,акань,doll
800,Puppe::N,lelle,doll
801,Beutel::N,мешӧк,pouch
802,Beutel::N,kule,pouch
803,Beutel::N,maisiņš,pouch
804,Bündel::N,кӧртӧд,bundle
805,Bündel::N,sainis,bundle
806,Tasche::N,сумка,bag
807,Tasche::N,soma,bag
808,Eimer::N,ведра,bucket
809,Eimer::N,spainis,bucket
810,Deckel::N,пӧдан,cover
811,Deckel::N,тупкӧд,cover
812,Deckel::N,vāks,cover
813,Geschirr::N,дозмук,dishes
814,Geschirr::N,тасьті-пань,dishes
815,Geschirr::N,trauki,dishes
816,Sack::N,мешӧк,sack
817,Sack::N,maiss,sack
818,Tasse::N,бекар,cup
819,Tasse::N,тасьті,cup
820,Tasse::N,tase,cup
821,Topf::N,гырнич,pot
822,Topf::N,pods,pot
823,Kessel::N,пӧрт,kettle
824,Kessel::N,katls,kettle
825,Essen::N,сёйӧм,meal
826,Essen::N,ēdiens,meal
827,Nahrung::N,сёян,food
828,Nahrung::N,barība,food
829,Speise::N,сёян,dish
830,Speise::N,сёянтор,dish
831,Speise::N,ēdiens,dish
832,Fleisch::N,яй,meat
833,Fleisch::N,gaļa,meat
834,Getreide::N,нянь,corn
835,Getreide::N,labība,corn
836,Brei::N,рок,mush
837,Brei::N,putra,mush
838,Brei::N,biezenis,mush
839,Brot::N,нянь,bread
840,Brot::N,maize,bread
841,Scheibe::N,шӧрӧм,slice
842,Scheibe::N,чӧлан,slice
843,Scheibe::N,šķēle,slice
844,Scheibe::N,rieciens,slice
845,Fett::N,гос,fat
846,Fett::N,тшог,fat
847,Fett::N,tauki,fat
848,Butter::N,вый,butter
849,Butter::N,sviests,butter
850,Öl::N,вый,oil
851,Öl::N,eļļa,oil
