,Concept_ID,mrj,is
74,Boden::N,рок,botn
75,Erde::N,свет,jörð
76,Staub::N,пырак,ryk
77,Staub::N,пырак,duft
78,Rauch::N,шӹкш,reykur
79,Funke::N,ип,neisti
80,Funke::N,тылип,neisti
81,Feuer::N,тыл,eldur
82,Licht::N,соты,ljós
83,Licht::N,валгыды,ljós
84,Schatten::N,ӹмӹл,skuggi
85,Wetter::N,игечӹ,veður
86,Nebel::N,тӹтӹрӓ,þoka
87,Wolke::N,пӹл,ský
88,Regen::N,юр,regn
89,Schnee::N,лым,snjór
90,Eis::N,и,ís
91,Frost::N,ӱштӹ,frost
92,Kälte::N,ӱштӹ,kuldi
93,Hitze::N,шокшы,hiti
94,Raureif::N,пöрш,hrím
95,Regenbogen::N,шанавӹл,regnbogi
96,Donner::N,хӹдӹртӹш,þruma
97,Strömung::N,йогы,straumur
98,Tropfen::N,капльы,dropi
99,Tropfen::N,капльык,dropi
100,Schaum::N,шонг,froða
101,Schmutz::N,лявӹрӓ,óhreinindi
102,See::N,йӓр,stöðuvatn
103,Sumpf::N,лӱкӹ,fen
104,Moor::N,куп,mýri
105,Wiese::N,алык,engi
106,Wald::N,шӹргӹ,skógur
107,Hügel::N,пӱгӹрикӓ,hæð
108,Hügel::N,пӱгӹрикӓ,hóll
109,Anhöhe::N,кӱкшикӓ,hæð
110,Anhöhe::N,кӱкшикӓ,hóll
111,Berg::N,кырык,fell
112,Berg::N,кырык,fjall
113,Gipfel::N,неркӓ,tindur
114,Höhle::N,ы́раж,hellir
115,Abhang::N,полом,hlíð
116,Abhang::N,полом,brekka
117,Quelle::N,вӹдсӹнзӓ,lind
118,Quelle::N,вӹдсӹнзӓ,uppspretta
119,Bach::N,ӓнгӹр,lækur
120,Fluss::N,вӹд,á
121,Fluss::N,вӹд,fljót
122,Ufer::N,сир,árbakki
123,Ufer::N,сир,sjávarbakki
124,Küste::N,сир,strönd
125,Festland::N,мӱлӓндӹ,meginland
126,Meer::N,тангыж,haf
127,Meer::N,тангыж,sjór
128,Bucht::N,вӹдъял,vík
129,Insel::N,острок,eyja
130,Blume::N,пеледӹш,blóm
131,Gras::N,шуды,gras
132,Wurzel::N,важ,rót
133,Baum::N,пушӓнгӹ,tré
134,Stamm::N,пушӓнгӹ тӹнг,stofn
135,Rinde::N,каргыж,börkur
136,Ast::N,укш,grein
137,Zweig::N,укш,angi
138,Zweig::N,укш,kvistur
139,Blatt::N,листӹ,blað
140,Birke::N,куги,birki
141,Kiefer[Baum]::N,йӓктӹ,fura
142,Weide[Baum]::N,уа,víðir
143,Tanne::N,кож,greni
144,Horn::N,шур,horn
145,Feder::N,пын,fjöður
146,Fell::N,кавашты,skinn
147,Flügel::N,шылдыр,vængur
148,Klaue::N,кӹч,kló
149,Kralle::N,лапа,kló
150,Schwanz::N,пач,rófa
151,Schwanz::N,пач,skott
152,Ei::N,мыны,egg
153,Nest::N,пӹжӓш,hreiður
154,Bau::N,ыраж,greni
155,Bau::N,ыраж,bæli
156,Tier::N,во́льык,dýr
157,Herde::N,кӹтö,hjörð
158,Kuh::N,ышкал,kýr
159,Bulle::N,ӱшкӱж,boli
160,Pferd::N,имни,hestur
161,Schaf::N,шарык,kind
162,Schwein::N,сасна,svín
163,Hund::N,пи,hundur
164,Katze::N,коти,köttur
165,Bär::N,мöскӓ,björn
166,Eichhörnchen::N,ур,íkorni
167,Elch::N,шарды,elgur
168,Fuchs::N,рӹвӹж,refur
169,Hase::N,морен,héri
170,Maus::N,каля,mús
171,Wolf::N,пирӹ,úlfur
172,Vogel::N,кек,fugl
173,Schwarm::N,цуца,sægur
174,Huhn::N,цӹвӹ,hæna
175,Hahn::N,ӓптӓн,hani
176,Gans::N,комбы,gæs
177,Adler::N,кучкыж,örn
178,Ente::N,лыды,önd
179,Eule::N,тымана,uggla
180,Kranich::N,тырня,trana
181,Kranich::N,тыртня,trana
182,Krähe::N,лудыгарак,kráka
183,Kuckuck::N,куку,gaukur
184,Schwan::N,йӱксӹ,svanur
185,Fisch::N,кол,fiskur
186,Barsch::N,алангы,aborri
187,Hecht::N,нуж,gedda
188,Hecht::N,нужгол,gedda
189,Schlange[Tier]::N,кӹшкы,naðra
190,Wurm::N,шукш,ormur
191,Spinne::N,ӓнгӹремшӹ,kónguló
192,Ameise::N,кыткы,maur
193,Laus::N,ти,lús
194,Mücke::N,кужнер,mý
195,Mücke::N,кужнер,mýfluga
196,Mücke::N,кужынер,mý
197,Mücke::N,кужынер,mýfluga
198,Fliege::N,шӹнгӓ,fluga
199,Schmetterling::N,лӹпӹ,fiðrildi
200,Beere::N,мöр,ber
201,Apfel::N,олма,epli
202,Pilz::N,понгы,sveppur
203,Zwiebel::N,охыра,laukur
204,Saat::N,нӱшмӹ,fræ
205,Saat::N,нӱшмӹ,útsæði
206,Saat::N,нӱшмӱ,fræ
207,Saat::N,нӱшмӱ,útsæði
208,Korn::N,пӹрцӹ,korn
209,Heu::N,шуды,hey
210,Schale::N,аваха,hýði
211,Schale::N,карлангы,hýði
212,Grube::N,йӓм,gryfja
213,Falle::N,лӱдӹ,gildra
214,Falle::N,лӱдӹш,gildra
215,Schlinge::N,онгы,snara
216,Spur::N,кишӓ,spor
217,Asche::N,ломых,aska
218,Asche::N,ломпыж,aska
219,Dreck::N,лявӹрӓ,óþverri
220,Eisen::N,кӹртни,járn
221,Gold::N,шöртни,gull
222,Gold::N,шöртньӹ,gull
223,Silber::N,ши,silfur
224,Kohle::N,шӱ,kol
225,Glas::N,охоница,gler
226,Lehm::N,шун,leir
227,Sand::N,ошма,sandur
228,Mensch::N,эдем,maður
229,Mensch::N,эдем,manneskja
230,Mann::N,пӱэргӹ,maður
231,Mann::N,пӱэргӹ,karlmaður
232,Frau::N,ӹдӹрӓмӓш,kona
233,Kind::N,ӓзӓ,barn
234,Kind::N,ӓзӓ,krakki
235,Kind::N,шачшы,barn
236,Kind::N,шачшы,krakki
237,Junge::N,рвезӹ,drengur
238,Junge::N,ӹрвезӹ,drengur
239,Mädchen::N,ӹдӹрӓш,stelpa
240,Familie::N,йиш,fjölskylda
241,Familie::N,семня,fjölskylda
242,Großvater::N,тьоти,afi
243,Großmutter::N,папа,amma
244,Eltern::N,ӓтя-ӓвӓ,foreldrar
245,Vater::N,ӓтя,faðir
246,Mutter::N,ӓвӓ,móðir
247,Sohn::N,эргӹ,sonur
248,Tochter::N,ӹдӹр,dóttir
249,Bruder::N,ӹза,bróðir
250,Schwester::N,ӓкӓ,systir
251,Onkel::N,кугуза,föðurbróðir
252,Tante::N,куака,frænka
253,Tante::N,куака,móðursystir
254,Ehemann::N,мары,eiginmaður
255,Ehefrau::N,вӓтӹ,eiginkona
256,Freude::N,ӹвӹртӹмӓш,gleði
257,Gelächter::N,ваштылмаш,hlátur
258,Glück::N,пиӓл,gæfa
259,Kummer::N,ясы,sorg
260,Wunsch::N,охата,ósk
261,Wunsch::N,шанымаш,ósk
262,Lust::N,шӓр,fýsn
263,Lust::N,шӓр,löngun
264,Lust::N,охата,fýsn
265,Lust::N,охата,löngun
266,Lust::N,шанымаш,fýsn
267,Lust::N,шанымаш,löngun
268,Geist::N,тух,andi
269,Gedanke::N,шанымаш,hugsun
270,Gedächtnis::N,ӓш,minni
271,Verstand::N,ыш,vit
272,Sinn::N,кын,merking
273,Grund::N,вир,ástæða
274,Wahrheit::N,тöр,sannleikur
275,Gespräch::N,хытырымаш,samtal
276,Märchen::N,ямак,ævintýri
277,Erzählung::N,шайыштмаш,saga
278,Nachricht::N,увертӓрӹмӓш,frétt
279,Neuigkeit::N,увер,frétt
280,Name::N,лӹм,nafn
281,Rätsel::N,тышты,gáta
282,Rede::N,шая,ræða
283,Rede::N,шамак,ræða
284,Sprache::N,йӹлмӹ,mál
285,Sprache::N,йӹлмӹ,tungumál
286,Stimme::N,юк,rödd
287,Wort::N,шамак,orð
288,Zeichen::N,палӹ,tákn
289,Zeichen::N,палӹ,merki
290,Ruf::N,сӹгӹрӹмӓш,kall
291,Lärm::N,юкланымащ,hávaði
292,Laut::N,юк,hljóð
293,Ton::N,юк,tónn
294,Lied::N,мыры,ljóð
295,Lied::N,мыры,söngur
296,Ruhe::N,тыр,ró
297,Ruhe::N,тыр,kyrrð
298,Leute::N,эдемвлӓ,fólk
299,Volk::N,халык,þjóð
300,Arbeit::N,пӓшӓ,vinna
301,Gast::N,хына,gestur
302,Geschenk::N,подарка,gjöf
303,Spiel::N,мадыш,leikur
304,Gesellschaft::N,йӓл,selskapur
305,Gesellschaft::N,йӓлвлӓ,selskapur
306,Hilfe::N,палшык,hjálp
307,Freund::N,тӓнг,vinur
308,Kamerad::N,тос,félagi
309,Angelegenheit::N,дела,mál
310,Angelegenheit::N,дела,málefni
311,Angelegenheit::N,йела,mál
312,Angelegenheit::N,йела,málefni
313,Angelegenheit::N,йыла,mál
314,Angelegenheit::N,йыла,málefni
315,Angelegenheit::N,пӓшӓ,mál
316,Angelegenheit::N,пӓшӓ,málefni
317,Anzahl::N,шот,tala
318,Anzahl::N,шот,fjöldi
319,Art::N,цӹре,tegund
320,Stück::N,лаштык,biti
321,Stück::N,лаштык,stykki
322,Teil::N,пай,hluti
323,Teil::N,пай,partur
324,Teil::N,часть,hluti
325,Teil::N,часть,partur
326,Hälfte::N,пел,helmingur
327,Kreis::N,тӹртӹш,hringur
328,Kreuz::N,крестӹ,kross
329,Kreuz::N,крестӹ,krossmark
330,Abstand::N,ло,millibil
331,Entfernung::N,ло,fjarlægð
332,Gegend::N,вӓр,hérað
333,Platz::N,вӓр,pláss
334,Ort::N,вӓр,staður
335,Seite::N,öрдӹж,hlið
336,Mitte::N,ло,miðja
337,Gegenstand::N,хӓдӹр,hlutur
338,Sache::N,хӓдӹр,mál
339,Rand::N,шöр,brún
340,Kante::N,шöр,rönd
341,Ecke::N,лык,horn
342,Spitze::N,вуй,oddur
343,Ende::N,вуй,endi
344,Ende::N,мычаш,endi
345,Loch::N,ыраж,gat
346,Loch::N,ыраж,hola
347,Winkel::N,лык,skot
348,Winkel::N,лык,krókur
349,Muster::N,тӹрлец,munstur
350,Größe::N,кӱкшӹц,stærð
351,Länge::N,кыт,lengd
352,Höhe::N,кӱкшӹц,hæð
353,Gewicht::N,нелӹц,vigt
354,Gewicht::N,нелӹц,þyngd
355,Menge::N,шот,magn
356,Haufen::N,ара,hrúga
357,Haufen::N,ара,haugur
358,Reihe::N,ряд,röð
359,Boot::N,пыш,bátur
360,Ruder::N,вешлӓ,ár
361,Schlitten::N,тир,sleði
362,Ski::N,ечӹ,skíði
363,Lagerfeuer::N,тыл,varðeldur
364,Last::N,нелӹц,byrði
365,Last::N,нелӹц,farmur
366,Gang::N,ход,ganga
367,Schritt::N,ашкыл,skref
368,Norden::N,йыдпелвел,norður
369,Süden::N,кечӹвӓлвел,suður
370,Westen::N,кечӹ шӹцмӹ,vestur
371,Osten::N,ирвел,austur
372,Osten::N,кечӹ лӱлтмӹ,austur
373,Holz::N,пушӓнгӹ,viður
374,Brett::N,ханга,fjöl
375,Platte::N,плитӓ,flötur
376,Stütze::N,цӓрӓк,stoð
377,Stange::N,равы,stöng
378,Stange::N,намаш,stöng
379,Stock::N,панды,prik
380,Stock::N,панды,stafur
381,Stab::N,равы,prik
382,Stab::N,равы,stafur
383,Rohr::N,пыч,rör
384,Rohr::N,пыч,pípa
385,Haus::N,пöрт,hús
386,Heim::N,пöрт,heimili
387,Ofen::N,камака,ofn
388,Fußboden::N,седӹрӓ,gólf
389,Tisch::N,стöл,borð
390,Stuhl::N,пöкен,stóll
391,Wiege::N,шипкӓ,vagga
392,Bett::N,койка,rúm
393,Bett::N,койка,hvíla
394,Bett::N,кравать,rúm
395,Bett::N,кравать,hvíla
396,Regal::N,полицӓ,hilla
397,Kiste::N,шӱ́ндӹк,kassi
398,Fenster::N,окня,gluggi
399,Tür::N,амаса,dyr
400,Tür::N,амаса,hurð
401,Tor::N,хапка,hlið
402,Zaun::N,забор,girðing
403,Zaun::N,забор,limgarður
404,Dach::N,левӓш,þak
405,Leiter::N,ташкалтыш,stigi
406,Besen::N,сало,sópur
407,Besen::N,салко,sópur
408,Spaten::N,кольмы,spaði
409,Schaufel::N,лоток,skófla
410,Gabel::N,ви́лка,gaffall
411,Löffel::N,савала,skeið
412,Messer::N,кӹзӹ,hnífur
413,Nagel::N,пыда,nögl
414,Netz::N,вӓпш,net
415,Haken::N,крӱк,krókur
416,Haken::N,кагак,krókur
417,Griff::N,кычем,tak
418,Schloss::N,замок,lás
419,Schloss::N,сыравач,lás
420,Bild::N,картин,mynd
421,Figur::N,кӓн,stytta
422,Puppe::N,поханя,brúða
423,Beutel::N,мешӓк,poki
424,Beutel::N,мешӓк,baggi
425,Bündel::N,топ,böggull
426,Bündel::N,пидӹш,böggull
427,Bündel::N,кӹлдӹш,böggull
428,Tasche::N,сумкы,veski
429,Eimer::N,ведӹрӓ,fata
430,Deckel::N,комдыш,lok
431,Geschirr::N,ӓтӹ,leirtau
432,Sack::N,мешӓк,sekkur
433,Tasse::N,цӓшкӓ,bolli
434,Topf::N,ми́ска,pottur
435,Kessel::N,пад,ketill
436,Essen::N,качкыш,matur
437,Essen::N,качкыш-йӱш,matur
438,Nahrung::N,качкыш,fæða
439,Nahrung::N,качкыш-йӱш,fæða
440,Speise::N,няня,réttur
441,Speise::N,няня,matarréttur
442,Fleisch::N,пай,kjöt
443,Getreide::N,киндӹ,korn
444,Brei::N,шӹрӓш,grautur
445,Brot::N,сыкыр,brauð
446,Scheibe::N,ламыт,sneið
447,Scheibe::N,лаштык,sneið
448,Fett::N,кая,fita
449,Butter::N,ӱ,smjör
450,Öl::N,ӱ,olía
451,Salz::N,санзал,salt
452,Suppe::N,лем,súpa
453,Honig::N,мӱ,hunang
454,Milch::N,шӹшер,mjólk
455,Tee::N,чӓй,te
456,Leder::N,шарга,skinn
457,Leder::N,кавашты,skinn
458,Wolle::N,миж,ull
459,Stoff::N,матер,dúkur
460,Stoff::N,матери,dúkur
461,Nadel::N,им,nál
462,Faden::N,шӹртӹ,þráður
463,Knopf::N,полдыш,tala
464,Knopf::N,полдыш,hnappur
465,Knoten::N,пӱкшем,hnútur
466,Farbe::N,чиӓ,málning
467,Farbe::N,крӓскӓ,málning
468,Kleidung::N,выргем,búningur
469,Kleidung::N,выргем,klæðnaður
470,Hemd::N,тыгыр,skyrta
471,Kragen::N,шӱ,kragi
472,Kragen::N,шӱ,flibbi
473,Ärmel::N,шокш,ermi
474,Hose::N,ялаш,buxur
475,Gürtel::N,ӹштӹ,belti
476,Mütze::N,упш,húfa
477,Schuh::N,ту́фльы,skór
478,Stiefel::N,кем,stígvél
479,Ring::N,шӓргӓш,hringur
480,Band::N,лемтӓ,band
481,Kamm::N,шерге,greiða
482,Spiegel::N,тӹгӹр,spegill
483,Riemen::N,прӓжӓ,ól
484,Riemen::N,прӓжӓ,reim
485,Schnur::N,кӓндӹра,snúra
486,Leine::N,керем,band
487,Decke::N,одеял,teppi
488,Kissen::N,кӹпцӹк,koddi
489,Tuch::N,савыц,klútur
490,Handtuch::N,шӹргӹсавыц,þurrka
491,Handtuch::N,шӹргӹсавыц,handklæði
492,Handtuch::N,шӹргӹмсавыц,þurrka
493,Handtuch::N,шӹргӹмсавыц,handklæði
494,Kraft::N,ви,afl
495,Kraft::N,ви,kraftur
496,Stärke::N,ви,styrkur
497,Gesundheit::N,шу,heilsa
498,Gesundheit::N,шу,heilbrigði
499,Gesundheit::N,шулык,heilsa
500,Gesundheit::N,шулык,heilbrigði
501,Krankheit::N,мыж,sjúkdómur
502,Schmerz::N,карштыш,sársauki
503,Wunde::N,шушыр,sár
504,Fieber::N,ӱштӹмыж,hitasótt
505,Arznei::N,лекӓрцӹ,lyf
506,Brücke::N,кӹвер,brú
507,Brunnen::N,вӹдсӹнзӓ,brunnur
508,Weide::N,ныр,hagi
509,Pfad::N,ялгорны,stígur
510,Weg::N,корны,vegur
511,Straße::N,корны,gata
512,Straße::N,корны,stræti
513,Dorf::N,сола,þorp
514,Stadt::N,города,borg
515,Brief::N,сирмӓш,bréf
516,Buch::N,книгӓ,bók
517,Buchstabe::N,буква́,bókstafur
518,Zeitung::N,газет,dagblað
519,Zeitung::N,кайзет,dagblað
520,Leben::N,житя,líf
521,Tod::N,смöрт,dauði
522,Grab::N,шӹгер,gröf
523,Grab::N,мыгилӓ,gröf
524,Grab::N,шӹгерлӓ,gröf
525,Kirche::N,церкӹ,kirkja
526,Sünde::N,сулык,synd
527,Gott::N,йымы,guð
528,Arbeiter::N,пӓшӓзӹ,verkamaður
529,Chef::N,вуй,yfirmaður
530,Meister::N,мастар,meistari
531,Arzt::N,доктор,læknir
532,Lehrer::N,тымдышы,kennari
533,Geld::N,окса,peningar
534,Geschäft::N,торге́йӹмӓш,viðskipti
535,Laden::N,лапка,búð
536,Laden::N,лапка,verslun
537,Laden::N,магазин,búð
538,Laden::N,магазин,verslun
539,Preis::N,ӓк,verð
540,Ware::N,товар,vara
541,Nutzen::N,пайда,gagn
542,Reichtum::N,перке,auður
543,Welt::N,сӓндӓлӹк,veröld
544,Welt::N,свет,veröld
545,Land::N,сӓндӓлӹк,land
546,Staat::N,кугижӓншӹ,ríki
547,König::N,король,konungur
548,Macht::N,власть,vald
549,Grenze::N,пӹсмӓн,landamæri
550,Krieg::N,вырсы,stríð
551,Feind::N,тышман,fjandmaður
552,Gewalt::N,ви,ofbeldi
553,Kampf::N,кредӓлмӓш,bardagi
554,Bogen[Waffe]::N,янгеж,bogi
555,Pfeil::N,пикш,ör
556,Gewehr::N,пичӓл,byssa
557,Fehler::N,самынь,villa
558,Lüge::N,шая,lygi
559,Schaden::N,вре́дӓ,skemmd
560,Unglück::N,пёда,óhamingja
561,Unglück::N,тымаша,óhamingja
562,Schuld::N,вуйнамат,sök
563,Alter::N,иӓш,aldur
564,Alter::N,игечӹ,aldur
565,Schluss::N,пӹтӓртӹш,lok
566,Schluss::N,пӹтӓртӹш,endir
567,Zeit::N,веремӓ,tími
568,Tag::N,кечӹ,dagur
569,Morgen::N,ир,morgunn
570,Morgen::N,ирок,morgunn
571,Mittag::N,кечӹвӓл,hádegi
572,Abend::N,вады,kvöld
573,Nacht::N,йыд,nótt
574,Woche::N,ӓрня,vika
575,Monat::N,тӹ́лзӹ,mánuður
576,Jahr::N,год,ár
577,Frühling::N,шошым,vor
578,Sommer::N,кӓнгӹж,sumar
579,Herbst::N,шӹжӹ,haust
580,Winter::N,тел,vetur
581,Winter::N,телӹ,vetur
582,Januar::N,январ,janúar
583,Januar::N,январь,janúar
584,Februar::N,февраль,február
585,März::N,март,mars
586,April::N,апрель,apríl
587,Mai::N,май,maí
588,Juni::N,июнь,júní
589,Juli::N,июль,júlí
590,August::N,август,ágúst
591,September::N,сентябрь,september
592,Oktober::N,октябрь,október
593,November::N,ноябрь,nóvember
594,Dezember::N,декавыр,desember
595,Montag::N,шачмы,mánudagur
596,Dienstag::N,кышкыжмы,þriðjudagur
597,Mittwoch::N,вӹрчегӹ,miðvikudagur
598,Donnerstag::N,изӓрня,fimmtudagur
599,Freitag::N,когарня,föstudagur
600,Samstag::N,кукшыгечӹ,laugardagur
601,Sonntag::N,рушӓрня,sunnudagur
602,groß::A,кого,stór
603,klein::A,изи,lítill
604,lang::A,кужы,langur
605,kurz::A,кӹтӹк,stuttur
606,breit::A,кымда,breiður
607,schmal::A,ӓнгӹсӹр,mjór
608,dicht::A,шӹре,þéttur
609,dick[Gegenstand]::A,кӹжгӹ,þykkur
610,dünn::A,вӹцкӹж,þunnur
611,fein::A,пыльга,fíngerður
612,fest::A,цаткыды,fastur
613,flach::A,тӓлякӓ,flatur
614,glatt::A,ягылгы,háll
615,glatt::A,ягылгы,sléttur
616,hart::A,пингӹдӹ,harður
617,weich::A,пышкыды,mjúkur
618,rund::A,тӹртӹш,kringlóttur
619,spitz::A,кашар,oddhvass
620,scharf::A,кашар,beittur
621,stumpf::A,нӹшкӹ,bitlaus
622,schwer::A,нелӹ,þungur
623,schön::A,цевер,fagur
624,schön::A,цевер,fallegur
625,schön::A,олмыдшы,fagur
626,schön::A,олмыдшы,fallegur
627,heiß::A,шокшы,heitur
628,warm::A,шокшы,hlýr
629,warm::A,шокшы,heitur
630,kalt::A,ӱштӹ,kaldur
631,kühl::A,юалгы,svalur
632,kühl::A,йонгата,svalur
633,frisch::A,йонгата,frískur
634,feucht::A,ӹлӹкшӹ,rakur
635,feucht::A,ӹлӹкшӹ,þvalur
636,feucht::A,вӹдӹжгӹ,rakur
637,feucht::A,вӹдӹжгӹ,þvalur
638,nass::A,начкы,votur
639,nass::A,начкы,blautur
640,trocken::A,кукшы,þurr
641,voll::A,темшӹ,fullur
642,voll::A,темыман,fullur
643,leer::A,йӓрӓ,tómur
644,offen::A,виш,opinn
645,geschlossen::A,чӱчмӹ,lokaður
646,geschlossen::A,тӹкӹлӓлтшӹ,lokaður
647,sauber::A,ире,þrifinn
648,schmutzig::A,шоран,óhreinn
649,schmutzig::A,шоран,sóðalegur
650,schmutzig::A,лявӹрӓн,óhreinn
651,schmutzig::A,лявӹрӓн,sóðalegur
652,schmutzig::A,шорангшы,óhreinn
653,schmutzig::A,шорангшы,sóðalegur
654,roh::A,пеле кӱшӹ,hrár
655,reif::A,кӱшӹ,þroskaður
656,lecker::A,тотан,ljúffengur
657,süß::A,мӱӓн,sætur
658,bitter::A,качы,beiskur
659,sauer::A,шапы,súr
660,hell::A,соты,bjartur
661,hell::A,валгыды,bjartur
662,dunkel::A,пӹц,dimmur
663,dunkel::A,пӹцкемӹш,dimmur
664,schwarz::A,шим,svartur
665,weiß::A,ош,hvítur
666,weiß::A,ошы,hvítur
667,rot::A,якшаргы,rauður
668,gelb::A,сар,gulur
669,gelb::A,сары,gulur
670,blau::A,симсӹ,blár
671,grün::A,ыжар,grænn
672,grau::A,луды,grár
673,bunt::A,ала,marglitur
674,billig::A,шулдаш,ódýr
675,teuer::A,шергӹ,dýr
676,teuer::A,шергӓкӓн,dýr
677,wertvoll::A,ӓкӓн,verðmætur
678,blind::A,слöпöй,blindur
679,blind::A,сльöпöй,blindur
680,taub::A,тӱтӱк,heyrnarlaus
681,kräftig::A,виӓн,öflugur
682,stark::A,виӓн,sterkur
683,schwach::A,шава,veill
684,schwach::A,лӹпкӓ,veill
685,schwach::A,слабка,veill
686,fett::A,таза,feitur
687,schlank::A,яштака,grannur
688,schlank::A,яштака,spengilegur
689,hübsch::A,сӹлнӹ,snotur
690,hübsch::A,сӹлнӹ,laglegur
691,hübsch::A,олмыдшы,snotur
692,hübsch::A,олмыдшы,laglegur
693,böse::A,шӹдӓн,illur
694,böse::A,шӹдӓн,vondur
695,dumm::A,окмак,heimskur
696,faul::A,ялахай,latur
697,fleißig::A,пӓшам яратышы,iðinn
698,geizig::A,шык,nískur
699,klug::A,ышан,hygginn
700,geschickt::A,мастар,fimur
701,geschickt::A,мастар,laginn
702,lieb::A,тыри,kær
703,lieb::A,тыри,ljúfur
704,lustig::A,мындыр,kátur
705,lustig::A,сусу,kátur
706,sanft::A,йӹвӹжӓ,blíður
707,hungrig::A,шужышы,soltinn
708,hungrig::A,шужышы,hungraður
709,krank::A,церлӹ,sjúkur
710,krank::A,хворой,sjúkur
711,nackt::A,цӓрӓ,nakinn
712,traurig::A,сы́лыкан,dapur
713,traurig::A,сы́лыкан,hryggur
714,traurig::A,кымы́лдымы,dapur
715,traurig::A,кымы́лдымы,hryggur
716,lebendig::A,живой,lifandi
717,gut::A,яжо,góður
718,schlecht::A,уда,slæmur
719,schlecht::A,уда,lélegur
720,schlecht::A,худа,slæmur
721,schlecht::A,худа,lélegur
722,richtig::A,вургамла,réttur
723,schlimm::A,йӹрнык,slæmur
724,wahr::A,настоящий,sannur
725,wahr::A,настояшый,sannur
726,alt::A,шонгы,gamall
727,neu::A,у,nýr
728,ehemalig::A,тошты,fyrrverandi
729,alt[Lebewesen]::A,ӹлалшӹ,gamall
730,jung::A,нöргӹ,ungur
731,jung::A,молода,ungur
732,arm::A,укеӓн,vesall
733,arm::A,укеӓн,fátækur
734,reich::A,паян,ríkur
735,reich::A,паян,auðugur
736,reich::A,пурлыкан,ríkur
737,reich::A,пурлыкан,auðugur
738,bekannt::A,палӹмӹ,kunnugur
739,berühmt::A,лӹмлы,frægur
740,fremd::A,эдемӹн,framandi
741,fremd::A,эдемӹн,ókunnugur
742,verschieden::A,тӹрлӹ,ýmis
743,nah::A,лишӹл,nálægur
744,fern::A,мӹндӹр,fjarri
745,fern::A,мӹндӹр,fjarlægur
746,linker::A,шалахай,vinstri
747,rechter::A,вургамла,hægri
748,anderer::A,вес,annar
749,anderer::A,весӹ,annar
750,erster::A,икшӹ,fyrsti
751,erster::A,икӹмшӹ,fyrsti
752,zweiter::A,кокшы,annar
753,dritter::A,кымшы,þriðji
754,letzter::A,остатка,síðasti
755,allein::ADV,иктӹ,einn
756,allein::ADV,иктӹ,aleinn
757,allein::ADV,иктӹт,einn
758,allein::ADV,иктӹт,aleinn
