,Concept_ID,te,ka
636,geschickt::A,నిపుణతగల,მარჯვე
637,geschickt::A,నిపుణతగల,გაწაფული
638,lieb::A,ప్రియమైన,სატრფიალო
639,lustig::A,ఉల్లాసము గల,მხიარული
640,sanft::A,సాధువైన,ალერსიანი
641,sanft::A,సాధువైన,გრძნობიერი
642,hungrig::A,ఆకలిగొనిన,მშიერი
643,krank::A,వ్యాధిగల,სნეული
644,krank::A,వ్యాధిగల,ავადმყოფი
645,nackt::A,దిగంబరమైన,ტიტველი
646,traurig::A,విచారముగల,მწუხარე
647,traurig::A,విచారముగల,სევდიანი
648,lebendig::A,ప్రాణముతో నున్న,ცოცხალი
649,gut::A,మంచి,კარგი
650,schlecht::A,చెడ్డ,უხეირო
651,richtig::A,సరియైన,ნამდვილი
652,schlimm::A,అసహ్యమైన,ცუდი
653,wahr::A,నిజమైన,სწორი
654,wahr::A,నిజమైన,ჭეშმარიტი
655,alt::A,ముసలి,ძველი
656,neu::A,క్రొత్త,ახალი
657,ehemalig::A,పూర్వపు,ყოფილი
658,alt[Lebewesen]::A,ముసలి,ბებერი
659,jung::A,పసి,ნორჩი
660,jung::A,పసి,ახალგაზრდა
661,arm::A,బీద,ღარიბი
662,reich::A,ధనవంతుడైన,მდიდარი
663,bekannt::A,తెలిసిన,ცნობილი
664,berühmt::A,ప్రపిద్దికెక్కివ,გამოჩენილი
665,fremd::A,అన్యమైన,უცხო
666,fremd::A,అన్యమైన,გარეშე
667,verschieden::A,భేదమైన,სხვაგვარი
668,nah::A,దగ్గఱనున్న,ახლო
669,fern::A,దూరమందున్న,შორი
670,fern::A,దూరమందున్న,შორეული
671,linker::A,ఎడమప్రక్కగ,მარცხენა
672,rechter::A,కుడి,მარჯვენა
673,anderer::A,వేఱ్తెన,სხვა
674,erster::A,మొదటి,პირველი
675,zweiter::A,రెండన,მეორე
676,dritter::A,మూడో,მესამე
677,letzter::A,కడపటి,ბოლო
678,letzter::A,కడపటి,უკანასკნელი
679,allein::ADV,ఒంటిగా,მარტო
680,auf einmal::ADV,హరాత్తుగ,ერთდროულად
681,zusammen::ADV,కలిసి,ერთად
682,lange::ADV,బహుకాలము,დიდხანს
683,plötzlich::ADV,హరాత్తుగ,მოულოდნელად
684,sofort::ADV,తక్షణము,ახლავე
685,später::ADV,ఇటీవలి,მოგვიანებით
686,jetzt::ADV,ఇప్పుడు,ახლა
687,heute::ADV,నేడు,დღეს
688,morgen::ADV,ఱేపు,ხვალ
689,bald::ADV,శీఘ్రముగ,მალე
690,dann::ADV,అప్పుడు,მერე
691,gestern::ADV,నిన్నటి దినము,გუშინ
692,einst::ADV,పూర్వమొకప్పుడు,ოდესღაც
693,damals::ADV,అప్పుడు,მაშინ
694,danach::ADV,అప్పుడు,მერმე
695,danach::ADV,అప్పుడు,შემდეგ
696,vorher::ADV,ఎదుట,ადრე
697,vorher::ADV,ఎదుట,წინათ
698,zuerst::ADV,మొదటిలో,ჯერ
699,einmal::ADV,ఒకసారి,ერთხელ
700,manchmal::ADV,అప్పటప్పటికి,ხან
701,manchmal::ADV,అప్పటప్పటికి,ზოგჯერ
702,oft::ADV,తఱచుగా,ხშირად
703,immer::ADV,ఎల్లప్పుడు,მუდამ
704,immer::ADV,ఎల్లప్పుడు,ყოველთვის
705,niemals::ADV,ఎప్పుడునులేదు,არასდროს
706,hier::ADV,ఇక్కడ,აქ
707,hierhin::ADV,ఇక్కడకు,აქეთ
708,von hier::ADV,ఇక్కడనుండి,აქედან
709,dort::ADV,అక్కడ,იქ
710,dorthin::ADV,అక్కడికి,იქით
711,geradeaus::ADV,సూటిగా,პირდაპირ
712,vorwärts::ADV,ముందుకు,წინ
713,rückwärts::ADV,వెనుకకు,უკან
714,zurück::ADV,వెనుకభాగము,უკანვე
715,unten::ADV,క్రింద,დაბლა
716,unten::ADV,క్రింద,ქვევით
717,hinab::ADV,కిందికి,ძირს
718,oben::ADV,మీద,ზემოთ
719,hinauf::ADV,పైకి,ზევით
720,überall::ADV,అంతటా,ყველგან
721,nicht::ADV,కాదు,არ
722,ein wenig::ADV,కొంచెము,ცოტა
723,kaum::ADV,చాలిచాలక,ძლივს
724,sehr::ADV,చాల,მეტად
725,sehr::ADV,చాల,ძალიან
726,so::ADV,ఆలాగున,ისე
727,noch::ADV,ఇప్పటికిని,ჯერ
728,nur::ADV,మాత్రము,მხოლოდ
729,schon::ADV,ఇదివఱకే,უკვე
730,wieder::ADV,తిరిగి,ისევ
731,wieder::ADV,తిరిగి,კიდევ
732,vergebens::ADV,నిష్ఫలముగా,ამაოდ
733,vergebens::ADV,నిష్ఫలముగా,ტყუილად
734,vor::PRP,ముందు,წინ
735,hinter::PRP,వెనుక,უკან
736,hinter::PRP,వెనుక,მიღმა
737,unter::PRP,క్రింద,ქვეშ
738,unter::PRP,క్రింద,ქვევით
739,durch::PRP,ద్వారా,გავლით
740,neben::PRP,దగ్గెర,გვერდით
741,zwischen::PRP,మధ్య,შუა
742,zwischen::PRP,మధ్య,შორის
743,wegen::PRP,కారణంగా,გამო
744,wegen::PRP,కారణంగా,შედეგად
745,dies::PRN,ఇది,ეს
746,das::PRN,అది,ეგ
747,alles::PRN,సకలము,ყველაფერი
748,ich::PRN,నేను,მე
749,du::PRN,నీవు,შენ
750,er::PRN,అతడు,ის
751,er::PRN,అతడు,იგი
752,wir::PRN,మనము,ჩვენ
753,ihr::PRN,మీరు,თქვენ
754,sie::PRN,వారు,ისინი
755,was::FPRN,ఏమి,რა
756,wer::FPRN,ఎవడు,ვინ
757,wo::FADV,ఎక్కడ,სად
758,wohin::FADV,ఎందుకు,საით
759,wie::FADV,ఎట్టు,როგორ
760,warum::FADV,ఏల,რაზე
761,warum::FADV,ఏల,რატომ
762,wieviel::FNUM,ఎంత,რამდენი
763,eins::NUM,ఒకటి,ერთი
764,zwei::NUM,రెండు,ორი
765,drei::NUM,మూడు,სამი
766,vier::NUM,నాలుగు,ოთხი
767,fünf::NUM,అయిదు,ხუთი
768,sechs::NUM,ఆఱు,ექვსი
769,sieben::NUM,ఏరు,შვიდი
770,acht::NUM,ఎనిమదు,რვა
771,neun::NUM,తొమ్మిది,ცხრა
772,zehn::NUM,పది,ათი
773,elf::NUM,పదునొకొండు,თერთმეტი
774,zwölf::NUM,పండ్రండు,თორმეტი
775,zwanzig::NUM,ఇరుపది,ოცი
776,dreißig::NUM,ముప్పది,ოცდაათი
777,vierzig::NUM,నలువది,ორმოცი
778,fünfzig::NUM,ఏబది,ორმოცდაათი
779,sechzig::NUM,అరుపది,სამოცი
780,siebzig::NUM,డెబ్బది,სამოცდაათი
781,achtzig::NUM,ఎనుబది,ოთხმოცი
782,neunzig::NUM,తొంబది,ოთხმოცდაათი
783,hundert::NUM,నూఱు,ასი
784,tausend::NUM,వేయి,ათასი
785,und::CNJ,మఱియు,და
786,oder::CNJ,లేక,ან
787,stehen::V,నిలుచు,დგას
788,sitzen::V,కూర్చుండు,ზის
789,liegen::V,పండుకొనుట,აწევს
790,hängen::V,వ్రేలాడదీయు,კიდია
791,werden::V,అగు,გახდება
792,passieren::V,సంభవించు,მოხდება
793,beginnen::V,ఆరంభించు,იწყება
794,enden::V,తీరుట,გათავდება
795,wechseln::V,మార్చు,იცვლება
796,aufgehen[Sonne]::V,ఉదయించు,ამოდის
797,untergehen[Sonne]::V,అస్తమించు,ჩადის
798,scheinen[Sonne]::V,ప్రకాశించు,ანათებს
799,donnern::V,ఉరుముట,ქუხს
800,wehen::V,దురద్పప్టము,ქრის
801,wehen::V,దురద్పప్టము,დაუბერავს
802,strömen::V,పారుట,იღვრება
803,fließen::V,ప్రవహించు,დის
804,fließen::V,ప్రవహించు,მიედინება
805,sich drehen::V,తిరుగు,ტრიალებს
806,schwanken::V,ఆడించుట,ირხევა
807,schwingen::V,ఊగుట,ირხევა
808,fallen::V,పడు,დავარდება
809,brennen::V,కాలుట,იწვის
810,rauchen::V,పొగసుట,ბოლავს
811,rauchen::V,పొగసుట,აბოლებს
812,regnen::V,కురిపించుట,წვიმს
813,gefrieren::V,గడ్డకట్టు,იყინება
814,tauen::V,కరగు,დნება
815,schmelzen::V,కరగు,დნება
816,trocknen::V,యెండుట,გაშრება
817,sieden::V,ఉడుకు,დუღს
818,faulen::V,క్రుళ్లు,ლპება
819,verfaulen::V,క్షిణించు,ლპება
820,reißen::V,చించు,დაიხევა
821,versinken::V,మునుగు,ეფლობა
822,versinken::V,మునుగు,ჩაიძირება
823,vergehen::V,సంభవించు,გადის
824,erscheinen::V,కనబడు,გამოჩნდება
825,verschwinden::V,అదృశ్యమగు,გააქრება
826,verschwinden::V,అదృశ్యమగు,დაიკარგება
827,sinken::V,ముణుగుట,დაიწევს
828,abnehmen::V,తగ్గు,შემცირდება
829,zunehmen::V,పెరుగుట,გასუქდება
830,steigen::V,లేచు,მოიმატებს
831,wachsen::V,పెరుగు,იზრდება
832,wachsen::V,పెరుగు,მრავლდება
833,glänzen::V,ప్రకాశించు,ბრწყინავს
834,funkeln::V,ప్రకాశించు,კაშკაშებს
835,lärmen::V,అరుచుట,ხმაურობს
836,läuten::V,మేళవించుట,დარეკავს
837,klingeln::V,వాయించుట,დარეკავს
838,klirren::V,ఘంటానాదము,დააწკარუნებს
839,brausen::V,గర్జించు,ბობოქრობს
840,rauschen::V,చటచటమనుట,შრიალებს
841,klingen::V,ధ్వనించుట,ხმას გამოსცემს
842,bellen::V,అఱచు,უყეფს
843,heulen::V,కూయు,ღმუის
844,blasen::V,దురద్పప్టము,დაუბერავს
845,pfeifen::V,ఈలవేయు,უსტვენს
846,schreien::V,అఱచు,ყვირის
847,stöhnen::V,మూలుగు,კვნესის
848,zittern::V,వణకు,აძაგძაგებს
849,leben::V,జీవించుట,ცოცხლობს
850,geboren werden::V,పుట్టుట,იშვება
851,geboren werden::V,పుట్టుట,იბადება
852,atmen::V,ఉపిరి తీయు,სუნთქავს
853,trinken::V,త్రాగు,სვამს
854,trinken::V,త్రాగు,დალევს
855,essen::V,తిను,შეჭამს
856,schlucken::V,మ్రింగు,ყლაპავს
857,müde werden::V,అలయు,დაიქანცება
858,einschlafen::V,నిద్రించు,დაიძინებს
859,schlafen::V,నిద్రురించు,სძინავს
860,aufwachen::V,మేలుకొను,გაიღვიძებს
861,aufstehen::V,లేచు,ადგება
862,sich erholen::V,నడ్డి వాల్చు,დაისვენებს
863,krank werden::V,జబ్బుపడు,ავად გახდება
864,krank sein::V,జబ్బు చేయు,ავადმყოფობს
865,schmerzen::V,నొచ్చుట,სტკივა
866,husten::V,దగ్గుట,ახველებს
867,genesen::V,కుదురుట,მორჩება
868,sterben::V,మరణించు,კვდება
869,umkommen::V,నశించు,დაიღუპება
870,sich bewegen::V,కదలు,იძვრის
871,sich bewegen::V,కదలు,მოძრაობს
872,sich rühren::V,కదలు,გაინძრევა
873,sich erheben::V,లేచు,ადგება
874,sich setzen::V,కూర్చుణ్డు,დაჯდება
875,hinfallen::V,దొర్లు,დაეცემა
876,laufen::V,నడచు,დადის
877,schreiten::V,అడుగుపెట్టుట,აბიჯებს
878,spazierengehen::V,పచారు చేయు,დასეირნობს
879,eilen::V,తొందరపడు,მიიჩქარის
880,sich beeilen::V,త్వరపెట్టు,აჩქარდება
881,sausen::V,విసరికొట్టు,მიქრის
882,rennen::V,పరుగెత్తు,დარბის
883,springen::V,దుముకు,ხტის
884,klettern::V,ఎక్కు,ძვრება
885,schaukeln::V,ఉయ్యాల ఊగు ,ქანაობს
886,kriechen::V,ప్రాకు,დაბობღავს
887,schwimmen::V,ఈదు,ცურავს
888,tauchen::V,మునుగు,ჩაიძირება
889,rudern::V,తెడ్లతోఁగడపు,ნიჩაბს უსვამს
890,fahren::V,నడపు,დადის
891,fahren::V,నడపు,მგზავრობს
892,fliegen::V,ఎగురు,იფრენს
893,fliegen::V,ఎగురు,გაფრინდება
894,gehen::V,పోవు,მიდის
895,weggehen::V,బయలుదేరు,წამოდის
896,abfahren::V,విడిచిపోవు,მიემგზავრება
897,anhalten::V,నిలుపు,ჩერდება
898,hineingehen::V,ప్రవేశించు,შედის
899,eintreten::V,ప్రవేశించు,შედის
900,kommen::V,వచ్చు,მოდის
901,ankommen::V,వచ్చి చేరు,ჩადის
902,zurückkommen::V,తిరిగీవచ్చుట,დაბრუნდება
903,bleiben::V,ఉండు,დარჩება
904,warten::V,కనిపెట్టు,ელოდება
905,erwarten::V,నిరిక్షించు,ელის
906,erwarten::V,నిరిక్షించు,დაიცდის
907,suchen::V,వెదకు,ეძებს
908,suchen::V,వెదకు,მოძებნის
909,finden::V,కనుగొను,მიაგნებს
910,finden::V,కనుగొను,გამოძებნის
911,versuchen::V,ప్రయత్నించు,ცდის
912,versuchen::V,ప్రయత్నించు,ცდილობს
913,vorbereiten::V,తయారుచేయు,მოამზადებს
914,lieben::V,ప్రేమించు,უყვარს
915,mögen::V,ఇష్టపడు,ეტრფის
916,lachen::V,నవ్వు,იცინის
917,rühren::V,గుండె తాకు,გულს აუჩუყებს
918,weinen::V,వీడ్చు,ტირის
919,schimpfen::V,గొణుగు,შეიგინება
920,sich ärgern::V,అలుగు,გაბრაზობს
921,sich fürchten::V,భయపడు,შიშობს
922,fürchten::V,భయపడు,ფრთხილობს
923,fliehen::V,పాఱిపోపు,გაიქცევა
924,flüchten::V,తప్పించుకొను,გაიქცევა
925,sehen::V,చూచు,ხედავს
926,anschauen::V,చూచు,ნახავს
927,ansehen::V,కాచియుండు,უყურებს
928,hören::V,విను,ისმენს
929,zuhören::V,విను,მოისმენს
930,probieren::V,చవిచూచుట,გასინჯავს
931,riechen::V,వాసనచూచు,ყნოსავს
932,fühlen::V,స్పర్శించుట,გრძნობს
933,scheinen::V,కనబడు,ეჩვენება
934,zu sehen sein::V,చూవు,მოჩანს
935,vernehmen::V,విను,გაიგებს
936,frieren::V,చలికి వడకు,იყინება
937,tun::V,చేయు,აკეთებს
938,können::V,గల,შეიძლება
939,wollen::V,కోరు,უნდა
940,anfangen::V,ఆరంభించు,დაიწყებს
941,beenden::V,ముగించు,ამთავრებს
942,aufhören::V,నిలుపు,შეწყვეტს
943,gelingen::V,గెలుపాందు,მოახერხებს
944,geraten::V,వెలువడు,გამოდის
945,öffnen::V,తెఱచు,გახსნის
946,schließen::V,మూయు,ხურავს
947,schließen::V,మూయు,დაკეტავს
948,stellen::V,ఉంచు,დადგამს
949,setzen::V,ఉంచు,დასვამს
950,legen::V,పెట్టు,დადებს
951,berühren::V,తాకు,შეახებს
952,berühren::V,తాకు,მიაკარებს
953,verbinden::V,చేర్చుట,შეაერთებს
954,bedecken::V,మూయు,გადააფარებს
955,aufhängen::V,వ్రేలాడదీయు,დაკიდებს
956,anzünden::V,వెలిగించు,დაანთებს
957,anzünden::V,వెలిగించు,მოუკიდებს
958,aufheben::V,సేకరించు,აიღებს
959,aufheben::V,సేకరించు,აიყვანს
960,zurücklassen::V,విడుచు,დატოვებს
961,verlieren::V,పోగొట్టుకొను,დაკარგავს
962,fallen lassen::V,జాఱవిడుచు,გაუვარდება
963,machen::V,చేయు,გააკეთებს
964,machen::V,చేయు,გამოიწვევს
965,herstellen::V,ఉత్పత్తిచేయు,დაამზადებს
966,bauen::V,నిర్మించు,ააშენებს
967,reparieren::V,సరిచేయు,შეაკეთებს
968,reparieren::V,సరిచేయు,გაარემონტებს
969,verbessern::V,వృద్ధి చేయు,გამოაკეთებს
970,verbessern::V,వృద్ధి చేయు,გააუმჯობესებს
971,ändern::V,మార్చు,შეცვლის
972,graben::V,త్రవ్వు,თხრის
973,beugen::V,వంచు,ხრის
974,biegen::V,వంచు,გაღუნავს
975,drehen::V,నూలువడుకు,ატრიალებს
976,wenden::V,త్రిప్పు,მოაბრუნებს
977,umdrehen::V,త్రిప్పు,შეატრიალებს
978,heben::V,ఎత్తు,ასწევს
979,hochheben::V,ఎత్తు,აიყვანს
980,ergreifen::V,వశపఱచుకొను,სტაცებს
981,halten::V,ఉంచు,უჭირავს
982,drücken::V,అణచు,დააწვება
983,schieben::V,నొక్కు,მისწევს
984,kratzen::V,గోకు,მოფხანს
985,lecken::V,నాకు,ლოკავს
986,beißen::V,కఱచు,უკბენს
987,abreißen::V,తెగతెంచు,გლეჯს
988,abreißen::V,తెగతెంచు,მოწყვეტს
989,abschneiden::V,తెగకొట్టు,გაჭრის
990,binden::V,కట్టు,შეკრავს
991,binden::V,కట్టు,გადააბამს
992,stecken::V,తగులుకొనివుండుట,ჩაასობს
993,brechen::V,పగులగొట్టు,მოიტეხს
994,klopfen::V,కొట్టు,აკაკუნებს
995,hauen::V,కొట్టు,ლეწავს
996,kleben::V,అంటుకొను,წებავს
997,kleben::V,అంటుకొను,დააწებებს
998,reiben::V,రాచు,დაზელს
999,streichen::V,వ్యాపింపజేయు,უსვამს
1000,schleifen::V,రాచు,ლესავს
1001,schneiden::V,కోయు,გაჭრის
1002,rütteln::V,కుదిలించుట,არხევს
1003,schütteln::V,కదల్చు,არყევს
1004,schütteln::V,కదల్చు,ანძრევს
1005,schwenken::V,ఊచుట,აქნევს
1006,schütten::V,పోయు,ღვრის
1007,schütten::V,పోయు,დააქცევს
1008,füllen::V,నింపు,გაავსებს
1009,einwickeln::V,చుట్టు,შეახვევს
1010,tragen::V,మోయు,მიიტანს
1011,schleppen::V,ఈడ్చు,მიათრევს
1012,ziehen::V,ఈడ్చు,წევს
1013,ziehen::V,ఈడ్చు,ათრევს
1014,aufbewahren::V,కాపాడు,შეინახავს
1015,werfen::V,విసరు,ისვრის
1016,fangen::V,పట్టుకొను,დაიჭერს
1017,packen::V,పట్టుకొను,სტაცებს
1018,verstecken::V,దాచు,მალავს
1019,teilen::V,భాగించు,დაყოფს
1020,schicken::V,పంపు,გაგზავნის
1021,bringen::V,తెచ్చు,მოიტანს
1022,hinzufügen::V,చేర్చు,დაამატებს
1023,bekommen::V,సంపాదించు,ამოიღებს
1024,erhalten::V,పుచ్చుకొను,იღებს
1025,nehmen::V,తీసికొను,აიღებს
1026,wählen::V,ఇష్టపడు,გადაარჩევს
1027,auswählen::V,ఏరుకొను,ამოარჩევს
1028,bewahren::V,భద్రపఱుచు,ინარჩუნებს
1029,behindern::V,అడ్డగించుట,აბრკოლებს
1030,behindern::V,అడ్డగించుట,გააძნელებს
1031,verderben::V,చెఱచు,გააფუჭებს
1032,beschädigen::V,చెరుపుట,დააზიანებს
1033,zerbrechen::V,పగులగొట్టు,დაამტვრევს
1034,zerreißen::V,చించు,გახევს
1035,zerstören::V,వాశనము చేయు,მოსპობს
1036,zerstören::V,వాశనము చేయు,დაანგრევს
1037,verbrennen::V,కాల్చు,დაწვავს
1038,geben::V,ఇచ్చు,აძლევს
1039,reichen::V,అందుకొనుట,მიაწოდებს
1040,schenken::V,అర్పించు,აჩუქებს
1041,versprechen::V,వాగ్దత్తము చేయు,აღუთქვამს
1042,wünschen::V,కోరు,უსურვებს
1043,loben::V,స్తుతించు,აქებს
1044,loben::V,స్తుతించు,ამკობს
1045,küssen::V,ముద్దుపెట్టుకొను,აკოცებს
1046,wiegen::V,ఊచుట,არხევს
1047,zudecken::V,మూయు,გადახურავს
1048,wecken::V,నిద్రపలేపుట,გააღვიძებს
1049,zeigen::V,చూవు,დაანახვებს
1050,führen::V,దారిచూపు,მიჰყავს
1051,lehren::V,బోధించు,ასწავლის
1052,unterrichten::V,నేర్పు,ასწავლის
1053,aufziehen::V,పెంచు,აღზრდის
1054,leiten::V,తీసుకపోవుట,აწარმოებს
1055,leiten::V,తీసుకపోవుట,ხელმძღვანელობს
1056,antreiben::V,ప్రేరేపించు,დააჩქარებს
1057,lassen::V,అనుమతించు,ა--ინებს
1058,einladen::V,ఆహ్వానించు,მოიპატიჟებს
1059,vereinigen::V,కూడుట,შეაერთებს
1060,besuchen::V,పోయి చూచు,სანახავად მიდის
1061,treffen::V,కలియు,შეხვდება
1062,sich versammeln::V,కూర్చు,შეიკრიბება
1063,spielen::V,ఆట లాడు,ეთამაშება
1064,singen::V,పాడు,მღერის
1065,tanzen::V,నృత్యముచేయు,ცეკვავს
1066,sich trennen::V,ఎడబాయుట,მოშორდება
1067,verlassen::V,విడుచు,მიატოვებს
1068,retten::V,తప్పించుట,იხსნის
1069,retten::V,తప్పించుట,გადაარჩენს
1070,bewachen::V,కాపాడు,დარაჯობს
1071,bewachen::V,కాపాడు,უთვალთვალებს
1072,schützen::V,రక్షించు,დაიფარავს
1073,verteidigen::V,రక్షించు,დაიცავს
1074,sich schlagen::V,జగడమాడు,იჩხუბებს
1075,schießen::V,కాల్చు,ისვრის
1076,siegen::V,గెలుచు,გაიმარჯვებს
1077,ärgern::V,పీడించుట,აჯავრებს
1078,schlagen::V,కొట్టు,ცემს
1079,treten::V,తన్ను,პანღურს ამოჰკრავს
1080,stechen::V,కుట్టు,სჩხვლეტს
1081,stoßen::V,గెంటు,დაეჯახება
1082,stehlen::V,దొంగిలించు,ქურდობს
1083,stehlen::V,దొంగిలించు,მოიპარავს
1084,stören::V,కలతపఱచు,შეაწუხებს
1085,belästigen::V,పీడించు,მობეზრდება
1086,verbergen::V,దాచు,დამალავს
1087,täuschen::V,మోసము చేయు,შეცდებს
1088,betrügen::V,మోసపుచ్చు,მოატყუებს
1089,töten::V,చంపు,მოკლავს
1090,wohnen::V,నివసించు,ცხოვრობს
1091,wohnen::V,నివసించు,ბინადრობს
1092,arbeiten::V,పనిచేయు,მუშაობს
1093,sammeln::V,ప్రోగుచేయు,შეკრებს
1094,pflücken::V,యేరుట,კრეფს
1095,jagen::V,వేటాడు,ნადირობს
1096,fischen::V,వెదకు,თევზაობს
1097,fassen::V,పట్టుకొమ,დააჭერს
1098,hüten::V,మందచేరుట,მწყემსავს
1099,treiben::V,నడపు,მიერეკება
1100,anbinden::V,కట్టు,მიაბამს
1101,füttern::V,భోజనము పెట్టు,აჭმევს
1102,melken::V,పాలు పితుకు,წველის
1103,hacken::V,నఱకు,კეპავს
1104,gießen::V,నీళ్ళుకట్టుట,რწყავს
1105,reifen::V,పండుట,მწიფდება
1106,zubereiten::V,వండు,მოამზადებს
1107,kochen::V,వండు,მოხარშავს
1108,backen::V,రొట్టెకాల్చు,გამოაცხობს
1109,braten::V,వేపు,შეწვავს
1110,umrühren::V,కదులుట,შეურევს
1111,umrühren::V,కదులుట,გათქვეფს
1112,stricken::V,అల్లు,ქსოვს
1113,nähen::V,కుట్టు,გაკერავს
1114,färben::V,రంగు వేయు,შეღებავს
1115,reinigen::V,శుభ్రము చేయు,გაწმენდს
1116,reinigen::V,శుభ్రము చేయు,გასუფთავებს
1117,waschen::V,కడుగు,გარეცხავს
1118,abwischen::V,తుడుచు,წაშლის
1119,spülen::V,నీటిలో జడించు,გაავლებს
1120,fegen::V,ఊడ్చు,დაბლანდავს
1121,kehren::V,ఊడ్చు,დაგვის
1122,baden::V,స్నానము చేయు,ბანაობს
1123,sich waschen::V,కడుగు,იბანება
1124,ausziehen::V,విప్పు,გაიხდის
1125,anziehen::V,ధరించు,ჩაიცვამს
1126,sich anziehen::V,బట్టలు వేసుకొను,ჩაიცვამს
1127,sich anziehen::V,తొడుగుకొను,ჩაიცვამს
1128,kämmen::V,దువ్వుట,დავარცხნის
1129,schmücken::V,అలంకరించు,მორთავს
1130,sagen::V,చెప్పు,იტყვის
1131,sprechen::V,చెప్పు,ლაპარაკობს
1132,reden::V,మాటలాడు,საუბრობს
1133,sich unterhalten::V,ముచ్చటలాడు,ბაასობს
1134,sich unterhalten::V,ముచ్చటలాడు,მუსაიფობს
1135,fragen::V,ప్రశ్నించు,ჰკითხავს
1136,bitten::V,కోరు,სთხოვს
1137,erzählen::V,చెప్పు,მოუთხრობს
1138,mitteilen::V,తెలియజేయు,აუწყებს
1139,mitteilen::V,తెలియజేయు,აცნობებს
1140,nennen::V,పేరు వెట్టు,უწოდებს
1141,rufen::V,పిలుచు,დაუძახებს
1142,prahlen::V,జల్లి,ტრაბახობს
1143,übersetzen::V,తర్జుమాచేయు,გადათარგმნის
1144,denken::V,ఆలోచించు,ფიქრობს
1145,denken::V,ఆలోచించు,აზროვნებს
1146,glauben::V,నమ్ము,სჯერა
1147,bemerken::V,గుర్తించు,შენიშვნავს
1148,erkennen::V,గుర్తించు,გამოიცნობს
1149,begreifen::V,గ్రహించు,გაიგებს
1150,verstehen::V,గ్రహించు,გაიგონებს
1151,lernen::V,నేర్చు కొను,ისწავლის
1152,wissen::V,తెలిసికొను,ეცოდინება
1153,sich erinnern an::V,జ్ఞాపకముంచుకొను,მოიგონებს
1154,sich erinnern an::V,జ్ఞాపకముంచుకొను,გაიხსენებს
1155,vergessen::V,మఱచిపోవు,ივიწყებს
1156,messen::V,కొలుచుట,ზომავს
1157,zählen::V,లెక్కపెట్టు,ითვლის
1158,rechnen::V,లెక్కపెట్టు,გაიანგარიშებს
1159,lesen::V,చదువు,კითხულობს
1160,malen::V,పూనుట,ხატავს
1161,zeichnen::V,వ్రాసుట,ხაზავს
1162,schreiben::V,వ్రాయు,დაწერს
1163,besitzen::V,కలిగియుండు,ექნება
1164,kaufen::V,కొను,ყიდულობს
1165,verkaufen::V,అమ్ము,გაყიდის
1166,bezahlen::V,చెల్లించు,გადაიხდის
1167,zahlen::V,చెల్లించు,გადაიხდის
1168,beherrschen::V,ఏలు,ფლობს
1169,ertragen::V,భరించు,მოითმენს
