,Concept_ID,lt,sl
789,damals::ADV,anuokart,takràt
790,danach::ADV,po to,potèm
791,danach::ADV,paskui,potèm
792,vorher::ADV,anksčiau,poprèj
793,zuerst::ADV,pirma,spŕva
794,zuerst::ADV,iš pradžių̃,spŕva
795,einmal::ADV,kartą,ênkrat
796,einmal::ADV,vieną kartą,ênkrat
797,manchmal::ADV,kai kada,včásih
798,oft::ADV,dažnai,pogósto
799,immer::ADV,visada,védno
800,immer::ADV,visada,zméraj
801,immer::ADV,visuomet,védno
802,immer::ADV,visuomet,zméraj
803,niemals::ADV,niekada,nikdàr
804,niemals::ADV,niekuomet,nikdàr
805,hier::ADV,čia,tù
806,hier::ADV,čia,túkaj
807,hierhin::ADV,šen,sèmkaj
808,hierhin::ADV,čionai,sèmkaj
809,von hier::ADV,iš čia,od tú
810,dort::ADV,ten,tàm
811,dort::ADV,tenai,tàm
812,dorthin::ADV,ten,tjà
813,dorthin::ADV,ten link,tjà
814,geradeaus::ADV,tiesiai,rávno napréj
815,vorwärts::ADV,pirmyn,napréj
816,rückwärts::ADV,atbulai,zádaj
817,zurück::ADV,atgal,nazáj
818,unten::ADV,žemai,dôli
819,unten::ADV,žemai,spôdaj
820,unten::ADV,apačioje,dôli
821,unten::ADV,apačioje,spôdaj
822,hinab::ADV,žemyn,dôl
823,oben::ADV,viršuj,gôri
824,oben::ADV,viršuj,zgôraj
825,hinauf::ADV,aukštyn,gôr
826,hinauf::ADV,į viršų,gôr
827,überall::ADV,visur,povsód
828,nicht::ADV,ne,ne
829,ein wenig::ADV,truputį,málo
830,kaum::ADV,vos,kómaj
831,sehr::ADV,labai,zeló
832,sehr::ADV,baisiai,zeló
833,so::ADV,taip,takó
834,noch::ADV,dar,še
835,nur::ADV,tik,samó
836,nur::ADV,vien,samó
837,schon::ADV,jau,žè
838,wieder::ADV,vėl,spét
839,wieder::ADV,iš naujo,spét
840,vergebens::ADV,veltui,zamàn
841,vergebens::ADV,veltui,zastónj
842,vergebens::ADV,bergždžiai,zamàn
843,vergebens::ADV,bergždžiai,zastónj
844,vor::PRP,prieš,pred
845,hinter::PRP,už,za
846,unter::PRP,po,pod
847,durch::PRP,pro,skózi
848,durch::PRP,per,skózi
849,neben::PRP,prie,kràj
850,neben::PRP,prie,póleg
851,neben::PRP,šalia,kràj
852,neben::PRP,šalia,póleg
853,zwischen::PRP,tarp,med
854,zwischen::PRP,tarp,izmed
855,wegen::PRP,dėl,zarádi
856,wegen::PRP,dėlei,zarádi
857,dies::PRN,šis,tó
858,dies::PRN,šitas,tó
859,das::PRN,tat,tó
860,alles::PRN,visas,vsè
861,ich::PRN,aš,jàz
862,du::PRN,tu,tí
863,er::PRN,jis,òn
864,wir::PRN,mes,mí
865,ihr::PRN,jūs,ví
866,sie::PRN,ji,ôni
867,sie::PRN,jos,ôni
868,was::FPRN,kas,káj
869,wer::FPRN,kas,kdó
870,wo::FADV,kur,kjé
871,wohin::FADV,kur,kám
872,wohin::FADV,kur link,kám
873,wie::FADV,kaip,kakó
874,warum::FADV,kod̃ėl,zakáj
875,warum::FADV,dėl ko,zakáj
876,wieviel::FNUM,kiek,kóliko
877,eins::NUM,vienas,êden
878,zwei::NUM,du,dvá
879,drei::NUM,trys,trí
880,vier::NUM,keturi,štíri
881,fünf::NUM,penki,pét
882,sechs::NUM,šeši,šést
883,sieben::NUM,septyni,sédem
884,acht::NUM,aštuoni,ósem
885,neun::NUM,devyni,devét
886,zehn::NUM,dešimt,desét
887,elf::NUM,vienuolika,enájst
888,zwölf::NUM,dvylika,dvánajst
889,zwanzig::NUM,dvidešimt,dvájset
890,dreißig::NUM,trisdešimt,trídeset
891,vierzig::NUM,keturiasdešimt,štírideset
892,fünfzig::NUM,penkiasdešimt,pétdeset
893,sechzig::NUM,šešiasdešimt,šéstdeset
894,siebzig::NUM,septyniasdešimt,sédemdeset
895,achtzig::NUM,aštuoniasdešimt,ósemdeset
896,neunzig::NUM,devyniasdešimt,devétdeset
897,hundert::NUM,šimtas,stó
898,tausend::NUM,tūkstantis,tísoč
899,und::CNJ,ĩr,in
900,oder::CNJ,ar,áli
901,oder::CNJ,arba,áli
902,stehen::V,stovėti,státi
903,sitzen::V,sėdėti,sedéti
904,liegen::V,gulėti,ležáti
905,hängen::V,kyboti,viséti
906,hängen::V,kabėti,viséti
907,werden::V,taptis,postáti
908,werden::V,darytis,postáti
909,passieren::V,atsitikti,zgodíti se
910,passieren::V,pasitaikyti,zgodíti se
911,beginnen::V,prasid́ėti,začéti se
912,enden::V,baigtis,končáti se
913,wechseln::V,keistis,ménjati se
914,wechseln::V,pasikeisti,ménjati se
915,aufgehen[Sonne]::V,tekėti,vzíti
916,aufgehen[Sonne]::V,patekėti,vzíti
917,untergehen[Sonne]::V,leistis,zaíti
918,untergehen[Sonne]::V,nusileisti,zaíti
919,scheinen[Sonne]::V,šviesti,sijáti
920,donnern::V,griausti,grméti
921,donnern::V,griaudėti,grméti
922,wehen::V,pūsti,píhati
923,strömen::V,lietis,líti
924,strömen::V,plūsti,líti
925,fließen::V,tekėti,têči
926,sich drehen::V,suktis,vrtéti se
927,sich drehen::V,pasisukti,vrtéti se
928,schwanken::V,svyruoti,kolébati
929,schwingen::V,suptis,níhati
930,fallen::V,pulti,pádati
931,fallen::V,kristi,pádati
932,brennen::V,degti,goréti
933,rauchen::V,rūkyti,kadíti se
934,regnen::V,lyti,deževáti
935,gefrieren::V,užšalti,zmŕzniti
936,tauen::V,tirpti,tájati
937,schmelzen::V,lydytis,kopnéti
938,trocknen::V,džiūti,sušíti se
939,sieden::V,virti,kipéti
940,faulen::V,pūti,gníti
941,verfaulen::V,švinkti,zgníti
942,reißen::V,plyšti,tŕgati se
943,reißen::V,trūkti,tŕgati se
944,versinken::V,skę̃sti,pogrézniti se
945,versinken::V,grimzti,pogrézniti se
946,vergehen::V,praeiti,miníti
947,erscheinen::V,pasirodyti,pojáviti se
948,verschwinden::V,dingti,izgíniti
949,verschwinden::V,išnykti,izgíniti
950,verschwinden::V,pranykti,izgíniti
951,sinken::V,kristi,péšati
952,abnehmen::V,mažėti,pojémati
953,abnehmen::V,silpnėti,pojémati
954,zunehmen::V,didėti,véčati se
955,zunehmen::V,didėti,množíti se
956,zunehmen::V,padaugėti,véčati se
957,zunehmen::V,padaugėti,množíti se
958,steigen::V,kilti,dvígati se
959,wachsen::V,augti,rásti
960,glänzen::V,blizgėti,sijáti
961,funkeln::V,žibėti,ískriti se
962,lärmen::V,triukšmauti,ropotáti
963,lärmen::V,triukšmauti,razgrájati
964,läuten::V,skambinti,zvoníti
965,klingeln::V,skambinti,zvončkljáti
966,klirren::V,žvangėti,žvenketáti
967,brausen::V,šniokšti,šuméti
968,rauschen::V,ošti,šuštéti
969,rauschen::V,ošti,šelestéti
970,rauschen::V,šlamėti,šuštéti
971,rauschen::V,šlamėti,šelestéti
972,klingen::V,skardėti,zvenéti
973,bellen::V,loti,lájati
974,heulen::V,kaukti,zavíjati
975,heulen::V,staugti,zavíjati
976,blasen::V,pūsti,píhniti
977,pfeifen::V,švilpti,pískati
978,pfeifen::V,švilpti,žvížgati
979,pfeifen::V,švilpauti,pískati
980,pfeifen::V,švilpauti,žvížgati
981,schreien::V,šaukti,kričáti
982,stöhnen::V,dejuoti,stókati
983,stöhnen::V,aimanuoti,stókati
984,zittern::V,virpėti,drgetáti
985,leben::V,gyventi,živéti
986,geboren werden::V,gimti,rodíti se
987,atmen::V,alsuoti,díhati
988,atmen::V,kvėpuoti,díhati
989,trinken::V,gerti,píti
990,essen::V,valgyti,jésti
991,schlucken::V,praryti,požírati
992,müde werden::V,nuvargti,péšati
993,müde werden::V,nuvargti,utrúditi se
994,müde werden::V,privargti,péšati
995,müde werden::V,privargti,utrúditi se
996,einschlafen::V,užmigti,zaspáti
997,schlafen::V,miegoti,spáti
998,aufwachen::V,pabusti,zbudíti se
999,aufstehen::V,keltis,vstáti
1000,aufstehen::V,atsikelti,vstáti
1001,sich erholen::V,pailsėti,oddahníti se
1002,sich erholen::V,poilsiauti,oddahníti se
1003,krank werden::V,susirgti,oboléti
1004,krank sein::V,sirgti,bíti bolán
1005,schmerzen::V,sopėti,boléti
1006,schmerzen::V,skaudėti,boléti
1007,husten::V,kosėti,kášljati
1008,genesen::V,sveikti,okrévati
1009,genesen::V,taisytis,okrévati
1010,sterben::V,mirti,umréti
1011,sterben::V,numirti,umréti
1012,umkommen::V,žūti,pogíniti
1013,sich bewegen::V,judėti,zganíti se
1014,sich bewegen::V,pasijudinti,zganíti se
1015,sich rühren::V,krutėti,premakníti se
1016,sich erheben::V,pakilti,vstájati
1017,sich erheben::V,pakilti,vzdígniti se
1018,sich erheben::V,atsikelti,vstájati
1019,sich erheben::V,atsikelti,vzdígniti se
1020,sich setzen::V,sėstis,sésti
1021,sich setzen::V,atsisėsti,sésti
1022,hinfallen::V,parkristi,pásti dôl
1023,hinfallen::V,pargriūti,pásti dôl
1024,laufen::V,eiti,hodíti
1025,schreiten::V,žengti,stópati
1026,schreiten::V,žingsniuoti,stópati
1027,spazierengehen::V,pasivaikščioti,na sprehòd íti
1028,eilen::V,skubėti,drvéti
1029,sich beeilen::V,paskub́ėti,hitéti
1030,sich beeilen::V,pasiskubinti,hitéti
1031,sausen::V,dumti,dírkati
1032,sausen::V,lėkti,dírkati
1033,rennen::V,bėgti,dírjati
1034,springen::V,šokti,skákati
1035,klettern::V,kopti,plézati
1036,schaukeln::V,supti,kolébati
1037,schaukeln::V,linguoti,kolébati
1038,kriechen::V,ropoti,pláziti se
1039,kriechen::V,šliaužti,pláziti se
1040,schwimmen::V,plaukti,plávati
1041,tauchen::V,nerti,potápljati se
1042,rudern::V,irtis,vesláti
1043,rudern::V,irkluoti,vesláti
1044,fahren::V,važiuoti,vozíti se
1045,fahren::V,važiuoti,peljáti se
1046,fahren::V,važinėti,vozíti se
1047,fahren::V,važinėti,peljáti se
1048,fliegen::V,lėkti,létati
1049,fliegen::V,skristi,létati
1050,gehen::V,eiti,íti
1051,weggehen::V,išeiti,odíti
1052,abfahren::V,išvykti,odpeljáti se
1053,abfahren::V,išvažiuoti,odpeljáti se
1054,anhalten::V,sustoti,ustáviti se
1055,hineingehen::V,įeiti,íti nóter
1056,eintreten::V,įžengti,vstopíti
1057,kommen::V,ateiti,príti
1058,ankommen::V,ateiti,prispéti
1059,ankommen::V,ateiti,prihájati
1060,zurückkommen::V,grį̃žti,vrníti se
1061,zurückkommen::V,sugrį̃žti,vrníti se
1062,bleiben::V,likti,ostáti
1063,bleiben::V,pasilikti,ostáti
1064,warten::V,laukti,čákati
1065,erwarten::V,laukti,pričakováti
1066,suchen::V,ieškoti,iskáti
1067,finden::V,rasti,nájti
1068,finden::V,surasti,nájti
1069,versuchen::V,mėginti,poskúšati
1070,vorbereiten::V,rengti,pripráviti
1071,lieben::V,myĺėti,ljubíti
1072,mögen::V,ḿėgti,márati
1073,mögen::V,patikti,márati
1074,lachen::V,juoktis,smejáti se
1075,rühren::V,jaudinti,ganíti
1076,rühren::V,graudinti,ganíti
1077,weinen::V,verkti,jókati
1078,weinen::V,verkti,plákati
1079,schimpfen::V,bartis,psováti
1080,schimpfen::V,bartis,zmérjati
1081,sich ärgern::V,pykti,jezíti se
1082,sich ärgern::V,apmaudauti,jezíti se
1083,sich fürchten::V,bijoti,báti se
1084,sich fürchten::V,baimintis,báti se
1085,fürchten::V,bijoti,báti se
1086,fürchten::V,baimintis,báti se
1087,fliehen::V,bėgti,bežáti
1088,fliehen::V,sprukti,bežáti
1089,flüchten::V,pabėgti,pobégniti
1090,sehen::V,žiūŕėti,vídeti
1091,anschauen::V,žiūŕėti,oglédati
1092,ansehen::V,žiūrėti į,glédati
1093,ansehen::V,pažiūrėti į,glédati
1094,hören::V,girdėti,slíšati
1095,zuhören::V,klausytis,poslúšati
1096,probieren::V,ragauti,poskúšati
1097,probieren::V,paragauti,poskúšati
1098,riechen::V,uosti,dúhati
1099,riechen::V,užuosti,dúhati
1100,fühlen::V,justi,čutíti
1101,fühlen::V,jausti,čutíti
1102,fühlen::V,pajusti,čutíti
1103,scheinen::V,rodytis,zdéti se
1104,scheinen::V,atrodyti,zdéti se
1105,zu sehen sein::V,pasirodyti,vídeti se
1106,vernehmen::V,išgirsti,čúti
1107,frieren::V,šalti,zébsti
1108,tun::V,daryti,délati
1109,können::V,galėti,môči
1110,können::V,pajėgti,môči
1111,wollen::V,norėti,hotéti
1112,anfangen::V,pradėti,začéti
1113,anfangen::V,prasid́ėti,začéti
1114,beenden::V,baigti,dokončáti
1115,beenden::V,užbaigti,dokončáti
1116,aufhören::V,liautis,prenéhati
1117,gelingen::V,pavykti,uspéti
1118,gelingen::V,pavykti,posréčiti se
1119,gelingen::V,pasisekti,uspéti
1120,gelingen::V,pasisekti,posréčiti se
1121,geraten::V,nusisekti,obnêsti se
1122,öffnen::V,atverti,odpréti
1123,öffnen::V,atidaryti,odpréti
1124,schließen::V,uždaryti,zapréti
1125,stellen::V,statyti,postáviti
1126,stellen::V,pastatyti,postáviti
1127,setzen::V,sodinti,posadíti
1128,setzen::V,pasodinti,posadíti
1129,legen::V,dėti,položíti
1130,legen::V,pad́ėti,položíti
1131,berühren::V,liesti,dotíkati se
1132,berühren::V,paliesti,dotíkati se
1133,verbinden::V,jungti,obvézati
1134,verbinden::V,surišti,obvézati
1135,bedecken::V,uždengti,pokríti
1136,aufhängen::V,pakarti,obésiti
1137,aufhängen::V,pakabinti,obésiti
1138,anzünden::V,padegti,zažgáti
1139,aufheben::V,pakelti,vzdígniti
1140,zurücklassen::V,palikti,zapustíti
1141,verlieren::V,pamesti,izgubíti
1142,fallen lassen::V,atsisakyti,navréči
1143,machen::V,dirbti,naredíti
1144,machen::V,dirbti,napráviti
1145,herstellen::V,gaminti,izdélati
1146,bauen::V,statyti,gradíti
1147,bauen::V,pastatyti,gradíti
1148,reparieren::V,taisyti,popráviti
1149,reparieren::V,remontuoti,popráviti
1150,verbessern::V,gerinti,izbóljšati
1151,verbessern::V,ištaisyti,izbóljšati
1152,ändern::V,keisti,spremeníti
1153,ändern::V,pakeisti,spremeníti
1154,graben::V,kasti,kopáti
1155,graben::V,kasti,grêbsti
1156,beugen::V,lenkti,upogníti
1157,beugen::V,palenkti,upogníti
1158,biegen::V,lenkti,zavíjati
1159,biegen::V,palenkti,zavíjati
1160,drehen::V,sukti,vrtéti
1161,wenden::V,kreipti,obrníti
1162,wenden::V,pakreipti,obrníti
1163,umdrehen::V,sukti,zasúkati
1164,umdrehen::V,apversti,zasúkati
1165,heben::V,kelti,dvígati
1166,heben::V,pakelti,dvígati
1167,hochheben::V,pakelti,privzdígniti
1168,ergreifen::V,čiupti,zgrábiti
1169,ergreifen::V,griebti,zgrábiti
1170,halten::V,laikyti,držáti
1171,halten::V,palaikyti,držáti
1172,drücken::V,spausti,tiščáti
1173,schieben::V,stumti,ríniti
1174,kratzen::V,kasyti,práskati
1175,kratzen::V,grandyti,práskati
1176,lecken::V,laižyti,lízati
1177,beißen::V,kandžioti,grísti
1178,abreißen::V,nuplėšti,odtŕgati
1179,abschneiden::V,atpjauti,odrézati
1180,abschneiden::V,atkirpti,odrézati
1181,binden::V,rišti,vézati
1182,binden::V,surišti,vézati
1183,stecken::V,kišti,vtakníti
1184,stecken::V,įkišti,vtakníti
1185,brechen::V,lūžti,lomíti
1186,brechen::V,laužyti,lomíti
1187,klopfen::V,belsti,tólči
1188,klopfen::V,barbenti,tólči
1189,hauen::V,mušti,séči
1190,kleben::V,lipdyti,lépiti
1191,kleben::V,klijuoti,lépiti
1192,reiben::V,trinti,tréti
1193,reiben::V,trinti,dŕgniti
1194,reiben::V,tarkuoti,tréti
1195,reiben::V,tarkuoti,dŕgniti
1196,streichen::V,tepti,namázati
1197,streichen::V,užtepti,namázati
1198,schleifen::V,galą́sti,brúsiti
1199,schneiden::V,pjauti,rézati
1200,schneiden::V,kirpti,rézati
1201,rütteln::V,purtyti,strésti
1202,schütteln::V,purtyti,majáti
1203,schwenken::V,mojuoti,obrníti
1204,schütten::V,pilti,sípati
1205,schütten::V,berti,sípati
1206,füllen::V,pildyti,napolníti
1207,füllen::V,pripildyti,napolníti
1208,einwickeln::V,įvynioti,zavíti
1209,einwickeln::V,suvynioti,zavíti
1210,tragen::V,nešti,nêsti
1211,tragen::V,nešioti,nêsti
1212,schleppen::V,vilkti,vláčiti
1213,ziehen::V,tempti,vléči
1214,aufbewahren::V,laikyti,shranjeváti
1215,werfen::V,mesti,lúčati
1216,werfen::V,sviesti,lúčati
1217,fangen::V,sugauti,ujéti
1218,packen::V,čiupti,prijéti
1219,packen::V,griebti,prijéti
1220,verstecken::V,slėpti,skríti
1221,verstecken::V,slapstyti,skríti
1222,teilen::V,dalyti,razdelíti
1223,teilen::V,padalyti,razdelíti
1224,schicken::V,sių̃sti,pošíljati
1225,schicken::V,pasių̃sti,pošíljati
1226,bringen::V,atnešti,prinêsti
1227,hinzufügen::V,pridėti,pristáviti
1228,bekommen::V,gauti,dobíti
1229,erhalten::V,gauti,prejéti
1230,nehmen::V,paimti,vzéti
1231,wählen::V,rinkti,izbírati
1232,wählen::V,išsirinkti,izbírati
1233,auswählen::V,išrinkti,izbráti
1234,bewahren::V,išsaugoti,ohraníti
1235,behindern::V,trukdyti,ovírati
1236,verderben::V,sugadinti,pokváriti
1237,beschädigen::V,žaloti,poškodováti
1238,beschädigen::V,gadinti,poškodováti
1239,zerbrechen::V,sukulti,razlomíti
1240,zerbrechen::V,sudaužyti,razlomíti
1241,zerreißen::V,perplėšti,raztŕgati
1242,zerreißen::V,suplėšyti,raztŕgati
1243,zerstören::V,suardyti,razrúšiti
1244,zerstören::V,sugriauti,razrúšiti
1245,verbrennen::V,deginti,sežgáti
1246,verbrennen::V,sudeginti,sežgáti
1247,geben::V,duoti,dáti
1248,geben::V,paduoti,dáti
1249,reichen::V,paduoti,séči
1250,reichen::V,paduoti,molíti
1251,schenken::V,dovanoti,podáriti
1252,versprechen::V,žadėti,obljubíti
1253,versprechen::V,pažadėti,obljubíti
1254,wünschen::V,norėti,vóščiti
1255,wünschen::V,linḱėti,vóščiti
1256,loben::V,girti,hváliti
1257,loben::V,pagirti,hváliti
1258,küssen::V,bučiuoti,poljubováti
1259,wiegen::V,supti,zíbati
1260,zudecken::V,užkloti,pokríti
1261,zudecken::V,uždengti,pokríti
1262,wecken::V,žadinti,zbudíti
1263,zeigen::V,rodyti,pokázati
1264,führen::V,vesti,vêsti
1265,führen::V,vadovauti,vêsti
1266,lehren::V,mokyti,učíti
1267,lehren::V,išmokyti,učíti
1268,unterrichten::V,dėstyti,poučeváti
1269,aufziehen::V,išauginti,vzgojíti
1270,leiten::V,valdyti,uprávljati
1271,leiten::V,vadovauti,uprávljati
1272,antreiben::V,uiti,goníti
1273,antreiben::V,raginti,goníti
1274,antreiben::V,skubinti,goníti
1275,lassen::V,paliepti,povzročíti
1276,einladen::V,kviesti,povábiti
1277,einladen::V,pakviesti,povábiti
1278,vereinigen::V,sujungti,zdrúžiti
1279,vereinigen::V,suvienyti,zdrúžiti
1280,besuchen::V,lankyti,obiskáti
1281,besuchen::V,aplankyti,obiskáti
1282,treffen::V,sutikti,pogodíti
1283,treffen::V,pasitikti,pogodíti
1284,sich versammeln::V,susirinkti,zbráti se
1285,spielen::V,groti,igráti se
1286,spielen::V,žaisti,igráti se
1287,singen::V,dainuoti,péti
1288,tanzen::V,šokti,plésati
1289,sich trennen::V,skirtis,ločíti se
1290,sich trennen::V,išsiskirti,ločíti se
1291,verlassen::V,palikti,zapustíti
1292,retten::V,gelbėti,réšiti
1293,bewachen::V,sergėti,strážiti
1294,schützen::V,ginti,sčítiti
1295,schützen::V,apginti,sčítiti
1296,verteidigen::V,ginti,braníti
1297,verteidigen::V,apginti,braníti
1298,sich schlagen::V,muštis,têpsti se
1299,schießen::V,šauti,stréljati
1300,schießen::V,šaudyti,stréljati
1301,siegen::V,nugalėti,zmágati
1302,ärgern::V,pykinti,jezíti
1303,ärgern::V,pykinti,razbúriti
1304,schlagen::V,mušti,têpsti
1305,schlagen::V,mušti,udáriti
1306,schlagen::V,smogti,têpsti
1307,schlagen::V,smogti,udáriti
1308,schlagen::V,trenkti,têpsti
1309,schlagen::V,trenkti,udáriti
1310,treten::V,mygti,teptáti
1311,stechen::V,gelti,ubôsti
1312,stechen::V,smeigti,ubôsti
1313,stoßen::V,stumti,peháti
1314,stoßen::V,stumti,drégniti
1315,stoßen::V,pastumti,peháti
1316,stoßen::V,pastumti,drégniti
1317,stehlen::V,vogti,ukrásti
1318,stehlen::V,vogti,pokrásti
1319,stören::V,trikdyti,motíti
1320,belästigen::V,apsunkinti,nadlegováti
1321,verbergen::V,slėpti,skríti
1322,verbergen::V,paslėpti,skríti
1323,täuschen::V,klaidinti,slepíti
1324,betrügen::V,apgauti,várati
1325,betrügen::V,apgauti,ogoljufáti
1326,töten::V,žudyti,ubíti
1327,töten::V,nužudyti,ubíti
1328,wohnen::V,gyventi,prebívati
1329,arbeiten::V,dirbti,délati
1330,arbeiten::V,triūsti,délati
1331,sammeln::V,rinkti,zbráti
1332,pflücken::V,skinti,obráti
1333,pflücken::V,raškyti,obráti
1334,jagen::V,medžioti,lovíti
1335,fischen::V,žvejoti,ribáriti
1336,fassen::V,sučiupti,zajéti
1337,hüten::V,ganyti,pásti
1338,treiben::V,ginti,pogánjati
1339,anbinden::V,pririšti,privézati
1340,füttern::V,šerti,kŕmiti
1341,melken::V,melžti,mólsti
1342,hacken::V,kapoti,sékati
1343,gießen::V,lieti,ulíti
1344,gießen::V,laistyti,ulíti
1345,reifen::V,nokti,zoréti
1346,reifen::V,sirpti,zoréti
1347,zubereiten::V,ruošti,pripráviti
1348,zubereiten::V,gaminti,pripráviti
1349,kochen::V,virti,kúhati
1350,kochen::V,virinti,kúhati
1351,backen::V,kepti,cvréti
1352,braten::V,kepti,pêči
1353,braten::V,kepinti,pêči
1354,umrühren::V,maišyti,preméšati
1355,umrühren::V,pamaišyti,preméšati
1356,stricken::V,megzti,plêsti
1357,nähen::V,siūti,šívati
1358,färben::V,dažyti,bárvati
1359,färben::V,nudažyti,bárvati
1360,reinigen::V,valyti,očístiti
1361,reinigen::V,švarinti,očístiti
1362,waschen::V,plauti,opráti
1363,waschen::V,mazgoti,opráti
1364,waschen::V,skalbti,opráti
1365,abwischen::V,nušluostyti,obrísati
1366,spülen::V,plauti,splakováti
1367,spülen::V,skalauti,splakováti
1368,fegen::V,šluoti,pométati
1369,kehren::V,šluoti,mésti
1370,baden::V,maudytis,kópati se
1371,sich waschen::V,praustis,umíti se
1372,ausziehen::V,numauti,izvléči
1373,ausziehen::V,nuvilkti,izvléči
1374,anziehen::V,mauti,obléči
1375,anziehen::V,apsivilkti,obléči
1376,sich anziehen::V,rengtis,obléči se
1377,sich anziehen::V,apsirengti,obléči se
1378,kämmen::V,šukuoti,česáti
1379,schmücken::V,puošti,okrasíti
1380,schmücken::V,dabinti,okrasíti
1381,schmücken::V,gražinti,okrasíti
1382,sagen::V,tarti,dejáti
1383,sprechen::V,kalbėti,govoríti
1384,reden::V,šnekėti,rêči
1385,sich unterhalten::V,kalbėtis,razgovárjati se
1386,sich unterhalten::V,šnekučiuotis,razgovárjati se
1387,fragen::V,klausti,vprášati
1388,bitten::V,prašyti,prosíti
1389,erzählen::V,pasakoti,práviti
1390,mitteilen::V,skelbti,naznániti
1391,mitteilen::V,pranešti,naznániti
1392,nennen::V,vadinti,imenováti
1393,nennen::V,vardyti,imenováti
1394,rufen::V,šaukti,klícati
1395,rufen::V,kviesti,klícati
1396,prahlen::V,girtis,baháti se
1397,übersetzen::V,versti,prevêsti
1398,übersetzen::V,išversti,prevêsti
1399,denken::V,galvoti,mísliti
1400,glauben::V,manyti,verjéti
1401,glauben::V,tikėti,verjéti
1402,bemerken::V,pamatyti,opáziti
1403,bemerken::V,pastebėti,opáziti
1404,erkennen::V,pažinti,spoznáti
1405,erkennen::V,atpažinti,spoznáti
1406,begreifen::V,suvokti,pôjmiti
1407,verstehen::V,suprasti,razuméti
1408,lernen::V,mokytis,učíti se
1409,wissen::V,žinoti,znáti
1410,wissen::V,žinoti,védeti
1411,sich erinnern an::V,prisiminti,spómniti se
1412,vergessen::V,užmiršti,pozábiti
1413,messen::V,matuoti,mériti
1414,zählen::V,skaičiuoti,štéti
1415,rechnen::V,skaičiuoti,račúnati
1416,lesen::V,skaityti,bráti
1417,lesen::V,skaityti,čítati
1418,malen::V,tapyti,slíkati
1419,zeichnen::V,piešti,rísati
1420,zeichnen::V,žymėti,rísati
1421,zeichnen::V,braižyti,rísati
1422,schreiben::V,rašyti,písati
1423,besitzen::V,turėti,iméti
1424,kaufen::V,pirkti,kupíti
1425,verkaufen::V,parduoti,prodáti
1426,bezahlen::V,apmokėti,pláčati
1427,zahlen::V,mokėti,plačeváti
1428,beherrschen::V,valdyti,obvládati
1429,ertragen::V,kę̃sti,prenêsti
1430,ertragen::V,pakelti,prenêsti
1431,ertragen::V,iškę̃sti,prenêsti
