,Concept_ID,ps,mrj
733,klug::A,عاقل,ышан
734,klug::A,هوښیار,ышан
735,geschickt::A,ماهر,мастар
736,lieb::A,عزیز,тыри
737,lieb::A,محبوب,тыри
738,lustig::A,خوشحال,мындыр
739,lustig::A,خوشحال,сусу
740,sanft::A,پوست,йӹвӹжӓ
741,sanft::A,ملایم,йӹвӹжӓ
742,hungrig::A,وږی,шужышы
743,krank::A,مريض,церлӹ
744,krank::A,مريض,хворой
745,krank::A,ناروغ,церлӹ
746,krank::A,ناروغ,хворой
747,nackt::A,لوڅ,цӓрӓ
748,traurig::A,غمجن,сы́лыкан
749,traurig::A,غمجن,кымы́лдымы
750,lebendig::A,ژوندی,живой
751,gut::A,ښه,яжо
752,schlecht::A,بد,уда
753,schlecht::A,بد,худа
754,schlecht::A,خراب,уда
755,schlecht::A,خراب,худа
756,richtig::A,سم,вургамла
757,richtig::A,صحیح,вургамла
758,schlimm::A,بد,йӹрнык
759,schlimm::A,مخوف,йӹрнык
760,wahr::A,واقعي,настоящий
761,wahr::A,واقعي,настояшый
762,alt::A,زوړ,шонгы
763,neu::A,نوی,у
764,ehemalig::A,پخوانی,тошты
765,alt[Lebewesen]::A,زوړ,ӹлалшӹ
766,jung::A,ځوان,нöргӹ
767,jung::A,ځوان,молода
768,arm::A,غریب,укеӓн
769,arm::A,بې وزله,укеӓн
770,reich::A,شتمن,паян
771,reich::A,شتمن,пурлыкан
772,reich::A,دولتمند,паян
773,reich::A,دولتمند,пурлыкан
774,bekannt::A,اشنا,палӹмӹ
775,berühmt::A,مشهور,лӹмлы
776,fremd::A,پردی,эдемӹн
777,fremd::A,بېګانه,эдемӹн
778,verschieden::A,مختلف,тӹрлӹ
779,nah::A,نژدې,лишӹл
780,fern::A,لیری,мӹндӹр
781,linker::A,چپ,шалахай
782,linker::A,کیڼ,шалахай
783,rechter::A,ښی,вургамла
784,anderer::A,بل,вес
785,anderer::A,بل,весӹ
786,erster::A,لومړی,икшӹ
787,erster::A,لومړی,икӹмшӹ
788,zweiter::A,دوهم,кокшы
789,dritter::A,درېم,кымшы
790,letzter::A,آخرنی,остатка
791,letzter::A,وروستی,остатка
792,allein::ADV,یوازې,иктӹ
793,allein::ADV,یوازې,иктӹт
794,auf einmal::ADV,په یوه وخت کی,тöрöк
795,zusammen::ADV,یو ځای,икараш
796,zusammen::ADV,یو ځای,цымырын
797,lange::ADV,ډېر وخت,кужын
798,lange::ADV,ډېره موده,кужын
799,plötzlich::ADV,ناببره,трӱк
800,plötzlich::ADV,یوناڅاپه,трӱк
801,sofort::ADV,فوراً,полт
802,sofort::ADV,فوراً,тöрöк
803,sofort::ADV,فوراً,тӹшӓкок
804,sofort::ADV,سمدلاسه,полт
805,sofort::ADV,سمدلاسه,тöрöк
806,sofort::ADV,سمدلاسه,тӹшӓкок
807,später::ADV,وروسته,вара
808,jetzt::ADV,اوس,
809,heute::ADV,نن,тагачы
810,morgen::ADV,سبا,иргод
811,morgen::ADV,سبا,иргодым
812,bald::ADV,ژر,чӹнь
813,bald::ADV,ژر,вӓшке
814,bald::ADV,ژر,выртышты
815,dann::ADV,پس,пакыла
816,dann::ADV,وروسته,пакыла
817,gestern::ADV,پرون,тенгечӹ
818,einst::ADV,پخوا,икӓнӓ
819,damals::ADV,هغه وخت,тӹнӓм
820,danach::ADV,بیا,пакыла
821,vorher::ADV,دمخه,перви
822,zuerst::ADV,لومړی,андак
823,einmal::ADV,یو ځل,гӓнӓк
824,einmal::ADV,یو ځل,гӓнӓ
825,manchmal::ADV,ګاهی ګاهی,кынамжы
826,oft::ADV,ډېر ځله,чӹчкӹдӹн
827,immer::ADV,تل,со
828,immer::ADV,تل,соок
829,immer::ADV,همېشه,со
830,immer::ADV,همېشه,соок
831,niemals::ADV,هیڅکله نه,нинам
832,niemals::ADV,هیڅکله نه,нигынам
833,niemals::ADV,هیڅکله نه,нигынамат
834,hier::ADV,دلته,тиштӹ
835,hierhin::ADV,دلته,тишкӹ
836,hierhin::ADV,دې ځای ته,тишкӹ
837,von hier::ADV,د دې ځای نه,тишец
838,von hier::ADV,د دې ځای نه,тишецӹн
839,dort::ADV,هلته,тӹштӹ
840,dorthin::ADV,هلته,тӹшкӹ
841,dorthin::ADV,هلته,тӹшкӹлӓ
842,dorthin::ADV,هغه ځای ته,тӹшкӹ
843,dorthin::ADV,هغه ځای ته,тӹшкӹлӓ
844,geradeaus::ADV,مخامخ,вик
845,geradeaus::ADV,مخامخ,тура
846,vorwärts::ADV,مخ پهٔ وړاندې,анзыкы
847,rückwärts::ADV,بېرته,мӹнгеш
848,zurück::ADV,بېرته,мӹнгеш
849,unten::ADV,لاندي,ӱлнӹ
850,unten::ADV,لاندي,лӹвӓлнӹ
851,hinab::ADV,ښکته,ӱлӹкӹ
852,hinab::ADV,ښکته,лӹвӓкӹ
853,oben::ADV,پورته,вӹлнӹ
854,hinauf::ADV,پاس,кӱшкӹлӓ
855,hinauf::ADV,پاس,кӱш
856,überall::ADV,هره خوا,йӹлт
857,überall::ADV,هره خوا,цилӓ вӓре
858,nicht::ADV,نه,уке
859,ein wenig::ADV,یو څه,изиш
860,ein wenig::ADV,یو څه,иклаштык
861,kaum::ADV,ایله,цылик
862,kaum::ADV,ایله,чучок-чучок
863,sehr::ADV,ډېر,чоте
864,sehr::ADV,زيات,чоте
865,so::ADV,داسې,тенге
866,so::ADV,داسې,тенгелӓ
867,so::ADV,دومره,тенге
868,so::ADV,دومره,тенгелӓ
869,noch::ADV,نور,мол
870,noch::ADV,نور,моло
871,nur::ADV,تش,веле
872,nur::ADV,صرف,веле
873,schon::ADV,دمخه,уже
874,schon::ADV,دمخه,ӹнде
875,wieder::ADV,بیا,уэш
876,vergebens::ADV,عبث,зря
877,vergebens::ADV,عبث,ӹзрӓ
878,vergebens::ADV,عبث,ӹзӹрӓ
879,vor::PRP,دمخه,анзыц
880,vor::PRP,دمخه,анзыцын
881,hinter::PRP,شاته,шайылан
882,hinter::PRP,شاته,шайылный
883,unter::PRP,لاندي,лӹвӓкӹ
884,durch::PRP,د مینځ نه,вашт
885,neben::PRP,نژدې,сага
886,zwischen::PRP,ترمینځ,лош
887,zwischen::PRP,ترمینځ,лошкы
888,wegen::PRP,د ... له لاسه,мычыц
889,dies::PRN,دا,тидӹ
890,dies::PRN,دا,ти
891,das::PRN,دا,тидӹ
892,das::PRN,دا,ти
893,alles::PRN,هرڅهٔ,цилӓ
894,ich::PRN,زه,мый
895,du::PRN,ته,тӹнь
896,er::PRN,دی,тӹдӹ
897,wir::PRN,مونږ,мӓ
898,ihr::PRN,تاسې,вӓ
899,sie::PRN,هغوی,нӹнӹ
900,was::FPRN,څهٔ,ма
901,wer::FPRN,چا,кӱ
902,wer::FPRN,څوک,кӱ
903,wo::FADV,چيری,кышан
904,wo::FADV,چيری,кыштакен
905,wo::FADV,چېرته,кышан
906,wo::FADV,چېرته,кыштакен
907,wohin::FADV,چېرته,кышкы
908,wie::FADV,څنګه,кыце
909,warum::FADV,ولې,малын
910,wieviel::FNUM,څو,кынар
911,wieviel::FNUM,څو,кынары
912,wieviel::FNUM,څو,кынаркы
913,wieviel::FNUM,څومره,кынар
914,wieviel::FNUM,څومره,кынары
915,wieviel::FNUM,څومره,кынаркы
916,eins::NUM,یو,иктӹ
917,eins::NUM,یو,иктӹт
918,zwei::NUM,دوه,кок
919,zwei::NUM,دوه,кокты
920,drei::NUM,درې,кым
921,drei::NUM,درې,кымыт
922,vier::NUM,څلور,нӹл
923,fünf::NUM,پنځه,вӹц
924,sechs::NUM,شپږ,куд
925,sechs::NUM,شپږ,кудытмозн
926,sieben::NUM,اوه,шӹм
927,sieben::NUM,اوه,шӹмӹт
928,acht::NUM,اته,кӓндӓкш
929,acht::NUM,اته,кӓндӓкшӹ
930,neun::NUM,نهه,ӹндекшшӱдӹ
931,zehn::NUM,لس,лу
932,elf::NUM,یوولس,луатик
933,elf::NUM,یوولس,луатиктӹ
934,zwölf::NUM,دولس,луаткок
935,zwölf::NUM,دولس,луаткокты
936,zwanzig::NUM,شل,коклы
937,dreißig::NUM,دېرش,кымлы
938,vierzig::NUM,څلوېښت,нӹллӹ
939,fünfzig::NUM,پنځوس,вӹцлӹ
940,sechzig::NUM,شپېته,кудлу
941,siebzig::NUM,اویا,шӹмлу
942,achtzig::NUM,اتیا,кӓндӓкшлу
943,neunzig::NUM,نوي,ӹндекшлу
944,hundert::NUM,سل,шӱдӹ
945,tausend::NUM,زر,тӹжем
946,und::CNJ,او,дöн
947,oder::CNJ,ېا,льывы
948,stehen::V,درېدل,шалшаг
949,sitzen::V,کښېنستل,шӹнзӓш
950,liegen::V,ملاستل,киӓш
951,hängen::V,ځړېدل,кечӓш
952,werden::V,کېدل,шагалаш
953,passieren::V,پېښېدل,ӹштӓ́лтӓш
954,beginnen::V,شروع کېدل,тӹнгӓлӓлтӓш
955,enden::V,خلاصدل,пӹтӓш
956,enden::V,تمامېدل,пӹтӓш
957,wechseln::V,تغییر موندل,весемӓш
958,wechseln::V,تغییر موندل,весемӓлтӓш
959,aufgehen[Sonne]::V,ختل,авараш
960,untergehen[Sonne]::V,لوېدل,шӹ́нзӓш
961,untergehen[Sonne]::V,پرېوتل,шӹ́нзӓш
962,scheinen[Sonne]::V,رڼا کول,сотемдӓрӓш
963,donnern::V,تنېدل,хӹдӹртӓш
964,donnern::V,غړمبېدل,хӹдӹртӓш
965,wehen::V,چلېدل,ӹфӹлӓш
966,strömen::V,بهېدل,йогащ
967,fließen::V,بهېدل,йогащ
968,fließen::V,تویېدل,йогащ
969,sich drehen::V,ګرځېدل,пöрдӓш
970,sich drehen::V,چورلېدل,пöрдӓш
971,schwanken::V,زنګېدل,лыпшалташ
972,schwingen::V,زنګېدل,кӓчӓйӓш
973,fallen::V,ولېدل,кенвазаш
974,fallen::V,ولېدل,шынгалташ
975,brennen::V,سوځېدل,йылаш
976,rauchen::V,لوګی کول,шыпшаш
977,regnen::V,باران اورېدل,юраш
978,gefrieren::V,کنګل نيول,гӓш
979,gefrieren::V,کنګل نيول,кӹлмаш
980,tauen::V,وېلې کېدل,шылаш
981,schmelzen::V,وېلې کېدل,шӹрӓнӓш
982,trocknen::V,وچېدل,кошкаш
983,sieden::V,اېشېدل,шолаш
984,faulen::V,خرابېدل,шӱӓш
985,verfaulen::V,ورستېدل,йӓнгӓрӓлтӓш
986,reißen::V,شلېدل,кышкедӓлтӓш
987,versinken::V,ډوېېدل,ва́лаш
988,vergehen::V,تېرېدل,эртӓш
989,erscheinen::V,ښکارېدل,каяш
990,verschwinden::V,ورکېدل,ямаш
991,sinken::V,ښکته کېدل,пычаш
992,abnehmen::V,کمېدل,чӹдемӓш
993,abnehmen::V,کمېدل,кöтӹргӓш
994,zunehmen::V,زیاتېدل,когоэмӓш
995,steigen::V,جګېدل,лӱлта́лташ
996,steigen::V,پورته کېدل,лӱлта́лташ
997,wachsen::V,وده کول,кушкаш
998,glänzen::V,ځلېدل,йӹлгӹжӓш
999,funkeln::V,پړکېدل,валгалташ
1000,lärmen::V,غال و غول کول,юкланаш
1001,läuten::V,زنګ وهل,цоргаш
1002,klingeln::V,زنګ وهل,цоргаш
1003,klirren::V,کړنګېدل,цонгырталгаш
1004,brausen::V,تلاطم کول,ышдымыла́наш
1005,rauschen::V,شڼهار کول,шу́жгаш
1006,klingen::V,آواز کول,йо́нгаш
1007,bellen::V,غپېدل,опташ
1008,heulen::V,انګلل,урмыжаш
1009,blasen::V,پو کول,ӹфӹлӓш
1010,pfeifen::V,شپېلک وهل,ши́шкаш
1011,schreien::V,ناره کول,уташ
1012,schreien::V,ناره کول,саслаш
1013,schreien::V,ناره کول,варгынзаш
1014,stöhnen::V,زګېروی کول,ӹнгӹрӓш
1015,zittern::V,لړزېدل,цӹтӹрӓш
1016,leben::V,ژوند کول,ӹлӓш
1017,geboren werden::V,زېږېدل,шачаш
1018,atmen::V,ساه کښل,шӱлӓш
1019,atmen::V,تنفس کول,шӱлӓш
1020,trinken::V,څښل,йӱӓш
1021,essen::V,خوړل,качкаш
1022,schlucken::V,غړپول,нелӓш
1023,müde werden::V,ستړی کېدل,янгылаш
1024,einschlafen::V,ویده کېدل,амален кеӓш
1025,schlafen::V,خوب کول,амалаш
1026,aufwachen::V,ویښېدل,понгыжалташ
1027,aufstehen::V,پاڅېدل,кӹньӹл шагалаш
1028,sich erholen::V,استراحت کول,кӓнаш
1029,krank werden::V,رنځورېدل,церлӓнен вазаш
1030,krank sein::V,ناجوړېدل,церлӓнӓш
1031,krank sein::V,ناجوړېدل,ясланаш
1032,krank sein::V,ناجوړېدل,ясыланаш
1033,schmerzen::V,خوږېدل,каршташ
1034,schmerzen::V,درد کول,каршташ
1035,husten::V,ټوخېدل,кахыраш
1036,genesen::V,رغېدل,паремӓш
1037,genesen::V,رغېدل,тöрлӓнӓш
1038,sterben::V,مړل,вазын колаш
1039,umkommen::V,تلفېدل,пӹтӓш
1040,sich bewegen::V,چلېدل,кашташ
1041,sich bewegen::V,حرکت کول,кашташ
1042,sich rühren::V,ښورېدل,тӓрвӓнӓш
1043,sich erheben::V,درېدل,кӹньӹлӓш
1044,sich setzen::V,کښېنستل,шӹнзӓш
1045,hinfallen::V,لوېدل,кенвазаш
1046,hinfallen::V,لوېدل,шынгалташ
1047,laufen::V,منډې وهل,кашташ
1048,schreiten::V,قدم ایښودل,ашкедӓш
1049,spazierengehen::V,چکر وهل,мадын кашташ
1050,eilen::V,بېړه کول,вӓшкӓш
1051,sich beeilen::V,عجله کول,вӓшкӓш
1052,sich beeilen::V,عجله کول,талашаш
1053,sausen::V,ځغستل,хойхаланаш
1054,sausen::V,ځغستل,хояш
1055,rennen::V,زغلېدل,кыргыжаш
1056,springen::V,ټوپ وهل,тӹршештӓш
1057,klettern::V,ختل,ку́заш
1058,schaukeln::V,زنګېدل,лыпшалташ
1059,kriechen::V,خاپوړی وهل,авалянаш
1060,kriechen::V,خاپوړی وهل,ньыжиклӓш
1061,schwimmen::V,لامبو وهل,илӓш
1062,tauchen::V,غوټه وهل,цымаш
1063,rudern::V,پارو وهل,шуалташ
1064,fahren::V,تلل,кеӓш
1065,fliegen::V,الوتل,чонгештӓш
1066,gehen::V,تلل,кеӓш
1067,weggehen::V,بهر وتل,кеӓш
1068,abfahren::V,تلل,кеӓш
1069,anhalten::V,ودرېدل,цӓрнӓш
1070,hineingehen::V,داخلېدل,пыраш
1071,eintreten::V,ننوتل,пыраш
1072,kommen::V,راتلل,толаш
1073,ankommen::V,رسېدل,шоаш
1074,zurückkommen::V,بېرته راتلل,пöртӹлӓш
1075,bleiben::V,پاتې کېدل,кодаш
1076,warten::V,انتظار وېستل,вычаш
1077,erwarten::V,انتظار کول,вычаш
1078,suchen::V,لټول,кӹчӓлӓш
1079,finden::V,میندل,моаш
1080,finden::V,پیدا کول,моаш
1081,versuchen::V,هڅه کول,путаяш
1082,versuchen::V,هڅه کول,цацаш
1083,vorbereiten::V,چمتوکول,поспейӹктӓш
1084,lieben::V,مینه لرل,яраташ
1085,mögen::V,خوښول,яраташ
1086,mögen::V,علاقه لرل,яраташ
1087,lachen::V,خندېدل,ваштылаш
1088,rühren::V,اغېزه کول,тӓрвӓтӓш
1089,weinen::V,ژړل,мӓгӹрӓш
1090,schimpfen::V,ښکنځا کول,свырседӓлӓш
1091,sich ärgern::V,قهر راتلل,шӹдешкӓш
1092,sich fürchten::V,ډارېدل,лӱдӓш
1093,fürchten::V,ډارېدل,лӱдӓш
1094,fliehen::V,تښتېدل,кыргыжаш
1095,flüchten::V,تښتېدل,кыргыж шӹлӓш
1096,sehen::V,لیدل,ужаш
1097,anschauen::V,کتل,анжалаш
1098,ansehen::V,ننداره کول,анжаш
1099,hören::V,اورېدل,колаш
1100,zuhören::V,غوږ نیول,колышташ
1101,probieren::V,څکه کول,тотештӓш
1102,probieren::V,څکه کول,подыл анжаш
1103,probieren::V,چاشنی کول,тотештӓш
1104,probieren::V,چاشنی کول,подыл анжаш
1105,riechen::V,بويول,ӱпшӹнзӓш
1106,fühlen::V,حسول,шижӓш
1107,scheinen::V,ښکارېدل,каяш
1108,zu sehen sein::V,ښکارېدل,каяш
1109,vernehmen::V,خبرېدل,колын колташ
1110,frieren::V,ساړه کېتل,кӹлмаш
1111,frieren::V,ساړه کېتل,тӹнгӹргӓш
1112,tun::V,کول,ӹштӓш
1113,können::V,کولای شول,кердӓш
1114,können::V,د لاسه کېدل,кердӓш
1115,wollen::V,غوښتل,жалаяш
1116,anfangen::V,شروع کول,тӹнгӓлӓш
1117,beenden::V,ختمول,пӹтӓрӓш
1118,beenden::V,پای ته رسول,пӹтӓрӓш
1119,aufhören::V,بس کول,цӓрнӓш
1120,gelingen::V,موفق کېدل,цӓш лиӓш
1121,gelingen::V,بریالی کېدل,цӓш лиӓш
1122,geraten::V,کېدل,лиӓш
1123,öffnen::V,خلاصول,пачаш
1124,öffnen::V,پرانیستل,пачаш
1125,schließen::V,تړل,чӱчӓш
1126,stellen::V,ایښودل,шӹндӓш
1127,setzen::V,کښېنول,шӹндӓш
1128,legen::V,ایښودل,опташ
1129,legen::V,ایښودل,пиштӓш
1130,berühren::V,لاس وهل,тӹкӓлӓш
1131,verbinden::V,تړل,пидӓш
1132,bedecken::V,پوښول,леведӓш
1133,aufhängen::V,ځوړندول,сӓкӓш
1134,anzünden::V,بلول,чӱктӓш
1135,aufheben::V,پورته کول,кузыкташ
1136,zurücklassen::V,پرېښودل,кодаш
1137,verlieren::V,ورکول,ямдаш
1138,fallen lassen::V,له لاسه لوېدل,кенвацтараш
1139,machen::V,کول,ӹштӓш
1140,herstellen::V,جوړول,йӓмдӹлӓш
1141,herstellen::V,توليدول,йӓмдӹлӓш
1142,bauen::V,جوړول,ӹштӓш
1143,reparieren::V,ترمیمول,чиняш
1144,reparieren::V,ترمیمول,алалаш
1145,verbessern::V,اصلاح کول,яжоэмден шӹндӓш
1146,ändern::V,تغیر ورکول,вашталташ
1147,graben::V,کيندل,капаяш
1148,beugen::V,ټیټول,лывырташ
1149,beugen::V,ټیټول,каклярташ
1150,biegen::V,کږول,лывырташ
1151,drehen::V,ګرځول,сӓрӓш
1152,drehen::V,ګرځول,сӓрӹкӓлӓш
1153,wenden::V,اړول,сӓрӓлӓш
1154,umdrehen::V,اړول,сӓрӓлӓш
1155,heben::V,جګول,лӱктӓш
1156,heben::V,پورته کول,лӱктӓш
1157,hochheben::V,جګول,кузыкташ
1158,ergreifen::V,نیول,хватяш
1159,halten::V,نیول,кычаш
1160,drücken::V,کښېکښل,темдӓш
1161,schieben::V,پوری وهل,шӹкӓш
1162,kratzen::V,ګرول,нӹжӓш
1163,lecken::V,څټل,нылаш
1164,beißen::V,چیچل,пыралаш
1165,abreißen::V,شکول,кӹрӓш
1166,abreißen::V,شکول,кышкед нӓлӓш
1167,abschneiden::V,پرېکول,шулаш
1168,abschneiden::V,پرېکول,лаштыклаш
1169,binden::V,تړل,пидӓш
1170,stecken::V,ټومبل,шыралаш
1171,brechen::V,ماتول,тодылаш
1172,brechen::V,ماتول,пыдырташ
1173,klopfen::V,ټکول,рушткаш
1174,hauen::V,ټکول,шелӹштӓш
1175,kleben::V,نښلول,клейӓш
1176,kleben::V,سرېښول,клейӓш
1177,reiben::V,مږل,нӹжӓш
1178,streichen::V,مښل,шӹрӓш
1179,schleifen::V,تېره کول,шымаш
1180,schneiden::V,غوڅول,пӹчкӓш
1181,schneiden::V,پرېکول,пӹчкӓш
1182,rütteln::V,خوڅول,мыльгыкташ
1183,schütteln::V,ښورول,цӹтӹртӓш
1184,schütteln::V,ښورول,мыльгыкташ
1185,schwenken::V,خوڅول,машыяш
1186,schütten::V,اچول,опталаш
1187,schütten::V,تویول,опталаш
1188,füllen::V,ډکول,темӓш
1189,einwickeln::V,پېچل,пӹтӹрӓ́лӓш
1190,einwickeln::V,نغښتل,пӹтӹрӓ́лӓш
1191,tragen::V,وړل,намалаш
1192,schleppen::V,وړل,шӹдӹрӓш
1193,ziehen::V,کښل,шыпшаш
1194,aufbewahren::V,ساتل,перегӓш
1195,werfen::V,اچول,кӹшкӓш
1196,werfen::V,غورځول,кӹшкӓш
1197,fangen::V,نیول,кычаш
1198,fangen::V,ګیرول,кычаш
1199,packen::V,نیول,хватяш
1200,verstecken::V,پټول,шӹлтӓш
1201,teilen::V,وېشل,пайылаш
1202,teilen::V,تقسیمول,пайылаш
1203,schicken::V,لېږل,колташ
1204,schicken::V,استول,колташ
1205,bringen::V,راوړل,кандаш
1206,hinzufügen::V,زیاتول,
1207,bekommen::V,حاصلول,лыкташ
1208,erhalten::V,اخیستل,получаяш
1209,nehmen::V,نیول,налаш
1210,nehmen::V,اخيستل,налаш
1211,wählen::V,خوښول,айыраш
1212,auswählen::V,چنده کول,айыраш
1213,bewahren::V,ساتل,перегӓш
1214,behindern::V,مانع کېدل,мешӓйӓш
1215,behindern::V,ممانعت کول,мешӓйӓш
1216,verderben::V,خرابېدل,портяш
1217,beschädigen::V,ورانول,шушырташ
1218,zerbrechen::V,ماتول,пыдырташ
1219,zerreißen::V,څیرې کول,кӹрӓш
1220,zerstören::V,ړنګول,шӓлӓтӓш
1221,zerstören::V,ورانول,шӓлӓтӓш
1222,verbrennen::V,سوځول,йылаташ
1223,verbrennen::V,سوځول,йылалташ
1224,geben::V,ورکول,пуаш
1225,reichen::V,ورکول,пуаш
1226,schenken::V,بښل,подараш
1227,versprechen::V,لوز کول,сöрӓш
1228,wünschen::V,غوښتل,жалаяш
1229,loben::V,ستایل,хваляш
1230,loben::V,تمجید کول,хваляш
1231,küssen::V,ښکلول,шышшалаш
1232,wiegen::V,زنګول,лӱнгӓлтӓш
1233,zudecken::V,پوښول,пиштӓш
1234,wecken::V,ويښول,понгыжалтараш
1235,zeigen::V,ښودل,анжыкташ
1236,führen::V,بیول,видӓш
1237,lehren::V,درس ورکول,тымдаш
1238,lehren::V,تعلیم ورکول,тымдаш
1239,unterrichten::V,درس ورکول,тымдаш
1240,aufziehen::V,روزل,кушташ
1241,leiten::V,رهبری کول,видӓш
1242,leiten::V,رهبری کول,вуйлаташ
1243,leiten::V,رهبری کول,вуйлалташ
1244,leiten::V,لارښوونه کول,видӓш
1245,leiten::V,لارښوونه کول,вуйлаташ
1246,leiten::V,لارښوونه کول,вуйлалташ
1247,antreiben::V,چټک کول,талаштараш
1248,lassen::V,اړکول,-ыкт
1249,einladen::V,بلل,ӱжӓш
1250,vereinigen::V,متحد کول,иктештӓш
1251,vereinigen::V,یوځای کول,иктештӓш
1252,besuchen::V,کتنه کول,толаш
1253,treffen::V,ليدل,вӓшлиӓш
1254,treffen::V,ليدل,вӓшлиӓлтӓш
1255,treffen::V,تلقی کول,вӓшлиӓш
1256,treffen::V,تلقی کول,вӓшлиӓлтӓш
1257,sich versammeln::V,راغونډېدل,цымыргаш
1258,spielen::V,لوبه کول,мадаш
1259,singen::V,سندرې وېل,мыраш
1260,tanzen::V,ګډېدل,кушташ
1261,sich trennen::V,بېلېدل,айырлаш
1262,verlassen::V,ترک کول,шуаш
1263,retten::V,نجات ورکول,ытараш
1264,bewachen::V,ساتل,оролаш
1265,bewachen::V,حفاظت کول,оролаш
1266,schützen::V,ژغورل,перегӓш
1267,verteidigen::V,دفاع کول,перегӓш
1268,sich schlagen::V,جنګېدل,шидӓлӓш
1269,sich schlagen::V,جنګېدل,шиэдӓлӓш
1270,schießen::V,ویشتل,лӱӓш
1271,siegen::V,غالبېدل,сӹнгӓш
1272,ärgern::V,خپه کول,шӹдештӓрӓш
1273,schlagen::V,وهل,пӓрен колташ
1274,schlagen::V,وهل,хӹрӹктен колташ
1275,treten::V,په لغته وهل,чымаш
1276,stechen::V,ټومبل,пышкылаш
1277,stoßen::V,ټېل وهل,шыркедӓш
1278,stoßen::V,پوری وهل,шыркедӓш
1279,stehlen::V,تښتول,шолышт толаш
1280,stehlen::V,غلا کول,шолышт толаш
1281,stören::V,ماتول,ӓрештӹлӓш
1282,belästigen::V,ځورول,кӓньӹсӹрлӓндӓрӓш
1283,belästigen::V,ځورول,шытырланыкташ
1284,belästigen::V,تکلیف ورکول,кӓньӹсӹрлӓндӓрӓш
1285,belästigen::V,تکلیف ورکول,шытырланыкташ
1286,verbergen::V,پټول,шӹлтӓш
1287,täuschen::V,تېرایستل,алталаш
1288,täuschen::V,تېرایستل,аталаш
1289,täuschen::V,خطا ایستل,алталаш
1290,täuschen::V,خطا ایستل,аталаш
1291,betrügen::V,غولول,мошеньӹчӓйӓш
1292,töten::V,وژل,пуштын шуаш
1293,töten::V,مړ کول,пуштын шуаш
1294,wohnen::V,اوسېدل,ӹлӓш
1295,arbeiten::V,کار کول,пӓшӓлӓш
1296,arbeiten::V,کار کول,ровотаяш
1297,sammeln::V,راټولول,погаш
1298,sammeln::V,راغونډول,погаш
1299,pflücken::V,شکول,кӹрӓш
1300,jagen::V,ښکار کول,охотничӓйӓш
1301,fischen::V,کب نيول,кол кычаш
1302,fassen::V,نیول,кычаш
1303,fassen::V,ګیرول,кычаш
1304,hüten::V,پوول,кӹтӓш
1305,treiben::V,بیول,шуруяш
1306,anbinden::V,تړل,ялшташ
1307,anbinden::V,تړل,ялышташ
1308,füttern::V,خوراک ورکول,пукшаш
1309,melken::V,لوشل,шыпшылаш
1310,hacken::V,پی کول,роаш
1311,gießen::V,اوبه کول,шӓвӓш
1312,reifen::V,رسېدل,кӱӓш
1313,reifen::V,رسېدل,поспейӓш
1314,zubereiten::V,تیارول,йӓмдӹлӓш
1315,kochen::V,پخول,шолташ
1316,backen::V,پخول,кӱктӓш
1317,braten::V,وريتول,жӓрӓш
1318,umrühren::V,لړل,намалаш
1319,stricken::V,اوبدل,пидӓш
1320,nähen::V,ګنډل,ыргаш
1321,färben::V,رنګول,пидӓш
1322,reinigen::V,صافول,чиӓлтӓш
1323,waschen::V,مینځل,мышкаш
1324,abwischen::V,وچول,ӹштӓш
1325,spülen::V,کنګالول,шӱӓлтӓш
1326,fegen::V,جارو کول,ӹштӓш
1327,kehren::V,جارو کول,ӹштӓш
1328,baden::V,لمبېدل,нӱштӹлӓш
1329,sich waschen::V,ځان مينځل,мышкылташ
1330,ausziehen::V,کښل,кыдашаш
1331,ausziehen::V,ایستل,кыдашаш
1332,anziehen::V,اغوستل,чиӓш
1333,sich anziehen::V,کالی اغوستل,чиӓш
1334,kämmen::V,ګمنځول,шерӓш
1335,schmücken::V,ښکلی کول,цеверемдӓш
1336,sagen::V,وېل,манаш
1337,sagen::V,وېل,келесӓш
1338,sprechen::V,وېل,манаш
1339,sprechen::V,غږېدل,манаш
1340,reden::V,ګړېدل,шайышташ
1341,reden::V,خبرې کول,шайышташ
1342,sich unterhalten::V,خبری کول,хытыраш
1343,sich unterhalten::V,خبری کول,хытыргаш
1344,fragen::V,پوښتنه کول,ядаш
1345,bitten::V,غوښتل,ядаш
1346,erzählen::V,کيسه کول,келесӓш
1347,erzählen::V,حکايت کول,келесӓш
1348,mitteilen::V,خبرول,попаш
1349,mitteilen::V,خبرول,увертӓш
1350,mitteilen::V,خبرول,увертӓрӓш
1351,mitteilen::V,خبر ورکول,попаш
1352,mitteilen::V,خبر ورکول,увертӓш
1353,mitteilen::V,خبر ورکول,увертӓрӓш
1354,nennen::V,نوم ايښودل,лӹмдӓш
1355,rufen::V,بلل,ӱжӓш
1356,prahlen::V,لاپې وهل,хайзаш
1357,prahlen::V,لاپې وهل,шаргаланаш
1358,übersetzen::V,ژباړل,вашташ
1359,übersetzen::V,ترجمه کول,вашташ
1360,denken::V,فکر کول,машанаш
1361,glauben::V,باور کول,ӹнянӓш
1362,bemerken::V,لیدل,цаклаш
1363,erkennen::V,پېژندل,пӓлӓш
1364,begreifen::V,رسېدل,ынгылаш
