,Concept_ID,ga,tt
812,erster::A,céad,беренче
813,zweiter::A,dóú,икенче
814,zweiter::A,dara,икенче
815,dritter::A,tríú,өченче
816,dritter::A,treas,өченче
817,letzter::A,déanach,ахыргы
818,letzter::A,deireanach,ахыргы
819,allein::ADV,i d'aonar,ялгыз
820,auf einmal::ADV,ag an am céanna,бердән
821,zusammen::ADV,le chéile,бергә
822,zusammen::ADV,in eineacht,бергә
823,lange::ADV,fada,озак
824,plötzlich::ADV,go tobann,искәрмәстән
825,plötzlich::ADV,i dtobainne,искәрмәстән
826,sofort::ADV,ar an toirt,хәзер
827,sofort::ADV,ar an bpointe,хәзер
828,später::ADV,níos déanaí,соңрак
829,jetzt::ADV,anois,хәзер
830,heute::ADV,inniu,бүген
831,morgen::ADV,amárach,иртәгә
832,bald::ADV,go luath,тиздән
833,bald::ADV,gan mhoill,тиздән
834,dann::ADV,ansin,аннары
835,gestern::ADV,inné,кичә
836,einst::ADV,tráth,берчак
837,einst::ADV,uair amháin,берчак
838,damals::ADV,ag an am,ул вакытта
839,damals::ADV,ag an am,ул чакта
840,damals::ADV,an t-am sin,ул вакытта
841,damals::ADV,an t-am sin,ул чакта
842,danach::ADV,ina dhiaidh sin,да
843,vorher::ADV,cheana,элек
844,vorher::ADV,roimhe sin,элек
845,zuerst::ADV,ar dtús,башта
846,einmal::ADV,uair amháin,бер
847,einmal::ADV,uair amháin,бер мәртәбә
848,manchmal::ADV,uaireanta,кайчакта
849,oft::ADV,minic,еш
850,immer::ADV,i gcónaí,һәркайчан
851,niemals::ADV,riamh,hичбер вакыт
852,hier::ADV,anseo,монда
853,hier::ADV,anseo,биредә
854,hierhin::ADV,anseo,монда
855,von hier::ADV,an áit seo,моннан
856,dort::ADV,ann,анда
857,dort::ADV,ansin,анда
858,dorthin::ADV,ann,тегеләй
859,dorthin::ADV,ansin,тегеләй
860,geradeaus::ADV,ar aghaidh,турыдан-туры
861,rückwärts::ADV,siar,кире
862,zurück::ADV,ar ais,кире
863,unten::ADV,thíos,түбәндә
864,hinab::ADV,síos,аска
865,oben::ADV,thuas,өстә
866,oben::ADV,thuas,югарыда
867,hinauf::ADV,suas,өскә
868,überall::ADV,i ngach áit,hәркайда
869,überall::ADV,ar fud na háite,hәркайда
870,nicht::ADV,ní,түгел
871,nicht::ADV,cha,түгел
872,ein wenig::ADV,beagán,бераз
873,kaum::ADV,ar éigean,көчкә
874,sehr::ADV,an-,бик
875,so::ADV,chomh,алай
876,so::ADV,mar sin,алай
877,noch::ADV,fós,янә
878,noch::ADV,fós,тагын
879,noch::ADV,go fóill,янә
880,noch::ADV,go fóill,тагын
881,nur::ADV,amháin,фәкать
882,nur::ADV,níl ach,фәкать
883,schon::ADV,cheana,инде
884,schon::ADV,cheana féin,инде
885,wieder::ADV,arís,янә
886,wieder::ADV,arís,тагын
887,wieder::ADV,athuair,янә
888,wieder::ADV,athuair,тагын
889,vergebens::ADV,amú,юкка
890,vergebens::ADV,in aisce,юкка
891,vor::PRP,ar thosach,алдыннан
892,hinter::PRP,laistiar de,арттан
893,hinter::PRP,taobh thiar de,арттан
894,unter::PRP,faoi,астында
895,durch::PRP,trí,аша
896,neben::PRP,taobh le,тирәсендә
897,neben::PRP,in aice le,тирәсендә
898,zwischen::PRP,idir,арасында
899,wegen::PRP,de bharr,сәбәпле
900,wegen::PRP,mar gheall ar,сәбәпле
901,dies::PRN,seo,бу
902,das::PRN,sin,ул
903,alles::PRN,gach rud,һәммә
904,ich::PRN,mé,мин
905,ich::PRN,mise,мин
906,du::PRN,tú,син
907,du::PRN,tusa,син
908,er::PRN,sé,ул
909,er::PRN,seisean,ул
910,wir::PRN,sinn,без
911,ihr::PRN,sibh,сез
912,ihr::PRN,sibhse,сез
913,sie::PRN,siad,ул
914,sie::PRN,siadsan,ул
915,was::FPRN,cad,ни
916,was::FPRN,cad,нәрсә
917,was::FPRN,céard,ни
918,was::FPRN,céard,нәрсә
919,wer::FPRN,cé,кем
920,wo::FADV,cá,кайда
921,wo::FADV,cén áit,кайда
922,wohin::FADV,cá,кая
923,wohin::FADV,cén áit,кая
924,wie::FADV,conas,ничек
925,wie::FADV,cén chaoi,ничек
926,warum::FADV,cén fáth,нигә
927,warum::FADV,cad chuige,нигә
928,wieviel::FNUM,cá mhéad,ничә
929,eins::NUM,aon,бер
930,zwei::NUM,dhá,ике
931,drei::NUM,trí,өч
932,vier::NUM,ceathair,дүрт
933,fünf::NUM,cúig,биш
934,sechs::NUM,sé,алты
935,sieben::NUM,seacht,җиде
936,acht::NUM,ocht,сигез
937,neun::NUM,naoi,тугыз
938,zehn::NUM,deich,ун
939,elf::NUM,aon déag,унбер
940,zwölf::NUM,dó dhéag,унике
941,zwanzig::NUM,fiche,егерме
942,dreißig::NUM,tríocha,утыз
943,vierzig::NUM,daichead,кырык
944,vierzig::NUM,ceathracha,кырык
945,fünfzig::NUM,caoga,илле
946,sechzig::NUM,seasca,алтмыш
947,siebzig::NUM,seachtó,җитмеш
948,achtzig::NUM,ochtó,сиксән
949,neunzig::NUM,nócha,туксан
950,hundert::NUM,céad,йөз
951,tausend::NUM,míle,мең
952,und::CNJ,agus,вә
953,oder::CNJ,nó,яки
954,oder::CNJ,nó,яисә
955,stehen::V,seas,тору
956,sitzen::V,suigh,утыру
957,liegen::V,luigh,яту
958,hängen::V,tá crochta,эленү
959,werden::V,éirigh,булу
960,passieren::V,tarlaigh,булу
961,beginnen::V,tosaigh,башлану
962,enden::V,críochnaigh,бетү
963,wechseln::V,athraigh,үзгәртү
964,aufgehen[Sonne]::V,éirigh,чыгу
965,untergehen[Sonne]::V,fuin,бату
966,untergehen[Sonne]::V,téigh faoi,бату
967,scheinen[Sonne]::V,taitin,яктырту
968,scheinen[Sonne]::V,soilsigh,яктырту
969,donnern::V,tá toirneach ann,күкрәү
970,wehen::V,séid,исү
971,strömen::V,sil,агу
972,fließen::V,rith,агу
973,fließen::V,snigh,агу
974,sich drehen::V,cas,бөтерелү
975,sich drehen::V,imrothlaigh,бөтерелү
976,schwanken::V,luasc,икеләнү
977,schwingen::V,luasc,тирбәлү
978,fallen::V,tit,егылу
979,brennen::V,dóigh,яну
980,rauchen::V,plúch toite,төтәү
981,rauchen::V,plúch toite,төтенләү
982,regnen::V,báistigh,яву
983,regnen::V,tá ag cur báistí,яву
984,gefrieren::V,sioc,кату
985,gefrieren::V,reoigh,кату
986,tauen::V,leáigh,эрү
987,tauen::V,leáigh,эретү
988,tauen::V,coscair,эрү
989,tauen::V,coscair,эретү
990,schmelzen::V,leáigh,эрү
991,schmelzen::V,leáigh,эретү
992,trocknen::V,triomaigh,кибү
993,sieden::V,fiuch,ургылу
994,sieden::V,beirigh,ургылу
995,faulen::V,lobh,черү
996,faulen::V,dreoigh,черү
997,verfaulen::V,lobh,черү
998,verfaulen::V,feoigh,черү
999,reißen::V,bris,өзелү
1000,versinken::V,téigh síos,бату
1001,vergehen::V,téigh thart,авышу
1002,erscheinen::V,tar,пәйда булу
1003,verschwinden::V,imigh,югалу
1004,verschwinden::V,imigh,юк булу
1005,sinken::V,tit,кимү
1006,sinken::V,tit,кайту
1007,sinken::V,ísligh,кимү
1008,sinken::V,ísligh,кайту
1009,abnehmen::V,maolaigh,азаю
1010,abnehmen::V,laghdaigh,азаю
1011,zunehmen::V,méadaigh,арту
1012,zunehmen::V,méadaigh,күбәю
1013,zunehmen::V,méadaigh,ишәю
1014,steigen::V,éirigh,үсү
1015,wachsen::V,fás,үсү
1016,glänzen::V,lonraigh,ялкылдау
1017,funkeln::V,drithligh,ялтырау
1018,lärmen::V,tóg callán,шаулау
1019,läuten::V,buail,шалтырату
1020,klingeln::V,buail,шалтырату
1021,klirren::V,cling,чылтырау
1022,brausen::V,búir,давыллау
1023,brausen::V,búir,дулау
1024,rauschen::V,tá ag siosarnach,кыштырдау
1025,klingen::V,tá glór ag,ишетелү
1026,bellen::V,amhastraigh,өрү
1027,heulen::V,glam,улау
1028,blasen::V,séid,өрү
1029,pfeifen::V,lig fead,сызгырту
1030,schreien::V,béic,кычкыру
1031,schreien::V,glaoigh,кычкыру
1032,stöhnen::V,lig cnead,ыңгырашу
1033,zittern::V,crith,калтырау
1034,zittern::V,crith,калтырану
1035,zittern::V,creathnaigh,калтырау
1036,zittern::V,creathnaigh,калтырану
1037,leben::V,mair,яшәү
1038,leben::V,mair,гомер итү
1039,geboren werden::V,rugadh,туу
1040,atmen::V,análaigh,сулау
1041,trinken::V,ól,эчү
1042,essen::V,ith,ашау
1043,schlucken::V,slog,йоту
1044,müde werden::V,tuirsigh,ялыгу
1045,müde werden::V,tuirsigh,йөгенү
1046,einschlafen::V,tit ina chodladh,йокыга китү
1047,schlafen::V,codail,йоклау
1048,aufwachen::V,múscail,уяну
1049,aufstehen::V,éirigh,тору
1050,sich erholen::V,lig scíth,ял алу
1051,sich erholen::V,lig scíth,истирахәт итү
1052,krank werden::V,éirigh tinn,чирләү
1053,krank sein::V,tá tinn,чирләү
1054,schmerzen::V,tá pian i,авырту
1055,husten::V,déan casacht,ютәлләү
1056,genesen::V,téarnaigh,савыгу
1057,genesen::V,téarnaigh,сәламәтләнү
1058,sterben::V,éag,үлү
1059,sterben::V,éag,дөнья кую
1060,sterben::V,éag,вафат булу
1061,sterben::V,faigh bás,үлү
1062,sterben::V,faigh bás,дөнья кую
1063,sterben::V,faigh bás,вафат булу
1064,umkommen::V,caill,үлү
1065,sich bewegen::V,bog,йөрү
1066,sich bewegen::V,gluais,йөрү
1067,sich rühren::V,corraigh,кыймылдау
1068,sich erheben::V,seas suas,басу
1069,sich setzen::V,suigh,утыру
1070,hinfallen::V,tit,егылу
1071,laufen::V,siúil,җәяүләү
1072,schreiten::V,siúil,атлау
1073,spazierengehen::V,téigh ag spaisteoireacht,йөрү
1074,spazierengehen::V,téigh ag spaisteoireacht,йөргенү
1075,eilen::V,deifrigh,ашыгу
1076,eilen::V,brostaigh,ашыгу
1077,sich beeilen::V,deifrigh,ашыгу
1078,sich beeilen::V,deifrigh,кызулау
1079,sich beeilen::V,déan deifir,ашыгу
1080,sich beeilen::V,déan deifir,кызулау
1081,sausen::V,luathaigh,җилдерү
1082,rennen::V,rith,йөгерү
1083,springen::V,léim,сикерү
1084,klettern::V,dreap,үрмәләү
1085,schaukeln::V,téigh ar an maide corrach,атыну
1086,kriechen::V,snámh,шуышу
1087,kriechen::V,snámh,үрмәләү
1088,schwimmen::V,snámh,йөзү
1089,tauchen::V,tum,чуму
1090,rudern::V,iomair,ишү
1091,rudern::V,rámhaigh,ишү
1092,fahren::V,tiomáin,бару
1093,fliegen::V,eitil,очу
1094,gehen::V,téigh,йөрү
1095,weggehen::V,imigh,китү
1096,abfahren::V,imigh,кузгалу
1097,anhalten::V,stad,тукталу
1098,hineingehen::V,téigh isteach,инү
1099,eintreten::V,téigh isteach,инү
1100,kommen::V,tar,килү
1101,ankommen::V,tar,бару
1102,zurückkommen::V,fill,кире кайту
1103,bleiben::V,fan,калу
1104,warten::V,fan,көтү
1105,erwarten::V,tá ag súil le,көтү
1106,erwarten::V,tá ag dréim le,көтү
1107,suchen::V,lorg,эзләү
1108,finden::V,faigh,табу
1109,finden::V,aimsigh,табу
1110,versuchen::V,triail,маташу
1111,vorbereiten::V,réitigh,хәзерләү
1112,lieben::V,gráigh,сөю
1113,lieben::V,gráigh,ярату
1114,mögen::V,taitin le,өнәү
1115,mögen::V,is maith le,өнәү
1116,lachen::V,gáir,көлү
1117,rühren::V,téigh i bhfeidhm ar,дулкынландыру
1118,weinen::V,goil,елау
1119,weinen::V,caoin,елау
1120,schimpfen::V,tá ag clamhsán,сүгү
1121,schimpfen::V,tá ag clamhsán,сүгенү
1122,sich ärgern::V,tá corraithe,ачулану
1123,sich fürchten::V,tá eagla ar,курку
1124,fürchten::V,tá eagla ar,калтырау
1125,fürchten::V,tá eagla ar,калтырану
1126,fliehen::V,teith,арка бирү
1127,flüchten::V,éalaigh,качу
1128,sehen::V,feic,күрү
1129,anschauen::V,dearc,карау
1130,anschauen::V,féach ar,карау
1131,ansehen::V,breathnaigh,карау
1132,ansehen::V,breathnaigh,күзәтү
1133,hören::V,cluin,ишетү
1134,zuhören::V,éist,тыңлау
1135,probieren::V,bliais,тату
1136,riechen::V,bolaigh,иснәү
1137,fühlen::V,braith,тою
1138,fühlen::V,braith,сизү
1139,fühlen::V,mothaigh,тою
1140,fühlen::V,mothaigh,сизү
1141,scheinen::V,tá an chuma ar,күренү
1142,zu sehen sein::V,tá le feiceáil,күренү
1143,vernehmen::V,clois,ишетү
1144,frieren::V,tá fuar,өшү
1145,frieren::V,tá fuar,күшегү
1146,tun::V,déan,итү
1147,können::V,féad,алу
1148,können::V,is féidir le,алу
1149,wollen::V,tá ag iarraidh,теләү
1150,anfangen::V,tosaigh,керешү
1151,anfangen::V,cuir tús le,керешү
1152,beenden::V,críochnaigh,бетерү
1153,beenden::V,críochnaigh,тәмамлау
1154,beenden::V,cuir deireadh le,бетерү
1155,beenden::V,cuir deireadh le,тәмамлау
1156,aufhören::V,stad,бетү
1157,gelingen::V,éirigh le,уңу
1158,geraten::V,tá deireadh ar,сабышу
1159,öffnen::V,oscail,ачу
1160,schließen::V,dún,ябу
1161,schließen::V,iaigh,ябу
1162,stellen::V,cuir,кую
1163,setzen::V,cuir,утырту
1164,setzen::V,socraigh,утырту
1165,legen::V,cuir,яткыру
1166,berühren::V,teagmhaigh le,тию
1167,verbinden::V,ceangail,ялгау
1168,bedecken::V,clúdaigh,өрту
1169,bedecken::V,clúdaigh,каплау
1170,bedecken::V,clúdaigh,томалау
1171,bedecken::V,cumhdaigh,өрту
1172,bedecken::V,cumhdaigh,каплау
1173,bedecken::V,cumhdaigh,томалау
1174,aufhängen::V,croch,асу
1175,anzünden::V,las,кабызу
1176,anzünden::V,adhain,кабызу
1177,aufheben::V,tóg,күтәрү
1178,aufheben::V,ardaigh,күтәрү
1179,zurücklassen::V,fág,калдыру
1180,verlieren::V,caill,югалту
1181,fallen lassen::V,lig uait,төшерү
1182,fallen lassen::V,caith uait,төшерү
1183,machen::V,déan,ясау
1184,machen::V,déan,эшләү
1185,machen::V,réitigh,ясау
1186,machen::V,réitigh,эшләү
1187,herstellen::V,táirg,ясау
1188,bauen::V,tóg,кору
1189,reparieren::V,deisigh,төзәтү
1190,verbessern::V,feabhsaigh,яхшырту
1191,ändern::V,athraigh,үзгәртү
1192,graben::V,tochail,казу
1193,beugen::V,crom,ию
1194,biegen::V,lúb,бөгү
1195,drehen::V,cas,бору
1196,drehen::V,cas,бөтерү
1197,wenden::V,tiontaigh,бору
1198,umdrehen::V,iompaigh,түнтәрү
1199,umdrehen::V,tiontaigh,түнтәрү
1200,heben::V,ardaigh,күтәрү
1201,hochheben::V,tóg,күтәрү
1202,ergreifen::V,beir ar,эләктерү
1203,halten::V,coimeád,тоту
1204,halten::V,coinnigh,тоту
1205,drücken::V,brúigh,кысу
1206,schieben::V,brúigh,кузгату
1207,kratzen::V,scríob,тырнау
1208,lecken::V,ligh,ялау
1209,lecken::V,leadhb,ялау
1210,beißen::V,bain greim as,тешләү
1211,abreißen::V,stróic,өзү
1212,abreißen::V,tarraing,өзү
1213,abschneiden::V,scoith,кыю
1214,abschneiden::V,scoith,кисү
1215,binden::V,ceangail,бәйләү
1216,stecken::V,sáigh,төртү
1217,stecken::V,sáigh,тыгу
1218,brechen::V,bris,сындыру
1219,klopfen::V,cnag,шаку
1220,klopfen::V,cnag,шакылдау
1221,hauen::V,buail,кыйнау
1222,kleben::V,gliúáil,ябыштыру
1223,reiben::V,cuimil,ышку
1224,streichen::V,leath,ягу
1225,schleifen::V,líomh,кайрау
1226,schneiden::V,gearr,кисү
1227,rütteln::V,croith,селкетү
1228,schütteln::V,croith,селкетү
1229,schwenken::V,luasc,болгау
1230,schütten::V,doirt,кою
1231,füllen::V,líon,тутыру
1232,einwickeln::V,cuach,төрү
1233,einwickeln::V,clúdaigh,төрү
1234,tragen::V,iompair,ташу
1235,schleppen::V,tarraing,сөйрәү
1236,schleppen::V,tarraing,өстерәү
1237,ziehen::V,tarraing,тарту
1238,aufbewahren::V,coinnigh,саклау
1239,werfen::V,caith,ыргыту
1240,fangen::V,ceap,тоту
1241,packen::V,beir ar,эләктерү
1242,verstecken::V,folaigh,яшерү
1243,verstecken::V,cuir i bhfolach,яшерү
1244,teilen::V,roinn,бүлү
1245,schicken::V,seol,җибәрү
1246,bringen::V,beir,китерү
1247,bringen::V,tabhair,китерү
1248,hinzufügen::V,cuir le,өстәү
1249,bekommen::V,faigh,алу
1250,erhalten::V,faigh,алу
1251,nehmen::V,tóg,алу
1252,nehmen::V,glac,алу
1253,wählen::V,pioc,сайлау
1254,wählen::V,roghnaigh,сайлау
1255,auswählen::V,roghnaigh,сайлау
1256,bewahren::V,caomhnaigh,саклау
1257,behindern::V,cuir bac ar,комачаулау
1258,verderben::V,mill,бозу
1259,beschädigen::V,loit,бозу
1260,beschädigen::V,déan damáiste do,бозу
1261,zerbrechen::V,bris,вату
1262,zerreißen::V,stiall,өзү
1263,zerreißen::V,stiall,ерту
1264,zerstören::V,mill,җимерү
1265,zerstören::V,scrios,җимерү
1266,verbrennen::V,las,яндыру
1267,verbrennen::V,las,көйдерү
1268,verbrennen::V,dóigh,яндыру
1269,verbrennen::V,dóigh,көйдерү
1270,geben::V,tabhair,бирү
1271,reichen::V,sín,тапшыру
1272,reichen::V,cuir,тапшыру
1273,schenken::V,bronn,бүләкләү
1274,schenken::V,tabhair,бүләкләү
1275,versprechen::V,geall,вәгъдә бирү
1276,wünschen::V,guigh,котлау
1277,loben::V,mol,мактау
1278,küssen::V,póg,үбү
1279,wiegen::V,bog,тирбәтү
1280,wiegen::V,luasc,тирбәтү
1281,zudecken::V,clúdaigh,ябу
1282,zudecken::V,clúdaigh,бөркәү
1283,wecken::V,dúisigh,уяту
1284,zeigen::V,taispeáin,күрсәтү
1285,führen::V,treoraigh,йөртү
1286,lehren::V,múin,өйрәтү
1287,lehren::V,teagasc,өйрәтү
1288,unterrichten::V,múin,укыту
1289,unterrichten::V,teagasc,укыту
1290,aufziehen::V,tóg,асрау
1291,leiten::V,tá i gceannas ar,җитәкләү
1292,antreiben::V,gríosaigh,куалау
1293,antreiben::V,gríosaigh,әйдәләү
1294,antreiben::V,gríosaigh,ашыктыру
1295,lassen::V,cuir ag,мәҗбүр итү
1296,einladen::V,cuir cuireadh ar,чакыру
1297,vereinigen::V,aontaigh,берләштерү
1298,besuchen::V,tabhair cuairt ar,керешү
1299,treffen::V,cas ar,очрату
1300,treffen::V,buail le,очрату
1301,sich versammeln::V,bailigh,җыелышу
1302,sich versammeln::V,cruinnigh,җыелышу
1303,spielen::V,imir,уйнау
1304,spielen::V,tá ag spraoi,уйнау
1305,singen::V,can,җырлау
1306,tanzen::V,rinc,бию
1307,tanzen::V,damhsaigh,бию
1308,sich trennen::V,scar,аерылу
1309,sich trennen::V,scar,ташлашу
1310,verlassen::V,fág,ташлау
1311,verlassen::V,fág,калдыру
1312,retten::V,tarrtháil,коткару
1313,bewachen::V,cosain,каравыллау
1314,bewachen::V,gardáil,каравыллау
1315,schützen::V,cosain,ышыклау
1316,verteidigen::V,cosain,яклау
1317,verteidigen::V,cosain,саклау
1318,sich schlagen::V,tá ag bruíon,сугышу
1319,schießen::V,caith,ату
1320,schießen::V,scaoil,ату
1321,siegen::V,bain,җиңү
1322,siegen::V,buaigh,җиңү
1323,ärgern::V,cuir isteach ar,ачуландыру
1324,schlagen::V,buail,ору
1325,schlagen::V,buail,бәрү
1326,schlagen::V,buail,тукмау
1327,treten::V,ciceáil,тибү
1328,stechen::V,sáigh,кадау
1329,stoßen::V,brúigh,этү
1330,stoßen::V,soncáil,этү
1331,stehlen::V,goid,урлау
1332,stören::V,cuir isteach ar,комачаулау
1333,belästigen::V,cuir as do,борчу
1334,belästigen::V,cuir as do,билмазалау
1335,verbergen::V,ceil,яшерү
1336,täuschen::V,cuir dallamullóg ar,алдату
1337,betrügen::V,déan calaois ar,хәрәмләшү
1338,töten::V,maraigh,үтерү
1339,wohnen::V,cuir faoi,яшәү
1340,wohnen::V,tá ina chónaí,яшәү
1341,arbeiten::V,oibrigh,эшләү
1342,sammeln::V,bailigh,туплау
1343,sammeln::V,cruinnigh,туплау
1344,pflücken::V,pioc,өзү
1345,jagen::V,seilg,аулау
1346,fischen::V,iasc,балык тоту
1347,fassen::V,beir ar,тоту
1348,hüten::V,aoirigh,көтү
1349,treiben::V,seol,куалау
1350,treiben::V,tiomáin,куалау
1351,anbinden::V,ceangail,бәйләү
1352,füttern::V,cothaigh,туйдыру
1353,füttern::V,beathaigh,туйдыру
1354,melken::V,bligh,саву
1355,melken::V,crúigh,саву
1356,hacken::V,gearr,чабу
1357,gießen::V,uiscigh,сугару
1358,reifen::V,aibigh,җитешү
1359,zubereiten::V,cócaráil,пешеренү
1360,kochen::V,bruith,пешерү
1361,kochen::V,bruith,кайнату
1362,kochen::V,beirigh,пешерү
1363,kochen::V,beirigh,кайнату
1364,backen::V,bácáil,пешерү
1365,braten::V,róst,куыру
1366,braten::V,róst,кыздыру
1367,braten::V,frioch,куыру
1368,braten::V,frioch,кыздыру
1369,umrühren::V,measc,бутау
1370,umrühren::V,measc,болгату
1371,stricken::V,cniotáil,бәйләү
1372,nähen::V,fuaigh,тегү
1373,färben::V,dathaigh,ману
1374,reinigen::V,glan,чистарту
1375,waschen::V,nigh,юу
1376,abwischen::V,glan,сөртү
1377,spülen::V,sruthlaigh,чайкау
1378,fegen::V,scuab,себерү
1379,kehren::V,scuab,себерү
1380,baden::V,folc,коену
1381,sich waschen::V,nigh é féin,юыну
1382,ausziehen::V,bain de,чишенү
1383,anziehen::V,cuir ar,кию
1384,sich anziehen::V,gléas é féin,киенү
1385,kämmen::V,cíor,тарау
1386,schmücken::V,maisigh,бизәү
1387,schmücken::V,maisigh,бизәкләү
1388,sagen::V,abair,дию
1389,sagen::V,abair,әйтү
1390,sprechen::V,labhair,сөйләү
1391,sprechen::V,labhair,сөйләшү
1392,reden::V,caintigh,сөйләү
1393,sich unterhalten::V,caintigh,сөйләшү
1394,sich unterhalten::V,tá ag comhrá,сөйләшү
1395,fragen::V,fiafraigh,сорау
1396,fragen::V,fiafraigh,сорашу
1397,fragen::V,cuir ceist,сорау
1398,fragen::V,cuir ceist,сорашу
1399,bitten::V,iarr,үтенү
1400,erzählen::V,inis,сөйләү
1401,erzählen::V,eachtraigh,сөйләү
1402,mitteilen::V,aithris,белдерү
1403,mitteilen::V,cuir in iúl,белдерү
1404,nennen::V,ainmnigh,дию
1405,rufen::V,glaoigh,дәшү
1406,prahlen::V,maígh,мактану
1407,prahlen::V,maígh,шапырыну
1408,übersetzen::V,aistrigh,күчерү
1409,denken::V,síl,уйлау
1410,denken::V,ceap,уйлау
1411,glauben::V,creid,инану
1412,bemerken::V,tabhair faoi deara,искәрү
1413,erkennen::V,aithin,тану
1414,begreifen::V,tuig,аңлау
1415,begreifen::V,tuig,төшенү
1416,verstehen::V,tuig,аңлау
1417,verstehen::V,tuig,төшенү
1418,lernen::V,foghlaim,уку
1419,lernen::V,foghlaim,өйрәнү
1420,wissen::V,tá a fhios ag,белү
1421,sich erinnern an::V,cuimhnigh ar,хәтерләү
1422,sich erinnern an::V,is cuimhne ar,хәтерләү
1423,vergessen::V,dearmad,оныту
1424,messen::V,tomhais,үлчәү
1425,zählen::V,cuntais,санау
1426,rechnen::V,ríomh,исәпләү
1427,rechnen::V,áirigh,исәпләү
1428,lesen::V,léigh,уку
1429,malen::V,péinteáil,рәсем ясау
1430,malen::V,péinteáil,сурәт ясау
1431,malen::V,péinteáil,сурәтләү
1432,zeichnen::V,línigh,язу-сызу
1433,zeichnen::V,línigh,сурәт ясау
1434,zeichnen::V,tarraing,язу-сызу
1435,zeichnen::V,tarraing,сурәт ясау
1436,schreiben::V,scríobh,язу
1437,besitzen::V,is le,биләү
1438,kaufen::V,ceannaigh,алу
1439,verkaufen::V,díol,сату
1440,bezahlen::V,íoc as,түләү
1441,zahlen::V,íoc,түләү
1442,beherrschen::V,rialaigh,ия булу
1443,ertragen::V,seas,чыдау
1444,ertragen::V,fulaing,чыдау
1445,ertragen::V,foighnigh,чыдау
1446,Ader::N,,тамыр
1447,vorwärts::ADV,,алга
