,Concept_ID,sq,hu
820,oft::ADV,shpesh,sokszor
821,immer::ADV,përherë,mindig
822,immer::ADV,gjithnjë,mindig
823,niemals::ADV,kurrë,sohasem
824,niemals::ADV,asnjëherë,sohasem
825,hier::ADV,këtu,itt
826,hierhin::ADV,knej,erre
827,von hier::ADV,që këtej,innen
828,von hier::ADV,prej këtej,innen
829,dort::ADV,aty,ott
830,dort::ADV,atje,ott
831,dorthin::ADV,anej,oda
832,geradeaus::ADV,drejt,egyenesen
833,vorwärts::ADV,mbroth,előre
834,vorwärts::ADV,përpara,előre
835,rückwärts::ADV,mbrapsht,hátrafelé
836,zurück::ADV,prapa,hátra
837,zurück::ADV,prapa,vissza
838,zurück::ADV,mbrapsht,hátra
839,zurück::ADV,mbrapsht,vissza
840,unten::ADV,poshtë,alul
841,hinab::ADV,përposh,le
842,hinab::ADV,përposh,lefelé
843,oben::ADV,lart,fenn
844,oben::ADV,lart,felül
845,oben::ADV,sipër,fenn
846,oben::ADV,sipër,felül
847,hinauf::ADV,lart,fel
848,hinauf::ADV,lart,felfelé
849,hinauf::ADV,përpjetë,fel
850,hinauf::ADV,përpjetë,felfelé
851,überall::ADV,kudo,mindenütt
852,nicht::ADV,s',nem
853,nicht::ADV,nuk,nem
854,ein wenig::ADV,një tis,egy kicsit
855,kaum::ADV,mezi,alig
856,sehr::ADV,fort,nagyon
857,sehr::ADV,shumë,nagyon
858,so::ADV,ashtu,úgy
859,so::ADV,kështu,úgy
860,noch::ADV,ende,még
861,noch::ADV,akoma,még
862,nur::ADV,vetëm,csak
863,nur::ADV,vetëm,csupán
864,schon::ADV,tashmë,már
865,wieder::ADV,përsëri,ismét
866,wieder::ADV,përsëri,megint
867,vergebens::ADV,kot,hiába
868,vor::PRP,para,előtt
869,hinter::PRP,prapa,mögött
870,hinter::PRP,mbrapa,mögött
871,unter::PRP,nën,alatt
872,durch::PRP,nëpër,át
873,durch::PRP,nëpër,keresztül
874,neben::PRP,pranë,mellett
875,neben::PRP,përbri,mellett
876,zwischen::PRP,midis,között
877,zwischen::PRP,ndërmjet,között
878,wegen::PRP,për,miatt
879,wegen::PRP,për,végett
880,dies::PRN,ky,ez
881,das::PRN,ky,az
882,alles::PRN,gjithçka,minden
883,ich::PRN,unë,én
884,du::PRN,ti,te
885,er::PRN,ai,ő
886,wir::PRN,ne,mi
887,ihr::PRN,ju,ti
888,sie::PRN,ata,ők
889,was::FPRN,ç',mi
890,was::FPRN,çfarë,mi
891,wer::FPRN,kush,ki
892,wo::FADV,ku,hol
893,wohin::FADV,për ku,hova
894,wie::FADV,si,hogy
895,wie::FADV,si,hogyan
896,warum::FADV,pse,miért
897,warum::FADV,përse,miért
898,wieviel::FNUM,sa,hány
899,wieviel::FNUM,sa,mennyi
900,eins::NUM,një,egy
901,zwei::NUM,dy,kettő
902,drei::NUM,tre,három
903,vier::NUM,katër,négy
904,fünf::NUM,pesë,öt
905,sechs::NUM,gjashtë,hat
906,sieben::NUM,shtatë,hét
907,acht::NUM,tetë,nyolc
908,neun::NUM,nëntë,kilenc
909,zehn::NUM,dhjetë,tíz
910,elf::NUM,njëmbëdhjetë,tizenegy
911,zwölf::NUM,dymbëdhjetë,tizenkettő
912,zwanzig::NUM,njëzet,húsz
913,dreißig::NUM,tridhjetë,harminc
914,vierzig::NUM,dyzet,negyven
915,fünfzig::NUM,pesëdhjetë,ötven
916,sechzig::NUM,gjashtëdhjetë,hatvan
917,siebzig::NUM,shtatëdhjetë,hetven
918,achtzig::NUM,tetëdhjetë,nyolcvan
919,neunzig::NUM,nëntëdhjetë,kilencven
920,hundert::NUM,qind,száz
921,tausend::NUM,mijë,ezer
922,und::CNJ,e,és
923,und::CNJ,e,meg
924,und::CNJ,dhe,és
925,und::CNJ,dhe,meg
926,oder::CNJ,a,vagy
927,oder::CNJ,apo,vagy
928,stehen::V,rri,áll
929,sitzen::V,rri,ül
930,liegen::V,rri shtrirë,fekszik
931,hängen::V,varem,függ
932,werden::V,bëhem,lesz
933,passieren::V,ndodh,történik
934,beginnen::V,filloj,kezdődik
935,enden::V,përfundoj,végződik
936,enden::V,përfundoj,befejeződik
937,wechseln::V,ndërroj,változik
938,aufgehen[Sonne]::V,hapem,kel
939,untergehen[Sonne]::V,hyj,lemegy
940,untergehen[Sonne]::V,perëndoj,lemegy
941,scheinen[Sonne]::V,ndriçoj,süt
942,donnern::V,gjëmoj,dörög
943,donnern::V,bubulloj,dörög
944,wehen::V,fryj,fúj
945,strömen::V,derdh,áramlik
946,fließen::V,rrjedh,folyik
947,sich drehen::V,rrotullohem,forog
948,schwanken::V,dyzoj,inog
949,schwanken::V,dyzoj,ingadozik
950,schwingen::V,dridhem,leng
951,fallen::V,bie,esik
952,brennen::V,digjem,ég
953,rauchen::V,nxjerr tym,füstöl
954,regnen::V,bie shi,esik
955,gefrieren::V,ngrij,megfagy
956,tauen::V,shkrij,olvad
957,schmelzen::V,shkrij,olvad
958,schmelzen::V,shkrij,elolvad
959,trocknen::V,thaj,szárad
960,sieden::V,ziej,forr
961,faulen::V,kalbem,rothad
962,faulen::V,prishem,rothad
963,verfaulen::V,kalbem,elrothad
964,verfaulen::V,kalbem,megrothad
965,reißen::V,grisem,szakad
966,reißen::V,shqyhem,szakad
967,versinken::V,humboj,süllyed
968,versinken::V,humboj,elsüllyed
969,vergehen::V,kaloj,múlik
970,vergehen::V,kaloj,elmúlik
971,erscheinen::V,dukem,feltűnik
972,erscheinen::V,dukem,megjelenik
973,verschwinden::V,zhdukem,letűnik
974,sinken::V,ulem,süllyed
975,abnehmen::V,pakësohem,apad
976,abnehmen::V,pakësohem,csökken
977,abnehmen::V,zvogëlohem,apad
978,abnehmen::V,zvogëlohem,csökken
979,zunehmen::V,shtohem,növekszik
980,zunehmen::V,shtohem,gyarapszik
981,steigen::V,rritem,emelkedik
982,wachsen::V,rritem,nő
983,wachsen::V,rritem,terem
984,wachsen::V,rritem,növekszik
985,glänzen::V,vezulloj,ragyog
986,glänzen::V,vezulloj,fénylik
987,funkeln::V,xixoj,csillog
988,funkeln::V,xixoj,tündöklik
989,funkeln::V,xixëlloj,csillog
990,funkeln::V,xixëlloj,tündöklik
991,lärmen::V,oshtij,lármázik
992,lärmen::V,zhurmoj,lármázik
993,läuten::V,bie,cseng
994,klingeln::V,i bie ziles,csenget
995,klirren::V,kërcëlloj,csörömpöl
996,brausen::V,gjëmoj,zúg
997,brausen::V,gjëmoj,morajlik
998,rauschen::V,fëshfërij,zúg
999,klingen::V,tingëlloj,hangzik
1000,bellen::V,leh,ugat
1001,heulen::V,ulërij,bőg
1002,heulen::V,ulërij,üvölt
1003,blasen::V,fryj,fúj
1004,pfeifen::V,fishkëllej,fütyül
1005,schreien::V,bërtas,kiált
1006,schreien::V,bërtas,kiabál
1007,stöhnen::V,rënkoj,nyög
1008,zittern::V,trembem,remeg
1009,zittern::V,trembem,reszket
1010,leben::V,rroj,él
1011,leben::V,jetoj,él
1012,geboren werden::V,lind,születik
1013,atmen::V,marr frymë,lélegzik
1014,trinken::V,pi,iszik
1015,essen::V,ha,eszik
1016,schlucken::V,gëlltis,nyel
1017,schlucken::V,kapërdij,nyel
1018,müde werden::V,lodhem,elfárad
1019,müde werden::V,lodhem,kifárad
1020,einschlafen::V,bie të fle,elalszik
1021,schlafen::V,fle,alszik
1022,aufwachen::V,zgjohem,felébred
1023,aufstehen::V,çohem,felkel
1024,aufstehen::V,ngrihem,felkel
1025,sich erholen::V,qetësohem,pihen
1026,sich erholen::V,shtendosem,pihen
1027,krank werden::V,bie i sëmurë,megbetegedik
1028,krank werden::V,bie i sëmurë,belebetegszik
1029,krank sein::V,jam i sëmurë,betegeskedik
1030,schmerzen::V,dhemb,fáj
1031,husten::V,kollitem,köhög
1032,genesen::V,shërohem,meggyógyul
1033,sterben::V,vdes,hal
1034,umkommen::V,vdes,elpusztul
1035,umkommen::V,mbaroj,elpusztul
1036,sich bewegen::V,shkundem,mozog
1037,sich rühren::V,lëviz,mozdul
1038,sich erheben::V,ngrihem,feláll
1039,sich erheben::V,ngrihem,felemelkedik
1040,sich setzen::V,ulem,ül
1041,sich setzen::V,ulem,leül
1042,hinfallen::V,gremisem,bukik
1043,hinfallen::V,gremisem,elesik
1044,laufen::V,eci,jár
1045,schreiten::V,çapem,lép
1046,spazierengehen::V,shëtis,sétál
1047,eilen::V,ngas,siet
1048,sich beeilen::V,nxitoj,siet
1049,sausen::V,eci shpejt,robog
1050,rennen::V,vrapoj,fut
1051,rennen::V,vrapoj,szalad
1052,springen::V,kërcej,ugrik
1053,klettern::V,hipi,kúszik
1054,schaukeln::V,kolovitem,hintázik
1055,kriechen::V,zvarritem,kúszik
1056,schwimmen::V,notoj,úszik
1057,tauchen::V,zhytem,merül
1058,rudern::V,vozis,evez
1059,fahren::V,shkoj,jár
1060,fahren::V,shkoj,megy
1061,fahren::V,shkoj,utazik
1062,fliegen::V,fluturoj,száll
1063,gehen::V,eci,megy
1064,gehen::V,shkoj,megy
1065,weggehen::V,vete,elmegy
1066,abfahren::V,nisem,indul
1067,anhalten::V,ndalem,megáll
1068,hineingehen::V,futem,bemegy
1069,eintreten::V,hyj,belép
1070,kommen::V,vij,jön
1071,ankommen::V,arrij,érkezik
1072,ankommen::V,arrij,megérkezik
1073,ankommen::V,mbërrij,érkezik
1074,ankommen::V,mbërrij,megérkezik
1075,zurückkommen::V,kthehem,visszajön
1076,bleiben::V,mbetem,marad
1077,bleiben::V,mbetem,megmarad
1078,bleiben::V,qëndroj,marad
1079,bleiben::V,qëndroj,megmarad
1080,warten::V,pres,vár
1081,warten::V,pres,várakozik
1082,erwarten::V,pres,vár
1083,erwarten::V,pres,megvár
1084,suchen::V,kërkoj,kutat
1085,finden::V,gjej,talál
1086,versuchen::V,mundohem,megpróbál
1087,versuchen::V,mundohem,megkísérel
1088,vorbereiten::V,përgatis,előkészít
1089,lieben::V,dashuroj,szeret
1090,mögen::V,dua,szeret
1091,lachen::V,qesh,nevet
1092,rühren::V,mallëngjej,mozdít
1093,weinen::V,qaj,sír
1094,schimpfen::V,shaj,szid
1095,schimpfen::V,shaj,szitkozódik
1096,sich ärgern::V,bëhem verem,mérgelődik
1097,sich ärgern::V,bëhem verem,bosszankodik
1098,sich fürchten::V,kam frikë,fél
1099,sich fürchten::V,kam frikë,retteg
1100,sich fürchten::V,frikësohem,fél
1101,sich fürchten::V,frikësohem,retteg
1102,fürchten::V,kam frikë nga,fél
1103,fliehen::V,arratisem,menekül
1104,flüchten::V,iki,elmenekül
1105,sehen::V,shoh,néz
1106,anschauen::V,shikoj,megnéz
1107,ansehen::V,shikoj,néz
1108,ansehen::V,shikoj,ránéz
1109,ansehen::V,shikoj,megnéz
1110,hören::V,dëgjoj,hall
1111,zuhören::V,veshtoj,hallgat
1112,zuhören::V,veshtoj,meghallgat
1113,probieren::V,provoj,kóstol
1114,probieren::V,provoj,megkóstol
1115,riechen::V,nuhas,szagol
1116,fühlen::V,ndiej,érez
1117,scheinen::V,ndriçoj,tűnik
1118,scheinen::V,ndriçoj,látszik
1119,zu sehen sein::V,dukem,mutatkozik
1120,vernehmen::V,dëgjoj,hall
1121,frieren::V,mërdhij,fázik
1122,tun::V,bëj,csinál
1123,tun::V,bëj,cselekszik
1124,können::V,mund,tud
1125,wollen::V,dua,akar
1126,wollen::V,dëshiroj,akar
1127,anfangen::V,filloj,kezd
1128,beenden::V,kryej,befejez
1129,beenden::V,mbaroj,befejez
1130,aufhören::V,pushoj,megszűnik
1131,gelingen::V,më shkon mbarë,sikerül
1132,geraten::V,del,kerül
1133,geraten::V,del,jut
1134,öffnen::V,hap,nyit
1135,öffnen::V,hap,kinyit
1136,schließen::V,mbyll,csuk
1137,schließen::V,mbyll,becsuk
1138,stellen::V,vë,állít
1139,stellen::V,vë,helyez
1140,setzen::V,vë,ültet
1141,setzen::V,vë,helyez
1142,legen::V,vë,tesz
1143,legen::V,vë,fektet
1144,berühren::V,rrok,érint
1145,verbinden::V,bashkoj,beköt
1146,verbinden::V,bashkoj,összeköt
1147,bedecken::V,mbuloj,betakar
1148,bedecken::V,mbuloj,beborít
1149,aufhängen::V,var,felakaszt
1150,anzünden::V,ndez,gyújt
1151,anzünden::V,ndez,meggyújt
1152,aufheben::V,ngre,felemel
1153,zurücklassen::V,lë pas,hátrahagy
1154,verlieren::V,humb,veszít
1155,verlieren::V,humb,elveszít
1156,fallen lassen::V,lëshoj,elejt
1157,machen::V,bëj,tesz
1158,machen::V,bëj,csinál
1159,herstellen::V,prodhoj,gyárt
1160,herstellen::V,prodhoj,előállít
1161,bauen::V,ndërtoj,épít
1162,reparieren::V,ndreq,javít
1163,reparieren::V,ndreq,kijavít
1164,reparieren::V,ndreq,megjavít
1165,reparieren::V,meremetoj,javít
1166,reparieren::V,meremetoj,kijavít
1167,reparieren::V,meremetoj,megjavít
1168,verbessern::V,përmirësoj,megjavít
1169,ändern::V,ndërroj,változtat
1170,ändern::V,ndërroj,megváltoztat
1171,graben::V,gërmoj,ás
1172,beugen::V,kërrus,meghajt
1173,biegen::V,përkul,hajlít
1174,drehen::V,dredh,forgat
1175,drehen::V,rrotulloj,forgat
1176,wenden::V,kthej,fordít
1177,wenden::V,kthej,megfordít
1178,umdrehen::V,kthej,megfordít
1179,umdrehen::V,kthej,megforgat
1180,heben::V,ngre,emel
1181,hochheben::V,ngre,felemel
1182,ergreifen::V,rrëmbej,megfog
1183,halten::V,mbaj,tart
1184,drücken::V,shtyp,nyom
1185,drücken::V,shtyp,megnyom
1186,schieben::V,shtyj,tol
1187,kratzen::V,kruaj,vakar
1188,kratzen::V,gërvisht,vakar
1189,lecken::V,lëpij,nyal
1190,beißen::V,kafshoj,harap
1191,abreißen::V,shkëpus,letép
1192,abschneiden::V,cungoj,levág
1193,binden::V,lidh,köt
1194,binden::V,lidh,kötöz
1195,stecken::V,fus,dug
1196,stecken::V,ngul,dug
1197,brechen::V,thyej,tör
1198,brechen::V,thyej,eltör
1199,klopfen::V,trokas,kopogtat
1200,hauen::V,godas,vág
1201,hauen::V,godas,levág
1202,kleben::V,ngjis,tapaszt
1203,reiben::V,fërkoj,dörzsöl
1204,reiben::V,fërkoj,súrol
1205,streichen::V,lyej,simít
1206,schleifen::V,mpreh,fen
1207,schleifen::V,mpreh,csiszol
1208,schleifen::V,mpreh,köszörül
1209,schneiden::V,pres,vág
1210,schneiden::V,pres,szel
1211,schneiden::V,pres,metsz
1212,rütteln::V,shkund,ráz
1213,schütteln::V,lëkund,ráz
1214,schütteln::V,lëkund,megráz
1215,schwenken::V,valëvit,lóbál
1216,schwenken::V,valëvit,lobogtat
1217,schütten::V,mbush,önt
1218,füllen::V,mbush,tölt
1219,füllen::V,mbush,megtölt
1220,einwickeln::V,mbështjell,becsavar
1221,tragen::V,mbaj,hord
1222,tragen::V,mbart,hord
1223,schleppen::V,heq,vonszol
1224,schleppen::V,zhgërryej,vonszol
1225,ziehen::V,tërheq,húz
1226,aufbewahren::V,ruaj,megőriz
1227,werfen::V,hedh,dob
1228,werfen::V,hedh,hajít
1229,fangen::V,kap,fog
1230,packen::V,rrëmbej,megragad
1231,verstecken::V,fsheh,eldug
1232,verstecken::V,fsheh,elrejt
1233,teilen::V,ndaj,oszt
1234,teilen::V,ndaj,megoszt
1235,schicken::V,dërgoj,küld
1236,bringen::V,sjell,hoz
1237,bringen::V,sjell,visz
1238,hinzufügen::V,shtoj,hozzáad
1239,bekommen::V,kap,kap
1240,bekommen::V,kap,megkap
1241,erhalten::V,marr,kap
1242,erhalten::V,marr,megkap
1243,nehmen::V,marr,vesz
1244,wählen::V,zgjedh,választ
1245,auswählen::V,përzgjedh,kiválaszt
1246,bewahren::V,ruaj,megtart
1247,behindern::V,pengoj,akadályoz
1248,behindern::V,pengoj,gátol
1249,verderben::V,prish,elront
1250,beschädigen::V,dëmtoj,rongál
1251,zerbrechen::V,thyej,eltör
1252,zerbrechen::V,thyej,széttör
1253,zerbrechen::V,thyej,kettétör
1254,zerreißen::V,çjerr,eltép
1255,zerreißen::V,çjerr,széttép
1256,zerreißen::V,zheloj,eltép
1257,zerreißen::V,zheloj,széttép
1258,zerstören::V,prish,elpusztít
1259,zerstören::V,shkatërroj,elpusztít
1260,verbrennen::V,djeg,éget
1261,verbrennen::V,djeg,eléget
1262,geben::V,jap,ad
1263,reichen::V,jap,nyújt
1264,schenken::V,fal,ajándékoz
1265,schenken::V,dhuroj,ajándékoz
1266,versprechen::V,premtoj,ígér
1267,wünschen::V,uroj,kíván
1268,loben::V,lëvdoj,dicsér
1269,loben::V,lavdëroj,dicsér
1270,küssen::V,puth,csókol
1271,wiegen::V,tund,ringat
1272,zudecken::V,mbuloj,betakar
1273,wecken::V,zgjoj,kelt
1274,wecken::V,zgjoj,ébreszt
1275,zeigen::V,dëftej,mutat
1276,führen::V,çoj,visz
1277,führen::V,çoj,vezet
1278,lehren::V,arsej,tanít
1279,unterrichten::V,arsimoj,tanít
1280,aufziehen::V,rris,felnevel
1281,leiten::V,udhëheq,vezet
1282,leiten::V,udhëheq,vezérel
1283,antreiben::V,nxis,hajt
1284,lassen::V,detyroj,-tat
1285,lassen::V,detyroj,-at
1286,einladen::V,ftoj,meghív
1287,vereinigen::V,bashkoj,egyesít
1288,besuchen::V,vizitoj,látogat
1289,treffen::V,ndesh,talál
1290,sich versammeln::V,tubohem,gyülekezik
1291,sich versammeln::V,tubohem,összegyűlik
1292,spielen::V,loz,játszik
1293,spielen::V,luaj,játszik
1294,singen::V,këndoj,énekel
1295,tanzen::V,kërcej,táncol
1296,tanzen::V,vallëzoj,táncol
1297,sich trennen::V,ndahem,elválik
1298,verlassen::V,braktis,elhagy
1299,retten::V,shpëtoj,ment
1300,bewachen::V,ruaj,őriz
1301,schützen::V,ruaj,óv
1302,schützen::V,ruaj,véd
1303,schützen::V,mbroj,óv
1304,schützen::V,mbroj,véd
1305,verteidigen::V,mbroj,véd
1306,sich schlagen::V,zihem,verekszik
1307,schießen::V,shtie,lő
1308,siegen::V,fitoj,győz
1309,siegen::V,ngadhënjej,győz
1310,ärgern::V,zemëroj,bosszant
1311,schlagen::V,rrah,üt
1312,schlagen::V,rrah,ver
1313,schlagen::V,godas,üt
1314,schlagen::V,godas,ver
1315,treten::V,shtyj,rúg
1316,treten::V,shtyj më këmbë,rúg
1317,stechen::V,ther,döf
1318,stechen::V,ther,szúr
1319,stechen::V,shpoj,döf
1320,stechen::V,shpoj,szúr
1321,stoßen::V,shtyj,lök
1322,stehlen::V,vjedh,lop
1323,stören::V,pengoj,zavar
1324,belästigen::V,bezdis,zaklat
1325,verbergen::V,fsheh,rejt
1326,verbergen::V,fsheh,elrejt
1327,täuschen::V,mashtroj,megtéveszt
1328,betrügen::V,kobis,csal
1329,töten::V,vras,öl
1330,wohnen::V,banoj,lakik
1331,arbeiten::V,punoj,dolgozik
1332,arbeiten::V,vardoj,dolgozik
1333,sammeln::V,mbledh,szed
1334,sammeln::V,mbledh,gyűjt
1335,sammeln::V,grumbulloj,szed
1336,sammeln::V,grumbulloj,gyűjt
1337,pflücken::V,vjel,szed
1338,pflücken::V,mbledh,szed
1339,jagen::V,gjuaj,vadászik
1340,fischen::V,peshkoj,halászik
1341,fischen::V,gjuaj peshk,halászik
1342,fassen::V,zë,fog
1343,hüten::V,kullos,őriz
1344,hüten::V,kullos,legeltet
1345,treiben::V,vë përpara,hajt
1346,anbinden::V,lidh,köt
1347,füttern::V,grazhdoj,etet
1348,melken::V,mjel,fej
1349,hacken::V,grij,vág
1350,gießen::V,ujis,öntöz
1351,reifen::V,piqem,érik
1352,zubereiten::V,gatuaj,elkészít
1353,kochen::V,ziej,főz
1354,backen::V,pjek,süt
1355,backen::V,furroj,süt
1356,braten::V,fërgoj,süt
1357,braten::V,tiganis,süt
1358,umrühren::V,trazoj,megkever
1359,stricken::V,thur,köt
1360,nähen::V,qep,varr
1361,färben::V,ngjyej,fest
1362,färben::V,bojatis,fest
1363,reinigen::V,qëroj,tisztít
1364,reinigen::V,pastroj,tisztít
1365,waschen::V,laj,mos
1366,waschen::V,finjos,mos
1367,abwischen::V,fshij,letöröl
1368,spülen::V,kulloj,mosogat
1369,fegen::V,fshij,söpör
1370,kehren::V,fshij,söpör
1371,baden::V,lahem,fürdik
1372,sich waschen::V,lahem,mosdik
1373,sich waschen::V,lahem,mosakszik
1374,ausziehen::V,heq,levesz
1375,ausziehen::V,zbath,levesz
1376,anziehen::V,vesh,felölt
1377,anziehen::V,vesh,felvesz
1378,anziehen::V,mbath,felölt
1379,anziehen::V,mbath,felvesz
1380,sich anziehen::V,vishem,öltözik
1381,sich anziehen::V,vishem,felöltözik
1382,kämmen::V,kreh,fésül
1383,schmücken::V,hijeshoj,díszít
1384,sagen::V,them,mond
1385,sprechen::V,flas,beszél
1386,reden::V,fjalos,beszél
1387,reden::V,fjalëtoj,beszél
1388,sich unterhalten::V,bisedoj,beszélget
1389,fragen::V,pyes,kérdez
1390,bitten::V,lus,kér
1391,bitten::V,lutem,kér
1392,erzählen::V,rrëfej,mesél
1393,erzählen::V,rrëfej,elbeszél
1394,mitteilen::V,kumtoj,közöl
1395,nennen::V,quaj,hív
1396,nennen::V,quaj,nevez
1397,rufen::V,thërras,hív
1398,prahlen::V,mburrem,dicsekszik
1399,prahlen::V,kapardisem,dicsekszik
1400,übersetzen::V,përkthej,fordít
1401,denken::V,mendoj,gondol
1402,glauben::V,besoj,hisz
1403,bemerken::V,vërej,észrevesz
1404,erkennen::V,njoh,ráismer
1405,erkennen::V,njoh,felismer
1406,erkennen::V,shquaj,ráismer
1407,erkennen::V,shquaj,felismer
1408,begreifen::V,marr vesh,felfog
1409,verstehen::V,marr vesh,ért
1410,verstehen::V,marr vesh,megért
1411,lernen::V,mësoj,tanul
1412,lernen::V,mësoj,megtanul
1413,wissen::V,di,tud
1414,sich erinnern an::V,kujtoj,emlékszik
1415,vergessen::V,harroj,felejt
1416,vergessen::V,harroj,elfelejt
1417,messen::V,mas,mér
1418,messen::V,mas,megmér
1419,zählen::V,njeh,számol
1420,zählen::V,njeh,megszámol
1421,rechnen::V,llogaris,számít
1422,lesen::V,lexoj,olvas
1423,lesen::V,këndoj,olvas
1424,malen::V,lyej,fest
1425,zeichnen::V,vizatoj,rajzol
1426,schreiben::V,shkruaj,ír
1427,besitzen::V,kam,birtokol
1428,kaufen::V,blej,vesz
1429,kaufen::V,blej,megvesz
1430,verkaufen::V,shes,elad
1431,bezahlen::V,paguaj,fizet
1432,bezahlen::V,paguaj,kifizet
1433,zahlen::V,paguaj,fizet
1434,zahlen::V,paguaj,megfizet
1435,beherrschen::V,zotëroj,ural
1436,ertragen::V,duroj,elbír
1437,ertragen::V,duroj,elvisel
