,Concept_ID,sq,mrj
746,reich::A,pasur,паян
747,reich::A,pasur,пурлыкан
748,bekannt::A,njohur,палӹмӹ
749,berühmt::A,famshëm,лӹмлы
750,fremd::A,huaj,эдемӹн
751,verschieden::A,ndryshëm,тӹрлӹ
752,nah::A,afërt,лишӹл
753,fern::A,largët,мӹндӹр
754,linker::A,majtë,шалахай
755,rechter::A,djathtë,вургамла
756,anderer::A,tjetër,вес
757,anderer::A,tjetër,весӹ
758,erster::A,parë,икшӹ
759,erster::A,parë,икӹмшӹ
760,zweiter::A,dytë,кокшы
761,dritter::A,i tretë,кымшы
762,letzter::A,fundit,остатка
763,allein::ADV,vetëm,иктӹ
764,allein::ADV,vetëm,иктӹт
765,auf einmal::ADV,njëkohësisht,тöрöк
766,zusammen::ADV,bashkë,икараш
767,zusammen::ADV,bashkë,цымырын
768,zusammen::ADV,së bashku,икараш
769,zusammen::ADV,së bashku,цымырын
770,lange::ADV,për një kohë të gjatë,кужын
771,plötzlich::ADV,befas,трӱк
772,sofort::ADV,menjëherë,полт
773,sofort::ADV,menjëherë,тöрöк
774,sofort::ADV,menjëherë,тӹшӓкок
775,sofort::ADV,aty për aty,полт
776,sofort::ADV,aty për aty,тöрöк
777,sofort::ADV,aty për aty,тӹшӓкок
778,später::ADV,më vonë,вара
779,jetzt::ADV,tash,
780,heute::ADV,sot,тагачы
781,morgen::ADV,nesër,иргод
782,morgen::ADV,nesër,иргодым
783,bald::ADV,shpejt,чӹнь
784,bald::ADV,shpejt,вӓшке
785,bald::ADV,shpejt,выртышты
786,bald::ADV,së shpejti,чӹнь
787,bald::ADV,së shpejti,вӓшке
788,bald::ADV,së shpejti,выртышты
789,dann::ADV,pastaj,пакыла
790,gestern::ADV,dje,тенгечӹ
791,einst::ADV,dikur,икӓнӓ
792,damals::ADV,atëherë,тӹнӓм
793,danach::ADV,mandej,пакыла
794,vorher::ADV,më parë,перви
795,zuerst::ADV,së pari,андак
796,einmal::ADV,njëherë,гӓнӓк
797,einmal::ADV,njëherë,гӓнӓ
798,manchmal::ADV,nganjëherë,кынамжы
799,oft::ADV,shpesh,чӹчкӹдӹн
800,immer::ADV,përherë,со
801,immer::ADV,përherë,соок
802,immer::ADV,gjithnjë,со
803,immer::ADV,gjithnjë,соок
804,niemals::ADV,kurrë,нинам
805,niemals::ADV,kurrë,нигынам
806,niemals::ADV,kurrë,нигынамат
807,niemals::ADV,asnjëherë,нинам
808,niemals::ADV,asnjëherë,нигынам
809,niemals::ADV,asnjëherë,нигынамат
810,hier::ADV,këtu,тиштӹ
811,hierhin::ADV,knej,тишкӹ
812,von hier::ADV,që këtej,тишец
813,von hier::ADV,që këtej,тишецӹн
814,von hier::ADV,prej këtej,тишец
815,von hier::ADV,prej këtej,тишецӹн
816,dort::ADV,aty,тӹштӹ
817,dort::ADV,atje,тӹштӹ
818,dorthin::ADV,anej,тӹшкӹ
819,dorthin::ADV,anej,тӹшкӹлӓ
820,geradeaus::ADV,drejt,вик
821,geradeaus::ADV,drejt,тура
822,vorwärts::ADV,mbroth,анзыкы
823,vorwärts::ADV,përpara,анзыкы
824,rückwärts::ADV,mbrapsht,мӹнгеш
825,zurück::ADV,prapa,мӹнгеш
826,zurück::ADV,mbrapsht,мӹнгеш
827,unten::ADV,poshtë,ӱлнӹ
828,unten::ADV,poshtë,лӹвӓлнӹ
829,hinab::ADV,përposh,ӱлӹкӹ
830,hinab::ADV,përposh,лӹвӓкӹ
831,oben::ADV,lart,вӹлнӹ
832,oben::ADV,sipër,вӹлнӹ
833,hinauf::ADV,lart,кӱшкӹлӓ
834,hinauf::ADV,lart,кӱш
835,hinauf::ADV,përpjetë,кӱшкӹлӓ
836,hinauf::ADV,përpjetë,кӱш
837,überall::ADV,kudo,йӹлт
838,überall::ADV,kudo,цилӓ вӓре
839,nicht::ADV,s',уке
840,nicht::ADV,nuk,уке
841,ein wenig::ADV,një tis,изиш
842,ein wenig::ADV,një tis,иклаштык
843,kaum::ADV,mezi,цылик
844,kaum::ADV,mezi,чучок-чучок
845,sehr::ADV,fort,чоте
846,sehr::ADV,shumë,чоте
847,so::ADV,ashtu,тенге
848,so::ADV,ashtu,тенгелӓ
849,so::ADV,kështu,тенге
850,so::ADV,kështu,тенгелӓ
851,noch::ADV,ende,мол
852,noch::ADV,ende,моло
853,noch::ADV,akoma,мол
854,noch::ADV,akoma,моло
855,nur::ADV,vetëm,веле
856,schon::ADV,tashmë,уже
857,schon::ADV,tashmë,ӹнде
858,wieder::ADV,përsëri,уэш
859,vergebens::ADV,kot,зря
860,vergebens::ADV,kot,ӹзрӓ
861,vergebens::ADV,kot,ӹзӹрӓ
862,vor::PRP,para,анзыц
863,vor::PRP,para,анзыцын
864,hinter::PRP,prapa,шайылан
865,hinter::PRP,prapa,шайылный
866,hinter::PRP,mbrapa,шайылан
867,hinter::PRP,mbrapa,шайылный
868,unter::PRP,nën,лӹвӓкӹ
869,durch::PRP,nëpër,вашт
870,neben::PRP,pranë,сага
871,neben::PRP,përbri,сага
872,zwischen::PRP,midis,лош
873,zwischen::PRP,midis,лошкы
874,zwischen::PRP,ndërmjet,лош
875,zwischen::PRP,ndërmjet,лошкы
876,wegen::PRP,për,мычыц
877,dies::PRN,ky,тидӹ
878,dies::PRN,ky,ти
879,das::PRN,ky,тидӹ
880,das::PRN,ky,ти
881,alles::PRN,gjithçka,цилӓ
882,ich::PRN,unë,мый
883,du::PRN,ti,тӹнь
884,er::PRN,ai,тӹдӹ
885,wir::PRN,ne,мӓ
886,ihr::PRN,ju,вӓ
887,sie::PRN,ata,нӹнӹ
888,was::FPRN,ç',ма
889,was::FPRN,çfarë,ма
890,wer::FPRN,kush,кӱ
891,wo::FADV,ku,кышан
892,wo::FADV,ku,кыштакен
893,wohin::FADV,për ku,кышкы
894,wie::FADV,si,кыце
895,warum::FADV,pse,малын
896,warum::FADV,përse,малын
897,wieviel::FNUM,sa,кынар
898,wieviel::FNUM,sa,кынары
899,wieviel::FNUM,sa,кынаркы
900,eins::NUM,një,иктӹ
901,eins::NUM,një,иктӹт
902,zwei::NUM,dy,кок
903,zwei::NUM,dy,кокты
904,drei::NUM,tre,кым
905,drei::NUM,tre,кымыт
906,vier::NUM,katër,нӹл
907,fünf::NUM,pesë,вӹц
908,sechs::NUM,gjashtë,куд
909,sechs::NUM,gjashtë,кудытмозн
910,sieben::NUM,shtatë,шӹм
911,sieben::NUM,shtatë,шӹмӹт
912,acht::NUM,tetë,кӓндӓкш
913,acht::NUM,tetë,кӓндӓкшӹ
914,neun::NUM,nëntë,ӹндекшшӱдӹ
915,zehn::NUM,dhjetë,лу
916,elf::NUM,njëmbëdhjetë,луатик
917,elf::NUM,njëmbëdhjetë,луатиктӹ
918,zwölf::NUM,dymbëdhjetë,луаткок
919,zwölf::NUM,dymbëdhjetë,луаткокты
920,zwanzig::NUM,njëzet,коклы
921,dreißig::NUM,tridhjetë,кымлы
922,vierzig::NUM,dyzet,нӹллӹ
923,fünfzig::NUM,pesëdhjetë,вӹцлӹ
924,sechzig::NUM,gjashtëdhjetë,кудлу
925,siebzig::NUM,shtatëdhjetë,шӹмлу
926,achtzig::NUM,tetëdhjetë,кӓндӓкшлу
927,neunzig::NUM,nëntëdhjetë,ӹндекшлу
928,hundert::NUM,qind,шӱдӹ
929,tausend::NUM,mijë,тӹжем
930,und::CNJ,e,дöн
931,und::CNJ,dhe,дöн
932,oder::CNJ,a,льывы
933,oder::CNJ,apo,льывы
934,stehen::V,rri,шалшаг
935,sitzen::V,rri,шӹнзӓш
936,liegen::V,rri shtrirë,киӓш
937,hängen::V,varem,кечӓш
938,werden::V,bëhem,шагалаш
939,passieren::V,ndodh,ӹштӓ́лтӓш
940,beginnen::V,filloj,тӹнгӓлӓлтӓш
941,enden::V,përfundoj,пӹтӓш
942,wechseln::V,ndërroj,весемӓш
943,wechseln::V,ndërroj,весемӓлтӓш
944,aufgehen[Sonne]::V,hapem,авараш
945,untergehen[Sonne]::V,hyj,шӹ́нзӓш
946,untergehen[Sonne]::V,perëndoj,шӹ́нзӓш
947,scheinen[Sonne]::V,ndriçoj,сотемдӓрӓш
948,donnern::V,gjëmoj,хӹдӹртӓш
949,donnern::V,bubulloj,хӹдӹртӓш
950,wehen::V,fryj,ӹфӹлӓш
951,strömen::V,derdh,йогащ
952,fließen::V,rrjedh,йогащ
953,sich drehen::V,rrotullohem,пöрдӓш
954,schwanken::V,dyzoj,лыпшалташ
955,schwingen::V,dridhem,кӓчӓйӓш
956,fallen::V,bie,кенвазаш
957,fallen::V,bie,шынгалташ
958,brennen::V,digjem,йылаш
959,rauchen::V,nxjerr tym,шыпшаш
960,regnen::V,bie shi,юраш
961,gefrieren::V,ngrij,гӓш
962,gefrieren::V,ngrij,кӹлмаш
963,tauen::V,shkrij,шылаш
964,schmelzen::V,shkrij,шӹрӓнӓш
965,trocknen::V,thaj,кошкаш
966,sieden::V,ziej,шолаш
967,faulen::V,kalbem,шӱӓш
968,faulen::V,prishem,шӱӓш
969,verfaulen::V,kalbem,йӓнгӓрӓлтӓш
970,reißen::V,grisem,кышкедӓлтӓш
971,reißen::V,shqyhem,кышкедӓлтӓш
972,versinken::V,humboj,ва́лаш
973,vergehen::V,kaloj,эртӓш
974,erscheinen::V,dukem,каяш
975,verschwinden::V,zhdukem,ямаш
976,sinken::V,ulem,пычаш
977,abnehmen::V,pakësohem,чӹдемӓш
978,abnehmen::V,pakësohem,кöтӹргӓш
979,abnehmen::V,zvogëlohem,чӹдемӓш
980,abnehmen::V,zvogëlohem,кöтӹргӓш
981,zunehmen::V,shtohem,когоэмӓш
982,steigen::V,rritem,лӱлта́лташ
983,wachsen::V,rritem,кушкаш
984,glänzen::V,vezulloj,йӹлгӹжӓш
985,funkeln::V,xixoj,валгалташ
986,funkeln::V,xixëlloj,валгалташ
987,lärmen::V,oshtij,юкланаш
988,lärmen::V,zhurmoj,юкланаш
989,läuten::V,bie,цоргаш
990,klingeln::V,i bie ziles,цоргаш
991,klirren::V,kërcëlloj,цонгырталгаш
992,brausen::V,gjëmoj,ышдымыла́наш
993,rauschen::V,fëshfërij,шу́жгаш
994,klingen::V,tingëlloj,йо́нгаш
995,bellen::V,leh,опташ
996,heulen::V,ulërij,урмыжаш
997,blasen::V,fryj,ӹфӹлӓш
998,pfeifen::V,fishkëllej,ши́шкаш
999,schreien::V,bërtas,уташ
1000,schreien::V,bërtas,саслаш
1001,schreien::V,bërtas,варгынзаш
1002,stöhnen::V,rënkoj,ӹнгӹрӓш
1003,zittern::V,trembem,цӹтӹрӓш
1004,leben::V,rroj,ӹлӓш
1005,leben::V,jetoj,ӹлӓш
1006,geboren werden::V,lind,шачаш
1007,atmen::V,marr frymë,шӱлӓш
1008,trinken::V,pi,йӱӓш
1009,essen::V,ha,качкаш
1010,schlucken::V,gëlltis,нелӓш
1011,schlucken::V,kapërdij,нелӓш
1012,müde werden::V,lodhem,янгылаш
1013,einschlafen::V,bie të fle,амален кеӓш
1014,schlafen::V,fle,амалаш
1015,aufwachen::V,zgjohem,понгыжалташ
1016,aufstehen::V,çohem,кӹньӹл шагалаш
1017,aufstehen::V,ngrihem,кӹньӹл шагалаш
1018,sich erholen::V,qetësohem,кӓнаш
1019,sich erholen::V,shtendosem,кӓнаш
1020,krank werden::V,bie i sëmurë,церлӓнен вазаш
1021,krank sein::V,jam i sëmurë,церлӓнӓш
1022,krank sein::V,jam i sëmurë,ясланаш
1023,krank sein::V,jam i sëmurë,ясыланаш
1024,schmerzen::V,dhemb,каршташ
1025,husten::V,kollitem,кахыраш
1026,genesen::V,shërohem,паремӓш
1027,genesen::V,shërohem,тöрлӓнӓш
1028,sterben::V,vdes,вазын колаш
1029,umkommen::V,vdes,пӹтӓш
1030,umkommen::V,mbaroj,пӹтӓш
1031,sich bewegen::V,shkundem,кашташ
1032,sich rühren::V,lëviz,тӓрвӓнӓш
1033,sich erheben::V,ngrihem,кӹньӹлӓш
1034,sich setzen::V,ulem,шӹнзӓш
1035,hinfallen::V,gremisem,кенвазаш
1036,hinfallen::V,gremisem,шынгалташ
1037,laufen::V,eci,кашташ
1038,schreiten::V,çapem,ашкедӓш
1039,spazierengehen::V,shëtis,мадын кашташ
1040,eilen::V,ngas,вӓшкӓш
1041,sich beeilen::V,nxitoj,вӓшкӓш
1042,sich beeilen::V,nxitoj,талашаш
1043,sausen::V,eci shpejt,хойхаланаш
1044,sausen::V,eci shpejt,хояш
1045,rennen::V,vrapoj,кыргыжаш
1046,springen::V,kërcej,тӹршештӓш
1047,klettern::V,hipi,ку́заш
1048,schaukeln::V,kolovitem,лыпшалташ
1049,kriechen::V,zvarritem,авалянаш
1050,kriechen::V,zvarritem,ньыжиклӓш
1051,schwimmen::V,notoj,илӓш
1052,tauchen::V,zhytem,цымаш
1053,rudern::V,vozis,шуалташ
1054,fahren::V,shkoj,кеӓш
1055,fliegen::V,fluturoj,чонгештӓш
1056,gehen::V,eci,кеӓш
1057,gehen::V,shkoj,кеӓш
1058,weggehen::V,vete,кеӓш
1059,abfahren::V,nisem,кеӓш
1060,anhalten::V,ndalem,цӓрнӓш
1061,hineingehen::V,futem,пыраш
1062,eintreten::V,hyj,пыраш
1063,kommen::V,vij,толаш
1064,ankommen::V,arrij,шоаш
1065,ankommen::V,mbërrij,шоаш
1066,zurückkommen::V,kthehem,пöртӹлӓш
1067,bleiben::V,mbetem,кодаш
1068,bleiben::V,qëndroj,кодаш
1069,warten::V,pres,вычаш
1070,erwarten::V,pres,вычаш
1071,suchen::V,kërkoj,кӹчӓлӓш
1072,finden::V,gjej,моаш
1073,versuchen::V,mundohem,путаяш
1074,versuchen::V,mundohem,цацаш
1075,vorbereiten::V,përgatis,поспейӹктӓш
1076,lieben::V,dashuroj,яраташ
1077,mögen::V,dua,яраташ
1078,lachen::V,qesh,ваштылаш
1079,rühren::V,mallëngjej,тӓрвӓтӓш
1080,weinen::V,qaj,мӓгӹрӓш
1081,schimpfen::V,shaj,свырседӓлӓш
1082,sich ärgern::V,bëhem verem,шӹдешкӓш
1083,sich fürchten::V,kam frikë,лӱдӓш
1084,sich fürchten::V,frikësohem,лӱдӓш
1085,fürchten::V,kam frikë nga,лӱдӓш
1086,fliehen::V,arratisem,кыргыжаш
1087,flüchten::V,iki,кыргыж шӹлӓш
1088,sehen::V,shoh,ужаш
1089,anschauen::V,shikoj,анжалаш
1090,ansehen::V,shikoj,анжаш
1091,hören::V,dëgjoj,колаш
1092,zuhören::V,veshtoj,колышташ
1093,probieren::V,provoj,тотештӓш
1094,probieren::V,provoj,подыл анжаш
1095,riechen::V,nuhas,ӱпшӹнзӓш
1096,fühlen::V,ndiej,шижӓш
1097,scheinen::V,ndriçoj,каяш
1098,zu sehen sein::V,dukem,каяш
1099,vernehmen::V,dëgjoj,колын колташ
1100,frieren::V,mërdhij,кӹлмаш
1101,frieren::V,mërdhij,тӹнгӹргӓш
1102,tun::V,bëj,ӹштӓш
1103,können::V,mund,кердӓш
1104,wollen::V,dua,жалаяш
1105,wollen::V,dëshiroj,жалаяш
1106,anfangen::V,filloj,тӹнгӓлӓш
1107,beenden::V,kryej,пӹтӓрӓш
1108,beenden::V,mbaroj,пӹтӓрӓш
1109,aufhören::V,pushoj,цӓрнӓш
1110,gelingen::V,më shkon mbarë,цӓш лиӓш
1111,geraten::V,del,лиӓш
1112,öffnen::V,hap,пачаш
1113,schließen::V,mbyll,чӱчӓш
1114,stellen::V,vë,шӹндӓш
1115,setzen::V,vë,шӹндӓш
1116,legen::V,vë,опташ
1117,legen::V,vë,пиштӓш
1118,berühren::V,rrok,тӹкӓлӓш
1119,verbinden::V,bashkoj,пидӓш
1120,bedecken::V,mbuloj,леведӓш
1121,aufhängen::V,var,сӓкӓш
1122,anzünden::V,ndez,чӱктӓш
1123,aufheben::V,ngre,кузыкташ
1124,zurücklassen::V,lë pas,кодаш
1125,verlieren::V,humb,ямдаш
1126,fallen lassen::V,lëshoj,кенвацтараш
1127,machen::V,bëj,ӹштӓш
1128,herstellen::V,prodhoj,йӓмдӹлӓш
1129,bauen::V,ndërtoj,ӹштӓш
1130,reparieren::V,ndreq,чиняш
1131,reparieren::V,ndreq,алалаш
1132,reparieren::V,meremetoj,чиняш
1133,reparieren::V,meremetoj,алалаш
1134,verbessern::V,përmirësoj,яжоэмден шӹндӓш
1135,ändern::V,ndërroj,вашталташ
1136,graben::V,gërmoj,капаяш
1137,beugen::V,kërrus,лывырташ
1138,beugen::V,kërrus,каклярташ
1139,biegen::V,përkul,лывырташ
1140,drehen::V,dredh,сӓрӓш
1141,drehen::V,dredh,сӓрӹкӓлӓш
1142,drehen::V,rrotulloj,сӓрӓш
1143,drehen::V,rrotulloj,сӓрӹкӓлӓш
1144,wenden::V,kthej,сӓрӓлӓш
1145,umdrehen::V,kthej,сӓрӓлӓш
1146,heben::V,ngre,лӱктӓш
1147,hochheben::V,ngre,кузыкташ
1148,ergreifen::V,rrëmbej,хватяш
1149,halten::V,mbaj,кычаш
1150,drücken::V,shtyp,темдӓш
1151,schieben::V,shtyj,шӹкӓш
1152,kratzen::V,kruaj,нӹжӓш
1153,kratzen::V,gërvisht,нӹжӓш
1154,lecken::V,lëpij,нылаш
1155,beißen::V,kafshoj,пыралаш
1156,abreißen::V,shkëpus,кӹрӓш
1157,abreißen::V,shkëpus,кышкед нӓлӓш
1158,abschneiden::V,cungoj,шулаш
1159,abschneiden::V,cungoj,лаштыклаш
1160,binden::V,lidh,пидӓш
1161,stecken::V,fus,шыралаш
1162,stecken::V,ngul,шыралаш
1163,brechen::V,thyej,тодылаш
1164,brechen::V,thyej,пыдырташ
1165,klopfen::V,trokas,рушткаш
1166,hauen::V,godas,шелӹштӓш
1167,kleben::V,ngjis,клейӓш
1168,reiben::V,fërkoj,нӹжӓш
1169,streichen::V,lyej,шӹрӓш
1170,schleifen::V,mpreh,шымаш
1171,schneiden::V,pres,пӹчкӓш
1172,rütteln::V,shkund,мыльгыкташ
1173,schütteln::V,lëkund,цӹтӹртӓш
1174,schütteln::V,lëkund,мыльгыкташ
1175,schwenken::V,valëvit,машыяш
1176,schütten::V,mbush,опталаш
1177,füllen::V,mbush,темӓш
1178,einwickeln::V,mbështjell,пӹтӹрӓ́лӓш
1179,tragen::V,mbaj,намалаш
1180,tragen::V,mbart,намалаш
1181,schleppen::V,heq,шӹдӹрӓш
1182,schleppen::V,zhgërryej,шӹдӹрӓш
1183,ziehen::V,tërheq,шыпшаш
1184,aufbewahren::V,ruaj,перегӓш
1185,werfen::V,hedh,кӹшкӓш
1186,fangen::V,kap,кычаш
1187,packen::V,rrëmbej,хватяш
1188,verstecken::V,fsheh,шӹлтӓш
1189,teilen::V,ndaj,пайылаш
1190,schicken::V,dërgoj,колташ
1191,bringen::V,sjell,кандаш
1192,hinzufügen::V,shtoj,
1193,bekommen::V,kap,лыкташ
1194,erhalten::V,marr,получаяш
1195,nehmen::V,marr,налаш
1196,wählen::V,zgjedh,айыраш
1197,auswählen::V,përzgjedh,айыраш
1198,bewahren::V,ruaj,перегӓш
1199,behindern::V,pengoj,мешӓйӓш
1200,verderben::V,prish,портяш
1201,beschädigen::V,dëmtoj,шушырташ
1202,zerbrechen::V,thyej,пыдырташ
1203,zerreißen::V,çjerr,кӹрӓш
1204,zerreißen::V,zheloj,кӹрӓш
1205,zerstören::V,prish,шӓлӓтӓш
1206,zerstören::V,shkatërroj,шӓлӓтӓш
1207,verbrennen::V,djeg,йылаташ
1208,verbrennen::V,djeg,йылалташ
1209,geben::V,jap,пуаш
1210,reichen::V,jap,пуаш
1211,schenken::V,fal,подараш
1212,schenken::V,dhuroj,подараш
1213,versprechen::V,premtoj,сöрӓш
1214,wünschen::V,uroj,жалаяш
1215,loben::V,lëvdoj,хваляш
1216,loben::V,lavdëroj,хваляш
1217,küssen::V,puth,шышшалаш
1218,wiegen::V,tund,лӱнгӓлтӓш
1219,zudecken::V,mbuloj,пиштӓш
1220,wecken::V,zgjoj,понгыжалтараш
1221,zeigen::V,dëftej,анжыкташ
1222,führen::V,çoj,видӓш
1223,lehren::V,arsej,тымдаш
1224,unterrichten::V,arsimoj,тымдаш
1225,aufziehen::V,rris,кушташ
1226,leiten::V,udhëheq,видӓш
1227,leiten::V,udhëheq,вуйлаташ
1228,leiten::V,udhëheq,вуйлалташ
1229,antreiben::V,nxis,талаштараш
1230,lassen::V,detyroj,-ыкт
1231,einladen::V,ftoj,ӱжӓш
1232,vereinigen::V,bashkoj,иктештӓш
1233,besuchen::V,vizitoj,толаш
1234,treffen::V,ndesh,вӓшлиӓш
1235,treffen::V,ndesh,вӓшлиӓлтӓш
1236,sich versammeln::V,tubohem,цымыргаш
1237,spielen::V,loz,мадаш
1238,spielen::V,luaj,мадаш
1239,singen::V,këndoj,мыраш
1240,tanzen::V,kërcej,кушташ
1241,tanzen::V,vallëzoj,кушташ
1242,sich trennen::V,ndahem,айырлаш
1243,verlassen::V,braktis,шуаш
1244,retten::V,shpëtoj,ытараш
1245,bewachen::V,ruaj,оролаш
1246,schützen::V,ruaj,перегӓш
1247,schützen::V,mbroj,перегӓш
1248,verteidigen::V,mbroj,перегӓш
1249,sich schlagen::V,zihem,шидӓлӓш
1250,sich schlagen::V,zihem,шиэдӓлӓш
1251,schießen::V,shtie,лӱӓш
1252,siegen::V,fitoj,сӹнгӓш
1253,siegen::V,ngadhënjej,сӹнгӓш
1254,ärgern::V,zemëroj,шӹдештӓрӓш
1255,schlagen::V,rrah,пӓрен колташ
1256,schlagen::V,rrah,хӹрӹктен колташ
1257,schlagen::V,godas,пӓрен колташ
1258,schlagen::V,godas,хӹрӹктен колташ
1259,treten::V,shtyj,чымаш
1260,treten::V,shtyj më këmbë,чымаш
1261,stechen::V,ther,пышкылаш
1262,stechen::V,shpoj,пышкылаш
1263,stoßen::V,shtyj,шыркедӓш
1264,stehlen::V,vjedh,шолышт толаш
1265,stören::V,pengoj,ӓрештӹлӓш
1266,belästigen::V,bezdis,кӓньӹсӹрлӓндӓрӓш
1267,belästigen::V,bezdis,шытырланыкташ
1268,verbergen::V,fsheh,шӹлтӓш
1269,täuschen::V,mashtroj,алталаш
1270,täuschen::V,mashtroj,аталаш
1271,betrügen::V,kobis,мошеньӹчӓйӓш
1272,töten::V,vras,пуштын шуаш
1273,wohnen::V,banoj,ӹлӓш
1274,arbeiten::V,punoj,пӓшӓлӓш
1275,arbeiten::V,punoj,ровотаяш
1276,arbeiten::V,vardoj,пӓшӓлӓш
1277,arbeiten::V,vardoj,ровотаяш
1278,sammeln::V,mbledh,погаш
1279,sammeln::V,grumbulloj,погаш
1280,pflücken::V,vjel,кӹрӓш
1281,pflücken::V,mbledh,кӹрӓш
1282,jagen::V,gjuaj,охотничӓйӓш
1283,fischen::V,peshkoj,кол кычаш
1284,fischen::V,gjuaj peshk,кол кычаш
1285,fassen::V,zë,кычаш
1286,hüten::V,kullos,кӹтӓш
1287,treiben::V,vë përpara,шуруяш
1288,anbinden::V,lidh,ялшташ
1289,anbinden::V,lidh,ялышташ
1290,füttern::V,grazhdoj,пукшаш
1291,melken::V,mjel,шыпшылаш
1292,hacken::V,grij,роаш
1293,gießen::V,ujis,шӓвӓш
1294,reifen::V,piqem,кӱӓш
1295,reifen::V,piqem,поспейӓш
1296,zubereiten::V,gatuaj,йӓмдӹлӓш
1297,kochen::V,ziej,шолташ
1298,backen::V,pjek,кӱктӓш
1299,backen::V,furroj,кӱктӓш
1300,braten::V,fërgoj,жӓрӓш
1301,braten::V,tiganis,жӓрӓш
1302,umrühren::V,trazoj,намалаш
1303,stricken::V,thur,пидӓш
1304,nähen::V,qep,ыргаш
1305,färben::V,ngjyej,пидӓш
1306,färben::V,bojatis,пидӓш
1307,reinigen::V,qëroj,чиӓлтӓш
1308,reinigen::V,pastroj,чиӓлтӓш
1309,waschen::V,laj,мышкаш
1310,waschen::V,finjos,мышкаш
1311,abwischen::V,fshij,ӹштӓш
1312,spülen::V,kulloj,шӱӓлтӓш
1313,fegen::V,fshij,ӹштӓш
1314,kehren::V,fshij,ӹштӓш
1315,baden::V,lahem,нӱштӹлӓш
1316,sich waschen::V,lahem,мышкылташ
1317,ausziehen::V,heq,кыдашаш
1318,ausziehen::V,zbath,кыдашаш
1319,anziehen::V,vesh,чиӓш
1320,anziehen::V,mbath,чиӓш
1321,sich anziehen::V,vishem,чиӓш
1322,kämmen::V,kreh,шерӓш
1323,schmücken::V,hijeshoj,цеверемдӓш
1324,sagen::V,them,манаш
1325,sagen::V,them,келесӓш
1326,sprechen::V,flas,манаш
1327,reden::V,fjalos,шайышташ
1328,reden::V,fjalëtoj,шайышташ
1329,sich unterhalten::V,bisedoj,хытыраш
1330,sich unterhalten::V,bisedoj,хытыргаш
1331,fragen::V,pyes,ядаш
1332,bitten::V,lus,ядаш
1333,bitten::V,lutem,ядаш
1334,erzählen::V,rrëfej,келесӓш
1335,mitteilen::V,kumtoj,попаш
1336,mitteilen::V,kumtoj,увертӓш
1337,mitteilen::V,kumtoj,увертӓрӓш
1338,nennen::V,quaj,лӹмдӓш
1339,rufen::V,thërras,ӱжӓш
1340,prahlen::V,mburrem,хайзаш
1341,prahlen::V,mburrem,шаргаланаш
1342,prahlen::V,kapardisem,хайзаш
1343,prahlen::V,kapardisem,шаргаланаш
1344,übersetzen::V,përkthej,вашташ
1345,denken::V,mendoj,машанаш
1346,glauben::V,besoj,ӹнянӓш
1347,bemerken::V,vërej,цаклаш
1348,erkennen::V,njoh,пӓлӓш
1349,erkennen::V,shquaj,пӓлӓш
1350,begreifen::V,marr vesh,ынгылаш
1351,verstehen::V,marr vesh,ынгылаш
1352,lernen::V,mësoj,тыменяш
1353,wissen::V,di,пӓлӓш
1354,sich erinnern an::V,kujtoj,ышештӓрӓш
1355,vergessen::V,harroj,монден кодаш
1356,messen::V,mas,висӓш
1357,zählen::V,njeh,шотаяш
1358,rechnen::V,llogaris,шотаяш
1359,lesen::V,lexoj,лыдаш
1360,lesen::V,këndoj,лыдаш
1361,malen::V,lyej,рисуяш
1362,zeichnen::V,vizatoj,ыдырка́лаш
1363,schreiben::V,shkruaj,вазаш
1364,besitzen::V,kam,кы́чаш
1365,kaufen::V,blej,нӓлӓш
1366,verkaufen::V,shes,выжалаш
1367,bezahlen::V,paguaj,тӱлӓш
1368,zahlen::V,paguaj,тӱлӓш
1369,beherrschen::V,zotëroj,кы́чаш
1370,ertragen::V,duroj,цӹтӓш
