,Concept_ID,kk,sah
751,lieb::A,айналайын,тапталлаах
752,lustig::A,көңілді,көрдөөх
753,sanft::A,жуас,намчы
754,sanft::A,жуас,сымнаҕас
755,hungrig::A,аш,аччык
756,krank::A,кеселді,ыалдьар
757,nackt::A,жалаңаш,сыгынньах
758,traurig::A,қапа,санаарҕабыллаах
759,lebendig::A,тірі,тыыннаах
760,lebendig::A,жанды,тыыннаах
761,gut::A,жақсы,үтүө
762,gut::A,жақсы,үчүгэй
763,schlecht::A,жаман,куһаҕан
764,richtig::A,дұрыс,сөп
765,schlimm::A,жаман,сидьиҥ
766,schlimm::A,жаман,быдьар
767,wahr::A,нағыз,кырдьык
768,alt::A,ескі,былыргы
769,neu::A,жаңа,саҥа
770,ehemalig::A,өткен,урукку
771,ehemalig::A,бұрынғы,урукку
772,alt[Lebewesen]::A,кексе,кырдьаҕас
773,jung::A,науша,эдэр
774,arm::A,кедей,дьадаҥы
775,arm::A,дәулетсіз,дьадаҥы
776,reich::A,малды,баай
777,bekannt::A,таныс,билэр
778,bekannt::A,көзтаныс,билэр
779,berühmt::A,атақты,аатырбыт
780,fremd::A,бөтен,атын
781,verschieden::A,түрлі,араас
782,nah::A,жуық,чугас
783,nah::A,етене,чугас
784,fern::A,алыс,ыраах
785,fern::A,алыстағы,ыраах
786,linker::A,сол,хаҥас
787,linker::A,солшыл,хаҥас
788,rechter::A,оң,уҥа
789,anderer::A,өзге,атын
790,anderer::A,былайғы,атын
791,erster::A,алғашқы,маҥнайгы
792,zweiter::A,екінші,иккис
793,dritter::A,үшінші,үһүс
794,letzter::A,артқы,тиһэх
795,letzter::A,кейінгі,тиһэх
796,allein::ADV,серіксіз,соҕотох
797,auf einmal::ADV,бірден,биирдэ
798,zusammen::ADV,бірлесіп,холбуу
799,lange::ADV,ұзақ,уһуннук
800,plötzlich::ADV,кенет,эмискэ
801,sofort::ADV,әне-міне дегенше,тута
802,später::ADV,артынан,хойут
803,jetzt::ADV,енді,билигин
804,jetzt::ADV,қазір,билигин
805,heute::ADV,бүгін,бүгүн
806,morgen::ADV,ертең,сарсын
807,bald::ADV,тез,өтөр
808,dann::ADV,онан соң,кэнна
809,dann::ADV,сонан соң,кэнна
810,gestern::ADV,кеше,бэҕэһээ
811,einst::ADV,бірде,биир төгүл
812,einst::ADV,бірде,арай биирдэ
813,einst::ADV,бір кезде,биир төгүл
814,einst::ADV,бір кезде,арай биирдэ
815,damals::ADV,анада,оччоҕо
816,danach::ADV,онан соң,аары
817,danach::ADV,онан соң,ол кэнниттэн
818,danach::ADV,сонан соң,аары
819,danach::ADV,сонан соң,ол кэнниттэн
820,vorher::ADV,бұрын,урут
821,zuerst::ADV,әуелі,маҥнай
822,zuerst::ADV,алдымен,маҥнай
823,einmal::ADV,бір жолы,биирдэ
824,manchmal::ADV,кейде,арыт
825,oft::ADV,ылғи,чаастатык
826,immer::ADV,өнебойы,мэлдьи
827,niemals::ADV,ешуақытта,хаһан да
828,hier::ADV,бұнда,маныаха
829,hier::ADV,осында,маныаха
830,hierhin::ADV,бермен,бэттэх
831,von hier::ADV,бер жақтан,мантан
832,dort::ADV,анда,онно
833,dorthin::ADV,әрі,онно
834,geradeaus::ADV,тура,быһа
835,geradeaus::ADV,тура,быһаччы
836,vorwärts::ADV,ілгері,инники
837,rückwärts::ADV,артқа,төттөру
838,zurück::ADV,кейін қарай,төттөрү
839,unten::ADV,төменде,аллара
840,hinab::ADV,астына,аллара
841,hinab::ADV,төмен,аллара
842,oben::ADV,жоғарыда,үөһэ
843,hinauf::ADV,өрге,өрө
844,hinauf::ADV,өрге,үөһэ
845,überall::ADV,әрқайда,бэйдиэ
846,nicht::ADV,емес,буолбатах
847,ein wenig::ADV,азырақ,кыратык
848,ein wenig::ADV,аздаған,кыратык
849,ein wenig::ADV,азғантай,кыратык
850,kaum::ADV,зорға,нэһиилэ
851,sehr::ADV,орасан,бэрт
852,sehr::ADV,орасан,наһаа
853,so::ADV,бұлай,оччо
854,so::ADV,бұлай,оннук
855,so::ADV,былайша,оччо
856,so::ADV,былайша,оннук
857,noch::ADV,әлі,өссө
858,nur::ADV,ғана,эрэ
859,nur::ADV,ғана,сыччах
860,schon::ADV,түге,бэлиэр
861,wieder::ADV,жаңа,эмиэ
862,wieder::ADV,қайта,эмиэ
863,wieder::ADV,жаңадан,эмиэ
864,vergebens::ADV,бекер,таак
865,vor::PRP,алды,иннигэр
866,hinter::PRP,артынан,кэлин
867,unter::PRP,түп,-ҕа
868,unter::PRP,түп,оһох түгэҕэ
869,unter::PRP,маңында,-ҕа
870,unter::PRP,маңында,оһох түгэҕэ
871,durch::PRP,арқылы,курдары
872,neben::PRP,іргеде,аттыгар
873,neben::PRP,жанында,аттыгар
874,zwischen::PRP,арада,ыккардынан
875,wegen::PRP,үшін,уҥуортан
876,dies::PRN,бұ,ити
877,dies::PRN,бұ,бу
878,dies::PRN,осы,ити
879,dies::PRN,осы,бу
880,das::PRN,сол,били
881,alles::PRN,дүйім,барыта
882,alles::PRN,күллі,барыта
883,ich::PRN,мен,мин
884,du::PRN,сен,эн
885,er::PRN,ол,кнни
886,wir::PRN,біз,биһиги
887,ihr::PRN,сіз,эһиги
888,sie::PRN,олар,кинилэр
889,was::FPRN,не,туох
890,wer::FPRN,кім,ким
891,wo::FADV,кәні,ханна
892,wo::FADV,қайда,ханна
893,wohin::FADV,қайда,ханна
894,wie::FADV,калай,хайдах
895,warum::FADV,неғып,тоҕо
896,wieviel::FNUM,неше,төһө
897,wieviel::FNUM,қанша,төһө
898,eins::NUM,бір,биир
899,zwei::NUM,екі,икки
900,drei::NUM,үш,үс
901,vier::NUM,төрт,түөрт
902,fünf::NUM,бес,биэс
903,sechs::NUM,алты,алта
904,sieben::NUM,жеті,сэттэ
905,acht::NUM,сегіз,аҕыс
906,neun::NUM,тоғыз,тоҕус
907,zehn::NUM,он,уон
908,elf::NUM,он бір,уон биир
909,zwölf::NUM,он екі,уон икки
910,zwanzig::NUM,жиырма,сүүрбэ
911,dreißig::NUM,отыз,отут
912,vierzig::NUM,қырық,түөрт уон
913,fünfzig::NUM,елу,биэс уон
914,sechzig::NUM,алпыс,алта уон
915,siebzig::NUM,жетпіс,сэттэ уон
916,achtzig::NUM,сексен,аҕыс уон
917,neunzig::NUM,тоқсан,тоҕус уонус
918,hundert::NUM,жүз,сүүс
919,tausend::NUM,мың,тыһыынча
920,und::CNJ,та,да
921,und::CNJ,та,уонна
922,und::CNJ,та,итиэннэ
923,oder::CNJ,әлде,эбэтэр
924,oder::CNJ,немесе,эбэтэр
925,stehen::V,тұру,тур
926,sitzen::V,отыру,олор
927,liegen::V,жату,сыт
928,hängen::V,ілу,санньылый
929,werden::V,болу,буол
930,werden::V,түрегелу,буол
931,passieren::V,болу,буол
932,beginnen::V,басталу,саҕалан
933,enden::V,ада болу,бүт
934,wechseln::V,құбылу,уларый
935,wechseln::V,өзгеру,уларый
936,aufgehen[Sonne]::V,шығу,ой
937,untergehen[Sonne]::V,батыру,киир
938,scheinen[Sonne]::V,жылтырау,сырдат
939,donnern::V,күркіреу,эт
940,wehen::V,огып тур,үр
941,strömen::V,сорғалау,кутулун
942,fließen::V,ағу,сүүр
943,sich drehen::V,айналу,эргий
944,schwanken::V,толықсу,биэтэҥнээ
945,schwingen::V,тербелу,эйэҥнээ
946,fallen::V,құлау,оҕут
947,fallen::V,жығылу,оҕут
948,fallen::V,төмендеу,оҕут
949,brennen::V,жану,умай
950,rauchen::V,түтету,буруолаа
951,regnen::V,жауу,самыырдаа
952,gefrieren::V,мұздай қату,тоҥ
953,gefrieren::V,мұз боп қату,тоҥ
954,tauen::V,жібу,ир
955,schmelzen::V,еру,уулун
956,trocknen::V,курау,куур
957,sieden::V,қайнау,оргуй
958,faulen::V,иістену,сытый
959,verfaulen::V,шіру,сытыйан_хаал
960,reißen::V,жыртылу,хайыт
961,reißen::V,жыртылу,быһытталан
962,versinken::V,малтығу,тимир
963,versinken::V,малтығу,батылын
964,vergehen::V,өту,дьай
965,erscheinen::V,көріну,көһүн
966,erscheinen::V,көрініп қалу,көһүн
967,verschwinden::V,ғайып_болу,сүт
968,sinken::V,ылдилау,намтаа
969,sinken::V,төмендеу,намтаа
970,abnehmen::V,кемітілу,аччаа
971,zunehmen::V,көбею,элбээ
972,steigen::V,қобу,үрдээ
973,steigen::V,көтерілу,үрдээ
974,steigen::V,жоғарылау,үрдээ
975,wachsen::V,өсу,үүн
976,glänzen::V,жалтырау,кылбай
977,funkeln::V,жарқырау,күлүмнээ
978,funkeln::V,жарқырау,күлүмүрдээ
979,funkeln::V,нұрлану,күлүмнээ
980,funkeln::V,нұрлану,күлүмүрдээ
981,funkeln::V,жылтылдау,күлүмнээ
982,funkeln::V,жылтылдау,күлүмүрдээ
983,lärmen::V,шулау,тыаһаа
984,lärmen::V,шуылдау,тыаһаа
985,läuten::V,қоңыраулату,собуоннаа
986,klingeln::V,дыңғырлау,линкинээ
987,klirren::V,дыңылдату,айгырат
988,brausen::V,тасу,сирилээ
989,rauschen::V,сусылдау,суугунаа
990,rauschen::V,сыбдырлау,суугунаа
991,klingen::V,дыбыс шығару,доргуй
992,bellen::V,үру,үр
993,heulen::V,ұлу,улуй
994,blasen::V,үру,үр
995,pfeifen::V,ысқыру,иһиир
996,schreien::V,шыңғыру,кылан
997,schreien::V,шыңғыру,хаһыытаа
998,schreien::V,айғайлау,кылан
999,schreien::V,айғайлау,хаһыытаа
1000,schreien::V,байбайлау,кылан
1001,schreien::V,байбайлау,хаһыытаа
1002,schreien::V,бажалақтау,кылан
1003,schreien::V,бажалақтау,хаһыытаа
1004,stöhnen::V,ыңырсу,ынчыктаа
1005,stöhnen::V,ыңкылдау,ынчыктаа
1006,zittern::V,қалш,титирээ
1007,zittern::V,қалш,дьигиһий
1008,zittern::V,қалшылдату,титирээ
1009,zittern::V,қалшылдату,дьигиһий
1010,leben::V,жасау,олор
1011,leben::V,күнелту,олор
1012,leben::V,күн көру,олор
1013,leben::V,тіршілік ету,олор
1014,geboren werden::V,туу,төрөө
1015,atmen::V,дем алу,тыын
1016,atmen::V,ауа жұту,тыын
1017,trinken::V,ішу,ис
1018,trinken::V,ұрттау,ис
1019,essen::V,жеу,аһаа
1020,essen::V,тамақтану,аһаа
1021,schlucken::V,жұту,ыйыһын
1022,müde werden::V,болдыру,сылай
1023,einschlafen::V,үйыктап калу,утуйан хаал
1024,schlafen::V,ұйықтау,утуй
1025,schlafen::V,ұйықтау,утуйа сыт
1026,aufwachen::V,ояну,уһугун
1027,aufstehen::V,ояну,тур
1028,sich erholen::V,тынығу,сынньан
1029,krank werden::V,кеселдену,ыарый
1030,krank werden::V,сырқаттану,ыарый
1031,krank werden::V,ауырып қалу,ыарый
1032,krank werden::V,ауыра бастау,ыарый
1033,krank werden::V,кеселге ұшырау,ыарый
1034,krank werden::V,сырқаттанып қалу,ыарый
1035,krank sein::V,ауыру,ыарый
1036,krank sein::V,ауыру,ыарыт
1037,krank sein::V,сырқаттану,ыарый
1038,krank sein::V,сырқаттану,ыарыт
1039,schmerzen::V,ауырады,ыарыт
1040,husten::V,жөтелу,сөтөлүн
1041,genesen::V,айығу,көн
1042,sterben::V,өлу,өл
1043,sterben::V,қайтыс,өл
1044,sterben::V,жантапсыру,өл
1045,umkommen::V,өлу,өл
1046,umkommen::V,өлу,оҕут
1047,umkommen::V,қаза табу,өл
1048,umkommen::V,қаза табу,оҕут
1049,sich bewegen::V,жылжу,хамсаа
1050,sich rühren::V,қыбырлау,хамсаа
1051,sich erheben::V,тұру,тур
1052,sich setzen::V,отыру,олор
1053,hinfallen::V,жығылу,оҕут
1054,laufen::V,жояу жүру,хаам
1055,schreiten::V,кадамдау,атыллаа
1056,spazierengehen::V,қыдыру,дьаарбай
1057,eilen::V,асығу,тиэтэй
1058,eilen::V,жеделдену,тиэтэй
1059,eilen::V,жедепдеу,тиэтэй
1060,sich beeilen::V,асығу,ыксаа
1061,sich beeilen::V,жеделдену,ыксаа
1062,sausen::V,заулау,элээр
1063,rennen::V,жүгіру,сүүрэкэлээ
1064,springen::V,секіру,ой
1065,springen::V,секіру,ыстан
1066,klettern::V,өрмелеп шығу,ытын
1067,schaukeln::V,тербелу,эйэҥнээ
1068,schaukeln::V,тербелу,биэрэҥнээ
1069,kriechen::V,еңбектеу,сыыл
1070,schwimmen::V,жүзу,уһун
1071,schwimmen::V,жүзу,харбаа
1072,schwimmen::V,малту,уһун
1073,schwimmen::V,малту,харбаа
1074,schwimmen::V,қалықтау,уһун
1075,schwimmen::V,қалықтау,харбаа
1076,tauchen::V,сүңгу,умус
1077,rudern::V,есу,эрт
1078,fahren::V,бару,айаннаа
1079,fliegen::V,ұшу,көт
1080,gehen::V,бару,бар
1081,weggehen::V,кету,бар
1082,abfahren::V,жөнелу,бар
1083,anhalten::V,тоқтау,тохтоо
1084,hineingehen::V,кіру,киир
1085,eintreten::V,ену,киир
1086,kommen::V,жету,кэл
1087,ankommen::V,келу,кэл
1088,ankommen::V,келу,тиий
1089,zurückkommen::V,қайту,төнүн
1090,bleiben::V,қалу,хаал
1091,warten::V,тосу,көһүт
1092,erwarten::V,күту,күүт
1093,erwarten::V,күту,көһүт
1094,suchen::V,іздеу,ирдээ
1095,suchen::V,іздеу,көрдөө
1096,finden::V,табу,бул
1097,versuchen::V,талпыну,сорун
1098,vorbereiten::V,әзірлеу,бэлэмнээ
1099,lieben::V,сүю,таптаа
1100,mögen::V,жарату,сөбүл
1101,mögen::V,жақсы_көру,сөбүл
1102,lachen::V,күлу,күл
1103,lachen::V,күлісу,күл
1104,rühren::V,көңілін бұзу,долгут
1105,weinen::V,жылау,ытаа
1106,schimpfen::V,ақырып-бақыру,үөҕүс
1107,sich ärgern::V,ашулану,кыыһыр
1108,sich ärgern::V,ашулану,кыйахан
1109,sich fürchten::V,сескену,куттан
1110,sich fürchten::V,сескену,дьиксин
1111,fürchten::V,қауіптену,дьиксин
1112,fürchten::V,қауіптену,куттан
1113,fürchten::V,сақсыну,дьиксин
1114,fürchten::V,сақсыну,куттан
1115,fliehen::V,қашу,күрээ
1116,fliehen::V,қашып кету,күрээ
1117,flüchten::V,қашу,күрээ
1118,flüchten::V,қашып кету,күрээ
1119,sehen::V,көру,көр
1120,anschauen::V,назар салу,көр
1121,ansehen::V,тамашалау,көр
1122,hören::V,есту,бил
1123,hören::V,есту,иһит
1124,zuhören::V,тыңдау,иһит
1125,zuhören::V,құлақ қою,иһит
1126,probieren::V,тату,боруобалаан көр
1127,probieren::V,тату,амсайан көр
1128,probieren::V,дәм тату,боруобалаан көр
1129,probieren::V,дәм тату,амсайан көр
1130,riechen::V,иіскеу,сытырҕаа
1131,fühlen::V,сезу,бил
1132,fühlen::V,сезіну,бил
1133,scheinen::V,болып көріну,көһүн
1134,zu sehen sein::V,көріну,көһүн
1135,vernehmen::V,есту,иһит
1136,vernehmen::V,есітіп қалу,иһит
1137,frieren::V,тоңу,тоҥ
1138,frieren::V,тоңу,үлүй
1139,frieren::V,жаурау,тоҥ
1140,frieren::V,жаурау,үлүй
1141,tun::V,ету,гын
1142,tun::V,істеу,гын
1143,können::V,білу,кыай
1144,wollen::V,қалау,баҕар
1145,anfangen::V,бастау,саҕалаа
1146,beenden::V,бітіру,бүтэр
1147,beenden::V,адақтау,бүтэр
1148,beenden::V,тамамдау,бүтэр
1149,beenden::V,аяқтап шығу,бүтэр
1150,aufhören::V,доғару,уурай
1151,gelingen::V,жолы түсу,сатан
1152,geraten::V,калу,баар буолан биэр
1153,geraten::V,калу,баар буола тус
1154,geraten::V,калу,буолан таҕыс
1155,öffnen::V,ашу,ас
1156,öffnen::V,ашып қою,ас
1157,schließen::V,жабу,сап
1158,schließen::V,жабу,хатаа
1159,stellen::V,қою,уур
1160,stellen::V,қою,туруор
1161,stellen::V,қойдыру,уур
1162,stellen::V,қойдыру,туруор
1163,setzen::V,отырғызу,туруор
1164,setzen::V,отырғызу,уур
1165,legen::V,салу,уур
1166,legen::V,калау,уур
1167,berühren::V,тию,тыыт
1168,berühren::V,тию,таарый
1169,verbinden::V,байлап алу,кэлгий
1170,verbinden::V,сабақтастыру,кэлгий
1171,bedecken::V,бүркеу,бүрүй
1172,aufhängen::V,ілу,ыйаа
1173,aufhängen::V,асып қою,ыйаа
1174,anzünden::V,тұтату,умат
1175,aufheben::V,көтеру,өрө тарт
1176,zurücklassen::V,қалдыру,бырах
1177,verlieren::V,жоғалту,сүтэр
1178,fallen lassen::V,құлатып алу,түһэр
1179,fallen lassen::V,құлатып алу,мүлчү тут
1180,fallen lassen::V,қолдан түсіріп алу,түһэр
1181,fallen lassen::V,қолдан түсіріп алу,мүлчү тут
1182,machen::V,ету,оҥор
1183,machen::V,ету,оҥоһун
1184,machen::V,жасау,оҥор
1185,machen::V,жасау,оҥоһун
1186,machen::V,жасап шығару,оҥор
1187,machen::V,жасап шығару,оҥоһун
1188,herstellen::V,жасап шығару,оҥор
1189,bauen::V,тұрғызу,тут
1190,reparieren::V,оңдау,абырахтаа
1191,verbessern::V,дұрыстау,тупсар
1192,ändern::V,өзгерту,уларыт
1193,graben::V,үңгу,хас
1194,beugen::V,буғу,бокут
1195,beugen::V,буғу,токурут
1196,beugen::V,буғу,бүк баттаа
1197,biegen::V,ию,иэх
1198,biegen::V,ию,өҕүлүннэр
1199,biegen::V,майыстыру,иэх
1200,biegen::V,майыстыру,өҕүлүннэр
1201,drehen::V,айналдыру,эргит
1202,drehen::V,айналдыру,эргичит
1203,wenden::V,екінші жағын айналдыру,эргилин
1204,umdrehen::V,бұру,түҥнэр
1205,heben::V,көтеру,көтөх
1206,hochheben::V,жоғарылату,таһаар
1207,hochheben::V,көтеру,таһаар
1208,ergreifen::V,бас_салу,тут
1209,ergreifen::V,шап_беріп_ұстап_алу,тут
1210,ergreifen::V,шап_беру,тут
1211,ergreifen::V,шап_ете_түсу,тут
1212,halten::V,тұту,тут
1213,halten::V,ұстау,тут
1214,drücken::V,басу,ык
1215,schieben::V,итеру,ас
1216,kratzen::V,қыру,кыһыы
1217,lecken::V,жалау,салаа
1218,beißen::V,қабу,ытыр
1219,beißen::V,тістеу,ытыр
1220,beißen::V,қауып алу,ытыр
1221,abreißen::V,үзу,быһа тарт
1222,abreißen::V,үзу,туура тарт
1223,abschneiden::V,қырқу,быс
1224,abschneiden::V,қырқу,быһан ыл
1225,abschneiden::V,қырқу,быһа баттаа
1226,binden::V,байланыстыру,кэлгий
1227,binden::V,байлап_алу,кэлгий
1228,binden::V,байластыру,кэлгий
1229,binden::V,байлау,кэлгий
1230,binden::V,буу,кэлгий
1231,binden::V,матау,кэлгий
1232,binden::V,сабақтастыру,кэлгий
1233,binden::V,ұштастыру,кэлгий
1234,stecken::V,сұғу,батары ас
1235,brechen::V,сындыру,тоһут
1236,klopfen::V,қағу,тоҥсуй
1237,hauen::V,соғу,оҕус
1238,kleben::V,желімдеу,силимнээ
1239,reiben::V,үйкеу,аал
1240,streichen::V,сүйкеу,сыбаа
1241,schleifen::V,егеу,чочуй
1242,schleifen::V,қайрау,чочуй
1243,schleifen::V,егеулеу,чочуй
1244,schneiden::V,кесу,быс
1245,rütteln::V,қозғау,иэҕэҥнэт
1246,rütteln::V,жұлмалау,иэҕэҥнэт
1247,schütteln::V,дірілдету,сахсый
1248,schütteln::V,селкілдету,сахсый
1249,schwenken::V,бұлғау,дайбаа
1250,schwenken::V,сермеу,дайбаа
1251,schütten::V,құю,кут
1252,füllen::V,толтыру,толор
1253,einwickeln::V,орау,суулаа
1254,tragen::V,алып жүру,ит
1255,schleppen::V,тарту,сос
1256,ziehen::V,тарту,тарт
1257,aufbewahren::V,сақтау,уур
1258,aufbewahren::V,сақтау,харай
1259,werfen::V,лақтыру,бырах
1260,fangen::V,қармау,хап
1261,fangen::V,қағып алу,хап
1262,packen::V,шап беру,тут
1263,packen::V,шап ете түсу,тут
1264,packen::V,шап беріп ұстап алу,тут
1265,verstecken::V,тығу,саһыар
1266,verstecken::V,жасыру,саһыар
1267,teilen::V,бөлу,үллэр
1268,schicken::V,жіберу,ыыт
1269,bringen::V,әкелу,аҕал
1270,bringen::V,алып келу,аҕал
1271,hinzufügen::V,қосу,эп
1272,hinzufügen::V,үстеу,эп
1273,bekommen::V,алу,ыл
1274,bekommen::V,алу,булун
1275,erhalten::V,алмақ,ыл
1276,nehmen::V,алу,ыл
1277,nehmen::V,алмақ,ыл
1278,wählen::V,таңдау,быыбардаа
1279,auswählen::V,екшеу,тал
1280,auswählen::V,саралау,тал
1281,auswählen::V,сұрыптау,тал
1282,auswählen::V,сайлап алу,тал
1283,bewahren::V,сақтау,харай
1284,behindern::V,оралғы болу,мэһэйдээ
1285,verderben::V,бүлдіру,буорту гын
1286,beschädigen::V,бұзу,алдьат
1287,zerbrechen::V,уату,үлтүрүт
1288,zerreißen::V,жырту,хайыта тарт
1289,zerstören::V,қирату,алдьат
1290,zerstören::V,талқандау,алдьат
1291,verbrennen::V,өртеу,уоттаа
1292,verbrennen::V,жандыру,уоттаа
1293,verbrennen::V,өртеп жіберу,уоттаа
1294,verbrennen::V,жандырып жіберу,уоттаа
1295,geben::V,беру,биэр
1296,reichen::V,беру,аҕал
1297,schenken::V,тарту,бэлэхтээ
1298,versprechen::V,уәде беру,эрэннэр
1299,wünschen::V,тілеу,баҕар
1300,loben::V,мақтау,хайҕаа
1301,loben::V,дәріптеу,хайҕаа
1302,küssen::V,сүю,уураа
1303,wiegen::V,тербеу,бигээ
1304,zudecken::V,бүркеу,сап
1305,zudecken::V,бүркеу,бүрүй
1306,wecken::V,ояту,уһугуннар
1307,zeigen::V,көрсету,көрдөр
1308,führen::V,ерту,салай
1309,führen::V,жетектеу,салай
1310,lehren::V,оқыту,үөрэт
1311,unterrichten::V,оқыту,үөрэт
1312,aufziehen::V,бағу,иит
1313,leiten::V,басқару,салай
1314,leiten::V,жетекшілік ету,салай
1315,antreiben::V,асықтыру,кыһай
1316,lassen::V,-ткізу,күһэй
1317,lassen::V,мәжбүр ету,күһэй
1318,einladen::V,шақыру,ыҥыр
1319,vereinigen::V,біріктіру,холбоо
1320,vereinigen::V,біріктіру,түм
1321,vereinigen::V,біріктіріп қою,холбоо
1322,vereinigen::V,біріктіріп қою,түм
1323,besuchen::V,кіріп шығу,сырыт
1324,besuchen::V,кіріп шығу,билсэ сырыт
1325,besuchen::V,барып шығу,сырыт
1326,besuchen::V,барып шығу,билсэ сырыт
1327,treffen::V,кездесу,көрүс
1328,sich versammeln::V,топталу,мүһүн
1329,sich versammeln::V,топталу,түмүс
1330,spielen::V,ойнау,оонньоо
1331,singen::V,сайрау,ыллаа
1332,tanzen::V,билеу,үҥкүүлээ
1333,sich trennen::V,айрылысу,араҕыс
1334,verlassen::V,тастау,хааллар
1335,retten::V,құтқару,өрүһүй
1336,bewachen::V,күзету,араҥаччылаа
1337,schützen::V,жақтау,көмүскээ
1338,schützen::V,жақтасу,көмүскээ
1339,verteidigen::V,қорғау,көмүскээ
1340,sich schlagen::V,алысу,охсус
1341,schießen::V,ату,ытыалаа
1342,siegen::V,жеңу,хот
1343,siegen::V,жеңу,кыай
1344,ärgern::V,ашуландыру,кыыһырт
1345,schlagen::V,ұру,оҕус
1346,treten::V,тебу,тэп
1347,stechen::V,шаншу,кэй
1348,stoßen::V,түрту,кэп
1349,stoßen::V,түрту,үтүрүй
1350,stehlen::V,ұрлау,уор
1351,stören::V,кесірлен,мэһэйдээ
1352,belästigen::V,мазасын алу,батар
1353,verbergen::V,сездірмеу,кистээ
1354,täuschen::V,жалған айту,албыннаа
1355,betrügen::V,алдау,албыннаа
1356,betrügen::V,алдап кету,албыннаа
1357,betrügen::V,ақымақ қылу,албыннаа
1358,töten::V,құрту,өлөр
1359,töten::V,өлтіру,өлөр
1360,wohnen::V,мекендеу,олор
1361,wohnen::V,өмір сүру,олор
1362,arbeiten::V,істеу,үлэлээ
1363,arbeiten::V,еңбектену,үлэлээ
1364,sammeln::V,жыю,мус
1365,sammeln::V,жыю,хомуй
1366,pflücken::V,жұлу,үргээ
1367,jagen::V,аулау,бултаа
1368,fischen::V,балык_аулау,балыктаа
1369,fassen::V,ұстау,тут
1370,hüten::V,жаю,манаа
1371,hüten::V,бағу,манаа
1372,treiben::V,айдау,үүр
1373,anbinden::V,байлау,баай
1374,füttern::V,ас ішкізу,аһат
1375,füttern::V,азықтандыру,аһат
1376,füttern::V,қоректендіру,аһат
1377,melken::V,сауу,ыа
1378,hacken::V,турау,кэрт
1379,gießen::V,суару,сиигирт
1380,reifen::V,жетілу,бус
1381,zubereiten::V,даяр ету,бэлэмнээ
1382,kochen::V,асу,буһар
1383,backen::V,пісіру,буһар
1384,braten::V,қуыру,хооруй
1385,braten::V,қуыру,ыһаарылаа
1386,braten::V,қуыру,соркуойдаа
1387,umrühren::V,былғалау,былаа
1388,umrühren::V,сапырылыстыру,былаа
1389,stricken::V,торлау,өр
1390,stricken::V,тоқу,өр
1391,nähen::V,тігу,иистэн
1392,färben::V,бояу,кырааскалаа
1393,färben::V,сырлау,кырааскалаа
1394,reinigen::V,аршу,ыраастаа
1395,reinigen::V,тазалау,ыраастаа
1396,waschen::V,жуу,сууй
1397,abwischen::V,сүрту,сот
1398,spülen::V,шаю,сайҕаа
1399,fegen::V,сыпыру,сиппий
1400,kehren::V,сыпыру,харбаа
1401,baden::V,шомылу,сөтүөлээ
1402,sich waschen::V,жуыну,суун
1403,ausziehen::V,шешу,уһул
1404,anziehen::V,кигізу,кэтэрт
1405,sich anziehen::V,киіну,таҥын
1406,kämmen::V,тарау,тараа
1407,schmücken::V,әсемдеу,симээ
1408,schmücken::V,мәнерлеу,симээ
1409,schmücken::V,көріктендіру,симээ
1410,sagen::V,деу,диэ
1411,sagen::V,айту,диэ
1412,sprechen::V,деу,эт
1413,sprechen::V,деу,саҥар
1414,sprechen::V,айту,эт
1415,sprechen::V,айту,саҥар
1416,reden::V,сөйлеу,кэпсэт
1417,reden::V,сөйлесу,кэпсэт
1418,reden::V,тіл қатысу,кэпсэт
1419,sich unterhalten::V,сұхбаттасу,кэпсэт
1420,fragen::V,сұрау,ыйыт
1421,bitten::V,өтіну,көрдөс
1422,bitten::V,жалыну,көрдөс
1423,erzählen::V,айту,кэпсээ
1424,erzählen::V,айту,сэһэргээ
1425,mitteilen::V,білдіру,биллэр
1426,nennen::V,атау,ааттаа
1427,rufen::V,шақыру,ыҥыр
1428,prahlen::V,бөсу,чабылан
1429,prahlen::V,бөсу,киһиргээ
1430,übersetzen::V,аудару,тылбаастаа
1431,denken::V,ойлау,санаа
1432,denken::V,ойлау,толкуйдаа
1433,glauben::V,нану,итэҕэй
1434,glauben::V,илану,итэҕэй
1435,bemerken::V,аңғару,бэлиэтээ
1436,erkennen::V,тану,бил
1437,begreifen::V,ұғу,өйдөө
1438,begreifen::V,аңғарып алу,өйдөө
1439,verstehen::V,пайым,өйдөө
1440,verstehen::V,түсіну,өйдөө
1441,lernen::V,оқу,үөрэн
1442,wissen::V,хабардар болу,бил
1443,sich erinnern an::V,еске түсіру,аҕын
1444,vergessen::V,ұмыту,умун
1445,messen::V,өлшеу,кэмнээ
1446,messen::V,өлшеу,кээмэйдээ
1447,zählen::V,санау,аах
1448,rechnen::V,санап шығару,аах
1449,rechnen::V,санап шығу,аах
1450,rechnen::V,санау,аах
1451,lesen::V,оқу,аах
1452,malen::V,сурет салу,уруһуйдаа
1453,zeichnen::V,сурет салу,уруһуйдаа
1454,schreiben::V,жазу,суруй
1455,besitzen::V,болу,баһылаа
1456,kaufen::V,алу,атыылас
1457,kaufen::V,әперу,атыылас
1458,verkaufen::V,сату,атыылаа
1459,bezahlen::V,төлеу,төлөө
1460,bezahlen::V,ақы беру,төлөө
