,Concept_ID,cs,xal
804,er::PRN,on,тер
805,wir::PRN,my,мадн
806,ihr::PRN,vy,та
807,sie::PRN,oni,тедн
808,was::FPRN,co,юн
809,wer::FPRN,kdo,кен
810,wo::FADV,kde,хама
811,wohin::FADV,kam,хамаран
812,wie::FADV,jak,яһҗ
813,wie::FADV,jak,яһад
814,warum::FADV,proč,юңгад
815,wieviel::FNUM,kolik,кедү
816,eins::NUM,jeden,негн
817,zwei::NUM,dva,хойр
818,drei::NUM,tři,һурвн
819,vier::NUM,čtyři,дөрвн
820,fünf::NUM,pět,тавн
821,sechs::NUM,šest,зурһан
822,sieben::NUM,sedm,долан
823,acht::NUM,osm,нәәмн
824,neun::NUM,devět,йисн
825,zehn::NUM,deset,арвн
826,elf::NUM,jedenáct,арвн негн
827,zwölf::NUM,dvanáct,арвн хойр
828,zwanzig::NUM,dvacet,хөрн
829,dreißig::NUM,třicet,һучн
830,vierzig::NUM,čtyřicet,дөчн
831,fünfzig::NUM,padesát,тәвн
832,sechzig::NUM,šedesát,җирн
833,siebzig::NUM,sedmdesát,далн
834,achtzig::NUM,osmdesát,найн
835,neunzig::NUM,devadesát,йирн
836,hundert::NUM,sto,зун
837,tausend::NUM,tisíc,миңһн
838,und::CNJ,a,болн
839,oder::CNJ,nebo,эс гиҗ
840,oder::CNJ,nebo,эс гихлә
841,stehen::V,stát,зогсх
842,sitzen::V,sedět,суух
843,liegen::V,ležet,кевтх
844,hängen::V,viset,өлгәтә бәәх
845,werden::V,stát se,болх
846,passieren::V,stát se,болх
847,beginnen::V,počít,эклх
848,enden::V,končit,төгсх
849,enden::V,skončit,төгсх
850,wechseln::V,měnit se,хүврх
851,aufgehen[Sonne]::V,vyjít,һарх
852,untergehen[Sonne]::V,zapadnout,орх
853,untergehen[Sonne]::V,zapadnout,сүүрлх
854,scheinen[Sonne]::V,svítit,герлтх
855,donnern::V,hřmět,күрҗңнх
856,wehen::V,vát,сальклх
857,wehen::V,vanout,сальклх
858,strömen::V,proudit,һооҗх
859,fließen::V,téct,урсх
860,sich drehen::V,točit se,эргх
861,schwanken::V,kolísat,дәәвлх
862,schwanken::V,houpat se,дәәвлх
863,schwingen::V,kývat se,нәәхлх
864,fallen::V,padat,унх
865,fallen::V,padat,киисх
866,brennen::V,hořet,шатх
867,rauchen::V,kouřit,ута һарһх
868,regnen::V,pršet,орх
869,gefrieren::V,zamrznout,мөстх
870,tauen::V,tát,хәәлх
871,schmelzen::V,tavit,хәәлх
872,schmelzen::V,tavit,хәәлгдх
873,trocknen::V,schnout,эврх
874,sieden::V,vřít,буслх
875,faulen::V,hnít,үмкәрх
876,verfaulen::V,shnít,илҗрх
877,reißen::V,roztrhat se,тасрх
878,versinken::V,topit se,чивх
879,versinken::V,ponořit se,чивх
880,vergehen::V,plynout,болх
881,erscheinen::V,objevit se,һарх
882,verschwinden::V,zmizet,уга болх
883,sinken::V,klesat,татгдх
884,abnehmen::V,ubýt,хасгдх
885,zunehmen::V,přibýt,өсх
886,steigen::V,stoupat,немх
887,wachsen::V,růst,өсх
888,wachsen::V,růst,урһх
889,glänzen::V,lesknout se,гилвкх
890,funkeln::V,jiskřit se,цәклх
891,lärmen::V,dělat hluk,шууглдх
892,läuten::V,zvonit,хоңх
893,klingeln::V,zvonit,җиңнулх
894,klirren::V,řinčet,җиңнх
895,brausen::V,hučet,догшрхх
896,rauschen::V,šumět,сарҗңнх
897,klingen::V,znít,ә һарх
898,bellen::V,štěkat,хуцх
899,heulen::V,výt,уульх
900,blasen::V,foukat,үләх
901,pfeifen::V,pískat,ишкрх
902,schreien::V,křičet,хәәкрх
903,stöhnen::V,sténat,түңшх
904,zittern::V,třást se,дагҗннх
905,leben::V,žít,бәәх
906,geboren werden::V,rodit se,төрх
907,atmen::V,dýchat,әмсхлх
908,trinken::V,pít,уух
909,essen::V,jíst,идх
910,schlucken::V,polykat,зальгх
911,müde werden::V,unavit se,көшх
912,einschlafen::V,usnout,унтх
913,schlafen::V,spát,нөөрсх
914,aufwachen::V,probudit se,серх
915,aufstehen::V,vstát,босх
916,sich erholen::V,zotavovat se,амрх
917,krank werden::V,onemocnět,гемтх
918,krank sein::V,být nemocný,шалтглх
919,schmerzen::V,bolet,өвдх
920,husten::V,kašlat,ханях
921,genesen::V,uzdravit se,эдгх
922,sterben::V,umřít,үкх
923,sterben::V,umřít,өңгрх
924,umkommen::V,zahynout,үкх
925,sich bewegen::V,pohnout se,көдлх
926,sich bewegen::V,pohnout se,көндрх
927,sich rühren::V,hnout se,көндрх
928,sich erheben::V,zdvihnout se,босх
929,sich setzen::V,posadit se,суух
930,hinfallen::V,upadnout,унх
931,hinfallen::V,upadnout,киисх
932,laufen::V,běžet,йовх
933,schreiten::V,kráčet,алхх
934,spazierengehen::V,procházet se,сергҗ йовх
935,eilen::V,spěchat,шулудх
936,sich beeilen::V,pospíšit si,адһх
937,sich beeilen::V,pospíšit si,шамдх
938,sausen::V,fičet,хурдлх
939,sausen::V,fičet,йир_хурдар_гүүх
940,sausen::V,fičet,йир_хурдар_йовх
941,rennen::V,pádit,гүүх
942,springen::V,skákat,һәрәдх
943,klettern::V,lézt,давшх
944,klettern::V,šplhat,давшх
945,schaukeln::V,houpat,дүүдңндх
946,kriechen::V,lézt,мөлкх
947,kriechen::V,plazit se,мөлкх
948,schwimmen::V,plavat,усчх
949,tauchen::V,nořit se,булхх
950,rudern::V,veslovat,хәәвдх
951,fahren::V,jet,йовх
952,fahren::V,jezdit,йовх
953,fliegen::V,létat,нисх
954,gehen::V,jít,йовх
955,weggehen::V,odejít,йовх
956,weggehen::V,odejít,одх
957,weggehen::V,odejít,һарх
958,weggehen::V,odejít,мөрлх
959,abfahren::V,odjet,мордх
960,anhalten::V,zastavit se,зогсх
961,hineingehen::V,vcházet se,орх
962,eintreten::V,vstoupit,орх
963,kommen::V,přijít,ирх
964,ankommen::V,dojít,ирх
965,zurückkommen::V,vrátit se,орх
966,bleiben::V,zůstat,бәәх
967,warten::V,čekat,күләх
968,erwarten::V,čekat na,күләх
969,suchen::V,hledat,хәәх
970,finden::V,najít,олх
971,versuchen::V,zkoušet,седх
972,vorbereiten::V,připravit,белдх
973,lieben::V,milovat,дурлх
974,mögen::V,mít rád,таассгдх
975,lachen::V,smát se,инәх
976,rühren::V,dojmout,уйрах
977,weinen::V,plakat,уульх
978,schimpfen::V,nadávat,харах
979,sich ärgern::V,pohoršit se,уурлх
980,sich fürchten::V,bát se,әәх
981,fürchten::V,bát se,әәх
982,fürchten::V,bát se,сүрдх
983,fliehen::V,utéct,зулх
984,flüchten::V,prchnout,орһх
985,flüchten::V,prchnout,зулх
986,sehen::V,vidět,үзх
987,anschauen::V,podívat se na,харх
988,ansehen::V,sledovat,хәләх
989,ansehen::V,sledovat,үзх
990,hören::V,slyšet,соңсх
991,zuhören::V,poslouchat,соңсх
992,probieren::V,ochutnávat,амсх
993,riechen::V,cítit,үнрчлх
994,fühlen::V,cítit,медх
995,scheinen::V,zdát se,болҗ медгдх
996,scheinen::V,zdát se,миниһәр болхла
997,scheinen::V,zdát se,болад бәәх
998,zu sehen sein::V,moci být viděn,үзгдх
999,vernehmen::V,uslyšet,соңсх
1000,frieren::V,mrznout,даарх
1001,tun::V,dělat,кех
1002,können::V,moct,чадх
1003,wollen::V,chtít,дурлх
1004,anfangen::V,začít,эклх
1005,beenden::V,ukončit,дуусх
1006,aufhören::V,přestat,уурх
1007,gelingen::V,podařit se,бүтх
1008,gelingen::V,podařit se,күцәх
1009,geraten::V,dařit se,болх
1010,öffnen::V,otevřít,секх
1011,schließen::V,zavřít,хаах
1012,stellen::V,postavit,тәвх
1013,setzen::V,posadit,суулһх
1014,legen::V,klást,тәвх
1015,legen::V,položit,тәвх
1016,berühren::V,dotýkat se,көндәх
1017,verbinden::V,spojit,боох
1018,bedecken::V,pokrýt,хучх
1019,bedecken::V,pokrýt,бүркх
1020,aufhängen::V,oběsit,өлгх
1021,aufhängen::V,pověsit,өлгх
1022,anzünden::V,zapálit,асах
1023,anzünden::V,zapálit,шатах
1024,anzünden::V,podpálit,асах
1025,anzünden::V,podpálit,шатах
1026,aufheben::V,zvednout,өөдән өргх
1027,aufheben::V,zdvihnout,өөдән өргх
1028,zurücklassen::V,zanechat,үлдәх
1029,verlieren::V,ztratit,геех
1030,fallen lassen::V,upustit,алдх
1031,machen::V,udělat,кех
1032,herstellen::V,vyrobit,кех
1033,bauen::V,stavět,тосхх
1034,bauen::V,budovat,тосхх
1035,reparieren::V,opravit,ясх
1036,verbessern::V,zlepšit,сәәрүлх
1037,ändern::V,změnit,хүврәх
1038,graben::V,rýt,малтх
1039,graben::V,kopat,малтх
1040,beugen::V,ohnout,нуһлх
1041,biegen::V,ohnout,матилһх
1042,drehen::V,točit,эргүлх
1043,wenden::V,obrátit,көмрх
1044,wenden::V,obrátit,эргүлх
1045,umdrehen::V,obrátit,эргүлх
1046,heben::V,zdvihnout,өргх
1047,heben::V,zdvihnout,деер өргх
1048,hochheben::V,zvednout,өргх
1049,ergreifen::V,chopit se,бәрх
1050,halten::V,držet,бәрх
1051,drücken::V,stisknout,шахх
1052,schieben::V,posouvat,түлкх
1053,kratzen::V,škrábat,мааҗх
1054,lecken::V,lízat,долах
1055,beißen::V,kousat,хазх
1056,abreißen::V,utrhat,таслх
1057,abreißen::V,odtrhat,таслх
1058,abschneiden::V,uřezat,тәәрх
1059,abschneiden::V,ukrojit,тәәрх
1060,binden::V,přivázat,боох
1061,stecken::V,strčit,шаах
1062,stecken::V,strčit,хатхх
1063,brechen::V,lomit,хамхлх
1064,klopfen::V,ťukat,цокх
1065,klopfen::V,klepat,цокх
1066,hauen::V,bít,цокх
1067,kleben::V,lepit,наах
1068,reiben::V,třít,зүлгх
1069,streichen::V,mazat,наах
1070,streichen::V,mazat,лашх
1071,streichen::V,mazat,түркх
1072,schleifen::V,brousit,хурцлх
1073,schneiden::V,řezat,хәәчлх
1074,schneiden::V,střihat,хәәчлх
1075,rütteln::V,třást,дәәвлүлх
1076,rütteln::V,otřást,дәәвлүлх
1077,schütteln::V,třást,сегсрх
1078,schütteln::V,zatřást,сегсрх
1079,schwenken::V,mávat,дайлх
1080,schütten::V,nasypat,кех
1081,füllen::V,naplnit,дүүргх
1082,einwickeln::V,zavinout,орах
1083,tragen::V,nést,зөөх
1084,schleppen::V,vléct,чирх
1085,ziehen::V,tahat,татх
1086,ziehen::V,táhnout,татх
1087,aufbewahren::V,schovat,хадһлх
1088,werfen::V,házet,хайх
1089,fangen::V,chytat,бәрх
1090,fangen::V,chytat,хавлх
1091,packen::V,uchvátit,бәрх
1092,verstecken::V,schovat,дүрх
1093,verstecken::V,schovat,бултулх
1094,teilen::V,rozdělit,хувах
1095,schicken::V,posílat,илгәх
1096,bringen::V,přinést,авч ирх
1097,hinzufügen::V,připojit,немх
1098,bekommen::V,dostat,авх
1099,erhalten::V,uchovat,авх 
1100,nehmen::V,vzít,авх
1101,wählen::V,zvolit,шүүх
1102,auswählen::V,vybrat,шүүх
1103,bewahren::V,uchránit,хадһлх
1104,bewahren::V,uchránit,кевтнь үлдәх
1105,bewahren::V,uchránit,кевтнь бәәлһх
1106,behindern::V,překážet,харшлх
1107,verderben::V,zkazit,үрәх
1108,beschädigen::V,porušit,эвдх
1109,beschädigen::V,poškodit,эвдх
1110,zerbrechen::V,rozlámat,күүлх
1111,zerbrechen::V,rozlámat,хамхлх
1112,zerreißen::V,roztrhnout,шуучх
1113,zerstören::V,zničit,эвдх
1114,verbrennen::V,spálit,шатах
1115,geben::V,dát,өгх
1116,reichen::V,podat,өгх
1117,schenken::V,darovat,белглх
1118,versprechen::V,slíbit,амлх
1119,wünschen::V,přát,сә хәәх
1120,loben::V,chválit,магтх
1121,küssen::V,líbat,үмсх
1122,wiegen::V,chovat,саатулх
1123,wiegen::V,kolébat,саатулх
1124,zudecken::V,přikrýt,бүркх
1125,zudecken::V,přiklopit,бүркх
1126,wecken::V,vzbudit,серүлх
1127,zeigen::V,ukázat,үзүлх
1128,führen::V,vést,көтлх
1129,lehren::V,učit,заах
1130,lehren::V,učit,сурһх
1131,unterrichten::V,vyučovat,сурһх
1132,unterrichten::V,vyučovat,багшлх
1133,aufziehen::V,vychovat,өскәх
1134,leiten::V,vodit,һардх
1135,leiten::V,vodit,толһалх
1136,antreiben::V,nutit,шамдах
1137,lassen::V,dát,күч үзүлх
1138,einladen::V,pozvat,үрх
1139,vereinigen::V,spojit,хамцулх
1140,besuchen::V,návštívit,одх
1141,treffen::V,potkat,харһх
1142,sich versammeln::V,shromáždit se,цуглрх
1143,sich versammeln::V,shromáždit se,хурх
1144,spielen::V,hrát,наадх
1145,singen::V,zpívat,дуулх
1146,tanzen::V,tančit,биилх
1147,sich trennen::V,rozejít se,хаһцх
1148,verlassen::V,opustit,хайх
1149,retten::V,zachránit,әм аврх
1150,retten::V,zachránit,әәмшгәс харсх
1151,bewachen::V,hlídat,харх
1152,bewachen::V,hlídat,манх
1153,schützen::V,chránit,харсх
1154,verteidigen::V,obhájit,харсх
1155,sich schlagen::V,bít se,гүвдлдх
1156,schießen::V,střílet,хах
1157,siegen::V,zvítězit,диилх
1158,ärgern::V,zlobit,уурлулх
1159,ärgern::V,pohoršit,уурлулх
1160,schlagen::V,udeřit,цокх
1161,schlagen::V,udeřit,гүвдх
1162,schlagen::V,praštit,цокх
1163,schlagen::V,praštit,гүвдх
1164,treten::V,kopnout,
1165,stechen::V,bodnout,хатхх
1166,stechen::V,píchnout,хатхх
1167,stoßen::V,strčit,түлкчкх
1168,stehlen::V,ukrást,хулхалх
1169,stören::V,vyrušit,һә болх
1170,belästigen::V,obtěžovat,амр эс өгх
1171,verbergen::V,skrýt,нуух
1172,verbergen::V,skrýt,бултулх
1173,täuschen::V,klamat,меклх
1174,betrügen::V,podvést,меклх
1175,betrügen::V,podvést,мек һарһх
1176,töten::V,zabít,алх
1177,wohnen::V,bydlit,бәәх
1178,arbeiten::V,pracovat,көдлх
1179,sammeln::V,sebrat,түүх
1180,pflücken::V,česat,түүх
1181,pflücken::V,česat,хурах
1182,jagen::V,uhonit,аңнх
1183,jagen::V,uhonit,аңһучлх
1184,fischen::V,chytat ryby,заһс аңнх
1185,fassen::V,ulovit,бәрх
1186,hüten::V,pást,хәрүлх
1187,treiben::V,hnát,туух
1188,anbinden::V,přivázat,уйх
1189,füttern::V,krmit,теҗәх
1190,melken::V,dojit,саах
1191,hacken::V,seknout,чавчх
1192,gießen::V,zalít,услх
1193,reifen::V,uzrát,болх
1194,reifen::V,uzrát,болвсрх
1195,zubereiten::V,připravit,белдх
1196,kochen::V,vařit,чанх
1197,kochen::V,vařit,болһх
1198,backen::V,péct,болһх
1199,braten::V,smažit,хуурх
1200,umrühren::V,zamíchat,самрх
1201,stricken::V,plést,өлгх
1202,nähen::V,šít,уйх
1203,färben::V,nabarvit,будх
1204,reinigen::V,očistit,цеврлх
1205,waschen::V,mýt,уһах
1206,abwischen::V,utřít,арчх
1207,spülen::V,spláchnout,зәәлх
1208,fegen::V,zamést,сәвүрдх
1209,kehren::V,mést,сәвүрдх
1210,baden::V,koupat se,өөмх
1211,sich waschen::V,mýt se,уһах
1212,sich waschen::V,mýt se,бийән уһаҗ
1213,ausziehen::V,svléct,тәәлх
1214,anziehen::V,obléct,өмсх
1215,sich anziehen::V,oblékat se,хувцлх
1216,kämmen::V,učesat,самлх
1217,schmücken::V,ozdobit,чимх
1218,schmücken::V,ozdobit,кеерүлх
1219,sagen::V,říct,келх
1220,sprechen::V,mluvit,келх
1221,reden::V,hovořit,күүндх
1222,reden::V,hovořit,күр_кех
1223,sich unterhalten::V,povídat se,күүндх
1224,fragen::V,zeptat se,сурх
1225,bitten::V,prosit,эрх
1226,erzählen::V,povídat,келх
1227,erzählen::V,povídat,келҗ өгх
1228,mitteilen::V,sdělit,медүлх
1229,mitteilen::V,oznámit,медүлх
1230,nennen::V,nazvat,нерәдх
1231,nennen::V,nazvat,нер өгх
1232,rufen::V,volat,дуудх
1233,rufen::V,zavolat,дуудх
1234,prahlen::V,chlubit se,көөрх
1235,übersetzen::V,přeložit,орчулх
1236,denken::V,myslit,санх
1237,glauben::V,věřit,шүтх
1238,glauben::V,věřit,нәәлх
1239,bemerken::V,zpozorovat,темдглх
1240,erkennen::V,poznat,таньх
1241,erkennen::V,poznat,медх
1242,begreifen::V,pochopit,медх
1243,verstehen::V,porozumět,соңсх
1244,lernen::V,učit se,сурх
1245,wissen::V,vědět,медх
1246,sich erinnern an::V,vzpomínat si na,санх
1247,vergessen::V,zapomínat,мартх
1248,messen::V,měřit,кемҗәлх
1249,zählen::V,spočítat,тоолх
1250,rechnen::V,počítat,тоолх
1251,lesen::V,číst,умшх
1252,malen::V,malovat,зурх
1253,zeichnen::V,rýsovat,зурх
1254,schreiben::V,psát,бичх
1255,besitzen::V,mít,эзлх
1256,besitzen::V,vlastnit,эзлх
1257,kaufen::V,koupit,хулдҗ авх
1258,verkaufen::V,prodat,хулдх
1259,verkaufen::V,prodat,гүүлгх
1260,bezahlen::V,zaplatit,өгх
1261,zahlen::V,platit,өгх
1262,beherrschen::V,ovládat,эзлх
1263,ertragen::V,snést,даах
