,Concept_ID,et,fr
854,so::ADV,nii,ainsi
855,noch::ADV,veel,encore
856,nur::ADV,ainult,seulement
857,nur::ADV,ainult,ne ... que
858,schon::ADV,juba,déjà
859,wieder::ADV,jälle,de nouveau
860,vergebens::ADV,asjata,en vain
861,vor::PRP,ees,devant
862,hinter::PRP,taha,derrière
863,unter::PRP,all,sous
864,unter::PRP,all,au-dessous de
865,durch::PRP,läbi,par
866,durch::PRP,läbi,à travers
867,durch::PRP,kaudu,par
868,durch::PRP,kaudu,à travers
869,neben::PRP,kõrval,à côté de
870,zwischen::PRP,vahel,entre
871,wegen::PRP,tõttu,à cause de
872,wegen::PRP,pärast,à cause de
873,dies::PRN,see,ceci
874,das::PRN,see,ce
875,das::PRN,see,cela
876,alles::PRN,kõik,tout
877,ich::PRN,mina,je
878,ich::PRN,mina,moi
879,du::PRN,sina,tu
880,du::PRN,sina,toi
881,er::PRN,tema,il
882,er::PRN,tema,lui
883,wir::PRN,me,nous
884,ihr::PRN,te,vous
885,sie::PRN,nad,ils
886,sie::PRN,nad,elles
887,was::FPRN,mis,que
888,was::FPRN,mis,quoi
889,wer::FPRN,kes,qui
890,wo::FADV,kus,où
891,wohin::FADV,kuhu,où
892,wie::FADV,kuidas,comment
893,warum::FADV,miks,pourquoi
894,wieviel::FNUM,mitu,combien
895,wieviel::FNUM,kui palju,combien
896,eins::NUM,üks,un
897,zwei::NUM,kaks,deux
898,drei::NUM,kolm,trois
899,vier::NUM,neli,quatre
900,fünf::NUM,viis,cinq
901,sechs::NUM,kuus,six
902,sieben::NUM,seitse,sept
903,acht::NUM,kaheksa,huit
904,neun::NUM,üheksa,neuf
905,zehn::NUM,kümme,dix
906,elf::NUM,üksteist,onze
907,zwölf::NUM,kaksteist,douze
908,zwanzig::NUM,kakskümmend,vingt
909,dreißig::NUM,kolmkümmend,trente
910,vierzig::NUM,nelikümmend,quarante
911,fünfzig::NUM,viiskümmend,cinquante
912,sechzig::NUM,kuuskümmend,soixante
913,siebzig::NUM,seitsekümmend,soixante-dix
914,achtzig::NUM,kaheksakümmend,quatre-vingt
915,neunzig::NUM,üheksakümmend,quatre-vingt-dix
916,hundert::NUM,sada,cent
917,tausend::NUM,tuhat,mille
918,und::CNJ,ja,et
919,oder::CNJ,või,ou
920,stehen::V,seisma,être debout
921,sitzen::V,istuma,être assis
922,liegen::V,lamama,être couché
923,hängen::V,rippuma,pendre
924,werden::V,saama,devenir
925,werden::V,hakkama,devenir
926,passieren::V,juhtuma,se passer
927,beginnen::V,algama,commencer
928,beginnen::V,hakkama,commencer
929,enden::V,lõppema,finir
930,enden::V,lõppema,se terminer
931,wechseln::V,vahelduma,changer
932,wechseln::V,vahelduma,alterner
933,aufgehen[Sonne]::V,tõusma,se lever
934,untergehen[Sonne]::V,loojuma,se coucher
935,scheinen[Sonne]::V,paistma,briller
936,donnern::V,kõmisema,tonner
937,wehen::V,puhuma,souffler
938,strömen::V,voolama,affluer
939,fließen::V,voolama,couler
940,sich drehen::V,pöörduma,tourner
941,schwanken::V,kõikuma,osciller
942,schwanken::V,kõikuma,chanceler
943,schwingen::V,võnkuma,vibrer
944,schwingen::V,võnkuma,osciller
945,fallen::V,langema,tomber
946,brennen::V,põlema,brûler
947,brennen::V,põlema,flamber
948,rauchen::V,suitsema,fumer
949,regnen::V,sadama,pleuvoir
950,gefrieren::V,kinni külmuma,geler
951,tauen::V,sulama,dégeler
952,schmelzen::V,sulama,fondre
953,trocknen::V,kuivama,sécher
954,sieden::V,keema,bouillir
955,faulen::V,mädanema,pourrir
956,faulen::V,mädanema,se putréfier
957,verfaulen::V,mädanema,pourrir
958,reißen::V,rebenema,rompre
959,reißen::V,rebenema,se déchirer
960,versinken::V,uppuma,s'enfoncer
961,vergehen::V,mööduma,passer
962,erscheinen::V,ilmuma,apparaître
963,verschwinden::V,kaduma,disparaître
964,sinken::V,vajuma,descendre
965,sinken::V,vajuma,s'abaisser
966,sinken::V,langema,descendre
967,sinken::V,langema,s'abaisser
968,abnehmen::V,vähenema,diminuer
969,abnehmen::V,kahenema,diminuer
970,zunehmen::V,kasvama,augmenter
971,steigen::V,tõusma,monter
972,steigen::V,üles minema,monter
973,wachsen::V,kasvama,croître
974,glänzen::V,läikimä,briller
975,funkeln::V,sädelema,étinceler
976,lärmen::V,lärmama,faire du bruit
977,läuten::V,helisema,sonner
978,klingeln::V,helisema,sonner
979,klirren::V,kõlisema,cliqueter
980,brausen::V,kohisema,mugir
981,rauschen::V,kohisema,bruire
982,klingen::V,kõlama,sonner
983,bellen::V,haukuma,aboyer
984,heulen::V,uluma,hurler
985,blasen::V,puhuma,souffler
986,pfeifen::V,vilistama,siffler
987,schreien::V,karjuma,crier
988,stöhnen::V,oigama,gémir
989,zittern::V,värisema,trembler
990,leben::V,elama,vivre
991,leben::V,elus olema,vivre
992,geboren werden::V,sündima,naître
993,atmen::V,hingama,respirer
994,trinken::V,jooma,boire
995,essen::V,sööma,manger
996,schlucken::V,neelama,avaler
997,müde werden::V,väsima,se lasser
998,müde werden::V,väsima,se fatiguer
999,einschlafen::V,uinuma,s'endormir
1000,schlafen::V,magama,dormir
1001,aufwachen::V,ärkama,se réveiller
1002,aufstehen::V,ärkama,se lever
1003,aufstehen::V,üles tõusma,se lever
1004,sich erholen::V,puhkama,se reposer
1005,sich erholen::V,puhkama,se détendre
1006,krank werden::V,haigestuma,tomber malade
1007,krank werden::V,haigeks jääma,tomber malade
1008,krank sein::V,haige olema,être malade
1009,schmerzen::V,valutama,faire mal
1010,husten::V,köhima,tousser
1011,genesen::V,toibuma,guérir
1012,genesen::V,toibuma,se remettre
1013,sterben::V,surema,mourir
1014,umkommen::V,surma saama,périr
1015,sich bewegen::V,liikuma,bouger
1016,sich rühren::V,liikuma,broncher
1017,sich erheben::V,kerkima,se lever
1018,sich setzen::V,istet võtma,s'asseoir
1019,hinfallen::V,kukkuma,tomber
1020,hinfallen::V,maha kukkuma,tomber
1021,laufen::V,kõndima,marcher
1022,laufen::V,kõndima,aller à pied
1023,schreiten::V,astuma,marcher
1024,spazierengehen::V,jalutama,se promener
1025,eilen::V,ruttama,courir
1026,eilen::V,kiirustama,courir
1027,sich beeilen::V,ruttama,se hâter
1028,sich beeilen::V,ruttama,se dépêcher
1029,sich beeilen::V,kiirustama,se hâter
1030,sich beeilen::V,kiirustama,se dépêcher
1031,sausen::V,kihutama,filer
1032,sausen::V,tormama,filer
1033,rennen::V,jooksma,courir
1034,rennen::V,kihutama,courir
1035,springen::V,hüppama,sauter
1036,klettern::V,ronima,grimper
1037,schaukeln::V,kiikuma,se balancer
1038,kriechen::V,roomama,ramper
1039,schwimmen::V,ujuma,nager
1040,tauchen::V,sukelduma,plonger
1041,rudern::V,sõudma,ramer
1042,fahren::V,sõitma,aller
1043,fahren::V,sõitma,rouler
1044,fliegen::V,lendama,voler
1045,gehen::V,käima,aller
1046,gehen::V,minema,aller
1047,weggehen::V,ära minema,s'en aller
1048,weggehen::V,välja minema,s'en aller
1049,abfahren::V,väljuma,partir
1050,abfahren::V,ära sõitma,partir
1051,anhalten::V,peatuma,s'arrêter
1052,hineingehen::V,sisenema,entrer
1053,hineingehen::V,sisse minema,entrer
1054,eintreten::V,sisenema,entrer
1055,eintreten::V,sisse astuma,entrer
1056,kommen::V,tulema,venir
1057,ankommen::V,saabuma,arriver
1058,zurückkommen::V,tagasi tulema,revenir
1059,bleiben::V,jääma,rester
1060,bleiben::V,jääma,demeurer
1061,warten::V,ootama,attendre
1062,erwarten::V,ootama,attendre
1063,erwarten::V,lootma,attendre
1064,suchen::V,otsima,chercher
1065,finden::V,leidma,trouver
1066,versuchen::V,püüdma,essayer
1067,versuchen::V,üritama,essayer
1068,versuchen::V,katsetama,essayer
1069,vorbereiten::V,valmistama,préparer
1070,lieben::V,armastama,aimer
1071,mögen::V,sallima,aimer
1072,mögen::V,sallima,vouloir
1073,mögen::V,meeldima,aimer
1074,mögen::V,meeldima,vouloir
1075,lachen::V,naerma,rire
1076,rühren::V,liigutama,toucher
1077,rühren::V,liigutama,attendrir
1078,rühren::V,heldima panema,toucher
1079,rühren::V,heldima panema,attendrir
1080,weinen::V,nutma,pleurer
1081,schimpfen::V,sõimama,gronder
1082,sich ärgern::V,ärrituma,se fâcher
1083,sich ärgern::V,vihastuma,se fâcher
1084,sich fürchten::V,kartma,avoir peur
1085,sich fürchten::V,hirmu tundma,avoir peur
1086,fürchten::V,kartma,craindre
1087,fürchten::V,kartma,avoir peur de
1088,fliehen::V,põgenema,fuir
1089,flüchten::V,põgenema,s'enfuir
1090,sehen::V,nägema,voir
1091,anschauen::V,vaatama,regarder
1092,ansehen::V,vaatama,regarder
1093,hören::V,kuulma,entendre
1094,zuhören::V,kuulama,écouter
1095,probieren::V,proovima,goûter
1096,riechen::V,nuusutama,sentir
1097,fühlen::V,tundma,sentir
1098,scheinen::V,näida,sembler
1099,scheinen::V,näida,paraître
1100,scheinen::V,ilmuda,sembler
1101,scheinen::V,ilmuda,paraître
1102,zu sehen sein::V,ilmuma,se voir
1103,zu sehen sein::V,ilmuma,être visible
1104,vernehmen::V,üle kuulama,entendre
1105,vernehmen::V,üle kuulama,percevoir
1106,frieren::V,külmetada,avoir froid
1107,tun::V,tegema,faire
1108,können::V,võima,savoir
1109,können::V,võima,pouvoir
1110,können::V,oskama,savoir
1111,können::V,oskama,pouvoir
1112,wollen::V,tahtma,vouloir
1113,anfangen::V,hakkama,commencer
1114,anfangen::V,alustama,commencer
1115,beenden::V,lõpetama,finir
1116,beenden::V,lõpetama,terminer
1117,aufhören::V,lakkama,cesser
1118,aufhören::V,lakkama,arrêter
1119,gelingen::V,õnnestuma,réussir
1120,geraten::V,jõudma,réussir
1121,öffnen::V,avama,ouvrir
1122,schließen::V,sulgema,fermer
1123,stellen::V,panema,poser
1124,stellen::V,panema,mettre
1125,stellen::V,asetama,poser
1126,stellen::V,asetama,mettre
1127,setzen::V,panema,placer
1128,legen::V,panema,placer
1129,legen::V,asetama,placer
1130,berühren::V,riivama,toucher
1131,berühren::V,puudutama,toucher
1132,verbinden::V,ühendama,lier
1133,bedecken::V,katma,couvrir
1134,aufhängen::V,riputama,accrocher
1135,anzünden::V,süütama,allumer
1136,aufheben::V,üles tõstma,ramasser
1137,zurücklassen::V,jätma,laisser
1138,verlieren::V,kaotama,perdre
1139,fallen lassen::V,maha pillama,lâcher
1140,fallen lassen::V,maha pillama,laisser tomber
1141,fallen lassen::V,kukkuda laskma,lâcher
1142,fallen lassen::V,kukkuda laskma,laisser tomber
1143,machen::V,tegema,faire
1144,herstellen::V,valmistama,produire
1145,herstellen::V,valmistama,fabriquer
1146,bauen::V,ehitama,bâtir
1147,bauen::V,ehitama,construire
1148,reparieren::V,parandama,réparer
1149,verbessern::V,parandama,améliorer
1150,ändern::V,muutma,changer
1151,ändern::V,muutma,modifier
1152,ändern::V,ümber tegema,changer
1153,ändern::V,ümber tegema,modifier
1154,graben::V,kaevama,creuser
1155,beugen::V,painutama,plier
1156,beugen::V,painutama,ployer
1157,biegen::V,painutama,courber
1158,drehen::V,keerama,tordre
1159,drehen::V,keerama,tourner
1160,wenden::V,ümber pöörama,retourner
1161,umdrehen::V,ümber keerama,tourner
1162,heben::V,tõstma,soulever
1163,hochheben::V,üles tõstma,lever
1164,hochheben::V,kõrgele tõstma,lever
1165,ergreifen::V,haarama,saisir
1166,ergreifen::V,haarama,prendre
1167,halten::V,hoidma,tenir
1168,drücken::V,pigistama,presser
1169,schieben::V,lükkama,pousser
1170,kratzen::V,kraapima,gratter
1171,kratzen::V,kraapima,égratigner
1172,lecken::V,lakkuma,lécher
1173,beißen::V,purema,mordre
1174,beißen::V,hammustama,mordre
1175,abreißen::V,rebima,arracher
1176,abreißen::V,ära rebima,arracher
1177,abschneiden::V,ära lõikama,couper
1178,binden::V,siduma,lier
1179,binden::V,siduma,attacher
1180,stecken::V,pistma,enfoncer
1181,brechen::V,murdma,rompre
1182,klopfen::V,koputama,frapper
1183,hauen::V,lööma,frapper
1184,kleben::V,kleepima,coller
1185,reiben::V,hõõruma,frotter
1186,streichen::V,silitama,empâter
1187,schleifen::V,lihvima,affiler
1188,schleifen::V,lihvima,aiguiser
1189,schleifen::V,teritama,affiler
1190,schleifen::V,teritama,aiguiser
1191,schneiden::V,lõikama,couper
1192,schneiden::V,lõikama,trancher
1193,rütteln::V,raputama,cahoter
1194,schütteln::V,raputama,secouer
1195,schütteln::V,loksutama,secouer
1196,schwenken::V,vehkima,agiter
1197,schwenken::V,lehvitama,agiter
1198,schütten::V,kallama,verser
1199,füllen::V,täitma,remplir
1200,einwickeln::V,sisse mähkima,envelopper
1201,tragen::V,kandma,porter
1202,schleppen::V,tassima,traîner
1203,schleppen::V,lohistama,traîner
1204,ziehen::V,vedama,tirer
1205,ziehen::V,tõmbama,tirer
1206,aufbewahren::V,säilitama,garder
1207,aufbewahren::V,säilitama,conserver
1208,aufbewahren::V,alal hoidma,garder
1209,aufbewahren::V,alal hoidma,conserver
1210,werfen::V,viskama,jeter
1211,werfen::V,viskama,lancer
1212,fangen::V,püüdma,attraper
1213,packen::V,kinni haarama,agripper
1214,packen::V,kinni võtma,agripper
1215,verstecken::V,peitma,cacher
1216,teilen::V,jagama,diviser
1217,teilen::V,jaotama,diviser
1218,schicken::V,saatma,envoyer
1219,bringen::V,viima,apporter
1220,hinzufügen::V,lisama,ajouter
1221,bekommen::V,saama,obtenir
1222,erhalten::V,saama,recevoir
1223,nehmen::V,võtma,prendre
1224,wählen::V,valima,choisir
1225,auswählen::V,valima,choisir
1226,auswählen::V,valima,sélectionner
1227,bewahren::V,hoidma,préserver
1228,behindern::V,takistama,gêner
1229,verderben::V,rikkuma,gâter
1230,verderben::V,rikkuma,corrompre
1231,beschädigen::V,rikkuma,endommager
1232,zerbrechen::V,katki tegema,casser
1233,zerreißen::V,katki rebima,déchirer
1234,zerstören::V,purustama,détruire
1235,verbrennen::V,põletama,brûler
1236,geben::V,andma,donner
1237,reichen::V,andma,tendre
1238,reichen::V,ulatama,tendre
1239,schenken::V,kinkima,offrir
1240,versprechen::V,lubama,promettre
1241,versprechen::V,tõotama,promettre
1242,wünschen::V,soovima,souhaiter
1243,loben::V,kiitma,louer
1244,küssen::V,suudlema,embrasser
1245,wiegen::V,hällitama,bercer
1246,zudecken::V,kaanetama,couvrir
1247,zudecken::V,kinni katma,couvrir
1248,wecken::V,äratama,éveiller
1249,wecken::V,äratama,réveiller
1250,zeigen::V,näitama,montrer
1251,zeigen::V,näitama,faire voir
1252,führen::V,juhatama,guider
1253,lehren::V,õpetama,apprendre
1254,unterrichten::V,õpetama,instruire
1255,aufziehen::V,üles kasvatama,élever
1256,leiten::V,juhtima,diriger
1257,leiten::V,juhtima,conduire
1258,antreiben::V,ergutama,pousser
1259,lassen::V,laskma,faire
1260,einladen::V,kutsuma,inviter
1261,vereinigen::V,ühendama,unir
1262,vereinigen::V,ühendama,réunir
1263,besuchen::V,külastama,visiter
1264,besuchen::V,külastama,aller voir
1265,treffen::V,kohtama,rencontrer
1266,sich versammeln::V,kogunema,s'assembler
1267,spielen::V,mängima,jouer
1268,singen::V,laulma,chanter
1269,tanzen::V,tantsima,danser
1270,sich trennen::V,lahku minema,se séparer
1271,verlassen::V,maha jätma,quitter
1272,retten::V,päästma,sauver
1273,bewachen::V,valvama,garder
1274,schützen::V,kaitsma,protéger
1275,verteidigen::V,kaitsma,défendre
1276,sich schlagen::V,kaklema,se taper
1277,schießen::V,tulistama,tirer
1278,siegen::V,võitma,vaincre
1279,ärgern::V,ärritama,agacer
1280,ärgern::V,vihastama,agacer
1281,schlagen::V,lööma,battre
1282,schlagen::V,lööma,frapper
1283,treten::V,sõtkuma,botter
1284,treten::V,sõtkuma,donner un coup de pied à
1285,stechen::V,pistma,piquer
1286,stechen::V,torkama,piquer
1287,stoßen::V,tõukama,heurter
1288,stehlen::V,varastama,voler
1289,stören::V,segama,gêner
1290,stören::V,segama,déranger
1291,stören::V,häirima,gêner
1292,stören::V,häirima,déranger
1293,belästigen::V,ahistama,molester
1294,belästigen::V,ahistama,importuner
1295,verbergen::V,peitma,cacher
1296,verbergen::V,peitma,dissimuler
1297,verbergen::V,varjama,cacher
1298,verbergen::V,varjama,dissimuler
1299,täuschen::V,petma,abuser
1300,täuschen::V,petma,tromper
1301,täuschen::V,tüssama,abuser
1302,täuschen::V,tüssama,tromper
1303,betrügen::V,petma,duper
1304,betrügen::V,petma,frauder
1305,betrügen::V,tüssama,duper
1306,betrügen::V,tüssama,frauder
1307,betrügen::V,truudust murtma,duper
1308,betrügen::V,truudust murtma,frauder
1309,töten::V,tapma,tuer
1310,töten::V,surmama,tuer
1311,wohnen::V,elama,habiter
1312,wohnen::V,elama,demeurer
1313,arbeiten::V,töötama,travailler
1314,sammeln::V,koguma,collectionner
1315,sammeln::V,korjama,collectionner
1316,pflücken::V,noppima,cueillir
1317,jagen::V,jahtima,chasser
1318,fischen::V,kalastama,pêcher
1319,fischen::V,kala püüdma,pêcher
1320,fassen::V,püüdma,capturer
1321,hüten::V,karjatama,garder
1322,treiben::V,ajama,mener
1323,anbinden::V,kinni siduma,attacher
1324,füttern::V,söötma,faire manger
1325,melken::V,lüpsma,traire
1326,hacken::V,raiuma,fendre
1327,hacken::V,lõhkuma,fendre
1328,gießen::V,kastma,arroser
1329,reifen::V,valmima,mûrir
1330,zubereiten::V,valmistama,préparer
1331,kochen::V,keetma,cuire
1332,backen::V,küpsetama,cuire
1333,braten::V,praadima,rôtir
1334,umrühren::V,segama,remuer
1335,stricken::V,kuduma,tricoter
1336,nähen::V,õmblema,coudre
1337,färben::V,värvima,teindre
1338,reinigen::V,puhastama,nettoyer
1339,waschen::V,pesema,laver
1340,abwischen::V,puhtaks pühkima,essuyer
1341,spülen::V,uhtma,rincer
1342,fegen::V,pühkima,balayer
1343,kehren::V,pühkima,balayer
1344,baden::V,suplema,se baigner
1345,baden::V,kümblema,se baigner
1346,sich waschen::V,end pesema,se laver
1347,ausziehen::V,käest võtma,ôter
1348,ausziehen::V,käest võtma,enlever
1349,ausziehen::V,jalast võtma,ôter
1350,ausziehen::V,jalast võtma,enlever
1351,ausziehen::V,seljast võtma,ôter
1352,ausziehen::V,seljast võtma,enlever
1353,anziehen::V,jalga panema,mettre
1354,sich anziehen::V,riietuma,s'habiller
1355,kämmen::V,kammima,peigner
1356,schmücken::V,kaunistama,orner
1357,schmücken::V,kaunistama,décorer
1358,sagen::V,ütlema,dire
1359,sprechen::V,rääkima,parler
1360,sprechen::V,kõnelema,parler
1361,reden::V,kõnelema,parler
1362,sich unterhalten::V,vestlema,bavarder
1363,sich unterhalten::V,vestlema,s'entretenir
1364,fragen::V,küsima,demander
1365,bitten::V,paluma,prier
1366,erzählen::V,jutustama,raconter
1367,mitteilen::V,teatama,communiquer
1368,mitteilen::V,teada andma,communiquer
1369,nennen::V,nimetama,nommer
1370,nennen::V,nimetama,appeler
1371,rufen::V,kutsuma,appeler
1372,prahlen::V,hooplema,se vanter
1373,übersetzen::V,tõlkima,traduire
1374,denken::V,mõtlema,penser
1375,glauben::V,uskuma,croire
1376,bemerken::V,märkama,remarquer
1377,bemerken::V,märkama,apercevoir
1378,erkennen::V,ära tundma,reconnaître
1379,begreifen::V,aru saama,concevoir
1380,verstehen::V,mõistma,entendre
1381,verstehen::V,mõistma,comprendre
1382,lernen::V,õppima,apprendre
1383,wissen::V,teadma,savoir
1384,sich erinnern an::V,mäletama,se souvenir de
1385,vergessen::V,unustama,oublier
1386,messen::V,mõõtma,mesurer
1387,zählen::V,loendama,compter
1388,rechnen::V,arvutama,calculer
1389,lesen::V,lugema,lire
1390,malen::V,maalima,peindre
1391,zeichnen::V,joonistama,dessiner
1392,schreiben::V,kirjutama,écrire
1393,besitzen::V,omama,posséder
1394,kaufen::V,ostma,acheter
1395,verkaufen::V,müüma,vendre
1396,bezahlen::V,tasuma,payer
1397,zahlen::V,maksma,payer
1398,beherrschen::V,valitsema,dominer
1399,beherrschen::V,valitsema,maîtriser
1400,ertragen::V,taluma,tolérer
1401,ertragen::V,taluma,supporter
