,Concept_ID,sq,os
743,schwach::A,dobët,ӕнӕбон
744,fett::A,dhjamur,нард
745,schlank::A,hollë,гуырвидыц
746,schlank::A,hollë,хæрзконд
747,schlank::A,hollë,рæхснæг
748,schlank::A,hollë,сагамад
749,hübsch::A,bukur,аив
750,hübsch::A,bukur,рӕсугъд
751,hübsch::A,hijshëm,аив
752,hübsch::A,hijshëm,рӕсугъд
753,böse::A,keq,фыдзӕрдӕ
754,dumm::A,teveqel,ӕдылы
755,faul::A,dembel,зивӕг
756,faul::A,dembel,зивӕггӕнаг
757,fleißig::A,zellshëm,æнæзивæг
758,fleißig::A,zellshëm,æнувыд
759,geizig::A,kurnac,чъынды
760,geizig::A,kurnac,æлгъин
761,geizig::A,kurnac,мæрддзæст
762,geizig::A,dorështrënguar,чъынды
763,geizig::A,dorështrënguar,æлгъин
764,geizig::A,dorështrënguar,мæрддзæст
765,klug::A,mençur,зондджын
766,geschickt::A,aftë,хӕрзарӕхст
767,lieb::A,dashur,уарзон
768,lustig::A,gëzuar,хъӕлдзӕг
769,sanft::A,butë,мынчын
770,hungrig::A,uritur,ӕххормаг
771,krank::A,sëmurë,нӕфӕразгӕ
772,nackt::A,lakuriq,бӕгънӕг
773,nackt::A,zhveshur,бӕгънӕг
774,traurig::A,trishtuar,ӕрхӕндӕг
775,lebendig::A,gjallë,цардӕгас
776,gut::A,mirë,хорз
777,schlecht::A,keq,цауд
778,richtig::A,drejtë,раст
779,schlimm::A,keq,ӕвзӕр
780,wahr::A,vërtetë,ӕцӕг
781,alt::A,vjetër,зӕронд
782,neu::A,i ri,ног
783,ehemalig::A,dikurshëm,раздӕры
784,alt[Lebewesen]::A,plak,ацӕргӕ
785,jung::A,i ri,ӕрыгон
786,arm::A,varfër,мӕгуыр
787,arm::A,vobektë,мӕгуыр
788,reich::A,pasur,хъӕздыг
789,bekannt::A,njohur,зонгӕ
790,berühmt::A,famshëm,номдзыд
791,fremd::A,huaj,æцæгæлон
792,verschieden::A,ndryshëm,æндæр æмæ æндæр
793,verschieden::A,ndryshëm,алы
794,verschieden::A,ndryshëm,алыхуызон
795,nah::A,afërt,хӕстӕг
796,fern::A,largët,дард
797,fern::A,largët,дӕрддаг
798,linker::A,majtë,галиу
799,rechter::A,djathtë,рахиз
800,anderer::A,tjetër,иннӕ
801,anderer::A,tjetër,ӕндӕр
802,erster::A,parë,фыццаг
803,erster::A,parë,фыццӕгӕм
804,zweiter::A,dytë,дыккаг
805,zweiter::A,dytë,дыккæгæм
806,dritter::A,i tretë,æртыккаг
807,dritter::A,i tretë,æртыккæгæм
808,letzter::A,fundit,фӕстаг
809,allein::ADV,vetëm,иунæг
810,auf einmal::ADV,njëkohësisht,уайтагъд
811,auf einmal::ADV,njëkohësisht,æвиппайды
812,auf einmal::ADV,njëkohësisht,æваст
813,zusammen::ADV,bashkë,иумӕ
814,zusammen::ADV,së bashku,иумӕ
815,lange::ADV,për një kohë të gjatë,бирæ рæстæг
816,plötzlich::ADV,befas,æвиппайды
817,plötzlich::ADV,befas,æваст
818,sofort::ADV,menjëherë,уыцы сахат
819,sofort::ADV,menjëherë,уайтагъд
820,sofort::ADV,aty për aty,уыцы сахат
821,sofort::ADV,aty për aty,уайтагъд
822,später::ADV,më vonë,фæстæдæр
823,jetzt::ADV,tash,ныр
824,heute::ADV,sot,абон
825,morgen::ADV,nesër,райсом
826,bald::ADV,shpejt,тагъд
827,bald::ADV,shpejt,рæхджы
828,bald::ADV,së shpejti,тагъд
829,bald::ADV,së shpejti,рæхджы
830,dann::ADV,pastaj,стæй
831,gestern::ADV,dje,знон
832,einst::ADV,dikur,кӕддӕр
833,damals::ADV,atëherë,уæд
834,danach::ADV,mandej,стæй
835,danach::ADV,mandej,уый фæстæ
836,vorher::ADV,më parë,раздæр
837,zuerst::ADV,së pari,фыццаг
838,einmal::ADV,njëherë,иу хатт
839,manchmal::ADV,nganjëherë,хатт
840,oft::ADV,shpesh,арæх
841,immer::ADV,përherë,ӕдзух
842,immer::ADV,gjithnjë,ӕдзух
843,niemals::ADV,kurrë,никуы
844,niemals::ADV,kurrë,никæд
845,niemals::ADV,asnjëherë,никуы
846,niemals::ADV,asnjëherë,никæд
847,hier::ADV,këtu,ам
848,hierhin::ADV,knej,ардӕм
849,von hier::ADV,që këtej,ардыгæй
850,von hier::ADV,prej këtej,ардыгæй
851,dort::ADV,aty,уым
852,dort::ADV,atje,уым
853,dorthin::ADV,anej,уырдӕм
854,geradeaus::ADV,drejt,æргом
855,vorwärts::ADV,mbroth,размӕ
856,vorwärts::ADV,përpara,размӕ
857,rückwärts::ADV,mbrapsht,фӕстӕмӕ
858,zurück::ADV,prapa,фӕстӕмӕ
859,zurück::ADV,mbrapsht,фӕстӕмӕ
860,unten::ADV,poshtë,дæлæ
861,unten::ADV,poshtë,дæлейы
862,unten::ADV,poshtë,бынæй
863,hinab::ADV,përposh,дӕлӕмӕ
864,hinab::ADV,përposh,уырдыгмӕ
865,oben::ADV,lart,уӕле
866,oben::ADV,sipër,уӕле
867,hinauf::ADV,lart,уӕлӕмӕ
868,hinauf::ADV,përpjetë,уӕлӕмӕ
869,überall::ADV,kudo,алыран
870,überall::ADV,kudo,алкæм
871,überall::ADV,kudo,кæмдæриддæр
872,nicht::ADV,s',нӕ
873,nicht::ADV,nuk,нӕ
874,ein wenig::ADV,një tis,чысыл
875,kaum::ADV,mezi,цъус
876,sehr::ADV,fort,тынг
877,sehr::ADV,fort,иттӕг
878,sehr::ADV,shumë,тынг
879,sehr::ADV,shumë,иттӕг
880,so::ADV,ashtu,афтӕ
881,so::ADV,kështu,афтӕ
882,noch::ADV,ende,ма
883,noch::ADV,akoma,ма
884,nur::ADV,vetëm,канд
885,nur::ADV,vetëm,ӕрмӕст
886,schon::ADV,tashmë,нырид
887,wieder::ADV,përsëri,ногӕй
888,vergebens::ADV,kot,дзæгъæлы
889,vergebens::ADV,kot,уæгъды
890,vergebens::ADV,kot,æнæхъуаджы
891,vor::PRP,para,разы
892,hinter::PRP,prapa,фӕстӕ
893,hinter::PRP,mbrapa,фӕстӕ
894,unter::PRP,nën,бын
895,durch::PRP,nëpër,æхсæнты
896,neben::PRP,pranë,цур
897,neben::PRP,përbri,цур
898,zwischen::PRP,midis,астӕу
899,zwischen::PRP,ndërmjet,астӕу
900,wegen::PRP,për,тыххай
901,dies::PRN,ky,ай
902,das::PRN,ky,уый
903,alles::PRN,gjithçka,алцы
904,alles::PRN,gjithçka,æппæтдæр
905,alles::PRN,gjithçka,иууылдӕр
906,ich::PRN,unë,æз
907,du::PRN,ti,ды
908,er::PRN,ai,уый
909,wir::PRN,ne,мах
910,ihr::PRN,ju,сымах
911,sie::PRN,ata,уыдон
912,was::FPRN,ç',цы
913,was::FPRN,çfarë,цы
914,wer::FPRN,kush,чи
915,wo::FADV,ku,кӕм
916,wohin::FADV,për ku,кӕдӕм
917,wie::FADV,si,куыд
918,warum::FADV,pse,цӕмӕн
919,warum::FADV,përse,цӕмӕн
920,wieviel::FNUM,sa,цал
921,eins::NUM,një,иу
922,zwei::NUM,dy,дыууӕ
923,drei::NUM,tre,ӕртӕ
924,vier::NUM,katër,цыппар
925,fünf::NUM,pesë,фондз
926,sechs::NUM,gjashtë,ӕхсӕз
927,sieben::NUM,shtatë,авд
928,acht::NUM,tetë,аст
929,neun::NUM,nëntë,фараст
930,zehn::NUM,dhjetë,дӕс
931,elf::NUM,njëmbëdhjetë,иуæндæс
932,zwölf::NUM,dymbëdhjetë,дыууадæс
933,zwanzig::NUM,njëzet,дыууын
934,dreißig::NUM,tridhjetë,æртын
935,dreißig::NUM,tridhjetë,дæсæмæссæдз
936,vierzig::NUM,dyzet,цыппор
937,vierzig::NUM,dyzet,цыппур
938,vierzig::NUM,dyzet,дыууиссæдзы
939,fünfzig::NUM,pesëdhjetë,фӕндзай
940,sechzig::NUM,gjashtëdhjetë,æхсай
941,sechzig::NUM,gjashtëdhjetë,æртиссæдзы
942,siebzig::NUM,shtatëdhjetë,æвдай
943,siebzig::NUM,shtatëdhjetë,дæс æмæ æртиссæдзы
944,achtzig::NUM,tetëdhjetë,цыппарыссæдзы
945,achtzig::NUM,tetëdhjetë,æстай
946,neunzig::NUM,nëntëdhjetë,нæуæдз
947,neunzig::NUM,nëntëdhjetë,дæс æмæ цыппарыссæдзы
948,hundert::NUM,qind,сӕдӕ
949,tausend::NUM,mijë,мин
950,und::CNJ,e,ӕмӕ
951,und::CNJ,dhe,ӕмӕ
952,oder::CNJ,a,кӕнӕ
953,oder::CNJ,apo,кӕнӕ
954,stehen::V,rri,лӕууын
955,sitzen::V,rri,бадын
956,liegen::V,rri shtrirë,хуыссын
957,hängen::V,varem,ауыгъд уын
958,werden::V,bëhem,суӕвын
959,passieren::V,ndodh,æрцæуын
960,beginnen::V,filloj,райдайын
961,enden::V,përfundoj,фæуын
962,wechseln::V,ndërroj,ивын
963,aufgehen[Sonne]::V,hapem,скæсын
964,untergehen[Sonne]::V,hyj, аныгуылын
965,untergehen[Sonne]::V,perëndoj, аныгуылын
966,scheinen[Sonne]::V,ndriçoj,рухс кӕнын
967,donnern::V,gjëmoj,нæрын
968,donnern::V,bubulloj,нæрын
969,wehen::V,fryj,дымын
970,strömen::V,derdh,кӕлын
971,fließen::V,rrjedh,цæуын
972,fließen::V,rrjedh,уайын
973,fließen::V,rrjedh,кæлын
974,sich drehen::V,rrotullohem,зилын
975,schwanken::V,dyzoj,æнкъуысын
976,schwingen::V,dridhem,æнкъуысын
977,schwingen::V,dridhem,змæлын
978,fallen::V,bie,хауын
979,brennen::V,digjem,судзын
980,rauchen::V,nxjerr tym,фæздæг кæнын
981,regnen::V,bie shi,уарын
982,gefrieren::V,ngrij,сӕлын
983,tauen::V,shkrij,стайын
984,schmelzen::V,shkrij,тайын
985,trocknen::V,thaj,хус кæнын
986,sieden::V,ziej,фыцын
987,faulen::V,kalbem,ӕмбийын
988,faulen::V,prishem,ӕмбийын
989,verfaulen::V,kalbem,бамбийын
990,reißen::V,grisem,скъуийын
991,reißen::V,shqyhem,скъуийын
992,versinken::V,humboj,дӕлдон_кӕнын
993,vergehen::V,kaloj,аивгъуийын
994,erscheinen::V,dukem,разынын
995,verschwinden::V,zhdukem,фæтары уын
996,verschwinden::V,zhdukem,фæдæлдзæх уын
997,verschwinden::V,zhdukem,фесæфын
998,verschwinden::V,zhdukem,æрбайсæфын
999,sinken::V,ulem,дæлæмæ æрхауын
1000,abnehmen::V,pakësohem,фæкъаддæр уын
1001,abnehmen::V,pakësohem,фæцух уын
1002,abnehmen::V,zvogëlohem,фæкъаддæр уын
1003,abnehmen::V,zvogëlohem,фæцух уын
1004,zunehmen::V,shtohem,фæфылдæр уын
1005,zunehmen::V,shtohem,сбирæ уын
1006,zunehmen::V,shtohem,сахадын
1007,steigen::V,rritem,сыстын
1008,wachsen::V,rritem,рӕзын
1009,glänzen::V,vezulloj,ӕрттивын
1010,funkeln::V,xixoj,тыбар-тыбур_кӕнын
1011,funkeln::V,xixëlloj,тыбар-тыбур_кӕнын
1012,lärmen::V,oshtij,хъæлæба кæнын
1013,lärmen::V,zhurmoj,хъæлæба кæнын
1014,läuten::V,bie,цæгъдын
1015,klingeln::V,i bie ziles,цæгъдын
1016,klirren::V,kërcëlloj,дзыгъал-мыгъул кæнын
1017,klirren::V,kërcëlloj,дзæгъ-дзæгъ кæнын
1018,brausen::V,gjëmoj,абухын
1019,rauschen::V,fëshfërij,
1020,klingen::V,tingëlloj,зæлын
1021,klingen::V,tingëlloj,азæлын
1022,klingen::V,tingëlloj,хъуысын
1023,bellen::V,leh,рæйын
1024,heulen::V,ulërij,ниуын
1025,blasen::V,fryj,фу кӕнын
1026,pfeifen::V,fishkëllej,æхситт кæнын
1027,pfeifen::V,fishkëllej,къуыззитт кæнын
1028,schreien::V,bërtas,хъӕр кӕнын
1029,stöhnen::V,rënkoj,хъæрзын
1030,stöhnen::V,rënkoj,дзыназын
1031,zittern::V,trembem,ризын
1032,leben::V,rroj,цӕрын
1033,leben::V,jetoj,цӕрын
1034,geboren werden::V,lind,райгуырын
1035,atmen::V,marr frymë,улӕфын
1036,trinken::V,pi,нуазын
1037,essen::V,ha,хӕрын
1038,schlucken::V,gëlltis,ныхъуырын
1039,schlucken::V,kapërdij,ныхъуырын
1040,müde werden::V,lodhem,бафæллайын
1041,müde werden::V,lodhem,бафæлмæцын
1042,müde werden::V,lodhem,сфæлмæцын
1043,einschlafen::V,bie të fle,бафынæй уын
1044,schlafen::V,fle,хуыссын
1045,schlafen::V,fle,фынӕй кӕнын
1046,aufwachen::V,zgjohem,райхъал уын
1047,aufstehen::V,çohem,стын
1048,aufstehen::V,ngrihem,стын
1049,sich erholen::V,qetësohem,фæллад уадзын
1050,sich erholen::V,qetësohem,улæфын
1051,sich erholen::V,shtendosem,фæллад уадзын
1052,sich erholen::V,shtendosem,улæфын
1053,krank werden::V,bie i sëmurë,фӕрынчын уын
1054,krank sein::V,jam i sëmurë,сӕйын
1055,schmerzen::V,dhemb,риссын
1056,husten::V,kollitem,хуыфын
1057,genesen::V,shërohem,сдзæбæх уын
1058,genesen::V,shërohem,рандидзын
1059,genesen::V,shërohem,сæндидзын
1060,sterben::V,vdes,мӕлын
1061,umkommen::V,vdes,фесæфын
1062,umkommen::V,vdes,байсæфын
1063,umkommen::V,vdes,бабын уын
1064,umkommen::V,vdes,мард фæуын
1065,umkommen::V,mbaroj,фесæфын
1066,umkommen::V,mbaroj,байсæфын
1067,umkommen::V,mbaroj,бабын уын
1068,umkommen::V,mbaroj,мард фæуын
1069,sich bewegen::V,shkundem,тæлфын
1070,sich bewegen::V,shkundem,цæуын
1071,sich rühren::V,lëviz,змӕлын
1072,sich erheben::V,ngrihem,стын
1073,sich setzen::V,ulem,сбадын
1074,hinfallen::V,gremisem,ӕрхауын
1075,laufen::V,eci,цӕуын
1076,laufen::V,eci,рацу-бацу_кӕнын
1077,schreiten::V,çapem,къахдзæф кæнын
1078,schreiten::V,çapem,санчъех кæнын
1079,schreiten::V,çapem,цæуын
1080,spazierengehen::V,shëtis,озер кæнын
1081,spazierengehen::V,shëtis,тезгъо кæнын
1082,eilen::V,ngas,тагъд кæнын
1083,eilen::V,ngas,тындзын
1084,sich beeilen::V,nxitoj,тагъд кæнын
1085,sich beeilen::V,nxitoj,тындзын
1086,sausen::V,eci shpejt,уайын
1087,sausen::V,eci shpejt,тæхын
1088,rennen::V,vrapoj,згъорын
1089,springen::V,kërcej,гæпп кæнын
1090,springen::V,kërcej,сæррæтт кæнын
1091,springen::V,kërcej,лиуырын
1092,klettern::V,hipi,хилын
1093,schaukeln::V,kolovitem,хецъро кæнын
1094,schaukeln::V,kolovitem,херыйыл бадын
1095,kriechen::V,zvarritem,бырын
1096,schwimmen::V,notoj,ленк кӕнын
1097,tauchen::V,zhytem,ныгъуылын
1098,rudern::V,vozis,бæлæгъ тæрын
1099,rudern::V,vozis,чема тæрын
1100,fahren::V,shkoj,цӕуын
1101,fliegen::V,fluturoj,тӕхын
1102,gehen::V,eci,цӕуын
1103,gehen::V,shkoj,цӕуын
1104,weggehen::V,vete,ацӕуын
1105,abfahren::V,nisem,араст уын
1106,anhalten::V,ndalem,æрлæууын
1107,hineingehen::V,futem,мидæмæ цæуын
1108,eintreten::V,hyj,бацӕуын
1109,kommen::V,vij,æрцæуын
1110,ankommen::V,arrij,æрцæуын
1111,ankommen::V,mbërrij,æрцæуын
1112,zurückkommen::V,kthehem,раздæхын
1113,zurückkommen::V,kthehem,фæстæмæ_раздæхын
1114,zurückkommen::V,kthehem,æрбаздæхын
1115,zurückkommen::V,kthehem,аздæхын
1116,bleiben::V,mbetem,лӕууын
1117,bleiben::V,qëndroj,лӕууын
1118,warten::V,pres,ӕнхъӕлмӕ кӕсын
1119,erwarten::V,pres,ӕнхъӕлмӕ кӕсын
1120,suchen::V,kërkoj,агурын
1121,finden::V,gjej,ссарын
1122,versuchen::V,mundohem,фӕлварын
1123,vorbereiten::V,përgatis,бацаттæ кæнын
1124,vorbereiten::V,përgatis,æрæввонг кæнын
1125,lieben::V,dashuroj,уарзын
1126,mögen::V,dua,зæрдæмæ цæуын
1127,lachen::V,qesh,худын
1128,rühren::V,mallëngjej,зæрдæ суынгæг кæнын
1129,weinen::V,qaj,кӕуын
1130,schimpfen::V,shaj,æлгъитын
1131,sich ärgern::V,bëhem verem,мæсты кæнын
1132,sich fürchten::V,kam frikë,тæрсын
1133,sich fürchten::V,frikësohem,тæрсын
1134,fürchten::V,kam frikë nga,тæрсын
1135,fliehen::V,arratisem,лидзын
1136,flüchten::V,iki,алидзын
1137,sehen::V,shoh,уынын
1138,anschauen::V,shikoj,акӕсын
1139,ansehen::V,shikoj,кӕсын
1140,hören::V,dëgjoj,хъусын
1141,zuhören::V,veshtoj,хъусын
1142,probieren::V,provoj,уынын
1143,probieren::V,provoj,аходын
1144,riechen::V,nuhas,смудын
1145,fühlen::V,ndiej,ӕнкъарын
1146,scheinen::V,ndriçoj,зынын
1147,zu sehen sein::V,dukem,зынын
1148,vernehmen::V,dëgjoj,фехъусын
1149,frieren::V,mërdhij,сийын
1150,tun::V,bëj,кӕнын
1151,können::V,mund,фӕразын
1152,wollen::V,dua,фӕндын
1153,wollen::V,dëshiroj,фӕндын
1154,anfangen::V,filloj,райдайын
1155,beenden::V,kryej,фӕуын
1156,beenden::V,mbaroj,фӕуын
1157,aufhören::V,pushoj,банцайын
1158,aufhören::V,pushoj,фенцайын
1159,gelingen::V,më shkon mbarë,бантысын
1160,geraten::V,del,разынын
1161,öffnen::V,hap,гом кӕнын
1162,schließen::V,mbyll,ӕхгӕнын
1163,stellen::V,vë,ӕвӕрын
1164,setzen::V,vë,сбадын кӕнын
1165,legen::V,vë,ӕрӕвӕрын
1166,berühren::V,rrok,агайын
1167,verbinden::V,bashkoj,бӕттын
1168,bedecken::V,mbuloj,ӕмбӕрзын
1169,aufhängen::V,var,ауындзын
1170,anzünden::V,ndez,ссудзын
1171,aufheben::V,ngre,сисын
1172,zurücklassen::V,lë pas,ныууадзын
1173,verlieren::V,humb,фесафын
1174,fallen lassen::V,lëshoj,ӕрӕппарын
1175,fallen lassen::V,lëshoj,къухтӕй феуӕгъд кӕнын
1176,machen::V,bëj,саразын
1177,herstellen::V,prodhoj,сцæттæ кæнын
1178,herstellen::V,prodhoj,саразын
1179,bauen::V,ndërtoj,амайын
1180,reparieren::V,ndreq,æмпъузын
1181,reparieren::V,ndreq,цалцæг кæнын
1182,reparieren::V,meremetoj,æмпъузын
1183,reparieren::V,meremetoj,цалцæг кæнын
1184,verbessern::V,përmirësoj,фæхуыздæр кæнын
1185,ändern::V,ndërroj,аивын
1186,graben::V,gërmoj,къахын
1187,beugen::V,kërrus,æркъæдз кæнын
1188,beugen::V,kërrus,æртасын кæнын
1189,biegen::V,përkul,тасын кӕнын
1190,drehen::V,dredh,здухын
1191,drehen::V,rrotulloj,здухын
1192,wenden::V,kthej,афæлдахын
1193,wenden::V,kthej,рафæлдахын
1194,umdrehen::V,kthej,афæлдахын
1195,heben::V,ngre,сдарын
1196,heben::V,ngre,схæцын
1197,hochheben::V,ngre,уæлæмæ хæцын
1198,ergreifen::V,rrëmbej,фӕлӕбурын
1199,halten::V,mbaj,дарын
1200,drücken::V,shtyp,æлхъивын
1201,drücken::V,shtyp,хæцын
1202,schieben::V,shtyj,схойын
1203,kratzen::V,kruaj,хафын
1204,kratzen::V,gërvisht,хафын
1205,lecken::V,lëpij,сдæрын
1206,beißen::V,kafshoj,хæцын
1207,abreißen::V,shkëpus,ратонын
1208,abschneiden::V,cungoj,ралыг кӕнын
1209,binden::V,lidh,бабӕттын
1210,stecken::V,fus,ныссадзын
1211,stecken::V,ngul,ныссадзын
1212,brechen::V,thyej,асæттын
1213,brechen::V,thyej,басæттын
1214,brechen::V,thyej,ныссæттын
1215,klopfen::V,trokas,хойын
1216,klopfen::V,trokas,гуыпп-гуыпп кæнын
1217,klopfen::V,trokas,къуырцц-къуырцц кæнын
1218,hauen::V,godas,цӕвын
1219,hauen::V,godas,нӕмын
1220,kleben::V,ngjis,ныхасын
1221,kleben::V,ngjis,æндадзын
1222,reiben::V,fërkoj,сӕрфын
1223,reiben::V,fërkoj,хафын
1224,streichen::V,lyej,байсæрдын
1225,streichen::V,lyej,сахорын
1226,schleifen::V,mpreh,ссын
1227,schleifen::V,mpreh,цыргъ кӕнын
1228,schneiden::V,pres,кӕрдын
1229,rütteln::V,shkund,æнкъусын
1230,schütteln::V,lëkund,уигъын
1231,schwenken::V,valëvit,тилын
1232,schwenken::V,valëvit,уигъын
1233,schütten::V,mbush,ныккӕнын
1234,füllen::V,mbush,байдзаг кæнын
1235,einwickeln::V,mbështjell,батухын
1236,tragen::V,mbaj,хӕссын
1237,tragen::V,mbart,хӕссын
1238,schleppen::V,heq,ласын
1239,schleppen::V,zhgërryej,ласын
1240,ziehen::V,tërheq,ласын
1241,aufbewahren::V,ruaj,æвæрын
1242,werfen::V,hedh,зыввытт кӕнын
1243,fangen::V,kap,ӕрцахсын
1244,packen::V,rrëmbej,рацахсын
1245,verstecken::V,fsheh,æмбæхсын
1246,verstecken::V,fsheh,нымæхсын
1247,teilen::V,ndaj,уарын
1248,schicken::V,dërgoj,ӕрвитын
1249,bringen::V,sjell,æрхæссын
1250,bringen::V,sjell,æрбахæссын
1251,hinzufügen::V,shtoj,ӕфтауын
1252,bekommen::V,kap,ссарын
1253,bekommen::V,kap,сфæрæз кæнын
1254,bekommen::V,kap,самал кæнын
1255,erhalten::V,marr,райсын
1256,nehmen::V,marr,райсын
1257,wählen::V,zgjedh,равзарын
1258,auswählen::V,përzgjedh,авзарын
1259,bewahren::V,ruaj,бавæрын
1260,bewahren::V,ruaj,нывæрын
1261,behindern::V,pengoj,цæлхдур æвæрын
1262,behindern::V,pengoj,ныхдур æвæрын
1263,behindern::V,pengoj,къуылымпы кæнын
1264,behindern::V,pengoj,хъыг дарын
1265,verderben::V,prish,фесафын
1266,beschädigen::V,dëmtoj,халын
1267,zerbrechen::V,thyej,асӕттын
1268,zerreißen::V,çjerr,аскъуынын
1269,zerreißen::V,zheloj,аскъуынын
1270,zerstören::V,prish,фехалын
1271,zerstören::V,shkatërroj,фехалын
1272,verbrennen::V,djeg,басудзын
1273,geben::V,jap,дӕттын
1274,reichen::V,jap,адæттын
1275,schenken::V,fal,лæвар кæнын
1276,schenken::V,dhuroj,лæвар кæнын
1277,versprechen::V,premtoj,дзырд раттын
1278,versprechen::V,premtoj,зӕрдӕ бавӕрын
1279,wünschen::V,uroj,зæрдæ зæгъы
1280,loben::V,lëvdoj,раппӕлын
1281,loben::V,lavdëroj,раппӕлын
1282,küssen::V,puth,пъа кæнын
1283,küssen::V,puth,ба кæнын
1284,wiegen::V,tund,узын
1285,zudecken::V,mbuloj,бамбӕрзын
1286,wecken::V,zgjoj,райхъал кӕнын
1287,zeigen::V,dëftej,амонын
1288,führen::V,çoj,кӕнын
1289,führen::V,çoj,фæкæнын
1290,lehren::V,arsej,ахуыр кæнын
1291,unterrichten::V,arsimoj,ахуыр кæнын
1292,aufziehen::V,rris,хъомыл кӕнын
1293,leiten::V,udhëheq,разамынд дӕттын
1294,antreiben::V,nxis,тагъд кæнын
1295,antreiben::V,nxis,рог кæнын
1296,lassen::V,detyroj,кæнын
1297,einladen::V,ftoj,ӕрхонын
1298,einladen::V,ftoj,ӕрбахонын
1299,vereinigen::V,bashkoj,баиу кӕнын
1300,besuchen::V,vizitoj,абæрæг кæнын
1301,besuchen::V,vizitoj,бабæрæг кæнын
1302,besuchen::V,vizitoj,бауайын
1303,treffen::V,ndesh,фембæлын
1304,sich versammeln::V,tubohem,æрæмбырд уын
1305,spielen::V,loz,хъазын
1306,spielen::V,luaj,хъазын
1307,singen::V,këndoj,зарын
1308,tanzen::V,kërcej,кафын
1309,tanzen::V,vallëzoj,кафын
1310,sich trennen::V,ndahem,фæйнæрдæм фæцæуын айхæлын
1311,verlassen::V,braktis,ныууадзын
1312,retten::V,shpëtoj,фервӕзын кӕнын
1313,bewachen::V,ruaj,хъахъхъӕнын
1314,schützen::V,ruaj,хъахъхъӕнын
1315,schützen::V,mbroj,хъахъхъӕнын
1316,verteidigen::V,mbroj,бахизын
1317,sich schlagen::V,zihem,хыл кæнын
1318,schießen::V,shtie,ӕхсын
1319,siegen::V,fitoj,басӕттын
1320,siegen::V,fitoj,фӕуӕлахиз уӕвын
1321,siegen::V,ngadhënjej,басӕттын
1322,siegen::V,ngadhënjej,фӕуӕлахиз уӕвын
1323,ärgern::V,zemëroj,мӕсты кӕнын
1324,schlagen::V,rrah,ныццæвын
1325,schlagen::V,godas,ныццæвын
1326,treten::V,shtyj,
1327,treten::V,shtyj më këmbë,
1328,stechen::V,ther,фæрæхойын
1329,stechen::V,shpoj,фæрæхойын
1330,stoßen::V,shtyj,риуыгъын
1331,stehlen::V,vjedh,давын
1332,stören::V,pengoj,хъыгдарын
1333,belästigen::V,bezdis,хъыгдарын
1334,verbergen::V,fsheh,бамбӕхсын
1335,verbergen::V,fsheh,басусӕг кӕнын
1336,täuschen::V,mashtroj,фӕливын
1337,täuschen::V,mashtroj,асайын
1338,betrügen::V,kobis,асайын
1339,töten::V,vras,амарын
1340,wohnen::V,banoj,цӕрын
1341,arbeiten::V,punoj,кусын
1342,arbeiten::V,vardoj,кусын
1343,sammeln::V,mbledh,æртонын
1344,sammeln::V,grumbulloj,æртонын
1345,pflücken::V,vjel,тонын
1346,pflücken::V,mbledh,тонын
1347,jagen::V,gjuaj,цуан кæнын
1348,fischen::V,peshkoj,кæсаг ахсын æнгуырæй
1349,fischen::V,peshkoj,æнгуыр дарын
1350,fischen::V,gjuaj peshk,кæсаг ахсын æнгуырæй
1351,fischen::V,gjuaj peshk,æнгуыр дарын
1352,fassen::V,zë,ӕрцахсын
1353,hüten::V,kullos,хизын
1354,treiben::V,vë përpara,скъӕрын
1355,anbinden::V,lidh,бабæттын
1356,anbinden::V,lidh,æрбæттын
1357,füttern::V,grazhdoj,холлаг дæттын
1358,füttern::V,grazhdoj,холлаг æвæрын
1359,füttern::V,grazhdoj,дарын
1360,melken::V,mjel,дуцын
1361,hacken::V,grij,кæрдын
1362,hacken::V,grij,лыгтæ кæнын
1363,gießen::V,ujis,бакалын
1364,reifen::V,piqem,срæгъæд уын
1365,reifen::V,piqem,сцæттæ уын
1366,zubereiten::V,gatuaj,сцӕттӕ кӕнын
1367,kochen::V,ziej,фыцын
1368,backen::V,pjek,фыцын
1369,backen::V,furroj,фыцын
1370,braten::V,fërgoj,цурын
1371,braten::V,tiganis,цурын
1372,umrühren::V,trazoj,ахæццæ кæнын
1373,umrühren::V,trazoj,азмæнтын
1374,umrühren::V,trazoj,астауын
1375,stricken::V,thur,кæнын
1376,stricken::V,thur,бийын
1377,nähen::V,qep,хуыйын
1378,färben::V,ngjyej,ахорын
1379,färben::V,bojatis,ахорын
1380,reinigen::V,qëroj,ссыгъдæг кæнын
1381,reinigen::V,qëroj,ныссыгъдæг кæнын
1382,reinigen::V,qëroj,ныссæрфын
1383,reinigen::V,pastroj,ссыгъдæг кæнын
1384,reinigen::V,pastroj,ныссыгъдæг кæнын
1385,reinigen::V,pastroj,ныссæрфын
1386,waschen::V,laj,ӕхсын
1387,waschen::V,finjos,ӕхсын
1388,abwischen::V,fshij,сӕрфын
1389,spülen::V,kulloj,æнхъæвзын
1390,fegen::V,fshij,мӕрзын
1391,kehren::V,fshij,мӕрзын
1392,baden::V,lahem,хи найын
1393,sich waschen::V,lahem,хи æхсын
1394,ausziehen::V,heq,ласын
1395,ausziehen::V,zbath,ласын
1396,anziehen::V,vesh,скæнын
1397,anziehen::V,mbath,скæнын
