,Concept_ID,bg,ab
756,erster::A,първи,актәи
757,zweiter::A,втори,аҩбатəи
758,dritter::A,трети,ахҕатәи
759,letzter::A,последен,аҵыхəтəантəи
760,allein::ADV,само,мацара
761,auf einmal::ADV,същевременно,зныкала
762,auf einmal::ADV,същевременно,зныкҟьара
763,zusammen::ADV,заедно,аиц...
764,lange::ADV,дълго,акыраамҭа
765,plötzlich::ADV,изведнъж,иаалырҟьаны
766,sofort::ADV,веднага,иаразнакҵәҟьа
767,später::ADV,по-късно,уажəшьҭаншəа
768,jetzt::ADV,сега,уажәы
769,heute::ADV,днес,иахьа
770,morgen::ADV,утре,уаҵәы
771,bald::ADV,скоро,иласны
772,dann::ADV,после,нас
773,dann::ADV,тогава,нас
774,gestern::ADV,вчера,иацы
775,einst::ADV,някога,зны
776,damals::ADV,тогава,усҟан
777,danach::ADV,после,нас
778,danach::ADV,след това,нас
779,vorher::ADV,преди,уаанӡа
780,vorher::ADV,преди това,уаанӡа
781,zuerst::ADV,най-напред,азнаказы
782,zuerst::ADV,най-напред,аҧхьа
783,einmal::ADV,веднъж,зны
784,einmal::ADV,един път,зны
785,manchmal::ADV,понякога,зны-зынла
786,oft::ADV,често,лассы-лассы
787,immer::ADV,винаги,енагь
788,immer::ADV,винаги,еснагь
789,niemals::ADV,никога,ианакəызаалак
790,hier::ADV,тук,ара
791,hier::ADV,тук,абра
792,hier::ADV,тук,араҟа
793,hier::ADV,тука,ара
794,hier::ADV,тука,абра
795,hier::ADV,тука,араҟа
796,hierhin::ADV,насам,ара
797,hierhin::ADV,насам,араҟа
798,von hier::ADV,оттук,арантә
799,von hier::ADV,оттука,арантә
800,dort::ADV,там,уа
801,dorthin::ADV,натам,уахь
802,dorthin::ADV,натам,анахь
803,dorthin::ADV,нататък,уахь
804,dorthin::ADV,нататък,анахь
805,geradeaus::ADV,направо,ишиашоу
806,vorwärts::ADV,напред,ҕхьаҟа
807,rückwärts::ADV,назад,шьҭахьла
808,zurück::ADV,обратно,шьҭахьҟа
809,unten::ADV,долу,лбаа
810,hinab::ADV,надолу,алада
811,oben::ADV,горе,хыхь
812,hinauf::ADV,нагоре,аҩада
813,überall::ADV,навсякъде,зегьынцьара
814,nicht::ADV,не,-м
815,ein wenig::ADV,малко,ҕыҭк
816,kaum::ADV,едва,аарлаҳәа
817,kaum::ADV,едва,афергьҳәа
818,kaum::ADV,едвам,аарлаҳәа
819,kaum::ADV,едвам,афергьҳәа
820,sehr::ADV,много,даара
821,sehr::ADV,твърде,даара
822,so::ADV,тъй,ас
823,so::ADV,тъй,абас
824,so::ADV,така,ас
825,so::ADV,така,абас
826,noch::ADV,още,макьана
827,nur::ADV,само,заҵәык
828,schon::ADV,вече,уажәшьҭа
829,schon::ADV,вече,аиҳа ипоу
830,wieder::ADV,пак,ҿыц
831,wieder::ADV,пак,дырҩегь
832,wieder::ADV,пак,дырҩегьых
833,wieder::ADV,отново,ҿыц
834,wieder::ADV,отново,дырҩегь
835,wieder::ADV,отново,дырҩегьых
836,vergebens::ADV,напразно,баша
837,vor::PRP,пред,аҕхьа
838,hinter::PRP,зад,нхыҵ
839,unter::PRP,под,амҵа
840,unter::PRP,под,амҵан
841,durch::PRP,през,
842,neben::PRP,до,ааигуара
843,neben::PRP,при,ааигуара
844,zwischen::PRP,между,абжьара
845,zwischen::PRP,помежду,абжьара
846,wegen::PRP,заради,-иззы
847,wegen::PRP,заради,-ҟнытә
848,dies::PRN,този,ари
849,dies::PRN,този,абри
850,das::PRN,туй,Абни
851,das::PRN,туй,убри
852,das::PRN,това,Абни
853,das::PRN,това,убри
854,alles::PRN,всичко,зегьы
855,ich::PRN,аз,са
856,ich::PRN,аз,сара
857,du::PRN,ти,бара
858,er::PRN,той,иара
859,wir::PRN,ние,ҳара
860,ihr::PRN,вие,шәара
861,sie::PRN,те,дара
862,was::FPRN,що,
863,was::FPRN,какво,
864,wer::FPRN,кой,дарбан
865,wo::FADV,къде,иабыкуу
866,wo::FADV,къде,аба-
867,wo::FADV,къде,ахь-
868,wohin::FADV,накъде,иабыкуу
869,wohin::FADV,накъде,аба-
870,wohin::FADV,накъде,ахь-
871,wohin::FADV,накъдето,иабыкуу
872,wohin::FADV,накъдето,аба-
873,wohin::FADV,накъдето,ахь-
874,wie::FADV,как,-шҕа
875,warum::FADV,защо,избан
876,wieviel::FNUM,колко,заҟа
877,eins::NUM,един,акы
878,eins::NUM,един,аӡәы
879,zwei::NUM,два,ҩба
880,drei::NUM,три,хҕа
881,vier::NUM,четири,ҕшьба
882,fünf::NUM,пет,хəба
883,sechs::NUM,шест,фба
884,sieben::NUM,седем,Бжьба
885,acht::NUM,осем,ааба
886,neun::NUM,девет,жәба
887,zehn::NUM,десет,жәаба
888,elf::NUM,единайсет,жәеизатәи
889,elf::NUM,единадесет,жәеизатәи
890,zwölf::NUM,дванайсет,жәаҩа
891,zwölf::NUM,дванадесет,жәаҩа
892,zwanzig::NUM,двайсет,ҩажәа
893,zwanzig::NUM,двадесет,ҩажәа
894,dreißig::NUM,тридесет,ҩажәижәабатәи
895,vierzig::NUM,четиридесет,ҩынҩажәа
896,fünfzig::NUM,петдесет,ҩынҩажәеижәаба
897,sechzig::NUM,шестдесет,хынҩажәа
898,siebzig::NUM,седемдесет,хынҩажәижәаба
899,achtzig::NUM,осемдесет,ҕшьынҩажәа
900,neunzig::NUM,деветдесет,ҕшьынҩажәижәаба
901,hundert::NUM,сто,шәкы
902,tausend::NUM,хиляда,зқьы
903,und::CNJ,а,-и
904,und::CNJ,та,-и
905,oder::CNJ,или,ма
906,stehen::V,стоя,агылазаара
907,sitzen::V,седя,атəара
908,sitzen::V,седя,атəа(заа)ра
909,liegen::V,лежа,аиара
910,hängen::V,вися,акнаҳара
911,werden::V,бъда,аҟалара
912,werden::V,стана,аҟалара
913,passieren::V,случа се,аҟалара
914,beginnen::V,започна,алагара
915,enden::V,свърша,алгара
916,wechseln::V,променям,аҽыҧсахра
917,aufgehen[Sonne]::V,изгрея,агылара
918,aufgehen[Sonne]::V,изгрея,ахашлара
919,aufgehen[Sonne]::V,изгрея,аҩаҵхахара
920,untergehen[Sonne]::V,заляза,аҭашəара
921,scheinen[Sonne]::V,грея,акаҧхара
922,scheinen[Sonne]::V,светя,акаҧхара
923,donnern::V,гърмя,адыдра
924,wehen::V,вея,асра
925,wehen::V,духам,асра
926,strömen::V,тека,акаҭəара
927,strömen::V,лея се,акаҭəара
928,fließen::V,тека,ацара
929,sich drehen::V,въртя се,ахагьежьра
930,schwanken::V,клатя се,аҵысра
931,schwingen::V,трептя,ахызазара
932,schwingen::V,трептя,акьаандара
933,fallen::V,падам,акаҳара
934,brennen::V,горя,абылра
935,rauchen::V,димя,ахылҵра
936,regnen::V,вали дъжд,аура
937,gefrieren::V,замръзна,аҵаара
938,tauen::V,топя се,аӡҭра
939,schmelzen::V,разтопя се,ақəӡыҭра
940,schmelzen::V,разтопя се,аҭəара
941,trocknen::V,съхна,абара
942,sieden::V,вря,ашра
943,sieden::V,кипя,ашра
944,faulen::V,гния,абаара
945,verfaulen::V,изгния,абаара
946,verfaulen::V,изгния,аилашра
947,reißen::V,напукам се,аҧжəара
948,versinken::V,потъна,аӡааҟəрылара
949,vergehen::V,минавам,ацара
950,erscheinen::V,явя се,ацəырҵра
951,verschwinden::V,изчезна,аҵашəкəара
952,sinken::V,падна,атəара
953,sinken::V,падна,алаҟəра
954,abnehmen::V,отслабна,ацӡаара
955,abnehmen::V,отслабна,аиҵалара
956,zunehmen::V,нарасна,аҽырҭбаара
957,zunehmen::V,нарасна,аиҵыҵра
958,zunehmen::V,нарасна,арацəахара
959,steigen::V,увелича се,азҳара
960,steigen::V,увелича се,ашьҭыҵра
961,steigen::V,увелича се,адухара
962,steigen::V,увелича се,ацлара
963,steigen::V,покачвам се,азҳара
964,steigen::V,покачвам се,ашьҭыҵра
965,steigen::V,покачвам се,адухара
966,steigen::V,покачвам се,ацлара
967,wachsen::V,раста,азҳара
968,glänzen::V,лъщя,ацыр-цырра
969,glänzen::V,лъщя,ацыҩ-цыҩра
970,glänzen::V,лъщя,аказказра
971,glänzen::V,блестя,ацыр-цырра
972,glänzen::V,блестя,ацыҩ-цыҩра
973,glänzen::V,блестя,аказказра
974,funkeln::V,искря,ашап-шапра
975,funkeln::V,искря,ацым-цымра
976,lärmen::V,шумя,ашьҭыбжьгара
977,lärmen::V,шумя,аҕьҕьаҳәа аилалара
978,läuten::V,звъня,аҵəҵəасра
979,klingeln::V,звъня,аҵəҵəасра
980,klirren::V,звънтя,ахьархьарра
981,klirren::V,звънтя,архьархьарра
982,klirren::V,дрънкам,ахьархьарра
983,klirren::V,дрънкам,архьархьарра
984,brausen::V,буча,аилаҽҽара
985,brausen::V,буча,еилашуера
986,rauschen::V,шумя,
987,klingen::V,звуча,агара
988,klingen::V,звуча,ашьҭыбжь гара
989,bellen::V,лая,ашра
990,heulen::V,вия,ауура
991,heulen::V,рева,ауура
992,blasen::V,духна,аҭəҳəара
993,pfeifen::V,свиря,ашəшəра
994,schreien::V,крещя,аҳəҳəара
995,schreien::V,крещя,ахəаара
996,schreien::V,крещя,аҟаара
997,stöhnen::V,стена,ақьра
998,stöhnen::V,пъшкам,ақьра
999,zittern::V,треперя,аҵыс-ҵысра
1000,leben::V,живея,аҟазаара
1001,geboren werden::V,родя се,Аира
1002,atmen::V,дишам,аҕсыҕ лагаҩагара
1003,trinken::V,пия,ажəра
1004,essen::V,ям,акрыфара
1005,schlucken::V,гълтам,албаадара
1006,müde werden::V,уморя се,ааҕсара
1007,einschlafen::V,заспя,ацəара
1008,schlafen::V,спя,ацəазаара
1009,aufwachen::V,събудя се,аҿыхара
1010,aufstehen::V,стана,Агəылҵра
1011,sich erholen::V,отдъхвам си,аҧсшьара
1012,krank werden::V,заболея,ачмазаҩхара
1013,krank sein::V,боледувам,аҳəарҧсарра
1014,schmerzen::V,боля,ахьра
1015,husten::V,кашлям,аимҳәара
1016,genesen::V,оздравея,абзиахара
1017,genesen::V,оздравея,аӷəӷəахара
1018,sterben::V,умра,аҧсра
1019,umkommen::V,загина,аҭахара
1020,sich bewegen::V,движа се,аиҭаҵра
1021,sich bewegen::V,мърдам се,аиҭаҵра
1022,sich rühren::V,движа се,ақəацара
1023,sich erheben::V,стана,аҩагылара
1024,sich setzen::V,седна,атəара
1025,hinfallen::V,падна,акаҳара
1026,laufen::V,ходя,аныҟəара
1027,schreiten::V,крача,ашьаҿа еихгара
1028,spazierengehen::V,разхождам се,анеи-ааира
1029,eilen::V,бързам,аццакра
1030,sich beeilen::V,побързам,аццакра
1031,sausen::V,тичам,аҧырра
1032,sausen::V,тичам,иҭрысны
1033,sausen::V,тичам,ишьҭҟьаны ацара
1034,rennen::V,бягам,аҩра
1035,springen::V,скачам,аҧара
1036,klettern::V,катеря се,ақəлара
1037,schaukeln::V,люлея се,аҟəараҟəанҽара
1038,kriechen::V,лазя,аҳəазара
1039,kriechen::V,пълзя,аҳəазара
1040,schwimmen::V,плувам,аӡсара
1041,tauchen::V,гмуркам се,ахəӡааҵəира
1042,rudern::V,греба,аҵшьра
1043,fahren::V,пътувам,акала
1044,fliegen::V,летя,аҧырра
1045,fliegen::V,хвърча,аҧырра
1046,gehen::V,ида,аиҭаҵра
1047,gehen::V,вървя,аиҭаҵра
1048,weggehen::V,отида си,ацара
1049,abfahren::V,отпътувам,адəықəлара
1050,abfahren::V,отпътувам,ацара
1051,anhalten::V,спра се,ааныргылара
1052,hineingehen::V,влизам,аҭалара
1053,eintreten::V,вляза,аҩналара
1054,kommen::V,ида,аара
1055,kommen::V,ида,ааира
1056,kommen::V,дойда,аара
1057,kommen::V,дойда,ааира
1058,ankommen::V,пристигна,ааира
1059,ankommen::V,пристигна,аара
1060,ankommen::V,пристигна,анеира
1061,zurückkommen::V,върна се,азыхынҳəра
1062,bleiben::V,остана,аанхара
1063,bleiben::V,остана,анхара
1064,bleiben::V,остана,аангылара
1065,warten::V,чакам,азҧшзаара
1066,erwarten::V,очаквам,азҧшра
1067,suchen::V,търся,ашьҭазаара
1068,finden::V,намеря,аҧшаара
1069,versuchen::V,опитам,аҽазкра
1070,vorbereiten::V,подготвя,армазеира
1071,lieben::V,любя,абзиабара
1072,mögen::V,обичам,агəаҧхара
1073,lachen::V,смея се,аччара
1074,rühren::V,трогна,арҵəуара
1075,weinen::V,плача,аҵəуара
1076,schimpfen::V,ругая,ацəҳара
1077,schimpfen::V,псувам,ацəҳара
1078,sich ärgern::V,ядосам се,агəаара
1079,sich fürchten::V,боя се,аӡыӡара
1080,sich fürchten::V,страхувам се,аӡыӡара
1081,fürchten::V,боя се от,ацəшəара
1082,fürchten::V,страхувам се от,ацəшəара
1083,fliehen::V,бягам,абналара
1084,fliehen::V,бягам,ацəцара
1085,flüchten::V,бягам,абналара
1086,flüchten::V,бягам,ацəцара
1087,flüchten::V,избягам,абналара
1088,flüchten::V,избягам,ацəцара
1089,sehen::V,видя,абара
1090,anschauen::V,гледам,ахəаҧшра
1091,ansehen::V,поглеждам,ахəаҧшра
1092,hören::V,чувам,аҳара
1093,zuhören::V,слушам,азыӡырҩра
1094,probieren::V,опитам,аҧышəара
1095,riechen::V,подуша,афыҩра
1096,fühlen::V,усещам,анырра
1097,fühlen::V,усещам,ацәакырра
1098,fühlen::V,чувствувам,анырра
1099,fühlen::V,чувствувам,ацәакырра
1100,scheinen::V,изглеждам,шәа
1101,scheinen::V,изглеждам,аацәырҵа
1102,zu sehen sein::V,виждам се,
1103,vernehmen::V,доловя,аҳара
1104,frieren::V,мръзна,ашəра
1105,frieren::V,мръзна,аҵаара
1106,tun::V,правя,аҟаҵара
1107,können::V,мога,алшара
1108,wollen::V,ща,аҭахра
1109,wollen::V,искам,аҭахра
1110,anfangen::V,започна,алагара
1111,beenden::V,свърша,алгара
1112,beenden::V,завърша,алгара
1113,aufhören::V,престана,аҟəыҵра
1114,gelingen::V,успея,аура
1115,gelingen::V,успея,аманшəалахара
1116,gelingen::V,успея,алҵра
1117,gelingen::V,сполуча,аура
1118,gelingen::V,сполуча,аманшəалахара
1119,gelingen::V,сполуча,алҵра
1120,geraten::V,удам се,нзаарын
1121,öffnen::V,отворя,аартра
1122,schließen::V,затворя,аркра
1123,stellen::V,поставя,аргылара
1124,setzen::V,туря,артəара
1125,legen::V,сложа,ақəҵара
1126,legen::V,слагам,ақəҵара
1127,berühren::V,докосна,акьысра
1128,berühren::V,докосна,алакьысра
1129,verbinden::V,свържа,аҿаҳəара
1130,bedecken::V,покрия,ақəршəра
1131,aufhängen::V,закача,акнаҳара
1132,anzünden::V,запаля,аркра
1133,aufheben::V,вдигна,ашьҭыхра
1134,aufheben::V,повдигна,ашьҭыхра
1135,zurücklassen::V,оставя,аныжьра
1136,verlieren::V,загубя,ацəыӡра
1137,fallen lassen::V,изпусна,ацəкаҳара
1138,machen::V,направя,ачаҧара
1139,herstellen::V,произведа,аиҵдара
1140,bauen::V,строя,аргылара
1141,reparieren::V,поправя,арҽеира
1142,verbessern::V,подобря,аиҕьтəра
1143,ändern::V,променя,аҧсахра
1144,graben::V,копая,ажра
1145,beugen::V,прегъна,арҟəра
1146,beugen::V,прегъна,архəара
1147,biegen::V,прегъна,арҟəра
1148,biegen::V,прегъна,архəара
1149,drehen::V,въртя,аргьежьра
1150,wenden::V,обърна,
1151,umdrehen::V,обърна,аарҳәра
1152,heben::V,вдигам,аҩахара
1153,heben::V,вдигам,араҳара
1154,hochheben::V,издигна,ахагалара
1155,hochheben::V,издигна,ашьҭҳəара
1156,ergreifen::V,хвана,
1157,ergreifen::V,обхвана,
1158,halten::V,държа,акра
1159,drücken::V,натискам,ақəрӷəӷəара
1160,drücken::V,притискам,ақəрӷəӷəара
1161,schieben::V,тикам,аҵгəара
1162,schieben::V,тикам,агəара
1163,kratzen::V,одраскам,ацəҟьара
1164,lecken::V,лижа,арбзара
1165,lecken::V,ближа,арбзара
1166,beißen::V,хапя,ацҳара
1167,beißen::V,ухапя,ацҳара
1168,abreißen::V,откъсна,амжəара
1169,abschneiden::V,отрежа,ахҵəара
1170,abschneiden::V,отрежа,аҿахҵəара
1171,binden::V,вържа,аҿаҳəара
1172,stecken::V,пъхна,алаҵара
1173,brechen::V,троша,аҧҵəара
1174,klopfen::V,чукам,асра
1175,hauen::V,бия,ақəкшара
1176,kleben::V,лепя,аҷабра
1177,kleben::V,залепя,аҷабра
1178,reiben::V,трия,арҟəыҷра
1179,reiben::V,търкам,арҟəыҷра
1180,streichen::V,намажа,ахьшьра
1181,schleifen::V,остря,ахра
1182,schneiden::V,режа,аҧҟара
1183,rütteln::V,разтърсвам,арҵысра
1184,schütteln::V,клатя,аршəшəара
1185,schütteln::V,друсам,аршəшəара
1186,schwenken::V,размахам,аҟьара
1187,schütten::V,сипя,аҭаҭəара
1188,füllen::V,напълня,арҭəра
1189,einwickeln::V,увия,алаҳəара
1190,einwickeln::V,завия,алаҳəара
1191,tragen::V,нося,аҩагара
1192,schleppen::V,влача,арҳəазара
1193,ziehen::V,тегля,ахара
1194,ziehen::V,дръпна,ахара
1195,aufbewahren::V,съхраня,аҵəахра
1196,werfen::V,хвърля,аршəра
1197,fangen::V,ловя,акра
1198,fangen::V,уловя,акра
1199,packen::V,хвана,анкра
1200,packen::V,хвана,аҵкаара
1201,verstecken::V,крия,аҵəахра
1202,verstecken::V,скрия,аҵəахра
1203,teilen::V,разделя,ашара
1204,schicken::V,изпращам,ашьҭра
1205,bringen::V,донеса,аагара
1206,hinzufügen::V,прибавя,ацҵара
1207,bekommen::V,сдобия се,аҧшаара
1208,bekommen::V,сдобия се,архиара
1209,bekommen::V,сдобия се,аура
1210,erhalten::V,получа,аиура
1211,nehmen::V,взема,агара
1212,wählen::V,избирам,алҧшаара
1213,auswählen::V,избера,алхра
1214,bewahren::V,пазя,
1215,behindern::V,преча,аҧырхагахара
1216,behindern::V,спъвам,аҧырхагахара
1217,verderben::V,разваля,алгара
1218,verderben::V,разваля,абжьыхра
1219,verderben::V,разваля,аҧхасҭатəра
1220,beschädigen::V,повредя,аҧхасҭатəра
1221,zerbrechen::V,счупя,аҧҽра
1222,zerreißen::V,скъсам,аҧжəара
1223,zerstören::V,разруша,аилаҧыххаара
1224,verbrennen::V,изгоря,абылра
1225,geben::V,дам,аҭара
1226,reichen::V,подам,аҭара
1227,schenken::V,подаря,аҩгара
1228,versprechen::V,обещая,ақəргəыӷра
1229,wünschen::V,желая,
1230,loben::V,хваля,арҽхəара
1231,küssen::V,целувам,агəӡра
1232,wiegen::V,люлея,
1233,zudecken::V,покрия,аҵахҩара
1234,zudecken::V,покрия,ақəршəра
1235,wecken::V,събудя,арҿыхара
1236,zeigen::V,покажа,арбара
1237,führen::V,водя,аныҟəгара
1238,führen::V,заведа,аныҟəгара
1239,lehren::V,уча,арҵара
1240,unterrichten::V,преподавам,арҧхьара
1241,aufziehen::V,отгледам,ааӡара
1242,leiten::V,ръководя,ахагылазаара
1243,leiten::V,управлявам,ахагылазаара
1244,antreiben::V,подкарвам,арццакра
1245,lassen::V,накарам,арҟаҵара
1246,einladen::V,поканя,ааҕхьара
1247,einladen::V,поканя,анаҧхьара
1248,vereinigen::V,съединя,аилаҵара
1249,besuchen::V,посетя,абара
1250,treffen::V,срещна,аҧылара
1251,sich versammeln::V,събера се,аизара
1252,spielen::V,играя,ахəмарра
1253,singen::V,пея,ашəаҳəара
1254,tanzen::V,танцувам,акəашара
1255,sich trennen::V,разделя се,аилыҵра
1256,verlassen::V,напусна,акажьра
1257,retten::V,спася,Аиқəрхара
1258,bewachen::V,охранявам,ахьчара
1259,schützen::V,запазя,ацəыхьчара
1260,verteidigen::V,защитя,ахьчара
1261,sich schlagen::V,бия се,аисра
1262,schießen::V,стрелям,ахысра
1263,siegen::V,победя,аиааира
1264,ärgern::V,ядосам,аргəаара
1265,schlagen::V,бия,асра
1266,schlagen::V,бия,аҭасра
1267,schlagen::V,ударя,асра
1268,schlagen::V,ударя,аҭасра
1269,treten::V,ритам,
1270,stechen::V,бодна,алакшара
1271,stoßen::V,бутна,агəҭасра
1272,stoßen::V,блъсна,агəҭасра
1273,stören::V,смутя,аҧырхагахара
1274,belästigen::V,отегча,аргəамҵра
1275,belästigen::V,безпокоя,аргəамҵра
1276,verbergen::V,скрия,аӡара
1277,täuschen::V,измамя,ажьара
1278,betrügen::V,измамя,ажьара
1279,töten::V,убия,ашьра
1280,töten::V,умъртвя,ашьра
1281,wohnen::V,живея,анхара
1282,arbeiten::V,работя,аусура
1283,sammeln::V,събера,аҟəшəара
1284,pflücken::V,бера,аҿыршəара
1285,pflücken::V,бера,аҿыхра
1286,pflücken::V,откъсна,аҿыршəара
1287,pflücken::V,откъсна,аҿыхра
1288,jagen::V,ловувам,ашəарыцара
1289,fischen::V,ловя риба,аҧсыӡ икуеит
1290,fassen::V,хвана,акра
1291,hüten::V,пазя,арҳəра
1292,hüten::V,пазя,ахьчара
1293,treiben::V,карам,акацара
1294,anbinden::V,завържа,адҳəалара
1295,füttern::V,храня,акырҿаҵара
1296,melken::V,доя,ахьара
1297,hacken::V,сека,аҟəаҟəара
1298,gießen::V,полея,аҵаҭəара
1299,reifen::V,узрея,ашəра
1300,reifen::V,узрея,аҟалара
1301,zubereiten::V,приготвя,ацура
1302,kochen::V,варя,ажəра
1303,backen::V,пека,аӡра
1304,braten::V,пържа,аӡра
1305,umrühren::V,разбъркам,аилрыхра
1306,stricken::V,плета,аҧара
1307,nähen::V,шия,аӡахра
1308,färben::V,боядисам,ашəра
1309,reinigen::V,почистя,арыцқьара
1310,waschen::V,мия,аӡәӡәара
1311,waschen::V,пера,аӡәӡәара
1312,abwischen::V,избърша,арбара
1313,spülen::V,плакна,аҭыршара
1314,fegen::V,измета,аҧссара
1315,kehren::V,мета,
1316,baden::V,къпя се,аҽыкəабара
1317,sich waschen::V,мия се,аҽыӡəӡəара
1318,ausziehen::V,съблека,ашəыхра
1319,anziehen::V,облека,ашəҵара
1320,sich anziehen::V,облека се,аҽеилаҳəара
1321,kämmen::V,реша,аҳəара
1322,kämmen::V,вчеша,аҳəара
1323,schmücken::V,накича,арҧшӡара
1324,sagen::V,кажа,аҳəара
1325,sprechen::V,говоря,ацəажəара
1326,reden::V,говоря,ацəажəара
1327,reden::V,говоря,аицәажәара
1328,sich unterhalten::V,разговарям,аицәажәара
1329,fragen::V,запитам,азҵаара
1330,bitten::V,моля,аҳəара
1331,erzählen::V,разкажа,аҳəара
1332,mitteilen::V,съобщя,азыцҳара
1333,nennen::V,нарека,ахьӡҵара
1334,rufen::V,викам,азҿыҭра
1335,rufen::V,повикам,азҿыҭра
1336,prahlen::V,хваля се,аҽхəара
1337,übersetzen::V,преведа,аиҭагара
1338,denken::V,мисля,азхəыцра
1339,glauben::V,вярвам,ахаҵара
1340,bemerken::V,забележа,агəаҭара
1341,erkennen::V,позная,адырра
1342,begreifen::V,схвана,аилкаара
1343,verstehen::V,разбера,аҳара
1344,lernen::V,уча се,аҵара
1345,wissen::V,зная,адырра
1346,sich erinnern an::V,спомня си за,агəаларшəара
1347,vergessen::V,забравя,ахашҭра
1348,messen::V,меря,ашəара
1349,zählen::V,броя,аҧхьаӡара
1350,rechnen::V,сметна,аҳасабра
1351,lesen::V,чета,аҧхьара
1352,malen::V,рисувам,
1353,zeichnen::V,рисувам,
1354,schreiben::V,пиша,
1355,besitzen::V,имам,амазаара
1356,besitzen::V,притежавам,амазаара
1357,kaufen::V,купя,Аахəара
1358,kaufen::V,купувам,Аахəара
1359,verkaufen::V,продам,аҭира
1360,bezahlen::V,заплатя,ахҭынҵара
1361,bezahlen::V,заплатя,ашəара
1362,zahlen::V,платя,ашəара
1363,beherrschen::V,владея,
1364,ertragen::V,понеса,ачҳара
1365,Platte::N,,ахаҳәцәы
1366,Stütze::N,,аҵаргəа
1367,Stütze::N,,агəышьаҟа
1368,stehlen::V,,аӡара
