,Concept_ID,hr,bn
727,jung::A,mlad,তরুণ
728,arm::A,ubog,ক্ষুদ্র
729,arm::A,siromašan,ক্ষুদ্র
730,reich::A,bogat,ধনবান্
731,bekannt::A,poznat,সুপরিচিত
732,berühmt::A,čuven,বিখ্যাত
733,berühmt::A,slavan,বিখ্যাত
734,fremd::A,tuđ,বিদেশি
735,fremd::A,stran,বিদেশি
736,verschieden::A,razan,বিসদৃশ
737,verschieden::A,različan,বিসদৃশ
738,nah::A,blizak,নিকটবতী
739,fern::A,dalek,দুরবতী
740,fern::A,daljnji,দুরবতী
741,linker::A,lijevi,বাম
742,rechter::A,desni,ডান
743,rechter::A,desni,ডাইন
744,anderer::A,drugi,অন্যতর
745,anderer::A,drugačiji,অন্যতর
746,erster::A,prvi,প্রথম
747,zweiter::A,drugi,দ্বিতীয়
748,dritter::A,treći,তৃতীয়
749,letzter::A,zadnji,সর্বশেষ
750,allein::ADV,sam,একক
751,auf einmal::ADV,istodobno,জলদি
752,zusammen::ADV,skupa,একসঙ্গে
753,zusammen::ADV,zajedno,একসঙ্গে
754,lange::ADV,dugo,লম্বা
755,plötzlich::ADV,naglo,হঠাৎ
756,plötzlich::ADV,iznenada,হঠাৎ
757,sofort::ADV,odmah,মুহ্ণর্তমধ্যে
758,später::ADV,kasnije,পশ্চাতে
759,jetzt::ADV,sad,এখন
760,jetzt::ADV,sada,এখন
761,heute::ADV,danas,আজ
762,morgen::ADV,sutra,আগামিকাল
763,bald::ADV,skoro,অস্পকালমধ্যে
764,bald::ADV,doskora,অস্পকালমধ্যে
765,dann::ADV,zatim,তখন
766,gestern::ADV,juče,গতকাল
767,gestern::ADV,jučer,গতকাল
768,einst::ADV,negda,একবার মাত্র
769,einst::ADV,nekada,একবার মাত্র
770,damals::ADV,tada,তখন
771,damals::ADV,onda,তখন
772,danach::ADV,poslije,পরে
773,danach::ADV,nakon toga,পরে
774,vorher::ADV,prije,আগে
775,vorher::ADV,prije toga,আগে
776,zuerst::ADV,prvo,আগে
777,zuerst::ADV,najprije,আগে
778,einmal::ADV,jednom,একবার
779,einmal::ADV,jedanput,একবার
780,manchmal::ADV,katkad,কখনও কখনও
781,manchmal::ADV,katkada,কখনও কখনও
782,oft::ADV,često,ঘনঘন
783,immer::ADV,vazda,সর্বদা
784,immer::ADV,uvijek,সর্বদা
785,niemals::ADV,nikad,কখলও নহে
786,niemals::ADV,nikada,কখলও নহে
787,hier::ADV,tu,এখানে
788,hier::ADV,ovdje,এখানে
789,hierhin::ADV,amo,এখানে
790,hierhin::ADV,ovamo,এখানে
791,von hier::ADV,odavde,ত্রই স্তান হইতে
792,dort::ADV,ondje,ওখানে
793,dorthin::ADV,onamo,ওখানে
794,geradeaus::ADV,ravno,অগ্রগামী
795,vorwärts::ADV,naprijed,সন্মুখিকে
796,rückwärts::ADV,natrag,খিরিয়া
797,zurück::ADV,nazad,পিঠ
798,zurück::ADV,natrag,পিঠ
799,unten::ADV,dolje,নীচে
800,hinab::ADV,nizbrdo,নিম্নগামী
801,oben::ADV,gore,উপরে
802,hinauf::ADV,uzbrdo,উচ্চতর অংশে
803,überall::ADV,svuda,সর্বত্র
804,überall::ADV,svagdje,সর্বত্র
805,nicht::ADV,ne,না
806,ein wenig::ADV,malo,অল্প
807,kaum::ADV,tek,কষ্টসহকাবে
808,kaum::ADV,jedva,কষ্টসহকাবে
809,sehr::ADV,jako,খুব
810,sehr::ADV,veoma,খুব
811,so::ADV,tako,তত
812,so::ADV,ovako,তত
813,noch::ADV,još,এখন পর্যস্ত
814,nur::ADV,samo,শুধু
815,schon::ADV,već,ইতঃপুর্বে
816,wieder::ADV,opet,আবার
817,wieder::ADV,ponovo,আবার
818,vergebens::ADV,uzalud,বিফলে
819,vergebens::ADV,zabadava,বিফলে
820,vor::PRP,pred,সম্মুখে
821,vor::PRP,ispred,সম্মুখে
822,hinter::PRP,za,পশ্চাতে
823,hinter::PRP,iza,পশ্চাতে
824,unter::PRP,pod,নীচে
825,unter::PRP,ispod,নীচে
826,durch::PRP,po,দ্বারা
827,durch::PRP,kroz,দ্বারা
828,neben::PRP,kraj,কাছে
829,neben::PRP,pored,কাছে
830,neben::PRP,pokraj,কাছে
831,zwischen::PRP,među,মধ্যে
832,zwischen::PRP,između,মধ্যে
833,wegen::PRP,radi,জন্য
834,wegen::PRP,zbog,জন্য
835,dies::PRN,ovo,এটা
836,das::PRN,to,ওটা
837,das::PRN,ono,ওটা
838,alles::PRN,sve,সব
839,ich::PRN,ja,আমি
840,du::PRN,ti,তুমি
841,er::PRN,on,উনি
842,wir::PRN,mi,আমরা
843,ihr::PRN,vi,তোমরা
844,sie::PRN,oni,তারা
845,was::FPRN,što,কি
846,wer::FPRN,tko,কে
847,wo::FADV,gdje,কোথায়
848,wohin::FADV,kuda,কোথায়
849,wohin::FADV,kamo,কোথায়
850,wie::FADV,kako,কেমন
851,warum::FADV,zašto,কেন
852,wieviel::FNUM,koliko,কত
853,eins::NUM,jedan,অক
854,zwei::NUM,dva,দুই
855,drei::NUM,tri,তিন
856,vier::NUM,četiri,চার
857,fünf::NUM,pet,পাঁচ
858,sechs::NUM,šest,ছয়
859,sieben::NUM,sedam,সাত
860,acht::NUM,osam,আট
861,neun::NUM,devet,নয়
862,zehn::NUM,deset,দশ
863,elf::NUM,jedanaest,এগারো
864,zwölf::NUM,dvanaest,দ্বাদশ
865,zwanzig::NUM,dvadeset,বিশ
866,dreißig::NUM,trideset,ত্রিশ
867,vierzig::NUM,četrdeset,চল্লিশ
868,fünfzig::NUM,pedeset,পঞ্চাশ
869,sechzig::NUM,šezdeset,ষাট
870,siebzig::NUM,sedamdeset,সত্তর
871,achtzig::NUM,osamdeset,আশি
872,neunzig::NUM,devetdeset,নব্বুই
873,hundert::NUM,sto,শত
874,tausend::NUM,tisuća,হাজার
875,und::CNJ,i,আর
876,und::CNJ,i,এবং
877,und::CNJ,te,আর
878,und::CNJ,te,এবং
879,oder::CNJ,ili,বা
880,stehen::V,stajati,দাঁড়ানো
881,sitzen::V,sjediti,বসা
882,liegen::V,ležati,শোয়া
883,hängen::V,visiti,ঝোলা
884,werden::V,postati,হইয়া উঠা
885,werden::V,činiti se,হইয়া উঠা
886,passieren::V,desiti se,ঘটা
887,passieren::V,dogoditi se,ঘটা
888,beginnen::V,početi,আরম্ভ হওয়া
889,enden::V,prestati,শেষ হওয়া
890,enden::V,svršiti se,শেষ হওয়া
891,wechseln::V,mijenjati se,রূপাস্তর করা
892,aufgehen[Sonne]::V,izići,উদিত হওয়া
893,untergehen[Sonne]::V,zaći,অস্ত যাওয়া
894,scheinen[Sonne]::V,sijati,আলো দেওয়া
895,donnern::V,grmjeti,বজ্রধ্বনি করা
896,wehen::V,duhati,প্রবাহিত হওয়া
897,strömen::V,strujati,প্রবাহিত হওয়া
898,fließen::V,teći,ছুটা
899,sich drehen::V,obrtati se,পাক খাওয়া
900,sich drehen::V,vrtjeti se,পাক খাওয়া
901,schwanken::V,teturati,দোলা
902,schwanken::V,kolebati se,দোলা
903,schwingen::V,njihati,দোলা
904,schwingen::V,titrati,দোলা
905,fallen::V,padati,পড়া
906,brennen::V,gorjeti,সেঁকা
907,rauchen::V,dimiti se,ধোঁয়া ছড়ান
908,regnen::V,kišiti,বর্ষণ_করা
909,regnen::V,daždjeti,বর্ষণ_করা
910,gefrieren::V,smrznuti se,হিমায়িত হওয়া
911,tauen::V,kopnjeti,গলা
912,tauen::V,kraviti se,গলা
913,schmelzen::V,topiti se,গলা
914,trocknen::V,sušiti se,শুষ্ক করা
915,sieden::V,kipjeti,ফোঁড়া
916,sieden::V,ključati,ফোঁড়া
917,faulen::V,gnjiti,ক্ষয় হওয়া
918,verfaulen::V,sagnjiti,ক্ষয় হওয়া 
919,reißen::V,otrgnuti se,ছিঁড়া
920,versinken::V,tonuti,ডুবা
921,versinken::V,propasti,ডুবা
922,vergehen::V,prolaziti,যাওয়া
923,erscheinen::V,pojaviti se,আসা
924,verschwinden::V,nestati,অদৃশ্য হওয়া
925,verschwinden::V,izgubiti se,অদৃশ্য হওয়া
926,sinken::V,trgnuti,হ্রাস হওয়া
927,sinken::V,spustiti se,হ্রাস হওয়া
928,abnehmen::V,opasti,হ্রাস হওয়া
929,zunehmen::V,povećati se,বৃদ্ধি পাওয়া
930,steigen::V,uzići,ওঠা
931,steigen::V,nadoći,ওঠা
932,wachsen::V,rasti,বড় হওয়া
933,glänzen::V,blistati,জ্বলা
934,glänzen::V,sjati se,জ্বলা
935,funkeln::V,svjetlucati,জ্বল্জ্বল করা
936,lärmen::V,bučati,
937,lärmen::V,galamiti,
938,läuten::V,zvoniti,রুসুঝুসু করা
939,klingeln::V,zvoniti,বাজা
940,klirren::V,zvečati,টুংটাং-শব্দ করা
941,brausen::V,hujati,গর্জন করা
942,rauschen::V,šumiti,মর্মরধ্বনি করা
943,rauschen::V,šuškati,মর্মরধ্বনি করা
944,klingen::V,zvučati,শব্দ করা
945,bellen::V,lajati,ঘেউ ঘেউ করা
946,heulen::V,zavijati,গর্জন করা
947,blasen::V,puhati,ফুঁ দেওয়া
948,pfeifen::V,fućkati,শিস্ দেওয়া
949,schreien::V,vikati,চিৎকার করা
950,schreien::V,kričati,চিৎকার করা
951,stöhnen::V,stenjati,গোঁ-গো করা
952,zittern::V,drhtati,কাঁপা
953,zittern::V,trepetati,কাঁপা
954,leben::V,živjeti,বাঁচা
955,geboren werden::V,roditi se,জন্মানো
956,atmen::V,disati,শ্বাস ফেলা
957,trinken::V,piti,পান করা
958,essen::V,jesti,ভক্ষণ করা
959,schlucken::V,gutati,গেলা
960,müde werden::V,umoriti se,পরিশ্রান্ত হওয়া
961,einschlafen::V,usnuti,নিদ্রামগ্ন হওয়া
962,einschlafen::V,zaspati,নিদ্রামগ্ন হওয়া
963,schlafen::V,spati,নিদ্রা যাওয়া
964,aufwachen::V,probuditi se,জাগা
965,aufstehen::V,ustati,জাগা
966,sich erholen::V,odmoriti se,আরাম করা
967,krank werden::V,oboljeti se,অসুস্থ হত্তয়া
968,krank werden::V,razboljeti se,অসুস্থ হত্তয়া
969,krank sein::V,bolovati,রূগ্ণ হত্তয়া
970,schmerzen::V,boljeti,কন্কন করা
971,husten::V,kašljati,কাশা
972,genesen::V,ozdraviti,আরোগ্য হওয়া
973,genesen::V,oporaviti se,আরোগ্য হওয়া
974,sterben::V,umrijeti,মারা যাওয়া
975,umkommen::V,skapati,মারা যাওয়া
976,sich bewegen::V,gibati se,চলা
977,sich bewegen::V,kretati se,চলা
978,sich rühren::V,maknuti se,নড়া
979,sich erheben::V,dići se,উদিত হওয়া
980,sich setzen::V,sjesti,বসা
981,hinfallen::V,pasti,পড়া
982,laufen::V,hodati,হাঁটা
983,schreiten::V,stupati,হাঁটা
984,spazierengehen::V,šetati se,পায়চারি করা
985,eilen::V,hitati,ত্বরাম্বিত করা
986,sich beeilen::V,požuriti se,ত্বরাম্বিত করা
987,sausen::V,juriti,ধেয়ে যাওয়া
988,rennen::V,trčati,চলা
989,springen::V,skakati,লাফানো
990,klettern::V,popeti se,আরোহণ করা
991,klettern::V,penjati se,আরোহণ করা
992,schaukeln::V,ljuljati se,দোলা
993,kriechen::V,puzati,হামাগুড়ি দেওয়া
994,kriechen::V,gmizati,হামাগুড়ি দেওয়া
995,schwimmen::V,plivati,সাঁতার কাটা
996,tauchen::V,roniti,ডোবা
997,tauchen::V,gnjuriti,ডোবা
998,rudern::V,veslati,দাঁড় টানা
999,fahren::V,voziti se,চালান
1000,fliegen::V,letjeti,ওড়া
1001,fliegen::V,lijetati,ওড়া
1002,gehen::V,ići,যাওয়া
1003,weggehen::V,otići,প্রস্থান করা
1004,abfahren::V,krenuti,প্রস্থান করা
1005,abfahren::V,otputovati,প্রস্থান করা
1006,anhalten::V,stati,থামা
1007,anhalten::V,zaustaviti,থামা
1008,hineingehen::V,ulaziti,ঢোকা
1009,eintreten::V,ući,ঢোকা
1010,kommen::V,doći,আসা
1011,ankommen::V,stići,আসা
1012,zurückkommen::V,vratiti se,ফিরা
1013,zurückkommen::V,povratiti se,ফিরা
1014,bleiben::V,ostati,থাকা
1015,warten::V,čekati,অপেক্ষা করা
1016,erwarten::V,očekivati,অপেক্ষা করা
1017,suchen::V,tražiti,খোঁজ করা
1018,finden::V,naći,পাওয়া
1019,versuchen::V,pokušati,পরখ করা
1020,vorbereiten::V,spremiti,প্রস্তুত করা
1021,vorbereiten::V,pripremiti,প্রস্তুত করা
1022,lieben::V,voljeti,ভালবাসা
1023,mögen::V,voljeti,পছন্দ করা
1024,lachen::V,smijati se,হাসা
1025,rühren::V,taknuti,হৃদয়ম্পর্শ করা
1026,weinen::V,plakati,কাঁদা
1027,schimpfen::V,psovati,নালিশ করা
1028,sich ärgern::V,ljutiti se,রাগ হত্তয়া
1029,sich fürchten::V,bojati se,ভয় করা
1030,fürchten::V,bojati se,ডরা
1031,fliehen::V,pobjeći,পালানো
1032,flüchten::V,utjeći,পালানো
1033,sehen::V,vidjeti,দেখা
1034,anschauen::V,ogledati,দেখা
1035,ansehen::V,gledati,দেখা
1036,hören::V,čuti,শোনা
1037,zuhören::V,slušati,শোনা
1038,probieren::V,probati,পরখ করা
1039,riechen::V,osjećati miris,শুঁকা
1040,fühlen::V,osjećati,অনুভব করা
1041,scheinen::V,činiti se,মনে হত্তয়া
1042,zu sehen sein::V,biti vidljiv,দেখা দেত্তয়া
1043,vernehmen::V,saznati,শোনা
1044,frieren::V,zima je,শীত লাগা
1045,tun::V,raditi,করা
1046,können::V,moći,পারা
1047,wollen::V,htjeti,ইচ্ছা করা
1048,anfangen::V,početi,আরম্ভ করা
1049,beenden::V,svršiti,শেষ করা
1050,beenden::V,dovršiti,শেষ করা
1051,aufhören::V,prestati,থামা
1052,gelingen::V,uspjeti,সিদ্ধিলাভ করা
1053,geraten::V,desiti se,পরিণত হত্তয়া
1054,öffnen::V,otvoriti,খোলা
1055,schließen::V,zatvoriti,বন্ধ করা
1056,stellen::V,metnuti,স্থাপন করা
1057,stellen::V,postaviti,স্থাপন করা
1058,setzen::V,posaditi,স্থাপন করা
1059,legen::V,polagati,স্থাপন করা
1060,berühren::V,doticati,স্পর্শ করা
1061,berühren::V,dodirivati,স্পর্শ করা
1062,verbinden::V,spojiti,সংযুক্ত করা
1063,verbinden::V,zavezati,সংযুক্ত করা
1064,bedecken::V,pokriti,ঢাকা
1065,aufhängen::V,objesiti,ঝুলানো
1066,anzünden::V,upaliti,জ্বালান
1067,anzünden::V,zapaliti,জ্বালান
1068,aufheben::V,podići,কুড়াইয়া তোলা
1069,aufheben::V,podignuti,কুড়াইয়া তোলা
1070,zurücklassen::V,ostaviti,পরিত্যাগ করা
1071,zurücklassen::V,pustiti natrag,পরিত্যাগ করা
1072,verlieren::V,izgubiti,হারান
1073,fallen lassen::V,ispustiti,ফেলা
1074,machen::V,uraditi,গঠন করা
1075,machen::V,načiniti,গঠন করা
1076,machen::V,napraviti,গঠন করা
1077,herstellen::V,proizvesti,সৃষ্টি করা
1078,bauen::V,graditi,নির্মাণ করা
1079,reparieren::V,popraviti,মেরামত করা
1080,verbessern::V,poboljšati,উন্নতিলাভ করা
1081,ändern::V,promijeniti,পরিবর্তিত করা
1082,graben::V,kopati,খনন করা
1083,graben::V,kopkati,খনন করা
1084,beugen::V,saviti,নোয়া
1085,biegen::V,saviti,নোয়া
1086,biegen::V,sagnuti,নোয়া
1087,drehen::V,vrtjeti,ঘোরান
1088,wenden::V,obrnuti,উলটাইয়া দেত্তয়া
1089,umdrehen::V,okrenuti,উলটানো
1090,umdrehen::V,prevŕnuti,উলটানো
1091,heben::V,dizati,উত্তোলন করা
1092,hochheben::V,dignuti,উঁচু করা
1093,ergreifen::V,uhvatiti,দখল করা
1094,ergreifen::V,prihvatiti,দখল করা
1095,halten::V,držati,ধরা
1096,drücken::V,pritiskivati,টেপা
1097,schieben::V,gurati,ঠেলা
1098,kratzen::V,česati,চাঁচা
1099,kratzen::V,grepsti,চাঁচা
1100,lecken::V,lizati,চাটা
1101,beißen::V,ujesti,দংশন করা
1102,beißen::V,gristi,দংশন করা
1103,abreißen::V,otkinuti,বিচ্ছিন্ন করা
1104,abschneiden::V,odrezati,বিচ্ছিন্ন করা
1105,binden::V,vezati,বন্ধন করা
1106,stecken::V,turiti,বিদ্ধ করা
1107,brechen::V,slomiti,ভাঙা
1108,klopfen::V,lupati,আঘাত করা
1109,klopfen::V,kucati,আঘাত করা
1110,hauen::V,tući,আঘাত করা
1111,hauen::V,udarati,আঘাত করা
1112,kleben::V,lijepiti,সাঁটা
1113,reiben::V,trti,ঘষা
1114,streichen::V,namazati,ছড়াইয়া
1115,schleifen::V,brusiti,ধার দেওয়া
1116,schneiden::V,rezati,কাটা
1117,rütteln::V,drmati,নাড়ান
1118,schütteln::V,tresti,নড়া
1119,schwenken::V,mahati,দোলা
1120,schütten::V,sipati,বর্ষণ করা
1121,schütten::V,lijevati,বর্ষণ করা
1122,füllen::V,napuniti,পরিপূর্ণ করা
1123,einwickeln::V,umotati,মুড়া
1124,einwickeln::V,zamotati,মুড়া
1125,tragen::V,nositi,বহন করা
1126,schleppen::V,tegliti,টানা
1127,ziehen::V,vući,টানা
1128,aufbewahren::V,čuvati,রাখা
1129,werfen::V,bacati,ছুড়া
1130,fangen::V,loviti,লোফা
1131,fangen::V,hvatati,লোফা
1132,packen::V,ščepati,ধরা
1133,packen::V,zgrabiti,ধরা
1134,verstecken::V,sakriti,গোপন করা
1135,teilen::V,podijeliti,বিভক্ত করা
1136,schicken::V,slati,প্রেরণ করা
1137,bringen::V,donijeti,আনা
1138,hinzufügen::V,dodati,একত্র করা
1139,hinzufügen::V,pridati,একত্র করা
1140,bekommen::V,dobiti,পাওয়া
1141,erhalten::V,primiti,পাওয়া
1142,nehmen::V,uzeti,নেওয়া
1143,wählen::V,izabrati,বাছা
1144,auswählen::V,odabrati,বাছা
1145,bewahren::V,sačuvati,বাঁচাইয়া রাখা
1146,behindern::V,smetati,বাধা দেওয়া
1147,verderben::V,pokvariti,নষ্ট করা
1148,beschädigen::V,oštetiti,ক্ষতি করা
1149,zerbrechen::V,razbiti,ভাঙ্গিয়া যাওয়া
1150,zerbrechen::V,prelomiti,ভাঙ্গিয়া যাওয়া
1151,zerreißen::V,poderati,ছিঁড়া
1152,zerreißen::V,rastrgnuti,ছিঁড়া
1153,zerstören::V,razoriti,বিনাশ করা
1154,zerstören::V,razrušiti,বিনাশ করা
1155,verbrennen::V,spaliti,দহন করা
1156,verbrennen::V,sagorjeti,দহন করা
1157,geben::V,dati,দেওয়া
1158,reichen::V,pružiti,দেওয়া
1159,schenken::V,darivati,উপহার দেত্তয়া
1160,versprechen::V,obećati,প্রতিশ্রুতি দেওয়া
1161,wünschen::V,željeti,আকাঙ্ক্ষা করা
1162,loben::V,hvaliti,প্রশংসা করা
1163,küssen::V,ljubiti,চুম্বন করা
1164,wiegen::V,njihati,দুলানো
1165,wiegen::V,ljuljati,দুলানো
1166,zudecken::V,pokriti,ঢাকা
1167,wecken::V,probuditi,জাগানো
1168,zeigen::V,pokazati,দেখানো
1169,führen::V,voditi,পথ দেখানো
1170,lehren::V,učiti,শেখানো
1171,unterrichten::V,poučiti,শিক্ষা দেওয়া
1172,aufziehen::V,uzgajati,পালন করা
1173,leiten::V,upravljati,পরিচালনা করা
1174,antreiben::V,natjeravati,চালনা করা
1175,lassen::V,dati,অনুমতি দেওয়া
1176,einladen::V,pozvati,নিমন্ত্রণ করা
1177,vereinigen::V,ujediniti,এক করা
1178,besuchen::V,posjetiti,দেখিতে যাওয়া
1179,treffen::V,sresti,সন্মুখীন হওয়া
1180,sich versammeln::V,okupiti se,জড়ো হওয়া
1181,spielen::V,igrati se,খেলা
1182,singen::V,pjevati,গাওয়া
1183,tanzen::V,plesati,নাচা
1184,sich trennen::V,razići se,পৃথক করা
1185,verlassen::V,ostaviti,পরিত্যাগ করা
1186,verlassen::V,napustiti,পরিত্যাগ করা
1187,retten::V,spasiti,উদ্ধার করা
1188,bewachen::V,čuvati,পাহারা দেওয়া
1189,bewachen::V,stražariti,পাহারা দেওয়া
1190,schützen::V,čuvati,রক্ষা করা
1191,verteidigen::V,obraniti,রক্ষা করা
1192,sich schlagen::V,biti se,লড়াই করা
1193,sich schlagen::V,udariti se,লড়াই করা
1194,schießen::V,pucati,তীরবেগে ছোটা
1195,schießen::V,strijeljati,তীরবেগে ছোটা
1196,siegen::V,pobijediti,জেতা
1197,ärgern::V,ljutiti,বিরক্ত করা
1198,schlagen::V,biti,আঘাত করা
1199,schlagen::V,udariti,আঘাত করা
1200,treten::V,šutnuti,লাথি মারা
1201,stechen::V,ubosti,দংশন করা
1202,stoßen::V,gurnuti,ঠেলা
1203,stehlen::V,ukrasti,অপহরণ করা
1204,stören::V,smetati,ঘাঁটান
1205,belästigen::V,smetati,বিরক্ত করা
1206,belästigen::V,dosaditi,বিরক্ত করা
1207,verbergen::V,skriti,গোপন করা
1208,täuschen::V,obmanuti,প্রবঞ্চনা করা
1209,betrügen::V,prevarati,প্রতারণা করা
1210,töten::V,ubiti,হত্যা করা
1211,wohnen::V,stanovati,বাস করা
1212,arbeiten::V,raditi,কাজ করা
1213,sammeln::V,sabrati,সংগ্রহ করা
1214,pflücken::V,ubrati,চয়ন করা
1215,jagen::V,loviti,শিকার করা
1216,fischen::V,ribati,মাছ ধরা
1217,fischen::V,loviti ribu,মাছ ধরা
1218,fassen::V,uloviti,ধরা
1219,hüten::V,pasti,যুথভুক্ত করা
1220,treiben::V,goniti,চালনা করা
1221,anbinden::V,privezati,বন্ধন করা
1222,füttern::V,hraniti,ভোজন করানো
1223,melken::V,musti,দুগ্ধ দোহন করা
1224,hacken::V,sjeckati,কাটা
1225,gießen::V,politi,বর্ষণ করা
1226,reifen::V,sazreti,পাকা
1227,zubereiten::V,prigotoviti,রন্ধন করা
1228,kochen::V,kuhati,রন্ধন করা
1229,backen::V,peći,সেকা
1230,braten::V,peći,ভাজা
1231,braten::V,pržiti,ভাজা
1232,umrühren::V,promiješati,নড়ানো
1233,stricken::V,plesti,বোনা
1234,nähen::V,šiti,সেলাই করা
1235,färben::V,obojiti,রঞ্জিত করা
1236,reinigen::V,očistiti,পরিষ্কার করা
1237,reinigen::V,počistiti,পরিষ্কার করা
1238,waschen::V,prati,পরিষ্কার করা
1239,abwischen::V,otrti,মুছা
1240,spülen::V,isprati,পরিষ্কার করা
1241,spülen::V,oplakati,পরিষ্কার করা
1242,fegen::V,mesti,ঝাঁট দেওয়া
1243,fegen::V,pomesti,ঝাঁট দেওয়া
1244,kehren::V,mesti,ঝাঁট দেওয়া
1245,baden::V,kupati se,অবগাহন করা
1246,sich waschen::V,umiti se,ধোয়া
1247,sich waschen::V,prati se,ধোয়া
1248,ausziehen::V,svući,খুলা
1249,anziehen::V,obući,গায়ে দেত্তয়া
1250,sich anziehen::V,obući se,পোশাক পরা
1251,kämmen::V,češljati,আঁচড়ানো
1252,schmücken::V,uresiti,সাজান করা
1253,schmücken::V,nakititi,সাজান করা
1254,sagen::V,reći,উচ্চারণ করা
1255,sagen::V,kazati,উচ্চারণ করা
1256,sprechen::V,govoriti,বলা
1257,reden::V,govoriti,আলাপ করা
1258,reden::V,besjediti,আলাপ করা
1259,sich unterhalten::V,razgovarati se,আড্ডা দেওয়া
1260,fragen::V,pitati,জিজ্ঞাসা করা
1261,bitten::V,moliti,প্রার্থনা করা
1262,erzählen::V,ispričati,বর্ণনা করা
1263,erzählen::V,pripovjediti,বর্ণনা করা
1264,mitteilen::V,saopćiti,বলা
1265,nennen::V,nazvati,নাম দেওয়া
1266,rufen::V,zvati,আমন্ত্রণ করা
1267,rufen::V,dozvati,আমন্ত্রণ করা
1268,prahlen::V,hvalisati se,বড়াই করা
1269,übersetzen::V,prevesti,ভাষাস্তরিত করা
1270,denken::V,misliti,ভাবা
1271,glauben::V,vjerovati,বিশ্বাস করা
1272,bemerken::V,zapaziti,লক্ষ্য করা
1273,bemerken::V,primijetiti,লক্ষ্য করা
1274,erkennen::V,prepoznati,চিনিতে পারা
1275,begreifen::V,pojmiti,উপলব্ধি করা
1276,begreifen::V,shvatiti,উপলব্ধি করা
1277,verstehen::V,razabrati,উপলব্ধি করা
1278,lernen::V,učiti se,শেখা
1279,wissen::V,znati,জানা
1280,sich erinnern an::V,sjetiti se,মনে করা
1281,vergessen::V,zaboraviti,বিস্মৃত হওয়া
1282,messen::V,mjeriti,মাপা
1283,zählen::V,brojiti,গণনা করা
1284,rechnen::V,računati,হিসাব করা
1285,lesen::V,čitati,পাঠ করা
1286,malen::V,slikati,আঁকা
1287,zeichnen::V,crtati,ছকা
1288,schreiben::V,pisati,লেখা
1289,besitzen::V,imati,অধিকার করা
1290,besitzen::V,posjedovati,অধিকার করা
1291,kaufen::V,kupiti,ক্রয় করা
1292,verkaufen::V,prodati,বেচা
1293,verkaufen::V,raspačati,বেচা
1294,bezahlen::V,platiti,প্রদান করা
1295,zahlen::V,plaćati,প্রদান করা
1296,beherrschen::V,vladati,শাসন করা
1297,beherrschen::V,gospodariti,শাসন করা
1298,ertragen::V,trpjeti,বহন করা
1299,ertragen::V,podnijeti,বহন করা
1300,Gehirn::N,,মস্তিষ্ক
