,Concept_ID,ba,ps
746,fern::A,алыҫ,لیری
747,fern::A,йыраҡ,لیری
748,linker::A,һул,چپ
749,linker::A,һул,کیڼ
750,rechter::A,уң,ښی
751,anderer::A,бутән,بل
752,erster::A,тәүге,لومړی
753,zweiter::A,икенсе,دوهم
754,dritter::A,өсөнсө,درېم
755,letzter::A,һуңғы,آخرنی
756,letzter::A,һуңғы,وروستی
757,allein::ADV,бер үҙе,یوازې
758,allein::ADV,яңғыҙ,یوازې
759,auf einmal::ADV,бер юлы,په یوه وخت کی
760,zusammen::ADV,бергә,یو ځای
761,lange::ADV,оҙаҡ,ډېر وخت
762,lange::ADV,оҙаҡ,ډېره موده
763,plötzlich::ADV,ҡапыл,ناببره
764,plötzlich::ADV,ҡапыл,یوناڅاپه
765,sofort::ADV,шунда уҡ,فوراً
766,sofort::ADV,шунда уҡ,سمدلاسه
767,später::ADV,һуңыраҡ,وروسته
768,jetzt::ADV,хәҙер,اوس
769,heute::ADV,бөгөн,نن
770,morgen::ADV,иртәгә,سبا
771,bald::ADV,тиҙҙән,ژر
772,dann::ADV,һуңынан,پس
773,dann::ADV,һуңынан,وروسته
774,gestern::ADV,кисә,پرون
775,einst::ADV,ҡасандыр,پخوا
776,einst::ADV,бер баҡыт,پخوا
777,damals::ADV,ул саҡта,هغه وخت
778,danach::ADV,һуңынан,بیا
779,vorher::ADV,элек,دمخه
780,zuerst::ADV,башта,لومړی
781,einmal::ADV,бер,یو ځل
782,manchmal::ADV,ҡайһы берҙә,ګاهی ګاهی
783,oft::ADV,йыш,ډېر ځله
784,immer::ADV,һәр ҡасан,تل
785,immer::ADV,һәр ҡасан,همېشه
786,niemals::ADV,бер ҡасан да,هیڅکله نه
787,niemals::ADV,бер ваҡытта ла,هیڅکله نه
788,hier::ADV,бында,دلته
789,hierhin::ADV,бында,دلته
790,hierhin::ADV,бында,دې ځای ته
791,von hier::ADV,бынан,د دې ځای نه
792,von hier::ADV,ошонан,د دې ځای نه
793,dort::ADV,шунда,هلته
794,dort::ADV,тегендә,هلته
795,dorthin::ADV,шунда,هلته
796,dorthin::ADV,шунда,هغه ځای ته
797,dorthin::ADV,тегеләй,هلته
798,dorthin::ADV,тегеләй,هغه ځای ته
799,geradeaus::ADV,тура,مخامخ
800,vorwärts::ADV,алға,مخ پهٔ وړاندې
801,rückwärts::ADV,кирегә,بېرته
802,zurück::ADV,кирегә,بېرته
803,unten::ADV,түбәндә,لاندي
804,hinab::ADV,түбәнгә,ښکته
805,oben::ADV,юғарыла,پورته
806,hinauf::ADV,юғарыға,پاس
807,überall::ADV,бөтә урында,هره خوا
808,nicht::ADV,тугел,نه
809,ein wenig::ADV,аҙ,یو څه
810,kaum::ADV,көскә,ایله
811,kaum::ADV,саҡ-саҡ,ایله
812,sehr::ADV,ифат,ډېر
813,sehr::ADV,ифат,زيات
814,so::ADV,шулай,داسې
815,so::ADV,шулай,دومره
816,noch::ADV,йәнә,نور
817,nur::ADV,бары,تش
818,nur::ADV,бары,صرف
819,schon::ADV,инде,دمخه
820,wieder::ADV,тағы,بیا
821,vergebens::ADV,бушҡа,عبث
822,vor::PRP,алдында,دمخه
823,hinter::PRP,артында,شاته
824,unter::PRP,аҫтында,لاندي
825,durch::PRP,үтә,د مینځ نه
826,neben::PRP,эргәһендә,نژدې
827,zwischen::PRP,араһында,ترمینځ
828,wegen::PRP,өсөн,د ... له لاسه
829,wegen::PRP,сәбәпле,د ... له لاسه
830,dies::PRN,был,دا
831,dies::PRN,ошо,دا
832,das::PRN,ул,دا
833,alles::PRN,бөтә,هرڅهٔ
834,ich::PRN,мин,زه
835,du::PRN,һин,ته
836,er::PRN,ул,دی
837,wir::PRN,беҙ,مونږ
838,ihr::PRN,һеҙ,تاسې
839,sie::PRN,улар,هغوی
840,was::FPRN,ә,څهٔ
841,was::FPRN,ни,څهٔ
842,was::FPRN,нәмә,څهٔ
843,wer::FPRN,ҡем,چا
844,wer::FPRN,ҡем,څوک
845,wo::FADV,ҡайҙа,چيری
846,wo::FADV,ҡайҙа,چېرته
847,wohin::FADV,ҡайҙа,چېرته
848,wie::FADV,инидәй,څنګه
849,warum::FADV,ин өсөн,ولې
850,wieviel::FNUM,күпме,څو
851,wieviel::FNUM,күпме,څومره
852,eins::NUM,бер,یو
853,zwei::NUM,ике,دوه
854,zwei::NUM,икәү,دوه
855,drei::NUM,өс,درې
856,vier::NUM,дүрт,څلور
857,fünf::NUM,биш,پنځه
858,sechs::NUM,алты,شپږ
859,sieben::NUM,ете,اوه
860,acht::NUM,һигеҙ,اته
861,neun::NUM,туғыҙ,نهه
862,zehn::NUM,ун,لس
863,elf::NUM,ун бер,یوولس
864,zwölf::NUM,ун ике,دولس
865,zwanzig::NUM,егерме,شل
866,dreißig::NUM,утыҙ,دېرش
867,vierzig::NUM,ҡырҡ,څلوېښت
868,fünfzig::NUM,илле,پنځوس
869,sechzig::NUM,алтмыш,شپېته
870,siebzig::NUM,етмеш,اویا
871,achtzig::NUM,һикһән,اتیا
872,neunzig::NUM,туҡһан,نوي
873,hundert::NUM,йөҙ,سل
874,tausend::NUM,мең,زر
875,und::CNJ,да,او
876,oder::CNJ,йәки,ېا
877,stehen::V,тороу,درېدل
878,sitzen::V,ултырыу,کښېنستل
879,liegen::V,ятыу,ملاستل
880,hängen::V,аҫылынып тороу,ځړېدل
881,werden::V,булыу,کېدل
882,passieren::V,булыу,پېښېدل
883,beginnen::V,башлау,شروع کېدل
884,enden::V,бөтөү,خلاصدل
885,enden::V,бөтөү,تمامېدل
886,enden::V,тамамланыү,خلاصدل
887,enden::V,тамамланыү,تمامېدل
888,wechseln::V,үҙгәреү,تغییر موندل
889,aufgehen[Sonne]::V,ҡалҡыу,ختل
890,untergehen[Sonne]::V,байыу,لوېدل
891,untergehen[Sonne]::V,байыу,پرېوتل
892,scheinen[Sonne]::V,яҡтыртып тороу,رڼا کول
893,donnern::V,күкрәү,تنېدل
894,donnern::V,күкрәү,غړمبېدل
895,wehen::V,иҫеү,چلېدل
896,strömen::V,ташыу,بهېدل
897,fließen::V,ағыу,بهېدل
898,fließen::V,ағыу,تویېدل
899,sich drehen::V,әйләнеү,ګرځېدل
900,sich drehen::V,әйләнеү,چورلېدل
901,schwanken::V,тирбәлеү,زنګېدل
902,schwingen::V,бәүетеү,زنګېدل
903,fallen::V,йығылыу,ولېدل
904,brennen::V,яныу,سوځېدل
905,rauchen::V,төтәү,لوګی کول
906,regnen::V,ямғыр яуа,باران اورېدل
907,gefrieren::V,туңыү,کنګل نيول
908,tauen::V,иреү,وېلې کېدل
909,schmelzen::V,иреү,وېلې کېدل
910,trocknen::V,кибеү,وچېدل
911,sieden::V,ҡайнау,اېشېدل
912,faulen::V,сереу,خرابېدل
913,verfaulen::V,сереу,ورستېدل
914,reißen::V,өҙөү,شلېدل
915,reißen::V,йыртылыу,شلېدل
916,versinken::V,батыу,ډوېېدل
917,vergehen::V,үтеү,تېرېدل
918,erscheinen::V,килеп сығыу,ښکارېدل
919,verschwinden::V,юғалыу,ورکېدل
920,sinken::V,түбәнәйеү,ښکته کېدل
921,abnehmen::V,кәметеү,کمېدل
922,zunehmen::V,артыу,زیاتېدل
923,steigen::V,күтәрелеү,جګېدل
924,steigen::V,күтәрелеү,پورته کېدل
925,wachsen::V,үҫеү,وده کول
926,glänzen::V,ялтырау,ځلېدل
927,funkeln::V,баҙлау,پړکېدل
928,lärmen::V,шаулау,غال و غول کول
929,läuten::V,ҡағыу,زنګ وهل
930,klingeln::V,ҡағыу,زنګ وهل
931,klingeln::V,шылтыратыу,زنګ وهل
932,klirren::V,шылтыратыу,کړنګېدل
933,brausen::V,ҡотороноу,تلاطم کول
934,rauschen::V,шыптырлау,شڼهار کول
935,klingen::V,яңғырау,آواز کول
936,bellen::V,өрөү,غپېدل
937,heulen::V,олоу,انګلل
938,blasen::V,өрөү,پو کول
939,pfeifen::V,һызғырып ебәреү,شپېلک وهل
940,schreien::V,ҡысҡырыу,ناره کول
941,stöhnen::V,уңғырашыу,زګېروی کول
942,zittern::V,ҡалтырау,لړزېدل
943,leben::V,йәшәү,ژوند کول
944,geboren werden::V,тыуыу,زېږېدل
945,atmen::V,тын алыү,ساه کښل
946,atmen::V,тын алыү,تنفس کول
947,trinken::V,эсеү,څښل
948,essen::V,ашау,خوړل
949,schlucken::V,йотоу,غړپول
950,müde werden::V,арыу,ستړی کېدل
951,einschlafen::V,йоҡлап китеү,ویده کېدل
952,schlafen::V,йоҡлау,خوب کول
953,aufwachen::V,уяныу,ویښېدل
954,aufstehen::V,тороу,پاڅېدل
955,sich erholen::V,ял итеү,استراحت کول
956,krank werden::V,сирләү,رنځورېدل
957,krank sein::V,сирләү,ناجوړېدل
958,schmerzen::V,ауыртыу,خوږېدل
959,schmerzen::V,ауыртыу,درد کول
960,husten::V,йүтәлләү,ټوخېدل
961,genesen::V,һауығыу,رغېدل
962,sterben::V,үлеү,مړل
963,umkommen::V,һәләк булыу,تلفېدل
964,sich bewegen::V,хәрәкәт итеү,چلېدل
965,sich bewegen::V,хәрәкәт итеү,حرکت کول
966,sich rühren::V,ҡуҙғалыу,ښورېدل
967,sich erheben::V,тороу,درېدل
968,sich setzen::V,ултырыу,کښېنستل
969,hinfallen::V,ҡолау,لوېدل
970,laufen::V,йөрөү,منډې وهل
971,schreiten::V,атлау,قدم ایښودل
972,spazierengehen::V,ял итеп йороү,چکر وهل
973,eilen::V,ашығыу,بېړه کول
974,eilen::V,ҡабаланыу,بېړه کول
975,sich beeilen::V,ашығыу,عجله کول
976,sich beeilen::V,ҡабаланыу,عجله کول
977,sausen::V,елеү,ځغستل
978,rennen::V,йүгеп йөрөү,زغلېدل
979,springen::V,һикереү,ټوپ وهل
980,klettern::V,үрмәләү,ختل
981,klettern::V,үрмәләп менеү,ختل
982,schaukeln::V,сайҡалыу,زنګېدل
983,kriechen::V,шыуышыу,خاپوړی وهل
984,schwimmen::V,йоҙөү,لامبو وهل
985,tauchen::V,сумыу,غوټه وهل
986,rudern::V,ишеү,پارو وهل
987,fahren::V,йөрөү,تلل
988,fliegen::V,осоу,الوتل
989,gehen::V,барыу,تلل
990,weggehen::V,китеү,بهر وتل
991,abfahren::V,сығыу,تلل
992,anhalten::V,тукталыу,ودرېدل
993,hineingehen::V,инеү,داخلېدل
994,eintreten::V,инеү,ننوتل
995,kommen::V,килеү,راتلل
996,ankommen::V,килеү,رسېدل
997,zurückkommen::V,ҡайтыу,بېرته راتلل
998,bleiben::V,ҡалыу,پاتې کېدل
999,warten::V,көтөп тороу,انتظار وېستل
1000,erwarten::V,көтөү,انتظار کول
1001,suchen::V,эҙләү,لټول
1002,finden::V,табыу,میندل
1003,finden::V,табыу,پیدا کول
1004,versuchen::V,тырышып ҡарау,هڅه کول
1005,vorbereiten::V,әҙерләү,چمتوکول
1006,lieben::V,яратыу,مینه لرل
1007,mögen::V,һөйөү,خوښول
1008,mögen::V,һөйөү,علاقه لرل
1009,mögen::V,яратыу,خوښول
1010,mögen::V,яратыу,علاقه لرل
1011,lachen::V,көлөү,خندېدل
1012,rühren::V,ҡағылыу,اغېزه کول
1013,weinen::V,илау,ژړل
1014,schimpfen::V,һүгенеү,ښکنځا کول
1015,schimpfen::V,тиргәнеү,ښکنځا کول
1016,schimpfen::V,һуҡраныу,ښکنځا کول
1017,sich ärgern::V,асыуланыу,قهر راتلل
1018,sich fürchten::V,ҡурҡыу,ډارېدل
1019,fürchten::V,ҡурҡыу,ډارېدل
1020,fliehen::V,ҡасыу,تښتېدل
1021,flüchten::V,ҡасыу,تښتېدل
1022,sehen::V,күреү,لیدل
1023,anschauen::V,ҡарау,کتل
1024,ansehen::V,ҡарау,ننداره کول
1025,ansehen::V,тикшереү,ننداره کول
1026,hören::V,ишетеү,اورېدل
1027,zuhören::V,тыңлау,غوږ نیول
1028,probieren::V,татыу,څکه کول
1029,probieren::V,татыу,چاشنی کول
1030,riechen::V,еҫкәү,بويول
1031,fühlen::V,тойоу,حسول
1032,scheinen::V,кеүек күренеү,ښکارېدل
1033,scheinen::V,тойолоу,ښکارېدل
1034,zu sehen sein::V,күренеү,ښکارېدل
1035,vernehmen::V,ишетеү,خبرېدل
1036,frieren::V,туңыү,ساړه کېتل
1037,tun::V,яһау,کول
1038,tun::V,әшләү,کول
1039,können::V,алыу,کولای شول
1040,können::V,алыу,د لاسه کېدل
1041,können::V,мөмкин булыу,کولای شول
1042,können::V,мөмкин булыу,د لاسه کېدل
1043,wollen::V,теләү,غوښتل
1044,anfangen::V,башлау,شروع کول
1045,beenden::V,бөтөрөү,ختمول
1046,beenden::V,бөтөрөү,پای ته رسول
1047,beenden::V,тамамлау,ختمول
1048,beenden::V,тамамлау,پای ته رسول
1049,aufhören::V,туктау,بس کول
1050,gelingen::V,уңышлы булыу,موفق کېدل
1051,gelingen::V,уңышлы булыу,بریالی کېدل
1052,geraten::V,булып сығыу,کېدل
1053,öffnen::V,асыу,خلاصول
1054,öffnen::V,асыу,پرانیستل
1055,schließen::V,йомоу,تړل
1056,stellen::V,ҡуйыу,ایښودل
1057,setzen::V,урынлаштырыу,کښېنول
1058,legen::V,һалыу,ایښودل
1059,berühren::V,тейеү,لاس وهل
1060,berühren::V,ҡағылыу,لاس وهل
1061,verbinden::V,ҡушыу,تړل
1062,verbinden::V,бәйләү,تړل
1063,bedecken::V,ҡаплау,پوښول
1064,aufhängen::V,элеү,ځوړندول
1065,anzünden::V,тоҡандырыу,بلول
1066,aufheben::V,мендереү,پورته کول
1067,zurücklassen::V,ҡалдырыу,پرېښودل
1068,verlieren::V,юғалтыу,ورکول
1069,fallen lassen::V,төшөрөп ебәреү,له لاسه لوېدل
1070,machen::V,яһау,کول
1071,machen::V,эшләү,کول
1072,herstellen::V,эшләп сығарыу,جوړول
1073,herstellen::V,эшләп сығарыу,توليدول
1074,bauen::V,төҙөү,جوړول
1075,reparieren::V,төҙәтеү,ترمیمول
1076,verbessern::V,яҡшыртыу,اصلاح کول
1077,ändern::V,үҙгәртеү,تغیر ورکول
1078,graben::V,ҡаҙыу,کيندل
1079,beugen::V,бөгөү,ټیټول
1080,biegen::V,бөгөү,کږول
1081,drehen::V,өйрөлтөү,ګرځول
1082,drehen::V,әйләндереү,ګرځول
1083,wenden::V,әйләндереү,اړول
1084,umdrehen::V,түңкәреү,اړول
1085,heben::V,күтәреү,جګول
1086,heben::V,күтәреү,پورته کول
1087,heben::V,мендереү,جګول
1088,heben::V,мендереү,پورته کول
1089,hochheben::V,күтәреү,جګول
1090,ergreifen::V,тотоп алыу,نیول
1091,halten::V,тотоу,نیول
1092,drücken::V,ҡыҫыу,کښېکښل
1093,schieben::V,этеү,پوری وهل
1094,schieben::V,төртөү,پوری وهل
1095,kratzen::V,ҡырыу,ګرول
1096,lecken::V,ялау,څټل
1097,beißen::V,тешләү,چیچل
1098,abreißen::V,өҙөү,شکول
1099,abschneiden::V,ҡырҡыу,پرېکول
1100,binden::V,бәйләү,تړل
1101,stecken::V,ҡаҙау,ټومبل
1102,brechen::V,боҙоу,ماتول
1103,klopfen::V,шаҡылдау,ټکول
1104,hauen::V,туҡмау,ټکول
1105,kleben::V,йәбештереү,نښلول
1106,kleben::V,йәбештереү,سرېښول
1107,reiben::V,ыуыу,مږل
1108,reiben::V,ышҡыу,مږل
1109,streichen::V,яғыу,مښل
1110,schleifen::V,үткерләү,تېره کول
1111,schneiden::V,ҡырҡыу,غوڅول
1112,schneiden::V,ҡырҡыу,پرېکول
1113,rütteln::V,һелкетеү,خوڅول
1114,schütteln::V,һелкетеү,ښورول
1115,schwenken::V,болғау,خوڅول
1116,schütten::V,ҡойоу,اچول
1117,schütten::V,ҡойоу,تویول
1118,füllen::V,тултырыу,ډکول
1119,einwickeln::V,төрөү,پېچل
1120,einwickeln::V,төрөү,نغښتل
1121,tragen::V,алып барыу,وړل
1122,schleppen::V,һөйрәү,وړل
1123,ziehen::V,тартыу,کښل
1124,aufbewahren::V,һаҡлау,ساتل
1125,werfen::V,ырғытыу,اچول
1126,werfen::V,ырғытыу,غورځول
1127,fangen::V,тотоу,نیول
1128,fangen::V,тотоу,ګیرول
1129,packen::V,етеү,نیول
1130,packen::V,тотоп алыу,نیول
1131,verstecken::V,йәшереү,پټول
1132,teilen::V,бүлеү,وېشل
1133,teilen::V,бүлеү,تقسیمول
1134,schicken::V,ебәреү,لېږل
1135,schicken::V,ебәреү,استول
1136,bringen::V,килтереү,راوړل
1137,hinzufügen::V,өтәү,زیاتول
1138,bekommen::V,алыу,حاصلول
1139,erhalten::V,алыу,اخیستل
1140,nehmen::V,алыу,نیول
1141,nehmen::V,алыу,اخيستل
1142,wählen::V,һайлаү,خوښول
1143,auswählen::V,һайлап алыу,چنده کول
1144,bewahren::V,һаҡлау,ساتل
1145,behindern::V,тотҡарлыҡ яһау,مانع کېدل
1146,behindern::V,тотҡарлыҡ яһау,ممانعت کول
1147,verderben::V,боҙоу,خرابېدل
1148,beschädigen::V,боҙоу,ورانول
1149,zerbrechen::V,ҡыйратыу,ماتول
1150,zerreißen::V,йыртыу,څیرې کول
1151,zerstören::V,емереү,ړنګول
1152,zerstören::V,емереү,ورانول
1153,verbrennen::V,үртәү,سوځول
1154,geben::V,биреү,ورکول
1155,reichen::V,биреү,ورکول
1156,schenken::V,бүләк итеү,بښل
1157,versprechen::V,вәғәҙә биреү,لوز کول
1158,wünschen::V,теләу,غوښتل
1159,loben::V,маҡтау,ستایل
1160,loben::V,маҡтау,تمجید کول
1161,küssen::V,үбеү,ښکلول
1162,wiegen::V,бәүетеү,زنګول
1163,wiegen::V,тирбәтеү,زنګول
1164,zudecken::V,ҡаплау,پوښول
1165,wecken::V,уятыу,ويښول
1166,zeigen::V,күрһәтеү,ښودل
1167,führen::V,етәкләү,بیول
1168,lehren::V,уҡытыу,درس ورکول
1169,lehren::V,уҡытыу,تعلیم ورکول
1170,lehren::V,өйрәтеү,درس ورکول
1171,lehren::V,өйрәтеү,تعلیم ورکول
1172,unterrichten::V,уҡытыу,درس ورکول
1173,aufziehen::V,тәрбиәле,روزل
1174,leiten::V,етәкләү,رهبری کول
1175,leiten::V,етәкләү,لارښوونه کول
1176,leiten::V,етәкселек итеү,رهبری کول
1177,leiten::V,етәкселек итеү,لارښوونه کول
1178,antreiben::V,ашыҡтырыу,چټک کول
1179,lassen::V,мәжбүр итеү,اړکول
1180,einladen::V,саҡырыу,بلل
1181,vereinigen::V,берләштереү,متحد کول
1182,vereinigen::V,берләштереү,یوځای کول
1183,besuchen::V,килеп сығыу,کتنه کول
1184,treffen::V,тойоү,ليدل
1185,treffen::V,тойоү,تلقی کول
1186,treffen::V,осратыу,ليدل
1187,treffen::V,осратыу,تلقی کول
1188,treffen::V,ҡаршылау,ليدل
1189,treffen::V,ҡаршылау,تلقی کول
1190,sich versammeln::V,йыйылыу,راغونډېدل
1191,spielen::V,тартыу,لوبه کول
1192,singen::V,йырлау,سندرې وېل
1193,tanzen::V,бейеү,ګډېدل
1194,sich trennen::V,айырылышыу,بېلېدل
1195,verlassen::V,ташлау,ترک کول
1196,verlassen::V,ташлап китеү,ترک کول
1197,retten::V,ҡотҡарыу,نجات ورکول
1198,bewachen::V,һаҡлау,ساتل
1199,bewachen::V,һаҡлау,حفاظت کول
1200,schützen::V,һаҡлау,ژغورل
1201,verteidigen::V,яҡлау,دفاع کول
1202,sich schlagen::V,һуғышыу,جنګېدل
1203,schießen::V,атыу,ویشتل
1204,siegen::V,еңеү,غالبېدل
1205,ärgern::V,асыуландырыу,خپه کول
1206,schlagen::V,бәреү,وهل
1207,schlagen::V,туҡмау,وهل
1208,treten::V,тибеү,په لغته وهل
1209,treten::V,типкеләү,په لغته وهل
1210,stechen::V,сәнсеү,ټومبل
1211,stoßen::V,этеү,ټېل وهل
1212,stoßen::V,этеү,پوری وهل
1213,stoßen::V,төртөү,ټېل وهل
1214,stoßen::V,төртөү,پوری وهل
1215,stehlen::V,урлау,تښتول
1216,stehlen::V,урлау,غلا کول
1217,stören::V,ҡамасаулау,ماتول
1218,belästigen::V,бимазалау,ځورول
1219,belästigen::V,бимазалау,تکلیف ورکول
1220,belästigen::V,ҡамасаулау,ځورول
1221,belästigen::V,ҡамасаулау,تکلیف ورکول
1222,verbergen::V,йәшереү,پټول
1223,täuschen::V,ултыртыу,تېرایستل
1224,täuschen::V,ултыртыу,خطا ایستل
1225,betrügen::V,алдау,غولول
1226,töten::V,үлтереү,وژل
1227,töten::V,үлтереү,مړ کول
1228,wohnen::V,йәшәү,اوسېدل
1229,arbeiten::V,эшләү,کار کول
1230,sammeln::V,йыйыу,راټولول
1231,sammeln::V,йыйыу,راغونډول
1232,pflücken::V,өҙөү,شکول
1233,jagen::V,аулау,ښکار کول
1234,fischen::V,аулау,کب نيول
1235,fassen::V,тотоу,نیول
1236,fassen::V,тотоу,ګیرول
1237,hüten::V,көтөү,پوول
1238,treiben::V,ҡыуыу,بیول
1239,anbinden::V,бәйләү,تړل
1240,füttern::V,ашатыу,خوراک ورکول
1241,melken::V,һауыү,لوشل
1242,hacken::V,турау,پی کول
1243,hacken::V,тапау,پی کول
1244,gießen::V,ҡойоу,اوبه کول
1245,reifen::V,өлғөрөү,رسېدل
1246,zubereiten::V,бешереү,تیارول
1247,kochen::V,бешереү,پخول
1248,backen::V,бешереү,پخول
1249,braten::V,ҡурыу,وريتول
1250,umrühren::V,ҡатнаштырыу,لړل
1251,stricken::V,бәйләү,اوبدل
1252,nähen::V,тегеү,ګنډل
1253,färben::V,буяу,رنګول
1254,reinigen::V,таҙартыу,صافول
1255,waschen::V,йыуыу,مینځل
1256,abwischen::V,һөртөү,وچول
1257,spülen::V,сайҡау,کنګالول
1258,fegen::V,һепереү,جارو کول
1259,kehren::V,һепереү,جارو کول
1260,baden::V,һыу инеү,لمبېدل
1261,sich waschen::V,йыуыныу,ځان مينځل
1262,ausziehen::V,сисеү,کښل
1263,ausziehen::V,сисеү,ایستل
1264,anziehen::V,кейеү,اغوستل
1265,sich anziehen::V,кейенеү,کالی اغوستل
1266,kämmen::V,тарау,ګمنځول
1267,schmücken::V,биҙәү,ښکلی کول
1268,sagen::V,әйтеү,وېل
1269,sprechen::V,әйтеү,وېل
1270,sprechen::V,әйтеү,غږېدل
1271,sprechen::V,һөйләшеү,وېل
1272,sprechen::V,һөйләшеү,غږېدل
1273,reden::V,һөйләшеү,ګړېدل
1274,reden::V,һөйләшеү,خبرې کول
1275,sich unterhalten::V,әңгәмәләшеү,خبری کول
1276,fragen::V,һорау,پوښتنه کول
1277,bitten::V,үтенеү,غوښتل
1278,erzählen::V,һөйләү,کيسه کول
1279,erzählen::V,һөйләү,حکايت کول
1280,mitteilen::V,әйтеү,خبرول
1281,mitteilen::V,әйтеү,خبر ورکول
1282,nennen::V,атау,نوم ايښودل
1283,nennen::V,исемләү,نوم ايښودل
1284,rufen::V,саҡырыу,بلل
1285,prahlen::V,маҡтаныу,لاپې وهل
1286,prahlen::V,шапырыныу,لاپې وهل
1287,übersetzen::V,тәржемә итеү,ژباړل
1288,übersetzen::V,тәржемә итеү,ترجمه کول
1289,denken::V,уйлау,فکر کول
1290,glauben::V,ышаныу,باور کول
1291,bemerken::V,күреү,لیدل
1292,erkennen::V,таныу,پېژندل
1293,begreifen::V,аңлау,رسېدل
1294,begreifen::V,аңлау,پوهېدل
1295,verstehen::V,аңлау,پوهېدل
1296,lernen::V,өйрәнеү,زده کول
1297,lernen::V,өйрәнеү,درس لوستل
1298,wissen::V,белеү,پوهېدل
1299,sich erinnern an::V,хәтергә алыу,یادول
1300,sich erinnern an::V,хәтергә алыу,په یاد راوړل
1301,vergessen::V,онотоу,هېرول
1302,messen::V,үлсәү,اندازه کول
1303,zählen::V,һанау,شمارل
1304,rechnen::V,һанау,حسابول
1305,lesen::V,уҡыу,لوستل
1306,malen::V,һүрәт яһау,رسمول
1307,malen::V,рәсем төшөрөү,رسمول
1308,zeichnen::V,һүрәт яһау,رسمول
1309,zeichnen::V,рәсем төшөрөү,رسمول
1310,schreiben::V,яҙыу,لیکل
1311,besitzen::V,биләү,لرل
1312,kaufen::V,һатып алыу,رانیول
1313,verkaufen::V,һатыу,خرڅول
1314,bezahlen::V,түләү,تأدیه کول
1315,zahlen::V,түләү,کسات اخيستل
1316,beherrschen::V,биләү,تسلط لرل
1317,ertragen::V,түҙеү,زغمل
