,Concept_ID,bn,kn
516,kühl::A,শীতল,ತಂಪಾದ
517,frisch::A,তাজা,ನಿರ್ಮಲ
518,feucht::A,ভিজা,ಒದ್ದೆಯಾದ
519,nass::A,ভিজা,ಒದ್ದೆಯಾದ
520,trocken::A,শুষ্ক,ಶುಷ್ಕ
521,voll::A,পূর্ণ,ತುಂಬಿದ
522,leer::A,খালি,ಖಾಲಿ
523,offen::A,খোলা,ಮುಚ್ಚಲ್ಲದ
524,geschlossen::A,বন্ধ,ಮುಚ್ಚಿದ
525,sauber::A,নির্মল,ಶುದ್ಧ
526,schmutzig::A,নোংরা,ಅಶುದ್ಧ
527,roh::A,কাঁচা,ಹಸಿ
528,reif::A,পাকা,ಹಣ್ಣಾದ
529,lecker::A,সুস্বাদ,ಗುಚಿಕರ
530,süß::A,মিষ্ট,ಸಿಹಿ
531,bitter::A,তিক্ত,ಕಹಿ
532,sauer::A,টক,ಹುಳಿಯಾದ
533,hell::A,উজ্জ্বল,ಹೊಳೆಯುವ
534,dunkel::A,অন্ধকারময়,ಮಬ್ಬಾದ
535,schwarz::A,কালো,ಕಪ್ಪು
536,weiß::A,সাদা,ಬಿಳಿಯ
537,rot::A,লাল,ಕೆಂಪು
538,gelb::A,হলদে,ಹಳದಯ
539,blau::A,নীল,ನೀಲ
540,grün::A,সবুজ,ಕಾಯಾದ
541,grau::A,ছাই-রঙা,ಬೂದುಬಣ್ಣದ
542,bunt::A,রঙিন,ವರ್ಣರಂಜಿತ
543,billig::A,সস্তা,ಅಗ್ಗ
544,teuer::A,আক্রা,ದುಬಾರಿಯಾದ
545,wertvoll::A,মহার্ঘ,ಅಮೂಲ್ಯ
546,blind::A,কানা,ಅಂಧ
547,taub::A,বধির,ಕಿವುಡಾದ
548,kräftig::A,বিশাল,ಪ್ರಬಲ
549,stark::A,শক্তিশালী,ಶಕ್ತಿವಂತ
550,schwach::A,দুর্বল,ದುರ್ಬಲ
551,fett::A,মোটা,ಕೊಬ್ಬಿದ
552,schlank::A,কৃশ,ತೆಳ್ಳಗಿನ
553,hübsch::A,সুন্দর,ಅಂದವಾದ
554,böse::A,খারাপ,ಕೆಟ್ಟ
555,dumm::A,মূর্খ,ಮಂದ
556,faul::A,শ্রমবিমুখ,ಆಲಸ
557,fleißig::A,পরিশ্রমী,ಕಡಗುವ
558,geizig::A,ব্যয়কুণ্ঠ,ಜುಗ್ಗ
559,klug::A,দক্ষ,ಚತುರ
560,geschickt::A,পটু,ದಕ್ಷ
561,lieb::A,প্রেয়,ಪ್ರಿಯ
562,lustig::A,প্রফুল্ল,ಖುಷಿಯಾದ
563,sanft::A,নম্র,ಸೌಮ್ಯ
564,hungrig::A,ক্ষুধার্ত,ಹಸಿದ
565,krank::A,অসুস্থ,ಅಸ್ವಸ್ಥ
566,nackt::A,উলঙ্গ,ನಗ್ನ
567,traurig::A,দুঃখিত,ದುಃಖಿತ
568,lebendig::A,জীবিত,ಜೀವಂತ
569,gut::A,ভালো,ಒಳ್ಳೆಯ
570,schlecht::A,মন্দ,ದುಷ್ಟ
571,richtig::A,ঠিক,ಸರಿ
572,schlimm::A,কদর্য,ಅಸಹ್ಯ
573,wahr::A,বাস্তব,ನಿಜ
574,alt::A,পুরাতন,ಮುದಿ
575,neu::A,নব,ಹೊಸ
576,neu::A,নূতন,ಹೊಸ
577,ehemalig::A,পূর্বকালীন,ಮಾಜೀ
578,alt[Lebewesen]::A,বৃদ্ধ,ವೃದ್ಧ
579,jung::A,তরুণ,ಎಳ
580,arm::A,ক্ষুদ্র,ಬಡ
581,reich::A,ধনবান্,ಶ್ರೀಮಂತ
582,bekannt::A,সুপরিচিত,ಅಪ್ತ
583,berühmt::A,বিখ্যাত,ಪ್ರಸಿದ್ಧ
584,fremd::A,বিদেশি,ಪರಕೀಯ
585,verschieden::A,বিসদৃশ,ಬೇರೆ
586,nah::A,নিকটবতী,ಹತ್ತಿರವಾದ
587,fern::A,দুরবতী,ದೂರದ
588,linker::A,বাম,ಎಡ
589,rechter::A,ডান,ಬಲ
590,rechter::A,ডাইন,ಬಲ
591,anderer::A,অন্যতর,ಇತರ
592,erster::A,প্রথম,ಪ್ರಥಮ
593,zweiter::A,দ্বিতীয়,ದ್ವಿತೀಯ
594,dritter::A,তৃতীয়,ಮೂರನೆಯಜಗತ್ತು
595,letzter::A,সর্বশেষ,ಅಂತ್ಯ
596,allein::ADV,একক,ಒಬ್ಬನೇ
597,auf einmal::ADV,জলদি,ಒಡನೆ
598,zusammen::ADV,একসঙ্গে,ಒಟ್ಟಿಗೆ
599,lange::ADV,লম্বা,ದೀರ್ಘ
600,plötzlich::ADV,হঠাৎ,ಅನಾಮತ್ತು
601,sofort::ADV,মুহ্ণর্তমধ্যে,ಜಾಗ್ರತೆ
602,später::ADV,পশ্চাতে,ತರುವಾಯ
603,jetzt::ADV,এখন,ಈಗ
604,heute::ADV,আজ,ಇಂದು
605,morgen::ADV,আগামিকাল,ನಾಳೆ
606,bald::ADV,অস্পকালমধ্যে,ಬೇಗ
607,dann::ADV,তখন,ಆಗ
608,gestern::ADV,গতকাল,ನಿನ್ನೆ
609,einst::ADV,একবার মাত্র,ಪೂರ್ವದಲ್ಲಿ
610,damals::ADV,তখন,ಆಗ
611,danach::ADV,পরে,ಆಮೇಲೆ
612,vorher::ADV,আগে,ಮುಂಚೆ
613,zuerst::ADV,আগে,ಮೊದಲಿಗೆ
614,einmal::ADV,একবার,ಒಮ್ಮೆ
615,manchmal::ADV,কখনও কখনও,ಆಗಾಗ
616,oft::ADV,ঘনঘন,ಅನೇಕಸಲ
617,immer::ADV,সর্বদা,ಯಾವಾಗಲೂ
618,niemals::ADV,কখলও নহে,ಯಾವಾಗಲೂ ಇಲ್ಲ
619,hier::ADV,এখানে,ಇಲ್ಲಿ
620,hierhin::ADV,এখানে,ಇತ್ತ
621,von hier::ADV,ত্রই স্তান হইতে,ಇಲ್ಲಿಂದ
622,dort::ADV,ওখানে,ಅಲ್ಲಿ
623,dorthin::ADV,ওখানে,ಅಲ್ಲಿಗೆ
624,geradeaus::ADV,অগ্রগামী,ಸೀದಾ
625,vorwärts::ADV,সন্মুখিকে,ಮುನ್ನೆಡೆವ
626,rückwärts::ADV,খিরিয়া,ಹಿಂದುಗಡೆಗೆ
627,zurück::ADV,পিঠ,ಹಿಂದಕ್ಕೆ
628,unten::ADV,নীচে,ಕೆಳಗೆ
629,hinab::ADV,নিম্নগামী,ಕೆಳಕ್ಕೆ
630,oben::ADV,উপরে,ಮೇಲೆ
631,hinauf::ADV,উচ্চতর অংশে,ಮೇಲಕ್ಕೆ
632,überall::ADV,সর্বত্র,ಎಲ್ಲಸ್ಥಳಗಳು
633,nicht::ADV,না,ಇಲ್ಲ
634,nicht::ADV,না,ಅಲ್ಲ
635,ein wenig::ADV,অল্প,ತುಸು
636,kaum::ADV,কষ্টসহকাবে,ಕಠಿನವಾಗಿ
637,sehr::ADV,খুব,ಬಹು
638,so::ADV,তত,ಅಷ್ಟು
639,noch::ADV,এখন পর্যস্ত,ಇನ್ನು
640,nur::ADV,শুধু,ಕೇವಲ
641,schon::ADV,ইতঃপুর্বে,ಆಗಲೇ
642,wieder::ADV,আবার,ಪುನಃ
643,vergebens::ADV,বিফলে,ನಿಷ್ಫಲವಾಗಿ
644,vor::PRP,সম্মুখে,ಮುಂದೆ
645,hinter::PRP,পশ্চাতে,ಹಿಂದ
646,unter::PRP,নীচে,ಕೆಳ
647,durch::PRP,দ্বারা,ನೇರವಾಗಿ
648,neben::PRP,কাছে,ಅಧರ ಬಲಿಕ
649,zwischen::PRP,মধ্যে,ನಡುವೆ
650,wegen::PRP,জন্য,ಅಧಕ್ಕಗಿ
651,dies::PRN,এটা,ಈ
652,das::PRN,ওটা,ಅದು
653,alles::PRN,সব,ಎಲ್ಲ
654,ich::PRN,আমি,ನಾನು
655,du::PRN,তুমি,ನೀನು
656,er::PRN,উনি,ಅವನು
657,er::PRN,উনি,ಇವನು
658,wir::PRN,আমরা,ನಾವು
659,ihr::PRN,তোমরা,ನೀವು
660,sie::PRN,তারা,ಅವರು
661,was::FPRN,কি,ಏನು
662,wer::FPRN,কে,ಯಾರಿಗೆ
663,wo::FADV,কোথায়,ಎಲ್ಲಿ
664,wohin::FADV,কোথায়,ಎಲ್ಲಿಗೆ
665,wie::FADV,কেমন,ಹೇಗೆ
666,warum::FADV,কেন,ಏಕೆ
667,wieviel::FNUM,কত,ಎಷ್ಟು
668,eins::NUM,অক,ಒಂದು
669,zwei::NUM,দুই,ಎರಡು
670,drei::NUM,তিন,ಮೂರು
671,vier::NUM,চার,ನಾಲ್ಕು
672,fünf::NUM,পাঁচ,ಅಯ್ದು
673,sechs::NUM,ছয়,ಆರು
674,sieben::NUM,সাত,ಏಳು
675,acht::NUM,আট,ಎಂಟು
676,neun::NUM,নয়,ಒಂಭಬತ್ತು
677,zehn::NUM,দশ,ಹತ್ತು
678,elf::NUM,এগারো,ಹನ್ನೊಂದು
679,zwölf::NUM,দ্বাদশ,ಹನ್ನೆರಡು
680,zwanzig::NUM,বিশ,ಇಪ್ಪತ್ತು
681,dreißig::NUM,ত্রিশ,ಮೂವತ್ತು
682,vierzig::NUM,চল্লিশ,ನಲವತ್ತು
683,fünfzig::NUM,পঞ্চাশ,ಐವತ್ತು
684,sechzig::NUM,ষাট,ಅರುವತ್ತು
685,siebzig::NUM,সত্তর,ಎಪ್ಪತ್ತು
686,achtzig::NUM,আশি,ಎಂಬತ್ತು
687,neunzig::NUM,নব্বুই,ತೊಂಬತ್ತು
688,hundert::NUM,শত,ನೂರು
689,tausend::NUM,হাজার,ಸಾವಿರ
690,und::CNJ,আর,ಮತ್ತು
691,und::CNJ,এবং,ಮತ್ತು
692,oder::CNJ,বা,ಅಥವಾ
693,stehen::V,দাঁড়ানো,ನಿಲ್ಲು
694,sitzen::V,বসা,ಕುಳ್ಳಿರು
695,liegen::V,শোয়া,ಮಲಗಿಕೊ
696,hängen::V,ঝোলা,ಇಳಿಯಬಿಡು
697,werden::V,হইয়া উঠা,ಆಗು
698,passieren::V,ঘটা,ಆಗು
699,beginnen::V,আরম্ভ হওয়া,ಆರಂಭಿಸು
700,enden::V,শেষ হওয়া,ಕೊನೆಗಾಣು
701,wechseln::V,রূপাস্তর করা,ಮಾರ್ಪಡಿಸು
702,aufgehen[Sonne]::V,উদিত হওয়া,ಮೂಡು
703,untergehen[Sonne]::V,অস্ত যাওয়া,ಮುಳುಗು
704,scheinen[Sonne]::V,আলো দেওয়া,ಹೊಳೆ
705,donnern::V,বজ্রধ্বনি করা,ಗುಡುಗಾಗು
706,wehen::V,প্রবাহিত হওয়া,ತೀಡು
707,strömen::V,প্রবাহিত হওয়া,ಹರಿ
708,fließen::V,ছুটা,ಹರಿ
709,sich drehen::V,পাক খাওয়া,ಸುತ್ತು
710,schwanken::V,দোলা,ಓಲಾಡು
711,schwingen::V,দোলা,ತೂಗು
712,fallen::V,পড়া,ಉದುರು
713,brennen::V,সেঁকা,ಉರಿ
714,rauchen::V,ধোঁয়া ছড়ান,ಹೊಗೆಬಿಡು
715,regnen::V,বর্ষণ_করা,ಸುರಿ
716,gefrieren::V,হিমায়িত হওয়া,ಹೆಪ್ಪುಗಟ್ಟು
717,tauen::V,গলা,ಬೆಚ್ಚಗಾಗು
718,schmelzen::V,গলা,ಕರಗು
719,trocknen::V,শুষ্ক করা,ಒಣಗು
720,sieden::V,ফোঁড়া,ಕುದಿ
721,faulen::V,ক্ষয় হওয়া,ಕೊಳೆ
722,verfaulen::V,ক্ষয় হওয়া ,ನಶಿಸು
723,reißen::V,ছিঁড়া,ಒಡೆ
724,versinken::V,ডুবা,ಮುಳುಗು
725,vergehen::V,যাওয়া,ಸಾಗು
726,erscheinen::V,আসা,ತೋರು
727,verschwinden::V,অদৃশ্য হওয়া,ಮಾಯವಾಗು
728,sinken::V,হ্রাস হওয়া,ಕುಸಿ
729,abnehmen::V,হ্রাস হওয়া,ತಗ್ಗು
730,zunehmen::V,বৃদ্ধি পাওয়া,ಬೆಳೆ
731,steigen::V,ওঠা,ಉಬ್ಬು
732,wachsen::V,বড় হওয়া,ಬೆಳೆ
733,glänzen::V,জ্বলা,ಮಿರುಗು
734,funkeln::V,জ্বল্জ্বল করা,ಮಿನುಗು
735,läuten::V,রুসুঝুসু করা,ಬಾರಿಸು
736,klingeln::V,বাজা,ಅನುರಣಿಸು
737,klirren::V,টুংটাং-শব্দ করা,ಕಿಣಿಕಿಣಿಸು
738,brausen::V,গর্জন করা,ಅಬ್ಬರಿಸು
739,rauschen::V,মর্মরধ্বনি করা,ಮರ್ಮರಗುಟ್ಟಿಸು
740,klingen::V,শব্দ করা,ಉಸಿರು
741,bellen::V,ঘেউ ঘেউ করা,ಬಗುಳು
742,heulen::V,গর্জন করা,ಅರಚು
743,blasen::V,ফুঁ দেওয়া,ಗಾಳಿ ಊದು
744,pfeifen::V,শিস্ দেওয়া,ಸಿಳ್ಳೆಯೂದು
745,schreien::V,চিৎকার করা,ಕರೆ
746,stöhnen::V,গোঁ-গো করা,ನರಳು
747,zittern::V,কাঁপা,ನಡುಗು
748,leben::V,বাঁচা,ಇರು
749,geboren werden::V,জন্মানো,ಉಂಟಾಗು
750,atmen::V,শ্বাস ফেলা,ಉಸಿರು
751,trinken::V,পান করা,ಕುಡಿ
752,essen::V,ভক্ষণ করা,ತಿನ್ನು
753,schlucken::V,গেলা,ನುಂಗು
754,müde werden::V,পরিশ্রান্ত হওয়া,ಬಳಲು
755,einschlafen::V,নিদ্রামগ্ন হওয়া,ನಿದ್ಧೆಹೋಗು
756,schlafen::V,নিদ্রা যাওয়া,ನಿದ್ರಿಸು
757,aufwachen::V,জাগা,ಏಳು
758,aufstehen::V,জাগা,ಏಳು
759,sich erholen::V,আরাম করা,ಸುಧಾರಿಸು
760,krank werden::V,অসুস্থ হত্তয়া,ಬೇನೆಬೀಳು
761,krank sein::V,রূগ্ণ হত্তয়া,ಕೆಟ್ಟ ಎಂದು
762,schmerzen::V,কন্কন করা,ಕಚ್ಚು
763,husten::V,কাশা,ಕೆಮ್ಮು
764,genesen::V,আরোগ্য হওয়া,ಮತ್ತೆಹೊದಿಸು
765,sterben::V,মারা যাওয়া,ಮೃತಪಡು
766,umkommen::V,মারা যাওয়া,ಹಾಳಾಗು
767,sich bewegen::V,চলা,ಚಲಿಸು
768,sich rühren::V,নড়া,ಕದಲು
769,sich erheben::V,উদিত হওয়া,ಏಳು
770,sich setzen::V,বসা,ಕೂರು
771,hinfallen::V,পড়া,ಬೀಳು
772,laufen::V,হাঁটা,ನಡೆ
773,schreiten::V,হাঁটা,ಮೆಲ್ಲಗೆ ನಡೆ
774,spazierengehen::V,পায়চারি করা,ವಿಹರಿಸು
775,eilen::V,ত্বরাম্বিত করা,ಮುನ್ನುಗ್ಗು
776,sich beeilen::V,ত্বরাম্বিত করা,ಆತುರಪಡು
777,sausen::V,ধেয়ে যাওয়া,ಒಗೆ
778,rennen::V,চলা,ಓಡು
779,springen::V,লাফানো,ಜಿಗಿ
780,klettern::V,আরোহণ করা,ಏರು
781,schaukeln::V,দোলা,ತೂಗು
782,kriechen::V,হামাগুড়ি দেওয়া,ತೆವಳು
783,schwimmen::V,সাঁতার কাটা,ಈಜು
784,tauchen::V,ডোবা,ಕೆಳಗಿಳಿ
785,rudern::V,দাঁড় টানা,ಸಾಗಿಸು
786,fahren::V,চালান,ನಡೆಸು
787,fliegen::V,ওড়া,ಹಾರು
788,gehen::V,যাওয়া,ಹೋಗು
789,weggehen::V,প্রস্থান করা,ಹೊರಡು
790,abfahren::V,প্রস্থান করা,ತೆರಳು
791,anhalten::V,থামা,ನಿಲ್ಲು
792,hineingehen::V,ঢোকা,ಒಳಹೊಗು
793,eintreten::V,ঢোকা,ಒಳಹೊಗು
794,kommen::V,আসা,ಬರು
795,ankommen::V,আসা,ಬರು
796,zurückkommen::V,ফিরা,ಹಿಂದಿರುಗು
797,bleiben::V,থাকা,ಇರು
798,warten::V,অপেক্ষা করা,ಇರು
799,erwarten::V,অপেক্ষা করা,ನಿರೀಕ್ಷಿಸು
800,suchen::V,খোঁজ করা,ಹುಡುಕು
801,finden::V,পাওয়া,ಕಂಡುಕೊ
802,versuchen::V,পরখ করা,ಪ್ರಯತ್ನಿಸು
803,vorbereiten::V,প্রস্তুত করা,ಸಿದ್ಧವಾಗು
804,lieben::V,ভালবাসা,ಪ್ರೀತಿಸು
805,mögen::V,পছন্দ করা,ಇಷ್ಟಪಡು
806,lachen::V,হাসা,ನಗು
807,rühren::V,হৃদয়ম্পর্শ করা,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
808,weinen::V,কাঁদা,ಅಳು
809,schimpfen::V,নালিশ করা,ಗೊಣಗು
810,sich ärgern::V,রাগ হত্তয়া,ಗಣಗಾಡು
811,sich fürchten::V,ভয় করা,ನಡುಗು
812,fürchten::V,ডরা,ಹೆದರು
813,fliehen::V,পালানো,ಓಡಿಹೋಗು
814,flüchten::V,পালানো,ಪಾರಾಗು
815,sehen::V,দেখা,ಕಾಣು
816,anschauen::V,দেখা,ನೋಡು
817,ansehen::V,দেখা,ನಿರೀಕ್ಷಿಸು
818,hören::V,শোনা,ಕೇಳು
819,zuhören::V,শোনা,ಆಲಿಸು
820,probieren::V,পরখ করা,ರುಚಿ ನೋಡು
821,riechen::V,শুঁকা,ಮೂಸು
822,fühlen::V,অনুভব করা,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
823,scheinen::V,মনে হত্তয়া,ತೋರು
824,zu sehen sein::V,দেখা দেত্তয়া,ಕಾಣಿಸು
825,vernehmen::V,শোনা,ಕೇಳು
826,frieren::V,শীত লাগা,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
827,tun::V,করা,ಮಾಡು
828,können::V,পারা,ಮಾಡಬಲ್ಲ
829,wollen::V,ইচ্ছা করা,ಬಯಸು
830,anfangen::V,আরম্ভ করা,ಪ್ರಾರಂಭಿಸು
831,beenden::V,শেষ করা,ನಿಲ್ಲಿಸು
832,aufhören::V,থামা,ಮುಗಿಸು
833,gelingen::V,সিদ্ধিলাভ করা,ಯಶಸ್ವಿಯಾಗು
834,geraten::V,পরিণত হত্তয়া,ಉತ್ಪತ್ತಿಮಾಡು
835,öffnen::V,খোলা,ತೆರೆ
836,schließen::V,বন্ধ করা,ಮುಚ್ಚು
837,stellen::V,স্থাপন করা,ಇಕ್ಕು
838,setzen::V,স্থাপন করা,ಇಡು
839,legen::V,স্থাপন করা,ಇಡು
840,berühren::V,স্পর্শ করা,ತಾಕು
841,verbinden::V,সংযুক্ত করা,ಕೂಡಿಸು
842,bedecken::V,ঢাকা,ಮುಚ್ಚು
843,aufhängen::V,ঝুলানো,ತೂಗುಹಾಕು
844,anzünden::V,জ্বালান,ಹತ್ತಿಸು
845,aufheben::V,কুড়াইয়া তোলা,ಆಯಿ
846,zurücklassen::V,পরিত্যাগ করা,ಬಿಡು
847,verlieren::V,হারান,ಕಳೆ
848,fallen lassen::V,ফেলা,ಬೀಳಿಸು
849,machen::V,গঠন করা,ಮಾಡು
850,herstellen::V,সৃষ্টি করা,ತಯಾರಿಸು
851,bauen::V,নির্মাণ করা,ಕಟ್ಟು
852,reparieren::V,মেরামত করা,ಸರಿಪಡಿಸು
853,verbessern::V,উন্নতিলাভ করা,ತಿದ್ದು
854,ändern::V,পরিবর্তিত করা,ಬದಲಾಯಿಸು
855,graben::V,খনন করা,ಅಗೆ
856,beugen::V,নোয়া,ಬಗ್ಗಿಸು
857,biegen::V,নোয়া,ಬಗ್ಗಿಸು
858,drehen::V,ঘোরান,ತಿರುಗು
859,wenden::V,উলটাইয়া দেত্তয়া,ತಿರುಗು
860,umdrehen::V,উলটানো,ತಿರುಗಿಸು
861,heben::V,উত্তোলন করা,ಎತ್ತು
862,hochheben::V,উঁচু করা,ಎತ್ತು
863,ergreifen::V,দখল করা,ಆಕ್ರಮಿಸು
864,halten::V,ধরা,ಹಿಡಿ
865,drücken::V,টেপা,ಒತ್ತು
866,schieben::V,ঠেলা,ನೂಕು
867,kratzen::V,চাঁচা,ತರಚಿಕೊಳ್ಳು
868,lecken::V,চাটা,ನೆಕ್ಕು
869,beißen::V,দংশন করা,ಕಚ್ಚು
870,abreißen::V,বিচ্ছিন্ন করা,ಹರಿ
871,abschneiden::V,বিচ্ছিন্ন করা,ಕತ್ತರಿಸು
872,binden::V,বন্ধন করা,ಕಟ್ಟು
873,stecken::V,বিদ্ধ করা,ಸಿಕ್ಕಿಸು
874,brechen::V,ভাঙা,ಮುರಿ
875,klopfen::V,আঘাত করা,ತಟ್ಟು
876,hauen::V,আঘাত করা,ಹೊಡೆ
877,kleben::V,সাঁটা,ಅಂಟಿಸು
878,reiben::V,ঘষা,ಉಜ್ಜು
879,streichen::V,ছড়াইয়া,ಹರಡು
880,schleifen::V,ধার দেওয়া,ಮಸೆ
881,schneiden::V,কাটা,ಕತ್ತರಿಸು
882,rütteln::V,নাড়ান,ಕುಲುಕಿಸು
883,schütteln::V,নড়া,ಅಲುಗಿಸು
884,schwenken::V,দোলা,ತೂಗಾಡು
885,schütten::V,বর্ষণ করা,ಎರೆ
886,füllen::V,পরিপূর্ণ করা,ತುಂಬಿಸು
887,einwickeln::V,মুড়া,ಹೊದಿಸು
888,tragen::V,বহন করা,ಹೊರು
889,schleppen::V,টানা,ಜಗ್ಗು
890,ziehen::V,টানা,ಎಳೆ
891,aufbewahren::V,রাখা,ಇಟ್ಟುಕೊ
892,werfen::V,ছুড়া,ಎಸೆ
893,fangen::V,লোফা,ಹಿಡಿ
894,packen::V,ধরা,ಸೆಳೆ
895,verstecken::V,গোপন করা,ಮುಚ್ಚಿಡು
896,teilen::V,বিভক্ত করা,ವಿಭಜಿಸು
897,schicken::V,প্রেরণ করা,ಕಳುಹಿಸು
898,bringen::V,আনা,ತರು
899,hinzufügen::V,একত্র করা,ಕೂಡಿಸು
900,bekommen::V,পাওয়া,ಸಂಪಾದಿಸು
901,erhalten::V,পাওয়া,ಪಡೆ
902,nehmen::V,নেওয়া,ಹಿಡಿ
903,wählen::V,বাছা,ಆರಿಸು
904,auswählen::V,বাছা,ಆಯಿ
905,bewahren::V,বাঁচাইয়া রাখা,ರಕ್ಷಿಸಿಡು
906,behindern::V,বাধা দেওয়া,ಅಡ್ಡಿಮಾಡು
907,verderben::V,নষ্ট করা,ಕೆಡಿಸು
908,beschädigen::V,ক্ষতি করা,ಹಾಳುಮಾಡು
909,zerbrechen::V,ভাঙ্গিয়া যাওয়া,ಮುರಿ
910,zerreißen::V,ছিঁড়া,ಸೀಳು
911,zerstören::V,বিনাশ করা,ಅಳಿಸು
912,verbrennen::V,দহন করা,ಸುಡು
913,geben::V,দেওয়া,ಕೊಡು
914,reichen::V,দেওয়া,ಕೊಡು
915,schenken::V,উপহার দেত্তয়া,ಅರ್ಪಿಸು
916,versprechen::V,প্রতিশ্রুতি দেওয়া,ವಾಗ್ದಾನಮಾಡು
917,wünschen::V,আকাঙ্ক্ষা করা,ಬಯಸು
918,loben::V,প্রশংসা করা,ಹೊಗಳು
919,küssen::V,চুম্বন করা,ಚುಂಬಿಸು
920,wiegen::V,দুলানো,ತೂಗು
921,zudecken::V,ঢাকা,ಹಾಸು
922,wecken::V,জাগানো,ಎಬ್ಬಿಸು
923,zeigen::V,দেখানো,ತೋರಿಸು
924,führen::V,পথ দেখানো,ದಾರಿತೋರಿಸು
925,lehren::V,শেখানো,ಕಲಿಸು
926,unterrichten::V,শিক্ষা দেওয়া,ಬೋಧಿಸು
927,aufziehen::V,পালন করা,ಸಲಹು
928,leiten::V,পরিচালনা করা,ಮುಂದಾಳಾಗಿರು 
929,antreiben::V,চালনা করা,ಓಡಿಸು
930,lassen::V,অনুমতি দেওয়া,ಮಾಡಲುಬಿಡು
931,einladen::V,নিমন্ত্রণ করা,ಆಹ್ವಾನಿಸು
932,vereinigen::V,এক করা,ಒಂದಾಗು
933,besuchen::V,দেখিতে যাওয়া,ಭೇಟಿಯಾಗು
934,treffen::V,সন্মুখীন হওয়া,ಸಂಧಿಸು
935,sich versammeln::V,জড়ো হওয়া,ನೆರೆ
936,spielen::V,খেলা,ಆಡು
937,singen::V,গাওয়া,ಹಾಡು
938,tanzen::V,নাচা,ಕುಣಿ
939,sich trennen::V,পৃথক করা,ಪ್ರತ್ಯೇಮಾಡು
940,verlassen::V,পরিত্যাগ করা,ಕಳೆ
941,retten::V,উদ্ধার করা,ರಕ್ಷಿಸು
942,bewachen::V,পাহারা দেওয়া,ಕಾಪಾಡು
943,schützen::V,রক্ষা করা,ಸಂರಕ್ಷಿಸು
944,verteidigen::V,রক্ষা করা,ಕಾಪಿಡು
945,sich schlagen::V,লড়াই করা,ಕಿತ್ತಾಟ
946,schießen::V,তীরবেগে ছোটা,ಎಸೆ
947,siegen::V,জেতা,ಗೆಲ್ಲು
948,ärgern::V,বিরক্ত করা,ರೇಗಿಸು
949,schlagen::V,আঘাত করা,ಹೊಡೆ
950,treten::V,লাথি মারা,ಒದೆ
951,stechen::V,দংশন করা,ಚುಚ್ಚು
952,stoßen::V,ঠেলা,ತಳ್ಳು
953,stehlen::V,অপহরণ করা,ಕದಿ
954,stören::V,ঘাঁটান,ಕತಕು
955,belästigen::V,বিরক্ত করা,ತೊಂದರೆ
956,verbergen::V,গোপন করা,ಮರೆಮಾಜು
957,täuschen::V,প্রবঞ্চনা করা,ಠಕ್ಕಿಸು
958,betrügen::V,প্রতারণা করা,ವಂಚಿಸು
959,töten::V,হত্যা করা,ಕೊಲ್ಲು
960,wohnen::V,বাস করা,ವಾಸಿಸು
961,arbeiten::V,কাজ করা,ಕೆಲಸ ಮಾಡು
962,sammeln::V,সংগ্রহ করা,ಸಂಚಯಿಸು
963,pflücken::V,চয়ন করা,ಬಿಡಿಸು
964,jagen::V,শিকার করা,ಬೇಟೆಯಾಡು
965,fischen::V,মাছ ধরা,ಮೀನು ಹಿಡಿ
966,fassen::V,ধরা,ಹಿಡಿ
967,hüten::V,যুথভুক্ত করা,ಗುಂಪುಸೇರಿಸು
968,treiben::V,চালনা করা,ದಬ್ಬು
969,anbinden::V,বন্ধন করা,ಬಿಗಿ
970,füttern::V,ভোজন করানো,ಮೇಯಿಸು
971,melken::V,দুগ্ধ দোহন করা,ಹಾಲು ಕರೆ
972,hacken::V,কাটা,ತುಂಡರಿಸು
973,gießen::V,বর্ষণ করা,ನೀರುಹಾಕು
974,reifen::V,পাকা,ಕಳಿ
975,zubereiten::V,রন্ধন করা,ಅಡಿಗೆಮಾಡು
976,kochen::V,রন্ধন করা,ಅಡು
977,backen::V,সেকা,ಬೇಯಿಸು
978,braten::V,ভাজা,ಕರಿ
979,umrühren::V,নড়ানো,ಕಲಕು
980,stricken::V,বোনা,ಹೆಣೆ
981,nähen::V,সেলাই করা,ಹೊಲಿ
982,färben::V,রঞ্জিত করা,ಬಣ್ಣ ಹತ್ತು
983,reinigen::V,পরিষ্কার করা,ಸ್ವಚ್ಛಮಾಡು
984,waschen::V,পরিষ্কার করা,ತೊಳೆ
985,abwischen::V,মুছা,ಒರಸು
986,spülen::V,পরিষ্কার করা,ಗಲಬರಿಸು
987,fegen::V,ঝাঁট দেওয়া,ಗುಡಿಸು
988,kehren::V,ঝাঁট দেওয়া,ಗುಡಿಸು
989,baden::V,অবগাহন করা,ಸ್ನಾನಮಾಡು
990,sich waschen::V,ধোয়া,ತೊಳೆ
991,ausziehen::V,খুলা,ಬಿಚ್ಚು
992,anziehen::V,গায়ে দেত্তয়া,ಹಾಕು
993,sich anziehen::V,পোশাক পরা,ಹಾಕು
994,kämmen::V,আঁচড়ানো,ಬಾಚು
995,schmücken::V,সাজান করা,ಅಲಂಕರಿಸು
