,Concept_ID,nl,pl
832,unter::PRP,onder,pod
833,unter::PRP,beneden,pod
834,durch::PRP,door,przez
835,neben::PRP,naast,obok
836,zwischen::PRP,tussen,między
837,wegen::PRP,wegens,z powodu
838,wegen::PRP,vanwege,z powodu
839,dies::PRN,dit,to
840,das::PRN,dat,to
841,alles::PRN,alles,wszystko
842,ich::PRN,ik,ja
843,du::PRN,je,ty
844,du::PRN,jij,ty
845,er::PRN,hij,on
846,wir::PRN,we,my
847,wir::PRN,wij,my
848,ihr::PRN,jullie,wy
849,sie::PRN,ze,oni
850,sie::PRN,zij,oni
851,was::FPRN,wat,co
852,wer::FPRN,wie,kto
853,wo::FADV,waar,gdzie
854,wohin::FADV,waarheen,dokąd
855,wie::FADV,hoe,jak
856,warum::FADV,waarom,dlaczego
857,wieviel::FNUM,hoeveel,ile
858,eins::NUM,één,jeden
859,zwei::NUM,twee,dwa
860,drei::NUM,drie,trzy
861,vier::NUM,vier,cztery
862,fünf::NUM,vijf,pięć
863,sechs::NUM,zes,sześć
864,sieben::NUM,zeven,siedem
865,acht::NUM,acht,osiem
866,neun::NUM,negen,dziewięć
867,zehn::NUM,tien,dziesięć
868,elf::NUM,elf,jedenaście
869,zwölf::NUM,twaalf,dwanaście
870,zwanzig::NUM,twintig,dwadzieścia
871,dreißig::NUM,dertig,trzydzieści
872,vierzig::NUM,veertig,czterdzieści
873,fünfzig::NUM,vijftig,pięćdziesiąt
874,sechzig::NUM,zestig,sześćdziesiąt
875,siebzig::NUM,zeventig,siedemdziesiąt
876,achtzig::NUM,tachtig,osiemdziesiąt
877,neunzig::NUM,negentig,dziewięćdziesiąt
878,hundert::NUM,honderd,sto
879,tausend::NUM,duizend,tysiąc
880,und::CNJ,en,i
881,oder::CNJ,of,lub
882,oder::CNJ,of,albo
883,stehen::V,staan,stać
884,sitzen::V,zitten,siedzieć
885,liegen::V,liggen,leżeć
886,hängen::V,hangen,wisieć
887,werden::V,worden,zostać
888,werden::V,worden,stać się
889,passieren::V,gebeuren,dziać się
890,passieren::V,gebeuren,zdarzyć się
891,beginnen::V,beginnen,zacząć się
892,enden::V,eindigen,kończyć się
893,wechseln::V,wijzigen,zmienić się
894,wechseln::V,veranderen,zmienić się
895,aufgehen[Sonne]::V,opgaan,wzejść
896,untergehen[Sonne]::V,ondergaan,zajść
897,scheinen[Sonne]::V,schijnen,świecić
898,donnern::V,donderen,grzmieć
899,wehen::V,waaien,wiać
900,strömen::V,stromen,płynąć
901,strömen::V,stromen,lać się
902,fließen::V,vloeien,ciec
903,fließen::V,vloeien,płynąć
904,sich drehen::V,draaien,obracać się
905,sich drehen::V,zich draaien,obracać się
906,schwanken::V,wankelen,chwiać się
907,schwingen::V,zwieren,wahać się
908,fallen::V,vallen,padać
909,brennen::V,branden,palić się
910,rauchen::V,roken,dymić
911,rauchen::V,roken,dymić się
912,regnen::V,regenen,padać
913,gefrieren::V,bevriezen,zamarznąć
914,tauen::V,dooien,tajać
915,schmelzen::V,smelten,topnieć
916,trocknen::V,drogen,schnąć
917,sieden::V,koken,wrzeć
918,sieden::V,koken,kipieć
919,sieden::V,zieden,wrzeć
920,sieden::V,zieden,kipieć
921,faulen::V,rotten,gnić
922,verfaulen::V,verrotten,zgnić
923,reißen::V,scheuren,urywać się
924,versinken::V,verzinken,tonąć
925,vergehen::V,vergaan,przechodzić
926,erscheinen::V,opdagen,zjawiać się
927,erscheinen::V,verschijnen,zjawiać się
928,verschwinden::V,verdwijnen,zniknąć
929,sinken::V,zinken,spadać
930,abnehmen::V,afnemen,spadać
931,abnehmen::V,verminderen,spadać
932,zunehmen::V,toenemen,wzrosnąć
933,steigen::V,stijgen,wzrastać
934,steigen::V,omhooggaan,wzrastać
935,wachsen::V,groeien,rosnąć
936,glänzen::V,glanzen,błyszczeć
937,glänzen::V,schitteren,błyszczeć
938,funkeln::V,fonkelen,zabłyszczeć
939,lärmen::V,lawaai maken,hałasować
940,läuten::V,luiden,dzwonić
941,klingeln::V,bellen,dzwonić
942,klirren::V,rinkelen,brzęczeć
943,brausen::V,bruisen,huczeć
944,rauschen::V,ruisen,szumieć
945,rauschen::V,ruisen,szeleścić
946,klingen::V,klinken,brzmieć
947,klingen::V,klinken,dźwięczeć
948,bellen::V,blaffen,szczekać
949,heulen::V,huilen,wyć
950,blasen::V,blazen,dmuchnąć
951,pfeifen::V,fluiten,gwizdać
952,schreien::V,gillen,krzyczeć
953,schreien::V,schreeuwen,krzyczeć
954,stöhnen::V,steunen,stękać
955,zittern::V,beven,drżeć
956,zittern::V,sidderen,drżeć
957,leben::V,leven,żyć
958,geboren werden::V,geboren worden,urodzić się
959,atmen::V,ademen,oddychać
960,trinken::V,drinken,pić
961,essen::V,eten,jeść
962,schlucken::V,slikken,połknąć
963,müde werden::V,moe worden,zmęczyć się
964,einschlafen::V,inslapen,zasnąć
965,schlafen::V,slapen,spać
966,aufwachen::V,ontwaken,obudzić się
967,aufwachen::V,wakker worden,obudzić się
968,aufstehen::V,opstaan,wstać
969,sich erholen::V,zich ontspannen,wypoczywać
970,krank werden::V,ziek worden,zachorować
971,krank sein::V,ziek zijn,chorować
972,schmerzen::V,pijn doen,boleć
973,husten::V,hoesten,kaszlać
974,genesen::V,genezen,wyzdrowieć
975,sterben::V,sterven,umrzeć
976,sterben::V,overlijden,umrzeć
977,umkommen::V,omkomen,zginąć
978,sich bewegen::V,zich bewegen,poruszać się
979,sich rühren::V,zich verroeren,ruszyć się
980,sich erheben::V,oprijzen,podnieść się
981,sich erheben::V,verrijzen,podnieść się
982,sich setzen::V,gaan zitten,usiąść
983,hinfallen::V,vallen,upaść
984,hinfallen::V,neervallen,upaść
985,laufen::V,lopen,chodzić
986,schreiten::V,stappen,kroczyć
987,schreiten::V,schrijden,kroczyć
988,spazierengehen::V,gaan wandelen,iść na spacer
989,eilen::V,ijlen,pospieszać
990,eilen::V,haasten,pospieszać
991,sich beeilen::V,zich haasten,pospieszyć się
992,sausen::V,stuiven,pędzić
993,rennen::V,rennen,biec
994,rennen::V,rennen,biegać
995,springen::V,springen,skakać
996,klettern::V,klimmen,wspinać się
997,klettern::V,klauteren,wspinać się
998,schaukeln::V,schommelen,huśtać
999,schaukeln::V,schommelen,kołysać
1000,kriechen::V,kruipen,pełzać
1001,kriechen::V,kruipen,czołgać się
1002,schwimmen::V,zwemmen,pływać
1003,tauchen::V,duiken,zanurzać się
1004,rudern::V,roeien,wiosłować
1005,fahren::V,rijden,jechać
1006,fliegen::V,vliegen,latać
1007,fliegen::V,vliegen,lecieć
1008,gehen::V,gaan,iść
1009,weggehen::V,weggaan,odejść
1010,abfahren::V,vertrekken,odjechać
1011,anhalten::V,stoppen,zatrzymać się
1012,anhalten::V,stilhouden,zatrzymać się
1013,hineingehen::V,ingaan,wchodzić
1014,hineingehen::V,binnengaan,wchodzić
1015,eintreten::V,binnenkomen,wejść
1016,eintreten::V,binnenkomen,nastąpić
1017,kommen::V,komen,przyjść
1018,ankommen::V,aankomen,przybyć
1019,zurückkommen::V,terugkomen,wrócić
1020,bleiben::V,blijven,zostać
1021,warten::V,wachten,czekać
1022,erwarten::V,verwachten,oczekiwać
1023,suchen::V,zoeken,szukać
1024,finden::V,vinden,znaleźć
1025,versuchen::V,proberen,próbować
1026,versuchen::V,beproeven,próbować
1027,vorbereiten::V,voorbereiden,przygotować
1028,lieben::V,houden van,kochać
1029,mögen::V,lusten,lubić
1030,mögen::V,houden van,lubić
1031,lachen::V,lachen,śmiać się
1032,rühren::V,roeren,wzruszyć
1033,weinen::V,huilen,płakać
1034,weinen::V,schreien,płakać
1035,schimpfen::V,kijven,kląć
1036,schimpfen::V,schelden,kląć
1037,sich ärgern::V,zich ergeren,gniewać się
1038,sich fürchten::V,bang zijn,bać się
1039,fürchten::V,vrezen,bać się
1040,fliehen::V,vluchten,uciekać
1041,flüchten::V,ontsnappen,uciec
1042,flüchten::V,ontkomen,uciec
1043,sehen::V,zien,widzieć
1044,sehen::V,zien,zobaczyć
1045,anschauen::V,aankijken,oglądać
1046,ansehen::V,aanzien,popatrzeć na
1047,ansehen::V,bekijken,popatrzeć na
1048,hören::V,horen,słyszeć
1049,zuhören::V,luisteren,słuchać
1050,probieren::V,proeven,kosztować
1051,riechen::V,ruiken,wąchać
1052,fühlen::V,voelen,czuć
1053,fühlen::V,voelen,odczuwać
1054,scheinen::V,lijken,wydawać się
1055,zu sehen sein::V,te zien zijn,widnieć
1056,vernehmen::V,vernemen,usłyszeć
1057,frieren::V,het koud hebben,marznąć
1058,tun::V,doen,czynić
1059,können::V,kunnen,móc
1060,können::V,kunnen,umieć
1061,wollen::V,willen,chcieć
1062,anfangen::V,beginnen,zacząć
1063,anfangen::V,aanvangen,zacząć
1064,beenden::V,beëindigen,zakończyć
1065,aufhören::V,ophouden,przestać
1066,gelingen::V,lukken,udać się
1067,gelingen::V,gelukken,udać się
1068,geraten::V,uitvallen,udać się
1069,öffnen::V,openen,otworzyć
1070,öffnen::V,opendoen,otworzyć
1071,schließen::V,sluiten,zamknąć
1072,schließen::V,dichtdoen,zamknąć
1073,stellen::V,stellen,postawić
1074,stellen::V,plaatsen,postawić
1075,setzen::V,zetten,posadzić
1076,setzen::V,plaatsen,posadzić
1077,legen::V,leggen,kłaść
1078,berühren::V,aanraken,dotykać
1079,verbinden::V,verbinden,łączyć
1080,bedecken::V,bedekken,przykryć
1081,aufhängen::V,ophangen,powiesić
1082,anzünden::V,aansteken,zapalić
1083,aufheben::V,oprapen,podnieść
1084,zurücklassen::V,achterlaten,zostawić
1085,verlieren::V,verliezen,zgubić
1086,fallen lassen::V,laten vallen,upuścić
1087,machen::V,maken,zrobić
1088,herstellen::V,produceren,wytworzyć
1089,herstellen::V,voortbrengen,wytworzyć
1090,bauen::V,bouwen,budować
1091,reparieren::V,repareren,naprawiać
1092,reparieren::V,herstellen,naprawiać
1093,verbessern::V,verbeteren,ulepszyć
1094,ändern::V,wijzigen,zmienić
1095,ändern::V,veranderen,zmienić
1096,graben::V,graven,kopać
1097,beugen::V,buigen,zagiąć
1098,biegen::V,buigen,zgiąć
1099,drehen::V,draaien,obracać
1100,wenden::V,keren,obrocić
1101,wenden::V,wenden,obrocić
1102,umdrehen::V,omdraaien,obrocić
1103,heben::V,heffen,podnosić
1104,heben::V,optillen,podnosić
1105,hochheben::V,tillen,podnieść
1106,ergreifen::V,pakken,chwycić
1107,ergreifen::V,grijpen,chwycić
1108,halten::V,houden,trzymać
1109,drücken::V,drukken,naciskać
1110,schieben::V,duwen,pchać
1111,schieben::V,duwen,posuwać
1112,schieben::V,schuiven,pchać
1113,schieben::V,schuiven,posuwać
1114,kratzen::V,krassen,drapać
1115,lecken::V,likken,lizać
1116,beißen::V,bijten,kąsać
1117,abreißen::V,afrukken,oderwać
1118,abreißen::V,afscheuren,oderwać
1119,abschneiden::V,afsnijden,odciąć
1120,binden::V,binden,wiązać
1121,stecken::V,steken,wetknąć
1122,brechen::V,breken,złamać
1123,klopfen::V,kloppen,pukać
1124,klopfen::V,kloppen,stukać
1125,hauen::V,houwen,bić
1126,kleben::V,plakken,kleić
1127,reiben::V,wrijven,trzeć
1128,streichen::V,smeren,smarować
1129,schleifen::V,slijpen,ostrzyć
1130,schneiden::V,snijden,ciąć
1131,schneiden::V,snijden,krajać
1132,rütteln::V,schudden,trząść
1133,schütteln::V,schudden,trząść
1134,schwenken::V,wuiven,machać
1135,schwenken::V,zwaaien,machać
1136,schütten::V,gieten,nasypać
1137,schütten::V,storten,nasypać
1138,füllen::V,vullen,napełnić
1139,einwickeln::V,inwikkelen,zawinąć
1140,tragen::V,dragen,nieść
1141,schleppen::V,slepen,wlec
1142,ziehen::V,trekken,ciągnąć
1143,aufbewahren::V,bewaren,przechowywać
1144,werfen::V,gooien,rzucać
1145,fangen::V,vangen,łowić
1146,packen::V,pakken,chwycić
1147,packen::V,vastpakken,chwycić
1148,verstecken::V,verstoppen,ukryć
1149,verstecken::V,verstoppen,schować
1150,teilen::V,delen,podzielić
1151,schicken::V,sturen,posyłać
1152,bringen::V,brengen,przynieść
1153,hinzufügen::V,toevoegen,dodać
1154,bekommen::V,verkrijgen,dostać
1155,erhalten::V,krijgen,otrzymać
1156,nehmen::V,nemen,wziąć
1157,wählen::V,kiezen,wybrać
1158,wählen::V,verkiezen,wybrać
1159,auswählen::V,uitkiezen,wybrać
1160,bewahren::V,bewaren,zachować
1161,behindern::V,hinderen,utrudnić
1162,behindern::V,hinderen,przeszkadzać
1163,verderben::V,bederven,zepsuć
1164,beschädigen::V,beschadigen,uszkodzić
1165,zerbrechen::V,breken,złamać
1166,zerbrechen::V,stukbreken,złamać
1167,zerreißen::V,scheuren,drzeć
1168,zerreißen::V,scheuren,rozdzierać
1169,zerreißen::V,verscheuren,drzeć
1170,zerreißen::V,verscheuren,rozdzierać
1171,zerstören::V,vernielen,zniszczyć
1172,verbrennen::V,branden,spalić
1173,verbrennen::V,verbranden,spalić
1174,geben::V,geven,dać
1175,reichen::V,reiken,podać
1176,reichen::V,aanreiken,podać
1177,schenken::V,schenken,darować
1178,versprechen::V,beloven,obiecać
1179,wünschen::V,wensen,życzyć
1180,loben::V,loven,chwalić
1181,loben::V,prijzen,chwalić
1182,küssen::V,kussen,całować
1183,wiegen::V,wiegen,kołysać
1184,zudecken::V,toedekken,przykryć
1185,wecken::V,wekken,zbudzić
1186,zeigen::V,tonen,pokazać
1187,zeigen::V,wijzen,pokazać
1188,führen::V,voeren,wieść
1189,führen::V,voeren,prowadzić
1190,lehren::V,leren,uczyć
1191,unterrichten::V,onderwijzen,nauczać
1192,aufziehen::V,grootbrengen,wychować
1193,leiten::V,leiden,kierować
1194,antreiben::V,aandrijven,popędzić
1195,lassen::V,laten,zostawić
1196,einladen::V,uitnodigen,zaprosić
1197,vereinigen::V,verenigen,zjednoczyć
1198,besuchen::V,bezoeken,odwiedzić
1199,treffen::V,treffen,trafić
1200,treffen::V,treffen,spotkać
1201,treffen::V,ontmoeten,trafić
1202,treffen::V,ontmoeten,spotkać
1203,sich versammeln::V,zich verzamelen,zebrać się
1204,sich versammeln::V,zich verzamelen,zgromadzić się
1205,spielen::V,spelen,grać
1206,spielen::V,spelen,bawić się
1207,singen::V,zingen,śpiewać
1208,tanzen::V,dansen,pląsać
1209,tanzen::V,dansen,tańczyć
1210,sich trennen::V,van elkaar gaan,rozstać się
1211,verlassen::V,verlaten,opuścić
1212,retten::V,redden,ocalić
1213,retten::V,redden,uratować
1214,bewachen::V,bewaken,pilnować
1215,schützen::V,beschermen,ochronić
1216,verteidigen::V,verdedigen,bronić
1217,sich schlagen::V,knokken,pobić się
1218,schießen::V,schieten,strzelać
1219,siegen::V,overwinnen,zwycziężyć
1220,ärgern::V,ergeren,gniewać
1221,schlagen::V,slaan,bić
1222,schlagen::V,slaan,uderzyć
1223,treten::V,trappen,kopnąć
1224,treten::V,schoppen,kopnąć
1225,stechen::V,steken,ukłuć
1226,stechen::V,prikken,ukłuć
1227,stoßen::V,stoten,popchnąć
1228,stehlen::V,stelen,ukraść
1229,stören::V,storen,zakłócić
1230,stören::V,storen,przeszkodzić
1231,stören::V,verstoren,zakłócić
1232,stören::V,verstoren,przeszkodzić
1233,belästigen::V,lastig vallen,dokuczać
1234,verbergen::V,verbergen,ukryć
1235,täuschen::V,misleiden,łudzić
1236,betrügen::V,bedriegen,oszukać
1237,töten::V,doden,zabić
1238,wohnen::V,wonen,mieszkać
1239,arbeiten::V,werken,pracować
1240,sammeln::V,inzamelen,zebrać
1241,sammeln::V,verzamelen,zebrać
1242,pflücken::V,plukken,zerwać
1243,jagen::V,jagen,polować
1244,fischen::V,vissen,łowić ryby
1245,fassen::V,vangen,złapać
1246,hüten::V,hoeden,paść
1247,treiben::V,drijven,pędzić
1248,anbinden::V,vastbinden,przywiązać
1249,füttern::V,voeren,karmić
1250,melken::V,melken,doić
1251,hacken::V,hakken,rąbać
1252,gießen::V,gieten,lać
1253,gießen::V,gieten,podlać
1254,reifen::V,rijpen,dojrzeć
1255,zubereiten::V,klaarmaken,przyrządzić
1256,zubereiten::V,toebereiden,przyrządzić
1257,kochen::V,koken,gotować
1258,backen::V,bakken,piec
1259,braten::V,braden,piec
1260,braten::V,braden,smażyć
1261,umrühren::V,omroeren,przemieszać
1262,stricken::V,breien,dziać
1263,nähen::V,naaien,szyć
1264,färben::V,verven,pofarbować
1265,färben::V,kleuren,pofarbować
1266,reinigen::V,reinigen,oczyścić
1267,waschen::V,wassen,prać
1268,abwischen::V,afvegen,obetrzeć
1269,spülen::V,spoelen,płukać
1270,spülen::V,afwassen,płukać
1271,fegen::V,vegen,zamiatać
1272,kehren::V,vegen,zamieść
1273,baden::V,baden,kąpać się
1274,sich waschen::V,zich wassen,myć się
1275,ausziehen::V,uittrekken,zdjąć
1276,anziehen::V,aantrekken,włożyć
1277,sich anziehen::V,zich aankleden,ubrać się
1278,kämmen::V,kammen,uczesać
1279,schmücken::V,tooien,ozdabiać
1280,sagen::V,zeggen,powiedzieć
1281,sprechen::V,spreken,mówić
1282,reden::V,praten,mówić
1283,sich unterhalten::V,zich onderhouden,rozmawiać
1284,fragen::V,vragen,zapytać
1285,bitten::V,vragen,prosić
1286,bitten::V,verzoeken,prosić
1287,erzählen::V,vertellen,opowiedzieć
1288,mitteilen::V,meedelen,zawiadomić o
1289,nennen::V,noemen,nazwać
1290,rufen::V,roepen,wołać
1291,prahlen::V,pralen,chełpić się
1292,übersetzen::V,vertalen,tłumaczyć
1293,denken::V,denken,myśleć
1294,glauben::V,geloven,sądzić
1295,glauben::V,geloven,wierzyć
1296,bemerken::V,bemerken,zauważyć
1297,erkennen::V,herkennen,poznać
1298,begreifen::V,begrijpen,zrozumieć
1299,verstehen::V,verstaan,rozumieć
1300,verstehen::V,verstaan,dosłyszeć
1301,lernen::V,leren,uczyć się
1302,wissen::V,weten,wiedzieć
1303,sich erinnern an::V,zich herinneren aan,przypomnieć sobie
1304,vergessen::V,vergeten,zapomnieć
1305,messen::V,meten,mierzyć
1306,zählen::V,tellen,liczyć
1307,rechnen::V,rekenen,rachować
1308,lesen::V,lezen,czytać
1309,malen::V,schilderen,malować
1310,zeichnen::V,tekenen,rysować
1311,schreiben::V,schrijven,pisać
1312,besitzen::V,bezitten,posiadać
1313,kaufen::V,kopen,kupić
1314,verkaufen::V,verkopen,sprzedać
1315,bezahlen::V,betalen,zapłacić
1316,zahlen::V,betalen,płacić
1317,beherrschen::V,beheersen,opanować
1318,ertragen::V,verdragen,znieść
