,Concept_ID,av,se
378,Himmel::N,зоб,алльм
379,Sonne::N,бакъ,biejjie
380,Sonne::N,бакъ,bæjvásj
381,Sonne::N,бакъ,beaivváš
382,Sonne::N,бакъ,peivi
383,Sonne::N,бакъ,piäiváš
384,Sonne::N,бакъ,pei´vv
385,Sonne::N,бакъ,пе̄ййв
386,Mond::N,моцӏ,aske
387,Mond::N,моцӏ,mánno
388,Mond::N,моцӏ,mánnu
389,Mond::N,моцӏ,máánu
390,Mond::N,моцӏ,mään
391,Mond::N,моцӏ,ма̄нн
392,Stern::N,цӏва,daasta
393,Stern::N,цӏва,naestie
394,Stern::N,цӏва,násste
395,Stern::N,цӏва,násti
396,Stern::N,цӏва,täsni
397,Stern::N,цӏва,tä´snn
398,Stern::N,цӏва,та̄ссьт
399,Luft::N,гьава,elmie
400,Luft::N,гьава,ájmmo
401,Luft::N,гьава,áibmu
402,Luft::N,гьава,áimu
403,Luft::N,гьава,šõŋŋ
404,Luft::N,гьава,вӯйнас
405,Wind::N,гьури,bïegke
406,Wind::N,гьури,biegga
407,Wind::N,гьури,biegga
408,Wind::N,гьури,pieg'gâ
409,Wind::N,гьури,piõg'g
410,Wind::N,гьури,пӣӈӈк
411,Welle::N,карачел,baaroe
412,Welle::N,карачел,bárro
413,Welle::N,карачел,bárru
414,Welle::N,карачел,pááṛu
415,Welle::N,карачел,päärr
416,Welle::N,карачел,нэ̄ммп
417,Wasser::N,лъим,tjaetsie
418,Wasser::N,лъим,tjáhtje
419,Wasser::N,лъим,čáhci
420,Wasser::N,лъим,čääci
421,Wasser::N,лъим,čää´cc
422,Wasser::N,лъим,ча̄дзь
423,Stein::N,гьецӏо,gierkie
424,Stein::N,гьецӏо,giergge
425,Stein::N,гьецӏо,geađgi
426,Stein::N,гьецӏо,keđgi
427,Stein::N,гьецӏо,ǩeä´dǧǧ
428,Stein::N,гьецӏо,ке̄ддҌк
429,Boden::N,ракь,betnie
430,Boden::N,ракь,ednam
431,Boden::N,ракь,bodni
432,Boden::N,ракь,vuođđu
433,Boden::N,ракь,ponne
434,Boden::N,ракь,vuáđ̣u
435,Boden::N,ракь,vuâđđ
436,Boden::N,ракь,лаввьн
437,Boden::N,ракь,е̄ммьне
438,Erde::N,ракь,jåarta
439,Erde::N,ракь,mueltie
440,Erde::N,ракь,ednam
441,Erde::N,ракь,mållde
442,Erde::N,ракь,eana
443,Erde::N,ракь,eennâm
444,Erde::N,ракь,mädd
445,Erde::N,ракь,jânnam
446,Erde::N,ракь,е̄ммьне
447,Erde::N,дуниял,jåarta
448,Erde::N,дуниял,mueltie
449,Erde::N,дуниял,ednam
450,Erde::N,дуниял,mållde
451,Erde::N,дуниял,eana
452,Erde::N,дуниял,eennâm
453,Erde::N,дуниял,mädd
454,Erde::N,дуниял,jânnam
455,Erde::N,дуниял,е̄ммьне
456,Staub::N,хӏур,heblie
457,Staub::N,хӏур,tsumhtsie
458,Staub::N,хӏур,dubme
459,Staub::N,хӏур,dopmu
460,Staub::N,хӏур,kovjâ
461,Staub::N,хӏур,põõ´l
462,Staub::N,хӏур,кэ̄ббьй
463,Rauch::N,кӏкӏуй,soeve
464,Rauch::N,кӏкӏуй,suovva
465,Rauch::N,кӏкӏуй,suovva
466,Rauch::N,кӏкӏуй,suoṿâ
467,Rauch::N,кӏкӏуй,suõvv
468,Rauch::N,кӏкӏуй,сӯвв
469,Feuer::N,цӏа,dålle
470,Feuer::N,цӏа,dållå
471,Feuer::N,цӏа,dolla
472,Feuer::N,цӏа,tullâ
473,Feuer::N,цӏа,toll
474,Feuer::N,цӏа,то̄лл
475,Licht::N,канлъи,tjoevke
476,Licht::N,канлъи,tjuovgga
477,Licht::N,канлъи,čuovga
478,Licht::N,канлъи,čuovggas
479,Licht::N,канлъи,čuoṿâ
480,Licht::N,канлъи,toll
481,Licht::N,канлъи,čuõvv
482,Licht::N,канлъи,то̄лл
483,Schatten::N,рагӏад,skugkie
484,Schatten::N,рагӏад,soejvene
485,Schatten::N,рагӏад,irkes
486,Schatten::N,рагӏад,sieges
487,Schatten::N,рагӏад,itku
488,Schatten::N,рагӏад,suoivâ
489,Schatten::N,рагӏад,õõtt
490,Schatten::N,рагӏад,ǩeeu´niǩ
491,Schatten::N,рагӏад,кывьнэхь
492,Wetter::N,гьава-бакъ,vïerhtse
493,Wetter::N,гьава-бакъ,dálkke
494,Wetter::N,гьава-бакъ,dálki
495,Wetter::N,гьава-бакъ,šoŋŋâ
496,Wetter::N,гьава-бакъ,šõŋŋ
497,Wetter::N,гьава-бакъ,шэ̄ӈӈ
498,Nebel::N,гӏодобнакӏкӏ,såavla
499,Nebel::N,гӏодобнакӏкӏ,mearhka
500,Nebel::N,гӏодобнакӏкӏ,murkko
501,Nebel::N,гӏодобнакӏкӏ,mierkká
502,Nebel::N,гӏодобнакӏкӏ,mierká
503,Nebel::N,гӏодобнакӏкӏ,miär'kká
504,Nebel::N,гӏодобнакӏкӏ,oṃo
505,Nebel::N,гӏодобнакӏкӏ,sue´lnn
506,Nebel::N,гӏодобнакӏкӏ,цӣгк
507,Nebel::N,гӏодобнакӏкӏ,сулльн
508,Wolke::N,накӏкӏ,balve
509,Wolke::N,накӏкӏ,balvva
510,Wolke::N,накӏкӏ,balva
511,Wolke::N,накӏкӏ,polvâ
512,Wolke::N,накӏкӏ,põlvv
513,Wolke::N,накӏкӏ,пэллв
514,Regen::N,цӏад,ebrie
515,Regen::N,цӏад,harvve
516,Regen::N,цӏад,arvi
517,Regen::N,цӏад,arve
518,Regen::N,цӏад,â´brr
519,Regen::N,цӏад,аббьр
520,Schnee::N,гӏазу,lopme
521,Schnee::N,гӏазу,moehtege
522,Schnee::N,гӏазу,muohta
523,Schnee::N,гӏазу,muohta
524,Schnee::N,гӏазу,muotâ
525,Schnee::N,гӏазу,muõtt
526,Schnee::N,гӏазу,вэ̄дз
527,Schnee::N,гӏазу,куэллт
528,Eis::N,цӏер,jïenge
529,Eis::N,цӏер,jiegŋa
530,Eis::N,цӏер,jiekŋa
531,Eis::N,цӏер,jieŋ̣â
532,Eis::N,цӏер,jiõŋŋ
533,Eis::N,цӏер,ӣӈӈ
534,Frost::N,замгьари,baajkoe
535,Frost::N,замгьари,tjoasskem
536,Frost::N,замгьари,buolaš
537,Frost::N,замгьари,puolâš
538,Frost::N,замгьари,puõlâš
539,Frost::N,замгьари,мӯнь
540,Kälte::N,квач,jueskie
541,Kälte::N,квач,tjåetskeme
542,Kälte::N,квач,tjoasskem
543,Kälte::N,квач,čoaskin
544,Kälte::N,квач,ko'lmâsvuotâ
545,Kälte::N,квач,ijss
546,Kälte::N,квач,čuä´cǩǩem
547,Kälte::N,квач,tuârggnjõs
548,Kälte::N,квач,кэ̄лмас
549,Hitze::N,багӏари,baahke
550,Hitze::N,багӏари,báhkka
551,Hitze::N,багӏари,báhkka
552,Hitze::N,багӏари,pakkâ
553,Hitze::N,багӏари,kuṃe
554,Hitze::N,багӏари,paašt
555,Hitze::N,багӏари,жоарр
556,Raureif::N,мартӏ,jyjse
557,Raureif::N,мартӏ,ridne
558,Raureif::N,мартӏ,goarre
559,Raureif::N,мартӏ,ritni
560,Raureif::N,мартӏ,suhči
561,Raureif::N,мартӏ,riṇe
562,Raureif::N,мартӏ,ай
563,Regenbogen::N,нур,aatjan goengere
564,Regenbogen::N,нур,aatjan joekse
565,Regenbogen::N,нур,ádjájuoksa
566,Regenbogen::N,нур,arvedávgi
567,Regenbogen::N,нур,bajándávgi
568,Regenbogen::N,нур,äijihtävgi
569,Regenbogen::N,нур,teârmmazjohss
570,Regenbogen::N,нур,тӣрмесью̄ккс
571,Regenbogen::N,чамбара,aatjan goengere
572,Regenbogen::N,чамбара,aatjan joekse
573,Regenbogen::N,чамбара,ádjájuoksa
574,Regenbogen::N,чамбара,arvedávgi
575,Regenbogen::N,чамбара,bajándávgi
576,Regenbogen::N,чамбара,äijihtävgi
577,Regenbogen::N,чамбара,teârmmazjohss
578,Regenbogen::N,чамбара,тӣрмесью̄ккс
579,Donner::N,гъугъай,raejrie
580,Donner::N,гъугъай,átjek
581,Donner::N,гъугъай,átjárájdde
582,Donner::N,гъугъай,áddjá
583,Donner::N,гъугъай,baján
584,Donner::N,гъугъай,juuṛâ
585,Donner::N,гъугъай,tie´rmes
586,Donner::N,гъугъай,тӣрмесь
587,Donner::N,гъугъай,ча̄ркнэгк
588,Donner::N,гъугъади,raejrie
589,Donner::N,гъугъади,átjek
590,Donner::N,гъугъади,átjárájdde
591,Donner::N,гъугъади,áddjá
592,Donner::N,гъугъади,baján
593,Donner::N,гъугъади,juuṛâ
594,Donner::N,гъугъади,tie´rmes
595,Donner::N,гъугъади,тӣрмесь
596,Donner::N,гъугъади,ча̄ркнэгк
597,Strömung::N,чвахи,njuvvie
598,Strömung::N,чвахи,ájggedáhpe
599,Strömung::N,чвахи,rávdnji
600,Strömung::N,чвахи,virde
601,Strömung::N,чвахи,ve´rdd
602,Strömung::N,чвахи,выррьт
603,Tropfen::N,резел,gåajhkohts
604,Tropfen::N,резел,gåjkudis
605,Tropfen::N,резел,goaikkanas
606,Tropfen::N,резел,čalme
607,Tropfen::N,резел,čâ´lmm
608,Tropfen::N,резел,ча̄лльм
609,Tropfen::N,тӏинкӏ,gåajhkohts
610,Tropfen::N,тӏинкӏ,gåjkudis
611,Tropfen::N,тӏинкӏ,goaikkanas
612,Tropfen::N,тӏинкӏ,čalme
613,Tropfen::N,тӏинкӏ,čâ´lmm
614,Tropfen::N,тӏинкӏ,ча̄лльм
615,Tropfen::N,къатӏра,gåajhkohts
616,Tropfen::N,къатӏра,gåjkudis
617,Tropfen::N,къатӏра,goaikkanas
618,Tropfen::N,къатӏра,čalme
619,Tropfen::N,къатӏра,čâ´lmm
620,Tropfen::N,къатӏра,ча̄лльм
621,Tropfen::N,тӏенкӏел,gåajhkohts
622,Tropfen::N,тӏенкӏел,gåjkudis
623,Tropfen::N,тӏенкӏел,goaikkanas
624,Tropfen::N,тӏенкӏел,čalme
625,Tropfen::N,тӏенкӏел,čâ´lmm
626,Tropfen::N,тӏенкӏел,ча̄лльм
627,Schaum::N,полоп,sapte
628,Schaum::N,полоп,såpptå
629,Schaum::N,полоп,sokta
630,Schaum::N,полоп,suptâ
631,Schaum::N,полоп,soptt
632,Schaum::N,полоп,со̄ппт
633,Schmutz::N,чороклъи,haaskoe
634,Schmutz::N,чороклъи,duolvva
635,Schmutz::N,чороклъи,duolva
636,Schmutz::N,чороклъи,durdi
637,Schmutz::N,чороклъи,stänži
638,Schmutz::N,чороклъи,sähss
639,Schmutz::N,чороклъи,са̄ккьс
640,Schmutz::N,чороклъи,не̄шшь
641,See::N,хӏор,jaevrie
642,See::N,хӏор,jávrre
643,See::N,хӏор,jávri
644,See::N,хӏор,jävri
645,See::N,хӏор,jâu´rr
646,See::N,хӏор,я̄ввьр
647,Sumpf::N,хьуцӏ,pluevie
648,Sumpf::N,хьуцӏ,áhpe
649,Sumpf::N,хьуцӏ,sæmssa
650,Sumpf::N,хьуцӏ,jeaggi
651,Sumpf::N,хьуцӏ,jeggi
652,Sumpf::N,хьуцӏ,jeä´ǧ'ǧ
653,Sumpf::N,хьуцӏ,ла̄ммьп
654,Wiese::N,мегъ,ïentje
655,Wiese::N,мегъ,giedde
656,Wiese::N,мегъ,gieddi
657,Wiese::N,мегъ,nijtto
658,Wiese::N,мегъ,пуэшенҍ
659,Wiese::N,гӏурдаллъи,ïentje
660,Wiese::N,гӏурдаллъи,giedde
661,Wiese::N,гӏурдаллъи,gieddi
662,Wiese::N,гӏурдаллъи,nijtto
663,Wiese::N,гӏурдаллъи,пуэшенҍ
664,Wald::N,рохь,skåake
665,Wald::N,рохь,skåajje
666,Wald::N,рохь,miehtsie
667,Wald::N,рохь,vuovdde
668,Wald::N,рохь,miehttse
669,Wald::N,рохь,vuovdi
670,Wald::N,рохь,meahcci
671,Wald::N,рохь,mecci
672,Wald::N,рохь,vyemi
673,Wald::N,рохь,vue´mm
674,Wald::N,рохь,meä´c'c
675,Wald::N,рохь,ля̄ммт
676,Hügel::N,гохӏ,deava
677,Hügel::N,гохӏ,dievvá
678,Hügel::N,гохӏ,dievvá
679,Hügel::N,гохӏ,čummâ
680,Hügel::N,гохӏ,pä´rcc
