,Concept_ID,fa,cy
794,fremd::A,خارجی,estron
795,fremd::A,بیگانه,estron
796,verschieden::A,مختلف,gwahanol
797,verschieden::A,متفاوت,gwahanol
798,nah::A,نزدیک,agos
799,fern::A,دور,pell
800,linker::A,چپ,aswy
801,linker::A,چپ,chwith
802,rechter::A,راست,de
803,rechter::A,راست,deau
804,anderer::A,دیگر,arall
805,erster::A,اول,cyntaf
806,zweiter::A,دوم,ail
807,dritter::A,سوم,trydydd
808,letzter::A,آخر,olaf
809,allein::ADV,تنها,unig
810,allein::ADV,تنها,ar ei ben ei hun
811,auf einmal::ADV,همزمان,ar yr un pryd
812,zusammen::ADV,باهم,ynghyd
813,zusammen::ADV,باهم,gyda'i gilydd
814,lange::ADV,مدت‌ها,amser hir
815,lange::ADV,مدت زیادی,amser hir
816,plötzlich::ADV,ناگهان,yn sydyn
817,sofort::ADV,فوراً,ar unwaith
818,später::ADV,بعدها,yn ddiweddarach
819,jetzt::ADV,حالا,yn awr
820,jetzt::ADV,اکنون,yn awr
821,heute::ADV,امروز,heddiw
822,morgen::ADV,فردا,yfory
823,bald::ADV,زود,yn fuan
824,bald::ADV,زود,gyda hyn
825,bald::ADV,بزودی,yn fuan
826,bald::ADV,بزودی,gyda hyn
827,dann::ADV,سپس,yna
828,dann::ADV,سپس,y pryd hwnnw
829,dann::ADV,آنوقت,yna
830,dann::ADV,آنوقت,y pryd hwnnw
831,gestern::ADV,دیروز,ddoe
832,einst::ADV,وقتی,gynt
833,einst::ADV,زمانی,gynt
834,damals::ADV,آنوقت,ar y pryd
835,damals::ADV,آنوقت,bryd hynny
836,damals::ADV,آنزمان,ar y pryd
837,damals::ADV,آنزمان,bryd hynny
838,danach::ADV,بعد,wedyn
839,vorher::ADV,قبلاً,o'r blaen
840,zuerst::ADV,اول,yn gyntaf
841,zuerst::ADV,ابتداء,yn gyntaf
842,einmal::ADV,یکدفعه,unwaith
843,manchmal::ADV,گاهی,weithiau
844,manchmal::ADV,گاهی,ar brydiau
845,manchmal::ADV,بعضی اوقات,weithiau
846,manchmal::ADV,بعضی اوقات,ar brydiau
847,oft::ADV,اغلب,yn aml
848,oft::ADV,اغلب,yn fynych
849,immer::ADV,همیشه,bob amser
850,niemals::ADV,هرگز,ni ... byth
851,niemals::ADV,هرگز,ni ... erioed
852,hier::ADV,اینجا,yma
853,hierhin::ADV,به اینجا,hyd yma
854,von hier::ADV,از اینجا,oddi yma
855,dort::ADV,آنجا,acw
856,dorthin::ADV,به آنجا,tuag yno
857,geradeaus::ADV,راست,syth ymlaen
858,vorwärts::ADV,جلو,ymlaen
859,vorwärts::ADV,به پیش,ymlaen
860,rückwärts::ADV,عقب,yn ôl
861,zurück::ADV,پس,yn ôl
862,zurück::ADV,عقب,yn ôl
863,zurück::ADV,بالعکس,yn ôl
864,unten::ADV,زیر,isod
865,unten::ADV,زیر,oddi tanodd
866,unten::ADV,پایین,isod
867,unten::ADV,پایین,oddi tanodd
868,hinab::ADV,به پایین,i lawr
869,hinab::ADV,به پایین,i waered
870,oben::ADV,بالا,fry
871,hinauf::ADV,به بالا,i fyny
872,hinauf::ADV,به بالا,i'r lan
873,überall::ADV,همه‌جا,ym mhobman
874,nicht::ADV,نه,ni
875,nicht::ADV,نه,nid
876,ein wenig::ADV,کمی,tipyn
877,ein wenig::ADV,کمی,ychydig
878,kaum::ADV,به سختی,prin
879,sehr::ADV,خیلی,iawn
880,sehr::ADV,بسیار,iawn
881,so::ADV,چنین,fel
882,so::ADV,چنین,felly
883,so::ADV,اینطور,fel
884,so::ADV,اینطور,felly
885,noch::ADV,هنوز,eto
886,nur::ADV,فقط,yn unig
887,nur::ADV,تنها,yn unig
888,schon::ADV,قبلاً,eisoes
889,schon::ADV,قبلاً,yn barod
890,schon::ADV,به این زودی,eisoes
891,schon::ADV,به این زودی,yn barod
892,wieder::ADV,باز,drachefn
893,wieder::ADV,دوباره,drachefn
894,vergebens::ADV,بیهوده,yn ofer
895,vor::PRP,در جلوی,o flaen
896,hinter::PRP,پشت,ar ôl
897,unter::PRP,تحت,islaw
898,durch::PRP,از وسط,trwy
899,durch::PRP,از ميان,trwy
900,neben::PRP,کنار,ar bwys
901,neben::PRP,پهلوی,ar bwys
902,zwischen::PRP,بین,rhwng
903,zwischen::PRP,بین,cydrhwng
904,zwischen::PRP,میان,rhwng
905,zwischen::PRP,میان,cydrhwng
906,wegen::PRP,برای,o achos
907,wegen::PRP,برای,oherwydd
908,wegen::PRP,بخاطر,o achos
909,wegen::PRP,بخاطر,oherwydd
910,dies::PRN,این,hyn
911,das::PRN,آن,hynny
912,alles::PRN,تمام,popeth
913,alles::PRN,همه‌چیر,popeth
914,ich::PRN,من,fi
915,du::PRN,تو,ti
916,er::PRN,او,fe
917,wir::PRN,ما,ni
918,ihr::PRN,شما,chi
919,sie::PRN,آنها,hwy
920,was::FPRN,چه,pa beth
921,wer::FPRN,کی,pwy
922,wo::FADV,کجا,ble
923,wo::FADV,کجا,ym mha le
924,wohin::FADV,بکجا,i ble
925,wohin::FADV,بکجا,i ba le
926,wie::FADV,چطور,sut
927,wie::FADV,چگونه,sut
928,warum::FADV,چرا,pam
929,warum::FADV,برای چه,pam
930,wieviel::FNUM,چند,faint
931,wieviel::FNUM,چقدر,faint
932,eins::NUM,یک,un
933,zwei::NUM,دو,dau
934,drei::NUM,سه,tri
935,vier::NUM,چهار,pedwar
936,fünf::NUM,پنج,pump
937,sechs::NUM,شش,chwech
938,sieben::NUM,هفت,saith
939,acht::NUM,هشت,wyth
940,neun::NUM,نه,naw
941,zehn::NUM,ده,deg
942,elf::NUM,یازده,un ar ddeg
943,zwölf::NUM,دوازده,deuddeg
944,zwölf::NUM,دوازده,un deg dau
945,zwanzig::NUM,بیست,ugain
946,dreißig::NUM,سی,tri deg
947,dreißig::NUM,سی,deg ar hugain
948,vierzig::NUM,چهل,deugain
949,fünfzig::NUM,پنجاه,hanner cant
950,sechzig::NUM,شصت,chwe deg
951,siebzig::NUM,هفتاد,saith deg
952,siebzig::NUM,هفتاد,deg a thrigain
953,achtzig::NUM,هشتاد,wyth deg
954,achtzig::NUM,هشتاد,pedar ugain
955,neunzig::NUM,نود,naw deg
956,neunzig::NUM,نود,deg a phedwar ugain
957,hundert::NUM,صد,cant
958,tausend::NUM,هزار,mil
959,und::CNJ,و,a
960,oder::CNJ,یا,neu
961,stehen::V,ایستادن,sefyll
962,sitzen::V,نشستن,eistedd
963,liegen::V,خوابیدن,gorwedd
964,liegen::V,دراز کشیدن,gorwedd
965,hängen::V,آویزان بودن,hongian
966,werden::V,شدن,dod yn
967,werden::V,شدن,mynd yn
968,passieren::V,گذشتن,digwydd
969,passieren::V,اتفاق افتادن,digwydd
970,beginnen::V,شروع شدن,cychwyn
971,enden::V,تمام شدن,gorffen
972,wechseln::V,عوض شدن,newid
973,aufgehen[Sonne]::V,برآمدن,codi
974,aufgehen[Sonne]::V,طلوع کردن,codi
975,untergehen[Sonne]::V,غروب کردن,machlud
976,scheinen[Sonne]::V,تابیدن,tywynnu
977,donnern::V,رعد زدن,taranu
978,wehen::V,دمیدن,chwythu
979,strömen::V,روان شدن,ffrydio
980,fließen::V,روان شدن,llifo
981,sich drehen::V,چرخیدن,troi
982,sich drehen::V,چرخیدن,cylchdroi
983,schwanken::V,خم و راست شدن,siglo
984,schwingen::V,تاب خوردن,siglo
985,schwingen::V,نوسان کردن,siglo
986,fallen::V,افتادن,cwympo
987,fallen::V,سقوط کردن,cwympo
988,brennen::V,سوزاندن,llosgi
989,rauchen::V,دود کردن,mygu
990,regnen::V,باران آمدن,glawio
991,gefrieren::V,یخ بستن,rhewi
992,tauen::V,آب شدن,toddi
993,tauen::V,آب شدن,meirioli
994,schmelzen::V,آب شدن,toddi
995,trocknen::V,خشک شدن,sychu
996,sieden::V,جوشیدن,berwi
997,faulen::V,فاسد شدن,pydru
998,faulen::V,فاسد شدن,braenu
999,verfaulen::V,پوسیدن,pydru
1000,verfaulen::V,پوسیدن,dadfeilio
1001,reißen::V,پاره شدن,clecian
1002,reißen::V,پاره شدن,torri'n glats
1003,versinken::V,غرق شدن,suddo
1004,vergehen::V,گذشتن,myned heibio
1005,vergehen::V,گذشتن,pasio
1006,erscheinen::V,ظاهر شدن,ymddangos
1007,verschwinden::V,گم شدن,diflannu
1008,verschwinden::V,از بین رفتن,diflannu
1009,sinken::V,پایین آمدن,syrthio
1010,abnehmen::V,کم شدن,lleihau
1011,zunehmen::V,زیاد شدن,cynyddu
1012,steigen::V,بالا رفتن,codi
1013,wachsen::V,قد کشیدن,tyfu
1014,glänzen::V,برق زدن,disgleirio
1015,funkeln::V,جرقه زدن,pefrio
1016,lärmen::V,شلوغ کردن,cadw sŵn
1017,lärmen::V,شلوغ کردن,gwneud twrw
1018,läuten::V,زنگ زدن,canu
1019,klingeln::V,زنگ زدن,canu
1020,klingeln::V,زنگ زدن,seinio
1021,klirren::V,جرنگ جرنگ صدا کردن,tincian
1022,brausen::V,طوفانی بودن,rhuo
1023,rauschen::V,خش‌خش کردن,siffrwd
1024,rauschen::V,خش‌خش کردن,chwithrwd
1025,klingen::V,صدا دادن,seinio
1026,bellen::V,عوعو کردن,cyfarth
1027,heulen::V,زوزه کشیدن,udo
1028,heulen::V,زوزه کشیدن,oernadu
1029,blasen::V,فوت کردن,chwythu
1030,pfeifen::V,سوت زدن,chwibanu
1031,schreien::V,فریاد زدن,gweiddi
1032,schreien::V,فریاد زدن,bloeddio
1033,stöhnen::V,نالیدن,griddfan
1034,zittern::V,لرزیدن,crynu
1035,leben::V,زیستن,byw
1036,leben::V,زندگی کردن,byw
1037,geboren werden::V,متولد شدن,cael eich geni
1038,atmen::V,تنفس کردن,anadlu
1039,trinken::V,نوشیدن,yfed
1040,essen::V,خوردن,bwyta
1041,schlucken::V,بلعیدن,llyncu
1042,schlucken::V,قورت دادن,llyncu
1043,müde werden::V,خسته شدن,blino
1044,einschlafen::V,خواب رفتن,mynd i gysgu
1045,einschlafen::V,خواب رفتن,syrthio i gysgu
1046,schlafen::V,خوابیدن,huno
1047,schlafen::V,خوابیدن,cysgu
1048,aufwachen::V,از خواب بیدار شدن,dihuno
1049,aufstehen::V,بیدار شدن,codi
1050,sich erholen::V,استراحت کردن,ymlacio
1051,sich erholen::V,استراحت کردن,dadflino
1052,krank werden::V,مریض شدن,mynd yn sâl
1053,krank werden::V,مریض شدن,mynd yn wael
1054,krank sein::V,بیمار بودن,gwaelu
1055,schmerzen::V,درد کردن,brifo
1056,husten::V,سرفه کردن,pesychu
1057,genesen::V,بهبود یافتن,gwella
1058,genesen::V,بهبود یافتن,cael yn ôl
1059,sterben::V,مردن,marw
1060,umkommen::V,کشته شدن,trengi
1061,sich bewegen::V,حرکت کردن,symud
1062,sich rühren::V,تکان خوردن,syflyd
1063,sich erheben::V,برخواستن,codi
1064,sich setzen::V,نشستن,eistedd
1065,hinfallen::V,زمین خوردن,cwympo
1066,laufen::V,پیاده رفتن,cerdded
1067,schreiten::V,قدم زدن,camu
1068,spazierengehen::V,گردش رفتن,mynd am dro
1069,eilen::V,شتاب کردن,rhuthro
1070,sich beeilen::V,عجله کردن,brysio
1071,sausen::V,صفیر کشیدن,rhuthro
1072,rennen::V,دویدن,rhedeg
1073,springen::V,پریدن,llamu
1074,springen::V,پریدن,neidio
1075,klettern::V,بالا رفتن,dringo
1076,schaukeln::V,تاب خوردن,siglo
1077,kriechen::V,خزیدن,cropian
1078,schwimmen::V,شنا کردن,nofio
1079,tauchen::V,غواصی کردن,plymio
1080,tauchen::V,غواصی کردن,ymsuddo
1081,rudern::V,پارو زدن,rhwyfo
1082,fahren::V,سواره رفتن,gyrru
1083,fahren::V,سواره رفتن,dreifio
1084,fliegen::V,پریدن,hedfan
1085,gehen::V,رفتن,mynd
1086,weggehen::V,رفتن,mynd
1087,weggehen::V,رفتن,ymadael
1088,abfahren::V,حرکت کردن,ymadael
1089,anhalten::V,ایست کردن,stopio
1090,hineingehen::V,داخل شدن,mynd i mewn
1091,eintreten::V,وارد شدن,mynd i
1092,kommen::V,آمدن,dod
1093,ankommen::V,رسیدن,cyrraedd
1094,zurückkommen::V,برگشتن,dychwelyd
1095,bleiben::V,ماندن,aros
1096,bleiben::V,ماندن,sefyll
1097,warten::V,منتظر بودن,aros
1098,warten::V,منتظر بودن,disgwyl
1099,erwarten::V,انتظار داشتن,disgwyl
1100,suchen::V,جستجو کردن,chwilio am
1101,finden::V,یافتن,darganfod
1102,finden::V,پیدا کردن,darganfod
1103,versuchen::V,سعی کردن,profi
1104,versuchen::V,سعی کردن,ceisio
1105,versuchen::V,کوشش کردن,profi
1106,versuchen::V,کوشش کردن,ceisio
1107,vorbereiten::V,آماده کردن,paratoi
1108,lieben::V,عاشق بودن,caru
1109,mögen::V,میل داشتن,hoffi
1110,mögen::V,دوست داشتن,hoffi
1111,lachen::V,خندیدن,chwerthin
1112,rühren::V,به رقت آوردن,cynhyrfu
1113,weinen::V,گریه کردن,wylo
1114,weinen::V,گریه کردن,llefain
1115,schimpfen::V,فحاشی کردن,grwgnach
1116,sich ärgern::V,ناراحت شدن,gofidio
1117,sich fürchten::V,واهمه کردن,ofni
1118,fürchten::V,ترسیدن,arswydo
1119,fliehen::V,گریختن,ffoi
1120,flüchten::V,فرار کردن,dianc
1121,sehen::V,دیدن,gweld
1122,anschauen::V,نگاه کردن,syllu
1123,anschauen::V,نگاه کردن,edrych
1124,ansehen::V,تماشا کردن,gwylio
1125,hören::V,شنیدن,clywed
1126,zuhören::V,گوش دادن,gwrando
1127,probieren::V,چشیدن,profi
1128,riechen::V,بوییدن,arogli
1129,riechen::V,بو کردن,arogli
1130,fühlen::V,احساس کردن,teimlo
1131,fühlen::V,احساس کردن,clywed
1132,scheinen::V,بنظر آمدن,ymddangos
1133,zu sehen sein::V,دیده شدن,dod i'r golwg
1134,vernehmen::V,شنیدن,clywed sôn am
1135,frieren::V,سرد بودن,bod yn oer
1136,tun::V,کردن,gwneud
1137,können::V,توانستن,gallu
1138,wollen::V,خواستن,bod mewn angen
1139,anfangen::V,شروع کردن,dechrau
1140,beenden::V,تمام کردن,darfod
1141,beenden::V,تمام کردن,gorffen
1142,beenden::V,پایان دادن,darfod
1143,beenden::V,پایان دادن,gorffen
1144,aufhören::V,دست کشیدن,peidio
1145,gelingen::V,موفق شدن,llwyddo
1146,geraten::V,نتیجه دادن,diweddu
1147,öffnen::V,گشودن,agor
1148,öffnen::V,باز کردن,agor
1149,schließen::V,بستن,cau
1150,schließen::V,قفل کردن,cau
1151,stellen::V,گذاردن,gosod
1152,setzen::V,نشاندن,gosod
1153,legen::V,گذاشتن,gosod
1154,berühren::V,دست زدن,cyffwrdd
1155,berühren::V,لمس کردن,cyffwrdd
1156,verbinden::V,وصل کردن,cysylltu
1157,bedecken::V,پوشاندن,gorchuddio
1158,aufhängen::V,آویختن,crogi
1159,aufhängen::V,آویختن,hongian
1160,anzünden::V,سوزاندن,cynnau
1161,aufheben::V,برداشتن,codi
1162,aufheben::V,بلند کردن,codi
1163,zurücklassen::V,گذاشتن,gadael
1164,verlieren::V,گم کردن,colli
1165,fallen lassen::V,انداختن,gollwng
1166,machen::V,کردن,gwneud
1167,machen::V,ساختن,gwneud
1168,herstellen::V,ساختن,cynhyrchu
1169,herstellen::V,تولید کردن,cynhyrchu
1170,bauen::V,ساختن,adeiladu
1171,bauen::V,بنا کردن,adeiladu
1172,reparieren::V,درست کردن,trwsio
1173,reparieren::V,درست کردن,atgyweirio
1174,reparieren::V,تعمیر کردن,trwsio
1175,reparieren::V,تعمیر کردن,atgyweirio
1176,verbessern::V,بهتر کردن,diwygio
1177,ändern::V,تغییر دادن,altro
1178,graben::V,کندن,palu
1179,graben::V,کندن,cloddio
1180,graben::V,گود کردن,palu
1181,graben::V,گود کردن,cloddio
1182,beugen::V,کج کردن,plygu
1183,biegen::V,خم کردن,plygu
1184,drehen::V,چرخاندن,troelli
1185,wenden::V,برگرداندن,troi
1186,umdrehen::V,برگرداندن,troi
1187,heben::V,برداشتن,codi
1188,hochheben::V,برآوردن,dyrchafu
1189,hochheben::V,بلند کردن,dyrchafu
1190,ergreifen::V,گرفتن,gafael
1191,halten::V,نگاه داشتن,dal
1192,drücken::V,فشار دادن,pwyso
1193,drücken::V,فشار دادن,gwasgu
1194,drücken::V,فشار آوردن,pwyso
1195,drücken::V,فشار آوردن,gwasgu
1196,schieben::V,هل دادن,gwthio
1197,kratzen::V,خاریدن,crafu
1198,lecken::V,لیسیدن,llyfu
1199,beißen::V,گاز زدن,cnoi
1200,beißen::V,گاز زدن,brathu
1201,abreißen::V,پاره کردن,tynnu ymaith
1202,abschneiden::V,بریدن,torri
1203,abschneiden::V,قطع کردن,torri
1204,binden::V,بستن,clymu
1205,stecken::V,فرو کردن,plannu
1206,brechen::V,شکستن,torri
1207,klopfen::V,کوبیدن,taro
1208,hauen::V,زدن,taro
1209,kleben::V,چسباندن,gludio
1210,reiben::V,مالش دادن,rhwbio
1211,streichen::V,مالیدن,taenu
1212,schleifen::V,تیز کردن,hogi
1213,schneiden::V,چیدن,torri
1214,schneiden::V,بریدن,torri
1215,rütteln::V,لرزاندن,ysgytio
1216,rütteln::V,تکان دادن,ysgytio
1217,schütteln::V,تکان دادن,siglo
1218,schütteln::V,تکان دادن,ysgwyd
1219,schwenken::V,تاب دادن,siglo
1220,schütten::V,ریختن,tywallt
1221,füllen::V,پر کردن,llenwi
1222,einwickeln::V,پیچیدن,lapio
1223,tragen::V,بردن,cludo
1224,tragen::V,حمل کردن,cludo
1225,schleppen::V,کشیدن,llusgo
1226,ziehen::V,کشیدن,tynnu
1227,aufbewahren::V,نگهداری کردن,cadw
1228,werfen::V,انداختن,taflu
1229,werfen::V,پرتاب کردن,taflu
1230,fangen::V,گرفتن,dal
1231,packen::V,گرفتن,cipio
1232,packen::V,گرفتن,crafangu
1233,verstecken::V,قایم کردن,celu
1234,verstecken::V,قایم کردن,cuddio
1235,verstecken::V,پنهان کردن,celu
1236,verstecken::V,پنهان کردن,cuddio
1237,teilen::V,قسمت کردن,rhannu
1238,teilen::V,تقسیم کردن,rhannu
1239,schicken::V,فرستادن,anfon
1240,schicken::V,ارسال کردن,anfon
1241,bringen::V,آوردن,dod â
1242,hinzufügen::V,افزودن,chwanegu
1243,hinzufügen::V,اضافه کردن,chwanegu
1244,bekommen::V,گرفتن,cael
1245,erhalten::V,دریافت کردن,derbyn
1246,nehmen::V,گرفتن,cymryd
1247,nehmen::V,برداشتن,cymryd
1248,wählen::V,انتخاب کردن,dewis
1249,auswählen::V,برگزیدن,dethol
1250,bewahren::V,حفظ کردن,cadw
1251,bewahren::V,حفاظت کردن,cadw
1252,behindern::V,مانع بودن,atal
1253,behindern::V,مانع بودن,rhwystro
1254,verderben::V,از بین بردن,difetha
1255,beschädigen::V,صدمه زدن,niweidio
1256,zerbrechen::V,شکستن,torri
1257,zerreißen::V,دریدن,rhwygo
1258,zerreißen::V,پاره کردن,rhwygo
1259,zerstören::V,خراب کردن,dinistrio
1260,zerstören::V,ویران کردن,dinistrio
1261,verbrennen::V,سوزاندن,llosgi
1262,geben::V,دادن,rhoi
1263,reichen::V,دادن,estyn
1264,schenken::V,هدیه دادن,rhoddi
1265,versprechen::V,قول دادن,addo
1266,versprechen::V,وعده دادن,addo
1267,wünschen::V,آرزو کردن,dymuno
1268,loben::V,ستایش کردن,canmol
1269,küssen::V,بوسیدن,cusanu
1270,wiegen::V,نوسان کردن,siglo
1271,zudecken::V,پوشاندن,gorchuddio
1272,wecken::V,بیدار کردن,deffro
1273,zeigen::V,نشان دادن,dangos
1274,führen::V,رهنمائی کردن,arwain
1275,lehren::V,آموختن,dysgu
1276,lehren::V,یاد دادن,dysgu
1277,unterrichten::V,درس دادن,hyfforddi
1278,unterrichten::V,تدریس کردن,hyfforddi
1279,aufziehen::V,تربیت کردن,dod i fyny
1280,leiten::V,اداره کردن,arwain
1281,antreiben::V,عجله دادن,annog
1282,lassen::V,وادار کردن,gadael
1283,einladen::V,دعوت کردن,gwahodd
1284,einladen::V,مهمان کردن,gwahodd
1285,vereinigen::V,یکی کردن,uno
1286,vereinigen::V,یکی کردن,cyfuno
1287,vereinigen::V,متحد کردن,uno
1288,vereinigen::V,متحد کردن,cyfuno
1289,besuchen::V,دیدار کردن,ymweld â
1290,treffen::V,ملاقات کردن,cwrdd
1291,treffen::V,ملاقات کردن,cyfarfod
1292,sich versammeln::V,جمع شدن,casglu
1293,sich versammeln::V,جمع شدن,cynnull
1294,spielen::V,بازی کردن,chwarae
1295,singen::V,آواز خواندن,canu
1296,tanzen::V,رقصیدن,dawnsio
1297,sich trennen::V,جدا شدن,ymwahanu
1298,verlassen::V,ترک کردن,gadael
1299,retten::V,نجات دادن,achub
1300,bewachen::V,حراست کردن,gwarchod
1301,schützen::V,حفظ کردن,noddi
1302,verteidigen::V,دفاع کردن,amddiffyn
1303,sich schlagen::V,کتک‌کاری کردن,ffraeo
1304,sich schlagen::V,کتک‌کاری کردن,terfysgu
1305,schießen::V,تیر زدن,saethu
1306,siegen::V,پیروز شدن,ennill
1307,ärgern::V,ناراحت کردن,cythruddo
1308,schlagen::V,زدن,curo
1309,schlagen::V,کوبیدن,curo
1310,treten::V,لگد زدن,cicio
1311,stechen::V,چاقو زدن,pigo
1312,stoßen::V,هل دادن,gwthio
1313,stehlen::V,دزدیدن,dwyn
1314,stehlen::V,دزدیدن,lladrata
1315,stören::V,مزاحم شدن,aflonyddu
1316,belästigen::V,زحمت دادن,trafferthu
1317,verbergen::V,پنهان کردن,cuddio
1318,täuschen::V,گول زدن,twyllo
1319,täuschen::V,فریب دادن,twyllo
1320,betrügen::V,گول زدن,hocedu
1321,betrügen::V,فریب دادن,hocedu
1322,töten::V,کشتن,lladd
1323,wohnen::V,منزل داشتن,byw
1324,wohnen::V,سکونت داشتن,byw
1325,arbeiten::V,کار کردن,gweithio
1326,sammeln::V,جمع کردن,casglu
1327,pflücken::V,چیدن,casglu
1328,jagen::V,شکار کردن,hela
1329,fischen::V,صید کردن,pysgota
1330,fischen::V,ماهی‌گیری کردن,pysgota
1331,fassen::V,گرفتن,dal
1332,hüten::V,چراندن,bugeilio
1333,hüten::V,مراقبت کردن,bugeilio
1334,treiben::V,راندن,gyrru
1335,anbinden::V,متصل کردن,clymu
1336,füttern::V,غذا دادن,porthi
1337,melken::V,دوشیدن,godro
1338,hacken::V,خرد کردن,torri
1339,gießen::V,ریختن,dyfrhau
1340,reifen::V,رسیدن,aeddfedu
1341,zubereiten::V,طبخ کردن,coginio
1342,zubereiten::V,آماده کردن,coginio
1343,kochen::V,پختن,berwi
1344,kochen::V,آشپزی کردن,berwi
1345,backen::V,پختن,pobi
1346,backen::V,پختن,crasu
1347,braten::V,سرخ کردن,ffrio
1348,umrühren::V,هم زدن,cyffroi
1349,stricken::V,بافتن,gwau
1350,nähen::V,دوختن,gwnïo
1351,färben::V,رنگ زدن,lliwio
1352,reinigen::V,پاک کردن,glanhau
1353,reinigen::V,تمیز کردن,glanhau
1354,waschen::V,شستن,golchi
1355,abwischen::V,زدودن,sychu
1356,spülen::V,شستن,streulio
1357,fegen::V,جارو کردن,ysgubo
1358,kehren::V,جارو کردن,ysgubo
1359,baden::V,شنا کردن,cael bath
1360,baden::V,حمام کردن,cael bath
1361,sich waschen::V,شستشو کردن,ymolchi
1362,ausziehen::V,درآوردن,tynnu
1363,anziehen::V,پوشیدن,gwisgo
1364,sich anziehen::V,لباس پوشیدن,ymwisgo
1365,kämmen::V,شانه زدن,cribo
1366,schmücken::V,زینت دادن,harddu
1367,schmücken::V,زینت دادن,addurno
1368,sagen::V,گفتن,dweud
1369,sprechen::V,حرف زدن,llefaru
1370,sprechen::V,صحبت کردن,llefaru
1371,reden::V,حرف زدن,siarad
1372,reden::V,صحبت کردن,siarad
1373,sich unterhalten::V,گپ زدن,sgwrsio
1374,fragen::V,پرسیدن,gofyn
1375,fragen::V,سؤال کردن,gofyn
1376,bitten::V,خواهش کردن,gofyn am
1377,bitten::V,درخواست کردن,gofyn am
1378,erzählen::V,نقل کردن,dweud
1379,erzählen::V,حکایت کردن,dweud
1380,mitteilen::V,خبر دادن,cyfleu
1381,nennen::V,نامیدن,enwi
1382,rufen::V,صدا کردن,galw
1383,prahlen::V,پز آمدن,brolio
1384,prahlen::V,پز آمدن,ymffrostio
1385,übersetzen::V,ترجمه کردن,cyfieithu
1386,denken::V,فکر کردن,meddwl
1387,glauben::V,باور کردن,credu
1388,glauben::V,باور کردن,coelio
1389,glauben::V,عقیده داشتن,credu
1390,glauben::V,عقیده داشتن,coelio
1391,bemerken::V,متوجه شدن,sylwi
1392,erkennen::V,شناختن,adnabod
1393,erkennen::V,تشخیص دادن,adnabod
1394,begreifen::V,فهمیدن,amgyffred
1395,begreifen::V,درک کردن,amgyffred
1396,verstehen::V,فهمیدن,deall
1397,lernen::V,آموختن,dysgu
1398,lernen::V,یاد گرفتن,dysgu
1399,wissen::V,دانستن,gwybod
1400,sich erinnern an::V,به یاد آوردن,cofio
1401,vergessen::V,فراموش کردن,anghofio
1402,messen::V,اندازه گرفتن,mesur
1403,zählen::V,شمردن,cyfrif
1404,rechnen::V,حساب کردن,cyfrifo
1405,lesen::V,خواندن,darllen
1406,malen::V,نقاشی کردن,peintio
1407,zeichnen::V,کشیدن,tynnu
1408,zeichnen::V,رسم کردن,tynnu
1409,schreiben::V,نوشتن,ysgrifennu
1410,besitzen::V,داشتن,meddu
1411,kaufen::V,خریدن,prynu
1412,kaufen::V,خرید کردن,prynu
1413,verkaufen::V,فروختن,gwerthu
1414,bezahlen::V,پرداختن,talu am
1415,zahlen::V,پرداخت کردن,talu
1416,beherrschen::V,مسلط بودن,rheoli
1417,beherrschen::V,مسلط بودن,llywodraethu
1418,ertragen::V,تحمل کردن,dioddef
