,Concept_ID,lv,el
1778,sechs::NUM,seši,έξι
1779,sieben::NUM,сизим,εφτά
1780,sieben::NUM,septiņi,εφτά
1781,acht::NUM,кӧкъямыс,οχτώ
1782,acht::NUM,astoņi,οχτώ
1783,neun::NUM,ӧкмыс,εννιά
1784,neun::NUM,deviņi,εννιά
1785,zehn::NUM,дас,δέκα
1786,zehn::NUM,desmit,δέκα
1787,elf::NUM,дас ӧтик,έντεκα
1788,elf::NUM,vienpadsmit,έντεκα
1789,zwölf::NUM,дас кык,δώδεκα
1790,zwölf::NUM,divpadsmit,δώδεκα
1791,zwanzig::NUM,кызь,είκοσι
1792,zwanzig::NUM,divdesmit,είκοσι
1793,dreißig::NUM,комын,τριάντα
1794,dreißig::NUM,trīsdesmit,τριάντα
1795,vierzig::NUM,нелямын,σαράντα
1796,vierzig::NUM,četrdesmit,σαράντα
1797,fünfzig::NUM,ветымын,πενήντα
1798,fünfzig::NUM,piecdesmit,πενήντα
1799,sechzig::NUM,квайтымын,εξήντα
1800,sechzig::NUM,sešdesmit,εξήντα
1801,siebzig::NUM,сизимдас,εβδομήντα
1802,siebzig::NUM,septiņdesmit,εβδομήντα
1803,achtzig::NUM,кӧкъямысдас,ογδόντα
1804,achtzig::NUM,astoņdesmit,ογδόντα
1805,neunzig::NUM,ӧкмысдас,ενενήντα
1806,neunzig::NUM,deviņdesmit,ενενήντα
1807,hundert::NUM,сё,εκατό
1808,hundert::NUM,simt,εκατό
1809,tausend::NUM,сюрс,χίλιοι
1810,tausend::NUM,tūkstoš,χίλιοι
1811,und::CNJ,и,και
1812,und::CNJ,un,και
1813,oder::CNJ,либӧ,ή
1814,oder::CNJ,jeb,ή
1815,stehen::V,сулавны,στέκομαι
1816,stehen::V,сулавны,είμαι όρθιος
1817,stehen::V,stāvēt,στέκομαι
1818,stehen::V,stāvēt,είμαι όρθιος
1819,sitzen::V,пукавны,κάθομαι
1820,sitzen::V,sēdēt,κάθομαι
1821,liegen::V,куйлыны,είμαι ξαπλωμένος
1822,liegen::V,gulēt,είμαι ξαπλωμένος
1823,hängen::V,ӧшавны,κρέμομαι
1824,hängen::V,karāties,κρέμομαι
1825,werden::V,лоны,γίνομαι
1826,werden::V,tapt,γίνομαι
1827,passieren::V,лоны,συμβαίνω
1828,passieren::V,notikt,συμβαίνω
1829,beginnen::V,кутчысьны,αρχίζω
1830,beginnen::V,кутны,αρχίζω
1831,beginnen::V,sākties,αρχίζω
1832,enden::V,помасьны,τελειώνω
1833,enden::V,beigties,τελειώνω
1834,wechseln::V,вежсьыны,αλλάζω
1835,wechseln::V,mainīties,αλλάζω
1836,aufgehen[Sonne]::V,петны,βγαίνω
1837,aufgehen[Sonne]::V,петны,ανατέλλω
1838,aufgehen[Sonne]::V,lēkt,βγαίνω
1839,aufgehen[Sonne]::V,lēkt,ανατέλλω
1840,aufgehen[Sonne]::V,uzlēkt,βγαίνω
1841,aufgehen[Sonne]::V,uzlēkt,ανατέλλω
1842,untergehen[Sonne]::V,пуксьыны,δύω
1843,untergehen[Sonne]::V,пуксьыны,βασιλεύω
1844,untergehen[Sonne]::V,noiet,δύω
1845,untergehen[Sonne]::V,noiet,βασιλεύω
1846,untergehen[Sonne]::V,rietēt,δύω
1847,untergehen[Sonne]::V,rietēt,βασιλεύω
1848,scheinen[Sonne]::V,югъявны,λάμπω
1849,scheinen[Sonne]::V,югвидзны,λάμπω
1850,scheinen[Sonne]::V,spīdēt,λάμπω
1851,donnern::V,гымавны,βροντώ
1852,donnern::V,dārdēt,βροντώ
1853,wehen::V,пӧльтны,φυσώ
1854,wehen::V,pūst,φυσώ
1855,strömen::V,киссьыны,ρέω
1856,strömen::V,киссьыны,τρέχω
1857,strömen::V,līt,ρέω
1858,strömen::V,līt,τρέχω
1859,strömen::V,plūst,ρέω
1860,strömen::V,plūst,τρέχω
1861,fließen::V,визувтны,ρέω
1862,fließen::V,tecēt,ρέω
1863,sich drehen::V,бергавны,γυρίζω
1864,sich drehen::V,бергавны,στρέφομαι
1865,sich drehen::V,grozīties,γυρίζω
1866,sich drehen::V,grozīties,στρέφομαι
1867,schwanken::V,легны,ταλαντεύομαι
1868,schwanken::V,лайкъявны,ταλαντεύομαι
1869,schwanken::V,līgoties,ταλαντεύομαι
1870,schwanken::V,grīļoties,ταλαντεύομαι
1871,schwingen::V,лайкъявны,αιωρούμαι
1872,schwingen::V,лайкъявны,ταλαντεύομαι
1873,schwingen::V,люллявны,αιωρούμαι
1874,schwingen::V,люллявны,ταλαντεύομαι
1875,schwingen::V,vēzēties,αιωρούμαι
1876,schwingen::V,vēzēties,ταλαντεύομαι
1877,fallen::V,усьны,πέφτω
1878,fallen::V,krist,πέφτω
1879,brennen::V,сотчыны,καίω
1880,brennen::V,degt,καίω
1881,rauchen::V,тшынӧдны,καπνίζω
1882,rauchen::V,dūmot,καπνίζω
1883,regnen::V,зэрны,βρέχω
1884,regnen::V,līt,βρέχω
1885,gefrieren::V,кынмыны,παγώνω
1886,gefrieren::V,sasalt,παγώνω
1887,tauen::V,сывны,λειώνω
1888,tauen::V,kust,λειώνω
1889,schmelzen::V,сывны,λειώνω
1890,schmelzen::V,kust,λειώνω
1891,schmelzen::V,nokust,λειώνω
1892,trocknen::V,косьмыны,στεγνώνω
1893,trocknen::V,žūt,στεγνώνω
1894,trocknen::V,kaltēties,στεγνώνω
1895,sieden::V,пуны,βράζω
1896,sieden::V,virt,βράζω
1897,sieden::V,vārīties,βράζω
1898,faulen::V,сісьмыны,σαπίζω
1899,faulen::V,pūt,σαπίζω
1900,faulen::V,trudēt,σαπίζω
1901,verfaulen::V,сісьмыны,σαπίζω
1902,verfaulen::V,sapūt,σαπίζω
1903,verfaulen::V,satrūdēt,σαπίζω
1904,reißen::V,орны,σχίζω
1905,reißen::V,plīst,σχίζω
1906,reißen::V,satrūkt,σχίζω
1907,versinken::V,вӧйны,βουλιάζω
1908,versinken::V,вӧйны,βυθίζομαι
1909,versinken::V,grimt,βουλιάζω
1910,versinken::V,grimt,βυθίζομαι
1911,versinken::V,nogrimt,βουλιάζω
1912,versinken::V,nogrimt,βυθίζομαι
1913,vergehen::V,кольны,περνώ
1914,vergehen::V,ордйыны,περνώ
1915,vergehen::V,paiet,περνώ
1916,erscheinen::V,петкӧдчыны,εμφανίζομαι
1917,erscheinen::V,parādīties,εμφανίζομαι
1918,verschwinden::V,бырны,χάνομαι
1919,verschwinden::V,бырны,εξαφανίζομαι
1920,verschwinden::V,nozust,χάνομαι
1921,verschwinden::V,nozust,εξαφανίζομαι
1922,sinken::V,вӧйны,κατεβαίνω
1923,sinken::V,kristies,κατεβαίνω
1924,abnehmen::V,чинны,μειώνομαι 
1925,abnehmen::V,noplakt,μειώνομαι 
1926,abnehmen::V,mazināties,μειώνομαι 
1927,zunehmen::V,содны,αυξάνω
1928,zunehmen::V,содны,μεγαλώνω
1929,zunehmen::V,ыдждыны,αυξάνω
1930,zunehmen::V,ыдждыны,μεγαλώνω
1931,zunehmen::V,pieaugt,αυξάνω
1932,zunehmen::V,pieaugt,μεγαλώνω
1933,zunehmen::V,pieņemties,αυξάνω
1934,zunehmen::V,pieņemties,μεγαλώνω
1935,steigen::V,лыбны,ανεβαίνω
1936,steigen::V,kāpt,ανεβαίνω
1937,wachsen::V,быдмыны,μεγαλώνω
1938,wachsen::V,augt,μεγαλώνω
1939,glänzen::V,югъявны,γυαλίζω
1940,glänzen::V,дзирдавны,γυαλίζω
1941,glänzen::V,zaigot,γυαλίζω
1942,glänzen::V,laistīties,γυαλίζω
1943,funkeln::V,югъявны,αστράφτω
1944,funkeln::V,югъявны,σπιθοβολώ
1945,funkeln::V,дзирдавны,αστράφτω
1946,funkeln::V,дзирдавны,σπιθοβολώ
1947,funkeln::V,mirdzēt,αστράφτω
1948,funkeln::V,mirdzēt,σπιθοβολώ
1949,funkeln::V,dzirkstēt,αστράφτω
1950,funkeln::V,dzirkstēt,σπιθοβολώ
1951,lärmen::V,жувгыны,θορυβώ
1952,lärmen::V,ыугыны,θορυβώ
1953,lärmen::V,шумитны,θορυβώ
1954,lärmen::V,ālēties,θορυβώ
1955,lärmen::V,trokšņot,θορυβώ
1956,läuten::V,жургыны,χτυπώ 
1957,läuten::V,zvanīt,χτυπώ 
1958,klingeln::V,звӧнитны,κουδουνίζω
1959,klingeln::V,zvanīt,κουδουνίζω
1960,klirren::V,гольскöдчыны,κουδουνίζω
1961,klirren::V,tinkšķēt,κουδουνίζω
1962,klirren::V,džinkstēt,κουδουνίζω
1963,brausen::V,буавны,βουΐζω
1964,brausen::V,krākt,βουΐζω
1965,brausen::V,brāzmot,βουΐζω
1966,rauschen::V,кышакывны,βουΐζω
1967,rauschen::V,šalkt,βουΐζω
1968,klingen::V,шыавны,ηχώ
1969,klingen::V,юргыны,ηχώ
1970,klingen::V,skanēt,ηχώ
1971,klingen::V,izklausīties,ηχώ
1972,bellen::V,увтны,γαυγίζω
1973,bellen::V,riet,γαυγίζω
1974,heulen::V,омлявны,ουρλιάζω
1975,heulen::V,вурзавны,ουρλιάζω
1976,heulen::V,kaukt,ουρλιάζω
1977,heulen::V,gaudot,ουρλιάζω
1978,blasen::V,пӧльтны,φυσώ
1979,blasen::V,pūst,φυσώ
1980,pfeifen::V,шутьлявны,σφυρίζω
1981,pfeifen::V,svilpt,σφυρίζω
1982,pfeifen::V,svilpot,σφυρίζω
1983,schreien::V,горзыны,κραυγάζω
1984,schreien::V,brēkt,κραυγάζω
1985,schreien::V,kliegt,κραυγάζω
1986,stöhnen::V,ымзыны,βογγώ
1987,stöhnen::V,vaidēt,βογγώ
1988,zittern::V,тіравны,τρέμω
1989,zittern::V,drebēt,τρέμω
1990,leben::V,овны,ζω
1991,leben::V,dzīvot,ζω
1992,geboren werden::V,чужны,γεννιέμαι
1993,geboren werden::V,dzimt,γεννιέμαι
1994,atmen::V,кашкыны,αναπνέω
1995,atmen::V,пошиктыны,αναπνέω
1996,atmen::V,elpot,αναπνέω
1997,trinken::V,юны,πίνω
1998,trinken::V,dzert,πίνω
1999,essen::V,сёйны,τρώω
2000,essen::V,ēst,τρώω
2001,schlucken::V,ньылавны,καταπίνω
2002,schlucken::V,rīt,καταπίνω
2003,müde werden::V,мудзны,κουράζομαι
2004,müde werden::V,nokust,κουράζομαι
2005,einschlafen::V,ланьтны,αποκοιμιέμαι
2006,einschlafen::V,унмовсьны,αποκοιμιέμαι
2007,einschlafen::V,iemigt,αποκοιμιέμαι
2008,einschlafen::V,aizmigt,αποκοιμιέμαι
2009,schlafen::V,узьны,κοιμάμαι
2010,schlafen::V,gulēt,κοιμάμαι
2011,aufwachen::V,садьмыны,ξυπνώ
2012,aufwachen::V,mosties,ξυπνώ
2013,aufstehen::V,чеччыны,σηκώνομαι
2014,aufstehen::V,celties,σηκώνομαι
2015,sich erholen::V,шойччыны,ξεκουράζομαι
2016,sich erholen::V,atžirgt,ξεκουράζομαι
2017,sich erholen::V,atpūsties,ξεκουράζομαι
2018,krank werden::V,висьмыны,αρρωσταίνω
2019,krank werden::V,sasirgt,αρρωσταίνω
2020,krank sein::V,висьны,ασθενώ
2021,krank sein::V,slimot,ασθενώ
2022,schmerzen::V,висьны,πονώ
2023,schmerzen::V,sāpēt,πονώ
2024,schmerzen::V,smelgt,πονώ
2025,husten::V,кызны,βήχω
2026,husten::V,klepot,βήχω
2027,genesen::V,бурдны,θεραπεύομαι
2028,genesen::V,veseļoties,θεραπεύομαι
2029,sterben::V,кувны,πεθαίνω
2030,sterben::V,mirt,πεθαίνω
2031,sterben::V,nomirt,πεθαίνω
2032,umkommen::V,кувны,πεθαίνω
2033,umkommen::V,apsprāgt,πεθαίνω
2034,umkommen::V,aiziet bojā,πεθαίνω
2035,sich bewegen::V,вӧрзьыны,κουνιέμαι
2036,sich bewegen::V,virzīties,κουνιέμαι
2037,sich rühren::V,вӧрны,σαλεύω
2038,sich rühren::V,вӧрӧдчыны,σαλεύω
2039,sich rühren::V,sagrozīties,σαλεύω
2040,sich erheben::V,сувтны,επαναστατώ
2041,sich erheben::V,piecelties,επαναστατώ
2042,sich setzen::V,пуксьыны,κάθομαι
2043,sich setzen::V,sēsties,κάθομαι
2044,hinfallen::V,усьны,πέφτω κάτω
2045,hinfallen::V,sabirt,πέφτω κάτω
2046,hinfallen::V,pakrist,πέφτω κάτω
2047,laufen::V,мyнны,τρέχω
2048,laufen::V,iet,τρέχω
2049,laufen::V,skraidīt,τρέχω
2050,schreiten::V,восьлавны,βαδίζω
2051,schreiten::V,soļot,βαδίζω
2052,spazierengehen::V,гуляйтны,κάνω βόλτα
2053,spazierengehen::V,гуляйтны,πηγαίνω περίπατο
2054,spazierengehen::V,staigāt,κάνω βόλτα
2055,spazierengehen::V,staigāt,πηγαίνω περίπατο
2056,spazierengehen::V,pastaigāties,κάνω βόλτα
2057,spazierengehen::V,pastaigāties,πηγαίνω περίπατο
2058,eilen::V,тэрмасьны,σπεύδω
2059,eilen::V,traukt,σπεύδω
2060,sich beeilen::V,тэрмасьны,βιάζομαι
2061,sich beeilen::V,steigties,βιάζομαι
2062,sich beeilen::V,pasteigties,βιάζομαι
2063,sausen::V,тӧвзьыны,τρέχω γρήγορα
2064,sausen::V,drāzt,τρέχω γρήγορα
2065,sausen::V,brāzties,τρέχω γρήγορα
2066,rennen::V,котӧртны,τρέχω
2067,rennen::V,skriet,τρέχω
2068,springen::V,чеччавны,πηδώ
2069,springen::V,lēkt,πηδώ
2070,klettern::V,кышасьны,σκαρφαλώνω
2071,klettern::V,кавшасьны,σκαρφαλώνω
2072,klettern::V,kāpt,σκαρφαλώνω
2073,klettern::V,rāpties,σκαρφαλώνω
2074,schaukeln::V,гычасьны,κουνιέμαι
2075,schaukeln::V,šūpoties,κουνιέμαι
2076,schaukeln::V,zvalstīties,κουνιέμαι
2077,kriechen::V,кыссьыны,έρπω
2078,kriechen::V,кыссьыны,σέρνομαι
2079,kriechen::V,līst,έρπω
2080,kriechen::V,līst,σέρνομαι
2081,kriechen::V,rāpot,έρπω
2082,kriechen::V,rāpot,σέρνομαι
2083,schwimmen::V,уявны,κολυμπώ
2084,schwimmen::V,peldēt,κολυμπώ
2085,tauchen::V,сунавны,βουτώ
2086,tauchen::V,gremdēties,βουτώ
2087,rudern::V,пелысасьны,κωπηλατώ
2088,rudern::V,airēt,κωπηλατώ
2089,rudern::V,irties,κωπηλατώ
2090,fahren::V,мунны,πηγαίνω
2091,fahren::V,braukt,πηγαίνω
2092,fliegen::V,лэбны,πετώ
2093,fliegen::V,lidot,πετώ
2094,fliegen::V,laisties,πετώ
2095,gehen::V,мyнны,βαδίζω
2096,gehen::V,мyнны,πηγαίνω
2097,gehen::V,iet,βαδίζω
2098,gehen::V,iet,πηγαίνω
2099,weggehen::V,мунавны,φεύγω
2100,weggehen::V,aiziet,φεύγω
2101,abfahren::V,мӧдӧдчыны,ξεκινώ
2102,abfahren::V,мӧдӧдчыны,αναχωρώ
2103,abfahren::V,atiet,ξεκινώ
2104,abfahren::V,atiet,αναχωρώ
2105,abfahren::V,aizbraukt,ξεκινώ
2106,abfahren::V,aizbraukt,αναχωρώ
2107,anhalten::V,джӧмдыны,σταματώ
2108,anhalten::V,apstāties,σταματώ
2109,hineingehen::V,пырны,μπαίνω
2110,hineingehen::V,ieiet,μπαίνω
2111,eintreten::V,пырны,μπαίνω
2112,eintreten::V,пырны,εισέρχομαι
2113,eintreten::V,ienākt,μπαίνω
2114,eintreten::V,ienākt,εισέρχομαι
2115,kommen::V,воны,έρχομαι
2116,kommen::V,локны,έρχομαι
2117,kommen::V,nākt,έρχομαι
2118,ankommen::V,воны,φτάνω
2119,ankommen::V,локны,φτάνω
2120,ankommen::V,nonākt,φτάνω
2121,ankommen::V,ierasties,φτάνω
2122,zurückkommen::V,косны,επιστρέφω
2123,zurückkommen::V,бергӧдчыны,επιστρέφω
2124,zurückkommen::V,atgriezties,επιστρέφω
2125,bleiben::V,кольны,μένω
2126,bleiben::V,palikt,μένω
2127,warten::V,виччысьны,περιμένω
2128,warten::V,gaidīt,περιμένω
2129,erwarten::V,виччысьны,αναμένω
2130,erwarten::V,виччысьны,περιμένω
2131,erwarten::V,sagaidīt,αναμένω
2132,erwarten::V,sagaidīt,περιμένω
2133,suchen::V,корсьны,ψάχνω
2134,suchen::V,meklēt,ψάχνω
2135,finden::V,казявны,βρίσκω
2136,finden::V,rast,βρίσκω
2137,finden::V,atrast,βρίσκω
2138,versuchen::V,заводитчывны,προσπαθώ
2139,versuchen::V,mēģināt,προσπαθώ
2140,vorbereiten::V,дасьтыны,προετοιμάζω
2141,vorbereiten::V,gatavot,προετοιμάζω
2142,vorbereiten::V,sagatavot,προετοιμάζω
2143,lieben::V,радейтны,αγαπώ
2144,lieben::V,mīlēt,αγαπώ
2145,mögen::V,радейтны,μου αρέσει
2146,mögen::V,gribēties,μου αρέσει
2147,lachen::V,серавны,γελώ
2148,lachen::V,серавлыны,γελώ
2149,lachen::V,smiet,γελώ
2150,lachen::V,smieties,γελώ
2151,rühren::V,нормӧдны,συγκινώ
2152,rühren::V,aizgrābt,συγκινώ
2153,weinen::V,бӧрдны,κλαίω
2154,weinen::V,raudāt,κλαίω
2155,schimpfen::V,видчыны,βρίζω
2156,schimpfen::V,rāties,βρίζω
2157,schimpfen::V,lamāties,βρίζω
2158,sich ärgern::V,скӧравны,θυμώνω
2159,sich ärgern::V,īgt,θυμώνω
2160,sich ärgern::V,pukoties,θυμώνω
2161,sich ärgern::V,dusmoties,θυμώνω
2162,sich fürchten::V,повны,φοβάμαι
2163,sich fürchten::V,bīties,φοβάμαι
2164,sich fürchten::V,baidīties,φοβάμαι
2165,fürchten::V,повны,φοβάμαι
2166,fürchten::V,baidīties no,φοβάμαι
2167,fliehen::V,пышйыны,φεύγω
2168,fliehen::V,bēgt,φεύγω
2169,flüchten::V,пышйыны,δραπετεύω
2170,flüchten::V,aizbēgt,δραπετεύω
2171,sehen::V,аддзыны,βλέπω
2172,sehen::V,redzēt,βλέπω
2173,anschauen::V,видзӧдны,κοιτάζω
2174,anschauen::V,paraudzīties,κοιτάζω
2175,ansehen::V,видзӧдны,βλέπω
2176,ansehen::V,aplūkot,βλέπω
2177,hören::V,кывны,ακούω
2178,hören::V,dzirdēt,ακούω
2179,zuhören::V,кывзыны,ακούω
2180,zuhören::V,klausīties,ακούω
2181,probieren::V,видлыны,δοκιμάζω
2182,probieren::V,nogaršot,δοκιμάζω
2183,riechen::V,чушкыны,μυρίζω
2184,riechen::V,чушкыны,οσφραίνομαι
2185,riechen::V,ost,μυρίζω
2186,riechen::V,ost,οσφραίνομαι
2187,riechen::V,ostīt,μυρίζω
2188,riechen::V,ostīt,οσφραίνομαι
2189,fühlen::V,вежӧртны,αισθάνομαι
2190,fühlen::V,гӧгӧрвоны,αισθάνομαι
2191,fühlen::V,just,αισθάνομαι
2192,fühlen::V,izjust,αισθάνομαι
2193,scheinen::V,кажитчыны,φαίνομαι
2194,scheinen::V,šķist,φαίνομαι
2195,scheinen::V,likties,φαίνομαι
2196,zu sehen sein::V,тыдавны,φαίνομαι
2197,zu sehen sein::V,parādīties,φαίνομαι
2198,vernehmen::V,кывны,ακούω
2199,vernehmen::V,кывны,μαθαίνω
2200,vernehmen::V,saklausīt,ακούω
2201,vernehmen::V,saklausīt,μαθαίνω
2202,frieren::V,кынмыны,κρυώνω
2203,frieren::V,salt,κρυώνω
2204,tun::V,керны,κάνω
2205,tun::V,darīt,κάνω
2206,können::V,кужны,ξέρω
2207,können::V,кужны,μπορώ
2208,können::V,prast,ξέρω
2209,können::V,prast,μπορώ
2210,wollen::V,кӧсйыны,θέλω
2211,wollen::V,gribēt,θέλω
2212,anfangen::V,заводитны,αρχίζω
2213,anfangen::V,пондыны,αρχίζω
2214,anfangen::V,sākt,αρχίζω
2215,anfangen::V,iesākt,αρχίζω
2216,beenden::V,помавны,τελειώνω
2217,beenden::V,beigt,τελειώνω
2218,beenden::V,pabeigt,τελειώνω
2219,aufhören::V,дугӧдны,παύω
2220,aufhören::V,pārtraukt,παύω
2221,gelingen::V,артмыны,πετυχαίνω
2222,gelingen::V,izdoties,πετυχαίνω
2223,geraten::V,сюрны,γίνομαι
2224,geraten::V,веськавны,γίνομαι
2225,geraten::V,veikties,γίνομαι
2226,öffnen::V,восьтыны,ανοίγω
2227,öffnen::V,atvērt,ανοίγω
2228,öffnen::V,attaisīt,ανοίγω
2229,schließen::V,пӧдлавны,κλείνω
2230,schließen::V,slēgt,κλείνω
2231,schließen::V,aizvērt,κλείνω
2232,schließen::V,aiztaisīt,κλείνω
2233,stellen::V,сувтӧдны,θέτω
2234,stellen::V,likt,θέτω
2235,stellen::V,nolikt,θέτω
2236,setzen::V,пуксьӧдны,θέτω
2237,setzen::V,sēdināt,θέτω
2238,legen::V,пуктыны,θέτω
2239,legen::V,likt,θέτω
2240,berühren::V,вӧрзьӧдны,εγγίζω
2241,berühren::V,инмӧдчывны,εγγίζω
2242,berühren::V,skart,εγγίζω
2243,berühren::V,aizskart,εγγίζω
2244,verbinden::V,йитны,συνδέω
2245,verbinden::V,saistīt,συνδέω
2246,verbinden::V,savienot,συνδέω
2247,bedecken::V,вевттьыны,σκεπάζω
2248,bedecken::V,apsegt,σκεπάζω
2249,bedecken::V,pārsegt,σκεπάζω
2250,aufhängen::V,ӧшӧдны,κρεμώ
2251,aufhängen::V,джагӧдны,κρεμώ
2252,aufhängen::V,uzkārt,κρεμώ
2253,anzünden::V,ӧзтыны,ανάβω
2254,anzünden::V,aizdegt,ανάβω
2255,anzünden::V,aizdedzināt,ανάβω
2256,aufheben::V,чеччӧдны,σηκώνω
2257,aufheben::V,сувтӧдны,σηκώνω
2258,aufheben::V,pacelt,σηκώνω
2259,zurücklassen::V,кольны,εγκαταλείπω
2260,zurücklassen::V,atstāt,εγκαταλείπω
2261,verlieren::V,воштыны,χάνω
2262,verlieren::V,zaudēt,χάνω
2263,verlieren::V,pazaudēt,χάνω
2264,fallen lassen::V,уськӧдны,αφήνω να πέσει
2265,fallen lassen::V,nomest,αφήνω να πέσει
2266,machen::V,вӧчны,κάνω
2267,machen::V,вӧчны,φτιάχνω
2268,machen::V,лӧсьӧдны,κάνω
2269,machen::V,лӧсьӧдны,φτιάχνω
2270,machen::V,darīt,κάνω
2271,machen::V,darīt,φτιάχνω
2272,herstellen::V,лӧсьӧдны,κατασκευάζω
2273,herstellen::V,ražot,κατασκευάζω
2274,herstellen::V,izgatavot,κατασκευάζω
2275,bauen::V,лэптыны,χτίζω
2276,bauen::V,лэптыны,οικοδομώ
2277,bauen::V,celt,χτίζω
2278,bauen::V,celt,οικοδομώ
2279,bauen::V,būvēt,χτίζω
2280,bauen::V,būvēt,οικοδομώ
2281,reparieren::V,дзоньтавны,επισκευάζω
2282,reparieren::V,дзоньтавны,επιδιορθώνω
2283,reparieren::V,labot,επισκευάζω
2284,reparieren::V,labot,επιδιορθώνω
2285,reparieren::V,remontēt,επισκευάζω
2286,reparieren::V,remontēt,επιδιορθώνω
2287,verbessern::V,бурмӧдны,βελτιώνω
2288,verbessern::V,бурмӧдны,καλυτερεύω
2289,verbessern::V,labot,βελτιώνω
2290,verbessern::V,labot,καλυτερεύω
2291,verbessern::V,izlabot,βελτιώνω
2292,verbessern::V,izlabot,καλυτερεύω
2293,ändern::V,вежны,αλλάζω
2294,ändern::V,mainīt,αλλάζω
2295,graben::V,кодйыны,σκάβω
2296,graben::V,rakt,σκάβω
2297,beugen::V,куснявны,λυγίζω
2298,beugen::V,liekt,λυγίζω
2299,biegen::V,куснявны,κάμπτω
2300,biegen::V,liekt,κάμπτω
2301,drehen::V,бергӧдлыны,στρέφω
2302,drehen::V,griezt,στρέφω
2303,wenden::V,бергӧдны,γυρίζω
2304,wenden::V,apgriezt,γυρίζω
2305,umdrehen::V,бергӧдны,γυρίζω
2306,umdrehen::V,apgriezt,γυρίζω
2307,heben::V,лэптыны,υψώνω
2308,heben::V,лэптыны,σηκώνω
2309,heben::V,celt,υψώνω
2310,heben::V,celt,σηκώνω
2311,heben::V,cilāt,υψώνω
2312,heben::V,cilāt,σηκώνω
2313,heben::V,pacelt,υψώνω
2314,heben::V,pacelt,σηκώνω
2315,hochheben::V,кыпӧдны,υψώνω
2316,hochheben::V,кыпӧдны,σηκώνω
2317,hochheben::V,pacelt,υψώνω
2318,hochheben::V,pacelt,σηκώνω
2319,ergreifen::V,кутны,πιάνω
2320,ergreifen::V,кутны,αρπάζω
2321,ergreifen::V,paķert,πιάνω
2322,ergreifen::V,paķert,αρπάζω
2323,ergreifen::V,satvert,πιάνω
2324,ergreifen::V,satvert,αρπάζω
2325,halten::V,кутны,βαστώ
2326,halten::V,turēt,βαστώ
2327,halten::V,saturēt,βαστώ
2328,drücken::V,личкыны,πιέζω
2329,drücken::V,топӧдны,πιέζω
2330,drücken::V,spiest,πιέζω
2331,schieben::V,ӧтдортны,σπρώχνω
2332,schieben::V,йӧткыштны,σπρώχνω
2333,schieben::V,stumt,σπρώχνω
2334,kratzen::V,гуджӧдны,γρατσουνίζω
2335,kratzen::V,kasīt,γρατσουνίζω
2336,kratzen::V,skrāpēt,γρατσουνίζω
2337,lecken::V,нювны,γλείφω
2338,lecken::V,lakt,γλείφω
2339,lecken::V,laizīt,γλείφω
2340,beißen::V,курччыны,δαγκάνω
2341,beißen::V,kost,δαγκάνω
2342,abreißen::V,орӧдны,κόβω
2343,abreißen::V,орӧдны,σχίζω
2344,abreißen::V,atraut,κόβω
2345,abreißen::V,atraut,σχίζω
2346,abreißen::V,atplēst,κόβω
2347,abreißen::V,atplēst,σχίζω
2348,abschneiden::V,вундавны,αποκόπτω
2349,abschneiden::V,nogriezt,αποκόπτω
2350,binden::V,гӧрддзавны,δένω
2351,binden::V,кӧртавны,δένω
2352,binden::V,siet,δένω
2353,binden::V,aptīt,δένω
2354,stecken::V,сюйны,χώνω
2355,stecken::V,bāzt,χώνω
2356,stecken::V,spraust,χώνω
2357,brechen::V,чегны,σπάζω
2358,brechen::V,lauzt,σπάζω
2359,brechen::V,lauzīt,σπάζω
2360,klopfen::V,камгыны,χτυπώ
2361,klopfen::V,камгыны,τινάζω
2362,klopfen::V,klauvēt,χτυπώ
2363,klopfen::V,klauvēt,τινάζω
2364,hauen::V,нӧйнты,χτυπώ
2365,hauen::V,кучкыны,χτυπώ
2366,hauen::V,cirst,χτυπώ
2367,hauen::V,dauzīt,χτυπώ
2368,kleben::V,лемавны,κολλώ
2369,kleben::V,ляскавны,κολλώ
2370,kleben::V,līmēt,κολλώ
2371,kleben::V,lipināt,κολλώ
2372,reiben::V,тільны,τρίβω
2373,reiben::V,зыравны,τρίβω
2374,reiben::V,rīvēt,τρίβω
2375,reiben::V,berzēt,τρίβω
2376,streichen::V,мавтны,αλείφω
2377,streichen::V,ziest,αλείφω
2378,streichen::V,triept,αλείφω
2379,schleifen::V,кеслыны,ακονίζω
2380,schleifen::V,trīt,ακονίζω
2381,schleifen::V,asināt,ακονίζω
2382,schneiden::V,шырны,κόβω
2383,schneiden::V,griezt,κόβω
2384,schneiden::V,sagriezt,κόβω
2385,rütteln::V,легӧдны,σείω
2386,rütteln::V,легӧдны,τινάζω
2387,rütteln::V,катлӧдлыны,σείω
2388,rütteln::V,катлӧдлыны,τινάζω
2389,rütteln::V,kratīt,σείω
2390,rütteln::V,kratīt,τινάζω
2391,rütteln::V,purināt,σείω
2392,rütteln::V,purināt,τινάζω
2393,schütteln::V,тракӧдны,σείω
2394,schütteln::V,тракӧдны,κουνώ
2395,schütteln::V,kratīt,σείω
2396,schütteln::V,kratīt,κουνώ
2397,schwenken::V,ӧвтны,κουνώ
2398,schwenken::V,шенасьны,κουνώ
2399,schwenken::V,vēzēt,κουνώ
