,Concept_ID,cy,pl
801,oben::ADV,fry,w górze
802,oben::ADV,fry,na górze
803,hinauf::ADV,i fyny,w górę
804,hinauf::ADV,i fyny,na górę
805,hinauf::ADV,i'r lan,w górę
806,hinauf::ADV,i'r lan,na górę
807,überall::ADV,ym mhobman,wszędzie
808,nicht::ADV,ni,nie
809,nicht::ADV,nid,nie
810,ein wenig::ADV,tipyn,trochę
811,ein wenig::ADV,ychydig,trochę
812,kaum::ADV,prin,ledwie
813,kaum::ADV,prin,prawie nie
814,sehr::ADV,iawn,bardzo
815,so::ADV,fel,tak
816,so::ADV,felly,tak
817,noch::ADV,eto,jeszcze
818,nur::ADV,yn unig,tylko
819,schon::ADV,eisoes,już
820,schon::ADV,yn barod,już
821,wieder::ADV,drachefn,znów
822,wieder::ADV,drachefn,znowu
823,vergebens::ADV,yn ofer,na próżno
824,vor::PRP,o flaen,przed
825,hinter::PRP,ar ôl,za
826,unter::PRP,islaw,pod
827,durch::PRP,trwy,przez
828,neben::PRP,ar bwys,obok
829,zwischen::PRP,rhwng,między
830,zwischen::PRP,cydrhwng,między
831,wegen::PRP,o achos,z powodu
832,wegen::PRP,oherwydd,z powodu
833,dies::PRN,hyn,to
834,das::PRN,hynny,to
835,alles::PRN,popeth,wszystko
836,ich::PRN,fi,ja
837,du::PRN,ti,ty
838,er::PRN,fe,on
839,wir::PRN,ni,my
840,ihr::PRN,chi,wy
841,sie::PRN,hwy,oni
842,was::FPRN,pa beth,co
843,wer::FPRN,pwy,kto
844,wo::FADV,ble,gdzie
845,wo::FADV,ym mha le,gdzie
846,wohin::FADV,i ble,dokąd
847,wohin::FADV,i ba le,dokąd
848,wie::FADV,sut,jak
849,warum::FADV,pam,dlaczego
850,wieviel::FNUM,faint,ile
851,eins::NUM,un,jeden
852,zwei::NUM,dau,dwa
853,drei::NUM,tri,trzy
854,vier::NUM,pedwar,cztery
855,fünf::NUM,pump,pięć
856,sechs::NUM,chwech,sześć
857,sieben::NUM,saith,siedem
858,acht::NUM,wyth,osiem
859,neun::NUM,naw,dziewięć
860,zehn::NUM,deg,dziesięć
861,elf::NUM,un ar ddeg,jedenaście
862,zwölf::NUM,deuddeg,dwanaście
863,zwölf::NUM,un deg dau,dwanaście
864,zwanzig::NUM,ugain,dwadzieścia
865,dreißig::NUM,tri deg,trzydzieści
866,dreißig::NUM,deg ar hugain,trzydzieści
867,vierzig::NUM,deugain,czterdzieści
868,fünfzig::NUM,hanner cant,pięćdziesiąt
869,sechzig::NUM,chwe deg,sześćdziesiąt
870,siebzig::NUM,saith deg,siedemdziesiąt
871,siebzig::NUM,deg a thrigain,siedemdziesiąt
872,achtzig::NUM,wyth deg,osiemdziesiąt
873,achtzig::NUM,pedar ugain,osiemdziesiąt
874,neunzig::NUM,naw deg,dziewięćdziesiąt
875,neunzig::NUM,deg a phedwar ugain,dziewięćdziesiąt
876,hundert::NUM,cant,sto
877,tausend::NUM,mil,tysiąc
878,und::CNJ,a,i
879,oder::CNJ,neu,lub
880,oder::CNJ,neu,albo
881,stehen::V,sefyll,stać
882,sitzen::V,eistedd,siedzieć
883,liegen::V,gorwedd,leżeć
884,hängen::V,hongian,wisieć
885,werden::V,dod yn,zostać
886,werden::V,dod yn,stać się
887,werden::V,mynd yn,zostać
888,werden::V,mynd yn,stać się
889,passieren::V,digwydd,dziać się
890,passieren::V,digwydd,zdarzyć się
891,beginnen::V,cychwyn,zacząć się
892,enden::V,gorffen,kończyć się
893,wechseln::V,newid,zmienić się
894,aufgehen[Sonne]::V,codi,wzejść
895,untergehen[Sonne]::V,machlud,zajść
896,scheinen[Sonne]::V,tywynnu,świecić
897,donnern::V,taranu,grzmieć
898,wehen::V,chwythu,wiać
899,strömen::V,ffrydio,płynąć
900,strömen::V,ffrydio,lać się
901,fließen::V,llifo,ciec
902,fließen::V,llifo,płynąć
903,sich drehen::V,troi,obracać się
904,sich drehen::V,cylchdroi,obracać się
905,schwanken::V,siglo,chwiać się
906,schwingen::V,siglo,wahać się
907,fallen::V,cwympo,padać
908,brennen::V,llosgi,palić się
909,rauchen::V,mygu,dymić
910,rauchen::V,mygu,dymić się
911,regnen::V,glawio,padać
912,gefrieren::V,rhewi,zamarznąć
913,tauen::V,toddi,tajać
914,tauen::V,meirioli,tajać
915,schmelzen::V,toddi,topnieć
916,trocknen::V,sychu,schnąć
917,sieden::V,berwi,wrzeć
918,sieden::V,berwi,kipieć
919,faulen::V,pydru,gnić
920,faulen::V,braenu,gnić
921,verfaulen::V,pydru,zgnić
922,verfaulen::V,dadfeilio,zgnić
923,reißen::V,clecian,urywać się
924,reißen::V,torri'n glats,urywać się
925,versinken::V,suddo,tonąć
926,vergehen::V,myned heibio,przechodzić
927,vergehen::V,pasio,przechodzić
928,erscheinen::V,ymddangos,zjawiać się
929,verschwinden::V,diflannu,zniknąć
930,sinken::V,syrthio,spadać
931,abnehmen::V,lleihau,spadać
932,zunehmen::V,cynyddu,wzrosnąć
933,steigen::V,codi,wzrastać
934,wachsen::V,tyfu,rosnąć
935,glänzen::V,disgleirio,błyszczeć
936,funkeln::V,pefrio,zabłyszczeć
937,lärmen::V,cadw sŵn,hałasować
938,lärmen::V,gwneud twrw,hałasować
939,läuten::V,canu,dzwonić
940,klingeln::V,canu,dzwonić
941,klingeln::V,seinio,dzwonić
942,klirren::V,tincian,brzęczeć
943,brausen::V,rhuo,huczeć
944,rauschen::V,siffrwd,szumieć
945,rauschen::V,siffrwd,szeleścić
946,rauschen::V,chwithrwd,szumieć
947,rauschen::V,chwithrwd,szeleścić
948,klingen::V,seinio,brzmieć
949,klingen::V,seinio,dźwięczeć
950,bellen::V,cyfarth,szczekać
951,heulen::V,udo,wyć
952,heulen::V,oernadu,wyć
953,blasen::V,chwythu,dmuchnąć
954,pfeifen::V,chwibanu,gwizdać
955,schreien::V,gweiddi,krzyczeć
956,schreien::V,bloeddio,krzyczeć
957,stöhnen::V,griddfan,stękać
958,zittern::V,crynu,drżeć
959,leben::V,byw,żyć
960,geboren werden::V,cael eich geni,urodzić się
961,atmen::V,anadlu,oddychać
962,trinken::V,yfed,pić
963,essen::V,bwyta,jeść
964,schlucken::V,llyncu,połknąć
965,müde werden::V,blino,zmęczyć się
966,einschlafen::V,mynd i gysgu,zasnąć
967,einschlafen::V,syrthio i gysgu,zasnąć
968,schlafen::V,huno,spać
969,schlafen::V,cysgu,spać
970,aufwachen::V,dihuno,obudzić się
971,aufstehen::V,codi,wstać
972,sich erholen::V,ymlacio,wypoczywać
973,sich erholen::V,dadflino,wypoczywać
974,krank werden::V,mynd yn sâl,zachorować
975,krank werden::V,mynd yn wael,zachorować
976,krank sein::V,gwaelu,chorować
977,schmerzen::V,brifo,boleć
978,husten::V,pesychu,kaszlać
979,genesen::V,gwella,wyzdrowieć
980,genesen::V,cael yn ôl,wyzdrowieć
981,sterben::V,marw,umrzeć
982,umkommen::V,trengi,zginąć
983,sich bewegen::V,symud,poruszać się
984,sich rühren::V,syflyd,ruszyć się
985,sich erheben::V,codi,podnieść się
986,sich setzen::V,eistedd,usiąść
987,hinfallen::V,cwympo,upaść
988,laufen::V,cerdded,chodzić
989,schreiten::V,camu,kroczyć
990,spazierengehen::V,mynd am dro,iść na spacer
991,eilen::V,rhuthro,pospieszać
992,sich beeilen::V,brysio,pospieszyć się
993,sausen::V,rhuthro,pędzić
994,rennen::V,rhedeg,biec
995,rennen::V,rhedeg,biegać
996,springen::V,llamu,skakać
997,springen::V,neidio,skakać
998,klettern::V,dringo,wspinać się
999,schaukeln::V,siglo,huśtać
1000,schaukeln::V,siglo,kołysać
1001,kriechen::V,cropian,pełzać
1002,kriechen::V,cropian,czołgać się
1003,schwimmen::V,nofio,pływać
1004,tauchen::V,plymio,zanurzać się
1005,tauchen::V,ymsuddo,zanurzać się
1006,rudern::V,rhwyfo,wiosłować
1007,fahren::V,gyrru,jechać
1008,fahren::V,dreifio,jechać
1009,fliegen::V,hedfan,latać
1010,fliegen::V,hedfan,lecieć
1011,gehen::V,mynd,iść
1012,weggehen::V,mynd,odejść
1013,weggehen::V,ymadael,odejść
1014,abfahren::V,ymadael,odjechać
1015,anhalten::V,stopio,zatrzymać się
1016,hineingehen::V,mynd i mewn,wchodzić
1017,eintreten::V,mynd i,wejść
1018,eintreten::V,mynd i,nastąpić
1019,kommen::V,dod,przyjść
1020,ankommen::V,cyrraedd,przybyć
1021,zurückkommen::V,dychwelyd,wrócić
1022,bleiben::V,aros,zostać
1023,bleiben::V,sefyll,zostać
1024,warten::V,aros,czekać
1025,warten::V,disgwyl,czekać
1026,erwarten::V,disgwyl,oczekiwać
1027,suchen::V,chwilio am,szukać
1028,finden::V,darganfod,znaleźć
1029,versuchen::V,profi,próbować
1030,versuchen::V,ceisio,próbować
1031,vorbereiten::V,paratoi,przygotować
1032,lieben::V,caru,kochać
1033,mögen::V,hoffi,lubić
1034,lachen::V,chwerthin,śmiać się
1035,rühren::V,cynhyrfu,wzruszyć
1036,weinen::V,wylo,płakać
1037,weinen::V,llefain,płakać
1038,schimpfen::V,grwgnach,kląć
1039,sich ärgern::V,gofidio,gniewać się
1040,sich fürchten::V,ofni,bać się
1041,fürchten::V,arswydo,bać się
1042,fliehen::V,ffoi,uciekać
1043,flüchten::V,dianc,uciec
1044,sehen::V,gweld,widzieć
1045,sehen::V,gweld,zobaczyć
1046,anschauen::V,syllu,oglądać
1047,anschauen::V,edrych,oglądać
1048,ansehen::V,gwylio,popatrzeć na
1049,hören::V,clywed,słyszeć
1050,zuhören::V,gwrando,słuchać
1051,probieren::V,profi,kosztować
1052,riechen::V,arogli,wąchać
1053,fühlen::V,teimlo,czuć
1054,fühlen::V,teimlo,odczuwać
1055,fühlen::V,clywed,czuć
1056,fühlen::V,clywed,odczuwać
1057,scheinen::V,ymddangos,wydawać się
1058,zu sehen sein::V,dod i'r golwg,widnieć
1059,vernehmen::V,clywed sôn am,usłyszeć
1060,frieren::V,bod yn oer,marznąć
1061,tun::V,gwneud,czynić
1062,können::V,gallu,móc
1063,können::V,gallu,umieć
1064,wollen::V,bod mewn angen,chcieć
1065,anfangen::V,dechrau,zacząć
1066,beenden::V,darfod,zakończyć
1067,beenden::V,gorffen,zakończyć
1068,aufhören::V,peidio,przestać
1069,gelingen::V,llwyddo,udać się
1070,geraten::V,diweddu,udać się
1071,öffnen::V,agor,otworzyć
1072,schließen::V,cau,zamknąć
1073,stellen::V,gosod,postawić
1074,setzen::V,gosod,posadzić
1075,legen::V,gosod,kłaść
1076,berühren::V,cyffwrdd,dotykać
1077,verbinden::V,cysylltu,łączyć
1078,bedecken::V,gorchuddio,przykryć
1079,aufhängen::V,crogi,powiesić
1080,aufhängen::V,hongian,powiesić
1081,anzünden::V,cynnau,zapalić
1082,aufheben::V,codi,podnieść
1083,zurücklassen::V,gadael,zostawić
1084,verlieren::V,colli,zgubić
1085,fallen lassen::V,gollwng,upuścić
1086,machen::V,gwneud,zrobić
1087,herstellen::V,cynhyrchu,wytworzyć
1088,bauen::V,adeiladu,budować
1089,reparieren::V,trwsio,naprawiać
1090,reparieren::V,atgyweirio,naprawiać
1091,verbessern::V,diwygio,ulepszyć
1092,ändern::V,altro,zmienić
1093,graben::V,palu,kopać
1094,graben::V,cloddio,kopać
1095,beugen::V,plygu,zagiąć
1096,biegen::V,plygu,zgiąć
1097,drehen::V,troelli,obracać
1098,wenden::V,troi,obrocić
1099,umdrehen::V,troi,obrocić
1100,heben::V,codi,podnosić
1101,hochheben::V,dyrchafu,podnieść
1102,ergreifen::V,gafael,chwycić
1103,halten::V,dal,trzymać
1104,drücken::V,pwyso,naciskać
1105,drücken::V,gwasgu,naciskać
1106,schieben::V,gwthio,pchać
1107,schieben::V,gwthio,posuwać
1108,kratzen::V,crafu,drapać
1109,lecken::V,llyfu,lizać
1110,beißen::V,cnoi,kąsać
1111,beißen::V,brathu,kąsać
1112,abreißen::V,tynnu ymaith,oderwać
1113,abschneiden::V,torri,odciąć
1114,binden::V,clymu,wiązać
1115,stecken::V,plannu,wetknąć
1116,brechen::V,torri,złamać
1117,klopfen::V,taro,pukać
1118,klopfen::V,taro,stukać
1119,hauen::V,taro,bić
1120,kleben::V,gludio,kleić
1121,reiben::V,rhwbio,trzeć
1122,streichen::V,taenu,smarować
1123,schleifen::V,hogi,ostrzyć
1124,schneiden::V,torri,ciąć
1125,schneiden::V,torri,krajać
1126,rütteln::V,ysgytio,trząść
1127,schütteln::V,siglo,trząść
1128,schütteln::V,ysgwyd,trząść
1129,schwenken::V,siglo,machać
1130,schütten::V,tywallt,nasypać
1131,füllen::V,llenwi,napełnić
1132,einwickeln::V,lapio,zawinąć
1133,tragen::V,cludo,nieść
1134,schleppen::V,llusgo,wlec
1135,ziehen::V,tynnu,ciągnąć
1136,aufbewahren::V,cadw,przechowywać
1137,werfen::V,taflu,rzucać
1138,fangen::V,dal,łowić
1139,packen::V,cipio,chwycić
1140,packen::V,crafangu,chwycić
1141,verstecken::V,celu,ukryć
1142,verstecken::V,celu,schować
1143,verstecken::V,cuddio,ukryć
1144,verstecken::V,cuddio,schować
1145,teilen::V,rhannu,podzielić
1146,schicken::V,anfon,posyłać
1147,bringen::V,dod â,przynieść
1148,hinzufügen::V,chwanegu,dodać
1149,bekommen::V,cael,dostać
1150,erhalten::V,derbyn,otrzymać
1151,nehmen::V,cymryd,wziąć
1152,wählen::V,dewis,wybrać
1153,auswählen::V,dethol,wybrać
1154,bewahren::V,cadw,zachować
1155,behindern::V,atal,utrudnić
1156,behindern::V,atal,przeszkadzać
1157,behindern::V,rhwystro,utrudnić
1158,behindern::V,rhwystro,przeszkadzać
1159,verderben::V,difetha,zepsuć
1160,beschädigen::V,niweidio,uszkodzić
1161,zerbrechen::V,torri,złamać
1162,zerreißen::V,rhwygo,drzeć
1163,zerreißen::V,rhwygo,rozdzierać
1164,zerstören::V,dinistrio,zniszczyć
1165,verbrennen::V,llosgi,spalić
1166,geben::V,rhoi,dać
1167,reichen::V,estyn,podać
1168,schenken::V,rhoddi,darować
1169,versprechen::V,addo,obiecać
1170,wünschen::V,dymuno,życzyć
1171,loben::V,canmol,chwalić
1172,küssen::V,cusanu,całować
1173,wiegen::V,siglo,kołysać
1174,zudecken::V,gorchuddio,przykryć
1175,wecken::V,deffro,zbudzić
1176,zeigen::V,dangos,pokazać
1177,führen::V,arwain,wieść
1178,führen::V,arwain,prowadzić
1179,lehren::V,dysgu,uczyć
1180,unterrichten::V,hyfforddi,nauczać
1181,aufziehen::V,dod i fyny,wychować
1182,leiten::V,arwain,kierować
1183,antreiben::V,annog,popędzić
1184,lassen::V,gadael,zostawić
1185,einladen::V,gwahodd,zaprosić
1186,vereinigen::V,uno,zjednoczyć
1187,vereinigen::V,cyfuno,zjednoczyć
1188,besuchen::V,ymweld â,odwiedzić
1189,treffen::V,cwrdd,trafić
1190,treffen::V,cwrdd,spotkać
1191,treffen::V,cyfarfod,trafić
1192,treffen::V,cyfarfod,spotkać
1193,sich versammeln::V,casglu,zebrać się
1194,sich versammeln::V,casglu,zgromadzić się
1195,sich versammeln::V,cynnull,zebrać się
1196,sich versammeln::V,cynnull,zgromadzić się
1197,spielen::V,chwarae,grać
1198,spielen::V,chwarae,bawić się
1199,singen::V,canu,śpiewać
1200,tanzen::V,dawnsio,pląsać
1201,tanzen::V,dawnsio,tańczyć
1202,sich trennen::V,ymwahanu,rozstać się
1203,verlassen::V,gadael,opuścić
1204,retten::V,achub,ocalić
1205,retten::V,achub,uratować
1206,bewachen::V,gwarchod,pilnować
1207,schützen::V,noddi,ochronić
1208,verteidigen::V,amddiffyn,bronić
1209,sich schlagen::V,ffraeo,pobić się
1210,sich schlagen::V,terfysgu,pobić się
1211,schießen::V,saethu,strzelać
1212,siegen::V,ennill,zwycziężyć
1213,ärgern::V,cythruddo,gniewać
1214,schlagen::V,curo,bić
1215,schlagen::V,curo,uderzyć
1216,treten::V,cicio,kopnąć
1217,stechen::V,pigo,ukłuć
1218,stoßen::V,gwthio,popchnąć
1219,stehlen::V,dwyn,ukraść
1220,stehlen::V,lladrata,ukraść
1221,stören::V,aflonyddu,zakłócić
1222,stören::V,aflonyddu,przeszkodzić
1223,belästigen::V,trafferthu,dokuczać
1224,verbergen::V,cuddio,ukryć
1225,täuschen::V,twyllo,łudzić
1226,betrügen::V,hocedu,oszukać
1227,töten::V,lladd,zabić
1228,wohnen::V,byw,mieszkać
1229,arbeiten::V,gweithio,pracować
1230,sammeln::V,casglu,zebrać
1231,pflücken::V,casglu,zerwać
1232,jagen::V,hela,polować
1233,fischen::V,pysgota,łowić ryby
1234,fassen::V,dal,złapać
1235,hüten::V,bugeilio,paść
1236,treiben::V,gyrru,pędzić
1237,anbinden::V,clymu,przywiązać
1238,füttern::V,porthi,karmić
1239,melken::V,godro,doić
1240,hacken::V,torri,rąbać
1241,gießen::V,dyfrhau,lać
1242,gießen::V,dyfrhau,podlać
1243,reifen::V,aeddfedu,dojrzeć
1244,zubereiten::V,coginio,przyrządzić
1245,kochen::V,berwi,gotować
1246,backen::V,pobi,piec
1247,backen::V,crasu,piec
1248,braten::V,ffrio,piec
1249,braten::V,ffrio,smażyć
1250,umrühren::V,cyffroi,przemieszać
1251,stricken::V,gwau,dziać
1252,nähen::V,gwnïo,szyć
1253,färben::V,lliwio,pofarbować
1254,reinigen::V,glanhau,oczyścić
1255,waschen::V,golchi,prać
1256,abwischen::V,sychu,obetrzeć
1257,spülen::V,streulio,płukać
1258,fegen::V,ysgubo,zamiatać
1259,kehren::V,ysgubo,zamieść
1260,baden::V,cael bath,kąpać się
1261,sich waschen::V,ymolchi,myć się
1262,ausziehen::V,tynnu,zdjąć
1263,anziehen::V,gwisgo,włożyć
1264,sich anziehen::V,ymwisgo,ubrać się
1265,kämmen::V,cribo,uczesać
1266,schmücken::V,harddu,ozdabiać
1267,schmücken::V,addurno,ozdabiać
1268,sagen::V,dweud,powiedzieć
1269,sprechen::V,llefaru,mówić
1270,reden::V,siarad,mówić
1271,sich unterhalten::V,sgwrsio,rozmawiać
1272,fragen::V,gofyn,zapytać
1273,bitten::V,gofyn am,prosić
1274,erzählen::V,dweud,opowiedzieć
1275,mitteilen::V,cyfleu,zawiadomić o
1276,nennen::V,enwi,nazwać
1277,rufen::V,galw,wołać
1278,prahlen::V,brolio,chełpić się
1279,prahlen::V,ymffrostio,chełpić się
1280,übersetzen::V,cyfieithu,tłumaczyć
1281,denken::V,meddwl,myśleć
1282,glauben::V,credu,sądzić
1283,glauben::V,credu,wierzyć
1284,glauben::V,coelio,sądzić
1285,glauben::V,coelio,wierzyć
1286,bemerken::V,sylwi,zauważyć
1287,erkennen::V,adnabod,poznać
1288,begreifen::V,amgyffred,zrozumieć
1289,verstehen::V,deall,rozumieć
1290,verstehen::V,deall,dosłyszeć
1291,lernen::V,dysgu,uczyć się
1292,wissen::V,gwybod,wiedzieć
1293,sich erinnern an::V,cofio,przypomnieć sobie
1294,vergessen::V,anghofio,zapomnieć
1295,messen::V,mesur,mierzyć
1296,zählen::V,cyfrif,liczyć
1297,rechnen::V,cyfrifo,rachować
1298,lesen::V,darllen,czytać
1299,malen::V,peintio,malować
1300,zeichnen::V,tynnu,rysować
1301,schreiben::V,ysgrifennu,pisać
1302,besitzen::V,meddu,posiadać
1303,kaufen::V,prynu,kupić
1304,verkaufen::V,gwerthu,sprzedać
1305,bezahlen::V,talu am,zapłacić
1306,zahlen::V,talu,płacić
1307,beherrschen::V,rheoli,opanować
1308,beherrschen::V,llywodraethu,opanować
1309,ertragen::V,dioddef,znieść
