,Concept_ID,el,myv
733,letzter::A,τελευταίος,меельце
734,allein::ADV,μόνος,башка
735,allein::ADV,μόνος,ськамонзо
736,auf einmal::ADV,εφάπαξ,вейсэ
737,zusammen::ADV,μαζί,вейс
738,zusammen::ADV,μαζί,вейсэ
739,lange::ADV,πολύν καιρό,кувать
740,plötzlich::ADV,έξαφνα,апак учо
741,sofort::ADV,αμέσως,курок
742,sofort::ADV,αμέσως,нейке
743,später::ADV,αργότερα,мейле
744,jetzt::ADV,τώρα,ней
745,heute::ADV,σήμερα,течи
746,morgen::ADV,αύριο,ванды
747,bald::ADV,σε λίγο,курок
748,bald::ADV,εντός ολίγου,курок
749,dann::ADV,ύστερα,мейле
750,dann::ADV,ύστερα,седе мейле
751,gestern::ADV,χτες,исяк
752,einst::ADV,ποτέ,весть
753,einst::ADV,ποτέ,зярдо-бути
754,einst::ADV,άλλοτε,весть
755,einst::ADV,άλλοτε,зярдо-бути
756,damals::ADV,τότε,сестэ
757,danach::ADV,μετά,мейле
758,danach::ADV,μετά,седе мейле
759,danach::ADV,ύστερα,мейле
760,danach::ADV,ύστερα,седе мейле
761,vorher::ADV,πριν,васняяк
762,vorher::ADV,προηγουμένως,васняяк
763,zuerst::ADV,πρώτα,васня
764,einmal::ADV,μία φορά,весть
765,manchmal::ADV,κάποτε,лиясто
766,oft::ADV,συχνά,сеетьстэ
767,oft::ADV,πολλές φορές,сеетьстэ
768,immer::ADV,πάντα,свал
769,immer::ADV,πάντοτε,свал
770,niemals::ADV,ποτέ,а зярдояк
771,hier::ADV,εδώ,тесэ
772,hierhin::ADV,εδώ,тей
773,von hier::ADV,από δω,тестэ
774,dort::ADV,εκεί,тосо
775,dorthin::ADV,προς τα κει,тов
776,geradeaus::ADV,κατευθείαν,витьстэ
777,vorwärts::ADV,εμπρός,икелев
778,rückwärts::ADV,πίσω,мекев
779,zurück::ADV,πίσω,мекев
780,unten::ADV,κάτω,ало
781,hinab::ADV,προς τα κάτω,алов
782,oben::ADV,πάνω,вере
783,oben::ADV,επάνω,вере
784,hinauf::ADV,προς τα πάνω,верев
785,überall::ADV,παντού,эрьва косо
786,nicht::ADV,δεν,а
787,ein wenig::ADV,λιγάκι,аламошка
788,kaum::ADV,μόλις,ансяк
789,sehr::ADV,πολύ,пек
790,sehr::ADV,πολύ,вельть
791,so::ADV,έτσι,истя
792,noch::ADV,ακόμα,таго
793,nur::ADV,μόνο,ансяк
794,schon::ADV,ήδη,уш
795,schon::ADV,κιόλας,уш
796,wieder::ADV,ξανά,таго
797,vergebens::ADV,μάταια,стяко
798,vor::PRP,μπροστά σε,икеле
799,vor::PRP,μπροστά από,икеле
800,hinter::PRP,πίσω από ,вельде
801,unter::PRP,υπό,ало
802,unter::PRP,κάτω από,ало
803,durch::PRP,διά,пачк
804,durch::PRP,διά μέσου,пачк
805,neben::PRP,δίπλα σε,вакссо
806,zwischen::PRP,μεταξύ,ютксо
807,zwischen::PRP,ανάμεσα σε,ютксо
808,wegen::PRP,για,кис
809,wegen::PRP,για,коряс
810,wegen::PRP,για,кувалт
811,wegen::PRP,λόγω,кис
812,wegen::PRP,λόγω,коряс
813,wegen::PRP,λόγω,кувалт
814,dies::PRN,αυτό,те
815,das::PRN,το,те
816,das::PRN,το,тона
817,alles::PRN,όλα,весе
818,alles::PRN,όλα,весемесь
819,ich::PRN,εγώ,мон
820,du::PRN,σύ,тон
821,du::PRN,εσύ,тон
822,er::PRN,αυτός,сон
823,wir::PRN,εμείς,минь
824,ihr::PRN,εσείς,тынь
825,sie::PRN,αυτοί,сынь
826,was::FPRN,τι,мезе
827,wer::FPRN,ποιος,ки
828,wo::FADV,πού,косо
829,wohin::FADV,πού,ков
830,wohin::FADV,πού,козо
831,wohin::FADV,για πού,ков
832,wohin::FADV,για πού,козо
833,wie::FADV,πώς,кода
834,warum::FADV,γιατί,мекс
835,wieviel::FNUM,πόσος,зяро
836,eins::NUM,ένα,вейке
837,zwei::NUM,δύο,кавто
838,drei::NUM,τρία,колмо
839,drei::NUM,τρεις,колмо
840,vier::NUM,τέσσερα,ниле
841,vier::NUM,τέσσερις,ниле
842,fünf::NUM,πέντε,вете
843,sechs::NUM,έξι,кото
844,sieben::NUM,εφτά,сисем
845,acht::NUM,οχτώ,кавксо
846,neun::NUM,εννιά,вейксэ
847,zehn::NUM,δέκα,кемень
848,elf::NUM,έντεκα,кевейкее
849,zwölf::NUM,δώδεκα,кемгавтово
850,zwanzig::NUM,είκοσι,комсь
851,dreißig::NUM,τριάντα,колоньгемень
852,vierzig::NUM,σαράντα,ниленьгемень
853,fünfzig::NUM,πενήντα,ведьгемень
854,sechzig::NUM,εξήντα,кодгемень
855,siebzig::NUM,εβδομήντα,сизьгемень
856,achtzig::NUM,ογδόντα,кавксоньгемень
857,neunzig::NUM,ενενήντα,вейксэньгемень
858,hundert::NUM,εκατό,сядо
859,tausend::NUM,χίλιοι,тыща
860,und::CNJ,και,ды
861,oder::CNJ,ή,или
862,stehen::V,στέκομαι,аштемс стядо
863,stehen::V,είμαι όρθιος,аштемс стядо
864,sitzen::V,κάθομαι,аштемс озадо
865,liegen::V,είμαι ξαπλωμένος,мадезь аштемс
866,hängen::V,κρέμομαι,нурьгемс
867,werden::V,γίνομαι,арамс
868,passieren::V,συμβαίνω,лисэмс
869,beginnen::V,αρχίζω,ушодомс
870,enden::V,τελειώνω,лоткамс
871,wechseln::V,αλλάζω,полавтнемс
872,aufgehen[Sonne]::V,βγαίνω,лисемс
873,aufgehen[Sonne]::V,βγαίνω,стямс
874,aufgehen[Sonne]::V,ανατέλλω,лисемс
875,aufgehen[Sonne]::V,ανατέλλω,стямс
876,untergehen[Sonne]::V,δύω,валгомс
877,untergehen[Sonne]::V,βασιλεύω,валгомс
878,scheinen[Sonne]::V,λάμπω,валдомтомс
879,donnern::V,βροντώ,цярномс
880,donnern::V,βροντώ,галдордомс
881,wehen::V,φυσώ,пувамс
882,strömen::V,ρέω,чудемс
883,strömen::V,τρέχω,чудемс
884,fließen::V,ρέω,чудемс
885,sich drehen::V,γυρίζω,велямс
886,sich drehen::V,στρέφομαι,велямс
887,schwanken::V,ταλαντεύομαι,лыкамс
888,schwanken::V,ταλαντεύομαι,якамс
889,schwingen::V,αιωρούμαι,нурсемс
890,schwingen::V,αιωρούμαι,лыкамс
891,schwingen::V,ταλαντεύομαι,нурсемс
892,schwingen::V,ταλαντεύομαι,лыкамс
893,fallen::V,πέφτω,прамс
894,fallen::V,πέφτω,сяворемс
895,brennen::V,καίω,паломс
896,rauchen::V,καπνίζω,качадомс
897,regnen::V,βρέχω,пиземс
898,gefrieren::V,παγώνω,кельмемс
899,tauen::V,λειώνω,соламс
900,schmelzen::V,λειώνω,соламс
901,trocknen::V,στεγνώνω,коськемс
902,sieden::V,βράζω,лакамс
903,sieden::V,βράζω,пиксемс
904,faulen::V,σαπίζω,наксадомс
905,verfaulen::V,σαπίζω,наксадомс
906,reißen::V,σχίζω,сезневемс
907,versinken::V,βουλιάζω,ваямс
908,versinken::V,βυθίζομαι,ваямс
909,vergehen::V,περνώ,ютамс
910,erscheinen::V,εμφανίζομαι,лисемс
911,verschwinden::V,χάνομαι,ёмамс
912,verschwinden::V,εξαφανίζομαι,ёмамс
913,sinken::V,κατεβαίνω,явамс
914,abnehmen::V,μειώνομαι ,киремемс
915,zunehmen::V,αυξάνω,ламолгадомс
916,zunehmen::V,αυξάνω,раштамс
917,zunehmen::V,μεγαλώνω,ламолгадомс
918,zunehmen::V,μεγαλώνω,раштамс
919,steigen::V,ανεβαίνω,куземс
920,steigen::V,ανεβαίνω,кепсевемс
921,wachsen::V,μεγαλώνω,касомс
922,glänzen::V,γυαλίζω,цитнемс
923,funkeln::V,αστράφτω,пиндолдомс
924,funkeln::V,αστράφτω,цивтёрдомс
925,funkeln::V,σπιθοβολώ,пиндолдомс
926,funkeln::V,σπιθοβολώ,цивтёрдомс
927,lärmen::V,θορυβώ,шалномс
928,läuten::V,χτυπώ ,гайгезевемс
929,klingeln::V,κουδουνίζω,чавомс баягас
930,klirren::V,κουδουνίζω,калдордомс
931,klirren::V,κουδουνίζω,кальцяемс
932,brausen::V,βουΐζω,лакамс
933,rauschen::V,βουΐζω,лажномс
934,klingen::V,ηχώ,гайгемс
935,bellen::V,γαυγίζω,онгомс
936,heulen::V,ουρλιάζω,урномс
937,blasen::V,φυσώ,пувамс
938,pfeifen::V,σφυρίζω,вешкемс
939,schreien::V,κραυγάζω,пижнемс
940,stöhnen::V,βογγώ,кувсемс
941,zittern::V,τρέμω,тарномс
942,leben::V,ζω,эрямс
943,geboren werden::V,γεννιέμαι,чачомс
944,atmen::V,αναπνέω,лексемс
945,trinken::V,πίνω,симемс
946,essen::V,τρώω,ярсамс
947,schlucken::V,καταπίνω,нилемс
948,schlucken::V,καταπίνω,порнемс
949,müde werden::V,κουράζομαι,сиземс
950,einschlafen::V,αποκοιμιέμαι,матедевемс
951,schlafen::V,κοιμάμαι,удомс
952,aufwachen::V,ξυπνώ,сыргоземс
953,aufstehen::V,σηκώνομαι,стямс
954,sich erholen::V,ξεκουράζομαι,оймсемс
955,krank werden::V,αρρωσταίνω,сэредезевемс
956,krank sein::V,ασθενώ,сэредемс
957,schmerzen::V,πονώ,сэредемс
958,husten::V,βήχω,козомс
959,genesen::V,θεραπεύομαι,пичкамс
960,sterben::V,πεθαίνω,куломс
961,umkommen::V,πεθαίνω,чавовомс
962,umkommen::V,πεθαίνω,ёмамс
963,sich bewegen::V,κουνιέμαι,шаштомс
964,sich rühren::V,σαλεύω,сыргамс
965,sich erheben::V,επαναστατώ,куземс
966,sich setzen::V,κάθομαι,озамс
967,hinfallen::V,πέφτω κάτω,прамс
968,hinfallen::V,πέφτω κάτω,сяворемс
969,laufen::V,τρέχω,якамс
970,schreiten::V,βαδίζω,эскелямс
971,schreiten::V,βαδίζω,молемс
972,spazierengehen::V,κάνω βόλτα,якамс
973,spazierengehen::V,πηγαίνω περίπατο,якамс
974,eilen::V,σπεύδω,эрзкалемс
975,eilen::V,σπεύδω,капшамс
976,sich beeilen::V,βιάζομαι,капшамс
977,sausen::V,τρέχω γρήγορα,ливтямс
978,rennen::V,τρέχω,чийнемс
979,rennen::V,τρέχω,ардтнемс
980,springen::V,πηδώ,кирнявтнемс
981,klettern::V,σκαρφαλώνω,куземс
982,schaukeln::V,κουνιέμαι,нурямс
983,kriechen::V,έρπω,ёзмолдомс
984,kriechen::V,σέρνομαι,ёзмолдомс
985,schwimmen::V,κολυμπώ,уемс
986,tauchen::V,βουτώ,чопавтомс
987,tauchen::V,βουτώ,чопавтнемс
988,rudern::V,κωπηλατώ,миледемс
989,fahren::V,πηγαίνω,ардомс
990,fliegen::V,πετώ,ливтямс
991,gehen::V,βαδίζω,туемс
992,gehen::V,βαδίζω,молемс
993,gehen::V,πηγαίνω,туемс
994,gehen::V,πηγαίνω,молемс
995,weggehen::V,φεύγω,туемс
996,abfahren::V,ξεκινώ,туемс
997,abfahren::V,αναχωρώ,туемс
998,anhalten::V,σταματώ,лоткамс
999,hineingehen::V,μπαίνω,совамс
1000,eintreten::V,μπαίνω,совамс
1001,eintreten::V,μπαίνω,эскельдямс
1002,eintreten::V,εισέρχομαι,совамс
1003,eintreten::V,εισέρχομαι,эскельдямс
1004,kommen::V,έρχομαι,самс
1005,ankommen::V,φτάνω,самс
1006,ankommen::V,φτάνω,пачкодемс
1007,zurückkommen::V,επιστρέφω,велявтомс
1008,bleiben::V,μένω,кадовомс
1009,warten::V,περιμένω,учомс
1010,erwarten::V,αναμένω,учомс
1011,erwarten::V,περιμένω,учомс
1012,suchen::V,ψάχνω,вешнемс
1013,finden::V,βρίσκω,муемс
1014,versuchen::V,προσπαθώ,варштамс
1015,vorbereiten::V,προετοιμάζω,анокстамс
1016,lieben::V,αγαπώ,вечкемс
1017,mögen::V,μου αρέσει,вечкемс
1018,lachen::V,γελώ,пейдемс
1019,rühren::V,συγκινώ,токамс седейс
1020,weinen::V,κλαίω,авардемс
1021,schimpfen::V,βρίζω,сёвномс
1022,sich ärgern::V,θυμώνω,кежиявтнемс
1023,sich fürchten::V,φοβάμαι,пелемс
1024,fürchten::V,φοβάμαι,пелемс
1025,fliehen::V,φεύγω,оргодемс
1026,flüchten::V,δραπετεύω,ворьгодемс
1027,flüchten::V,δραπετεύω,чадомс
1028,sehen::V,βλέπω,неемс
1029,anschauen::V,κοιτάζω,ваномс
1030,ansehen::V,βλέπω,ваномс
1031,hören::V,ακούω,марямс
1032,zuhören::V,ακούω,кунсоломс
1033,probieren::V,δοκιμάζω,варшамс
1034,riechen::V,μυρίζω,никсемс
1035,riechen::V,οσφραίνομαι,никсемс
1036,fühlen::V,αισθάνομαι,марямс
1037,scheinen::V,φαίνομαι,марявомс
1038,zu sehen sein::V,φαίνομαι,неявомс
1039,vernehmen::V,ακούω,марямс
1040,vernehmen::V,μαθαίνω,марямс
1041,frieren::V,κρυώνω,кельмемс
1042,tun::V,κάνω,теемс
1043,können::V,ξέρω,маштомс
1044,können::V,μπορώ,маштомс
1045,wollen::V,θέλω,бажамс
1046,anfangen::V,αρχίζω,кармамс
1047,beenden::V,τελειώνω,прядомс
1048,aufhören::V,παύω,лоткамс
1049,gelingen::V,πετυχαίνω,удаламс
1050,geraten::V,γίνομαι,лисемс
1051,öffnen::V,ανοίγω,панжомс
1052,schließen::V,κλείνω,пекстамс
1053,schließen::V,κλείνω,сёлгомс
1054,schließen::V,κλείνω,конямс
1055,stellen::V,θέτω,аравтомс
1056,setzen::V,θέτω,ойсевтемс
1057,setzen::V,θέτω,озавтнемс
1058,legen::V,θέτω,путомс
1059,berühren::V,εγγίζω,токамс
1060,verbinden::V,συνδέω,содомс
1061,bedecken::V,σκεπάζω,вельтямс
1062,aufhängen::V,κρεμώ,понгавтомс
1063,anzünden::V,ανάβω,кирвастемс
1064,aufheben::V,σηκώνω,кепедемс
1065,zurücklassen::V,εγκαταλείπω,кадомс
1066,verlieren::V,χάνω,ёмавтомс
1067,fallen lassen::V,αφήνω να πέσει,правтомс
1068,machen::V,κάνω,теемс
1069,machen::V,φτιάχνω,теемс
1070,herstellen::V,κατασκευάζω,анокстамс
1071,bauen::V,χτίζω,путомс
1072,bauen::V,οικοδομώ,путомс
1073,reparieren::V,επισκευάζω,витемс
1074,reparieren::V,επιδιορθώνω,витемс
1075,verbessern::V,βελτιώνω,паролгавтомс
1076,verbessern::V,βελτιώνω,вадрялгавтомс
1077,verbessern::V,καλυτερεύω,паролгавтомс
1078,verbessern::V,καλυτερεύω,вадрялгавтомс
1079,ändern::V,αλλάζω,полавтомс
1080,graben::V,σκάβω,чувомс
1081,graben::V,σκάβω,таргамс
1082,beugen::V,λυγίζω,мендемс
1083,biegen::V,κάμπτω,комавтомс
1084,drehen::V,στρέφω,чаравтомс
1085,drehen::V,στρέφω,велявтнемс
1086,wenden::V,γυρίζω,велявтомс
1087,umdrehen::V,γυρίζω,велявтомс
1088,heben::V,υψώνω,кепедемс
1089,heben::V,σηκώνω,кепедемс
1090,hochheben::V,υψώνω,кепедемс
1091,hochheben::V,σηκώνω,кепедемс
1092,ergreifen::V,πιάνω,кундамс
1093,ergreifen::V,αρπάζω,кундамс
1094,halten::V,βαστώ,кирдемс
1095,drücken::V,πιέζω,нуемс
1096,schieben::V,σπρώχνω,шаштомс
1097,kratzen::V,γρατσουνίζω,ангордамс
1098,lecken::V,γλείφω,нолсемс
1099,beißen::V,δαγκάνω,сускомс
1100,abreißen::V,κόβω,сеземс
1101,abreißen::V,σχίζω,сеземс
1102,abschneiden::V,αποκόπτω,печкемс
1103,binden::V,δένω,кодамс
1104,binden::V,δένω,сюлмамс
1105,stecken::V,χώνω,сялгомс
1106,brechen::V,σπάζω,синдемс
1107,brechen::V,σπάζω,калавтомс
1108,klopfen::V,χτυπώ,калтаямс
1109,klopfen::V,τινάζω,калтаямс
1110,hauen::V,χτυπώ,чавомс
1111,kleben::V,κολλώ,педявтнемс
1112,reiben::V,τρίβω,ёзамс
1113,streichen::V,αλείφω,вадемс
1114,schleifen::V,ακονίζω,човамс
1115,schneiden::V,κόβω,керямс
1116,rütteln::V,σείω,чукамс
1117,rütteln::V,σείω,лыкавтомс
1118,rütteln::V,τινάζω,чукамс
1119,rütteln::V,τινάζω,лыкавтомс
1120,schütteln::V,σείω,чукамс
1121,schütteln::V,κουνώ,чукамс
1122,schwenken::V,κουνώ,яхолемс
1123,schütten::V,χύνω,каямс
1124,füllen::V,γεμίζω,пештямс
1125,einwickeln::V,τυλίγω,тапарямс
1126,tragen::V,φέρνω,кандомс
1127,schleppen::V,κουβαλώ,ускомс
1128,ziehen::V,τραβώ,ускомс
1129,aufbewahren::V,φυλάω,ванстомс
1130,werfen::V,ρίχνω,ёртомс
1131,fangen::V,πιάνω,кундамс
1132,packen::V,τσακώνω,кундамс
1133,verstecken::V,κρύβω,кекшемс
1134,teilen::V,μερίζω,явомс
1135,schicken::V,στέλνω,кучомс
1136,bringen::V,φέρνω,кандомс
1137,hinzufügen::V,προσθέτω,путомс
1138,hinzufügen::V,προσθέτω,максомс
1139,bekommen::V,προσκομίζω,саемс
1140,erhalten::V,παίρνω,саемс
1141,erhalten::V,λαμβάνω,саемс
1142,nehmen::V,πιάνω,саемс
1143,nehmen::V,παίρνω,саемс
1144,wählen::V,εκλέγω,кочкамс
1145,auswählen::V,διαλέγω,кочкамс
1146,bewahren::V,διατηρώ,ванстомс
1147,behindern::V,εμποδίζω,кирдемс
1148,verderben::V,χαλώ,коламс
1149,beschädigen::V,ζημιώνω,теемс зыян
1150,zerbrechen::V,σπάζω,коламс
1151,zerreißen::V,σχίζω,сеземс
1152,zerstören::V,καταστρέφω,калавтомс
1153,verbrennen::V,καίω,пултамс
1154,geben::V,δίνω,максомс
1155,reichen::V,δίνω,максомс
1156,schenken::V,χαρίζω,каземс
1157,versprechen::V,υπόσχομαι,алтамс
1158,wünschen::V,εύχομαι,арсемс
1159,loben::V,επαινώ,шнамс
1160,küssen::V,φιλώ,палсемс
1161,wiegen::V,κουνώ,нурсемс
1162,wiegen::V,νανουρίζω,нурсемс
1163,zudecken::V,σκεπάζω,тавадомс
1164,zudecken::V,σκεπάζω,вельтямс
1165,wecken::V,ξυπνώ,стявтомс
1166,zeigen::V,δείχνω,невтемс
1167,führen::V,οδηγώ,ветямс
1168,lehren::V,διδάσκω,тонавтомс
1169,unterrichten::V,διδάσκω,тонавтомс
1170,aufziehen::V,ανατρέφω,трямс
1171,aufziehen::V,ανατρέφω,кастомс
1172,leiten::V,ηγούμαι,ветямс
1173,leiten::V,ηγούμαι,азоркстамс
1174,leiten::V,διευθύνω,ветямс
1175,leiten::V,διευθύνω,азоркстамс
1176,antreiben::V,σπρώχνω,ветямс
1177,antreiben::V,παρακινώ,ветямс
1178,lassen::V,αφήνω,кармавтомс
1179,einladen::V,προσκαλώ,тердемс
1180,vereinigen::V,ενώνω,вейсэндямс
1181,vereinigen::V,ενώνω,вейс путомс
1182,vereinigen::V,ενώνω,вейс пурнамс
1183,besuchen::V,επισκέπτομαι,варштамс
1184,treffen::V,συναντώ,вастомс
1185,sich versammeln::V,μαζεύομαι,промокшномс
1186,spielen::V,παίζω,налксемс
1187,singen::V,τραγουδώ,морамс
1188,tanzen::V,χορεύω,киштемс
1189,sich trennen::V,αποχωρίζομαι,явомс
1190,verlassen::V,εγκαταλείπω,кадомс
1191,retten::V,σώζω,идемс
1192,bewachen::V,φρουρώ,ванстомс
1193,schützen::V,προστατεύω,аштемс
1194,verteidigen::V,υπερασπίζω,ваномс
1195,sich schlagen::V,χτυπιέμαι,тюремс
1196,schießen::V,πυροβολώ,ледемс
1197,siegen::V,νικώ,изнямс
1198,ärgern::V,τσαντίζω,кежейгавтомс
1199,schlagen::V,χτυπώ,токамс
1200,treten::V,κλοτσώ,тапамс
1201,stechen::V,τρυπώ,пупамс
1202,stoßen::V,ωθώ,тулкадемс
1203,stoßen::V,σπρώχνω,тулкадемс
1204,stehlen::V,κλέβω,саламс
1205,stören::V,διαταράσσω,пирямс ки
1206,belästigen::V,ενοχλώ,а максомс
1207,belästigen::V,ενοχλώ,а кадомс оймамо
1208,verbergen::V,κρύβω,сёпомс
1209,verbergen::V,κρύβω,кекшемс
1210,täuschen::V,παραπλανώ,манямс
1211,betrügen::V,απατώ,манчемс
1212,töten::V,σκοτώνω,чавномс
1213,töten::V,σκοτώνω,маштнемс
1214,töten::V,θανατώνω,чавномс
1215,töten::V,θανατώνω,маштнемс
1216,wohnen::V,μένω,эрямс
1217,wohnen::V,κατοικώ,эрямс
1218,arbeiten::V,δουλεύω,важодемс
1219,arbeiten::V,εργάζομαι,важодемс
1220,sammeln::V,μαζεύω,пурнамс
1221,sammeln::V,συλλέγω,пурнамс
1222,pflücken::V,κόβω,ноцковтнемс
1223,jagen::V,κυνηγώ,кундамс
1224,fischen::V,ψαρεύω,калонь кундамс
1225,fassen::V,πιάνω,кундамс
1226,hüten::V,φυλάγω,ваномс
1227,hüten::V,προσέχω,ваномс
1228,treiben::V,οδηγώ,панемс
1229,anbinden::V,δένω,сюлмамс
1230,füttern::V,ταΐζω,андомс
1231,melken::V,αρμέγω,потявтомс
1232,hacken::V,κόβω,лазномс
1233,gießen::V,ποτίζω,валомс
1234,reifen::V,ωριμάζω,кенеремс
1235,zubereiten::V,ετοιμάζω,анокстамс
1236,kochen::V,βράζω,пидемс
1237,backen::V,ψήνω,пидемс
1238,braten::V,τηγανίζω,пуштамс
1239,umrühren::V,ανακατεύω,човорямс
1240,stricken::V,πλέκω,кодамс
1241,nähen::V,ράβω,стамс
1242,färben::V,βάφω,артомс
1243,färben::V,χρωματίζω,артомс
1244,reinigen::V,καθαρίζω,урядамс
1245,waschen::V,πλένω,муськемс
1246,abwischen::V,σφουγγίζω,нардамс
1247,spülen::V,ξεπλένω,ёрвалдомс
1248,fegen::V,σκουπίζω,тенсемс
1249,kehren::V,σκουπίζω,тенсемс
1250,baden::V,κάνω μπάνιο,экшелямс
1251,sich waschen::V,πλένομαι,шлямс
1252,ausziehen::V,βγάζω,кайсевтемс
1253,anziehen::V,φορώ,оршамс
1254,sich anziehen::V,ντύνομαι,оршамс
1255,kämmen::V,χτενίζω,судрямс
1256,schmücken::V,στολίζω,мазылгавтомс
1257,schmücken::V,στολίζω,наряжамс
1258,sagen::V,λέω,меремс
1259,sprechen::V,μιλώ,кортамс
1260,reden::V,μιλώ,кортамс
1261,reden::V,κουβεντιάζω,кортамс
1262,sich unterhalten::V,συνομιλώ,кортнемс
1263,sich unterhalten::V,κουβεντιάζω,кортнемс
1264,fragen::V,ρωτώ,кевкстемс
1265,bitten::V,ζητώ,вешемс
1266,bitten::V,παρακαλώ,вешемс
1267,erzählen::V,διηγούμαι,ёвтнемс
1268,mitteilen::V,πληροφορώ,ёвтамс
1269,nennen::V,ονομάζω,лемдемс
1270,nennen::V,ονομάζω,путомс лем
1271,rufen::V,φωνάζω,тердемс
1272,rufen::V,φωνάζω,серьгедемс
1273,prahlen::V,καυχιέμαι,шнамс пря
1274,übersetzen::V,μεταφράζω,ютавтомс
1275,denken::V,σκέφτομαι,арсемс
1276,glauben::V,πιστεύω,кемемс
1277,bemerken::V,παρατηρώ,неемс
1278,erkennen::V,αναγνωρίζω,содамс
1279,begreifen::V,καταλαβαίνω,пачкодемс
1280,verstehen::V,ακούω,чарькодемс
1281,lernen::V,μαθαίνω,тонавтнемс
1282,wissen::V,ξέρω,содамс
1283,sich erinnern an::V,θυμάμαι,ледстямс
1284,vergessen::V,ξεχνώ,стувтомс
1285,messen::V,μετρώ,онкстнемс
1286,zählen::V,μετρώ,ловомс
1287,rechnen::V,λογαριάζω,ловомс
1288,lesen::V,διαβάζω,ловномс
1289,malen::V,ζωγραφίζω,рисовамс
1290,zeichnen::V,σχεδιάζω,рисовамс
1291,schreiben::V,γράφω,сёрмадомс
1292,besitzen::V,κατέχω,улемс
1293,besitzen::V,κατέχω,улемс азорокс
1294,kaufen::V,αγοράζω,рамамс
1295,verkaufen::V,πουλώ,миемс
1296,bezahlen::V,πληρώνω,пандомс
1297,zahlen::V,πληρώνω,пандомс
1298,beherrschen::V,κυριαρχώ,азоркстамс
1299,ertragen::V,βαστώ,кирдемс
1300,ertragen::V,αντέχω,кирдемс
