,Concept_ID,myv,ga
812,nah::A,а васолонь,deas
813,fern::A,умонь,i bhfad uainn
814,fern::A,умонь,i bhfad i gcéin
815,fern::A,кезэрень,i bhfad uainn
816,fern::A,кезэрень,i bhfad i gcéin
817,linker::A,керш,clé
818,rechter::A,вить,deas
819,anderer::A,лия,eile
820,erster::A,васень,céad
821,erster::A,васенце,céad
822,zweiter::A,омбоце,dóú
823,zweiter::A,омбоце,dara
824,dritter::A,колмоце,tríú
825,dritter::A,колмоце,treas
826,letzter::A,меельце,déanach
827,letzter::A,меельце,deireanach
828,allein::ADV,башка,i d'aonar
829,allein::ADV,ськамонзо,i d'aonar
830,auf einmal::ADV,вейсэ,ag an am céanna
831,zusammen::ADV,вейс,le chéile
832,zusammen::ADV,вейс,in eineacht
833,zusammen::ADV,вейсэ,le chéile
834,zusammen::ADV,вейсэ,in eineacht
835,lange::ADV,кувать,fada
836,plötzlich::ADV,апак учо,go tobann
837,plötzlich::ADV,апак учо,i dtobainne
838,sofort::ADV,курок,ar an toirt
839,sofort::ADV,курок,ar an bpointe
840,sofort::ADV,нейке,ar an toirt
841,sofort::ADV,нейке,ar an bpointe
842,später::ADV,мейле,níos déanaí
843,jetzt::ADV,ней,anois
844,heute::ADV,течи,inniu
845,morgen::ADV,ванды,amárach
846,bald::ADV,курок,go luath
847,bald::ADV,курок,gan mhoill
848,dann::ADV,мейле,ansin
849,dann::ADV,седе мейле,ansin
850,gestern::ADV,исяк,inné
851,einst::ADV,весть,tráth
852,einst::ADV,весть,uair amháin
853,einst::ADV,зярдо-бути,tráth
854,einst::ADV,зярдо-бути,uair amháin
855,damals::ADV,сестэ,ag an am
856,damals::ADV,сестэ,an t-am sin
857,danach::ADV,мейле,ina dhiaidh sin
858,danach::ADV,седе мейле,ina dhiaidh sin
859,vorher::ADV,васняяк,cheana
860,vorher::ADV,васняяк,roimhe sin
861,zuerst::ADV,васня,ar dtús
862,einmal::ADV,весть,uair amháin
863,manchmal::ADV,лиясто,uaireanta
864,oft::ADV,сеетьстэ,minic
865,immer::ADV,свал,i gcónaí
866,niemals::ADV,а зярдояк,riamh
867,hier::ADV,тесэ,anseo
868,hierhin::ADV,тей,anseo
869,von hier::ADV,тестэ,an áit seo
870,dort::ADV,тосо,ann
871,dort::ADV,тосо,ansin
872,dorthin::ADV,тов,ann
873,dorthin::ADV,тов,ansin
874,geradeaus::ADV,витьстэ,ar aghaidh
875,vorwärts::ADV,икелев,
876,rückwärts::ADV,мекев,siar
877,zurück::ADV,мекев,ar ais
878,unten::ADV,ало,thíos
879,hinab::ADV,алов,síos
880,oben::ADV,вере,thuas
881,hinauf::ADV,верев,suas
882,überall::ADV,эрьва косо,i ngach áit
883,überall::ADV,эрьва косо,ar fud na háite
884,nicht::ADV,а,ní
885,nicht::ADV,а,cha
886,ein wenig::ADV,аламошка,beagán
887,kaum::ADV,ансяк,ar éigean
888,sehr::ADV,пек,an-
889,sehr::ADV,вельть,an-
890,so::ADV,истя,chomh
891,so::ADV,истя,mar sin
892,noch::ADV,таго,fós
893,noch::ADV,таго,go fóill
894,nur::ADV,ансяк,amháin
895,nur::ADV,ансяк,níl ach
896,schon::ADV,уш,cheana
897,schon::ADV,уш,cheana féin
898,wieder::ADV,таго,arís
899,wieder::ADV,таго,athuair
900,vergebens::ADV,стяко,amú
901,vergebens::ADV,стяко,in aisce
902,vor::PRP,икеле,ar thosach
903,hinter::PRP,вельде,laistiar de
904,hinter::PRP,вельде,taobh thiar de
905,unter::PRP,ало,faoi
906,durch::PRP,пачк,trí
907,neben::PRP,вакссо,taobh le
908,neben::PRP,вакссо,in aice le
909,zwischen::PRP,ютксо,idir
910,wegen::PRP,кис,de bharr
911,wegen::PRP,кис,mar gheall ar
912,wegen::PRP,коряс,de bharr
913,wegen::PRP,коряс,mar gheall ar
914,wegen::PRP,кувалт,de bharr
915,wegen::PRP,кувалт,mar gheall ar
916,dies::PRN,те,seo
917,das::PRN,те,sin
918,das::PRN,тона,sin
919,alles::PRN,весе,gach rud
920,alles::PRN,весемесь,gach rud
921,ich::PRN,мон,mé
922,ich::PRN,мон,mise
923,du::PRN,тон,tú
924,du::PRN,тон,tusa
925,er::PRN,сон,sé
926,er::PRN,сон,seisean
927,wir::PRN,минь,sinn
928,ihr::PRN,тынь,sibh
929,ihr::PRN,тынь,sibhse
930,sie::PRN,сынь,siad
931,sie::PRN,сынь,siadsan
932,was::FPRN,мезе,cad
933,was::FPRN,мезе,céard
934,wer::FPRN,ки,cé
935,wo::FADV,косо,cá
936,wo::FADV,косо,cén áit
937,wohin::FADV,ков,cá
938,wohin::FADV,ков,cén áit
939,wohin::FADV,козо,cá
940,wohin::FADV,козо,cén áit
941,wie::FADV,кода,conas
942,wie::FADV,кода,cén chaoi
943,warum::FADV,мекс,cén fáth
944,warum::FADV,мекс,cad chuige
945,wieviel::FNUM,зяро,cá mhéad
946,eins::NUM,вейке,aon
947,zwei::NUM,кавто,dhá
948,drei::NUM,колмо,trí
949,vier::NUM,ниле,ceathair
950,fünf::NUM,вете,cúig
951,sechs::NUM,кото,sé
952,sieben::NUM,сисем,seacht
953,acht::NUM,кавксо,ocht
954,neun::NUM,вейксэ,naoi
955,zehn::NUM,кемень,deich
956,elf::NUM,кевейкее,aon déag
957,zwölf::NUM,кемгавтово,dó dhéag
958,zwanzig::NUM,комсь,fiche
959,dreißig::NUM,колоньгемень,tríocha
960,vierzig::NUM,ниленьгемень,daichead
961,vierzig::NUM,ниленьгемень,ceathracha
962,fünfzig::NUM,ведьгемень,caoga
963,sechzig::NUM,кодгемень,seasca
964,siebzig::NUM,сизьгемень,seachtó
965,achtzig::NUM,кавксоньгемень,ochtó
966,neunzig::NUM,вейксэньгемень,nócha
967,hundert::NUM,сядо,céad
968,tausend::NUM,тыща,míle
969,und::CNJ,ды,agus
970,oder::CNJ,или,nó
971,stehen::V,аштемс стядо,seas
972,sitzen::V,аштемс озадо,suigh
973,liegen::V,мадезь аштемс,luigh
974,hängen::V,нурьгемс,tá crochta
975,werden::V,арамс,éirigh
976,passieren::V,лисэмс,tarlaigh
977,beginnen::V,ушодомс,tosaigh
978,enden::V,лоткамс,críochnaigh
979,wechseln::V,полавтнемс,athraigh
980,aufgehen[Sonne]::V,лисемс,éirigh
981,aufgehen[Sonne]::V,стямс,éirigh
982,untergehen[Sonne]::V,валгомс,fuin
983,untergehen[Sonne]::V,валгомс,téigh faoi
984,scheinen[Sonne]::V,валдомтомс,taitin
985,scheinen[Sonne]::V,валдомтомс,soilsigh
986,donnern::V,цярномс,tá toirneach ann
987,donnern::V,галдордомс,tá toirneach ann
988,wehen::V,пувамс,séid
989,strömen::V,чудемс,sil
990,fließen::V,чудемс,rith
991,fließen::V,чудемс,snigh
992,sich drehen::V,велямс,cas
993,sich drehen::V,велямс,imrothlaigh
994,schwanken::V,лыкамс,luasc
995,schwanken::V,якамс,luasc
996,schwingen::V,нурсемс,luasc
997,schwingen::V,лыкамс,luasc
998,fallen::V,прамс,tit
999,fallen::V,сяворемс,tit
1000,brennen::V,паломс,dóigh
1001,rauchen::V,качадомс,plúch toite
1002,regnen::V,пиземс,báistigh
1003,regnen::V,пиземс,tá ag cur báistí
1004,gefrieren::V,кельмемс,sioc
1005,gefrieren::V,кельмемс,reoigh
1006,tauen::V,соламс,leáigh
1007,tauen::V,соламс,coscair
1008,schmelzen::V,соламс,leáigh
1009,trocknen::V,коськемс,triomaigh
1010,sieden::V,лакамс,fiuch
1011,sieden::V,лакамс,beirigh
1012,sieden::V,пиксемс,fiuch
1013,sieden::V,пиксемс,beirigh
1014,faulen::V,наксадомс,lobh
1015,faulen::V,наксадомс,dreoigh
1016,verfaulen::V,наксадомс,lobh
1017,verfaulen::V,наксадомс,feoigh
1018,reißen::V,сезневемс,bris
1019,versinken::V,ваямс,téigh síos
1020,vergehen::V,ютамс,téigh thart
1021,erscheinen::V,лисемс,tar
1022,verschwinden::V,ёмамс,imigh
1023,sinken::V,явамс,tit
1024,sinken::V,явамс,ísligh
1025,abnehmen::V,киремемс,maolaigh
1026,abnehmen::V,киремемс,laghdaigh
1027,zunehmen::V,ламолгадомс,méadaigh
1028,zunehmen::V,раштамс,méadaigh
1029,steigen::V,куземс,éirigh
1030,steigen::V,кепсевемс,éirigh
1031,wachsen::V,касомс,fás
1032,glänzen::V,цитнемс,lonraigh
1033,funkeln::V,пиндолдомс,drithligh
1034,funkeln::V,цивтёрдомс,drithligh
1035,lärmen::V,шалномс,tóg callán
1036,läuten::V,гайгезевемс,buail
1037,klingeln::V,чавомс баягас,buail
1038,klirren::V,калдордомс,cling
1039,klirren::V,кальцяемс,cling
1040,brausen::V,лакамс,búir
1041,rauschen::V,лажномс,tá ag siosarnach
1042,klingen::V,гайгемс,tá glór ag
1043,bellen::V,онгомс,amhastraigh
1044,heulen::V,урномс,glam
1045,blasen::V,пувамс,séid
1046,pfeifen::V,вешкемс,lig fead
1047,schreien::V,пижнемс,béic
1048,schreien::V,пижнемс,glaoigh
1049,stöhnen::V,кувсемс,lig cnead
1050,zittern::V,тарномс,crith
1051,zittern::V,тарномс,creathnaigh
1052,leben::V,эрямс,mair
1053,geboren werden::V,чачомс,rugadh
1054,atmen::V,лексемс,análaigh
1055,trinken::V,симемс,ól
1056,essen::V,ярсамс,ith
1057,schlucken::V,нилемс,slog
1058,schlucken::V,порнемс,slog
1059,müde werden::V,сиземс,tuirsigh
1060,einschlafen::V,матедевемс,tit ina chodladh
1061,schlafen::V,удомс,codail
1062,aufwachen::V,сыргоземс,múscail
1063,aufstehen::V,стямс,éirigh
1064,sich erholen::V,оймсемс,lig scíth
1065,krank werden::V,сэредезевемс,éirigh tinn
1066,krank sein::V,сэредемс,tá tinn
1067,schmerzen::V,сэредемс,tá pian i
1068,husten::V,козомс,déan casacht
1069,genesen::V,пичкамс,téarnaigh
1070,sterben::V,куломс,éag
1071,sterben::V,куломс,faigh bás
1072,umkommen::V,чавовомс,caill
1073,umkommen::V,ёмамс,caill
1074,sich bewegen::V,шаштомс,bog
1075,sich bewegen::V,шаштомс,gluais
1076,sich rühren::V,сыргамс,corraigh
1077,sich erheben::V,куземс,seas suas
1078,sich setzen::V,озамс,suigh
1079,hinfallen::V,прамс,tit
1080,hinfallen::V,сяворемс,tit
1081,laufen::V,якамс,siúil
1082,schreiten::V,эскелямс,siúil
1083,schreiten::V,молемс,siúil
1084,spazierengehen::V,якамс,téigh ag spaisteoireacht
1085,eilen::V,эрзкалемс,deifrigh
1086,eilen::V,эрзкалемс,brostaigh
1087,eilen::V,капшамс,deifrigh
1088,eilen::V,капшамс,brostaigh
1089,sich beeilen::V,капшамс,deifrigh
1090,sich beeilen::V,капшамс,déan deifir
1091,sausen::V,ливтямс,luathaigh
1092,rennen::V,чийнемс,rith
1093,rennen::V,ардтнемс,rith
1094,springen::V,кирнявтнемс,léim
1095,klettern::V,куземс,dreap
1096,schaukeln::V,нурямс,téigh ar an maide corrach
1097,kriechen::V,ёзмолдомс,snámh
1098,schwimmen::V,уемс,snámh
1099,tauchen::V,чопавтомс,tum
1100,tauchen::V,чопавтнемс,tum
1101,rudern::V,миледемс,iomair
1102,rudern::V,миледемс,rámhaigh
1103,fahren::V,ардомс,tiomáin
1104,fliegen::V,ливтямс,eitil
1105,gehen::V,туемс,téigh
1106,gehen::V,молемс,téigh
1107,weggehen::V,туемс,imigh
1108,abfahren::V,туемс,imigh
1109,anhalten::V,лоткамс,stad
1110,hineingehen::V,совамс,téigh isteach
1111,eintreten::V,совамс,téigh isteach
1112,eintreten::V,эскельдямс,téigh isteach
1113,kommen::V,самс,tar
1114,ankommen::V,самс,tar
1115,ankommen::V,пачкодемс,tar
1116,zurückkommen::V,велявтомс,fill
1117,bleiben::V,кадовомс,fan
1118,warten::V,учомс,fan
1119,erwarten::V,учомс,tá ag súil le
1120,erwarten::V,учомс,tá ag dréim le
1121,suchen::V,вешнемс,lorg
1122,finden::V,муемс,faigh
1123,finden::V,муемс,aimsigh
1124,versuchen::V,варштамс,triail
1125,vorbereiten::V,анокстамс,réitigh
1126,lieben::V,вечкемс,gráigh
1127,mögen::V,вечкемс,taitin le
1128,mögen::V,вечкемс,is maith le
1129,lachen::V,пейдемс,gáir
1130,rühren::V,токамс седейс,téigh i bhfeidhm ar
1131,weinen::V,авардемс,goil
1132,weinen::V,авардемс,caoin
1133,schimpfen::V,сёвномс,tá ag clamhsán
1134,sich ärgern::V,кежиявтнемс,tá corraithe
1135,sich fürchten::V,пелемс,tá eagla ar
1136,fürchten::V,пелемс,tá eagla ar
1137,fliehen::V,оргодемс,teith
1138,flüchten::V,ворьгодемс,éalaigh
1139,flüchten::V,чадомс,éalaigh
1140,sehen::V,неемс,feic
1141,anschauen::V,ваномс,dearc
1142,anschauen::V,ваномс,féach ar
1143,ansehen::V,ваномс,breathnaigh
1144,hören::V,марямс,cluin
1145,zuhören::V,кунсоломс,éist
1146,probieren::V,варшамс,bliais
1147,riechen::V,никсемс,bolaigh
1148,fühlen::V,марямс,braith
1149,fühlen::V,марямс,mothaigh
1150,scheinen::V,марявомс,tá an chuma ar
1151,zu sehen sein::V,неявомс,tá le feiceáil
1152,vernehmen::V,марямс,clois
1153,frieren::V,кельмемс,tá fuar
1154,tun::V,теемс,déan
1155,können::V,маштомс,féad
1156,können::V,маштомс,is féidir le
1157,wollen::V,бажамс,tá ag iarraidh
1158,anfangen::V,кармамс,tosaigh
1159,anfangen::V,кармамс,cuir tús le
1160,beenden::V,прядомс,críochnaigh
1161,beenden::V,прядомс,cuir deireadh le
1162,aufhören::V,лоткамс,stad
1163,gelingen::V,удаламс,éirigh le
1164,geraten::V,лисемс,tá deireadh ar
1165,öffnen::V,панжомс,oscail
1166,schließen::V,пекстамс,dún
1167,schließen::V,пекстамс,iaigh
1168,schließen::V,сёлгомс,dún
1169,schließen::V,сёлгомс,iaigh
1170,schließen::V,конямс,dún
1171,schließen::V,конямс,iaigh
1172,stellen::V,аравтомс,cuir
1173,setzen::V,ойсевтемс,cuir
1174,setzen::V,ойсевтемс,socraigh
1175,setzen::V,озавтнемс,cuir
1176,setzen::V,озавтнемс,socraigh
1177,legen::V,путомс,cuir
1178,berühren::V,токамс,teagmhaigh le
1179,verbinden::V,содомс,ceangail
1180,bedecken::V,вельтямс,clúdaigh
1181,bedecken::V,вельтямс,cumhdaigh
1182,aufhängen::V,понгавтомс,croch
1183,anzünden::V,кирвастемс,las
1184,anzünden::V,кирвастемс,adhain
1185,aufheben::V,кепедемс,tóg
1186,aufheben::V,кепедемс,ardaigh
1187,zurücklassen::V,кадомс,fág
1188,verlieren::V,ёмавтомс,caill
1189,fallen lassen::V,правтомс,lig uait
1190,fallen lassen::V,правтомс,caith uait
1191,machen::V,теемс,déan
1192,machen::V,теемс,réitigh
1193,herstellen::V,анокстамс,táirg
1194,bauen::V,путомс,tóg
1195,reparieren::V,витемс,deisigh
1196,verbessern::V,паролгавтомс,feabhsaigh
1197,verbessern::V,вадрялгавтомс,feabhsaigh
1198,ändern::V,полавтомс,athraigh
1199,graben::V,чувомс,tochail
1200,graben::V,таргамс,tochail
1201,beugen::V,мендемс,crom
1202,biegen::V,комавтомс,lúb
1203,drehen::V,чаравтомс,cas
1204,drehen::V,велявтнемс,cas
1205,wenden::V,велявтомс,tiontaigh
1206,umdrehen::V,велявтомс,iompaigh
1207,umdrehen::V,велявтомс,tiontaigh
1208,heben::V,кепедемс,ardaigh
1209,hochheben::V,кепедемс,tóg
1210,ergreifen::V,кундамс,beir ar
1211,halten::V,кирдемс,coimeád
1212,halten::V,кирдемс,coinnigh
1213,drücken::V,нуемс,brúigh
1214,schieben::V,шаштомс,brúigh
1215,kratzen::V,ангордамс,scríob
1216,lecken::V,нолсемс,ligh
1217,lecken::V,нолсемс,leadhb
1218,beißen::V,сускомс,bain greim as
1219,abreißen::V,сеземс,stróic
1220,abreißen::V,сеземс,tarraing
1221,abschneiden::V,печкемс,scoith
1222,binden::V,кодамс,ceangail
1223,binden::V,сюлмамс,ceangail
1224,stecken::V,сялгомс,sáigh
1225,brechen::V,синдемс,bris
1226,brechen::V,калавтомс,bris
1227,klopfen::V,калтаямс,cnag
1228,hauen::V,чавомс,buail
1229,kleben::V,педявтнемс,gliúáil
1230,reiben::V,ёзамс,cuimil
1231,streichen::V,вадемс,leath
1232,schleifen::V,човамс,líomh
1233,schneiden::V,керямс,gearr
1234,rütteln::V,чукамс,croith
1235,rütteln::V,лыкавтомс,croith
1236,schütteln::V,чукамс,croith
1237,schwenken::V,яхолемс,luasc
1238,schütten::V,каямс,doirt
1239,füllen::V,пештямс,líon
1240,einwickeln::V,тапарямс,cuach
1241,einwickeln::V,тапарямс,clúdaigh
1242,tragen::V,кандомс,iompair
1243,schleppen::V,ускомс,tarraing
1244,ziehen::V,ускомс,tarraing
1245,aufbewahren::V,ванстомс,coinnigh
1246,werfen::V,ёртомс,caith
1247,fangen::V,кундамс,ceap
1248,packen::V,кундамс,beir ar
1249,verstecken::V,кекшемс,folaigh
1250,verstecken::V,кекшемс,cuir i bhfolach
1251,teilen::V,явомс,roinn
1252,schicken::V,кучомс,seol
1253,bringen::V,кандомс,beir
1254,bringen::V,кандомс,tabhair
1255,hinzufügen::V,путомс,cuir le
1256,hinzufügen::V,максомс,cuir le
1257,bekommen::V,саемс,faigh
1258,erhalten::V,саемс,faigh
1259,nehmen::V,саемс,tóg
1260,nehmen::V,саемс,glac
1261,wählen::V,кочкамс,pioc
1262,wählen::V,кочкамс,roghnaigh
1263,auswählen::V,кочкамс,roghnaigh
1264,bewahren::V,ванстомс,caomhnaigh
1265,behindern::V,кирдемс,cuir bac ar
1266,verderben::V,коламс,mill
1267,beschädigen::V,теемс зыян,loit
1268,beschädigen::V,теемс зыян,déan damáiste do
1269,zerbrechen::V,коламс,bris
1270,zerreißen::V,сеземс,stiall
1271,zerstören::V,калавтомс,mill
1272,zerstören::V,калавтомс,scrios
1273,verbrennen::V,пултамс,las
1274,verbrennen::V,пултамс,dóigh
1275,geben::V,максомс,tabhair
1276,reichen::V,максомс,sín
1277,reichen::V,максомс,cuir
1278,schenken::V,каземс,bronn
1279,schenken::V,каземс,tabhair
1280,versprechen::V,алтамс,geall
1281,wünschen::V,арсемс,guigh
1282,loben::V,шнамс,mol
1283,küssen::V,палсемс,póg
1284,wiegen::V,нурсемс,bog
1285,wiegen::V,нурсемс,luasc
1286,zudecken::V,тавадомс,clúdaigh
1287,zudecken::V,вельтямс,clúdaigh
1288,wecken::V,стявтомс,dúisigh
1289,zeigen::V,невтемс,taispeáin
1290,führen::V,ветямс,treoraigh
1291,lehren::V,тонавтомс,múin
1292,lehren::V,тонавтомс,teagasc
1293,unterrichten::V,тонавтомс,múin
1294,unterrichten::V,тонавтомс,teagasc
1295,aufziehen::V,трямс,tóg
1296,aufziehen::V,кастомс,tóg
1297,leiten::V,ветямс,tá i gceannas ar
1298,leiten::V,азоркстамс,tá i gceannas ar
1299,antreiben::V,ветямс,gríosaigh
1300,lassen::V,кармавтомс,cuir ag
1301,einladen::V,тердемс,cuir cuireadh ar
1302,vereinigen::V,вейсэндямс,aontaigh
1303,vereinigen::V,вейс путомс,aontaigh
1304,vereinigen::V,вейс пурнамс,aontaigh
1305,besuchen::V,варштамс,tabhair cuairt ar
1306,treffen::V,вастомс,cas ar
1307,treffen::V,вастомс,buail le
1308,sich versammeln::V,промокшномс,bailigh
1309,sich versammeln::V,промокшномс,cruinnigh
1310,spielen::V,налксемс,imir
1311,spielen::V,налксемс,tá ag spraoi
1312,singen::V,морамс,can
1313,tanzen::V,киштемс,rinc
1314,tanzen::V,киштемс,damhsaigh
1315,sich trennen::V,явомс,scar
1316,verlassen::V,кадомс,fág
1317,retten::V,идемс,tarrtháil
1318,bewachen::V,ванстомс,cosain
1319,bewachen::V,ванстомс,gardáil
1320,schützen::V,аштемс,cosain
1321,verteidigen::V,ваномс,cosain
1322,sich schlagen::V,тюремс,tá ag bruíon
1323,schießen::V,ледемс,caith
1324,schießen::V,ледемс,scaoil
1325,siegen::V,изнямс,bain
1326,siegen::V,изнямс,buaigh
1327,ärgern::V,кежейгавтомс,cuir isteach ar
1328,schlagen::V,токамс,buail
1329,treten::V,тапамс,ciceáil
1330,stechen::V,пупамс,sáigh
1331,stoßen::V,тулкадемс,brúigh
1332,stoßen::V,тулкадемс,soncáil
1333,stehlen::V,саламс,goid
1334,stören::V,пирямс ки,cuir isteach ar
1335,belästigen::V,а максомс,cuir as do
1336,belästigen::V,а кадомс оймамо,cuir as do
1337,verbergen::V,сёпомс,ceil
1338,verbergen::V,кекшемс,ceil
1339,täuschen::V,манямс,cuir dallamullóg ar
1340,betrügen::V,манчемс,déan calaois ar
1341,töten::V,чавномс,maraigh
1342,töten::V,маштнемс,maraigh
1343,wohnen::V,эрямс,cuir faoi
1344,wohnen::V,эрямс,tá ina chónaí
1345,arbeiten::V,важодемс,oibrigh
1346,sammeln::V,пурнамс,bailigh
1347,sammeln::V,пурнамс,cruinnigh
1348,pflücken::V,ноцковтнемс,pioc
1349,jagen::V,кундамс,seilg
1350,fischen::V,калонь кундамс,iasc
1351,fassen::V,кундамс,beir ar
1352,hüten::V,ваномс,aoirigh
1353,treiben::V,панемс,seol
1354,treiben::V,панемс,tiomáin
1355,anbinden::V,сюлмамс,ceangail
1356,füttern::V,андомс,cothaigh
1357,füttern::V,андомс,beathaigh
1358,melken::V,потявтомс,bligh
1359,melken::V,потявтомс,crúigh
1360,hacken::V,лазномс,gearr
1361,gießen::V,валомс,uiscigh
1362,reifen::V,кенеремс,aibigh
1363,zubereiten::V,анокстамс,cócaráil
1364,kochen::V,пидемс,bruith
1365,kochen::V,пидемс,beirigh
1366,backen::V,пидемс,bácáil
1367,braten::V,пуштамс,róst
1368,braten::V,пуштамс,frioch
1369,umrühren::V,човорямс,measc
1370,stricken::V,кодамс,cniotáil
1371,nähen::V,стамс,fuaigh
1372,färben::V,артомс,dathaigh
1373,reinigen::V,урядамс,glan
1374,waschen::V,муськемс,nigh
1375,abwischen::V,нардамс,glan
1376,spülen::V,ёрвалдомс,sruthlaigh
1377,fegen::V,тенсемс,scuab
1378,kehren::V,тенсемс,scuab
1379,baden::V,экшелямс,folc
1380,sich waschen::V,шлямс,nigh é féin
1381,ausziehen::V,кайсевтемс,bain de
1382,anziehen::V,оршамс,cuir ar
1383,sich anziehen::V,оршамс,gléas é féin
1384,kämmen::V,судрямс,cíor
1385,schmücken::V,мазылгавтомс,maisigh
1386,schmücken::V,наряжамс,maisigh
1387,sagen::V,меремс,abair
1388,sprechen::V,кортамс,labhair
1389,reden::V,кортамс,caintigh
1390,sich unterhalten::V,кортнемс,caintigh
1391,sich unterhalten::V,кортнемс,tá ag comhrá
1392,fragen::V,кевкстемс,fiafraigh
1393,fragen::V,кевкстемс,cuir ceist
1394,bitten::V,вешемс,iarr
1395,erzählen::V,ёвтнемс,inis
1396,erzählen::V,ёвтнемс,eachtraigh
1397,mitteilen::V,ёвтамс,aithris
1398,mitteilen::V,ёвтамс,cuir in iúl
1399,nennen::V,лемдемс,ainmnigh
1400,nennen::V,путомс лем,ainmnigh
1401,rufen::V,тердемс,glaoigh
1402,rufen::V,серьгедемс,glaoigh
1403,prahlen::V,шнамс пря,maígh
1404,übersetzen::V,ютавтомс,aistrigh
1405,denken::V,арсемс,síl
1406,denken::V,арсемс,ceap
1407,glauben::V,кемемс,creid
1408,bemerken::V,неемс,tabhair faoi deara
1409,erkennen::V,содамс,aithin
1410,begreifen::V,пачкодемс,tuig
1411,verstehen::V,чарькодемс,tuig
1412,lernen::V,тонавтнемс,foghlaim
1413,wissen::V,содамс,tá a fhios ag
1414,sich erinnern an::V,ледстямс,cuimhnigh ar
1415,sich erinnern an::V,ледстямс,is cuimhne ar
1416,vergessen::V,стувтомс,dearmad
1417,messen::V,онкстнемс,tomhais
1418,zählen::V,ловомс,cuntais
1419,rechnen::V,ловомс,ríomh
1420,rechnen::V,ловомс,áirigh
1421,lesen::V,ловномс,léigh
1422,malen::V,рисовамс,péinteáil
1423,zeichnen::V,рисовамс,línigh
1424,zeichnen::V,рисовамс,tarraing
1425,schreiben::V,сёрмадомс,scríobh
1426,besitzen::V,улемс,is le
1427,besitzen::V,улемс азорокс,is le
1428,kaufen::V,рамамс,ceannaigh
1429,verkaufen::V,миемс,díol
1430,bezahlen::V,пандомс,íoc as
1431,zahlen::V,пандомс,íoc
1432,beherrschen::V,азоркстамс,rialaigh
1433,ertragen::V,кирдемс,seas
1434,ertragen::V,кирдемс,fulaing
1435,ertragen::V,кирдемс,foighnigh
