,Concept_ID,se,la
133,Bauch::N,чо̄ввьй,venter
134,Nabel::N,naepie,umbilicus
135,Nabel::N,náhpe,umbilicus
136,Nabel::N,náhpi,umbilicus
137,Nabel::N,nääpi,umbilicus
138,Nabel::N,nää´pp,umbilicus
139,Nabel::N,на̄бпь,umbilicus
140,Busen::N,boenge,sinus
141,Busen::N,bållå,sinus
142,Busen::N,čižži,sinus
143,Busen::N,njamma,sinus
144,Busen::N,njižže,sinus
145,Busen::N,nje´ǯǯ,sinus
146,Busen::N,раннҍт,sinus
147,Brust::N,mïelke,pectus
148,Brust::N,radde,pectus
149,Brust::N,mielgga,pectus
150,Brust::N,raddi,pectus
151,Brust::N,radde,pectus
152,Brust::N,râ´dd,pectus
153,Brust::N,раннҍт,pectus
154,Schulter::N,åelkie,umerus
155,Schulter::N,oalgge,umerus
156,Schulter::N,hárdu,umerus
157,Schulter::N,ärdee,umerus
158,Schulter::N,uál'gi,umerus
159,Schulter::N,a´rddi,umerus
160,Schulter::N,vuä´lǧǧ,umerus
161,Schulter::N,вуэллык,umerus
162,Arm::N,gïete,bracchium
163,Arm::N,giehta,bracchium
164,Arm::N,giehta,bracchium
165,Arm::N,kietâ,bracchium
166,Arm::N,kie'tâkaaṿâ,bracchium
167,Arm::N,ǩiõtt,bracchium
168,Arm::N,кӣдт,bracchium
169,Ellenbogen::N,gernjere,cubitum
170,Ellenbogen::N,garŋŋel,cubitum
171,Ellenbogen::N,gargŋil,cubitum
172,Ellenbogen::N,käŋŋir,cubitum
173,Ellenbogen::N,kõõnjâr,cubitum
174,Ellenbogen::N,карьнэль,cubitum
175,Hand::N,gïete,manus
176,Hand::N,giehta,manus
177,Hand::N,giehta,manus
178,Hand::N,kietâ,manus
179,Hand::N,ǩiõtt,manus
180,Hand::N,кӣдт,manus
181,Handfläche::N,gïeten-låapoe,palma
182,Handfläche::N,giehtavuodo,palma
183,Handfläche::N,tjårmmåvuodo,palma
184,Handfläche::N,giehtaloahpu,palma
185,Handfläche::N,kiämád,palma
186,Handfläche::N,kuámmir,palma
187,Handfläche::N,kuä´m'mer,palma
188,Handfläche::N,ǩiõttǩeä´m'men,palma
189,Handfläche::N,ко̄а̄ллдэгк,palma
190,Handfläche::N,кӣдткоалдэгк,palma
191,Finger::N,soerme,digitus
192,Finger::N,tjuvdde,digitus
193,Finger::N,suorbma,digitus
194,Finger::N,čuvde,digitus
195,Finger::N,suor'mâ,digitus
196,Finger::N,suõrmm,digitus
197,Finger::N,це̄ххп,digitus
198,Fingernagel::N,gadtse,unguiculus
199,Fingernagel::N,guehpere,unguiculus
200,Fingernagel::N,gadtsa,unguiculus
201,Fingernagel::N,gazza,unguiculus
202,Fingernagel::N,kozzâ,unguiculus
203,Fingernagel::N,kõʒʒ,unguiculus
204,Fingernagel::N,кэ̄ннц,unguiculus
205,Nagel[Anatomie]::N,gadtse,unguis
206,Nagel[Anatomie]::N,guehpere,unguis
207,Nagel[Anatomie]::N,gadtsa,unguis
208,Nagel[Anatomie]::N,gazza,unguis
209,Nagel[Anatomie]::N,kozzâ,unguis
210,Nagel[Anatomie]::N,kõʒʒ,unguis
211,Nagel[Anatomie]::N,кэ̄ннц,unguis
212,Zeh::N,tjiehtjere,digitus
213,Zeh::N,juolggetjuvdde,digitus
214,Zeh::N,juolgesuorbma,digitus
215,Zeh::N,jyel'gisuor'mâ,digitus
216,Zeh::N,jue´lǧǧsuõrmm,digitus
217,Zeh::N,ю̄лльк-це̄һп,digitus
218,Fuß::N,juelkie,pes
219,Fuß::N,juolgge,pes
220,Fuß::N,juolgi,pes
221,Fuß::N,jyel'gi,pes
222,Fuß::N,jue´lǧǧ,pes
223,Fuß::N,ла̄бпь,pes
224,Ferse::N,båetskie,calx
225,Ferse::N,boasske,calx
226,Ferse::N,šušmi,calx
227,Ferse::N,šušme,calx
228,Ferse::N,jue´lǧǧkädd,calx
229,Ferse::N,ка̄ннт,calx
230,Knie::N,boelve,genu
231,Knie::N,buolvva,genu
232,Knie::N,čibbi,genu
233,Knie::N,veaŋki,genu
234,Knie::N,iidâ,genu
235,Knie::N,puõlvv,genu
236,Knie::N,пуллв,genu
237,Oberschenkel::N,ruaksja,femur
238,Oberschenkel::N,tjibbe,femur
239,Oberschenkel::N,gassaváhkká,femur
240,Oberschenkel::N,badjeváhkáa,femur
241,Oberschenkel::N,čuár'bpeeḷi,femur
242,Oberschenkel::N,če´bb,femur
243,Oberschenkel::N,чуаррбе̄лль,femur
244,Bein::N,juelkie,crus
245,Bein::N,juolgge,crus
246,Bein::N,juolgi,crus
247,Bein::N,jyel'gi,crus
248,Bein::N,jue´lǧǧ,crus
249,Bein::N,ю̄лльк,crus
250,Körper::N,kråahpe,corpus
251,Körper::N,rumáj,corpus
252,Körper::N,rumaš,corpus
253,Körper::N,ruumâš,corpus
254,Körper::N,rå´pp,corpus
255,Körper::N,лышшьк,corpus
256,Körper::N,роаӈӈьк,corpus
257,Haut::N,njaltja,cutis
258,Haut::N,njaltja,pellis
259,Haut::N,lijkke,cutis
260,Haut::N,lijkke,pellis
261,Haut::N,tjuobma,cutis
262,Haut::N,tjuobma,pellis
263,Haut::N,liiki,cutis
264,Haut::N,liiki,pellis
265,Haut::N,liške,cutis
266,Haut::N,liške,pellis
267,Haut::N,le´šǩǩ,cutis
268,Haut::N,le´šǩǩ,pellis
269,Haut::N,лышшьк,cutis
270,Haut::N,лышшьк,pellis
271,Blut::N,vïrre,sanguis
272,Blut::N,maelie,sanguis
273,Blut::N,varra,sanguis
274,Blut::N,varra,sanguis
275,Blut::N,vorrâ,sanguis
276,Blut::N,võrr,sanguis
277,Blut::N,вэ̄рр,sanguis
278,Ader::N,åerie,vena
279,Ader::N,aajroe,vena
280,Ader::N,suodna,vena
281,Ader::N,varrasuotna,vena
282,Ader::N,suoṇâ,vena
283,Ader::N,suõnn,vena
284,Ader::N,сӯнн,vena
285,Sehne::N,soene,nervus
286,Sehne::N,gåårtenje,nervus
287,Sehne::N,suodna,nervus
288,Sehne::N,suotna,nervus
289,Sehne::N,suoṇâ,nervus
290,Sehne::N,suõnn,nervus
291,Sehne::N,сӯнн,nervus
292,Knochen::N,måara,os
293,Knochen::N,måaroe,os
294,Knochen::N,dákte,os
295,Knochen::N,dákti,os
296,Knochen::N,tähti,os
297,Knochen::N,tä´htt,os
298,Knochen::N,та̄ххт,os
299,Knochen::N,та̄ффьт,os
300,Gehirn::N,aajla,cerebrum
301,Gehirn::N,vuojŋam,cerebrum
302,Gehirn::N,vuoigŋašat,cerebrum
303,Gehirn::N,vuoi'ŋâšeh,cerebrum
304,Gehirn::N,vuo'ivâšneh,cerebrum
305,Gehirn::N,vuõivâšn,cerebrum
306,Gehirn::N,вуэййвэшна,cerebrum
307,Herz::N,vaajmoe,cor
308,Herz::N,vaajmoe,animus
309,Herz::N,tsåhke,cor
310,Herz::N,tsåhke,animus
311,Herz::N,váibmu,cor
312,Herz::N,váibmu,animus
313,Herz::N,váimu,cor
314,Herz::N,váimu,animus
315,Herz::N,čââ´đ,cor
316,Herz::N,čââ´đ,animus
317,Herz::N,кӯттҌк,cor
318,Herz::N,кӯттҌк,animus
319,Magen::N,tjåejjie,stomachus
320,Magen::N,tjoajvve,stomachus
321,Magen::N,čoavji,stomachus
322,Magen::N,čuáv'ji,stomachus
323,Magen::N,čåu´jj,stomachus
324,Magen::N,чо̄ввьй,stomachus
325,Leber::N,mueksie,iecur
326,Leber::N,librre,iecur
327,Leber::N,vuoivvas,iecur
328,Leber::N,vuoivâs,iecur
329,Leber::N,vuõivâs,iecur
330,Leber::N,вуйвас,iecur
331,Atem::N,voejngehtasse,spiritus
332,Atem::N,båssånis,spiritus
333,Atem::N,vuojŋadahka,spiritus
334,Atem::N,vuoiŋŋahat,spiritus
335,Atem::N,vuo'iŋâstim,spiritus
336,Atem::N,jiõg'g,spiritus
337,Atem::N,вӯйнас,spiritus
338,Atem::N,вӯййнмушш,spiritus
339,Hunger::N,nielkie,fames
340,Hunger::N,nielgge,fames
341,Hunger::N,nealgi,fames
342,Hunger::N,nelgi,fames
343,Hunger::N,neä´lǧǧ,fames
344,Hunger::N,не̄лльк,fames
345,Träne::N,gïknjele,lacrima
346,Träne::N,ganjál,lacrima
347,Träne::N,ganjal,lacrima
348,Träne::N,koonjâl,lacrima
349,Träne::N,kõõnjâl,lacrima
350,Träne::N,кэ̄нял,lacrima
351,Geschmack::N,aelmie,sapor
352,Geschmack::N,aelmie,gustus
353,Geschmack::N,muosse,sapor
354,Geschmack::N,muosse,gustus
355,Geschmack::N,smáhkka,sapor
356,Geschmack::N,smáhkka,gustus
357,Geschmack::N,máhku,sapor
358,Geschmack::N,máhku,gustus
359,Geschmack::N,smáhkka,sapor
360,Geschmack::N,smáhkka,gustus
361,Geschmack::N,mááhu,sapor
362,Geschmack::N,mááhu,gustus
363,Geschmack::N,smakkâ,sapor
364,Geschmack::N,smakkâ,gustus
365,Geschmack::N,njõõd,sapor
366,Geschmack::N,njõõd,gustus
367,Geschmack::N,smääkk,sapor
368,Geschmack::N,smääkk,gustus
369,Geschmack::N,ня̄лльк,sapor
370,Geschmack::N,ня̄лльк,gustus
371,Geruch::N,haaje,odor
372,Geruch::N,habjja,odor
373,Geruch::N,hádja,odor
374,Geruch::N,opsâ,odor
375,Geruch::N,haajâ,odor
376,Geruch::N,õpss,odor
377,Geruch::N,haajj,odor
378,Geruch::N,апс,odor
379,Geruch::N,лэ̄гк,odor
380,Schlaf::N,nahkerh,somnus
381,Schlaf::N,nager,somnus
382,Schlaf::N,oados,somnus
383,Schlaf::N,nagir,somnus
384,Schlaf::N,naṿer,somnus
385,Schlaf::N,nââ´er,somnus
386,Schlaf::N,нагерь,somnus
387,Traum::N,nahkere,somnium
388,Traum::N,niehko,somnium
389,Traum::N,niehku,somnium
390,Traum::N,naṿer,somnium
391,Traum::N,nââ´er,somnium
392,Traum::N,нагерь,somnium
393,Himmel::N,elmie,caelum
394,Himmel::N,almme,caelum
395,Himmel::N,albmi,caelum
396,Himmel::N,alme,caelum
397,Himmel::N,â´lmm,caelum
398,Himmel::N,алльм,caelum
399,Sonne::N,biejjie,sol
400,Sonne::N,bæjvásj,sol
401,Sonne::N,beaivváš,sol
402,Sonne::N,peivi,sol
403,Sonne::N,piäiváš,sol
404,Sonne::N,pei´vv,sol
405,Sonne::N,пе̄ййв,sol
406,Mond::N,aske,luna
407,Mond::N,mánno,luna
408,Mond::N,mánnu,luna
409,Mond::N,máánu,luna
410,Mond::N,mään,luna
411,Mond::N,ма̄нн,luna
412,Stern::N,daasta,sidus
413,Stern::N,daasta,stella
414,Stern::N,naestie,sidus
415,Stern::N,naestie,stella
416,Stern::N,násste,sidus
417,Stern::N,násste,stella
418,Stern::N,násti,sidus
419,Stern::N,násti,stella
420,Stern::N,täsni,sidus
421,Stern::N,täsni,stella
422,Stern::N,tä´snn,sidus
423,Stern::N,tä´snn,stella
424,Stern::N,та̄ссьт,sidus
425,Stern::N,та̄ссьт,stella
426,Luft::N,elmie,aer
427,Luft::N,ájmmo,aer
428,Luft::N,áibmu,aer
429,Luft::N,áimu,aer
430,Luft::N,šõŋŋ,aer
431,Luft::N,вӯйнас,aer
432,Wind::N,bïegke,ventus
433,Wind::N,biegga,ventus
434,Wind::N,biegga,ventus
435,Wind::N,pieg'gâ,ventus
436,Wind::N,piõg'g,ventus
437,Wind::N,пӣӈӈк,ventus
438,Welle::N,baaroe,unda
439,Welle::N,bárro,unda
440,Welle::N,bárru,unda
441,Welle::N,pááṛu,unda
442,Welle::N,päärr,unda
443,Welle::N,нэ̄ммп,unda
444,Wasser::N,tjaetsie,aqua
445,Wasser::N,tjáhtje,aqua
446,Wasser::N,čáhci,aqua
447,Wasser::N,čääci,aqua
448,Wasser::N,čää´cc,aqua
449,Wasser::N,ча̄дзь,aqua
450,Stein::N,gierkie,lapis
451,Stein::N,giergge,lapis
452,Stein::N,geađgi,lapis
453,Stein::N,keđgi,lapis
454,Stein::N,ǩeä´dǧǧ,lapis
455,Stein::N,ке̄ддҌк,lapis
456,Boden::N,betnie,solum
457,Boden::N,ednam,solum
458,Boden::N,bodni,solum
459,Boden::N,vuođđu,solum
460,Boden::N,ponne,solum
461,Boden::N,vuáđ̣u,solum
462,Boden::N,vuâđđ,solum
463,Boden::N,лаввьн,solum
464,Boden::N,е̄ммьне,solum
465,Erde::N,jåarta,terra
466,Erde::N,mueltie,terra
467,Erde::N,ednam,terra
468,Erde::N,mållde,terra
469,Erde::N,eana,terra
470,Erde::N,eennâm,terra
471,Erde::N,mädd,terra
472,Erde::N,jânnam,terra
473,Erde::N,е̄ммьне,terra
474,Staub::N,heblie,pulvis
475,Staub::N,tsumhtsie,pulvis
476,Staub::N,dubme,pulvis
477,Staub::N,dopmu,pulvis
478,Staub::N,kovjâ,pulvis
479,Staub::N,põõ´l,pulvis
480,Staub::N,кэ̄ббьй,pulvis
481,Rauch::N,soeve,fumus
482,Rauch::N,suovva,fumus
483,Rauch::N,suovva,fumus
484,Rauch::N,suoṿâ,fumus
485,Rauch::N,suõvv,fumus
486,Rauch::N,сӯвв,fumus
487,Funke::N,naestie,scintilla
488,Funke::N,tjuonam,scintilla
489,Funke::N,čuotnan,scintilla
490,Funke::N,čuođâlm,scintilla
491,Funke::N,iiskâr,scintilla
492,Funke::N,čuõzzâm,scintilla
493,Funke::N,чӯссэм,scintilla
494,Feuer::N,dålle,ignis
495,Feuer::N,dållå,ignis
496,Feuer::N,dolla,ignis
497,Feuer::N,tullâ,ignis
498,Feuer::N,toll,ignis
499,Feuer::N,то̄лл,ignis
500,Licht::N,tjoevke,lux
501,Licht::N,tjoevke,lumen
502,Licht::N,tjuovgga,lux
503,Licht::N,tjuovgga,lumen
504,Licht::N,čuovga,lux
505,Licht::N,čuovga,lumen
506,Licht::N,čuovggas,lux
507,Licht::N,čuovggas,lumen
508,Licht::N,čuoṿâ,lux
509,Licht::N,čuoṿâ,lumen
510,Licht::N,toll,lux
511,Licht::N,toll,lumen
512,Licht::N,čuõvv,lux
513,Licht::N,čuõvv,lumen
514,Licht::N,то̄лл,lux
515,Licht::N,то̄лл,lumen
516,Schatten::N,skugkie,umbra
517,Schatten::N,soejvene,umbra
518,Schatten::N,irkes,umbra
519,Schatten::N,sieges,umbra
520,Schatten::N,itku,umbra
521,Schatten::N,suoivâ,umbra
522,Schatten::N,õõtt,umbra
523,Schatten::N,ǩeeu´niǩ,umbra
524,Schatten::N,кывьнэхь,umbra
525,Wetter::N,vïerhtse,caelum
526,Wetter::N,vïerhtse,tempestas
527,Wetter::N,dálkke,caelum
528,Wetter::N,dálkke,tempestas
529,Wetter::N,dálki,caelum
530,Wetter::N,dálki,tempestas
531,Wetter::N,šoŋŋâ,caelum
532,Wetter::N,šoŋŋâ,tempestas
533,Wetter::N,šõŋŋ,caelum
534,Wetter::N,šõŋŋ,tempestas
535,Wetter::N,шэ̄ӈӈ,caelum
536,Wetter::N,шэ̄ӈӈ,tempestas
537,Nebel::N,såavla,nebula
538,Nebel::N,mearhka,nebula
539,Nebel::N,murkko,nebula
540,Nebel::N,mierkká,nebula
541,Nebel::N,mierká,nebula
542,Nebel::N,miär'kká,nebula
543,Nebel::N,oṃo,nebula
544,Nebel::N,sue´lnn,nebula
545,Nebel::N,цӣгк,nebula
546,Nebel::N,сулльн,nebula
547,Wolke::N,balve,nubes
548,Wolke::N,balvva,nubes
549,Wolke::N,balva,nubes
550,Wolke::N,polvâ,nubes
551,Wolke::N,põlvv,nubes
552,Wolke::N,пэллв,nubes
553,Regen::N,ebrie,imber
554,Regen::N,ebrie,pluvia
555,Regen::N,harvve,imber
556,Regen::N,harvve,pluvia
557,Regen::N,arvi,imber
558,Regen::N,arvi,pluvia
559,Regen::N,arve,imber
560,Regen::N,arve,pluvia
561,Regen::N,â´brr,imber
562,Regen::N,â´brr,pluvia
563,Regen::N,аббьр,imber
564,Regen::N,аббьр,pluvia
565,Schnee::N,lopme,nix
566,Schnee::N,moehtege,nix
567,Schnee::N,muohta,nix
568,Schnee::N,muohta,nix
569,Schnee::N,muotâ,nix
570,Schnee::N,muõtt,nix
571,Schnee::N,вэ̄дз,nix
572,Schnee::N,куэллт,nix
573,Eis::N,jïenge,glacies
574,Eis::N,jiegŋa,glacies
575,Eis::N,jiekŋa,glacies
576,Eis::N,jieŋ̣â,glacies
577,Eis::N,jiõŋŋ,glacies
578,Eis::N,ӣӈӈ,glacies
579,Frost::N,baajkoe,gelu
580,Frost::N,tjoasskem,gelu
581,Frost::N,buolaš,gelu
582,Frost::N,puolâš,gelu
583,Frost::N,puõlâš,gelu
584,Frost::N,мӯнь,gelu
585,Kälte::N,jueskie,frigus
586,Kälte::N,tjåetskeme,frigus
587,Kälte::N,tjoasskem,frigus
588,Kälte::N,čoaskin,frigus
589,Kälte::N,ko'lmâsvuotâ,frigus
590,Kälte::N,ijss,frigus
591,Kälte::N,čuä´cǩǩem,frigus
592,Kälte::N,tuârggnjõs,frigus
593,Kälte::N,кэ̄лмас,frigus
594,Hitze::N,baahke,calor
595,Hitze::N,baahke,aestus
596,Hitze::N,báhkka,calor
597,Hitze::N,báhkka,aestus
598,Hitze::N,báhkka,calor
599,Hitze::N,báhkka,aestus
600,Hitze::N,pakkâ,calor
601,Hitze::N,pakkâ,aestus
602,Hitze::N,kuṃe,calor
603,Hitze::N,kuṃe,aestus
604,Hitze::N,paašt,calor
605,Hitze::N,paašt,aestus
606,Hitze::N,жоарр,calor
607,Hitze::N,жоарр,aestus
608,Raureif::N,jyjse,pruina
609,Raureif::N,ridne,pruina
610,Raureif::N,goarre,pruina
611,Raureif::N,ritni,pruina
612,Raureif::N,suhči,pruina
613,Raureif::N,riṇe,pruina
614,Raureif::N,ай,pruina
615,Regenbogen::N,aatjan goengere,arcus
616,Regenbogen::N,aatjan joekse,arcus
617,Regenbogen::N,ádjájuoksa,arcus
618,Regenbogen::N,arvedávgi,arcus
619,Regenbogen::N,bajándávgi,arcus
620,Regenbogen::N,äijihtävgi,arcus
621,Regenbogen::N,teârmmazjohss,arcus
622,Regenbogen::N,тӣрмесью̄ккс,arcus
623,Donner::N,raejrie,tonitrus
624,Donner::N,átjek,tonitrus
625,Donner::N,átjárájdde,tonitrus
626,Donner::N,áddjá,tonitrus
627,Donner::N,baján,tonitrus
628,Donner::N,juuṛâ,tonitrus
629,Donner::N,tie´rmes,tonitrus
630,Donner::N,тӣрмесь,tonitrus
631,Donner::N,ча̄ркнэгк,tonitrus
632,Strömung::N,njuvvie,fluctus
633,Strömung::N,ájggedáhpe,fluctus
634,Strömung::N,rávdnji,fluctus
635,Strömung::N,virde,fluctus
636,Strömung::N,ve´rdd,fluctus
637,Strömung::N,выррьт,fluctus
638,Tropfen::N,gåajhkohts,gutta
639,Tropfen::N,gåjkudis,gutta
640,Tropfen::N,goaikkanas,gutta
641,Tropfen::N,čalme,gutta
642,Tropfen::N,čâ´lmm,gutta
643,Tropfen::N,ча̄лльм,gutta
644,Schaum::N,sapte,spuma
645,Schaum::N,såpptå,spuma
646,Schaum::N,sokta,spuma
647,Schaum::N,suptâ,spuma
648,Schaum::N,soptt,spuma
649,Schaum::N,со̄ппт,spuma
650,Schmutz::N,haaskoe,sordes
651,Schmutz::N,haaskoe,squalor
652,Schmutz::N,duolvva,sordes
653,Schmutz::N,duolvva,squalor
654,Schmutz::N,duolva,sordes
655,Schmutz::N,duolva,squalor
656,Schmutz::N,durdi,sordes
657,Schmutz::N,durdi,squalor
658,Schmutz::N,stänži,sordes
659,Schmutz::N,stänži,squalor
660,Schmutz::N,sähss,sordes
661,Schmutz::N,sähss,squalor
662,Schmutz::N,са̄ккьс,sordes
663,Schmutz::N,са̄ккьс,squalor
664,Schmutz::N,не̄шшь,sordes
665,Schmutz::N,не̄шшь,squalor
666,See::N,jaevrie,lacus
667,See::N,jávrre,lacus
668,See::N,jávri,lacus
669,See::N,jävri,lacus
670,See::N,jâu´rr,lacus
671,See::N,я̄ввьр,lacus
672,Sumpf::N,pluevie,palus
673,Sumpf::N,áhpe,palus
674,Sumpf::N,sæmssa,palus
675,Sumpf::N,jeaggi,palus
676,Sumpf::N,jeggi,palus
677,Sumpf::N,jeä´ǧ'ǧ,palus
678,Sumpf::N,ла̄ммьп,palus
679,Moor::N,pluevie,palus
680,Moor::N,jiegge,palus
681,Moor::N,suotnju,palus
682,Moor::N,karrii,palus
683,Moor::N,kä´rev,palus
684,Moor::N,veättaǩ,palus
685,Moor::N,ла̄ммьп,palus
686,Wiese::N,ïentje,pratum
687,Wiese::N,giedde,pratum
688,Wiese::N,gieddi,pratum
689,Wiese::N,nijtto,pratum
690,Wiese::N,пуэшенҍ,pratum
691,Wald::N,skåake,silva
692,Wald::N,skåajje,silva
693,Wald::N,miehtsie,silva
694,Wald::N,vuovdde,silva
695,Wald::N,miehttse,silva
696,Wald::N,vuovdi,silva
697,Wald::N,meahcci,silva
698,Wald::N,mecci,silva
699,Wald::N,vyemi,silva
700,Wald::N,vue´mm,silva
701,Wald::N,meä´c'c,silva
702,Wald::N,ля̄ммт,silva
703,Hügel::N,deava,collis
704,Hügel::N,dievvá,collis
705,Hügel::N,dievvá,collis
706,Hügel::N,čummâ,collis
707,Hügel::N,pä´rcc,collis
708,Hügel::N,teä´rmm,collis
709,Hügel::N,ка̄ннҌт,collis
710,Anhöhe::N,deava,specula
711,Anhöhe::N,jalladahke,specula
712,Anhöhe::N,dievásj,specula
713,Anhöhe::N,aláš,specula
714,Anhöhe::N,luohkká,specula
715,Anhöhe::N,tiävá,specula
716,Anhöhe::N,poorááš,specula
717,Anhöhe::N,ču´lpp,specula
718,Anhöhe::N,škâu´ŋŋ,specula
719,Anhöhe::N,ка̄ннҌт,specula
720,Berg::N,bïerje,mons
721,Berg::N,várre,mons
722,Berg::N,várri,mons
723,Berg::N,vääṛi,mons
724,Berg::N,vää´rr,mons
725,Berg::N,те̄ррьм,mons
726,Gipfel::N,dalvese,vertex
727,Gipfel::N,tjåhkkå,vertex
728,Gipfel::N,čohkka,vertex
729,Gipfel::N,čokke,vertex
730,Gipfel::N,čå´ǩǩ,vertex
731,Gipfel::N,ла̄ддҍв,vertex
732,Höhle::N,beajoe,caverna
733,Höhle::N,beajoe,spelunca
734,Höhle::N,rájgge,caverna
735,Höhle::N,rájgge,spelunca
736,Höhle::N,sluoggo,caverna
737,Höhle::N,sluoggo,spelunca
738,Höhle::N,biedju,caverna
739,Höhle::N,biedju,spelunca
740,Höhle::N,kuovđâšm,caverna
741,Höhle::N,kuovđâšm,spelunca
742,Höhle::N,skuõrr,caverna
743,Höhle::N,skuõrr,spelunca
744,Höhle::N,вуэӈӈк,caverna
745,Höhle::N,вуэӈӈк,spelunca
