,Concept_ID,myv,kv
796,neun::NUM,вейксэ,ӧкмыс
797,zehn::NUM,кемень,дас
798,elf::NUM,кевейкее,дасотік
799,zwölf::NUM,кемгавтово,даскык
800,zwanzig::NUM,комсь,кыкдас
801,dreißig::NUM,колоньгемень,куимдас
802,vierzig::NUM,ниленьгемень,нёльдас
803,fünfzig::NUM,ведьгемень,витдас
804,sechzig::NUM,кодгемень,кватьдас
805,siebzig::NUM,сизьгемень,сизимдас
806,achtzig::NUM,кавксоньгемень,кыкьямысдас
807,neunzig::NUM,вейксэньгемень,ӧкмысдас
808,hundert::NUM,сядо,сто
809,tausend::NUM,тыща,тысяча
810,und::CNJ,ды,и
811,und::CNJ,ды,да
812,oder::CNJ,или,или
813,stehen::V,аштемс стядо,сулавны
814,sitzen::V,аштемс озадо,пукавны
815,liegen::V,мадезь аштемс,куйлыны
816,hängen::V,нурьгемс,ӧшавны
817,werden::V,арамс,лоны
818,passieren::V,лисэмс,аркмыны
819,beginnen::V,ушодомс,петны
820,enden::V,лоткамс,-сь
821,enden::V,лоткамс,бырны
822,wechseln::V,полавтнемс,вежсьыны
823,aufgehen[Sonne]::V,лисемс,петавны
824,aufgehen[Sonne]::V,стямс,петавны
825,untergehen[Sonne]::V,валгомс,пуксьыны
826,scheinen[Sonne]::V,валдомтомс,югьявны
827,donnern::V,цярномс,гымавны
828,donnern::V,галдордомс,гымавны
829,wehen::V,пувамс,пӧлявны
830,strömen::V,чудемс,киссьыны
831,fließen::V,чудемс,визывтны
832,sich drehen::V,велямс,бергавны
833,schwanken::V,лыкамс,кӧвьясьны
834,schwanken::V,якамс,кӧвьясьны
835,schwingen::V,нурсемс,дюттясьны
836,schwingen::V,лыкамс,дюттясьны
837,fallen::V,прамс,усьны
838,fallen::V,сяворемс,усьны
839,brennen::V,паломс,сотчыны
840,rauchen::V,качадомс,тшынасьны
841,regnen::V,пиземс,зэрны
842,gefrieren::V,кельмемс,гегдыны
843,tauen::V,соламс,сывны
844,schmelzen::V,соламс,сывны
845,trocknen::V,коськемс,косьмыны
846,sieden::V,лакамс,пизьны
847,sieden::V,пиксемс,пизьны
848,faulen::V,наксадомс,нёльзьыны
849,verfaulen::V,наксадомс,тӧрмыны
850,verfaulen::V,наксадомс,сiсьмыны
851,reißen::V,сезневемс,косясьны
852,versinken::V,ваямс,вӧйны
853,vergehen::V,ютамс,мунны
854,erscheinen::V,лисемс,мыччисьны
855,verschwinden::V,ёмамс,ӧшны
856,sinken::V,явамс,ямны
857,abnehmen::V,киремемс,ямны
858,zunehmen::V,ламолгадомс,паськавны
859,zunehmen::V,раштамс,паськавны
860,steigen::V,куземс,лэбтiсьны
861,steigen::V,кепсевемс,лэбтiсьны
862,wachsen::V,касомс,быдмыны
863,glänzen::V,цитнемс,свиттявны
864,funkeln::V,пиндолдомс,югйовтлыны
865,funkeln::V,пиндолдомс,югйӧв-керны
866,funkeln::V,цивтёрдомс,югйовтлыны
867,funkeln::V,цивтёрдомс,югйӧв-керны
868,lärmen::V,шалномс,чавзыны
869,läuten::V,гайгезевемс,диньгыны
870,klingeln::V,чавомс баягас,силькӧтны
871,klirren::V,калдордомс,жольӧтны
872,klirren::V,кальцяемс,жольӧтны
873,brausen::V,лакамс,гуасьны
874,rauschen::V,лажномс,кышӧтны
875,klingen::V,гайгемс,горавны
876,bellen::V,онгомс,увтны
877,bellen::V,онгомс,вувтны
878,heulen::V,урномс,уннявны
879,blasen::V,пувамс,пӧлявны
880,pfeifen::V,вешкемс,пиксыны
881,schreien::V,пижнемс,айзыны
882,stöhnen::V,кувсемс,ойзыны
883,stöhnen::V,кувсемс,ружтыны
884,zittern::V,тарномс,легьявны
885,leben::V,эрямс,овны
886,geboren werden::V,чачомс,шогмыны
887,atmen::V,лексемс,лолавны
888,trinken::V,симемс,юны
889,essen::V,ярсамс,сёйны
890,schlucken::V,нилемс,ньылавны
891,schlucken::V,порнемс,ньылавны
892,müde werden::V,сиземс,мыдзны
893,einschlafen::V,матедевемс,ланьтны
894,schlafen::V,удомс,узьны
895,aufwachen::V,сыргоземс,саймыны
896,aufwachen::V,сыргоземс,пальмыны
897,aufstehen::V,стямс,сувтны
898,sich erholen::V,оймсемс,шоччисьлыны
899,krank werden::V,сэредезевемс,моржитны
900,krank sein::V,сэредемс,шогавны
901,krank sein::V,сэредемс,визьӧтны
902,schmerzen::V,сэредемс,висьны
903,husten::V,козомс,кашляйтны
904,genesen::V,пичкамс,бурдны
905,sterben::V,куломс,кувны
906,umkommen::V,чавовомс,вийсьыны
907,umkommen::V,ёмамс,вийсьыны
908,sich bewegen::V,шаштомс,локны
909,sich bewegen::V,шаштомс,ветлӧтны
910,sich rühren::V,сыргамс,вӧрзьӧтчыны
911,sich erheben::V,куземс,сувтны
912,sich setzen::V,озамс,пуксьыны
913,hinfallen::V,прамс,пӧрласьны
914,hinfallen::V,сяворемс,пӧрласьны
915,laufen::V,якамс,мунны
916,schreiten::V,эскелямс,тальччавны
917,schreiten::V,молемс,тальччавны
918,spazierengehen::V,якамс,котрасьны
919,eilen::V,эрзкалемс,тэрмасьны
920,eilen::V,капшамс,тэрмасьны
921,sich beeilen::V,капшамс,тэрмасьны
922,sausen::V,ливтямс,вирдавны-котӧртны
923,rennen::V,чийнемс,
924,rennen::V,ардтнемс,
925,springen::V,кирнявтнемс,чеччавны
926,klettern::V,куземс,кышасьны
927,schaukeln::V,нурямс,чурликасьны
928,kriechen::V,ёзмолдомс,кыскасьны-мунны
929,schwimmen::V,уемс,вартчыны
930,tauchen::V,чопавтомс,сунгисьны ваӧ
931,tauchen::V,чопавтнемс,сунгисьны ваӧ
932,rudern::V,миледемс,сынны
933,fahren::V,ардомс,мунны
934,fliegen::V,ливтямс,лэбавны
935,gehen::V,туемс,мунны
936,gehen::V,молемс,мунны
937,weggehen::V,туемс,мунны
938,abfahren::V,туемс,иньдӧтчыны
939,abfahren::V,туемс,мунны
940,anhalten::V,лоткамс,сувтны
941,hineingehen::V,совамс,пырны
942,eintreten::V,совамс,пырны
943,eintreten::V,эскельдямс,пырны
944,kommen::V,самс,локны
945,ankommen::V,самс,локны
946,ankommen::V,пачкодемс,локны
947,zurückkommen::V,велявтомс,бертны
948,zurückkommen::V,велявтомс,панӧвтсьыны
949,bleiben::V,кадовомс,кольччыны
950,warten::V,учомс,видзчисьны
951,erwarten::V,учомс,видзчисьны
952,suchen::V,вешнемс,кошшыны
953,finden::V,муемс,адззыны
954,versuchen::V,варштамс,пондыны
955,versuchen::V,варштамс,пондӧтны
956,vorbereiten::V,анокстамс,лӧсьӧтны
957,lieben::V,вечкемс,милуйтны
958,mögen::V,вечкемс,радейтны
959,lachen::V,пейдемс,серавны
960,rühren::V,токамс седейс,сьӧлӧм вӧрзьӧтны
961,weinen::V,авардемс,горзыны
962,schimpfen::V,сёвномс,видчыны
963,sich ärgern::V,кежиявтнемс,лёкавны
964,sich fürchten::V,пелемс,повны
965,fürchten::V,пелемс,повны
966,fliehen::V,оргодемс,пышшыны
967,flüchten::V,ворьгодемс,пышшыны
968,flüchten::V,чадомс,пышшыны
969,sehen::V,неемс,адззыны
970,anschauen::V,ваномс,видзӧтны
971,ansehen::V,ваномс,видзӧтны
972,hören::V,марямс,кывны
973,zuhören::V,кунсоломс,кывзыны
974,probieren::V,варшамс,пешлыны
975,riechen::V,никсемс,дукавны
976,fühlen::V,марямс,кывны
977,scheinen::V,марявомс,декуйтчыны
978,zu sehen sein::V,неявомс,тыдавны
979,vernehmen::V,марямс,тӧдмавны
980,frieren::V,кельмемс,гегдыны
981,tun::V,теемс,керны
982,können::V,маштомс,вермыны
983,wollen::V,бажамс,мӧдны
984,anfangen::V,кармамс,петны
985,beenden::V,прядомс,ештӧтны
986,beenden::V,прядомс,керыштны
987,aufhören::V,лоткамс,дугдыны
988,gelingen::V,удаламс,шогмыны
989,geraten::V,лисемс,мыччисьны
990,öffnen::V,панжомс,осьтны
991,schließen::V,пекстамс,пӧднавны
992,schließen::V,сёлгомс,пӧднавны
993,schließen::V,конямс,пӧднавны
994,stellen::V,аравтомс,сувтӧтны
995,setzen::V,ойсевтемс,пуксьӧтны
996,setzen::V,озавтнемс,пуксьӧтны
997,legen::V,путомс,пуктыны
998,berühren::V,токамс,вӧрзьӧтны
999,verbinden::V,содомс,йитны
1000,bedecken::V,вельтямс,вевттьыны
1001,aufhängen::V,понгавтомс,ӧшӧтны
1002,anzünden::V,кирвастемс,ӧзтыны
1003,aufheben::V,кепедемс,лэбтыны
1004,zurücklassen::V,кадомс,кольны
1005,verlieren::V,ёмавтомс,ӧштыны
1006,fallen lassen::V,правтомс,уськӧтны
1007,machen::V,теемс,керны
1008,herstellen::V,анокстамс,вӧчны
1009,bauen::V,путомс,строитны
1010,reparieren::V,витемс,вочны
1011,verbessern::V,паролгавтомс,бурсьӧтны
1012,verbessern::V,вадрялгавтомс,бурсьӧтны
1013,ändern::V,полавтомс,вежны
1014,graben::V,чувомс,гарйыны
1015,graben::V,таргамс,гарйыны
1016,beugen::V,мендемс,кусіньтны
1017,biegen::V,комавтомс,чукыльтыштны
1018,drehen::V,чаравтомс,бергӧтны
1019,drehen::V,велявтнемс,бергӧтны
1020,wenden::V,велявтомс,бергӧтны
1021,umdrehen::V,велявтомс,бергӧтны
1022,heben::V,кепедемс,лэбтыны
1023,hochheben::V,кепедемс,лэбтыны
1024,ergreifen::V,кундамс,кватитны
1025,halten::V,кирдемс,видзны
1026,drücken::V,нуемс,личкыны
1027,schieben::V,шаштомс,тойлавны
1028,kratzen::V,ангордамс,шаркӧтны
1029,lecken::V,нолсемс,нювны
1030,beißen::V,сускомс,йирны
1031,abreißen::V,сеземс,орӧтны
1032,abschneiden::V,печкемс,шӧрыштны
1033,abschneiden::V,печкемс,вундыштны
1034,binden::V,кодамс,гӧрдззыны
1035,binden::V,сюлмамс,гӧрдззыны
1036,stecken::V,сялгомс,мӧртны
1037,brechen::V,синдемс,жугдыны
1038,brechen::V,калавтомс,жугдыны
1039,klopfen::V,калтаямс,зукӧтны
1040,hauen::V,чавомс,желльыны
1041,kleben::V,педявтнемс,лякӧтны
1042,reiben::V,ёзамс,зыртны
1043,streichen::V,вадемс,мавтны
1044,schleifen::V,човамс,кыскыны
1045,schneiden::V,керямс,вундавны
1046,rütteln::V,чукамс,шатлавны
1047,rütteln::V,лыкавтомс,шатлавны
1048,schütteln::V,чукамс,зыбӧтны
1049,schwenken::V,яхолемс,ӧвтны
1050,schwenken::V,яхолемс,макайтны
1051,schütten::V,каямс,кисьтны
1052,füllen::V,пештямс,тыртны
1053,füllen::V,пештямс,тырсьӧтны
1054,einwickeln::V,тапарямс,тубны
1055,tragen::V,кандомс,новйӧтны
1056,schleppen::V,ускомс,кыскыны
1057,ziehen::V,ускомс,кыскыны
1058,aufbewahren::V,ванстомс,видзны
1059,werfen::V,ёртомс,шентывлыны
1060,fangen::V,кундамс,кутны
1061,packen::V,кундамс,кутасьны
1062,packen::V,кундамс,кватитны
1063,verstecken::V,кекшемс,дзебны
1064,teilen::V,явомс,торйӧтны
1065,schicken::V,кучомс,иньдыны
1066,bringen::V,кандомс,вайны
1067,hinzufügen::V,путомс,содтыны
1068,hinzufügen::V,максомс,содтыны
1069,bekommen::V,саемс,получитны
1070,erhalten::V,саемс,получитны
1071,nehmen::V,саемс,босьтны
1072,wählen::V,кочкамс,бӧрйыны
1073,auswählen::V,кочкамс,бӧрйыны
1074,bewahren::V,ванстомс,видзны
1075,behindern::V,кирдемс,падтыны
1076,verderben::V,коламс,изводавны
1077,beschädigen::V,теемс зыян,паздыны
1078,zerbrechen::V,коламс,паздыны
1079,zerreißen::V,сеземс,косявны
1080,zerstören::V,калавтомс,паздыны
1081,verbrennen::V,пултамс,сотны
1082,geben::V,максомс,сетны
1083,reichen::V,максомс,сетны
1084,schenken::V,каземс,козьнавны
1085,versprechen::V,алтамс,кӧсйыны
1086,wünschen::V,арсемс,бурсьыны
1087,loben::V,шнамс,ошкыны
1088,küssen::V,палсемс,окавны
1089,wiegen::V,нурсемс,тюттьӧтны
1090,zudecken::V,тавадомс,вевттьыны
1091,zudecken::V,вельтямс,вевттьыны
1092,wecken::V,стявтомс,саймӧтны
1093,zeigen::V,невтемс,мыччавны
1094,führen::V,ветямс,нуӧтны
1095,lehren::V,тонавтомс,велӧтны
1096,unterrichten::V,тонавтомс,велӧтны
1097,aufziehen::V,трямс,быдтыны
1098,aufziehen::V,кастомс,быдтыны
1099,leiten::V,ветямс,юравны
1100,leiten::V,ветямс,веськӧтлыны
1101,leiten::V,азоркстамс,юравны
1102,leiten::V,азоркстамс,веськӧтлыны
1103,antreiben::V,ветямс,тэрмӧтны
1104,lassen::V,кармавтомс,-ӧтыны
1105,einladen::V,тердемс,корны
1106,vereinigen::V,вейсэндямс,ӧтувтны
1107,vereinigen::V,вейсэндямс,ӧтлаавны
1108,vereinigen::V,вейс путомс,ӧтувтны
1109,vereinigen::V,вейс путомс,ӧтлаавны
1110,vereinigen::V,вейс пурнамс,ӧтувтны
1111,vereinigen::V,вейс пурнамс,ӧтлаавны
1112,besuchen::V,варштамс,пыравлыны
1113,treffen::V,вастомс,пантавны
1114,sich versammeln::V,промокшномс,ӧксьыны
1115,spielen::V,налксемс,орсны
1116,singen::V,морамс,сьывны
1117,tanzen::V,киштемс,йӧктыны
1118,sich trennen::V,явомс,торьясьны
1119,verlassen::V,кадомс,кольны
1120,retten::V,идемс,мынтны
1121,bewachen::V,ванстомс,смекайтны
1122,schützen::V,аштемс,дорйыны
1123,verteidigen::V,ваномс,дорйыны
1124,sich schlagen::V,тюремс,тышкасьны
1125,schießen::V,ледемс,лыйны
1126,siegen::V,изнямс,вермыны
1127,ärgern::V,кежейгавтомс,лӧгӧтны
1128,schlagen::V,токамс,базнитны
1129,treten::V,тапамс,чужьявны
1130,stechen::V,пупамс,бытшкыны
1131,stoßen::V,тулкадемс,тапкыны
1132,stoßen::V,тулкадемс,тойыштны
1133,stehlen::V,саламс,гусявны
1134,stören::V,пирямс ки,костіавны
1135,belästigen::V,а максомс,назыляйтны
1136,belästigen::V,а кадомс оймамо,назыляйтны
1137,verbergen::V,сёпомс,дзебны
1138,verbergen::V,кекшемс,дзебны
1139,täuschen::V,манямс,бӧбӧтны
1140,täuschen::V,манямс,пӧрьявны
1141,betrügen::V,манчемс,муклачитны
1142,töten::V,чавномс,вийны
1143,töten::V,маштнемс,вийны
1144,wohnen::V,эрямс,овны
1145,arbeiten::V,важодемс,уджавны
1146,sammeln::V,пурнамс,ӧктыны
1147,pflücken::V,ноцковтнемс,судзлавны
1148,jagen::V,кундамс,вӧравны
1149,fischen::V,калонь кундамс,чериавны
1150,fassen::V,кундамс,кутны
1151,hüten::V,ваномс,вердны
1152,hüten::V,ваномс,йирсьӧтны
1153,treiben::V,панемс,вашӧтны
1154,anbinden::V,сюлмамс,кӧртавны
1155,füttern::V,андомс,вердны
1156,melken::V,потявтомс,высьтыны
1157,melken::V,потявтомс,чилькӧтны
1158,hacken::V,лазномс,керавны
1159,gießen::V,валомс,киськавны
1160,reifen::V,кенеремс,кисьмыны
1161,zubereiten::V,анокстамс,лӧсьӧтны
1162,kochen::V,пидемс,пуны
1163,backen::V,пидемс,пӧжавны
1164,braten::V,пуштамс,жаритны
1165,umrühren::V,човорямс,соравны
1166,stricken::V,кодамс,домавны
1167,nähen::V,стамс,вурны
1168,färben::V,артомс,краситны
1169,reinigen::V,урядамс,весӧтны
1170,waschen::V,муськемс,пеславны
1171,abwischen::V,нардамс,чышкыны
1172,spülen::V,ёрвалдомс,гывьявны
1173,fegen::V,тенсемс,чышкыны
1174,kehren::V,тенсемс,чышкыны
1175,baden::V,экшелямс,купайтчыны 
1176,sich waschen::V,шлямс,миссьыны
1177,ausziehen::V,кайсевтемс,гыжтӧтны
1178,ausziehen::V,кайсевтемс,пӧрччавны
1179,anziehen::V,оршамс,пасьтавны
1180,sich anziehen::V,оршамс,пасьтасьны
1181,kämmen::V,судрямс,сынавны
1182,schmücken::V,мазылгавтомс,баситны
1183,schmücken::V,наряжамс,баситны
1184,sagen::V,меремс,висьтавны
1185,sprechen::V,кортамс,шуны
1186,reden::V,кортамс,баитны
1187,sich unterhalten::V,кортнемс,сёрнитны
1188,fragen::V,кевкстемс,юавны
1189,bitten::V,вешемс,корны
1190,erzählen::V,ёвтнемс,висьтавны
1191,mitteilen::V,ёвтамс,висьтавны
1192,nennen::V,лемдемс,нимтны
1193,nennen::V,путомс лем,нимтны
1194,rufen::V,тердемс,китсавны
1195,rufen::V,тердемс,корны
1196,rufen::V,тердемс,чукӧстны
1197,rufen::V,серьгедемс,китсавны
1198,rufen::V,серьгедемс,корны
1199,rufen::V,серьгедемс,чукӧстны
1200,prahlen::V,шнамс пря,ошшасьны
1201,übersetzen::V,ютавтомс,вуджӧтны
1202,denken::V,арсемс,чайтны
1203,glauben::V,кемемс,веритны
1204,bemerken::V,неемс,казявны
1205,erkennen::V,содамс,тӧдсавны
1206,begreifen::V,пачкодемс,вежӧртны
1207,verstehen::V,чарькодемс,кывны
1208,lernen::V,тонавтнемс,велӧтчыны
1209,wissen::V,содамс,тӧдны
1210,sich erinnern an::V,ледстямс,касьтывны
1211,vergessen::V,стувтомс,вунӧтны
1212,messen::V,онкстнемс,меряйтны
1213,zählen::V,ловомс,лыддьыны
1214,rechnen::V,ловомс,лыддьыны
1215,lesen::V,ловномс,лыддьӧтны
1216,malen::V,рисовамс,
1217,zeichnen::V,рисовамс,гижмавны
1218,schreiben::V,сёрмадомс,гижны
1219,besitzen::V,улемс,лоны
1220,besitzen::V,улемс азорокс,лоны
1221,kaufen::V,рамамс,небны
1222,verkaufen::V,миемс,вузавны
1223,bezahlen::V,пандомс,вештыны
1224,zahlen::V,пандомс,вештыны
1225,beherrschen::V,азоркстамс,
1226,ertragen::V,кирдемс,терпитны
