,Concept_ID,mrj,mhr
688,hübsch::A,сӹлнӹ,чеве́р
689,hübsch::A,олмыдшы,чеве́р
690,böse::A,шӹдӓн,шы́де
691,dumm::A,окмак,аҥыра́
692,faul::A,ялахай,його
693,fleißig::A,пӓшам яратышы,ты́ршыше
694,geizig::A,шык,чаҥга́
695,klug::A,ышан,уша́н
696,geschickt::A,мастар,уста́
697,lieb::A,тыри,ала́л
698,lustig::A,мындыр,весела́
699,lustig::A,сусу,весела́
700,sanft::A,йӹвӹжӓ,ны́жылге
701,hungrig::A,шужышы,шу́жышо
702,krank::A,церлӹ,че́рле
703,krank::A,хворой,че́рле
704,nackt::A,цӓрӓ,чарама́т
705,traurig::A,сы́лыкан,ойга́н
706,traurig::A,кымы́лдымы,ойга́н
707,lebendig::A,живой,и́лыше
708,gut::A,яжо,сай
709,schlecht::A,уда,уда́
710,schlecht::A,уда,шӱ́кшӧ
711,schlecht::A,худа,уда́
712,schlecht::A,худа,шӱ́кшӧ
713,richtig::A,вургамла,чы́нле
714,schlimm::A,йӹрнык,аля́к
715,schlimm::A,йӹрнык,тыра́н
716,wahr::A,настоящий,чы́нле
717,wahr::A,настоящий,настоя́щий
718,wahr::A,настояшый,чы́нле
719,wahr::A,настояшый,настоя́щий
720,alt::A,шонгы,то́што
721,neu::A,у,у
722,ehemalig::A,тошты,о́нчычсо
723,ehemalig::A,тошты,онда́кысе
724,alt[Lebewesen]::A,ӹлалшӹ,шо́нто
725,jung::A,нöргӹ,са́мырык
726,jung::A,молода,са́мырык
727,arm::A,укеӓн,нужна́
728,reich::A,паян,поя́н
729,reich::A,пурлыкан,поя́н
730,bekannt::A,палӹмӹ,па́лыме
731,berühmt::A,лӹмлы,лӱ́млӧ
732,fremd::A,эдемӹн,йот
733,verschieden::A,тӹрлӹ,тӱ́рлӧ
734,nah::A,лишӹл,ли́шыл
735,fern::A,мӹндӹр,тора́
736,fern::A,мӹндӹр,мӱ́ндыр
737,linker::A,шалахай,шола́
738,rechter::A,вургамла,пурла́
739,anderer::A,вес,вес
740,anderer::A,вес,мо́ло
741,anderer::A,весӹ,вес
742,anderer::A,весӹ,мо́ло
743,erster::A,икшӹ,и́кымше
744,erster::A,икӹмшӹ,и́кымше
745,zweiter::A,кокшы,ко́кымшо
746,dritter::A,кымшы,ку́мшо
747,letzter::A,остатка,пыта́ртыш
748,allein::ADV,иктӹ,шкет
749,allein::ADV,иктӹт,шкет
750,auf einmal::ADV,тöрöк,икана́ште
751,zusammen::ADV,икараш,пырля́
752,zusammen::ADV,цымырын,пырля́
753,lange::ADV,кужын,кужу́н
754,plötzlich::ADV,трӱк,кенета́
755,sofort::ADV,полт,кызыта́к
756,sofort::ADV,тöрöк,кызыта́к
757,sofort::ADV,тӹшӓкок,кызыта́к
758,später::ADV,вара,варара́к
759,heute::ADV,тагачы,та́че
760,morgen::ADV,иргод,эрла́
761,morgen::ADV,иргодым,эрла́
762,bald::ADV,чӹнь,вашке́
763,bald::ADV,вӓшке,вашке́
764,bald::ADV,выртышты,вашке́
765,dann::ADV,пакыла,вара́
766,gestern::ADV,тенгечӹ,теҥге́че
767,einst::ADV,икӓнӓ,икана́
768,damals::ADV,тӹнӓм,туна́м
769,danach::ADV,пакыла,вара́
770,vorher::ADV,перви,о́нчыч
771,zuerst::ADV,андак,онда́к
772,einmal::ADV,гӓнӓк,икана́
773,einmal::ADV,гӓнӓ,икана́
774,manchmal::ADV,кынамжы,ка́шын
775,manchmal::ADV,кынамжы,кокла́н
776,oft::ADV,чӹчкӹдӹн,чӱ́чкыдын
777,immer::ADV,со,эре́
778,immer::ADV,со,ту́тыш
779,immer::ADV,соок,эре́
780,immer::ADV,соок,ту́тыш
781,niemals::ADV,нинам,ок нигуна́м
782,niemals::ADV,нигынам,ок нигуна́м
783,niemals::ADV,нигынамат,ок нигуна́м
784,hier::ADV,тиштӹ,ты́ште
785,hierhin::ADV,тишкӹ,ты́шке
786,hierhin::ADV,тишкӹ,тыш
787,von hier::ADV,тишец,тыше́ч
788,von hier::ADV,тишец,тыве́ч
789,von hier::ADV,тишецӹн,тыше́ч
790,von hier::ADV,тишецӹн,тыве́ч
791,dort::ADV,тӹштӹ,ту́што
792,dorthin::ADV,тӹшкӹ,туш
793,dorthin::ADV,тӹшкӹ,ту́шко
794,dorthin::ADV,тӹшкӹлӓ,туш
795,dorthin::ADV,тӹшкӹлӓ,ту́шко
796,geradeaus::ADV,вик,вик
797,geradeaus::ADV,тура,вик
798,vorwärts::ADV,анзыкы,о́нчыко
799,rückwärts::ADV,мӹнгеш,шеҥге́к
800,zurück::ADV,мӹнгеш,мӧҥге́ш
801,unten::ADV,ӱлнӹ,ӱ́лнӧ
802,unten::ADV,ӱлнӹ,йыма́лне
803,unten::ADV,лӹвӓлнӹ,ӱ́лнӧ
804,unten::ADV,лӹвӓлнӹ,йыма́лне
805,hinab::ADV,ӱлӹкӹ,йыма́к
806,hinab::ADV,лӹвӓкӹ,йыма́к
807,oben::ADV,вӹлнӹ,кӱ́шнӧ
808,oben::ADV,вӹлнӹ,ӱмба́лне
809,hinauf::ADV,кӱшкӹлӓ,кӱ́ш
810,hinauf::ADV,кӱшкӹлӓ,кӱ́шкӧ
811,hinauf::ADV,кӱш,кӱ́ш
812,hinauf::ADV,кӱш,кӱ́шкӧ
813,überall::ADV,йӹлт,чыла́ вере́
814,überall::ADV,цилӓ вӓре,чыла́ вере́
815,nicht::ADV,уке,ок
816,nicht::ADV,уке,о́геш
817,ein wenig::ADV,изиш,изи́ш
818,ein wenig::ADV,иклаштык,изи́ш
819,kaum::ADV,цылик,пыкше́
820,kaum::ADV,чучок-чучок,пыкше́
821,sehr::ADV,чоте,чот
822,so::ADV,тенге,тыге́
823,so::ADV,тенгелӓ,тыге́
824,noch::ADV,мол,а́ле
825,noch::ADV,моло,а́ле
826,nur::ADV,веле,гына́
827,schon::ADV,уже,ы́нде
828,schon::ADV,ӹнде,ы́нде
829,wieder::ADV,уэш,ада́к
830,vergebens::ADV,зря,ара́м
831,vergebens::ADV,ӹзрӓ,ара́м
832,vergebens::ADV,ӹзӹрӓ,ара́м
833,vor::PRP,анзыц,о́нчыч
834,vor::PRP,анзыцын,о́нчыч
835,hinter::PRP,шайылан,шеҥге́лне
836,hinter::PRP,шайылный,шеҥге́лне
837,unter::PRP,лӹвӓкӹ,йыма́лне
838,durch::PRP,вашт,вошт
839,neben::PRP,сага,вокте́н
840,zwischen::PRP,лош,кокла́ште
841,zwischen::PRP,лошкы,кокла́ште
842,wegen::PRP,мычыц,верч
843,dies::PRN,тидӹ,ти́де
844,dies::PRN,ти,ти́де
845,das::PRN,тидӹ,са́де
846,das::PRN,ти,са́де
847,alles::PRN,цилӓ,чыла́
848,ich::PRN,мый,мый
849,du::PRN,тӹнь,тый
850,er::PRN,тӹдӹ,ту́до
851,wir::PRN,мӓ,ме
852,ihr::PRN,вӓ,те
853,sie::PRN,нӹнӹ,ну́но
854,was::FPRN,ма,мо
855,wer::FPRN,кӱ,кӧ
856,wo::FADV,кышан,куша́н
857,wo::FADV,кыштакен,куша́н
858,wohin::FADV,кышкы,куш
859,wohin::FADV,кышкы,ку́шко
860,wie::FADV,кыце,кузе́
861,warum::FADV,малын,мо
862,warum::FADV,малын,мола́н
863,wieviel::FNUM,кынар,куна́р
864,wieviel::FNUM,кынары,куна́р
865,wieviel::FNUM,кынаркы,куна́р
866,eins::NUM,иктӹ,ик
867,eins::NUM,иктӹт,ик
868,zwei::NUM,кок,ко́кыт
869,zwei::NUM,кокты,ко́кыт
870,drei::NUM,кым,кум
871,drei::NUM,кымыт,кум
872,vier::NUM,нӹл,ныл
873,fünf::NUM,вӹц,вич
874,sechs::NUM,куд,куд
875,sechs::NUM,кудытмозн,куд
876,sieben::NUM,шӹм,шым
877,sieben::NUM,шӹмӹт,шым
878,acht::NUM,кӓндӓкш,канда́ш
879,acht::NUM,кӓндӓкшӹ,канда́ш
880,neun::NUM,ӹндекшшӱдӹ,инде́ш
881,zehn::NUM,лу,лу
882,elf::NUM,луатик,лати́к
883,elf::NUM,луатиктӹ,лати́к
884,zwölf::NUM,луаткок,латко́к
885,zwölf::NUM,луаткокты,латко́к
886,zwanzig::NUM,коклы,ко́ло
887,dreißig::NUM,кымлы,ку́мло
888,vierzig::NUM,нӹллӹ,ны́лле
889,fünfzig::NUM,вӹцлӹ,ви́тле
890,sechzig::NUM,кудлу,ку́дло
891,siebzig::NUM,шӹмлу,шы́мле
892,achtzig::NUM,кӓндӓкшлу,канда́шле
893,neunzig::NUM,ӹндекшлу,инде́шле
894,hundert::NUM,шӱдӹ,шӱ́дӧ
895,tausend::NUM,тӹжем,тӱже́м
896,und::CNJ,дöн,да
897,und::CNJ,дöн,ден
898,oder::CNJ,льывы,я
899,oder::CNJ,льывы,а́ле
900,stehen::V,шалшаг,шога́ш
901,sitzen::V,шӹнзӓш,шинча́ш
902,liegen::V,киӓш,кия́ш
903,hängen::V,кечӓш,кеча́ш
904,werden::V,шагалаш,лия́ш
905,passieren::V,ӹштӓ́лтӓш,лия́ш
906,beginnen::V,тӹнгӓлӓлтӓш,тӱҥгала́ш
907,enden::V,пӹтӓш,пыта́ш
908,wechseln::V,весемӓш,вашталта́ш
909,wechseln::V,весемӓлтӓш,вашталта́ш
910,aufgehen[Sonne]::V,авараш,лекта́ш
911,untergehen[Sonne]::V,шӹ́нзӓш,шинча́ш
912,scheinen[Sonne]::V,сотемдӓрӓш,волгалта́ш
913,donnern::V,хӹдӹртӓш,кӱдырта́ш
914,donnern::V,хӹдӹртӓш,сургалта́ш
915,wehen::V,ӹфӹлӓш,пуа́ш
916,strömen::V,йогащ,шийалтара́ш
917,fließen::V,йогащ,йога́ш
918,sich drehen::V,пöрдӓш,пӧрда́ш
919,schwanken::V,лыпшалташ,лӱҥга́ш
920,schwanken::V,лыпшалташ,тайныла́ш
921,schwingen::V,кӓчӓйӓш,рӱпшалта́ш
922,fallen::V,кенвазаш,воза́ш
923,fallen::V,кенвазаш,йӧрла́ш
924,fallen::V,шынгалташ,воза́ш
925,fallen::V,шынгалташ,йӧрла́ш
926,brennen::V,йылаш,йӱла́ш
927,rauchen::V,шыпшаш,шикша́ш
928,regnen::V,юраш,йӱра́ш
929,gefrieren::V,гӓш,кылма́ш
930,gefrieren::V,гӓш,ияҥа́ш
931,gefrieren::V,кӹлмаш,кылма́ш
932,gefrieren::V,кӹлмаш,ияҥа́ш
933,tauen::V,шылаш,шула́ш
934,schmelzen::V,шӹрӓнӓш,лева́ш
935,trocknen::V,кошкаш,кошка́ш
936,sieden::V,шолаш,шола́ш
937,faulen::V,шӱӓш,шӱя́ш
938,verfaulen::V,йӓнгӓрӓлтӓш,шӱйы́н шуа́ш
939,reißen::V,кышкедӓлтӓш,кӱрла́ш
940,versinken::V,ва́лаш,пуре́н кая́ш
941,vergehen::V,эртӓш,эрте́н кая́ш
942,erscheinen::V,каяш,толы́н лекта́ш
943,verschwinden::V,ямаш,йома́ш
944,sinken::V,пычаш,пуча́ш
945,abnehmen::V,чӹдемӓш,пуча́ш
946,abnehmen::V,кöтӹргӓш,пуча́ш
947,zunehmen::V,когоэмӓш,шукема́ш
948,steigen::V,лӱлта́лташ,нӧлталта́ш
949,wachsen::V,кушкаш,кушка́ш
950,glänzen::V,йӹлгӹжӓш,йылгыжа́ш
951,funkeln::V,валгалташ,чолга́ш
952,lärmen::V,юкланаш,рӱшка́ш
953,läuten::V,цоргаш,мура́ш
954,klingeln::V,цоргаш,йыҥгырта́ш
955,klirren::V,цонгырталгаш,чылдыртата́ш
956,brausen::V,ышдымыла́наш,лӱшка́ш
957,rauschen::V,шу́жгаш,лыжга́ш
958,klingen::V,йо́нгаш,йоҥга́ш
959,bellen::V,опташ,опта́ш
960,heulen::V,урмыжаш,урмыжа́ш
961,blasen::V,ӹфӹлӓш,пуала́ш
962,pfeifen::V,ши́шкаш,шӱ́шкаш
963,schreien::V,уташ,кычкыра́ш
964,schreien::V,саслаш,кычкыра́ш
965,schreien::V,варгынзаш,кычкыра́ш
966,stöhnen::V,ӹнгӹрӓш,йыҥыса́ш
967,zittern::V,цӹтӹрӓш,чытыра́ш
968,leben::V,ӹлӓш,ила́ш
969,geboren werden::V,шачаш,шоча́ш
970,atmen::V,шӱлӓш,шӱла́ш
971,trinken::V,йӱӓш,йӱа́ш
972,essen::V,качкаш,кочка́ш
973,schlucken::V,нелӓш,нела́ш
974,müde werden::V,янгылаш,ноя́ш
975,einschlafen::V,амален кеӓш,мале́н колта́ш
976,schlafen::V,амалаш,мала́ш
977,aufwachen::V,понгыжалташ,помыжалта́ш
978,aufstehen::V,кӹньӹл шагалаш,кынела́ш
979,sich erholen::V,кӓнаш,кана́ш
980,krank werden::V,церлӓнен вазаш,черлане́н воза́ш
981,krank sein::V,церлӓнӓш,черлане́н кия́ш
982,krank sein::V,ясланаш,черлане́н кия́ш
983,krank sein::V,ясыланаш,черлане́н кия́ш
984,schmerzen::V,каршташ,коршта́ш
985,husten::V,кахыраш,кокыра́ш
986,genesen::V,паремӓш,тӱрла́ш
987,genesen::V,паремӓш,тазаҥа́ш
988,genesen::V,тöрлӓнӓш,тӱрла́ш
989,genesen::V,тöрлӓнӓш,тазаҥа́ш
990,sterben::V,вазын колаш,кола́ш
991,umkommen::V,пӹтӓш,вуй йома́ш
992,sich bewegen::V,кашташ,кошта́ш
993,sich rühren::V,тӓрвӓнӓш,тарвана́ш
994,sich erheben::V,кӹньӹлӓш,кынела́ш
995,sich setzen::V,шӹнзӓш,шинча́ш
996,hinfallen::V,кенвазаш,йӧрла́ш
997,hinfallen::V,шынгалташ,йӧрла́ш
998,laufen::V,кашташ,кошта́ш
999,schreiten::V,ашкедӓш,ошкыла́ш
1000,spazierengehen::V,мадын кашташ,гуля́яш
1001,eilen::V,вӓшкӓш,вашка́ш
1002,sich beeilen::V,вӓшкӓш,вашкешта́ш
1003,sich beeilen::V,талашаш,вашкешта́ш
1004,sausen::V,хойхаланаш,юлтка́ш
1005,sausen::V,хояш,юлтка́ш
1006,rennen::V,кыргыжаш,куржтала́ш
1007,springen::V,тӹршештӓш,тӧршта́ш
1008,klettern::V,ку́заш,кӱза́ш
1009,schaukeln::V,лыпшалташ,лӱҥгалта́ш
1010,kriechen::V,авалянаш,нушка́ш
1011,kriechen::V,ньыжиклӓш,нушка́ш
1012,schwimmen::V,илӓш,ия́ш
1013,tauchen::V,цымаш,шуҥгалта́ш
1014,rudern::V,шуалташ,удыра́ш
1015,fahren::V,кеӓш,кудала́ш
1016,fliegen::V,чонгештӓш,чоҥешта́ш
1017,gehen::V,кеӓш,кая́ш
1018,weggehen::V,кеӓш,кораҥа́ш
1019,abfahren::V,кеӓш,лекта́ш
1020,anhalten::V,цӓрнӓш,чарна́ш
1021,hineingehen::V,пыраш,пура́ш
1022,eintreten::V,пыраш,пура́ш
1023,kommen::V,толаш,тола́ш
1024,ankommen::V,шоаш,шуа́ш
1025,zurückkommen::V,пöртӹлӓш,пӧртыла́ш
1026,bleiben::V,кодаш,кода́ш
1027,warten::V,вычаш,вуча́ш
1028,erwarten::V,вычаш,вуча́ш
1029,suchen::V,кӹчӓлӓш,кычала́ш
1030,finden::V,моаш,муа́ш
1031,versuchen::V,путаяш,толаша́ш
1032,versuchen::V,цацаш,толаша́ш
1033,vorbereiten::V,поспейӹктӓш,ямдыла́ш
1034,lieben::V,яраташ,йӧрата́ш
1035,mögen::V,яраташ,йӧрата́ш
1036,lachen::V,ваштылаш,воштыла́ш
1037,rühren::V,тӓрвӓтӓш,ку́мыл тарвата́ш
1038,weinen::V,мӓгӹрӓш,шорта́ш
1039,schimpfen::V,свырседӓлӓш,каргаша́ш
1040,sich ärgern::V,шӹдешкӓш,сыра́ш
1041,sich fürchten::V,лӱдӓш,лӱда́ш
1042,fürchten::V,лӱдӓш,лӱда́ш
1043,fliehen::V,кыргыжаш,куржа́ш
1044,flüchten::V,кыргыж шӹлӓш,куржа́ш
1045,sehen::V,ужаш,ужа́ш
1046,anschauen::V,анжалаш,онча́ш
1047,ansehen::V,анжаш,эскера́ш
1048,hören::V,колаш,кола́ш
1049,zuhören::V,колышташ,колышта́ш
1050,probieren::V,тотештӓш,тамла́ш
1051,probieren::V,подыл анжаш,тамла́ш
1052,riechen::V,ӱпшӹнзӓш,ӱпшынча́ш
1053,fühlen::V,шижӓш,шижа́ш
1054,scheinen::V,каяш,чуча́ш
1055,zu sehen sein::V,каяш,коя́ш
1056,vernehmen::V,колын колташ,кола́ш
1057,frieren::V,кӹлмаш,кылма́ш
1058,frieren::V,тӹнгӹргӓш,кылма́ш
1059,tun::V,ӹштӓш,ышта́ш
1060,können::V,кердӓш,мошта́ш
1061,wollen::V,жалаяш,тӱна́ш
1062,anfangen::V,тӹнгӓлӓш,тӱҥала́ш
1063,beenden::V,пӹтӓрӓш,пытара́ш
1064,aufhören::V,цӓрнӓш,чарна́ш
1065,gelingen::V,цӓш лиӓш,сай лекта́ш
1066,geraten::V,лиӓш,лекта́ш
1067,öffnen::V,пачаш,поча́ш
1068,schließen::V,чӱчӓш,петыра́ш
1069,stellen::V,шӹндӓш,шында́ш
1070,setzen::V,шӹндӓш,шында́ш
1071,legen::V,опташ,опта́ш
1072,legen::V,опташ,пышта́ш
1073,legen::V,пиштӓш,опта́ш
1074,legen::V,пиштӓш,пышта́ш
1075,berühren::V,тӹкӓлӓш,тӱка́ш
1076,verbinden::V,пидӓш,пида́ш
1077,bedecken::V,леведӓш,леведа́ш
1078,aufhängen::V,сӓкӓш,сака́ш
1079,anzünden::V,чӱктӓш,чӱкта́ш
1080,aufheben::V,кузыкташ,нӧлтала́ш
1081,zurücklassen::V,кодаш,кода́ш
1082,verlieren::V,ямдаш,йомдара́ш
1083,fallen lassen::V,кенвацтараш,воза́ш
1084,machen::V,ӹштӓш,ышта́ш
1085,herstellen::V,йӓмдӹлӓш,ямдыла́ш
1086,bauen::V,ӹштӓш,чоҥа́ш
1087,reparieren::V,чиняш,ачала́ш
1088,reparieren::V,алалаш,ачала́ш
1089,verbessern::V,яжоэмден шӹндӓш,саемда́ш
1090,ändern::V,вашталташ,весемда́ш
1091,graben::V,капаяш,кӱнча́ш
1092,beugen::V,лывырташ,пӱгырта́ш
1093,beugen::V,каклярташ,пӱгырта́ш
1094,biegen::V,лывырташ,лывырта́ш
1095,drehen::V,сӓрӓш,пӱтыра́ш
1096,drehen::V,сӓрӹкӓлӓш,пӱтыра́ш
1097,wenden::V,сӓрӓлӓш,ирала́ш
1098,umdrehen::V,сӓрӓлӓш,савырала́ш
1099,heben::V,лӱктӓш,нӧлта́ш
1100,hochheben::V,кузыкташ,нӧлта́ш
1101,ergreifen::V,хватяш,руалта́ш
1102,halten::V,кычаш,куча́ш
1103,drücken::V,темдӓш,иша́ш
1104,drücken::V,темдӓш,темда́ш
1105,schieben::V,шӹкӓш,шӱкала́ш
1106,kratzen::V,нӹжӓш,удыра́ш
1107,lecken::V,нылаш,нула́ш
1108,beißen::V,пыралаш,пура́ш
1109,abreißen::V,кӹрӓш,кӱрла́ш
1110,abreißen::V,кышкед нӓлӓш,кӱрла́ш
1111,abschneiden::V,шулаш,пӱчка́ш
1112,abschneiden::V,лаштыклаш,пӱчка́ш
1113,binden::V,пидӓш,кылда́ш
1114,stecken::V,шыралаш,шуралта́ш
1115,brechen::V,тодылаш,тодышта́ш
1116,brechen::V,пыдырташ,тодышта́ш
1117,klopfen::V,рушткаш,кыра́ш
1118,hauen::V,шелӹштӓш,тӱя́ш
1119,kleben::V,клейӓш,клеитла́ш
1120,reiben::V,нӹжӓш,йыга́ш
1121,reiben::V,нӹжӓш,туржала́ш
1122,streichen::V,шӹрӓш,шӱра́ш
1123,schleifen::V,шымаш,шума́ш
1124,schleifen::V,шымаш,яна́ш
1125,schneiden::V,пӹчкӓш,пӱчка́ш
1126,rütteln::V,мыльгыкташ,рӱза́ш
1127,schütteln::V,цӹтӹртӓш,почка́ш
1128,schütteln::V,мыльгыкташ,почка́ш
1129,schwenken::V,машыяш,рӱза́ш
1130,schütten::V,опталаш,опта́ш
1131,füllen::V,темӓш,тема́ш
1132,einwickeln::V,пӹтӹрӓ́лӓш,вӱдыла́ш
1133,tragen::V,намалаш,нумала́ш
1134,schleppen::V,шӹдӹрӓш,шӱдыра́ш
1135,ziehen::V,шыпшаш,шупша́ш
1136,aufbewahren::V,перегӓш,арала́ш
1137,werfen::V,кӹшкӓш,шуа́ш
1138,werfen::V,кӹшкӓш,кышка́ш
1139,fangen::V,кычаш,куча́ш
1140,packen::V,хватяш,руалта́ш
1141,verstecken::V,шӹлтӓш,тоя́ш
1142,teilen::V,пайылаш,пӧла́ш
1143,schicken::V,колташ,колта́ш
1144,bringen::V,кандаш,конда́ш
1145,bekommen::V,лыкташ,нала́ш
1146,erhalten::V,получаяш,нала́ш
1147,nehmen::V,налаш,нала́ш
1148,wählen::V,айыраш,сайла́ш
1149,auswählen::V,айыраш,таҥгла́ш
1150,bewahren::V,перегӓш,сакла́ш
1151,behindern::V,мешӓйӓш,чаракла́ш
1152,verderben::V,портяш,пужа́ш
1153,beschädigen::V,шушырташ,пужа́ш
1154,zerbrechen::V,пыдырташ,пудырта́ш
1155,zerreißen::V,кӹрӓш,кӱрла́ш
1156,zerstören::V,шӓлӓтӓш,шалата́ш
1157,verbrennen::V,йылаташ,йӱлата́ш
1158,verbrennen::V,йылалташ,йӱлата́ш
1159,geben::V,пуаш,пуа́ш
1160,reichen::V,пуаш,пуа́ш
1161,schenken::V,подараш,пӧлекла́ш
1162,versprechen::V,сöрӓш,сӧра́ш
1163,wünschen::V,жалаяш,тылана́ш
1164,loben::V,хваляш,мокта́ш
1165,küssen::V,шышшалаш,шупшала́ш
1166,wiegen::V,лӱнгӓлтӓш,рӱпша́ш
1167,zudecken::V,пиштӓш,леведа́ш
1168,wecken::V,понгыжалтараш,помыжалтара́ш
1169,zeigen::V,анжыкташ,ончыкта́ш
1170,führen::V,видӓш,вӱда́ш
1171,lehren::V,тымдаш,туныкта́ш
1172,unterrichten::V,тымдаш,туныкта́ш
1173,aufziehen::V,кушташ,орышта́ш
1174,leiten::V,видӓш,вӱда́ш
1175,leiten::V,видӓш,вуйлата́ш
1176,leiten::V,вуйлаташ,вӱда́ш
1177,leiten::V,вуйлаташ,вуйлата́ш
1178,leiten::V,вуйлалташ,вӱда́ш
1179,leiten::V,вуйлалташ,вуйлата́ш
1180,antreiben::V,талаштараш,поктыла́ш
1181,lassen::V,-ыкт,-та́ш
1182,einladen::V,ӱжӓш,ӱжа́ш
1183,vereinigen::V,иктештӓш,иктешла́ш
1184,besuchen::V,толаш,то́лын кая́ш
1185,treffen::V,вӓшлиӓш,вашлия́ш
1186,treffen::V,вӓшлиӓлтӓш,вашлия́ш
1187,sich versammeln::V,цымыргаш,погына́ш
1188,sich versammeln::V,цымыргаш,чумырга́ш
1189,spielen::V,мадаш,мода́ш
1190,singen::V,мыраш,мура́ш
1191,tanzen::V,кушташ,кушта́ш
1192,sich trennen::V,айырлаш,ойырла́ш
1193,verlassen::V,шуаш,кудалта́ш
1194,retten::V,ытараш,утара́ш
1195,bewachen::V,оролаш,орола́ш
1196,schützen::V,перегӓш,арала́ш
1197,verteidigen::V,перегӓш,арала́ш
1198,sich schlagen::V,шидӓлӓш,кредала́ш
1199,sich schlagen::V,шиэдӓлӓш,кредала́ш
1200,schießen::V,лӱӓш,лӱя́ш
1201,siegen::V,сӹнгӓш,сеҥа́ш
1202,ärgern::V,шӹдештӓрӓш,сырыкта́ш
1203,schlagen::V,пӓрен колташ,пера́ш
1204,schlagen::V,хӹрӹктен колташ,пера́ш
1205,treten::V,чымаш,тошка́ш
1206,stechen::V,пышкылаш,кера́ш
1207,stoßen::V,шыркедӓш,шӱкала́ш
1208,stehlen::V,шолышт толаш,шолышта́ш
1209,stören::V,ӓрештӹлӓш,мешая́ш
1210,belästigen::V,кӓньӹсӹрлӓндӓрӓш,толаштара́ш
1211,belästigen::V,шытырланыкташ,толаштара́ш
1212,verbergen::V,шӹлтӓш,шылта́ш
1213,täuschen::V,алталаш,ондала́ш
1214,täuschen::V,аталаш,ондала́ш
1215,betrügen::V,мошеньӹчӓйӓш,ондала́ш
1216,töten::V,пуштын шуаш,пушта́ш
1217,wohnen::V,ӹлӓш,ила́ш
1218,arbeiten::V,пӓшӓлӓш,пашалана́ш
1219,arbeiten::V,пӓшӓлӓш,паша́м ышта́ш
1220,arbeiten::V,ровотаяш,пашалана́ш
1221,arbeiten::V,ровотаяш,паша́м ышта́ш
1222,sammeln::V,погаш,пога́ш
1223,pflücken::V,кӹрӓш,кӱра́ш
1224,jagen::V,охотничӓйӓш,сонарла́ш
1225,fischen::V,кол кычаш,кол куча́ш
1226,fassen::V,кычаш,куча́ш
1227,hüten::V,кӹтӓш,кӱта́ш
1228,treiben::V,шуруяш,покта́ш
1229,anbinden::V,ялшташ,йолышта́ш
1230,anbinden::V,ялышташ,йолышта́ш
1231,füttern::V,пукшаш,пукша́ш
1232,melken::V,шыпшылаш,лӱшта́ш
1233,hacken::V,роаш,руа́ш
1234,gießen::V,шӓвӓш,шава́ш
1235,reifen::V,кӱӓш,кӱа́ш
1236,reifen::V,поспейӓш,кӱа́ш
1237,zubereiten::V,йӓмдӹлӓш,ямдыла́ш
1238,kochen::V,шолташ,шолта́ш
1239,backen::V,кӱктӓш,кӱкташ
1240,braten::V,жӓрӓш,пуштыла́ш
1241,braten::V,жӓрӓш,жаритла́ш
1242,umrühren::V,намалаш,луга́ш
1243,stricken::V,пидӓш,пида́ш
1244,nähen::V,ыргаш,урга́ш
1245,färben::V,пидӓш,чиялта́ш
1246,reinigen::V,чиӓлтӓш,эрыкта́ш
1247,waschen::V,мышкаш,мушка́ш
1248,abwischen::V,ӹштӓш,ӱшта́ш
1249,spülen::V,шӱӓлтӓш,шӱалта́ш
1250,fegen::V,ӹштӓш,ӱшта́ш
1251,kehren::V,ӹштӓш,ӱшта́ш
1252,baden::V,нӱштӹлӓш,йӱштыла́ш
1253,sich waschen::V,мышкылташ,мушкылта́ш
1254,ausziehen::V,кыдашаш,кудаша́ш
1255,anziehen::V,чиӓш,чия́ш
1256,sich anziehen::V,чиӓш,чия́ш
1257,kämmen::V,шерӓш,шера́ш
1258,schmücken::V,цеверемдӓш,тӱзата́ш
1259,schmücken::V,цеверемдӓш,чеверта́ш
1260,sagen::V,манаш,ойла́ш
1261,sagen::V,манаш,каласа́ш
1262,sagen::V,келесӓш,ойла́ш
1263,sagen::V,келесӓш,каласа́ш
1264,sprechen::V,манаш,кутыра́ш
1265,reden::V,шайышташ,мутлана́ш
1266,sich unterhalten::V,хытыраш,кутыра́ш
1267,sich unterhalten::V,хытыргаш,кутыра́ш
1268,fragen::V,ядаш,йода́ш
1269,bitten::V,ядаш,йода́ш
1270,erzählen::V,келесӓш,ойла́ш
1271,mitteilen::V,попаш,увертара́ш
1272,mitteilen::V,увертӓш,увертара́ш
1273,mitteilen::V,увертӓрӓш,увертара́ш
1274,nennen::V,лӹмдӓш,лӱмда́ш
1275,rufen::V,ӱжӓш,ӱжа́ш
1276,prahlen::V,хайзаш,моктана́ш
1277,prahlen::V,шаргаланаш,моктана́ш
1278,übersetzen::V,вашташ,кусара́ш
1279,denken::V,машанаш,шона́ш
1280,glauben::V,ӹнянӓш,ӱшана́ш
1281,bemerken::V,цаклаш,шижа́ш
1282,erkennen::V,пӓлӓш,пала́ш
1283,begreifen::V,ынгылаш,ыҥла́ш
1284,verstehen::V,ынгылаш,умыла́ш
1285,lernen::V,тыменяш,тунема́ш
1286,wissen::V,пӓлӓш,шинча́ш
1287,sich erinnern an::V,ышештӓрӓш,шарна́ш
1288,vergessen::V,монден кодаш,монда́ш
