,Concept_ID,ro,tr
837,gelb::A,galben,sarı
838,blau::A,albastru,mavi
839,grün::A,verde,yeşil
840,grau::A,gri,boz
841,grau::A,cenușiu,boz
842,bunt::A,colorat,renkli
843,billig::A,ieftin,ucuz
844,teuer::A,scump,pahalı
845,wertvoll::A,prețios,değerli
846,blind::A,orb,kör
847,taub::A,surd,sağır
848,kräftig::A,tare,dinç
849,kräftig::A,tare,kuvvetli
850,kräftig::A,forte,dinç
851,kräftig::A,forte,kuvvetli
852,kräftig::A,robust,dinç
853,kräftig::A,robust,kuvvetli
854,stark::A,viguros,güçlü
855,stark::A,viguros,kuvvetli
856,stark::A,puternic,güçlü
857,stark::A,puternic,kuvvetli
858,schwach::A,slab,zayıf
859,schwach::A,slab,güçsüz
860,schwach::A,debil,zayıf
861,schwach::A,debil,güçsüz
862,fett::A,gras,şişman
863,schlank::A,zvelt,narin
864,hübsch::A,drăguț,güzel
865,hübsch::A,drăguț,sevimli
866,böse::A,rău,kötü
867,böse::A,răutăcios,kötü
868,dumm::A,nerod,aptal
869,dumm::A,tâmpit,aptal
870,faul::A,leneș,tembel
871,fleißig::A,harnic,çalışkan
872,fleißig::A,sârguincios,çalışkan
873,geizig::A,calic,cimri
874,geizig::A,zgârcit,cimri
875,klug::A,isteț,zekî
876,klug::A,isteț,akıllı
877,klug::A,deștept,zekî
878,klug::A,deștept,akıllı
879,geschickt::A,dibaci,becerikli
880,lieb::A,drag,sevimli
881,lieb::A,iubit,sevimli
882,lustig::A,vesel,neşeli
883,sanft::A,blând,nazik
884,sanft::A,blajin,nazik
885,hungrig::A,flămând,aç
886,krank::A,bolnav,hasta
887,krank::A,bolnav,rahatsız
888,nackt::A,gol,çıplak
889,traurig::A,trist,kederli
890,traurig::A,trist,üzüntülü
891,traurig::A,mâhnit,kederli
892,traurig::A,mâhnit,üzüntülü
893,lebendig::A,viu,canlı
894,gut::A,bun,iyi
895,schlecht::A,rău,kötü
896,schlecht::A,prost,kötü
897,richtig::A,drept,doğru
898,richtig::A,corect,doğru
899,schlimm::A,rău,kötü
900,wahr::A,adevărat,doğru
901,wahr::A,adevărat,gerçek
902,alt::A,uzat,eski
903,alt::A,vechi,eski
904,neu::A,nou,yeni
905,ehemalig::A,fost,önceki
906,ehemalig::A,anterior,önceki
907,alt[Lebewesen]::A,bătrîn,yaşlı
908,jung::A,tânăr,genç
909,arm::A,sărac,fakir
910,arm::A,sărman,fakir
911,reich::A,avut,zengin
912,reich::A,bogat,zengin
913,bekannt::A,cunoscut,bilinen
914,berühmt::A,renumit,ünlü
915,berühmt::A,renumit,meşhur
916,fremd::A,străin,yabancı
917,verschieden::A,diferit,ayrı
918,verschieden::A,diferit,farklı
919,verschieden::A,deosebit,ayrı
920,verschieden::A,deosebit,farklı
921,nah::A,apropiat,yakın
922,nah::A,apropiat,bitişik
923,fern::A,departe,uzak
924,linker::A,stâng,sol
925,rechter::A,drept,sağ
926,anderer::A,alt,diğer
927,erster::A,prim,ilk
928,erster::A,prim,birinci
929,zweiter::A,al doilea,ikinci
930,dritter::A,treilea,üçüncü
931,letzter::A,final,son
932,letzter::A,final,sonuncu
933,allein::ADV,singur,yalnız
934,allein::ADV,singur,tek başına
935,auf einmal::ADV,dintrodată,birden
936,zusammen::ADV,împreună,beraber
937,zusammen::ADV,împreună,birlikte
938,lange::ADV,îndelung,çok
939,lange::ADV,îndelung,uzun
940,lange::ADV,mult timp,çok
941,lange::ADV,mult timp,uzun
942,plötzlich::ADV,deodată,ansızın
943,plötzlich::ADV,deodată,birdenbire
944,plötzlich::ADV,pe neașteptate,ansızın
945,plötzlich::ADV,pe neașteptate,birdenbire
946,sofort::ADV,imediat,hemen
947,sofort::ADV,imediat,derhal
948,sofort::ADV,numaidecît,hemen
949,sofort::ADV,numaidecît,derhal
950,später::ADV,mai apoi,daha sonra
951,später::ADV,mai târziu,daha sonra
952,jetzt::ADV,acum,şimdi
953,heute::ADV,azi,bugün
954,heute::ADV,astăzi,bugün
955,morgen::ADV,mâine,yarın
956,bald::ADV,curând,yakında
957,dann::ADV,apoi,sonra
958,gestern::ADV,ieri,dün
959,einst::ADV,odată,eskiden
960,einst::ADV,odinioară,eskiden
961,damals::ADV,atunci,o zamanlar
962,damals::ADV,pe atunci,o zamanlar
963,danach::ADV,după aceasta,sonradan
964,danach::ADV,după aceasta,ondan sonra
965,vorher::ADV,mai întâi,önce
966,vorher::ADV,mai întâi,önceden
967,vorher::ADV,în prealabil,önce
968,vorher::ADV,în prealabil,önceden
969,zuerst::ADV,întâi,ilk önce
970,zuerst::ADV,în primul rând,ilk önce
971,einmal::ADV,odată,bir defa
972,manchmal::ADV,uneori,bazan
973,manchmal::ADV,câteodată,bazan
974,oft::ADV,des,sık sık
975,oft::ADV,des,çok defa
976,oft::ADV,deseori,sık sık
977,oft::ADV,deseori,çok defa
978,immer::ADV,mereu,daima
979,immer::ADV,mereu,her zaman
980,immer::ADV,întotdeauna,daima
981,immer::ADV,întotdeauna,her zaman
982,niemals::ADV,niciodată,asla değil
983,niemals::ADV,niciodată,hiçbir zaman
984,hier::ADV,aci,burada
985,hier::ADV,aici,burada
986,hierhin::ADV,încoace,buraya
987,von hier::ADV,de aici,buradan
988,dort::ADV,acolo,orada
989,dort::ADV,acolo,şurada
990,dorthin::ADV,dincolo,oraya
991,dorthin::ADV,dincolo,şuraya
992,geradeaus::ADV,drept înainte,doğru
993,vorwärts::ADV,înainte,ileri
994,rückwärts::ADV,îndărăt,geri
995,zurück::ADV,înapoi,geriye
996,unten::ADV,jos,aşağıda
997,unten::ADV,dedesubt,aşağıda
998,hinab::ADV,în jos,aşağıya
999,hinab::ADV,de vale,aşağıya
1000,oben::ADV,sus,yukarıda
1001,oben::ADV,deasupra,yukarıda
1002,hinauf::ADV,în sus,yukarı
1003,hinauf::ADV,în sus,yukarıya
1004,überall::ADV,peste tot,her yerde
1005,überall::ADV,pretutindeni,her yerde
1006,nicht::ADV,nu,-mi-
1007,nicht::ADV,nu,değil
1008,ein wenig::ADV,puțin,biraz
1009,kaum::ADV,cu greu,dar
1010,kaum::ADV,cu greu,hemen hemen değil
1011,kaum::ADV,cu anevoie,dar
1012,kaum::ADV,cu anevoie,hemen hemen değil
1013,sehr::ADV,mult,pek
1014,sehr::ADV,mult,gayet
1015,sehr::ADV,foarte,pek
1016,sehr::ADV,foarte,gayet
1017,so::ADV,așa,öyle
1018,so::ADV,așa,böyle
1019,so::ADV,atât,öyle
1020,so::ADV,atât,böyle
1021,noch::ADV,încă,hâlâ
1022,noch::ADV,încă,henüz
1023,nur::ADV,doar,ancak
1024,nur::ADV,doar,yalnız
1025,schon::ADV,și,çoktan
1026,schon::ADV,deja,çoktan
1027,wieder::ADV,iar,tekrar
1028,wieder::ADV,iar,yeniden
1029,wieder::ADV,iarăși,tekrar
1030,wieder::ADV,iarăși,yeniden
1031,vergebens::ADV,în zadar,boşuna
1032,vor::PRP,înainte de,önünde
1033,hinter::PRP,după,arkasında
1034,hinter::PRP,în spatele,arkasında
1035,unter::PRP,sub,altında
1036,durch::PRP,prin,sayesinde
1037,durch::PRP,prin,ortasından
1038,neben::PRP,lângă,yanında
1039,neben::PRP,alături de,yanında
1040,zwischen::PRP,între,arasında
1041,zwischen::PRP,dintre,arasında
1042,wegen::PRP,pentru,dolayı
1043,dies::PRN,acesta,bu
1044,das::PRN,asta,o
1045,das::PRN,asta,şu
1046,alles::PRN,tot,hepsi
1047,alles::PRN,tot,her şey
1048,ich::PRN,eu,ben
1049,du::PRN,tu,sen
1050,er::PRN,el,o
1051,er::PRN,dânsul,o
1052,wir::PRN,noi,biz
1053,ihr::PRN,voi,siz
1054,sie::PRN,ei,onlar
1055,sie::PRN,dânșii,onlar
1056,was::FPRN,ce,ne
1057,wer::FPRN,cine,kim
1058,wo::FADV,unde,nerede
1059,wohin::FADV,încotro,nereye
1060,wie::FADV,cum,nasıl
1061,warum::FADV,de ce,neden
1062,warum::FADV,pentru ce,neden
1063,wieviel::FNUM,cât,kaç
1064,wieviel::FNUM,cât,ne kadar
1065,eins::NUM,unu,bir
1066,zwei::NUM,doi,iki
1067,drei::NUM,trei,üç
1068,vier::NUM,patru,dört
1069,fünf::NUM,cinci,beş
1070,sechs::NUM,șase,altı
1071,sieben::NUM,șapte,yedi
1072,acht::NUM,opt,sekiz
1073,neun::NUM,nouă,dokuz
1074,zehn::NUM,zece,on
1075,elf::NUM,unsprezece,on bir
1076,zwölf::NUM,douăsprezece,on iki
1077,zwanzig::NUM,douăzeci,yirmi
1078,dreißig::NUM,treizeci,otuz
1079,vierzig::NUM,patruzeci,kırk
1080,fünfzig::NUM,cincizeci,elli
1081,sechzig::NUM,șaizeci,altmış
1082,siebzig::NUM,șaptezeci,yetmiş
1083,achtzig::NUM,optzeci,seksen
1084,neunzig::NUM,nouăzeci,doksan
1085,hundert::NUM,sută,yüz
1086,tausend::NUM,mie,bin
1087,und::CNJ,și,ve
1088,und::CNJ,și,ile
1089,oder::CNJ,ori,ya
1090,oder::CNJ,ori,yahut
1091,stehen::V,sta,durmak
1092,sitzen::V,ședea,oturmak
1093,liegen::V,zăcea,yatmak
1094,liegen::V,fi culcat,yatmak
1095,hängen::V,atârna,asılı olmak
1096,werden::V,deveni,olmak
1097,werden::V,deveni,olunmak
1098,werden::V,se face,olmak
1099,werden::V,se face,olunmak
1100,passieren::V,se întâmpla,olmak
1101,beginnen::V,începe,başlamak
1102,enden::V,se sfârși,bitmek
1103,enden::V,se sfârși,sona ermek
1104,enden::V,se termina,bitmek
1105,enden::V,se termina,sona ermek
1106,wechseln::V,se schimba,değişmek
1107,aufgehen[Sonne]::V,răsări,doğmak
1108,untergehen[Sonne]::V,apune,batmak
1109,scheinen[Sonne]::V,străluci,parlamak
1110,donnern::V,tuna,gök gürlemek
1111,wehen::V,bate,esmek
1112,strömen::V,curge în șiroaie,akmak
1113,fließen::V,curge,akmak
1114,sich drehen::V,se învârti,dönmek
1115,schwanken::V,se clătina,sallanmak
1116,schwingen::V,vibra,titremek
1117,schwingen::V,flutura,titremek
1118,fallen::V,cădea,düşmek
1119,brennen::V,arde,yanmak
1120,rauchen::V,fuma,tütmek
1121,regnen::V,ploua,yağmak
1122,gefrieren::V,îngheța,donmak
1123,tauen::V,se dezgheța,erimek
1124,schmelzen::V,se topi,erimek
1125,trocknen::V,se usca,kurumak
1126,sieden::V,fierbe,kaynamak
1127,sieden::V,clocoti,kaynamak
1128,faulen::V,se împuți,çürümek
1129,verfaulen::V,putrezi,çürümek
1130,reißen::V,se rupe,yırtılmak
1131,reißen::V,se sfâșia,yırtılmak
1132,versinken::V,se scufunda,batmak
1133,vergehen::V,trece,geçmek
1134,vergehen::V,se scurge,geçmek
1135,erscheinen::V,apărea,görünmek
1136,verschwinden::V,dispărea,kaybolmak
1137,sinken::V,cădea,inmek
1138,sinken::V,coborî,inmek
1139,abnehmen::V,scădea,azalmak
1140,abnehmen::V,descrește,azalmak
1141,zunehmen::V,spori,artmak
1142,zunehmen::V,spori,çoğalmak
1143,zunehmen::V,crește,artmak
1144,zunehmen::V,crește,çoğalmak
1145,zunehmen::V,augmenta,artmak
1146,zunehmen::V,augmenta,çoğalmak
1147,steigen::V,urca,artmak
1148,steigen::V,urca,yükselmek
1149,wachsen::V,crește,büyümek
1150,wachsen::V,crește,gelişmek
1151,glänzen::V,luci,parlamak
1152,glänzen::V,străluci,parlamak
1153,funkeln::V,scânteia,parıldamak
1154,lärmen::V,face larmă,gürültü yapmak
1155,läuten::V,suna,çalmak
1156,klingeln::V,suna,zil çalmak
1157,klirren::V,zăngăni,şakırdamak
1158,klirren::V,zăngăni,zangırdamak
1159,brausen::V,vui,köpürmek
1160,brausen::V,vui,kükremek
1161,rauschen::V,vâjâi,fışırdamak
1162,klingen::V,suna,tınlamak
1163,bellen::V,lătra,havlamak
1164,heulen::V,urla,ulumak
1165,blasen::V,sufla,üflemek
1166,pfeifen::V,fluiera,düdük çalmak
1167,schreien::V,țipa,bağırmak
1168,schreien::V,țipa,haykırmak
1169,stöhnen::V,geme,inlemek
1170,zittern::V,tremura,titremek
1171,leben::V,trăi,yaşamak
1172,leben::V,trăi,hayatta olmak
1173,geboren werden::V,se naște,doğmak
1174,atmen::V,respira,solunmak
1175,atmen::V,respira,nefes almak
1176,trinken::V,bea,içmek
1177,essen::V,mânca,yemek
1178,schlucken::V,înghiți,yutmak
1179,müde werden::V,se obosi,yorulmak
1180,einschlafen::V,adormi,uykuya dalmak
1181,schlafen::V,dormi,uyumak
1182,aufwachen::V,se deștepta,uyanmak
1183,aufstehen::V,fi se scula,kalkmak
1184,aufstehen::V,fi se scula,yataktan kalkmak
1185,sich erholen::V,se relaxa,dinlenmek
1186,sich erholen::V,se destinde,dinlenmek
1187,krank werden::V,se îmbolnăvi,hastalanmak
1188,krank sein::V,zăcea,hasta olmak
1189,krank sein::V,fi bolnav,hasta olmak
1190,schmerzen::V,durea,ağrımak
1191,husten::V,tuși,öksürmek
1192,genesen::V,se însănătoși,şifa bulmak
1193,sterben::V,muri,ölmek
1194,sterben::V,muri,vefat etmek
1195,umkommen::V,pieri,ölmek
1196,sich bewegen::V,se mișca,hareket etmek
1197,sich rühren::V,se mișca,kımıldanmak
1198,sich erheben::V,se ridica,kalkmak
1199,sich erheben::V,se ridica,ayağa kalkmak
1200,sich setzen::V,lua loc,oturmak
1201,sich setzen::V,se așeza,oturmak
1202,hinfallen::V,cădea jos,yere düşmek
1203,laufen::V,merge,yürümek
1204,laufen::V,merge pe jos,yürümek
1205,schreiten::V,păși,yürümek
1206,schreiten::V,păși,adım atmak
1207,spazierengehen::V,se plimba,gezmek
1208,spazierengehen::V,se plimba,dolaşmak
1209,eilen::V,fi se grăbi,seğirtmek
1210,sich beeilen::V,se grăbi,acele etmek
1211,sausen::V,țâșni,hızla gitmek
1212,rennen::V,fugi,koşmak
1213,rennen::V,alerga,koşmak
1214,springen::V,sări,atlamak
1215,springen::V,sări,sıçramak
1216,klettern::V,urca,tırmanmak
1217,klettern::V,se cățăra,tırmanmak
1218,schaukeln::V,legăna,sallanmak
1219,kriechen::V,se târî,sürünmek
1220,schwimmen::V,înota,yüzmek
1221,tauchen::V,se scufunda,dalmak
1222,rudern::V,vâsli,kürek çekmek
1223,rudern::V,lopăta,kürek çekmek
1224,fahren::V,merge,gitmek
1225,fliegen::V,zbura,uçmak
1226,gehen::V,merge,gitmek
1227,weggehen::V,se duce,gitmek
1228,abfahren::V,pleca,kalkmak
1229,anhalten::V,se opri,durmak
1230,hineingehen::V,intra,içeri girmek
1231,eintreten::V,intra,girmek
1232,kommen::V,veni,gelmek
1233,ankommen::V,sosi,varmak
1234,ankommen::V,ajunge,varmak
1235,zurückkommen::V,se întoarce,dönmek
1236,bleiben::V,rămâne,kalmak
1237,warten::V,aștepta,beklemek
1238,erwarten::V,aștepta,beklemek
1239,suchen::V,căuta,aramak
1240,finden::V,găsi,bulmak
1241,versuchen::V,încerca,denemek
1242,vorbereiten::V,pregăti,hazırlamak
1243,lieben::V,iubi,sevmek
1244,mögen::V,plăcea a,beğenmek
1245,lachen::V,râde,gülmek
1246,rühren::V,mișca,dokunmak
1247,rühren::V,mișca,duygulandırmak
1248,rühren::V,înduioșa,dokunmak
1249,rühren::V,înduioșa,duygulandırmak
1250,weinen::V,plânge,ağlamak
1251,schimpfen::V,înjura,küfretmek
1252,sich ärgern::V,se supăra,kızmak
1253,sich fürchten::V,se teme,korkmak
1254,sich fürchten::V,fi teamă a,korkmak
1255,fürchten::V,se teme de,korkmak
1256,fliehen::V,fugi,kaçmak
1257,flüchten::V,evada,kaçmak
1258,sehen::V,vedea,görmek
1259,anschauen::V,privi,seyretmek
1260,ansehen::V,privi,bakmak
1261,hören::V,auzi,duymak
1262,hören::V,auzi,işitmek
1263,zuhören::V,asculta,dinlemek
1264,probieren::V,gusta,denemek
1265,probieren::V,gusta,tadına bakmak
1266,riechen::V,mirosi,kokusunu almak
1267,fühlen::V,simți,duymak
1268,fühlen::V,simți,hissetmek
1269,fühlen::V,resimți,duymak
1270,fühlen::V,resimți,hissetmek
1271,scheinen::V,părea,görünmek
1272,zu sehen sein::V,se vedea,görünmek
1273,vernehmen::V,auzi,haber almak
1274,frieren::V,fi frig,üşümek
1275,tun::V,face,etmek
1276,tun::V,face,yapmak
1277,können::V,ști,bilmek
1278,können::V,putea,bilmek
1279,wollen::V,dori,istemek
1280,anfangen::V,începe,başlamak
1281,beenden::V,sfârși,bitirmek
1282,beenden::V,termina,bitirmek
1283,aufhören::V,înceta,bitmek
1284,gelingen::V,reuși,başarmak
1285,gelingen::V,izbuti,başarmak
1286,geraten::V,reuși,düşmek
1287,öffnen::V,deschide,açmak
1288,schließen::V,închide,kapamak
1289,stellen::V,pune,koymak
1290,stellen::V,așeza,koymak
1291,setzen::V,pune,koymak
1292,setzen::V,pune,oturtmak
1293,setzen::V,așeza,koymak
1294,setzen::V,așeza,oturtmak
1295,legen::V,pune,koymak
1296,legen::V,pune,yatırmak
1297,berühren::V,atinge,dokunmak
1298,verbinden::V,lega,bağlamak
1299,verbinden::V,lega,birleştirmek
1300,bedecken::V,acoperi,örtmek
1301,bedecken::V,acoperi,kaplamak
1302,aufhängen::V,atârna,asmak
1303,aufhängen::V,spânzura,asmak
1304,anzünden::V,aprinde,yakmak
1305,anzünden::V,aprinde,ateşlemek
1306,aufheben::V,ridica,kaldırmak
1307,aufheben::V,lua de jos,kaldırmak
1308,zurücklassen::V,lăsa,geride bırakmak
1309,zurücklassen::V,lăsa în urmă,geride bırakmak
1310,verlieren::V,pierde,yitirmek
1311,verlieren::V,pierde,kaybetmek
1312,fallen lassen::V,scăpa,düşürmek
1313,fallen lassen::V,arunca,düşürmek
1314,machen::V,face,yapmak
1315,herstellen::V,fabrica,yapmak
1316,herstellen::V,fabrica,imal etmek
1317,herstellen::V,confecționa,yapmak
1318,herstellen::V,confecționa,imal etmek
1319,bauen::V,clădi,kurmak
1320,bauen::V,clădi,inşa etmek
1321,bauen::V,construi,kurmak
1322,bauen::V,construi,inşa etmek
1323,reparieren::V,repara,onarmak
1324,reparieren::V,repara,tamir etmek
1325,verbessern::V,ameliora,düzeltmek
1326,verbessern::V,îmbunătăți,düzeltmek
1327,ändern::V,schimba,değiştirmek
1328,ändern::V,modifica,değiştirmek
1329,graben::V,săpa,kazmak
1330,beugen::V,curba,eğmek
1331,biegen::V,îndoi,bükmek
1332,biegen::V,încovoia,bükmek
1333,drehen::V,învârti,çevirmek
1334,drehen::V,învârti,döndürmek
1335,wenden::V,întoarce,çevirmek
1336,umdrehen::V,învârti,çevirmek
1337,umdrehen::V,întoarce,çevirmek
1338,heben::V,ridica,kaldırmak
1339,hochheben::V,ridica,yukarı kaldırmak
1340,ergreifen::V,lua,tutmak
1341,ergreifen::V,lua,yakalamak
1342,ergreifen::V,apuca,tutmak
1343,ergreifen::V,apuca,yakalamak
1344,halten::V,ține,tutmak
1345,drücken::V,apăsa,sıkmak
1346,drücken::V,strânge,sıkmak
1347,schieben::V,împinge,itmek
1348,schieben::V,împinge,sürmek
1349,kratzen::V,zgâria,kaşımak
1350,lecken::V,linge,yalamak
1351,beißen::V,mușca,ısırmak
1352,abreißen::V,rupe,koparmak
1353,abreißen::V,smulge,koparmak
1354,abschneiden::V,scurta,keserek ayırmak
1355,binden::V,lega,bağlamak
1356,stecken::V,pune,sokmak
1357,brechen::V,rupe,kırmak
1358,brechen::V,frânge,kırmak
1359,klopfen::V,ciocăni,çalmak
1360,hauen::V,lovi,vurmak
1361,kleben::V,lipi,yapıştırmak
1362,reiben::V,freca,ovmak
1363,reiben::V,freca,sürtmek
1364,reiben::V,fricționa,ovmak
1365,reiben::V,fricționa,sürtmek
1366,streichen::V,unge,sürmek
1367,schleifen::V,ascuți,bilemek
1368,schneiden::V,tăia,kesmek
1369,rütteln::V,zgâlțâi,sallamak
1370,schütteln::V,scutura,sarsmak
1371,schütteln::V,scutura,çalkamak
1372,schwenken::V,agita,sallamak
1373,schütten::V,vărsa,dökmek
1374,schütten::V,vărsa,akıtmak
1375,füllen::V,umple,doldurmak
1376,einwickeln::V,înveli,sarmak
1377,einwickeln::V,înfășura,sarmak
1378,tragen::V,căra,taşımak
1379,schleppen::V,târî,sürüklemek
1380,ziehen::V,trage,çekmek
1381,aufbewahren::V,păstra,saklamak
1382,aufbewahren::V,conserva,saklamak
1383,werfen::V,arunca,atmak
1384,fangen::V,prinde,tutmak
1385,fangen::V,prinde,yakalamak
1386,packen::V,apuca,tutmak
1387,packen::V,apuca,yakalamak
1388,verstecken::V,ascunde,saklamak
1389,teilen::V,împărți,bölmek
1390,teilen::V,împărți,ayırmak
1391,schicken::V,trimite,yollamak
1392,schicken::V,trimite,göndermek
1393,bringen::V,aduce,getirmek
1394,hinzufügen::V,adăuga,katmak
1395,hinzufügen::V,adăuga,eklemek
1396,bekommen::V,obține,almak
1397,bekommen::V,obține,eline geçmek
1398,bekommen::V,dobândi,almak
1399,bekommen::V,dobândi,eline geçmek
1400,erhalten::V,primi,almak
1401,erhalten::V,căpăta,almak
1402,nehmen::V,lua,almak
1403,wählen::V,opta,seçmek
1404,wählen::V,alege,seçmek
1405,auswählen::V,selecta,seçmek
1406,auswählen::V,selecta,ayırmak
1407,bewahren::V,păstra,korumak
1408,behindern::V,stingheri,engellemek
1409,verderben::V,strica,bozmak
1410,beschädigen::V,strica,zedelemek
1411,beschädigen::V,strica,ziyan vermek
1412,zerbrechen::V,rupe,kırmak
1413,zerbrechen::V,frânge,kırmak
1414,zerreißen::V,rupe,yırtmak
1415,zerreißen::V,sfâșia,yırtmak
1416,zerstören::V,distruge,yıkmak
1417,zerstören::V,distruge,tahrip etmek
1418,verbrennen::V,arde,yakmak
1419,verbrennen::V,incendia,yakmak
1420,geben::V,da,vermek
1421,reichen::V,întinde,uzatmak
1422,schenken::V,dărui,hediye etmek
1423,versprechen::V,făgădui,vaat etmek
1424,wünschen::V,ura,kutlamak
1425,loben::V,lăuda,övmek
1426,küssen::V,săruta,öpmek
1427,wiegen::V,legăna,sallamak
1428,zudecken::V,acoperi,örtmek
1429,wecken::V,trezi,uyandırmak
1430,wecken::V,deștepta,uyandırmak
1431,zeigen::V,arăta,göstermek
1432,führen::V,călăuzi,gezdirmek
1433,führen::V,călăuzi,yol göstermek
1434,lehren::V,preda,okutmak
1435,lehren::V,preda,öğretmek
1436,lehren::V,învăța,okutmak
1437,lehren::V,învăța,öğretmek
1438,unterrichten::V,învăța,öğretmek
1439,unterrichten::V,instrui,öğretmek
1440,aufziehen::V,crește,yetiştirmek
1441,leiten::V,duce,yönetmek
1442,leiten::V,duce,idare etmek
1443,leiten::V,conduce,yönetmek
1444,leiten::V,conduce,idare etmek
1445,antreiben::V,împinge,teşvik etmek
1446,antreiben::V,încuraja,teşvik etmek
1447,lassen::V,pune pe să,-tırmak
1448,einladen::V,invita,davet etmek
1449,vereinigen::V,uni,birleştirmek
1450,vereinigen::V,întruni,birleştirmek
1451,besuchen::V,vizita,uğramak
1452,besuchen::V,vizita,ziyaret etmek
1453,besuchen::V,vizita,görmeye gitmek
1454,besuchen::V,face o vizită,uğramak
1455,besuchen::V,face o vizită,ziyaret etmek
1456,besuchen::V,face o vizită,görmeye gitmek
1457,treffen::V,întâlni,rastlamak
1458,treffen::V,întâlni,isabet etmek
1459,sich versammeln::V,se aduna,toplanmak
1460,spielen::V,se juca,oynamak
1461,singen::V,cânta,söylemek
1462,singen::V,cânta,şarkı söylemek
1463,tanzen::V,dansa,oynamak
1464,tanzen::V,dansa,dans etmek
1465,sich trennen::V,se separa,ayrılmak
1466,sich trennen::V,se despărți,ayrılmak
1467,verlassen::V,părăsi,bırakmak
1468,verlassen::V,părăsi,terk etmek
1469,verlassen::V,abandona,bırakmak
1470,verlassen::V,abandona,terk etmek
1471,retten::V,salva,kurtarmak
1472,bewachen::V,păzi,gözetmek
1473,schützen::V,ocroti,korumak
1474,schützen::V,proteja,korumak
1475,verteidigen::V,apăra,savunmak
1476,sich schlagen::V,se bate,dövüşmek
1477,schießen::V,trage,ateş etmek
1478,siegen::V,birui,yenmek
1479,siegen::V,învinge,yenmek
1480,ärgern::V,supăra,kızdırmak
1481,schlagen::V,lovi,dövmek
1482,treten::V,călca,tepmek
1483,stechen::V,înțepa,sokmak
1484,stechen::V,înțepa,batırmak
1485,stechen::V,împunge,sokmak
1486,stechen::V,împunge,batırmak
1487,stoßen::V,împinge,itmek
1488,stehlen::V,fura,çalmak
1489,stören::V,deranja,bozmak
1490,stören::V,deranja,etkilemek
1491,belästigen::V,importuna,rahatsız etmek
1492,verbergen::V,ascunde,saklamak
1493,täuschen::V,amăgi,aldatmak
1494,betrügen::V,înșela,aldatmak
1495,betrügen::V,înșela,dolandırmak
1496,töten::V,omorî,öldürmek
1497,wohnen::V,sta,oturmak
1498,wohnen::V,locui,oturmak
1499,arbeiten::V,lucra,çalışmak
1500,sammeln::V,aduna,toplamak
1501,sammeln::V,colecționa,toplamak
1502,pflücken::V,culege,koparmak
1503,jagen::V,vâna,avlanmak
1504,fischen::V,pescui,balık tutmak
1505,fassen::V,prinde,tutmak
1506,fassen::V,prinde,yakalamak
1507,hüten::V,paște,otlatmak
1508,treiben::V,mână,gütmek
1509,anbinden::V,lega,bağlamak
1510,füttern::V,da de mâncare,beslemek
1511,melken::V,mulge,sağmak
1512,hacken::V,toca,yarmak
1513,hacken::V,sparge,yarmak
1514,gießen::V,uda,sulamak
1515,reifen::V,pârgui,olgunlaşmak
1516,zubereiten::V,găti,hazırlamak
1517,kochen::V,găti,pişirmek
1518,kochen::V,găti,kaynatmak
1519,backen::V,coace,pişirmek
1520,backen::V,coace,fırında pişirmek
1521,braten::V,coace,kızartmak
1522,umrühren::V,mesteca,karıştırmak
1523,stricken::V,împleti,örmek
1524,nähen::V,coase,dikmek
1525,färben::V,vopsi,boyamak
1526,färben::V,colora,boyamak
1527,reinigen::V,curăți,temizlemek
1528,waschen::V,spăla,yıkamak
1529,abwischen::V,șterge,silmek
1530,spülen::V,clăti,çalkamak
1531,fegen::V,mătura,süpürmek
1532,kehren::V,mătura,süpürmek
1533,baden::V,se scălda,yıkanmak
1534,baden::V,se scălda,banyo yapmak
1535,sich waschen::V,se spăla,yıkanmak
1536,ausziehen::V,și scoate,çıkarmak
1537,anziehen::V,îmbrăca,giymek
1538,sich anziehen::V,se îmbrăca,giyinmek
1539,kämmen::V,pieptăna,taramak
1540,schmücken::V,împodobi,süslemek
1541,sagen::V,zice,demek
1542,sagen::V,zice,söylemek
1543,sagen::V,spune,demek
1544,sagen::V,spune,söylemek
1545,sprechen::V,vorbi,konuşmak
1546,reden::V,vorbi,konuşmak
1547,reden::V,discuta,konuşmak
1548,sich unterhalten::V,conversa,sohbet etmek
1549,sich unterhalten::V,sta de vorbă,sohbet etmek
1550,fragen::V,întreba,sormak
1551,bitten::V,ruga,dilemek
1552,bitten::V,ruga,rica etmek
1553,erzählen::V,spune,bahsetmek
1554,erzählen::V,spune,hikâye etmek
1555,erzählen::V,povesti,bahsetmek
1556,erzählen::V,povesti,hikâye etmek
1557,mitteilen::V,comunica,bildirmek
1558,mitteilen::V,înștiința,bildirmek
1559,nennen::V,numi,adlandırmak
1560,nennen::V,chema,adlandırmak
1561,rufen::V,chema,çağırmak
1562,prahlen::V,se făli,övünmek
1563,übersetzen::V,traduce,çevirmek
1564,übersetzen::V,traduce,tercüme etmek
1565,denken::V,gândi,düşünmek
1566,glauben::V,crede,inanmak
1567,glauben::V,crede,zannetmek
1568,bemerken::V,observa,farkına varmak
1569,erkennen::V,cunoaște,tanımak
1570,erkennen::V,recunoaște,tanımak
1571,begreifen::V,pricepe,anlamak
1572,begreifen::V,pricepe,kavramak
