,Concept_ID,ar,ca
824,wieviel::FNUM,كم,quant
825,eins::NUM,واحد,u
826,zwei::NUM,اثنين,dos
827,drei::NUM,ثلاثة,tres
828,vier::NUM,أربعة,quatre
829,fünf::NUM,خمسة,cinc
830,sechs::NUM,ستة,sis
831,sieben::NUM,سبعة,set
832,acht::NUM,ثمانية,vuit
833,neun::NUM,تسعة,nou
834,zehn::NUM,عشرة,deu
835,elf::NUM,أحد عشر,onze
836,zwölf::NUM,اثنا عشر,dotze
837,zwanzig::NUM,عشرون,vint
838,dreißig::NUM,ثلاثون,trenta
839,vierzig::NUM,أربعون,quaranta
840,fünfzig::NUM,خمسون,cinquanta
841,sechzig::NUM,ستون,seixanta
842,siebzig::NUM,سبعون,setanta
843,achtzig::NUM,ثمانون,vuitanta
844,neunzig::NUM,تسعون,noranta
845,hundert::NUM,مئة,cent
846,tausend::NUM,ألف,mil
847,und::CNJ,و,i
848,oder::CNJ,أو,o
849,stehen::V,وقف,estar de peu
850,sitzen::V,جلس,seure
851,liegen::V,رقد,jeure
852,hängen::V,تعلق,penjar
853,werden::V,صار,fer-se
854,werden::V,صار,posar-se
855,werden::V,أصبح,fer-se
856,werden::V,أصبح,posar-se
857,passieren::V,حدث,succeir
858,beginnen::V,ابتدأ,iniciar-se
859,enden::V,انتهى,acabar-se
860,enden::V,انتهى,terminar-se
861,wechseln::V,تغير,canviar
862,aufgehen[Sonne]::V,شرق,sortir
863,untergehen[Sonne]::V,غرب,posar-se
864,scheinen[Sonne]::V,أضاء,brillar
865,donnern::V,رعد,tronar
866,wehen::V,هب,bufar
867,strömen::V,جرى,afluir
868,fließen::V,سال,fluir
869,sich drehen::V,دار,girar
870,schwanken::V,ترنح,vacil·lar
871,schwingen::V,ترجح,oscil·lar
872,fallen::V,سقط,caure
873,fallen::V,سقط,tombar
874,brennen::V,احترق,cremar
875,rauchen::V,دخن,fumejar
876,regnen::V,أمطر,ploure
877,gefrieren::V,تجمد,gelar-se
878,tauen::V,ذاب,fondre's
879,schmelzen::V,ذاب,fondre's
880,trocknen::V,نشف,assecar-se
881,sieden::V,غلى,bullir
882,faulen::V,فسد,podrir-se
883,verfaulen::V,تعفن,podrir-se
884,reißen::V,انقطع,trencar-se
885,versinken::V,غرق,enfonsar-se
886,vergehen::V,مضى,passar
887,erscheinen::V,لاح,aparèixer
888,erscheinen::V,ظهر,aparèixer
889,verschwinden::V,غاب,desaparèixer
890,sinken::V,هبط,baixar
891,sinken::V,هبط,descendir
892,abnehmen::V,نقص,decréixer
893,zunehmen::V,ازداد,augmentar
894,steigen::V,صعد,pujar
895,steigen::V,ارتفع,pujar
896,wachsen::V,نما,créixer
897,wachsen::V,نبت,créixer
898,glänzen::V,لمع,brillar
899,glänzen::V,لمع,resplendir
900,funkeln::V,تلألأ,espurnejar
901,lärmen::V,ضج,fer soroll
902,lärmen::V,صخب,fer soroll
903,läuten::V,قرع,sonar
904,klingeln::V,دق,trucar
905,klirren::V,قعقع,dringar
906,brausen::V,عج,rugir
907,rauschen::V,حف,murmurar
908,klingen::V,رن,sonar
909,bellen::V,نبح,lladrar
910,heulen::V,عوى,udolar
911,blasen::V,نفخ,bufar
912,pfeifen::V,صفر,xiular
913,schreien::V,صرخ,cridar
914,stöhnen::V,أن,gemegar
915,zittern::V,ارتعش,tremolar
916,leben::V,عاش,vīure
917,geboren werden::V,ولد,néixer
918,atmen::V,تنفس,respirar
919,trinken::V,شرب,beure
920,essen::V,أكل,menjar
921,schlucken::V,جرع,empassar-se
922,müde werden::V,تعب,cansar-se
923,einschlafen::V,نام,adormir-se
924,schlafen::V,نام,dormir
925,aufwachen::V,استيقظ,despertar-se
926,aufstehen::V,قام,llevar-se
927,sich erholen::V,استجم,descansar
928,krank werden::V,مرض,posar-se malalt
929,krank sein::V,مرض,estar malalt
930,schmerzen::V,آلم,doldre
931,husten::V,كح,tossir
932,husten::V,سعل,tossir
933,genesen::V,نقه,recuperar-se
934,sterben::V,مات,morir
935,umkommen::V,هلك,perir
936,sich bewegen::V,تحرك,moure's
937,sich rühren::V,تحرك,moure's
938,sich erheben::V,قام,aixecar-se
939,sich setzen::V,جلس,asseure's
940,hinfallen::V,وقع,caure's
941,laufen::V,مشى,caminar
942,schreiten::V,خطا,procedir
943,spazierengehen::V,تنزه,passejar
944,eilen::V,عجل,anar corrent
945,sich beeilen::V,استعجل,afanyar-se
946,sausen::V,أسرع,córrer
947,rennen::V,عدا,córrer
948,rennen::V,ركض,córrer
949,springen::V,قفز,saltar
950,klettern::V,تسلق,escalar
951,schaukeln::V,تأرجح,gronxar-se
952,schaukeln::V,تأرجح,balancejar-se
953,kriechen::V,دب,reptar
954,kriechen::V,دب,arrossegar-se
955,kriechen::V,زحف,reptar
956,kriechen::V,زحف,arrossegar-se
957,schwimmen::V,سبح,nadar
958,tauchen::V,غطس,bussejar
959,tauchen::V,غطس,submergir-se
960,rudern::V,جذف,remar
961,fahren::V,ركب,anar
962,fahren::V,سافر,anar
963,fliegen::V,طار,volar
964,gehen::V,سار,caminar
965,gehen::V,ذهب,caminar
966,weggehen::V,ذهب,anar-se'n
967,weggehen::V,انصرف,anar-se'n
968,abfahren::V,رحل,partir
969,anhalten::V,توقف,aturar-se
970,hineingehen::V,دخل,entrar
971,eintreten::V,دخل,entrar
972,kommen::V,أتى,venir
973,kommen::V,جاء,venir
974,ankommen::V,وصل,arribar
975,zurückkommen::V,عاد,tornar
976,zurückkommen::V,رجع,tornar
977,bleiben::V,مكث,quedar-se
978,warten::V,انتظر,esperar
979,erwarten::V,ترقب,esperar
980,erwarten::V,انتظر,esperar
981,suchen::V,بحث,buscar
982,finden::V,وجد,trobar
983,versuchen::V,حاول,intentar
984,vorbereiten::V,أعد,preparar
985,vorbereiten::V,حضر,preparar
986,lieben::V,أحب,estimar
987,mögen::V,أحب,agradar a
988,lachen::V,ضحك,riure
989,rühren::V,أثر,commoure
990,rühren::V,أثر,emocionar
991,weinen::V,بكى,plorar
992,schimpfen::V,سب,renyar
993,schimpfen::V,شتم,renyar
994,sich ärgern::V,زعل,enfadar-se
995,sich fürchten::V,هاب,tenir por
996,fürchten::V,خاف,témer
997,fürchten::V,خشي,témer
998,fliehen::V,هرب,fugir
999,flüchten::V,فر,refugiar-se
1000,sehen::V,رأى,veure
1001,anschauen::V,نظر,mirar
1002,ansehen::V,نظر,mirar
1003,hören::V,سمع,oir
1004,zuhören::V,أصغى,escoltar
1005,probieren::V,ذاق,provar
1006,riechen::V,شم,olorar
1007,riechen::V,استنشق,olorar
1008,fühlen::V,شعر,sentīr
1009,scheinen::V,ظهر,semblar
1010,zu sehen sein::V,ظهر,poder-se veure
1011,vernehmen::V,سمع,percebre
1012,frieren::V,بردان,tenir fred
1013,tun::V,فعل,fer
1014,können::V,قدر,poder
1015,können::V,استطاع,poder
1016,wollen::V,شاء,voler
1017,wollen::V,أراد,voler
1018,anfangen::V,بدأ,iniciar
1019,beenden::V,أنهى,acabar
1020,aufhören::V,توقف,deixar
1021,aufhören::V,انقطع,deixar
1022,gelingen::V,نجح,sortir bé
1023,geraten::V,طلع,sortir
1024,öffnen::V,فتح,obrir
1025,schließen::V,أغلق,tancar
1026,stellen::V,وضع,posar
1027,stellen::V,وضع,col·locar
1028,stellen::V,أقام,posar
1029,stellen::V,أقام,col·locar
1030,setzen::V,أجلس,assentar
1031,legen::V,وضع,posar
1032,berühren::V,مس,tocar
1033,berühren::V,لمس,tocar
1034,verbinden::V,ربط,unir
1035,verbinden::V,ربط,connectar
1036,verbinden::V,وصل,unir
1037,verbinden::V,وصل,connectar
1038,bedecken::V,غطى,tapar
1039,bedecken::V,غطى,cobrir
1040,aufhängen::V,علق,penjar
1041,anzünden::V,أوقد,encendre
1042,aufheben::V,لقط,aixecar
1043,zurücklassen::V,ترك,deixar
1044,verlieren::V,فقد,pērdre
1045,fallen lassen::V,أسقط,deixar caure
1046,machen::V,فعل,fer
1047,herstellen::V,صنع,producir
1048,herstellen::V,أنتج,producir
1049,bauen::V,بنى,construir
1050,bauen::V,شيد,construir
1051,reparieren::V,صلح,reparar
1052,verbessern::V,صحح,millorar
1053,ändern::V,غير,canviar
1054,graben::V,حفر,cavar
1055,beugen::V,ثنى,doblegar
1056,beugen::V,أحنى,doblegar
1057,biegen::V,لوى,corbar
1058,biegen::V,لوى,arquejar
1059,drehen::V,أدار,girar
1060,drehen::V,دور,girar
1061,wenden::V,قلب,girar
1062,umdrehen::V,قلب,voltar
1063,heben::V,رفع,pujar
1064,heben::V,رفع,aixecar
1065,hochheben::V,رفع,aixecar
1066,ergreifen::V,مسك,agafar
1067,halten::V,مسك,mantenir
1068,drücken::V,ضغط,prémer
1069,drücken::V,ضغط,estrènyer
1070,schieben::V,حرك,empènyer
1071,kratzen::V,خدش,raspar
1072,lecken::V,لعق,llepar
1073,beißen::V,عض,mossegar
1074,abreißen::V,قلع,arrencar
1075,abschneiden::V,قطع,tallar
1076,binden::V,ربط,lligar
1077,stecken::V,دس,ficar
1078,brechen::V,كسر,trencar
1079,klopfen::V,طرق,trucar
1080,hauen::V,ضرب,picar
1081,hauen::V,ضرب,colpejar
1082,kleben::V,ألصق,enganxar
1083,reiben::V,حك,fregar
1084,streichen::V,نشر,untar
1085,schleifen::V,سن,afilar
1086,schleifen::V,سن,esmolar
1087,schneiden::V,قطع,tallar
1088,rütteln::V,رج,sacsejar
1089,schütteln::V,هز,agitar
1090,schütteln::V,هز,sacsejar
1091,schwenken::V,لوح,agitar
1092,schütten::V,صب,abocar
1093,füllen::V,ملأ,omplir
1094,einwickeln::V,لف,embolicar
1095,tragen::V,حمل,dur
1096,tragen::V,حمل,portar
1097,schleppen::V,سحب,arrossegar
1098,ziehen::V,سحب,tirar
1099,ziehen::V,سحب,estirar
1100,aufbewahren::V,حفظ,conservar
1101,werfen::V,رمى,llançar
1102,werfen::V,ألقى,llançar
1103,fangen::V,التقط,agafar
1104,fangen::V,التقط,atrapar
1105,packen::V,مسك,engrapar
1106,verstecken::V,خبأ,amagar
1107,teilen::V,قسم,dividir
1108,schicken::V,بعث,enviar
1109,schicken::V,أرسل,enviar
1110,bringen::V,جلب,portar
1111,hinzufügen::V,أضاف,afegir
1112,bekommen::V,حصل,obtenir
1113,erhalten::V,استلم,rebre
1114,nehmen::V,أخذ,prendre
1115,wählen::V,اختار,triar
1116,wählen::V,اختار,elegir
1117,auswählen::V,انتقى,escollir
1118,auswählen::V,انتقى,seleccionar
1119,bewahren::V,حافظ,conservar
1120,behindern::V,عاق,impedir
1121,behindern::V,عاق,obstaculitzar
1122,verderben::V,أفسد,espatllar
1123,beschädigen::V,أضر,danyar
1124,beschädigen::V,أضر,destrossar
1125,zerbrechen::V,كسر,trencar
1126,zerreißen::V,مزق,estripar
1127,zerstören::V,دمر,destruir
1128,verbrennen::V,حرق,cremar
1129,geben::V,أعطى,donar
1130,reichen::V,ناول,passar
1131,schenken::V,وهب,regalar
1132,versprechen::V,وعد,prometre
1133,wünschen::V,تمنى,desitjar
1134,loben::V,مدح,elogiar
1135,küssen::V,قبل,fer un petó a
1136,wiegen::V,هدهد,bressolar
1137,zudecken::V,غطى,tapar
1138,zudecken::V,غطى,cobrir
1139,wecken::V,أيقظ,despertar
1140,zeigen::V,أرى,mostrar
1141,zeigen::V,أرى,ensenyar
1142,führen::V,دل,guiar
1143,führen::V,دل,conduir
1144,lehren::V,علم,ensenyar
1145,unterrichten::V,علم,ensenyar
1146,aufziehen::V,ربى,criar
1147,leiten::V,دل,dirigir
1148,leiten::V,أدار,dirigir
1149,antreiben::V,حث,impel·lir
1150,lassen::V,حدا,fer
1151,einladen::V,دعا,invitar
1152,einladen::V,دعا,convidar
1153,vereinigen::V,وحد,unir
1154,besuchen::V,زار,visitar
1155,besuchen::V,زار,anar a veure
1156,treffen::V,قابل,trobar
1157,sich versammeln::V,اجتمع,reunir-se
1158,spielen::V,لعب,jugar
1159,singen::V,غنى,cantār
1160,tanzen::V,رقص,ballar
1161,sich trennen::V,افترق,separar-se
1162,verlassen::V,ترك,deixar
1163,verlassen::V,ترك,abandonar
1164,retten::V,نجى,salvar
1165,retten::V,أنقذ,salvar
1166,bewachen::V,حرس,vigilar
1167,schützen::V,حمى,protegir
1168,verteidigen::V,دافع,defensar
1169,sich schlagen::V,تضارب,barallar-se
1170,schießen::V,أطلق,tirar
1171,schießen::V,أطلق,disparar
1172,siegen::V,انتصر,vèncer
1173,ärgern::V,أزعل,enfadar
1174,schlagen::V,ضرب,pegar
1175,schlagen::V,ضرب,colpejar
1176,treten::V,رفس,donar un cop de peu a
1177,stechen::V,شك,punxar
1178,stechen::V,شك,apunyalar
1179,stoßen::V,دفع,empènyer
1180,stehlen::V,سرق,robar
1181,stören::V,ضايق,molestar
1182,belästigen::V,أزعج,importunar
1183,verbergen::V,كتم,amagar
1184,verbergen::V,كتم,ocultar
1185,täuschen::V,خدع,enganyar
1186,betrügen::V,غش,estafar
1187,töten::V,قتل,matar
1188,wohnen::V,سكن,vīure
1189,wohnen::V,سكن,habitar
1190,arbeiten::V,عمل,treballar
1191,arbeiten::V,اشتغل,treballar
1192,sammeln::V,جمع,col·leccionar
1193,pflücken::V,جنى,collir
1194,pflücken::V,قطف,collir
1195,jagen::V,صاد,caçar
1196,fischen::V,اصطاد,pescar
1197,fassen::V,قبض,atrapar
1198,hüten::V,رعى,pasturar
1199,treiben::V,ساق,arriar
1200,anbinden::V,ربط,lligar
1201,füttern::V,علف,donar menjar a
1202,melken::V,حلب,munyir
1203,hacken::V,فرم,picar
1204,hacken::V,فرم,tallar
1205,gießen::V,سقى,regar
1206,reifen::V,نضج,madurar
1207,zubereiten::V,حضر,preparar
1208,kochen::V,طبخ,coure
1209,backen::V,خبز,coure al forn
1210,braten::V,قلى,rostir
1211,braten::V,حمر,rostir
1212,umrühren::V,قلب,remenar
1213,stricken::V,حاك,tricotar
1214,stricken::V,حاك,fer punt de mitja
1215,nähen::V,خاط,cosir
1216,färben::V,صبغ,tenyir
1217,färben::V,لون,tenyir
1218,reinigen::V,نظف,netejar
1219,waschen::V,غسل,rentār
1220,abwischen::V,مسح,eixugar
1221,spülen::V,شطف,esbandir
1222,fegen::V,كنس,escombrar
1223,kehren::V,كنس,escombrar
1224,baden::V,استحم,banyar-se
1225,sich waschen::V,اغتسل,rentār-se
1226,ausziehen::V,خلع,treure's
1227,anziehen::V,لبس,posar-se
1228,sich anziehen::V,اكتسى,vestir-se
1229,kämmen::V,مشط,pentinar
1230,schmücken::V,زين,adornar
1231,sagen::V,قال,dir
1232,sprechen::V,تكلم,parlar
1233,reden::V,تكلم,parlar
1234,sich unterhalten::V,تحادث,conversar
1235,fragen::V,سأل,preguntar
1236,bitten::V,رجا,demanar
1237,erzählen::V,حكي,contar
1238,erzählen::V,حكي,explicar
1239,mitteilen::V,بلغ,comunicar
1240,nennen::V,سمى,nomenar
1241,rufen::V,نادى,cridar
1242,prahlen::V,فشر,lloar-se
1243,prahlen::V,فشر,jactar-se
1244,prahlen::V,تفاخر,lloar-se
1245,prahlen::V,تفاخر,jactar-se
1246,übersetzen::V,ترجم,traduir
1247,denken::V,فكر,pensar
1248,glauben::V,اعتقد,creure
1249,bemerken::V,لاحظ,notar
1250,erkennen::V,عرف,reconèixer
1251,begreifen::V,فهم,comprendre
1252,begreifen::V,أدرك,comprendre
1253,verstehen::V,فهم,entendre
1254,lernen::V,درس,aprendre
1255,wissen::V,علم,saber
1256,sich erinnern an::V,تذكر,recordar
1257,vergessen::V,نسي,oblidar
1258,messen::V,قاس,mesurar
1259,zählen::V,عد,comptar
1260,zählen::V,أحصى,comptar
1261,rechnen::V,حسب,calcular
1262,lesen::V,قرأ,llegir
1263,malen::V,صور,pintar
1264,zeichnen::V,رسم,dibuixar
1265,schreiben::V,كتب,escrīure
1266,besitzen::V,حاز,posseir
1267,besitzen::V,ملك,posseir
1268,kaufen::V,اشترى,comprar
1269,verkaufen::V,باع,vendre
1270,bezahlen::V,دفع,pagar
1271,zahlen::V,سدد,pagar per
1272,beherrschen::V,حكم,dominar
1273,ertragen::V,أطاق,aguantar
1274,ertragen::V,تحمل,aguantar
