,Concept_ID,it,kv
805,ein wenig::ADV,un poco,-ышт
806,ein wenig::ADV,un poco,невна
807,kaum::ADV,a appena,ӧдва
808,sehr::ADV,molto,вывтi
809,so::ADV,così,сiдз
810,so::ADV,tanto,сiдз
811,noch::ADV,ancora,эшӧ
812,nur::ADV,solo,только
813,nur::ADV,soltanto,только
814,schon::ADV,già,ни
815,wieder::ADV,di nuovo,бӧра
816,vergebens::ADV,invano,весись
817,vor::PRP,davanti a,одзас
818,hinter::PRP,dietro,бӧрӧ
819,unter::PRP,sotto,увтын
820,durch::PRP,per,пыр
821,durch::PRP,attraverso,пыр
822,neben::PRP,a accanto a,бокам
823,neben::PRP,a accanto a,боксиным
824,zwischen::PRP,fra,коласас
825,wegen::PRP,a causa di,понда
826,dies::PRN,ciò,эта
827,dies::PRN,questo,эта
828,das::PRN,ciò,сiя
829,das::PRN,quello,сiя
830,alles::PRN,tutto,быдӧс
831,ich::PRN,ìo,ме
832,du::PRN,tu,тэ
833,er::PRN,lui,сiя
834,er::PRN,egli,сiя
835,wir::PRN,noi,мийӧ
836,ihr::PRN,voi,ті
837,sie::PRN,loro,нія
838,was::FPRN,che,мый
839,was::FPRN,che cosa,мый
840,wer::FPRN,chi,кин
841,wo::FADV,dove,кытӧн
842,wohin::FADV,dove,кытчӧ
843,wie::FADV,come,дзик
844,warum::FADV,perche,мыля
845,warum::FADV,perche,мыйсянь
846,wieviel::FNUM,quanto,мымда
847,eins::NUM,uno,ӧт
848,zwei::NUM,due,кык
849,drei::NUM,tre,куим
850,vier::NUM,quattro,нёль
851,fünf::NUM,cinque,вит
852,sechs::NUM,sei,квать
853,sieben::NUM,sette,сизим
854,acht::NUM,otto,кыкьямыс
855,neun::NUM,nove,ӧкмыс
856,zehn::NUM,dieci,дас
857,elf::NUM,ùndici,дасотік
858,zwölf::NUM,dodici,даскык
859,zwanzig::NUM,venti,кыкдас
860,dreißig::NUM,trenta,куимдас
861,vierzig::NUM,quaranta,нёльдас
862,fünfzig::NUM,cinquanta,витдас
863,sechzig::NUM,sessanta,кватьдас
864,siebzig::NUM,settanta,сизимдас
865,achtzig::NUM,ottanta,кыкьямысдас
866,neunzig::NUM,novanta,ӧкмысдас
867,hundert::NUM,cento,сто
868,tausend::NUM,mille,тысяча
869,und::CNJ,e,и
870,und::CNJ,e,да
871,oder::CNJ,o,или
872,stehen::V,stare in piedi,сулавны
873,sitzen::V,sedere,пукавны
874,sitzen::V,stare seduto,пукавны
875,liegen::V,giacere,куйлыны
876,hängen::V,pèndere,ӧшавны
877,hängen::V,èssere appeso,ӧшавны
878,werden::V,farsi,лоны
879,werden::V,diventare,лоны
880,passieren::V,succèdere,аркмыны
881,beginnen::V,cominciare,петны
882,enden::V,finire,-сь
883,enden::V,finire,бырны
884,enden::V,terminare,-сь
885,enden::V,terminare,бырны
886,wechseln::V,variare,вежсьыны
887,wechseln::V,cambiare,вежсьыны
888,aufgehen[Sonne]::V,sòrgere,петавны
889,aufgehen[Sonne]::V,spuntare,петавны
890,untergehen[Sonne]::V,tramontare,пуксьыны
891,scheinen[Sonne]::V,splèndere,югьявны
892,donnern::V,tonare,гымавны
893,wehen::V,soffiare,пӧлявны
894,strömen::V,fluire,киссьыны
895,fließen::V,fluire,визывтны
896,fließen::V,scorrere,визывтны
897,sich drehen::V,girarsi,бергавны
898,schwanken::V,oscillare,кӧвьясьны
899,schwanken::V,barcollare,кӧвьясьны
900,schwingen::V,vibrare,дюттясьны
901,schwingen::V,oscillare,дюттясьны
902,fallen::V,cadere,усьны
903,brennen::V,àrdere,сотчыны
904,brennen::V,bruciare,сотчыны
905,rauchen::V,fumare,тшынасьны
906,regnen::V,piòvere,зэрны
907,gefrieren::V,gelarsi,гегдыны
908,gefrieren::V,congelarsi,гегдыны
909,tauen::V,sciògliersi,сывны
910,schmelzen::V,fòndere,сывны
911,schmelzen::V,sciògliersi,сывны
912,trocknen::V,asciugarsi,косьмыны
913,sieden::V,bollire,пизьны
914,faulen::V,marcire,нёльзьыны
915,verfaulen::V,imputridire,тӧрмыны
916,verfaulen::V,imputridire,сiсьмыны
917,reißen::V,strapparsi,косясьны
918,versinken::V,affondare,вӧйны
919,vergehen::V,passare,мунны
920,erscheinen::V,apparire,мыччисьны
921,erscheinen::V,comparire,мыччисьны
922,verschwinden::V,sparire,ӧшны
923,verschwinden::V,scomparire,ӧшны
924,sinken::V,calare,ямны
925,sinken::V,scendere,ямны
926,abnehmen::V,diminuire,ямны
927,zunehmen::V,aumentare,паськавны
928,steigen::V,salire,лэбтiсьны
929,steigen::V,montare,лэбтiсьны
930,wachsen::V,crescere,быдмыны
931,glänzen::V,splèndere,свиттявны
932,funkeln::V,brillare,югйовтлыны
933,funkeln::V,brillare,югйӧв-керны
934,funkeln::V,scintillare,югйовтлыны
935,funkeln::V,scintillare,югйӧв-керны
936,lärmen::V,strepitare,чавзыны
937,lärmen::V,fare chiasso,чавзыны
938,läuten::V,suonare,диньгыны
939,klingeln::V,suonare,силькӧтны
940,klirren::V,tintinnare,жольӧтны
941,brausen::V,rombare,гуасьны
942,brausen::V,rumoreggiare,гуасьны
943,rauschen::V,frusciare,кышӧтны
944,klingen::V,suonare,горавны
945,bellen::V,latrare,увтны
946,bellen::V,latrare,вувтны
947,bellen::V,abbaiare,увтны
948,bellen::V,abbaiare,вувтны
949,heulen::V,urlare,уннявны
950,heulen::V,ululare,уннявны
951,blasen::V,soffiare,пӧлявны
952,pfeifen::V,fischiare,пиксыны
953,schreien::V,gridare,айзыны
954,stöhnen::V,gèmere,ойзыны
955,stöhnen::V,gèmere,ружтыны
956,zittern::V,tremare,легьявны
957,leben::V,vìvere,овны
958,geboren werden::V,nàscere,шогмыны
959,atmen::V,respirare,лолавны
960,trinken::V,bere,юны
961,essen::V,mangiare,сёйны
962,schlucken::V,inghiottire,ньылавны
963,müde werden::V,stancarsi,мыдзны
964,einschlafen::V,addormentarsi,ланьтны
965,schlafen::V,dormire,узьны
966,aufwachen::V,svegliarsi,саймыны
967,aufwachen::V,svegliarsi,пальмыны
968,aufstehen::V,levarsi,сувтны
969,sich erholen::V,riposarsi,шоччисьлыны
970,krank werden::V,ammalarsi,моржитны
971,krank sein::V,èssere malato,шогавны
972,krank sein::V,èssere malato,визьӧтны
973,schmerzen::V,dolere,висьны
974,husten::V,tossire,кашляйтны
975,genesen::V,guarire,бурдны
976,sterben::V,morire,кувны
977,umkommen::V,perire,вийсьыны
978,sich bewegen::V,agitarsi,локны
979,sich bewegen::V,agitarsi,ветлӧтны
980,sich rühren::V,muòversi,вӧрзьӧтчыны
981,sich erheben::V,alzarsi,сувтны
982,sich setzen::V,sedersi,пуксьыны
983,hinfallen::V,cadere,пӧрласьны
984,laufen::V,camminare,мунны
985,laufen::V,andare a piedi,мунны
986,schreiten::V,andare,тальччавны
987,schreiten::V,procedere,тальччавны
988,spazierengehen::V,passeggiare,котрасьны
989,spazierengehen::V,andare a passeggio,котрасьны
990,eilen::V,andare in fretta,тэрмасьны
991,sich beeilen::V,affrettarsi,тэрмасьны
992,sausen::V,volare,вирдавны-котӧртны
993,sausen::V,correre,вирдавны-котӧртны
994,rennen::V,correre,
995,springen::V,saltare,чеччавны
996,klettern::V,arrampicarsi,кышасьны
997,schaukeln::V,fare l'altalena,чурликасьны
998,kriechen::V,strisciare,кыскасьны-мунны
999,schwimmen::V,nuotare,вартчыны
1000,tauchen::V,tuffarsi,сунгисьны ваӧ
1001,tauchen::V,immèrgersi,сунгисьны ваӧ
1002,rudern::V,remare,сынны
1003,fahren::V,andare,мунны
1004,fahren::V,viaggiare,мунны
1005,fliegen::V,volare,лэбавны
1006,gehen::V,andare,мунны
1007,weggehen::V,andàrsene,мунны
1008,weggehen::V,andare via,мунны
1009,abfahren::V,partire,иньдӧтчыны
1010,abfahren::V,partire,мунны
1011,anhalten::V,fermarsi,сувтны
1012,hineingehen::V,entrare,пырны
1013,eintreten::V,entrare,пырны
1014,kommen::V,venire,локны
1015,ankommen::V,arrivare,локны
1016,zurückkommen::V,ritornare,бертны
1017,zurückkommen::V,ritornare,панӧвтсьыны
1018,bleiben::V,restare,кольччыны
1019,bleiben::V,rimanere,кольччыны
1020,warten::V,aspettare,видзчисьны
1021,erwarten::V,attèndere,видзчисьны
1022,suchen::V,cercare,кошшыны
1023,finden::V,trovare,адззыны
1024,versuchen::V,tentare,пондыны
1025,versuchen::V,tentare,пондӧтны
1026,vorbereiten::V,preparare,лӧсьӧтны
1027,lieben::V,amare,милуйтны
1028,mögen::V,piacere a,радейтны
1029,mögen::V,volere bene a,радейтны
1030,lachen::V,rìdere,серавны
1031,rühren::V,commuòvere,сьӧлӧм вӧрзьӧтны
1032,weinen::V,piàngere,горзыны
1033,schimpfen::V,imprecare,видчыны
1034,sich ärgern::V,stizzirsi,лёкавны
1035,sich ärgern::V,arrabbiarsi,лёкавны
1036,sich fürchten::V,avere paura,повны
1037,fürchten::V,temere,повны
1038,fliehen::V,fuggire,пышшыны
1039,flüchten::V,sfuggire,пышшыны
1040,sehen::V,vedere,адззыны
1041,anschauen::V,guardare,видзӧтны
1042,ansehen::V,guardare,видзӧтны
1043,hören::V,udire,кывны
1044,hören::V,sentire,кывны
1045,zuhören::V,ascoltare,кывзыны
1046,probieren::V,degustare,пешлыны
1047,probieren::V,assaggiare,пешлыны
1048,riechen::V,sentire,дукавны
1049,fühlen::V,sentire,кывны
1050,scheinen::V,parere,декуйтчыны
1051,scheinen::V,sembrare,декуйтчыны
1052,zu sehen sein::V,vedersi,тыдавны
1053,vernehmen::V,sentire,тӧдмавны
1054,vernehmen::V,percepire,тӧдмавны
1055,frieren::V,aver freddo,гегдыны
1056,tun::V,fare,керны
1057,können::V,sapere,вермыны
1058,wollen::V,volere,мӧдны
1059,anfangen::V,iniziare,петны
1060,anfangen::V,cominciare,петны
1061,beenden::V,finire,ештӧтны
1062,beenden::V,finire,керыштны
1063,beenden::V,terminare,ештӧтны
1064,beenden::V,terminare,керыштны
1065,aufhören::V,finire,дугдыны
1066,aufhören::V,cessare,дугдыны
1067,gelingen::V,riuscire,шогмыны
1068,geraten::V,stare,мыччисьны
1069,öffnen::V,aprire,осьтны
1070,schließen::V,chiùdere,пӧднавны
1071,stellen::V,porre,сувтӧтны
1072,stellen::V,mettere,сувтӧтны
1073,setzen::V,porre,пуксьӧтны
1074,setzen::V,mettere,пуксьӧтны
1075,legen::V,posare,пуктыны
1076,legen::V,mettere,пуктыны
1077,berühren::V,toccare,вӧрзьӧтны
1078,verbinden::V,unire,йитны
1079,verbinden::V,congiùngere,йитны
1080,bedecken::V,coprire,вевттьыны
1081,bedecken::V,ricoprire,вевттьыны
1082,aufhängen::V,attaccare,ӧшӧтны
1083,anzünden::V,accèndere,ӧзтыны
1084,anzünden::V,incendiare,ӧзтыны
1085,aufheben::V,raccògliere,лэбтыны
1086,zurücklassen::V,lasciare,кольны
1087,zurücklassen::V,lasciare indietro,кольны
1088,verlieren::V,pèrdere,ӧштыны
1089,fallen lassen::V,lasciare cadere,уськӧтны
1090,machen::V,fare,керны
1091,herstellen::V,produrre,вӧчны
1092,herstellen::V,fabbricare,вӧчны
1093,bauen::V,costruire,строитны
1094,reparieren::V,riparare,вочны
1095,verbessern::V,migliorare,бурсьӧтны
1096,ändern::V,mutare,вежны
1097,ändern::V,cambiare,вежны
1098,graben::V,scavare,гарйыны
1099,beugen::V,chinare,кусіньтны
1100,beugen::V,flettere,кусіньтны
1101,biegen::V,tòrcere,чукыльтыштны
1102,drehen::V,girare,бергӧтны
1103,wenden::V,girare,бергӧтны
1104,wenden::V,voltare,бергӧтны
1105,umdrehen::V,rivoltare,бергӧтны
1106,heben::V,levare,лэбтыны
1107,hochheben::V,levare,лэбтыны
1108,hochheben::V,sollevare,лэбтыны
1109,ergreifen::V,afferrare,кватитны
1110,halten::V,tenere,видзны
1111,drücken::V,premere,личкыны
1112,schieben::V,spìngere,тойлавны
1113,kratzen::V,grattare,шаркӧтны
1114,kratzen::V,graffiare,шаркӧтны
1115,lecken::V,leccare,нювны
1116,beißen::V,mòrdere,йирны
1117,abreißen::V,staccarsi,орӧтны
1118,abreißen::V,strapparsi,орӧтны
1119,abschneiden::V,tagliare,шӧрыштны
1120,abschneiden::V,tagliare,вундыштны
1121,binden::V,legare,гӧрдззыны
1122,binden::V,bendare,гӧрдззыны
1123,stecken::V,ficcare,мӧртны
1124,brechen::V,rompere,жугдыны
1125,klopfen::V,bàttere,зукӧтны
1126,hauen::V,picchiare,желльыны
1127,kleben::V,incollare,лякӧтны
1128,reiben::V,fregare,зыртны
1129,streichen::V,spalmare,мавтны
1130,schleifen::V,arrotare,кыскыны
1131,schneiden::V,tagliare,вундавны
1132,rütteln::V,scuòtere,шатлавны
1133,schütteln::V,agitare,зыбӧтны
1134,schütteln::V,scuòtere,зыбӧтны
1135,schwenken::V,agitare,ӧвтны
1136,schwenken::V,agitare,макайтны
1137,schwenken::V,sventolare,ӧвтны
1138,schwenken::V,sventolare,макайтны
1139,schütten::V,versare,кисьтны
1140,füllen::V,riempire,тыртны
1141,füllen::V,riempire,тырсьӧтны
1142,einwickeln::V,involtare,тубны
1143,tragen::V,portare,новйӧтны
1144,schleppen::V,trainare,кыскыны
1145,schleppen::V,trascinare,кыскыны
1146,ziehen::V,tirare,кыскыны
1147,aufbewahren::V,custodire,видзны
1148,aufbewahren::V,conservare,видзны
1149,werfen::V,gettare,шентывлыны
1150,werfen::V,lanciare,шентывлыны
1151,fangen::V,prèndere,кутны
1152,fangen::V,acchiappare,кутны
1153,packen::V,pigliare,кутасьны
1154,packen::V,pigliare,кватитны
1155,packen::V,afferrare,кутасьны
1156,packen::V,afferrare,кватитны
1157,verstecken::V,nascondere,дзебны
1158,teilen::V,divìdere,торйӧтны
1159,schicken::V,inviare,иньдыны
1160,bringen::V,portare,вайны
1161,bringen::V,apportare,вайны
1162,hinzufügen::V,aggiùngere,содтыны
1163,bekommen::V,ricevere,получитны
1164,erhalten::V,ricevere,получитны
1165,nehmen::V,prèndere,босьтны
1166,wählen::V,elèggere,бӧрйыны
1167,wählen::V,scegliere,бӧрйыны
1168,auswählen::V,scegliere,бӧрйыны
1169,bewahren::V,conservare,видзны
1170,behindern::V,impedire,падтыны
1171,verderben::V,guastare,изводавны
1172,beschädigen::V,danneggiare,паздыны
1173,zerbrechen::V,rompere,паздыны
1174,zerbrechen::V,spezzare,паздыны
1175,zerreißen::V,stracciare,косявны
1176,zerstören::V,distrùggere,паздыны
1177,verbrennen::V,bruciare,сотны
1178,geben::V,dare,сетны
1179,reichen::V,pòrgere,сетны
1180,schenken::V,regalare,козьнавны
1181,versprechen::V,promettere,кӧсйыны
1182,wünschen::V,augurare,бурсьыны
1183,loben::V,lodare,ошкыны
1184,küssen::V,baciare,окавны
1185,wiegen::V,cullare,тюттьӧтны
1186,wiegen::V,dondolare,тюттьӧтны
1187,zudecken::V,coprire,вевттьыны
1188,wecken::V,svegliare,саймӧтны
1189,zeigen::V,indicare,мыччавны
1190,führen::V,guidare,нуӧтны
1191,führen::V,condurre,нуӧтны
1192,lehren::V,insegnare,велӧтны
1193,unterrichten::V,istruire,велӧтны
1194,unterrichten::V,insegnare,велӧтны
1195,aufziehen::V,allevare,быдтыны
1196,leiten::V,avviare,юравны
1197,leiten::V,avviare,веськӧтлыны
1198,leiten::V,dirìgere,юравны
1199,leiten::V,dirìgere,веськӧтлыны
1200,antreiben::V,incitare,тэрмӧтны
1201,lassen::V,fare,-ӧтыны
1202,einladen::V,invitare,корны
1203,vereinigen::V,unire,ӧтувтны
1204,vereinigen::V,unire,ӧтлаавны
1205,besuchen::V,visitare,пыравлыны
1206,besuchen::V,far vìsita a,пыравлыны
1207,treffen::V,incontrare,пантавны
1208,sich versammeln::V,rinunirsi,ӧксьыны
1209,spielen::V,giocare,орсны
1210,singen::V,cantare,сьывны
1211,tanzen::V,danzare,йӧктыны
1212,sich trennen::V,separarsi,торьясьны
1213,verlassen::V,lasciare,кольны
1214,verlassen::V,abbandonare,кольны
1215,retten::V,salvare,мынтны
1216,bewachen::V,custodire,смекайтны
1217,schützen::V,protèggere,дорйыны
1218,verteidigen::V,difèndere,дорйыны
1219,sich schlagen::V,bàttersi,тышкасьны
1220,schießen::V,sparare,лыйны
1221,siegen::V,vìncere,вермыны
1222,ärgern::V,stizzire,лӧгӧтны
1223,schlagen::V,bàttere,базнитны
1224,treten::V,calciare,чужьявны
1225,stechen::V,pùngere,бытшкыны
1226,stoßen::V,urtare,тапкыны
1227,stoßen::V,urtare,тойыштны
1228,stoßen::V,spìngere,тапкыны
1229,stoßen::V,spìngere,тойыштны
1230,stehlen::V,rubare,гусявны
1231,stören::V,disturbare,костіавны
1232,belästigen::V,molestare,назыляйтны
1233,belästigen::V,importunare,назыляйтны
1234,verbergen::V,celare,дзебны
1235,verbergen::V,nascondere,дзебны
1236,täuschen::V,ingannare,бӧбӧтны
1237,täuschen::V,ingannare,пӧрьявны
1238,betrügen::V,frodare,муклачитны
1239,betrügen::V,truffare,муклачитны
1240,töten::V,uccìdere,вийны
1241,wohnen::V,abitare,овны
1242,arbeiten::V,lavorare,уджавны
1243,sammeln::V,raccògliere,ӧктыны
1244,sammeln::V,collezionare,ӧктыны
1245,pflücken::V,cògliere,судзлавны
1246,jagen::V,cacciare,вӧравны
1247,fischen::V,pescare,чериавны
1248,fassen::V,catturare,кутны
1249,fassen::V,acchiappare,кутны
1250,hüten::V,pascolare,вердны
1251,hüten::V,pascolare,йирсьӧтны
1252,treiben::V,spìngere,вашӧтны
1253,anbinden::V,legare,кӧртавны
1254,anbinden::V,attaccare,кӧртавны
1255,füttern::V,dar da mangiare a,вердны
1256,melken::V,mùngere,высьтыны
1257,melken::V,mùngere,чилькӧтны
1258,hacken::V,tritare,керавны
1259,hacken::V,spaccare,керавны
1260,gießen::V,annaffiare,киськавны
1261,reifen::V,maturare,кисьмыны
1262,zubereiten::V,preparare,лӧсьӧтны
1263,kochen::V,cuòcere,пуны
1264,backen::V,cuòcere,пӧжавны
1265,backen::V,cuòcere al forno,пӧжавны
1266,braten::V,frìggere,жаритны
1267,braten::V,arrostire,жаритны
1268,umrühren::V,mescolare,соравны
1269,stricken::V,llavorare a maglia,домавны
1270,nähen::V,cucire,вурны
1271,färben::V,tìngere,краситны
1272,reinigen::V,pulire,весӧтны
1273,reinigen::V,nettare,весӧтны
1274,waschen::V,lavare,пеславны
1275,abwischen::V,asciugare,чышкыны
1276,spülen::V,lavare,гывьявны
1277,spülen::V,sciacquare,гывьявны
1278,fegen::V,spazzare,чышкыны
1279,kehren::V,spazzare,чышкыны
1280,baden::V,bagnarsi,купайтчыны 
1281,baden::V,fare il bagno,купайтчыны 
1282,sich waschen::V,lavarsi,миссьыны
1283,ausziehen::V,tògliersi,гыжтӧтны
1284,ausziehen::V,tògliersi,пӧрччавны
1285,anziehen::V,mettersi,пасьтавны
1286,anziehen::V,indossare,пасьтавны
1287,sich anziehen::V,vestirsi,пасьтасьны
1288,kämmen::V,pettinare,сынавны
1289,schmücken::V,ornare,баситны
1290,schmücken::V,decorare,баситны
1291,sagen::V,dire,висьтавны
1292,sprechen::V,parlare,шуны
1293,reden::V,parlare,баитны
1294,sich unterhalten::V,conversare,сёрнитны
1295,fragen::V,chièdere,юавны
1296,fragen::V,domandare,юавны
1297,bitten::V,pregare,корны
1298,erzählen::V,narrare,висьтавны
1299,erzählen::V,raccontare,висьтавны
1300,mitteilen::V,comunicare,висьтавны
1301,nennen::V,nominare,нимтны
1302,rufen::V,chiamare,китсавны
1303,rufen::V,chiamare,корны
1304,rufen::V,chiamare,чукӧстны
1305,prahlen::V,vantarsi,ошшасьны
1306,übersetzen::V,tradurre,вуджӧтны
1307,denken::V,pensare,чайтны
1308,glauben::V,credere,веритны
1309,bemerken::V,notare,казявны
1310,bemerken::V,osservare,казявны
1311,erkennen::V,riconoscere,тӧдсавны
1312,begreifen::V,capire,вежӧртны
1313,begreifen::V,comprèndere,вежӧртны
1314,verstehen::V,intèndere,кывны
1315,verstehen::V,comprèndere,кывны
1316,lernen::V,imparare,велӧтчыны
1317,lernen::V,apprèndere,велӧтчыны
1318,wissen::V,sapere,тӧдны
1319,sich erinnern an::V,ricordare,касьтывны
1320,sich erinnern an::V,ricordarsi di,касьтывны
1321,vergessen::V,dimenticare,вунӧтны
1322,messen::V,misurare,меряйтны
1323,zählen::V,contare,лыддьыны
1324,rechnen::V,contare,лыддьыны
1325,rechnen::V,calcolare,лыддьыны
1326,lesen::V,lèggere,лыддьӧтны
1327,malen::V,dipìngere,
1328,zeichnen::V,disegnare,гижмавны
1329,schreiben::V,scrìvere,гижны
1330,besitzen::V,possedere,лоны
1331,kaufen::V,comprare,небны
1332,kaufen::V,acquistare,небны
1333,verkaufen::V,vendere,вузавны
1334,bezahlen::V,pagare,вештыны
1335,zahlen::V,pagare,вештыны
1336,beherrschen::V,dominare,
1337,ertragen::V,sopportare,терпитны
