,Concept_ID,se,ku
148,Bauch::N,čåu´jj,ûr
149,Bauch::N,čåu´jj,zik
150,Bauch::N,чо̄ввьй,ûr
151,Bauch::N,чо̄ввьй,zik
152,Nabel::N,naepie,navik
153,Nabel::N,náhpe,navik
154,Nabel::N,náhpi,navik
155,Nabel::N,nääpi,navik
156,Nabel::N,nää´pp,navik
157,Nabel::N,на̄бпь,navik
158,Busen::N,boenge,sîng
159,Busen::N,bållå,sîng
160,Busen::N,čižži,sîng
161,Busen::N,njamma,sîng
162,Busen::N,njižže,sîng
163,Busen::N,nje´ǯǯ,sîng
164,Busen::N,раннҍт,sîng
165,Brust::N,mïelke,sîng
166,Brust::N,radde,sîng
167,Brust::N,mielgga,sîng
168,Brust::N,raddi,sîng
169,Brust::N,radde,sîng
170,Brust::N,râ´dd,sîng
171,Brust::N,раннҍт,sîng
172,Schulter::N,åelkie,mil
173,Schulter::N,oalgge,mil
174,Schulter::N,hárdu,mil
175,Schulter::N,ärdee,mil
176,Schulter::N,uál'gi,mil
177,Schulter::N,a´rddi,mil
178,Schulter::N,vuä´lǧǧ,mil
179,Schulter::N,вуэллык,mil
180,Arm::N,gïete,çepil
181,Arm::N,giehta,çepil
182,Arm::N,giehta,çepil
183,Arm::N,kietâ,çepil
184,Arm::N,kie'tâkaaṿâ,çepil
185,Arm::N,ǩiõtt,çepil
186,Arm::N,кӣдт,çepil
187,Ellenbogen::N,gernjere,enîşk
188,Ellenbogen::N,garŋŋel,enîşk
189,Ellenbogen::N,gargŋil,enîşk
190,Ellenbogen::N,käŋŋir,enîşk
191,Ellenbogen::N,kõõnjâr,enîşk
192,Ellenbogen::N,карьнэль,enîşk
193,Hand::N,gïete,dest
194,Hand::N,giehta,dest
195,Hand::N,giehta,dest
196,Hand::N,kietâ,dest
197,Hand::N,ǩiõtt,dest
198,Hand::N,кӣдт,dest
199,Handfläche::N,gïeten-låapoe,kefadest
200,Handfläche::N,giehtavuodo,kefadest
201,Handfläche::N,tjårmmåvuodo,kefadest
202,Handfläche::N,giehtaloahpu,kefadest
203,Handfläche::N,kiämád,kefadest
204,Handfläche::N,kuámmir,kefadest
205,Handfläche::N,kuä´m'mer,kefadest
206,Handfläche::N,ǩiõttǩeä´m'men,kefadest
207,Handfläche::N,ко̄а̄ллдэгк,kefadest
208,Handfläche::N,кӣдткоалдэгк,kefadest
209,Finger::N,soerme,tilî
210,Finger::N,tjuvdde,tilî
211,Finger::N,suorbma,tilî
212,Finger::N,čuvde,tilî
213,Finger::N,suor'mâ,tilî
214,Finger::N,suõrmm,tilî
215,Finger::N,це̄ххп,tilî
216,Fingernagel::N,gadtse,neynuk
217,Fingernagel::N,guehpere,neynuk
218,Fingernagel::N,gadtsa,neynuk
219,Fingernagel::N,gazza,neynuk
220,Fingernagel::N,kozzâ,neynuk
221,Fingernagel::N,kõʒʒ,neynuk
222,Fingernagel::N,кэ̄ннц,neynuk
223,Nagel[Anatomie]::N,gadtse,bizmar
224,Nagel[Anatomie]::N,guehpere,bizmar
225,Nagel[Anatomie]::N,gadtsa,bizmar
226,Nagel[Anatomie]::N,gazza,bizmar
227,Nagel[Anatomie]::N,kozzâ,bizmar
228,Nagel[Anatomie]::N,kõʒʒ,bizmar
229,Nagel[Anatomie]::N,кэ̄ннц,bizmar
230,Zeh::N,tjiehtjere,tilî linga
231,Zeh::N,juolggetjuvdde,tilî linga
232,Zeh::N,juolgesuorbma,tilî linga
233,Zeh::N,jyel'gisuor'mâ,tilî linga
234,Zeh::N,jue´lǧǧsuõrmm,tilî linga
235,Zeh::N,ю̄лльк-це̄һп,tilî linga
236,Fuß::N,juelkie,ling
237,Fuß::N,juolgge,ling
238,Fuß::N,juolgi,ling
239,Fuß::N,jyel'gi,ling
240,Fuß::N,jue´lǧǧ,ling
241,Fuß::N,ла̄бпь,ling
242,Ferse::N,båetskie,pahnî
243,Ferse::N,boasske,pahnî
244,Ferse::N,šušmi,pahnî
245,Ferse::N,šušme,pahnî
246,Ferse::N,jue´lǧǧkädd,pahnî
247,Ferse::N,ка̄ннт,pahnî
248,Knie::N,boelve,kabok
249,Knie::N,buolvva,kabok
250,Knie::N,čibbi,kabok
251,Knie::N,veaŋki,kabok
252,Knie::N,iidâ,kabok
253,Knie::N,puõlvv,kabok
254,Knie::N,пуллв,kabok
255,Oberschenkel::N,ruaksja,rahn
256,Oberschenkel::N,tjibbe,rahn
257,Oberschenkel::N,gassaváhkká,rahn
258,Oberschenkel::N,badjeváhkáa,rahn
259,Oberschenkel::N,čuár'bpeeḷi,rahn
260,Oberschenkel::N,če´bb,rahn
261,Oberschenkel::N,чуаррбе̄лль,rahn
262,Bein::N,juelkie,çip
263,Bein::N,juolgge,çip
264,Bein::N,juolgi,çip
265,Bein::N,jyel'gi,çip
266,Bein::N,jue´lǧǧ,çip
267,Bein::N,ю̄лльк,çip
268,Körper::N,kråahpe,laş
269,Körper::N,kråahpe,gowde
270,Körper::N,rumáj,laş
271,Körper::N,rumáj,gowde
272,Körper::N,rumaš,laş
273,Körper::N,rumaš,gowde
274,Körper::N,ruumâš,laş
275,Körper::N,ruumâš,gowde
276,Körper::N,rå´pp,laş
277,Körper::N,rå´pp,gowde
278,Körper::N,лышшьк,laş
279,Körper::N,лышшьк,gowde
280,Körper::N,роаӈӈьк,laş
281,Körper::N,роаӈӈьк,gowde
282,Haut::N,njaltja,çerm
283,Haut::N,lijkke,çerm
284,Haut::N,tjuobma,çerm
285,Haut::N,liiki,çerm
286,Haut::N,liške,çerm
287,Haut::N,le´šǩǩ,çerm
288,Haut::N,лышшьк,çerm
289,Blut::N,vïrre,xwîn
290,Blut::N,maelie,xwîn
291,Blut::N,varra,xwîn
292,Blut::N,varra,xwîn
293,Blut::N,vorrâ,xwîn
294,Blut::N,võrr,xwîn
295,Blut::N,вэ̄рр,xwîn
296,Ader::N,åerie,reh
297,Ader::N,aajroe,reh
298,Ader::N,suodna,reh
299,Ader::N,varrasuotna,reh
300,Ader::N,suoṇâ,reh
301,Ader::N,suõnn,reh
302,Ader::N,сӯнн,reh
303,Sehne::N,soene,reh
304,Sehne::N,gåårtenje,reh
305,Sehne::N,suodna,reh
306,Sehne::N,suotna,reh
307,Sehne::N,suoṇâ,reh
308,Sehne::N,suõnn,reh
309,Sehne::N,сӯнн,reh
310,Knochen::N,måara,hestî
311,Knochen::N,måaroe,hestî
312,Knochen::N,dákte,hestî
313,Knochen::N,dákti,hestî
314,Knochen::N,tähti,hestî
315,Knochen::N,tä´htt,hestî
316,Knochen::N,та̄ххт,hestî
317,Knochen::N,та̄ффьт,hestî
318,Gehirn::N,aajla,mêjî
319,Gehirn::N,vuojŋam,mêjî
320,Gehirn::N,vuoigŋašat,mêjî
321,Gehirn::N,vuoi'ŋâšeh,mêjî
322,Gehirn::N,vuo'ivâšneh,mêjî
323,Gehirn::N,vuõivâšn,mêjî
324,Gehirn::N,вуэййвэшна,mêjî
325,Herz::N,vaajmoe,dil
326,Herz::N,tsåhke,dil
327,Herz::N,váibmu,dil
328,Herz::N,váimu,dil
329,Herz::N,čââ´đ,dil
330,Herz::N,кӯттҌк,dil
331,Magen::N,tjåejjie,navêş
332,Magen::N,tjoajvve,navêş
333,Magen::N,čoavji,navêş
334,Magen::N,čuáv'ji,navêş
335,Magen::N,čåu´jj,navêş
336,Magen::N,чо̄ввьй,navêş
337,Leber::N,mueksie,kezeb
338,Leber::N,librre,kezeb
339,Leber::N,vuoivvas,kezeb
340,Leber::N,vuoivâs,kezeb
341,Leber::N,vuõivâs,kezeb
342,Leber::N,вуйвас,kezeb
343,Atem::N,voejngehtasse,hilm
344,Atem::N,båssånis,hilm
345,Atem::N,vuojŋadahka,hilm
346,Atem::N,vuoiŋŋahat,hilm
347,Atem::N,vuo'iŋâstim,hilm
348,Atem::N,jiõg'g,hilm
349,Atem::N,вӯйнас,hilm
350,Atem::N,вӯййнмушш,hilm
351,Hunger::N,nielkie,birçîtî
352,Hunger::N,nielgge,birçîtî
353,Hunger::N,nealgi,birçîtî
354,Hunger::N,nelgi,birçîtî
355,Hunger::N,neä´lǧǧ,birçîtî
356,Hunger::N,не̄лльк,birçîtî
357,Träne::N,gïknjele,hêstir
358,Träne::N,ganjál,hêstir
359,Träne::N,ganjal,hêstir
360,Träne::N,koonjâl,hêstir
361,Träne::N,kõõnjâl,hêstir
362,Träne::N,кэ̄нял,hêstir
363,Geschmack::N,aelmie,tam
364,Geschmack::N,muosse,tam
365,Geschmack::N,smáhkka,tam
366,Geschmack::N,máhku,tam
367,Geschmack::N,smáhkka,tam
368,Geschmack::N,mááhu,tam
369,Geschmack::N,smakkâ,tam
370,Geschmack::N,njõõd,tam
371,Geschmack::N,smääkk,tam
372,Geschmack::N,ня̄лльк,tam
373,Geruch::N,haaje,bêhn
374,Geruch::N,habjja,bêhn
375,Geruch::N,hádja,bêhn
376,Geruch::N,opsâ,bêhn
377,Geruch::N,haajâ,bêhn
378,Geruch::N,õpss,bêhn
379,Geruch::N,haajj,bêhn
380,Geruch::N,апс,bêhn
381,Geruch::N,лэ̄гк,bêhn
382,Schlaf::N,nahkerh,xew
383,Schlaf::N,nager,xew
384,Schlaf::N,oados,xew
385,Schlaf::N,nagir,xew
386,Schlaf::N,naṿer,xew
387,Schlaf::N,nââ´er,xew
388,Schlaf::N,нагерь,xew
389,Traum::N,nahkere,xewn
390,Traum::N,niehko,xewn
391,Traum::N,niehku,xewn
392,Traum::N,naṿer,xewn
393,Traum::N,nââ´er,xewn
394,Traum::N,нагерь,xewn
395,Himmel::N,elmie,ezman
396,Himmel::N,almme,ezman
397,Himmel::N,albmi,ezman
398,Himmel::N,alme,ezman
399,Himmel::N,â´lmm,ezman
400,Himmel::N,алльм,ezman
401,Sonne::N,biejjie,roj
402,Sonne::N,bæjvásj,roj
403,Sonne::N,beaivváš,roj
404,Sonne::N,peivi,roj
405,Sonne::N,piäiváš,roj
406,Sonne::N,pei´vv,roj
407,Sonne::N,пе̄ййв,roj
408,Mond::N,aske,heyv
409,Mond::N,mánno,heyv
410,Mond::N,mánnu,heyv
411,Mond::N,máánu,heyv
412,Mond::N,mään,heyv
413,Mond::N,ма̄нн,heyv
414,Stern::N,daasta,stêrk
415,Stern::N,naestie,stêrk
416,Stern::N,násste,stêrk
417,Stern::N,násti,stêrk
418,Stern::N,täsni,stêrk
419,Stern::N,tä´snn,stêrk
420,Stern::N,та̄ссьт,stêrk
421,Luft::N,elmie,ba
422,Luft::N,ájmmo,ba
423,Luft::N,áibmu,ba
424,Luft::N,áimu,ba
425,Luft::N,šõŋŋ,ba
426,Luft::N,вӯйнас,ba
427,Wind::N,bïegke,ba
428,Wind::N,biegga,ba
429,Wind::N,biegga,ba
430,Wind::N,pieg'gâ,ba
431,Wind::N,piõg'g,ba
432,Wind::N,пӣӈӈк,ba
433,Welle::N,baaroe,şewl
434,Welle::N,bárro,şewl
435,Welle::N,bárru,şewl
436,Welle::N,pááṛu,şewl
437,Welle::N,päärr,şewl
438,Welle::N,нэ̄ммп,şewl
439,Wasser::N,tjaetsie,av
440,Wasser::N,tjáhtje,av
441,Wasser::N,čáhci,av
442,Wasser::N,čääci,av
443,Wasser::N,čää´cc,av
444,Wasser::N,ча̄дзь,av
445,Stein::N,gierkie,kevir
446,Stein::N,giergge,kevir
447,Stein::N,geađgi,kevir
448,Stein::N,keđgi,kevir
449,Stein::N,ǩeä´dǧǧ,kevir
450,Stein::N,ке̄ддҌк,kevir
451,Boden::N,betnie,herd
452,Boden::N,ednam,herd
453,Boden::N,bodni,herd
454,Boden::N,vuođđu,herd
455,Boden::N,ponne,herd
456,Boden::N,vuáđ̣u,herd
457,Boden::N,vuâđđ,herd
458,Boden::N,лаввьн,herd
459,Boden::N,е̄ммьне,herd
460,Erde::N,jåarta,ax
461,Erde::N,mueltie,ax
462,Erde::N,ednam,ax
463,Erde::N,mållde,ax
464,Erde::N,eana,ax
465,Erde::N,eennâm,ax
466,Erde::N,mädd,ax
467,Erde::N,jânnam,ax
468,Erde::N,е̄ммьне,ax
469,Staub::N,heblie,toz
470,Staub::N,tsumhtsie,toz
471,Staub::N,dubme,toz
472,Staub::N,dopmu,toz
473,Staub::N,kovjâ,toz
474,Staub::N,põõ´l,toz
475,Staub::N,кэ̄ббьй,toz
476,Rauch::N,soeve,dû
477,Rauch::N,suovva,dû
478,Rauch::N,suovva,dû
479,Rauch::N,suoṿâ,dû
480,Rauch::N,suõvv,dû
481,Rauch::N,сӯвв,dû
482,Funke::N,naestie,çirûşk
483,Funke::N,tjuonam,çirûşk
484,Funke::N,čuotnan,çirûşk
485,Funke::N,čuođâlm,çirûşk
486,Funke::N,iiskâr,çirûşk
487,Funke::N,čuõzzâm,çirûşk
488,Funke::N,чӯссэм,çirûşk
489,Feuer::N,dålle,agir
490,Feuer::N,dållå,agir
491,Feuer::N,dolla,agir
492,Feuer::N,tullâ,agir
493,Feuer::N,toll,agir
494,Feuer::N,то̄лл,agir
495,Licht::N,tjoevke,ronahî
496,Licht::N,tjuovgga,ronahî
497,Licht::N,čuovga,ronahî
498,Licht::N,čuovggas,ronahî
499,Licht::N,čuoṿâ,ronahî
500,Licht::N,toll,ronahî
501,Licht::N,čuõvv,ronahî
502,Licht::N,то̄лл,ronahî
503,Schatten::N,skugkie,sî
504,Schatten::N,soejvene,sî
505,Schatten::N,irkes,sî
506,Schatten::N,sieges,sî
507,Schatten::N,itku,sî
508,Schatten::N,suoivâ,sî
509,Schatten::N,õõtt,sî
510,Schatten::N,ǩeeu´niǩ,sî
511,Schatten::N,кывьнэхь,sî
512,Wetter::N,vïerhtse,hewa
513,Wetter::N,dálkke,hewa
514,Wetter::N,dálki,hewa
515,Wetter::N,šoŋŋâ,hewa
516,Wetter::N,šõŋŋ,hewa
517,Wetter::N,шэ̄ӈӈ,hewa
518,Nebel::N,såavla,mij
519,Nebel::N,mearhka,mij
520,Nebel::N,murkko,mij
521,Nebel::N,mierkká,mij
522,Nebel::N,mierká,mij
523,Nebel::N,miär'kká,mij
524,Nebel::N,oṃo,mij
525,Nebel::N,sue´lnn,mij
526,Nebel::N,цӣгк,mij
527,Nebel::N,сулльн,mij
528,Wolke::N,balve,ewr
529,Wolke::N,balvva,ewr
530,Wolke::N,balva,ewr
531,Wolke::N,polvâ,ewr
532,Wolke::N,põlvv,ewr
533,Wolke::N,пэллв,ewr
534,Regen::N,ebrie,baran
535,Regen::N,harvve,baran
536,Regen::N,arvi,baran
537,Regen::N,arve,baran
538,Regen::N,â´brr,baran
539,Regen::N,аббьр,baran
540,Schnee::N,lopme,berf
541,Schnee::N,moehtege,berf
542,Schnee::N,muohta,berf
543,Schnee::N,muohta,berf
544,Schnee::N,muotâ,berf
545,Schnee::N,muõtt,berf
546,Schnee::N,вэ̄дз,berf
547,Schnee::N,куэллт,berf
548,Eis::N,jïenge,qeşa
549,Eis::N,jiegŋa,qeşa
550,Eis::N,jiekŋa,qeşa
551,Eis::N,jieŋ̣â,qeşa
552,Eis::N,jiõŋŋ,qeşa
553,Eis::N,ӣӈӈ,qeşa
554,Frost::N,baajkoe,xûsik
555,Frost::N,tjoasskem,xûsik
556,Frost::N,buolaš,xûsik
557,Frost::N,puolâš,xûsik
558,Frost::N,puõlâš,xûsik
559,Frost::N,мӯнь,xûsik
560,Kälte::N,jueskie,serma
561,Kälte::N,tjåetskeme,serma
562,Kälte::N,tjoasskem,serma
563,Kälte::N,čoaskin,serma
564,Kälte::N,ko'lmâsvuotâ,serma
565,Kälte::N,ijss,serma
566,Kälte::N,čuä´cǩǩem,serma
567,Kälte::N,tuârggnjõs,serma
568,Kälte::N,кэ̄лмас,serma
569,Hitze::N,baahke,germayî
570,Hitze::N,báhkka,germayî
571,Hitze::N,báhkka,germayî
572,Hitze::N,pakkâ,germayî
573,Hitze::N,kuṃe,germayî
574,Hitze::N,paašt,germayî
575,Hitze::N,жоарр,germayî
576,Raureif::N,jyjse,şext
577,Raureif::N,ridne,şext
578,Raureif::N,goarre,şext
579,Raureif::N,ritni,şext
580,Raureif::N,suhči,şext
581,Raureif::N,riṇe,şext
582,Raureif::N,ай,şext
583,Regenbogen::N,aatjan goengere,heftreng
584,Regenbogen::N,aatjan joekse,heftreng
585,Regenbogen::N,ádjájuoksa,heftreng
586,Regenbogen::N,arvedávgi,heftreng
587,Regenbogen::N,bajándávgi,heftreng
588,Regenbogen::N,äijihtävgi,heftreng
589,Regenbogen::N,teârmmazjohss,heftreng
590,Regenbogen::N,тӣрмесью̄ккс,heftreng
591,Donner::N,raejrie,gire-gir
592,Donner::N,átjek,gire-gir
593,Donner::N,átjárájdde,gire-gir
594,Donner::N,áddjá,gire-gir
595,Donner::N,baján,gire-gir
596,Donner::N,juuṛâ,gire-gir
597,Donner::N,tie´rmes,gire-gir
598,Donner::N,тӣрмесь,gire-gir
599,Donner::N,ча̄ркнэгк,gire-gir
600,Strömung::N,njuvvie,şewl
601,Strömung::N,ájggedáhpe,şewl
602,Strömung::N,rávdnji,şewl
603,Strömung::N,virde,şewl
604,Strömung::N,ve´rdd,şewl
605,Strömung::N,выррьт,şewl
606,Tropfen::N,gåajhkohts,dilop
607,Tropfen::N,gåjkudis,dilop
608,Tropfen::N,goaikkanas,dilop
609,Tropfen::N,čalme,dilop
610,Tropfen::N,čâ´lmm,dilop
611,Tropfen::N,ча̄лльм,dilop
612,Schaum::N,sapte,kef
613,Schaum::N,såpptå,kef
614,Schaum::N,sokta,kef
615,Schaum::N,suptâ,kef
616,Schaum::N,soptt,kef
617,Schaum::N,со̄ппт,kef
618,Schmutz::N,haaskoe,gemar
619,Schmutz::N,duolvva,gemar
620,Schmutz::N,duolva,gemar
621,Schmutz::N,durdi,gemar
622,Schmutz::N,stänži,gemar
623,Schmutz::N,sähss,gemar
624,Schmutz::N,са̄ккьс,gemar
625,Schmutz::N,не̄шшь,gemar
626,See::N,jaevrie,gol
627,See::N,jávrre,gol
628,See::N,jávri,gol
629,See::N,jävri,gol
630,See::N,jâu´rr,gol
631,See::N,я̄ввьр,gol
632,Sumpf::N,pluevie,hezek
633,Sumpf::N,áhpe,hezek
634,Sumpf::N,sæmssa,hezek
635,Sumpf::N,jeaggi,hezek
636,Sumpf::N,jeggi,hezek
637,Sumpf::N,jeä´ǧ'ǧ,hezek
638,Sumpf::N,ла̄ммьп,hezek
639,Moor::N,pluevie,mafêl
640,Moor::N,jiegge,mafêl
641,Moor::N,suotnju,mafêl
642,Moor::N,karrii,mafêl
643,Moor::N,kä´rev,mafêl
644,Moor::N,veättaǩ,mafêl
645,Moor::N,ла̄ммьп,mafêl
646,Wiese::N,ïentje,sûrik
647,Wiese::N,giedde,sûrik
648,Wiese::N,gieddi,sûrik
649,Wiese::N,nijtto,sûrik
650,Wiese::N,пуэшенҍ,sûrik
651,Wald::N,skåake,çiya
652,Wald::N,skåake,daristan
653,Wald::N,skåajje,çiya
654,Wald::N,skåajje,daristan
655,Wald::N,miehtsie,çiya
656,Wald::N,miehtsie,daristan
657,Wald::N,vuovdde,çiya
658,Wald::N,vuovdde,daristan
659,Wald::N,miehttse,çiya
660,Wald::N,miehttse,daristan
661,Wald::N,vuovdi,çiya
662,Wald::N,vuovdi,daristan
663,Wald::N,meahcci,çiya
664,Wald::N,meahcci,daristan
665,Wald::N,mecci,çiya
666,Wald::N,mecci,daristan
667,Wald::N,vyemi,çiya
668,Wald::N,vyemi,daristan
669,Wald::N,vue´mm,çiya
670,Wald::N,vue´mm,daristan
671,Wald::N,meä´c'c,çiya
672,Wald::N,meä´c'c,daristan
673,Wald::N,ля̄ммт,çiya
674,Wald::N,ля̄ммт,daristan
675,Hügel::N,deava,gir
676,Hügel::N,dievvá,gir
677,Hügel::N,dievvá,gir
678,Hügel::N,čummâ,gir
679,Hügel::N,pä´rcc,gir
680,Hügel::N,teä´rmm,gir
681,Hügel::N,ка̄ннҌт,gir
682,Anhöhe::N,deava,sere gir
683,Anhöhe::N,jalladahke,sere gir
684,Anhöhe::N,dievásj,sere gir
685,Anhöhe::N,aláš,sere gir
686,Anhöhe::N,luohkká,sere gir
687,Anhöhe::N,tiävá,sere gir
688,Anhöhe::N,poorááš,sere gir
689,Anhöhe::N,ču´lpp,sere gir
690,Anhöhe::N,škâu´ŋŋ,sere gir
691,Anhöhe::N,ка̄ннҌт,sere gir
692,Berg::N,bïerje,kaş
693,Berg::N,várre,kaş
694,Berg::N,várri,kaş
695,Berg::N,vääṛi,kaş
696,Berg::N,vää´rr,kaş
697,Berg::N,те̄ррьм,kaş
698,Gipfel::N,dalvese,sere gir
699,Gipfel::N,tjåhkkå,sere gir
700,Gipfel::N,čohkka,sere gir
701,Gipfel::N,čokke,sere gir
702,Gipfel::N,čå´ǩǩ,sere gir
703,Gipfel::N,ла̄ддҍв,sere gir
704,Höhle::N,beajoe,şikeft
705,Höhle::N,rájgge,şikeft
706,Höhle::N,sluoggo,şikeft
707,Höhle::N,biedju,şikeft
708,Höhle::N,kuovđâšm,şikeft
709,Höhle::N,skuõrr,şikeft
710,Höhle::N,вуэӈӈк,şikeft
711,Abhang::N,boelte,kaş
712,Abhang::N,brijrie,kaş
713,Abhang::N,bállte,kaş
714,Abhang::N,vielti,kaş
715,Abhang::N,luohkká,kaş
716,Abhang::N,viel'tti,kaş
717,Abhang::N,vie´ltt,kaş
718,Abhang::N,луэххк,kaş
719,Quelle::N,aajege,kanî
720,Quelle::N,gaaltije,kanî
721,Quelle::N,ája,kanî
722,Quelle::N,ája,kanî
723,Quelle::N,gáldu,kanî
724,Quelle::N,aajâ,kanî
725,Quelle::N,käldee,kanî
726,Quelle::N,lädd,kanî
727,Quelle::N,käivv,kanî
728,Quelle::N,ка̄ййв,kanî
729,Bach::N,johketje,çem
730,Bach::N,jåhkå,çem
731,Bach::N,jågåsj,çem
732,Bach::N,jogaš,çem
733,Bach::N,aajâ,çem
734,Bach::N,vuäjj,çem
735,Bach::N,вуэйй,çem
736,Fluss::N,johke,çem
737,Fluss::N,johke,rûbar
738,Fluss::N,ædno,çem
739,Fluss::N,ædno,rûbar
740,Fluss::N,jåhkå,çem
741,Fluss::N,jåhkå,rûbar
742,Fluss::N,johka,çem
743,Fluss::N,johka,rûbar
744,Fluss::N,juuhâ,çem
