,Concept_ID,de,eu
186,Ente::N,Ente,ahate
187,Eule::N,Eule,hontza
188,Kranich::N,Kranich,kurrilo
189,Krähe::N,Krähe,bele
190,Kuckuck::N,Kuckuck,kuku
191,Schwan::N,Schwan,beltxarga
192,Fisch::N,Fisch,arrain
193,Barsch::N,Barsch,perka
194,Hecht::N,Hecht,lutxo
195,Schlange[Tier]::N,Schlange,suge
196,Wurm::N,Wurm,har
197,Spinne::N,Spinne,armiarma
198,Ameise::N,Ameise,inurri
199,Laus::N,Laus,zorri
200,Mücke::N,Mücke,eltxo
201,Fliege::N,Fliege,euli
202,Schmetterling::N,Schmetterling,pinpirin
203,Schmetterling::N,Schmetterling,tximeleta
204,Beere::N,Beere,baia
205,Apfel::N,Apfel,sagar
206,Pilz::N,Pilz,onddo
207,Pilz::N,Pilz,perretxiko
208,Zwiebel::N,Zwiebel,tipula
209,Saat::N,Saat,haziak
210,Korn::N,Korn,ale
211,Korn::N,Korn,pikor
212,Heu::N,Heu,belar ondu
213,Schale::N,Schale,azal
214,Grube::N,Grube,hobi
215,Falle::N,Falle,harrapagailu
216,Schlinge::N,Schlinge,bilur
217,Schlinge::N,Schlinge,xedera
218,Spur::N,Spur,lorratz
219,Asche::N,Asche,errauts
220,Dreck::N,Dreck,satsukeria
221,Eisen::N,Eisen,burdina
222,Gold::N,Gold,urre
223,Gold::N,Gold,urregorri
224,Silber::N,Silber,zilar
225,Silber::N,Silber,urrezuri
226,Kohle::N,Kohle,ikatz
227,Glas::N,Glas,beira
228,Lehm::N,Lehm,buztin
229,Sand::N,Sand,harea
230,Sand::N,Sand,hondar
231,Mensch::N,Mensch,gizaki
232,Mann::N,Mann,gizon
233,Frau::N,Frau,andere
234,Frau::N,Frau,emakume
235,Kind::N,Kind,haur
236,Junge::N,Junge,mutil
237,Mädchen::N,Mädchen,neska
238,Familie::N,Familie,sendi
239,Familie::N,Familie,familia
240,Großvater::N,Großvater,aitona
241,Großvater::N,Großvater,aitatxi
242,Großmutter::N,Großmutter,amona
243,Großmutter::N,Großmutter,amatxi
244,Eltern::N,Eltern,gurasoak
245,Vater::N,Vater,aita
246,Mutter::N,Mutter,ama
247,Sohn::N,Sohn,seme
248,Tochter::N,Tochter,alaba
249,Bruder::N,Bruder,neba
250,Bruder::N,Bruder,anaia
251,Schwester::N,Schwester,ahizpa
252,Onkel::N,Onkel,osaba
253,Tante::N,Tante,izeba
254,Ehemann::N,Ehemann,senar
255,Ehefrau::N,Ehefrau,emazte
256,Freude::N,Freude,poz
257,Freude::N,Freude,pozkari
258,Gelächter::N,Gelächter,barre
259,Gelächter::N,Gelächter,karkara
260,Glück::N,Glück,zori
261,Kummer::N,Kummer,xangrin
262,Kummer::N,Kummer,atsekabe
263,Wunsch::N,Wunsch,nahi
264,Wunsch::N,Wunsch,nahikunde
265,Lust::N,Lust,gogo
266,Geist::N,Geist,gogo
267,Gedanke::N,Gedanke,gogoeta
268,Gedächtnis::N,Gedächtnis,oroimen
269,Gedächtnis::N,Gedächtnis,gogoramen
270,Verstand::N,Verstand,adimen
271,Verstand::N,Verstand,ulermen
272,Sinn::N,Sinn,zentzu
273,Grund::N,Grund,zergati
274,Wahrheit::N,Wahrheit,egia
275,Gespräch::N,Gespräch,hizketa
276,Gespräch::N,Gespräch,elkarrizketa
277,Märchen::N,Märchen,ipuin
278,Erzählung::N,Erzählung,edesti
279,Erzählung::N,Erzählung,kontakizun
280,Nachricht::N,Nachricht,albiste
281,Neuigkeit::N,Neuigkeit,berri
282,Name::N,Name,izen
283,Rätsel::N,Rätsel,asmakizun
284,Rede::N,Rede,hitzaldi
285,Rede::N,Rede,mintzaldi
286,Sprache::N,Sprache,hizkuntza
287,Stimme::N,Stimme,ahots
288,Wort::N,Wort,hitz
289,Zeichen::N,Zeichen,agerbide
290,Zeichen::N,Zeichen,agergarri
291,Ruf::N,Ruf,dei
292,Lärm::N,Lärm,zarata
293,Lärm::N,Lärm,harrabots
294,Laut::N,Laut,hots
295,Ton::N,Ton,tonu
296,Ton::N,Ton,soinu
297,Lied::N,Lied,abesti
298,Ruhe::N,Ruhe,nasaitasun
299,Leute::N,Leute,jende
300,Volk::N,Volk,herri
301,Volk::N,Volk,populu
302,Arbeit::N,Arbeit,lan
303,Gast::N,Gast,arrotz
304,Gast::N,Gast,apopilo
305,Geschenk::N,Geschenk,opari
306,Spiel::N,Spiel,jolas
307,Gesellschaft::N,Gesellschaft,gizarte
308,Hilfe::N,Hilfe,helpide
309,Hilfe::N,Hilfe,laguntza
310,Freund::N,Freund,lagun
311,Kamerad::N,Kamerad,adiskide
312,Kamerad::N,Kamerad,lagunkide
313,Angelegenheit::N,Angelegenheit,afera
314,Anzahl::N,Anzahl,kopuru
315,Art::N,Art,mota
316,Stück::N,Stück,puska
317,Teil::N,Teil,atal
318,Hälfte::N,Hälfte,erdi
319,Kreis::N,Kreis,biribilki
320,Kreuz::N,Kreuz,gurutze
321,Linie::N,Linie,linea
322,Strich::N,Strich,marra
323,Abstand::N,Abstand,tarte
324,Entfernung::N,Entfernung,urrunera
325,Gegend::N,Gegend,alderdi
326,Gegend::N,Gegend,eskualde
327,Platz::N,Platz,leku
328,Ort::N,Ort,toki
329,Seite::N,Seite,albo
330,Mitte::N,Mitte,erdi
331,Gegenstand::N,Gegenstand,gauzaki
332,Sache::N,Sache,gauza
333,Rand::N,Rand,ertz
334,Kante::N,Kante,ertz
335,Ecke::N,Ecke,kantoi
336,Spitze::N,Spitze,punta
337,Ende::N,Ende,buru
338,Ende::N,Ende,mutur
339,Loch::N,Loch,zulo
340,Winkel::N,Winkel,zoko
341,Winkel::N,Winkel,bazter
342,Muster::N,Muster,eredu
343,Muster::N,Muster,marrazki
344,Größe::N,Größe,kaizu
345,Größe::N,Größe,tamaina
346,Länge::N,Länge,luzera
347,Höhe::N,Höhe,goiera
348,Höhe::N,Höhe,garaiera
349,Gewicht::N,Gewicht,hazta
350,Menge::N,Menge,kopuru
351,Haufen::N,Haufen,pila
352,Haufen::N,Haufen,mendoi
353,Reihe::N,Reihe,ilara
354,Reihe::N,Reihe,errenkada
355,Boot::N,Boot,potin
356,Boot::N,Boot,txalupa
357,Ruder::N,Ruder,arraun
358,Schlitten::N,Schlitten,lera
359,Schlitten::N,Schlitten,narra
360,Ski::N,Ski,eski
361,Lagerfeuer::N,Lagerfeuer,su
362,Last::N,Last,zama
363,Last::N,Last,karga
364,Gang::N,Gang,ibilera
365,Schritt::N,Schritt,pauso
366,Schritt::N,Schritt,urrats
367,Norden::N,Norden,ipar
368,Norden::N,Norden,iparralde
369,Süden::N,Süden,hego
370,Süden::N,Süden,hegoalde
371,Westen::N,Westen,sartalde
372,Westen::N,Westen,mendebalde
373,Osten::N,Osten,ekialde
374,Osten::N,Osten,sortalde
375,Holz::N,Holz,zur
376,Brett::N,Brett,ohol
377,Platte::N,Platte,lauza
378,Stütze::N,Stütze,irozgarri
379,Stütze::N,Stütze,bermagailu
380,Stange::N,Stange,haga
381,Stock::N,Stock,makila
382,Stab::N,Stab,makila
383,Rohr::N,Rohr,hodi
384,Haus::N,Haus,etxe
385,Heim::N,Heim,etxe
386,Heim::N,Heim,etxaleku
387,Ofen::N,Ofen,berogailu
388,Fußboden::N,Fußboden,zoru
389,Tisch::N,Tisch,mahai
390,Stuhl::N,Stuhl,aulki
391,Wiege::N,Wiege,kuma
392,Wiege::N,Wiege,sehaska
393,Bett::N,Bett,ohe
394,Bett::N,Bett,ohatze
395,Regal::N,Regal,apalategi
396,Kiste::N,Kiste,kutxa
397,Fenster::N,Fenster,leiho
398,Tür::N,Tür,ate
399,Tor::N,Tor,atari
400,Zaun::N,Zaun,hesi
401,Dach::N,Dach,teilatu
402,Leiter::N,Leiter,zurubi
403,Besen::N,Besen,erratz
404,Spaten::N,Spaten,burdinpala
405,Schaufel::N,Schaufel,pala
406,Gabel::N,Gabel,sardexka
407,Löffel::N,Löffel,koilara
408,Messer::N,Messer,aizto
409,Nagel::N,Nagel,iltze
410,Netz::N,Netz,sare
411,Haken::N,Haken,mako
412,Griff::N,Griff,eskutoki
413,Schloss::N,Schloss,sarraila
414,Bild::N,Bild,irudi
415,Figur::N,Figur,figura
416,Puppe::N,Puppe,panpina
417,Puppe::N,Puppe,andrakila
418,Beutel::N,Beutel,zorro
419,Bündel::N,Bündel,azao
420,Bündel::N,Bündel,espal
421,Tasche::N,Tasche,poltsa
422,Eimer::N,Eimer,treska
423,Deckel::N,Deckel,tapa
424,Deckel::N,Deckel,estalki
425,Geschirr::N,Geschirr,baxera
426,Geschirr::N,Geschirr,ontziteria
427,Sack::N,Sack,zaku
428,Tasse::N,Tasse,kikara
429,Topf::N,Topf,ontzi
430,Topf::N,Topf,lapiko
431,Kessel::N,Kessel,pazia
432,Essen::N,Essen,janaldi
433,Nahrung::N,Nahrung,jan
434,Speise::N,Speise,jaki
435,Fleisch::N,Fleisch,okela
436,Fleisch::N,Fleisch,haragi
437,Getreide::N,Getreide,labore
438,Brei::N,Brei,ahi
439,Brei::N,Brei,pure
440,Brot::N,Brot,ogi
441,Scheibe::N,Scheibe,xerra
442,Scheibe::N,Scheibe,pirripita
443,Fett::N,Fett,urin
444,Fett::N,Fett,koipe
445,Butter::N,Butter,gurin
446,Öl::N,Öl,olio
447,Salz::N,Salz,gatz
448,Suppe::N,Suppe,zopa
449,Suppe::N,Suppe,salda
450,Honig::N,Honig,ezti
451,Milch::N,Milch,esne
452,Tee::N,Tee,te
453,Leder::N,Leder,larru
454,Wolle::N,Wolle,artile
455,Stoff::N,Stoff,ehun
456,Nadel::N,Nadel,orratz
457,Nadel::N,Nadel,jostorratz
458,Faden::N,Faden,hari
459,Knopf::N,Knopf,botoi
460,Knoten::N,Knoten,korapilo
461,Farbe::N,Farbe,pintura
462,Kleidung::N,Kleidung,arropa
463,Kleidung::N,Kleidung,jantziak
464,Hemd::N,Hemd,atorra
465,Hemd::N,Hemd,alkandora
466,Kragen::N,Kragen,idun
467,Ärmel::N,Ärmel,mahuka
468,Hose::N,Hose,prakak
469,Hose::N,Hose,galtzak
470,Gürtel::N,Gürtel,gerriko
471,Mütze::N,Mütze,txano
472,Mütze::N,Mütze,txapel
473,Schuh::N,Schuh,oski
474,Schuh::N,Schuh,oinetako
475,Stiefel::N,Stiefel,bota
476,Ring::N,Ring,uztai
477,Band::N,Band,zinta
478,Band::N,Band,xingola
479,Kamm::N,Kamm,orrazi
480,Spiegel::N,Spiegel,mirail
481,Riemen::N,Riemen,uhal
482,Schnur::N,Schnur,lokailu
483,Leine::N,Leine,lotura
484,Decke::N,Decke,burusi
485,Kissen::N,Kissen,kuxin
486,Tuch::N,Tuch,zapi
487,Tuch::N,Tuch,oihal
488,Handtuch::N,Handtuch,eskuzapi
489,Handtuch::N,Handtuch,eskuoihal
490,Kraft::N,Kraft,indar
491,Stärke::N,Stärke,indar
492,Gesundheit::N,Gesundheit,osasun
493,Krankheit::N,Krankheit,eritasun
494,Krankheit::N,Krankheit,gaixotasun
495,Schmerz::N,Schmerz,min
496,Wunde::N,Wunde,zauri
497,Fieber::N,Fieber,sukar
498,Arznei::N,Arznei,osagai
499,Arznei::N,Arznei,sendagai
500,Brücke::N,Brücke,zubi
501,Brunnen::N,Brunnen,putzu
502,Weide::N,Weide,alha
503,Weide::N,Weide,bazkaleku
504,Pfad::N,Pfad,zidor
505,Pfad::N,Pfad,bidexka
506,Weg::N,Weg,bide
507,Straße::N,Straße,errepide
508,Dorf::N,Dorf,herri
509,Stadt::N,Stadt,hiri
510,Brief::N,Brief,gutun
511,Brief::N,Brief,eskutitz
512,Buch::N,Buch,liburu
513,Buchstabe::N,Buchstabe,hizki
514,Zeitung::N,Zeitung,egunkari
515,Leben::N,Leben,bizi
516,Leben::N,Leben,bizitza
517,Tod::N,Tod,herio
518,Tod::N,Tod,heriotza
519,Grab::N,Grab,hobi
520,Grab::N,Grab,hilobi
521,Kirche::N,Kirche,eliza
522,Sünde::N,Sünde,hoben
523,Sünde::N,Sünde,bekatu
524,Gott::N,Gott,jainko
525,Arbeiter::N,Arbeiter,langile
526,Arbeiter::N,Arbeiter,behargin
527,Chef::N,Chef,nagusi
528,Meister::N,Meister,maisu
529,Arzt::N,Arzt,osagile
530,Arzt::N,Arzt,sendagile
531,Lehrer::N,Lehrer,irakasle
532,Geld::N,Geld,diru
533,Geschäft::N,Geschäft,negozio
534,Laden::N,Laden,denda
535,Laden::N,Laden,saltegi
536,Preis::N,Preis,prezio
537,Preis::N,Preis,salneurri
538,Ware::N,Ware,salgai
539,Nutzen::N,Nutzen,onura
540,Nutzen::N,Nutzen,probetxu
541,Reichtum::N,Reichtum,aberastasun
542,Welt::N,Welt,ludi
543,Welt::N,Welt,mundu
544,Land::N,Land,herrialde
545,Staat::N,Staat,estatu
546,König::N,König,errege
547,Macht::N,Macht,botere
548,Grenze::N,Grenze,muga
549,Krieg::N,Krieg,guda
550,Feind::N,Feind,etsai
551,Feind::N,Feind,arerio
552,Gewalt::N,Gewalt,bortxa
553,Gewalt::N,Gewalt,bortizkeria
554,Kampf::N,Kampf,gudu
555,Kampf::N,Kampf,auska
556,Bogen[Waffe]::N,Bogen,arku
557,Pfeil::N,Pfeil,gezi
558,Gewehr::N,Gewehr,fusil
559,Fehler::N,Fehler,huts
560,Fehler::N,Fehler,hutsegin
561,Lüge::N,Lüge,gezur
562,Schaden::N,Schaden,kalte
563,Unglück::N,Unglück,zoritxar
564,Unglück::N,Unglück,zorigaitz
565,Schuld::N,Schuld,erru
566,Alter::N,Alter,adin
567,Schluss::N,Schluss,bukaera
568,Zeit::N,Zeit,aldi
569,Zeit::N,Zeit,denbora
570,Tag::N,Tag,egun
571,Morgen::N,Morgen,goiz
572,Mittag::N,Mittag,eguerdi
573,Abend::N,Abend,arrats
574,Nacht::N,Nacht,gau
575,Woche::N,Woche,aste
576,Monat::N,Monat,hil
577,Jahr::N,Jahr,urte
578,Frühling::N,Frühling,udalehen
579,Sommer::N,Sommer,uda
580,Herbst::N,Herbst,udazken
581,Herbst::N,Herbst,neguantz
582,Winter::N,Winter,negu
583,Januar::N,Januar,urtarril
584,Februar::N,Februar,otsail
585,März::N,März,martxo
586,April::N,April,apiril
587,Mai::N,Mai,maiatz
588,Juni::N,Juni,ekain
589,Juli::N,Juli,uztail
590,August::N,August,abuztu
591,September::N,September,irail
592,Oktober::N,Oktober,urri
593,November::N,November,azaro
594,Dezember::N,Dezember,abendu
595,Montag::N,Montag,astelehen
596,Dienstag::N,Dienstag,astearte
597,Mittwoch::N,Mittwoch,asteazken
598,Donnerstag::N,Donnerstag,ostegun
599,Freitag::N,Freitag,ostiral
600,Samstag::N,Samstag,larunbat
601,Sonntag::N,Sonntag,igande
602,groß::A,groß,handi
603,klein::A,klein,txiki
604,lang::A,lang,luze
605,kurz::A,kurz,labur
606,breit::A,breit,zabal
607,schmal::A,schmal,mehar
608,dicht::A,dicht,sarri
609,dicht::A,dicht,trinko
610,dick[Gegenstand]::A,dick,lodi
611,dünn::A,dünn,mehe
612,fein::A,fein,fin
613,fest::A,fest,tinko
614,flach::A,flach,lau
615,flach::A,flach,ordoki
616,glatt::A,glatt,leun
617,hart::A,hart,gogor
618,weich::A,weich,bigun
619,weich::A,weich,beratz
620,rund::A,rund,biribil
621,spitz::A,spitz,puntadun
622,scharf::A,scharf,zorrotz
623,stumpf::A,stumpf,kamuts
624,schwer::A,schwer,astun
625,schwer::A,schwer,pisutsu
626,schön::A,schön,eder
627,heiß::A,heiß,bero
628,heiß::A,heiß,oso bero
629,warm::A,warm,bero
630,kalt::A,kalt,hotz
631,kühl::A,kühl,hotzil
632,frisch::A,frisch,fresko
633,frisch::A,frisch,hozkirri
634,feucht::A,feucht,heze
635,nass::A,nass,busti
636,trocken::A,trocken,siku
637,trocken::A,trocken,lehor
638,voll::A,voll,bete
639,leer::A,leer,huts
640,offen::A,offen,ireki
641,geschlossen::A,geschlossen,itxita
642,sauber::A,sauber,xahu
643,sauber::A,sauber,garbi
644,schmutzig::A,schmutzig,lohi
645,schmutzig::A,schmutzig,zikin
646,roh::A,roh,gordin
647,reif::A,reif,umo
648,reif::A,reif,heldu
649,lecker::A,lecker,goxo
650,süß::A,süß,goxo
651,bitter::A,bitter,karmin
652,bitter::A,bitter,garratz
653,sauer::A,sauer,mingots
654,hell::A,hell,argi
655,dunkel::A,dunkel,ilun
656,schwarz::A,schwarz,beltz
657,weiß::A,weiß,zuri
658,rot::A,rot,gorri
659,gelb::A,gelb,hori
660,blau::A,blau,urdin
661,grün::A,grün,berde
662,grün::A,grün,musker
663,grau::A,grau,urdin
664,grau::A,grau,urdinabar
665,bunt::A,bunt,koloretsu
666,billig::A,billig,merke
667,teuer::A,teuer,garesti
668,wertvoll::A,wertvoll,baliotsu
669,blind::A,blind,itsu
670,taub::A,taub,gor
671,kräftig::A,kräftig,kementsu
672,stark::A,stark,bizkor
673,stark::A,stark,indartsu
674,schwach::A,schwach,ahul
675,schwach::A,schwach,indargabe
676,fett::A,fett,gizen
677,schlank::A,schlank,lerden
678,hübsch::A,hübsch,polit
679,böse::A,böse,tzar
680,böse::A,böse,gaizto
681,dumm::A,dumm,lelo
682,dumm::A,dumm,pello
683,faul::A,faul,nagi
684,faul::A,faul,alfer
685,fleißig::A,fleißig,maratz
686,fleißig::A,fleißig,lanzale
687,geizig::A,geizig,zeken
688,geizig::A,geizig,zikoitz
689,klug::A,klug,zuhur
690,geschickt::A,geschickt,trebe
691,geschickt::A,geschickt,antzetsu
692,lieb::A,lieb,maite
693,lieb::A,lieb,laztan
694,lustig::A,lustig,alaitsu
695,sanft::A,sanft,eme
696,sanft::A,sanft,ezti
697,hungrig::A,hungrig,gose
698,krank::A,krank,eri
699,krank::A,krank,gaixo
700,nackt::A,nackt,biluzi
701,traurig::A,traurig,itun
702,traurig::A,traurig,betilun
703,lebendig::A,lebendig,bizirik
704,gut::A,gut,on
705,schlecht::A,schlecht,txar
706,richtig::A,richtig,zuzen
707,schlimm::A,schlimm,larri
708,wahr::A,wahr,egiazko
709,alt::A,alt,zahar
710,neu::A,neu,berri
711,ehemalig::A,ehemalig,lehengo
712,alt[Lebewesen]::A,alt,adindun
713,jung::A,jung,gazte
714,arm::A,arm,txiro
715,arm::A,arm,behartsu
716,reich::A,reich,dirudun
717,bekannt::A,bekannt,ezagun
718,berühmt::A,berühmt,entzun
719,berühmt::A,berühmt,ospetsu
720,fremd::A,fremd,arrotz
721,verschieden::A,verschieden,ezberdin
722,verschieden::A,verschieden,desberdin
723,nah::A,nah,hurre
724,nah::A,nah,hurbil
725,fern::A,fern,urrun
726,linker::A,linker,ezker
727,rechter::A,rechter,eskuin
728,anderer::A,anderer,beste
729,erster::A,erster,lehen
730,erster::A,erster,aurren
731,zweiter::A,zweiter,bigarren
732,dritter::A,dritter,hirugarren
733,letzter::A,letzter,azken
734,letzter::A,letzter,hondar
735,allein::ADV,allein,bakarrik
736,auf einmal::ADV,auf einmal,batera
737,zusammen::ADV,zusammen,elkarrekin
738,lange::ADV,lange,luzaro
739,plötzlich::ADV,plötzlich,bat-batean
740,sofort::ADV,sofort,berehala
741,später::ADV,später,gero
742,jetzt::ADV,jetzt,orain
743,heute::ADV,heute,gaur
744,morgen::ADV,morgen,bihar
745,bald::ADV,bald,aurki
746,bald::ADV,bald,laster
747,dann::ADV,dann,ondoren
748,gestern::ADV,gestern,atzo
749,einst::ADV,einst,antzina
750,damals::ADV,damals,orduan
751,danach::ADV,danach,gerora
752,danach::ADV,danach,ondoren
753,vorher::ADV,vorher,lehenago
754,zuerst::ADV,zuerst,aurrena
755,zuerst::ADV,zuerst,lehenbizi
756,einmal::ADV,einmal,behin
757,einmal::ADV,einmal,aldi bat
758,manchmal::ADV,manchmal,batzuetan
759,manchmal::ADV,manchmal,zenbaitetan
760,oft::ADV,oft,maiz
761,oft::ADV,oft,askotan
762,immer::ADV,immer,beti
763,niemals::ADV,niemals,inoiz ez
764,niemals::ADV,niemals,sekula ez
765,hier::ADV,hier,hemen
766,hierhin::ADV,hierhin,hona
767,von hier::ADV,von hier,hemendik
768,von hier::ADV,von hier,honetatik
769,dort::ADV,dort,han
770,dorthin::ADV,dorthin,hara
771,geradeaus::ADV,geradeaus,artez
772,vorwärts::ADV,vorwärts,aurrera
773,rückwärts::ADV,rückwärts,atzera
774,rückwärts::ADV,rückwärts,atzerantz
775,zurück::ADV,zurück,atzera
776,unten::ADV,unten,behean
777,hinab::ADV,hinab,behera
778,hinab::ADV,hinab,beherantz
779,oben::ADV,oben,goian
780,hinauf::ADV,hinauf,gora
781,hinauf::ADV,hinauf,gorantz
782,überall::ADV,überall,edonon
783,nicht::ADV,nicht,ez
784,ein wenig::ADV,ein wenig,apur bat
785,ein wenig::ADV,ein wenig,pixka bat
786,kaum::ADV,kaum,ozta
787,kaum::ADV,kaum,nekez
788,sehr::ADV,sehr,oso
789,so::ADV,so,hala
790,so::ADV,so,honela
791,noch::ADV,noch,oraindik
792,nur::ADV,nur,bakarrik
793,schon::ADV,schon,ja
794,schon::ADV,schon,jada
795,wieder::ADV,wieder,berriro
796,vergebens::ADV,vergebens,alferrik
797,vor::PRP,vor,aurrean
798,hinter::PRP,hinter,ostean
