,Concept_ID,mdf,sk
799,morgen::ADV,ва́нды,zajtra
800,bald::ADV,курок,skoro
801,dann::ADV,меле,nato
802,dann::ADV,меле,potom
803,dann::ADV,сяда меле,nato
804,dann::ADV,сяда меле,potom
805,gestern::ADV,ися́к,včera
806,einst::ADV,весть,kedysi
807,einst::ADV,весть,niekedy
808,einst::ADV,мзя́рда-бди,kedysi
809,einst::ADV,мзя́рда-бди,niekedy
810,damals::ADV,эста,vtedy
811,danach::ADV,меле,potom
812,danach::ADV,меле,podľa toho
813,vorher::ADV,инголи,napred
814,vorher::ADV,инголи,predtým
815,zuerst::ADV,ва́сенда,najprv
816,einmal::ADV,весть,raz
817,einmal::ADV,весть,jedenkrát
818,manchmal::ADV,лия́ста,občas
819,manchmal::ADV,лия́ста,niekedy
820,manchmal::ADV,ко́ста-ко́ста,občas
821,manchmal::ADV,ко́ста-ко́ста,niekedy
822,oft::ADV,си́деста,často
823,immer::ADV,фалу,vždy
824,immer::ADV,фалу,ustavične
825,immer::ADV,най,vždy
826,immer::ADV,най,ustavične
827,niemals::ADV,аф мзя́рдонга,nikdy
828,hier::ADV,тяса,tu
829,hierhin::ADV,сей,sem
830,hierhin::ADV,сей,tade
831,hierhin::ADV,тяза,sem
832,hierhin::ADV,тяза,tade
833,von hier::ADV,тя́ста,odtiaľto
834,dort::ADV,тоса,tam
835,dorthin::ADV,тов,ta
836,dorthin::ADV,тов,tam
837,dorthin::ADV,тоза,ta
838,dorthin::ADV,тоза,tam
839,geradeaus::ADV,ви́деста,rovno
840,geradeaus::ADV,ви́деста,priamo
841,vorwärts::ADV,и́нголи,napred
842,rückwärts::ADV,ме́ки,nazad
843,zurück::ADV,ме́ки,späť
844,zurück::ADV,ме́ки,naspäť
845,unten::ADV,ала,dolu
846,unten::ADV,ала,naspodku
847,hinab::ADV,алу,dolu
848,oben::ADV,вяре,hore
849,oben::ADV,вяре,navrchu
850,hinauf::ADV,вяри,hore
851,hinauf::ADV,вяри,navrch
852,überall::ADV,се́мбе ва́стова,všade
853,nicht::ADV,аф,nie
854,ein wenig::ADV,аф лама,trocha
855,kaum::ADV,а́ньцек,ledva
856,sehr::ADV,пяк,veľmi
857,so::ADV,ста́не,tak
858,so::ADV,ста́не,takto
859,noch::ADV,нинге,ešte
860,nur::ADV,аньцек,len
861,schon::ADV,ни,už
862,wieder::ADV,та́га,zasa
863,vergebens::ADV,стак,márne
864,vergebens::ADV,стак,nadarmo
865,vor::PRP,инголе,pred
866,hinter::PRP,фтала,za
867,hinter::PRP,мельге,za
868,unter::PRP,ала,pod
869,durch::PRP,пачк,cez
870,neben::PRP,ваксса,pri
871,neben::PRP,ваксса,vedľa
872,zwischen::PRP,ёткса,medzi
873,wegen::PRP,сюнеда,pre
874,wegen::PRP,сюнеда,kvôli
875,dies::PRN,тя,to
876,dies::PRN,тя,táto
877,das::PRN,ся,to
878,das::PRN,тона,to
879,alles::PRN,сембе,všetko
880,ich::PRN,мон,ja
881,du::PRN,тон,ty
882,er::PRN,сон,on
883,wir::PRN,минь,my
884,ihr::PRN,тинь,vy
885,sie::PRN,синь,oni
886,was::FPRN,мезе,čo
887,wer::FPRN,кие,kto
888,wo::FADV,коса,kde
889,wohin::FADV,ков,kam
890,wohin::FADV,коза,kam
891,wie::FADV,ко́да,ako
892,warum::FADV,мес,prečo
893,wieviel::FNUM,мзя́ра,koľko
894,eins::NUM,фкя,jeden
895,zwei::NUM,кафта,dva
896,drei::NUM,колма,tri
897,vier::NUM,ниле,štyri
898,fünf::NUM,вете,päť
899,sechs::NUM,кота,šesť
900,sieben::NUM,сисем,sedem
901,acht::NUM,кафкса,osem
902,neun::NUM,ве́йхкса,deväť
903,zehn::NUM,кемонь,desať
904,elf::NUM,кефкие,jedenásť
905,zwölf::NUM,кемгафтува,dvanásť
906,zwanzig::NUM,комсь,dvadsať
907,dreißig::NUM,колмогемонь,tridsať
908,vierzig::NUM,нильге́монь,štyridsať
909,fünfzig::NUM,ве́дьгемонь,päťdesiat
910,sechzig::NUM,ко́дгемонь,šesťdesiat
911,siebzig::NUM,сизьге́монь,sedemdesiat
912,achtzig::NUM,ка́фксогемонь,osemdesiat
913,neunzig::NUM,ве́йхксогемонь,deväťdesiat
914,hundert::NUM,сяда,sto
915,tausend::NUM,тёжянь,tisíc
916,und::CNJ,и,i
917,und::CNJ,дъ,i
918,oder::CNJ,или,alebo
919,oder::CNJ,али,alebo
920,stehen::V,а́щемс стя́да,stáť
921,sitzen::V,ащемс озада,sedieť
922,liegen::V,ма́дозь а́щемс,ležať
923,hängen::V,нюрьгомс,visieť
924,werden::V,арамс,stať sa
925,werden::V,тиевомс,stať sa
926,passieren::V,лисэмс,stať sa
927,passieren::V,эвондамс,stať sa
928,beginnen::V,ушедомс,začať sa
929,enden::V,лоткамс,končiť sa
930,wechseln::V,по́лафнемс,meniť sa
931,aufgehen[Sonne]::V,стямс,vychádzať
932,aufgehen[Sonne]::V,лисемс,vychádzať
933,untergehen[Sonne]::V,валгомс,zapadnúť
934,scheinen[Sonne]::V,ва́лдоптомс,svietiť
935,donnern::V,торамс,hrmieť
936,wehen::V,уфа́мс,viať
937,strömen::V,шудемс,prúdiť
938,fließen::V,шудемс,tiecť
939,sich drehen::V,шаромс,točiť sa
940,sich drehen::V,шаромс,krútiť sa
941,schwanken::V,якамс,kolísať
942,schwanken::V,якамс,klátiť sa
943,schwingen::V,люксемс,kývať sa
944,schwingen::V,люксемс,chvieť sa
945,schwingen::V,нюрьсемс,kývať sa
946,schwingen::V,нюрьсемс,chvieť sa
947,fallen::V,прамс,padať
948,fallen::V,прашендомс,padať
949,brennen::V,паломс,páliť
950,brennen::V,паломс,horieť
951,rauchen::V,качадомс,dymiť sa
952,regnen::V,пиземс,pršať
953,gefrieren::V,эйндамс,zamrznút
954,gefrieren::V,кельмомс,zamrznút
955,tauen::V,соламс,taviť sa
956,schmelzen::V,соламс,taviť sa
957,trocknen::V,коськомс,schnúť
958,sieden::V,лакамс,vrieť
959,faulen::V,наксадомс,hniť
960,verfaulen::V,наксадомс,zhniť
961,reißen::V,сязевомс,pretrhnúť sa
962,versinken::V,ваямс,zapadnúť
963,versinken::V,ваямс,potopiť sa
964,vergehen::V,ётамс,plynúť
965,erscheinen::V,эвондамс,objaviť sa
966,verschwinden::V,юма́мс,zmiznúť
967,sinken::V,валгомс,klesať
968,abnehmen::V,киремс,ubúdať
969,zunehmen::V,ламокстомс,pribúdať
970,zunehmen::V,рашнемс,pribúdať
971,steigen::V,кеподемс,stúpať
972,wachsen::V,касомс,rásť
973,glänzen::V,цинзелдомс,jagať sa
974,glänzen::V,цинзелдомс,lesknúť sa
975,glänzen::V,цифордомс,jagať sa
976,glänzen::V,цифордомс,lesknúť sa
977,funkeln::V,ци́фтордомс,iskriť sa
978,lärmen::V,жалнамс,lomoziť
979,läuten::V,гайфтемс,cengať
980,klingeln::V,гайфтемс,zvoniť
981,klirren::V,ка́нзеркшнемс,rinčať
982,brausen::V,жоледемс,hučať
983,rauschen::V,вжнамс,šumieť
984,rauschen::V,гамнамс,šumieť
985,klingen::V,кайгомс,znieť
986,klingen::V,кайгомс,zvoniť
987,bellen::V,ува́мс,štekať
988,bellen::V,ува́мс,brechať
989,heulen::V,сувомс,vyť
990,heulen::V,урнамс,vyť
991,blasen::V,уфа́мс,duť
992,blasen::V,уфа́мс,fúkať
993,pfeifen::V,вяшкомс,pískať
994,pfeifen::V,вяшкомс,hvízdať
995,schreien::V,пешкодомс,kričať
996,stöhnen::V,куфцемс,stenať
997,zittern::V,таромс,triasť sa
998,leben::V,эрямс,žiť
999,geboren werden::V,шачемс,narodiť sa
1000,atmen::V,ажнамс,dýchať
1001,trinken::V,симомс,piť
1002,essen::V,ярхцамс,jesť
1003,schlucken::V,нилемс,zhltnuť
1004,müde werden::V,сиземс,unaviť sa
1005,einschlafen::V,матодовомс,usnúť
1006,einschlafen::V,матодовомс,zaspať
1007,schlafen::V,удомс,spať
1008,aufwachen::V,съргоземс,zobudiť sa
1009,aufstehen::V,стямс,vstať
1010,sich erholen::V,ваймосемс,zotavovať sa
1011,sich erholen::V,ваймосемс,oddýchovať si
1012,krank werden::V,сярядькстомс,ochorieť
1013,krank sein::V,сярядемс,chorieť
1014,krank sein::V,сярядемс,byť chorý
1015,schmerzen::V,сярядемс,bolieť
1016,husten::V,козомс,kašľať
1017,genesen::V,пъ́чкамс,uzdraviť sa
1018,sterben::V,куломс,umrieť
1019,sterben::V,куломс,zomrieť
1020,umkommen::V,юма́мс,zahynúť
1021,sich bewegen::V,шаштомс,pohybovať sa
1022,sich rühren::V,сърхка́мс,hnúť sa
1023,sich erheben::V,стямс,zdvihnúť sa
1024,sich setzen::V,озамс,sadnúť si
1025,hinfallen::V,прамс,spadnúť
1026,hinfallen::V,сяворемс,spadnúť
1027,laufen::V,якамс,bežať
1028,schreiten::V,молемс,kráčať
1029,schreiten::V,аськолямс,kráčať
1030,spazierengehen::V,якамс,prechádzať sa
1031,eilen::V,эряскодомс,súriť
1032,sich beeilen::V,эряскодомс,ponáhľať sa
1033,sausen::V,лиемс,hučať
1034,rennen::V,арнемс,bežať
1035,springen::V,комотнемс,skákať
1036,klettern::V,ку́цемс,liezť
1037,schaukeln::V,нюрямс,húpať
1038,schaukeln::V,нюрямс,hojdať
1039,kriechen::V,шаштомс комада,liezť
1040,kriechen::V,шаштомс комада,plaziť sa
1041,schwimmen::V,уемс,plávať
1042,tauchen::V,юпиемс,ponoriť sa
1043,tauchen::V,чёпафнемс,ponoriť sa
1044,rudern::V,па́немс ве́неж,veslovať
1045,fahren::V,ардомс,ísť
1046,fahren::V,ардомс,jazdiť
1047,fliegen::V,лиемс,letieť
1048,gehen::V,молемс,ísť
1049,weggehen::V,тумс,odísť
1050,weggehen::V,тумс,odchádzať
1051,abfahren::V,тумс,odcestovať
1052,anhalten::V,лоткамс,zadržať sa
1053,anhalten::V,лоткамс,zastaviť sa
1054,hineingehen::V,сува́мс,vchádzať
1055,eintreten::V,сува́мс,vojsť
1056,eintreten::V,сува́мс,vstúpiť
1057,kommen::V,самс,prísť
1058,ankommen::V,самс,prísť
1059,ankommen::V,самс,doraziť
1060,ankommen::V,пачкодемс,prísť
1061,ankommen::V,пачкодемс,doraziť
1062,zurückkommen::V,мърдамс,vrátiť sa
1063,bleiben::V,иля́домс,ostať
1064,bleiben::V,иля́домс,zostať
1065,warten::V,учемс,čakať
1066,erwarten::V,учемс,očakávať
1067,suchen::V,вешемс,hľadať
1068,finden::V,мумс,nájsť
1069,versuchen::V,варчсемс,skúsiť
1070,versuchen::V,варчсемс,pokúsiť sa
1071,vorbereiten::V,анокламс,pripraviť
1072,lieben::V,кельгомс,ľúbiť
1073,lieben::V,кельгомс,milovať
1074,mögen::V,кельгомс,mať rád
1075,lachen::V,рахамс,smiať sa
1076,lachen::V,рахсемс,smiať sa
1077,rühren::V,токамс седи,dojať
1078,weinen::V,авардемс,plakať
1079,schimpfen::V,сюцемс,nadávať
1080,sich ärgern::V,кяжиямс,hnevať sa
1081,sich ärgern::V,кяжиямс,zlostiť sa
1082,sich fürchten::V,пелемс,báť sa
1083,fürchten::V,пелемс,báť sa
1084,fliehen::V,ворьгодемс,utekať
1085,flüchten::V,ша́домс,utiecť
1086,flüchten::V,во́рьгодемс,utiecť
1087,sehen::V,няемс,vidieť
1088,anschauen::V,ваномс,pozrieť sa na
1089,ansehen::V,ваномс,pozrieť
1090,hören::V,марямс,počúvať
1091,zuhören::V,ку́лхдоньомс,počúvať
1092,probieren::V,варжамс,ochutnať
1093,riechen::V,никса́мс,ňuchať
1094,fühlen::V,марямс,cítiť
1095,fühlen::V,марямс,pociťovať
1096,scheinen::V,ня́евомс,zdať sa
1097,zu sehen sein::V,ня́евомс,byť vidieť
1098,vernehmen::V,марямс,počuť
1099,frieren::V,паломс,mrznúť
1100,frieren::V,паломс,oziabať
1101,frieren::V,кельмомс,mrznúť
1102,frieren::V,кельмомс,oziabať
1103,tun::V,тиемс,robiť
1104,können::V,маштомс,môcť
1105,wollen::V,-не-,chcieť
1106,anfangen::V,ушедомс,začať
1107,beenden::V,аде́ламс,skončiť
1108,aufhören::V,лоткамс,prestať
1109,gelingen::V,удалакшнемс,podariť sa
1110,geraten::V,лисемс,dariť sa
1111,öffnen::V,панжемс,otvoriť
1112,schließen::V,сёлгомс,zavrieť
1113,stellen::V,путомс,postaviť
1114,setzen::V,озафнемс,posadiť
1115,setzen::V,озавтнемс,posadiť
1116,legen::V,путомс,klásť
1117,legen::V,путомс,položiť
1118,berühren::V,токамс,dotykať sa
1119,verbinden::V,сотомс,spojiť
1120,bedecken::V,комачамс,pokryť
1121,bedecken::V,вельхтямс,pokryť
1122,aufhängen::V,повфтамс,zavesiť
1123,anzünden::V,крьвя́стемс,zapáliť
1124,aufheben::V,кеподемс,zdvihnúť
1125,aufheben::V,касфтомс,zdvihnúť
1126,zurücklassen::V,ка́домс,zanechať
1127,verlieren::V,юма́фтомс,stratiť
1128,fallen lassen::V,прафтомс,pustiť
1129,machen::V,тиемс,robiť
1130,herstellen::V,анокламс,vyrobiť
1131,bauen::V,путомс,stavať
1132,bauen::V,путомс,budovať
1133,reparieren::V,петемс,opraviť
1134,verbessern::V,цебярьгофтомс,zlepšiť
1135,ändern::V,полафтомс,zmeniť
1136,ändern::V,полафтомс,preinačiť
1137,graben::V,шу́вомс,ryť
1138,graben::V,шу́вомс,kopať
1139,graben::V,та́ргамс,ryť
1140,graben::V,та́ргамс,kopať
1141,beugen::V,мяндемс,ohnúť
1142,biegen::V,комафтомс,ohnúť
1143,drehen::V,шо́вамс,točiť
1144,drehen::V,шо́вамс,krútiť
1145,drehen::V,ша́рфнемс,točiť
1146,drehen::V,ша́рфнемс,krútiť
1147,wenden::V,ша́рфтомс,obrátiť
1148,wenden::V,ша́рфтомс,prevrátiť
1149,umdrehen::V,шарфтомс,otočiť
1150,umdrehen::V,шарфтомс,obrátiť
1151,heben::V,ке́подемс,dvíhať
1152,heben::V,ке́подемс,povzniesť
1153,hochheben::V,ке́подемс,zdvihnúť
1154,hochheben::V,ка́сфтомс,zdvihnúť
1155,ergreifen::V,фатямс,uchopiť sa
1156,halten::V,кирдемс,držať
1157,drücken::V,люпшта́мс,tisnúť
1158,schieben::V,шашфтомс,posunovať
1159,kratzen::V,а́нгорямс,škrabať
1160,kratzen::V,киськоря́мс,škrabať
1161,lecken::V,нолсемс,lízať
1162,beißen::V,сускомс,kúsať
1163,abreißen::V,сяземс,odtrhnúť
1164,abschneiden::V,керомс,odrezať
1165,abschneiden::V,керомс,odkrojiť
1166,binden::V,сотомс,zaviazať
1167,binden::V,сотомс,priviazať
1168,stecken::V,сялгомс,strčiť
1169,brechen::V,си́ннемс,zlomiť
1170,brechen::V,ка́лафтомс,zlomiť
1171,klopfen::V,чакамс,tĺcť
1172,klopfen::V,чакамс,klopať
1173,klopfen::V,чакиемс,tĺcť
1174,klopfen::V,чакиемс,klopať
1175,hauen::V,шавомс,nabiť
1176,hauen::V,пиксомс,nabiť
1177,kleben::V,пе́тфнемс,lepiť
1178,kleben::V,пе́тфнемс,nalepiť
1179,reiben::V,шо́вамс,trieť
1180,streichen::V,вадемс,namazať
1181,schleifen::V,шо́вамс,ostríť
1182,schneiden::V,керомс,rezať
1183,schneiden::V,керомс,strihať
1184,rütteln::V,та́рфтомс,triasť
1185,rütteln::V,та́рфтомс,lomcovať
1186,schütteln::V,шука́демс,triasť
1187,schütteln::V,шука́демс,potriasť
1188,schwenken::V,яфодемс,mávať
1189,schütten::V,каямс,sypať
1190,schütten::V,нюрьхтя́мс,sypať
1191,füllen::V,пяшкодемс,plniť
1192,einwickeln::V,тапардамс,zabaliť
1193,tragen::V,кандомс,niesť
1194,schleppen::V,ускомс,vliecť
1195,ziehen::V,ускомс,ťahať
1196,aufbewahren::V,ванфтомс,uložiť
1197,aufbewahren::V,ванфтомс,uschovať
1198,werfen::V,ёрямс,hodiť
1199,werfen::V,ёрямс,vrhnúť
1200,fangen::V,кунда́мс,chytať
1201,packen::V,фатямс,baliť
1202,packen::V,фатямс,chytiť
1203,verstecken::V,кяшемс,skryť
1204,verstecken::V,кяшемс,schovať
1205,teilen::V,явомс,podeliť
1206,teilen::V,явомс,rozdeliť
1207,schicken::V,кучемс,posielať
1208,bringen::V,кандомс,priniesť
1209,bringen::V,пачфтемс,priniesť
1210,hinzufügen::V,пу́томс та́га,pripojiť
1211,hinzufügen::V,ма́ксомс та́га,pripojiť
1212,bekommen::V,сявомс,dostať
1213,erhalten::V,сявомс,prijať
1214,nehmen::V,сявомс,vziať
1215,wählen::V,ко́чкамс,voliť
1216,auswählen::V,кочкамс,vybrať
1217,auswählen::V,кочкамс,vyvoliť
1218,bewahren::V,ванфтомс,zachovať
1219,behindern::V,шорямс,zavadzať
1220,behindern::V,шорямс,byť v ceste
1221,verderben::V,коламс,skaziť
1222,verderben::V,гастямс,skaziť
1223,beschädigen::V,тиендемс зиян,ublížiť
1224,beschädigen::V,тиендемс зиян,poškodiť
1225,zerbrechen::V,тапамс,rozbiť
1226,zerbrechen::V,тапамс,prelomiť
1227,zerreißen::V,сяземс,pretrhnúť
1228,zerstören::V,ка́лафтомс,zničiť
1229,verbrennen::V,пълхта́мс,spáliť
1230,geben::V,ма́ксомс,dať
1231,reichen::V,максомс,podať
1232,schenken::V,каземс,darovať
1233,versprechen::V,ма́ксомс вал,sľúbiť
1234,wünschen::V,арьсемс,želať
1235,loben::V,шна́мс,chváliť
1236,küssen::V,палсемс,bozkať
1237,wiegen::V,нюря́фтомс,kolísať
1238,zudecken::V,вельхтямс,prikryť
1239,wecken::V,стя́фтомс,zobudiť
1240,wecken::V,съ́ргозьфтемс,zobudiť
1241,zeigen::V,няфтемс,ukázať
1242,führen::V,вятемс,viesť
1243,lehren::V,тонафтомс,učiť
1244,unterrichten::V,тонафтомс,vyučovať
1245,aufziehen::V,касфтомс,vychovať
1246,leiten::V,вятемс,viesť
1247,antreiben::V,вятемс,popudiť
1248,lassen::V,кошардомс,dať
1249,einladen::V,тердемс,pozvať
1250,einladen::V,тердемс,povolať
1251,einladen::V,серьгядемс,pozvať
1252,einladen::V,серьгядемс,povolať
1253,vereinigen::V,пуроптомс,spojiť
1254,vereinigen::V,пуроптомс,zjednotiť
1255,vereinigen::V,кочкамс марса,spojiť
1256,vereinigen::V,кочкамс марса,zjednotiť
1257,besuchen::V,варжамс,navštíviť
1258,treffen::V,васьфтомс,stretnúť
1259,sich versammeln::V,кочкавомс,zhromaždiť sa
1260,spielen::V,налхксемс,hrať
1261,singen::V,морамс,spievať
1262,tanzen::V,кштимс,tancovať
1263,sich trennen::V,явомс,rozísť sa
1264,verlassen::V,кадондомс,opustiť
1265,retten::V,идемс,zachrániť
1266,retten::V,араламс,zachrániť
1267,bewachen::V,ваномс,strážiť
1268,schützen::V,а́раламс,chrániť
1269,verteidigen::V,а́раламс,brániť
1270,sich schlagen::V,тюремс,biť sa
1271,schießen::V,ляцемс,streliť
1272,schießen::V,ляцемс,strieľať
1273,siegen::V,сяськомс,zvíťaziť
1274,ärgern::V,кяжияфтомс,hnevať
1275,ärgern::V,кяжияфтомс,zlostiť
1276,schlagen::V,токамс,biť
1277,schlagen::V,токамс,udrieť
1278,treten::V,тапамс,kopnúť
1279,stechen::V,пупамс,bodnúť
1280,stechen::V,пупамс,pichnúť
1281,stechen::V,сялгомс,bodnúť
1282,stechen::V,сялгомс,pichnúť
1283,stoßen::V,тостядемс,udrieť
1284,stehlen::V,саламс,kradnúť
1285,stören::V,шорсемс,vyrušiť
1286,belästigen::V,токсамс,obťažovať
1287,belästigen::V,аф кадомс ваймама,obťažovať
1288,verbergen::V,кяшемс,skryť
1289,täuschen::V,васькафтомс,sklamať
1290,täuschen::V,кяльготнемс,sklamať
1291,betrügen::V,васькафнемс,klamať
1292,betrügen::V,васькафнемс,podvádzať
1293,töten::V,шавомс,zabiť
1294,töten::V,шавомс,usmrtiť
1295,töten::V,аде́ламс,zabiť
1296,töten::V,аде́ламс,usmrtiť
1297,wohnen::V,эрямс,bývať
1298,arbeiten::V,покодемс,pracovať
1299,sammeln::V,кочкамс,zbierať
1300,sammeln::V,пу́роптомс,zbierať
1301,pflücken::V,фатнемс,trhať
1302,pflücken::V,фатнемс,oberať
1303,pflücken::V,нотфнемс,trhať
1304,pflücken::V,нотфнемс,oberať
1305,jagen::V,кунда́мс,poľovať
1306,fischen::V,калонь кунда́мс,loviť ryby
1307,fischen::V,калонь кунда́мс,chytať ryby
1308,fassen::V,кунда́мс,uloviť
1309,hüten::V,ваномс,pásť
1310,treiben::V,панемс,hnať
1311,anbinden::V,сотомс,priviazať
1312,füttern::V,трямс,kŕmiť
1313,füttern::V,а́ндомс,kŕmiť
1314,melken::V,потямс,dojiť
1315,hacken::V,лазондомс,seknúť
1316,gießen::V,валомс,polievať
1317,reifen::V,кенеремс,dozrieť
1318,zubereiten::V,анокламс,pripraviť
1319,kochen::V,пидемс,variť
1320,backen::V,пидемс,piecť
1321,backen::V,пидемс,smažiť
1322,braten::V,пуштомс,piecť
1323,braten::V,пуштомс,pražiť
1324,umrühren::V,шорямс,pomiešať
1325,stricken::V,кодамс,pliesť
1326,nähen::V,стамс,šiť
1327,färben::V,а́рхтомс,zafarbiť
1328,reinigen::V,ва́ткамс,čistiť
1329,reinigen::V,а́роптомс,čistiť
1330,waschen::V,муськомс,myť
1331,abwischen::V,нардамс,utrieť
1332,spülen::V,оргалдомс,vyplachovať
1333,fegen::V,тяемс,zametať
1334,kehren::V,тяемс,zametať
1335,baden::V,э́шелямс,kúpať sa
1336,sich waschen::V,штамс,umývať sa
1337,ausziehen::V,кайсефтемс,zobliecť
1338,anziehen::V,ща́фтомс,obliecť
1339,sich anziehen::V,щамс,obliecť sa
1340,kämmen::V,се́ендемс,česať
1341,schmücken::V,на́ряжамс,ozdobiť
1342,schmücken::V,ма́зоптомс,ozdobiť
1343,sagen::V,азомс,povedať
1344,sagen::V,мярьгомс,povedať
1345,sprechen::V,корхтамс,hovoriť
1346,reden::V,корхнемс,rozprávať
1347,sich unterhalten::V,корхнемс,rozprávať sa
1348,fragen::V,ки́зефтемс,spýtať sa
1349,bitten::V,а́намс,prosiť
1350,bitten::V,ве́шемс,prosiť
1351,erzählen::V,а́зондомс,rozprávať
1352,mitteilen::V,азомс,oznámiť
1353,nennen::V,лемдемс,nazvať
1354,nennen::V,лемдемс,menovať
1355,nennen::V,путомс лем,nazvať
1356,nennen::V,путомс лем,menovať
1357,rufen::V,серьгядемс,volať
1358,rufen::V,серьгядемс,zavolať
1359,prahlen::V,шна́фтомс пря́,vystatovať sa
1360,übersetzen::V,ётафтомс,preložiť
1361,denken::V,арьсемс,myslieť
1362,glauben::V,кемамс,veriť
1363,bemerken::V,ня́емс,podotknuť
1364,bemerken::V,ня́емс,spozorovať
1365,erkennen::V,содамс,poznať
1366,begreifen::V,сатомс,pochopiť
1367,begreifen::V,сатомс,porozumieť
1368,verstehen::V,шарьхкодемс,rozumieť
1369,lernen::V,тонафнемс,učiť sa
1370,wissen::V,со́дамс,vedieť
1371,sich erinnern an::V,лятфтамс,pamätať si na
1372,vergessen::V,юкстамс,zabudnuť
1373,messen::V,ункснемс,merať
1374,zählen::V,лу́вомс,počítať
1375,zählen::V,а́рьсемс,počítať
1376,rechnen::V,лувомс,rátať
1377,rechnen::V,лувомс,počítať
1378,lesen::V,лувомс,čítať
1379,lesen::V,морафтомс,čítať
1380,malen::V,рисова́ндамс,maľovať
1381,zeichnen::V,рисова́ндамс,kresliť
1382,schreiben::V,сёрмадомс,písať
1383,besitzen::V,улемс азоркс,mať
1384,besitzen::V,улемс азоркс,vlastniť
1385,kaufen::V,рамамс,kúpiť
1386,verkaufen::V,мимс,predať
1387,bezahlen::V,пандомс,zaplatiť
1388,zahlen::V,па́ндомс,platiť
1389,beherrschen::V,азорондамс,ovládať
1390,ertragen::V,кирдемс,znášať
1391,ertragen::V,кирдемс,vydržať
1392,Netz::N,,sieť
