,Concept_ID,lv,myv
1124,Lehrer::N,велӧдысь,тонавтыця
1125,Lehrer::N,skolotājs,учитель
1126,Lehrer::N,skolotājs,тонавтыця
1127,Geld::N,сьӧм,ярмак
1128,Geld::N,nauda,ярмак
1129,Geschäft::N,удж,ладязь тев
1130,Geschäft::N,bizness,ладязь тев
1131,Geschäft::N,darījums,ладязь тев
1132,Laden::N,вузасянін,лавка
1133,Laden::N,bode,лавка
1134,Laden::N,veikals,лавка
1135,Preis::N,дон,питне
1136,Preis::N,cena,питне
1137,Ware::N,тӧвар,миевкс
1138,Ware::N,тӧвар,рамавкс
1139,Ware::N,prece,миевкс
1140,Ware::N,prece,рамавкс
1141,Nutzen::N,воӧм,паро
1142,Nutzen::N,воӧм,лезэ
1143,Nutzen::N,выгӧда,паро
1144,Nutzen::N,выгӧда,лезэ
1145,Nutzen::N,labums,паро
1146,Nutzen::N,labums,лезэ
1147,Reichtum::N,озырлун,сюпавчи
1148,Reichtum::N,bagātība,сюпавчи
1149,Welt::N,енкӧла,мир
1150,Welt::N,енкӧла,мастор ланго
1151,Welt::N,pasaule,мир
1152,Welt::N,pasaule,мастор ланго
1153,Land::N,му,мастор
1154,Land::N,zeme,мастор
1155,Staat::N,канму,государства
1156,Staat::N,государство,государства
1157,Staat::N,valsts,государства
1158,König::N,кан,король
1159,König::N,ķēniņš,король
1160,König::N,karalis,король
1161,Macht::N,каналӧм,азорксчи
1162,Macht::N,vara,азорксчи
1163,Grenze::N,су,буен тешкс
1164,Grenze::N,суйӧр,буен тешкс
1165,Grenze::N,robeža,буен тешкс
1166,Krieg::N,ожман,война
1167,Krieg::N,karš,война
1168,Feind::N,враг,душман
1169,Feind::N,вӧрӧг,душман
1170,Feind::N,ienaidnieks,душман
1171,Gewalt::N,мырдöналöм,нарьгамо
1172,Gewalt::N,vara,нарьгамо
1173,Gewalt::N,vardarbība,нарьгамо
1174,Kampf::N,вермасьӧм,тюрема
1175,Kampf::N,cīņa,тюрема
1176,Bogen[Waffe]::N,ньӧввуж,нал
1177,Bogen[Waffe]::N,loks,нал
1178,Pfeil::N,ньӧв,нал
1179,Pfeil::N,bulta,нал
1180,Gewehr::N,пишшаль,ружия
1181,Gewehr::N,пишшаль,винтовка
1182,Gewehr::N,šautene,ружия
1183,Gewehr::N,šautene,винтовка
1184,Fehler::N,сорсьӧм,ильведькс
1185,Fehler::N,сорсьӧм,ильведевкс
1186,Fehler::N,дзугсьӧм,ильведькс
1187,Fehler::N,дзугсьӧм,ильведевкс
1188,Fehler::N,kļūda,ильведькс
1189,Fehler::N,kļūda,ильведевкс
1190,Lüge::N,пӧръясьӧм,манчема
1191,Lüge::N,пӧръясьӧм,кенгелема
1192,Lüge::N,ылӧдлӧм,манчема
1193,Lüge::N,ылӧдлӧм,кенгелема
1194,Lüge::N,meli,манчема
1195,Lüge::N,meli,кенгелема
1196,Schaden::N,лёк,зыян
1197,Schaden::N,изъян,зыян
1198,Schaden::N,пакӧсьт,зыян
1199,Schaden::N,bojājums,зыян
1200,Schaden::N,kaitējums,зыян
1201,Unglück::N,шог,зыян
1202,Unglück::N,kļūme,зыян
1203,Unglück::N,klizma,зыян
1204,Unglück::N,nelaime,зыян
1205,Schuld::N,мыж,чумочи
1206,Schuld::N,vaina,чумочи
1207,Alter::N,арлыд,шка
1208,Alter::N,vecums,шка
1209,Schluss::N,пом,пе
1210,Schluss::N,beigas,пе
1211,Zeit::N,кад,шка
1212,Zeit::N,кад,пинге
1213,Zeit::N,laiks,шка
1214,Zeit::N,laiks,пинге
1215,Tag::N,лун,чи
1216,Tag::N,diena,чи
1217,Morgen::N,асыв,валске
1218,Morgen::N,rīts,валске
1219,Mittag::N,лун шӧр,чикуншка
1220,Mittag::N,pusdiena,чикуншка
1221,Abend::N,рыт,чокшнэ
1222,Abend::N,vakars,чокшнэ
1223,Nacht::N,вой,ве
1224,Nacht::N,nakts,ве
1225,Woche::N,вежон,недля
1226,Woche::N,nedēļa,недля
1227,Monat::N,тӧлысь,ков
1228,Monat::N,mēnesis,ков
1229,Jahr::N,во,ие
1230,Jahr::N,gads,ие
1231,Frühling::N,тулыс,тундо
1232,Frühling::N,pavasaris,тундо
1233,Sommer::N,гожӧм,кизэ
1234,Sommer::N,vasara,кизэ
1235,Herbst::N,ар,сёксь
1236,Herbst::N,rudens,сёксь
1237,Winter::N,тӧв,теле
1238,Winter::N,ziema,теле
1239,Januar::N,тӧв шӧр,якшамков
1240,Januar::N,janvāris,якшамков
1241,Februar::N,урасьӧм,февраль
1242,Februar::N,februāris,февраль
1243,März::N,рака,март
1244,März::N,marts,март
1245,April::N,кос му,апрель
1246,April::N,aprīlis,апрель
1247,Mai::N,ода-кора,май
1248,Mai::N,maijs,май
1249,Juni::N,лӧддза-номъя,июнь
1250,Juni::N,jūnijs,июнь
1251,Juli::N,сора,июль
1252,Juli::N,jūlijs,июль
1253,August::N,моз,август
1254,August::N,augusts,август
1255,September::N,кӧч,сентября
1256,September::N,septembris,сентября
1257,Oktober::N,йирым,октября
1258,Oktober::N,oktobris,октября
1259,November::N,вӧльгым,ноября
1260,November::N,novembris,ноября
1261,Dezember::N,ӧшым,декабря
1262,Dezember::N,decembris,декабря
1263,Montag::N,выльлун,пондельник
1264,Montag::N,pirmdiena,пондельник
1265,Dienstag::N,воторник,овторник
1266,Dienstag::N,otrdiena,овторник
1267,Mittwoch::N,середа,серёда
1268,Mittwoch::N,trešdiena,серёда
1269,Donnerstag::N,четверг,цетьверьг
1270,Donnerstag::N,ceturtdiena,цетьверьг
1271,Freitag::N,пекнича,пеця
1272,Freitag::N,piektdiena,пеця
1273,Samstag::N,субӧта,субута
1274,Samstag::N,субӧта,шлямочи
1275,Samstag::N,sestdiena,субута
1276,Samstag::N,sestdiena,шлямочи
1277,Sonntag::N,вӧскресенньӧ,недлячи
1278,Sonntag::N,svētdiena,недлячи
1279,groß::A,ыджыд,ине
1280,groß::A,ыджыд,покш
1281,groß::A,dižs,ине
1282,groß::A,dižs,покш
1283,groß::A,liels,ине
1284,groß::A,liels,покш
1285,klein::A,ичӧт,вишка
1286,klein::A,mazs,вишка
1287,lang::A,кузь,кувака
1288,lang::A,garš,кувака
1289,kurz::A,дженьыд,нурькине
1290,kurz::A,īss,нурькине
1291,breit::A,ота,келей
1292,breit::A,паськыд,келей
1293,breit::A,plats,келей
1294,schmal::A,оттӧм,теине
1295,schmal::A,tievs,теине
1296,dicht::A,сук,тусто
1297,dicht::A,blīvs,тусто
1298,dick[Gegenstand]::A,кыз,эчке
1299,dick[Gegenstand]::A,biezs,эчке
1300,dünn::A,вӧсни,човине
1301,dünn::A,вӧсньыд,човине
1302,dünn::A,plāns,човине
1303,fein::A,посни,човине
1304,fein::A,smalks,човине
1305,fest::A,зумыд,кеме
1306,fest::A,tvirts,кеме
1307,fest::A,noturīgs,кеме
1308,flach::A,плавкӧс,лапужа
1309,flach::A,тшӧтшкӧс,лапужа
1310,flach::A,lēzens,лапужа
1311,flach::A,līdzens,лапужа
1312,glatt::A,вольк,валаня
1313,glatt::A,мольыд,валаня
1314,glatt::A,gluds,валаня
1315,glatt::A,slidens,валаня
1316,hart::A,зумыд,калгодо
1317,hart::A,ciets,калгодо
1318,weich::A,небыд,чевте
1319,weich::A,mīksts,чевте
1320,rund::A,гӧгрӧс,кеверь
1321,rund::A,apaļš,кеверь
1322,spitz::A,ёсь йыла,пшти
1323,spitz::A,smails,пшти
1324,scharf::A,ёсь,пшти
1325,scharf::A,ass,пшти
1326,stumpf::A,ныж,ношка
1327,stumpf::A,truls,ношка
1328,stumpf::A,strups,ношка
1329,schwer::A,сьӧкыд,стака
1330,schwer::A,smags,стака
1331,schön::A,мича,мазый
1332,schön::A,лӧсьыд,мазый
1333,schön::A,daiļš,мазый
1334,schön::A,skaists,мазый
1335,heiß::A,пӧсь,пси
1336,heiß::A,karsts,пси
1337,warm::A,шоныд,лембе
1338,warm::A,silts,лембе
1339,kalt::A,кӧдзыд,якшамо
1340,kalt::A,salts,якшамо
1341,kalt::A,auksts,якшамо
1342,kühl::A,юзыд,экше
1343,kühl::A,ыркыд,экше
1344,kühl::A,vēss,экше
1345,kühl::A,dzestrs,экше
1346,frisch::A,выль,свежа
1347,frisch::A,svaigs,свежа
1348,feucht::A,уль,летьке
1349,feucht::A,mitrs,летьке
1350,feucht::A,drēgns,летьке
1351,nass::A,ва,начко
1352,nass::A,slapjš,начко
1353,trocken::A,кос,коське
1354,trocken::A,sauss,коське
1355,voll::A,кыз,пешксе
1356,voll::A,pilns,пешксе
1357,leer::A,куш,чаво
1358,leer::A,тыртӧм,чаво
1359,leer::A,tukšs,чаво
1360,offen::A,восьса,панжадо
1361,offen::A,восьса,виде
1362,offen::A,vaļējs,панжадо
1363,offen::A,vaļējs,виде
1364,offen::A,atvērts,панжадо
1365,offen::A,atvērts,виде
1366,geschlossen::A,пӧдса,пекстазь
1367,geschlossen::A,пӧдса,сёлгозь
1368,geschlossen::A,slēgts,пекстазь
1369,geschlossen::A,slēgts,сёлгозь
1370,sauber::A,сӧстӧм,ванькс
1371,sauber::A,tīrs,ванькс
1372,sauber::A,spodrs,ванькс
1373,schmutzig::A,няйт,ливезев
1374,schmutzig::A,netīrs,ливезев
1375,schmutzig::A,dubļains,ливезев
1376,roh::A,уль,верек
1377,roh::A,jēls,верек
1378,reif::A,кисьмӧм,кенерезь
1379,reif::A,gatavs,кенерезь
1380,reif::A,nobriedis,кенерезь
1381,lecker::A,чӧскыд,тантей
1382,lecker::A,gards,тантей
1383,lecker::A,garšīgs,тантей
1384,süß::A,юмов,ламбамо
1385,süß::A,чӧскыд,ламбамо
1386,süß::A,salds,ламбамо
1387,bitter::A,курыд,сэпей
1388,bitter::A,sūrs,сэпей
1389,bitter::A,rūgts,сэпей
1390,sauer::A,шома,чапамо
1391,sauer::A,skābs,чапамо
1392,hell::A,югыд,валдо
1393,hell::A,gaišs,валдо
1394,dunkel::A,пемыд,чопода
1395,dunkel::A,tumšs,чопода
1396,schwarz::A,сьӧд,раужо
1397,schwarz::A,melns,раужо
1398,weiß::A,еджыд,ашо
1399,weiß::A,balts,ашо
1400,rot::A,гӧрд,якстере
1401,rot::A,sarkans,якстере
1402,gelb::A,виж,ожо
1403,gelb::A,dzeltens,ожо
1404,blau::A,лӧз,сэнь
1405,blau::A,zils,сэнь
1406,grün::A,веж,пиже
1407,grün::A,турунвиж,пиже
1408,grün::A,zaļš,пиже
1409,grau::A,руд,шержев
1410,grau::A,pelēks,шержев
1411,bunt::A,сера,сёрмав
1412,bunt::A,raibs,сёрмав
1413,bunt::A,krāsains,сёрмав
1414,billig::A,донтӧг,аволь питней
1415,billig::A,lēts,аволь питней
1416,teuer::A,дона,питней
1417,teuer::A,dārgs,питней
1418,wertvoll::A,дона,питней
1419,wertvoll::A,vērtīgs,питней
1420,blind::A,синтӧм,сокор
1421,blind::A,akls,сокор
1422,taub::A,пельтӧм,амариця
1423,taub::A,kurls,амариця
1424,kräftig::A,вынйӧра,пек виев
1425,kräftig::A,spēcīgs,пек виев
1426,stark::A,ён,виев
1427,stark::A,вына,виев
1428,stark::A,stiprs,виев
1429,schwach::A,жеб,лавшо
1430,schwach::A,vājš,лавшо
1431,fett::A,госа,куя
1432,fett::A,brangs,куя
1433,schlank::A,веськыд,виде ронга
1434,schlank::A,slaids,виде ронга
1435,hübsch::A,мича,мазый
1436,hübsch::A,лӧсьыд,мазый
1437,hübsch::A,glīts,мазый
1438,böse::A,лёк,кежей
1439,böse::A,ļauns,кежей
1440,böse::A,negants,кежей
1441,dumm::A,йӧй,чавола
1442,dumm::A,йӧй,превтеме
1443,dumm::A,вежӧртӧм,чавола
1444,dumm::A,вежӧртӧм,превтеме
1445,dumm::A,stulbs,чавола
1446,dumm::A,stulbs,превтеме
1447,dumm::A,muļķīgs,чавола
1448,dumm::A,muļķīgs,превтеме
1449,faul::A,дыш,нузякс
1450,faul::A,slinks,нузякс
1451,fleißig::A,зільысь,мелень путыця
1452,fleißig::A,čakls,мелень путыця
1453,fleißig::A,cītīgs,мелень путыця
1454,geizig::A,топыд,скупой
1455,geizig::A,skops,скупой
1456,geizig::A,sīksts,скупой
1457,klug::A,юра,превей
1458,klug::A,вежӧра,превей
1459,klug::A,gudrs,превей
1460,geschickt::A,кипода,маштозь теезь
1461,geschickt::A,кужысь,маштозь теезь
1462,geschickt::A,manīgs,маштозь теезь
1463,lieb::A,муса,вадря
1464,lieb::A,мича,вадря
1465,lieb::A,лӧсьыд,вадря
1466,lieb::A,mīļš,вадря
1467,lustig::A,кыпыд,весёла
1468,lustig::A,jautrs,весёла
1469,sanft::A,мелі,сэтьме
1470,sanft::A,liegs,сэтьме
1471,hungrig::A,тшыг,вачо
1472,hungrig::A,izsalcis,вачо
1473,krank::A,висьысь,сэредиця
1474,krank::A,slims,сэредиця
1475,nackt::A,пасьтӧм,штапо
1476,nackt::A,pliks,штапо
1477,traurig::A,гажтӧм,нусманя
1478,traurig::A,bēdīgs,нусманя
1479,traurig::A,skumīgs,нусманя
1480,lebendig::A,ловъя,эриця
1481,lebendig::A,dzīvs,эриця
1482,gut::A,бур,паро
1483,gut::A,labs,паро
1484,schlecht::A,лёк,берянь
1485,schlecht::A,омӧль,берянь
1486,schlecht::A,slikts,берянь
1487,richtig::A,инӧд,виде
1488,richtig::A,riktīgs,виде
1489,schlimm::A,омӧль,берянь
1490,schlimm::A,туйтӧм,берянь
1491,schlimm::A,nelāgs,берянь
1492,schlimm::A,nejauks,берянь
1493,wahr::A,абу ылӧг,алкуксонь
1494,wahr::A,īsts,алкуксонь
1495,wahr::A,patiess,алкуксонь
1496,alt::A,важ,ташто
1497,alt::A,sens,ташто
1498,alt::A,vęcs,ташто
1499,neu::A,выль,од
1500,neu::A,jauns,од
1501,ehemalig::A,вӧвлӧм,икелень
1502,ehemalig::A,bijušais,икелень
1503,alt[Lebewesen]::A,пӧрысь,сыре
1504,alt[Lebewesen]::A,vecs,сыре
1505,jung::A,том,од
1506,jung::A,jauns,од
1507,arm::A,гӧль,кажов
1508,arm::A,nabags,кажов
1509,reich::A,озыр,сюпав
1510,reich::A,bagāts,сюпав
1511,bekannt::A,тӧдса,содавикс
1512,bekannt::A,zināms,содавикс
1513,bekannt::A,pazīstams,содавикс
1514,berühmt::A,нималан,содавикс
1515,berühmt::A,кывсян,содавикс
1516,berühmt::A,slavens,содавикс
1517,fremd::A,йӧз,лия
1518,fremd::A,йӧз,асодавикс
1519,fremd::A,svešs,лия
1520,fremd::A,svešs,асодавикс
1521,verschieden::A,абу ӧткодь,эрьва
1522,verschieden::A,разнӧй,эрьва
1523,verschieden::A,dažāds,эрьва
1524,nah::A,матыс,а васолонь
1525,nah::A,tuvs,а васолонь
1526,fern::A,ылі,умонь
1527,fern::A,ылі,кезэрень
1528,fern::A,tāls,умонь
1529,fern::A,tāls,кезэрень
1530,linker::A,шуйга,керш
1531,linker::A,kreisais,керш
1532,rechter::A,веськыд,вить
1533,rechter::A,labais,вить
1534,anderer::A,мукӧд,лия
1535,anderer::A,otrs,лия
1536,erster::A,медводдза,васень
1537,erster::A,медводдза,васенце
1538,erster::A,pirmais,васень
1539,erster::A,pirmais,васенце
1540,zweiter::A,мӧд,омбоце
1541,zweiter::A,otrais,омбоце
1542,dritter::A,коймӧд,колмоце
1543,dritter::A,trešais,колмоце
1544,letzter::A,бӧръя,меельце
1545,letzter::A,beidzamais,меельце
1546,allein::ADV,ӧтка,башка
1547,allein::ADV,ӧтка,ськамонзо
1548,allein::ADV,viens pats,башка
1549,allein::ADV,viens pats,ськамонзо
1550,auf einmal::ADV,ӧтпырйӧ,вейсэ
1551,auf einmal::ADV,reizē,вейсэ
1552,zusammen::ADV,тшӧтш,вейс
1553,zusammen::ADV,тшӧтш,вейсэ
1554,zusammen::ADV,kopā,вейс
1555,zusammen::ADV,kopā,вейсэ
1556,zusammen::ADV,vienviet,вейс
1557,zusammen::ADV,vienviet,вейсэ
1558,lange::ADV,дыр,кувать
1559,lange::ADV,ilgi,кувать
1560,plötzlich::ADV,друг,апак учо
1561,plötzlich::ADV,pēkšņi,апак учо
1562,sofort::ADV,дзик пыр,курок
1563,sofort::ADV,дзик пыр,нейке
1564,sofort::ADV,tūlīt,курок
1565,sofort::ADV,tūlīt,нейке
1566,später::ADV,сэсся,мейле
1567,später::ADV,vēlāk,мейле
1568,jetzt::ADV,ӧні,ней
1569,jetzt::ADV,tagad,ней
1570,heute::ADV,талун,течи
1571,heute::ADV,šodien,течи
1572,morgen::ADV,аски,ванды
1573,morgen::ADV,rīt,ванды
1574,bald::ADV,регыд,курок
1575,bald::ADV,drīz,курок
1576,dann::ADV,бӧрын,мейле
1577,dann::ADV,бӧрын,седе мейле
1578,dann::ADV,бӧрти,мейле
1579,dann::ADV,бӧрти,седе мейле
1580,dann::ADV,tad,мейле
1581,dann::ADV,tad,седе мейле
1582,gestern::ADV,тӧнлун,исяк
1583,gestern::ADV,vakar,исяк
1584,einst::ADV,ӧтчыд,весть
1585,einst::ADV,ӧтчыд,зярдо-бути
1586,einst::ADV,ӧтпыр,весть
1587,einst::ADV,ӧтпыр,зярдо-бути
1588,einst::ADV,citreiz,весть
1589,einst::ADV,citreiz,зярдо-бути
1590,damals::ADV,сэки,сестэ
1591,damals::ADV,toreiz,сестэ
1592,danach::ADV,сэсся,мейле
1593,danach::ADV,сэсся,седе мейле
1594,danach::ADV,pēc tam,мейле
1595,danach::ADV,pēc tam,седе мейле
1596,vorher::ADV,войдӧр,васняяк
1597,vorher::ADV,iepriekš,васняяк
1598,vorher::ADV,pirms tam,васняяк
1599,zuerst::ADV,войдӧр,васня
1600,zuerst::ADV,vis'pirms,васня
1601,einmal::ADV,ӧтчыдысь,весть
1602,einmal::ADV,reiz,весть
1603,einmal::ADV,vienreiz,весть
1604,manchmal::ADV,корсюрӧ,лиясто
1605,manchmal::ADV,dažkārt,лиясто
1606,oft::ADV,тшӧкыда,сеетьстэ
1607,oft::ADV,bieži,сеетьстэ
1608,immer::ADV,век,свал
1609,immer::ADV,allaž,свал
1610,immer::ADV,vien'mēr,свал
1611,niemals::ADV,оз некор,а зярдояк
1612,niemals::ADV,nemūžam,а зярдояк
1613,hier::ADV,со,тесэ
1614,hier::ADV,тонӧ,тесэ
1615,hier::ADV,te,тесэ
1616,hier::ADV,šeit,тесэ
1617,hierhin::ADV,татчӧ,тей
1618,hierhin::ADV,талань,тей
1619,hierhin::ADV,šurp,тей
1620,hierhin::ADV,uz šejieni,тей
1621,von hier::ADV,тасянь,тестэ
1622,von hier::ADV,no šejienes,тестэ
1623,dort::ADV,сэні,тосо
1624,dort::ADV,tur,тосо
1625,dorthin::ADV,сэтчӧ,тов
1626,dorthin::ADV,turp,тов
1627,dorthin::ADV,uz turieni,тов
1628,geradeaus::ADV,веськыда,витьстэ
1629,geradeaus::ADV,taisni uz priekšu,витьстэ
1630,vorwärts::ADV,водзӧ,икелев
1631,vorwärts::ADV,uz priekšu,икелев
1632,rückwärts::ADV,бӧрӧ,мекев
1633,rückwärts::ADV,atmuguriski,мекев
1634,zurück::ADV,бӧр,мекев
1635,zurück::ADV,atpakāļ,мекев
1636,unten::ADV,улын,ало
1637,unten::ADV,уліын,ало
1638,unten::ADV,lejā,ало
1639,unten::ADV,apakšā,ало
1640,hinab::ADV,улӧ,алов
1641,hinab::ADV,увлан,алов
1642,hinab::ADV,uz leju,алов
1643,oben::ADV,вылын,вере
1644,oben::ADV,выліын,вере
1645,oben::ADV,virsū,вере
1646,hinauf::ADV,выліӧ,верев
1647,hinauf::ADV,augšā,верев
1648,hinauf::ADV,uz augšu,верев
1649,überall::ADV,быдлаын,эрьва косо
1650,überall::ADV,visur,эрьва косо
1651,nicht::ADV,oз,а
1652,nicht::ADV,ne,а
1653,ein wenig::ADV,неуна,аламошка
1654,ein wenig::ADV,drusku,аламошка
1655,kaum::ADV,мырдэм,ансяк
1656,kaum::ADV,diezin vai,ансяк
1657,sehr::ADV,зэв,пек
1658,sehr::ADV,зэв,вельть
1659,sehr::ADV,ļoti,пек
1660,sehr::ADV,ļoti,вельть
1661,sehr::ADV,gaužām,пек
1662,sehr::ADV,gaužām,вельть
1663,so::ADV,тадз,истя
1664,so::ADV,сідз,истя
1665,so::ADV,tā,истя
1666,so::ADV,tik,истя
1667,noch::ADV,на,таго
1668,noch::ADV,нӧшта,таго
1669,noch::ADV,vēl,таго
1670,nur::ADV,куш,ансяк
1671,nur::ADV,сӧмын,ансяк
1672,nur::ADV,vien,ансяк
1673,nur::ADV,tikai,ансяк
1674,schon::ADV,нин,уш
1675,schon::ADV,jau,уш
1676,wieder::ADV,бара,таго
1677,wieder::ADV,atkal,таго
1678,vergebens::ADV,весьшӧрӧ,стяко
1679,vergebens::ADV,velti,стяко
1680,vor::PRP,водзын,икеле
1681,vor::PRP,priekš,икеле
1682,hinter::PRP,бӧрнын,вельде
1683,hinter::PRP,aiz,вельде
1684,unter::PRP,улын,ало
1685,unter::PRP,zem,ало
1686,durch::PRP,пыр,пачк
1687,durch::PRP,пырыс,пачк
1688,durch::PRP,caur,пачк
1689,durch::PRP,cauri,пачк
1690,neben::PRP,бердын,вакссо
1691,neben::PRP,līdzās,вакссо
1692,zwischen::PRP,костын,ютксо
1693,zwischen::PRP,starp,ютксо
1694,wegen::PRP,вӧсна,кис
1695,wegen::PRP,вӧсна,коряс
1696,wegen::PRP,вӧсна,кувалт
1697,wegen::PRP,pēc,кис
1698,wegen::PRP,pēc,коряс
1699,wegen::PRP,pēc,кувалт
1700,dies::PRN,тайӧ,те
1701,dies::PRN,šis,те
1702,das::PRN,ciйö,те
1703,das::PRN,ciйö,тона
1704,das::PRN,tas,те
1705,das::PRN,tas,тона
1706,alles::PRN,став,весе
1707,alles::PRN,став,весемесь
1708,alles::PRN,viss,весе
1709,alles::PRN,viss,весемесь
1710,ich::PRN,ме,мон
1711,ich::PRN,es,мон
1712,du::PRN,тэ,тон
1713,du::PRN,tu,тон
1714,er::PRN,сійӧ,сон
1715,er::PRN,viņš,сон
1716,wir::PRN,ми,минь
1717,wir::PRN,mēs,минь
1718,ihr::PRN,тi,тынь
1719,ihr::PRN,jūs,тынь
1720,sie::PRN,найö,сынь
1721,sie::PRN,viņi,сынь
1722,sie::PRN,viņas,сынь
1723,was::FPRN,мый,мезе
1724,was::FPRN,kas,мезе
1725,wer::FPRN,код,ки
1726,wer::FPRN,kas,ки
1727,wo::FADV,кыті,косо
1728,wo::FADV,kur,косо
1729,wohin::FADV,кытчӧ,ков
1730,wohin::FADV,кытчӧ,козо
1731,wohin::FADV,kurp,ков
1732,wohin::FADV,kurp,козо
1733,wohin::FADV,uz kurieni,ков
1734,wohin::FADV,uz kurieni,козо
1735,wie::FADV,кыдзи,кода
1736,wie::FADV,kā,кода
1737,warum::FADV,мыйла,мекс
1738,warum::FADV,kāpēc,мекс
1739,wieviel::FNUM,кымын,зяро
1740,wieviel::FNUM,cik,зяро
1741,eins::NUM,ӧтик,вейке
1742,eins::NUM,viens,вейке
1743,zwei::NUM,кык,кавто
1744,zwei::NUM,divi,кавто
1745,drei::NUM,куим,колмо
1746,drei::NUM,trīs,колмо
1747,vier::NUM,нель,ниле
1748,vier::NUM,četri,ниле
1749,fünf::NUM,вит,вете
1750,fünf::NUM,pieci,вете
1751,sechs::NUM,квайт,кото
1752,sechs::NUM,seši,кото
1753,sieben::NUM,сизим,сисем
1754,sieben::NUM,septiņi,сисем
1755,acht::NUM,кӧкъямыс,кавксо
1756,acht::NUM,astoņi,кавксо
1757,neun::NUM,ӧкмыс,вейксэ
1758,neun::NUM,deviņi,вейксэ
1759,zehn::NUM,дас,кемень
1760,zehn::NUM,desmit,кемень
1761,elf::NUM,дас ӧтик,кевейкее
1762,elf::NUM,vienpadsmit,кевейкее
1763,zwölf::NUM,дас кык,кемгавтово
1764,zwölf::NUM,divpadsmit,кемгавтово
1765,zwanzig::NUM,кызь,комсь
1766,zwanzig::NUM,divdesmit,комсь
1767,dreißig::NUM,комын,колоньгемень
1768,dreißig::NUM,trīsdesmit,колоньгемень
1769,vierzig::NUM,нелямын,ниленьгемень
1770,vierzig::NUM,četrdesmit,ниленьгемень
1771,fünfzig::NUM,ветымын,ведьгемень
1772,fünfzig::NUM,piecdesmit,ведьгемень
1773,sechzig::NUM,квайтымын,кодгемень
1774,sechzig::NUM,sešdesmit,кодгемень
1775,siebzig::NUM,сизимдас,сизьгемень
1776,siebzig::NUM,septiņdesmit,сизьгемень
1777,achtzig::NUM,кӧкъямысдас,кавксоньгемень
1778,achtzig::NUM,astoņdesmit,кавксоньгемень
1779,neunzig::NUM,ӧкмысдас,вейксэньгемень
1780,neunzig::NUM,deviņdesmit,вейксэньгемень
1781,hundert::NUM,сё,сядо
1782,hundert::NUM,simt,сядо
1783,tausend::NUM,сюрс,тыща
1784,tausend::NUM,tūkstoš,тыща
1785,und::CNJ,и,ды
1786,und::CNJ,un,ды
1787,oder::CNJ,либӧ,или
1788,oder::CNJ,jeb,или
1789,stehen::V,сулавны,аштемс стядо
1790,stehen::V,stāvēt,аштемс стядо
1791,sitzen::V,пукавны,аштемс озадо
1792,sitzen::V,sēdēt,аштемс озадо
1793,liegen::V,куйлыны,мадезь аштемс
1794,liegen::V,gulēt,мадезь аштемс
1795,hängen::V,ӧшавны,нурьгемс
1796,hängen::V,karāties,нурьгемс
1797,werden::V,лоны,арамс
1798,werden::V,tapt,арамс
1799,passieren::V,лоны,лисэмс
1800,passieren::V,notikt,лисэмс
1801,beginnen::V,кутчысьны,ушодомс
1802,beginnen::V,кутны,ушодомс
1803,beginnen::V,sākties,ушодомс
1804,enden::V,помасьны,лоткамс
1805,enden::V,beigties,лоткамс
1806,wechseln::V,вежсьыны,полавтнемс
1807,wechseln::V,mainīties,полавтнемс
1808,aufgehen[Sonne]::V,петны,лисемс
1809,aufgehen[Sonne]::V,петны,стямс
1810,aufgehen[Sonne]::V,lēkt,лисемс
1811,aufgehen[Sonne]::V,lēkt,стямс
1812,aufgehen[Sonne]::V,uzlēkt,лисемс
1813,aufgehen[Sonne]::V,uzlēkt,стямс
1814,untergehen[Sonne]::V,пуксьыны,валгомс
1815,untergehen[Sonne]::V,noiet,валгомс
1816,untergehen[Sonne]::V,rietēt,валгомс
1817,scheinen[Sonne]::V,югъявны,валдомтомс
1818,scheinen[Sonne]::V,югвидзны,валдомтомс
1819,scheinen[Sonne]::V,spīdēt,валдомтомс
1820,donnern::V,гымавны,цярномс
1821,donnern::V,гымавны,галдордомс
1822,donnern::V,dārdēt,цярномс
1823,donnern::V,dārdēt,галдордомс
1824,wehen::V,пӧльтны,пувамс
1825,wehen::V,pūst,пувамс
1826,strömen::V,киссьыны,чудемс
1827,strömen::V,līt,чудемс
1828,strömen::V,plūst,чудемс
1829,fließen::V,визувтны,чудемс
1830,fließen::V,tecēt,чудемс
1831,sich drehen::V,бергавны,велямс
1832,sich drehen::V,grozīties,велямс
1833,schwanken::V,легны,лыкамс
1834,schwanken::V,легны,якамс
1835,schwanken::V,лайкъявны,лыкамс
1836,schwanken::V,лайкъявны,якамс
1837,schwanken::V,līgoties,лыкамс
1838,schwanken::V,līgoties,якамс
1839,schwanken::V,grīļoties,лыкамс
1840,schwanken::V,grīļoties,якамс
1841,schwingen::V,лайкъявны,нурсемс
1842,schwingen::V,лайкъявны,лыкамс
1843,schwingen::V,люллявны,нурсемс
1844,schwingen::V,люллявны,лыкамс
1845,schwingen::V,vēzēties,нурсемс
1846,schwingen::V,vēzēties,лыкамс
1847,fallen::V,усьны,прамс
1848,fallen::V,усьны,сяворемс
1849,fallen::V,krist,прамс
1850,fallen::V,krist,сяворемс
1851,brennen::V,сотчыны,паломс
1852,brennen::V,degt,паломс
