,Concept_ID,vep,es
833,ihr::PRN,tö,vosotros
834,sie::PRN,hö,ellos
835,was::FPRN,mi,qué
836,wer::FPRN,ken,quién
837,wo::FADV,kus,dónde
838,wohin::FADV,kuna,adónde
839,wohin::FADV,kuna,hacia dónde
840,wie::FADV,kut,cómo
841,wie::FADV,mit',cómo
842,warum::FADV,mikš,por qué
843,wieviel::FNUM,äjak,cuánto
844,wieviel::FNUM,kuverz',cuánto
845,eins::NUM,üks',uno
846,zwei::NUM,kaks',dos
847,drei::NUM,koume,tres
848,vier::NUM,nel'l',cuatro
849,fünf::NUM,viž,cinco
850,sechs::NUM,kuz',seis
851,sieben::NUM,seičeme,siete
852,acht::NUM,kahesa,ocho
853,neun::NUM,ühesa,nueve
854,zehn::NUM,kümne,diez
855,elf::NUM,üks'toštkümne,once
856,zwölf::NUM,kaks'toštkümne,doce
857,zwanzig::NUM,kaks'kümne,veinte
858,dreißig::NUM,koumekümne,treinta
859,vierzig::NUM,nel'l'kümne,cuarenta
860,fünfzig::NUM,vižkümne,cincuenta
861,sechzig::NUM,kuz'kümne,sesenta
862,siebzig::NUM,seičemekümne,setenta
863,achtzig::NUM,kahesakümne,ochenta
864,neunzig::NUM,ühesakümne,noventa
865,hundert::NUM,sada,cien
866,hundert::NUM,sada,ciento
867,tausend::NUM,tuha,mil
868,und::CNJ,i,y
869,und::CNJ,da,y
870,oder::CNJ,vai,o
871,stehen::V,seišta,estar de pie
872,sitzen::V,ištta,estar sentado
873,liegen::V,venuda,yacer
874,liegen::V,venuda,estar acostado
875,hängen::V,ripta,pender
876,werden::V,lindä,hacerse
877,werden::V,tehtas,hacerse
878,passieren::V,ozaitas,suceder
879,beginnen::V,augotadas,iniciarse
880,beginnen::V,augotadas,principiar
881,enden::V,loptas,acabar
882,enden::V,loptas,terminar
883,wechseln::V,vajehtadas,variar
884,wechseln::V,vajehtadas,alternar
885,aufgehen[Sonne]::V,nousta,salir
886,untergehen[Sonne]::V,lasktas,ponerse
887,untergehen[Sonne]::V,lasktas,descender
888,scheinen[Sonne]::V,paštta,brillar
889,donnern::V,juraita,tronar
890,wehen::V,dölta,soplar
891,wehen::V,puhuda,soplar
892,strömen::V,valadas,afluir
893,fließen::V,valuda,fluir
894,fließen::V,valuda,correr
895,sich drehen::V,punotas,girar
896,schwanken::V,čibuda,vacilar
897,schwingen::V,čibuda,oscilar
898,fallen::V,langeta,caer
899,brennen::V,pallada,arder
900,brennen::V,pallada,quemar
901,rauchen::V,savustada,humear
902,rauchen::V,savustada,echar humo
903,regnen::V,vihmda,llover
904,gefrieren::V,jäduda,helarse
905,gefrieren::V,kül'mdä,helarse
906,tauen::V,sulada,deshelarse
907,schmelzen::V,sulada,fundirse
908,schmelzen::V,sulada,derretirse
909,trocknen::V,kuida,secarse
910,trocknen::V,kuivehtuda,secarse
911,sieden::V,kehuda,hervir
912,faulen::V,hapata,pudrirse
913,faulen::V,traudäs,pudrirse
914,verfaulen::V,hapata,pudrirse
915,reißen::V,rebita,romperse
916,versinken::V,upota,hundirse
917,vergehen::V,mända,pasar
918,erscheinen::V,ozutadas,aparecer
919,verschwinden::V,hajeta,desaparecer
920,sinken::V,väheta,bajar
921,sinken::V,lasktas,bajar
922,abnehmen::V,peneta,decrecer
923,abnehmen::V,peneta,disminuir
924,zunehmen::V,ližaduda,crecer
925,zunehmen::V,ližaduda,aumentar
926,steigen::V,nousta,subir
927,steigen::V,nousta,ascender
928,wachsen::V,kazda,crecer
929,glänzen::V,loštta,brillar
930,glänzen::V,loštta,resplandecer
931,funkeln::V,hoštta,chispear
932,lärmen::V,robaita,hacer ruido
933,läuten::V,judaita,sonar
934,läuten::V,judaita,repicar
935,klingeln::V,kelotada,tocar el timbre
936,klirren::V,biraita,tintinear
937,brausen::V,bruncta,zumbar
938,rauschen::V,šobaita,murmurar
939,klingen::V,heläita,sonar
940,bellen::V,nutta,ladrar
941,heulen::V,ulaita,ulular
942,blasen::V,puhuda,soplar
943,pfeifen::V,pistta,silbar
944,pfeifen::V,vihelta,silbar
945,schreien::V,kirkta,gritar
946,schreien::V,kidastada,gritar
947,stöhnen::V,ohkta,gemir
948,stöhnen::V,voivotada,gemir
949,zittern::V,säraita,temblar
950,leben::V,eläda,vivir
951,geboren werden::V,sünduda,nacer
952,atmen::V,henktä,respirar
953,trinken::V,joda,beber
954,essen::V,söda,comer
955,schlucken::V,lainata,tragar
956,müde werden::V,väzuda,cansarse
957,müde werden::V,väzuda,fatigarse
958,müde werden::V,šuštuda,cansarse
959,müde werden::V,šuštuda,fatigarse
960,einschlafen::V,uinota,dormirse
961,schlafen::V,magata,dormir
962,schlafen::V,nukkuda,dormir
963,aufwachen::V,heraštuda,despertarse
964,aufstehen::V,nousta,levantarse
965,sich erholen::V,lebaitas,reposar
966,sich erholen::V,lebaitas,descansar
967,krank werden::V,läžegata,caer enfermo
968,krank sein::V,läžuda,estar enfermo
969,schmerzen::V,kibištada,doler
970,husten::V,rügda,toser
971,genesen::V,tervehtuda,convalecer
972,genesen::V,tervehtuda,restablecerse
973,sterben::V,kolda,morir
974,umkommen::V,kolda,perecer
975,sich bewegen::V,likkuda,moverse
976,sich rühren::V,likahtada,rebullir
977,sich rühren::V,kubahtada,rebullir
978,sich erheben::V,nousta,levantarse
979,sich setzen::V,išttas,sentarse
980,hinfallen::V,langeta,caerse
981,laufen::V,kävuda,andar
982,schreiten::V,astta,proceder
983,schreiten::V,haškta,proceder
984,spazierengehen::V,kävelta,pasear
985,spazierengehen::V,kävelta,pasearse
986,eilen::V,kiruhtada,correr prisa
987,sich beeilen::V,kiruhtada,darse prisa
988,sausen::V,fun'urta,correr
989,rennen::V,joksta,correr
990,springen::V,hüptä,saltar
991,klettern::V,libuda,trepar
992,klettern::V,libuda,escalar
993,schaukeln::V,čibuda,bambolearse
994,kriechen::V,ličtas,reptar
995,kriechen::V,ličtas,arrastrarse
996,schwimmen::V,ujuda,nadar
997,tauchen::V,čukautas,bucear
998,tauchen::V,čukautas,sumergirse
999,rudern::V,souta,remar
1000,fahren::V,ajada,ir
1001,fahren::V,ajelda,ir
1002,fliegen::V,leta,volar
1003,gehen::V,mända,ir
1004,gehen::V,mända,andar
1005,gehen::V,kävuda,ir
1006,gehen::V,kävuda,andar
1007,weggehen::V,päzda,irse
1008,weggehen::V,päzda,marcharse
1009,weggehen::V,lähtta,irse
1010,weggehen::V,lähtta,marcharse
1011,abfahren::V,tönduda,salir
1012,abfahren::V,tönduda,partir
1013,anhalten::V,seižutadas,parar
1014,anhalten::V,seižutadas,pararse
1015,hineingehen::V,mända südäimehe,entrar
1016,eintreten::V,tulda,entrar
1017,kommen::V,tulda,venir
1018,ankommen::V,tulda,llegar
1019,zurückkommen::V,pörtas,volver
1020,zurückkommen::V,pörtas,regresar
1021,bleiben::V,jäda,quedarse
1022,warten::V,varastada,esperar
1023,erwarten::V,varastada,esperar
1024,suchen::V,ectä,buscar
1025,finden::V,löuta,hallar
1026,finden::V,löuta,encontrar
1027,versuchen::V,ladida,intentar
1028,versuchen::V,rohkaita,intentar
1029,vorbereiten::V,vaumita,preparar
1030,lieben::V,armastada,amar
1031,lieben::V,armastada,querer
1032,mögen::V,navedida,querer
1033,lachen::V,nagrda,reír
1034,rühren::V,likutada,conmover
1035,weinen::V,itkta,llorar
1036,schimpfen::V,laidas,regañar
1037,schimpfen::V,pačatada,regañar
1038,sich ärgern::V,rändüda,enfadarse
1039,sich fürchten::V,varaita,tener miedo
1040,fürchten::V,varaita,temer
1041,fürchten::V,varaita,tener miedo a
1042,fliehen::V,pageta,huir
1043,flüchten::V,pageta,escaparse
1044,flüchten::V,joksta,escaparse
1045,sehen::V,nähta,ver
1046,anschauen::V,kacta,mirar
1047,ansehen::V,kacta,mirar
1048,hören::V,kulda,oír
1049,zuhören::V,kundeltas,escuchar
1050,probieren::V,mujada,probar
1051,probieren::V,mujada,degustar
1052,riechen::V,rižada,oler
1053,fühlen::V,mujada,sentir
1054,scheinen::V,näguda,parecer
1055,zu sehen sein::V,näguda,poder verse
1056,vernehmen::V,kulištada,oír
1057,vernehmen::V,kulištada,percibir
1058,frieren::V,kül'mdä,tener frío
1059,tun::V,tehta,hacer
1060,können::V,voida,poder
1061,können::V,mahtta,poder
1062,wollen::V,himoita,querer
1063,wollen::V,tahtoida,querer
1064,anfangen::V,zavottä,iniciar
1065,anfangen::V,augotada,iniciar
1066,beenden::V,loptä,acabar
1067,beenden::V,loptä,terminar
1068,aufhören::V,loptas,cesar
1069,gelingen::V,lähtta,salir bien
1070,gelingen::V,tehtas,salir bien
1071,geraten::V,tulda,salir
1072,geraten::V,tulda,dar resultado
1073,öffnen::V,avaita,abrir
1074,schließen::V,saubata,cerrar
1075,stellen::V,panda,poner
1076,stellen::V,panda,colocar
1077,stellen::V,seižutada,poner
1078,stellen::V,seižutada,colocar
1079,setzen::V,ištutada,poner
1080,setzen::V,ištutada,colocar
1081,legen::V,panda,poner
1082,berühren::V,koskta,tocar
1083,berühren::V,käziduda,tocar
1084,verbinden::V,ühtenzoitta,unir
1085,verbinden::V,ühtenzoitta,juntar
1086,bedecken::V,katta,tapar
1087,bedecken::V,katta,cubrir
1088,bedecken::V,peitta,tapar
1089,bedecken::V,peitta,cubrir
1090,aufhängen::V,riputada,colgar
1091,anzünden::V,sütutada,encender
1092,aufheben::V,leta,recoger
1093,zurücklassen::V,jätta,dejar
1094,verlieren::V,kadotada,perder
1095,fallen lassen::V,kirbotada,dejar caer
1096,machen::V,säta,hacer
1097,machen::V,tehta,hacer
1098,herstellen::V,tehta,fabricar
1099,bauen::V,leta,construir
1100,bauen::V,sauda,construir
1101,reparieren::V,koheta,reparar
1102,verbessern::V,paremboita,mejorar
1103,ändern::V,vajehtada,mudar
1104,ändern::V,vajehtada,modificar
1105,graben::V,kaida,cavar
1106,graben::V,čongoida,cavar
1107,beugen::V,koverta,doblar
1108,beugen::V,koverta,inclinar
1109,biegen::V,painda,doblar
1110,drehen::V,punotada,volver
1111,drehen::V,punotada,hacer girar
1112,wenden::V,käta,volver
1113,wenden::V,kärauta,volver
1114,umdrehen::V,käta,revolver
1115,heben::V,leta,levantar
1116,hochheben::V,libutada,alzar
1117,ergreifen::V,tabata,coger
1118,halten::V,pidada,tener
1119,drücken::V,painda,apretar
1120,schieben::V,žigutada,empujar
1121,kratzen::V,künstä,rascar
1122,lecken::V,nolda,lamer
1123,beißen::V,purda,morder
1124,beißen::V,hambastada,morder
1125,abreißen::V,ratketa,arrancar
1126,abschneiden::V,čapata,cortar
1127,abschneiden::V,leikata,cortar
1128,binden::V,sidoda,atar
1129,stecken::V,čokaita,meter
1130,brechen::V,katkaita,romper
1131,brechen::V,katkaita,quebrar
1132,klopfen::V,kolkotada,golpear
1133,hauen::V,löda,pegar
1134,kleben::V,klejata,pegar
1135,kleben::V,klejata,encolar
1136,reiben::V,hosta,frotar
1137,reiben::V,törkita,frotar
1138,reiben::V,jorotada,frotar
1139,streichen::V,voita,untar
1140,streichen::V,voita,recubrir
1141,schleifen::V,hijoida,afilar
1142,schleifen::V,teravzoitta,afilar
1143,schneiden::V,leikata,cortar
1144,rütteln::V,heilutada,agitar
1145,schütteln::V,pudištada,agitar
1146,schütteln::V,pudištada,sacudir
1147,schwenken::V,maihutada,menear
1148,schütten::V,valada,verter
1149,füllen::V,täutta,llenar
1150,einwickeln::V,kärdä,envolver
1151,tragen::V,kantta,llevar
1152,tragen::V,kandišta,llevar
1153,schleppen::V,vedätada,arrastrar
1154,ziehen::V,vedada,tirar
1155,aufbewahren::V,kaita,conservar
1156,werfen::V,čuta,echar
1157,werfen::V,čuta,lanzar
1158,werfen::V,tactä,echar
1159,werfen::V,tactä,lanzar
1160,fangen::V,püta,coger
1161,packen::V,tabata,agarrar
1162,verstecken::V,peitta,esconder
1163,teilen::V,jagada,partir
1164,teilen::V,jagada,dividir
1165,schicken::V,oigeta,enviar
1166,bringen::V,veda,traer
1167,hinzufügen::V,ližata,añadir
1168,bekommen::V,sada,obtener
1169,bekommen::V,sada,conseguir
1170,erhalten::V,sada,recibir
1171,nehmen::V,otta,tomar
1172,wählen::V,valita,elegir
1173,auswählen::V,valita,escoger
1174,auswählen::V,valita,seleccionar
1175,bewahren::V,kaita,guardar
1176,bewahren::V,kaita,preservar
1177,behindern::V,telustada,estorbar
1178,behindern::V,telustada,obstaculizar
1179,verderben::V,travida,estropear
1180,beschädigen::V,satatada,deteriorar
1181,zerbrechen::V,mureta,romper
1182,zerbrechen::V,mureta,quebrar
1183,zerreißen::V,rebitada,desgarrar
1184,zerreißen::V,rebitada,despedazar
1185,zerstören::V,mureta,destruir
1186,zerstören::V,mureta,destrozar
1187,verbrennen::V,poltta,quemar
1188,geben::V,antta,dar
1189,reichen::V,antta,pasar
1190,schenken::V,lahjoita,regalar
1191,versprechen::V,toivotada,prometer
1192,wünschen::V,toivotada,desear
1193,loben::V,kitta,alabar
1194,küssen::V,tervehtada,besar
1195,wiegen::V,likutada,mecer
1196,zudecken::V,katta,tapar
1197,zudecken::V,katta,cubrir
1198,wecken::V,noustatada,despertar
1199,zeigen::V,ozutada,mostrar
1200,führen::V,astutada,guiar
1201,führen::V,astutada,conducir
1202,lehren::V,opeta,enseñar
1203,lehren::V,opeta,instruir
1204,unterrichten::V,opeta,enseñar
1205,aufziehen::V,kazvatada,criar
1206,leiten::V,ohjata,guiar
1207,leiten::V,ohjata,dirigir
1208,antreiben::V,rigehtoitta,impeler
1209,antreiben::V,rigehtoitta,impulsar
1210,lassen::V,käskta,hacer
1211,einladen::V,kucta,invitar
1212,vereinigen::V,ühtenzoitta,unir
1213,besuchen::V,rižada,visitar
1214,besuchen::V,rižada,ir a ver
1215,treffen::V,vastata,encontrar
1216,sich versammeln::V,kägeta,reunirse
1217,sich versammeln::V,kägeta,congregarse
1218,sich versammeln::V,sätas,reunirse
1219,sich versammeln::V,sätas,congregarse
1220,spielen::V,väta,jugar
1221,singen::V,pajatada,cantar
1222,tanzen::V,kargaita,bailar
1223,sich trennen::V,erigata,separarse
1224,verlassen::V,jätta,dejar
1225,verlassen::V,jätta,abandonar
1226,retten::V,päzutada,salvar
1227,bewachen::V,varjoita,vigilar
1228,schützen::V,kaita,proteger
1229,verteidigen::V,kaita,defender
1230,sich schlagen::V,torata,batirse
1231,schießen::V,ampta,tirar
1232,schießen::V,ampta,disparar
1233,siegen::V,vägestada,vencer
1234,ärgern::V,verdutada,enojar
1235,ärgern::V,verdutada,enfadar
1236,ärgern::V,rändütada,enojar
1237,ärgern::V,rändütada,enfadar
1238,schlagen::V,löda,pegar
1239,schlagen::V,löda,golpear
1240,schlagen::V,iškta,pegar
1241,schlagen::V,iškta,golpear
1242,treten::V,peksta,dar una patada a
1243,treten::V,topsta,dar una patada a
1244,stechen::V,pystiä,pinchar
1245,stoßen::V,iškta,empujar
1246,stoßen::V,pudištada,empujar
1247,stehlen::V,vargastada,robar
1248,stehlen::V,vargastada,hurtar
1249,stören::V,keskustada,molestar
1250,belästigen::V,tartuteldas,molestar
1251,belästigen::V,tartuteldas,importunar
1252,verbergen::V,katelda,ocultar
1253,verbergen::V,katelda,esconder
1254,täuschen::V,manitada,engañar
1255,betrügen::V,manitada,engañar
1256,töten::V,rikta,matar
1257,töten::V,surmita,matar
1258,wohnen::V,eläda,vivir
1259,wohnen::V,eläda,habitar
1260,arbeiten::V,rata,trabajar
1261,sammeln::V,kogota,recoger
1262,sammeln::V,kogota,coleccionar
1263,pflücken::V,poimda,coger
1264,jagen::V,mecata,cazar
1265,fischen::V,kalatada,pescar
1266,fassen::V,tabata,atrapar
1267,fassen::V,tabata,capturar
1268,hüten::V,paimeta,guardar
1269,treiben::V,ajada,aballar
1270,anbinden::V,küttestada,atar
1271,anbinden::V,sidoda,atar
1272,füttern::V,sötta,echar de comer
1273,melken::V,lüpsta,ordeñar
1274,hacken::V,sauda,picar
1275,hacken::V,sauda,cortar
1276,gießen::V,valada,regar
1277,reifen::V,küpseta,madurar
1278,zubereiten::V,vaumištada,preparar
1279,kochen::V,keitta,cocer
1280,kochen::V,keitta,guisar
1281,backen::V,paštta,hornear
1282,backen::V,paštta,cocer al horno
1283,braten::V,žarda,asar
1284,braten::V,žarda,freír
1285,umrühren::V,segoitada,remover
1286,stricken::V,kudoda,hacer punto
1287,stricken::V,kudoda,hacer calceta
1288,nähen::V,ombelta,coser
1289,färben::V,mujutada,teñir
1290,färben::V,mujutada,colorear
1291,reinigen::V,puhtastada,limpiar
1292,waschen::V,pesta,lavar
1293,abwischen::V,pühktä,fregar
1294,abwischen::V,pühktä,limpiar
1295,spülen::V,huhtoida,aclarar
1296,spülen::V,huhtoida,enjuagar
1297,fegen::V,pühkta,barrer
1298,fegen::V,pühkta,pasar la escoba
1299,kehren::V,uhoita,barrer
1300,baden::V,kül'ptäs,bañarse
1301,sich waschen::V,pestas,lavarse
1302,ausziehen::V,riičta,quitar
1303,ausziehen::V,riičta,quitarse
1304,ausziehen::V,rušta,quitar
1305,ausziehen::V,rušta,quitarse
1306,anziehen::V,panda päle,ponerse
1307,anziehen::V,panda kädehe,ponerse
1308,anziehen::V,panda jaugha,ponerse
1309,sich anziehen::V,sobdas,vestirse
1310,kämmen::V,harjata,peinar
1311,schmücken::V,čomitada,adornar
1312,sagen::V,sanuda,decir
1313,sprechen::V,pagišta,hablar
1314,reden::V,pagišta,hablar
1315,reden::V,pagišta,conversar
1316,sich unterhalten::V,lodaita,charlar
1317,sich unterhalten::V,lodaita,conversar
1318,fragen::V,küzuda,preguntar
1319,bitten::V,pakita,rogar
1320,erzählen::V,sanuda,contar
1321,erzählen::V,starinoita,contar
1322,mitteilen::V,tedotada,comunicar
1323,mitteilen::V,tedotada,participar
1324,nennen::V,nimitada,llamar
1325,nennen::V,nimitada,nombrar
1326,rufen::V,kucta,llamar
1327,prahlen::V,kittäs,jactarse
1328,übersetzen::V,käta,traducir
1329,denken::V,meletada,pensar
1330,glauben::V,uskta,creer
1331,bemerken::V,homaita,notar
1332,erkennen::V,tundištada,reconocer
1333,begreifen::V,tabata,concebir
1334,verstehen::V,el'geta,entender
1335,verstehen::V,el'geta,comprender
1336,verstehen::V,toimetada,entender
1337,verstehen::V,toimetada,comprender
1338,lernen::V,opetas,aprender
1339,wissen::V,teta,saber
1340,sich erinnern an::V,johtutada,recordar
1341,sich erinnern an::V,johtutada,acordarse de
1342,vergessen::V,unohtada,olvidar
1343,messen::V,märita,medir
1344,zählen::V,lugeda,contar
1345,rechnen::V,lugeda,contar
1346,rechnen::V,lugeda,calcular
1347,lesen::V,lugeda,leer
1348,malen::V,pirta,pintar
1349,zeichnen::V,pirta,dibujar
1350,schreiben::V,kirjutada,escribir
1351,besitzen::V,omištada,poseer
1352,kaufen::V,ostta,comprar
1353,verkaufen::V,möda,vender
1354,bezahlen::V,maksta,pagar
1355,zahlen::V,maksta,pagar
1356,beherrschen::V,valdoita,dominar
1357,ertragen::V,tirpta,soportar
