,Concept_ID,mhr,ady
635,kräftig::A,куа́тле,лъэ́ш
636,stark::A,вия́н,лъэ́ш
637,schwach::A,а́лдыме,хъыбэй
638,fett::A,коя́,пщэры́
639,schlank::A,йоштката́,ищыгъэ
640,schlank::A,яжу́,ищыгъэ
641,hübsch::A,чеве́р,дахэ́
642,böse::A,шы́де,ябгэ
643,dumm::A,аҥыра́,делэ
644,faul::A,його,шъхьахы́нэ
645,fleißig::A,ты́ршыше,егугъурэ
646,geizig::A,чаҥга́,тхьацэ
647,klug::A,уша́н,акъылышӏу́
648,geschickt::A,уста́,ӏэпэӏэсэ́
649,geschickt::A,уста́,шо́у шӏыгъэ́
650,lieb::A,ала́л,псэм фэд
651,lustig::A,весела́,чэф
652,sanft::A,ны́жылге,ӏушъа́б
653,hungrig::A,шу́жышо,гъаблэ́
654,krank::A,че́рле,сыма́дж
655,nackt::A,чарама́т,пцӏанэ́
656,traurig::A,ойга́н,нэшхъэй
657,lebendig::A,и́лыше,
658,gut::A,сай,дэгъу́
659,schlecht::A,уда́,дэи
660,schlecht::A,шӱ́кшӧ,дэи
661,richtig::A,чы́нле,тэрэз
662,schlimm::A,аля́к,щынэгъо
663,schlimm::A,тыра́н,щынэгъо
664,wahr::A,чы́нле,шъыпкъэ́
665,wahr::A,настоя́щий,шъыпкъэ́
666,alt::A,то́што,жъы
667,neu::A,у,кӏэ
668,ehemalig::A,о́нчычсо,-щтыгъэ
669,ehemalig::A,о́нчычсо,-гъэ
670,ehemalig::A,онда́кысе,-щтыгъэ
671,ehemalig::A,онда́кысе,-гъэ
672,alt[Lebewesen]::A,шо́нто,жъы
673,jung::A,са́мырык,ныбжьыкӏэ́
674,arm::A,нужна́,тхьамы́кӏ
675,reich::A,поя́н,бай
676,bekannt::A,па́лыме,нэӏуа́с
677,berühmt::A,лӱ́млӧ,цӏэры́ӏу
678,fremd::A,йот,хымэ
679,verschieden::A,тӱ́рлӧ,зэфэшъхьафы
680,nah::A,ли́шыл,благъэ́
681,fern::A,тора́,чыжьэ
682,fern::A,мӱ́ндыр,чыжьэ
683,linker::A,шола́,сэмэ́гу
684,rechter::A,пурла́,джабгъу
685,anderer::A,вес,нэмы́кӏ
686,anderer::A,мо́ло,нэмы́кӏ
687,erster::A,и́кымше,апэр
688,zweiter::A,ко́кымшо,я́тӏонэр
689,dritter::A,ку́мшо,ящэнэр
690,letzter::A,пыта́ртыш,аужыр
691,allein::ADV,шкет,зы
692,auf einmal::ADV,икана́ште,ардэдэм
693,auf einmal::ADV,икана́ште,асыхьатым
694,zusammen::ADV,пырля́,зэгъусэхэ́у
695,lange::ADV,кужу́н,бэрэ́
696,plötzlich::ADV,кенета́,зэкӏэм
697,sofort::ADV,кызыта́к,ардэдэм
698,sofort::ADV,кызыта́к,асыхьатым
699,später::ADV,варара́к,нэужым
700,jetzt::ADV,ы́нде,джы
701,jetzt::ADV,кы́зыт,джы
702,heute::ADV,та́че,непэ́
703,morgen::ADV,эрла́,неу́щы
704,bald::ADV,вашке́,псынкӏэу
705,dann::ADV,вара́,нэужым
706,gestern::ADV,теҥге́че,тыгъуа́с
707,einst::ADV,икана́,зэгорэ́м
708,damals::ADV,туна́м,армэ
709,damals::ADV,туна́м,ащыгъум
710,danach::ADV,вара́,нэужым
711,vorher::ADV,о́нчыч,нахьыпэм
712,zuerst::ADV,онда́к,
713,einmal::ADV,икана́,зэ
714,manchmal::ADV,ка́шын,
715,manchmal::ADV,кокла́н,
716,oft::ADV,чӱ́чкыдын,бэрэ
717,immer::ADV,эре́,ренэ́у
718,immer::ADV,ту́тыш,ренэ́у
719,niemals::ADV,ок нигуна́м,
720,hier::ADV,ты́ште,
721,hierhin::ADV,ты́шке,
722,hierhin::ADV,тыш,
723,von hier::ADV,тыше́ч,
724,von hier::ADV,тыве́ч,
725,dort::ADV,ту́што,модэ
726,dorthin::ADV,туш,модэ́
727,dorthin::ADV,ту́шко,модэ́
728,geradeaus::ADV,вик,занкӏэу
729,vorwärts::ADV,о́нчыко,ыпэкӏэ
730,rückwärts::ADV,шеҥге́к,ыужыкӏэ́
731,zurück::ADV,мӧҥге́ш,ыужыкӏэ́
732,unten::ADV,ӱ́лнӧ,ычӏэкӏэ́
733,unten::ADV,йыма́лне,ычӏэкӏэ́
734,hinab::ADV,йыма́к,ычӏэгъы́
735,hinab::ADV,йыма́к,ычӏэкӏэ́
736,oben::ADV,кӱ́шнӧ,ышъхьагъы
737,oben::ADV,ӱмба́лне,ышъхьагъы
738,hinauf::ADV,кӱ́ш,ышъхьагъыкӏэ
739,hinauf::ADV,кӱ́шкӧ,ышъхьагъыкӏэ
740,überall::ADV,чыла́ вере́,тыди́
741,überall::ADV,чыла́ вере́,тыдэкӏи́
742,nicht::ADV,ок,-п
743,nicht::ADV,ок,мы-
744,nicht::ADV,о́геш,-п
745,nicht::ADV,о́геш,мы-
746,ein wenig::ADV,изи́ш,тӏэкӏу
747,kaum::ADV,пыкше́,къоды́й
748,sehr::ADV,чот,дэд
749,so::ADV,тыге́,ащ фэд
750,so::ADV,тыге́,мыщ фэд
751,so::ADV,тыге́,джащ фэд
752,noch::ADV,а́ле,джыри
753,nur::ADV,гына́,ныӏэ́п
754,schon::ADV,ы́нде,
755,wieder::ADV,ада́к,джыри
756,vergebens::ADV,ара́м,пкӏэнчъэ́у
757,vor::PRP,о́нчыч,пашъхьэ́
758,hinter::PRP,шеҥге́лне,кӏы́б
759,unter::PRP,йыма́лне,чӏэ-
760,durch::PRP,вошт,пхыры-
761,neben::PRP,вокте́н,дэжь
762,zwischen::PRP,кокла́ште,азыфа́гу
763,wegen::PRP,верч,къы-
764,dies::PRN,ти́де,ар
765,das::PRN,са́де,а
766,das::PRN,са́де,мо
767,alles::PRN,чыла́,зэкӏэ́
768,ich::PRN,мый,сэ
769,du::PRN,тый,о
770,er::PRN,ту́до,ар
771,wir::PRN,ме,тэ
772,ihr::PRN,те,шъо
773,sie::PRN,ну́но,ахэр
774,was::FPRN,мо,сыд
775,wer::FPRN,кӧ,хэт
776,wo::FADV,куша́н,тыдэ́
777,wohin::FADV,куш,тыдэ́
778,wohin::FADV,ку́шко,тыдэ́
779,wie::FADV,кузе́,сыдэущтэ́у
780,warum::FADV,мо,сыд пае́
781,warum::FADV,мола́н,сыд пае́
782,wieviel::FNUM,куна́р,тхьапш
783,wieviel::FNUM,куна́р,сыд фэди́з
784,eins::NUM,ик,зы
785,zwei::NUM,ко́кыт,тӏу
786,drei::NUM,кум,щы
787,vier::NUM,ныл,плӏы
788,fünf::NUM,вич,тфы
789,sechs::NUM,куд,хы
790,sieben::NUM,шым,блы
791,acht::NUM,канда́ш,и
792,neun::NUM,инде́ш,бгъу
793,zehn::NUM,лу,пшӏы
794,elf::NUM,лати́к,пшӏыкӏузы́
795,zwölf::NUM,латко́к,пшӏыкӏутӏу
796,zwanzig::NUM,ко́ло,тӏокӏы́
797,dreißig::NUM,ку́мло,щэкӏы
798,vierzig::NUM,ны́лле,тӏокӏи́тӏу
799,fünfzig::NUM,ви́тле,шъэны́ыкъу
800,sechzig::NUM,ку́дло,тӏокӏи́щ
801,siebzig::NUM,шы́мле,тӏокӏищырэ́ пшӏырэ́
802,achtzig::NUM,канда́шле,тӏокӏи́пӏ
803,neunzig::NUM,инде́шле,тӏокӏиилӏырэ́ пшӏырэ́
804,hundert::NUM,шӱ́дӧ,шъэ
805,tausend::NUM,тӱже́м,мин
806,und::CNJ,да,ыкӏи
807,und::CNJ,ден,ыкӏи
808,oder::CNJ,я,е
809,oder::CNJ,а́ле,е
810,stehen::V,шога́ш,ущытын
811,stehen::V,шога́ш,умыхъыен
812,sitzen::V,шинча́ш,уисын
813,sitzen::V,шинча́ш,утесын
814,liegen::V,кия́ш,телъы́н
815,hängen::V,кеча́ш,къыщылэлын
816,hängen::V,кеча́ш,къыщылэлын щыгъын быхъур
817,werden::V,лия́ш,хъун
818,passieren::V,лия́ш,къэхъун
819,beginnen::V,тӱҥгала́ш,къежьэн
820,beginnen::V,тӱҥгала́ш,къыублэн
821,enden::V,пыта́ш,ухы́н
822,wechseln::V,вашталта́ш,зэхъожьы́н
823,aufgehen[Sonne]::V,лекта́ш,къыкъокӏы́н
824,untergehen[Sonne]::V,шинча́ш,къохьан
825,scheinen[Sonne]::V,волгалта́ш,къепсыи
826,donnern::V,кӱдырта́ш,гъогъон
827,donnern::V,сургалта́ш,гъогъон
828,wehen::V,пуа́ш,епщэ́н
829,strömen::V,шийалтара́ш,чъэн
830,fließen::V,йога́ш,чъэн
831,sich drehen::V,пӧрда́ш,зыгъэчэрэгъу́н
832,schwanken::V,лӱҥга́ш,хъые́н
833,schwanken::V,тайныла́ш,хъые́н
834,schwingen::V,рӱпшалта́ш,зыгъэхъые́н
835,fallen::V,воза́ш,къефэхы́н
836,fallen::V,йӧрла́ш,къефэхы́н
837,brennen::V,йӱла́ш,стын
838,rauchen::V,шикша́ш,ӏугъо къикӏын
839,regnen::V,йӱра́ш,къещхы́н
840,gefrieren::V,кылма́ш,дыкъын
841,gefrieren::V,ияҥа́ш,дыкъын
842,tauen::V,шула́ш,жъун
843,schmelzen::V,лева́ш,ткӏун
844,trocknen::V,кошка́ш,гъушъы́н
845,trocknen::V,кошка́ш,чъэпхъу́н
846,sieden::V,шола́ш,жъон
847,faulen::V,шӱя́ш,шъун
848,verfaulen::V,шӱйы́н шуа́ш,шъун
849,reißen::V,кӱрла́ш,зэӏэтхъы́н
850,versinken::V,пуре́н кая́ш,чӏихьан
851,vergehen::V,эрте́н кая́ш,блэкӏы́н
852,erscheinen::V,толы́н лекта́ш,къэлъэгъон
853,verschwinden::V,йома́ш,кӏодыжьы́н
854,sinken::V,пуча́ш,
855,abnehmen::V,пуча́ш,къыкӏичын
856,zunehmen::V,шукема́ш,хэхъо́н
857,steigen::V,нӧлталта́ш,къежьэн
858,wachsen::V,кушка́ш,хэхъо́н
859,wachsen::V,кушка́ш,къэкӏы́н
860,glänzen::V,йылгыжа́ш,цӏыу́н
861,funkeln::V,чолга́ш,жъыу́н
862,lärmen::V,рӱшка́ш,бырсыры́н
863,läuten::V,мура́ш,теон
864,klingeln::V,йыҥгырта́ш,теон
865,klirren::V,чылдыртата́ш,
866,brausen::V,лӱшка́ш,шъуин
867,rauschen::V,лыжга́ш,макъэ гъэӏун
868,klingen::V,йоҥга́ш,къыхэӏукӏын
869,bellen::V,опта́ш,хьакъу́н
870,heulen::V,урмыжа́ш,быун
871,blasen::V,пуала́ш,епщэ́н
872,pfeifen::V,шӱ́шкаш,шъуин
873,schreien::V,кычкыра́ш,куо́н
874,schreien::V,кычкыра́ш,кӏыи́н
875,stöhnen::V,йыҥыса́ш,щэӏун
876,zittern::V,чытыра́ш,кӏэзэзын
877,leben::V,ила́ш,псэу́н
878,geboren werden::V,шоча́ш,къэхъун
879,atmen::V,шӱла́ш,жьы къэщэ́н
880,trinken::V,йӱа́ш,ешъо́н
881,essen::V,кочка́ш,шхын
882,schlucken::V,нела́ш,бдырыин
883,müde werden::V,ноя́ш,пшъын
884,einschlafen::V,мале́н колта́ш,хэчъыен
885,schlafen::V,мала́ш,чъые́н
886,aufwachen::V,помыжалта́ш,къэущы́н
887,aufstehen::V,кынела́ш,уцу́н
888,sich erholen::V,кана́ш,зыгъэпсэфын
889,krank werden::V,черлане́н воза́ш,сымаджэ́ хъун
890,krank sein::V,черлане́н кия́ш,сымэджэ́н
891,schmerzen::V,коршта́ш,сымэджэ́н
892,husten::V,кокыра́ш,пскэ́н
893,genesen::V,тӱрла́ш,хъужьын
894,genesen::V,тазаҥа́ш,хъужьын
895,sterben::V,кола́ш,лӏэн
896,umkommen::V,вуй йома́ш,хэкӏодэн
897,sich bewegen::V,кошта́ш,хъые́н
898,sich rühren::V,тарвана́ш,хъые́н
899,sich erheben::V,кынела́ш,къэтэджын
900,sich setzen::V,шинча́ш,тӏысы́н
901,hinfallen::V,йӧрла́ш,ебэджы́н
902,laufen::V,кошта́ш,кӏон
903,schreiten::V,ошкыла́ш,кӏон
904,spazierengehen::V,гуля́яш,къэкӏухьэн
905,eilen::V,вашка́ш,гузэжъон
906,sich beeilen::V,вашкешта́ш,гуӏэ́н
907,sausen::V,юлтка́ш,псынкӏэ́у чъэн
908,rennen::V,куржтала́ш,чъэн
909,springen::V,тӧршта́ш,пкӏэн
910,klettern::V,кӱза́ш,дэцохъоен
911,schaukeln::V,лӱҥгалта́ш,уешӏэн
912,kriechen::V,нушка́ш,цохъо́н
913,schwimmen::V,ия́ш,есы́н
914,tauchen::V,шуҥгалта́ш,зычӏэгъэо́н
915,rudern::V,удыра́ш,къошъо бэщкӏэ фын
916,fahren::V,кудала́ш,кӏон
917,fliegen::V,чоҥешта́ш,быбы́н
918,gehen::V,кая́ш,кӏон
919,weggehen::V,кораҥа́ш,ӏукӏын
920,abfahren::V,лекта́ш,ежьэн
921,anhalten::V,чарна́ш,къэуцу́н
922,hineingehen::V,пура́ш,ихьан
923,eintreten::V,пура́ш,чӏэхьан
924,kommen::V,тола́ш,къэкӏо́н
925,ankommen::V,шуа́ш,къэсы́н
926,zurückkommen::V,пӧртыла́ш,гъэзэжьын
927,bleiben::V,кода́ш,къэнэ́н
928,warten::V,вуча́ш,пэплъэ́н
929,erwarten::V,вуча́ш,ежэн
930,suchen::V,кычала́ш,лъыхъу́н
931,finden::V,муа́ш,къэгъоты́н
932,finden::V,муа́ш,къыхэгъэщы́н
933,versuchen::V,толаша́ш,пылъы́н
934,vorbereiten::V,ямдыла́ш,гъэхьазыры́н
935,lieben::V,йӧрата́ш,шӏу плъэгъу́н
936,mögen::V,йӧрата́ш,шӏу плъэгъу́н
937,lachen::V,воштыла́ш,щхын
938,rühren::V,ку́мыл тарвата́ш,гур гъэузын
939,weinen::V,шорта́ш,гъын
940,schimpfen::V,каргаша́ш,хъонэн
941,sich ärgern::V,сыра́ш,губжы́н
942,sich fürchten::V,лӱда́ш,щынэ́н
943,fürchten::V,лӱда́ш,щынэ́н
944,fliehen::V,куржа́ш,
945,flüchten::V,куржа́ш,
946,sehen::V,ужа́ш,льэгъу́н
947,anschauen::V,онча́ш,плъэн
948,anschauen::V,онча́ш,еплъы́н
949,ansehen::V,эскера́ш,плъэн
950,hören::V,кола́ш,зэхэхын
951,zuhören::V,колышта́ш,дэӏо́н
952,probieren::V,тамла́ш,хэӏэн
953,riechen::V,ӱпшынча́ш,пэмэ́н
954,fühlen::V,шижа́ш,зэхэпшӏэн
955,scheinen::V,чуча́ш,уащыхъу́н
956,scheinen::V,чуча́ш,уашӏошӏы́н
957,zu sehen sein::V,коя́ш,зэрэлъэгъу́н
958,vernehmen::V,кола́ш,зэхэхын
959,frieren::V,кылма́ш,дыкъын
960,frieren::V,кылма́ш,пӏыкӏэн
961,frieren::V,кылма́ш,чъыӏэ́ лӏэн
962,tun::V,ышта́ш,шӏын
963,können::V,мошта́ш,лъэкӏы́н
964,wollen::V,тӱна́ш,фэе́н
965,anfangen::V,тӱҥала́ш,ублэн
966,beenden::V,пытара́ш,ухы́н
967,aufhören::V,чарна́ш,щыгъэтын
968,gelingen::V,сай лекта́ш,хъун
969,geraten::V,лекта́ш,
970,öffnen::V,поча́ш,ӏухы́н
971,schließen::V,петыра́ш,игъэсэн
972,stellen::V,шында́ш,бгъэуцун
973,setzen::V,шында́ш,гъэтӏысы́н
974,legen::V,опта́ш,хэлъхьа́н
975,legen::V,пышта́ш,хэлъхьа́н
976,berühren::V,тӱка́ш,эӏэн
977,berühren::V,тӱка́ш,нэсын
978,verbinden::V,пида́ш,зэхэпхэ́н
979,verbinden::V,пида́ш,пхын
980,bedecken::V,леведа́ш,техъо́н
981,aufhängen::V,сака́ш,пылъэ́н
982,anzünden::V,чӱкта́ш,хэгъэнэ́н
983,aufheben::V,нӧлтала́ш,
984,zurücklassen::V,кода́ш,къэгъэнэ́н
985,verlieren::V,йомдара́ш,чӏэ́нэн
986,verlieren::V,йомдара́ш,шӏокӏоды́н
987,fallen lassen::V,воза́ш,чӏэунэн
988,fallen lassen::V,воза́ш,пӏэпызын
989,machen::V,ышта́ш,шӏын
990,herstellen::V,ямдыла́ш,шӏы́н
991,bauen::V,чоҥа́ш,шӏы́н
992,reparieren::V,ачала́ш,дыжьы́н
993,verbessern::V,саемда́ш,нахьышӏу пшӏын
994,verbessern::V,саемда́ш,нахь дэгъу пшӏын
995,ändern::V,весемда́ш,зэблэхъу́н
996,graben::V,кӱнча́ш,тӏын
997,beugen::V,пӱгырта́ш,
998,biegen::V,лывырта́ш,уфэн
999,drehen::V,пӱтыра́ш,гъэчэрегъу́
1000,wenden::V,ирала́ш,пӏонтӏэн
1001,wenden::V,ирала́ш,бгъэзэн
1002,wenden::V,ирала́ш,уӏубын
1003,umdrehen::V,савырала́ш,
1004,heben::V,нӧлта́ш,ӏэты́н
1005,hochheben::V,нӧлта́ш,ӏэты́н
1006,ergreifen::V,руалта́ш,къэубыты́н
1007,halten::V,куча́ш,ӏыгъы́н
1008,drücken::V,иша́ш,тэӏункӏэн
1009,drücken::V,темда́ш,тэӏункӏэн
1010,schieben::V,шӱкала́ш,уеӏункӏын
1011,schieben::V,шӱкала́ш,уетӏыргун
1012,kratzen::V,удыра́ш,цӏэнтхъун
1013,lecken::V,нула́ш,бзэи́н
1014,beißen::V,пура́ш,ецэкъэ́н
1015,abreißen::V,кӱрла́ш,къичын
1016,abreißen::V,кӱрла́ш,пытхъын
1017,abschneiden::V,пӱчка́ш,пыупкӏын
1018,abschneiden::V,пӱчка́ш,гобзыкӏын
1019,binden::V,кылда́ш,епхын
1020,stecken::V,шуралта́ш,хэсэн
1021,brechen::V,тодышта́ш,зэпыпкӏын
1022,klopfen::V,кыра́ш,теон
1023,hauen::V,тӱя́ш,теон
1024,kleben::V,клеитла́ш,щхэн
1025,reiben::V,йыга́ш,пӏотын
1026,reiben::V,туржала́ш,пӏотын
1027,streichen::V,шӱра́ш,щыфэн
1028,schleifen::V,шума́ш,гъэчаны́н
1029,schleifen::V,шума́ш,кӏэлыкӏы́н
1030,schleifen::V,яна́ш,гъэчаны́н
1031,schleifen::V,яна́ш,кӏэлыкӏы́н
1032,schneiden::V,пӱчка́ш,бзын
1033,rütteln::V,рӱза́ш,гъэсысын
1034,schütteln::V,почка́ш,гъэсысын
1035,schwenken::V,рӱза́ш,ӏэ шӏын
1036,schütten::V,опта́ш,икӏэ́н
1037,füllen::V,тема́ш,из шӏын
1038,einwickeln::V,вӱдыла́ш,кӏоцӏыщыхьа́н
1039,tragen::V,нумала́ш,хьын
1040,schleppen::V,шӱдыра́ш,пхьын
1041,schleppen::V,шӱдыра́ш,плъэшъун
1042,ziehen::V,шупша́ш,пкъудыин
1043,ziehen::V,шупша́ш,пщэн
1044,ziehen::V,шупша́ш,плъэшъун
1045,aufbewahren::V,арала́ш,пӏыгъын
1046,aufbewahren::V,арала́ш,уухъумэн
1047,werfen::V,шуа́ш,дзын
1048,werfen::V,кышка́ш,дзын
1049,fangen::V,куча́ш,къэубыты́н
1050,packen::V,руалта́ш,къэубыты́н
1051,verstecken::V,тоя́ш,бгъэбылъын
1052,teilen::V,пӧла́ш,гощы́н
1053,schicken::V,колта́ш,гъахьы́н
1054,bringen::V,конда́ш,къэхьы́н
1055,hinzufügen::V,ешара́ш,хэгъэхъо́н
1056,bekommen::V,нала́ш,
1057,erhalten::V,нала́ш,
1058,nehmen::V,нала́ш,къытехы́н
1059,wählen::V,сайла́ш,къыхэхы́н
1060,auswählen::V,таҥгла́ш,къыхэхы́н
1061,bewahren::V,сакла́ш,къэухъумэн
1062,behindern::V,чаракла́ш,пэрыохъу хъун
1063,verderben::V,пужа́ш,къутэн
1064,beschädigen::V,пужа́ш,къутэн
1065,zerbrechen::V,пудырта́ш,къутэн
1066,zerreißen::V,кӱрла́ш,зэӏэтхъы́н
1067,zerstören::V,шалата́ш,къутэ́н
1068,verbrennen::V,йӱлата́ш,гъэсты́н
1069,geben::V,пуа́ш,еты́н
1070,reichen::V,пуа́ш,еты́н
1071,schenken::V,пӧлекла́ш,еты́н
1072,versprechen::V,сӧра́ш,гъэгугъэ́н
1073,wünschen::V,тылана́ш,шӏоигъо́н
1074,loben::V,мокта́ш,щытхъун
1075,küssen::V,шупшала́ш,ебэу́н
1076,wiegen::V,рӱпша́ш,гъэхъыен
1077,zudecken::V,леведа́ш,техъо́н
1078,wecken::V,помыжалтара́ш,къэгъэущы́н
1079,zeigen::V,ончыкта́ш,гъэлъэгъо́н
1080,führen::V,вӱда́ш,щэн
1081,lehren::V,туныкта́ш,егъэджэ́н
1082,lehren::V,туныкта́ш,егъэшӏэн
1083,unterrichten::V,туныкта́ш,егъэджэ́н
1084,aufziehen::V,орышта́ш,пӏун
1085,leiten::V,вӱда́ш,гъэзекӏон
1086,leiten::V,вуйлата́ш,гъэзекӏон
1087,antreiben::V,поктыла́ш,къепфылӏэн
1088,lassen::V,-та́ш,еты́н
1089,einladen::V,ӱжа́ш,къегъэблэгъэн
1090,vereinigen::V,иктешла́ш,зэгогъэхьан
1091,besuchen::V,то́лын кая́ш,щыӏэ́н
1092,treffen::V,вашлия́ш,ӏукӏэ́н
1093,treffen::V,вашлия́ш,пэгъокӏы́н
1094,sich versammeln::V,погына́ш,зэхэхьан
1095,sich versammeln::V,чумырга́ш,зэхэхьан
1096,spielen::V,мода́ш,джэгу́н
1097,singen::V,мура́ш,орэ́д къэӏо́н
1098,tanzen::V,кушта́ш,къэшъо́н
1099,sich trennen::V,ойырла́ш,зэгокӏыжьы́ных
1100,verlassen::V,кудалта́ш,бгынэн
1101,verlassen::V,кудалта́ш,хэкӏыжьын
1102,retten::V,утара́ш,къыхэпхыжьын
1103,retten::V,утара́ш,къэбгъэнэжьын
1104,bewachen::V,орола́ш,къэгъэгъунэн
1105,schützen::V,арала́ш,ухъумэ́н
1106,verteidigen::V,арала́ш,къэухъумэн
1107,sich schlagen::V,кредала́ш,эзэон
1108,schießen::V,лӱя́ш,он
1109,siegen::V,сеҥа́ш,текӏо́н
1110,ärgern::V,сырыкта́ш,бгъэгубжын
1111,schlagen::V,пера́ш,ео́н
1112,treten::V,тошка́ш,
1113,stechen::V,кера́ш,хэӏун
1114,stoßen::V,шӱкала́ш,тӏыро́н
1115,stoßen::V,шӱкала́ш,уеӏункӏын
1116,stehlen::V,шолышта́ш,тыгъу́н
1117,stören::V,мешая́ш,бгъэгумэкӏын
1118,belästigen::V,толаштара́ш,бгъэгумэкӏын
1119,verbergen::V,шылта́ш,ушъэфын
1120,täuschen::V,ондала́ш,гъэпцӏэ́н
1121,betrügen::V,ондала́ш,гъэпцӏэ́н
1122,töten::V,пушта́ш,уикӏын
1123,wohnen::V,ила́ш,дэсын
1124,arbeiten::V,пашалана́ш,лэжьэ́н
1125,arbeiten::V,паша́м ышта́ш,лэжьэ́н
1126,sammeln::V,пога́ш,угъои́н
1127,pflücken::V,кӱра́ш,къыпычы́н
1128,jagen::V,сонарла́ш,шэкӏон
1129,jagen::V,сонарла́ш,ешэкӏон
1130,fischen::V,кол куча́ш,пцэжъые уешэн
1131,fassen::V,куча́ш,къэубыты́н
1132,hüten::V,кӱта́ш,хэхъо́н
1133,treiben::V,покта́ш,пфын
1134,anbinden::V,йолышта́ш,епхын
1135,füttern::V,пукша́ш,гъэшхэ́н
1136,melken::V,лӱшта́ш,щын
1137,hacken::V,руа́ш,упкӏэтэн
1138,gießen::V,шава́ш,тепкӏэн
1139,reifen::V,кӱа́ш,игъо хъун
1140,zubereiten::V,ямдыла́ш,бгъэхьазырын
1141,kochen::V,шолта́ш,шӏы́н
1142,backen::V,кӱкташ,гъэжъэ́н
1143,braten::V,пуштыла́ш,гъэжъэ́н
1144,braten::V,жаритла́ш,гъэжъэ́н
1145,umrühren::V,луга́ш,зэхэгъэкӏухьан
1146,stricken::V,пида́ш,хъын
1147,nähen::V,урга́ш,дэн
1148,färben::V,чиялта́ш,бгъэлэн
1149,reinigen::V,эрыкта́ш,укъэбзы́н
1150,waschen::V,мушка́ш,бгыкӏын
1151,abwischen::V,ӱшта́ш,лъэкӏы́н
1152,spülen::V,шӱалта́ш,дэгъэчъыхьан
1153,fegen::V,ӱшта́ш,пхъэнкӏы́н
1154,kehren::V,ӱшта́ш,пхъэнкӏы́н
1155,baden::V,йӱштыла́ш,зыгъэпскӏын
1156,sich waschen::V,мушкылта́ш,зытхьакӏы́н
1157,ausziehen::V,кудаша́ш,къытехы́н
1158,anziehen::V,чия́ш,щылъэ́н
1159,sich anziehen::V,чия́ш,зыфэпэн
1160,kämmen::V,шера́ш,жьын
1161,schmücken::V,тӱзата́ш,гъэдэхэ́н
1162,schmücken::V,чеверта́ш,гъэдэхэ́н
1163,sagen::V,ойла́ш,къэӏон
1164,sagen::V,каласа́ш,къэӏон
1165,sprechen::V,кутыра́ш,псэлъэ́н
1166,reden::V,мутлана́ш,гущыӏэ́н
1167,sich unterhalten::V,кутыра́ш,зэдэгущыӏэн
1168,fragen::V,йода́ш,упчӏэ́н
1169,bitten::V,йода́ш,лъэӏо́н
1170,erzählen::V,ойла́ш,къэпӏотэ́н
1171,mitteilen::V,увертара́ш,макъэ егъэӏун
1172,nennen::V,лӱмда́ш,цӏэ фэусы́н
1173,rufen::V,ӱжа́ш,джэн
1174,prahlen::V,моктана́ш,узыщытхъужьы́н
1175,übersetzen::V,кусара́ш,бгъэкӏотэн
1176,denken::V,шона́ш,егупшысэ́н
1177,glauben::V,ӱшана́ш,уивыхъэ́ телъы́н
1178,bemerken::V,шижа́ш,гу лъыптэ́н
1179,erkennen::V,пала́ш,зэхэпхын
1180,erkennen::V,пала́ш,зэбгъэшӏэн
1181,begreifen::V,ыҥла́ш,гурыӏо́н
1182,verstehen::V,умыла́ш,зэхэхын
1183,lernen::V,тунема́ш,еджэ́н
1184,wissen::V,шинча́ш,шӏэн
1185,sich erinnern an::V,шарна́ш,къэшӏэжьын
1186,vergessen::V,монда́ш,пщыгъупшэжьы́н
1187,messen::V,виса́ш,шын
1188,zählen::V,шотла́ш,плъытэ́н
1189,rechnen::V,шотла́ш,плъытэ́н
1190,rechnen::V,шотла́ш,угугъэ́н
1191,lesen::V,луда́ш,еджэ́н
1192,malen::V,сӱретла́ш,шӏын
1193,zeichnen::V,сӱретла́ш,шӏын
1194,schreiben::V,воза́ш,тхын
1195,besitzen::V,лия́ш,иӏэн
1196,kaufen::V,нала́ш,щэфы́н
1197,verkaufen::V,ужала́ш,щэн
1198,bezahlen::V,тӱла́ш,птын
1199,bezahlen::V,тӱла́ш,лъыптын
1200,bezahlen::V,тӱла́ш,птыжьы́н
1201,zahlen::V,тӱла́ш,птын
1202,zahlen::V,тӱла́ш,лъыптын
1203,beherrschen::V,куча́ш,иунаеу иӏэн
1204,ertragen::V,турка́ш,щэчы́н
