,Concept_ID,mn,pt
814,blind::A,сохор,cego
815,taub::A,чих хатуу,surdo
816,kräftig::A,чийрэг,forte
817,kräftig::A,чийрэг,poderoso
818,stark::A,хүчтэй,forte
819,stark::A,хүчтэй,robusto
820,stark::A,чадалтай,forte
821,stark::A,чадалтай,robusto
822,schwach::A,сул,débil
823,fett::A,тарган,gordo
824,fett::A,голигор,gordo
825,schlank::A,голшиг,esbelto
826,hübsch::A,сайхан,giro
827,hübsch::A,сайхан,bonito
828,hübsch::A,хөөрхөн,giro
829,hübsch::A,хөөрхөн,bonito
830,böse::A,муу,mau
831,böse::A,хортой,mau
832,dumm::A,тэнэг,parvo
833,dumm::A,тэнэг,estúpido
834,faul::A,залхуу,preguiçoso
835,fleißig::A,чармайлтгай,aplicado
836,fleißig::A,чармайлтгай,diligente
837,geizig::A,харамч,avarento
838,klug::A,цэцэн,prudente
839,klug::A,цэцэн,inteligente
840,geschickt::A,дүйтэй,hábil
841,lieb::A,хайрт,caro
842,lieb::A,хайрт,querido
843,lustig::A,цэнгэлтэй,alegre
844,sanft::A,наалинхай,suave
845,sanft::A,наалинхай,brando
846,hungrig::A,өлөн,faminto
847,hungrig::A,өлссөн,faminto
848,krank::A,өвчтэй,doente
849,krank::A,өвчтэй,enfermo
850,nackt::A,нүцгэн,nu
851,nackt::A,нүцгэн,despido
852,traurig::A,гунигт,triste
853,lebendig::A,амьд,vivo
854,lebendig::A,амьтай,vivo
855,gut::A,сайн,bom
856,schlecht::A,муу,mau
857,schlecht::A,муу,ruim
858,schlecht::A,өөдгүй,mau
859,schlecht::A,өөдгүй,ruim
860,richtig::A,зөв,justo
861,richtig::A,зөв,correcto
862,richtig::A,зүйтэй,justo
863,richtig::A,зүйтэй,correcto
864,schlimm::A,муухай,mau
865,schlimm::A,муухай,grave
866,wahr::A,үнэн,verdadeiro
867,wahr::A,жинхэнэ,verdadeiro
868,alt::A,хуучин,velho
869,alt::A,хуучин,antigo
870,neu::A,шинэ,novo
871,ehemalig::A,агсан,antigo
872,ehemalig::A,байсан,antigo
873,alt[Lebewesen]::A,өвгөн,velho
874,alt[Lebewesen]::A,хижээл,velho
875,jung::A,залуу,jovem
876,arm::A,ядуу,pobre
877,reich::A,баян,rico
878,reich::A,баялаг,rico
879,bekannt::A,танил,conhecido
880,berühmt::A,цуутай,famoso
881,berühmt::A,цуутай,célebre
882,berühmt::A,алдартай,famoso
883,berühmt::A,алдартай,célebre
884,fremd::A,харь,alheio
885,fremd::A,харь,estranho
886,fremd::A,гадаад,alheio
887,fremd::A,гадаад,estranho
888,verschieden::A,ондоо,diverso
889,verschieden::A,ондоо,diferente
890,verschieden::A,янз янзын,diverso
891,verschieden::A,янз янзын,diferente
892,nah::A,ойрын,próximo
893,nah::A,дөтийн,próximo
894,fern::A,холын,remoto
895,fern::A,холын,distante
896,linker::A,буруу,esquerdo
897,rechter::A,баруун,direito
898,anderer::A,өөр,outro
899,anderer::A,нөгөө,outro
900,erster::A,нэгдэх,primeiro
901,erster::A,нэгдүгээр,primeiro
902,zweiter::A,хоёрдугаар,segundo
903,dritter::A,гуравдугаар,terceiro
904,letzter::A,сүүлийн,final
905,letzter::A,сүүлийн,último
906,allein::ADV,ганцаараа,só
907,auf einmal::ADV,нэгмөсөн,de vez
908,zusammen::ADV,цуг,juntos
909,zusammen::ADV,хамт,juntos
910,lange::ADV,удаан,muito tempo
911,plötzlich::ADV,гэнэт,de repente
912,sofort::ADV,дороо,imediatamente
913,später::ADV,дараа,mais tarde
914,jetzt::ADV,өнөө,agora
915,heute::ADV,өнөө,hoje
916,heute::ADV,өнөөдөр,hoje
917,morgen::ADV,маргааш,amanhã
918,morgen::ADV,маргаадар,amanhã
919,bald::ADV,түргэн,logo
920,bald::ADV,түргэн,breve
921,bald::ADV,удахгүй,logo
922,bald::ADV,удахгүй,breve
923,dann::ADV,хожим,então
924,dann::ADV,хожим,depois
925,dann::ADV,тэгээд,então
926,dann::ADV,тэгээд,depois
927,gestern::ADV,өчигдөр,ontem
928,einst::ADV,нэг,antigamente
929,damals::ADV,тэгэхэд,então
930,danach::ADV,тэгээд,logo
931,danach::ADV,тэгээд,depois
932,danach::ADV,дараа нь,logo
933,danach::ADV,дараа нь,depois
934,vorher::ADV,урьд,antes
935,zuerst::ADV,анх,primeiro
936,zuerst::ADV,эхлээд,primeiro
937,einmal::ADV,нэг удаа,uma vez
938,manchmal::ADV,хааяа,às vezes
939,manchmal::ADV,заримдаа,às vezes
940,oft::ADV,олонтоо,muitas vezes
941,immer::ADV,байнга,sempre
942,niemals::ADV,хэзээ ч,nunca
943,niemals::ADV,хэдийд ч,nunca
944,hier::ADV,энд,cá
945,hier::ADV,энд,aqui
946,hierhin::ADV,нааш,para cá
947,von hier::ADV,эндээс,daqui
948,dort::ADV,тэнд,lá
949,dort::ADV,тэнд,ali
950,dorthin::ADV,тийш,lá
951,dorthin::ADV,тийш,para lá
952,geradeaus::ADV,шулуун,em frente
953,vorwärts::ADV,урагшаа,avante
954,rückwärts::ADV,буцаан,para trás
955,rückwärts::ADV,сөөргөө,para trás
956,zurück::ADV,буцаж,atrás
957,zurück::ADV,гэдрэг,atrás
958,unten::ADV,дор,debaixo
959,unten::ADV,дор,em baixo
960,hinab::ADV,уруу,para baixo
961,oben::ADV,дээр,em cima
962,hinauf::ADV,өөд,para cima
963,hinauf::ADV,дээш,para cima
964,überall::ADV,хааяагүй,em toda parte
965,überall::ADV,энд тэндгүй,em toda parte
966,nicht::ADV,эс,não
967,nicht::ADV,-гүй,não
968,ein wenig::ADV,жаахан,um pouco
969,ein wenig::ADV,жаахан,um bocado
970,kaum::ADV,арай,apenas
971,kaum::ADV,арай гэж,apenas
972,sehr::ADV,тун,muito
973,so::ADV,тэгж,tão
974,so::ADV,тэгж,assim
975,so::ADV,ингээд,tão
976,so::ADV,ингээд,assim
977,noch::ADV,дахин,ainda
978,noch::ADV,дахиад,ainda
979,nur::ADV,зөвхөн,só
980,nur::ADV,зөвхөн,apenas
981,nur::ADV,зөвхөн,somente
982,nur::ADV,гагцхүү,só
983,nur::ADV,гагцхүү,apenas
984,nur::ADV,гагцхүү,somente
985,schon::ADV,нэгэнт,já
986,wieder::ADV,дахин,outra vez
987,wieder::ADV,дахиад,outra vez
988,vergebens::ADV,хий,em vão
989,vor::PRP,өмнө,diante de
990,hinter::PRP,ард,atrás de
991,unter::PRP,доор,sob
992,unter::PRP,доор,debaixo de
993,durch::PRP,дундуур,por
994,durch::PRP,дундуур,através de
995,neben::PRP,хажууд,junto de
996,neben::PRP,хажууд,ao lado de
997,zwischen::PRP,завсар,entre
998,zwischen::PRP,хооронд,entre
999,wegen::PRP,төлөө,por
1000,wegen::PRP,төлөө,por causa de
1001,wegen::PRP,дээрээс,por
1002,wegen::PRP,дээрээс,por causa de
1003,dies::PRN,энэ,isto
1004,das::PRN,тэр,isso
1005,das::PRN,тэр,aquilo
1006,alles::PRN,цөм,todo
1007,alles::PRN,бүгд,todo
1008,ich::PRN,би,eu
1009,du::PRN,чи,tu
1010,er::PRN,тэр,ele
1011,er::PRN,тэр хүн,ele
1012,wir::PRN,бид,nós
1013,ihr::PRN,та нар,vós
1014,ihr::PRN,та нар,vocês
1015,sie::PRN,тэд,eles
1016,was::FPRN,юу,quê
1017,wer::FPRN,хэн,quem
1018,wo::FADV,хаа,onde
1019,wo::FADV,хаана,onde
1020,wohin::FADV,хааш,aonde
1021,wohin::FADV,хааш,para onde
1022,wohin::FADV,хаана,aonde
1023,wohin::FADV,хаана,para onde
1024,wie::FADV,яаж,como
1025,wie::FADV,хэрхэн,como
1026,warum::FADV,юунд,porquê
1027,warum::FADV,юунд,por que
1028,warum::FADV,яагаад,porquê
1029,warum::FADV,яагаад,por que
1030,wieviel::FNUM,хэдий,quanto
1031,wieviel::FNUM,хэд,quanto
1032,eins::NUM,нэг,um
1033,zwei::NUM,хоёр,dois
1034,drei::NUM,гурав,três
1035,vier::NUM,дөрөв,quatro
1036,fünf::NUM,тав,cinco
1037,sechs::NUM,зургаа,seis
1038,sieben::NUM,долоо,sete
1039,acht::NUM,найм,oito
1040,neun::NUM,ес,nove
1041,zehn::NUM,арав,dez
1042,elf::NUM,арван нэг,onze
1043,zwölf::NUM,арван хоёр,doze
1044,zwanzig::NUM,хорь,vinte
1045,dreißig::NUM,гуч,trinta
1046,vierzig::NUM,дөч,quarenta
1047,fünfzig::NUM,тавь,cinquenta
1048,sechzig::NUM,жар,sessenta
1049,siebzig::NUM,дал,setenta
1050,achtzig::NUM,ная,oitenta
1051,neunzig::NUM,ер,noventa
1052,hundert::NUM,зуу,cem
1053,hundert::NUM,зуу,cento
1054,tausend::NUM,мянга,mil
1055,und::CNJ,ч,e
1056,und::CNJ,болон,e
1057,oder::CNJ,буюу,ou
1058,stehen::V,зогсох,estar em pé
1059,sitzen::V,суух,estar sentado
1060,liegen::V,хэвтэх,jazer
1061,liegen::V,хэвтэх,estar deitado
1062,hängen::V,өлгөөтэй байх,pender
1063,hängen::V,өлгөөтэй байх,estar pendurado
1064,hängen::V,дүүжлээтэй байх,pender
1065,hängen::V,дүүжлээтэй байх,estar pendurado
1066,werden::V,болох,tornar-se
1067,passieren::V,тохиох,acontecer
1068,beginnen::V,эхлэх,começar
1069,enden::V,дүүрэх,acabar
1070,enden::V,дүүрэх,terminar
1071,wechseln::V,хувирах,variar
1072,wechseln::V,хувирах,alternar
1073,aufgehen[Sonne]::V,мандах,nascer
1074,untergehen[Sonne]::V,жаргах,pôr-se
1075,scheinen[Sonne]::V,гэрэлтэх,brilhar
1076,donnern::V,дуугарах,trovejar
1077,wehen::V,салхилах,soprar
1078,wehen::V,хөөрөгдөх,soprar
1079,strömen::V,гүйх,correr
1080,strömen::V,урсах,correr
1081,fließen::V,урсах,fluir
1082,sich drehen::V,эргэлдэх,girar
1083,schwanken::V,хэлбэлзэх,oscilar
1084,schwingen::V,ганхах,vibrar
1085,schwingen::V,хэлбэлзэх,vibrar
1086,fallen::V,унах,cair
1087,brennen::V,шатах,arder
1088,rauchen::V,баагих,fumegar
1089,regnen::V,бороо орно,chover
1090,gefrieren::V,хөлдөх,gelar
1091,gefrieren::V,хөлдөх,congelar
1092,tauen::V,хайлах,derreter
1093,tauen::V,хайлах,descongelar
1094,schmelzen::V,уярах,fundir-se
1095,trocknen::V,хатах,secar
1096,sieden::V,буцлах,ferver
1097,sieden::V,даргилах,ferver
1098,faulen::V,үжрэх,estragar-se
1099,faulen::V,өмхийрөх,estragar-se
1100,verfaulen::V,бээх,apodrecer
1101,verfaulen::V,өгрөх,apodrecer
1102,reißen::V,цуурах,romper-se
1103,versinken::V,живэх,afundar-se
1104,vergehen::V,нөгчих,passar
1105,vergehen::V,өнгөрөх,passar
1106,erscheinen::V,гарах,aparecer
1107,erscheinen::V,бултайх,aparecer
1108,verschwinden::V,далд орох,desaparecer
1109,verschwinden::V,алга болох,desaparecer
1110,sinken::V,татрах,descer
1111,sinken::V,доошлох,descer
1112,abnehmen::V,багасах,diminuir
1113,abnehmen::V,багасах,decrescer
1114,abnehmen::V,хорогдох,diminuir
1115,abnehmen::V,хорогдох,decrescer
1116,zunehmen::V,ихсэх,crescer
1117,zunehmen::V,ихсэх,aumentar
1118,steigen::V,нэмэгдэх,subir
1119,wachsen::V,өсөх,crescer
1120,wachsen::V,ургах,crescer
1121,glänzen::V,гилгэнэх,brilhar
1122,glänzen::V,гилбэгнэх,brilhar
1123,funkeln::V,гялжах,cintilar
1124,funkeln::V,гялалзах,cintilar
1125,lärmen::V,шуугих,fazer barulho
1126,läuten::V,цохих,chocalhar
1127,klingeln::V,хонхдох,tocar
1128,klingeln::V,дуугарах,tocar
1129,klirren::V,хангир жингэр хийх,tinir
1130,brausen::V,бургилах,bramar
1131,rauschen::V,сэржигнэх,murmurar
1132,rauschen::V,сэржигнэх,rumorejar
1133,klingen::V,хангинах,soar
1134,bellen::V,хуцах,ladrar
1135,heulen::V,улих,uivar
1136,blasen::V,үлзэх,soprar
1137,pfeifen::V,исгэрэх,assobiar
1138,schreien::V,хашгирах,gritar
1139,stöhnen::V,ёолох,gemer
1140,stöhnen::V,гэнгэнэх,gemer
1141,zittern::V,дагжих,tremer
1142,leben::V,амьдрах,viver
1143,geboren werden::V,төрөх,nascer
1144,atmen::V,амьсгалах,respirar
1145,trinken::V,уух,beber
1146,essen::V,идэх,comer
1147,schlucken::V,залгих,engolir
1148,müde werden::V,ядрах,cansar-se
1149,einschlafen::V,унтчих,adormecer
1150,schlafen::V,унтах,dormir
1151,aufwachen::V,сэрэх,acordar
1152,aufstehen::V,босох,levantar-se
1153,sich erholen::V,амрах,descansar
1154,krank werden::V,өвдөж эхлэх,adoecer
1155,krank werden::V,өвдөж эхлэх,ficar doente
1156,krank sein::V,өвдөх,estar doente
1157,schmerzen::V,өвдөх,doer
1158,schmerzen::V,шархирах,doer
1159,husten::V,ханиах,tossir
1160,genesen::V,засрах,convalescer
1161,sterben::V,үхэх,morrer
1162,sterben::V,нас барах,morrer
1163,umkommen::V,үхэх,perecer
1164,sich bewegen::V,хөдлөх,mover-se
1165,sich rühren::V,хөдлөх,mexer-se
1166,sich erheben::V,босох,levantar-se
1167,sich setzen::V,суух,sentar-se
1168,hinfallen::V,ойчих,cair
1169,laufen::V,явган явах,andar
1170,laufen::V,явган явах,caminhar
1171,schreiten::V,алхах,andar
1172,schreiten::V,алхах,caminhar
1173,spazierengehen::V,зугаалах,passear
1174,eilen::V,хурдлах,apressar-se
1175,sich beeilen::V,яарах,apressar-se
1176,sich beeilen::V,яарах,despachar-se
1177,sich beeilen::V,шамдах,apressar-se
1178,sich beeilen::V,шамдах,despachar-se
1179,sausen::V,давхих,correr
1180,rennen::V,гүйх,correr
1181,springen::V,харайх,saltar
1182,springen::V,дэвхрэх,saltar
1183,klettern::V,авирах,trepar
1184,schaukeln::V,ганхалзах,baloiçar
1185,kriechen::V,мөлхөх,rastejar
1186,kriechen::V,мөлхөх,arrastar-se
1187,schwimmen::V,сэлэх,nadar
1188,tauchen::V,шунгах,mergulhar
1189,rudern::V,сэлүүрдэх,remar
1190,fahren::V,явах,ir
1191,fliegen::V,нисэх,voar
1192,gehen::V,явах,ir
1193,gehen::V,явах,andar
1194,weggehen::V,явах,partir
1195,weggehen::V,явах,ir-se embora
1196,abfahren::V,одох,sair
1197,abfahren::V,одох,partir
1198,abfahren::V,хөдлөх,sair
1199,abfahren::V,хөдлөх,partir
1200,anhalten::V,зогсох,parar
1201,hineingehen::V,орох,entrar
1202,eintreten::V,орох,entrar
1203,kommen::V,ирэх,vir
1204,ankommen::V,хүрэх,chegar
1205,zurückkommen::V,харих,voltar
1206,zurückkommen::V,харих,regressar
1207,zurückkommen::V,буцаж ирэх,voltar
1208,zurückkommen::V,буцаж ирэх,regressar
1209,bleiben::V,үлдэх,ficar
1210,bleiben::V,үлдэх,permanecer
1211,warten::V,хүлээх,esperar
1212,erwarten::V,хүлээх,esperar
1213,erwarten::V,хүлээх,aguardar
1214,suchen::V,эрэх,buscar
1215,suchen::V,эрэх,procurar
1216,suchen::V,бэдрэх,buscar
1217,suchen::V,бэдрэх,procurar
1218,finden::V,олох,achar
1219,finden::V,олох,encontrar
1220,versuchen::V,оролдох,tentar
1221,vorbereiten::V,бэлтгэх,preparar
1222,lieben::V,янаглах,amar
1223,lieben::V,янаглах,querer
1224,mögen::V,таалах,gostar de
1225,lachen::V,инээх,rir
1226,lachen::V,инээх,rir-se
1227,rühren::V,сэтгэл уяруулах,comover
1228,weinen::V,уйлах,chorar
1229,schimpfen::V,хараах,ralhar
1230,sich ärgern::V,уурлах,zangar-se
1231,sich fürchten::V,айх,ter medo de
1232,sich fürchten::V,айх,ter receio de
1233,fürchten::V,айх,temer
1234,fürchten::V,айх,recear
1235,fliehen::V,зугтах,fugir
1236,fliehen::V,гүйж очих,fugir
1237,flüchten::V,оргох,refugiar-se
1238,sehen::V,үзэх,ver
1239,anschauen::V,харах,olhar
1240,ansehen::V,харах,mirar
1241,hören::V,дуулах,ouvir
1242,zuhören::V,чагнах,escutar
1243,probieren::V,амсаж үзэх,provar
1244,probieren::V,амсаж үзэх,saborear
1245,riechen::V,үнэрлэх,cheirar
1246,fühlen::V,мэдрэх,sentir
1247,scheinen::V,шиг үзэгдэх,parecer
1248,zu sehen sein::V,үзэгдэх,estar à vista
1249,zu sehen sein::V,харагдах,estar à vista
1250,vernehmen::V,дуулах,ouvir
1251,frieren::V,даарах,ter frio
1252,tun::V,хийх,fazer
1253,tun::V,үйлдэх,fazer
1254,können::V,болох,saber
1255,wollen::V,хүсэх,querer
1256,anfangen::V,эхлэх,iniciar
1257,beenden::V,дуусгах,acabar
1258,beenden::V,дуусгах,terminar
1259,aufhören::V,болих,cessar
1260,aufhören::V,болих,desistir
1261,aufhören::V,зогсох,cessar
1262,aufhören::V,зогсох,desistir
1263,gelingen::V,бүтэх,sair bem
1264,gelingen::V,бүтэх,dar bom resultado
1265,geraten::V,илрэх,sair
1266,geraten::V,илрэх,dar resultado
1267,öffnen::V,нээх,abrir
1268,öffnen::V,тайлах,abrir
1269,schließen::V,хаах,fechar
1270,stellen::V,тавих,pôr
1271,stellen::V,тавих,colocar
1272,stellen::V,босгох,pôr
1273,stellen::V,босгох,colocar
1274,setzen::V,суулгах,pôr
1275,setzen::V,суулгах,meter
1276,legen::V,хийх,pôr
1277,legen::V,хийх,meter
1278,legen::V,тавих,pôr
1279,legen::V,тавих,meter
1280,berühren::V,шүргэх,tocar
1281,verbinden::V,залгах,unir
1282,verbinden::V,залгах,ligar
1283,bedecken::V,бүрэх,cobrir
1284,aufhängen::V,өлгөх,pendurar
1285,aufhängen::V,дүүжлэх,pendurar
1286,anzünden::V,асаах,acender
1287,anzünden::V,ноцоох,acender
1288,aufheben::V,өргөх,apanhar
1289,aufheben::V,өргөх,levantar
1290,zurücklassen::V,орхих,deixar
1291,zurücklassen::V,үлдээх,deixar
1292,verlieren::V,гээх,perder
1293,fallen lassen::V,унагах,deixar cair
1294,machen::V,хийх,fazer
1295,machen::V,гаргах,fazer
1296,herstellen::V,бүтээх,produzir
1297,bauen::V,барих,edificar
1298,bauen::V,барих,construir
1299,reparieren::V,засах,reparar
1300,reparieren::V,засах,consertar
1301,reparieren::V,сэлбэх,reparar
1302,reparieren::V,сэлбэх,consertar
1303,verbessern::V,засах,melhorar
1304,verbessern::V,сайжруулах,melhorar
1305,ändern::V,өөрчлөх,mudar
1306,ändern::V,өөрчлөх,alterar
1307,graben::V,малтах,cavar
1308,beugen::V,бөгтийлгөх,curvar
1309,biegen::V,матах,vergar
1310,biegen::V,муруйлгах,vergar
1311,drehen::V,эргүүлэх,girar
1312,wenden::V,эргүүлэх,virar
1313,wenden::V,эргүүлэх,voltar
1314,umdrehen::V,хөрвүүлэх,virar
1315,umdrehen::V,хөрвүүлэх,revolver
1316,heben::V,өргөх,levantar
1317,hochheben::V,өргөх,erguer
1318,hochheben::V,өргөх,levantar
1319,ergreifen::V,атгах,apanhar
1320,halten::V,барих,segurar
1321,drücken::V,дарах,apertar
1322,schieben::V,түлхэх,empurrar
1323,kratzen::V,хусах,raspar
1324,kratzen::V,маажих,raspar
1325,lecken::V,долоох,lamber
1326,beißen::V,зуух,morder
1327,beißen::V,хазах,morder
1328,abreißen::V,таслах,arrancar
1329,abschneiden::V,тайрах,talhar
1330,binden::V,боох,ligar
1331,binden::V,хүлэх,ligar
1332,stecken::V,шаах,meter
1333,stecken::V,шаах,enfiar
1334,stecken::V,шигтгэх,meter
1335,stecken::V,шигтгэх,enfiar
1336,brechen::V,хугалах,romper
1337,brechen::V,хугалах,quebrar
1338,klopfen::V,цохих,bater
1339,klopfen::V,тогших,bater
1340,hauen::V,дэлдэх,bater
1341,kleben::V,наах,colar
1342,reiben::V,нухах,esfregar
1343,reiben::V,нидчих,esfregar
1344,streichen::V,нялах,barrar
1345,streichen::V,түрхэх,barrar
1346,schleifen::V,билүүдэх,afiar
1347,schleifen::V,гуранздах,afiar
1348,schneiden::V,огтлох,cortar
1349,rütteln::V,холхнулах,sacudir
1350,schütteln::V,сэгсрэх,abanar
1351,schütteln::V,сэгсрэх,sacudir
1352,schwenken::V,дэвэх,agitar
1353,schwenken::V,даллах,agitar
1354,schütten::V,цутгах,deitar
1355,schütten::V,аягалах,deitar
1356,füllen::V,дүүргэх,encher
1357,einwickeln::V,боох,envolver
1358,einwickeln::V,боох,embrulhar
1359,einwickeln::V,ороох,envolver
1360,einwickeln::V,ороох,embrulhar
1361,tragen::V,авчрах,levar
1362,tragen::V,авчрах,trazer
1363,schleppen::V,чирэх,arrastar
1364,ziehen::V,татах,puxar
1365,aufbewahren::V,хадгалах,guardar
1366,aufbewahren::V,хадгалах,conservar
1367,werfen::V,хаях,lançar
1368,werfen::V,шидэх,lançar
1369,fangen::V,барих,apanhar
1370,packen::V,шүүрэх,agarrar
1371,verstecken::V,нуух,esconder
1372,teilen::V,хуваах,partir
1373,teilen::V,хуваах,dividir
1374,schicken::V,илгээх,enviar
1375,schicken::V,явуулах,enviar
1376,bringen::V,авчрах,trazer
1377,bringen::V,аваачих,trazer
1378,hinzufügen::V,нэмэх,acrescentar
1379,bekommen::V,хүлээн авах,obter
1380,erhalten::V,хүлээн авах,receber
1381,nehmen::V,авах,tomar
1382,wählen::V,сонгох,eleger
1383,wählen::V,сонгох,escolher
1384,auswählen::V,шилэх,escolher
1385,auswählen::V,шилэх,seleccionar
1386,bewahren::V,гамнах,guardar
1387,bewahren::V,гамнах,conservar
1388,behindern::V,саад хийх,impedir
1389,behindern::V,тотгор болох,impedir
1390,verderben::V,эвдэх,estragar
1391,verderben::V,эвдэх,corromper
1392,beschädigen::V,гэмтээх,danificar
1393,zerbrechen::V,хагалах,romper
1394,zerbrechen::V,хагалах,quebrar
1395,zerbrechen::V,хага цохих,romper
1396,zerbrechen::V,хага цохих,quebrar
1397,zerreißen::V,урах,rasgar
1398,zerstören::V,эвдэх,destruir
1399,zerstören::V,сүйтгэх,destruir
1400,verbrennen::V,шатаах,queimar
1401,geben::V,өгөх,dar
1402,reichen::V,өгөх,passar
1403,reichen::V,дамжуулах,passar
1404,schenken::V,бэлэглэх,oferecer
1405,versprechen::V,амлах,prometer
1406,wünschen::V,ерөөх,desejar
1407,loben::V,магтах,louvar
1408,loben::V,сайшаах,louvar
1409,küssen::V,озох,beijar
1410,küssen::V,үнсэх,beijar
1411,wiegen::V,бүүвэйлэх,embalar
1412,zudecken::V,хучих,tapar
1413,zudecken::V,хучих,cobrir
1414,zudecken::V,бүтээх,tapar
1415,zudecken::V,бүтээх,cobrir
1416,wecken::V,сэрээх,acordar
1417,wecken::V,сэрээх,despertar
1418,zeigen::V,үзүүлэх,mostrar
1419,führen::V,хөтлөх,guiar
1420,führen::V,хөтлөх,conduzir
1421,lehren::V,заах,ensinar
1422,unterrichten::V,сургах,instruir
1423,aufziehen::V,өсгөх,criar
1424,aufziehen::V,хүмүүжүүлэх,criar
1425,leiten::V,удирдах,dirigir
1426,leiten::V,удирдах,conduzir
1427,antreiben::V,шамдуулах,impelir
1428,lassen::V,-уулах,fazer
1429,einladen::V,залах,convidar
1430,vereinigen::V,нэгтгэх,unir
1431,vereinigen::V,нэгтгэх,reunir
1432,vereinigen::V,хамтруулах,unir
1433,vereinigen::V,хамтруулах,reunir
1434,besuchen::V,зочлох,ir ver
1435,besuchen::V,зочлох,visitar
1436,treffen::V,учрах,encontrar
1437,treffen::V,дайралдах,encontrar
1438,sich versammeln::V,хуралдах,reunir-se
1439,spielen::V,наадах,jogar
1440,spielen::V,наадах,brincar
1441,singen::V,дуулах,cantar
1442,tanzen::V,бүжиглэх,bailar
1443,sich trennen::V,салах,apartar-se
1444,verlassen::V,хаях,deixar
1445,verlassen::V,хаях,abandonar
1446,retten::V,гэтэлгэх,salvar
1447,bewachen::V,сахих,vigiar
1448,bewachen::V,сахих,guardar
1449,schützen::V,хамгаалах,proteger
1450,verteidigen::V,хамгаалах,defender
1451,sich schlagen::V,зодолдох,brigar
1452,sich schlagen::V,зодолдох,bater-se
1453,schießen::V,харвах,disparar
1454,schießen::V,буу буудах,disparar
1455,siegen::V,ялах,vencer
1456,ärgern::V,уурлуулах,irritar
1457,ärgern::V,уурлуулах,aborrecer
1458,ärgern::V,уур хүргэх,irritar
1459,ärgern::V,уур хүргэх,aborrecer
1460,schlagen::V,цохих,bater
1461,treten::V,өшиглөх,pisar
1462,stechen::V,хатгах,picar
1463,stoßen::V,ёврох,empurrar
1464,stoßen::V,нудрах,empurrar
1465,stehlen::V,хулгайлах,furtar
1466,stören::V,саад болох,perturbar
1467,belästigen::V,зовоох,incomodar
1468,belästigen::V,зовоох,importunar
1469,belästigen::V,амраахгүй байх,incomodar
1470,belästigen::V,амраахгүй байх,importunar
1471,verbergen::V,нуух,ocultar
1472,verbergen::V,нуух,esconder
1473,verbergen::V,далдлах,ocultar
1474,verbergen::V,далдлах,esconder
1475,täuschen::V,мэхлэх,iludir
1476,täuschen::V,мэхлэх,enganar
1477,betrügen::V,хуурах,burlar
1478,betrügen::V,хуурах,enganar
1479,töten::V,алах,matar
1480,wohnen::V,суух,morar
1481,wohnen::V,амьдрах,morar
1482,arbeiten::V,ажиллах,trabalhar
1483,arbeiten::V,хөдөлмөрлөх,trabalhar
1484,sammeln::V,түүх,recolher
1485,sammeln::V,түүх,coleccionar
1486,sammeln::V,хураах,recolher
1487,sammeln::V,хураах,coleccionar
1488,pflücken::V,түүх,colher
1489,jagen::V,агнах,caçar
1490,jagen::V,гөрөөлөх,caçar
1491,fischen::V,загасчлах,pescar
1492,fischen::V,загас барих,pescar
1493,fassen::V,барих,apanhar
1494,hüten::V,маллах,guardar
1495,hüten::V,хариулах,guardar
1496,treiben::V,туух,conduzir
1497,anbinden::V,уях,atar
1498,füttern::V,тэжээх,dar de comer a
1499,melken::V,саах,ordenhar
1500,hacken::V,цавчих,rachar
1501,gießen::V,услах,regar
1502,reifen::V,боловсрох,amadurecer
1503,zubereiten::V,бэлдэх,preparar
1504,kochen::V,чанах,cozer
1505,backen::V,жигнэх,cozer
1506,braten::V,шарах,assar
1507,braten::V,шарах,fritar
1508,braten::V,хайрах,assar
1509,braten::V,хайрах,fritar
1510,umrühren::V,хутгах,remexer
1511,stricken::V,нэхэх,tricotar
1512,stricken::V,нэхэх,fazer malha
1513,stricken::V,сүлжих,tricotar
1514,stricken::V,сүлжих,fazer malha
1515,nähen::V,оёх,coser
1516,nähen::V,оёх,costurar
1517,färben::V,будах,tingir
1518,färben::V,будах,colorir
1519,reinigen::V,арилгах,limpar
1520,reinigen::V,арилгах,purificar
1521,reinigen::V,цэвэрлэх,limpar
1522,reinigen::V,цэвэрлэх,purificar
1523,waschen::V,угаах,lavar
1524,abwischen::V,арчих,limpar
1525,abwischen::V,арчих,esfregar
1526,spülen::V,зайлах,lavar
1527,spülen::V,зайлах,enxaguar
1528,fegen::V,хамах,varrer
1529,fegen::V,шүүрдэх,varrer
1530,kehren::V,шүүрдэх,varrer
1531,kehren::V,туужуудах,varrer
1532,baden::V,усанд орох,banhar
1533,baden::V,усанд орох,tomar banho
1534,sich waschen::V,биеэ угаах,lavar-se
1535,ausziehen::V,тайлах,despir
1536,anziehen::V,өмсөх,vestir
1537,sich anziehen::V,хувцаслах,vestir-se
1538,kämmen::V,самнах,pentear
1539,schmücken::V,гоёх,adornar
1540,schmücken::V,чимэх,adornar
1541,sagen::V,гэх,dizer
1542,sagen::V,хэлэх,dizer
1543,sprechen::V,ярих,falar
1544,sprechen::V,өгүүлэх,falar
1545,reden::V,хэлэх,falar
1546,reden::V,хөөрөлдөх,falar
1547,sich unterhalten::V,ярилцах,conversar
1548,fragen::V,асуух,perguntar
