,Concept_ID,tr,vep
823,vorher::ADV,önceden,ende
824,zuerst::ADV,ilk önce,ezmäi
825,einmal::ADV,bir defa,kerdan
826,manchmal::ADV,bazan,erašti
827,oft::ADV,sık sık,paksus
828,oft::ADV,çok defa,paksus
829,immer::ADV,daima,kaiken
830,immer::ADV,her zaman,kaiken
831,niemals::ADV,asla değil,ei nikonz
832,niemals::ADV,hiçbir zaman,ei nikonz
833,hier::ADV,burada,täs
834,hier::ADV,burada,tägä
835,hierhin::ADV,buraya,tänna
836,von hier::ADV,buradan,täspäi
837,von hier::ADV,buradan,sid'päi
838,dort::ADV,orada,sigä
839,dort::ADV,şurada,sigä
840,dorthin::ADV,oraya,sinna
841,dorthin::ADV,oraya,nakkale
842,dorthin::ADV,şuraya,sinna
843,dorthin::ADV,şuraya,nakkale
844,geradeaus::ADV,doğru,kohtha
845,vorwärts::ADV,ileri,edehe
846,rückwärts::ADV,geri,sel'gin
847,zurück::ADV,geriye,tagaze
848,unten::ADV,aşağıda,alahan
849,hinab::ADV,aşağıya,alaz
850,hinab::ADV,aşağıya,alahaks
851,oben::ADV,yukarıda,ülähän
852,hinauf::ADV,yukarı,ülez
853,hinauf::ADV,yukarı,ülähäks
854,hinauf::ADV,yukarıya,ülez
855,hinauf::ADV,yukarıya,ülähäks
856,überall::ADV,her yerde,kaikjal
857,nicht::ADV,-mi-,ei
858,nicht::ADV,değil,ei
859,ein wenig::ADV,biraz,vähän
860,kaum::ADV,dar,habi
861,kaum::ADV,hemen hemen değil,habi
862,sehr::ADV,pek,lujas
863,sehr::ADV,gayet,lujas
864,so::ADV,öyle,muga
865,so::ADV,öyle,ninga
866,so::ADV,böyle,muga
867,so::ADV,böyle,ninga
868,noch::ADV,hâlâ,völ
869,noch::ADV,henüz,völ
870,nur::ADV,ancak,järg
871,nur::ADV,ancak,vaiše
872,nur::ADV,yalnız,järg
873,nur::ADV,yalnız,vaiše
874,schon::ADV,çoktan,jo
875,wieder::ADV,tekrar,möst
876,wieder::ADV,yeniden,möst
877,vergebens::ADV,boşuna,uhtei
878,vor::PRP,önünde,edes
879,hinter::PRP,arkasında,taga
880,unter::PRP,altında,al
881,durch::PRP,sayesinde,läbi
882,durch::PRP,sayesinde,kal't
883,durch::PRP,ortasından,läbi
884,durch::PRP,ortasından,kal't
885,neben::PRP,yanında,rindal
886,zwischen::PRP,arasında,keskes
887,wegen::PRP,dolayı,tagut
888,dies::PRN,bu,nece
889,das::PRN,o,se
890,das::PRN,şu,se
891,alles::PRN,hepsi,kaik
892,alles::PRN,her şey,kaik
893,ich::PRN,ben,minä
894,du::PRN,sen,sinä
895,er::PRN,o,hän
896,wir::PRN,biz,mö
897,ihr::PRN,siz,tö
898,sie::PRN,onlar,hö
899,was::FPRN,ne,mi
900,wer::FPRN,kim,ken
901,wo::FADV,nerede,kus
902,wohin::FADV,nereye,kuna
903,wie::FADV,nasıl,kut
904,wie::FADV,nasıl,mit'
905,warum::FADV,neden,mikš
906,wieviel::FNUM,kaç,äjak
907,wieviel::FNUM,kaç,kuverz'
908,wieviel::FNUM,ne kadar,äjak
909,wieviel::FNUM,ne kadar,kuverz'
910,eins::NUM,bir,üks'
911,zwei::NUM,iki,kaks'
912,drei::NUM,üç,koume
913,vier::NUM,dört,nel'l'
914,fünf::NUM,beş,viž
915,sechs::NUM,altı,kuz'
916,sieben::NUM,yedi,seičeme
917,acht::NUM,sekiz,kahesa
918,neun::NUM,dokuz,ühesa
919,zehn::NUM,on,kümne
920,elf::NUM,on bir,üks'toštkümne
921,zwölf::NUM,on iki,kaks'toštkümne
922,zwanzig::NUM,yirmi,kaks'kümne
923,dreißig::NUM,otuz,koumekümne
924,vierzig::NUM,kırk,nel'l'kümne
925,fünfzig::NUM,elli,vižkümne
926,sechzig::NUM,altmış,kuz'kümne
927,siebzig::NUM,yetmiş,seičemekümne
928,achtzig::NUM,seksen,kahesakümne
929,neunzig::NUM,doksan,ühesakümne
930,hundert::NUM,yüz,sada
931,tausend::NUM,bin,tuha
932,und::CNJ,ve,i
933,und::CNJ,ve,da
934,und::CNJ,ile,i
935,und::CNJ,ile,da
936,oder::CNJ,ya,vai
937,oder::CNJ,yahut,vai
938,stehen::V,durmak,seišta
939,sitzen::V,oturmak,ištta
940,liegen::V,yatmak,venuda
941,hängen::V,asılı olmak,ripta
942,werden::V,olmak,lindä
943,werden::V,olmak,tehtas
944,werden::V,olunmak,lindä
945,werden::V,olunmak,tehtas
946,passieren::V,olmak,ozaitas
947,beginnen::V,başlamak,augotadas
948,enden::V,bitmek,loptas
949,enden::V,sona ermek,loptas
950,wechseln::V,değişmek,vajehtadas
951,aufgehen[Sonne]::V,doğmak,nousta
952,untergehen[Sonne]::V,batmak,lasktas
953,scheinen[Sonne]::V,parlamak,paštta
954,donnern::V,gök gürlemek,juraita
955,wehen::V,esmek,dölta
956,wehen::V,esmek,puhuda
957,strömen::V,akmak,valadas
958,fließen::V,akmak,valuda
959,sich drehen::V,dönmek,punotas
960,schwanken::V,sallanmak,čibuda
961,schwingen::V,titremek,čibuda
962,fallen::V,düşmek,langeta
963,brennen::V,yanmak,pallada
964,rauchen::V,tütmek,savustada
965,regnen::V,yağmak,vihmda
966,gefrieren::V,donmak,jäduda
967,gefrieren::V,donmak,kül'mdä
968,tauen::V,erimek,sulada
969,schmelzen::V,erimek,sulada
970,trocknen::V,kurumak,kuida
971,trocknen::V,kurumak,kuivehtuda
972,sieden::V,kaynamak,kehuda
973,faulen::V,çürümek,hapata
974,faulen::V,çürümek,traudäs
975,verfaulen::V,çürümek,hapata
976,reißen::V,yırtılmak,rebita
977,versinken::V,batmak,upota
978,vergehen::V,geçmek,mända
979,erscheinen::V,görünmek,ozutadas
980,verschwinden::V,kaybolmak,hajeta
981,sinken::V,inmek,väheta
982,sinken::V,inmek,lasktas
983,abnehmen::V,azalmak,peneta
984,zunehmen::V,artmak,ližaduda
985,zunehmen::V,çoğalmak,ližaduda
986,steigen::V,artmak,nousta
987,steigen::V,yükselmek,nousta
988,wachsen::V,büyümek,kazda
989,wachsen::V,gelişmek,kazda
990,glänzen::V,parlamak,loštta
991,funkeln::V,parıldamak,hoštta
992,lärmen::V,gürültü yapmak,robaita
993,läuten::V,çalmak,judaita
994,klingeln::V,zil çalmak,kelotada
995,klirren::V,şakırdamak,biraita
996,klirren::V,zangırdamak,biraita
997,brausen::V,köpürmek,bruncta
998,brausen::V,kükremek,bruncta
999,rauschen::V,fışırdamak,šobaita
1000,klingen::V,tınlamak,heläita
1001,bellen::V,havlamak,nutta
1002,heulen::V,ulumak,ulaita
1003,blasen::V,üflemek,puhuda
1004,pfeifen::V,düdük çalmak,pistta
1005,pfeifen::V,düdük çalmak,vihelta
1006,schreien::V,bağırmak,kirkta
1007,schreien::V,bağırmak,kidastada
1008,schreien::V,haykırmak,kirkta
1009,schreien::V,haykırmak,kidastada
1010,stöhnen::V,inlemek,ohkta
1011,stöhnen::V,inlemek,voivotada
1012,zittern::V,titremek,säraita
1013,leben::V,yaşamak,eläda
1014,leben::V,hayatta olmak,eläda
1015,geboren werden::V,doğmak,sünduda
1016,atmen::V,solunmak,henktä
1017,atmen::V,nefes almak,henktä
1018,trinken::V,içmek,joda
1019,essen::V,yemek,söda
1020,schlucken::V,yutmak,lainata
1021,müde werden::V,yorulmak,väzuda
1022,müde werden::V,yorulmak,šuštuda
1023,einschlafen::V,uykuya dalmak,uinota
1024,schlafen::V,uyumak,magata
1025,schlafen::V,uyumak,nukkuda
1026,aufwachen::V,uyanmak,heraštuda
1027,aufstehen::V,kalkmak,nousta
1028,aufstehen::V,yataktan kalkmak,nousta
1029,sich erholen::V,dinlenmek,lebaitas
1030,krank werden::V,hastalanmak,läžegata
1031,krank sein::V,hasta olmak,läžuda
1032,schmerzen::V,ağrımak,kibištada
1033,husten::V,öksürmek,rügda
1034,genesen::V,şifa bulmak,tervehtuda
1035,sterben::V,ölmek,kolda
1036,sterben::V,vefat etmek,kolda
1037,umkommen::V,ölmek,kolda
1038,sich bewegen::V,hareket etmek,likkuda
1039,sich rühren::V,kımıldanmak,likahtada
1040,sich rühren::V,kımıldanmak,kubahtada
1041,sich erheben::V,kalkmak,nousta
1042,sich erheben::V,ayağa kalkmak,nousta
1043,sich setzen::V,oturmak,išttas
1044,hinfallen::V,yere düşmek,langeta
1045,laufen::V,yürümek,kävuda
1046,schreiten::V,yürümek,astta
1047,schreiten::V,yürümek,haškta
1048,schreiten::V,adım atmak,astta
1049,schreiten::V,adım atmak,haškta
1050,spazierengehen::V,gezmek,kävelta
1051,spazierengehen::V,dolaşmak,kävelta
1052,eilen::V,seğirtmek,kiruhtada
1053,sich beeilen::V,acele etmek,kiruhtada
1054,sausen::V,hızla gitmek,fun'urta
1055,rennen::V,koşmak,joksta
1056,springen::V,atlamak,hüptä
1057,springen::V,sıçramak,hüptä
1058,klettern::V,tırmanmak,libuda
1059,schaukeln::V,sallanmak,čibuda
1060,kriechen::V,sürünmek,ličtas
1061,schwimmen::V,yüzmek,ujuda
1062,tauchen::V,dalmak,čukautas
1063,rudern::V,kürek çekmek,souta
1064,fahren::V,gitmek,ajada
1065,fahren::V,gitmek,ajelda
1066,fliegen::V,uçmak,leta
1067,gehen::V,gitmek,mända
1068,gehen::V,gitmek,kävuda
1069,weggehen::V,gitmek,päzda
1070,weggehen::V,gitmek,lähtta
1071,abfahren::V,kalkmak,tönduda
1072,anhalten::V,durmak,seižutadas
1073,hineingehen::V,içeri girmek,mända südäimehe
1074,eintreten::V,girmek,tulda
1075,kommen::V,gelmek,tulda
1076,ankommen::V,varmak,tulda
1077,zurückkommen::V,dönmek,pörtas
1078,bleiben::V,kalmak,jäda
1079,warten::V,beklemek,varastada
1080,erwarten::V,beklemek,varastada
1081,suchen::V,aramak,ectä
1082,finden::V,bulmak,löuta
1083,versuchen::V,denemek,ladida
1084,versuchen::V,denemek,rohkaita
1085,vorbereiten::V,hazırlamak,vaumita
1086,lieben::V,sevmek,armastada
1087,mögen::V,beğenmek,navedida
1088,lachen::V,gülmek,nagrda
1089,rühren::V,dokunmak,likutada
1090,rühren::V,duygulandırmak,likutada
1091,weinen::V,ağlamak,itkta
1092,schimpfen::V,küfretmek,laidas
1093,schimpfen::V,küfretmek,pačatada
1094,sich ärgern::V,kızmak,rändüda
1095,sich fürchten::V,korkmak,varaita
1096,fürchten::V,korkmak,varaita
1097,fliehen::V,kaçmak,pageta
1098,flüchten::V,kaçmak,pageta
1099,flüchten::V,kaçmak,joksta
1100,sehen::V,görmek,nähta
1101,anschauen::V,seyretmek,kacta
1102,ansehen::V,bakmak,kacta
1103,hören::V,duymak,kulda
1104,hören::V,işitmek,kulda
1105,zuhören::V,dinlemek,kundeltas
1106,probieren::V,denemek,mujada
1107,probieren::V,tadına bakmak,mujada
1108,riechen::V,kokusunu almak,rižada
1109,fühlen::V,duymak,mujada
1110,fühlen::V,hissetmek,mujada
1111,scheinen::V,görünmek,näguda
1112,zu sehen sein::V,görünmek,näguda
1113,vernehmen::V,haber almak,kulištada
1114,frieren::V,üşümek,kül'mdä
1115,tun::V,etmek,tehta
1116,tun::V,yapmak,tehta
1117,können::V,bilmek,voida
1118,können::V,bilmek,mahtta
1119,wollen::V,istemek,himoita
1120,wollen::V,istemek,tahtoida
1121,anfangen::V,başlamak,zavottä
1122,anfangen::V,başlamak,augotada
1123,beenden::V,bitirmek,loptä
1124,aufhören::V,bitmek,loptas
1125,gelingen::V,başarmak,lähtta
1126,gelingen::V,başarmak,tehtas
1127,geraten::V,düşmek,tulda
1128,öffnen::V,açmak,avaita
1129,schließen::V,kapamak,saubata
1130,stellen::V,koymak,panda
1131,stellen::V,koymak,seižutada
1132,setzen::V,koymak,ištutada
1133,setzen::V,oturtmak,ištutada
1134,legen::V,koymak,panda
1135,legen::V,yatırmak,panda
1136,berühren::V,dokunmak,koskta
1137,berühren::V,dokunmak,käziduda
1138,verbinden::V,bağlamak,ühtenzoitta
1139,verbinden::V,birleştirmek,ühtenzoitta
1140,bedecken::V,örtmek,katta
1141,bedecken::V,örtmek,peitta
1142,bedecken::V,kaplamak,katta
1143,bedecken::V,kaplamak,peitta
1144,aufhängen::V,asmak,riputada
1145,anzünden::V,yakmak,sütutada
1146,anzünden::V,ateşlemek,sütutada
1147,aufheben::V,kaldırmak,leta
1148,zurücklassen::V,geride bırakmak,jätta
1149,verlieren::V,yitirmek,kadotada
1150,verlieren::V,kaybetmek,kadotada
1151,fallen lassen::V,düşürmek,kirbotada
1152,machen::V,yapmak,säta
1153,machen::V,yapmak,tehta
1154,herstellen::V,yapmak,tehta
1155,herstellen::V,imal etmek,tehta
1156,bauen::V,kurmak,leta
1157,bauen::V,kurmak,sauda
1158,bauen::V,inşa etmek,leta
1159,bauen::V,inşa etmek,sauda
1160,reparieren::V,onarmak,koheta
1161,reparieren::V,tamir etmek,koheta
1162,verbessern::V,düzeltmek,paremboita
1163,ändern::V,değiştirmek,vajehtada
1164,graben::V,kazmak,kaida
1165,graben::V,kazmak,čongoida
1166,beugen::V,eğmek,koverta
1167,biegen::V,bükmek,painda
1168,drehen::V,çevirmek,punotada
1169,drehen::V,döndürmek,punotada
1170,wenden::V,çevirmek,käta
1171,wenden::V,çevirmek,kärauta
1172,umdrehen::V,çevirmek,käta
1173,heben::V,kaldırmak,leta
1174,hochheben::V,yukarı kaldırmak,libutada
1175,ergreifen::V,tutmak,tabata
1176,ergreifen::V,yakalamak,tabata
1177,halten::V,tutmak,pidada
1178,drücken::V,sıkmak,painda
1179,schieben::V,itmek,žigutada
1180,schieben::V,sürmek,žigutada
1181,kratzen::V,kaşımak,künstä
1182,lecken::V,yalamak,nolda
1183,beißen::V,ısırmak,purda
1184,beißen::V,ısırmak,hambastada
1185,abreißen::V,koparmak,ratketa
1186,abschneiden::V,keserek ayırmak,čapata
1187,abschneiden::V,keserek ayırmak,leikata
1188,binden::V,bağlamak,sidoda
1189,stecken::V,sokmak,čokaita
1190,brechen::V,kırmak,katkaita
1191,klopfen::V,çalmak,kolkotada
1192,hauen::V,vurmak,löda
1193,kleben::V,yapıştırmak,klejata
1194,reiben::V,ovmak,hosta
1195,reiben::V,ovmak,törkita
1196,reiben::V,ovmak,jorotada
1197,reiben::V,sürtmek,hosta
1198,reiben::V,sürtmek,törkita
1199,reiben::V,sürtmek,jorotada
1200,streichen::V,sürmek,voita
1201,schleifen::V,bilemek,hijoida
1202,schleifen::V,bilemek,teravzoitta
1203,schneiden::V,kesmek,leikata
1204,rütteln::V,sallamak,heilutada
1205,schütteln::V,sarsmak,pudištada
1206,schütteln::V,çalkamak,pudištada
1207,schwenken::V,sallamak,maihutada
1208,schütten::V,dökmek,valada
1209,schütten::V,akıtmak,valada
1210,füllen::V,doldurmak,täutta
1211,einwickeln::V,sarmak,kärdä
1212,tragen::V,taşımak,kantta
1213,tragen::V,taşımak,kandišta
1214,schleppen::V,sürüklemek,vedätada
1215,ziehen::V,çekmek,vedada
1216,aufbewahren::V,saklamak,kaita
1217,werfen::V,atmak,čuta
1218,werfen::V,atmak,tactä
1219,fangen::V,tutmak,püta
1220,fangen::V,yakalamak,püta
1221,packen::V,tutmak,tabata
1222,packen::V,yakalamak,tabata
1223,verstecken::V,saklamak,peitta
1224,teilen::V,bölmek,jagada
1225,teilen::V,ayırmak,jagada
1226,schicken::V,yollamak,oigeta
1227,schicken::V,göndermek,oigeta
1228,bringen::V,getirmek,veda
1229,hinzufügen::V,katmak,ližata
1230,hinzufügen::V,eklemek,ližata
1231,bekommen::V,almak,sada
1232,bekommen::V,eline geçmek,sada
1233,erhalten::V,almak,sada
1234,nehmen::V,almak,otta
1235,wählen::V,seçmek,valita
1236,auswählen::V,seçmek,valita
1237,auswählen::V,ayırmak,valita
1238,bewahren::V,korumak,kaita
1239,behindern::V,engellemek,telustada
1240,verderben::V,bozmak,travida
1241,beschädigen::V,zedelemek,satatada
1242,beschädigen::V,ziyan vermek,satatada
1243,zerbrechen::V,kırmak,mureta
1244,zerreißen::V,yırtmak,rebitada
1245,zerstören::V,yıkmak,mureta
1246,zerstören::V,tahrip etmek,mureta
1247,verbrennen::V,yakmak,poltta
1248,geben::V,vermek,antta
1249,reichen::V,uzatmak,antta
1250,schenken::V,hediye etmek,lahjoita
1251,versprechen::V,vaat etmek,toivotada
1252,wünschen::V,kutlamak,toivotada
1253,loben::V,övmek,kitta
1254,küssen::V,öpmek,tervehtada
1255,wiegen::V,sallamak,likutada
1256,zudecken::V,örtmek,katta
1257,wecken::V,uyandırmak,noustatada
1258,zeigen::V,göstermek,ozutada
1259,führen::V,gezdirmek,astutada
1260,führen::V,yol göstermek,astutada
1261,lehren::V,okutmak,opeta
1262,lehren::V,öğretmek,opeta
1263,unterrichten::V,öğretmek,opeta
1264,aufziehen::V,yetiştirmek,kazvatada
1265,leiten::V,yönetmek,ohjata
1266,leiten::V,idare etmek,ohjata
1267,antreiben::V,teşvik etmek,rigehtoitta
1268,lassen::V,-tırmak,käskta
1269,einladen::V,davet etmek,kucta
1270,vereinigen::V,birleştirmek,ühtenzoitta
1271,besuchen::V,uğramak,rižada
1272,besuchen::V,ziyaret etmek,rižada
1273,besuchen::V,görmeye gitmek,rižada
1274,treffen::V,rastlamak,vastata
1275,treffen::V,isabet etmek,vastata
1276,sich versammeln::V,toplanmak,kägeta
1277,sich versammeln::V,toplanmak,sätas
1278,spielen::V,oynamak,väta
1279,singen::V,söylemek,pajatada
1280,singen::V,şarkı söylemek,pajatada
1281,tanzen::V,oynamak,kargaita
1282,tanzen::V,dans etmek,kargaita
1283,sich trennen::V,ayrılmak,erigata
1284,verlassen::V,bırakmak,jätta
1285,verlassen::V,terk etmek,jätta
1286,retten::V,kurtarmak,päzutada
1287,bewachen::V,gözetmek,varjoita
1288,schützen::V,korumak,kaita
1289,verteidigen::V,savunmak,kaita
1290,sich schlagen::V,dövüşmek,torata
1291,schießen::V,ateş etmek,ampta
1292,siegen::V,yenmek,vägestada
1293,ärgern::V,kızdırmak,verdutada
1294,ärgern::V,kızdırmak,rändütada
1295,schlagen::V,dövmek,löda
1296,schlagen::V,dövmek,iškta
1297,treten::V,tepmek,peksta
1298,treten::V,tepmek,topsta
1299,stechen::V,sokmak,pystiä
1300,stechen::V,batırmak,pystiä
1301,stoßen::V,itmek,iškta
1302,stoßen::V,itmek,pudištada
1303,stehlen::V,çalmak,vargastada
1304,stören::V,bozmak,keskustada
1305,stören::V,etkilemek,keskustada
1306,belästigen::V,rahatsız etmek,tartuteldas
1307,verbergen::V,saklamak,katelda
1308,täuschen::V,aldatmak,manitada
1309,betrügen::V,aldatmak,manitada
1310,betrügen::V,dolandırmak,manitada
1311,töten::V,öldürmek,rikta
1312,töten::V,öldürmek,surmita
1313,wohnen::V,oturmak,eläda
1314,arbeiten::V,çalışmak,rata
1315,sammeln::V,toplamak,kogota
1316,pflücken::V,koparmak,poimda
1317,jagen::V,avlanmak,mecata
1318,fischen::V,balık tutmak,kalatada
1319,fassen::V,tutmak,tabata
1320,fassen::V,yakalamak,tabata
1321,hüten::V,otlatmak,paimeta
1322,treiben::V,gütmek,ajada
1323,anbinden::V,bağlamak,küttestada
1324,anbinden::V,bağlamak,sidoda
1325,füttern::V,beslemek,sötta
1326,melken::V,sağmak,lüpsta
1327,hacken::V,yarmak,sauda
1328,gießen::V,sulamak,valada
1329,reifen::V,olgunlaşmak,küpseta
1330,zubereiten::V,hazırlamak,vaumištada
1331,kochen::V,pişirmek,keitta
1332,kochen::V,kaynatmak,keitta
1333,backen::V,pişirmek,paštta
1334,backen::V,fırında pişirmek,paštta
1335,braten::V,kızartmak,žarda
1336,umrühren::V,karıştırmak,segoitada
1337,stricken::V,örmek,kudoda
1338,nähen::V,dikmek,ombelta
1339,färben::V,boyamak,mujutada
1340,reinigen::V,temizlemek,puhtastada
1341,waschen::V,yıkamak,pesta
1342,abwischen::V,silmek,pühktä
1343,spülen::V,çalkamak,huhtoida
1344,fegen::V,süpürmek,pühkta
1345,kehren::V,süpürmek,uhoita
1346,baden::V,yıkanmak,kül'ptäs
1347,baden::V,banyo yapmak,kül'ptäs
1348,sich waschen::V,yıkanmak,pestas
1349,ausziehen::V,çıkarmak,riičta
1350,ausziehen::V,çıkarmak,rušta
1351,anziehen::V,giymek,panda päle
1352,anziehen::V,giymek,panda kädehe
1353,anziehen::V,giymek,panda jaugha
1354,sich anziehen::V,giyinmek,sobdas
1355,kämmen::V,taramak,harjata
1356,schmücken::V,süslemek,čomitada
1357,sagen::V,demek,sanuda
1358,sagen::V,söylemek,sanuda
1359,sprechen::V,konuşmak,pagišta
1360,reden::V,konuşmak,pagišta
1361,sich unterhalten::V,sohbet etmek,lodaita
1362,fragen::V,sormak,küzuda
1363,bitten::V,dilemek,pakita
1364,bitten::V,rica etmek,pakita
1365,erzählen::V,bahsetmek,sanuda
1366,erzählen::V,bahsetmek,starinoita
1367,erzählen::V,hikâye etmek,sanuda
1368,erzählen::V,hikâye etmek,starinoita
1369,mitteilen::V,bildirmek,tedotada
1370,nennen::V,adlandırmak,nimitada
1371,rufen::V,çağırmak,kucta
1372,prahlen::V,övünmek,kittäs
1373,übersetzen::V,çevirmek,käta
1374,übersetzen::V,tercüme etmek,käta
1375,denken::V,düşünmek,meletada
1376,glauben::V,inanmak,uskta
1377,glauben::V,zannetmek,uskta
1378,bemerken::V,farkına varmak,homaita
1379,erkennen::V,tanımak,tundištada
1380,begreifen::V,anlamak,tabata
1381,begreifen::V,kavramak,tabata
1382,verstehen::V,duymak,el'geta
1383,verstehen::V,duymak,toimetada
1384,verstehen::V,anlamak,el'geta
1385,verstehen::V,anlamak,toimetada
1386,lernen::V,öğrenmek,opetas
1387,wissen::V,bilmek,teta
1388,sich erinnern an::V,hatırlamak,johtutada
1389,vergessen::V,unutmak,unohtada
1390,messen::V,ölçmek,märita
1391,zählen::V,saymak,lugeda
1392,rechnen::V,hesap etmek,lugeda
1393,lesen::V,okumak,lugeda
1394,malen::V,resmini yapmak,pirta
1395,zeichnen::V,çizmek,pirta
1396,schreiben::V,yazmak,kirjutada
1397,besitzen::V,haiz olmak,omištada
1398,besitzen::V,sahip olmak,omištada
1399,kaufen::V,almak,ostta
1400,verkaufen::V,satmak,möda
1401,bezahlen::V,ödemek,maksta
1402,zahlen::V,ödemek,maksta
1403,beherrschen::V,hâkim olmak,valdoita
1404,ertragen::V,dayanmak,tirpta
1405,ertragen::V,katlanmak,tirpta
