,Concept_ID,et,kn
575,bitter::A,mõru,ಕಹಿ
576,sauer::A,hapu,ಹುಳಿಯಾದ
577,hell::A,hele,ಹೊಳೆಯುವ
578,dunkel::A,pime,ಮಬ್ಬಾದ
579,schwarz::A,must,ಕಪ್ಪು
580,weiß::A,valge,ಬಿಳಿಯ
581,rot::A,punane,ಕೆಂಪು
582,gelb::A,kollane,ಹಳದಯ
583,blau::A,sinine,ನೀಲ
584,grün::A,roheline,ಕಾಯಾದ
585,grau::A,hall,ಬೂದುಬಣ್ಣದ
586,bunt::A,kirju,ವರ್ಣರಂಜಿತ
587,bunt::A,värviline,ವರ್ಣರಂಜಿತ
588,billig::A,odav,ಅಗ್ಗ
589,teuer::A,kallis,ದುಬಾರಿಯಾದ
590,wertvoll::A,väärtuslik,ಅಮೂಲ್ಯ
591,blind::A,pime,ಅಂಧ
592,taub::A,kurt,ಕಿವುಡಾದ
593,kräftig::A,jõuline,ಪ್ರಬಲ
594,stark::A,tugev,ಶಕ್ತಿವಂತ
595,schwach::A,nõrk,ದುರ್ಬಲ
596,schwach::A,jõuetu,ದುರ್ಬಲ
597,fett::A,rasvane,ಕೊಬ್ಬಿದ
598,schlank::A,sale,ತೆಳ್ಳಗಿನ
599,hübsch::A,kena,ಅಂದವಾದ
600,böse::A,tige,ಕೆಟ್ಟ
601,dumm::A,juhm,ಮಂದ
602,dumm::A,rumal,ಮಂದ
603,faul::A,laisk,ಆಲಸ
604,fleißig::A,virk,ಕಡಗುವ
605,fleißig::A,hoolas,ಕಡಗುವ
606,geizig::A,ihne,ಜುಗ್ಗ
607,klug::A,tark,ಚತುರ
608,klug::A,arukas,ಚತುರ
609,klug::A,mõistlik,ಚತುರ
610,geschickt::A,osav,ದಕ್ಷ
611,lieb::A,armas,ಪ್ರಿಯ
612,lustig::A,lõbus,ಖುಷಿಯಾದ
613,sanft::A,õrn,ಸೌಮ್ಯ
614,hungrig::A,näljane,ಹಸಿದ
615,krank::A,haige,ಅಸ್ವಸ್ಥ
616,nackt::A,alasti,ನಗ್ನ
617,traurig::A,kurb,ದುಃಖಿತ
618,lebendig::A,elus,ಜೀವಂತ
619,gut::A,hea,ಒಳ್ಳೆಯ
620,schlecht::A,halb,ದುಷ್ಟ
621,richtig::A,õige,ಸರಿ
622,schlimm::A,paha,ಅಸಹ್ಯ
623,wahr::A,tõene,ನಿಜ
624,alt::A,vana,ಮುದಿ
625,neu::A,uus,ಹೊಸ
626,ehemalig::A,endine,ಮಾಜೀ
627,alt[Lebewesen]::A,vana,ವೃದ್ಧ
628,jung::A,noor,ಎಳ
629,arm::A,vaene,ಬಡ
630,reich::A,rikas,ಶ್ರೀಮಂತ
631,bekannt::A,teada,ಅಪ್ತ
632,bekannt::A,tuttav,ಅಪ್ತ
633,berühmt::A,tuntud,ಪ್ರಸಿದ್ಧ
634,fremd::A,võõras,ಪರಕೀಯ
635,verschieden::A,erinev,ಬೇರೆ
636,nah::A,lähedane,ಹತ್ತಿರವಾದ
637,fern::A,kauge,ದೂರದ
638,linker::A,vasak,ಎಡ
639,rechter::A,parem,ಬಲ
640,anderer::A,muu,ಇತರ
641,anderer::A,teine,ಇತರ
642,erster::A,esimene,ಪ್ರಥಮ
643,zweiter::A,teine,ದ್ವಿತೀಯ
644,dritter::A,kolmas,ಮೂರನೆಯಜಗತ್ತು
645,letzter::A,viimane,ಅಂತ್ಯ
646,allein::ADV,üksi,ಒಬ್ಬನೇ
647,auf einmal::ADV,korraga,ಒಡನೆ
648,auf einmal::ADV,ühekorraga,ಒಡನೆ
649,zusammen::ADV,koos,ಒಟ್ಟಿಗೆ
650,zusammen::ADV,üheskoos,ಒಟ್ಟಿಗೆ
651,lange::ADV,kaua,ದೀರ್ಘ
652,plötzlich::ADV,äkki,ಅನಾಮತ್ತು
653,plötzlich::ADV,järsku,ಅನಾಮತ್ತು
654,sofort::ADV,kohe,ಜಾಗ್ರತೆ
655,später::ADV,hiljem,ತರುವಾಯ
656,jetzt::ADV,nüüd,ಈಗ
657,heute::ADV,täna,ಇಂದು
658,morgen::ADV,homme,ನಾಳೆ
659,bald::ADV,pea,ಬೇಗ
660,bald::ADV,varsti,ಬೇಗ
661,dann::ADV,siis,ಆಗ
662,gestern::ADV,eile,ನಿನ್ನೆ
663,einst::ADV,vanasti,ಪೂರ್ವದಲ್ಲಿ
664,damals::ADV,tookord,ಆಗ
665,danach::ADV,seejärel,ಆಮೇಲೆ
666,vorher::ADV,enne,ಮುಂಚೆ
667,zuerst::ADV,enne,ಮೊದಲಿಗೆ
668,zuerst::ADV,esmalt,ಮೊದಲಿಗೆ
669,einmal::ADV,kord,ಒಮ್ಮೆ
670,einmal::ADV,üks kord,ಒಮ್ಮೆ
671,manchmal::ADV,mõnikord,ಆಗಾಗ
672,oft::ADV,tihti,ಅನೇಕಸಲ
673,oft::ADV,sageli,ಅನೇಕಸಲ
674,immer::ADV,ikka,ಯಾವಾಗಲೂ
675,immer::ADV,alati,ಯಾವಾಗಲೂ
676,niemals::ADV,mitte kunagi,ಯಾವಾಗಲೂ ಇಲ್ಲ
677,hier::ADV,siin,ಇಲ್ಲಿ
678,hierhin::ADV,siia,ಇತ್ತ
679,von hier::ADV,siit,ಇಲ್ಲಿಂದ
680,dort::ADV,seal,ಅಲ್ಲಿ
681,dorthin::ADV,sinna,ಅಲ್ಲಿಗೆ
682,geradeaus::ADV,otse edasi,ಸೀದಾ
683,vorwärts::ADV,edasi,ಮುನ್ನೆಡೆವ
684,rückwärts::ADV,tagurpidi,ಹಿಂದುಗಡೆಗೆ
685,zurück::ADV,tagasi,ಹಿಂದಕ್ಕೆ
686,unten::ADV,all,ಕೆಳಗೆ
687,unten::ADV,allpool,ಕೆಳಗೆ
688,hinab::ADV,alla,ಕೆಳಕ್ಕೆ
689,oben::ADV,ülal,ಮೇಲೆ
690,hinauf::ADV,üles,ಮೇಲಕ್ಕೆ
691,überall::ADV,kõikjal,ಎಲ್ಲಸ್ಥಳಗಳು
692,nicht::ADV,ei,ಇಲ್ಲ
693,nicht::ADV,ei,ಅಲ್ಲ
694,nicht::ADV,mitte,ಇಲ್ಲ
695,nicht::ADV,mitte,ಅಲ್ಲ
696,ein wenig::ADV,veidi,ತುಸು
697,ein wenig::ADV,natuke,ತುಸು
698,kaum::ADV,vaevalt,ಕಠಿನವಾಗಿ
699,sehr::ADV,väga,ಬಹು
700,so::ADV,nii,ಅಷ್ಟು
701,noch::ADV,veel,ಇನ್ನು
702,nur::ADV,ainult,ಕೇವಲ
703,schon::ADV,juba,ಆಗಲೇ
704,wieder::ADV,jälle,ಪುನಃ
705,vergebens::ADV,asjata,ನಿಷ್ಫಲವಾಗಿ
706,vor::PRP,ees,ಮುಂದೆ
707,hinter::PRP,taha,ಹಿಂದ
708,unter::PRP,all,ಕೆಳ
709,durch::PRP,läbi,ನೇರವಾಗಿ
710,durch::PRP,kaudu,ನೇರವಾಗಿ
711,neben::PRP,kõrval,ಅಧರ ಬಲಿಕ
712,zwischen::PRP,vahel,ನಡುವೆ
713,wegen::PRP,tõttu,ಅಧಕ್ಕಗಿ
714,wegen::PRP,pärast,ಅಧಕ್ಕಗಿ
715,dies::PRN,see,ಈ
716,das::PRN,see,ಅದು
717,alles::PRN,kõik,ಎಲ್ಲ
718,ich::PRN,mina,ನಾನು
719,du::PRN,sina,ನೀನು
720,er::PRN,tema,ಅವನು
721,er::PRN,tema,ಇವನು
722,wir::PRN,me,ನಾವು
723,ihr::PRN,te,ನೀವು
724,sie::PRN,nad,ಅವರು
725,was::FPRN,mis,ಏನು
726,wer::FPRN,kes,ಯಾರಿಗೆ
727,wo::FADV,kus,ಎಲ್ಲಿ
728,wohin::FADV,kuhu,ಎಲ್ಲಿಗೆ
729,wie::FADV,kuidas,ಹೇಗೆ
730,warum::FADV,miks,ಏಕೆ
731,wieviel::FNUM,mitu,ಎಷ್ಟು
732,wieviel::FNUM,kui palju,ಎಷ್ಟು
733,eins::NUM,üks,ಒಂದು
734,zwei::NUM,kaks,ಎರಡು
735,drei::NUM,kolm,ಮೂರು
736,vier::NUM,neli,ನಾಲ್ಕು
737,fünf::NUM,viis,ಅಯ್ದು
738,sechs::NUM,kuus,ಆರು
739,sieben::NUM,seitse,ಏಳು
740,acht::NUM,kaheksa,ಎಂಟು
741,neun::NUM,üheksa,ಒಂಭಬತ್ತು
742,zehn::NUM,kümme,ಹತ್ತು
743,elf::NUM,üksteist,ಹನ್ನೊಂದು
744,zwölf::NUM,kaksteist,ಹನ್ನೆರಡು
745,zwanzig::NUM,kakskümmend,ಇಪ್ಪತ್ತು
746,dreißig::NUM,kolmkümmend,ಮೂವತ್ತು
747,vierzig::NUM,nelikümmend,ನಲವತ್ತು
748,fünfzig::NUM,viiskümmend,ಐವತ್ತು
749,sechzig::NUM,kuuskümmend,ಅರುವತ್ತು
750,siebzig::NUM,seitsekümmend,ಎಪ್ಪತ್ತು
751,achtzig::NUM,kaheksakümmend,ಎಂಬತ್ತು
752,neunzig::NUM,üheksakümmend,ತೊಂಬತ್ತು
753,hundert::NUM,sada,ನೂರು
754,tausend::NUM,tuhat,ಸಾವಿರ
755,und::CNJ,ja,ಮತ್ತು
756,oder::CNJ,või,ಅಥವಾ
757,stehen::V,seisma,ನಿಲ್ಲು
758,sitzen::V,istuma,ಕುಳ್ಳಿರು
759,liegen::V,lamama,ಮಲಗಿಕೊ
760,hängen::V,rippuma,ಇಳಿಯಬಿಡು
761,werden::V,saama,ಆಗು
762,werden::V,hakkama,ಆಗು
763,passieren::V,juhtuma,ಆಗು
764,beginnen::V,algama,ಆರಂಭಿಸು
765,beginnen::V,hakkama,ಆರಂಭಿಸು
766,enden::V,lõppema,ಕೊನೆಗಾಣು
767,wechseln::V,vahelduma,ಮಾರ್ಪಡಿಸು
768,aufgehen[Sonne]::V,tõusma,ಮೂಡು
769,untergehen[Sonne]::V,loojuma,ಮುಳುಗು
770,scheinen[Sonne]::V,paistma,ಹೊಳೆ
771,donnern::V,kõmisema,ಗುಡುಗಾಗು
772,wehen::V,puhuma,ತೀಡು
773,strömen::V,voolama,ಹರಿ
774,fließen::V,voolama,ಹರಿ
775,sich drehen::V,pöörduma,ಸುತ್ತು
776,schwanken::V,kõikuma,ಓಲಾಡು
777,schwingen::V,võnkuma,ತೂಗು
778,fallen::V,langema,ಉದುರು
779,brennen::V,põlema,ಉರಿ
780,rauchen::V,suitsema,ಹೊಗೆಬಿಡು
781,regnen::V,sadama,ಸುರಿ
782,gefrieren::V,kinni külmuma,ಹೆಪ್ಪುಗಟ್ಟು
783,tauen::V,sulama,ಬೆಚ್ಚಗಾಗು
784,schmelzen::V,sulama,ಕರಗು
785,trocknen::V,kuivama,ಒಣಗು
786,sieden::V,keema,ಕುದಿ
787,faulen::V,mädanema,ಕೊಳೆ
788,verfaulen::V,mädanema,ನಶಿಸು
789,reißen::V,rebenema,ಒಡೆ
790,versinken::V,uppuma,ಮುಳುಗು
791,vergehen::V,mööduma,ಸಾಗು
792,erscheinen::V,ilmuma,ತೋರು
793,verschwinden::V,kaduma,ಮಾಯವಾಗು
794,sinken::V,vajuma,ಕುಸಿ
795,sinken::V,langema,ಕುಸಿ
796,abnehmen::V,vähenema,ತಗ್ಗು
797,abnehmen::V,kahenema,ತಗ್ಗು
798,zunehmen::V,kasvama,ಬೆಳೆ
799,steigen::V,tõusma,ಉಬ್ಬು
800,steigen::V,üles minema,ಉಬ್ಬು
801,wachsen::V,kasvama,ಬೆಳೆ
802,glänzen::V,läikimä,ಮಿರುಗು
803,funkeln::V,sädelema,ಮಿನುಗು
804,lärmen::V,lärmama,ಶಬ್ದ ಮಾಡಲು
805,läuten::V,helisema,ಬಾರಿಸು
806,klingeln::V,helisema,ಅನುರಣಿಸು
807,klirren::V,kõlisema,ಕಿಣಿಕಿಣಿಸು
808,brausen::V,kohisema,ಅಬ್ಬರಿಸು
809,rauschen::V,kohisema,ಮರ್ಮರಗುಟ್ಟಿಸು
810,klingen::V,kõlama,ಉಸಿರು
811,bellen::V,haukuma,ಬಗುಳು
812,heulen::V,uluma,ಅರಚು
813,blasen::V,puhuma,ಗಾಳಿ ಊದು
814,pfeifen::V,vilistama,ಸಿಳ್ಳೆಯೂದು
815,schreien::V,karjuma,ಕರೆ
816,stöhnen::V,oigama,ನರಳು
817,zittern::V,värisema,ನಡುಗು
818,leben::V,elama,ಇರು
819,leben::V,elus olema,ಇರು
820,geboren werden::V,sündima,ಉಂಟಾಗು
821,atmen::V,hingama,ಉಸಿರು
822,trinken::V,jooma,ಕುಡಿ
823,essen::V,sööma,ತಿನ್ನು
824,schlucken::V,neelama,ನುಂಗು
825,müde werden::V,väsima,ಬಳಲು
826,einschlafen::V,uinuma,ನಿದ್ಧೆಹೋಗು
827,schlafen::V,magama,ನಿದ್ರಿಸು
828,aufwachen::V,ärkama,ಏಳು
829,aufstehen::V,ärkama,ಏಳು
830,aufstehen::V,üles tõusma,ಏಳು
831,sich erholen::V,puhkama,ಸುಧಾರಿಸು
832,krank werden::V,haigestuma,ಬೇನೆಬೀಳು
833,krank werden::V,haigeks jääma,ಬೇನೆಬೀಳು
834,krank sein::V,haige olema,ಕೆಟ್ಟ ಎಂದು
835,schmerzen::V,valutama,ಕಚ್ಚು
836,husten::V,köhima,ಕೆಮ್ಮು
837,genesen::V,toibuma,ಮತ್ತೆಹೊದಿಸು
838,sterben::V,surema,ಮೃತಪಡು
839,umkommen::V,surma saama,ಹಾಳಾಗು
840,sich bewegen::V,liikuma,ಚಲಿಸು
841,sich rühren::V,liikuma,ಕದಲು
842,sich erheben::V,kerkima,ಏಳು
843,sich setzen::V,istet võtma,ಕೂರು
844,hinfallen::V,kukkuma,ಬೀಳು
845,hinfallen::V,maha kukkuma,ಬೀಳು
846,laufen::V,kõndima,ನಡೆ
847,schreiten::V,astuma,ಮೆಲ್ಲಗೆ ನಡೆ
848,spazierengehen::V,jalutama,ವಿಹರಿಸು
849,eilen::V,ruttama,ಮುನ್ನುಗ್ಗು
850,eilen::V,kiirustama,ಮುನ್ನುಗ್ಗು
851,sich beeilen::V,ruttama,ಆತುರಪಡು
852,sich beeilen::V,kiirustama,ಆತುರಪಡು
853,sausen::V,kihutama,ಒಗೆ
854,sausen::V,tormama,ಒಗೆ
855,rennen::V,jooksma,ಓಡು
856,rennen::V,kihutama,ಓಡು
857,springen::V,hüppama,ಜಿಗಿ
858,klettern::V,ronima,ಏರು
859,schaukeln::V,kiikuma,ತೂಗು
860,kriechen::V,roomama,ತೆವಳು
861,schwimmen::V,ujuma,ಈಜು
862,tauchen::V,sukelduma,ಕೆಳಗಿಳಿ
863,rudern::V,sõudma,ಸಾಗಿಸು
864,fahren::V,sõitma,ನಡೆಸು
865,fliegen::V,lendama,ಹಾರು
866,gehen::V,käima,ಹೋಗು
867,gehen::V,minema,ಹೋಗು
868,weggehen::V,ära minema,ಹೊರಡು
869,weggehen::V,välja minema,ಹೊರಡು
870,abfahren::V,väljuma,ತೆರಳು
871,abfahren::V,ära sõitma,ತೆರಳು
872,anhalten::V,peatuma,ನಿಲ್ಲು
873,hineingehen::V,sisenema,ಒಳಹೊಗು
874,hineingehen::V,sisse minema,ಒಳಹೊಗು
875,eintreten::V,sisenema,ಒಳಹೊಗು
876,eintreten::V,sisse astuma,ಒಳಹೊಗು
877,kommen::V,tulema,ಬರು
878,ankommen::V,saabuma,ಬರು
879,zurückkommen::V,tagasi tulema,ಹಿಂದಿರುಗು
880,bleiben::V,jääma,ಇರು
881,warten::V,ootama,ಇರು
882,erwarten::V,ootama,ನಿರೀಕ್ಷಿಸು
883,erwarten::V,lootma,ನಿರೀಕ್ಷಿಸು
884,suchen::V,otsima,ಹುಡುಕು
885,finden::V,leidma,ಕಂಡುಕೊ
886,versuchen::V,püüdma,ಪ್ರಯತ್ನಿಸು
887,versuchen::V,üritama,ಪ್ರಯತ್ನಿಸು
888,versuchen::V,katsetama,ಪ್ರಯತ್ನಿಸು
889,vorbereiten::V,valmistama,ಸಿದ್ಧವಾಗು
890,lieben::V,armastama,ಪ್ರೀತಿಸು
891,mögen::V,sallima,ಇಷ್ಟಪಡು
892,mögen::V,meeldima,ಇಷ್ಟಪಡು
893,lachen::V,naerma,ನಗು
894,rühren::V,liigutama,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
895,rühren::V,heldima panema,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
896,weinen::V,nutma,ಅಳು
897,schimpfen::V,sõimama,ಗೊಣಗು
898,sich ärgern::V,ärrituma,ಗಣಗಾಡು
899,sich ärgern::V,vihastuma,ಗಣಗಾಡು
900,sich fürchten::V,kartma,ನಡುಗು
901,sich fürchten::V,hirmu tundma,ನಡುಗು
902,fürchten::V,kartma,ಹೆದರು
903,fliehen::V,põgenema,ಓಡಿಹೋಗು
904,flüchten::V,põgenema,ಪಾರಾಗು
905,sehen::V,nägema,ಕಾಣು
906,anschauen::V,vaatama,ನೋಡು
907,ansehen::V,vaatama,ನಿರೀಕ್ಷಿಸು
908,hören::V,kuulma,ಕೇಳು
909,zuhören::V,kuulama,ಆಲಿಸು
910,probieren::V,proovima,ರುಚಿ ನೋಡು
911,riechen::V,nuusutama,ಮೂಸು
912,fühlen::V,tundma,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
913,scheinen::V,näida,ತೋರು
914,scheinen::V,ilmuda,ತೋರು
915,zu sehen sein::V,ilmuma,ಕಾಣಿಸು
916,vernehmen::V,üle kuulama,ಕೇಳು
917,frieren::V,külmetada,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
918,tun::V,tegema,ಮಾಡು
919,können::V,võima,ಮಾಡಬಲ್ಲ
920,können::V,oskama,ಮಾಡಬಲ್ಲ
921,wollen::V,tahtma,ಬಯಸು
922,anfangen::V,hakkama,ಪ್ರಾರಂಭಿಸು
923,anfangen::V,alustama,ಪ್ರಾರಂಭಿಸು
924,beenden::V,lõpetama,ನಿಲ್ಲಿಸು
925,aufhören::V,lakkama,ಮುಗಿಸು
926,gelingen::V,õnnestuma,ಯಶಸ್ವಿಯಾಗು
927,geraten::V,jõudma,ಉತ್ಪತ್ತಿಮಾಡು
928,öffnen::V,avama,ತೆರೆ
929,schließen::V,sulgema,ಮುಚ್ಚು
930,stellen::V,panema,ಇಕ್ಕು
931,stellen::V,asetama,ಇಕ್ಕು
932,setzen::V,panema,ಇಡು
933,legen::V,panema,ಇಡು
934,legen::V,asetama,ಇಡು
935,berühren::V,riivama,ತಾಕು
936,berühren::V,puudutama,ತಾಕು
937,verbinden::V,ühendama,ಕೂಡಿಸು
938,bedecken::V,katma,ಮುಚ್ಚು
939,aufhängen::V,riputama,ತೂಗುಹಾಕು
940,anzünden::V,süütama,ಹತ್ತಿಸು
941,aufheben::V,üles tõstma,ಆಯಿ
942,zurücklassen::V,jätma,ಬಿಡು
943,verlieren::V,kaotama,ಕಳೆ
944,fallen lassen::V,maha pillama,ಬೀಳಿಸು
945,fallen lassen::V,kukkuda laskma,ಬೀಳಿಸು
946,machen::V,tegema,ಮಾಡು
947,herstellen::V,valmistama,ತಯಾರಿಸು
948,bauen::V,ehitama,ಕಟ್ಟು
949,reparieren::V,parandama,ಸರಿಪಡಿಸು
950,verbessern::V,parandama,ತಿದ್ದು
951,ändern::V,muutma,ಬದಲಾಯಿಸು
952,ändern::V,ümber tegema,ಬದಲಾಯಿಸು
953,graben::V,kaevama,ಅಗೆ
954,beugen::V,painutama,ಬಗ್ಗಿಸು
955,biegen::V,painutama,ಬಗ್ಗಿಸು
956,drehen::V,keerama,ತಿರುಗು
957,wenden::V,ümber pöörama,ತಿರುಗು
958,umdrehen::V,ümber keerama,ತಿರುಗಿಸು
959,heben::V,tõstma,ಎತ್ತು
960,hochheben::V,üles tõstma,ಎತ್ತು
961,hochheben::V,kõrgele tõstma,ಎತ್ತು
962,ergreifen::V,haarama,ಆಕ್ರಮಿಸು
963,halten::V,hoidma,ಹಿಡಿ
964,drücken::V,pigistama,ಒತ್ತು
965,schieben::V,lükkama,ನೂಕು
966,kratzen::V,kraapima,ತರಚಿಕೊಳ್ಳು
967,lecken::V,lakkuma,ನೆಕ್ಕು
968,beißen::V,purema,ಕಚ್ಚು
969,beißen::V,hammustama,ಕಚ್ಚು
970,abreißen::V,rebima,ಹರಿ
971,abreißen::V,ära rebima,ಹರಿ
972,abschneiden::V,ära lõikama,ಕತ್ತರಿಸು
973,binden::V,siduma,ಕಟ್ಟು
974,stecken::V,pistma,ಸಿಕ್ಕಿಸು
975,brechen::V,murdma,ಮುರಿ
976,klopfen::V,koputama,ತಟ್ಟು
977,hauen::V,lööma,ಹೊಡೆ
978,kleben::V,kleepima,ಅಂಟಿಸು
979,reiben::V,hõõruma,ಉಜ್ಜು
980,streichen::V,silitama,ಹರಡು
981,schleifen::V,lihvima,ಮಸೆ
982,schleifen::V,teritama,ಮಸೆ
983,schneiden::V,lõikama,ಕತ್ತರಿಸು
984,rütteln::V,raputama,ಕುಲುಕಿಸು
985,schütteln::V,raputama,ಅಲುಗಿಸು
986,schütteln::V,loksutama,ಅಲುಗಿಸು
987,schwenken::V,vehkima,ತೂಗಾಡು
988,schwenken::V,lehvitama,ತೂಗಾಡು
989,schütten::V,kallama,ಎರೆ
990,füllen::V,täitma,ತುಂಬಿಸು
991,einwickeln::V,sisse mähkima,ಹೊದಿಸು
992,tragen::V,kandma,ಹೊರು
993,schleppen::V,tassima,ಜಗ್ಗು
994,schleppen::V,lohistama,ಜಗ್ಗು
995,ziehen::V,vedama,ಎಳೆ
996,ziehen::V,tõmbama,ಎಳೆ
997,aufbewahren::V,säilitama,ಇಟ್ಟುಕೊ
998,aufbewahren::V,alal hoidma,ಇಟ್ಟುಕೊ
999,werfen::V,viskama,ಎಸೆ
1000,fangen::V,püüdma,ಹಿಡಿ
1001,packen::V,kinni haarama,ಸೆಳೆ
1002,packen::V,kinni võtma,ಸೆಳೆ
1003,verstecken::V,peitma,ಮುಚ್ಚಿಡು
1004,teilen::V,jagama,ವಿಭಜಿಸು
1005,teilen::V,jaotama,ವಿಭಜಿಸು
1006,schicken::V,saatma,ಕಳುಹಿಸು
1007,bringen::V,viima,ತರು
1008,hinzufügen::V,lisama,ಕೂಡಿಸು
1009,bekommen::V,saama,ಸಂಪಾದಿಸು
1010,erhalten::V,saama,ಪಡೆ
1011,nehmen::V,võtma,ಹಿಡಿ
1012,wählen::V,valima,ಆರಿಸು
1013,auswählen::V,valima,ಆಯಿ
1014,bewahren::V,hoidma,ರಕ್ಷಿಸಿಡು
1015,behindern::V,takistama,ಅಡ್ಡಿಮಾಡು
1016,verderben::V,rikkuma,ಕೆಡಿಸು
1017,beschädigen::V,rikkuma,ಹಾಳುಮಾಡು
1018,zerbrechen::V,katki tegema,ಮುರಿ
1019,zerreißen::V,katki rebima,ಸೀಳು
1020,zerstören::V,purustama,ಅಳಿಸು
1021,verbrennen::V,põletama,ಸುಡು
1022,geben::V,andma,ಕೊಡು
1023,reichen::V,andma,ಕೊಡು
1024,reichen::V,ulatama,ಕೊಡು
1025,schenken::V,kinkima,ಅರ್ಪಿಸು
1026,versprechen::V,lubama,ವಾಗ್ದಾನಮಾಡು
1027,versprechen::V,tõotama,ವಾಗ್ದಾನಮಾಡು
1028,wünschen::V,soovima,ಬಯಸು
1029,loben::V,kiitma,ಹೊಗಳು
1030,küssen::V,suudlema,ಚುಂಬಿಸು
1031,wiegen::V,hällitama,ತೂಗು
1032,zudecken::V,kaanetama,ಹಾಸು
1033,zudecken::V,kinni katma,ಹಾಸು
1034,wecken::V,äratama,ಎಬ್ಬಿಸು
1035,zeigen::V,näitama,ತೋರಿಸು
1036,führen::V,juhatama,ದಾರಿತೋರಿಸು
1037,lehren::V,õpetama,ಕಲಿಸು
1038,unterrichten::V,õpetama,ಬೋಧಿಸು
1039,aufziehen::V,üles kasvatama,ಸಲಹು
1040,leiten::V,juhtima,ಮುಂದಾಳಾಗಿರು 
1041,antreiben::V,ergutama,ಓಡಿಸು
1042,lassen::V,laskma,ಮಾಡಲುಬಿಡು
1043,einladen::V,kutsuma,ಆಹ್ವಾನಿಸು
1044,vereinigen::V,ühendama,ಒಂದಾಗು
1045,besuchen::V,külastama,ಭೇಟಿಯಾಗು
1046,treffen::V,kohtama,ಸಂಧಿಸು
1047,sich versammeln::V,kogunema,ನೆರೆ
1048,spielen::V,mängima,ಆಡು
1049,singen::V,laulma,ಹಾಡು
1050,tanzen::V,tantsima,ಕುಣಿ
1051,sich trennen::V,lahku minema,ಪ್ರತ್ಯೇಮಾಡು
1052,verlassen::V,maha jätma,ಕಳೆ
1053,retten::V,päästma,ರಕ್ಷಿಸು
1054,bewachen::V,valvama,ಕಾಪಾಡು
1055,schützen::V,kaitsma,ಸಂರಕ್ಷಿಸು
1056,verteidigen::V,kaitsma,ಕಾಪಿಡು
1057,sich schlagen::V,kaklema,ಕಿತ್ತಾಟ
1058,schießen::V,tulistama,ಎಸೆ
1059,siegen::V,võitma,ಗೆಲ್ಲು
1060,ärgern::V,ärritama,ರೇಗಿಸು
1061,ärgern::V,vihastama,ರೇಗಿಸು
1062,schlagen::V,lööma,ಹೊಡೆ
1063,treten::V,sõtkuma,ಒದೆ
1064,stechen::V,pistma,ಚುಚ್ಚು
1065,stechen::V,torkama,ಚುಚ್ಚು
1066,stoßen::V,tõukama,ತಳ್ಳು
1067,stehlen::V,varastama,ಕದಿ
1068,stören::V,segama,ಕತಕು
1069,stören::V,häirima,ಕತಕು
1070,belästigen::V,ahistama,ತೊಂದರೆ
1071,verbergen::V,peitma,ಮರೆಮಾಜು
1072,verbergen::V,varjama,ಮರೆಮಾಜು
1073,täuschen::V,petma,ಠಕ್ಕಿಸು
1074,täuschen::V,tüssama,ಠಕ್ಕಿಸು
1075,betrügen::V,petma,ವಂಚಿಸು
1076,betrügen::V,tüssama,ವಂಚಿಸು
1077,betrügen::V,truudust murtma,ವಂಚಿಸು
1078,töten::V,tapma,ಕೊಲ್ಲು
1079,töten::V,surmama,ಕೊಲ್ಲು
1080,wohnen::V,elama,ವಾಸಿಸು
1081,arbeiten::V,töötama,ಕೆಲಸ ಮಾಡು
1082,sammeln::V,koguma,ಸಂಚಯಿಸು
1083,sammeln::V,korjama,ಸಂಚಯಿಸು
1084,pflücken::V,noppima,ಬಿಡಿಸು
1085,jagen::V,jahtima,ಬೇಟೆಯಾಡು
1086,fischen::V,kalastama,ಮೀನು ಹಿಡಿ
1087,fischen::V,kala püüdma,ಮೀನು ಹಿಡಿ
1088,fassen::V,püüdma,ಹಿಡಿ
1089,hüten::V,karjatama,ಗುಂಪುಸೇರಿಸು
1090,treiben::V,ajama,ದಬ್ಬು
1091,anbinden::V,kinni siduma,ಬಿಗಿ
1092,füttern::V,söötma,ಮೇಯಿಸು
1093,melken::V,lüpsma,ಹಾಲು ಕರೆ
1094,hacken::V,raiuma,ತುಂಡರಿಸು
1095,hacken::V,lõhkuma,ತುಂಡರಿಸು
1096,gießen::V,kastma,ನೀರುಹಾಕು
1097,reifen::V,valmima,ಕಳಿ
1098,zubereiten::V,valmistama,ಅಡಿಗೆಮಾಡು
1099,kochen::V,keetma,ಅಡು
1100,backen::V,küpsetama,ಬೇಯಿಸು
1101,braten::V,praadima,ಕರಿ
1102,umrühren::V,segama,ಕಲಕು
1103,stricken::V,kuduma,ಹೆಣೆ
1104,nähen::V,õmblema,ಹೊಲಿ
1105,färben::V,värvima,ಬಣ್ಣ ಹತ್ತು
1106,reinigen::V,puhastama,ಸ್ವಚ್ಛಮಾಡು
1107,waschen::V,pesema,ತೊಳೆ
1108,abwischen::V,puhtaks pühkima,ಒರಸು
1109,spülen::V,uhtma,ಗಲಬರಿಸು
1110,fegen::V,pühkima,ಗುಡಿಸು
