,Concept_ID,tr,pt
844,schlecht::A,kötü,mau
845,schlecht::A,kötü,ruim
846,richtig::A,doğru,justo
847,richtig::A,doğru,correcto
848,schlimm::A,kötü,mau
849,schlimm::A,kötü,grave
850,wahr::A,doğru,verdadeiro
851,wahr::A,gerçek,verdadeiro
852,alt::A,eski,velho
853,alt::A,eski,antigo
854,neu::A,yeni,novo
855,ehemalig::A,önceki,antigo
856,alt[Lebewesen]::A,yaşlı,velho
857,jung::A,genç,jovem
858,arm::A,fakir,pobre
859,reich::A,zengin,rico
860,bekannt::A,bilinen,conhecido
861,berühmt::A,ünlü,famoso
862,berühmt::A,ünlü,célebre
863,berühmt::A,meşhur,famoso
864,berühmt::A,meşhur,célebre
865,fremd::A,yabancı,alheio
866,fremd::A,yabancı,estranho
867,verschieden::A,ayrı,diverso
868,verschieden::A,ayrı,diferente
869,verschieden::A,farklı,diverso
870,verschieden::A,farklı,diferente
871,nah::A,yakın,próximo
872,nah::A,bitişik,próximo
873,fern::A,uzak,remoto
874,fern::A,uzak,distante
875,linker::A,sol,esquerdo
876,rechter::A,sağ,direito
877,anderer::A,diğer,outro
878,erster::A,ilk,primeiro
879,erster::A,birinci,primeiro
880,zweiter::A,ikinci,segundo
881,dritter::A,üçüncü,terceiro
882,letzter::A,son,final
883,letzter::A,son,último
884,letzter::A,sonuncu,final
885,letzter::A,sonuncu,último
886,allein::ADV,yalnız,só
887,allein::ADV,tek başına,só
888,auf einmal::ADV,birden,de vez
889,zusammen::ADV,beraber,juntos
890,zusammen::ADV,birlikte,juntos
891,lange::ADV,çok,muito tempo
892,lange::ADV,uzun,muito tempo
893,plötzlich::ADV,ansızın,de repente
894,plötzlich::ADV,birdenbire,de repente
895,sofort::ADV,hemen,imediatamente
896,sofort::ADV,derhal,imediatamente
897,später::ADV,daha sonra,mais tarde
898,jetzt::ADV,şimdi,agora
899,heute::ADV,bugün,hoje
900,morgen::ADV,yarın,amanhã
901,bald::ADV,yakında,logo
902,bald::ADV,yakında,breve
903,dann::ADV,sonra,então
904,dann::ADV,sonra,depois
905,gestern::ADV,dün,ontem
906,einst::ADV,eskiden,antigamente
907,damals::ADV,o zamanlar,então
908,danach::ADV,sonradan,logo
909,danach::ADV,sonradan,depois
910,danach::ADV,ondan sonra,logo
911,danach::ADV,ondan sonra,depois
912,vorher::ADV,önce,antes
913,vorher::ADV,önceden,antes
914,zuerst::ADV,ilk önce,primeiro
915,einmal::ADV,bir defa,uma vez
916,manchmal::ADV,bazan,às vezes
917,oft::ADV,sık sık,muitas vezes
918,oft::ADV,çok defa,muitas vezes
919,immer::ADV,daima,sempre
920,immer::ADV,her zaman,sempre
921,niemals::ADV,asla değil,nunca
922,niemals::ADV,hiçbir zaman,nunca
923,hier::ADV,burada,cá
924,hier::ADV,burada,aqui
925,hierhin::ADV,buraya,para cá
926,von hier::ADV,buradan,daqui
927,dort::ADV,orada,lá
928,dort::ADV,orada,ali
929,dort::ADV,şurada,lá
930,dort::ADV,şurada,ali
931,dorthin::ADV,oraya,lá
932,dorthin::ADV,oraya,para lá
933,dorthin::ADV,şuraya,lá
934,dorthin::ADV,şuraya,para lá
935,geradeaus::ADV,doğru,em frente
936,vorwärts::ADV,ileri,avante
937,rückwärts::ADV,geri,para trás
938,zurück::ADV,geriye,atrás
939,unten::ADV,aşağıda,debaixo
940,unten::ADV,aşağıda,em baixo
941,hinab::ADV,aşağıya,para baixo
942,oben::ADV,yukarıda,em cima
943,hinauf::ADV,yukarı,para cima
944,hinauf::ADV,yukarıya,para cima
945,überall::ADV,her yerde,em toda parte
946,nicht::ADV,-mi-,não
947,nicht::ADV,değil,não
948,ein wenig::ADV,biraz,um pouco
949,ein wenig::ADV,biraz,um bocado
950,kaum::ADV,dar,apenas
951,kaum::ADV,hemen hemen değil,apenas
952,sehr::ADV,pek,muito
953,sehr::ADV,gayet,muito
954,so::ADV,öyle,tão
955,so::ADV,öyle,assim
956,so::ADV,böyle,tão
957,so::ADV,böyle,assim
958,noch::ADV,hâlâ,ainda
959,noch::ADV,henüz,ainda
960,nur::ADV,ancak,só
961,nur::ADV,ancak,apenas
962,nur::ADV,ancak,somente
963,nur::ADV,yalnız,só
964,nur::ADV,yalnız,apenas
965,nur::ADV,yalnız,somente
966,schon::ADV,çoktan,já
967,wieder::ADV,tekrar,outra vez
968,wieder::ADV,yeniden,outra vez
969,vergebens::ADV,boşuna,em vão
970,vor::PRP,önünde,diante de
971,hinter::PRP,arkasında,atrás de
972,unter::PRP,altında,sob
973,unter::PRP,altında,debaixo de
974,durch::PRP,sayesinde,por
975,durch::PRP,sayesinde,através de
976,durch::PRP,ortasından,por
977,durch::PRP,ortasından,através de
978,neben::PRP,yanında,junto de
979,neben::PRP,yanında,ao lado de
980,zwischen::PRP,arasında,entre
981,wegen::PRP,dolayı,por
982,wegen::PRP,dolayı,por causa de
983,dies::PRN,bu,isto
984,das::PRN,o,isso
985,das::PRN,o,aquilo
986,das::PRN,şu,isso
987,das::PRN,şu,aquilo
988,alles::PRN,hepsi,todo
989,alles::PRN,her şey,todo
990,ich::PRN,ben,eu
991,du::PRN,sen,tu
992,er::PRN,o,ele
993,wir::PRN,biz,nós
994,ihr::PRN,siz,vós
995,ihr::PRN,siz,vocês
996,sie::PRN,onlar,eles
997,was::FPRN,ne,quê
998,wer::FPRN,kim,quem
999,wo::FADV,nerede,onde
1000,wohin::FADV,nereye,aonde
1001,wohin::FADV,nereye,para onde
1002,wie::FADV,nasıl,como
1003,warum::FADV,neden,porquê
1004,warum::FADV,neden,por que
1005,wieviel::FNUM,kaç,quanto
1006,wieviel::FNUM,ne kadar,quanto
1007,eins::NUM,bir,um
1008,zwei::NUM,iki,dois
1009,drei::NUM,üç,três
1010,vier::NUM,dört,quatro
1011,fünf::NUM,beş,cinco
1012,sechs::NUM,altı,seis
1013,sieben::NUM,yedi,sete
1014,acht::NUM,sekiz,oito
1015,neun::NUM,dokuz,nove
1016,zehn::NUM,on,dez
1017,elf::NUM,on bir,onze
1018,zwölf::NUM,on iki,doze
1019,zwanzig::NUM,yirmi,vinte
1020,dreißig::NUM,otuz,trinta
1021,vierzig::NUM,kırk,quarenta
1022,fünfzig::NUM,elli,cinquenta
1023,sechzig::NUM,altmış,sessenta
1024,siebzig::NUM,yetmiş,setenta
1025,achtzig::NUM,seksen,oitenta
1026,neunzig::NUM,doksan,noventa
1027,hundert::NUM,yüz,cem
1028,hundert::NUM,yüz,cento
1029,tausend::NUM,bin,mil
1030,und::CNJ,ve,e
1031,und::CNJ,ile,e
1032,oder::CNJ,ya,ou
1033,oder::CNJ,yahut,ou
1034,stehen::V,durmak,estar em pé
1035,sitzen::V,oturmak,estar sentado
1036,liegen::V,yatmak,jazer
1037,liegen::V,yatmak,estar deitado
1038,hängen::V,asılı olmak,pender
1039,hängen::V,asılı olmak,estar pendurado
1040,werden::V,olmak,tornar-se
1041,werden::V,olunmak,tornar-se
1042,passieren::V,olmak,acontecer
1043,beginnen::V,başlamak,começar
1044,enden::V,bitmek,acabar
1045,enden::V,bitmek,terminar
1046,enden::V,sona ermek,acabar
1047,enden::V,sona ermek,terminar
1048,wechseln::V,değişmek,variar
1049,wechseln::V,değişmek,alternar
1050,aufgehen[Sonne]::V,doğmak,nascer
1051,untergehen[Sonne]::V,batmak,pôr-se
1052,scheinen[Sonne]::V,parlamak,brilhar
1053,donnern::V,gök gürlemek,trovejar
1054,wehen::V,esmek,soprar
1055,strömen::V,akmak,correr
1056,fließen::V,akmak,fluir
1057,sich drehen::V,dönmek,girar
1058,schwanken::V,sallanmak,oscilar
1059,schwingen::V,titremek,vibrar
1060,fallen::V,düşmek,cair
1061,brennen::V,yanmak,arder
1062,rauchen::V,tütmek,fumegar
1063,regnen::V,yağmak,chover
1064,gefrieren::V,donmak,gelar
1065,gefrieren::V,donmak,congelar
1066,tauen::V,erimek,derreter
1067,tauen::V,erimek,descongelar
1068,schmelzen::V,erimek,fundir-se
1069,trocknen::V,kurumak,secar
1070,sieden::V,kaynamak,ferver
1071,faulen::V,çürümek,estragar-se
1072,verfaulen::V,çürümek,apodrecer
1073,reißen::V,yırtılmak,romper-se
1074,versinken::V,batmak,afundar-se
1075,vergehen::V,geçmek,passar
1076,erscheinen::V,görünmek,aparecer
1077,verschwinden::V,kaybolmak,desaparecer
1078,sinken::V,inmek,descer
1079,abnehmen::V,azalmak,diminuir
1080,abnehmen::V,azalmak,decrescer
1081,zunehmen::V,artmak,crescer
1082,zunehmen::V,artmak,aumentar
1083,zunehmen::V,çoğalmak,crescer
1084,zunehmen::V,çoğalmak,aumentar
1085,steigen::V,artmak,subir
1086,steigen::V,yükselmek,subir
1087,wachsen::V,büyümek,crescer
1088,wachsen::V,gelişmek,crescer
1089,glänzen::V,parlamak,brilhar
1090,funkeln::V,parıldamak,cintilar
1091,lärmen::V,gürültü yapmak,fazer barulho
1092,läuten::V,çalmak,chocalhar
1093,klingeln::V,zil çalmak,tocar
1094,klirren::V,şakırdamak,tinir
1095,klirren::V,zangırdamak,tinir
1096,brausen::V,köpürmek,bramar
1097,brausen::V,kükremek,bramar
1098,rauschen::V,fışırdamak,murmurar
1099,rauschen::V,fışırdamak,rumorejar
1100,klingen::V,tınlamak,soar
1101,bellen::V,havlamak,ladrar
1102,heulen::V,ulumak,uivar
1103,blasen::V,üflemek,soprar
1104,pfeifen::V,düdük çalmak,assobiar
1105,schreien::V,bağırmak,gritar
1106,schreien::V,haykırmak,gritar
1107,stöhnen::V,inlemek,gemer
1108,zittern::V,titremek,tremer
1109,leben::V,yaşamak,viver
1110,leben::V,hayatta olmak,viver
1111,geboren werden::V,doğmak,nascer
1112,atmen::V,solunmak,respirar
1113,atmen::V,nefes almak,respirar
1114,trinken::V,içmek,beber
1115,essen::V,yemek,comer
1116,schlucken::V,yutmak,engolir
1117,müde werden::V,yorulmak,cansar-se
1118,einschlafen::V,uykuya dalmak,adormecer
1119,schlafen::V,uyumak,dormir
1120,aufwachen::V,uyanmak,acordar
1121,aufstehen::V,kalkmak,levantar-se
1122,aufstehen::V,yataktan kalkmak,levantar-se
1123,sich erholen::V,dinlenmek,descansar
1124,krank werden::V,hastalanmak,adoecer
1125,krank werden::V,hastalanmak,ficar doente
1126,krank sein::V,hasta olmak,estar doente
1127,schmerzen::V,ağrımak,doer
1128,husten::V,öksürmek,tossir
1129,genesen::V,şifa bulmak,convalescer
1130,sterben::V,ölmek,morrer
1131,sterben::V,vefat etmek,morrer
1132,umkommen::V,ölmek,perecer
1133,sich bewegen::V,hareket etmek,mover-se
1134,sich rühren::V,kımıldanmak,mexer-se
1135,sich erheben::V,kalkmak,levantar-se
1136,sich erheben::V,ayağa kalkmak,levantar-se
1137,sich setzen::V,oturmak,sentar-se
1138,hinfallen::V,yere düşmek,cair
1139,laufen::V,yürümek,andar
1140,laufen::V,yürümek,caminhar
1141,schreiten::V,yürümek,andar
1142,schreiten::V,yürümek,caminhar
1143,schreiten::V,adım atmak,andar
1144,schreiten::V,adım atmak,caminhar
1145,spazierengehen::V,gezmek,passear
1146,spazierengehen::V,dolaşmak,passear
1147,eilen::V,seğirtmek,apressar-se
1148,sich beeilen::V,acele etmek,apressar-se
1149,sich beeilen::V,acele etmek,despachar-se
1150,sausen::V,hızla gitmek,correr
1151,rennen::V,koşmak,correr
1152,springen::V,atlamak,saltar
1153,springen::V,sıçramak,saltar
1154,klettern::V,tırmanmak,trepar
1155,schaukeln::V,sallanmak,baloiçar
1156,kriechen::V,sürünmek,rastejar
1157,kriechen::V,sürünmek,arrastar-se
1158,schwimmen::V,yüzmek,nadar
1159,tauchen::V,dalmak,mergulhar
1160,rudern::V,kürek çekmek,remar
1161,fahren::V,gitmek,ir
1162,fliegen::V,uçmak,voar
1163,gehen::V,gitmek,ir
1164,gehen::V,gitmek,andar
1165,weggehen::V,gitmek,partir
1166,weggehen::V,gitmek,ir-se embora
1167,abfahren::V,kalkmak,sair
1168,abfahren::V,kalkmak,partir
1169,anhalten::V,durmak,parar
1170,hineingehen::V,içeri girmek,entrar
1171,eintreten::V,girmek,entrar
1172,kommen::V,gelmek,vir
1173,ankommen::V,varmak,chegar
1174,zurückkommen::V,dönmek,voltar
1175,zurückkommen::V,dönmek,regressar
1176,bleiben::V,kalmak,ficar
1177,bleiben::V,kalmak,permanecer
1178,warten::V,beklemek,esperar
1179,erwarten::V,beklemek,esperar
1180,erwarten::V,beklemek,aguardar
1181,suchen::V,aramak,buscar
1182,suchen::V,aramak,procurar
1183,finden::V,bulmak,achar
1184,finden::V,bulmak,encontrar
1185,versuchen::V,denemek,tentar
1186,vorbereiten::V,hazırlamak,preparar
1187,lieben::V,sevmek,amar
1188,lieben::V,sevmek,querer
1189,mögen::V,beğenmek,gostar de
1190,lachen::V,gülmek,rir
1191,lachen::V,gülmek,rir-se
1192,rühren::V,dokunmak,comover
1193,rühren::V,duygulandırmak,comover
1194,weinen::V,ağlamak,chorar
1195,schimpfen::V,küfretmek,ralhar
1196,sich ärgern::V,kızmak,zangar-se
1197,sich fürchten::V,korkmak,ter medo de
1198,sich fürchten::V,korkmak,ter receio de
1199,fürchten::V,korkmak,temer
1200,fürchten::V,korkmak,recear
1201,fliehen::V,kaçmak,fugir
1202,flüchten::V,kaçmak,refugiar-se
1203,sehen::V,görmek,ver
1204,anschauen::V,seyretmek,olhar
1205,ansehen::V,bakmak,mirar
1206,hören::V,duymak,ouvir
1207,hören::V,işitmek,ouvir
1208,zuhören::V,dinlemek,escutar
1209,probieren::V,denemek,provar
1210,probieren::V,denemek,saborear
1211,probieren::V,tadına bakmak,provar
1212,probieren::V,tadına bakmak,saborear
1213,riechen::V,kokusunu almak,cheirar
1214,fühlen::V,duymak,sentir
1215,fühlen::V,hissetmek,sentir
1216,scheinen::V,görünmek,parecer
1217,zu sehen sein::V,görünmek,estar à vista
1218,vernehmen::V,haber almak,ouvir
1219,frieren::V,üşümek,ter frio
1220,tun::V,etmek,fazer
1221,tun::V,yapmak,fazer
1222,können::V,bilmek,saber
1223,wollen::V,istemek,querer
1224,anfangen::V,başlamak,iniciar
1225,beenden::V,bitirmek,acabar
1226,beenden::V,bitirmek,terminar
1227,aufhören::V,bitmek,cessar
1228,aufhören::V,bitmek,desistir
1229,gelingen::V,başarmak,sair bem
1230,gelingen::V,başarmak,dar bom resultado
1231,geraten::V,düşmek,sair
1232,geraten::V,düşmek,dar resultado
1233,öffnen::V,açmak,abrir
1234,schließen::V,kapamak,fechar
1235,stellen::V,koymak,pôr
1236,stellen::V,koymak,colocar
1237,setzen::V,koymak,pôr
1238,setzen::V,koymak,meter
1239,setzen::V,oturtmak,pôr
1240,setzen::V,oturtmak,meter
1241,legen::V,koymak,pôr
1242,legen::V,koymak,meter
1243,legen::V,yatırmak,pôr
1244,legen::V,yatırmak,meter
1245,berühren::V,dokunmak,tocar
1246,verbinden::V,bağlamak,unir
1247,verbinden::V,bağlamak,ligar
1248,verbinden::V,birleştirmek,unir
1249,verbinden::V,birleştirmek,ligar
1250,bedecken::V,örtmek,cobrir
1251,bedecken::V,kaplamak,cobrir
1252,aufhängen::V,asmak,pendurar
1253,anzünden::V,yakmak,acender
1254,anzünden::V,ateşlemek,acender
1255,aufheben::V,kaldırmak,apanhar
1256,aufheben::V,kaldırmak,levantar
1257,zurücklassen::V,geride bırakmak,deixar
1258,verlieren::V,yitirmek,perder
1259,verlieren::V,kaybetmek,perder
1260,fallen lassen::V,düşürmek,deixar cair
1261,machen::V,yapmak,fazer
1262,herstellen::V,yapmak,produzir
1263,herstellen::V,imal etmek,produzir
1264,bauen::V,kurmak,edificar
1265,bauen::V,kurmak,construir
1266,bauen::V,inşa etmek,edificar
1267,bauen::V,inşa etmek,construir
1268,reparieren::V,onarmak,reparar
1269,reparieren::V,onarmak,consertar
1270,reparieren::V,tamir etmek,reparar
1271,reparieren::V,tamir etmek,consertar
1272,verbessern::V,düzeltmek,melhorar
1273,ändern::V,değiştirmek,mudar
1274,ändern::V,değiştirmek,alterar
1275,graben::V,kazmak,cavar
1276,beugen::V,eğmek,curvar
1277,biegen::V,bükmek,vergar
1278,drehen::V,çevirmek,girar
1279,drehen::V,döndürmek,girar
1280,wenden::V,çevirmek,virar
1281,wenden::V,çevirmek,voltar
1282,umdrehen::V,çevirmek,virar
1283,umdrehen::V,çevirmek,revolver
1284,heben::V,kaldırmak,levantar
1285,hochheben::V,yukarı kaldırmak,erguer
1286,hochheben::V,yukarı kaldırmak,levantar
1287,ergreifen::V,tutmak,apanhar
1288,ergreifen::V,yakalamak,apanhar
1289,halten::V,tutmak,segurar
1290,drücken::V,sıkmak,apertar
1291,schieben::V,itmek,empurrar
1292,schieben::V,sürmek,empurrar
1293,kratzen::V,kaşımak,raspar
1294,lecken::V,yalamak,lamber
1295,beißen::V,ısırmak,morder
1296,abreißen::V,koparmak,arrancar
1297,abschneiden::V,keserek ayırmak,talhar
1298,binden::V,bağlamak,ligar
1299,stecken::V,sokmak,meter
1300,stecken::V,sokmak,enfiar
1301,brechen::V,kırmak,romper
1302,brechen::V,kırmak,quebrar
1303,klopfen::V,çalmak,bater
1304,hauen::V,vurmak,bater
1305,kleben::V,yapıştırmak,colar
1306,reiben::V,ovmak,esfregar
1307,reiben::V,sürtmek,esfregar
1308,streichen::V,sürmek,barrar
1309,schleifen::V,bilemek,afiar
1310,schneiden::V,kesmek,cortar
1311,rütteln::V,sallamak,sacudir
1312,schütteln::V,sarsmak,abanar
1313,schütteln::V,sarsmak,sacudir
1314,schütteln::V,çalkamak,abanar
1315,schütteln::V,çalkamak,sacudir
1316,schwenken::V,sallamak,agitar
1317,schütten::V,dökmek,deitar
1318,schütten::V,akıtmak,deitar
1319,füllen::V,doldurmak,encher
1320,einwickeln::V,sarmak,envolver
1321,einwickeln::V,sarmak,embrulhar
1322,tragen::V,taşımak,levar
1323,tragen::V,taşımak,trazer
1324,schleppen::V,sürüklemek,arrastar
1325,ziehen::V,çekmek,puxar
1326,aufbewahren::V,saklamak,guardar
1327,aufbewahren::V,saklamak,conservar
1328,werfen::V,atmak,lançar
1329,fangen::V,tutmak,apanhar
1330,fangen::V,yakalamak,apanhar
1331,packen::V,tutmak,agarrar
1332,packen::V,yakalamak,agarrar
1333,verstecken::V,saklamak,esconder
1334,teilen::V,bölmek,partir
1335,teilen::V,bölmek,dividir
1336,teilen::V,ayırmak,partir
1337,teilen::V,ayırmak,dividir
1338,schicken::V,yollamak,enviar
1339,schicken::V,göndermek,enviar
1340,bringen::V,getirmek,trazer
1341,hinzufügen::V,katmak,acrescentar
1342,hinzufügen::V,eklemek,acrescentar
1343,bekommen::V,almak,obter
1344,bekommen::V,eline geçmek,obter
1345,erhalten::V,almak,receber
1346,nehmen::V,almak,tomar
1347,wählen::V,seçmek,eleger
1348,wählen::V,seçmek,escolher
1349,auswählen::V,seçmek,escolher
1350,auswählen::V,seçmek,seleccionar
1351,auswählen::V,ayırmak,escolher
1352,auswählen::V,ayırmak,seleccionar
1353,bewahren::V,korumak,guardar
1354,bewahren::V,korumak,conservar
1355,behindern::V,engellemek,impedir
1356,verderben::V,bozmak,estragar
1357,verderben::V,bozmak,corromper
1358,beschädigen::V,zedelemek,danificar
1359,beschädigen::V,ziyan vermek,danificar
1360,zerbrechen::V,kırmak,romper
1361,zerbrechen::V,kırmak,quebrar
1362,zerreißen::V,yırtmak,rasgar
1363,zerstören::V,yıkmak,destruir
1364,zerstören::V,tahrip etmek,destruir
1365,verbrennen::V,yakmak,queimar
1366,geben::V,vermek,dar
1367,reichen::V,uzatmak,passar
1368,schenken::V,hediye etmek,oferecer
1369,versprechen::V,vaat etmek,prometer
1370,wünschen::V,kutlamak,desejar
1371,loben::V,övmek,louvar
1372,küssen::V,öpmek,beijar
1373,wiegen::V,sallamak,embalar
1374,zudecken::V,örtmek,tapar
1375,zudecken::V,örtmek,cobrir
1376,wecken::V,uyandırmak,acordar
1377,wecken::V,uyandırmak,despertar
1378,zeigen::V,göstermek,mostrar
1379,führen::V,gezdirmek,guiar
1380,führen::V,gezdirmek,conduzir
1381,führen::V,yol göstermek,guiar
1382,führen::V,yol göstermek,conduzir
1383,lehren::V,okutmak,ensinar
1384,lehren::V,öğretmek,ensinar
1385,unterrichten::V,öğretmek,instruir
1386,aufziehen::V,yetiştirmek,criar
1387,leiten::V,yönetmek,dirigir
1388,leiten::V,yönetmek,conduzir
1389,leiten::V,idare etmek,dirigir
1390,leiten::V,idare etmek,conduzir
1391,antreiben::V,teşvik etmek,impelir
1392,lassen::V,-tırmak,fazer
1393,einladen::V,davet etmek,convidar
1394,vereinigen::V,birleştirmek,unir
1395,vereinigen::V,birleştirmek,reunir
1396,besuchen::V,uğramak,ir ver
1397,besuchen::V,uğramak,visitar
1398,besuchen::V,ziyaret etmek,ir ver
1399,besuchen::V,ziyaret etmek,visitar
1400,besuchen::V,görmeye gitmek,ir ver
1401,besuchen::V,görmeye gitmek,visitar
1402,treffen::V,rastlamak,encontrar
1403,treffen::V,isabet etmek,encontrar
1404,sich versammeln::V,toplanmak,reunir-se
1405,spielen::V,oynamak,jogar
1406,spielen::V,oynamak,brincar
1407,singen::V,söylemek,cantar
1408,singen::V,şarkı söylemek,cantar
1409,tanzen::V,oynamak,bailar
1410,tanzen::V,dans etmek,bailar
1411,sich trennen::V,ayrılmak,apartar-se
1412,verlassen::V,bırakmak,deixar
1413,verlassen::V,bırakmak,abandonar
1414,verlassen::V,terk etmek,deixar
1415,verlassen::V,terk etmek,abandonar
1416,retten::V,kurtarmak,salvar
1417,bewachen::V,gözetmek,vigiar
1418,bewachen::V,gözetmek,guardar
1419,schützen::V,korumak,proteger
1420,verteidigen::V,savunmak,defender
1421,sich schlagen::V,dövüşmek,brigar
1422,sich schlagen::V,dövüşmek,bater-se
1423,schießen::V,ateş etmek,disparar
1424,siegen::V,yenmek,vencer
1425,ärgern::V,kızdırmak,irritar
1426,ärgern::V,kızdırmak,aborrecer
1427,schlagen::V,dövmek,bater
1428,treten::V,tepmek,pisar
1429,stechen::V,sokmak,picar
1430,stechen::V,batırmak,picar
1431,stoßen::V,itmek,empurrar
1432,stehlen::V,çalmak,furtar
1433,stören::V,bozmak,perturbar
1434,stören::V,etkilemek,perturbar
1435,belästigen::V,rahatsız etmek,incomodar
1436,belästigen::V,rahatsız etmek,importunar
1437,verbergen::V,saklamak,ocultar
1438,verbergen::V,saklamak,esconder
1439,täuschen::V,aldatmak,iludir
1440,täuschen::V,aldatmak,enganar
1441,betrügen::V,aldatmak,burlar
1442,betrügen::V,aldatmak,enganar
1443,betrügen::V,dolandırmak,burlar
1444,betrügen::V,dolandırmak,enganar
1445,töten::V,öldürmek,matar
1446,wohnen::V,oturmak,morar
1447,arbeiten::V,çalışmak,trabalhar
1448,sammeln::V,toplamak,recolher
1449,sammeln::V,toplamak,coleccionar
1450,pflücken::V,koparmak,colher
1451,jagen::V,avlanmak,caçar
1452,fischen::V,balık tutmak,pescar
1453,fassen::V,tutmak,apanhar
1454,fassen::V,yakalamak,apanhar
1455,hüten::V,otlatmak,guardar
1456,treiben::V,gütmek,conduzir
1457,anbinden::V,bağlamak,atar
1458,füttern::V,beslemek,dar de comer a
1459,melken::V,sağmak,ordenhar
1460,hacken::V,yarmak,rachar
1461,gießen::V,sulamak,regar
1462,reifen::V,olgunlaşmak,amadurecer
1463,zubereiten::V,hazırlamak,preparar
1464,kochen::V,pişirmek,cozer
1465,kochen::V,kaynatmak,cozer
1466,backen::V,pişirmek,cozer
1467,backen::V,fırında pişirmek,cozer
1468,braten::V,kızartmak,assar
1469,braten::V,kızartmak,fritar
1470,umrühren::V,karıştırmak,remexer
1471,stricken::V,örmek,tricotar
1472,stricken::V,örmek,fazer malha
1473,nähen::V,dikmek,coser
1474,nähen::V,dikmek,costurar
1475,färben::V,boyamak,tingir
1476,färben::V,boyamak,colorir
1477,reinigen::V,temizlemek,limpar
1478,reinigen::V,temizlemek,purificar
1479,waschen::V,yıkamak,lavar
1480,abwischen::V,silmek,limpar
1481,abwischen::V,silmek,esfregar
1482,spülen::V,çalkamak,lavar
1483,spülen::V,çalkamak,enxaguar
1484,fegen::V,süpürmek,varrer
1485,kehren::V,süpürmek,varrer
1486,baden::V,yıkanmak,banhar
1487,baden::V,yıkanmak,tomar banho
1488,baden::V,banyo yapmak,banhar
1489,baden::V,banyo yapmak,tomar banho
1490,sich waschen::V,yıkanmak,lavar-se
1491,ausziehen::V,çıkarmak,despir
1492,anziehen::V,giymek,vestir
1493,sich anziehen::V,giyinmek,vestir-se
1494,kämmen::V,taramak,pentear
1495,schmücken::V,süslemek,adornar
1496,sagen::V,demek,dizer
1497,sagen::V,söylemek,dizer
1498,sprechen::V,konuşmak,falar
1499,reden::V,konuşmak,falar
1500,sich unterhalten::V,sohbet etmek,conversar
1501,fragen::V,sormak,perguntar
1502,bitten::V,dilemek,pedir
1503,bitten::V,rica etmek,pedir
1504,erzählen::V,bahsetmek,contar
1505,erzählen::V,hikâye etmek,contar
1506,mitteilen::V,bildirmek,comunicar
1507,mitteilen::V,bildirmek,participar
1508,nennen::V,adlandırmak,nomear
1509,nennen::V,adlandırmak,apelidar
1510,rufen::V,çağırmak,chamar
1511,prahlen::V,övünmek,gabar-se
1512,prahlen::V,övünmek,vangloriar-se
1513,übersetzen::V,çevirmek,traduzir
1514,übersetzen::V,tercüme etmek,traduzir
1515,denken::V,düşünmek,pensar
1516,glauben::V,inanmak,crer
1517,glauben::V,zannetmek,crer
1518,bemerken::V,farkına varmak,notar
1519,bemerken::V,farkına varmak,observar
1520,erkennen::V,tanımak,reconhecer
1521,begreifen::V,anlamak,apreender
1522,begreifen::V,anlamak,compreender
1523,begreifen::V,kavramak,apreender
1524,begreifen::V,kavramak,compreender
1525,verstehen::V,duymak,entender
1526,verstehen::V,duymak,compreender
1527,verstehen::V,anlamak,entender
1528,verstehen::V,anlamak,compreender
1529,lernen::V,öğrenmek,aprender
1530,wissen::V,bilmek,saber
1531,sich erinnern an::V,hatırlamak,lembrar-se de
1532,sich erinnern an::V,hatırlamak,recordar-se de
1533,vergessen::V,unutmak,esquecer
1534,messen::V,ölçmek,medir
1535,zählen::V,saymak,contar
1536,rechnen::V,hesap etmek,calcular
1537,lesen::V,okumak,ler
1538,malen::V,resmini yapmak,pintar
1539,zeichnen::V,çizmek,desenhar
1540,schreiben::V,yazmak,escrever
1541,besitzen::V,haiz olmak,possuir
1542,besitzen::V,sahip olmak,possuir
1543,kaufen::V,almak,comprar
1544,verkaufen::V,satmak,vender
1545,bezahlen::V,ödemek,pagar
1546,zahlen::V,ödemek,pagar
1547,beherrschen::V,hâkim olmak,imperar
1548,ertragen::V,dayanmak,suportar
1549,ertragen::V,katlanmak,suportar
