,Concept_ID,mrj,te
651,verschieden::A,тӹрлӹ,భేదమైన
652,nah::A,лишӹл,దగ్గఱనున్న
653,fern::A,мӹндӹр,దూరమందున్న
654,linker::A,шалахай,ఎడమప్రక్కగ
655,rechter::A,вургамла,కుడి
656,anderer::A,вес,వేఱ్తెన
657,anderer::A,весӹ,వేఱ్తెన
658,erster::A,икшӹ,మొదటి
659,erster::A,икӹмшӹ,మొదటి
660,zweiter::A,кокшы,రెండన
661,dritter::A,кымшы,మూడో
662,letzter::A,остатка,కడపటి
663,allein::ADV,иктӹ,ఒంటిగా
664,allein::ADV,иктӹт,ఒంటిగా
665,auf einmal::ADV,тöрöк,హరాత్తుగ
666,zusammen::ADV,икараш,కలిసి
667,zusammen::ADV,цымырын,కలిసి
668,lange::ADV,кужын,బహుకాలము
669,plötzlich::ADV,трӱк,హరాత్తుగ
670,sofort::ADV,полт,తక్షణము
671,sofort::ADV,тöрöк,తక్షణము
672,sofort::ADV,тӹшӓкок,తక్షణము
673,später::ADV,вара,ఇటీవలి
674,heute::ADV,тагачы,నేడు
675,morgen::ADV,иргод,ఱేపు
676,morgen::ADV,иргодым,ఱేపు
677,bald::ADV,чӹнь,శీఘ్రముగ
678,bald::ADV,вӓшке,శీఘ్రముగ
679,bald::ADV,выртышты,శీఘ్రముగ
680,dann::ADV,пакыла,అప్పుడు
681,gestern::ADV,тенгечӹ,నిన్నటి దినము
682,einst::ADV,икӓнӓ,పూర్వమొకప్పుడు
683,damals::ADV,тӹнӓм,అప్పుడు
684,danach::ADV,пакыла,అప్పుడు
685,vorher::ADV,перви,ఎదుట
686,zuerst::ADV,андак,మొదటిలో
687,einmal::ADV,гӓнӓк,ఒకసారి
688,einmal::ADV,гӓнӓ,ఒకసారి
689,manchmal::ADV,кынамжы,అప్పటప్పటికి
690,oft::ADV,чӹчкӹдӹн,తఱచుగా
691,immer::ADV,со,ఎల్లప్పుడు
692,immer::ADV,соок,ఎల్లప్పుడు
693,niemals::ADV,нинам,ఎప్పుడునులేదు
694,niemals::ADV,нигынам,ఎప్పుడునులేదు
695,niemals::ADV,нигынамат,ఎప్పుడునులేదు
696,hier::ADV,тиштӹ,ఇక్కడ
697,hierhin::ADV,тишкӹ,ఇక్కడకు
698,von hier::ADV,тишец,ఇక్కడనుండి
699,von hier::ADV,тишецӹн,ఇక్కడనుండి
700,dort::ADV,тӹштӹ,అక్కడ
701,dorthin::ADV,тӹшкӹ,అక్కడికి
702,dorthin::ADV,тӹшкӹлӓ,అక్కడికి
703,geradeaus::ADV,вик,సూటిగా
704,geradeaus::ADV,тура,సూటిగా
705,vorwärts::ADV,анзыкы,ముందుకు
706,rückwärts::ADV,мӹнгеш,వెనుకకు
707,zurück::ADV,мӹнгеш,వెనుకభాగము
708,unten::ADV,ӱлнӹ,క్రింద
709,unten::ADV,лӹвӓлнӹ,క్రింద
710,hinab::ADV,ӱлӹкӹ,కిందికి
711,hinab::ADV,лӹвӓкӹ,కిందికి
712,oben::ADV,вӹлнӹ,మీద
713,hinauf::ADV,кӱшкӹлӓ,పైకి
714,hinauf::ADV,кӱш,పైకి
715,überall::ADV,йӹлт,అంతటా
716,überall::ADV,цилӓ вӓре,అంతటా
717,nicht::ADV,уке,కాదు
718,ein wenig::ADV,изиш,కొంచెము
719,ein wenig::ADV,иклаштык,కొంచెము
720,kaum::ADV,цылик,చాలిచాలక
721,kaum::ADV,чучок-чучок,చాలిచాలక
722,sehr::ADV,чоте,చాల
723,so::ADV,тенге,ఆలాగున
724,so::ADV,тенгелӓ,ఆలాగున
725,noch::ADV,мол,ఇప్పటికిని
726,noch::ADV,моло,ఇప్పటికిని
727,nur::ADV,веле,మాత్రము
728,schon::ADV,уже,ఇదివఱకే
729,schon::ADV,ӹнде,ఇదివఱకే
730,wieder::ADV,уэш,తిరిగి
731,vergebens::ADV,зря,నిష్ఫలముగా
732,vergebens::ADV,ӹзрӓ,నిష్ఫలముగా
733,vergebens::ADV,ӹзӹрӓ,నిష్ఫలముగా
734,vor::PRP,анзыц,ముందు
735,vor::PRP,анзыцын,ముందు
736,hinter::PRP,шайылан,వెనుక
737,hinter::PRP,шайылный,వెనుక
738,unter::PRP,лӹвӓкӹ,క్రింద
739,durch::PRP,вашт,ద్వారా
740,neben::PRP,сага,దగ్గెర
741,zwischen::PRP,лош,మధ్య
742,zwischen::PRP,лошкы,మధ్య
743,wegen::PRP,мычыц,కారణంగా
744,dies::PRN,тидӹ,ఇది
745,dies::PRN,ти,ఇది
746,das::PRN,тидӹ,అది
747,das::PRN,ти,అది
748,alles::PRN,цилӓ,సకలము
749,ich::PRN,мый,నేను
750,du::PRN,тӹнь,నీవు
751,er::PRN,тӹдӹ,అతడు
752,wir::PRN,мӓ,మనము
753,ihr::PRN,вӓ,మీరు
754,sie::PRN,нӹнӹ,వారు
755,was::FPRN,ма,ఏమి
756,wer::FPRN,кӱ,ఎవడు
757,wo::FADV,кышан,ఎక్కడ
758,wo::FADV,кыштакен,ఎక్కడ
759,wohin::FADV,кышкы,ఎందుకు
760,wie::FADV,кыце,ఎట్టు
761,warum::FADV,малын,ఏల
762,wieviel::FNUM,кынар,ఎంత
763,wieviel::FNUM,кынары,ఎంత
764,wieviel::FNUM,кынаркы,ఎంత
765,eins::NUM,иктӹ,ఒకటి
766,eins::NUM,иктӹт,ఒకటి
767,zwei::NUM,кок,రెండు
768,zwei::NUM,кокты,రెండు
769,drei::NUM,кым,మూడు
770,drei::NUM,кымыт,మూడు
771,vier::NUM,нӹл,నాలుగు
772,fünf::NUM,вӹц,అయిదు
773,sechs::NUM,куд,ఆఱు
774,sechs::NUM,кудытмозн,ఆఱు
775,sieben::NUM,шӹм,ఏరు
776,sieben::NUM,шӹмӹт,ఏరు
777,acht::NUM,кӓндӓкш,ఎనిమదు
778,acht::NUM,кӓндӓкшӹ,ఎనిమదు
779,neun::NUM,ӹндекшшӱдӹ,తొమ్మిది
780,zehn::NUM,лу,పది
781,elf::NUM,луатик,పదునొకొండు
782,elf::NUM,луатиктӹ,పదునొకొండు
783,zwölf::NUM,луаткок,పండ్రండు
784,zwölf::NUM,луаткокты,పండ్రండు
785,zwanzig::NUM,коклы,ఇరుపది
786,dreißig::NUM,кымлы,ముప్పది
787,vierzig::NUM,нӹллӹ,నలువది
788,fünfzig::NUM,вӹцлӹ,ఏబది
789,sechzig::NUM,кудлу,అరుపది
790,siebzig::NUM,шӹмлу,డెబ్బది
791,achtzig::NUM,кӓндӓкшлу,ఎనుబది
792,neunzig::NUM,ӹндекшлу,తొంబది
793,hundert::NUM,шӱдӹ,నూఱు
794,tausend::NUM,тӹжем,వేయి
795,und::CNJ,дöн,మఱియు
796,oder::CNJ,льывы,లేక
797,stehen::V,шалшаг,నిలుచు
798,sitzen::V,шӹнзӓш,కూర్చుండు
799,liegen::V,киӓш,పండుకొనుట
800,hängen::V,кечӓш,వ్రేలాడదీయు
801,werden::V,шагалаш,అగు
802,passieren::V,ӹштӓ́лтӓш,సంభవించు
803,beginnen::V,тӹнгӓлӓлтӓш,ఆరంభించు
804,enden::V,пӹтӓш,తీరుట
805,wechseln::V,весемӓш,మార్చు
806,wechseln::V,весемӓлтӓш,మార్చు
807,aufgehen[Sonne]::V,авараш,ఉదయించు
808,untergehen[Sonne]::V,шӹ́нзӓш,అస్తమించు
809,scheinen[Sonne]::V,сотемдӓрӓш,ప్రకాశించు
810,donnern::V,хӹдӹртӓш,ఉరుముట
811,wehen::V,ӹфӹлӓш,దురద్పప్టము
812,strömen::V,йогащ,పారుట
813,fließen::V,йогащ,ప్రవహించు
814,sich drehen::V,пöрдӓш,తిరుగు
815,schwanken::V,лыпшалташ,ఆడించుట
816,schwingen::V,кӓчӓйӓш,ఊగుట
817,fallen::V,кенвазаш,పడు
818,fallen::V,шынгалташ,పడు
819,brennen::V,йылаш,కాలుట
820,rauchen::V,шыпшаш,పొగసుట
821,regnen::V,юраш,కురిపించుట
822,gefrieren::V,гӓш,గడ్డకట్టు
823,gefrieren::V,кӹлмаш,గడ్డకట్టు
824,tauen::V,шылаш,కరగు
825,schmelzen::V,шӹрӓнӓш,కరగు
826,trocknen::V,кошкаш,యెండుట
827,sieden::V,шолаш,ఉడుకు
828,faulen::V,шӱӓш,క్రుళ్లు
829,verfaulen::V,йӓнгӓрӓлтӓш,క్షిణించు
830,reißen::V,кышкедӓлтӓш,చించు
831,versinken::V,ва́лаш,మునుగు
832,vergehen::V,эртӓш,సంభవించు
833,erscheinen::V,каяш,కనబడు
834,verschwinden::V,ямаш,అదృశ్యమగు
835,sinken::V,пычаш,ముణుగుట
836,abnehmen::V,чӹдемӓш,తగ్గు
837,abnehmen::V,кöтӹргӓш,తగ్గు
838,zunehmen::V,когоэмӓш,పెరుగుట
839,steigen::V,лӱлта́лташ,లేచు
840,wachsen::V,кушкаш,పెరుగు
841,glänzen::V,йӹлгӹжӓш,ప్రకాశించు
842,funkeln::V,валгалташ,ప్రకాశించు
843,lärmen::V,юкланаш,అరుచుట
844,läuten::V,цоргаш,మేళవించుట
845,klingeln::V,цоргаш,వాయించుట
846,klirren::V,цонгырталгаш,ఘంటానాదము
847,brausen::V,ышдымыла́наш,గర్జించు
848,rauschen::V,шу́жгаш,చటచటమనుట
849,klingen::V,йо́нгаш,ధ్వనించుట
850,bellen::V,опташ,అఱచు
851,heulen::V,урмыжаш,కూయు
852,blasen::V,ӹфӹлӓш,దురద్పప్టము
853,pfeifen::V,ши́шкаш,ఈలవేయు
854,schreien::V,уташ,అఱచు
855,schreien::V,саслаш,అఱచు
856,schreien::V,варгынзаш,అఱచు
857,stöhnen::V,ӹнгӹрӓш,మూలుగు
858,zittern::V,цӹтӹрӓш,వణకు
859,leben::V,ӹлӓш,జీవించుట
860,geboren werden::V,шачаш,పుట్టుట
861,atmen::V,шӱлӓш,ఉపిరి తీయు
862,trinken::V,йӱӓш,త్రాగు
863,essen::V,качкаш,తిను
864,schlucken::V,нелӓш,మ్రింగు
865,müde werden::V,янгылаш,అలయు
866,einschlafen::V,амален кеӓш,నిద్రించు
867,schlafen::V,амалаш,నిద్రురించు
868,aufwachen::V,понгыжалташ,మేలుకొను
869,aufstehen::V,кӹньӹл шагалаш,లేచు
870,sich erholen::V,кӓнаш,నడ్డి వాల్చు
871,krank werden::V,церлӓнен вазаш,జబ్బుపడు
872,krank sein::V,церлӓнӓш,జబ్బు చేయు
873,krank sein::V,ясланаш,జబ్బు చేయు
874,krank sein::V,ясыланаш,జబ్బు చేయు
875,schmerzen::V,каршташ,నొచ్చుట
876,husten::V,кахыраш,దగ్గుట
877,genesen::V,паремӓш,కుదురుట
878,genesen::V,тöрлӓнӓш,కుదురుట
879,sterben::V,вазын колаш,మరణించు
880,umkommen::V,пӹтӓш,నశించు
881,sich bewegen::V,кашташ,కదలు
882,sich rühren::V,тӓрвӓнӓш,కదలు
883,sich erheben::V,кӹньӹлӓш,లేచు
884,sich setzen::V,шӹнзӓш,కూర్చుణ్డు
885,hinfallen::V,кенвазаш,దొర్లు
886,hinfallen::V,шынгалташ,దొర్లు
887,laufen::V,кашташ,నడచు
888,schreiten::V,ашкедӓш,అడుగుపెట్టుట
889,spazierengehen::V,мадын кашташ,పచారు చేయు
890,eilen::V,вӓшкӓш,తొందరపడు
891,sich beeilen::V,вӓшкӓш,త్వరపెట్టు
892,sich beeilen::V,талашаш,త్వరపెట్టు
893,sausen::V,хойхаланаш,విసరికొట్టు
894,sausen::V,хояш,విసరికొట్టు
895,rennen::V,кыргыжаш,పరుగెత్తు
896,springen::V,тӹршештӓш,దుముకు
897,klettern::V,ку́заш,ఎక్కు
898,schaukeln::V,лыпшалташ,ఉయ్యాల ఊగు 
899,kriechen::V,авалянаш,ప్రాకు
900,kriechen::V,ньыжиклӓш,ప్రాకు
901,schwimmen::V,илӓш,ఈదు
902,tauchen::V,цымаш,మునుగు
903,rudern::V,шуалташ,తెడ్లతోఁగడపు
904,fahren::V,кеӓш,నడపు
905,fliegen::V,чонгештӓш,ఎగురు
906,gehen::V,кеӓш,పోవు
907,weggehen::V,кеӓш,బయలుదేరు
908,abfahren::V,кеӓш,విడిచిపోవు
909,anhalten::V,цӓрнӓш,నిలుపు
910,hineingehen::V,пыраш,ప్రవేశించు
911,eintreten::V,пыраш,ప్రవేశించు
912,kommen::V,толаш,వచ్చు
913,ankommen::V,шоаш,వచ్చి చేరు
914,zurückkommen::V,пöртӹлӓш,తిరిగీవచ్చుట
915,bleiben::V,кодаш,ఉండు
916,warten::V,вычаш,కనిపెట్టు
917,erwarten::V,вычаш,నిరిక్షించు
918,suchen::V,кӹчӓлӓш,వెదకు
919,finden::V,моаш,కనుగొను
920,versuchen::V,путаяш,ప్రయత్నించు
921,versuchen::V,цацаш,ప్రయత్నించు
922,vorbereiten::V,поспейӹктӓш,తయారుచేయు
923,lieben::V,яраташ,ప్రేమించు
924,mögen::V,яраташ,ఇష్టపడు
925,lachen::V,ваштылаш,నవ్వు
926,rühren::V,тӓрвӓтӓш,గుండె తాకు
927,weinen::V,мӓгӹрӓш,వీడ్చు
928,schimpfen::V,свырседӓлӓш,గొణుగు
929,sich ärgern::V,шӹдешкӓш,అలుగు
930,sich fürchten::V,лӱдӓш,భయపడు
931,fürchten::V,лӱдӓш,భయపడు
932,fliehen::V,кыргыжаш,పాఱిపోపు
933,flüchten::V,кыргыж шӹлӓш,తప్పించుకొను
934,sehen::V,ужаш,చూచు
935,anschauen::V,анжалаш,చూచు
936,ansehen::V,анжаш,కాచియుండు
937,hören::V,колаш,విను
938,zuhören::V,колышташ,విను
939,probieren::V,тотештӓш,చవిచూచుట
940,probieren::V,подыл анжаш,చవిచూచుట
941,riechen::V,ӱпшӹнзӓш,వాసనచూచు
942,fühlen::V,шижӓш,స్పర్శించుట
943,scheinen::V,каяш,కనబడు
944,zu sehen sein::V,каяш,చూవు
945,vernehmen::V,колын колташ,విను
946,frieren::V,кӹлмаш,చలికి వడకు
947,frieren::V,тӹнгӹргӓш,చలికి వడకు
948,tun::V,ӹштӓш,చేయు
949,können::V,кердӓш,గల
950,wollen::V,жалаяш,కోరు
951,anfangen::V,тӹнгӓлӓш,ఆరంభించు
952,beenden::V,пӹтӓрӓш,ముగించు
953,aufhören::V,цӓрнӓш,నిలుపు
954,gelingen::V,цӓш лиӓш,గెలుపాందు
955,geraten::V,лиӓш,వెలువడు
956,öffnen::V,пачаш,తెఱచు
957,schließen::V,чӱчӓш,మూయు
958,stellen::V,шӹндӓш,ఉంచు
959,setzen::V,шӹндӓш,ఉంచు
960,legen::V,опташ,పెట్టు
961,legen::V,пиштӓш,పెట్టు
962,berühren::V,тӹкӓлӓш,తాకు
963,verbinden::V,пидӓш,చేర్చుట
964,bedecken::V,леведӓш,మూయు
965,aufhängen::V,сӓкӓш,వ్రేలాడదీయు
966,anzünden::V,чӱктӓш,వెలిగించు
967,aufheben::V,кузыкташ,సేకరించు
968,zurücklassen::V,кодаш,విడుచు
969,verlieren::V,ямдаш,పోగొట్టుకొను
970,fallen lassen::V,кенвацтараш,జాఱవిడుచు
971,machen::V,ӹштӓш,చేయు
972,herstellen::V,йӓмдӹлӓш,ఉత్పత్తిచేయు
973,bauen::V,ӹштӓш,నిర్మించు
974,reparieren::V,чиняш,సరిచేయు
975,reparieren::V,алалаш,సరిచేయు
976,verbessern::V,яжоэмден шӹндӓш,వృద్ధి చేయు
977,ändern::V,вашталташ,మార్చు
978,graben::V,капаяш,త్రవ్వు
979,beugen::V,лывырташ,వంచు
980,beugen::V,каклярташ,వంచు
981,biegen::V,лывырташ,వంచు
982,drehen::V,сӓрӓш,నూలువడుకు
983,drehen::V,сӓрӹкӓлӓш,నూలువడుకు
984,wenden::V,сӓрӓлӓш,త్రిప్పు
985,umdrehen::V,сӓрӓлӓш,త్రిప్పు
986,heben::V,лӱктӓш,ఎత్తు
987,hochheben::V,кузыкташ,ఎత్తు
988,ergreifen::V,хватяш,వశపఱచుకొను
989,halten::V,кычаш,ఉంచు
990,drücken::V,темдӓш,అణచు
991,schieben::V,шӹкӓш,నొక్కు
992,kratzen::V,нӹжӓш,గోకు
993,lecken::V,нылаш,నాకు
994,beißen::V,пыралаш,కఱచు
995,abreißen::V,кӹрӓш,తెగతెంచు
996,abreißen::V,кышкед нӓлӓш,తెగతెంచు
997,abschneiden::V,шулаш,తెగకొట్టు
998,abschneiden::V,лаштыклаш,తెగకొట్టు
999,binden::V,пидӓш,కట్టు
1000,stecken::V,шыралаш,తగులుకొనివుండుట
1001,brechen::V,тодылаш,పగులగొట్టు
1002,brechen::V,пыдырташ,పగులగొట్టు
1003,klopfen::V,рушткаш,కొట్టు
1004,hauen::V,шелӹштӓш,కొట్టు
1005,kleben::V,клейӓш,అంటుకొను
1006,reiben::V,нӹжӓш,రాచు
1007,streichen::V,шӹрӓш,వ్యాపింపజేయు
1008,schleifen::V,шымаш,రాచు
1009,schneiden::V,пӹчкӓш,కోయు
1010,rütteln::V,мыльгыкташ,కుదిలించుట
1011,schütteln::V,цӹтӹртӓш,కదల్చు
1012,schütteln::V,мыльгыкташ,కదల్చు
1013,schwenken::V,машыяш,ఊచుట
1014,schütten::V,опталаш,పోయు
1015,füllen::V,темӓш,నింపు
1016,einwickeln::V,пӹтӹрӓ́лӓш,చుట్టు
1017,tragen::V,намалаш,మోయు
1018,schleppen::V,шӹдӹрӓш,ఈడ్చు
1019,ziehen::V,шыпшаш,ఈడ్చు
1020,aufbewahren::V,перегӓш,కాపాడు
1021,werfen::V,кӹшкӓш,విసరు
1022,fangen::V,кычаш,పట్టుకొను
1023,packen::V,хватяш,పట్టుకొను
1024,verstecken::V,шӹлтӓш,దాచు
1025,teilen::V,пайылаш,భాగించు
1026,schicken::V,колташ,పంపు
1027,bringen::V,кандаш,తెచ్చు
1028,bekommen::V,лыкташ,సంపాదించు
1029,erhalten::V,получаяш,పుచ్చుకొను
1030,nehmen::V,налаш,తీసికొను
1031,wählen::V,айыраш,ఇష్టపడు
1032,auswählen::V,айыраш,ఏరుకొను
1033,bewahren::V,перегӓш,భద్రపఱుచు
1034,behindern::V,мешӓйӓш,అడ్డగించుట
1035,verderben::V,портяш,చెఱచు
1036,beschädigen::V,шушырташ,చెరుపుట
1037,zerbrechen::V,пыдырташ,పగులగొట్టు
1038,zerreißen::V,кӹрӓш,చించు
1039,zerstören::V,шӓлӓтӓш,వాశనము చేయు
1040,verbrennen::V,йылаташ,కాల్చు
1041,verbrennen::V,йылалташ,కాల్చు
1042,geben::V,пуаш,ఇచ్చు
1043,reichen::V,пуаш,అందుకొనుట
1044,schenken::V,подараш,అర్పించు
1045,versprechen::V,сöрӓш,వాగ్దత్తము చేయు
1046,wünschen::V,жалаяш,కోరు
1047,loben::V,хваляш,స్తుతించు
1048,küssen::V,шышшалаш,ముద్దుపెట్టుకొను
1049,wiegen::V,лӱнгӓлтӓш,ఊచుట
1050,zudecken::V,пиштӓш,మూయు
1051,wecken::V,понгыжалтараш,నిద్రపలేపుట
1052,zeigen::V,анжыкташ,చూవు
1053,führen::V,видӓш,దారిచూపు
1054,lehren::V,тымдаш,బోధించు
1055,unterrichten::V,тымдаш,నేర్పు
1056,aufziehen::V,кушташ,పెంచు
1057,leiten::V,видӓш,తీసుకపోవుట
1058,leiten::V,вуйлаташ,తీసుకపోవుట
1059,leiten::V,вуйлалташ,తీసుకపోవుట
1060,antreiben::V,талаштараш,ప్రేరేపించు
1061,lassen::V,-ыкт,అనుమతించు
1062,einladen::V,ӱжӓш,ఆహ్వానించు
1063,vereinigen::V,иктештӓш,కూడుట
1064,besuchen::V,толаш,పోయి చూచు
1065,treffen::V,вӓшлиӓш,కలియు
1066,treffen::V,вӓшлиӓлтӓш,కలియు
1067,sich versammeln::V,цымыргаш,కూర్చు
1068,spielen::V,мадаш,ఆట లాడు
1069,singen::V,мыраш,పాడు
1070,tanzen::V,кушташ,నృత్యముచేయు
1071,sich trennen::V,айырлаш,ఎడబాయుట
1072,verlassen::V,шуаш,విడుచు
1073,retten::V,ытараш,తప్పించుట
1074,bewachen::V,оролаш,కాపాడు
1075,schützen::V,перегӓш,రక్షించు
1076,verteidigen::V,перегӓш,రక్షించు
1077,sich schlagen::V,шидӓлӓш,జగడమాడు
1078,sich schlagen::V,шиэдӓлӓш,జగడమాడు
1079,schießen::V,лӱӓш,కాల్చు
1080,siegen::V,сӹнгӓш,గెలుచు
1081,ärgern::V,шӹдештӓрӓш,పీడించుట
1082,schlagen::V,пӓрен колташ,కొట్టు
1083,schlagen::V,хӹрӹктен колташ,కొట్టు
1084,treten::V,чымаш,తన్ను
1085,stechen::V,пышкылаш,కుట్టు
1086,stoßen::V,шыркедӓш,గెంటు
1087,stehlen::V,шолышт толаш,దొంగిలించు
1088,stören::V,ӓрештӹлӓш,కలతపఱచు
1089,belästigen::V,кӓньӹсӹрлӓндӓрӓш,పీడించు
1090,belästigen::V,шытырланыкташ,పీడించు
1091,verbergen::V,шӹлтӓш,దాచు
1092,täuschen::V,алталаш,మోసము చేయు
1093,täuschen::V,аталаш,మోసము చేయు
1094,betrügen::V,мошеньӹчӓйӓш,మోసపుచ్చు
1095,töten::V,пуштын шуаш,చంపు
1096,wohnen::V,ӹлӓш,నివసించు
1097,arbeiten::V,пӓшӓлӓш,పనిచేయు
1098,arbeiten::V,ровотаяш,పనిచేయు
1099,sammeln::V,погаш,ప్రోగుచేయు
1100,pflücken::V,кӹрӓш,యేరుట
1101,jagen::V,охотничӓйӓш,వేటాడు
1102,fischen::V,кол кычаш,వెదకు
1103,fassen::V,кычаш,పట్టుకొమ
1104,hüten::V,кӹтӓш,మందచేరుట
1105,treiben::V,шуруяш,నడపు
1106,anbinden::V,ялшташ,కట్టు
1107,anbinden::V,ялышташ,కట్టు
1108,füttern::V,пукшаш,భోజనము పెట్టు
1109,melken::V,шыпшылаш,పాలు పితుకు
1110,hacken::V,роаш,నఱకు
1111,gießen::V,шӓвӓш,నీళ్ళుకట్టుట
1112,reifen::V,кӱӓш,పండుట
1113,reifen::V,поспейӓш,పండుట
1114,zubereiten::V,йӓмдӹлӓш,వండు
1115,kochen::V,шолташ,వండు
1116,backen::V,кӱктӓш,రొట్టెకాల్చు
1117,braten::V,жӓрӓш,వేపు
1118,umrühren::V,намалаш,కదులుట
1119,stricken::V,пидӓш,అల్లు
1120,nähen::V,ыргаш,కుట్టు
1121,färben::V,пидӓш,రంగు వేయు
1122,reinigen::V,чиӓлтӓш,శుభ్రము చేయు
1123,waschen::V,мышкаш,కడుగు
1124,abwischen::V,ӹштӓш,తుడుచు
1125,spülen::V,шӱӓлтӓш,నీటిలో జడించు
1126,fegen::V,ӹштӓш,ఊడ్చు
1127,kehren::V,ӹштӓш,ఊడ్చు
1128,baden::V,нӱштӹлӓш,స్నానము చేయు
1129,sich waschen::V,мышкылташ,కడుగు
1130,ausziehen::V,кыдашаш,విప్పు
1131,anziehen::V,чиӓш,ధరించు
1132,sich anziehen::V,чиӓш,బట్టలు వేసుకొను
1133,sich anziehen::V,чиӓш,తొడుగుకొను
1134,kämmen::V,шерӓш,దువ్వుట
1135,schmücken::V,цеверемдӓш,అలంకరించు
1136,sagen::V,манаш,చెప్పు
1137,sagen::V,келесӓш,చెప్పు
1138,sprechen::V,манаш,చెప్పు
1139,reden::V,шайышташ,మాటలాడు
1140,sich unterhalten::V,хытыраш,ముచ్చటలాడు
1141,sich unterhalten::V,хытыргаш,ముచ్చటలాడు
1142,fragen::V,ядаш,ప్రశ్నించు
1143,bitten::V,ядаш,కోరు
1144,erzählen::V,келесӓш,చెప్పు
1145,mitteilen::V,попаш,తెలియజేయు
1146,mitteilen::V,увертӓш,తెలియజేయు
1147,mitteilen::V,увертӓрӓш,తెలియజేయు
1148,nennen::V,лӹмдӓш,పేరు వెట్టు
1149,rufen::V,ӱжӓш,పిలుచు
1150,prahlen::V,хайзаш,జల్లి
1151,prahlen::V,шаргаланаш,జల్లి
1152,übersetzen::V,вашташ,తర్జుమాచేయు
1153,denken::V,машанаш,ఆలోచించు
1154,glauben::V,ӹнянӓш,నమ్ము
1155,bemerken::V,цаклаш,గుర్తించు
1156,erkennen::V,пӓлӓш,గుర్తించు
1157,begreifen::V,ынгылаш,గ్రహించు
1158,verstehen::V,ынгылаш,గ్రహించు
1159,lernen::V,тыменяш,నేర్చు కొను
1160,wissen::V,пӓлӓш,తెలిసికొను
1161,sich erinnern an::V,ышештӓрӓш,జ్ఞాపకముంచుకొను
1162,vergessen::V,монден кодаш,మఱచిపోవు
1163,messen::V,висӓш,కొలుచుట
1164,zählen::V,шотаяш,లెక్కపెట్టు
1165,rechnen::V,шотаяш,లెక్కపెట్టు
1166,lesen::V,лыдаш,చదువు
1167,malen::V,рисуяш,పూనుట
1168,zeichnen::V,ыдырка́лаш,వ్రాసుట
1169,schreiben::V,вазаш,వ్రాయు
1170,besitzen::V,кы́чаш,కలిగియుండు
1171,kaufen::V,нӓлӓш,కొను
1172,verkaufen::V,выжалаш,అమ్ము
1173,bezahlen::V,тӱлӓш,చెల్లించు
1174,zahlen::V,тӱлӓш,చెల్లించు
1175,beherrschen::V,кы́чаш,ఏలు
1176,ertragen::V,цӹтӓш,భరించు
1177,Linie::N,,గీత
1178,Strich::N,,గీత
1179,jetzt::ADV,,ఇప్పుడు
1180,hinzufügen::V,,చేర్చు
