,Concept_ID,sq,kn
564,groß::A,madh,ದೊಡ್ಡ
565,klein::A,vogël,ಪುಟ್ಟ
566,lang::A,gjatë,ದೀರ್ಘ
567,kurz::A,shkurtër,ಚಕ್ಕ
568,breit::A,gjerë,ಅಗಲವಾದ
569,schmal::A,ngushtë,ಇಕ್ಕಟ್ಟಾದ
570,dicht::A,dendur,ದಟ್ಟ
571,dick[Gegenstand]::A,trashë,ದಟ್ಟ
572,dünn::A,hollë,ತೆಳು
573,fein::A,imët,ಕೋಮಲ
574,fest::A,fortë,ಘನ
575,flach::A,sheshtë,ಚಪ್ಪಟೆ
576,glatt::A,rrafshët,ನಯ
577,hart::A,fortë,ಗಟ್ಟಿ
578,weich::A,butë,ಮೃದುವಾದ
579,rund::A,rrumbullakët,ವರ್ತುಳ
580,spitz::A,majëmprehtë,ಮೊನಚಾದ
581,scharf::A,mprehtë,ತೀಕ್ಷ್ಣ
582,stumpf::A,topitur,ಮೊಂಡು
583,schwer::A,rëndë,ಭಾರಿ
584,schön::A,bukur,ಸುಂದರ
585,heiß::A,nxehtë,ಬಿಸಿ
586,warm::A,ngrohtë,ಬಿಸಿ
587,kalt::A,ftohtë,ತಣ್ಣನೆಯ
588,kühl::A,freskët,ತಂಪಾದ
589,frisch::A,pastër,ನಿರ್ಮಲ
590,feucht::A,lagësht,ಒದ್ದೆಯಾದ
591,nass::A,lagur,ಒದ್ದೆಯಾದ
592,trocken::A,thatë,ಶುಷ್ಕ
593,voll::A,plotë,ತುಂಬಿದ
594,leer::A,bosh,ಖಾಲಿ
595,leer::A,zbrazët,ಖಾಲಿ
596,offen::A,hapur,ಮುಚ್ಚಲ್ಲದ
597,geschlossen::A,mbyllur,ಮುಚ್ಚಿದ
598,sauber::A,dëlirë,ಶುದ್ಧ
599,schmutzig::A,ndyrë,ಅಶುದ್ಧ
600,roh::A,gjallë,ಹಸಿ
601,reif::A,arrirë,ಹಣ್ಣಾದ
602,lecker::A,shijshëm,ಗುಚಿಕರ
603,süß::A,ëmbël,ಸಿಹಿ
604,bitter::A,hidhur,ಕಹಿ
605,sauer::A,thartë,ಹುಳಿಯಾದ
606,hell::A,me dritë,ಹೊಳೆಯುವ
607,dunkel::A,errët,ಮಬ್ಬಾದ
608,schwarz::A,i zi,ಕಪ್ಪು
609,weiß::A,bardhë,ಬಿಳಿಯ
610,rot::A,kuq,ಕೆಂಪು
611,gelb::A,verdhë,ಹಳದಯ
612,blau::A,blu,ನೀಲ
613,blau::A,kaltër,ನೀಲ
614,grün::A,blertë,ಕಾಯಾದ
615,grün::A,gjelbër,ಕಾಯಾದ
616,grau::A,hirtë,ಬೂದುಬಣ್ಣದ
617,grau::A,bojë hiri,ಬೂದುಬಣ್ಣದ
618,bunt::A,shumëngjyrëshëm,ವರ್ಣರಂಜಿತ
619,billig::A,lirë,ಅಗ್ಗ
620,teuer::A,shtrenjtë,ದುಬಾರಿಯಾದ
621,wertvoll::A,çmuar,ಅಮೂಲ್ಯ
622,wertvoll::A,vlershëm,ಅಮೂಲ್ಯ
623,blind::A,qorr,ಅಂಧ
624,blind::A,verbër,ಅಂಧ
625,taub::A,shurdhër,ಕಿವುಡಾದ
626,kräftig::A,fuqishëm,ಪ್ರಬಲ
627,stark::A,fortë,ಶಕ್ತಿವಂತ
628,schwach::A,dobët,ದುರ್ಬಲ
629,fett::A,dhjamur,ಕೊಬ್ಬಿದ
630,schlank::A,hollë,ತೆಳ್ಳಗಿನ
631,hübsch::A,bukur,ಅಂದವಾದ
632,hübsch::A,hijshëm,ಅಂದವಾದ
633,böse::A,keq,ಕೆಟ್ಟ
634,dumm::A,teveqel,ಮಂದ
635,faul::A,dembel,ಆಲಸ
636,fleißig::A,zellshëm,ಕಡಗುವ
637,geizig::A,kurnac,ಜುಗ್ಗ
638,geizig::A,dorështrënguar,ಜುಗ್ಗ
639,klug::A,mençur,ಚತುರ
640,geschickt::A,aftë,ದಕ್ಷ
641,lieb::A,dashur,ಪ್ರಿಯ
642,lustig::A,gëzuar,ಖುಷಿಯಾದ
643,sanft::A,butë,ಸೌಮ್ಯ
644,hungrig::A,uritur,ಹಸಿದ
645,krank::A,sëmurë,ಅಸ್ವಸ್ಥ
646,nackt::A,lakuriq,ನಗ್ನ
647,nackt::A,zhveshur,ನಗ್ನ
648,traurig::A,trishtuar,ದುಃಖಿತ
649,lebendig::A,gjallë,ಜೀವಂತ
650,gut::A,mirë,ಒಳ್ಳೆಯ
651,schlecht::A,keq,ದುಷ್ಟ
652,richtig::A,drejtë,ಸರಿ
653,schlimm::A,keq,ಅಸಹ್ಯ
654,wahr::A,vërtetë,ನಿಜ
655,alt::A,vjetër,ಮುದಿ
656,neu::A,i ri,ಹೊಸ
657,ehemalig::A,dikurshëm,ಮಾಜೀ
658,alt[Lebewesen]::A,plak,ವೃದ್ಧ
659,jung::A,i ri,ಎಳ
660,arm::A,varfër,ಬಡ
661,arm::A,vobektë,ಬಡ
662,reich::A,pasur,ಶ್ರೀಮಂತ
663,bekannt::A,njohur,ಅಪ್ತ
664,berühmt::A,famshëm,ಪ್ರಸಿದ್ಧ
665,fremd::A,huaj,ಪರಕೀಯ
666,verschieden::A,ndryshëm,ಬೇರೆ
667,nah::A,afërt,ಹತ್ತಿರವಾದ
668,fern::A,largët,ದೂರದ
669,linker::A,majtë,ಎಡ
670,rechter::A,djathtë,ಬಲ
671,anderer::A,tjetër,ಇತರ
672,erster::A,parë,ಪ್ರಥಮ
673,zweiter::A,dytë,ದ್ವಿತೀಯ
674,dritter::A,i tretë,ಮೂರನೆಯಜಗತ್ತು
675,letzter::A,fundit,ಅಂತ್ಯ
676,allein::ADV,vetëm,ಒಬ್ಬನೇ
677,auf einmal::ADV,njëkohësisht,ಒಡನೆ
678,zusammen::ADV,bashkë,ಒಟ್ಟಿಗೆ
679,zusammen::ADV,së bashku,ಒಟ್ಟಿಗೆ
680,lange::ADV,për një kohë të gjatë,ದೀರ್ಘ
681,plötzlich::ADV,befas,ಅನಾಮತ್ತು
682,sofort::ADV,menjëherë,ಜಾಗ್ರತೆ
683,sofort::ADV,aty për aty,ಜಾಗ್ರತೆ
684,später::ADV,më vonë,ತರುವಾಯ
685,jetzt::ADV,tash,ಈಗ
686,heute::ADV,sot,ಇಂದು
687,morgen::ADV,nesër,ನಾಳೆ
688,bald::ADV,shpejt,ಬೇಗ
689,bald::ADV,së shpejti,ಬೇಗ
690,dann::ADV,pastaj,ಆಗ
691,gestern::ADV,dje,ನಿನ್ನೆ
692,einst::ADV,dikur,ಪೂರ್ವದಲ್ಲಿ
693,damals::ADV,atëherë,ಆಗ
694,danach::ADV,mandej,ಆಮೇಲೆ
695,vorher::ADV,më parë,ಮುಂಚೆ
696,zuerst::ADV,së pari,ಮೊದಲಿಗೆ
697,einmal::ADV,njëherë,ಒಮ್ಮೆ
698,manchmal::ADV,nganjëherë,ಆಗಾಗ
699,oft::ADV,shpesh,ಅನೇಕಸಲ
700,immer::ADV,përherë,ಯಾವಾಗಲೂ
701,immer::ADV,gjithnjë,ಯಾವಾಗಲೂ
702,niemals::ADV,kurrë,ಯಾವಾಗಲೂ ಇಲ್ಲ
703,niemals::ADV,asnjëherë,ಯಾವಾಗಲೂ ಇಲ್ಲ
704,hier::ADV,këtu,ಇಲ್ಲಿ
705,hierhin::ADV,knej,ಇತ್ತ
706,von hier::ADV,që këtej,ಇಲ್ಲಿಂದ
707,von hier::ADV,prej këtej,ಇಲ್ಲಿಂದ
708,dort::ADV,aty,ಅಲ್ಲಿ
709,dort::ADV,atje,ಅಲ್ಲಿ
710,dorthin::ADV,anej,ಅಲ್ಲಿಗೆ
711,geradeaus::ADV,drejt,ಸೀದಾ
712,vorwärts::ADV,mbroth,ಮುನ್ನೆಡೆವ
713,vorwärts::ADV,përpara,ಮುನ್ನೆಡೆವ
714,rückwärts::ADV,mbrapsht,ಹಿಂದುಗಡೆಗೆ
715,zurück::ADV,prapa,ಹಿಂದಕ್ಕೆ
716,zurück::ADV,mbrapsht,ಹಿಂದಕ್ಕೆ
717,unten::ADV,poshtë,ಕೆಳಗೆ
718,hinab::ADV,përposh,ಕೆಳಕ್ಕೆ
719,oben::ADV,lart,ಮೇಲೆ
720,oben::ADV,sipër,ಮೇಲೆ
721,hinauf::ADV,lart,ಮೇಲಕ್ಕೆ
722,hinauf::ADV,përpjetë,ಮೇಲಕ್ಕೆ
723,überall::ADV,kudo,ಎಲ್ಲಸ್ಥಳಗಳು
724,nicht::ADV,s',ಇಲ್ಲ
725,nicht::ADV,s',ಅಲ್ಲ
726,nicht::ADV,nuk,ಇಲ್ಲ
727,nicht::ADV,nuk,ಅಲ್ಲ
728,ein wenig::ADV,një tis,ತುಸು
729,kaum::ADV,mezi,ಕಠಿನವಾಗಿ
730,sehr::ADV,fort,ಬಹು
731,sehr::ADV,shumë,ಬಹು
732,so::ADV,ashtu,ಅಷ್ಟು
733,so::ADV,kështu,ಅಷ್ಟು
734,noch::ADV,ende,ಇನ್ನು
735,noch::ADV,akoma,ಇನ್ನು
736,nur::ADV,vetëm,ಕೇವಲ
737,schon::ADV,tashmë,ಆಗಲೇ
738,wieder::ADV,përsëri,ಪುನಃ
739,vergebens::ADV,kot,ನಿಷ್ಫಲವಾಗಿ
740,vor::PRP,para,ಮುಂದೆ
741,hinter::PRP,prapa,ಹಿಂದ
742,hinter::PRP,mbrapa,ಹಿಂದ
743,unter::PRP,nën,ಕೆಳ
744,durch::PRP,nëpër,ನೇರವಾಗಿ
745,neben::PRP,pranë,ಅಧರ ಬಲಿಕ
746,neben::PRP,përbri,ಅಧರ ಬಲಿಕ
747,zwischen::PRP,midis,ನಡುವೆ
748,zwischen::PRP,ndërmjet,ನಡುವೆ
749,wegen::PRP,për,ಅಧಕ್ಕಗಿ
750,dies::PRN,ky,ಈ
751,das::PRN,ky,ಅದು
752,alles::PRN,gjithçka,ಎಲ್ಲ
753,ich::PRN,unë,ನಾನು
754,du::PRN,ti,ನೀನು
755,er::PRN,ai,ಅವನು
756,er::PRN,ai,ಇವನು
757,wir::PRN,ne,ನಾವು
758,ihr::PRN,ju,ನೀವು
759,sie::PRN,ata,ಅವರು
760,was::FPRN,ç',ಏನು
761,was::FPRN,çfarë,ಏನು
762,wer::FPRN,kush,ಯಾರಿಗೆ
763,wo::FADV,ku,ಎಲ್ಲಿ
764,wohin::FADV,për ku,ಎಲ್ಲಿಗೆ
765,wie::FADV,si,ಹೇಗೆ
766,warum::FADV,pse,ಏಕೆ
767,warum::FADV,përse,ಏಕೆ
768,wieviel::FNUM,sa,ಎಷ್ಟು
769,eins::NUM,një,ಒಂದು
770,zwei::NUM,dy,ಎರಡು
771,drei::NUM,tre,ಮೂರು
772,vier::NUM,katër,ನಾಲ್ಕು
773,fünf::NUM,pesë,ಅಯ್ದು
774,sechs::NUM,gjashtë,ಆರು
775,sieben::NUM,shtatë,ಏಳು
776,acht::NUM,tetë,ಎಂಟು
777,neun::NUM,nëntë,ಒಂಭಬತ್ತು
778,zehn::NUM,dhjetë,ಹತ್ತು
779,elf::NUM,njëmbëdhjetë,ಹನ್ನೊಂದು
780,zwölf::NUM,dymbëdhjetë,ಹನ್ನೆರಡು
781,zwanzig::NUM,njëzet,ಇಪ್ಪತ್ತು
782,dreißig::NUM,tridhjetë,ಮೂವತ್ತು
783,vierzig::NUM,dyzet,ನಲವತ್ತು
784,fünfzig::NUM,pesëdhjetë,ಐವತ್ತು
785,sechzig::NUM,gjashtëdhjetë,ಅರುವತ್ತು
786,siebzig::NUM,shtatëdhjetë,ಎಪ್ಪತ್ತು
787,achtzig::NUM,tetëdhjetë,ಎಂಬತ್ತು
788,neunzig::NUM,nëntëdhjetë,ತೊಂಬತ್ತು
789,hundert::NUM,qind,ನೂರು
790,tausend::NUM,mijë,ಸಾವಿರ
791,und::CNJ,e,ಮತ್ತು
792,und::CNJ,dhe,ಮತ್ತು
793,oder::CNJ,a,ಅಥವಾ
794,oder::CNJ,apo,ಅಥವಾ
795,stehen::V,rri,ನಿಲ್ಲು
796,sitzen::V,rri,ಕುಳ್ಳಿರು
797,liegen::V,rri shtrirë,ಮಲಗಿಕೊ
798,hängen::V,varem,ಇಳಿಯಬಿಡು
799,werden::V,bëhem,ಆಗು
800,passieren::V,ndodh,ಆಗು
801,beginnen::V,filloj,ಆರಂಭಿಸು
802,enden::V,përfundoj,ಕೊನೆಗಾಣು
803,wechseln::V,ndërroj,ಮಾರ್ಪಡಿಸು
804,aufgehen[Sonne]::V,hapem,ಮೂಡು
805,untergehen[Sonne]::V,hyj,ಮುಳುಗು
806,untergehen[Sonne]::V,perëndoj,ಮುಳುಗು
807,scheinen[Sonne]::V,ndriçoj,ಹೊಳೆ
808,donnern::V,gjëmoj,ಗುಡುಗಾಗು
809,donnern::V,bubulloj,ಗುಡುಗಾಗು
810,wehen::V,fryj,ತೀಡು
811,strömen::V,derdh,ಹರಿ
812,fließen::V,rrjedh,ಹರಿ
813,sich drehen::V,rrotullohem,ಸುತ್ತು
814,schwanken::V,dyzoj,ಓಲಾಡು
815,schwingen::V,dridhem,ತೂಗು
816,fallen::V,bie,ಉದುರು
817,brennen::V,digjem,ಉರಿ
818,rauchen::V,nxjerr tym,ಹೊಗೆಬಿಡು
819,regnen::V,bie shi,ಸುರಿ
820,gefrieren::V,ngrij,ಹೆಪ್ಪುಗಟ್ಟು
821,tauen::V,shkrij,ಬೆಚ್ಚಗಾಗು
822,schmelzen::V,shkrij,ಕರಗು
823,trocknen::V,thaj,ಒಣಗು
824,sieden::V,ziej,ಕುದಿ
825,faulen::V,kalbem,ಕೊಳೆ
826,faulen::V,prishem,ಕೊಳೆ
827,verfaulen::V,kalbem,ನಶಿಸು
828,reißen::V,grisem,ಒಡೆ
829,reißen::V,shqyhem,ಒಡೆ
830,versinken::V,humboj,ಮುಳುಗು
831,vergehen::V,kaloj,ಸಾಗು
832,erscheinen::V,dukem,ತೋರು
833,verschwinden::V,zhdukem,ಮಾಯವಾಗು
834,sinken::V,ulem,ಕುಸಿ
835,abnehmen::V,pakësohem,ತಗ್ಗು
836,abnehmen::V,zvogëlohem,ತಗ್ಗು
837,zunehmen::V,shtohem,ಬೆಳೆ
838,steigen::V,rritem,ಉಬ್ಬು
839,wachsen::V,rritem,ಬೆಳೆ
840,glänzen::V,vezulloj,ಮಿರುಗು
841,funkeln::V,xixoj,ಮಿನುಗು
842,funkeln::V,xixëlloj,ಮಿನುಗು
843,lärmen::V,oshtij,ಶಬ್ದ ಮಾಡಲು
844,lärmen::V,zhurmoj,ಶಬ್ದ ಮಾಡಲು
845,läuten::V,bie,ಬಾರಿಸು
846,klingeln::V,i bie ziles,ಅನುರಣಿಸು
847,klirren::V,kërcëlloj,ಕಿಣಿಕಿಣಿಸು
848,brausen::V,gjëmoj,ಅಬ್ಬರಿಸು
849,rauschen::V,fëshfërij,ಮರ್ಮರಗುಟ್ಟಿಸು
850,klingen::V,tingëlloj,ಉಸಿರು
851,bellen::V,leh,ಬಗುಳು
852,heulen::V,ulërij,ಅರಚು
853,blasen::V,fryj,ಗಾಳಿ ಊದು
854,pfeifen::V,fishkëllej,ಸಿಳ್ಳೆಯೂದು
855,schreien::V,bërtas,ಕರೆ
856,stöhnen::V,rënkoj,ನರಳು
857,zittern::V,trembem,ನಡುಗು
858,leben::V,rroj,ಇರು
859,leben::V,jetoj,ಇರು
860,geboren werden::V,lind,ಉಂಟಾಗು
861,atmen::V,marr frymë,ಉಸಿರು
862,trinken::V,pi,ಕುಡಿ
863,essen::V,ha,ತಿನ್ನು
864,schlucken::V,gëlltis,ನುಂಗು
865,schlucken::V,kapërdij,ನುಂಗು
866,müde werden::V,lodhem,ಬಳಲು
867,einschlafen::V,bie të fle,ನಿದ್ಧೆಹೋಗು
868,schlafen::V,fle,ನಿದ್ರಿಸು
869,aufwachen::V,zgjohem,ಏಳು
870,aufstehen::V,çohem,ಏಳು
871,aufstehen::V,ngrihem,ಏಳು
872,sich erholen::V,qetësohem,ಸುಧಾರಿಸು
873,sich erholen::V,shtendosem,ಸುಧಾರಿಸು
874,krank werden::V,bie i sëmurë,ಬೇನೆಬೀಳು
875,krank sein::V,jam i sëmurë,ಕೆಟ್ಟ ಎಂದು
876,schmerzen::V,dhemb,ಕಚ್ಚು
877,husten::V,kollitem,ಕೆಮ್ಮು
878,genesen::V,shërohem,ಮತ್ತೆಹೊದಿಸು
879,sterben::V,vdes,ಮೃತಪಡು
880,umkommen::V,vdes,ಹಾಳಾಗು
881,umkommen::V,mbaroj,ಹಾಳಾಗು
882,sich bewegen::V,shkundem,ಚಲಿಸು
883,sich rühren::V,lëviz,ಕದಲು
884,sich erheben::V,ngrihem,ಏಳು
885,sich setzen::V,ulem,ಕೂರು
886,hinfallen::V,gremisem,ಬೀಳು
887,laufen::V,eci,ನಡೆ
888,schreiten::V,çapem,ಮೆಲ್ಲಗೆ ನಡೆ
889,spazierengehen::V,shëtis,ವಿಹರಿಸು
890,eilen::V,ngas,ಮುನ್ನುಗ್ಗು
891,sich beeilen::V,nxitoj,ಆತುರಪಡು
892,sausen::V,eci shpejt,ಒಗೆ
893,rennen::V,vrapoj,ಓಡು
894,springen::V,kërcej,ಜಿಗಿ
895,klettern::V,hipi,ಏರು
896,schaukeln::V,kolovitem,ತೂಗು
897,kriechen::V,zvarritem,ತೆವಳು
898,schwimmen::V,notoj,ಈಜು
899,tauchen::V,zhytem,ಕೆಳಗಿಳಿ
900,rudern::V,vozis,ಸಾಗಿಸು
901,fahren::V,shkoj,ನಡೆಸು
902,fliegen::V,fluturoj,ಹಾರು
903,gehen::V,eci,ಹೋಗು
904,gehen::V,shkoj,ಹೋಗು
905,weggehen::V,vete,ಹೊರಡು
906,abfahren::V,nisem,ತೆರಳು
907,anhalten::V,ndalem,ನಿಲ್ಲು
908,hineingehen::V,futem,ಒಳಹೊಗು
909,eintreten::V,hyj,ಒಳಹೊಗು
910,kommen::V,vij,ಬರು
911,ankommen::V,arrij,ಬರು
912,ankommen::V,mbërrij,ಬರು
913,zurückkommen::V,kthehem,ಹಿಂದಿರುಗು
914,bleiben::V,mbetem,ಇರು
915,bleiben::V,qëndroj,ಇರು
916,warten::V,pres,ಇರು
917,erwarten::V,pres,ನಿರೀಕ್ಷಿಸು
918,suchen::V,kërkoj,ಹುಡುಕು
919,finden::V,gjej,ಕಂಡುಕೊ
920,versuchen::V,mundohem,ಪ್ರಯತ್ನಿಸು
921,vorbereiten::V,përgatis,ಸಿದ್ಧವಾಗು
922,lieben::V,dashuroj,ಪ್ರೀತಿಸು
923,mögen::V,dua,ಇಷ್ಟಪಡು
924,lachen::V,qesh,ನಗು
925,rühren::V,mallëngjej,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
926,weinen::V,qaj,ಅಳು
927,schimpfen::V,shaj,ಗೊಣಗು
928,sich ärgern::V,bëhem verem,ಗಣಗಾಡು
929,sich fürchten::V,kam frikë,ನಡುಗು
930,sich fürchten::V,frikësohem,ನಡುಗು
931,fürchten::V,kam frikë nga,ಹೆದರು
932,fliehen::V,arratisem,ಓಡಿಹೋಗು
933,flüchten::V,iki,ಪಾರಾಗು
934,sehen::V,shoh,ಕಾಣು
935,anschauen::V,shikoj,ನೋಡು
936,ansehen::V,shikoj,ನಿರೀಕ್ಷಿಸು
937,hören::V,dëgjoj,ಕೇಳು
938,zuhören::V,veshtoj,ಆಲಿಸು
939,probieren::V,provoj,ರುಚಿ ನೋಡು
940,riechen::V,nuhas,ಮೂಸು
941,fühlen::V,ndiej,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
942,scheinen::V,ndriçoj,ತೋರು
943,zu sehen sein::V,dukem,ಕಾಣಿಸು
944,vernehmen::V,dëgjoj,ಕೇಳು
945,frieren::V,mërdhij,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
946,tun::V,bëj,ಮಾಡು
947,können::V,mund,ಮಾಡಬಲ್ಲ
948,wollen::V,dua,ಬಯಸು
949,wollen::V,dëshiroj,ಬಯಸು
950,anfangen::V,filloj,ಪ್ರಾರಂಭಿಸು
951,beenden::V,kryej,ನಿಲ್ಲಿಸು
952,beenden::V,mbaroj,ನಿಲ್ಲಿಸು
953,aufhören::V,pushoj,ಮುಗಿಸು
954,gelingen::V,më shkon mbarë,ಯಶಸ್ವಿಯಾಗು
955,geraten::V,del,ಉತ್ಪತ್ತಿಮಾಡು
956,öffnen::V,hap,ತೆರೆ
957,schließen::V,mbyll,ಮುಚ್ಚು
958,stellen::V,vë,ಇಕ್ಕು
959,setzen::V,vë,ಇಡು
960,legen::V,vë,ಇಡು
961,berühren::V,rrok,ತಾಕು
962,verbinden::V,bashkoj,ಕೂಡಿಸು
963,bedecken::V,mbuloj,ಮುಚ್ಚು
964,aufhängen::V,var,ತೂಗುಹಾಕು
965,anzünden::V,ndez,ಹತ್ತಿಸು
966,aufheben::V,ngre,ಆಯಿ
967,zurücklassen::V,lë pas,ಬಿಡು
968,verlieren::V,humb,ಕಳೆ
969,fallen lassen::V,lëshoj,ಬೀಳಿಸು
970,machen::V,bëj,ಮಾಡು
971,herstellen::V,prodhoj,ತಯಾರಿಸು
972,bauen::V,ndërtoj,ಕಟ್ಟು
973,reparieren::V,ndreq,ಸರಿಪಡಿಸು
974,reparieren::V,meremetoj,ಸರಿಪಡಿಸು
975,verbessern::V,përmirësoj,ತಿದ್ದು
976,ändern::V,ndërroj,ಬದಲಾಯಿಸು
977,graben::V,gërmoj,ಅಗೆ
978,beugen::V,kërrus,ಬಗ್ಗಿಸು
979,biegen::V,përkul,ಬಗ್ಗಿಸು
980,drehen::V,dredh,ತಿರುಗು
981,drehen::V,rrotulloj,ತಿರುಗು
982,wenden::V,kthej,ತಿರುಗು
983,umdrehen::V,kthej,ತಿರುಗಿಸು
984,heben::V,ngre,ಎತ್ತು
985,hochheben::V,ngre,ಎತ್ತು
986,ergreifen::V,rrëmbej,ಆಕ್ರಮಿಸು
987,halten::V,mbaj,ಹಿಡಿ
988,drücken::V,shtyp,ಒತ್ತು
989,schieben::V,shtyj,ನೂಕು
990,kratzen::V,kruaj,ತರಚಿಕೊಳ್ಳು
991,kratzen::V,gërvisht,ತರಚಿಕೊಳ್ಳು
992,lecken::V,lëpij,ನೆಕ್ಕು
993,beißen::V,kafshoj,ಕಚ್ಚು
994,abreißen::V,shkëpus,ಹರಿ
995,abschneiden::V,cungoj,ಕತ್ತರಿಸು
996,binden::V,lidh,ಕಟ್ಟು
997,stecken::V,fus,ಸಿಕ್ಕಿಸು
998,stecken::V,ngul,ಸಿಕ್ಕಿಸು
999,brechen::V,thyej,ಮುರಿ
1000,klopfen::V,trokas,ತಟ್ಟು
1001,hauen::V,godas,ಹೊಡೆ
1002,kleben::V,ngjis,ಅಂಟಿಸು
1003,reiben::V,fërkoj,ಉಜ್ಜು
1004,streichen::V,lyej,ಹರಡು
1005,schleifen::V,mpreh,ಮಸೆ
1006,schneiden::V,pres,ಕತ್ತರಿಸು
1007,rütteln::V,shkund,ಕುಲುಕಿಸು
1008,schütteln::V,lëkund,ಅಲುಗಿಸು
1009,schwenken::V,valëvit,ತೂಗಾಡು
1010,schütten::V,mbush,ಎರೆ
1011,füllen::V,mbush,ತುಂಬಿಸು
1012,einwickeln::V,mbështjell,ಹೊದಿಸು
1013,tragen::V,mbaj,ಹೊರು
1014,tragen::V,mbart,ಹೊರು
1015,schleppen::V,heq,ಜಗ್ಗು
1016,schleppen::V,zhgërryej,ಜಗ್ಗು
1017,ziehen::V,tërheq,ಎಳೆ
1018,aufbewahren::V,ruaj,ಇಟ್ಟುಕೊ
1019,werfen::V,hedh,ಎಸೆ
1020,fangen::V,kap,ಹಿಡಿ
1021,packen::V,rrëmbej,ಸೆಳೆ
1022,verstecken::V,fsheh,ಮುಚ್ಚಿಡು
1023,teilen::V,ndaj,ವಿಭಜಿಸು
1024,schicken::V,dërgoj,ಕಳುಹಿಸು
1025,bringen::V,sjell,ತರು
1026,hinzufügen::V,shtoj,ಕೂಡಿಸು
1027,bekommen::V,kap,ಸಂಪಾದಿಸು
1028,erhalten::V,marr,ಪಡೆ
1029,nehmen::V,marr,ಹಿಡಿ
1030,wählen::V,zgjedh,ಆರಿಸು
1031,auswählen::V,përzgjedh,ಆಯಿ
1032,bewahren::V,ruaj,ರಕ್ಷಿಸಿಡು
1033,behindern::V,pengoj,ಅಡ್ಡಿಮಾಡು
1034,verderben::V,prish,ಕೆಡಿಸು
1035,beschädigen::V,dëmtoj,ಹಾಳುಮಾಡು
1036,zerbrechen::V,thyej,ಮುರಿ
1037,zerreißen::V,çjerr,ಸೀಳು
1038,zerreißen::V,zheloj,ಸೀಳು
1039,zerstören::V,prish,ಅಳಿಸು
1040,zerstören::V,shkatërroj,ಅಳಿಸು
1041,verbrennen::V,djeg,ಸುಡು
1042,geben::V,jap,ಕೊಡು
1043,reichen::V,jap,ಕೊಡು
1044,schenken::V,fal,ಅರ್ಪಿಸು
1045,schenken::V,dhuroj,ಅರ್ಪಿಸು
1046,versprechen::V,premtoj,ವಾಗ್ದಾನಮಾಡು
1047,wünschen::V,uroj,ಬಯಸು
1048,loben::V,lëvdoj,ಹೊಗಳು
1049,loben::V,lavdëroj,ಹೊಗಳು
1050,küssen::V,puth,ಚುಂಬಿಸು
1051,wiegen::V,tund,ತೂಗು
1052,zudecken::V,mbuloj,ಹಾಸು
1053,wecken::V,zgjoj,ಎಬ್ಬಿಸು
1054,zeigen::V,dëftej,ತೋರಿಸು
1055,führen::V,çoj,ದಾರಿತೋರಿಸು
1056,lehren::V,arsej,ಕಲಿಸು
1057,unterrichten::V,arsimoj,ಬೋಧಿಸು
1058,aufziehen::V,rris,ಸಲಹು
1059,leiten::V,udhëheq,ಮುಂದಾಳಾಗಿರು 
1060,antreiben::V,nxis,ಓಡಿಸು
1061,lassen::V,detyroj,ಮಾಡಲುಬಿಡು
1062,einladen::V,ftoj,ಆಹ್ವಾನಿಸು
1063,vereinigen::V,bashkoj,ಒಂದಾಗು
1064,besuchen::V,vizitoj,ಭೇಟಿಯಾಗು
1065,treffen::V,ndesh,ಸಂಧಿಸು
1066,sich versammeln::V,tubohem,ನೆರೆ
1067,spielen::V,loz,ಆಡು
1068,spielen::V,luaj,ಆಡು
1069,singen::V,këndoj,ಹಾಡು
1070,tanzen::V,kërcej,ಕುಣಿ
1071,tanzen::V,vallëzoj,ಕುಣಿ
1072,sich trennen::V,ndahem,ಪ್ರತ್ಯೇಮಾಡು
1073,verlassen::V,braktis,ಕಳೆ
1074,retten::V,shpëtoj,ರಕ್ಷಿಸು
1075,bewachen::V,ruaj,ಕಾಪಾಡು
1076,schützen::V,ruaj,ಸಂರಕ್ಷಿಸು
1077,schützen::V,mbroj,ಸಂರಕ್ಷಿಸು
1078,verteidigen::V,mbroj,ಕಾಪಿಡು
1079,sich schlagen::V,zihem,ಕಿತ್ತಾಟ
1080,schießen::V,shtie,ಎಸೆ
1081,siegen::V,fitoj,ಗೆಲ್ಲು
1082,siegen::V,ngadhënjej,ಗೆಲ್ಲು
1083,ärgern::V,zemëroj,ರೇಗಿಸು
1084,schlagen::V,rrah,ಹೊಡೆ
1085,schlagen::V,godas,ಹೊಡೆ
1086,treten::V,shtyj,ಒದೆ
1087,treten::V,shtyj më këmbë,ಒದೆ
1088,stechen::V,ther,ಚುಚ್ಚು
1089,stechen::V,shpoj,ಚುಚ್ಚು
1090,stoßen::V,shtyj,ತಳ್ಳು
1091,stehlen::V,vjedh,ಕದಿ
1092,stören::V,pengoj,ಕತಕು
1093,belästigen::V,bezdis,ತೊಂದರೆ
1094,verbergen::V,fsheh,ಮರೆಮಾಜು
1095,täuschen::V,mashtroj,ಠಕ್ಕಿಸು
1096,betrügen::V,kobis,ವಂಚಿಸು
