,Concept_ID,sl,cy
796,überall::ADV,povsód,ym mhobman
797,nicht::ADV,ne,ni
798,nicht::ADV,ne,nid
799,ein wenig::ADV,málo,tipyn
800,ein wenig::ADV,málo,ychydig
801,kaum::ADV,kómaj,prin
802,sehr::ADV,zeló,iawn
803,so::ADV,takó,fel
804,so::ADV,takó,felly
805,noch::ADV,še,eto
806,nur::ADV,samó,yn unig
807,schon::ADV,žè,eisoes
808,schon::ADV,žè,yn barod
809,wieder::ADV,spét,drachefn
810,vergebens::ADV,zamàn,yn ofer
811,vergebens::ADV,zastónj,yn ofer
812,vor::PRP,pred,o flaen
813,hinter::PRP,za,ar ôl
814,unter::PRP,pod,islaw
815,durch::PRP,skózi,trwy
816,neben::PRP,kràj,ar bwys
817,neben::PRP,póleg,ar bwys
818,zwischen::PRP,med,rhwng
819,zwischen::PRP,med,cydrhwng
820,zwischen::PRP,izmed,rhwng
821,zwischen::PRP,izmed,cydrhwng
822,wegen::PRP,zarádi,o achos
823,wegen::PRP,zarádi,oherwydd
824,dies::PRN,tó,hyn
825,das::PRN,tó,hynny
826,alles::PRN,vsè,popeth
827,ich::PRN,jàz,fi
828,du::PRN,tí,ti
829,er::PRN,òn,fe
830,wir::PRN,mí,ni
831,ihr::PRN,ví,chi
832,sie::PRN,ôni,hwy
833,was::FPRN,káj,pa beth
834,wer::FPRN,kdó,pwy
835,wo::FADV,kjé,ble
836,wo::FADV,kjé,ym mha le
837,wohin::FADV,kám,i ble
838,wohin::FADV,kám,i ba le
839,wie::FADV,kakó,sut
840,warum::FADV,zakáj,pam
841,wieviel::FNUM,kóliko,faint
842,eins::NUM,êden,un
843,zwei::NUM,dvá,dau
844,drei::NUM,trí,tri
845,vier::NUM,štíri,pedwar
846,fünf::NUM,pét,pump
847,sechs::NUM,šést,chwech
848,sieben::NUM,sédem,saith
849,acht::NUM,ósem,wyth
850,neun::NUM,devét,naw
851,zehn::NUM,desét,deg
852,elf::NUM,enájst,un ar ddeg
853,zwölf::NUM,dvánajst,deuddeg
854,zwölf::NUM,dvánajst,un deg dau
855,zwanzig::NUM,dvájset,ugain
856,dreißig::NUM,trídeset,tri deg
857,dreißig::NUM,trídeset,deg ar hugain
858,vierzig::NUM,štírideset,deugain
859,fünfzig::NUM,pétdeset,hanner cant
860,sechzig::NUM,šéstdeset,chwe deg
861,siebzig::NUM,sédemdeset,saith deg
862,siebzig::NUM,sédemdeset,deg a thrigain
863,achtzig::NUM,ósemdeset,wyth deg
864,achtzig::NUM,ósemdeset,pedar ugain
865,neunzig::NUM,devétdeset,naw deg
866,neunzig::NUM,devétdeset,deg a phedwar ugain
867,hundert::NUM,stó,cant
868,tausend::NUM,tísoč,mil
869,und::CNJ,in,a
870,oder::CNJ,áli,neu
871,stehen::V,státi,sefyll
872,sitzen::V,sedéti,eistedd
873,liegen::V,ležáti,gorwedd
874,hängen::V,viséti,hongian
875,werden::V,postáti,dod yn
876,werden::V,postáti,mynd yn
877,passieren::V,zgodíti se,digwydd
878,beginnen::V,začéti se,cychwyn
879,enden::V,končáti se,gorffen
880,wechseln::V,ménjati se,newid
881,aufgehen[Sonne]::V,vzíti,codi
882,untergehen[Sonne]::V,zaíti,machlud
883,scheinen[Sonne]::V,sijáti,tywynnu
884,donnern::V,grméti,taranu
885,wehen::V,píhati,chwythu
886,strömen::V,líti,ffrydio
887,fließen::V,têči,llifo
888,sich drehen::V,vrtéti se,troi
889,sich drehen::V,vrtéti se,cylchdroi
890,schwanken::V,kolébati,siglo
891,schwingen::V,níhati,siglo
892,fallen::V,pádati,cwympo
893,brennen::V,goréti,llosgi
894,rauchen::V,kadíti se,mygu
895,regnen::V,deževáti,glawio
896,gefrieren::V,zmŕzniti,rhewi
897,tauen::V,tájati,toddi
898,tauen::V,tájati,meirioli
899,schmelzen::V,kopnéti,toddi
900,trocknen::V,sušíti se,sychu
901,sieden::V,kipéti,berwi
902,faulen::V,gníti,pydru
903,faulen::V,gníti,braenu
904,verfaulen::V,zgníti,pydru
905,verfaulen::V,zgníti,dadfeilio
906,reißen::V,tŕgati se,clecian
907,reißen::V,tŕgati se,torri'n glats
908,versinken::V,pogrézniti se,suddo
909,vergehen::V,miníti,myned heibio
910,vergehen::V,miníti,pasio
911,erscheinen::V,pojáviti se,ymddangos
912,verschwinden::V,izgíniti,diflannu
913,sinken::V,péšati,syrthio
914,abnehmen::V,pojémati,lleihau
915,zunehmen::V,véčati se,cynyddu
916,zunehmen::V,množíti se,cynyddu
917,steigen::V,dvígati se,codi
918,wachsen::V,rásti,tyfu
919,glänzen::V,sijáti,disgleirio
920,funkeln::V,ískriti se,pefrio
921,lärmen::V,ropotáti,cadw sŵn
922,lärmen::V,ropotáti,gwneud twrw
923,lärmen::V,razgrájati,cadw sŵn
924,lärmen::V,razgrájati,gwneud twrw
925,läuten::V,zvoníti,canu
926,klingeln::V,zvončkljáti,canu
927,klingeln::V,zvončkljáti,seinio
928,klirren::V,žvenketáti,tincian
929,brausen::V,šuméti,rhuo
930,rauschen::V,šuštéti,siffrwd
931,rauschen::V,šuštéti,chwithrwd
932,rauschen::V,šelestéti,siffrwd
933,rauschen::V,šelestéti,chwithrwd
934,klingen::V,zvenéti,seinio
935,bellen::V,lájati,cyfarth
936,heulen::V,zavíjati,udo
937,heulen::V,zavíjati,oernadu
938,blasen::V,píhniti,chwythu
939,pfeifen::V,pískati,chwibanu
940,pfeifen::V,žvížgati,chwibanu
941,schreien::V,kričáti,gweiddi
942,schreien::V,kričáti,bloeddio
943,stöhnen::V,stókati,griddfan
944,zittern::V,drgetáti,crynu
945,leben::V,živéti,byw
946,geboren werden::V,rodíti se,cael eich geni
947,atmen::V,díhati,anadlu
948,trinken::V,píti,yfed
949,essen::V,jésti,bwyta
950,schlucken::V,požírati,llyncu
951,müde werden::V,péšati,blino
952,müde werden::V,utrúditi se,blino
953,einschlafen::V,zaspáti,mynd i gysgu
954,einschlafen::V,zaspáti,syrthio i gysgu
955,schlafen::V,spáti,huno
956,schlafen::V,spáti,cysgu
957,aufwachen::V,zbudíti se,dihuno
958,aufstehen::V,vstáti,codi
959,sich erholen::V,oddahníti se,ymlacio
960,sich erholen::V,oddahníti se,dadflino
961,krank werden::V,oboléti,mynd yn sâl
962,krank werden::V,oboléti,mynd yn wael
963,krank sein::V,bíti bolán,gwaelu
964,schmerzen::V,boléti,brifo
965,husten::V,kášljati,pesychu
966,genesen::V,okrévati,gwella
967,genesen::V,okrévati,cael yn ôl
968,sterben::V,umréti,marw
969,umkommen::V,pogíniti,trengi
970,sich bewegen::V,zganíti se,symud
971,sich rühren::V,premakníti se,syflyd
972,sich erheben::V,vstájati,codi
973,sich erheben::V,vzdígniti se,codi
974,sich setzen::V,sésti,eistedd
975,hinfallen::V,pásti dôl,cwympo
976,laufen::V,hodíti,cerdded
977,schreiten::V,stópati,camu
978,spazierengehen::V,na sprehòd íti,mynd am dro
979,eilen::V,drvéti,rhuthro
980,sich beeilen::V,hitéti,brysio
981,sausen::V,dírkati,rhuthro
982,rennen::V,dírjati,rhedeg
983,springen::V,skákati,llamu
984,springen::V,skákati,neidio
985,klettern::V,plézati,dringo
986,schaukeln::V,kolébati,siglo
987,kriechen::V,pláziti se,cropian
988,schwimmen::V,plávati,nofio
989,tauchen::V,potápljati se,plymio
990,tauchen::V,potápljati se,ymsuddo
991,rudern::V,vesláti,rhwyfo
992,fahren::V,vozíti se,gyrru
993,fahren::V,vozíti se,dreifio
994,fahren::V,peljáti se,gyrru
995,fahren::V,peljáti se,dreifio
996,fliegen::V,létati,hedfan
997,gehen::V,íti,mynd
998,weggehen::V,odíti,mynd
999,weggehen::V,odíti,ymadael
1000,abfahren::V,odpeljáti se,ymadael
1001,anhalten::V,ustáviti se,stopio
1002,hineingehen::V,íti nóter,mynd i mewn
1003,eintreten::V,vstopíti,mynd i
1004,kommen::V,príti,dod
1005,ankommen::V,prispéti,cyrraedd
1006,ankommen::V,prihájati,cyrraedd
1007,zurückkommen::V,vrníti se,dychwelyd
1008,bleiben::V,ostáti,aros
1009,bleiben::V,ostáti,sefyll
1010,warten::V,čákati,aros
1011,warten::V,čákati,disgwyl
1012,erwarten::V,pričakováti,disgwyl
1013,suchen::V,iskáti,chwilio am
1014,finden::V,nájti,darganfod
1015,versuchen::V,poskúšati,profi
1016,versuchen::V,poskúšati,ceisio
1017,vorbereiten::V,pripráviti,paratoi
1018,lieben::V,ljubíti,caru
1019,mögen::V,márati,hoffi
1020,lachen::V,smejáti se,chwerthin
1021,rühren::V,ganíti,cynhyrfu
1022,weinen::V,jókati,wylo
1023,weinen::V,jókati,llefain
1024,weinen::V,plákati,wylo
1025,weinen::V,plákati,llefain
1026,schimpfen::V,psováti,grwgnach
1027,schimpfen::V,zmérjati,grwgnach
1028,sich ärgern::V,jezíti se,gofidio
1029,sich fürchten::V,báti se,ofni
1030,fürchten::V,báti se,arswydo
1031,fliehen::V,bežáti,ffoi
1032,flüchten::V,pobégniti,dianc
1033,sehen::V,vídeti,gweld
1034,anschauen::V,oglédati,syllu
1035,anschauen::V,oglédati,edrych
1036,ansehen::V,glédati,gwylio
1037,hören::V,slíšati,clywed
1038,zuhören::V,poslúšati,gwrando
1039,probieren::V,poskúšati,profi
1040,riechen::V,dúhati,arogli
1041,fühlen::V,čutíti,teimlo
1042,fühlen::V,čutíti,clywed
1043,scheinen::V,zdéti se,ymddangos
1044,zu sehen sein::V,vídeti se,dod i'r golwg
1045,vernehmen::V,čúti,clywed sôn am
1046,frieren::V,zébsti,bod yn oer
1047,tun::V,délati,gwneud
1048,können::V,môči,gallu
1049,wollen::V,hotéti,bod mewn angen
1050,anfangen::V,začéti,dechrau
1051,beenden::V,dokončáti,darfod
1052,beenden::V,dokončáti,gorffen
1053,aufhören::V,prenéhati,peidio
1054,gelingen::V,uspéti,llwyddo
1055,gelingen::V,posréčiti se,llwyddo
1056,geraten::V,obnêsti se,diweddu
1057,öffnen::V,odpréti,agor
1058,schließen::V,zapréti,cau
1059,stellen::V,postáviti,gosod
1060,setzen::V,posadíti,gosod
1061,legen::V,položíti,gosod
1062,berühren::V,dotíkati se,cyffwrdd
1063,verbinden::V,obvézati,cysylltu
1064,bedecken::V,pokríti,gorchuddio
1065,aufhängen::V,obésiti,crogi
1066,aufhängen::V,obésiti,hongian
1067,anzünden::V,zažgáti,cynnau
1068,aufheben::V,vzdígniti,codi
1069,zurücklassen::V,zapustíti,gadael
1070,verlieren::V,izgubíti,colli
1071,fallen lassen::V,navréči,gollwng
1072,machen::V,naredíti,gwneud
1073,machen::V,napráviti,gwneud
1074,herstellen::V,izdélati,cynhyrchu
1075,bauen::V,gradíti,adeiladu
1076,reparieren::V,popráviti,trwsio
1077,reparieren::V,popráviti,atgyweirio
1078,verbessern::V,izbóljšati,diwygio
1079,ändern::V,spremeníti,altro
1080,graben::V,kopáti,palu
1081,graben::V,kopáti,cloddio
1082,graben::V,grêbsti,palu
1083,graben::V,grêbsti,cloddio
1084,beugen::V,upogníti,plygu
1085,biegen::V,zavíjati,plygu
1086,drehen::V,vrtéti,troelli
1087,wenden::V,obrníti,troi
1088,umdrehen::V,zasúkati,troi
1089,heben::V,dvígati,codi
1090,hochheben::V,privzdígniti,dyrchafu
1091,ergreifen::V,zgrábiti,gafael
1092,halten::V,držáti,dal
1093,drücken::V,tiščáti,pwyso
1094,drücken::V,tiščáti,gwasgu
1095,schieben::V,ríniti,gwthio
1096,kratzen::V,práskati,crafu
1097,lecken::V,lízati,llyfu
1098,beißen::V,grísti,cnoi
1099,beißen::V,grísti,brathu
1100,abreißen::V,odtŕgati,tynnu ymaith
1101,abschneiden::V,odrézati,torri
1102,binden::V,vézati,clymu
1103,stecken::V,vtakníti,plannu
1104,brechen::V,lomíti,torri
1105,klopfen::V,tólči,taro
1106,hauen::V,séči,taro
1107,kleben::V,lépiti,gludio
1108,reiben::V,tréti,rhwbio
1109,reiben::V,dŕgniti,rhwbio
1110,streichen::V,namázati,taenu
1111,schleifen::V,brúsiti,hogi
1112,schneiden::V,rézati,torri
1113,rütteln::V,strésti,ysgytio
1114,schütteln::V,majáti,siglo
1115,schütteln::V,majáti,ysgwyd
1116,schwenken::V,obrníti,siglo
1117,schütten::V,sípati,tywallt
1118,füllen::V,napolníti,llenwi
1119,einwickeln::V,zavíti,lapio
1120,tragen::V,nêsti,cludo
1121,schleppen::V,vláčiti,llusgo
1122,ziehen::V,vléči,tynnu
1123,aufbewahren::V,shranjeváti,cadw
1124,werfen::V,lúčati,taflu
1125,fangen::V,ujéti,dal
1126,packen::V,prijéti,cipio
1127,packen::V,prijéti,crafangu
1128,verstecken::V,skríti,celu
1129,verstecken::V,skríti,cuddio
1130,teilen::V,razdelíti,rhannu
1131,schicken::V,pošíljati,anfon
1132,bringen::V,prinêsti,dod â
1133,hinzufügen::V,pristáviti,chwanegu
1134,bekommen::V,dobíti,cael
1135,erhalten::V,prejéti,derbyn
1136,nehmen::V,vzéti,cymryd
1137,wählen::V,izbírati,dewis
1138,auswählen::V,izbráti,dethol
1139,bewahren::V,ohraníti,cadw
1140,behindern::V,ovírati,atal
1141,behindern::V,ovírati,rhwystro
1142,verderben::V,pokváriti,difetha
1143,beschädigen::V,poškodováti,niweidio
1144,zerbrechen::V,razlomíti,torri
1145,zerreißen::V,raztŕgati,rhwygo
1146,zerstören::V,razrúšiti,dinistrio
1147,verbrennen::V,sežgáti,llosgi
1148,geben::V,dáti,rhoi
1149,reichen::V,séči,estyn
1150,reichen::V,molíti,estyn
1151,schenken::V,podáriti,rhoddi
1152,versprechen::V,obljubíti,addo
1153,wünschen::V,vóščiti,dymuno
1154,loben::V,hváliti,canmol
1155,küssen::V,poljubováti,cusanu
1156,wiegen::V,zíbati,siglo
1157,zudecken::V,pokríti,gorchuddio
1158,wecken::V,zbudíti,deffro
1159,zeigen::V,pokázati,dangos
1160,führen::V,vêsti,arwain
1161,lehren::V,učíti,dysgu
1162,unterrichten::V,poučeváti,hyfforddi
1163,aufziehen::V,vzgojíti,dod i fyny
1164,leiten::V,uprávljati,arwain
1165,antreiben::V,goníti,annog
1166,lassen::V,povzročíti,gadael
1167,einladen::V,povábiti,gwahodd
1168,vereinigen::V,zdrúžiti,uno
1169,vereinigen::V,zdrúžiti,cyfuno
1170,besuchen::V,obiskáti,ymweld â
1171,treffen::V,pogodíti,cwrdd
1172,treffen::V,pogodíti,cyfarfod
1173,sich versammeln::V,zbráti se,casglu
1174,sich versammeln::V,zbráti se,cynnull
1175,spielen::V,igráti se,chwarae
1176,singen::V,péti,canu
1177,tanzen::V,plésati,dawnsio
1178,sich trennen::V,ločíti se,ymwahanu
1179,verlassen::V,zapustíti,gadael
1180,retten::V,réšiti,achub
1181,bewachen::V,strážiti,gwarchod
1182,schützen::V,sčítiti,noddi
1183,verteidigen::V,braníti,amddiffyn
1184,sich schlagen::V,têpsti se,ffraeo
1185,sich schlagen::V,têpsti se,terfysgu
1186,schießen::V,stréljati,saethu
1187,siegen::V,zmágati,ennill
1188,ärgern::V,jezíti,cythruddo
1189,ärgern::V,razbúriti,cythruddo
1190,schlagen::V,têpsti,curo
1191,schlagen::V,udáriti,curo
1192,treten::V,teptáti,cicio
1193,stechen::V,ubôsti,pigo
1194,stoßen::V,peháti,gwthio
1195,stoßen::V,drégniti,gwthio
1196,stehlen::V,ukrásti,dwyn
1197,stehlen::V,ukrásti,lladrata
1198,stehlen::V,pokrásti,dwyn
1199,stehlen::V,pokrásti,lladrata
1200,stören::V,motíti,aflonyddu
1201,belästigen::V,nadlegováti,trafferthu
1202,verbergen::V,skríti,cuddio
1203,täuschen::V,slepíti,twyllo
1204,betrügen::V,várati,hocedu
1205,betrügen::V,ogoljufáti,hocedu
1206,töten::V,ubíti,lladd
1207,wohnen::V,prebívati,byw
1208,arbeiten::V,délati,gweithio
1209,sammeln::V,zbráti,casglu
1210,pflücken::V,obráti,casglu
1211,jagen::V,lovíti,hela
1212,fischen::V,ribáriti,pysgota
1213,fassen::V,zajéti,dal
1214,hüten::V,pásti,bugeilio
1215,treiben::V,pogánjati,gyrru
1216,anbinden::V,privézati,clymu
1217,füttern::V,kŕmiti,porthi
1218,melken::V,mólsti,godro
1219,hacken::V,sékati,torri
1220,gießen::V,ulíti,dyfrhau
1221,reifen::V,zoréti,aeddfedu
1222,zubereiten::V,pripráviti,coginio
1223,kochen::V,kúhati,berwi
1224,backen::V,cvréti,pobi
1225,backen::V,cvréti,crasu
1226,braten::V,pêči,ffrio
1227,umrühren::V,preméšati,cyffroi
1228,stricken::V,plêsti,gwau
1229,nähen::V,šívati,gwnïo
1230,färben::V,bárvati,lliwio
1231,reinigen::V,očístiti,glanhau
1232,waschen::V,opráti,golchi
1233,abwischen::V,obrísati,sychu
1234,spülen::V,splakováti,streulio
1235,fegen::V,pométati,ysgubo
1236,kehren::V,mésti,ysgubo
1237,baden::V,kópati se,cael bath
1238,sich waschen::V,umíti se,ymolchi
1239,ausziehen::V,izvléči,tynnu
1240,anziehen::V,obléči,gwisgo
1241,sich anziehen::V,obléči se,ymwisgo
1242,kämmen::V,česáti,cribo
1243,schmücken::V,okrasíti,harddu
1244,schmücken::V,okrasíti,addurno
1245,sagen::V,dejáti,dweud
1246,sprechen::V,govoríti,llefaru
1247,reden::V,rêči,siarad
1248,sich unterhalten::V,razgovárjati se,sgwrsio
1249,fragen::V,vprášati,gofyn
1250,bitten::V,prosíti,gofyn am
1251,erzählen::V,práviti,dweud
1252,mitteilen::V,naznániti,cyfleu
1253,nennen::V,imenováti,enwi
1254,rufen::V,klícati,galw
1255,prahlen::V,baháti se,brolio
1256,prahlen::V,baháti se,ymffrostio
1257,übersetzen::V,prevêsti,cyfieithu
1258,denken::V,mísliti,meddwl
1259,glauben::V,verjéti,credu
1260,glauben::V,verjéti,coelio
1261,bemerken::V,opáziti,sylwi
1262,erkennen::V,spoznáti,adnabod
1263,begreifen::V,pôjmiti,amgyffred
1264,verstehen::V,razuméti,deall
1265,lernen::V,učíti se,dysgu
1266,wissen::V,znáti,gwybod
1267,wissen::V,védeti,gwybod
1268,sich erinnern an::V,spómniti se,cofio
1269,vergessen::V,pozábiti,anghofio
1270,messen::V,mériti,mesur
1271,zählen::V,štéti,cyfrif
1272,rechnen::V,račúnati,cyfrifo
1273,lesen::V,bráti,darllen
1274,lesen::V,čítati,darllen
1275,malen::V,slíkati,peintio
1276,zeichnen::V,rísati,tynnu
1277,schreiben::V,písati,ysgrifennu
1278,besitzen::V,iméti,meddu
1279,kaufen::V,kupíti,prynu
1280,verkaufen::V,prodáti,gwerthu
1281,bezahlen::V,pláčati,talu am
1282,zahlen::V,plačeváti,talu
1283,beherrschen::V,obvládati,rheoli
1284,beherrschen::V,obvládati,llywodraethu
1285,ertragen::V,prenêsti,dioddef
1286,Verstand::N,,meddwl
