,Concept_ID,ka,ka
663,Herbst::N,შემოდგომა,შემოდგომა
664,Winter::N,ზამთარი,ზამთარი
665,Januar::N,იანვარი,იანვარი
666,Februar::N,თებერვალი,თებერვალი
667,März::N,მარტი,მარტი
668,April::N,აპრილი,აპრილი
669,Mai::N,მაისი,მაისი
670,Juni::N,ივნისი,ივნისი
671,Juli::N,ივლისი,ივლისი
672,August::N,აგვისტო,აგვისტო
673,September::N,სექტემბერი,სექტემბერი
674,Oktober::N,ოქტომბერი,ოქტომბერი
675,November::N,ნოემბერი,ნოემბერი
676,Dezember::N,დეკემბერი,დეკემბერი
677,Montag::N,ორშაბათი,ორშაბათი
678,Dienstag::N,სამშაბათი,სამშაბათი
679,Mittwoch::N,ოთხშაბათი,ოთხშაბათი
680,Donnerstag::N,ხუთშაბათი,ხუთშაბათი
681,Freitag::N,პარასკევი,პარასკევი
682,Samstag::N,შაბათი,შაბათი
683,Sonntag::N,კვირა,კვირა
684,groß::A,დიდი,დიდი
685,klein::A,მცირე,მცირე
686,klein::A,მცირე,პატარა
687,klein::A,პატარა,მცირე
688,klein::A,პატარა,პატარა
689,lang::A,გრძელი,გრძელი
690,kurz::A,მოკლე,მოკლე
691,breit::A,ფართო,ფართო
692,breit::A,ფართო,განიერი
693,breit::A,განიერი,ფართო
694,breit::A,განიერი,განიერი
695,schmal::A,ვიწრო,ვიწრო
696,schmal::A,ვიწრო,წვრილი
697,schmal::A,წვრილი,ვიწრო
698,schmal::A,წვრილი,წვრილი
699,dicht::A,მჭიდრო,მჭიდრო
700,dick[Gegenstand]::A,სქელი,სქელი
701,dünn::A,წვრილი,წვრილი
702,fein::A,თხელი,თხელი
703,fest::A,მყარი,მყარი
704,flach::A,ბრტყელი,ბრტყელი
705,glatt::A,გლუ,გლუ
706,hart::A,მაგარი,მაგარი
707,weich::A,რბილი,რბილი
708,rund::A,მრგვალი,მრგვალი
709,spitz::A,წვეტიანი,წვეტიანი
710,scharf::A,მჭრელი,მჭრელი
711,stumpf::A,ბლაგვი,ბლაგვი
712,schwer::A,მძიმე,მძიმე
713,schön::A,ლამაზი,ლამაზი
714,heiß::A,ცხელი,ცხელი
715,warm::A,თბილი,თბილი
716,kalt::A,ცივი,ცივი
717,kühl::A,გრილი,გრილი
718,frisch::A,სუფთა,სუფთა
719,feucht::A,ნოტიო,ნოტიო
720,nass::A,სველი,სველი
721,trocken::A,მშრალი,მშრალი
722,voll::A,სავსე,სავსე
723,leer::A,ცარიელი,ცარიელი
724,offen::A,ღია,ღია
725,offen::A,ღია,გაშლილი
726,offen::A,გაშლილი,ღია
727,offen::A,გაშლილი,გაშლილი
728,geschlossen::A,დახურული,დახურული
729,sauber::A,სუფთა,სუფთა
730,sauber::A,სუფთა,წმინდა
731,sauber::A,წმინდა,სუფთა
732,sauber::A,წმინდა,წმინდა
733,schmutzig::A,ტალახიანი,ტალახიანი
734,roh::A,უმი,უმი
735,reif::A,მწიფე,მწიფე
736,lecker::A,გემრიელი,გემრიელი
737,süß::A,ტკბილი,ტკბილი
738,bitter::A,მწარე,მწარე
739,sauer::A,მჟავე,მჟავე
740,hell::A,ნათელი,ნათელი
741,dunkel::A,ბნელი,ბნელი
742,schwarz::A,შავი,შავი
743,weiß::A,თეთრი,თეთრი
744,rot::A,წითელი,წითელი
745,gelb::A,ყვითელი,ყვითელი
746,blau::A,ლურჯი,ლურჯი
747,blau::A,ლურჯი,ცისფერი
748,blau::A,ცისფერი,ლურჯი
749,blau::A,ცისფერი,ცისფერი
750,grün::A,მწვანე,მწვანე
751,grau::A,რუხი,რუხი
752,grau::A,რუხი,ნაცრისფერი
753,grau::A,ნაცრისფერი,რუხი
754,grau::A,ნაცრისფერი,ნაცრისფერი
755,bunt::A,ჭრელი,ჭრელი
756,bunt::A,ჭრელი,ფერადი
757,bunt::A,ფერადი,ჭრელი
758,bunt::A,ფერადი,ფერადი
759,billig::A,იაფი,იაფი
760,teuer::A,ძვირი,ძვირი
761,wertvoll::A,ღირსიანი,ღირსიანი
762,blind::A,ბრმა,ბრმა
763,taub::A,ყრუ,ყრუ
764,kräftig::A,ძალავანი,ძალავანი
765,stark::A,ძლიერი,ძლიერი
766,stark::A,ძლიერი,ღონიერი
767,stark::A,ღონიერი,ძლიერი
768,stark::A,ღონიერი,ღონიერი
769,schwach::A,სუსტი,სუსტი
770,fett::A,სქელი,სქელი
771,schlank::A,გამხდარი,გამხდარი
772,hübsch::A,ეშხიანი,ეშხიანი
773,hübsch::A,ეშხიანი,მშვენიერი
774,hübsch::A,მშვენიერი,ეშხიანი
775,hübsch::A,მშვენიერი,მშვენიერი
776,böse::A,ავი,ავი
777,böse::A,ავი,ბოროტი
778,böse::A,ბოროტი,ავი
779,böse::A,ბოროტი,ბოროტი
780,dumm::A,ბოთე,ბოთე
781,dumm::A,ბოთე,სულელი
782,dumm::A,სულელი,ბოთე
783,dumm::A,სულელი,სულელი
784,faul::A,ზანტი,ზანტი
785,faul::A,ზანტი,ზარმაცი
786,faul::A,ზარმაცი,ზანტი
787,faul::A,ზარმაცი,ზარმაცი
788,fleißig::A,ბეჯითი,ბეჯითი
789,fleißig::A,ბეჯითი,მუყაითი
790,fleißig::A,მუყაითი,ბეჯითი
791,fleißig::A,მუყაითი,მუყაითი
792,geizig::A,ძუნწი,ძუნწი
793,klug::A,ჭკვიანი,ჭკვიანი
794,geschickt::A,მარჯვე,მარჯვე
795,geschickt::A,მარჯვე,გაწაფული
796,geschickt::A,გაწაფული,მარჯვე
797,geschickt::A,გაწაფული,გაწაფული
798,lieb::A,სატრფიალო,სატრფიალო
799,lustig::A,მხიარული,მხიარული
800,sanft::A,ალერსიანი,ალერსიანი
801,sanft::A,ალერსიანი,გრძნობიერი
802,sanft::A,გრძნობიერი,ალერსიანი
803,sanft::A,გრძნობიერი,გრძნობიერი
804,hungrig::A,მშიერი,მშიერი
805,krank::A,სნეული,სნეული
806,krank::A,სნეული,ავადმყოფი
807,krank::A,ავადმყოფი,სნეული
808,krank::A,ავადმყოფი,ავადმყოფი
809,nackt::A,ტიტველი,ტიტველი
810,traurig::A,მწუხარე,მწუხარე
811,traurig::A,მწუხარე,სევდიანი
812,traurig::A,სევდიანი,მწუხარე
813,traurig::A,სევდიანი,სევდიანი
814,lebendig::A,ცოცხალი,ცოცხალი
815,gut::A,კარგი,კარგი
816,schlecht::A,უხეირო,უხეირო
817,richtig::A,ნამდვილი,ნამდვილი
818,schlimm::A,ცუდი,ცუდი
819,wahr::A,სწორი,სწორი
820,wahr::A,სწორი,ჭეშმარიტი
821,wahr::A,ჭეშმარიტი,სწორი
822,wahr::A,ჭეშმარიტი,ჭეშმარიტი
823,alt::A,ძველი,ძველი
824,neu::A,ახალი,ახალი
825,ehemalig::A,ყოფილი,ყოფილი
826,alt[Lebewesen]::A,ბებერი,ბებერი
827,jung::A,ნორჩი,ნორჩი
828,jung::A,ნორჩი,ახალგაზრდა
829,jung::A,ახალგაზრდა,ნორჩი
830,jung::A,ახალგაზრდა,ახალგაზრდა
831,arm::A,ღარიბი,ღარიბი
832,reich::A,მდიდარი,მდიდარი
833,bekannt::A,ცნობილი,ცნობილი
834,berühmt::A,გამოჩენილი,გამოჩენილი
835,fremd::A,უცხო,უცხო
836,fremd::A,უცხო,გარეშე
837,fremd::A,გარეშე,უცხო
838,fremd::A,გარეშე,გარეშე
839,verschieden::A,სხვაგვარი,სხვაგვარი
840,nah::A,ახლო,ახლო
841,fern::A,შორი,შორი
842,fern::A,შორი,შორეული
843,fern::A,შორეული,შორი
844,fern::A,შორეული,შორეული
845,linker::A,მარცხენა,მარცხენა
846,rechter::A,მარჯვენა,მარჯვენა
847,anderer::A,სხვა,სხვა
848,erster::A,პირველი,პირველი
849,zweiter::A,მეორე,მეორე
850,dritter::A,მესამე,მესამე
851,letzter::A,ბოლო,ბოლო
852,letzter::A,ბოლო,უკანასკნელი
853,letzter::A,უკანასკნელი,ბოლო
854,letzter::A,უკანასკნელი,უკანასკნელი
855,allein::ADV,მარტო,მარტო
856,auf einmal::ADV,ერთდროულად,ერთდროულად
857,zusammen::ADV,ერთად,ერთად
858,lange::ADV,დიდხანს,დიდხანს
859,plötzlich::ADV,მოულოდნელად,მოულოდნელად
860,sofort::ADV,ახლავე,ახლავე
861,später::ADV,მოგვიანებით,მოგვიანებით
862,jetzt::ADV,ახლა,ახლა
863,heute::ADV,დღეს,დღეს
864,morgen::ADV,ხვალ,ხვალ
865,bald::ADV,მალე,მალე
866,dann::ADV,მერე,მერე
867,gestern::ADV,გუშინ,გუშინ
868,einst::ADV,ოდესღაც,ოდესღაც
869,damals::ADV,მაშინ,მაშინ
870,danach::ADV,მერმე,მერმე
871,danach::ADV,მერმე,შემდეგ
872,danach::ADV,შემდეგ,მერმე
873,danach::ADV,შემდეგ,შემდეგ
874,vorher::ADV,ადრე,ადრე
875,vorher::ADV,ადრე,წინათ
876,vorher::ADV,წინათ,ადრე
877,vorher::ADV,წინათ,წინათ
878,zuerst::ADV,ჯერ,ჯერ
879,einmal::ADV,ერთხელ,ერთხელ
880,manchmal::ADV,ხან,ხან
881,manchmal::ADV,ხან,ზოგჯერ
882,manchmal::ADV,ზოგჯერ,ხან
883,manchmal::ADV,ზოგჯერ,ზოგჯერ
884,oft::ADV,ხშირად,ხშირად
885,immer::ADV,მუდამ,მუდამ
886,immer::ADV,მუდამ,ყოველთვის
887,immer::ADV,ყოველთვის,მუდამ
888,immer::ADV,ყოველთვის,ყოველთვის
889,niemals::ADV,არასდროს,არასდროს
890,hier::ADV,აქ,აქ
891,hierhin::ADV,აქეთ,აქეთ
892,von hier::ADV,აქედან,აქედან
893,dort::ADV,იქ,იქ
894,dorthin::ADV,იქით,იქით
895,geradeaus::ADV,პირდაპირ,პირდაპირ
896,vorwärts::ADV,წინ,წინ
897,rückwärts::ADV,უკან,უკან
898,zurück::ADV,უკანვე,უკანვე
899,unten::ADV,დაბლა,დაბლა
900,unten::ADV,დაბლა,ქვევით
901,unten::ADV,ქვევით,დაბლა
902,unten::ADV,ქვევით,ქვევით
903,hinab::ADV,ძირს,ძირს
904,oben::ADV,ზემოთ,ზემოთ
905,hinauf::ADV,ზევით,ზევით
906,überall::ADV,ყველგან,ყველგან
907,nicht::ADV,არ,არ
908,ein wenig::ADV,ცოტა,ცოტა
909,kaum::ADV,ძლივს,ძლივს
910,sehr::ADV,მეტად,მეტად
911,sehr::ADV,მეტად,ძალიან
912,sehr::ADV,ძალიან,მეტად
913,sehr::ADV,ძალიან,ძალიან
914,so::ADV,ისე,ისე
915,noch::ADV,ჯერ,ჯერ
916,nur::ADV,მხოლოდ,მხოლოდ
917,schon::ADV,უკვე,უკვე
918,wieder::ADV,ისევ,ისევ
919,wieder::ADV,ისევ,კიდევ
920,wieder::ADV,კიდევ,ისევ
921,wieder::ADV,კიდევ,კიდევ
922,vergebens::ADV,ამაოდ,ამაოდ
923,vergebens::ADV,ამაოდ,ტყუილად
924,vergebens::ADV,ტყუილად,ამაოდ
925,vergebens::ADV,ტყუილად,ტყუილად
926,vor::PRP,წინ,წინ
927,hinter::PRP,უკან,უკან
928,hinter::PRP,უკან,მიღმა
929,hinter::PRP,მიღმა,უკან
930,hinter::PRP,მიღმა,მიღმა
931,unter::PRP,ქვეშ,ქვეშ
932,unter::PRP,ქვეშ,ქვევით
933,unter::PRP,ქვევით,ქვეშ
934,unter::PRP,ქვევით,ქვევით
935,durch::PRP,გავლით,გავლით
936,neben::PRP,გვერდით,გვერდით
937,zwischen::PRP,შუა,შუა
938,zwischen::PRP,შუა,შორის
939,zwischen::PRP,შორის,შუა
940,zwischen::PRP,შორის,შორის
941,wegen::PRP,გამო,გამო
942,wegen::PRP,გამო,შედეგად
943,wegen::PRP,შედეგად,გამო
944,wegen::PRP,შედეგად,შედეგად
945,dies::PRN,ეს,ეს
946,das::PRN,ეგ,ეგ
947,alles::PRN,ყველაფერი,ყველაფერი
948,ich::PRN,მე,მე
949,du::PRN,შენ,შენ
950,er::PRN,ის,ის
951,er::PRN,ის,იგი
952,er::PRN,იგი,ის
953,er::PRN,იგი,იგი
954,wir::PRN,ჩვენ,ჩვენ
955,ihr::PRN,თქვენ,თქვენ
956,sie::PRN,ისინი,ისინი
957,was::FPRN,რა,რა
958,wer::FPRN,ვინ,ვინ
959,wo::FADV,სად,სად
960,wohin::FADV,საით,საით
961,wie::FADV,როგორ,როგორ
962,warum::FADV,რაზე,რაზე
963,warum::FADV,რაზე,რატომ
964,warum::FADV,რატომ,რაზე
965,warum::FADV,რატომ,რატომ
966,wieviel::FNUM,რამდენი,რამდენი
967,eins::NUM,ერთი,ერთი
968,zwei::NUM,ორი,ორი
969,drei::NUM,სამი,სამი
970,vier::NUM,ოთხი,ოთხი
971,fünf::NUM,ხუთი,ხუთი
972,sechs::NUM,ექვსი,ექვსი
973,sieben::NUM,შვიდი,შვიდი
974,acht::NUM,რვა,რვა
975,neun::NUM,ცხრა,ცხრა
976,zehn::NUM,ათი,ათი
977,elf::NUM,თერთმეტი,თერთმეტი
978,zwölf::NUM,თორმეტი,თორმეტი
979,zwanzig::NUM,ოცი,ოცი
980,dreißig::NUM,ოცდაათი,ოცდაათი
981,vierzig::NUM,ორმოცი,ორმოცი
982,fünfzig::NUM,ორმოცდაათი,ორმოცდაათი
983,sechzig::NUM,სამოცი,სამოცი
984,siebzig::NUM,სამოცდაათი,სამოცდაათი
985,achtzig::NUM,ოთხმოცი,ოთხმოცი
986,neunzig::NUM,ოთხმოცდაათი,ოთხმოცდაათი
987,hundert::NUM,ასი,ასი
988,tausend::NUM,ათასი,ათასი
989,und::CNJ,და,და
990,oder::CNJ,ან,ან
991,stehen::V,დგას,დგას
992,sitzen::V,ზის,ზის
993,liegen::V,აწევს,აწევს
994,hängen::V,კიდია,კიდია
995,werden::V,გახდება,გახდება
996,passieren::V,მოხდება,მოხდება
997,beginnen::V,იწყება,იწყება
998,enden::V,გათავდება,გათავდება
999,wechseln::V,იცვლება,იცვლება
1000,aufgehen[Sonne]::V,ამოდის,ამოდის
1001,untergehen[Sonne]::V,ჩადის,ჩადის
1002,scheinen[Sonne]::V,ანათებს,ანათებს
1003,donnern::V,ქუხს,ქუხს
1004,wehen::V,ქრის,ქრის
1005,wehen::V,ქრის,დაუბერავს
1006,wehen::V,დაუბერავს,ქრის
1007,wehen::V,დაუბერავს,დაუბერავს
1008,strömen::V,იღვრება,იღვრება
1009,fließen::V,დის,დის
1010,fließen::V,დის,მიედინება
1011,fließen::V,მიედინება,დის
1012,fließen::V,მიედინება,მიედინება
1013,sich drehen::V,ტრიალებს,ტრიალებს
1014,schwanken::V,ირხევა,ირხევა
1015,schwingen::V,ირხევა,ირხევა
1016,fallen::V,დავარდება,დავარდება
1017,brennen::V,იწვის,იწვის
1018,rauchen::V,ბოლავს,ბოლავს
1019,rauchen::V,ბოლავს,აბოლებს
1020,rauchen::V,აბოლებს,ბოლავს
1021,rauchen::V,აბოლებს,აბოლებს
1022,regnen::V,წვიმს,წვიმს
1023,gefrieren::V,იყინება,იყინება
1024,tauen::V,დნება,დნება
1025,schmelzen::V,დნება,დნება
1026,trocknen::V,გაშრება,გაშრება
1027,sieden::V,დუღს,დუღს
1028,faulen::V,ლპება,ლპება
1029,verfaulen::V,ლპება,ლპება
1030,reißen::V,დაიხევა,დაიხევა
1031,versinken::V,ეფლობა,ეფლობა
1032,versinken::V,ეფლობა,ჩაიძირება
1033,versinken::V,ჩაიძირება,ეფლობა
1034,versinken::V,ჩაიძირება,ჩაიძირება
1035,vergehen::V,გადის,გადის
1036,erscheinen::V,გამოჩნდება,გამოჩნდება
1037,verschwinden::V,გააქრება,გააქრება
1038,verschwinden::V,გააქრება,დაიკარგება
1039,verschwinden::V,დაიკარგება,გააქრება
1040,verschwinden::V,დაიკარგება,დაიკარგება
1041,sinken::V,დაიწევს,დაიწევს
1042,abnehmen::V,შემცირდება,შემცირდება
1043,zunehmen::V,გასუქდება,გასუქდება
1044,steigen::V,მოიმატებს,მოიმატებს
1045,wachsen::V,იზრდება,იზრდება
1046,wachsen::V,იზრდება,მრავლდება
1047,wachsen::V,მრავლდება,იზრდება
1048,wachsen::V,მრავლდება,მრავლდება
1049,glänzen::V,ბრწყინავს,ბრწყინავს
1050,funkeln::V,კაშკაშებს,კაშკაშებს
1051,lärmen::V,ხმაურობს,ხმაურობს
1052,läuten::V,დარეკავს,დარეკავს
1053,klingeln::V,დარეკავს,დარეკავს
1054,klirren::V,დააწკარუნებს,დააწკარუნებს
1055,brausen::V,ბობოქრობს,ბობოქრობს
1056,rauschen::V,შრიალებს,შრიალებს
1057,klingen::V,ხმას გამოსცემს,ხმას გამოსცემს
1058,bellen::V,უყეფს,უყეფს
1059,heulen::V,ღმუის,ღმუის
1060,blasen::V,დაუბერავს,დაუბერავს
1061,pfeifen::V,უსტვენს,უსტვენს
1062,schreien::V,ყვირის,ყვირის
1063,stöhnen::V,კვნესის,კვნესის
1064,zittern::V,აძაგძაგებს,აძაგძაგებს
1065,leben::V,ცოცხლობს,ცოცხლობს
1066,geboren werden::V,იშვება,იშვება
1067,geboren werden::V,იშვება,იბადება
1068,geboren werden::V,იბადება,იშვება
1069,geboren werden::V,იბადება,იბადება
1070,atmen::V,სუნთქავს,სუნთქავს
1071,trinken::V,სვამს,სვამს
1072,trinken::V,სვამს,დალევს
1073,trinken::V,დალევს,სვამს
1074,trinken::V,დალევს,დალევს
1075,essen::V,შეჭამს,შეჭამს
1076,schlucken::V,ყლაპავს,ყლაპავს
1077,müde werden::V,დაიქანცება,დაიქანცება
1078,einschlafen::V,დაიძინებს,დაიძინებს
1079,schlafen::V,სძინავს,სძინავს
1080,aufwachen::V,გაიღვიძებს,გაიღვიძებს
1081,aufstehen::V,ადგება,ადგება
1082,sich erholen::V,დაისვენებს,დაისვენებს
1083,krank werden::V,ავად გახდება,ავად გახდება
1084,krank sein::V,ავადმყოფობს,ავადმყოფობს
1085,schmerzen::V,სტკივა,სტკივა
1086,husten::V,ახველებს,ახველებს
1087,genesen::V,მორჩება,მორჩება
1088,sterben::V,კვდება,კვდება
1089,umkommen::V,დაიღუპება,დაიღუპება
1090,sich bewegen::V,იძვრის,იძვრის
1091,sich bewegen::V,იძვრის,მოძრაობს
1092,sich bewegen::V,მოძრაობს,იძვრის
1093,sich bewegen::V,მოძრაობს,მოძრაობს
1094,sich rühren::V,გაინძრევა,გაინძრევა
1095,sich erheben::V,ადგება,ადგება
1096,sich setzen::V,დაჯდება,დაჯდება
1097,hinfallen::V,დაეცემა,დაეცემა
1098,laufen::V,დადის,დადის
1099,schreiten::V,აბიჯებს,აბიჯებს
1100,spazierengehen::V,დასეირნობს,დასეირნობს
1101,eilen::V,მიიჩქარის,მიიჩქარის
1102,sich beeilen::V,აჩქარდება,აჩქარდება
1103,sausen::V,მიქრის,მიქრის
1104,rennen::V,დარბის,დარბის
1105,springen::V,ხტის,ხტის
1106,klettern::V,ძვრება,ძვრება
1107,schaukeln::V,ქანაობს,ქანაობს
1108,kriechen::V,დაბობღავს,დაბობღავს
1109,schwimmen::V,ცურავს,ცურავს
1110,tauchen::V,ჩაიძირება,ჩაიძირება
1111,rudern::V,ნიჩაბს უსვამს,ნიჩაბს უსვამს
1112,fahren::V,დადის,დადის
1113,fahren::V,დადის,მგზავრობს
1114,fahren::V,მგზავრობს,დადის
1115,fahren::V,მგზავრობს,მგზავრობს
1116,fliegen::V,იფრენს,იფრენს
1117,fliegen::V,იფრენს,გაფრინდება
1118,fliegen::V,გაფრინდება,იფრენს
1119,fliegen::V,გაფრინდება,გაფრინდება
1120,gehen::V,მიდის,მიდის
1121,weggehen::V,წამოდის,წამოდის
1122,abfahren::V,მიემგზავრება,მიემგზავრება
1123,anhalten::V,ჩერდება,ჩერდება
1124,hineingehen::V,შედის,შედის
1125,eintreten::V,შედის,შედის
1126,kommen::V,მოდის,მოდის
1127,ankommen::V,ჩადის,ჩადის
1128,zurückkommen::V,დაბრუნდება,დაბრუნდება
1129,bleiben::V,დარჩება,დარჩება
1130,warten::V,ელოდება,ელოდება
1131,erwarten::V,ელის,ელის
1132,erwarten::V,ელის,დაიცდის
1133,erwarten::V,დაიცდის,ელის
1134,erwarten::V,დაიცდის,დაიცდის
1135,suchen::V,ეძებს,ეძებს
1136,suchen::V,ეძებს,მოძებნის
1137,suchen::V,მოძებნის,ეძებს
1138,suchen::V,მოძებნის,მოძებნის
1139,finden::V,მიაგნებს,მიაგნებს
1140,finden::V,მიაგნებს,გამოძებნის
1141,finden::V,გამოძებნის,მიაგნებს
1142,finden::V,გამოძებნის,გამოძებნის
1143,versuchen::V,ცდის,ცდის
1144,versuchen::V,ცდის,ცდილობს
1145,versuchen::V,ცდილობს,ცდის
1146,versuchen::V,ცდილობს,ცდილობს
1147,vorbereiten::V,მოამზადებს,მოამზადებს
1148,lieben::V,უყვარს,უყვარს
1149,mögen::V,ეტრფის,ეტრფის
1150,lachen::V,იცინის,იცინის
1151,rühren::V,გულს აუჩუყებს,გულს აუჩუყებს
1152,weinen::V,ტირის,ტირის
1153,schimpfen::V,შეიგინება,შეიგინება
1154,sich ärgern::V,გაბრაზობს,გაბრაზობს
1155,sich fürchten::V,შიშობს,შიშობს
1156,fürchten::V,ფრთხილობს,ფრთხილობს
1157,fliehen::V,გაიქცევა,გაიქცევა
1158,flüchten::V,გაიქცევა,გაიქცევა
1159,sehen::V,ხედავს,ხედავს
1160,anschauen::V,ნახავს,ნახავს
1161,ansehen::V,უყურებს,უყურებს
1162,hören::V,ისმენს,ისმენს
1163,zuhören::V,მოისმენს,მოისმენს
1164,probieren::V,გასინჯავს,გასინჯავს
1165,riechen::V,ყნოსავს,ყნოსავს
1166,fühlen::V,გრძნობს,გრძნობს
1167,scheinen::V,ეჩვენება,ეჩვენება
1168,zu sehen sein::V,მოჩანს,მოჩანს
1169,vernehmen::V,გაიგებს,გაიგებს
1170,frieren::V,იყინება,იყინება
1171,tun::V,აკეთებს,აკეთებს
1172,können::V,შეიძლება,შეიძლება
1173,wollen::V,უნდა,უნდა
1174,anfangen::V,დაიწყებს,დაიწყებს
1175,beenden::V,ამთავრებს,ამთავრებს
1176,aufhören::V,შეწყვეტს,შეწყვეტს
1177,gelingen::V,მოახერხებს,მოახერხებს
1178,geraten::V,გამოდის,გამოდის
1179,öffnen::V,გახსნის,გახსნის
1180,schließen::V,ხურავს,ხურავს
1181,schließen::V,ხურავს,დაკეტავს
1182,schließen::V,დაკეტავს,ხურავს
1183,schließen::V,დაკეტავს,დაკეტავს
1184,stellen::V,დადგამს,დადგამს
1185,setzen::V,დასვამს,დასვამს
1186,legen::V,დადებს,დადებს
1187,berühren::V,შეახებს,შეახებს
1188,berühren::V,შეახებს,მიაკარებს
1189,berühren::V,მიაკარებს,შეახებს
1190,berühren::V,მიაკარებს,მიაკარებს
1191,verbinden::V,შეაერთებს,შეაერთებს
1192,bedecken::V,გადააფარებს,გადააფარებს
1193,aufhängen::V,დაკიდებს,დაკიდებს
1194,anzünden::V,დაანთებს,დაანთებს
1195,anzünden::V,დაანთებს,მოუკიდებს
1196,anzünden::V,მოუკიდებს,დაანთებს
1197,anzünden::V,მოუკიდებს,მოუკიდებს
1198,aufheben::V,აიღებს,აიღებს
1199,aufheben::V,აიღებს,აიყვანს
1200,aufheben::V,აიყვანს,აიღებს
1201,aufheben::V,აიყვანს,აიყვანს
1202,zurücklassen::V,დატოვებს,დატოვებს
1203,verlieren::V,დაკარგავს,დაკარგავს
1204,fallen lassen::V,გაუვარდება,გაუვარდება
1205,machen::V,გააკეთებს,გააკეთებს
1206,machen::V,გააკეთებს,გამოიწვევს
1207,machen::V,გამოიწვევს,გააკეთებს
1208,machen::V,გამოიწვევს,გამოიწვევს
1209,herstellen::V,დაამზადებს,დაამზადებს
1210,bauen::V,ააშენებს,ააშენებს
1211,reparieren::V,შეაკეთებს,შეაკეთებს
1212,reparieren::V,შეაკეთებს,გაარემონტებს
1213,reparieren::V,გაარემონტებს,შეაკეთებს
1214,reparieren::V,გაარემონტებს,გაარემონტებს
1215,verbessern::V,გამოაკეთებს,გამოაკეთებს
1216,verbessern::V,გამოაკეთებს,გააუმჯობესებს
1217,verbessern::V,გააუმჯობესებს,გამოაკეთებს
1218,verbessern::V,გააუმჯობესებს,გააუმჯობესებს
1219,ändern::V,შეცვლის,შეცვლის
1220,graben::V,თხრის,თხრის
1221,beugen::V,ხრის,ხრის
1222,biegen::V,გაღუნავს,გაღუნავს
1223,drehen::V,ატრიალებს,ატრიალებს
1224,wenden::V,მოაბრუნებს,მოაბრუნებს
1225,umdrehen::V,შეატრიალებს,შეატრიალებს
1226,heben::V,ასწევს,ასწევს
1227,hochheben::V,აიყვანს,აიყვანს
1228,ergreifen::V,სტაცებს,სტაცებს
1229,halten::V,უჭირავს,უჭირავს
1230,drücken::V,დააწვება,დააწვება
1231,schieben::V,მისწევს,მისწევს
1232,kratzen::V,მოფხანს,მოფხანს
1233,lecken::V,ლოკავს,ლოკავს
1234,beißen::V,უკბენს,უკბენს
1235,abreißen::V,გლეჯს,გლეჯს
1236,abreißen::V,გლეჯს,მოწყვეტს
1237,abreißen::V,მოწყვეტს,გლეჯს
1238,abreißen::V,მოწყვეტს,მოწყვეტს
1239,abschneiden::V,გაჭრის,გაჭრის
1240,binden::V,შეკრავს,შეკრავს
1241,binden::V,შეკრავს,გადააბამს
1242,binden::V,გადააბამს,შეკრავს
1243,binden::V,გადააბამს,გადააბამს
1244,stecken::V,ჩაასობს,ჩაასობს
1245,brechen::V,მოიტეხს,მოიტეხს
1246,klopfen::V,აკაკუნებს,აკაკუნებს
1247,hauen::V,ლეწავს,ლეწავს
1248,kleben::V,წებავს,წებავს
1249,kleben::V,წებავს,დააწებებს
1250,kleben::V,დააწებებს,წებავს
1251,kleben::V,დააწებებს,დააწებებს
1252,reiben::V,დაზელს,დაზელს
1253,streichen::V,უსვამს,უსვამს
1254,schleifen::V,ლესავს,ლესავს
1255,schneiden::V,გაჭრის,გაჭრის
1256,rütteln::V,არხევს,არხევს
1257,schütteln::V,არყევს,არყევს
1258,schütteln::V,არყევს,ანძრევს
1259,schütteln::V,ანძრევს,არყევს
1260,schütteln::V,ანძრევს,ანძრევს
1261,schwenken::V,აქნევს,აქნევს
1262,schütten::V,ღვრის,ღვრის
1263,schütten::V,ღვრის,დააქცევს
1264,schütten::V,დააქცევს,ღვრის
1265,schütten::V,დააქცევს,დააქცევს
1266,füllen::V,გაავსებს,გაავსებს
1267,einwickeln::V,შეახვევს,შეახვევს
1268,tragen::V,მიიტანს,მიიტანს
1269,schleppen::V,მიათრევს,მიათრევს
1270,ziehen::V,წევს,წევს
1271,ziehen::V,წევს,ათრევს
1272,ziehen::V,ათრევს,წევს
1273,ziehen::V,ათრევს,ათრევს
1274,aufbewahren::V,შეინახავს,შეინახავს
1275,werfen::V,ისვრის,ისვრის
1276,fangen::V,დაიჭერს,დაიჭერს
1277,packen::V,სტაცებს,სტაცებს
1278,verstecken::V,მალავს,მალავს
1279,teilen::V,დაყოფს,დაყოფს
1280,schicken::V,გაგზავნის,გაგზავნის
1281,bringen::V,მოიტანს,მოიტანს
1282,hinzufügen::V,დაამატებს,დაამატებს
1283,bekommen::V,ამოიღებს,ამოიღებს
1284,erhalten::V,იღებს,იღებს
1285,nehmen::V,აიღებს,აიღებს
1286,wählen::V,გადაარჩევს,გადაარჩევს
1287,auswählen::V,ამოარჩევს,ამოარჩევს
1288,bewahren::V,ინარჩუნებს,ინარჩუნებს
1289,behindern::V,აბრკოლებს,აბრკოლებს
1290,behindern::V,აბრკოლებს,გააძნელებს
1291,behindern::V,გააძნელებს,აბრკოლებს
1292,behindern::V,გააძნელებს,გააძნელებს
1293,verderben::V,გააფუჭებს,გააფუჭებს
