,Concept_ID,kn,hr
576,Herbst::N,ಶರತ್ಕಾಲ,jesen
577,Winter::N,ಚಳಿಗಾಲ,zima
578,Januar::N,ನಾಲ್ಚಳಿ,januar
579,Januar::N,ನಾಲ್ಚಳಿ,siječanj
580,Februar::N,ಅಯ್ಚಳಿ,veljača
581,Februar::N,ಅಯ್ಚಳಿ,februar
582,März::N,ಮೊಬ್ಬೇಸಿಗೆ,mart
583,März::N,ಮೊಬ್ಬೇಸಿಗೆ,ožujak
584,April::N,ಇಬ್ಬೇಸಿಗೆ,april
585,April::N,ಇಬ್ಬೇಸಿಗೆ,travanj
586,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,maj
587,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,svibanj
588,Juni::N,ಮೊಮ್ಮಳೆ,juni
589,Juni::N,ಮೊಮ್ಮಳೆ,lipanj
590,Juli::N,ಇಮ್ಮಳೆ,juli
591,Juli::N,ಇಮ್ಮಳೆ,srpanj
592,August::N,ಮುಮ್ಮಳೆ,august
593,August::N,ಮುಮ್ಮಳೆ,kolovoz
594,September::N,ನಾಲ್ಮಳೆ,rujan
595,September::N,ನಾಲ್ಮಳೆ,septembar
596,Oktober::N,ಮೊಚ್ಚಳಿ,oktobar
597,Oktober::N,ಮೊಚ್ಚಳಿ,listopad
598,November::N,ಇಚ್ಚಳಿ,studeni
599,November::N,ಇಚ್ಚಳಿ,novembar
600,Dezember::N,ಮುಚ್ಚಳಿ,prosinac
601,Montag::N,ಸೋಮುವಾರ,ponedjeljak
602,Montag::N,ಸೋಮುವಾರ,ponedjeljnik
603,Dienstag::N,ಮಂಗಳವಾರ,utorak
604,Dienstag::N,ಮಂಗಳವಾರ,utornik
605,Mittwoch::N,ಬುಧವಾರ,srijeda
606,Donnerstag::N,ಗುರುವಾರ,četvrtak
607,Freitag::N,ಶುಕ್ರವಾರ,petak
608,Samstag::N,ಶನಿವಾರ,subota
609,Sonntag::N,ಭಾನುವಾರ,nedjelja
610,groß::A,ದೊಡ್ಡ,velik
611,klein::A,ಪುಟ್ಟ,mali
612,klein::A,ಪುಟ್ಟ,malen
613,lang::A,ದೀರ್ಘ,dug
614,lang::A,ದೀರ್ಘ,dugačak
615,kurz::A,ಚಕ್ಕ,kratak
616,breit::A,ಅಗಲವಾದ,širok
617,schmal::A,ಇಕ್ಕಟ್ಟಾದ,uski
618,schmal::A,ಇಕ್ಕಟ್ಟಾದ,uzak
619,dicht::A,ದಟ್ಟ,gust
620,dick[Gegenstand]::A,ದಟ್ಟ,debeo
621,dünn::A,ತೆಳು,tanak
622,fein::A,ಕೋಮಲ,fin
623,fein::A,ಕೋಮಲ,tanak
624,fest::A,ಘನ,čvrst
625,flach::A,ಚಪ್ಪಟೆ,ravan
626,flach::A,ಚಪ್ಪಟೆ,plosnat
627,glatt::A,ನಯ,gladak
628,hart::A,ಗಟ್ಟಿ,tvrd
629,weich::A,ಮೃದುವಾದ,mek
630,weich::A,ಮೃದುವಾದ,mekan
631,rund::A,ವರ್ತುಳ,okrugao
632,spitz::A,ಮೊನಚಾದ,oštar
633,spitz::A,ಮೊನಚಾದ,šiljast
634,scharf::A,ತೀಕ್ಷ್ಣ,oštar
635,scharf::A,ತೀಕ್ಷ್ಣ,bridak
636,stumpf::A,ಮೊಂಡು,tup
637,schwer::A,ಭಾರಿ,težak
638,schön::A,ಸುಂದರ,krasan
639,heiß::A,ಬಿಸಿ,vruć
640,warm::A,ಬಿಸಿ,topao
641,kalt::A,ತಣ್ಣನೆಯ,hladan
642,kühl::A,ತಂಪಾದ,hladan
643,frisch::A,ನಿರ್ಮಲ,svjež
644,feucht::A,ಒದ್ದೆಯಾದ,vlažan
645,nass::A,ಒದ್ದೆಯಾದ,mokar
646,trocken::A,ಶುಷ್ಕ,suh
647,voll::A,ತುಂಬಿದ,pun
648,leer::A,ಖಾಲಿ,prazan
649,offen::A,ಮುಚ್ಚಲ್ಲದ,otvoren
650,geschlossen::A,ಮುಚ್ಚಿದ,zatvoren
651,sauber::A,ಶುದ್ಧ,čist
652,schmutzig::A,ಅಶುದ್ಧ,nečist
653,schmutzig::A,ಅಶುದ್ಧ,blatan
654,roh::A,ಹಸಿ,sirov
655,reif::A,ಹಣ್ಣಾದ,zreo
656,lecker::A,ಗುಚಿಕರ,tečan
657,lecker::A,ಗುಚಿಕರ,ukusan
658,süß::A,ಸಿಹಿ,sladak
659,bitter::A,ಕಹಿ,gorak
660,sauer::A,ಹುಳಿಯಾದ,kiseo
661,hell::A,ಹೊಳೆಯುವ,vedar
662,hell::A,ಹೊಳೆಯುವ,svijetao
663,dunkel::A,ಮಬ್ಬಾದ,taman
664,schwarz::A,ಕಪ್ಪು,crn
665,weiß::A,ಬಿಳಿಯ,bio
666,weiß::A,ಬಿಳಿಯ,bijel
667,rot::A,ಕೆಂಪು,crven
668,gelb::A,ಹಳದಯ,žut
669,blau::A,ನೀಲ,plav
670,blau::A,ನೀಲ,modar
671,grün::A,ಕಾಯಾದ,zelen
672,grau::A,ಬೂದುಬಣ್ಣದ,siv
673,bunt::A,ವರ್ಣರಂಜಿತ,šaren
674,billig::A,ಅಗ್ಗ,jeftin
675,teuer::A,ದುಬಾರಿಯಾದ,skup
676,wertvoll::A,ಅಮೂಲ್ಯ,vrijedan
677,wertvoll::A,ಅಮೂಲ್ಯ,dragocjen
678,blind::A,ಅಂಧ,slijep
679,taub::A,ಕಿವುಡಾದ,gluh
680,kräftig::A,ಪ್ರಬಲ,snažan
681,stark::A,ಶಕ್ತಿವಂತ,jak
682,stark::A,ಶಕ್ತಿವಂತ,snažan
683,schwach::A,ದುರ್ಬಲ,slab
684,fett::A,ಕೊಬ್ಬಿದ,pretio
685,schlank::A,ತೆಳ್ಳಗಿನ,vitak
686,hübsch::A,ಅಂದವಾದ,zgodan
687,böse::A,ಕೆಟ್ಟ,zao
688,böse::A,ಕೆಟ್ಟ,opak
689,dumm::A,ಮಂದ,glup
690,faul::A,ಆಲಸ,lijen
691,fleißig::A,ಕಡಗುವ,radin
692,fleißig::A,ಕಡಗುವ,marljiv
693,geizig::A,ಜುಗ್ಗ,škrt
694,klug::A,ಚತುರ,razborit
695,geschickt::A,ದಕ್ಷ,vješt
696,lieb::A,ಪ್ರಿಯ,drag
697,lustig::A,ಖುಷಿಯಾದ,veseo
698,sanft::A,ಸೌಮ್ಯ,blag
699,hungrig::A,ಹಸಿದ,gladan
700,krank::A,ಅಸ್ವಸ್ಥ,bolestan
701,nackt::A,ನಗ್ನ,nag
702,traurig::A,ದುಃಖಿತ,tužan
703,traurig::A,ದುಃಖಿತ,žalostan
704,lebendig::A,ಜೀವಂತ,živ
705,gut::A,ಒಳ್ಳೆಯ,dobar
706,schlecht::A,ದುಷ್ಟ,loš
707,schlecht::A,ದುಷ್ಟ,rđav
708,richtig::A,ಸರಿ,tačan
709,richtig::A,ಸರಿ,ispravan
710,schlimm::A,ಅಸಹ್ಯ,zao
711,schlimm::A,ಅಸಹ್ಯ,zločest
712,wahr::A,ನಿಜ,istinit
713,alt::A,ಮುದಿ,star
714,neu::A,ಹೊಸ,nov
715,ehemalig::A,ಮಾಜೀ,bivši
716,alt[Lebewesen]::A,ವೃದ್ಧ,star
717,jung::A,ಎಳ,mlad
718,arm::A,ಬಡ,ubog
719,arm::A,ಬಡ,siromašan
720,reich::A,ಶ್ರೀಮಂತ,bogat
721,bekannt::A,ಅಪ್ತ,poznat
722,berühmt::A,ಪ್ರಸಿದ್ಧ,čuven
723,berühmt::A,ಪ್ರಸಿದ್ಧ,slavan
724,fremd::A,ಪರಕೀಯ,tuđ
725,fremd::A,ಪರಕೀಯ,stran
726,verschieden::A,ಬೇರೆ,razan
727,verschieden::A,ಬೇರೆ,različan
728,nah::A,ಹತ್ತಿರವಾದ,blizak
729,fern::A,ದೂರದ,dalek
730,fern::A,ದೂರದ,daljnji
731,linker::A,ಎಡ,lijevi
732,rechter::A,ಬಲ,desni
733,anderer::A,ಇತರ,drugi
734,anderer::A,ಇತರ,drugačiji
735,erster::A,ಪ್ರಥಮ,prvi
736,zweiter::A,ದ್ವಿತೀಯ,drugi
737,dritter::A,ಮೂರನೆಯಜಗತ್ತು,treći
738,letzter::A,ಅಂತ್ಯ,zadnji
739,allein::ADV,ಒಬ್ಬನೇ,sam
740,auf einmal::ADV,ಒಡನೆ,istodobno
741,zusammen::ADV,ಒಟ್ಟಿಗೆ,skupa
742,zusammen::ADV,ಒಟ್ಟಿಗೆ,zajedno
743,lange::ADV,ದೀರ್ಘ,dugo
744,plötzlich::ADV,ಅನಾಮತ್ತು,naglo
745,plötzlich::ADV,ಅನಾಮತ್ತು,iznenada
746,sofort::ADV,ಜಾಗ್ರತೆ,odmah
747,später::ADV,ತರುವಾಯ,kasnije
748,jetzt::ADV,ಈಗ,sad
749,jetzt::ADV,ಈಗ,sada
750,heute::ADV,ಇಂದು,danas
751,morgen::ADV,ನಾಳೆ,sutra
752,bald::ADV,ಬೇಗ,skoro
753,bald::ADV,ಬೇಗ,doskora
754,dann::ADV,ಆಗ,zatim
755,gestern::ADV,ನಿನ್ನೆ,juče
756,gestern::ADV,ನಿನ್ನೆ,jučer
757,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,negda
758,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,nekada
759,damals::ADV,ಆಗ,tada
760,damals::ADV,ಆಗ,onda
761,danach::ADV,ಆಮೇಲೆ,poslije
762,danach::ADV,ಆಮೇಲೆ,nakon toga
763,vorher::ADV,ಮುಂಚೆ,prije
764,vorher::ADV,ಮುಂಚೆ,prije toga
765,zuerst::ADV,ಮೊದಲಿಗೆ,prvo
766,zuerst::ADV,ಮೊದಲಿಗೆ,najprije
767,einmal::ADV,ಒಮ್ಮೆ,jednom
768,einmal::ADV,ಒಮ್ಮೆ,jedanput
769,manchmal::ADV,ಆಗಾಗ,katkad
770,manchmal::ADV,ಆಗಾಗ,katkada
771,oft::ADV,ಅನೇಕಸಲ,često
772,immer::ADV,ಯಾವಾಗಲೂ,vazda
773,immer::ADV,ಯಾವಾಗಲೂ,uvijek
774,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nikad
775,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nikada
776,hier::ADV,ಇಲ್ಲಿ,tu
777,hier::ADV,ಇಲ್ಲಿ,ovdje
778,hierhin::ADV,ಇತ್ತ,amo
779,hierhin::ADV,ಇತ್ತ,ovamo
780,von hier::ADV,ಇಲ್ಲಿಂದ,odavde
781,dort::ADV,ಅಲ್ಲಿ,ondje
782,dorthin::ADV,ಅಲ್ಲಿಗೆ,onamo
783,geradeaus::ADV,ಸೀದಾ,ravno
784,vorwärts::ADV,ಮುನ್ನೆಡೆವ,naprijed
785,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,natrag
786,zurück::ADV,ಹಿಂದಕ್ಕೆ,nazad
787,zurück::ADV,ಹಿಂದಕ್ಕೆ,natrag
788,unten::ADV,ಕೆಳಗೆ,dolje
789,hinab::ADV,ಕೆಳಕ್ಕೆ,nizbrdo
790,oben::ADV,ಮೇಲೆ,gore
791,hinauf::ADV,ಮೇಲಕ್ಕೆ,uzbrdo
792,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,svuda
793,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,svagdje
794,nicht::ADV,ಇಲ್ಲ,ne
795,nicht::ADV,ಅಲ್ಲ,ne
796,ein wenig::ADV,ತುಸು,malo
797,kaum::ADV,ಕಠಿನವಾಗಿ,tek
798,kaum::ADV,ಕಠಿನವಾಗಿ,jedva
799,sehr::ADV,ಬಹು,jako
800,sehr::ADV,ಬಹು,veoma
801,so::ADV,ಅಷ್ಟು,tako
802,so::ADV,ಅಷ್ಟು,ovako
803,noch::ADV,ಇನ್ನು,još
804,nur::ADV,ಕೇವಲ,samo
805,schon::ADV,ಆಗಲೇ,već
806,wieder::ADV,ಪುನಃ,opet
807,wieder::ADV,ಪುನಃ,ponovo
808,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,uzalud
809,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,zabadava
810,vor::PRP,ಮುಂದೆ,pred
811,vor::PRP,ಮುಂದೆ,ispred
812,hinter::PRP,ಹಿಂದ,za
813,hinter::PRP,ಹಿಂದ,iza
814,unter::PRP,ಕೆಳ,pod
815,unter::PRP,ಕೆಳ,ispod
816,durch::PRP,ನೇರವಾಗಿ,po
817,durch::PRP,ನೇರವಾಗಿ,kroz
818,neben::PRP,ಅಧರ ಬಲಿಕ,kraj
819,neben::PRP,ಅಧರ ಬಲಿಕ,pored
820,neben::PRP,ಅಧರ ಬಲಿಕ,pokraj
821,zwischen::PRP,ನಡುವೆ,među
822,zwischen::PRP,ನಡುವೆ,između
823,wegen::PRP,ಅಧಕ್ಕಗಿ,radi
824,wegen::PRP,ಅಧಕ್ಕಗಿ,zbog
825,dies::PRN,ಈ,ovo
826,das::PRN,ಅದು,to
827,das::PRN,ಅದು,ono
828,alles::PRN,ಎಲ್ಲ,sve
829,ich::PRN,ನಾನು,ja
830,du::PRN,ನೀನು,ti
831,er::PRN,ಅವನು,on
832,er::PRN,ಇವನು,on
833,wir::PRN,ನಾವು,mi
834,ihr::PRN,ನೀವು,vi
835,sie::PRN,ಅವರು,oni
836,was::FPRN,ಏನು,što
837,wer::FPRN,ಯಾರಿಗೆ,tko
838,wo::FADV,ಎಲ್ಲಿ,gdje
839,wohin::FADV,ಎಲ್ಲಿಗೆ,kuda
840,wohin::FADV,ಎಲ್ಲಿಗೆ,kamo
841,wie::FADV,ಹೇಗೆ,kako
842,warum::FADV,ಏಕೆ,zašto
843,wieviel::FNUM,ಎಷ್ಟು,koliko
844,eins::NUM,ಒಂದು,jedan
845,zwei::NUM,ಎರಡು,dva
846,drei::NUM,ಮೂರು,tri
847,vier::NUM,ನಾಲ್ಕು,četiri
848,fünf::NUM,ಅಯ್ದು,pet
849,sechs::NUM,ಆರು,šest
850,sieben::NUM,ಏಳು,sedam
851,acht::NUM,ಎಂಟು,osam
852,neun::NUM,ಒಂಭಬತ್ತು,devet
853,zehn::NUM,ಹತ್ತು,deset
854,elf::NUM,ಹನ್ನೊಂದು,jedanaest
855,zwölf::NUM,ಹನ್ನೆರಡು,dvanaest
856,zwanzig::NUM,ಇಪ್ಪತ್ತು,dvadeset
857,dreißig::NUM,ಮೂವತ್ತು,trideset
858,vierzig::NUM,ನಲವತ್ತು,četrdeset
859,fünfzig::NUM,ಐವತ್ತು,pedeset
860,sechzig::NUM,ಅರುವತ್ತು,šezdeset
861,siebzig::NUM,ಎಪ್ಪತ್ತು,sedamdeset
862,achtzig::NUM,ಎಂಬತ್ತು,osamdeset
863,neunzig::NUM,ತೊಂಬತ್ತು,devetdeset
864,hundert::NUM,ನೂರು,sto
865,tausend::NUM,ಸಾವಿರ,tisuća
866,und::CNJ,ಮತ್ತು,i
867,und::CNJ,ಮತ್ತು,te
868,oder::CNJ,ಅಥವಾ,ili
869,stehen::V,ನಿಲ್ಲು,stajati
870,sitzen::V,ಕುಳ್ಳಿರು,sjediti
871,liegen::V,ಮಲಗಿಕೊ,ležati
872,hängen::V,ಇಳಿಯಬಿಡು,visiti
873,werden::V,ಆಗು,postati
874,werden::V,ಆಗು,činiti se
875,passieren::V,ಆಗು,desiti se
876,passieren::V,ಆಗು,dogoditi se
877,beginnen::V,ಆರಂಭಿಸು,početi
878,enden::V,ಕೊನೆಗಾಣು,prestati
879,enden::V,ಕೊನೆಗಾಣು,svršiti se
880,wechseln::V,ಮಾರ್ಪಡಿಸು,mijenjati se
881,aufgehen[Sonne]::V,ಮೂಡು,izići
882,untergehen[Sonne]::V,ಮುಳುಗು,zaći
883,scheinen[Sonne]::V,ಹೊಳೆ,sijati
884,donnern::V,ಗುಡುಗಾಗು,grmjeti
885,wehen::V,ತೀಡು,duhati
886,strömen::V,ಹರಿ,strujati
887,fließen::V,ಹರಿ,teći
888,sich drehen::V,ಸುತ್ತು,obrtati se
889,sich drehen::V,ಸುತ್ತು,vrtjeti se
890,schwanken::V,ಓಲಾಡು,teturati
891,schwanken::V,ಓಲಾಡು,kolebati se
892,schwingen::V,ತೂಗು,njihati
893,schwingen::V,ತೂಗು,titrati
894,fallen::V,ಉದುರು,padati
895,brennen::V,ಉರಿ,gorjeti
896,rauchen::V,ಹೊಗೆಬಿಡು,dimiti se
897,regnen::V,ಸುರಿ,kišiti
898,regnen::V,ಸುರಿ,daždjeti
899,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,smrznuti se
900,tauen::V,ಬೆಚ್ಚಗಾಗು,kopnjeti
901,tauen::V,ಬೆಚ್ಚಗಾಗು,kraviti se
902,schmelzen::V,ಕರಗು,topiti se
903,trocknen::V,ಒಣಗು,sušiti se
904,sieden::V,ಕುದಿ,kipjeti
905,sieden::V,ಕುದಿ,ključati
906,faulen::V,ಕೊಳೆ,gnjiti
907,verfaulen::V,ನಶಿಸು,sagnjiti
908,reißen::V,ಒಡೆ,otrgnuti se
909,versinken::V,ಮುಳುಗು,tonuti
910,versinken::V,ಮುಳುಗು,propasti
911,vergehen::V,ಸಾಗು,prolaziti
912,erscheinen::V,ತೋರು,pojaviti se
913,verschwinden::V,ಮಾಯವಾಗು,nestati
914,verschwinden::V,ಮಾಯವಾಗು,izgubiti se
915,sinken::V,ಕುಸಿ,trgnuti
916,sinken::V,ಕುಸಿ,spustiti se
917,abnehmen::V,ತಗ್ಗು,opasti
918,zunehmen::V,ಬೆಳೆ,povećati se
919,steigen::V,ಉಬ್ಬು,uzići
920,steigen::V,ಉಬ್ಬು,nadoći
921,wachsen::V,ಬೆಳೆ,rasti
922,glänzen::V,ಮಿರುಗು,blistati
923,glänzen::V,ಮಿರುಗು,sjati se
924,funkeln::V,ಮಿನುಗು,svjetlucati
925,lärmen::V,ಶಬ್ದ ಮಾಡಲು,bučati
926,lärmen::V,ಶಬ್ದ ಮಾಡಲು,galamiti
927,läuten::V,ಬಾರಿಸು,zvoniti
928,klingeln::V,ಅನುರಣಿಸು,zvoniti
929,klirren::V,ಕಿಣಿಕಿಣಿಸು,zvečati
930,brausen::V,ಅಬ್ಬರಿಸು,hujati
931,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,šumiti
932,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,šuškati
933,klingen::V,ಉಸಿರು,zvučati
934,bellen::V,ಬಗುಳು,lajati
935,heulen::V,ಅರಚು,zavijati
936,blasen::V,ಗಾಳಿ ಊದು,puhati
937,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,fućkati
938,schreien::V,ಕರೆ,vikati
939,schreien::V,ಕರೆ,kričati
940,stöhnen::V,ನರಳು,stenjati
941,zittern::V,ನಡುಗು,drhtati
942,zittern::V,ನಡುಗು,trepetati
943,leben::V,ಇರು,živjeti
944,geboren werden::V,ಉಂಟಾಗು,roditi se
945,atmen::V,ಉಸಿರು,disati
946,trinken::V,ಕುಡಿ,piti
947,essen::V,ತಿನ್ನು,jesti
948,schlucken::V,ನುಂಗು,gutati
949,müde werden::V,ಬಳಲು,umoriti se
950,einschlafen::V,ನಿದ್ಧೆಹೋಗು,usnuti
951,einschlafen::V,ನಿದ್ಧೆಹೋಗು,zaspati
952,schlafen::V,ನಿದ್ರಿಸು,spati
953,aufwachen::V,ಏಳು,probuditi se
954,aufstehen::V,ಏಳು,ustati
955,sich erholen::V,ಸುಧಾರಿಸು,odmoriti se
956,krank werden::V,ಬೇನೆಬೀಳು,oboljeti se
957,krank werden::V,ಬೇನೆಬೀಳು,razboljeti se
958,krank sein::V,ಕೆಟ್ಟ ಎಂದು,bolovati
959,schmerzen::V,ಕಚ್ಚು,boljeti
960,husten::V,ಕೆಮ್ಮು,kašljati
961,genesen::V,ಮತ್ತೆಹೊದಿಸು,ozdraviti
962,genesen::V,ಮತ್ತೆಹೊದಿಸು,oporaviti se
963,sterben::V,ಮೃತಪಡು,umrijeti
964,umkommen::V,ಹಾಳಾಗು,skapati
965,sich bewegen::V,ಚಲಿಸು,gibati se
966,sich bewegen::V,ಚಲಿಸು,kretati se
967,sich rühren::V,ಕದಲು,maknuti se
968,sich erheben::V,ಏಳು,dići se
969,sich setzen::V,ಕೂರು,sjesti
970,hinfallen::V,ಬೀಳು,pasti
971,laufen::V,ನಡೆ,hodati
972,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,stupati
973,spazierengehen::V,ವಿಹರಿಸು,šetati se
974,eilen::V,ಮುನ್ನುಗ್ಗು,hitati
975,sich beeilen::V,ಆತುರಪಡು,požuriti se
976,sausen::V,ಒಗೆ,juriti
977,rennen::V,ಓಡು,trčati
978,springen::V,ಜಿಗಿ,skakati
979,klettern::V,ಏರು,popeti se
980,klettern::V,ಏರು,penjati se
981,schaukeln::V,ತೂಗು,ljuljati se
982,kriechen::V,ತೆವಳು,puzati
983,kriechen::V,ತೆವಳು,gmizati
984,schwimmen::V,ಈಜು,plivati
985,tauchen::V,ಕೆಳಗಿಳಿ,roniti
986,tauchen::V,ಕೆಳಗಿಳಿ,gnjuriti
987,rudern::V,ಸಾಗಿಸು,veslati
988,fahren::V,ನಡೆಸು,voziti se
989,fliegen::V,ಹಾರು,letjeti
990,fliegen::V,ಹಾರು,lijetati
991,gehen::V,ಹೋಗು,ići
992,weggehen::V,ಹೊರಡು,otići
993,abfahren::V,ತೆರಳು,krenuti
994,abfahren::V,ತೆರಳು,otputovati
995,anhalten::V,ನಿಲ್ಲು,stati
996,anhalten::V,ನಿಲ್ಲು,zaustaviti
997,hineingehen::V,ಒಳಹೊಗು,ulaziti
998,eintreten::V,ಒಳಹೊಗು,ući
999,kommen::V,ಬರು,doći
1000,ankommen::V,ಬರು,stići
1001,zurückkommen::V,ಹಿಂದಿರುಗು,vratiti se
1002,zurückkommen::V,ಹಿಂದಿರುಗು,povratiti se
1003,bleiben::V,ಇರು,ostati
1004,warten::V,ಇರು,čekati
1005,erwarten::V,ನಿರೀಕ್ಷಿಸು,očekivati
1006,suchen::V,ಹುಡುಕು,tražiti
1007,finden::V,ಕಂಡುಕೊ,naći
1008,versuchen::V,ಪ್ರಯತ್ನಿಸು,pokušati
1009,vorbereiten::V,ಸಿದ್ಧವಾಗು,spremiti
1010,vorbereiten::V,ಸಿದ್ಧವಾಗು,pripremiti
1011,lieben::V,ಪ್ರೀತಿಸು,voljeti
1012,mögen::V,ಇಷ್ಟಪಡು,voljeti
1013,lachen::V,ನಗು,smijati se
1014,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,taknuti
1015,weinen::V,ಅಳು,plakati
1016,schimpfen::V,ಗೊಣಗು,psovati
1017,sich ärgern::V,ಗಣಗಾಡು,ljutiti se
1018,sich fürchten::V,ನಡುಗು,bojati se
1019,fürchten::V,ಹೆದರು,bojati se
1020,fliehen::V,ಓಡಿಹೋಗು,pobjeći
1021,flüchten::V,ಪಾರಾಗು,utjeći
1022,sehen::V,ಕಾಣು,vidjeti
1023,anschauen::V,ನೋಡು,ogledati
1024,ansehen::V,ನಿರೀಕ್ಷಿಸು,gledati
1025,hören::V,ಕೇಳು,čuti
1026,zuhören::V,ಆಲಿಸು,slušati
1027,probieren::V,ರುಚಿ ನೋಡು,probati
1028,riechen::V,ಮೂಸು,osjećati miris
1029,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,osjećati
1030,scheinen::V,ತೋರು,činiti se
1031,zu sehen sein::V,ಕಾಣಿಸು,biti vidljiv
1032,vernehmen::V,ಕೇಳು,saznati
1033,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,zima je
1034,tun::V,ಮಾಡು,raditi
1035,können::V,ಮಾಡಬಲ್ಲ,moći
1036,wollen::V,ಬಯಸು,htjeti
1037,anfangen::V,ಪ್ರಾರಂಭಿಸು,početi
1038,beenden::V,ನಿಲ್ಲಿಸು,svršiti
1039,beenden::V,ನಿಲ್ಲಿಸು,dovršiti
1040,aufhören::V,ಮುಗಿಸು,prestati
1041,gelingen::V,ಯಶಸ್ವಿಯಾಗು,uspjeti
1042,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,desiti se
1043,öffnen::V,ತೆರೆ,otvoriti
1044,schließen::V,ಮುಚ್ಚು,zatvoriti
1045,stellen::V,ಇಕ್ಕು,metnuti
1046,stellen::V,ಇಕ್ಕು,postaviti
1047,setzen::V,ಇಡು,posaditi
1048,legen::V,ಇಡು,polagati
1049,berühren::V,ತಾಕು,doticati
1050,berühren::V,ತಾಕು,dodirivati
1051,verbinden::V,ಕೂಡಿಸು,spojiti
1052,verbinden::V,ಕೂಡಿಸು,zavezati
1053,bedecken::V,ಮುಚ್ಚು,pokriti
1054,aufhängen::V,ತೂಗುಹಾಕು,objesiti
1055,anzünden::V,ಹತ್ತಿಸು,upaliti
1056,anzünden::V,ಹತ್ತಿಸು,zapaliti
1057,aufheben::V,ಆಯಿ,podići
1058,aufheben::V,ಆಯಿ,podignuti
1059,zurücklassen::V,ಬಿಡು,ostaviti
1060,zurücklassen::V,ಬಿಡು,pustiti natrag
1061,verlieren::V,ಕಳೆ,izgubiti
1062,fallen lassen::V,ಬೀಳಿಸು,ispustiti
1063,machen::V,ಮಾಡು,uraditi
1064,machen::V,ಮಾಡು,načiniti
1065,machen::V,ಮಾಡು,napraviti
1066,herstellen::V,ತಯಾರಿಸು,proizvesti
1067,bauen::V,ಕಟ್ಟು,graditi
1068,reparieren::V,ಸರಿಪಡಿಸು,popraviti
1069,verbessern::V,ತಿದ್ದು,poboljšati
1070,ändern::V,ಬದಲಾಯಿಸು,promijeniti
1071,graben::V,ಅಗೆ,kopati
1072,graben::V,ಅಗೆ,kopkati
1073,beugen::V,ಬಗ್ಗಿಸು,saviti
1074,biegen::V,ಬಗ್ಗಿಸು,saviti
1075,biegen::V,ಬಗ್ಗಿಸು,sagnuti
1076,drehen::V,ತಿರುಗು,vrtjeti
1077,wenden::V,ತಿರುಗು,obrnuti
1078,umdrehen::V,ತಿರುಗಿಸು,okrenuti
1079,umdrehen::V,ತಿರುಗಿಸು,prevŕnuti
1080,heben::V,ಎತ್ತು,dizati
1081,hochheben::V,ಎತ್ತು,dignuti
1082,ergreifen::V,ಆಕ್ರಮಿಸು,uhvatiti
1083,ergreifen::V,ಆಕ್ರಮಿಸು,prihvatiti
1084,halten::V,ಹಿಡಿ,držati
1085,drücken::V,ಒತ್ತು,pritiskivati
1086,schieben::V,ನೂಕು,gurati
1087,kratzen::V,ತರಚಿಕೊಳ್ಳು,česati
1088,kratzen::V,ತರಚಿಕೊಳ್ಳು,grepsti
1089,lecken::V,ನೆಕ್ಕು,lizati
1090,beißen::V,ಕಚ್ಚು,ujesti
1091,beißen::V,ಕಚ್ಚು,gristi
1092,abreißen::V,ಹರಿ,otkinuti
1093,abschneiden::V,ಕತ್ತರಿಸು,odrezati
1094,binden::V,ಕಟ್ಟು,vezati
1095,stecken::V,ಸಿಕ್ಕಿಸು,turiti
1096,brechen::V,ಮುರಿ,slomiti
1097,klopfen::V,ತಟ್ಟು,lupati
1098,klopfen::V,ತಟ್ಟು,kucati
1099,hauen::V,ಹೊಡೆ,tući
1100,hauen::V,ಹೊಡೆ,udarati
1101,kleben::V,ಅಂಟಿಸು,lijepiti
1102,reiben::V,ಉಜ್ಜು,trti
1103,streichen::V,ಹರಡು,namazati
1104,schleifen::V,ಮಸೆ,brusiti
1105,schneiden::V,ಕತ್ತರಿಸು,rezati
1106,rütteln::V,ಕುಲುಕಿಸು,drmati
1107,schütteln::V,ಅಲುಗಿಸು,tresti
1108,schwenken::V,ತೂಗಾಡು,mahati
1109,schütten::V,ಎರೆ,sipati
