,Concept_ID,lbe,eu
745,stark::A,кьянкьасса,indartsu
746,schwach::A,заэвсса,ahul
747,schwach::A,заэвсса,indargabe
748,fett::A,бучсса,gizen
749,schlank::A,бювхъусса,lerden
750,hübsch::A,янусса,polit
751,böse::A,оьсса,tzar
752,böse::A,оьсса,gaizto
753,dumm::A,ахӏмакьсса,lelo
754,dumm::A,ахӏмакьсса,pello
755,faul::A,танмалсса,nagi
756,faul::A,танмалсса,alfer
757,faul::A,курчӏилсса,nagi
758,faul::A,курчӏилсса,alfer
759,fleißig::A,хӏарачат бусса,maratz
760,fleißig::A,хӏарачат бусса,lanzale
761,geizig::A,янттарцӏансса,zeken
762,geizig::A,янттарцӏансса,zikoitz
763,klug::A,аькьлу бусса,zuhur
764,geschickt::A,паргалсса,trebe
765,geschickt::A,паргалсса,antzetsu
766,lieb::A,аьзизсса,maite
767,lieb::A,аьзизсса,laztan
768,lustig::A,тяхъасса,alaitsu
769,sanft::A,иминсса,eme
770,sanft::A,иминсса,ezti
771,hungrig::A,ккашилсса,gose
772,krank::A,къашавайсса,eri
773,krank::A,къашавайсса,gaixo
774,nackt::A,кӏачӏасса,biluzi
775,traurig::A,пашмансса,itun
776,traurig::A,пашмансса,betilun
777,lebendig::A,уттавасса,bizirik
778,gut::A,ххуйсса,on
779,schlecht::A,оьккисса,txar
780,richtig::A,саргъунсса,zuzen
781,schlimm::A,оьккисса,larri
782,wahr::A,хӏакьсса,egiazko
783,alt::A,кугьнасса,zahar
784,neu::A,цӏусса,berri
785,ehemalig::A,хъхъичӏвасса,lehengo
786,alt[Lebewesen]::A,агьилсса,adindun
787,jung::A,чӏавасса,gazte
788,jung::A,жагьилсса,gazte
789,arm::A,мискинсса,txiro
790,arm::A,мискинсса,behartsu
791,reich::A,авадансса,dirudun
792,bekannt::A,дусъсса,ezagun
793,berühmt::A,машгьурсса,entzun
794,berühmt::A,машгьурсса,ospetsu
795,fremd::A,чил,arrotz
796,verschieden::A,личӏи-личӏисса,ezberdin
797,verschieden::A,личӏи-личӏисса,desberdin
798,nah::A,гъансса,hurre
799,nah::A,гъансса,hurbil
800,fern::A,архсса,urrun
801,linker::A,кияхсса,ezker
802,linker::A,кюччахсса,ezker
803,rechter::A,урчӏахсса,eskuin
804,anderer::A,цамур,beste
805,erster::A,цалчинмур,lehen
806,erster::A,цалчинмур,aurren
807,erster::A,цалчиннсса,lehen
808,erster::A,цалчиннсса,aurren
809,zweiter::A,кӏилчиимур,bigarren
810,dritter::A,шамулчинмур,hirugarren
811,letzter::A,махъва-махъмур,azken
812,letzter::A,махъва-махъмур,hondar
813,allein::ADV,ялгъузну,bakarrik
814,zusammen::ADV,цачӏу,elkarrekin
815,zusammen::ADV,архӏал,elkarrekin
816,lange::ADV,батӏи къабуклай,luzaro
817,lange::ADV,хъунмасса хӏаллай,luzaro
818,plötzlich::ADV,цакуну,bat-batean
819,sofort::ADV,мугьлат бакъа,berehala
820,später::ADV,махъ,gero
821,jetzt::ADV,утти,orain
822,jetzt::ADV,цӏана,orain
823,heute::ADV,хӏакьину,gaur
824,morgen::ADV,гьуит,bihar
825,morgen::ADV,гьунттий,bihar
826,dann::ADV,яла,ondoren
827,gestern::ADV,лахьхьу,atzo
828,damals::ADV,та чӏумал,orduan
829,danach::ADV,яла,gerora
830,danach::ADV,яла,ondoren
831,vorher::ADV,хьхьнчӏ,lehenago
832,vorher::ADV,хьхьичӏва,lehenago
833,zuerst::ADV,бакӏрай,aurrena
834,zuerst::ADV,бакӏрай,lehenbizi
835,zuerst::ADV,цӏу бутӏуй,aurrena
836,zuerst::ADV,цӏу бутӏуй,lehenbizi
837,einmal::ADV,цал,behin
838,einmal::ADV,цал,aldi bat
839,manchmal::ADV,ваксса-таксса,batzuetan
840,manchmal::ADV,ваксса-таксса,zenbaitetan
841,oft::ADV,чӏявуну,maiz
842,oft::ADV,чӏявуну,askotan
843,immer::ADV,мудан,beti
844,immer::ADV,даиман,beti
845,niemals::ADV,тачӏав,inoiz ez
846,niemals::ADV,тачӏав,sekula ez
847,hier::ADV,шикку,hemen
848,hierhin::ADV,шиккун,hona
849,von hier::ADV,шичча,hemendik
850,von hier::ADV,шичча,honetatik
851,dort::ADV,гикку,han
852,dorthin::ADV,тиккун,hara
853,geradeaus::ADV,тӏайланм,artez
854,vorwärts::ADV,хьхьичӏунмай,aurrera
855,rückwärts::ADV,махъа-хьхьичӏунмай,atzera
856,rückwärts::ADV,махъа-хьхьичӏунмай,atzerantz
857,zurück::ADV,махъунмай,atzera
858,unten::ADV,лув,behean
859,hinab::ADV,бакӏ-ялавай,behera
860,hinab::ADV,бакӏ-ялавай,beherantz
861,hinab::ADV,бакӏъялавай,behera
862,hinab::ADV,бакӏъялавай,beherantz
863,oben::ADV,ялув,goian
864,hinauf::ADV,лавай,gora
865,hinauf::ADV,лавай,gorantz
866,überall::ADV,гьариий,edonon
867,überall::ADV,хьу-хьуний,edonon
868,überall::ADV,гьарца кӏанай,edonon
869,nicht::ADV,къа-,ez
870,ein wenig::ADV,чанни,apur bat
871,ein wenig::ADV,чанни,pixka bat
872,ein wenig::ADV,ца чансса,apur bat
873,ein wenig::ADV,ца чансса,pixka bat
874,kaum::ADV,дахьа,ozta
875,kaum::ADV,дахьа,nekez
876,sehr::ADV,оьну,oso
877,sehr::ADV,гужну,oso
878,sehr::ADV,хъинну,oso
879,so::ADV,укукн,hala
880,so::ADV,укукн,honela
881,noch::ADV,гьала,oraindik
882,noch::ADV,уттигу,oraindik
883,noch::ADV,цакьинва,oraindik
884,noch::ADV,ттигу-шилагу,oraindik
885,nur::ADV,анжагь,bakarrik
886,wieder::ADV,цӏуницӏа,berriro
887,vergebens::ADV,аьдада,alferrik
888,vergebens::ADV,нахӏакь,alferrik
889,vor::PRP,хьхьичӏ,aurrean
890,hinter::PRP,махъ,ostean
891,hinter::PRP,махъ,gibelean
892,unter::PRP,лув,pean
893,unter::PRP,лув,azpian
894,durch::PRP,-х,zehar
895,neben::PRP,чӏарав,ondoan
896,neben::PRP,чӏарав,aldamenean
897,zwischen::PRP,дянив,artean
898,wegen::PRP,цӏаний,-gatik
899,dies::PRN,ва,hau
900,das::PRN,та,hura
901,das::PRN,кӏа,hura
902,das::PRN,га,hura
903,alles::PRN,щала,dena
904,ich::PRN,на,ni
905,du::PRN,ина,zu
906,er::PRN,му,bera
907,wir::PRN,жу,gu
908,ihr::PRN,зу,zuek
909,was::FPRN,ци,zer
910,wer::FPRN,цу,nor
911,wo::FADV,чув,non
912,wohin::FADV,чун,nora
913,wie::FADV,цукун,nola
914,wie::FADV,цукун,zelan
915,warum::FADV,цан,zeren
916,warum::FADV,цан,zergatik
917,wieviel::FNUM,циксса,zenbat
918,eins::NUM,ца,bat
919,zwei::NUM,кӏива,bi
920,zwei::NUM,кӏива,biga
921,drei::NUM,шамма,hiru
922,vier::NUM,мукьа,lau
923,vier::NUM,мукьва,lau
924,fünf::NUM,ххюва,bost
925,sechs::NUM,ряхва,sei
926,sieben::NUM,арула,zazpi
927,acht::NUM,мяйва,zortzi
928,neun::NUM,урчӏва,bederatzi
929,zehn::NUM,ацӏва,hamar
930,elf::NUM,ацӏния цава,hamaika
931,zwölf::NUM,ацӏиия кӏива,hamabi
932,zwanzig::NUM,кьува,hogei
933,dreißig::NUM,зувира,hogeita hamar
934,vierzig::NUM,мукьцӏала,berrogei
935,fünfzig::NUM,ххюцӏала,berrogeita hamar
936,sechzig::NUM,ряхцӏала,hirurogei
937,achtzig::NUM,мяйцӏала,laurogei
938,neunzig::NUM,урчӏцӏала,laurogeita hamar
939,hundert::NUM,ттурш,ehun
940,hundert::NUM,ттуршва,ehun
941,tausend::NUM,азарва,mila
942,und::CNJ,-гу,eta
943,oder::CNJ,я,edo
944,oder::CNJ,ягу,edo
945,stehen::V,ацӏан,zutik egon
946,sitzen::V,щяивкӏун икӏан,eserita egon
947,liegen::V,утту нвхьуну икӏан,etzan
948,hängen::V,зурчӏай тӏун,eskegita egon
949,hängen::V,зурчӏай тӏун,zintzilik egon
950,werden::V,хьун,bihurtu
951,werden::V,хьун,bilakatu
952,passieren::V,хьун,pasatu
953,passieren::V,хьун,gertatu
954,beginnen::V,дайдишин,hasi
955,beginnen::V,дайдирхьуну дикӏан,hasi
956,enden::V,къуртал дан,bukatu
957,wechseln::V,даххана хьун,aldatu
958,wechseln::V,даххана дуллан,aldatu
959,aufgehen[Sonne]::V,буклай бур,ilki
960,aufgehen[Sonne]::V,буклай бур,sortu
961,untergehen[Sonne]::V,лаглай бур,sartu
962,scheinen[Sonne]::V,битан,eguzkia egon
963,scheinen[Sonne]::V,чани буллан,eguzkia egon
964,donnern::V,тӏий бур,trumoia jo
965,wehen::V,бишлай бур,haizea ibili
966,strömen::V,экьинан,zorrotadaka isuri
967,fließen::V,экьинан,isuri
968,sich drehen::V,гьанан,biratu
969,schwanken::V,хъюлчу тӏун,zabuka ibili
970,schwanken::V,хӏуркку тӏун,zabuka ibili
971,schwingen::V,хъюлчай тӏун,kulunkatu
972,schwingen::V,хъюлчу тӏун,kulunkatu
973,fallen::V,багьлан,erori
974,brennen::V,ччучлан,sutan egon
975,rauchen::V,пуркӏу тӏун,kea bota
976,regnen::V,лачӏун,euria ari izan
977,regnen::V,лачIлай дур,euria ari izan
978,gefrieren::V,микӏ лачӏун,izoztu
979,gefrieren::V,микӏ лачӏун,hormatu
980,tauen::V,баслан,gesaldu
981,schmelzen::V,баслан,urtu
982,trocknen::V,кьакьан,idortu
983,trocknen::V,кьакьан,lehortu
984,sieden::V,щаран,irakin
985,faulen::V,аьллан,hirotu
986,faulen::V,аьллан,usteldu
987,verfaulen::V,аьллан,hirotu
988,verfaulen::V,аьллан,usteldu
989,verfaulen::V,аьян,hirotu
990,verfaulen::V,аьян,usteldu
991,reißen::V,ххя дукан,eten
992,reißen::V,ххя дукан,tarrat egin
993,versinken::V,оькьлан,urperatu
994,versinken::V,оькьан,urperatu
995,vergehen::V,лялиян,iragan
996,erscheinen::V,буккан,agertu
997,erscheinen::V,загьир хьун,agertu
998,verschwinden::V,бат хьун,desagertu
999,verschwinden::V,акъа хьун,desagertu
1000,sinken::V,чахь учин,beheititu
1001,abnehmen::V,чан хьун,gutxitu
1002,abnehmen::V,чан хьун,beheratu
1003,abnehmen::V,ссуссукьу хьун,gutxitu
1004,abnehmen::V,ссуссукьу хьун,beheratu
1005,zunehmen::V,гьарза хьун,gora egin
1006,steigen::V,гьаз хьун,igo
1007,wachsen::V,ххяххан,hazi
1008,glänzen::V,цӏай буккан,distiratu
1009,funkeln::V,цӏай-цӏай тӏун,izarniatu
1010,lärmen::V,чӏу буллан,zarata atera
1011,lärmen::V,аьлагъужа буллан,zarata atera
1012,läuten::V,занг ришлан,jo
1013,läuten::V,занг ришлан,hots egin
1014,läuten::V,занг дуллан,jo
1015,läuten::V,занг дуллан,hots egin
1016,klingeln::V,занг ришлан,txirrina jo
1017,klingeln::V,занг дуллан,txirrina jo
1018,brausen::V,никъащилан,marru egin
1019,rauschen::V,щурщур тӏун,fir-fir egin
1020,klingen::V,чӏу буклан,soinu egin
1021,bellen::V,хӏап тӏун,zaunkatu
1022,blasen::V,уф тӏун,ufa egin
1023,blasen::V,уф тӏун,putz egin
1024,pfeifen::V,щютӏа тӏун,txistu egin
1025,schreien::V,чӏу бан,oihu egin
1026,schreien::V,чӏу бан,garrasi egin
1027,stöhnen::V,угь-къак тӏун,intziri egin
1028,zittern::V,зурзу чин,ikara egin
1029,zittern::V,зурзу чин,dar-dar egin
1030,zittern::V,зурзу тӏун,ikara egin
1031,zittern::V,зурзу тӏун,dar-dar egin
1032,leben::V,ялапар хъанан,bizi izan
1033,geboren werden::V,ан,jaio
1034,atmen::V,ссихӏ ласлан,hats egin
1035,atmen::V,ссихӏ ласлан,arnasa egin
1036,atmen::V,ссихӏ бигьлан,hats egin
1037,atmen::V,ссихӏ бигьлан,arnasa egin
1038,trinken::V,хӏачӏан,edan
1039,trinken::V,хӏачӏлан,edan
1040,essen::V,канан,jan
1041,schlucken::V,кьюлтӏа тӏун,irentsi
1042,müde werden::V,аьхчӏин,unatu
1043,müde werden::V,аьхчӏин,nekatu
1044,einschlafen::V,шанан икӏан,lokartu
1045,schlafen::V,шанан,lo egin
1046,aufwachen::V,чантӏ учин,esnatu
1047,aufwachen::V,чантӏ учин,atzarri
1048,aufstehen::V,бизан,jaiki
1049,sich erholen::V,бигьалаган,atseden egin
1050,krank werden::V,къашай хьун,gaixotu
1051,krank sein::V,къашай хъанан,eri izan
1052,krank sein::V,къашай хъанан,gaixo izan
1053,krank sein::V,къашавай икӏан,eri izan
1054,krank sein::V,къашавай икӏан,gaixo izan
1055,schmerzen::V,цӏун,min egin
1056,husten::V,хъугьу чин,eztul egin
1057,husten::V,хъугьу тӏун,eztul egin
1058,genesen::V,хъин хьун,osatu
1059,genesen::V,сагъ лаган,osatu
1060,sterben::V,ивчӏан,hil
1061,sterben::V,ивчӏан,zendu
1062,umkommen::V,лиллан,istripuz hil
1063,umkommen::V,литӏлан,istripuz hil
1064,umkommen::V,ажал биян,istripuz hil
1065,umkommen::V,личӏи хьун,istripuz hil
1066,umkommen::V,иакьлу хьун,istripuz hil
1067,umkommen::V,ахир жан хъанан,istripuz hil
1068,umkommen::V,рухӏирачӏа икӏан,istripuz hil
1069,sich bewegen::V,сукку хьун,higitu
1070,sich rühren::V,сукку хьун,zirkin egin
1071,sich erheben::V,бизан,zutitu
1072,sich erheben::V,бизан,altxatu
1073,sich setzen::V,щяикӏан,eseri
1074,sich setzen::V,щяикӏан,jesarri
1075,sich setzen::V,щябикӏан,eseri
1076,sich setzen::V,щябикӏан,jesarri
1077,hinfallen::V,багьан,erori
1078,laufen::V,занан,ibili
1079,schreiten::V,ша ласлан,oinkatu
1080,spazierengehen::V,сайр буллан,paseatu
1081,spazierengehen::V,сайр буллан,ostera bat egin
1082,eilen::V,анавар буккан,lasterkatu
1083,sich beeilen::V,анавар буккан,lehiatu
1084,sausen::V,никъа щилан,ziztu bizian joan
1085,sausen::V,никъа щун,ziztu bizian joan
1086,rennen::V,лечлан,lasterka egin
1087,springen::V,тӏанкӏ дан,jauzi egin
1088,klettern::V,лахълан,igo
1089,schaukeln::V,гьайжак бигьлан,zabu egin
1090,schaukeln::V,гьайжак бигьлан,zanbulu egin
1091,kriechen::V,ххярк тӏун,narras egin
1092,schwimmen::V,гьузун,igerikatu
1093,schwimmen::V,гьузун,igeri egin
1094,tauchen::V,лултту уккан,murgildu
1095,tauchen::V,лултту уккан,pulunpatu
1096,rudern::V,бяхлан,bogatu
1097,rudern::V,бяхлан,arraun egin
1098,rudern::V,батӏлан,bogatu
1099,rudern::V,батӏлан,arraun egin
1100,rudern::V,ххялаххи дуклан,bogatu
1101,rudern::V,ххялаххи дуклан,arraun egin
1102,fahren::V,гьан,joan
1103,fliegen::V,лехлан,hegaldatu
1104,fliegen::V,лехлан,hegan egin
1105,gehen::V,нан,joan
1106,weggehen::V,ялагьан,alde egin
1107,abfahren::V,гьан,abiatu
1108,anhalten::V,бацӏан,geratu
1109,anhalten::V,бацӏан,gelditu
1110,hineingehen::V,буххан,sartu
1111,eintreten::V,буххан,sartu
1112,kommen::V,учӏан,etorri
1113,ankommen::V,биян,heldu
1114,ankommen::V,биян,iritsi
1115,ankommen::V,бучӏан,heldu
1116,ankommen::V,бучӏан,iritsi
1117,zurückkommen::V,зана хъун,itzuli
1118,zurückkommen::V,зана бикӏан,itzuli
1119,bleiben::V,личӏан,gelditu
1120,warten::V,ялугьлан,itxaron
1121,warten::V,ялугьлан,zain egon
1122,erwarten::V,ялугьлан,iguriki
1123,suchen::V,луглан,bilatu
1124,finden::V,лякъин,idoro
1125,finden::V,лякъин,aurkitu
1126,versuchen::V,ххал буллан,saiatu
1127,versuchen::V,ххал буллан,ahalegindu
1128,vorbereiten::V,хӏадур бан,gertatu
1129,lieben::V,эшкьи хьуиу бикӏан,maitatu
1130,lieben::V,эшкьи хьуиу бикӏан,maite izan
1131,mögen::V,ххиран бикӏан,laket izan
1132,mögen::V,ххиран бикӏан,atsegin izan
1133,lachen::V,хъян,irri egin
1134,lachen::V,хъян,barre egin
1135,weinen::V,аьтӏун,negar egin
1136,schimpfen::V,дяъван,erneguka ari izan
1137,schimpfen::V,ссугайи агьан,erneguka ari izan
1138,sich ärgern::V,ссибизлан,ernegatu
1139,sich ärgern::V,ссибизлан,haserretu
1140,sich fürchten::V,ингъауслан,beldur izan
1141,fürchten::V,хӏучӏ тӏун,beldur izan
1142,fliehen::V,ака бан,ihes egin
1143,flüchten::V,лихъан,ihes egin
1144,sehen::V,чӏалан,ikusi
1145,anschauen::V,урган,begietsi
1146,ansehen::V,буруглан,begiratu
1147,hören::V,баллан,aditu
1148,zuhören::V,вичӏи дихьлан,entzun
1149,probieren::V,тӏин ххал буллан,dastatu
1150,riechen::V,ссунтӏа тӏун,usnatu
1151,riechen::V,ссунтӏа тӏун,usaindu
1152,fühlen::V,дакӏнил буслан,sentitu
1153,scheinen::V,ххан,iruditu
1154,scheinen::V,ххан,begitandu
1155,scheinen::V,бизан,iruditu
1156,scheinen::V,бизан,begitandu
1157,scheinen::V,ххан бикӏлай бикӏан,iruditu
1158,scheinen::V,ххан бикӏлай бикӏан,begitandu
1159,vernehmen::V,баян,aditu
1160,frieren::V,лигьулул хъанан,hotz izan
1161,tun::V,бан,egin
1162,können::V,хьун,ahal izan
1163,anfangen::V,дайдишин,hasi
1164,beenden::V,къуртал бан,bukatu
1165,aufhören::V,кьабагьан,utzi
1166,gelingen::V,бюхъан,lortu
1167,öffnen::V,тӏитӏин,ireki
1168,öffnen::V,тӏитӏин,zabaldu
1169,schließen::V,лакьин,itxi
1170,stellen::V,дацӏан дан,ipini
1171,stellen::V,бишин,ipini
1172,setzen::V,щяитан,jesarri
1173,legen::V,бишин,jarri
1174,berühren::V,ка щун,ukitu
1175,verbinden::V,бахӏин,uztartu
1176,verbinden::V,дахӏин,uztartu
1177,bedecken::V,ялтту бущин,estali
1178,bedecken::V,ялтту бакьин,estali
1179,aufhängen::V,лахъан,eseki
1180,aufhängen::V,лахъан,eskegi
1181,anzünden::V,лахъан,piztu
1182,aufheben::V,гьаз бан,jaso
1183,zurücklassen::V,кьаитан,atzean utzi
1184,zurücklassen::V,битан,atzean utzi
1185,verlieren::V,дакъа дан,galdu
1186,fallen lassen::V,рутан,erortzen utzi
1187,machen::V,дан,egin
1188,herstellen::V,яраг ишла бувиу бан,ekoiztu
1189,bauen::V,дан,eraiki
1190,reparieren::V,дакьин дан,konpondu
1191,verbessern::V,ххуй дан,hobetu
1192,ändern::V,баххана бан,mudatu
1193,graben::V,дуклан,aitzurtu
1194,beugen::V,лахӏан бан,makurtu
1195,beugen::V,кьус бикӏан,makurtu
1196,biegen::V,баччин,malgutu
1197,biegen::V,баччин,makolatu
1198,biegen::V,лахӏан бан,malgutu
1199,biegen::V,лахӏан бан,makolatu
1200,drehen::V,гьанан,jiratu
1201,wenden::V,кӏура баен бан,bihurtu
1202,umdrehen::V,кӏура баен бан,biratu
1203,umdrehen::V,кӏура баен бан,alderantzikatu
1204,heben::V,гьаз бан,jaso
1205,heben::V,гьаз бан,goratu
1206,hochheben::V,гьаз бан,goratu
1207,hochheben::V,гьаз бан,altxatu
1208,ergreifen::V,хъап дан,oratu
1209,ergreifen::V,хъап увиу угьан,oratu
1210,halten::V,бугьлан,eutsi
1211,drücken::V,кьюч бигьлан,sakatu
1212,schieben::V,щун,bultzatu
1213,lecken::V,ланцӏа тӏун,miaztu
1214,lecken::V,ланцӏа тӏун,lamikatu
1215,beißen::V,хъапа тӏун,hozka egin
1216,beißen::V,хъапа тӏун,ausiki egin
1217,beißen::V,кьацӏа тӏун,hozka egin
1218,beißen::V,кьацӏа тӏун,ausiki egin
1219,abreißen::V,буцан,kendu
1220,abschneiden::V,бухъан,moztu
1221,abschneiden::V,бухъан,pikatu
1222,abschneiden::V,кьукьин,moztu
1223,abschneiden::V,кьукьин,pikatu
1224,binden::V,бахӏин,lotu
1225,binden::V,бахӏин,estekatu
1226,binden::V,дахӏин,lotu
1227,binden::V,дахӏин,estekatu
1228,brechen::V,гъагъан,apurtu
1229,klopfen::V,кьутӏа тӏун,jo
1230,hauen::V,рищун,jo
1231,kleben::V,лачӏун буллан,itsatsi
1232,reiben::V,ссуку буллан,igurtzi
1233,streichen::V,дугъан,igurtzi
1234,streichen::V,аьгъу дан,igurtzi
1235,schneiden::V,духълан,moztu
1236,schneiden::V,кьукьлан,moztu
1237,schütteln::V,хъюлчу буллан,astindu
1238,schütteln::V,хъюлчу буллан,inarrosi
1239,schwenken::V,палцӏ дуллан,zabukatu
1240,schütten::V,рутӏин,isuri
1241,füllen::V,буцӏин бан,bete
1242,einwickeln::V,кай-кай бан,bildu
1243,tragen::V,ларсун занан,eroan
1244,tragen::V,ларсун занан,eraman
1245,tragen::V,ларсун ачин,eroan
1246,tragen::V,ларсун ачин,eraman
1247,schleppen::V,ххилан,narrastu
1248,schleppen::V,ххилан,herrestatu
1249,aufbewahren::V,ядан,gorde
1250,aufbewahren::V,ядуллан,gorde
1251,werfen::V,личин,jaurti
1252,werfen::V,личин,aurtiki
1253,fangen::V,бугьан,atzeman
1254,fangen::V,бугьлан,atzeman
1255,verstecken::V,ладитан,ostendu
1256,verstecken::V,ладитан,ezkutatu
1257,verstecken::V,кьюлтӏ дан,ostendu
1258,verstecken::V,кьюлтӏ дан,ezkutatu
1259,verstecken::V,дахьлаган дан,ostendu
1260,verstecken::V,дахьлаган дан,ezkutatu
1261,teilen::V,бачӏин,zatitu
1262,teilen::V,бутӏа бан,zatitu
1263,schicken::V,тӏайла буккан,bidali
1264,bringen::V,диян дан,ekarri
1265,hinzufügen::V,ххи бан,eratxiki
1266,hinzufügen::V,ххи бан,gaineratu
1267,bekommen::V,ласун,jaso
1268,erhalten::V,ласун,jaso
1269,nehmen::V,ласун,hartu
1270,wählen::V,бувчӏин,hautatu
1271,wählen::V,бувчӏин,aukeratu
1272,auswählen::V,бувчӏин,hautatu
1273,auswählen::V,бувчӏин,aukeratu
1274,auswählen::V,язи бугьан,hautatu
1275,auswählen::V,язи бугьан,aukeratu
1276,bewahren::V,ядан,begiratu
1277,behindern::V,дайщишруду дуллан,oztopatu
1278,verderben::V,зия дан,hondatu
1279,beschädigen::V,зарал буллан,akastu
1280,zerbrechen::V,гьагъан,apurtu
1281,zerbrechen::V,гьагъан бан,apurtu
1282,zerreißen::V,ххяхха дуккан,zarratatu
1283,zerstören::V,лекьан дан,suntsitu
1284,verbrennen::V,ччуччин,erre
1285,verbrennen::V,ччуччин,kiskali
1286,geben::V,дулун,eman
1287,reichen::V,дулун,luzatu
1288,reichen::V,дулун,helarazi
1289,schenken::V,пишкаш дан,oparitu
1290,schenken::V,багъишла дан,oparitu
1291,schenken::V,ихӏсандалун дуллун,oparitu
1292,versprechen::V,банна чин,agindu
1293,loben::V,цӏа дан,laudatu
1294,loben::V,цӏа дан,goraipatu
1295,küssen::V,ппай тӏун,musu eman
1296,wiegen::V,гьуркку тӏун,kulunkatu
1297,wiegen::V,гьуркку буллан,kulunkatu
1298,wiegen::V,гьуркку бан,kulunkatu
1299,wecken::V,чантӏ учин ан,esnatu
1300,wecken::V,чантӏ учин ан,iratzartu
1301,zeigen::V,ккаккан бан,erakutsi
1302,führen::V,буцин,gidatu
1303,lehren::V,лахьхьин бан,irakatsi
1304,lehren::V,лахьхьин буллан,irakatsi
1305,unterrichten::V,дарс дишаван,eskolak eman
1306,aufziehen::V,хъуна ан,hazi
1307,aufziehen::V,тарбия ан,hazi
1308,leiten::V,каялувшиву дан,arteztu
1309,einladen::V,хъамалу оьвчин,gonbidatu
1310,vereinigen::V,ца бан,batu
1311,vereinigen::V,ца бан,bateratu
1312,besuchen::V,ялун уххан,ikustatu
1313,treffen::V,хьуна бакьин,topatu
1314,sich versammeln::V,батӏин,bildu
1315,spielen::V,тӏуркӏу тӏун,jolastu
1316,singen::V,балай тӏун,abestu
1317,singen::V,балай тӏун,kantatu
1318,tanzen::V,къавтӏун,dantzatu
1319,tanzen::V,къавтӏун,dantzan egin
1320,sich trennen::V,ппив хьун,banandu
1321,verlassen::V,увккун гьан,utzietsi
1322,retten::V,ххассал бан,salbatu
1323,retten::V,ххассал бан,gaizkatu
1324,bewachen::V,къарал бан,jagon
1325,bewachen::V,къарал бан,zaindu
1326,schützen::V,ябан,babestu
1327,schützen::V,ябан,gerizatu
1328,verteidigen::V,буруччин,aldeztu
1329,sich schlagen::V,биян,elkar jo
1330,sich schlagen::V,биян,elkar borrokatu
1331,schießen::V,битлан,tiro egin
1332,siegen::V,ххув хьун,irabazi
1333,siegen::V,ххувшаву ласун,irabazi
1334,ärgern::V,ссибизан уллан,ernegatu
1335,ärgern::V,ссибизан уллан,haserretu
1336,schlagen::V,рищун,jo
1337,schlagen::V,рищун,erauntsi
1338,stechen::V,кьутӏин,sastatu
1339,stoßen::V,щун,bultzatu
1340,stehlen::V,дацин,ostu
1341,stehlen::V,дацин,lapurtu
1342,stören::V,кьючин,galarazi
1343,belästigen::V,бизар уллан,gohaindu
1344,belästigen::V,бизар уллан,alamena eman
1345,verbergen::V,лабитан,ezkutatu
1346,verbergen::V,кӏучӏ бан,ezkutatu
1347,täuschen::V,хъяврин ан,tronpatu
1348,täuschen::V,хъяврин ан,engainatu
1349,betrügen::V,аьикьин ан,iruzurtu
1350,töten::V,ивчӏан,hil
1351,töten::V,ивчӏан,heriotza eman
1352,wohnen::V,оьрму бутлан,bizi izan
1353,arbeiten::V,зун,lan egin
1354,arbeiten::V,зун,behar egin
1355,sammeln::V,ттихӏин,bildu
1356,sammeln::V,ттихӏин,bildumatu
1357,sammeln::V,вив дишин,bildu
1358,sammeln::V,вив дишин,bildumatu
1359,pflücken::V,риттун,batu
1360,pflücken::V,риттун,bildu
1361,jagen::V,авли занан,ehizatu
1362,fischen::V,чавахъру бугьлан,arrantzatu
1363,fischen::V,чавахъру бугьлан,arrantza egin
1364,fassen::V,бугьан,harrapatu
1365,hüten::V,урттуйн бакьлан,begiratu
1366,treiben::V,дачин дуллан,bultza egin
1367,treiben::V,лихъан буллан,bultza egin
1368,anbinden::V,бахӏин,estekatu
1369,füttern::V,канаки буллан,bazkatu
1370,melken::V,ттизин,jetzi
1371,hacken::V,мюрш буллан,xehatu
1372,hacken::V,мюрш бан,xehatu
1373,gießen::V,щин дишин,isuri
1374,reifen::V,диян,heldu
1375,reifen::V,диян,zoritu
1376,zubereiten::V,хӏадур дан,prestatu
1377,zubereiten::V,хӏадур бан,prestatu
1378,kochen::V,шашан,egosi
1379,kochen::V,шашан дуллан,egosi
1380,backen::V,бишлан,labean egin
1381,backen::V,шахьлан,labean egin
1382,braten::V,цӏарайх дуллан,erregosi
1383,umrühren::V,хӏала бан,eragin
1384,stricken::V,щащлан,trikotatu
1385,stricken::V,щащлан,puntu egin
1386,stricken::V,щащан,trikotatu
1387,stricken::V,щащан,puntu egin
1388,nähen::V,дуруххан,josi
1389,färben::V,ранг щун,tindatu
1390,reinigen::V,марцӏ бан,ikuzi
1391,reinigen::V,марцӏ бан,garbitu
1392,waschen::V,шюшин,xahutu
1393,waschen::V,шюшин,garbitu
1394,abwischen::V,лишин,xukatu
1395,spülen::V,вилаган,irakutzi
1396,fegen::V,башин,erraztatu
1397,kehren::V,бахьлан,isastu
1398,baden::V,щинавун учӏлан,bainatu
1399,baden::V,щинавун учӏлан,bainua hartu
1400,sich waschen::V,диссун,burua garbitu
1401,sich waschen::V,лажин диссун,burua garbitu
1402,sich waschen::V,лажин дислан,burua garbitu
1403,sich waschen::V,биссун,burua garbitu
1404,sich waschen::V,чурх бислан,burua garbitu
