,Concept_ID,ga,pt
835,lustig::A,meidhreach,alegre
836,sanft::A,bog,suave
837,sanft::A,bog,brando
838,sanft::A,séimh,suave
839,sanft::A,séimh,brando
840,hungrig::A,ocrach,faminto
841,krank::A,tinn,doente
842,krank::A,tinn,enfermo
843,krank::A,breoite,doente
844,krank::A,breoite,enfermo
845,nackt::A,nocht,nu
846,nackt::A,nocht,despido
847,traurig::A,brónach,triste
848,lebendig::A,beo,vivo
849,gut::A,maith,bom
850,schlecht::A,dona,mau
851,schlecht::A,dona,ruim
852,schlecht::A,droch-,mau
853,schlecht::A,droch-,ruim
854,richtig::A,ceart,justo
855,richtig::A,ceart,correcto
856,schlimm::A,gránna,mau
857,schlimm::A,gránna,grave
858,schlimm::A,tubaisteach,mau
859,schlimm::A,tubaisteach,grave
860,wahr::A,fíor,verdadeiro
861,alt::A,sean,velho
862,alt::A,sean,antigo
863,neu::A,úr,novo
864,neu::A,nua,novo
865,ehemalig::A,iar-,antigo
866,ehemalig::A,sean-,antigo
867,alt[Lebewesen]::A,sean,velho
868,alt[Lebewesen]::A,aosta,velho
869,jung::A,óg,jovem
870,arm::A,bocht,pobre
871,reich::A,saibhir,rico
872,reich::A,rachmasach,rico
873,bekannt::A,atá eolas air,conhecido
874,berühmt::A,cailiúil,famoso
875,berühmt::A,cailiúil,célebre
876,berühmt::A,clúiteach,famoso
877,berühmt::A,clúiteach,célebre
878,fremd::A,coimhthíoch,alheio
879,fremd::A,coimhthíoch,estranho
880,verschieden::A,éagsúil,diverso
881,verschieden::A,éagsúil,diferente
882,verschieden::A,difriúil,diverso
883,verschieden::A,difriúil,diferente
884,nah::A,gar,próximo
885,nah::A,deas,próximo
886,fern::A,i bhfad uainn,remoto
887,fern::A,i bhfad uainn,distante
888,fern::A,i bhfad i gcéin,remoto
889,fern::A,i bhfad i gcéin,distante
890,linker::A,clé,esquerdo
891,rechter::A,deas,direito
892,anderer::A,eile,outro
893,erster::A,céad,primeiro
894,zweiter::A,dóú,segundo
895,zweiter::A,dara,segundo
896,dritter::A,tríú,terceiro
897,dritter::A,treas,terceiro
898,letzter::A,déanach,final
899,letzter::A,déanach,último
900,letzter::A,deireanach,final
901,letzter::A,deireanach,último
902,allein::ADV,i d'aonar,só
903,auf einmal::ADV,ag an am céanna,de vez
904,zusammen::ADV,le chéile,juntos
905,zusammen::ADV,in eineacht,juntos
906,lange::ADV,fada,muito tempo
907,plötzlich::ADV,go tobann,de repente
908,plötzlich::ADV,i dtobainne,de repente
909,sofort::ADV,ar an toirt,imediatamente
910,sofort::ADV,ar an bpointe,imediatamente
911,später::ADV,níos déanaí,mais tarde
912,jetzt::ADV,anois,agora
913,heute::ADV,inniu,hoje
914,morgen::ADV,amárach,amanhã
915,bald::ADV,go luath,logo
916,bald::ADV,go luath,breve
917,bald::ADV,gan mhoill,logo
918,bald::ADV,gan mhoill,breve
919,dann::ADV,ansin,então
920,dann::ADV,ansin,depois
921,gestern::ADV,inné,ontem
922,einst::ADV,tráth,antigamente
923,einst::ADV,uair amháin,antigamente
924,damals::ADV,ag an am,então
925,damals::ADV,an t-am sin,então
926,danach::ADV,ina dhiaidh sin,logo
927,danach::ADV,ina dhiaidh sin,depois
928,vorher::ADV,cheana,antes
929,vorher::ADV,roimhe sin,antes
930,zuerst::ADV,ar dtús,primeiro
931,einmal::ADV,uair amháin,uma vez
932,manchmal::ADV,uaireanta,às vezes
933,oft::ADV,minic,muitas vezes
934,immer::ADV,i gcónaí,sempre
935,niemals::ADV,riamh,nunca
936,hier::ADV,anseo,cá
937,hier::ADV,anseo,aqui
938,hierhin::ADV,anseo,para cá
939,von hier::ADV,an áit seo,daqui
940,dort::ADV,ann,lá
941,dort::ADV,ann,ali
942,dort::ADV,ansin,lá
943,dort::ADV,ansin,ali
944,dorthin::ADV,ann,lá
945,dorthin::ADV,ann,para lá
946,dorthin::ADV,ansin,lá
947,dorthin::ADV,ansin,para lá
948,geradeaus::ADV,ar aghaidh,em frente
949,rückwärts::ADV,siar,para trás
950,zurück::ADV,ar ais,atrás
951,unten::ADV,thíos,debaixo
952,unten::ADV,thíos,em baixo
953,hinab::ADV,síos,para baixo
954,oben::ADV,thuas,em cima
955,hinauf::ADV,suas,para cima
956,überall::ADV,i ngach áit,em toda parte
957,überall::ADV,ar fud na háite,em toda parte
958,nicht::ADV,ní,não
959,nicht::ADV,cha,não
960,ein wenig::ADV,beagán,um pouco
961,ein wenig::ADV,beagán,um bocado
962,kaum::ADV,ar éigean,apenas
963,sehr::ADV,an-,muito
964,so::ADV,chomh,tão
965,so::ADV,chomh,assim
966,so::ADV,mar sin,tão
967,so::ADV,mar sin,assim
968,noch::ADV,fós,ainda
969,noch::ADV,go fóill,ainda
970,nur::ADV,amháin,só
971,nur::ADV,amháin,apenas
972,nur::ADV,amháin,somente
973,nur::ADV,níl ach,só
974,nur::ADV,níl ach,apenas
975,nur::ADV,níl ach,somente
976,schon::ADV,cheana,já
977,schon::ADV,cheana féin,já
978,wieder::ADV,arís,outra vez
979,wieder::ADV,athuair,outra vez
980,vergebens::ADV,amú,em vão
981,vergebens::ADV,in aisce,em vão
982,vor::PRP,ar thosach,diante de
983,hinter::PRP,laistiar de,atrás de
984,hinter::PRP,taobh thiar de,atrás de
985,unter::PRP,faoi,sob
986,unter::PRP,faoi,debaixo de
987,durch::PRP,trí,por
988,durch::PRP,trí,através de
989,neben::PRP,taobh le,junto de
990,neben::PRP,taobh le,ao lado de
991,neben::PRP,in aice le,junto de
992,neben::PRP,in aice le,ao lado de
993,zwischen::PRP,idir,entre
994,wegen::PRP,de bharr,por
995,wegen::PRP,de bharr,por causa de
996,wegen::PRP,mar gheall ar,por
997,wegen::PRP,mar gheall ar,por causa de
998,dies::PRN,seo,isto
999,das::PRN,sin,isso
1000,das::PRN,sin,aquilo
1001,alles::PRN,gach rud,todo
1002,ich::PRN,mé,eu
1003,ich::PRN,mise,eu
1004,du::PRN,tú,tu
1005,du::PRN,tusa,tu
1006,er::PRN,sé,ele
1007,er::PRN,seisean,ele
1008,wir::PRN,sinn,nós
1009,ihr::PRN,sibh,vós
1010,ihr::PRN,sibh,vocês
1011,ihr::PRN,sibhse,vós
1012,ihr::PRN,sibhse,vocês
1013,sie::PRN,siad,eles
1014,sie::PRN,siadsan,eles
1015,was::FPRN,cad,quê
1016,was::FPRN,céard,quê
1017,wer::FPRN,cé,quem
1018,wo::FADV,cá,onde
1019,wo::FADV,cén áit,onde
1020,wohin::FADV,cá,aonde
1021,wohin::FADV,cá,para onde
1022,wohin::FADV,cén áit,aonde
1023,wohin::FADV,cén áit,para onde
1024,wie::FADV,conas,como
1025,wie::FADV,cén chaoi,como
1026,warum::FADV,cén fáth,porquê
1027,warum::FADV,cén fáth,por que
1028,warum::FADV,cad chuige,porquê
1029,warum::FADV,cad chuige,por que
1030,wieviel::FNUM,cá mhéad,quanto
1031,eins::NUM,aon,um
1032,zwei::NUM,dhá,dois
1033,drei::NUM,trí,três
1034,vier::NUM,ceathair,quatro
1035,fünf::NUM,cúig,cinco
1036,sechs::NUM,sé,seis
1037,sieben::NUM,seacht,sete
1038,acht::NUM,ocht,oito
1039,neun::NUM,naoi,nove
1040,zehn::NUM,deich,dez
1041,elf::NUM,aon déag,onze
1042,zwölf::NUM,dó dhéag,doze
1043,zwanzig::NUM,fiche,vinte
1044,dreißig::NUM,tríocha,trinta
1045,vierzig::NUM,daichead,quarenta
1046,vierzig::NUM,ceathracha,quarenta
1047,fünfzig::NUM,caoga,cinquenta
1048,sechzig::NUM,seasca,sessenta
1049,siebzig::NUM,seachtó,setenta
1050,achtzig::NUM,ochtó,oitenta
1051,neunzig::NUM,nócha,noventa
1052,hundert::NUM,céad,cem
1053,hundert::NUM,céad,cento
1054,tausend::NUM,míle,mil
1055,und::CNJ,agus,e
1056,oder::CNJ,nó,ou
1057,stehen::V,seas,estar em pé
1058,sitzen::V,suigh,estar sentado
1059,liegen::V,luigh,jazer
1060,liegen::V,luigh,estar deitado
1061,hängen::V,tá crochta,pender
1062,hängen::V,tá crochta,estar pendurado
1063,werden::V,éirigh,tornar-se
1064,passieren::V,tarlaigh,acontecer
1065,beginnen::V,tosaigh,começar
1066,enden::V,críochnaigh,acabar
1067,enden::V,críochnaigh,terminar
1068,wechseln::V,athraigh,variar
1069,wechseln::V,athraigh,alternar
1070,aufgehen[Sonne]::V,éirigh,nascer
1071,untergehen[Sonne]::V,fuin,pôr-se
1072,untergehen[Sonne]::V,téigh faoi,pôr-se
1073,scheinen[Sonne]::V,taitin,brilhar
1074,scheinen[Sonne]::V,soilsigh,brilhar
1075,donnern::V,tá toirneach ann,trovejar
1076,wehen::V,séid,soprar
1077,strömen::V,sil,correr
1078,fließen::V,rith,fluir
1079,fließen::V,snigh,fluir
1080,sich drehen::V,cas,girar
1081,sich drehen::V,imrothlaigh,girar
1082,schwanken::V,luasc,oscilar
1083,schwingen::V,luasc,vibrar
1084,fallen::V,tit,cair
1085,brennen::V,dóigh,arder
1086,rauchen::V,plúch toite,fumegar
1087,regnen::V,báistigh,chover
1088,regnen::V,tá ag cur báistí,chover
1089,gefrieren::V,sioc,gelar
1090,gefrieren::V,sioc,congelar
1091,gefrieren::V,reoigh,gelar
1092,gefrieren::V,reoigh,congelar
1093,tauen::V,leáigh,derreter
1094,tauen::V,leáigh,descongelar
1095,tauen::V,coscair,derreter
1096,tauen::V,coscair,descongelar
1097,schmelzen::V,leáigh,fundir-se
1098,trocknen::V,triomaigh,secar
1099,sieden::V,fiuch,ferver
1100,sieden::V,beirigh,ferver
1101,faulen::V,lobh,estragar-se
1102,faulen::V,dreoigh,estragar-se
1103,verfaulen::V,lobh,apodrecer
1104,verfaulen::V,feoigh,apodrecer
1105,reißen::V,bris,romper-se
1106,versinken::V,téigh síos,afundar-se
1107,vergehen::V,téigh thart,passar
1108,erscheinen::V,tar,aparecer
1109,verschwinden::V,imigh,desaparecer
1110,sinken::V,tit,descer
1111,sinken::V,ísligh,descer
1112,abnehmen::V,maolaigh,diminuir
1113,abnehmen::V,maolaigh,decrescer
1114,abnehmen::V,laghdaigh,diminuir
1115,abnehmen::V,laghdaigh,decrescer
1116,zunehmen::V,méadaigh,crescer
1117,zunehmen::V,méadaigh,aumentar
1118,steigen::V,éirigh,subir
1119,wachsen::V,fás,crescer
1120,glänzen::V,lonraigh,brilhar
1121,funkeln::V,drithligh,cintilar
1122,lärmen::V,tóg callán,fazer barulho
1123,läuten::V,buail,chocalhar
1124,klingeln::V,buail,tocar
1125,klirren::V,cling,tinir
1126,brausen::V,búir,bramar
1127,rauschen::V,tá ag siosarnach,murmurar
1128,rauschen::V,tá ag siosarnach,rumorejar
1129,klingen::V,tá glór ag,soar
1130,bellen::V,amhastraigh,ladrar
1131,heulen::V,glam,uivar
1132,blasen::V,séid,soprar
1133,pfeifen::V,lig fead,assobiar
1134,schreien::V,béic,gritar
1135,schreien::V,glaoigh,gritar
1136,stöhnen::V,lig cnead,gemer
1137,zittern::V,crith,tremer
1138,zittern::V,creathnaigh,tremer
1139,leben::V,mair,viver
1140,geboren werden::V,rugadh,nascer
1141,atmen::V,análaigh,respirar
1142,trinken::V,ól,beber
1143,essen::V,ith,comer
1144,schlucken::V,slog,engolir
1145,müde werden::V,tuirsigh,cansar-se
1146,einschlafen::V,tit ina chodladh,adormecer
1147,schlafen::V,codail,dormir
1148,aufwachen::V,múscail,acordar
1149,aufstehen::V,éirigh,levantar-se
1150,sich erholen::V,lig scíth,descansar
1151,krank werden::V,éirigh tinn,adoecer
1152,krank werden::V,éirigh tinn,ficar doente
1153,krank sein::V,tá tinn,estar doente
1154,schmerzen::V,tá pian i,doer
1155,husten::V,déan casacht,tossir
1156,genesen::V,téarnaigh,convalescer
1157,sterben::V,éag,morrer
1158,sterben::V,faigh bás,morrer
1159,umkommen::V,caill,perecer
1160,sich bewegen::V,bog,mover-se
1161,sich bewegen::V,gluais,mover-se
1162,sich rühren::V,corraigh,mexer-se
1163,sich erheben::V,seas suas,levantar-se
1164,sich setzen::V,suigh,sentar-se
1165,hinfallen::V,tit,cair
1166,laufen::V,siúil,andar
1167,laufen::V,siúil,caminhar
1168,schreiten::V,siúil,andar
1169,schreiten::V,siúil,caminhar
1170,spazierengehen::V,téigh ag spaisteoireacht,passear
1171,eilen::V,deifrigh,apressar-se
1172,eilen::V,brostaigh,apressar-se
1173,sich beeilen::V,deifrigh,apressar-se
1174,sich beeilen::V,deifrigh,despachar-se
1175,sich beeilen::V,déan deifir,apressar-se
1176,sich beeilen::V,déan deifir,despachar-se
1177,sausen::V,luathaigh,correr
1178,rennen::V,rith,correr
1179,springen::V,léim,saltar
1180,klettern::V,dreap,trepar
1181,schaukeln::V,téigh ar an maide corrach,baloiçar
1182,kriechen::V,snámh,rastejar
1183,kriechen::V,snámh,arrastar-se
1184,schwimmen::V,snámh,nadar
1185,tauchen::V,tum,mergulhar
1186,rudern::V,iomair,remar
1187,rudern::V,rámhaigh,remar
1188,fahren::V,tiomáin,ir
1189,fliegen::V,eitil,voar
1190,gehen::V,téigh,ir
1191,gehen::V,téigh,andar
1192,weggehen::V,imigh,partir
1193,weggehen::V,imigh,ir-se embora
1194,abfahren::V,imigh,sair
1195,abfahren::V,imigh,partir
1196,anhalten::V,stad,parar
1197,hineingehen::V,téigh isteach,entrar
1198,eintreten::V,téigh isteach,entrar
1199,kommen::V,tar,vir
1200,ankommen::V,tar,chegar
1201,zurückkommen::V,fill,voltar
1202,zurückkommen::V,fill,regressar
1203,bleiben::V,fan,ficar
1204,bleiben::V,fan,permanecer
1205,warten::V,fan,esperar
1206,erwarten::V,tá ag súil le,esperar
1207,erwarten::V,tá ag súil le,aguardar
1208,erwarten::V,tá ag dréim le,esperar
1209,erwarten::V,tá ag dréim le,aguardar
1210,suchen::V,lorg,buscar
1211,suchen::V,lorg,procurar
1212,finden::V,faigh,achar
1213,finden::V,faigh,encontrar
1214,finden::V,aimsigh,achar
1215,finden::V,aimsigh,encontrar
1216,versuchen::V,triail,tentar
1217,vorbereiten::V,réitigh,preparar
1218,lieben::V,gráigh,amar
1219,lieben::V,gráigh,querer
1220,mögen::V,taitin le,gostar de
1221,mögen::V,is maith le,gostar de
1222,lachen::V,gáir,rir
1223,lachen::V,gáir,rir-se
1224,rühren::V,téigh i bhfeidhm ar,comover
1225,weinen::V,goil,chorar
1226,weinen::V,caoin,chorar
1227,schimpfen::V,tá ag clamhsán,ralhar
1228,sich ärgern::V,tá corraithe,zangar-se
1229,sich fürchten::V,tá eagla ar,ter medo de
1230,sich fürchten::V,tá eagla ar,ter receio de
1231,fürchten::V,tá eagla ar,temer
1232,fürchten::V,tá eagla ar,recear
1233,fliehen::V,teith,fugir
1234,flüchten::V,éalaigh,refugiar-se
1235,sehen::V,feic,ver
1236,anschauen::V,dearc,olhar
1237,anschauen::V,féach ar,olhar
1238,ansehen::V,breathnaigh,mirar
1239,hören::V,cluin,ouvir
1240,zuhören::V,éist,escutar
1241,probieren::V,bliais,provar
1242,probieren::V,bliais,saborear
1243,riechen::V,bolaigh,cheirar
1244,fühlen::V,braith,sentir
1245,fühlen::V,mothaigh,sentir
1246,scheinen::V,tá an chuma ar,parecer
1247,zu sehen sein::V,tá le feiceáil,estar à vista
1248,vernehmen::V,clois,ouvir
1249,frieren::V,tá fuar,ter frio
1250,tun::V,déan,fazer
1251,können::V,féad,saber
1252,können::V,is féidir le,saber
1253,wollen::V,tá ag iarraidh,querer
1254,anfangen::V,tosaigh,iniciar
1255,anfangen::V,cuir tús le,iniciar
1256,beenden::V,críochnaigh,acabar
1257,beenden::V,críochnaigh,terminar
1258,beenden::V,cuir deireadh le,acabar
1259,beenden::V,cuir deireadh le,terminar
1260,aufhören::V,stad,cessar
1261,aufhören::V,stad,desistir
1262,gelingen::V,éirigh le,sair bem
1263,gelingen::V,éirigh le,dar bom resultado
1264,geraten::V,tá deireadh ar,sair
1265,geraten::V,tá deireadh ar,dar resultado
1266,öffnen::V,oscail,abrir
1267,schließen::V,dún,fechar
1268,schließen::V,iaigh,fechar
1269,stellen::V,cuir,pôr
1270,stellen::V,cuir,colocar
1271,setzen::V,cuir,pôr
1272,setzen::V,cuir,meter
1273,setzen::V,socraigh,pôr
1274,setzen::V,socraigh,meter
1275,legen::V,cuir,pôr
1276,legen::V,cuir,meter
1277,berühren::V,teagmhaigh le,tocar
1278,verbinden::V,ceangail,unir
1279,verbinden::V,ceangail,ligar
1280,bedecken::V,clúdaigh,cobrir
1281,bedecken::V,cumhdaigh,cobrir
1282,aufhängen::V,croch,pendurar
1283,anzünden::V,las,acender
1284,anzünden::V,adhain,acender
1285,aufheben::V,tóg,apanhar
1286,aufheben::V,tóg,levantar
1287,aufheben::V,ardaigh,apanhar
1288,aufheben::V,ardaigh,levantar
1289,zurücklassen::V,fág,deixar
1290,verlieren::V,caill,perder
1291,fallen lassen::V,lig uait,deixar cair
1292,fallen lassen::V,caith uait,deixar cair
1293,machen::V,déan,fazer
1294,machen::V,réitigh,fazer
1295,herstellen::V,táirg,produzir
1296,bauen::V,tóg,edificar
1297,bauen::V,tóg,construir
1298,reparieren::V,deisigh,reparar
1299,reparieren::V,deisigh,consertar
1300,verbessern::V,feabhsaigh,melhorar
1301,ändern::V,athraigh,mudar
1302,ändern::V,athraigh,alterar
1303,graben::V,tochail,cavar
1304,beugen::V,crom,curvar
1305,biegen::V,lúb,vergar
1306,drehen::V,cas,girar
1307,wenden::V,tiontaigh,virar
1308,wenden::V,tiontaigh,voltar
1309,umdrehen::V,iompaigh,virar
1310,umdrehen::V,iompaigh,revolver
1311,umdrehen::V,tiontaigh,virar
1312,umdrehen::V,tiontaigh,revolver
1313,heben::V,ardaigh,levantar
1314,hochheben::V,tóg,erguer
1315,hochheben::V,tóg,levantar
1316,ergreifen::V,beir ar,apanhar
1317,halten::V,coimeád,segurar
1318,halten::V,coinnigh,segurar
1319,drücken::V,brúigh,apertar
1320,schieben::V,brúigh,empurrar
1321,kratzen::V,scríob,raspar
1322,lecken::V,ligh,lamber
1323,lecken::V,leadhb,lamber
1324,beißen::V,bain greim as,morder
1325,abreißen::V,stróic,arrancar
1326,abreißen::V,tarraing,arrancar
1327,abschneiden::V,scoith,talhar
1328,binden::V,ceangail,ligar
1329,stecken::V,sáigh,meter
1330,stecken::V,sáigh,enfiar
1331,brechen::V,bris,romper
1332,brechen::V,bris,quebrar
1333,klopfen::V,cnag,bater
1334,hauen::V,buail,bater
1335,kleben::V,gliúáil,colar
1336,reiben::V,cuimil,esfregar
1337,streichen::V,leath,barrar
1338,schleifen::V,líomh,afiar
1339,schneiden::V,gearr,cortar
1340,rütteln::V,croith,sacudir
1341,schütteln::V,croith,abanar
1342,schütteln::V,croith,sacudir
1343,schwenken::V,luasc,agitar
1344,schütten::V,doirt,deitar
1345,füllen::V,líon,encher
1346,einwickeln::V,cuach,envolver
1347,einwickeln::V,cuach,embrulhar
1348,einwickeln::V,clúdaigh,envolver
1349,einwickeln::V,clúdaigh,embrulhar
1350,tragen::V,iompair,levar
1351,tragen::V,iompair,trazer
1352,schleppen::V,tarraing,arrastar
1353,ziehen::V,tarraing,puxar
1354,aufbewahren::V,coinnigh,guardar
1355,aufbewahren::V,coinnigh,conservar
1356,werfen::V,caith,lançar
1357,fangen::V,ceap,apanhar
1358,packen::V,beir ar,agarrar
1359,verstecken::V,folaigh,esconder
1360,verstecken::V,cuir i bhfolach,esconder
1361,teilen::V,roinn,partir
1362,teilen::V,roinn,dividir
1363,schicken::V,seol,enviar
1364,bringen::V,beir,trazer
1365,bringen::V,tabhair,trazer
1366,hinzufügen::V,cuir le,acrescentar
1367,bekommen::V,faigh,obter
1368,erhalten::V,faigh,receber
1369,nehmen::V,tóg,tomar
1370,nehmen::V,glac,tomar
1371,wählen::V,pioc,eleger
1372,wählen::V,pioc,escolher
1373,wählen::V,roghnaigh,eleger
1374,wählen::V,roghnaigh,escolher
1375,auswählen::V,roghnaigh,escolher
1376,auswählen::V,roghnaigh,seleccionar
1377,bewahren::V,caomhnaigh,guardar
1378,bewahren::V,caomhnaigh,conservar
1379,behindern::V,cuir bac ar,impedir
1380,verderben::V,mill,estragar
1381,verderben::V,mill,corromper
1382,beschädigen::V,loit,danificar
1383,beschädigen::V,déan damáiste do,danificar
1384,zerbrechen::V,bris,romper
1385,zerbrechen::V,bris,quebrar
1386,zerreißen::V,stiall,rasgar
1387,zerstören::V,mill,destruir
1388,zerstören::V,scrios,destruir
1389,verbrennen::V,las,queimar
1390,verbrennen::V,dóigh,queimar
1391,geben::V,tabhair,dar
1392,reichen::V,sín,passar
1393,reichen::V,cuir,passar
1394,schenken::V,bronn,oferecer
1395,schenken::V,tabhair,oferecer
1396,versprechen::V,geall,prometer
1397,wünschen::V,guigh,desejar
1398,loben::V,mol,louvar
1399,küssen::V,póg,beijar
1400,wiegen::V,bog,embalar
1401,wiegen::V,luasc,embalar
1402,zudecken::V,clúdaigh,tapar
1403,zudecken::V,clúdaigh,cobrir
1404,wecken::V,dúisigh,acordar
1405,wecken::V,dúisigh,despertar
1406,zeigen::V,taispeáin,mostrar
1407,führen::V,treoraigh,guiar
1408,führen::V,treoraigh,conduzir
1409,lehren::V,múin,ensinar
1410,lehren::V,teagasc,ensinar
1411,unterrichten::V,múin,instruir
1412,unterrichten::V,teagasc,instruir
1413,aufziehen::V,tóg,criar
1414,leiten::V,tá i gceannas ar,dirigir
1415,leiten::V,tá i gceannas ar,conduzir
1416,antreiben::V,gríosaigh,impelir
1417,lassen::V,cuir ag,fazer
1418,einladen::V,cuir cuireadh ar,convidar
1419,vereinigen::V,aontaigh,unir
1420,vereinigen::V,aontaigh,reunir
1421,besuchen::V,tabhair cuairt ar,ir ver
1422,besuchen::V,tabhair cuairt ar,visitar
1423,treffen::V,cas ar,encontrar
1424,treffen::V,buail le,encontrar
1425,sich versammeln::V,bailigh,reunir-se
1426,sich versammeln::V,cruinnigh,reunir-se
1427,spielen::V,imir,jogar
1428,spielen::V,imir,brincar
1429,spielen::V,tá ag spraoi,jogar
1430,spielen::V,tá ag spraoi,brincar
1431,singen::V,can,cantar
1432,tanzen::V,rinc,bailar
1433,tanzen::V,damhsaigh,bailar
1434,sich trennen::V,scar,apartar-se
1435,verlassen::V,fág,deixar
1436,verlassen::V,fág,abandonar
1437,retten::V,tarrtháil,salvar
1438,bewachen::V,cosain,vigiar
1439,bewachen::V,cosain,guardar
1440,bewachen::V,gardáil,vigiar
1441,bewachen::V,gardáil,guardar
1442,schützen::V,cosain,proteger
1443,verteidigen::V,cosain,defender
1444,sich schlagen::V,tá ag bruíon,brigar
1445,sich schlagen::V,tá ag bruíon,bater-se
1446,schießen::V,caith,disparar
1447,schießen::V,scaoil,disparar
1448,siegen::V,bain,vencer
1449,siegen::V,buaigh,vencer
1450,ärgern::V,cuir isteach ar,irritar
1451,ärgern::V,cuir isteach ar,aborrecer
1452,schlagen::V,buail,bater
1453,treten::V,ciceáil,pisar
1454,stechen::V,sáigh,picar
1455,stoßen::V,brúigh,empurrar
1456,stoßen::V,soncáil,empurrar
1457,stehlen::V,goid,furtar
1458,stören::V,cuir isteach ar,perturbar
1459,belästigen::V,cuir as do,incomodar
1460,belästigen::V,cuir as do,importunar
1461,verbergen::V,ceil,ocultar
1462,verbergen::V,ceil,esconder
1463,täuschen::V,cuir dallamullóg ar,iludir
1464,täuschen::V,cuir dallamullóg ar,enganar
1465,betrügen::V,déan calaois ar,burlar
1466,betrügen::V,déan calaois ar,enganar
1467,töten::V,maraigh,matar
1468,wohnen::V,cuir faoi,morar
1469,wohnen::V,tá ina chónaí,morar
1470,arbeiten::V,oibrigh,trabalhar
1471,sammeln::V,bailigh,recolher
1472,sammeln::V,bailigh,coleccionar
1473,sammeln::V,cruinnigh,recolher
1474,sammeln::V,cruinnigh,coleccionar
1475,pflücken::V,pioc,colher
1476,jagen::V,seilg,caçar
1477,fischen::V,iasc,pescar
1478,fassen::V,beir ar,apanhar
1479,hüten::V,aoirigh,guardar
1480,treiben::V,seol,conduzir
1481,treiben::V,tiomáin,conduzir
1482,anbinden::V,ceangail,atar
1483,füttern::V,cothaigh,dar de comer a
1484,füttern::V,beathaigh,dar de comer a
1485,melken::V,bligh,ordenhar
1486,melken::V,crúigh,ordenhar
1487,hacken::V,gearr,rachar
1488,gießen::V,uiscigh,regar
1489,reifen::V,aibigh,amadurecer
1490,zubereiten::V,cócaráil,preparar
1491,kochen::V,bruith,cozer
1492,kochen::V,beirigh,cozer
1493,backen::V,bácáil,cozer
1494,braten::V,róst,assar
1495,braten::V,róst,fritar
1496,braten::V,frioch,assar
1497,braten::V,frioch,fritar
1498,umrühren::V,measc,remexer
1499,stricken::V,cniotáil,tricotar
1500,stricken::V,cniotáil,fazer malha
1501,nähen::V,fuaigh,coser
1502,nähen::V,fuaigh,costurar
1503,färben::V,dathaigh,tingir
1504,färben::V,dathaigh,colorir
1505,reinigen::V,glan,limpar
1506,reinigen::V,glan,purificar
1507,waschen::V,nigh,lavar
1508,abwischen::V,glan,limpar
1509,abwischen::V,glan,esfregar
1510,spülen::V,sruthlaigh,lavar
1511,spülen::V,sruthlaigh,enxaguar
1512,fegen::V,scuab,varrer
1513,kehren::V,scuab,varrer
1514,baden::V,folc,banhar
1515,baden::V,folc,tomar banho
1516,sich waschen::V,nigh é féin,lavar-se
1517,ausziehen::V,bain de,despir
1518,anziehen::V,cuir ar,vestir
1519,sich anziehen::V,gléas é féin,vestir-se
1520,kämmen::V,cíor,pentear
1521,schmücken::V,maisigh,adornar
1522,sagen::V,abair,dizer
1523,sprechen::V,labhair,falar
1524,reden::V,caintigh,falar
1525,sich unterhalten::V,caintigh,conversar
1526,sich unterhalten::V,tá ag comhrá,conversar
1527,fragen::V,fiafraigh,perguntar
1528,fragen::V,cuir ceist,perguntar
1529,bitten::V,iarr,pedir
1530,erzählen::V,inis,contar
1531,erzählen::V,eachtraigh,contar
1532,mitteilen::V,aithris,comunicar
1533,mitteilen::V,aithris,participar
1534,mitteilen::V,cuir in iúl,comunicar
1535,mitteilen::V,cuir in iúl,participar
1536,nennen::V,ainmnigh,nomear
1537,nennen::V,ainmnigh,apelidar
1538,rufen::V,glaoigh,chamar
1539,prahlen::V,maígh,gabar-se
1540,prahlen::V,maígh,vangloriar-se
1541,übersetzen::V,aistrigh,traduzir
1542,denken::V,síl,pensar
1543,denken::V,ceap,pensar
1544,glauben::V,creid,crer
1545,bemerken::V,tabhair faoi deara,notar
1546,bemerken::V,tabhair faoi deara,observar
1547,erkennen::V,aithin,reconhecer
1548,begreifen::V,tuig,apreender
1549,begreifen::V,tuig,compreender
1550,verstehen::V,tuig,entender
1551,verstehen::V,tuig,compreender
1552,lernen::V,foghlaim,aprender
1553,wissen::V,tá a fhios ag,saber
1554,sich erinnern an::V,cuimhnigh ar,lembrar-se de
1555,sich erinnern an::V,cuimhnigh ar,recordar-se de
1556,sich erinnern an::V,is cuimhne ar,lembrar-se de
1557,sich erinnern an::V,is cuimhne ar,recordar-se de
1558,vergessen::V,dearmad,esquecer
1559,messen::V,tomhais,medir
1560,zählen::V,cuntais,contar
1561,rechnen::V,ríomh,calcular
1562,rechnen::V,áirigh,calcular
1563,lesen::V,léigh,ler
1564,malen::V,péinteáil,pintar
1565,zeichnen::V,línigh,desenhar
1566,zeichnen::V,tarraing,desenhar
1567,schreiben::V,scríobh,escrever
1568,besitzen::V,is le,possuir
1569,kaufen::V,ceannaigh,comprar
1570,verkaufen::V,díol,vender
1571,bezahlen::V,íoc as,pagar
1572,zahlen::V,íoc,pagar
1573,beherrschen::V,rialaigh,imperar
1574,ertragen::V,seas,suportar
1575,ertragen::V,fulaing,suportar
1576,ertragen::V,foighnigh,suportar
1577,Ader::N,,veia
