,Concept_ID,eu,se
2497,Haufen::N,pila,látna
2498,Haufen::N,pila,laaṇâ
2499,Haufen::N,pila,laađđ
2500,Haufen::N,pila,поанн
2501,Haufen::N,mendoi,deava
2502,Haufen::N,mendoi,håevkie
2503,Haufen::N,mendoi,hårre
2504,Haufen::N,mendoi,látna
2505,Haufen::N,mendoi,laaṇâ
2506,Haufen::N,mendoi,laađđ
2507,Haufen::N,mendoi,поанн
2508,Reihe::N,ilara,raajroe
2509,Reihe::N,ilara,rájddo
2510,Reihe::N,ilara,gurgadas
2511,Reihe::N,ilara,kuáḷus
2512,Reihe::N,ilara,riâd'd
2513,Reihe::N,ilara,по̄ллт
2514,Reihe::N,errenkada,raajroe
2515,Reihe::N,errenkada,rájddo
2516,Reihe::N,errenkada,gurgadas
2517,Reihe::N,errenkada,kuáḷus
2518,Reihe::N,errenkada,riâd'd
2519,Reihe::N,errenkada,по̄ллт
2520,Boot::N,potin,vïnhtse
2521,Boot::N,potin,vanás
2522,Boot::N,potin,vanntsa
2523,Boot::N,potin,fanas
2524,Boot::N,potin,voonâs
2525,Boot::N,potin,käärbis
2526,Boot::N,potin,võõnâs
2527,Boot::N,potin,вэнс
2528,Boot::N,txalupa,vïnhtse
2529,Boot::N,txalupa,vanás
2530,Boot::N,txalupa,vanntsa
2531,Boot::N,txalupa,fanas
2532,Boot::N,txalupa,voonâs
2533,Boot::N,txalupa,käärbis
2534,Boot::N,txalupa,võõnâs
2535,Boot::N,txalupa,вэнс
2536,Ruder::N,arraun,aajroe
2537,Ruder::N,arraun,ájrro
2538,Ruder::N,arraun,áiru
2539,Ruder::N,arraun,áiru
2540,Ruder::N,arraun,äirr
2541,Ruder::N,arraun,а̄ррьй
2542,Schlitten::N,lera,slærra
2543,Schlitten::N,lera,tjïelhke
2544,Schlitten::N,lera,gieris
2545,Schlitten::N,lera,tjielkká
2546,Schlitten::N,lera,gielká
2547,Schlitten::N,lera,kiäl'kká
2548,Schlitten::N,lera,saan
2549,Schlitten::N,lera,ǩeâlkk
2550,Schlitten::N,lera,со̄а̄н
2551,Schlitten::N,narra,slærra
2552,Schlitten::N,narra,tjïelhke
2553,Schlitten::N,narra,gieris
2554,Schlitten::N,narra,tjielkká
2555,Schlitten::N,narra,gielká
2556,Schlitten::N,narra,kiäl'kká
2557,Schlitten::N,narra,saan
2558,Schlitten::N,narra,ǩeâlkk
2559,Schlitten::N,narra,со̄а̄н
2560,Ski::N,eski,treavka
2561,Ski::N,eski,sabek
2562,Ski::N,eski,sabet
2563,Ski::N,eski,saaveeh
2564,Ski::N,eski,koolâs
2565,Ski::N,eski,коаллас
2566,Ski::N,eski,са̄вехь
2567,Lagerfeuer::N,su,dålle
2568,Lagerfeuer::N,su,sajijdållå
2569,Lagerfeuer::N,su,dolla
2570,Lagerfeuer::N,su,tullâ
2571,Lagerfeuer::N,su,toll
2572,Lagerfeuer::N,su,то̄лл
2573,Last::N,zama,maajsoe
2574,Last::N,zama,noade
2575,Last::N,zama,guorbmi
2576,Last::N,zama,kye'rmi
2577,Last::N,zama,nue´đđ
2578,Last::N,zama,kue´rmm
2579,Last::N,zama,нуэдът
2580,Last::N,karga,maajsoe
2581,Last::N,karga,noade
2582,Last::N,karga,guorbmi
2583,Last::N,karga,kye'rmi
2584,Last::N,karga,nue´đđ
2585,Last::N,karga,kue´rmm
2586,Last::N,karga,нуэдът
2587,Gang::N,ibilera,vaedtseme
2588,Gang::N,ibilera,mannulahka
2589,Gang::N,ibilera,johtu
2590,Gang::N,ibilera,jotteem
2591,Gang::N,ibilera,joto
2592,Gang::N,ibilera,jäl'lmõš
2593,Gang::N,ibilera,ёадтмушш
2594,Gang::N,ibilera,ёадтҌмушш
2595,Schritt::N,pauso,sïlle
2596,Schritt::N,pauso,lávkke
2597,Schritt::N,pauso,lávki
2598,Schritt::N,pauso,lävkki
2599,Schritt::N,pauso,läu´ǩǩ
2600,Schritt::N,pauso,ла̄ффьк
2601,Schritt::N,urrats,sïlle
2602,Schritt::N,urrats,lávkke
2603,Schritt::N,urrats,lávki
2604,Schritt::N,urrats,lävkki
2605,Schritt::N,urrats,läu´ǩǩ
2606,Schritt::N,urrats,ла̄ффьк
2607,Norden::N,ipar,noerhte
2608,Norden::N,ipar,nuortta
2609,Norden::N,ipar,davvi
2610,Norden::N,ipar,taṿe
2611,Norden::N,ipar,tâ´vv
2612,Norden::N,ipar,таввял
2613,Norden::N,iparralde,noerhte
2614,Norden::N,iparralde,nuortta
2615,Norden::N,iparralde,davvi
2616,Norden::N,iparralde,taṿe
2617,Norden::N,iparralde,tâ´vv
2618,Norden::N,iparralde,таввял
2619,Süden::N,hego,åarjel
2620,Süden::N,hego,oarjje
2621,Süden::N,hego,lulli
2622,Süden::N,hego,mäddi
2623,Süden::N,hego,kesipieg'gâ
2624,Süden::N,hego,saujj
2625,Süden::N,hego,со̄а̄ййв
2626,Süden::N,hegoalde,åarjel
2627,Süden::N,hegoalde,oarjje
2628,Süden::N,hegoalde,lulli
2629,Süden::N,hegoalde,mäddi
2630,Süden::N,hegoalde,kesipieg'gâ
2631,Süden::N,hegoalde,saujj
2632,Süden::N,hegoalde,со̄а̄ййв
2633,Westen::N,sartalde,jillie
2634,Westen::N,sartalde,alle
2635,Westen::N,sartalde,oarji
2636,Westen::N,sartalde,uár'ji
2637,Westen::N,sartalde,viõstâr
2638,Westen::N,sartalde,вуэрьял
2639,Westen::N,mendebalde,jillie
2640,Westen::N,mendebalde,alle
2641,Westen::N,mendebalde,oarji
2642,Westen::N,mendebalde,uár'ji
2643,Westen::N,mendebalde,viõstâr
2644,Westen::N,mendebalde,вуэрьял
2645,Osten::N,ekialde,luvlie
2646,Osten::N,ekialde,lulle
2647,Osten::N,ekialde,nuorta
2648,Osten::N,ekialde,nuor'ttâ
2649,Osten::N,ekialde,nuõrti
2650,Osten::N,ekialde,нуҏҏьт
2651,Osten::N,sortalde,luvlie
2652,Osten::N,sortalde,lulle
2653,Osten::N,sortalde,nuorta
2654,Osten::N,sortalde,nuor'ttâ
2655,Osten::N,sortalde,nuõrti
2656,Osten::N,sortalde,нуҏҏьт
2657,Holz::N,zur,moere
2658,Holz::N,zur,muorra
2659,Holz::N,zur,muorra
2660,Holz::N,zur,muoṛâ
2661,Holz::N,zur,muõrr
2662,Holz::N,zur,мӯрр
2663,Brett::N,ohol,fealloe
2664,Brett::N,ohol,fiello
2665,Brett::N,ohol,lávdi
2666,Brett::N,ohol,lyev'di
2667,Brett::N,ohol,lu´vdd
2668,Brett::N,ohol,лаййт
2669,Platte::N,lauza,spaagkoe
2670,Platte::N,lauza,skierro
2671,Platte::N,lauza,skearru
2672,Platte::N,lauza,ráptu
2673,Platte::N,lauza,ка̄ррьт
2674,Stütze::N,irozgarri,dovtege
2675,Stütze::N,irozgarri,dåarjege
2676,Stütze::N,irozgarri,tsagge
2677,Stütze::N,irozgarri,nihta
2678,Stütze::N,irozgarri,duvdda
2679,Stütze::N,irozgarri,caggi
2680,Stütze::N,irozgarri,cagge
2681,Stütze::N,irozgarri,cõgldõk
2682,Stütze::N,irozgarri,стуэлльп
2683,Stütze::N,bermagailu,dovtege
2684,Stütze::N,bermagailu,dåarjege
2685,Stütze::N,bermagailu,tsagge
2686,Stütze::N,bermagailu,nihta
2687,Stütze::N,bermagailu,duvdda
2688,Stütze::N,bermagailu,caggi
2689,Stütze::N,bermagailu,cagge
2690,Stütze::N,bermagailu,cõgldõk
2691,Stütze::N,bermagailu,стуэлльп
2692,Stange::N,haga,staavra
2693,Stange::N,haga,stággo
2694,Stange::N,haga,hålggå
2695,Stange::N,haga,stávrá
2696,Stange::N,haga,stággu
2697,Stange::N,haga,čuálgui
2698,Stange::N,haga,kaŋgg
2699,Stange::N,haga,кэ̄ллт
2700,Stange::N,haga,пе̄лльк
2701,Stock::N,makila,galte
2702,Stock::N,makila,klåbpoe
2703,Stock::N,makila,soabbe
2704,Stock::N,makila,soabbi
2705,Stock::N,makila,suáb'bi
2706,Stock::N,makila,suä´b'b
2707,Stock::N,makila,суэммьп
2708,Stab::N,makila,klaahka
2709,Stab::N,makila,soabbe
2710,Stab::N,makila,soabbi
2711,Stab::N,makila,suáb'bi
2712,Stab::N,makila,suä´b'b
2713,Stab::N,makila,суэммьп
2714,Rohr::N,hodi,gïrse
2715,Rohr::N,hodi,båhttså
2716,Rohr::N,hodi,bohcci
2717,Rohr::N,hodi,poccee
2718,Rohr::N,hodi,puu´lčiǩ
2719,Rohr::N,hodi,туррьп
2720,Haus::N,etxe,ståapoe
2721,Haus::N,etxe,goahte
2722,Haus::N,etxe,stohpu
2723,Haus::N,etxe,tááḷu
2724,Haus::N,etxe,tääll
2725,Haus::N,etxe,пэ̄ҏҏт
2726,Heim::N,etxe,hïejme
2727,Heim::N,etxe,viesso
2728,Heim::N,etxe,ruoktu
2729,Heim::N,etxe,päikki
2730,Heim::N,etxe,päi´ǩǩ
2731,Heim::N,etxe,пэ̄ҏҏт
2732,Heim::N,etxaleku,hïejme
2733,Heim::N,etxaleku,viesso
2734,Heim::N,etxaleku,ruoktu
2735,Heim::N,etxaleku,päikki
2736,Heim::N,etxaleku,päi´ǩǩ
2737,Heim::N,etxaleku,пэ̄ҏҏт
2738,Ofen::N,berogailu,vuebnie
2739,Ofen::N,berogailu,vuodná
2740,Ofen::N,berogailu,vuobnne
2741,Ofen::N,berogailu,uvdna
2742,Ofen::N,berogailu,uvnâ
2743,Ofen::N,berogailu,ǩiiuǥân
2744,Ofen::N,berogailu,пе̄ххц
2745,Ofen::N,berogailu,кыввкан
2746,Fußboden::N,zoru,guelpie
2747,Fußboden::N,zoru,guolbbe
2748,Fußboden::N,zoru,láhtti
2749,Fußboden::N,zoru,šalde
2750,Fußboden::N,zoru,šâ´ldd
2751,Fußboden::N,zoru,шалльт
2752,Tisch::N,mahai,buertie
2753,Tisch::N,mahai,bievdde
2754,Tisch::N,mahai,beavdi
2755,Tisch::N,mahai,pevdi
2756,Tisch::N,mahai,på´rdd
2757,Tisch::N,mahai,stue´ll
2758,Tisch::N,mahai,туэлль
2759,Stuhl::N,aulki,stovle
2760,Stuhl::N,aulki,ståvllå
2761,Stuhl::N,aulki,stuollu
2762,Stuhl::N,aulki,stovli
2763,Stuhl::N,aulki,stuu´l
2764,Stuhl::N,aulki,стула
2765,Wiege::N,kuma,gïerhkeme
2766,Wiege::N,kuma,vuoggo
2767,Wiege::N,kuma,geaŧŧu
2768,Wiege::N,kuma,geaktu
2769,Wiege::N,kuma,gietkka
2770,Wiege::N,kuma,kiäh'tu
2771,Wiege::N,kuma,vogga
2772,Wiege::N,kuma,кӣткэм
2773,Wiege::N,sehaska,gïerhkeme
2774,Wiege::N,sehaska,vuoggo
2775,Wiege::N,sehaska,geaŧŧu
2776,Wiege::N,sehaska,geaktu
2777,Wiege::N,sehaska,gietkka
2778,Wiege::N,sehaska,kiäh'tu
2779,Wiege::N,sehaska,vogga
2780,Wiege::N,sehaska,кӣткэм
2781,Bett::N,ohe,seangkoe
2782,Bett::N,ohe,sæŋŋga
2783,Bett::N,ohe,seaŋga
2784,Bett::N,ohe,seŋgâ
2785,Bett::N,ohe,sââ´jj
2786,Bett::N,ohe,вуэдтӭмсайй
2787,Bett::N,ohatze,seangkoe
2788,Bett::N,ohatze,sæŋŋga
2789,Bett::N,ohatze,seaŋga
2790,Bett::N,ohatze,seŋgâ
2791,Bett::N,ohatze,sââ´jj
2792,Bett::N,ohatze,вуэдтӭмсайй
2793,Regal::N,apalategi,hælla
2794,Regal::N,apalategi,hilldo
2795,Regal::N,apalategi,hildu
2796,Regal::N,apalategi,ildee
2797,Regal::N,apalategi,i´lddi
2798,Regal::N,apalategi,ылльтэ
2799,Kiste::N,kutxa,aeskie
2800,Kiste::N,kutxa,kássa
2801,Kiste::N,kutxa,kássa
2802,Kiste::N,kutxa,árkku
2803,Kiste::N,kutxa,ču´ǩǩ
2804,Kiste::N,kutxa,чуххьк
2805,Fenster::N,leiho,klaase
2806,Fenster::N,leiho,vinndek
2807,Fenster::N,leiho,láse
2808,Fenster::N,leiho,laasâ
2809,Fenster::N,leiho,ikkân
2810,Fenster::N,leiho,эххкан
2811,Tür::N,ate,okse
2812,Tür::N,ate,uksa
2813,Tür::N,ate,uksa
2814,Tür::N,ate,uksâ
2815,Tür::N,ate,uhss
2816,Tür::N,ate,уккс
2817,Tor::N,atari,okse
2818,Tor::N,atari,pårttå
2819,Tor::N,atari,uksa
2820,Tor::N,atari,poarta
2821,Tor::N,atari,porttâ
2822,Tor::N,atari,uustõk
2823,Tor::N,atari,čuâlluhss
2824,Tor::N,atari,уккс
2825,Zaun::N,hesi,haakene
2826,Zaun::N,hesi,jerra
2827,Zaun::N,hesi,gárdde
2828,Zaun::N,hesi,áidi
2829,Zaun::N,hesi,äiđi
2830,Zaun::N,hesi,äidd
2831,Zaun::N,hesi,čuâll
2832,Zaun::N,hesi,а̄ййт
2833,Dach::N,teilatu,rehpie
2834,Dach::N,teilatu,dæhkko
2835,Dach::N,teilatu,gáhttu
2836,Dach::N,teilatu,káttu
2837,Dach::N,teilatu,laakk
2838,Dach::N,teilatu,пэ̄ҏҏтэ̄ля
2839,Dach::N,teilatu,кры̄ша
2840,Leiter::N,zurubi,raajtere
2841,Leiter::N,zurubi,tjajmos
2842,Leiter::N,zurubi,boagos
2843,Leiter::N,zurubi,ráidalas
2844,Leiter::N,zurubi,raidlâs
2845,Leiter::N,zurubi,лествец
2846,Besen::N,erratz,saehpie
2847,Besen::N,erratz,gaerpene
2848,Besen::N,erratz,njáman
2849,Besen::N,erratz,luvdá
2850,Besen::N,erratz,luvdá
2851,Besen::N,erratz,västt
2852,Besen::N,erratz,ва̄сст
2853,Spaten::N,burdinpala,gåajvoe
2854,Spaten::N,burdinpala,spádá
2855,Spaten::N,burdinpala,goajvvo
2856,Spaten::N,burdinpala,goaivu
2857,Spaten::N,burdinpala,kuái'vu
2858,Spaten::N,burdinpala,kuäivv
2859,Spaten::N,burdinpala,куаййв
2860,Schaufel::N,pala,gåajvoe
2861,Schaufel::N,pala,gåjvun
2862,Schaufel::N,pala,goajvvo
2863,Schaufel::N,pala,goaivu
2864,Schaufel::N,pala,kuái'vu
2865,Schaufel::N,pala,kuäivv
2866,Schaufel::N,pala,куаййв
2867,Gabel::N,sardexka,tjåagka
2868,Gabel::N,sardexka,gáffil
2869,Gabel::N,sardexka,káffal
2870,Gabel::N,sardexka,kaahvâl
2871,Gabel::N,sardexka,velkk
2872,Gabel::N,sardexka,а̄лльс
2873,Löffel::N,koilara,buste
2874,Löffel::N,koilara,bassti
2875,Löffel::N,koilara,baste
2876,Löffel::N,koilara,pastem
2877,Löffel::N,koilara,pâ´sttem
2878,Löffel::N,koilara,пасьтэмь
2879,Messer::N,aizto,nejpie
2880,Messer::N,aizto,nijbbe
2881,Messer::N,aizto,niibi
2882,Messer::N,aizto,nijbe
2883,Messer::N,aizto,nei´bb
2884,Messer::N,aizto,ныййп
2885,Nagel::N,iltze,spæjhkere
2886,Nagel::N,iltze,spiger
2887,Nagel::N,iltze,návlle
2888,Nagel::N,iltze,spiikkár
2889,Nagel::N,iltze,spijkkár
2890,Nagel::N,iltze,näu´ll
2891,Nagel::N,iltze,на̄ввьл
2892,Netz::N,sare,viermie
2893,Netz::N,sare,viermme
2894,Netz::N,sare,næhtta
2895,Netz::N,sare,fierbmi
2896,Netz::N,sare,viermi
2897,Netz::N,sare,säi´mm
2898,Netz::N,sare,нӯжхьт
2899,Haken::N,mako,kruehkie
2900,Haken::N,mako,ruohkke
2901,Haken::N,mako,vagge
2902,Haken::N,mako,roahkki
2903,Haken::N,mako,faggi
2904,Haken::N,mako,kuák'ki
2905,Haken::N,mako,kuä´ǩ'ǩ
2906,Haken::N,mako,ва̄ӈӈк
2907,Haken::N,mako,куэххьк
2908,Griff::N,eskutoki,rehpie
2909,Griff::N,eskutoki,taatje
2910,Griff::N,eskutoki,gavlla
2911,Griff::N,eskutoki,guottáldahka
2912,Griff::N,eskutoki,geavja
2913,Griff::N,eskutoki,novdâ
2914,Griff::N,eskutoki,nõđđ
2915,Griff::N,eskutoki,kå´ǧǧ
2916,Griff::N,eskutoki,нэ̄дт
2917,Schloss::N,sarraila,laesie
2918,Schloss::N,sarraila,lássa
2919,Schloss::N,sarraila,lohkka
2920,Schloss::N,sarraila,lukkâ
2921,Schloss::N,sarraila,lokk
2922,Schloss::N,sarraila,ло̄ххк
2923,Bild::N,irudi,guvvie
2924,Bild::N,irudi,gåvvå
2925,Bild::N,irudi,govva
2926,Bild::N,irudi,koṿe
2927,Bild::N,irudi,kartt
2928,Bild::N,irudi,картина
2929,Figur::N,figura,guvvie
2930,Figur::N,figura,gåvos
2931,Figur::N,figura,figuvrra
2932,Figur::N,figura,figuvra
2933,Figur::N,figura,kovos
2934,Figur::N,figura,kuâŋas
2935,Puppe::N,panpina,dåahka
2936,Puppe::N,panpina,dåhkko
2937,Puppe::N,panpina,doahkko
2938,Puppe::N,panpina,dohkká
2939,Puppe::N,panpina,duhkká
2940,Puppe::N,panpina,kuuhlaž
2941,Puppe::N,panpina,кукла
2942,Puppe::N,andrakila,dåahka
2943,Puppe::N,andrakila,dåhkko
2944,Puppe::N,andrakila,doahkko
2945,Puppe::N,andrakila,dohkká
2946,Puppe::N,andrakila,duhkká
2947,Puppe::N,andrakila,kuuhlaž
2948,Puppe::N,andrakila,кукла
2949,Beutel::N,zorro,voessetje
2950,Beutel::N,zorro,påvsså
2951,Beutel::N,zorro,seahkaš
2952,Beutel::N,zorro,bursa
2953,Beutel::N,zorro,guhkkár
2954,Beutel::N,zorro,čooṿâs
2955,Beutel::N,zorro,siâk'k
2956,Beutel::N,zorro,kå´ššel
2957,Beutel::N,zorro,ве̄ҏҏц
2958,Bündel::N,azao,paantje
2959,Bündel::N,azao,buduk
2960,Bündel::N,azao,gurppe
2961,Bündel::N,azao,gihppu
2962,Bündel::N,azao,kiäs'tu
2963,Bündel::N,azao,šnâpp
2964,Bündel::N,azao,пуччк
2965,Bündel::N,espal,paantje
2966,Bündel::N,espal,buduk
2967,Bündel::N,espal,gurppe
2968,Bündel::N,espal,gihppu
2969,Bündel::N,espal,kiäs'tu
2970,Bündel::N,espal,šnâpp
2971,Bündel::N,espal,пуччк
2972,Tasche::N,poltsa,veaskoe
2973,Tasche::N,poltsa,væssko
2974,Tasche::N,poltsa,lávkka
2975,Tasche::N,poltsa,lávka
2976,Tasche::N,poltsa,seahkka
2977,Tasche::N,poltsa,lavkkâ
2978,Tasche::N,poltsa,laukk
2979,Tasche::N,poltsa,суӎӎьк
2980,Tasche::N,poltsa,ло̄а̄ффк
2981,Eimer::N,treska,bæhtoe
2982,Eimer::N,treska,skiello
2983,Eimer::N,treska,skállu
2984,Eimer::N,treska,eebir
2985,Eimer::N,treska,skääll
2986,Eimer::N,treska,е̄мьперь
2987,Deckel::N,tapa,luehkie
2988,Deckel::N,tapa,låhkke
2989,Deckel::N,tapa,lohkki
2990,Deckel::N,tapa,lokke
2991,Deckel::N,tapa,lå´ǩǩ
2992,Deckel::N,tapa,ко̄а̄ххтнэсс
2993,Deckel::N,estalki,luehkie
2994,Deckel::N,estalki,låhkke
2995,Deckel::N,estalki,lohkki
2996,Deckel::N,estalki,lokke
2997,Deckel::N,estalki,lå´ǩǩ
2998,Deckel::N,estalki,ко̄а̄ххтнэсс
2999,Geschirr::N,baxera,lihtie
3000,Geschirr::N,baxera,lihte
3001,Geschirr::N,baxera,lihtit
3002,Geschirr::N,baxera,litte
3003,Geschirr::N,baxera,kärldõk
3004,Geschirr::N,baxera,ка̄ррь
3005,Geschirr::N,ontziteria,lihtie
3006,Geschirr::N,ontziteria,lihte
3007,Geschirr::N,ontziteria,lihtit
3008,Geschirr::N,ontziteria,litte
3009,Geschirr::N,ontziteria,kärldõk
3010,Geschirr::N,ontziteria,ка̄ррь
3011,Sack::N,zaku,voesse
3012,Sack::N,zaku,vuossa
3013,Sack::N,zaku,seahkka
3014,Sack::N,zaku,sekkâ
3015,Sack::N,zaku,siâk'k
3016,Sack::N,zaku,ве̄ҏҏц
3017,Tasse::N,kikara,guksie
3018,Tasse::N,kikara,gåhppå
3019,Tasse::N,kikara,gohppu
3020,Tasse::N,kikara,pollo
3021,Tasse::N,kikara,kopp
3022,Tasse::N,kikara,на̄ххьп
3023,Topf::N,ontzi,baetie
3024,Topf::N,ontzi,krovhte
3025,Topf::N,ontzi,rujtta
3026,Topf::N,ontzi,giebbme
3027,Topf::N,ontzi,báhti
3028,Topf::N,ontzi,gievdni
3029,Topf::N,ontzi,pääti
3030,Topf::N,ontzi,kruâitt
3031,Topf::N,ontzi,кӣммьн
3032,Topf::N,lapiko,baetie
3033,Topf::N,lapiko,krovhte
3034,Topf::N,lapiko,rujtta
3035,Topf::N,lapiko,giebbme
3036,Topf::N,lapiko,báhti
3037,Topf::N,lapiko,gievdni
3038,Topf::N,lapiko,pääti
3039,Topf::N,lapiko,kruâitt
3040,Topf::N,lapiko,кӣммьн
3041,Kessel::N,pazia,giebnie
3042,Kessel::N,pazia,skallo
3043,Kessel::N,pazia,giebbme
3044,Kessel::N,pazia,gieđbmi
3045,Kessel::N,pazia,kiem'ni
3046,Kessel::N,pazia,ǩie´mnn
3047,Kessel::N,pazia,кӣммьн
3048,Essen::N,janaldi,åesie
3049,Essen::N,janaldi,beapmoe
3050,Essen::N,janaldi,biebbmo
3051,Essen::N,janaldi,borramuš
3052,Essen::N,janaldi,purrâmâš
3053,Essen::N,janaldi,porrmõš
3054,Essen::N,janaldi,по̄ррмушш
3055,Nahrung::N,jan,beapmoe
3056,Nahrung::N,jan,biebbmo
3057,Nahrung::N,jan,biebmu
3058,Nahrung::N,jan,purrâmâš
3059,Nahrung::N,jan,porrmõš
3060,Nahrung::N,jan,по̄ррмушш
3061,Speise::N,jaki,beapmoe
3062,Speise::N,jaki,biebbmo
3063,Speise::N,jaki,biebmu
3064,Speise::N,jaki,määlis
3065,Speise::N,jaki,aasâs
3066,Speise::N,jaki,porrmõš
3067,Speise::N,jaki,по̄ррмушш
3068,Fleisch::N,okela,bearkoe
3069,Fleisch::N,okela,oadtje
3070,Fleisch::N,okela,bierggo
3071,Fleisch::N,okela,biergu
3072,Fleisch::N,okela,uáž'ži
3073,Fleisch::N,okela,vuä´ǯ'ǯ
3074,Fleisch::N,okela,вуэннч
3075,Fleisch::N,haragi,bearkoe
3076,Fleisch::N,haragi,oadtje
3077,Fleisch::N,haragi,bierggo
3078,Fleisch::N,haragi,biergu
3079,Fleisch::N,haragi,uáž'ži
3080,Fleisch::N,haragi,vuä´ǯ'ǯ
3081,Fleisch::N,haragi,вуэннч
3082,Getreide::N,labore,gernie
3083,Getreide::N,labore,gårnne
3084,Getreide::N,labore,gordni
3085,Getreide::N,labore,valje
3086,Getreide::N,labore,ле̄ййп
3087,Brei::N,ahi,kraavhtse
3088,Brei::N,ahi,ráktsa
3089,Brei::N,ahi,buvru
3090,Brei::N,ahi,suoḥâd
3091,Brei::N,ahi,hutt
3092,Brei::N,ahi,уххт
3093,Brei::N,pure,kraavhtse
3094,Brei::N,pure,ráktsa
3095,Brei::N,pure,buvru
3096,Brei::N,pure,suoḥâd
3097,Brei::N,pure,hutt
3098,Brei::N,pure,уххт
3099,Brot::N,ogi,gaahkoe
3100,Brot::N,ogi,lájbbe
3101,Brot::N,ogi,stummpa
3102,Brot::N,ogi,láibi
3103,Brot::N,ogi,gáhkku
3104,Brot::N,ogi,leibi
3105,Brot::N,ogi,lei´bb
3106,Brot::N,ogi,ле̄ййп
3107,Scheibe::N,xerra,snaejrie
3108,Scheibe::N,xerra,sárdde
3109,Scheibe::N,xerra,vajahas
3110,Scheibe::N,xerra,časkkis
3111,Scheibe::N,xerra,ča'skes
3112,Scheibe::N,xerra,ku´sǩǩ
3113,Scheibe::N,xerra,кусськ
3114,Scheibe::N,pirripita,snaejrie
3115,Scheibe::N,pirripita,sárdde
3116,Scheibe::N,pirripita,vajahas
3117,Scheibe::N,pirripita,časkkis
3118,Scheibe::N,pirripita,ča'skes
3119,Scheibe::N,pirripita,ku´sǩǩ
3120,Scheibe::N,pirripita,кусськ
3121,Fett::N,urin,buejtie
3122,Fett::N,urin,vuodja
3123,Fett::N,urin,buoidi
3124,Fett::N,urin,pyei'di
3125,Fett::N,urin,puõi´dd
3126,Fett::N,urin,пуййт
3127,Fett::N,koipe,buejtie
3128,Fett::N,koipe,vuodja
3129,Fett::N,koipe,buoidi
3130,Fett::N,koipe,pyei'di
3131,Fett::N,koipe,puõi´dd
3132,Fett::N,koipe,пуййт
3133,Butter::N,gurin,voeje
3134,Butter::N,gurin,vuodja
3135,Butter::N,gurin,vuodja
3136,Butter::N,gurin,vuojâ
3137,Butter::N,gurin,vuõjj
3138,Butter::N,gurin,вӯйй
3139,Öl::N,olio,ålja
3140,Öl::N,olio,ulljo
3141,Öl::N,olio,oalljo
3142,Öl::N,olio,olju
3143,Öl::N,olio,oljo
3144,Öl::N,olio,vuõjj
3145,Öl::N,olio,вӯйй
3146,Salz::N,gatz,saelhtie
3147,Salz::N,gatz,sállte
3148,Salz::N,gatz,sálti
3149,Salz::N,gatz,sältti
3150,Salz::N,gatz,sä´ltt
3151,Salz::N,gatz,сӯлль
3152,Suppe::N,zopa,joptse
3153,Suppe::N,zopa,jupptsa
3154,Suppe::N,zopa,málli
3155,Suppe::N,zopa,määḷi
3156,Suppe::N,zopa,lieṃâ
3157,Suppe::N,zopa,liõmm
3158,Suppe::N,zopa,лӣмм
3159,Suppe::N,salda,joptse
3160,Suppe::N,salda,jupptsa
3161,Suppe::N,salda,málli
3162,Suppe::N,salda,määḷi
3163,Suppe::N,salda,lieṃâ
3164,Suppe::N,salda,liõmm
3165,Suppe::N,salda,лӣмм
3166,Honig::N,ezti,hååneske
3167,Honig::N,ezti,meda
3168,Honig::N,ezti,miehta
3169,Honig::N,ezti,mietâ
3170,Honig::N,ezti,miõtt
3171,Honig::N,ezti,мӣдт
3172,Milch::N,esne,mielhkie
3173,Milch::N,esne,mielkke
3174,Milch::N,esne,mielki
3175,Milch::N,esne,miel'kki
3176,Milch::N,esne,mie´lǩǩ
3177,Milch::N,esne,ма̄ййт
3178,Tee::N,te,löövje
3179,Tee::N,te,tedja
3180,Tee::N,te,deadju
3181,Tee::N,te,čee
3182,Tee::N,te,teej̣â
3183,Tee::N,te,čee
3184,Tee::N,te,чайй
3185,Leder::N,larru,hovre
3186,Leder::N,larru,sassne
3187,Leder::N,larru,náhkki
3188,Leder::N,larru,leaira
3189,Leder::N,larru,čevđi
3190,Leder::N,larru,čåu´dd
3191,Leder::N,larru,на̄ххьк
3192,Wolle::N,artile,ålloe
3193,Wolle::N,artile,hullo
3194,Wolle::N,artile,ullu
3195,Wolle::N,artile,ullo
3196,Wolle::N,artile,oll
3197,Wolle::N,artile,улл
3198,Stoff::N,ehun,tyjje
3199,Stoff::N,ehun,gápptás
3200,Stoff::N,ehun,stoaffa
3201,Stoff::N,ehun,ávnnas
3202,Stoff::N,ehun,käägus
3203,Stoff::N,ehun,aaunâs
3204,Stoff::N,ehun,лыййн
3205,Nadel::N,orratz,naaloe
3206,Nadel::N,orratz,nállo
3207,Nadel::N,orratz,nállu
3208,Nadel::N,orratz,nááḷu
3209,Nadel::N,orratz,neu´ll
3210,Nadel::N,orratz,нӣввьл
3211,Nadel::N,jostorratz,naaloe
3212,Nadel::N,jostorratz,nállo
3213,Nadel::N,jostorratz,nállu
3214,Nadel::N,jostorratz,nááḷu
3215,Nadel::N,jostorratz,neu´ll
3216,Nadel::N,jostorratz,нӣввьл
3217,Faden::N,hari,laejkie
3218,Faden::N,hari,hárppo
3219,Faden::N,hari,árpu
3220,Faden::N,hari,läigi
