,Concept_ID,mdf,lt
775,reich::A,козя,turtingas
776,bekannt::A,содаф,žinomas
777,bekannt::A,содаф,pažįstamas
778,berühmt::A,содавикс,žymus
779,berühmt::A,содавикс,garsus
780,fremd::A,лия,svetimas
781,fremd::A,аф содаф,svetimas
782,verschieden::A,аф фкя ла́цонь,įvairus
783,nah::A,мала,artimas
784,nah::A,аф ичкоздень,artimas
785,fern::A,и́чкоздень,tolimas
786,fern::A,куна́рдонь,tolimas
787,linker::A,кержи,kairys
788,rechter::A,види,dešinys
789,anderer::A,лия,kitas
790,erster::A,васенце,pirmas
791,zweiter::A,омбоце,antras
792,dritter::A,колмоце,trečias
793,letzter::A,ме́кольце,paskutinis
794,allein::ADV,ськамонза,vienas
795,auf einmal::ADV,вихцок,iš karto
796,zusammen::ADV,марс,kartu
797,zusammen::ADV,марс,drauge
798,zusammen::ADV,ма́рса,kartu
799,zusammen::ADV,ма́рса,drauge
800,lange::ADV,кува́тьс,ilgai
801,plötzlich::ADV,а́пак учт,staiga
802,sofort::ADV,тяникиге,tuojau
803,später::ADV,ме́ле,vėliau
804,später::ADV,ме́ле,paskiau
805,jetzt::ADV,тяни,dabãr
806,heute::ADV,тячи,šiandien
807,morgen::ADV,ва́нды,rytoj
808,bald::ADV,курок,greitai
809,bald::ADV,курок,netrukus
810,dann::ADV,меле,po to
811,dann::ADV,сяда меле,po to
812,gestern::ADV,ися́к,vakar
813,einst::ADV,весть,kadaise
814,einst::ADV,весть,kitą kartą
815,einst::ADV,мзя́рда-бди,kadaise
816,einst::ADV,мзя́рда-бди,kitą kartą
817,damals::ADV,эста,anuomet
818,damals::ADV,эста,anuokart
819,danach::ADV,меле,po to
820,danach::ADV,меле,paskui
821,vorher::ADV,инголи,anksčiau
822,zuerst::ADV,ва́сенда,pirma
823,zuerst::ADV,ва́сенда,iš pradžių̃
824,einmal::ADV,весть,kartą
825,einmal::ADV,весть,vieną kartą
826,manchmal::ADV,лия́ста,kai kada
827,manchmal::ADV,ко́ста-ко́ста,kai kada
828,oft::ADV,си́деста,dažnai
829,immer::ADV,фалу,visada
830,immer::ADV,фалу,visuomet
831,immer::ADV,най,visada
832,immer::ADV,най,visuomet
833,niemals::ADV,аф мзя́рдонга,niekada
834,niemals::ADV,аф мзя́рдонга,niekuomet
835,hier::ADV,тяса,čia
836,hierhin::ADV,сей,šen
837,hierhin::ADV,сей,čionai
838,hierhin::ADV,тяза,šen
839,hierhin::ADV,тяза,čionai
840,von hier::ADV,тя́ста,iš čia
841,dort::ADV,тоса,ten
842,dort::ADV,тоса,tenai
843,dorthin::ADV,тов,ten
844,dorthin::ADV,тов,ten link
845,dorthin::ADV,тоза,ten
846,dorthin::ADV,тоза,ten link
847,geradeaus::ADV,ви́деста,tiesiai
848,vorwärts::ADV,и́нголи,pirmyn
849,rückwärts::ADV,ме́ки,atbulai
850,zurück::ADV,ме́ки,atgal
851,unten::ADV,ала,žemai
852,unten::ADV,ала,apačioje
853,hinab::ADV,алу,žemyn
854,oben::ADV,вяре,viršuj
855,hinauf::ADV,вяри,aukštyn
856,hinauf::ADV,вяри,į viršų
857,überall::ADV,се́мбе ва́стова,visur
858,nicht::ADV,аф,ne
859,ein wenig::ADV,аф лама,truputį
860,kaum::ADV,а́ньцек,vos
861,sehr::ADV,пяк,labai
862,sehr::ADV,пяк,baisiai
863,so::ADV,ста́не,taip
864,noch::ADV,нинге,dar
865,nur::ADV,аньцек,tik
866,nur::ADV,аньцек,vien
867,schon::ADV,ни,jau
868,wieder::ADV,та́га,vėl
869,wieder::ADV,та́га,iš naujo
870,vergebens::ADV,стак,veltui
871,vergebens::ADV,стак,bergždžiai
872,vor::PRP,инголе,prieš
873,hinter::PRP,фтала,už
874,hinter::PRP,мельге,už
875,unter::PRP,ала,po
876,durch::PRP,пачк,pro
877,durch::PRP,пачк,per
878,neben::PRP,ваксса,prie
879,neben::PRP,ваксса,šalia
880,zwischen::PRP,ёткса,tarp
881,wegen::PRP,сюнеда,dėl
882,wegen::PRP,сюнеда,dėlei
883,dies::PRN,тя,šis
884,dies::PRN,тя,šitas
885,das::PRN,ся,tat
886,das::PRN,тона,tat
887,alles::PRN,сембе,visas
888,ich::PRN,мон,aš
889,du::PRN,тон,tu
890,er::PRN,сон,jis
891,wir::PRN,минь,mes
892,ihr::PRN,тинь,jūs
893,sie::PRN,синь,ji
894,sie::PRN,синь,jos
895,was::FPRN,мезе,kas
896,wer::FPRN,кие,kas
897,wo::FADV,коса,kur
898,wohin::FADV,ков,kur
899,wohin::FADV,ков,kur link
900,wohin::FADV,коза,kur
901,wohin::FADV,коза,kur link
902,wie::FADV,ко́да,kaip
903,warum::FADV,мес,kod̃ėl
904,warum::FADV,мес,dėl ko
905,wieviel::FNUM,мзя́ра,kiek
906,eins::NUM,фкя,vienas
907,zwei::NUM,кафта,du
908,drei::NUM,колма,trys
909,vier::NUM,ниле,keturi
910,fünf::NUM,вете,penki
911,sechs::NUM,кота,šeši
912,sieben::NUM,сисем,septyni
913,acht::NUM,кафкса,aštuoni
914,neun::NUM,ве́йхкса,devyni
915,zehn::NUM,кемонь,dešimt
916,elf::NUM,кефкие,vienuolika
917,zwölf::NUM,кемгафтува,dvylika
918,zwanzig::NUM,комсь,dvidešimt
919,dreißig::NUM,колмогемонь,trisdešimt
920,vierzig::NUM,нильге́монь,keturiasdešimt
921,fünfzig::NUM,ве́дьгемонь,penkiasdešimt
922,sechzig::NUM,ко́дгемонь,šešiasdešimt
923,siebzig::NUM,сизьге́монь,septyniasdešimt
924,achtzig::NUM,ка́фксогемонь,aštuoniasdešimt
925,neunzig::NUM,ве́йхксогемонь,devyniasdešimt
926,hundert::NUM,сяда,šimtas
927,tausend::NUM,тёжянь,tūkstantis
928,und::CNJ,и,ĩr
929,und::CNJ,дъ,ĩr
930,oder::CNJ,или,ar
931,oder::CNJ,или,arba
932,oder::CNJ,али,ar
933,oder::CNJ,али,arba
934,stehen::V,а́щемс стя́да,stovėti
935,sitzen::V,ащемс озада,sėdėti
936,liegen::V,ма́дозь а́щемс,gulėti
937,hängen::V,нюрьгомс,kyboti
938,hängen::V,нюрьгомс,kabėti
939,werden::V,арамс,taptis
940,werden::V,арамс,darytis
941,werden::V,тиевомс,taptis
942,werden::V,тиевомс,darytis
943,passieren::V,лисэмс,atsitikti
944,passieren::V,лисэмс,pasitaikyti
945,passieren::V,эвондамс,atsitikti
946,passieren::V,эвондамс,pasitaikyti
947,beginnen::V,ушедомс,prasid́ėti
948,enden::V,лоткамс,baigtis
949,wechseln::V,по́лафнемс,keistis
950,wechseln::V,по́лафнемс,pasikeisti
951,aufgehen[Sonne]::V,стямс,tekėti
952,aufgehen[Sonne]::V,стямс,patekėti
953,aufgehen[Sonne]::V,лисемс,tekėti
954,aufgehen[Sonne]::V,лисемс,patekėti
955,untergehen[Sonne]::V,валгомс,leistis
956,untergehen[Sonne]::V,валгомс,nusileisti
957,scheinen[Sonne]::V,ва́лдоптомс,šviesti
958,donnern::V,торамс,griausti
959,donnern::V,торамс,griaudėti
960,wehen::V,уфа́мс,pūsti
961,strömen::V,шудемс,lietis
962,strömen::V,шудемс,plūsti
963,fließen::V,шудемс,tekėti
964,sich drehen::V,шаромс,suktis
965,sich drehen::V,шаромс,pasisukti
966,schwanken::V,якамс,svyruoti
967,schwingen::V,люксемс,suptis
968,schwingen::V,нюрьсемс,suptis
969,fallen::V,прамс,pulti
970,fallen::V,прамс,kristi
971,fallen::V,прашендомс,pulti
972,fallen::V,прашендомс,kristi
973,brennen::V,паломс,degti
974,rauchen::V,качадомс,rūkyti
975,regnen::V,пиземс,lyti
976,gefrieren::V,эйндамс,užšalti
977,gefrieren::V,кельмомс,užšalti
978,tauen::V,соламс,tirpti
979,schmelzen::V,соламс,lydytis
980,trocknen::V,коськомс,džiūti
981,sieden::V,лакамс,virti
982,faulen::V,наксадомс,pūti
983,verfaulen::V,наксадомс,švinkti
984,reißen::V,сязевомс,plyšti
985,reißen::V,сязевомс,trūkti
986,versinken::V,ваямс,skę̃sti
987,versinken::V,ваямс,grimzti
988,vergehen::V,ётамс,praeiti
989,erscheinen::V,эвондамс,pasirodyti
990,verschwinden::V,юма́мс,dingti
991,verschwinden::V,юма́мс,išnykti
992,verschwinden::V,юма́мс,pranykti
993,sinken::V,валгомс,kristi
994,abnehmen::V,киремс,mažėti
995,abnehmen::V,киремс,silpnėti
996,zunehmen::V,ламокстомс,didėti
997,zunehmen::V,ламокстомс,padaugėti
998,zunehmen::V,рашнемс,didėti
999,zunehmen::V,рашнемс,padaugėti
1000,steigen::V,кеподемс,kilti
1001,wachsen::V,касомс,augti
1002,glänzen::V,цинзелдомс,blizgėti
1003,glänzen::V,цифордомс,blizgėti
1004,funkeln::V,ци́фтордомс,žibėti
1005,lärmen::V,жалнамс,triukšmauti
1006,läuten::V,гайфтемс,skambinti
1007,klingeln::V,гайфтемс,skambinti
1008,klirren::V,ка́нзеркшнемс,žvangėti
1009,brausen::V,жоледемс,šniokšti
1010,rauschen::V,вжнамс,ošti
1011,rauschen::V,вжнамс,šlamėti
1012,rauschen::V,гамнамс,ošti
1013,rauschen::V,гамнамс,šlamėti
1014,klingen::V,кайгомс,skardėti
1015,bellen::V,ува́мс,loti
1016,heulen::V,сувомс,kaukti
1017,heulen::V,сувомс,staugti
1018,heulen::V,урнамс,kaukti
1019,heulen::V,урнамс,staugti
1020,blasen::V,уфа́мс,pūsti
1021,pfeifen::V,вяшкомс,švilpti
1022,pfeifen::V,вяшкомс,švilpauti
1023,schreien::V,пешкодомс,šaukti
1024,stöhnen::V,куфцемс,dejuoti
1025,stöhnen::V,куфцемс,aimanuoti
1026,zittern::V,таромс,virpėti
1027,leben::V,эрямс,gyventi
1028,geboren werden::V,шачемс,gimti
1029,atmen::V,ажнамс,alsuoti
1030,atmen::V,ажнамс,kvėpuoti
1031,trinken::V,симомс,gerti
1032,essen::V,ярхцамс,valgyti
1033,schlucken::V,нилемс,praryti
1034,müde werden::V,сиземс,nuvargti
1035,müde werden::V,сиземс,privargti
1036,einschlafen::V,матодовомс,užmigti
1037,schlafen::V,удомс,miegoti
1038,aufwachen::V,съргоземс,pabusti
1039,aufstehen::V,стямс,keltis
1040,aufstehen::V,стямс,atsikelti
1041,sich erholen::V,ваймосемс,pailsėti
1042,sich erholen::V,ваймосемс,poilsiauti
1043,krank werden::V,сярядькстомс,susirgti
1044,krank sein::V,сярядемс,sirgti
1045,schmerzen::V,сярядемс,sopėti
1046,schmerzen::V,сярядемс,skaudėti
1047,husten::V,козомс,kosėti
1048,genesen::V,пъ́чкамс,sveikti
1049,genesen::V,пъ́чкамс,taisytis
1050,sterben::V,куломс,mirti
1051,sterben::V,куломс,numirti
1052,umkommen::V,юма́мс,žūti
1053,sich bewegen::V,шаштомс,judėti
1054,sich bewegen::V,шаштомс,pasijudinti
1055,sich rühren::V,сърхка́мс,krutėti
1056,sich erheben::V,стямс,pakilti
1057,sich erheben::V,стямс,atsikelti
1058,sich setzen::V,озамс,sėstis
1059,sich setzen::V,озамс,atsisėsti
1060,hinfallen::V,прамс,parkristi
1061,hinfallen::V,прамс,pargriūti
1062,hinfallen::V,сяворемс,parkristi
1063,hinfallen::V,сяворемс,pargriūti
1064,laufen::V,якамс,eiti
1065,schreiten::V,молемс,žengti
1066,schreiten::V,молемс,žingsniuoti
1067,schreiten::V,аськолямс,žengti
1068,schreiten::V,аськолямс,žingsniuoti
1069,spazierengehen::V,якамс,pasivaikščioti
1070,eilen::V,эряскодомс,skubėti
1071,sich beeilen::V,эряскодомс,paskub́ėti
1072,sich beeilen::V,эряскодомс,pasiskubinti
1073,sausen::V,лиемс,dumti
1074,sausen::V,лиемс,lėkti
1075,rennen::V,арнемс,bėgti
1076,springen::V,комотнемс,šokti
1077,klettern::V,ку́цемс,kopti
1078,schaukeln::V,нюрямс,supti
1079,schaukeln::V,нюрямс,linguoti
1080,kriechen::V,шаштомс комада,ropoti
1081,kriechen::V,шаштомс комада,šliaužti
1082,schwimmen::V,уемс,plaukti
1083,tauchen::V,юпиемс,nerti
1084,tauchen::V,чёпафнемс,nerti
1085,rudern::V,па́немс ве́неж,irtis
1086,rudern::V,па́немс ве́неж,irkluoti
1087,fahren::V,ардомс,važiuoti
1088,fahren::V,ардомс,važinėti
1089,fliegen::V,лиемс,lėkti
1090,fliegen::V,лиемс,skristi
1091,gehen::V,молемс,eiti
1092,weggehen::V,тумс,išeiti
1093,abfahren::V,тумс,išvykti
1094,abfahren::V,тумс,išvažiuoti
1095,anhalten::V,лоткамс,sustoti
1096,hineingehen::V,сува́мс,įeiti
1097,eintreten::V,сува́мс,įžengti
1098,kommen::V,самс,ateiti
1099,ankommen::V,самс,ateiti
1100,ankommen::V,пачкодемс,ateiti
1101,zurückkommen::V,мърдамс,grį̃žti
1102,zurückkommen::V,мърдамс,sugrį̃žti
1103,bleiben::V,иля́домс,likti
1104,bleiben::V,иля́домс,pasilikti
1105,warten::V,учемс,laukti
1106,erwarten::V,учемс,laukti
1107,suchen::V,вешемс,ieškoti
1108,finden::V,мумс,rasti
1109,finden::V,мумс,surasti
1110,versuchen::V,варчсемс,mėginti
1111,vorbereiten::V,анокламс,rengti
1112,lieben::V,кельгомс,myĺėti
1113,mögen::V,кельгомс,ḿėgti
1114,mögen::V,кельгомс,patikti
1115,lachen::V,рахамс,juoktis
1116,lachen::V,рахсемс,juoktis
1117,rühren::V,токамс седи,jaudinti
1118,rühren::V,токамс седи,graudinti
1119,weinen::V,авардемс,verkti
1120,schimpfen::V,сюцемс,bartis
1121,sich ärgern::V,кяжиямс,pykti
1122,sich ärgern::V,кяжиямс,apmaudauti
1123,sich fürchten::V,пелемс,bijoti
1124,sich fürchten::V,пелемс,baimintis
1125,fürchten::V,пелемс,bijoti
1126,fürchten::V,пелемс,baimintis
1127,fliehen::V,ворьгодемс,bėgti
1128,fliehen::V,ворьгодемс,sprukti
1129,flüchten::V,ша́домс,pabėgti
1130,flüchten::V,во́рьгодемс,pabėgti
1131,sehen::V,няемс,žiūŕėti
1132,anschauen::V,ваномс,žiūŕėti
1133,ansehen::V,ваномс,žiūrėti į
1134,ansehen::V,ваномс,pažiūrėti į
1135,hören::V,марямс,girdėti
1136,zuhören::V,ку́лхдоньомс,klausytis
1137,probieren::V,варжамс,ragauti
1138,probieren::V,варжамс,paragauti
1139,riechen::V,никса́мс,uosti
1140,riechen::V,никса́мс,užuosti
1141,fühlen::V,марямс,justi
1142,fühlen::V,марямс,jausti
1143,fühlen::V,марямс,pajusti
1144,scheinen::V,ня́евомс,rodytis
1145,scheinen::V,ня́евомс,atrodyti
1146,zu sehen sein::V,ня́евомс,pasirodyti
1147,vernehmen::V,марямс,išgirsti
1148,frieren::V,паломс,šalti
1149,frieren::V,кельмомс,šalti
1150,tun::V,тиемс,daryti
1151,können::V,маштомс,galėti
1152,können::V,маштомс,pajėgti
1153,wollen::V,-не-,norėti
1154,anfangen::V,ушедомс,pradėti
1155,anfangen::V,ушедомс,prasid́ėti
1156,beenden::V,аде́ламс,baigti
1157,beenden::V,аде́ламс,užbaigti
1158,aufhören::V,лоткамс,liautis
1159,gelingen::V,удалакшнемс,pavykti
1160,gelingen::V,удалакшнемс,pasisekti
1161,geraten::V,лисемс,nusisekti
1162,öffnen::V,панжемс,atverti
1163,öffnen::V,панжемс,atidaryti
1164,schließen::V,сёлгомс,uždaryti
1165,stellen::V,путомс,statyti
1166,stellen::V,путомс,pastatyti
1167,setzen::V,озафнемс,sodinti
1168,setzen::V,озафнемс,pasodinti
1169,setzen::V,озавтнемс,sodinti
1170,setzen::V,озавтнемс,pasodinti
1171,legen::V,путомс,dėti
1172,legen::V,путомс,pad́ėti
1173,berühren::V,токамс,liesti
1174,berühren::V,токамс,paliesti
1175,verbinden::V,сотомс,jungti
1176,verbinden::V,сотомс,surišti
1177,bedecken::V,комачамс,uždengti
1178,bedecken::V,вельхтямс,uždengti
1179,aufhängen::V,повфтамс,pakarti
1180,aufhängen::V,повфтамс,pakabinti
1181,anzünden::V,крьвя́стемс,padegti
1182,aufheben::V,кеподемс,pakelti
1183,aufheben::V,касфтомс,pakelti
1184,zurücklassen::V,ка́домс,palikti
1185,verlieren::V,юма́фтомс,pamesti
1186,fallen lassen::V,прафтомс,atsisakyti
1187,machen::V,тиемс,dirbti
1188,herstellen::V,анокламс,gaminti
1189,bauen::V,путомс,statyti
1190,bauen::V,путомс,pastatyti
1191,reparieren::V,петемс,taisyti
1192,reparieren::V,петемс,remontuoti
1193,verbessern::V,цебярьгофтомс,gerinti
1194,verbessern::V,цебярьгофтомс,ištaisyti
1195,ändern::V,полафтомс,keisti
1196,ändern::V,полафтомс,pakeisti
1197,graben::V,шу́вомс,kasti
1198,graben::V,та́ргамс,kasti
1199,beugen::V,мяндемс,lenkti
1200,beugen::V,мяндемс,palenkti
1201,biegen::V,комафтомс,lenkti
1202,biegen::V,комафтомс,palenkti
1203,drehen::V,шо́вамс,sukti
1204,drehen::V,ша́рфнемс,sukti
1205,wenden::V,ша́рфтомс,kreipti
1206,wenden::V,ша́рфтомс,pakreipti
1207,umdrehen::V,шарфтомс,sukti
1208,umdrehen::V,шарфтомс,apversti
1209,heben::V,ке́подемс,kelti
1210,heben::V,ке́подемс,pakelti
1211,hochheben::V,ке́подемс,pakelti
1212,hochheben::V,ка́сфтомс,pakelti
1213,ergreifen::V,фатямс,čiupti
1214,ergreifen::V,фатямс,griebti
1215,halten::V,кирдемс,laikyti
1216,halten::V,кирдемс,palaikyti
1217,drücken::V,люпшта́мс,spausti
1218,schieben::V,шашфтомс,stumti
1219,kratzen::V,а́нгорямс,kasyti
1220,kratzen::V,а́нгорямс,grandyti
1221,kratzen::V,киськоря́мс,kasyti
1222,kratzen::V,киськоря́мс,grandyti
1223,lecken::V,нолсемс,laižyti
1224,beißen::V,сускомс,kandžioti
1225,abreißen::V,сяземс,nuplėšti
1226,abschneiden::V,керомс,atpjauti
1227,abschneiden::V,керомс,atkirpti
1228,binden::V,сотомс,rišti
1229,binden::V,сотомс,surišti
1230,stecken::V,сялгомс,kišti
1231,stecken::V,сялгомс,įkišti
1232,brechen::V,си́ннемс,lūžti
1233,brechen::V,си́ннемс,laužyti
1234,brechen::V,ка́лафтомс,lūžti
1235,brechen::V,ка́лафтомс,laužyti
1236,klopfen::V,чакамс,belsti
1237,klopfen::V,чакамс,barbenti
1238,klopfen::V,чакиемс,belsti
1239,klopfen::V,чакиемс,barbenti
1240,hauen::V,шавомс,mušti
1241,hauen::V,пиксомс,mušti
1242,kleben::V,пе́тфнемс,lipdyti
1243,kleben::V,пе́тфнемс,klijuoti
1244,reiben::V,шо́вамс,trinti
1245,reiben::V,шо́вамс,tarkuoti
1246,streichen::V,вадемс,tepti
1247,streichen::V,вадемс,užtepti
1248,schleifen::V,шо́вамс,galą́sti
1249,schneiden::V,керомс,pjauti
1250,schneiden::V,керомс,kirpti
1251,rütteln::V,та́рфтомс,purtyti
1252,schütteln::V,шука́демс,purtyti
1253,schwenken::V,яфодемс,mojuoti
1254,schütten::V,каямс,pilti
1255,schütten::V,каямс,berti
1256,schütten::V,нюрьхтя́мс,pilti
1257,schütten::V,нюрьхтя́мс,berti
1258,füllen::V,пяшкодемс,pildyti
1259,füllen::V,пяшкодемс,pripildyti
1260,einwickeln::V,тапардамс,įvynioti
1261,einwickeln::V,тапардамс,suvynioti
1262,tragen::V,кандомс,nešti
1263,tragen::V,кандомс,nešioti
1264,schleppen::V,ускомс,vilkti
1265,ziehen::V,ускомс,tempti
1266,aufbewahren::V,ванфтомс,laikyti
1267,werfen::V,ёрямс,mesti
1268,werfen::V,ёрямс,sviesti
1269,fangen::V,кунда́мс,sugauti
1270,packen::V,фатямс,čiupti
1271,packen::V,фатямс,griebti
1272,verstecken::V,кяшемс,slėpti
1273,verstecken::V,кяшемс,slapstyti
1274,teilen::V,явомс,dalyti
1275,teilen::V,явомс,padalyti
1276,schicken::V,кучемс,sių̃sti
1277,schicken::V,кучемс,pasių̃sti
1278,bringen::V,кандомс,atnešti
1279,bringen::V,пачфтемс,atnešti
1280,hinzufügen::V,пу́томс та́га,pridėti
1281,hinzufügen::V,ма́ксомс та́га,pridėti
1282,bekommen::V,сявомс,gauti
1283,erhalten::V,сявомс,gauti
1284,nehmen::V,сявомс,paimti
1285,wählen::V,ко́чкамс,rinkti
1286,wählen::V,ко́чкамс,išsirinkti
1287,auswählen::V,кочкамс,išrinkti
1288,bewahren::V,ванфтомс,išsaugoti
1289,behindern::V,шорямс,trukdyti
1290,verderben::V,коламс,sugadinti
1291,verderben::V,гастямс,sugadinti
1292,beschädigen::V,тиендемс зиян,žaloti
1293,beschädigen::V,тиендемс зиян,gadinti
1294,zerbrechen::V,тапамс,sukulti
1295,zerbrechen::V,тапамс,sudaužyti
1296,zerreißen::V,сяземс,perplėšti
1297,zerreißen::V,сяземс,suplėšyti
1298,zerstören::V,ка́лафтомс,suardyti
1299,zerstören::V,ка́лафтомс,sugriauti
1300,verbrennen::V,пълхта́мс,deginti
1301,verbrennen::V,пълхта́мс,sudeginti
1302,geben::V,ма́ксомс,duoti
1303,geben::V,ма́ксомс,paduoti
1304,reichen::V,максомс,paduoti
1305,schenken::V,каземс,dovanoti
1306,versprechen::V,ма́ксомс вал,žadėti
1307,versprechen::V,ма́ксомс вал,pažadėti
1308,wünschen::V,арьсемс,norėti
1309,wünschen::V,арьсемс,linḱėti
1310,loben::V,шна́мс,girti
1311,loben::V,шна́мс,pagirti
1312,küssen::V,палсемс,bučiuoti
1313,wiegen::V,нюря́фтомс,supti
1314,zudecken::V,вельхтямс,užkloti
1315,zudecken::V,вельхтямс,uždengti
1316,wecken::V,стя́фтомс,žadinti
1317,wecken::V,съ́ргозьфтемс,žadinti
1318,zeigen::V,няфтемс,rodyti
1319,führen::V,вятемс,vesti
1320,führen::V,вятемс,vadovauti
1321,lehren::V,тонафтомс,mokyti
1322,lehren::V,тонафтомс,išmokyti
1323,unterrichten::V,тонафтомс,dėstyti
1324,aufziehen::V,касфтомс,išauginti
1325,leiten::V,вятемс,valdyti
1326,leiten::V,вятемс,vadovauti
1327,antreiben::V,вятемс,uiti
1328,antreiben::V,вятемс,raginti
1329,antreiben::V,вятемс,skubinti
1330,lassen::V,кошардомс,paliepti
1331,einladen::V,тердемс,kviesti
1332,einladen::V,тердемс,pakviesti
1333,einladen::V,серьгядемс,kviesti
1334,einladen::V,серьгядемс,pakviesti
1335,vereinigen::V,пуроптомс,sujungti
1336,vereinigen::V,пуроптомс,suvienyti
1337,vereinigen::V,кочкамс марса,sujungti
1338,vereinigen::V,кочкамс марса,suvienyti
1339,besuchen::V,варжамс,lankyti
1340,besuchen::V,варжамс,aplankyti
1341,treffen::V,васьфтомс,sutikti
1342,treffen::V,васьфтомс,pasitikti
1343,sich versammeln::V,кочкавомс,susirinkti
1344,spielen::V,налхксемс,groti
1345,spielen::V,налхксемс,žaisti
1346,singen::V,морамс,dainuoti
1347,tanzen::V,кштимс,šokti
1348,sich trennen::V,явомс,skirtis
1349,sich trennen::V,явомс,išsiskirti
1350,verlassen::V,кадондомс,palikti
1351,retten::V,идемс,gelbėti
1352,retten::V,араламс,gelbėti
1353,bewachen::V,ваномс,sergėti
1354,schützen::V,а́раламс,ginti
1355,schützen::V,а́раламс,apginti
1356,verteidigen::V,а́раламс,ginti
1357,verteidigen::V,а́раламс,apginti
1358,sich schlagen::V,тюремс,muštis
1359,schießen::V,ляцемс,šauti
1360,schießen::V,ляцемс,šaudyti
1361,siegen::V,сяськомс,nugalėti
1362,ärgern::V,кяжияфтомс,pykinti
1363,schlagen::V,токамс,mušti
1364,schlagen::V,токамс,smogti
1365,schlagen::V,токамс,trenkti
1366,treten::V,тапамс,mygti
1367,stechen::V,пупамс,gelti
1368,stechen::V,пупамс,smeigti
1369,stechen::V,сялгомс,gelti
1370,stechen::V,сялгомс,smeigti
1371,stoßen::V,тостядемс,stumti
1372,stoßen::V,тостядемс,pastumti
1373,stehlen::V,саламс,vogti
1374,stören::V,шорсемс,trikdyti
1375,belästigen::V,токсамс,apsunkinti
1376,belästigen::V,аф кадомс ваймама,apsunkinti
1377,verbergen::V,кяшемс,slėpti
1378,verbergen::V,кяшемс,paslėpti
1379,täuschen::V,васькафтомс,klaidinti
1380,täuschen::V,кяльготнемс,klaidinti
1381,betrügen::V,васькафнемс,apgauti
1382,töten::V,шавомс,žudyti
1383,töten::V,шавомс,nužudyti
1384,töten::V,аде́ламс,žudyti
1385,töten::V,аде́ламс,nužudyti
1386,wohnen::V,эрямс,gyventi
1387,arbeiten::V,покодемс,dirbti
1388,arbeiten::V,покодемс,triūsti
1389,sammeln::V,кочкамс,rinkti
1390,sammeln::V,пу́роптомс,rinkti
1391,pflücken::V,фатнемс,skinti
1392,pflücken::V,фатнемс,raškyti
1393,pflücken::V,нотфнемс,skinti
1394,pflücken::V,нотфнемс,raškyti
1395,jagen::V,кунда́мс,medžioti
1396,fischen::V,калонь кунда́мс,žvejoti
1397,fassen::V,кунда́мс,sučiupti
1398,hüten::V,ваномс,ganyti
1399,treiben::V,панемс,ginti
1400,anbinden::V,сотомс,pririšti
1401,füttern::V,трямс,šerti
1402,füttern::V,а́ндомс,šerti
1403,melken::V,потямс,melžti
1404,hacken::V,лазондомс,kapoti
1405,gießen::V,валомс,lieti
1406,gießen::V,валомс,laistyti
1407,reifen::V,кенеремс,nokti
1408,reifen::V,кенеремс,sirpti
1409,zubereiten::V,анокламс,ruošti
1410,zubereiten::V,анокламс,gaminti
1411,kochen::V,пидемс,virti
1412,kochen::V,пидемс,virinti
1413,backen::V,пидемс,kepti
1414,braten::V,пуштомс,kepti
1415,braten::V,пуштомс,kepinti
1416,umrühren::V,шорямс,maišyti
1417,umrühren::V,шорямс,pamaišyti
1418,stricken::V,кодамс,megzti
1419,nähen::V,стамс,siūti
1420,färben::V,а́рхтомс,dažyti
1421,färben::V,а́рхтомс,nudažyti
1422,reinigen::V,ва́ткамс,valyti
1423,reinigen::V,ва́ткамс,švarinti
1424,reinigen::V,а́роптомс,valyti
1425,reinigen::V,а́роптомс,švarinti
1426,waschen::V,муськомс,plauti
1427,waschen::V,муськомс,mazgoti
1428,waschen::V,муськомс,skalbti
1429,abwischen::V,нардамс,nušluostyti
1430,spülen::V,оргалдомс,plauti
1431,spülen::V,оргалдомс,skalauti
1432,fegen::V,тяемс,šluoti
1433,kehren::V,тяемс,šluoti
1434,baden::V,э́шелямс,maudytis
1435,sich waschen::V,штамс,praustis
1436,ausziehen::V,кайсефтемс,numauti
1437,ausziehen::V,кайсефтемс,nuvilkti
1438,anziehen::V,ща́фтомс,mauti
1439,anziehen::V,ща́фтомс,apsivilkti
1440,sich anziehen::V,щамс,rengtis
1441,sich anziehen::V,щамс,apsirengti
1442,kämmen::V,се́ендемс,šukuoti
1443,schmücken::V,на́ряжамс,puošti
1444,schmücken::V,на́ряжамс,dabinti
1445,schmücken::V,на́ряжамс,gražinti
1446,schmücken::V,ма́зоптомс,puošti
1447,schmücken::V,ма́зоптомс,dabinti
1448,schmücken::V,ма́зоптомс,gražinti
1449,sagen::V,азомс,tarti
1450,sagen::V,мярьгомс,tarti
1451,sprechen::V,корхтамс,kalbėti
1452,reden::V,корхнемс,šnekėti
1453,sich unterhalten::V,корхнемс,kalbėtis
1454,sich unterhalten::V,корхнемс,šnekučiuotis
1455,fragen::V,ки́зефтемс,klausti
1456,bitten::V,а́намс,prašyti
1457,bitten::V,ве́шемс,prašyti
1458,erzählen::V,а́зондомс,pasakoti
1459,mitteilen::V,азомс,skelbti
1460,mitteilen::V,азомс,pranešti
1461,nennen::V,лемдемс,vadinti
1462,nennen::V,лемдемс,vardyti
1463,nennen::V,путомс лем,vadinti
