,Concept_ID,cv,eu
727,hart::A,хытӑ,gogor
728,weich::A,ҫемҫе,bigun
729,weich::A,ҫемҫе,beratz
730,rund::A,ҫавра,biribil
731,spitz::A,шӗвӗр,puntadun
732,scharf::A,ҫивӗч,zorrotz
733,stumpf::A,мӑка,kamuts
734,stumpf::A,пуклак,kamuts
735,stumpf::A,тӗрӗнчӗк,kamuts
736,stumpf::A,ӑнкарусӑр,kamuts
737,schwer::A,йывӑр,astun
738,schwer::A,йывӑр,pisutsu
739,schön::A,илемлӗ,eder
740,heiß::A,вӗри,bero
741,heiß::A,вӗри,oso bero
742,warm::A,ӑшӑ,bero
743,kalt::A,сивӗ,hotz
744,kühl::A,уҫӑ,hotzil
745,frisch::A,уҫӑ,fresko
746,frisch::A,уҫӑ,hozkirri
747,feucht::A,йӗпе,heze
748,nass::A,нӳрӗ,busti
749,trocken::A,типӗ,siku
750,trocken::A,типӗ,lehor
751,voll::A,тулли,bete
752,leer::A,пушӑ,huts
753,offen::A,уҫӑ,ireki
754,geschlossen::A,хупӑ,itxita
755,sauber::A,таса,xahu
756,sauber::A,таса,garbi
757,schmutzig::A,пылчӑклӑ,lohi
758,schmutzig::A,пылчӑклӑ,zikin
759,schmutzig::A,вараланчӑк,lohi
760,schmutzig::A,вараланчӑк,zikin
761,roh::A,чӗрӗ,gordin
762,reif::A,пулнӑ,umo
763,reif::A,пулнӑ,heldu
764,reif::A,пиҫӗхнӗ,umo
765,reif::A,пиҫӗхнӗ,heldu
766,reif::A,аталаннӑ,umo
767,reif::A,аталаннӑ,heldu
768,reif::A,пиҫсе ҫитнӗ,umo
769,reif::A,пиҫсе ҫитнӗ,heldu
770,lecker::A,тутлӑ,goxo
771,lecker::A,техӗмлӗ,goxo
772,süß::A,пылак,goxo
773,bitter::A,йӳҫӗ,karmin
774,bitter::A,йӳҫӗ,garratz
775,sauer::A,йӳҫӗ,mingots
776,sauer::A,йӳҫек,mingots
777,sauer::A,кӑвасак,mingots
778,hell::A,ҫутӑ,argi
779,dunkel::A,тӗттӗм,ilun
780,schwarz::A,хура,beltz
781,weiß::A,шурӑ,zuri
782,rot::A,хӗрлӗ,gorri
783,gelb::A,сарӑ,hori
784,blau::A,кӑвак,urdin
785,grün::A,симӗс,berde
786,grün::A,симӗс,musker
787,grün::A,пиҫмен,berde
788,grün::A,пиҫмен,musker
789,grün::A,ӑс пухман,berde
790,grün::A,ӑс пухман,musker
791,grau::A,кӑвак,urdin
792,grau::A,кӑвак,urdinabar
793,bunt::A,чӑпар,koloretsu
794,billig::A,йӳнӗ,merke
795,teuer::A,хаклӑ,garesti
796,wertvoll::A,паха,baliotsu
797,blind::A,суккӑр,itsu
798,taub::A,хӑлхасӑр,gor
799,kräftig::A,хӑватлӑ,kementsu
800,stark::A,вирлӗ,bizkor
801,stark::A,вирлӗ,indartsu
802,schwach::A,халсӑр,ahul
803,schwach::A,халсӑр,indargabe
804,fett::A,самӑр,gizen
805,fett::A,мӑнтӑр,gizen
806,schlank::A,йӑрӑс,lerden
807,schlank::A,яштака,lerden
808,hübsch::A,хитре,polit
809,böse::A,усал,tzar
810,böse::A,усал,gaizto
811,dumm::A,ухмах,lelo
812,dumm::A,ухмах,pello
813,faul::A,наян,nagi
814,faul::A,наян,alfer
815,faul::A,юлхав,nagi
816,faul::A,юлхав,alfer
817,faul::A,ӳркенчӗк,nagi
818,faul::A,ӳркенчӗк,alfer
819,fleißig::A,хастар,maratz
820,fleißig::A,хастар,lanzale
821,geizig::A,хытӑ,zeken
822,geizig::A,хытӑ,zikoitz
823,klug::A,ӑслӑ,zuhur
824,geschickt::A,ӑста,trebe
825,geschickt::A,ӑста,antzetsu
826,lieb::A,савнӑ,maite
827,lieb::A,савнӑ,laztan
828,lustig::A,хаваслӑ,alaitsu
829,sanft::A,ачаш,eme
830,sanft::A,ачаш,ezti
831,hungrig::A,выҫӑ,gose
832,krank::A,чирлӗ,eri
833,krank::A,чирлӗ,gaixo
834,nackt::A,ҫара,biluzi
835,traurig::A,салхуллӑ,itun
836,traurig::A,салхуллӑ,betilun
837,lebendig::A,чӗрӗ,bizirik
838,gut::A,аван,on
839,gut::A,лайӑх,on
840,schlecht::A,япӑх,txar
841,schlecht::A,начар,txar
842,richtig::A,тӗрӗс,zuzen
843,schlimm::A,йӗрӗнчӗк,larri
844,wahr::A,чӑн,egiazko
845,alt::A,кивӗ,zahar
846,neu::A,ҫӗнӗ,berri
847,ehemalig::A,пулнӑ,lehengo
848,alt[Lebewesen]::A,ватӑ,adindun
849,jung::A,яш,gazte
850,jung::A,ҫамрӑк,gazte
851,arm::A,чухӑн,txiro
852,arm::A,чухӑн,behartsu
853,reich::A,пуян,dirudun
854,bekannt::A,пӗлӗш,ezagun
855,berühmt::A,чаплӑ,entzun
856,berühmt::A,чаплӑ,ospetsu
857,fremd::A,ют,arrotz
858,verschieden::A,расна,ezberdin
859,verschieden::A,расна,desberdin
860,nah::A,ҫывӑх,hurre
861,nah::A,ҫывӑх,hurbil
862,nah::A,ҫывӑхри,hurre
863,nah::A,ҫывӑхри,hurbil
864,fern::A,инҫе,urrun
865,fern::A,аякри,urrun
866,linker::A,сулахай,ezker
867,rechter::A,сылтӑм,eskuin
868,anderer::A,урӑх,beste
869,erster::A,пӗрремӗш,lehen
870,erster::A,пӗрремӗш,aurren
871,zweiter::A,иккӗмӗш,bigarren
872,dritter::A,виҫҫӗмӗш,hirugarren
873,letzter::A,юлашки,azken
874,letzter::A,юлашки,hondar
875,allein::ADV,пӗччен,bakarrik
876,auf einmal::ADV,кӗмӗрккен,batera
877,zusammen::ADV,пӗрле,elkarrekin
878,lange::ADV,вӑрах,luzaro
879,plötzlich::ADV,сасартӑк,bat-batean
880,sofort::ADV,тӳрех,berehala
881,später::ADV,кайран,gero
882,jetzt::ADV,халь,orain
883,jetzt::ADV,халӗ,orain
884,heute::ADV,паян,gaur
885,morgen::ADV,ыран,bihar
886,bald::ADV,халех,aurki
887,bald::ADV,халех,laster
888,bald::ADV,кӗҫех,aurki
889,bald::ADV,кӗҫех,laster
890,dann::ADV,унтан,ondoren
891,gestern::ADV,ӗнер,atzo
892,einst::ADV,пӗррехинче,antzina
893,damals::ADV,ун чухне,orduan
894,damals::ADV,апла пулсан,orduan
895,danach::ADV,унтан,gerora
896,danach::ADV,унтан,ondoren
897,vorher::ADV,малтан,lehenago
898,zuerst::ADV,пирвай,aurrena
899,zuerst::ADV,пирвай,lehenbizi
900,einmal::ADV,пӗррехинче,behin
901,einmal::ADV,пӗррехинче,aldi bat
902,manchmal::ADV,хӑш чухне,batzuetan
903,manchmal::ADV,хӑш чухне,zenbaitetan
904,oft::ADV,тӑтӑш,maiz
905,oft::ADV,тӑтӑш,askotan
906,immer::ADV,ялан,beti
907,niemals::ADV,нихӑҫан та,inoiz ez
908,niemals::ADV,нихӑҫан та,sekula ez
909,hier::ADV,кунта,hemen
910,hierhin::ADV,кунта,hona
911,von hier::ADV,кунтан,hemendik
912,von hier::ADV,кунтан,honetatik
913,dort::ADV,унта,han
914,dort::ADV,ҫавӑнта,han
915,dorthin::ADV,унта,hara
916,dorthin::ADV,ҫавӑнта,hara
917,geradeaus::ADV,тикӗс,artez
918,vorwärts::ADV,малалла,aurrera
919,rückwärts::ADV,хыҫала,atzera
920,rückwärts::ADV,хыҫала,atzerantz
921,zurück::ADV,каялла,atzera
922,unten::ADV,аялта,behean
923,hinab::ADV,аялта,behera
924,hinab::ADV,аялта,beherantz
925,oben::ADV,ҫӳлте,goian
926,hinauf::ADV,ҫӳле,gora
927,hinauf::ADV,ҫӳле,gorantz
928,überall::ADV,таҫта та,edonon
929,überall::ADV,пур ҫӗрте те,edonon
930,überall::ADV,кирек ӑҫта та,edonon
931,nicht::ADV,мар,ez
932,ein wenig::ADV,пӑртак,apur bat
933,ein wenig::ADV,пӑртак,pixka bat
934,kaum::ADV,аран,ozta
935,kaum::ADV,аран,nekez
936,sehr::ADV,питӗ,oso
937,so::ADV,апла,hala
938,so::ADV,апла,honela
939,noch::ADV,татах,oraindik
940,nur::ADV,ҫех,bakarrik
941,schon::ADV,ӗнтӗ,ja
942,schon::ADV,ӗнтӗ,jada
943,wieder::ADV,каллех,berriro
944,vergebens::ADV,харам,alferrik
945,vor::PRP,умӗнче,aurrean
946,hinter::PRP,кайра,ostean
947,hinter::PRP,кайра,gibelean
948,unter::PRP,айне,pean
949,unter::PRP,айне,azpian
950,unter::PRP,айӗпе,pean
951,unter::PRP,айӗпе,azpian
952,unter::PRP,айӗнче,pean
953,unter::PRP,айӗнче,azpian
954,unter::PRP,ҫитеспе,pean
955,unter::PRP,ҫитеспе,azpian
956,durch::PRP,витӗр,zehar
957,neben::PRP,патӗнче,ondoan
958,neben::PRP,патӗнче,aldamenean
959,zwischen::PRP,хушшинче,artean
960,wegen::PRP,пула,-gatik
961,wegen::PRP,пирки,-gatik
962,dies::PRN,ку,hau
963,dies::PRN,ҫак,hau
964,das::PRN,ҫав,hura
965,alles::PRN,пурте,dena
966,alles::PRN,йӑлт,dena
967,ich::PRN,эп,ni
968,du::PRN,эс,zu
969,er::PRN,вӑл,bera
970,wir::PRN,эпир,gu
971,ihr::PRN,эсир,zuek
972,sie::PRN,вӗсем,berak
973,was::FPRN,мӗн,zer
974,was::FPRN,мӗскер,zer
975,was::FPRN,мӗн те пулин,zer
976,wer::FPRN,кам,nor
977,wo::FADV,ӑҫта,non
978,wohin::FADV,ӑҫта,nora
979,wie::FADV,епле,nola
980,wie::FADV,епле,zelan
981,wie::FADV,мӗнле,nola
982,wie::FADV,мӗнле,zelan
983,warum::FADV,ма,zeren
984,warum::FADV,ма,zergatik
985,warum::FADV,мӗншӗн,zeren
986,warum::FADV,мӗншӗн,zergatik
987,wieviel::FNUM,миҫе,zenbat
988,eins::NUM,пӗр,bat
989,eins::NUM,пӗрре,bat
990,zwei::NUM,ик,bi
991,zwei::NUM,ик,biga
992,zwei::NUM,икӗ,bi
993,zwei::NUM,икӗ,biga
994,zwei::NUM,иккӗ,bi
995,zwei::NUM,иккӗ,biga
996,drei::NUM,виҫ,hiru
997,drei::NUM,виҫӗ,hiru
998,drei::NUM,виҫҫӗ,hiru
999,vier::NUM,тӑват,lau
1000,fünf::NUM,пилӗк,bost
1001,fünf::NUM,пиллӗк,bost
1002,sechs::NUM,улт,sei
1003,sechs::NUM,ултӑ,sei
1004,sechs::NUM,улттӑ,sei
1005,sieben::NUM,ҫич,zazpi
1006,sieben::NUM,ҫичӗ,zazpi
1007,sieben::NUM,ҫиччӗ,zazpi
1008,acht::NUM,сакӑр,zortzi
1009,acht::NUM,саккӑр,zortzi
1010,neun::NUM,тӑхӑр,bederatzi
1011,neun::NUM,тӑххӑр,bederatzi
1012,zehn::NUM,вунӑ,hamar
1013,zehn::NUM,вуннӑ,hamar
1014,elf::NUM,вун пӗр,hamaika
1015,zwölf::NUM,вун ик,hamabi
1016,zwölf::NUM,вун икӗ,hamabi
1017,zwölf::NUM,вун иккӗ,hamabi
1018,zwanzig::NUM,ҫирӗм,hogei
1019,dreißig::NUM,вӑтӑр,hogeita hamar
1020,vierzig::NUM,хӗрӗх,berrogei
1021,fünfzig::NUM,аллӑ,berrogeita hamar
1022,sechzig::NUM,утмӑл,hirurogei
1023,siebzig::NUM,ҫитмӗл,hirurogeita hamar
1024,achtzig::NUM,сакӑр вунӑ,laurogei
1025,achtzig::NUM,сакӑр вуннӑ,laurogei
1026,neunzig::NUM,тӑхӑр вун,laurogeita hamar
1027,neunzig::NUM,тӑхӑр вунӑ,laurogeita hamar
1028,neunzig::NUM,тӑхӑр вуннӑ,laurogeita hamar
1029,hundert::NUM,ҫӗр,ehun
1030,tausend::NUM,пин,mila
1031,und::CNJ,та,eta
1032,oder::CNJ,е,edo
1033,stehen::V,тӑр,zutik egon
1034,sitzen::V,лар,eserita egon
1035,liegen::V,вырт,etzan
1036,hängen::V,усӑнса тӑр,eskegita egon
1037,hängen::V,усӑнса тӑр,zintzilik egon
1038,hängen::V,ҫакӑнса тӑр,eskegita egon
1039,hängen::V,ҫакӑнса тӑр,zintzilik egon
1040,werden::V,пул,bihurtu
1041,werden::V,пул,bilakatu
1042,passieren::V,пул,pasatu
1043,passieren::V,пул,gertatu
1044,beginnen::V,пуҫлан,hasi
1045,enden::V,пӗт,bukatu
1046,enden::V,вӗҫлен,bukatu
1047,wechseln::V,улшӑн,aldatu
1048,aufgehen[Sonne]::V,тух,ilki
1049,aufgehen[Sonne]::V,тух,sortu
1050,untergehen[Sonne]::V,анса лар,sartu
1051,scheinen[Sonne]::V,пӑх,eguzkia egon
1052,donnern::V,кӗмсӗртет,trumoia jo
1053,donnern::V,авӑт,trumoia jo
1054,wehen::V,варкӑш,haizea ibili
1055,strömen::V,тӑкӑн,zorrotadaka isuri
1056,fließen::V,юх,isuri
1057,sich drehen::V,ҫаврӑн,biratu
1058,schwanken::V,чӳхен,zabuka ibili
1059,schwingen::V,суллан,kulunkatu
1060,fallen::V,кип,erori
1061,fallen::V,тӳр кип,erori
1062,fallen::V,татӑлса ан,erori
1063,brennen::V,ҫун,sutan egon
1064,rauchen::V,мӑкӑрлан,kea bota
1065,rauchen::V,тӗтӗм кӑлар,kea bota
1066,regnen::V,ҫумӑр ҫӑвать,euria ari izan
1067,gefrieren::V,шӑн,izoztu
1068,gefrieren::V,шӑн,hormatu
1069,tauen::V,ирӗл,gesaldu
1070,schmelzen::V,ирӗл,urtu
1071,trocknen::V,тип,idortu
1072,trocknen::V,тип,lehortu
1073,sieden::V,вӗре,irakin
1074,faulen::V,ҫӗр,hirotu
1075,faulen::V,ҫӗр,usteldu
1076,verfaulen::V,ҫӗр,hirotu
1077,verfaulen::V,ҫӗр,usteldu
1078,reißen::V,ҫурӑл,eten
1079,reißen::V,ҫурӑл,tarrat egin
1080,versinken::V,пут,urperatu
1081,vergehen::V,ирт,iragan
1082,erscheinen::V,курӑн,agertu
1083,erscheinen::V,курӑнса кай,agertu
1084,verschwinden::V,ҫухал,desagertu
1085,sinken::V,чак,beheititu
1086,abnehmen::V,чак,gutxitu
1087,abnehmen::V,чак,beheratu
1088,zunehmen::V,пысӑклан,gora egin
1089,steigen::V,ҫӗклен,igo
1090,wachsen::V,ӳс,hazi
1091,glänzen::V,ҫиҫ,distiratu
1092,funkeln::V,ялкӑш,izarniatu
1093,funkeln::V,йӑлтӑртат,izarniatu
1094,lärmen::V,шавла,zarata atera
1095,läuten::V,шӑнкӑравла,jo
1096,läuten::V,шӑнкӑравла,hots egin
1097,klingeln::V,шӑнкӑравла,txirrina jo
1098,klirren::V,калтлат,tintin egin
1099,klirren::V,шӑнкӑлтат,tintin egin
1100,brausen::V,ахӑр,marru egin
1101,rauschen::V,вашӑлтат,fir-fir egin
1102,rauschen::V,чашӑлтат,fir-fir egin
1103,klingen::V,янӑра,soinu egin
1104,bellen::V,вӗр,zaunkatu
1105,heulen::V,ула,ulu egin
1106,heulen::V,ула,uhuri egin
1107,blasen::V,вӗр,ufa egin
1108,blasen::V,вӗр,putz egin
1109,pfeifen::V,шӑхӑр,txistu egin
1110,schreien::V,кӑшкӑр,oihu egin
1111,schreien::V,кӑшкӑр,garrasi egin
1112,stöhnen::V,йынӑш,intziri egin
1113,zittern::V,чӗтре,ikara egin
1114,zittern::V,чӗтре,dar-dar egin
1115,leben::V,пурӑн,bizi izan
1116,geboren werden::V,ҫурал,jaio
1117,atmen::V,сывла,hats egin
1118,atmen::V,сывла,arnasa egin
1119,trinken::V,ӗҫ,edan
1120,essen::V,ҫи,jan
1121,schlucken::V,ҫӑт,irentsi
1122,müde werden::V,ӗшен,unatu
1123,müde werden::V,ӗшен,nekatu
1124,einschlafen::V,ыйха пут,lokartu
1125,einschlafen::V,ҫывӑрса кай,lokartu
1126,schlafen::V,ҫывӑр,lo egin
1127,aufwachen::V,вӑран,esnatu
1128,aufwachen::V,вӑран,atzarri
1129,aufstehen::V,тӑр,jaiki
1130,sich erholen::V,кан,atseden egin
1131,krank werden::V,чирле,gaixotu
1132,krank sein::V,чирле,eri izan
1133,krank sein::V,чирле,gaixo izan
1134,schmerzen::V,сур,min egin
1135,schmerzen::V,ырат,min egin
1136,husten::V,ӳсӗр,eztul egin
1137,genesen::V,сывал,osatu
1138,genesen::V,тӳрлен,osatu
1139,sterben::V,вил,hil
1140,sterben::V,вил,zendu
1141,umkommen::V,вил,istripuz hil
1142,sich bewegen::V,куҫ,higitu
1143,sich rühren::V,хускал,zirkin egin
1144,sich erheben::V,тӑр,zutitu
1145,sich erheben::V,тӑр,altxatu
1146,sich setzen::V,лар,eseri
1147,sich setzen::V,лар,jesarri
1148,hinfallen::V,ӳк,erori
1149,laufen::V,ут,ibili
1150,schreiten::V,ут,oinkatu
1151,spazierengehen::V,уҫӑлса ҫӳре,paseatu
1152,spazierengehen::V,уҫӑлса ҫӳре,ostera bat egin
1153,spazierengehen::V,уткаласа ҫӳре,paseatu
1154,spazierengehen::V,уткаласа ҫӳре,ostera bat egin
1155,eilen::V,васка,lasterkatu
1156,eilen::V,хыпалан,lasterkatu
1157,sich beeilen::V,васка,lehiatu
1158,sich beeilen::V,хыпалан,lehiatu
1159,sausen::V,ыткӑн,ziztu bizian joan
1160,sausen::V,вӗҫтер,ziztu bizian joan
1161,rennen::V,чуп,lasterka egin
1162,springen::V,сик,jauzi egin
1163,klettern::V,улӑх,igo
1164,schaukeln::V,йӳрӗн,zabu egin
1165,schaukeln::V,йӳрӗн,zanbulu egin
1166,kriechen::V,шу,narras egin
1167,kriechen::V,упален,narras egin
1168,schwimmen::V,иш,igerikatu
1169,schwimmen::V,иш,igeri egin
1170,tauchen::V,чӑм,murgildu
1171,tauchen::V,чӑм,pulunpatu
1172,rudern::V,авӑс,bogatu
1173,rudern::V,авӑс,arraun egin
1174,fahren::V,пыр,joan
1175,fliegen::V,вӗҫ,hegaldatu
1176,fliegen::V,вӗҫ,hegan egin
1177,gehen::V,кай,joan
1178,weggehen::V,кай,alde egin
1179,abfahren::V,тапран,abiatu
1180,anhalten::V,чарӑн,geratu
1181,anhalten::V,чарӑн,gelditu
1182,hineingehen::V,кӗр,sartu
1183,eintreten::V,кӗр,sartu
1184,kommen::V,кил,etorri
1185,ankommen::V,ҫит,heldu
1186,ankommen::V,ҫит,iritsi
1187,zurückkommen::V,таврӑн,itzuli
1188,zurückkommen::V,каялла кил,itzuli
1189,bleiben::V,юл,gelditu
1190,warten::V,кӗт,itxaron
1191,warten::V,кӗт,zain egon
1192,erwarten::V,кӗт,iguriki
1193,suchen::V,шыра,bilatu
1194,finden::V,туп,idoro
1195,finden::V,туп,aurkitu
1196,versuchen::V,пикен,saiatu
1197,versuchen::V,пикен,ahalegindu
1198,vorbereiten::V,хатӗрле,gertatu
1199,lieben::V,юрат,maitatu
1200,lieben::V,юрат,maite izan
1201,mögen::V,кӑмӑлла,laket izan
1202,mögen::V,кӑмӑлла,atsegin izan
1203,mögen::V,килӗштер,laket izan
1204,mögen::V,килӗштер,atsegin izan
1205,lachen::V,кул,irri egin
1206,lachen::V,кул,barre egin
1207,lachen::V,ахӑлтат,irri egin
1208,lachen::V,ахӑлтат,barre egin
1209,rühren::V,ҫулӑх,hunkitu
1210,weinen::V,йӗр,negar egin
1211,weinen::V,макӑр,negar egin
1212,schimpfen::V,вӑрҫ,erneguka ari izan
1213,schimpfen::V,ятлаҫ,erneguka ari izan
1214,sich ärgern::V,ҫиллен,ernegatu
1215,sich ärgern::V,ҫиллен,haserretu
1216,sich fürchten::V,шиклен,beldur izan
1217,fürchten::V,хӑра,beldur izan
1218,fliehen::V,тар,ihes egin
1219,flüchten::V,чупса тар,ihes egin
1220,sehen::V,кур,ikusi
1221,anschauen::V,пӑхса ил,begietsi
1222,ansehen::V,пӑх,begiratu
1223,hören::V,илт,aditu
1224,zuhören::V,итле,entzun
1225,zuhören::V,тӑнла,entzun
1226,probieren::V,астив,dastatu
1227,riechen::V,шӑршла,usnatu
1228,riechen::V,шӑршла,usaindu
1229,fühlen::V,туй,sentitu
1230,fühlen::V,сис,sentitu
1231,scheinen::V,туйӑн,iruditu
1232,scheinen::V,туйӑн,begitandu
1233,zu sehen sein::V,курӑн,azaldu
1234,vernehmen::V,пӑл,aditu
1235,frieren::V,йӳтен,hotz izan
1236,tun::V,ту,egin
1237,können::V,пултар,ahal izan
1238,wollen::V,те,nahi izan
1239,anfangen::V,пуҫла,hasi
1240,beenden::V,пӗтер,bukatu
1241,aufhören::V,пӑрах,utzi
1242,gelingen::V,ӑн,lortu
1243,geraten::V,пул,heldu
1244,öffnen::V,уҫ,ireki
1245,öffnen::V,уҫ,zabaldu
1246,schließen::V,хуп,itxi
1247,stellen::V,ларт,ipini
1248,stellen::V,тӑрат,ipini
1249,setzen::V,ларт,jesarri
1250,legen::V,хур,jarri
1251,berühren::V,перӗн,ukitu
1252,verbinden::V,сып,uztartu
1253,bedecken::V,вит,estali
1254,aufhängen::V,ҫак,eseki
1255,aufhängen::V,ҫак,eskegi
1256,anzünden::V,ҫут,piztu
1257,aufheben::V,ҫӗкле,jaso
1258,zurücklassen::V,манса хӑвар,atzean utzi
1259,verlieren::V,ҫӗтер,galdu
1260,fallen lassen::V,ӳкер,erortzen utzi
1261,machen::V,ту,egin
1262,herstellen::V,ӑстала,ekoiztu
1263,bauen::V,ту,eraiki
1264,reparieren::V,юса,konpondu
1265,verbessern::V,лайӑхлат,hobetu
1266,ändern::V,улӑштар,mudatu
1267,graben::V,чав,aitzurtu
1268,graben::V,чакала,aitzurtu
1269,beugen::V,кукӑрт,makurtu
1270,biegen::V,ав,malgutu
1271,biegen::V,ав,makolatu
1272,biegen::V,кукӑрт,malgutu
1273,biegen::V,кукӑрт,makolatu
1274,drehen::V,ҫавӑр,jiratu
1275,wenden::V,ӳпӗнтер,bihurtu
1276,umdrehen::V,ҫавӑр,biratu
1277,umdrehen::V,ҫавӑр,alderantzikatu
1278,heben::V,хӑпарт,jaso
1279,heben::V,хӑпарт,goratu
1280,hochheben::V,йӑт,goratu
1281,hochheben::V,йӑт,altxatu
1282,ergreifen::V,тыт,oratu
1283,halten::V,тыт,eutsi
1284,drücken::V,пус,sakatu
1285,schieben::V,тӗк,bultzatu
1286,schieben::V,тӗрт,bultzatu
1287,kratzen::V,хыр,hatz egin
1288,kratzen::V,хыр,hazka egin
1289,lecken::V,ҫула,miaztu
1290,lecken::V,ҫула,lamikatu
1291,beißen::V,ҫырт,hozka egin
1292,beißen::V,ҫырт,ausiki egin
1293,beißen::V,хып,hozka egin
1294,beißen::V,хып,ausiki egin
1295,abreißen::V,тат,kendu
1296,abschneiden::V,кас,moztu
1297,abschneiden::V,кас,pikatu
1298,binden::V,ҫых,lotu
1299,binden::V,ҫых,estekatu
1300,stecken::V,чик,sartu
1301,brechen::V,хуҫ,apurtu
1302,klopfen::V,такка,jo
1303,hauen::V,шакка,jo
1304,kleben::V,ҫыпӑҫтар,itsatsi
1305,reiben::V,сӑтӑр,igurtzi
1306,streichen::V,сӗр,igurtzi
1307,schleifen::V,хӑйра,zorroztu
1308,schneiden::V,кас,moztu
1309,rütteln::V,лӑка,astindu
1310,rütteln::V,лӑка,inarrosi
1311,rütteln::V,силлентер,astindu
1312,rütteln::V,силлентер,inarrosi
1313,schütteln::V,лӑка,astindu
1314,schütteln::V,лӑка,inarrosi
1315,schütteln::V,силлентер,astindu
1316,schütteln::V,силлентер,inarrosi
1317,schwenken::V,сулла,zabukatu
1318,schütten::V,тултар,isuri
1319,füllen::V,тултар,bete
1320,einwickeln::V,чӗрке,bildu
1321,tragen::V,ҫӗкле,eroan
1322,tragen::V,ҫӗкле,eraman
1323,schleppen::V,сӗтӗр,narrastu
1324,schleppen::V,сӗтӗр,herrestatu
1325,ziehen::V,тӑс,tira egin
1326,aufbewahren::V,усра,gorde
1327,werfen::V,пӑрах,jaurti
1328,werfen::V,пӑрах,aurtiki
1329,fangen::V,тыт,atzeman
1330,packen::V,тыт,heldu
1331,verstecken::V,пытарса хур,ostendu
1332,verstecken::V,пытарса хур,ezkutatu
1333,teilen::V,уйӑр,zatitu
1334,teilen::V,пайла,zatitu
1335,schicken::V,яр,bidali
1336,bringen::V,кӳр,ekarri
1337,hinzufügen::V,хуш,eratxiki
1338,hinzufügen::V,хуш,gaineratu
1339,bekommen::V,ил,jaso
1340,bekommen::V,туян,jaso
1341,erhalten::V,ил,jaso
1342,erhalten::V,туян,jaso
1343,nehmen::V,ил,hartu
1344,wählen::V,суйла,hautatu
1345,wählen::V,суйла,aukeratu
1346,auswählen::V,суйла,hautatu
1347,auswählen::V,суйла,aukeratu
1348,bewahren::V,упра,begiratu
1349,behindern::V,кансӗрле,oztopatu
1350,behindern::V,чӑрмантар,oztopatu
1351,verderben::V,пӑс,hondatu
1352,beschädigen::V,пӑс,akastu
1353,zerbrechen::V,ват,apurtu
1354,zerbrechen::V,ҫӗмӗр,apurtu
1355,zerreißen::V,ҫур,zarratatu
1356,zerstören::V,иш,suntsitu
1357,verbrennen::V,ҫунтар,erre
1358,verbrennen::V,ҫунтар,kiskali
1359,geben::V,пар,eman
1360,reichen::V,пар,luzatu
1361,reichen::V,пар,helarazi
1362,schenken::V,парнеле,oparitu
1363,versprechen::V,тума пул,agindu
1364,versprechen::V,сӑмах пар,agindu
1365,wünschen::V,сун,opatu
1366,wünschen::V,сун,opetsi
1367,loben::V,ырла,laudatu
1368,loben::V,ырла,goraipatu
1369,küssen::V,чуп ту,musu eman
1370,wiegen::V,сиктер,kulunkatu
1371,wiegen::V,силле,kulunkatu
1372,zudecken::V,вит,estali
1373,wecken::V,вӑрат,esnatu
1374,wecken::V,вӑрат,iratzartu
1375,zeigen::V,кӑтарт,erakutsi
1376,führen::V,илсе пыр,gidatu
1377,führen::V,ҫавӑтса пыр,gidatu
1378,lehren::V,вёрент,irakatsi
1379,unterrichten::V,вёрент,eskolak eman
1380,aufziehen::V,вӗрент,hazi
1381,leiten::V,тытса пыр,arteztu
1382,antreiben::V,васкат,bulkatu
1383,lassen::V,пусахла,-arazi
1384,lassen::V,хуш,-arazi
1385,einladen::V,чӗн,gonbidatu
1386,vereinigen::V,пӗрлештер,batu
1387,vereinigen::V,пӗрлештер,bateratu
1388,besuchen::V,ҫит,ikustatu
1389,besuchen::V,кӗрсе кур,ikustatu
1390,treffen::V,тӗл пул,topatu
1391,sich versammeln::V,пуҫтарӑн,bildu
1392,spielen::V,выля,jolastu
1393,singen::V,юрла,abestu
1394,singen::V,юрла,kantatu
1395,tanzen::V,ташла,dantzatu
1396,tanzen::V,ташла,dantzan egin
1397,sich trennen::V,уйрӑл,banandu
1398,verlassen::V,хӑвар,utzietsi
1399,retten::V,ҫӑл,salbatu
1400,retten::V,ҫӑл,gaizkatu
1401,bewachen::V,хуралла,jagon
1402,bewachen::V,хуралла,zaindu
1403,schützen::V,сыхла,babestu
1404,schützen::V,сыхла,gerizatu
1405,verteidigen::V,хӳтӗле,aldeztu
1406,sich schlagen::V,ҫапӑҫ,elkar jo
1407,sich schlagen::V,ҫапӑҫ,elkar borrokatu
1408,schießen::V,пер,tiro egin
1409,siegen::V,ҫӗн,irabazi
1410,siegen::V,ҫӗнтер,irabazi
1411,ärgern::V,тарӑхтар,ernegatu
1412,ärgern::V,тарӑхтар,haserretu
1413,ärgern::V,ҫиллентер,ernegatu
1414,ärgern::V,ҫиллентер,haserretu
1415,schlagen::V,ҫап,jo
1416,schlagen::V,ҫап,erauntsi
1417,treten::V,тап,zapaldu
1418,treten::V,тап,ostiaktu
1419,stechen::V,чик,sastatu
1420,stoßen::V,чыш,bultzatu
1421,stehlen::V,вӑрла,ostu
1422,stehlen::V,вӑрла,lapurtu
1423,stören::V,кансӗрле,galarazi
1424,belästigen::V,аптӑрат,gohaindu
