,Concept_ID,hr,fi
828,richtig::A,tačan,oikea
829,richtig::A,ispravan,oikea
830,schlimm::A,zao,paha
831,schlimm::A,zločest,paha
832,wahr::A,istinit,tosi
833,alt::A,star,vanha
834,neu::A,nov,uusi
835,ehemalig::A,bivši,entinen
836,ehemalig::A,bivši,muinainen
837,alt[Lebewesen]::A,star,vanha
838,jung::A,mlad,nuori
839,arm::A,ubog,köyhä
840,arm::A,siromašan,köyhä
841,reich::A,bogat,rikas
842,bekannt::A,poznat,tuttu
843,bekannt::A,poznat,tunnettu
844,berühmt::A,čuven,kuuluisa
845,berühmt::A,slavan,kuuluisa
846,fremd::A,tuđ,vieras
847,fremd::A,stran,vieras
848,verschieden::A,razan,eri
849,verschieden::A,razan,erilainen
850,verschieden::A,različan,eri
851,verschieden::A,različan,erilainen
852,nah::A,blizak,läheinen
853,fern::A,dalek,etäinen
854,fern::A,daljnji,etäinen
855,linker::A,lijevi,vasen
856,rechter::A,desni,oikea
857,anderer::A,drugi,muu
858,anderer::A,drugi,toinen
859,anderer::A,drugačiji,muu
860,anderer::A,drugačiji,toinen
861,erster::A,prvi,ensimmäinen
862,zweiter::A,drugi,toinen
863,dritter::A,treći,kolmas
864,letzter::A,zadnji,viimeinen
865,allein::ADV,sam,yksin
866,auf einmal::ADV,istodobno,yhdellä kertaa
867,zusammen::ADV,skupa,yhdessä
868,zusammen::ADV,zajedno,yhdessä
869,lange::ADV,dugo,kauan
870,lange::ADV,dugo,pitkään
871,plötzlich::ADV,naglo,äkkiä
872,plötzlich::ADV,iznenada,äkkiä
873,sofort::ADV,odmah,heti
874,später::ADV,kasnije,myöhemmin
875,jetzt::ADV,sad,nyt
876,jetzt::ADV,sada,nyt
877,heute::ADV,danas,tänään
878,morgen::ADV,sutra,huomenna
879,bald::ADV,skoro,pian
880,bald::ADV,doskora,pian
881,dann::ADV,zatim,sitten
882,gestern::ADV,juče,eilen
883,gestern::ADV,jučer,eilen
884,einst::ADV,negda,aikanaan
885,einst::ADV,nekada,aikanaan
886,damals::ADV,tada,silloin
887,damals::ADV,tada,siihen aikaan
888,damals::ADV,onda,silloin
889,damals::ADV,onda,siihen aikaan
890,danach::ADV,poslije,sen jälkeen
891,danach::ADV,nakon toga,sen jälkeen
892,vorher::ADV,prije,ennen
893,vorher::ADV,prije toga,ennen
894,zuerst::ADV,prvo,ensin
895,zuerst::ADV,prvo,ensiksi
896,zuerst::ADV,najprije,ensin
897,zuerst::ADV,najprije,ensiksi
898,einmal::ADV,jednom,kerran
899,einmal::ADV,jedanput,kerran
900,manchmal::ADV,katkad,joskus
901,manchmal::ADV,katkada,joskus
902,oft::ADV,često,usein
903,immer::ADV,vazda,aina
904,immer::ADV,uvijek,aina
905,niemals::ADV,nikad,ei koskaan
906,niemals::ADV,nikada,ei koskaan
907,hier::ADV,tu,tässä
908,hier::ADV,tu,täällä
909,hier::ADV,ovdje,tässä
910,hier::ADV,ovdje,täällä
911,hierhin::ADV,amo,tähän
912,hierhin::ADV,ovamo,tähän
913,von hier::ADV,odavde,tästä
914,von hier::ADV,odavde,täältä
915,dort::ADV,ondje,siinä
916,dort::ADV,ondje,siellä
917,dorthin::ADV,onamo,sinne
918,dorthin::ADV,onamo,tuonne
919,geradeaus::ADV,ravno,suoraan
920,vorwärts::ADV,naprijed,eteenpäin
921,rückwärts::ADV,natrag,taaksepäin
922,zurück::ADV,nazad,takaisin
923,zurück::ADV,natrag,takaisin
924,unten::ADV,dolje,alhaalla
925,hinab::ADV,nizbrdo,alas
926,oben::ADV,gore,ylhäällä
927,hinauf::ADV,uzbrdo,ylös
928,überall::ADV,svuda,kaikkialla
929,überall::ADV,svagdje,kaikkialla
930,nicht::ADV,ne,ei
931,ein wenig::ADV,malo,vähän
932,kaum::ADV,tek,tuskin
933,kaum::ADV,jedva,tuskin
934,sehr::ADV,jako,kovin
935,sehr::ADV,jako,oikein
936,sehr::ADV,veoma,kovin
937,sehr::ADV,veoma,oikein
938,so::ADV,tako,näin
939,so::ADV,ovako,näin
940,noch::ADV,još,vielä
941,nur::ADV,samo,vain
942,nur::ADV,samo,ainoastaan
943,schon::ADV,već,jo
944,wieder::ADV,opet,taas
945,wieder::ADV,opet,jälleen
946,wieder::ADV,ponovo,taas
947,wieder::ADV,ponovo,jälleen
948,vergebens::ADV,uzalud,turhaan
949,vergebens::ADV,zabadava,turhaan
950,vor::PRP,pred,edessä
951,vor::PRP,ispred,edessä
952,hinter::PRP,za,takana
953,hinter::PRP,iza,takana
954,unter::PRP,pod,alla
955,unter::PRP,ispod,alla
956,durch::PRP,po,läpi
957,durch::PRP,po,kautta
958,durch::PRP,kroz,läpi
959,durch::PRP,kroz,kautta
960,neben::PRP,kraj,vieressä
961,neben::PRP,pored,vieressä
962,neben::PRP,pokraj,vieressä
963,zwischen::PRP,među,välillä
964,zwischen::PRP,između,välillä
965,wegen::PRP,radi,takia
966,wegen::PRP,radi,vuoksi
967,wegen::PRP,zbog,takia
968,wegen::PRP,zbog,vuoksi
969,dies::PRN,ovo,tämä
970,das::PRN,to,se
971,das::PRN,ono,se
972,alles::PRN,sve,kaikki
973,ich::PRN,ja,minä
974,du::PRN,ti,sinä
975,er::PRN,on,hän
976,wir::PRN,mi,me
977,ihr::PRN,vi,te
978,sie::PRN,oni,he
979,was::FPRN,što,mikä
980,wer::FPRN,tko,ken
981,wer::FPRN,tko,kuka
982,wo::FADV,gdje,missä
983,wohin::FADV,kuda,mihin
984,wohin::FADV,kamo,mihin
985,wie::FADV,kako,miten
986,wie::FADV,kako,kuinka
987,warum::FADV,zašto,miksi
988,wieviel::FNUM,koliko,paljonko
989,wieviel::FNUM,koliko,kuinka paljon
990,eins::NUM,jedan,yksi
991,zwei::NUM,dva,kaksi
992,drei::NUM,tri,kolme
993,vier::NUM,četiri,neljä
994,fünf::NUM,pet,viisi
995,sechs::NUM,šest,kuusi
996,sieben::NUM,sedam,seitsemän
997,acht::NUM,osam,kahdeksan
998,neun::NUM,devet,yhdeksän
999,zehn::NUM,deset,kymmenen
1000,elf::NUM,jedanaest,yksitoista
1001,zwölf::NUM,dvanaest,kaksitoista
1002,zwanzig::NUM,dvadeset,kaksikymmentä
1003,dreißig::NUM,trideset,kolmekymmentä
1004,vierzig::NUM,četrdeset,neljäkymmentä
1005,fünfzig::NUM,pedeset,viisikymmentä
1006,sechzig::NUM,šezdeset,kuusikymmentä
1007,siebzig::NUM,sedamdeset,seitsemänkymmentä
1008,achtzig::NUM,osamdeset,kahdeksankymmentä
1009,neunzig::NUM,devetdeset,yhdeksänkymmentä
1010,hundert::NUM,sto,sata
1011,tausend::NUM,tisuća,tuhat
1012,und::CNJ,i,ja
1013,und::CNJ,te,ja
1014,oder::CNJ,ili,tai
1015,stehen::V,stajati,seisoa
1016,sitzen::V,sjediti,istua
1017,liegen::V,ležati,maata
1018,hängen::V,visiti,riippua
1019,werden::V,postati,tulla
1020,werden::V,postati,joutua
1021,werden::V,činiti se,tulla
1022,werden::V,činiti se,joutua
1023,passieren::V,desiti se,sattua
1024,passieren::V,desiti se,tapahtua
1025,passieren::V,dogoditi se,sattua
1026,passieren::V,dogoditi se,tapahtua
1027,beginnen::V,početi,alkaa
1028,enden::V,prestati,loppua
1029,enden::V,prestati,päättyä
1030,enden::V,svršiti se,loppua
1031,enden::V,svršiti se,päättyä
1032,wechseln::V,mijenjati se,vaihtua
1033,wechseln::V,mijenjati se,vaihdella
1034,aufgehen[Sonne]::V,izići,nousta
1035,untergehen[Sonne]::V,zaći,laskea
1036,scheinen[Sonne]::V,sijati,paistaa
1037,donnern::V,grmjeti,jyristä
1038,wehen::V,duhati,tuulla
1039,wehen::V,duhati,puhaltaa
1040,strömen::V,strujati,virrata
1041,fließen::V,teći,valua
1042,fließen::V,teći,juosta
1043,sich drehen::V,obrtati se,pyöriä
1044,sich drehen::V,vrtjeti se,pyöriä
1045,schwanken::V,teturati,horjua
1046,schwanken::V,kolebati se,horjua
1047,schwingen::V,njihati,heilua
1048,schwingen::V,njihati,värähdellä
1049,schwingen::V,titrati,heilua
1050,schwingen::V,titrati,värähdellä
1051,fallen::V,padati,pudota
1052,fallen::V,padati,langeta
1053,brennen::V,gorjeti,palaa
1054,rauchen::V,dimiti se,savuta
1055,regnen::V,kišiti,sataa
1056,regnen::V,daždjeti,sataa
1057,gefrieren::V,smrznuti se,jäätyä
1058,tauen::V,kopnjeti,sulaa
1059,tauen::V,kraviti se,sulaa
1060,schmelzen::V,topiti se,sulaa
1061,trocknen::V,sušiti se,kuivua
1062,sieden::V,kipjeti,kiehua
1063,sieden::V,ključati,kiehua
1064,faulen::V,gnjiti,mädätä
1065,verfaulen::V,sagnjiti,mädätä
1066,verfaulen::V,sagnjiti,mädäntyä
1067,reißen::V,otrgnuti se,revetä
1068,versinken::V,tonuti,upota
1069,versinken::V,tonuti,vajota
1070,versinken::V,propasti,upota
1071,versinken::V,propasti,vajota
1072,vergehen::V,prolaziti,kulua
1073,erscheinen::V,pojaviti se,ilmestyä
1074,verschwinden::V,nestati,kadota
1075,verschwinden::V,izgubiti se,kadota
1076,sinken::V,trgnuti,vajota
1077,sinken::V,spustiti se,vajota
1078,abnehmen::V,opasti,vähetä
1079,zunehmen::V,povećati se,kasvaa
1080,zunehmen::V,povećati se,lisääntyä
1081,steigen::V,uzići,nousta
1082,steigen::V,nadoći,nousta
1083,wachsen::V,rasti,kasvaa
1084,glänzen::V,blistati,kiiltää
1085,glänzen::V,sjati se,kiiltää
1086,funkeln::V,svjetlucati,kipinöidä
1087,lärmen::V,bučati,meluta
1088,lärmen::V,galamiti,meluta
1089,läuten::V,zvoniti,soida
1090,klingeln::V,zvoniti,soida
1091,klirren::V,zvečati,kalista
1092,brausen::V,hujati,kohista
1093,rauschen::V,šumiti,kohista
1094,rauschen::V,šuškati,kohista
1095,klingen::V,zvučati,soida
1096,bellen::V,lajati,haukkua
1097,heulen::V,zavijati,ulvoa
1098,blasen::V,puhati,puhaltaa
1099,pfeifen::V,fućkati,viheltää
1100,schreien::V,vikati,kirkua
1101,schreien::V,kričati,kirkua
1102,stöhnen::V,stenjati,voihkia
1103,zittern::V,drhtati,vapista
1104,zittern::V,trepetati,vapista
1105,leben::V,živjeti,elää
1106,geboren werden::V,roditi se,syntyä
1107,atmen::V,disati,hengittää
1108,trinken::V,piti,juoda
1109,essen::V,jesti,syödä
1110,schlucken::V,gutati,niellä
1111,müde werden::V,umoriti se,uupua
1112,einschlafen::V,usnuti,uinahtaa
1113,einschlafen::V,zaspati,uinahtaa
1114,schlafen::V,spati,maata
1115,schlafen::V,spati,nukkua
1116,aufwachen::V,probuditi se,herätä
1117,aufstehen::V,ustati,nousta
1118,aufstehen::V,ustati,nousta ylös
1119,sich erholen::V,odmoriti se,levätä
1120,krank werden::V,oboljeti se,sairastua
1121,krank werden::V,razboljeti se,sairastua
1122,krank sein::V,bolovati,potea
1123,krank sein::V,bolovati,sairastaa
1124,schmerzen::V,boljeti,särkeä
1125,schmerzen::V,boljeti,kivistää
1126,husten::V,kašljati,yskiä
1127,genesen::V,ozdraviti,toipua
1128,genesen::V,oporaviti se,toipua
1129,sterben::V,umrijeti,kuolla
1130,umkommen::V,skapati,saada surmansa
1131,umkommen::V,skapati,kuolla
1132,sich bewegen::V,gibati se,liikkua
1133,sich bewegen::V,kretati se,liikkua
1134,sich rühren::V,maknuti se,liikahtaa
1135,sich erheben::V,dići se,nousta
1136,sich setzen::V,sjesti,istuutua
1137,hinfallen::V,pasti,kaatua
1138,laufen::V,hodati,kävellä
1139,schreiten::V,stupati,astua
1140,schreiten::V,stupati,astella
1141,spazierengehen::V,šetati se,kävellä
1142,eilen::V,hitati,kiirehtiä
1143,sich beeilen::V,požuriti se,kiirehtiä
1144,sich beeilen::V,požuriti se,olla kiireissään
1145,sausen::V,juriti,rynnätä
1146,sausen::V,juriti,viilettää
1147,rennen::V,trčati,juosta
1148,springen::V,skakati,hypätä
1149,klettern::V,popeti se,kiivetä
1150,klettern::V,penjati se,kiivetä
1151,schaukeln::V,ljuljati se,kiikkua
1152,kriechen::V,puzati,ryömiä
1153,kriechen::V,gmizati,ryömiä
1154,schwimmen::V,plivati,uida
1155,tauchen::V,roniti,sukeltaa
1156,tauchen::V,gnjuriti,sukeltaa
1157,rudern::V,veslati,soutaa
1158,fahren::V,voziti se,ajaa
1159,fahren::V,voziti se,kulkea
1160,fliegen::V,letjeti,lentää
1161,fliegen::V,lijetati,lentää
1162,gehen::V,ići,käydä
1163,weggehen::V,otići,lähteä
1164,weggehen::V,otići,poistua
1165,abfahren::V,krenuti,lähteä
1166,abfahren::V,otputovati,lähteä
1167,anhalten::V,stati,pysähtyä
1168,anhalten::V,stati,seisahtua
1169,anhalten::V,zaustaviti,pysähtyä
1170,anhalten::V,zaustaviti,seisahtua
1171,hineingehen::V,ulaziti,mennä sisään
1172,eintreten::V,ući,astua sisään
1173,kommen::V,doći,tulla
1174,ankommen::V,stići,saapua
1175,zurückkommen::V,vratiti se,palata
1176,zurückkommen::V,povratiti se,palata
1177,bleiben::V,ostati,jäädä
1178,bleiben::V,ostati,viipyä
1179,warten::V,čekati,odottaa
1180,erwarten::V,očekivati,odottaa
1181,suchen::V,tražiti,etsiä
1182,finden::V,naći,löytää
1183,versuchen::V,pokušati,yrittää
1184,vorbereiten::V,spremiti,valmistaa
1185,vorbereiten::V,pripremiti,valmistaa
1186,lieben::V,voljeti,pitää
1187,lieben::V,voljeti,rakastaa
1188,mögen::V,voljeti,pitää
1189,mögen::V,voljeti,tykätä
1190,lachen::V,smijati se,nauraa
1191,rühren::V,taknuti,liikuttaa
1192,weinen::V,plakati,itkeä
1193,schimpfen::V,psovati,haukkua
1194,sich ärgern::V,ljutiti se,suuttua
1195,sich fürchten::V,bojati se,pelätä
1196,fürchten::V,bojati se,pelätä
1197,fliehen::V,pobjeći,paeta
1198,flüchten::V,utjeći,paeta
1199,sehen::V,vidjeti,nähdä
1200,anschauen::V,ogledati,katsoa
1201,ansehen::V,gledati,katsoa
1202,hören::V,čuti,kuulla
1203,zuhören::V,slušati,kuunnella
1204,probieren::V,probati,maistaa
1205,riechen::V,osjećati miris,haistaa
1206,fühlen::V,osjećati,tuntea
1207,scheinen::V,činiti se,tuntua
1208,zu sehen sein::V,biti vidljiv,näkyä
1209,vernehmen::V,saznati,kuulla
1210,frieren::V,zima je,palella
1211,tun::V,raditi,tehdä
1212,können::V,moći,osata
1213,wollen::V,htjeti,tahtoa
1214,anfangen::V,početi,ruveta
1215,anfangen::V,početi,aloittaa
1216,beenden::V,svršiti,lopettaa
1217,beenden::V,dovršiti,lopettaa
1218,aufhören::V,prestati,loppua
1219,gelingen::V,uspjeti,onnistua
1220,geraten::V,desiti se,sujua
1221,geraten::V,desiti se,joutua
1222,öffnen::V,otvoriti,avata
1223,öffnen::V,otvoriti,aukaista
1224,schließen::V,zatvoriti,sulkea
1225,stellen::V,metnuti,panna
1226,stellen::V,metnuti,asettaa
1227,stellen::V,postaviti,panna
1228,stellen::V,postaviti,asettaa
1229,setzen::V,posaditi,panna
1230,setzen::V,posaditi,istuttaa
1231,legen::V,polagati,panna
1232,legen::V,polagati,asettaa
1233,berühren::V,doticati,koskea
1234,berühren::V,doticati,koskettaa
1235,berühren::V,dodirivati,koskea
1236,berühren::V,dodirivati,koskettaa
1237,verbinden::V,spojiti,liittää
1238,verbinden::V,spojiti,yhdistää
1239,verbinden::V,zavezati,liittää
1240,verbinden::V,zavezati,yhdistää
1241,bedecken::V,pokriti,kattaa
1242,bedecken::V,pokriti,peittää
1243,aufhängen::V,objesiti,ripustaa
1244,anzünden::V,upaliti,sytyttää
1245,anzünden::V,zapaliti,sytyttää
1246,aufheben::V,podići,ylös nostaa
1247,aufheben::V,podići,nostaa
1248,aufheben::V,podignuti,ylös nostaa
1249,aufheben::V,podignuti,nostaa
1250,zurücklassen::V,ostaviti,jättää
1251,zurücklassen::V,pustiti natrag,jättää
1252,verlieren::V,izgubiti,kadottaa
1253,fallen lassen::V,ispustiti,pudottaa
1254,machen::V,uraditi,tehdä
1255,machen::V,načiniti,tehdä
1256,machen::V,napraviti,tehdä
1257,herstellen::V,proizvesti,tuottaa
1258,herstellen::V,proizvesti,valmistaa
1259,bauen::V,graditi,rakentaa
1260,reparieren::V,popraviti,korjata
1261,verbessern::V,poboljšati,parantaa
1262,ändern::V,promijeniti,muuttaa
1263,graben::V,kopati,kaivaa
1264,graben::V,kopkati,kaivaa
1265,beugen::V,saviti,taivuttaa
1266,biegen::V,saviti,taivuttaa
1267,biegen::V,sagnuti,taivuttaa
1268,drehen::V,vrtjeti,kääntää
1269,wenden::V,obrnuti,kääntää
1270,umdrehen::V,okrenuti,kääntää
1271,umdrehen::V,prevŕnuti,kääntää
1272,heben::V,dizati,nostaa
1273,heben::V,dizati,kohottaa
1274,hochheben::V,dignuti,nostaa
1275,ergreifen::V,uhvatiti,tarttua
1276,ergreifen::V,prihvatiti,tarttua
1277,halten::V,držati,pitää
1278,drücken::V,pritiskivati,painaa
1279,drücken::V,pritiskivati,puristaa
1280,schieben::V,gurati,työntää
1281,kratzen::V,česati,raapia
1282,kratzen::V,grepsti,raapia
1283,lecken::V,lizati,nuolla
1284,beißen::V,ujesti,purra
1285,beißen::V,gristi,purra
1286,abreißen::V,otkinuti,repiä
1287,abschneiden::V,odrezati,leikata poikki
1288,abschneiden::V,odrezati,leikata
1289,binden::V,vezati,sitoa
1290,stecken::V,turiti,pistää
1291,brechen::V,slomiti,murtaa
1292,klopfen::V,lupati,koputtaa
1293,klopfen::V,lupati,kolkuttaa
1294,klopfen::V,kucati,koputtaa
1295,klopfen::V,kucati,kolkuttaa
1296,hauen::V,tući,lyödä
1297,hauen::V,udarati,lyödä
1298,kleben::V,lijepiti,liimata
1299,reiben::V,trti,hieroa
1300,reiben::V,trti,hangata
1301,streichen::V,namazati,sivellä
1302,schleifen::V,brusiti,hioa
1303,schneiden::V,rezati,leikata
1304,rütteln::V,drmati,ravistaa
1305,schütteln::V,tresti,pudistaa
1306,schwenken::V,mahati,heiluttaa
1307,schütten::V,sipati,kaataa
1308,schütten::V,lijevati,kaataa
1309,füllen::V,napuniti,täyttää
1310,einwickeln::V,umotati,kääriä
1311,einwickeln::V,zamotati,kääriä
1312,tragen::V,nositi,kantaa
1313,schleppen::V,tegliti,raahata
1314,ziehen::V,vući,vetää
1315,aufbewahren::V,čuvati,säilyttää
1316,werfen::V,bacati,viskata
1317,fangen::V,loviti,napata
1318,fangen::V,loviti,ottaa kiinni
1319,fangen::V,hvatati,napata
1320,fangen::V,hvatati,ottaa kiinni
1321,packen::V,ščepati,tarttua
1322,packen::V,zgrabiti,tarttua
1323,verstecken::V,sakriti,kätkeä
1324,verstecken::V,sakriti,piilottaa
1325,teilen::V,podijeliti,jakaa
1326,schicken::V,slati,lähettää
1327,bringen::V,donijeti,viedä
1328,hinzufügen::V,dodati,lisätä
1329,hinzufügen::V,pridati,lisätä
1330,bekommen::V,dobiti,saada
1331,erhalten::V,primiti,saada
1332,nehmen::V,uzeti,ottaa
1333,wählen::V,izabrati,valita
1334,auswählen::V,odabrati,valikoida
1335,bewahren::V,sačuvati,säilyttää
1336,behindern::V,smetati,estää
1337,verderben::V,pokvariti,pilata
1338,verderben::V,pokvariti,turmella
1339,beschädigen::V,oštetiti,vioittaa
1340,beschädigen::V,oštetiti,vahingoittaa
1341,zerbrechen::V,razbiti,rikkoa
1342,zerbrechen::V,prelomiti,rikkoa
1343,zerreißen::V,poderati,repiä rikki
1344,zerreißen::V,poderati,repiä palasiksi
1345,zerreißen::V,rastrgnuti,repiä rikki
1346,zerreißen::V,rastrgnuti,repiä palasiksi
1347,zerstören::V,razoriti,hävittää
1348,zerstören::V,razrušiti,hävittää
1349,verbrennen::V,spaliti,polttaa
1350,verbrennen::V,sagorjeti,polttaa
1351,geben::V,dati,antaa
1352,reichen::V,pružiti,ojentaa
1353,schenken::V,darivati,lahjoittaa
1354,versprechen::V,obećati,luvata
1355,wünschen::V,željeti,toivottaa
1356,loben::V,hvaliti,ylistää
1357,küssen::V,ljubiti,suudella
1358,wiegen::V,njihati,tuudittaa
1359,wiegen::V,njihati,keinuttaa
1360,wiegen::V,ljuljati,tuudittaa
1361,wiegen::V,ljuljati,keinuttaa
1362,zudecken::V,pokriti,peittää
1363,wecken::V,probuditi,herättää
1364,zeigen::V,pokazati,näyttää
1365,zeigen::V,pokazati,osoittaa
1366,führen::V,voditi,johdattaa
1367,lehren::V,učiti,opettaa
1368,unterrichten::V,poučiti,opettaa
1369,aufziehen::V,uzgajati,kasvattaa
1370,leiten::V,upravljati,johtaa
1371,antreiben::V,natjeravati,hoputtaa
1372,lassen::V,dati,antaa
1373,einladen::V,pozvati,kutsua
1374,vereinigen::V,ujediniti,yhdistää
1375,besuchen::V,posjetiti,vierailla
1376,treffen::V,sresti,tavata
1377,sich versammeln::V,okupiti se,kokoontua
1378,spielen::V,igrati se,pelata
1379,spielen::V,igrati se,leikkiä
1380,singen::V,pjevati,laulaa
1381,tanzen::V,plesati,tanssia
1382,sich trennen::V,razići se,erota
1383,verlassen::V,ostaviti,jättää
1384,verlassen::V,napustiti,jättää
1385,retten::V,spasiti,pelastaa
1386,bewachen::V,čuvati,vartioida
1387,bewachen::V,stražariti,vartioida
1388,schützen::V,čuvati,suojella
1389,verteidigen::V,obraniti,puolustaa
1390,sich schlagen::V,biti se,tapella
1391,sich schlagen::V,udariti se,tapella
1392,schießen::V,pucati,ampua
1393,schießen::V,strijeljati,ampua
1394,siegen::V,pobijediti,voittaa
1395,ärgern::V,ljutiti,ärsyttää
1396,schlagen::V,biti,lyödä
1397,schlagen::V,udariti,lyödä
1398,treten::V,šutnuti,potkaista
1399,stechen::V,ubosti,pistää
1400,stoßen::V,gurnuti,sysätä
1401,stoßen::V,gurnuti,työntää
1402,stehlen::V,ukrasti,varastaa
1403,stören::V,smetati,häiritä
1404,belästigen::V,smetati,häiritä
1405,belästigen::V,dosaditi,häiritä
1406,verbergen::V,skriti,kätkeä
1407,täuschen::V,obmanuti,harhauttaa
1408,betrügen::V,prevarati,pettää
1409,betrügen::V,prevarati,petkuttaa
1410,töten::V,ubiti,tappaa
1411,wohnen::V,stanovati,asua
1412,arbeiten::V,raditi,tehdä työtä
1413,arbeiten::V,raditi,työskennellä
1414,sammeln::V,sabrati,koota
1415,sammeln::V,sabrati,kerätä
1416,pflücken::V,ubrati,poimia
1417,jagen::V,loviti,metsästää
1418,fischen::V,ribati,kalastaa
1419,fischen::V,loviti ribu,kalastaa
1420,fassen::V,uloviti,pyydystää
1421,fassen::V,uloviti,saalistaa
1422,hüten::V,pasti,paimentaa
1423,treiben::V,goniti,ajaa
1424,anbinden::V,privezati,kytkeä
1425,füttern::V,hraniti,ruokkia
1426,melken::V,musti,lypsää
1427,hacken::V,sjeckati,hakata
1428,gießen::V,politi,kastella
1429,reifen::V,sazreti,kypsyä
1430,zubereiten::V,prigotoviti,valmistaa
1431,kochen::V,kuhati,keittää
1432,backen::V,peći,leipoa
1433,braten::V,peći,paistaa
1434,braten::V,pržiti,paistaa
1435,umrühren::V,promiješati,hämmentää
1436,stricken::V,plesti,kutoa
1437,stricken::V,plesti,neuloa
1438,nähen::V,šiti,ommella
1439,färben::V,obojiti,värjätä
1440,färben::V,obojiti,värittää
1441,reinigen::V,očistiti,puhdistaa
1442,reinigen::V,počistiti,puhdistaa
1443,waschen::V,prati,pestä
1444,abwischen::V,otrti,pyyhkiä
1445,spülen::V,isprati,huuhtoa
1446,spülen::V,oplakati,huuhtoa
1447,fegen::V,mesti,pyyhkäistä
1448,fegen::V,pomesti,pyyhkäistä
1449,kehren::V,mesti,lakaista
1450,baden::V,kupati se,kylpeä
1451,sich waschen::V,umiti se,peseytyä
1452,sich waschen::V,prati se,peseytyä
1453,ausziehen::V,svući,riisua
1454,anziehen::V,obući,pukea ylleen
1455,sich anziehen::V,obući se,pukeutua
1456,kämmen::V,češljati,kammata
1457,schmücken::V,uresiti,koristaa
1458,schmücken::V,uresiti,kaunistaa
1459,schmücken::V,nakititi,koristaa
1460,schmücken::V,nakititi,kaunistaa
1461,sagen::V,reći,sanoa
1462,sagen::V,kazati,sanoa
1463,sprechen::V,govoriti,puhua
1464,reden::V,govoriti,keskustella
1465,reden::V,besjediti,keskustella
1466,sich unterhalten::V,razgovarati se,jutella
1467,fragen::V,pitati,kysyä
1468,bitten::V,moliti,pyytää
1469,erzählen::V,ispričati,kertoa
1470,erzählen::V,pripovjediti,kertoa
1471,mitteilen::V,saopćiti,ilmoittaa
1472,nennen::V,nazvati,kutsua
1473,nennen::V,nazvati,nimittää
1474,rufen::V,zvati,kutsua
1475,rufen::V,dozvati,kutsua
1476,prahlen::V,hvalisati se,kerskailla
1477,übersetzen::V,prevesti,kääntää
1478,denken::V,misliti,miettiä
1479,denken::V,misliti,ajatella
1480,glauben::V,vjerovati,uskoa
1481,bemerken::V,zapaziti,huomata
1482,bemerken::V,primijetiti,huomata
1483,erkennen::V,prepoznati,tunnistaa
1484,begreifen::V,pojmiti,ymmärtää
1485,begreifen::V,shvatiti,ymmärtää
1486,verstehen::V,razabrati,ymmärtää
1487,lernen::V,učiti se,oppia
1488,wissen::V,znati,tietää
1489,sich erinnern an::V,sjetiti se,muistaa
1490,vergessen::V,zaboraviti,unohtaa
1491,messen::V,mjeriti,mitata
1492,zählen::V,brojiti,laskea
1493,rechnen::V,računati,laskea
1494,lesen::V,čitati,lukea
1495,malen::V,slikati,maalata
1496,zeichnen::V,crtati,piirtää
1497,zeichnen::V,crtati,piirustaa
1498,schreiben::V,pisati,kirjoittaa
1499,besitzen::V,imati,omistaa
1500,besitzen::V,posjedovati,omistaa
1501,kaufen::V,kupiti,ostaa
1502,verkaufen::V,prodati,myydä
1503,verkaufen::V,raspačati,myydä
1504,bezahlen::V,platiti,maksaa
1505,zahlen::V,plaćati,maksaa
1506,beherrschen::V,vladati,hallita
1507,beherrschen::V,gospodariti,hallita
1508,ertragen::V,trpjeti,kestää
1509,ertragen::V,podnijeti,kestää
1510,Gehirn::N,,aivot
