,Concept_ID,fi,fi
57,Körper::N,ruumis,keho
58,Körper::N,ruumis,ruumis
59,Haut::N,iho,iho
60,Blut::N,veri,veri
61,Ader::N,suoni,suoni
62,Sehne::N,jänne,jänne
63,Knochen::N,luu,luu
64,Gehirn::N,aivot,aivot
65,Herz::N,sydän,sydän
66,Magen::N,maha,maha
67,Magen::N,maha,vatsa
68,Magen::N,vatsa,maha
69,Magen::N,vatsa,vatsa
70,Leber::N,maksa,maksa
71,Atem::N,henki,henki
72,Atem::N,henki,hengitys
73,Atem::N,hengitys,henki
74,Atem::N,hengitys,hengitys
75,Hunger::N,nälkä,nälkä
76,Träne::N,kyynel,kyynel
77,Geschmack::N,maku,maku
78,Geruch::N,haju,haju
79,Schlaf::N,uni,uni
80,Traum::N,uni,uni
81,Himmel::N,taivas,taivas
82,Sonne::N,aurinko,aurinko
83,Mond::N,kuu,kuu
84,Stern::N,tähti,tähti
85,Luft::N,ilma,ilma
86,Wind::N,tuuli,tuuli
87,Welle::N,aalto,aalto
88,Wasser::N,vesi,vesi
89,Stein::N,kivi,kivi
90,Boden::N,maa,maa
91,Boden::N,maa,maaperä
92,Boden::N,maaperä,maa
93,Boden::N,maaperä,maaperä
94,Erde::N,maa,maa
95,Staub::N,pöly,pöly
96,Rauch::N,savu,savu
97,Funke::N,kipinä,kipinä
98,Feuer::N,tuli,tuli
99,Licht::N,valo,valo
100,Schatten::N,varjo,varjo
101,Wetter::N,sää,sää
102,Nebel::N,sumu,sumu
103,Wolke::N,pilvi,pilvi
104,Regen::N,sade,sade
105,Schnee::N,lumi,lumi
106,Eis::N,jää,jää
107,Frost::N,halla,halla
108,Frost::N,halla,pakkanen
109,Frost::N,pakkanen,halla
110,Frost::N,pakkanen,pakkanen
111,Kälte::N,vilu,vilu
112,Kälte::N,vilu,kylmyys
113,Kälte::N,kylmyys,vilu
114,Kälte::N,kylmyys,kylmyys
115,Hitze::N,helle,helle
116,Hitze::N,helle,kuumuus
117,Hitze::N,kuumuus,helle
118,Hitze::N,kuumuus,kuumuus
119,Raureif::N,huurre,huurre
120,Regenbogen::N,sateenkaari,sateenkaari
121,Donner::N,jyrinä,jyrinä
122,Strömung::N,virtaus,virtaus
123,Tropfen::N,tippa,tippa
124,Tropfen::N,tippa,pisara
125,Tropfen::N,pisara,tippa
126,Tropfen::N,pisara,pisara
127,Schaum::N,vaahto,vaahto
128,Schmutz::N,loka,loka
129,See::N,järvi,järvi
130,Sumpf::N,suo,suo
131,Moor::N,räme,räme
132,Wiese::N,niitty,niitty
133,Wald::N,metsä,metsä
134,Hügel::N,mäki,mäki
135,Hügel::N,mäki,kumpu
136,Hügel::N,mäki,kukkula
137,Hügel::N,kumpu,mäki
138,Hügel::N,kumpu,kumpu
139,Hügel::N,kumpu,kukkula
140,Hügel::N,kukkula,mäki
141,Hügel::N,kukkula,kumpu
142,Hügel::N,kukkula,kukkula
143,Anhöhe::N,mäki,mäki
144,Anhöhe::N,mäki,kumpare
145,Anhöhe::N,kumpare,mäki
146,Anhöhe::N,kumpare,kumpare
147,Berg::N,mäki,mäki
148,Berg::N,mäki,vuori
149,Berg::N,vuori,mäki
150,Berg::N,vuori,vuori
151,Gipfel::N,laki,laki
152,Gipfel::N,laki,huippu
153,Gipfel::N,huippu,laki
154,Gipfel::N,huippu,huippu
155,Höhle::N,luola,luola
156,Abhang::N,rinne,rinne
157,Quelle::N,lähde,lähde
158,Bach::N,puro,puro
159,Fluss::N,joki,joki
160,Ufer::N,ranta,ranta
161,Küste::N,rannikko,rannikko
162,Festland::N,manner,manner
163,Meer::N,meri,meri
164,Bucht::N,lahti,lahti
165,Insel::N,saari,saari
166,Blume::N,kukka,kukka
167,Gras::N,ruoho,ruoho
168,Wurzel::N,juuri,juuri
169,Baum::N,puu,puu
170,Stamm::N,runko,runko
171,Rinde::N,kuori,kuori
172,Rinde::N,kuori,parkki
173,Rinde::N,parkki,kuori
174,Rinde::N,parkki,parkki
175,Ast::N,oksa,oksa
176,Zweig::N,haara,haara
177,Blatt::N,lehti,lehti
178,Birke::N,koivu,koivu
179,Kiefer[Baum]::N,mänty,mänty
180,Kiefer[Baum]::N,mänty,petäjä
181,Kiefer[Baum]::N,petäjä,mänty
182,Kiefer[Baum]::N,petäjä,petäjä
183,Weide[Baum]::N,paju,paju
184,Tanne::N,kuusi,kuusi
185,Horn::N,sarvi,sarvi
186,Feder::N,sulka,sulka
187,Feder::N,sulka,höyhen
188,Feder::N,höyhen,sulka
189,Feder::N,höyhen,höyhen
190,Fell::N,talja,talja
191,Flügel::N,siipi,siipi
192,Klaue::N,kynsi,kynsi
193,Kralle::N,kynsi,kynsi
194,Schwanz::N,häntä,häntä
195,Schwanz::N,häntä,pyrstö
196,Schwanz::N,pyrstö,häntä
197,Schwanz::N,pyrstö,pyrstö
198,Ei::N,muna,muna
199,Nest::N,pesä,pesä
200,Bau::N,pesä,pesä
201,Tier::N,eläin,eläin
202,Herde::N,lauma,lauma
203,Kuh::N,lehmä,lehmä
204,Bulle::N,sonni,sonni
205,Pferd::N,hevonen,hevonen
206,Schaf::N,lammas,lammas
207,Schwein::N,sika,sika
208,Hund::N,koira,koira
209,Katze::N,kissa,kissa
210,Bär::N,karhu,karhu
211,Eichhörnchen::N,orava,orava
212,Elch::N,hirvi,hirvi
213,Fuchs::N,kettu,kettu
214,Hase::N,jänis,jänis
215,Maus::N,hiiri,hiiri
216,Wolf::N,susi,susi
217,Vogel::N,lintu,lintu
218,Schwarm::N,parvi,parvi
219,Huhn::N,kana,kana
220,Hahn::N,kukko,kukko
221,Gans::N,hanhi,hanhi
222,Adler::N,kotka,kotka
223,Ente::N,ankka,ankka
224,Eule::N,pöllö,pöllö
225,Kranich::N,kurki,kurki
226,Krähe::N,varis,varis
227,Kuckuck::N,käki,käki
228,Schwan::N,joutsen,joutsen
229,Fisch::N,kala,kala
230,Barsch::N,ahven,ahven
231,Hecht::N,hauki,hauki
232,Schlange[Tier]::N,käärme,käärme
233,Wurm::N,mato,mato
234,Spinne::N,hämähäkki,hämähäkki
235,Ameise::N,muurahainen,muurahainen
236,Laus::N,täi,täi
237,Mücke::N,sääski,sääski
238,Mücke::N,sääski,hyttynen
239,Mücke::N,hyttynen,sääski
240,Mücke::N,hyttynen,hyttynen
241,Fliege::N,kärpänen,kärpänen
242,Schmetterling::N,perhonen,perhonen
243,Beere::N,marja,marja
244,Apfel::N,omena,omena
245,Pilz::N,sieni,sieni
246,Zwiebel::N,sipuli,sipuli
247,Saat::N,siemenet,siemenet
248,Korn::N,jyvä,jyvä
249,Korn::N,jyvä,vilja
250,Korn::N,vilja,jyvä
251,Korn::N,vilja,vilja
252,Heu::N,heinä,heinä
253,Schale::N,kuori,kuori
254,Grube::N,kuoppa,kuoppa
255,Falle::N,loukku,loukku
256,Schlinge::N,ansa,ansa
257,Spur::N,jälki,jälki
258,Asche::N,tuhka,tuhka
259,Dreck::N,lika,lika
260,Eisen::N,rauta,rauta
261,Gold::N,kulta,kulta
262,Silber::N,hopea,hopea
263,Kohle::N,hiili,hiili
264,Glas::N,lasi,lasi
265,Lehm::N,savi,savi
266,Sand::N,hiekka,hiekka
267,Mensch::N,ihminen,ihminen
268,Mann::N,mies,mies
269,Frau::N,nainen,nainen
270,Kind::N,lapsi,lapsi
271,Junge::N,poika,poika
272,Mädchen::N,tyttö,tyttö
273,Familie::N,perhe,perhe
274,Großvater::N,isoisä,isoisä
275,Großmutter::N,isoäiti,isoäiti
276,Eltern::N,vanhemmat,vanhemmat
277,Vater::N,isä,isä
278,Mutter::N,äiti,äiti
279,Sohn::N,poika,poika
280,Tochter::N,tytär,tytär
281,Bruder::N,veli,veli
282,Schwester::N,sisko,sisko
283,Onkel::N,eno,eno
284,Onkel::N,eno,setä
285,Onkel::N,setä,eno
286,Onkel::N,setä,setä
287,Tante::N,täti,täti
288,Ehemann::N,mies,mies
289,Ehemann::N,mies,aviomies
290,Ehemann::N,aviomies,mies
291,Ehemann::N,aviomies,aviomies
292,Ehefrau::N,vaimo,vaimo
293,Ehefrau::N,vaimo,aviovaimo
294,Ehefrau::N,aviovaimo,vaimo
295,Ehefrau::N,aviovaimo,aviovaimo
296,Freude::N,ilo,ilo
297,Freude::N,ilo,riemu
298,Freude::N,riemu,ilo
299,Freude::N,riemu,riemu
300,Gelächter::N,nauru,nauru
301,Glück::N,onni,onni
302,Kummer::N,suru,suru
303,Kummer::N,suru,murhe
304,Kummer::N,murhe,suru
305,Kummer::N,murhe,murhe
306,Wunsch::N,toive,toive
307,Wunsch::N,toive,toivomus
308,Wunsch::N,toivomus,toive
309,Wunsch::N,toivomus,toivomus
310,Lust::N,himo,himo
311,Geist::N,henki,henki
312,Gedanke::N,aate,aate
313,Gedanke::N,aate,ajatus
314,Gedanke::N,ajatus,aate
315,Gedanke::N,ajatus,ajatus
316,Gedächtnis::N,muisti,muisti
317,Verstand::N,äly,äly
318,Verstand::N,äly,järki
319,Verstand::N,äly,ymmärrys
320,Verstand::N,järki,äly
321,Verstand::N,järki,järki
322,Verstand::N,järki,ymmärrys
323,Verstand::N,ymmärrys,äly
324,Verstand::N,ymmärrys,järki
325,Verstand::N,ymmärrys,ymmärrys
326,Sinn::N,merkitys,merkitys
327,Grund::N,syy,syy
328,Grund::N,syy,peruste
329,Grund::N,peruste,syy
330,Grund::N,peruste,peruste
331,Wahrheit::N,tosi,tosi
332,Wahrheit::N,tosi,totuus
333,Wahrheit::N,totuus,tosi
334,Wahrheit::N,totuus,totuus
335,Gespräch::N,puhelu,puhelu
336,Gespräch::N,puhelu,keskustelu
337,Gespräch::N,keskustelu,puhelu
338,Gespräch::N,keskustelu,keskustelu
339,Märchen::N,satu,satu
340,Erzählung::N,tarina,tarina
341,Erzählung::N,tarina,kertomus
342,Erzählung::N,kertomus,tarina
343,Erzählung::N,kertomus,kertomus
344,Nachricht::N,tieto,tieto
345,Nachricht::N,tieto,ilmoitus
346,Nachricht::N,ilmoitus,tieto
347,Nachricht::N,ilmoitus,ilmoitus
348,Neuigkeit::N,uutinen,uutinen
349,Name::N,nimi,nimi
350,Rätsel::N,arvoitus,arvoitus
351,Rede::N,puhe,puhe
352,Sprache::N,kieli,kieli
353,Stimme::N,ääni,ääni
354,Wort::N,sana,sana
355,Zeichen::N,merkki,merkki
356,Ruf::N,kutsu,kutsu
357,Lärm::N,melu,melu
358,Lärm::N,melu,hälinä
359,Lärm::N,hälinä,melu
360,Lärm::N,hälinä,hälinä
361,Laut::N,ääni,ääni
362,Ton::N,sävel,sävel
363,Lied::N,laulu,laulu
364,Ruhe::N,lepo,lepo
365,Ruhe::N,lepo,rauha
366,Ruhe::N,rauha,lepo
367,Ruhe::N,rauha,rauha
368,Leute::N,väki,väki
369,Leute::N,väki,ihmiset
370,Leute::N,ihmiset,väki
371,Leute::N,ihmiset,ihmiset
372,Volk::N,kansa,kansa
373,Arbeit::N,työ,työ
374,Gast::N,vieras,vieras
375,Geschenk::N,lahja,lahja
376,Spiel::N,peli,peli
377,Spiel::N,peli,leikki
378,Spiel::N,leikki,peli
379,Spiel::N,leikki,leikki
380,Gesellschaft::N,seura,seura
381,Hilfe::N,apu,apu
382,Freund::N,ystävä,ystävä
383,Kamerad::N,toveri,toveri
384,Angelegenheit::N,asia,asia
385,Anzahl::N,lukumäärä,lukumäärä
386,Art::N,laji,laji
387,Stück::N,pala,pala
388,Stück::N,pala,kappale
389,Stück::N,kappale,pala
390,Stück::N,kappale,kappale
391,Teil::N,osa,osa
392,Hälfte::N,puoli,puoli
393,Kreis::N,ympyrä,ympyrä
394,Kreuz::N,risti,risti
395,Linie::N,viiva,viiva
396,Strich::N,piirto,piirto
397,Abstand::N,väli,väli
398,Abstand::N,väli,väljyys
399,Abstand::N,väljyys,väli
400,Abstand::N,väljyys,väljyys
401,Entfernung::N,etäisyys,etäisyys
402,Gegend::N,seutu,seutu
403,Platz::N,tila,tila
404,Ort::N,kohta,kohta
405,Ort::N,kohta,paikka
406,Ort::N,paikka,kohta
407,Ort::N,paikka,paikka
408,Seite::N,sivu,sivu
409,Seite::N,sivu,kylki
410,Seite::N,kylki,sivu
411,Seite::N,kylki,kylki
412,Mitte::N,keskus,keskus
413,Mitte::N,keskus,puoliväli
414,Mitte::N,puoliväli,keskus
415,Mitte::N,puoliväli,puoliväli
416,Gegenstand::N,kalu,kalu
417,Gegenstand::N,kalu,esine
418,Gegenstand::N,esine,kalu
419,Gegenstand::N,esine,esine
420,Sache::N,asia,asia
421,Rand::N,ääri,ääri
422,Rand::N,ääri,syrjä
423,Rand::N,syrjä,ääri
424,Rand::N,syrjä,syrjä
425,Kante::N,särmä,särmä
426,Ecke::N,nurkka,nurkka
427,Spitze::N,terä,terä
428,Spitze::N,terä,kärki
429,Spitze::N,kärki,terä
430,Spitze::N,kärki,kärki
431,Ende::N,pää,pää
432,Ende::N,pää,perä
433,Ende::N,perä,pää
434,Ende::N,perä,perä
435,Loch::N,kolo,kolo
436,Loch::N,kolo,reikä
437,Loch::N,reikä,kolo
438,Loch::N,reikä,reikä
439,Winkel::N,kulma,kulma
440,Muster::N,kuvio,kuvio
441,Größe::N,koko,koko
442,Größe::N,koko,suuruus
443,Größe::N,suuruus,koko
444,Größe::N,suuruus,suuruus
445,Länge::N,pituus,pituus
446,Höhe::N,korkeus,korkeus
447,Gewicht::N,paino,paino
448,Menge::N,määrä,määrä
449,Haufen::N,kasa,kasa
450,Reihe::N,rivi,rivi
451,Boot::N,vene,vene
452,Ruder::N,airo,airo
453,Schlitten::N,reki,reki
454,Schlitten::N,reki,kelkka
455,Schlitten::N,kelkka,reki
456,Schlitten::N,kelkka,kelkka
457,Ski::N,suksi,suksi
458,Lagerfeuer::N,nuotio,nuotio
459,Last::N,kuorma,kuorma
460,Gang::N,kulku,kulku
461,Gang::N,kulku,käynti
462,Gang::N,käynti,kulku
463,Gang::N,käynti,käynti
464,Schritt::N,askel,askel
465,Norden::N,pohjoinen,pohjoinen
466,Süden::N,etelä,etelä
467,Westen::N,länsi,länsi
468,Osten::N,itä,itä
469,Holz::N,puu,puu
470,Brett::N,lauta,lauta
471,Platte::N,levy,levy
472,Stütze::N,noja,noja
473,Stange::N,tanko,tanko
474,Stock::N,keppi,keppi
475,Stab::N,sauva,sauva
476,Stab::N,sauva,seiväs
477,Stab::N,seiväs,sauva
478,Stab::N,seiväs,seiväs
479,Rohr::N,putki,putki
480,Haus::N,talo,talo
481,Heim::N,koti,koti
482,Ofen::N,uuni,uuni
483,Fußboden::N,lattia,lattia
484,Tisch::N,pöytä,pöytä
485,Stuhl::N,tuoli,tuoli
486,Wiege::N,kehto,kehto
487,Bett::N,sänky,sänky
488,Regal::N,hylly,hylly
489,Kiste::N,arkku,arkku
490,Kiste::N,arkku,kirstu
491,Kiste::N,arkku,laatikko
492,Kiste::N,kirstu,arkku
493,Kiste::N,kirstu,kirstu
494,Kiste::N,kirstu,laatikko
495,Kiste::N,laatikko,arkku
496,Kiste::N,laatikko,kirstu
497,Kiste::N,laatikko,laatikko
498,Fenster::N,ikkuna,ikkuna
499,Tür::N,ovi,ovi
500,Tor::N,portti,portti
501,Zaun::N,aita,aita
502,Dach::N,katto,katto
503,Leiter::N,tikkaat,tikkaat
504,Leiter::N,tikkaat,tikapuut
505,Leiter::N,tikapuut,tikkaat
506,Leiter::N,tikapuut,tikapuut
507,Besen::N,luuta,luuta
508,Spaten::N,lapio,lapio
509,Schaufel::N,lapio,lapio
510,Gabel::N,haarukka,haarukka
511,Löffel::N,lusikka,lusikka
512,Messer::N,veitsi,veitsi
513,Nagel::N,naula,naula
514,Netz::N,verkko,verkko
515,Haken::N,haka,haka
516,Haken::N,haka,koukku
517,Haken::N,koukku,haka
518,Haken::N,koukku,koukku
519,Griff::N,ripa,ripa
520,Griff::N,ripa,kahva
521,Griff::N,kahva,ripa
522,Griff::N,kahva,kahva
523,Schloss::N,lukko,lukko
524,Bild::N,kuva,kuva
525,Figur::N,kuvio,kuvio
526,Puppe::N,nukke,nukke
527,Beutel::N,pussi,pussi
528,Bündel::N,nippu,nippu
529,Bündel::N,nippu,kimppu
530,Bündel::N,kimppu,nippu
531,Bündel::N,kimppu,kimppu
532,Tasche::N,laukku,laukku
533,Eimer::N,sanko,sanko
534,Eimer::N,sanko,ämpäri
535,Eimer::N,ämpäri,sanko
536,Eimer::N,ämpäri,ämpäri
537,Deckel::N,kansi,kansi
538,Geschirr::N,astia,astia
539,Sack::N,säkki,säkki
540,Tasse::N,kuppi,kuppi
541,Topf::N,pata,pata
542,Kessel::N,kattila,kattila
543,Essen::N,syönti,syönti
544,Nahrung::N,ruoka,ruoka
545,Nahrung::N,ruoka,ravinto
546,Nahrung::N,ravinto,ruoka
547,Nahrung::N,ravinto,ravinto
548,Speise::N,ruoka,ruoka
549,Fleisch::N,liha,liha
550,Getreide::N,vilja,vilja
551,Brei::N,puuro,puuro
552,Brot::N,leipä,leipä
553,Scheibe::N,viipale,viipale
554,Fett::N,rasva,rasva
555,Butter::N,voi,voi
556,Öl::N,öljy,öljy
557,Salz::N,suola,suola
558,Suppe::N,keitto,keitto
559,Honig::N,hunaja,hunaja
560,Milch::N,maito,maito
561,Tee::N,tee,tee
562,Leder::N,nahka,nahka
563,Wolle::N,villa,villa
564,Stoff::N,kangas,kangas
565,Nadel::N,neula,neula
566,Faden::N,lanka,lanka
567,Knopf::N,nappi,nappi
568,Knoten::N,solmu,solmu
569,Farbe::N,maali,maali
570,Kleidung::N,vaatteet,vaatteet
571,Hemd::N,paita,paita
572,Kragen::N,kaulus,kaulus
573,Ärmel::N,hiha,hiha
574,Hose::N,housut,housut
575,Gürtel::N,vyö,vyö
576,Mütze::N,lakki,lakki
577,Schuh::N,kenkä,kenkä
578,Stiefel::N,saapas,saapas
579,Ring::N,sormus,sormus
580,Band::N,nauha,nauha
581,Kamm::N,kampa,kampa
582,Spiegel::N,peili,peili
583,Riemen::N,hihna,hihna
584,Schnur::N,naru,naru
585,Schnur::N,naru,nuora
586,Schnur::N,nuora,naru
587,Schnur::N,nuora,nuora
588,Leine::N,talutushihna,talutushihna
589,Decke::N,peite,peite
590,Kissen::N,tyyny,tyyny
591,Kissen::N,tyyny,pielus
592,Kissen::N,pielus,tyyny
593,Kissen::N,pielus,pielus
594,Tuch::N,huivi,huivi
595,Handtuch::N,pyyheliina,pyyheliina
596,Kraft::N,väki,väki
597,Kraft::N,väki,voima
598,Kraft::N,voima,väki
599,Kraft::N,voima,voima
600,Stärke::N,vahvuus,vahvuus
601,Gesundheit::N,terveys,terveys
602,Krankheit::N,tauti,tauti
603,Krankheit::N,tauti,sairaus
604,Krankheit::N,sairaus,tauti
605,Krankheit::N,sairaus,sairaus
606,Schmerz::N,kipu,kipu
607,Schmerz::N,kipu,särky
608,Schmerz::N,särky,kipu
609,Schmerz::N,särky,särky
610,Wunde::N,haava,haava
611,Fieber::N,kuume,kuume
612,Arznei::N,lääke,lääke
613,Brücke::N,silta,silta
614,Brunnen::N,kaivo,kaivo
615,Weide::N,laidun,laidun
616,Pfad::N,polku,polku
617,Weg::N,tie,tie
618,Straße::N,katu,katu
619,Dorf::N,kylä,kylä
620,Stadt::N,kaupunki,kaupunki
621,Brief::N,kirje,kirje
622,Buch::N,kirja,kirja
623,Buchstabe::N,kirjain,kirjain
624,Zeitung::N,lehti,lehti
625,Zeitung::N,lehti,sanomalehti
626,Zeitung::N,sanomalehti,lehti
627,Zeitung::N,sanomalehti,sanomalehti
628,Leben::N,elo,elo
629,Leben::N,elo,elämä
630,Leben::N,elämä,elo
631,Leben::N,elämä,elämä
632,Tod::N,kuolema,kuolema
633,Grab::N,hauta,hauta
634,Kirche::N,kirkko,kirkko
635,Sünde::N,synti,synti
636,Gott::N,jumala,jumala
637,Arbeiter::N,työläinen,työläinen
638,Chef::N,päällikkö,päällikkö
639,Meister::N,mestari,mestari
640,Arzt::N,lääkäri,lääkäri
641,Lehrer::N,opettaja,opettaja
642,Geld::N,raha,raha
643,Geschäft::N,liike,liike
644,Laden::N,puoti,puoti
645,Laden::N,puoti,kauppa
646,Laden::N,kauppa,puoti
647,Laden::N,kauppa,kauppa
648,Preis::N,hinta,hinta
649,Ware::N,tavara,tavara
650,Nutzen::N,hyöty,hyöty
651,Reichtum::N,rikkaus,rikkaus
652,Welt::N,maailma,maailma
653,Land::N,maa,maa
654,Staat::N,valtio,valtio
655,König::N,kuningas,kuningas
656,Macht::N,mahti,mahti
657,Grenze::N,raja,raja
658,Krieg::N,sota,sota
659,Feind::N,vihollinen,vihollinen
660,Gewalt::N,väkivalta,väkivalta
661,Kampf::N,taistelu,taistelu
662,Bogen[Waffe]::N,jousi,jousi
663,Pfeil::N,nuoli,nuoli
664,Gewehr::N,kivääri,kivääri
665,Fehler::N,vika,vika
666,Fehler::N,vika,virhe
667,Fehler::N,virhe,vika
668,Fehler::N,virhe,virhe
669,Lüge::N,valhe,valhe
670,Schaden::N,vaurio,vaurio
671,Schaden::N,vaurio,vahinko
672,Schaden::N,vahinko,vaurio
673,Schaden::N,vahinko,vahinko
674,Unglück::N,vahinko,vahinko
675,Unglück::N,vahinko,onnettomuus
676,Unglück::N,onnettomuus,vahinko
677,Unglück::N,onnettomuus,onnettomuus
678,Schuld::N,syy,syy
679,Alter::N,ikä,ikä
680,Schluss::N,loppu,loppu
681,Zeit::N,aika,aika
682,Tag::N,päivä,päivä
683,Morgen::N,aamu,aamu
684,Morgen::N,aamu,huomen
685,Morgen::N,huomen,aamu
686,Morgen::N,huomen,huomen
687,Mittag::N,keskipäivä,keskipäivä
688,Abend::N,ilta,ilta
689,Nacht::N,yö,yö
690,Woche::N,viikko,viikko
691,Monat::N,kuukausi,kuukausi
692,Jahr::N,vuosi,vuosi
693,Frühling::N,kevät,kevät
694,Sommer::N,kesä,kesä
695,Herbst::N,syksy,syksy
696,Winter::N,talvi,talvi
697,Januar::N,tammikuu,tammikuu
698,Februar::N,helmikuu,helmikuu
699,März::N,maaliskuu,maaliskuu
700,April::N,huhtikuu,huhtikuu
701,Mai::N,toukokuu,toukokuu
702,Juni::N,kesäkuu,kesäkuu
703,Juli::N,heinäkuu,heinäkuu
704,August::N,elokuu,elokuu
705,September::N,syyskuu,syyskuu
706,Oktober::N,lokakuu,lokakuu
707,November::N,marraskuu,marraskuu
708,Dezember::N,joulukuu,joulukuu
709,Montag::N,maanantai,maanantai
710,Dienstag::N,tiistai,tiistai
711,Mittwoch::N,keskiviikko,keskiviikko
712,Donnerstag::N,torstai,torstai
713,Freitag::N,perjantai,perjantai
714,Samstag::N,lauantai,lauantai
715,Sonntag::N,sunnuntai,sunnuntai
716,groß::A,iso,iso
717,groß::A,iso,suuri
718,groß::A,suuri,iso
719,groß::A,suuri,suuri
720,klein::A,pieni,pieni
721,lang::A,pitkä,pitkä
722,kurz::A,lyhyt,lyhyt
723,breit::A,leveä,leveä
724,schmal::A,kapea,kapea
725,dicht::A,taaja,taaja
726,dick[Gegenstand]::A,paksu,paksu
727,dünn::A,ohut,ohut
728,fein::A,hieno,hieno
729,fest::A,luja,luja
730,flach::A,litteä,litteä
731,flach::A,litteä,tasainen
732,flach::A,tasainen,litteä
733,flach::A,tasainen,tasainen
734,glatt::A,sileä,sileä
735,glatt::A,sileä,siloinen
736,glatt::A,siloinen,sileä
737,glatt::A,siloinen,siloinen
738,hart::A,kova,kova
739,weich::A,pehmeä,pehmeä
740,rund::A,pyöreä,pyöreä
741,spitz::A,terävä,terävä
742,scharf::A,terävä,terävä
743,stumpf::A,tylsä,tylsä
744,schwer::A,raskas,raskas
745,schwer::A,raskas,painava
746,schwer::A,painava,raskas
747,schwer::A,painava,painava
748,schön::A,kaunis,kaunis
749,heiß::A,kuuma,kuuma
750,warm::A,lämmin,lämmin
751,kalt::A,kylmä,kylmä
752,kalt::A,kylmä,viluinen
753,kalt::A,viluinen,kylmä
754,kalt::A,viluinen,viluinen
755,kühl::A,viileä,viileä
756,frisch::A,tuore,tuore
757,feucht::A,kostea,kostea
758,nass::A,märkä,märkä
759,trocken::A,kuiva,kuiva
760,voll::A,täysi,täysi
761,leer::A,tyhjä,tyhjä
762,offen::A,avonainen,avonainen
763,geschlossen::A,suljettu,suljettu
764,sauber::A,puhdas,puhdas
765,schmutzig::A,likainen,likainen
766,roh::A,raaka,raaka
767,reif::A,kypsä,kypsä
768,lecker::A,herkullinen,herkullinen
769,süß::A,makea,makea
770,bitter::A,karvas,karvas
771,bitter::A,karvas,kitkerä
772,bitter::A,kitkerä,karvas
773,bitter::A,kitkerä,kitkerä
774,sauer::A,hapan,hapan
775,hell::A,kirkas,kirkas
776,hell::A,kirkas,valoisa
777,hell::A,valoisa,kirkas
778,hell::A,valoisa,valoisa
779,dunkel::A,pimeä,pimeä
780,schwarz::A,musta,musta
781,weiß::A,valkea,valkea
782,rot::A,punainen,punainen
783,gelb::A,keltainen,keltainen
784,blau::A,sininen,sininen
785,grün::A,vihreä,vihreä
786,grau::A,harmaa,harmaa
787,bunt::A,kirjava,kirjava
788,billig::A,halpa,halpa
789,billig::A,halpa,huokea
790,billig::A,huokea,halpa
791,billig::A,huokea,huokea
792,teuer::A,kallis,kallis
793,wertvoll::A,arvokas,arvokas
794,blind::A,sokea,sokea
795,taub::A,kuuro,kuuro
796,kräftig::A,väkevä,väkevä
797,kräftig::A,väkevä,voimakas
798,kräftig::A,voimakas,väkevä
799,kräftig::A,voimakas,voimakas
800,stark::A,vahva,vahva
801,schwach::A,heikko,heikko
802,fett::A,lihava,lihava
803,schlank::A,hoikka,hoikka
804,schlank::A,hoikka,solakka
805,schlank::A,solakka,hoikka
806,schlank::A,solakka,solakka
807,hübsch::A,soma,soma
808,hübsch::A,soma,sievä
809,hübsch::A,sievä,soma
810,hübsch::A,sievä,sievä
