,Concept_ID,mrj,sk
759,reich::A,паян,bohatý
760,reich::A,пурлыкан,bohatý
761,bekannt::A,палӹмӹ,známy
762,berühmt::A,лӹмлы,slávny
763,berühmt::A,лӹмлы,povestný
764,fremd::A,эдемӹн,cudzí
765,verschieden::A,тӹрлӹ,rôzny
766,verschieden::A,тӹрлӹ,rozličný
767,nah::A,лишӹл,blízky
768,fern::A,мӹндӹр,ďaleký
769,linker::A,шалахай,ľavý
770,rechter::A,вургамла,pravý
771,anderer::A,вес,iný
772,anderer::A,вес,druhý
773,anderer::A,весӹ,iný
774,anderer::A,весӹ,druhý
775,erster::A,икшӹ,prvý
776,erster::A,икӹмшӹ,prvý
777,zweiter::A,кокшы,druhý
778,dritter::A,кымшы,tretí
779,letzter::A,остатка,ostatný
780,letzter::A,остатка,posledný
781,allein::ADV,иктӹ,sám
782,allein::ADV,иктӹт,sám
783,auf einmal::ADV,тöрöк,zároveň
784,zusammen::ADV,икараш,spolu
785,zusammen::ADV,икараш,spoločne
786,zusammen::ADV,цымырын,spolu
787,zusammen::ADV,цымырын,spoločne
788,lange::ADV,кужын,dlho
789,plötzlich::ADV,трӱк,náhle
790,sofort::ADV,полт,hneď
791,sofort::ADV,полт,ihneď
792,sofort::ADV,тöрöк,hneď
793,sofort::ADV,тöрöк,ihneď
794,sofort::ADV,тӹшӓкок,hneď
795,sofort::ADV,тӹшӓкок,ihneď
796,später::ADV,вара,neskoršie
797,heute::ADV,тагачы,dnes
798,morgen::ADV,иргод,zajtra
799,morgen::ADV,иргодым,zajtra
800,bald::ADV,чӹнь,skoro
801,bald::ADV,вӓшке,skoro
802,bald::ADV,выртышты,skoro
803,dann::ADV,пакыла,nato
804,dann::ADV,пакыла,potom
805,gestern::ADV,тенгечӹ,včera
806,einst::ADV,икӓнӓ,kedysi
807,einst::ADV,икӓнӓ,niekedy
808,damals::ADV,тӹнӓм,vtedy
809,danach::ADV,пакыла,potom
810,danach::ADV,пакыла,podľa toho
811,vorher::ADV,перви,napred
812,vorher::ADV,перви,predtým
813,zuerst::ADV,андак,najprv
814,einmal::ADV,гӓнӓк,raz
815,einmal::ADV,гӓнӓк,jedenkrát
816,einmal::ADV,гӓнӓ,raz
817,einmal::ADV,гӓнӓ,jedenkrát
818,manchmal::ADV,кынамжы,občas
819,manchmal::ADV,кынамжы,niekedy
820,oft::ADV,чӹчкӹдӹн,často
821,immer::ADV,со,vždy
822,immer::ADV,со,ustavične
823,immer::ADV,соок,vždy
824,immer::ADV,соок,ustavične
825,niemals::ADV,нинам,nikdy
826,niemals::ADV,нигынам,nikdy
827,niemals::ADV,нигынамат,nikdy
828,hier::ADV,тиштӹ,tu
829,hierhin::ADV,тишкӹ,sem
830,hierhin::ADV,тишкӹ,tade
831,von hier::ADV,тишец,odtiaľto
832,von hier::ADV,тишецӹн,odtiaľto
833,dort::ADV,тӹштӹ,tam
834,dorthin::ADV,тӹшкӹ,ta
835,dorthin::ADV,тӹшкӹ,tam
836,dorthin::ADV,тӹшкӹлӓ,ta
837,dorthin::ADV,тӹшкӹлӓ,tam
838,geradeaus::ADV,вик,rovno
839,geradeaus::ADV,вик,priamo
840,geradeaus::ADV,тура,rovno
841,geradeaus::ADV,тура,priamo
842,vorwärts::ADV,анзыкы,napred
843,rückwärts::ADV,мӹнгеш,nazad
844,zurück::ADV,мӹнгеш,späť
845,zurück::ADV,мӹнгеш,naspäť
846,unten::ADV,ӱлнӹ,dolu
847,unten::ADV,ӱлнӹ,naspodku
848,unten::ADV,лӹвӓлнӹ,dolu
849,unten::ADV,лӹвӓлнӹ,naspodku
850,hinab::ADV,ӱлӹкӹ,dolu
851,hinab::ADV,лӹвӓкӹ,dolu
852,oben::ADV,вӹлнӹ,hore
853,oben::ADV,вӹлнӹ,navrchu
854,hinauf::ADV,кӱшкӹлӓ,hore
855,hinauf::ADV,кӱшкӹлӓ,navrch
856,hinauf::ADV,кӱш,hore
857,hinauf::ADV,кӱш,navrch
858,überall::ADV,йӹлт,všade
859,überall::ADV,цилӓ вӓре,všade
860,nicht::ADV,уке,nie
861,ein wenig::ADV,изиш,trocha
862,ein wenig::ADV,иклаштык,trocha
863,kaum::ADV,цылик,ledva
864,kaum::ADV,чучок-чучок,ledva
865,sehr::ADV,чоте,veľmi
866,so::ADV,тенге,tak
867,so::ADV,тенге,takto
868,so::ADV,тенгелӓ,tak
869,so::ADV,тенгелӓ,takto
870,noch::ADV,мол,ešte
871,noch::ADV,моло,ešte
872,nur::ADV,веле,len
873,schon::ADV,уже,už
874,schon::ADV,ӹнде,už
875,wieder::ADV,уэш,zasa
876,vergebens::ADV,зря,márne
877,vergebens::ADV,зря,nadarmo
878,vergebens::ADV,ӹзрӓ,márne
879,vergebens::ADV,ӹзрӓ,nadarmo
880,vergebens::ADV,ӹзӹрӓ,márne
881,vergebens::ADV,ӹзӹрӓ,nadarmo
882,vor::PRP,анзыц,pred
883,vor::PRP,анзыцын,pred
884,hinter::PRP,шайылан,za
885,hinter::PRP,шайылный,za
886,unter::PRP,лӹвӓкӹ,pod
887,durch::PRP,вашт,cez
888,neben::PRP,сага,pri
889,neben::PRP,сага,vedľa
890,zwischen::PRP,лош,medzi
891,zwischen::PRP,лошкы,medzi
892,wegen::PRP,мычыц,pre
893,wegen::PRP,мычыц,kvôli
894,dies::PRN,тидӹ,to
895,dies::PRN,тидӹ,táto
896,dies::PRN,ти,to
897,dies::PRN,ти,táto
898,das::PRN,тидӹ,to
899,das::PRN,ти,to
900,alles::PRN,цилӓ,všetko
901,ich::PRN,мый,ja
902,du::PRN,тӹнь,ty
903,er::PRN,тӹдӹ,on
904,wir::PRN,мӓ,my
905,ihr::PRN,вӓ,vy
906,sie::PRN,нӹнӹ,oni
907,was::FPRN,ма,čo
908,wer::FPRN,кӱ,kto
909,wo::FADV,кышан,kde
910,wo::FADV,кыштакен,kde
911,wohin::FADV,кышкы,kam
912,wie::FADV,кыце,ako
913,warum::FADV,малын,prečo
914,wieviel::FNUM,кынар,koľko
915,wieviel::FNUM,кынары,koľko
916,wieviel::FNUM,кынаркы,koľko
917,eins::NUM,иктӹ,jeden
918,eins::NUM,иктӹт,jeden
919,zwei::NUM,кок,dva
920,zwei::NUM,кокты,dva
921,drei::NUM,кым,tri
922,drei::NUM,кымыт,tri
923,vier::NUM,нӹл,štyri
924,fünf::NUM,вӹц,päť
925,sechs::NUM,куд,šesť
926,sechs::NUM,кудытмозн,šesť
927,sieben::NUM,шӹм,sedem
928,sieben::NUM,шӹмӹт,sedem
929,acht::NUM,кӓндӓкш,osem
930,acht::NUM,кӓндӓкшӹ,osem
931,neun::NUM,ӹндекшшӱдӹ,deväť
932,zehn::NUM,лу,desať
933,elf::NUM,луатик,jedenásť
934,elf::NUM,луатиктӹ,jedenásť
935,zwölf::NUM,луаткок,dvanásť
936,zwölf::NUM,луаткокты,dvanásť
937,zwanzig::NUM,коклы,dvadsať
938,dreißig::NUM,кымлы,tridsať
939,vierzig::NUM,нӹллӹ,štyridsať
940,fünfzig::NUM,вӹцлӹ,päťdesiat
941,sechzig::NUM,кудлу,šesťdesiat
942,siebzig::NUM,шӹмлу,sedemdesiat
943,achtzig::NUM,кӓндӓкшлу,osemdesiat
944,neunzig::NUM,ӹндекшлу,deväťdesiat
945,hundert::NUM,шӱдӹ,sto
946,tausend::NUM,тӹжем,tisíc
947,und::CNJ,дöн,i
948,oder::CNJ,льывы,alebo
949,stehen::V,шалшаг,stáť
950,sitzen::V,шӹнзӓш,sedieť
951,liegen::V,киӓш,ležať
952,hängen::V,кечӓш,visieť
953,werden::V,шагалаш,stať sa
954,passieren::V,ӹштӓ́лтӓш,stať sa
955,beginnen::V,тӹнгӓлӓлтӓш,začať sa
956,enden::V,пӹтӓш,končiť sa
957,wechseln::V,весемӓш,meniť sa
958,wechseln::V,весемӓлтӓш,meniť sa
959,aufgehen[Sonne]::V,авараш,vychádzať
960,untergehen[Sonne]::V,шӹ́нзӓш,zapadnúť
961,scheinen[Sonne]::V,сотемдӓрӓш,svietiť
962,donnern::V,хӹдӹртӓш,hrmieť
963,wehen::V,ӹфӹлӓш,viať
964,strömen::V,йогащ,prúdiť
965,fließen::V,йогащ,tiecť
966,sich drehen::V,пöрдӓш,točiť sa
967,sich drehen::V,пöрдӓш,krútiť sa
968,schwanken::V,лыпшалташ,kolísať
969,schwanken::V,лыпшалташ,klátiť sa
970,schwingen::V,кӓчӓйӓш,kývať sa
971,schwingen::V,кӓчӓйӓш,chvieť sa
972,fallen::V,кенвазаш,padať
973,fallen::V,шынгалташ,padať
974,brennen::V,йылаш,páliť
975,brennen::V,йылаш,horieť
976,rauchen::V,шыпшаш,dymiť sa
977,regnen::V,юраш,pršať
978,gefrieren::V,гӓш,zamrznút
979,gefrieren::V,кӹлмаш,zamrznút
980,tauen::V,шылаш,taviť sa
981,schmelzen::V,шӹрӓнӓш,taviť sa
982,trocknen::V,кошкаш,schnúť
983,sieden::V,шолаш,vrieť
984,faulen::V,шӱӓш,hniť
985,verfaulen::V,йӓнгӓрӓлтӓш,zhniť
986,reißen::V,кышкедӓлтӓш,pretrhnúť sa
987,versinken::V,ва́лаш,zapadnúť
988,versinken::V,ва́лаш,potopiť sa
989,vergehen::V,эртӓш,plynúť
990,erscheinen::V,каяш,objaviť sa
991,verschwinden::V,ямаш,zmiznúť
992,sinken::V,пычаш,klesať
993,abnehmen::V,чӹдемӓш,ubúdať
994,abnehmen::V,кöтӹргӓш,ubúdať
995,zunehmen::V,когоэмӓш,pribúdať
996,steigen::V,лӱлта́лташ,stúpať
997,wachsen::V,кушкаш,rásť
998,glänzen::V,йӹлгӹжӓш,jagať sa
999,glänzen::V,йӹлгӹжӓш,lesknúť sa
1000,funkeln::V,валгалташ,iskriť sa
1001,lärmen::V,юкланаш,lomoziť
1002,läuten::V,цоргаш,cengať
1003,klingeln::V,цоргаш,zvoniť
1004,klirren::V,цонгырталгаш,rinčať
1005,brausen::V,ышдымыла́наш,hučať
1006,rauschen::V,шу́жгаш,šumieť
1007,klingen::V,йо́нгаш,znieť
1008,klingen::V,йо́нгаш,zvoniť
1009,bellen::V,опташ,štekať
1010,bellen::V,опташ,brechať
1011,heulen::V,урмыжаш,vyť
1012,blasen::V,ӹфӹлӓш,duť
1013,blasen::V,ӹфӹлӓш,fúkať
1014,pfeifen::V,ши́шкаш,pískať
1015,pfeifen::V,ши́шкаш,hvízdať
1016,schreien::V,уташ,kričať
1017,schreien::V,саслаш,kričať
1018,schreien::V,варгынзаш,kričať
1019,stöhnen::V,ӹнгӹрӓш,stenať
1020,zittern::V,цӹтӹрӓш,triasť sa
1021,leben::V,ӹлӓш,žiť
1022,geboren werden::V,шачаш,narodiť sa
1023,atmen::V,шӱлӓш,dýchať
1024,trinken::V,йӱӓш,piť
1025,essen::V,качкаш,jesť
1026,schlucken::V,нелӓш,zhltnuť
1027,müde werden::V,янгылаш,unaviť sa
1028,einschlafen::V,амален кеӓш,usnúť
1029,einschlafen::V,амален кеӓш,zaspať
1030,schlafen::V,амалаш,spať
1031,aufwachen::V,понгыжалташ,zobudiť sa
1032,aufstehen::V,кӹньӹл шагалаш,vstať
1033,sich erholen::V,кӓнаш,zotavovať sa
1034,sich erholen::V,кӓнаш,oddýchovať si
1035,krank werden::V,церлӓнен вазаш,ochorieť
1036,krank sein::V,церлӓнӓш,chorieť
1037,krank sein::V,церлӓнӓш,byť chorý
1038,krank sein::V,ясланаш,chorieť
1039,krank sein::V,ясланаш,byť chorý
1040,krank sein::V,ясыланаш,chorieť
1041,krank sein::V,ясыланаш,byť chorý
1042,schmerzen::V,каршташ,bolieť
1043,husten::V,кахыраш,kašľať
1044,genesen::V,паремӓш,uzdraviť sa
1045,genesen::V,тöрлӓнӓш,uzdraviť sa
1046,sterben::V,вазын колаш,umrieť
1047,sterben::V,вазын колаш,zomrieť
1048,umkommen::V,пӹтӓш,zahynúť
1049,sich bewegen::V,кашташ,pohybovať sa
1050,sich rühren::V,тӓрвӓнӓш,hnúť sa
1051,sich erheben::V,кӹньӹлӓш,zdvihnúť sa
1052,sich setzen::V,шӹнзӓш,sadnúť si
1053,hinfallen::V,кенвазаш,spadnúť
1054,hinfallen::V,шынгалташ,spadnúť
1055,laufen::V,кашташ,bežať
1056,schreiten::V,ашкедӓш,kráčať
1057,spazierengehen::V,мадын кашташ,prechádzať sa
1058,eilen::V,вӓшкӓш,súriť
1059,sich beeilen::V,вӓшкӓш,ponáhľať sa
1060,sich beeilen::V,талашаш,ponáhľať sa
1061,sausen::V,хойхаланаш,hučať
1062,sausen::V,хояш,hučať
1063,rennen::V,кыргыжаш,bežať
1064,springen::V,тӹршештӓш,skákať
1065,klettern::V,ку́заш,liezť
1066,schaukeln::V,лыпшалташ,húpať
1067,schaukeln::V,лыпшалташ,hojdať
1068,kriechen::V,авалянаш,liezť
1069,kriechen::V,авалянаш,plaziť sa
1070,kriechen::V,ньыжиклӓш,liezť
1071,kriechen::V,ньыжиклӓш,plaziť sa
1072,schwimmen::V,илӓш,plávať
1073,tauchen::V,цымаш,ponoriť sa
1074,rudern::V,шуалташ,veslovať
1075,fahren::V,кеӓш,ísť
1076,fahren::V,кеӓш,jazdiť
1077,fliegen::V,чонгештӓш,letieť
1078,gehen::V,кеӓш,ísť
1079,weggehen::V,кеӓш,odísť
1080,weggehen::V,кеӓш,odchádzať
1081,abfahren::V,кеӓш,odcestovať
1082,anhalten::V,цӓрнӓш,zadržať sa
1083,anhalten::V,цӓрнӓш,zastaviť sa
1084,hineingehen::V,пыраш,vchádzať
1085,eintreten::V,пыраш,vojsť
1086,eintreten::V,пыраш,vstúpiť
1087,kommen::V,толаш,prísť
1088,ankommen::V,шоаш,prísť
1089,ankommen::V,шоаш,doraziť
1090,zurückkommen::V,пöртӹлӓш,vrátiť sa
1091,bleiben::V,кодаш,ostať
1092,bleiben::V,кодаш,zostať
1093,warten::V,вычаш,čakať
1094,erwarten::V,вычаш,očakávať
1095,suchen::V,кӹчӓлӓш,hľadať
1096,finden::V,моаш,nájsť
1097,versuchen::V,путаяш,skúsiť
1098,versuchen::V,путаяш,pokúsiť sa
1099,versuchen::V,цацаш,skúsiť
1100,versuchen::V,цацаш,pokúsiť sa
1101,vorbereiten::V,поспейӹктӓш,pripraviť
1102,lieben::V,яраташ,ľúbiť
1103,lieben::V,яраташ,milovať
1104,mögen::V,яраташ,mať rád
1105,lachen::V,ваштылаш,smiať sa
1106,rühren::V,тӓрвӓтӓш,dojať
1107,weinen::V,мӓгӹрӓш,plakať
1108,schimpfen::V,свырседӓлӓш,nadávať
1109,sich ärgern::V,шӹдешкӓш,hnevať sa
1110,sich ärgern::V,шӹдешкӓш,zlostiť sa
1111,sich fürchten::V,лӱдӓш,báť sa
1112,fürchten::V,лӱдӓш,báť sa
1113,fliehen::V,кыргыжаш,utekať
1114,flüchten::V,кыргыж шӹлӓш,utiecť
1115,sehen::V,ужаш,vidieť
1116,anschauen::V,анжалаш,pozrieť sa na
1117,ansehen::V,анжаш,pozrieť
1118,hören::V,колаш,počúvať
1119,zuhören::V,колышташ,počúvať
1120,probieren::V,тотештӓш,ochutnať
1121,probieren::V,подыл анжаш,ochutnať
1122,riechen::V,ӱпшӹнзӓш,ňuchať
1123,fühlen::V,шижӓш,cítiť
1124,fühlen::V,шижӓш,pociťovať
1125,scheinen::V,каяш,zdať sa
1126,zu sehen sein::V,каяш,byť vidieť
1127,vernehmen::V,колын колташ,počuť
1128,frieren::V,кӹлмаш,mrznúť
1129,frieren::V,кӹлмаш,oziabať
1130,frieren::V,тӹнгӹргӓш,mrznúť
1131,frieren::V,тӹнгӹргӓш,oziabať
1132,tun::V,ӹштӓш,robiť
1133,können::V,кердӓш,môcť
1134,wollen::V,жалаяш,chcieť
1135,anfangen::V,тӹнгӓлӓш,začať
1136,beenden::V,пӹтӓрӓш,skončiť
1137,aufhören::V,цӓрнӓш,prestať
1138,gelingen::V,цӓш лиӓш,podariť sa
1139,geraten::V,лиӓш,dariť sa
1140,öffnen::V,пачаш,otvoriť
1141,schließen::V,чӱчӓш,zavrieť
1142,stellen::V,шӹндӓш,postaviť
1143,setzen::V,шӹндӓш,posadiť
1144,legen::V,опташ,klásť
1145,legen::V,опташ,položiť
1146,legen::V,пиштӓш,klásť
1147,legen::V,пиштӓш,položiť
1148,berühren::V,тӹкӓлӓш,dotykať sa
1149,verbinden::V,пидӓш,spojiť
1150,bedecken::V,леведӓш,pokryť
1151,aufhängen::V,сӓкӓш,zavesiť
1152,anzünden::V,чӱктӓш,zapáliť
1153,aufheben::V,кузыкташ,zdvihnúť
1154,zurücklassen::V,кодаш,zanechať
1155,verlieren::V,ямдаш,stratiť
1156,fallen lassen::V,кенвацтараш,pustiť
1157,machen::V,ӹштӓш,robiť
1158,herstellen::V,йӓмдӹлӓш,vyrobiť
1159,bauen::V,ӹштӓш,stavať
1160,bauen::V,ӹштӓш,budovať
1161,reparieren::V,чиняш,opraviť
1162,reparieren::V,алалаш,opraviť
1163,verbessern::V,яжоэмден шӹндӓш,zlepšiť
1164,ändern::V,вашталташ,zmeniť
1165,ändern::V,вашталташ,preinačiť
1166,graben::V,капаяш,ryť
1167,graben::V,капаяш,kopať
1168,beugen::V,лывырташ,ohnúť
1169,beugen::V,каклярташ,ohnúť
1170,biegen::V,лывырташ,ohnúť
1171,drehen::V,сӓрӓш,točiť
1172,drehen::V,сӓрӓш,krútiť
1173,drehen::V,сӓрӹкӓлӓш,točiť
1174,drehen::V,сӓрӹкӓлӓш,krútiť
1175,wenden::V,сӓрӓлӓш,obrátiť
1176,wenden::V,сӓрӓлӓш,prevrátiť
1177,umdrehen::V,сӓрӓлӓш,otočiť
1178,umdrehen::V,сӓрӓлӓш,obrátiť
1179,heben::V,лӱктӓш,dvíhať
1180,heben::V,лӱктӓш,povzniesť
1181,hochheben::V,кузыкташ,zdvihnúť
1182,ergreifen::V,хватяш,uchopiť sa
1183,halten::V,кычаш,držať
1184,drücken::V,темдӓш,tisnúť
1185,schieben::V,шӹкӓш,posunovať
1186,kratzen::V,нӹжӓш,škrabať
1187,lecken::V,нылаш,lízať
1188,beißen::V,пыралаш,kúsať
1189,abreißen::V,кӹрӓш,odtrhnúť
1190,abreißen::V,кышкед нӓлӓш,odtrhnúť
1191,abschneiden::V,шулаш,odrezať
1192,abschneiden::V,шулаш,odkrojiť
1193,abschneiden::V,лаштыклаш,odrezať
1194,abschneiden::V,лаштыклаш,odkrojiť
1195,binden::V,пидӓш,zaviazať
1196,binden::V,пидӓш,priviazať
1197,stecken::V,шыралаш,strčiť
1198,brechen::V,тодылаш,zlomiť
1199,brechen::V,пыдырташ,zlomiť
1200,klopfen::V,рушткаш,tĺcť
1201,klopfen::V,рушткаш,klopať
1202,hauen::V,шелӹштӓш,nabiť
1203,kleben::V,клейӓш,lepiť
1204,kleben::V,клейӓш,nalepiť
1205,reiben::V,нӹжӓш,trieť
1206,streichen::V,шӹрӓш,namazať
1207,schleifen::V,шымаш,ostríť
1208,schneiden::V,пӹчкӓш,rezať
1209,schneiden::V,пӹчкӓш,strihať
1210,rütteln::V,мыльгыкташ,triasť
1211,rütteln::V,мыльгыкташ,lomcovať
1212,schütteln::V,цӹтӹртӓш,triasť
1213,schütteln::V,цӹтӹртӓш,potriasť
1214,schütteln::V,мыльгыкташ,triasť
1215,schütteln::V,мыльгыкташ,potriasť
1216,schwenken::V,машыяш,mávať
1217,schütten::V,опталаш,sypať
1218,füllen::V,темӓш,plniť
1219,einwickeln::V,пӹтӹрӓ́лӓш,zabaliť
1220,tragen::V,намалаш,niesť
1221,schleppen::V,шӹдӹрӓш,vliecť
1222,ziehen::V,шыпшаш,ťahať
1223,aufbewahren::V,перегӓш,uložiť
1224,aufbewahren::V,перегӓш,uschovať
1225,werfen::V,кӹшкӓш,hodiť
1226,werfen::V,кӹшкӓш,vrhnúť
1227,fangen::V,кычаш,chytať
1228,packen::V,хватяш,baliť
1229,packen::V,хватяш,chytiť
1230,verstecken::V,шӹлтӓш,skryť
1231,verstecken::V,шӹлтӓш,schovať
1232,teilen::V,пайылаш,podeliť
1233,teilen::V,пайылаш,rozdeliť
1234,schicken::V,колташ,posielať
1235,bringen::V,кандаш,priniesť
1236,bekommen::V,лыкташ,dostať
1237,erhalten::V,получаяш,prijať
1238,nehmen::V,налаш,vziať
1239,wählen::V,айыраш,voliť
1240,auswählen::V,айыраш,vybrať
1241,auswählen::V,айыраш,vyvoliť
1242,bewahren::V,перегӓш,zachovať
1243,behindern::V,мешӓйӓш,zavadzať
1244,behindern::V,мешӓйӓш,byť v ceste
1245,verderben::V,портяш,skaziť
1246,beschädigen::V,шушырташ,ublížiť
1247,beschädigen::V,шушырташ,poškodiť
1248,zerbrechen::V,пыдырташ,rozbiť
1249,zerbrechen::V,пыдырташ,prelomiť
1250,zerreißen::V,кӹрӓш,pretrhnúť
1251,zerstören::V,шӓлӓтӓш,zničiť
1252,verbrennen::V,йылаташ,spáliť
1253,verbrennen::V,йылалташ,spáliť
1254,geben::V,пуаш,dať
1255,reichen::V,пуаш,podať
1256,schenken::V,подараш,darovať
1257,versprechen::V,сöрӓш,sľúbiť
1258,wünschen::V,жалаяш,želať
1259,loben::V,хваляш,chváliť
1260,küssen::V,шышшалаш,bozkať
1261,wiegen::V,лӱнгӓлтӓш,kolísať
1262,zudecken::V,пиштӓш,prikryť
1263,wecken::V,понгыжалтараш,zobudiť
1264,zeigen::V,анжыкташ,ukázať
1265,führen::V,видӓш,viesť
1266,lehren::V,тымдаш,učiť
1267,unterrichten::V,тымдаш,vyučovať
1268,aufziehen::V,кушташ,vychovať
1269,leiten::V,видӓш,viesť
1270,leiten::V,вуйлаташ,viesť
1271,leiten::V,вуйлалташ,viesť
1272,antreiben::V,талаштараш,popudiť
1273,lassen::V,-ыкт,dať
1274,einladen::V,ӱжӓш,pozvať
1275,einladen::V,ӱжӓш,povolať
1276,vereinigen::V,иктештӓш,spojiť
1277,vereinigen::V,иктештӓш,zjednotiť
1278,besuchen::V,толаш,navštíviť
1279,treffen::V,вӓшлиӓш,stretnúť
1280,treffen::V,вӓшлиӓлтӓш,stretnúť
1281,sich versammeln::V,цымыргаш,zhromaždiť sa
1282,spielen::V,мадаш,hrať
1283,singen::V,мыраш,spievať
1284,tanzen::V,кушташ,tancovať
1285,sich trennen::V,айырлаш,rozísť sa
1286,verlassen::V,шуаш,opustiť
1287,retten::V,ытараш,zachrániť
1288,bewachen::V,оролаш,strážiť
1289,schützen::V,перегӓш,chrániť
1290,verteidigen::V,перегӓш,brániť
1291,sich schlagen::V,шидӓлӓш,biť sa
1292,sich schlagen::V,шиэдӓлӓш,biť sa
1293,schießen::V,лӱӓш,streliť
1294,schießen::V,лӱӓш,strieľať
1295,siegen::V,сӹнгӓш,zvíťaziť
1296,ärgern::V,шӹдештӓрӓш,hnevať
1297,ärgern::V,шӹдештӓрӓш,zlostiť
1298,schlagen::V,пӓрен колташ,biť
1299,schlagen::V,пӓрен колташ,udrieť
1300,schlagen::V,хӹрӹктен колташ,biť
1301,schlagen::V,хӹрӹктен колташ,udrieť
1302,treten::V,чымаш,kopnúť
1303,stechen::V,пышкылаш,bodnúť
1304,stechen::V,пышкылаш,pichnúť
1305,stoßen::V,шыркедӓш,udrieť
1306,stehlen::V,шолышт толаш,kradnúť
1307,stören::V,ӓрештӹлӓш,vyrušiť
1308,belästigen::V,кӓньӹсӹрлӓндӓрӓш,obťažovať
1309,belästigen::V,шытырланыкташ,obťažovať
1310,verbergen::V,шӹлтӓш,skryť
1311,täuschen::V,алталаш,sklamať
1312,täuschen::V,аталаш,sklamať
1313,betrügen::V,мошеньӹчӓйӓш,klamať
1314,betrügen::V,мошеньӹчӓйӓш,podvádzať
1315,töten::V,пуштын шуаш,zabiť
1316,töten::V,пуштын шуаш,usmrtiť
1317,wohnen::V,ӹлӓш,bývať
1318,arbeiten::V,пӓшӓлӓш,pracovať
1319,arbeiten::V,ровотаяш,pracovať
1320,sammeln::V,погаш,zbierať
1321,pflücken::V,кӹрӓш,trhať
1322,pflücken::V,кӹрӓш,oberať
1323,jagen::V,охотничӓйӓш,poľovať
1324,fischen::V,кол кычаш,loviť ryby
1325,fischen::V,кол кычаш,chytať ryby
1326,fassen::V,кычаш,uloviť
1327,hüten::V,кӹтӓш,pásť
1328,treiben::V,шуруяш,hnať
1329,anbinden::V,ялшташ,priviazať
1330,anbinden::V,ялышташ,priviazať
1331,füttern::V,пукшаш,kŕmiť
1332,melken::V,шыпшылаш,dojiť
1333,hacken::V,роаш,seknúť
1334,gießen::V,шӓвӓш,polievať
1335,reifen::V,кӱӓш,dozrieť
1336,reifen::V,поспейӓш,dozrieť
1337,zubereiten::V,йӓмдӹлӓш,pripraviť
1338,kochen::V,шолташ,variť
1339,backen::V,кӱктӓш,piecť
1340,backen::V,кӱктӓш,smažiť
1341,braten::V,жӓрӓш,piecť
1342,braten::V,жӓрӓш,pražiť
1343,umrühren::V,намалаш,pomiešať
1344,stricken::V,пидӓш,pliesť
1345,nähen::V,ыргаш,šiť
1346,färben::V,пидӓш,zafarbiť
1347,reinigen::V,чиӓлтӓш,čistiť
1348,waschen::V,мышкаш,myť
1349,abwischen::V,ӹштӓш,utrieť
1350,spülen::V,шӱӓлтӓш,vyplachovať
1351,fegen::V,ӹштӓш,zametať
1352,kehren::V,ӹштӓш,zametať
1353,baden::V,нӱштӹлӓш,kúpať sa
1354,sich waschen::V,мышкылташ,umývať sa
1355,ausziehen::V,кыдашаш,zobliecť
1356,anziehen::V,чиӓш,obliecť
1357,sich anziehen::V,чиӓш,obliecť sa
1358,kämmen::V,шерӓш,česať
1359,schmücken::V,цеверемдӓш,ozdobiť
1360,sagen::V,манаш,povedať
1361,sagen::V,келесӓш,povedať
1362,sprechen::V,манаш,hovoriť
1363,reden::V,шайышташ,rozprávať
1364,sich unterhalten::V,хытыраш,rozprávať sa
1365,sich unterhalten::V,хытыргаш,rozprávať sa
1366,fragen::V,ядаш,spýtať sa
1367,bitten::V,ядаш,prosiť
1368,erzählen::V,келесӓш,rozprávať
1369,mitteilen::V,попаш,oznámiť
1370,mitteilen::V,увертӓш,oznámiť
1371,mitteilen::V,увертӓрӓш,oznámiť
1372,nennen::V,лӹмдӓш,nazvať
1373,nennen::V,лӹмдӓш,menovať
1374,rufen::V,ӱжӓш,volať
1375,rufen::V,ӱжӓш,zavolať
1376,prahlen::V,хайзаш,vystatovať sa
1377,prahlen::V,шаргаланаш,vystatovať sa
1378,übersetzen::V,вашташ,preložiť
1379,denken::V,машанаш,myslieť
1380,glauben::V,ӹнянӓш,veriť
1381,bemerken::V,цаклаш,podotknuť
1382,bemerken::V,цаклаш,spozorovať
1383,erkennen::V,пӓлӓш,poznať
1384,begreifen::V,ынгылаш,pochopiť
1385,begreifen::V,ынгылаш,porozumieť
1386,verstehen::V,ынгылаш,rozumieť
1387,lernen::V,тыменяш,učiť sa
1388,wissen::V,пӓлӓш,vedieť
1389,sich erinnern an::V,ышештӓрӓш,pamätať si na
1390,vergessen::V,монден кодаш,zabudnuť
1391,messen::V,висӓш,merať
1392,zählen::V,шотаяш,počítať
1393,rechnen::V,шотаяш,rátať
1394,rechnen::V,шотаяш,počítať
1395,lesen::V,лыдаш,čítať
1396,malen::V,рисуяш,maľovať
1397,zeichnen::V,ыдырка́лаш,kresliť
1398,schreiben::V,вазаш,písať
1399,besitzen::V,кы́чаш,mať
1400,besitzen::V,кы́чаш,vlastniť
1401,kaufen::V,нӓлӓш,kúpiť
1402,verkaufen::V,выжалаш,predať
1403,bezahlen::V,тӱлӓш,zaplatiť
1404,zahlen::V,тӱлӓш,platiť
1405,beherrschen::V,кы́чаш,ovládať
1406,ertragen::V,цӹтӓш,znášať
