,Concept_ID,sk,se
216,Nagel[Anatomie]::N,necht,kozzâ
217,Nagel[Anatomie]::N,necht,kõʒʒ
218,Nagel[Anatomie]::N,necht,кэ̄ннц
219,Zeh::N,prst na nohe,tjiehtjere
220,Zeh::N,prst na nohe,juolggetjuvdde
221,Zeh::N,prst na nohe,juolgesuorbma
222,Zeh::N,prst na nohe,jyel'gisuor'mâ
223,Zeh::N,prst na nohe,jue´lǧǧsuõrmm
224,Zeh::N,prst na nohe,ю̄лльк-це̄һп
225,Fuß::N,noha,juelkie
226,Fuß::N,noha,juolgge
227,Fuß::N,noha,juolgi
228,Fuß::N,noha,jyel'gi
229,Fuß::N,noha,jue´lǧǧ
230,Fuß::N,noha,ла̄бпь
231,Ferse::N,päta,båetskie
232,Ferse::N,päta,boasske
233,Ferse::N,päta,šušmi
234,Ferse::N,päta,šušme
235,Ferse::N,päta,jue´lǧǧkädd
236,Ferse::N,päta,ка̄ннт
237,Knie::N,koleno,boelve
238,Knie::N,koleno,buolvva
239,Knie::N,koleno,čibbi
240,Knie::N,koleno,veaŋki
241,Knie::N,koleno,iidâ
242,Knie::N,koleno,puõlvv
243,Knie::N,koleno,пуллв
244,Oberschenkel::N,stehno,ruaksja
245,Oberschenkel::N,stehno,tjibbe
246,Oberschenkel::N,stehno,gassaváhkká
247,Oberschenkel::N,stehno,badjeváhkáa
248,Oberschenkel::N,stehno,čuár'bpeeḷi
249,Oberschenkel::N,stehno,če´bb
250,Oberschenkel::N,stehno,чуаррбе̄лль
251,Bein::N,noha,juelkie
252,Bein::N,noha,juolgge
253,Bein::N,noha,juolgi
254,Bein::N,noha,jyel'gi
255,Bein::N,noha,jue´lǧǧ
256,Bein::N,noha,ю̄лльк
257,Körper::N,telo,kråahpe
258,Körper::N,telo,rumáj
259,Körper::N,telo,rumaš
260,Körper::N,telo,ruumâš
261,Körper::N,telo,rå´pp
262,Körper::N,telo,лышшьк
263,Körper::N,telo,роаӈӈьк
264,Haut::N,koža,njaltja
265,Haut::N,koža,lijkke
266,Haut::N,koža,tjuobma
267,Haut::N,koža,liiki
268,Haut::N,koža,liške
269,Haut::N,koža,le´šǩǩ
270,Haut::N,koža,лышшьк
271,Blut::N,krv,vïrre
272,Blut::N,krv,maelie
273,Blut::N,krv,varra
274,Blut::N,krv,varra
275,Blut::N,krv,vorrâ
276,Blut::N,krv,võrr
277,Blut::N,krv,вэ̄рр
278,Ader::N,žila,åerie
279,Ader::N,žila,aajroe
280,Ader::N,žila,suodna
281,Ader::N,žila,varrasuotna
282,Ader::N,žila,suoṇâ
283,Ader::N,žila,suõnn
284,Ader::N,žila,сӯнн
285,Sehne::N,šľacha,soene
286,Sehne::N,šľacha,gåårtenje
287,Sehne::N,šľacha,suodna
288,Sehne::N,šľacha,suotna
289,Sehne::N,šľacha,suoṇâ
290,Sehne::N,šľacha,suõnn
291,Sehne::N,šľacha,сӯнн
292,Knochen::N,kosť,måara
293,Knochen::N,kosť,måaroe
294,Knochen::N,kosť,dákte
295,Knochen::N,kosť,dákti
296,Knochen::N,kosť,tähti
297,Knochen::N,kosť,tä´htt
298,Knochen::N,kosť,та̄ххт
299,Knochen::N,kosť,та̄ффьт
300,Gehirn::N,mozog,aajla
301,Gehirn::N,mozog,vuojŋam
302,Gehirn::N,mozog,vuoigŋašat
303,Gehirn::N,mozog,vuoi'ŋâšeh
304,Gehirn::N,mozog,vuo'ivâšneh
305,Gehirn::N,mozog,vuõivâšn
306,Gehirn::N,mozog,вуэййвэшна
307,Herz::N,srdce,vaajmoe
308,Herz::N,srdce,tsåhke
309,Herz::N,srdce,váibmu
310,Herz::N,srdce,váimu
311,Herz::N,srdce,čââ´đ
312,Herz::N,srdce,кӯттҌк
313,Magen::N,žalúdok,tjåejjie
314,Magen::N,žalúdok,tjoajvve
315,Magen::N,žalúdok,čoavji
316,Magen::N,žalúdok,čuáv'ji
317,Magen::N,žalúdok,čåu´jj
318,Magen::N,žalúdok,чо̄ввьй
319,Leber::N,pečeň,mueksie
320,Leber::N,pečeň,librre
321,Leber::N,pečeň,vuoivvas
322,Leber::N,pečeň,vuoivâs
323,Leber::N,pečeň,vuõivâs
324,Leber::N,pečeň,вуйвас
325,Atem::N,dych,voejngehtasse
326,Atem::N,dych,båssånis
327,Atem::N,dych,vuojŋadahka
328,Atem::N,dych,vuoiŋŋahat
329,Atem::N,dych,vuo'iŋâstim
330,Atem::N,dych,jiõg'g
331,Atem::N,dych,вӯйнас
332,Atem::N,dych,вӯййнмушш
333,Hunger::N,hlad,nielkie
334,Hunger::N,hlad,nielgge
335,Hunger::N,hlad,nealgi
336,Hunger::N,hlad,nelgi
337,Hunger::N,hlad,neä´lǧǧ
338,Hunger::N,hlad,не̄лльк
339,Träne::N,slza,gïknjele
340,Träne::N,slza,ganjál
341,Träne::N,slza,ganjal
342,Träne::N,slza,koonjâl
343,Träne::N,slza,kõõnjâl
344,Träne::N,slza,кэ̄нял
345,Geschmack::N,chuť,aelmie
346,Geschmack::N,chuť,muosse
347,Geschmack::N,chuť,smáhkka
348,Geschmack::N,chuť,máhku
349,Geschmack::N,chuť,smáhkka
350,Geschmack::N,chuť,mááhu
351,Geschmack::N,chuť,smakkâ
352,Geschmack::N,chuť,njõõd
353,Geschmack::N,chuť,smääkk
354,Geschmack::N,chuť,ня̄лльк
355,Geruch::N,pach,haaje
356,Geruch::N,pach,habjja
357,Geruch::N,pach,hádja
358,Geruch::N,pach,opsâ
359,Geruch::N,pach,haajâ
360,Geruch::N,pach,õpss
361,Geruch::N,pach,haajj
362,Geruch::N,pach,апс
363,Geruch::N,pach,лэ̄гк
364,Schlaf::N,spánok,nahkerh
365,Schlaf::N,spánok,nager
366,Schlaf::N,spánok,oados
367,Schlaf::N,spánok,nagir
368,Schlaf::N,spánok,naṿer
369,Schlaf::N,spánok,nââ´er
370,Schlaf::N,spánok,нагерь
371,Traum::N,sen,nahkere
372,Traum::N,sen,niehko
373,Traum::N,sen,niehku
374,Traum::N,sen,naṿer
375,Traum::N,sen,nââ´er
376,Traum::N,sen,нагерь
377,Himmel::N,nebo,elmie
378,Himmel::N,nebo,almme
379,Himmel::N,nebo,albmi
380,Himmel::N,nebo,alme
381,Himmel::N,nebo,â´lmm
382,Himmel::N,nebo,алльм
383,Sonne::N,slnko,biejjie
384,Sonne::N,slnko,bæjvásj
385,Sonne::N,slnko,beaivváš
386,Sonne::N,slnko,peivi
387,Sonne::N,slnko,piäiváš
388,Sonne::N,slnko,pei´vv
389,Sonne::N,slnko,пе̄ййв
390,Mond::N,mesiac,aske
391,Mond::N,mesiac,mánno
392,Mond::N,mesiac,mánnu
393,Mond::N,mesiac,máánu
394,Mond::N,mesiac,mään
395,Mond::N,mesiac,ма̄нн
396,Stern::N,hviezda,daasta
397,Stern::N,hviezda,naestie
398,Stern::N,hviezda,násste
399,Stern::N,hviezda,násti
400,Stern::N,hviezda,täsni
401,Stern::N,hviezda,tä´snn
402,Stern::N,hviezda,та̄ссьт
403,Luft::N,vzduch,elmie
404,Luft::N,vzduch,ájmmo
405,Luft::N,vzduch,áibmu
406,Luft::N,vzduch,áimu
407,Luft::N,vzduch,šõŋŋ
408,Luft::N,vzduch,вӯйнас
409,Wind::N,vietor,bïegke
410,Wind::N,vietor,biegga
411,Wind::N,vietor,biegga
412,Wind::N,vietor,pieg'gâ
413,Wind::N,vietor,piõg'g
414,Wind::N,vietor,пӣӈӈк
415,Welle::N,vlna,baaroe
416,Welle::N,vlna,bárro
417,Welle::N,vlna,bárru
418,Welle::N,vlna,pááṛu
419,Welle::N,vlna,päärr
420,Welle::N,vlna,нэ̄ммп
421,Wasser::N,voda,tjaetsie
422,Wasser::N,voda,tjáhtje
423,Wasser::N,voda,čáhci
424,Wasser::N,voda,čääci
425,Wasser::N,voda,čää´cc
426,Wasser::N,voda,ча̄дзь
427,Stein::N,kameň,gierkie
428,Stein::N,kameň,giergge
429,Stein::N,kameň,geađgi
430,Stein::N,kameň,keđgi
431,Stein::N,kameň,ǩeä´dǧǧ
432,Stein::N,kameň,ке̄ддҌк
433,Boden::N,zem,betnie
434,Boden::N,zem,ednam
435,Boden::N,zem,bodni
436,Boden::N,zem,vuođđu
437,Boden::N,zem,ponne
438,Boden::N,zem,vuáđ̣u
439,Boden::N,zem,vuâđđ
440,Boden::N,zem,лаввьн
441,Boden::N,zem,е̄ммьне
442,Boden::N,pôda,betnie
443,Boden::N,pôda,ednam
444,Boden::N,pôda,bodni
445,Boden::N,pôda,vuođđu
446,Boden::N,pôda,ponne
447,Boden::N,pôda,vuáđ̣u
448,Boden::N,pôda,vuâđđ
449,Boden::N,pôda,лаввьн
450,Boden::N,pôda,е̄ммьне
451,Erde::N,zem,jåarta
452,Erde::N,zem,mueltie
453,Erde::N,zem,ednam
454,Erde::N,zem,mållde
455,Erde::N,zem,eana
456,Erde::N,zem,eennâm
457,Erde::N,zem,mädd
458,Erde::N,zem,jânnam
459,Erde::N,zem,е̄ммьне
460,Staub::N,prach,heblie
461,Staub::N,prach,tsumhtsie
462,Staub::N,prach,dubme
463,Staub::N,prach,dopmu
464,Staub::N,prach,kovjâ
465,Staub::N,prach,põõ´l
466,Staub::N,prach,кэ̄ббьй
467,Rauch::N,dym,soeve
468,Rauch::N,dym,suovva
469,Rauch::N,dym,suovva
470,Rauch::N,dym,suoṿâ
471,Rauch::N,dym,suõvv
472,Rauch::N,dym,сӯвв
473,Funke::N,iskra,naestie
474,Funke::N,iskra,tjuonam
475,Funke::N,iskra,čuotnan
476,Funke::N,iskra,čuođâlm
477,Funke::N,iskra,iiskâr
478,Funke::N,iskra,čuõzzâm
479,Funke::N,iskra,чӯссэм
480,Feuer::N,oheň,dålle
481,Feuer::N,oheň,dållå
482,Feuer::N,oheň,dolla
483,Feuer::N,oheň,tullâ
484,Feuer::N,oheň,toll
485,Feuer::N,oheň,то̄лл
486,Licht::N,svetlo,tjoevke
487,Licht::N,svetlo,tjuovgga
488,Licht::N,svetlo,čuovga
489,Licht::N,svetlo,čuovggas
490,Licht::N,svetlo,čuoṿâ
491,Licht::N,svetlo,toll
492,Licht::N,svetlo,čuõvv
493,Licht::N,svetlo,то̄лл
494,Schatten::N,tieň,skugkie
495,Schatten::N,tieň,soejvene
496,Schatten::N,tieň,irkes
497,Schatten::N,tieň,sieges
498,Schatten::N,tieň,itku
499,Schatten::N,tieň,suoivâ
500,Schatten::N,tieň,õõtt
501,Schatten::N,tieň,ǩeeu´niǩ
502,Schatten::N,tieň,кывьнэхь
503,Wetter::N,počasie,vïerhtse
504,Wetter::N,počasie,dálkke
505,Wetter::N,počasie,dálki
506,Wetter::N,počasie,šoŋŋâ
507,Wetter::N,počasie,šõŋŋ
508,Wetter::N,počasie,шэ̄ӈӈ
509,Nebel::N,hmla,såavla
510,Nebel::N,hmla,mearhka
511,Nebel::N,hmla,murkko
512,Nebel::N,hmla,mierkká
513,Nebel::N,hmla,mierká
514,Nebel::N,hmla,miär'kká
515,Nebel::N,hmla,oṃo
516,Nebel::N,hmla,sue´lnn
517,Nebel::N,hmla,цӣгк
518,Nebel::N,hmla,сулльн
519,Wolke::N,oblak,balve
520,Wolke::N,oblak,balvva
521,Wolke::N,oblak,balva
522,Wolke::N,oblak,polvâ
523,Wolke::N,oblak,põlvv
524,Wolke::N,oblak,пэллв
525,Wolke::N,mračno,balve
526,Wolke::N,mračno,balvva
527,Wolke::N,mračno,balva
528,Wolke::N,mračno,polvâ
529,Wolke::N,mračno,põlvv
530,Wolke::N,mračno,пэллв
531,Regen::N,dážď,ebrie
532,Regen::N,dážď,harvve
533,Regen::N,dážď,arvi
534,Regen::N,dážď,arve
535,Regen::N,dážď,â´brr
536,Regen::N,dážď,аббьр
537,Schnee::N,sneh,lopme
538,Schnee::N,sneh,moehtege
539,Schnee::N,sneh,muohta
540,Schnee::N,sneh,muohta
541,Schnee::N,sneh,muotâ
542,Schnee::N,sneh,muõtt
543,Schnee::N,sneh,вэ̄дз
544,Schnee::N,sneh,куэллт
545,Eis::N,ľad,jïenge
546,Eis::N,ľad,jiegŋa
547,Eis::N,ľad,jiekŋa
548,Eis::N,ľad,jieŋ̣â
549,Eis::N,ľad,jiõŋŋ
550,Eis::N,ľad,ӣӈӈ
551,Frost::N,mráz,baajkoe
552,Frost::N,mráz,tjoasskem
553,Frost::N,mráz,buolaš
554,Frost::N,mráz,puolâš
555,Frost::N,mráz,puõlâš
556,Frost::N,mráz,мӯнь
557,Kälte::N,zima,jueskie
558,Kälte::N,zima,tjåetskeme
559,Kälte::N,zima,tjoasskem
560,Kälte::N,zima,čoaskin
561,Kälte::N,zima,ko'lmâsvuotâ
562,Kälte::N,zima,ijss
563,Kälte::N,zima,čuä´cǩǩem
564,Kälte::N,zima,tuârggnjõs
565,Kälte::N,zima,кэ̄лмас
566,Kälte::N,chlad,jueskie
567,Kälte::N,chlad,tjåetskeme
568,Kälte::N,chlad,tjoasskem
569,Kälte::N,chlad,čoaskin
570,Kälte::N,chlad,ko'lmâsvuotâ
571,Kälte::N,chlad,ijss
572,Kälte::N,chlad,čuä´cǩǩem
573,Kälte::N,chlad,tuârggnjõs
574,Kälte::N,chlad,кэ̄лмас
575,Hitze::N,horúčava,baahke
576,Hitze::N,horúčava,báhkka
577,Hitze::N,horúčava,báhkka
578,Hitze::N,horúčava,pakkâ
579,Hitze::N,horúčava,kuṃe
580,Hitze::N,horúčava,paašt
581,Hitze::N,horúčava,жоарр
582,Raureif::N,srieň,jyjse
583,Raureif::N,srieň,ridne
584,Raureif::N,srieň,goarre
585,Raureif::N,srieň,ritni
586,Raureif::N,srieň,suhči
587,Raureif::N,srieň,riṇe
588,Raureif::N,srieň,ай
589,Raureif::N,inovať,jyjse
590,Raureif::N,inovať,ridne
591,Raureif::N,inovať,goarre
592,Raureif::N,inovať,ritni
593,Raureif::N,inovať,suhči
594,Raureif::N,inovať,riṇe
595,Raureif::N,inovať,ай
596,Regenbogen::N,dúha,aatjan goengere
597,Regenbogen::N,dúha,aatjan joekse
598,Regenbogen::N,dúha,ádjájuoksa
599,Regenbogen::N,dúha,arvedávgi
600,Regenbogen::N,dúha,bajándávgi
601,Regenbogen::N,dúha,äijihtävgi
602,Regenbogen::N,dúha,teârmmazjohss
603,Regenbogen::N,dúha,тӣрмесью̄ккс
604,Donner::N,hrom,raejrie
605,Donner::N,hrom,átjek
606,Donner::N,hrom,átjárájdde
607,Donner::N,hrom,áddjá
608,Donner::N,hrom,baján
609,Donner::N,hrom,juuṛâ
610,Donner::N,hrom,tie´rmes
611,Donner::N,hrom,тӣрмесь
612,Donner::N,hrom,ча̄ркнэгк
613,Strömung::N,prúdenie,njuvvie
614,Strömung::N,prúdenie,ájggedáhpe
615,Strömung::N,prúdenie,rávdnji
616,Strömung::N,prúdenie,virde
617,Strömung::N,prúdenie,ve´rdd
618,Strömung::N,prúdenie,выррьт
619,Tropfen::N,kvapka,gåajhkohts
620,Tropfen::N,kvapka,gåjkudis
621,Tropfen::N,kvapka,goaikkanas
622,Tropfen::N,kvapka,čalme
623,Tropfen::N,kvapka,čâ´lmm
624,Tropfen::N,kvapka,ча̄лльм
625,Schaum::N,pena,sapte
626,Schaum::N,pena,såpptå
627,Schaum::N,pena,sokta
628,Schaum::N,pena,suptâ
629,Schaum::N,pena,soptt
630,Schaum::N,pena,со̄ппт
631,Schmutz::N,špina,haaskoe
632,Schmutz::N,špina,duolvva
633,Schmutz::N,špina,duolva
634,Schmutz::N,špina,durdi
635,Schmutz::N,špina,stänži
636,Schmutz::N,špina,sähss
637,Schmutz::N,špina,са̄ккьс
638,Schmutz::N,špina,не̄шшь
639,Schmutz::N,nečistota,haaskoe
640,Schmutz::N,nečistota,duolvva
641,Schmutz::N,nečistota,duolva
642,Schmutz::N,nečistota,durdi
643,Schmutz::N,nečistota,stänži
644,Schmutz::N,nečistota,sähss
645,Schmutz::N,nečistota,са̄ккьс
646,Schmutz::N,nečistota,не̄шшь
647,See::N,jazero,jaevrie
648,See::N,jazero,jávrre
649,See::N,jazero,jávri
650,See::N,jazero,jävri
651,See::N,jazero,jâu´rr
652,See::N,jazero,я̄ввьр
653,Sumpf::N,bahno,pluevie
654,Sumpf::N,bahno,áhpe
655,Sumpf::N,bahno,sæmssa
656,Sumpf::N,bahno,jeaggi
657,Sumpf::N,bahno,jeggi
658,Sumpf::N,bahno,jeä´ǧ'ǧ
659,Sumpf::N,bahno,ла̄ммьп
660,Moor::N,močiar,pluevie
661,Moor::N,močiar,jiegge
662,Moor::N,močiar,suotnju
663,Moor::N,močiar,karrii
664,Moor::N,močiar,kä´rev
665,Moor::N,močiar,veättaǩ
666,Moor::N,močiar,ла̄ммьп
667,Wiese::N,lúka,ïentje
668,Wiese::N,lúka,giedde
669,Wiese::N,lúka,gieddi
670,Wiese::N,lúka,nijtto
671,Wiese::N,lúka,пуэшенҍ
672,Wald::N,les,skåake
673,Wald::N,les,skåajje
674,Wald::N,les,miehtsie
675,Wald::N,les,vuovdde
676,Wald::N,les,miehttse
677,Wald::N,les,vuovdi
678,Wald::N,les,meahcci
679,Wald::N,les,mecci
680,Wald::N,les,vyemi
681,Wald::N,les,vue´mm
682,Wald::N,les,meä´c'c
683,Wald::N,les,ля̄ммт
684,Wald::N,hora,skåake
685,Wald::N,hora,skåajje
686,Wald::N,hora,miehtsie
687,Wald::N,hora,vuovdde
688,Wald::N,hora,miehttse
689,Wald::N,hora,vuovdi
690,Wald::N,hora,meahcci
691,Wald::N,hora,mecci
692,Wald::N,hora,vyemi
693,Wald::N,hora,vue´mm
694,Wald::N,hora,meä´c'c
695,Wald::N,hora,ля̄ммт
696,Hügel::N,vŕšok,deava
697,Hügel::N,vŕšok,dievvá
698,Hügel::N,vŕšok,dievvá
699,Hügel::N,vŕšok,čummâ
700,Hügel::N,vŕšok,pä´rcc
701,Hügel::N,vŕšok,teä´rmm
702,Hügel::N,vŕšok,ка̄ннҌт
703,Anhöhe::N,výšina,deava
704,Anhöhe::N,výšina,jalladahke
705,Anhöhe::N,výšina,dievásj
706,Anhöhe::N,výšina,aláš
707,Anhöhe::N,výšina,luohkká
708,Anhöhe::N,výšina,tiävá
709,Anhöhe::N,výšina,poorááš
710,Anhöhe::N,výšina,ču´lpp
711,Anhöhe::N,výšina,škâu´ŋŋ
712,Anhöhe::N,výšina,ка̄ннҌт
713,Anhöhe::N,vyvýšenina,deava
714,Anhöhe::N,vyvýšenina,jalladahke
715,Anhöhe::N,vyvýšenina,dievásj
716,Anhöhe::N,vyvýšenina,aláš
717,Anhöhe::N,vyvýšenina,luohkká
718,Anhöhe::N,vyvýšenina,tiävá
719,Anhöhe::N,vyvýšenina,poorááš
720,Anhöhe::N,vyvýšenina,ču´lpp
721,Anhöhe::N,vyvýšenina,škâu´ŋŋ
722,Anhöhe::N,vyvýšenina,ка̄ннҌт
723,Berg::N,hora,bïerje
724,Berg::N,hora,várre
725,Berg::N,hora,várri
726,Berg::N,hora,vääṛi
727,Berg::N,hora,vää´rr
728,Berg::N,hora,те̄ррьм
729,Gipfel::N,vrchol,dalvese
730,Gipfel::N,vrchol,tjåhkkå
731,Gipfel::N,vrchol,čohkka
732,Gipfel::N,vrchol,čokke
733,Gipfel::N,vrchol,čå´ǩǩ
734,Gipfel::N,vrchol,ла̄ддҍв
735,Höhle::N,jaskyňa,beajoe
736,Höhle::N,jaskyňa,rájgge
737,Höhle::N,jaskyňa,sluoggo
