,Concept_ID,kl,se
110,Kopf::N,niaqoq,oaivi
111,Kopf::N,niaqoq,uái'vi
112,Kopf::N,niaqoq,vuei´vv
113,Kopf::N,niaqoq,вуэййв
114,Rücken::N,qimerlut,rudtje
115,Rücken::N,qimerlut,hárddo
116,Rücken::N,qimerlut,tjavelk
117,Rücken::N,qimerlut,sealgi
118,Rücken::N,qimerlut,selgi
119,Rücken::N,qimerlut,čielgi
120,Rücken::N,qimerlut,seä´lǧǧ
121,Rücken::N,qimerlut,се̄лльк
122,Bauch::N,naaq,tjåejjie
123,Bauch::N,naaq,tjoajvve
124,Bauch::N,naaq,čoavji
125,Bauch::N,naaq,čuáv'ji
126,Bauch::N,naaq,čåu´jj
127,Bauch::N,naaq,чо̄ввьй
128,Nabel::N,qalaseq,naepie
129,Nabel::N,qalaseq,náhpe
130,Nabel::N,qalaseq,náhpi
131,Nabel::N,qalaseq,nääpi
132,Nabel::N,qalaseq,nää´pp
133,Nabel::N,qalaseq,на̄бпь
134,Busen::N,iviangeq,boenge
135,Busen::N,iviangeq,bållå
136,Busen::N,iviangeq,čižži
137,Busen::N,iviangeq,njamma
138,Busen::N,iviangeq,njižže
139,Busen::N,iviangeq,nje´ǯǯ
140,Busen::N,iviangeq,раннҍт
141,Brust::N,iviangeq,mïelke
142,Brust::N,iviangeq,radde
143,Brust::N,iviangeq,mielgga
144,Brust::N,iviangeq,raddi
145,Brust::N,iviangeq,radde
146,Brust::N,iviangeq,râ´dd
147,Brust::N,iviangeq,раннҍт
148,Schulter::N,ersik,åelkie
149,Schulter::N,ersik,oalgge
150,Schulter::N,ersik,hárdu
151,Schulter::N,ersik,ärdee
152,Schulter::N,ersik,uál'gi
153,Schulter::N,ersik,a´rddi
154,Schulter::N,ersik,vuä´lǧǧ
155,Schulter::N,ersik,вуэллык
156,Schulter::N,assaqqoq,åelkie
157,Schulter::N,assaqqoq,oalgge
158,Schulter::N,assaqqoq,hárdu
159,Schulter::N,assaqqoq,ärdee
160,Schulter::N,assaqqoq,uál'gi
161,Schulter::N,assaqqoq,a´rddi
162,Schulter::N,assaqqoq,vuä´lǧǧ
163,Schulter::N,assaqqoq,вуэллык
164,Arm::N,taleq,gïete
165,Arm::N,taleq,giehta
166,Arm::N,taleq,giehta
167,Arm::N,taleq,kietâ
168,Arm::N,taleq,kie'tâkaaṿâ
169,Arm::N,taleq,ǩiõtt
170,Arm::N,taleq,кӣдт
171,Ellenbogen::N,ikusik,gernjere
172,Ellenbogen::N,ikusik,garŋŋel
173,Ellenbogen::N,ikusik,gargŋil
174,Ellenbogen::N,ikusik,käŋŋir
175,Ellenbogen::N,ikusik,kõõnjâr
176,Ellenbogen::N,ikusik,карьнэль
177,Hand::N,assak,gïete
178,Hand::N,assak,giehta
179,Hand::N,assak,giehta
180,Hand::N,assak,kietâ
181,Hand::N,assak,ǩiõtt
182,Hand::N,assak,кӣдт
183,Handfläche::N,itumak,gïeten-låapoe
184,Handfläche::N,itumak,giehtavuodo
185,Handfläche::N,itumak,tjårmmåvuodo
186,Handfläche::N,itumak,giehtaloahpu
187,Handfläche::N,itumak,kiämád
188,Handfläche::N,itumak,kuámmir
189,Handfläche::N,itumak,kuä´m'mer
190,Handfläche::N,itumak,ǩiõttǩeä´m'men
191,Handfläche::N,itumak,ко̄а̄ллдэгк
192,Handfläche::N,itumak,кӣдткоалдэгк
193,Finger::N,inuak,soerme
194,Finger::N,inuak,tjuvdde
195,Finger::N,inuak,suorbma
196,Finger::N,inuak,čuvde
197,Finger::N,inuak,suor'mâ
198,Finger::N,inuak,suõrmm
199,Finger::N,inuak,це̄ххп
200,Fingernagel::N,kikiak,gadtse
201,Fingernagel::N,kikiak,guehpere
202,Fingernagel::N,kikiak,gadtsa
203,Fingernagel::N,kikiak,gazza
204,Fingernagel::N,kikiak,kozzâ
205,Fingernagel::N,kikiak,kõʒʒ
206,Fingernagel::N,kikiak,кэ̄ннц
207,Nagel[Anatomie]::N,kukik,gadtse
208,Nagel[Anatomie]::N,kukik,guehpere
209,Nagel[Anatomie]::N,kukik,gadtsa
210,Nagel[Anatomie]::N,kukik,gazza
211,Nagel[Anatomie]::N,kukik,kozzâ
212,Nagel[Anatomie]::N,kukik,kõʒʒ
213,Nagel[Anatomie]::N,kukik,кэ̄ннц
214,Zeh::N,isigak,tjiehtjere
215,Zeh::N,isigak,juolggetjuvdde
216,Zeh::N,isigak,juolgesuorbma
217,Zeh::N,isigak,jyel'gisuor'mâ
218,Zeh::N,isigak,jue´lǧǧsuõrmm
219,Zeh::N,isigak,ю̄лльк-це̄һп
220,Ferse::N,kimmik,båetskie
221,Ferse::N,kimmik,boasske
222,Ferse::N,kimmik,šušmi
223,Ferse::N,kimmik,šušme
224,Ferse::N,kimmik,jue´lǧǧkädd
225,Ferse::N,kimmik,ка̄ннт
226,Knie::N,seeqqoq,boelve
227,Knie::N,seeqqoq,buolvva
228,Knie::N,seeqqoq,čibbi
229,Knie::N,seeqqoq,veaŋki
230,Knie::N,seeqqoq,iidâ
231,Knie::N,seeqqoq,puõlvv
232,Knie::N,seeqqoq,пуллв
233,Oberschenkel::N,uppat,ruaksja
234,Oberschenkel::N,uppat,tjibbe
235,Oberschenkel::N,uppat,gassaváhkká
236,Oberschenkel::N,uppat,badjeváhkáa
237,Oberschenkel::N,uppat,čuár'bpeeḷi
238,Oberschenkel::N,uppat,če´bb
239,Oberschenkel::N,uppat,чуаррбе̄лль
240,Oberschenkel::N,quttoraq,ruaksja
241,Oberschenkel::N,quttoraq,tjibbe
242,Oberschenkel::N,quttoraq,gassaváhkká
243,Oberschenkel::N,quttoraq,badjeváhkáa
244,Oberschenkel::N,quttoraq,čuár'bpeeḷi
245,Oberschenkel::N,quttoraq,če´bb
246,Oberschenkel::N,quttoraq,чуаррбе̄лль
247,Bein::N,isigak,juelkie
248,Bein::N,isigak,juolgge
249,Bein::N,isigak,juolgi
250,Bein::N,isigak,jyel'gi
251,Bein::N,isigak,jue´lǧǧ
252,Bein::N,isigak,ю̄лльк
253,Körper::N,timi,kråahpe
254,Körper::N,timi,rumáj
255,Körper::N,timi,rumaš
256,Körper::N,timi,ruumâš
257,Körper::N,timi,rå´pp
258,Körper::N,timi,лышшьк
259,Körper::N,timi,роаӈӈьк
260,Haut::N,mattak,njaltja
261,Haut::N,mattak,lijkke
262,Haut::N,mattak,tjuobma
263,Haut::N,mattak,liiki
264,Haut::N,mattak,liške
265,Haut::N,mattak,le´šǩǩ
266,Haut::N,mattak,лышшьк
267,Blut::N,aak,vïrre
268,Blut::N,aak,maelie
269,Blut::N,aak,varra
270,Blut::N,aak,varra
271,Blut::N,aak,vorrâ
272,Blut::N,aak,võrr
273,Blut::N,aak,вэ̄рр
274,Ader::N,taqaq,åerie
275,Ader::N,taqaq,aajroe
276,Ader::N,taqaq,suodna
277,Ader::N,taqaq,varrasuotna
278,Ader::N,taqaq,suoṇâ
279,Ader::N,taqaq,suõnn
280,Ader::N,taqaq,сӯнн
281,Sehne::N,ujalu,soene
282,Sehne::N,ujalu,gåårtenje
283,Sehne::N,ujalu,suodna
284,Sehne::N,ujalu,suotna
285,Sehne::N,ujalu,suoṇâ
286,Sehne::N,ujalu,suõnn
287,Sehne::N,ujalu,сӯнн
288,Sehne::N,ujaloq,soene
289,Sehne::N,ujaloq,gåårtenje
290,Sehne::N,ujaloq,suodna
291,Sehne::N,ujaloq,suotna
292,Sehne::N,ujaloq,suoṇâ
293,Sehne::N,ujaloq,suõnn
294,Sehne::N,ujaloq,сӯнн
295,Knochen::N,saanikut,måara
296,Knochen::N,saanikut,måaroe
297,Knochen::N,saanikut,dákte
298,Knochen::N,saanikut,dákti
299,Knochen::N,saanikut,tähti
300,Knochen::N,saanikut,tä´htt
301,Knochen::N,saanikut,та̄ххт
302,Knochen::N,saanikut,та̄ффьт
303,Gehirn::N,qarasaq,aajla
304,Gehirn::N,qarasaq,vuojŋam
305,Gehirn::N,qarasaq,vuoigŋašat
306,Gehirn::N,qarasaq,vuoi'ŋâšeh
307,Gehirn::N,qarasaq,vuo'ivâšneh
308,Gehirn::N,qarasaq,vuõivâšn
309,Gehirn::N,qarasaq,вуэййвэшна
310,Herz::N,uummat,vaajmoe
311,Herz::N,uummat,tsåhke
312,Herz::N,uummat,váibmu
313,Herz::N,uummat,váimu
314,Herz::N,uummat,čââ´đ
315,Herz::N,uummat,кӯттҌк
316,Magen::N,aqajaroq,tjåejjie
317,Magen::N,aqajaroq,tjoajvve
318,Magen::N,aqajaroq,čoavji
319,Magen::N,aqajaroq,čuáv'ji
320,Magen::N,aqajaroq,čåu´jj
321,Magen::N,aqajaroq,чо̄ввьй
322,Leber::N,tinguk,mueksie
323,Leber::N,tinguk,librre
324,Leber::N,tinguk,vuoivvas
325,Leber::N,tinguk,vuoivâs
326,Leber::N,tinguk,vuõivâs
327,Leber::N,tinguk,вуйвас
328,Atem::N,anerneq,voejngehtasse
329,Atem::N,anerneq,båssånis
330,Atem::N,anerneq,vuojŋadahka
331,Atem::N,anerneq,vuoiŋŋahat
332,Atem::N,anerneq,vuo'iŋâstim
333,Atem::N,anerneq,jiõg'g
334,Atem::N,anerneq,вӯйнас
335,Atem::N,anerneq,вӯййнмушш
336,Hunger::N,kaanneq,nielkie
337,Hunger::N,kaanneq,nielgge
338,Hunger::N,kaanneq,nealgi
339,Hunger::N,kaanneq,nelgi
340,Hunger::N,kaanneq,neä´lǧǧ
341,Hunger::N,kaanneq,не̄лльк
342,Träne::N,qia,gïknjele
343,Träne::N,qia,ganjál
344,Träne::N,qia,ganjal
345,Träne::N,qia,koonjâl
346,Träne::N,qia,kõõnjâl
347,Träne::N,qia,кэ̄нял
348,Träne::N,qiak,gïknjele
349,Träne::N,qiak,ganjál
350,Träne::N,qiak,ganjal
351,Träne::N,qiak,koonjâl
352,Träne::N,qiak,kõõnjâl
353,Träne::N,qiak,кэ̄нял
354,Geschmack::N,qilanaartuut,aelmie
355,Geschmack::N,qilanaartuut,muosse
356,Geschmack::N,qilanaartuut,smáhkka
357,Geschmack::N,qilanaartuut,máhku
358,Geschmack::N,qilanaartuut,smáhkka
359,Geschmack::N,qilanaartuut,mááhu
360,Geschmack::N,qilanaartuut,smakkâ
361,Geschmack::N,qilanaartuut,njõõd
362,Geschmack::N,qilanaartuut,smääkk
363,Geschmack::N,qilanaartuut,ня̄лльк
364,Geruch::N,tipi,haaje
365,Geruch::N,tipi,habjja
366,Geruch::N,tipi,hádja
367,Geruch::N,tipi,opsâ
368,Geruch::N,tipi,haajâ
369,Geruch::N,tipi,õpss
370,Geruch::N,tipi,haajj
371,Geruch::N,tipi,апс
372,Geruch::N,tipi,лэ̄гк
373,Geruch::N,tipik,haaje
374,Geruch::N,tipik,habjja
375,Geruch::N,tipik,hádja
376,Geruch::N,tipik,opsâ
377,Geruch::N,tipik,haajâ
378,Geruch::N,tipik,õpss
379,Geruch::N,tipik,haajj
380,Geruch::N,tipik,апс
381,Geruch::N,tipik,лэ̄гк
382,Traum::N,sinnattoq,nahkere
383,Traum::N,sinnattoq,niehko
384,Traum::N,sinnattoq,niehku
385,Traum::N,sinnattoq,naṿer
386,Traum::N,sinnattoq,nââ´er
387,Traum::N,sinnattoq,нагерь
388,Traum::N,sinnattugaq,nahkere
389,Traum::N,sinnattugaq,niehko
390,Traum::N,sinnattugaq,niehku
391,Traum::N,sinnattugaq,naṿer
392,Traum::N,sinnattugaq,nââ´er
393,Traum::N,sinnattugaq,нагерь
394,Himmel::N,qilak,elmie
395,Himmel::N,qilak,almme
396,Himmel::N,qilak,albmi
397,Himmel::N,qilak,alme
398,Himmel::N,qilak,â´lmm
399,Himmel::N,qilak,алльм
400,Sonne::N,seqineq,biejjie
401,Sonne::N,seqineq,bæjvásj
402,Sonne::N,seqineq,beaivváš
403,Sonne::N,seqineq,peivi
404,Sonne::N,seqineq,piäiváš
405,Sonne::N,seqineq,pei´vv
406,Sonne::N,seqineq,пе̄ййв
407,Mond::N,qaammat,aske
408,Mond::N,qaammat,mánno
409,Mond::N,qaammat,mánnu
410,Mond::N,qaammat,máánu
411,Mond::N,qaammat,mään
412,Mond::N,qaammat,ма̄нн
413,Stern::N,ulloriaq,daasta
414,Stern::N,ulloriaq,naestie
415,Stern::N,ulloriaq,násste
416,Stern::N,ulloriaq,násti
417,Stern::N,ulloriaq,täsni
418,Stern::N,ulloriaq,tä´snn
419,Stern::N,ulloriaq,та̄ссьт
420,Luft::N,silaannaq,elmie
421,Luft::N,silaannaq,ájmmo
422,Luft::N,silaannaq,áibmu
423,Luft::N,silaannaq,áimu
424,Luft::N,silaannaq,šõŋŋ
425,Luft::N,silaannaq,вӯйнас
426,Wind::N,anori,bïegke
427,Wind::N,anori,biegga
428,Wind::N,anori,biegga
429,Wind::N,anori,pieg'gâ
430,Wind::N,anori,piõg'g
431,Wind::N,anori,пӣӈӈк
432,Wind::N,anorsarik,bïegke
433,Wind::N,anorsarik,biegga
434,Wind::N,anorsarik,biegga
435,Wind::N,anorsarik,pieg'gâ
436,Wind::N,anorsarik,piõg'g
437,Wind::N,anorsarik,пӣӈӈк
438,Welle::N,aalappaa,baaroe
439,Welle::N,aalappaa,bárro
440,Welle::N,aalappaa,bárru
441,Welle::N,aalappaa,pááṛu
442,Welle::N,aalappaa,päärr
443,Welle::N,aalappaa,нэ̄ммп
444,Wasser::N,imeq,tjaetsie
445,Wasser::N,imeq,tjáhtje
446,Wasser::N,imeq,čáhci
447,Wasser::N,imeq,čääci
448,Wasser::N,imeq,čää´cc
449,Wasser::N,imeq,ча̄дзь
450,Stein::N,ujarak,gierkie
451,Stein::N,ujarak,giergge
452,Stein::N,ujarak,geađgi
453,Stein::N,ujarak,keđgi
454,Stein::N,ujarak,ǩeä´dǧǧ
455,Stein::N,ujarak,ке̄ддҌк
456,Boden::N,nateq,betnie
457,Boden::N,nateq,ednam
458,Boden::N,nateq,bodni
459,Boden::N,nateq,vuođđu
460,Boden::N,nateq,ponne
461,Boden::N,nateq,vuáđ̣u
462,Boden::N,nateq,vuâđđ
463,Boden::N,nateq,лаввьн
464,Boden::N,nateq,е̄ммьне
465,Erde::N,issoq,jåarta
466,Erde::N,issoq,mueltie
467,Erde::N,issoq,ednam
468,Erde::N,issoq,mållde
469,Erde::N,issoq,eana
470,Erde::N,issoq,eennâm
471,Erde::N,issoq,mädd
472,Erde::N,issoq,jânnam
473,Erde::N,issoq,е̄ммьне
474,Staub::N,pujualanerit,heblie
475,Staub::N,pujualanerit,tsumhtsie
476,Staub::N,pujualanerit,dubme
477,Staub::N,pujualanerit,dopmu
478,Staub::N,pujualanerit,kovjâ
479,Staub::N,pujualanerit,põõ´l
480,Staub::N,pujualanerit,кэ̄ббьй
481,Staub::N,pujoralanerit,heblie
482,Staub::N,pujoralanerit,tsumhtsie
483,Staub::N,pujoralanerit,dubme
484,Staub::N,pujoralanerit,dopmu
485,Staub::N,pujoralanerit,kovjâ
486,Staub::N,pujoralanerit,põõ´l
487,Staub::N,pujoralanerit,кэ̄ббьй
488,Rauch::N,iseq,soeve
489,Rauch::N,iseq,suovva
490,Rauch::N,iseq,suovva
491,Rauch::N,iseq,suoṿâ
492,Rauch::N,iseq,suõvv
493,Rauch::N,iseq,сӯвв
494,Rauch::N,pujoq,soeve
495,Rauch::N,pujoq,suovva
496,Rauch::N,pujoq,suovva
497,Rauch::N,pujoq,suoṿâ
498,Rauch::N,pujoq,suõvv
499,Rauch::N,pujoq,сӯвв
500,Funke::N,illoorneq,naestie
501,Funke::N,illoorneq,tjuonam
502,Funke::N,illoorneq,čuotnan
503,Funke::N,illoorneq,čuođâlm
504,Funke::N,illoorneq,iiskâr
505,Funke::N,illoorneq,čuõzzâm
506,Funke::N,illoorneq,чӯссэм
507,Feuer::N,inneq,dålle
508,Feuer::N,inneq,dållå
509,Feuer::N,inneq,dolla
510,Feuer::N,inneq,tullâ
511,Feuer::N,inneq,toll
512,Feuer::N,inneq,то̄лл
513,Licht::N,qaamaneq,tjoevke
514,Licht::N,qaamaneq,tjuovgga
515,Licht::N,qaamaneq,čuovga
516,Licht::N,qaamaneq,čuovggas
517,Licht::N,qaamaneq,čuoṿâ
518,Licht::N,qaamaneq,toll
519,Licht::N,qaamaneq,čuõvv
520,Licht::N,qaamaneq,то̄лл
521,Schatten::N,tarraq,skugkie
522,Schatten::N,tarraq,soejvene
523,Schatten::N,tarraq,irkes
524,Schatten::N,tarraq,sieges
525,Schatten::N,tarraq,itku
526,Schatten::N,tarraq,suoivâ
527,Schatten::N,tarraq,õõtt
528,Schatten::N,tarraq,ǩeeu´niǩ
529,Schatten::N,tarraq,кывьнэхь
530,Wetter::N,sila,vïerhtse
531,Wetter::N,sila,dálkke
532,Wetter::N,sila,dálki
533,Wetter::N,sila,šoŋŋâ
534,Wetter::N,sila,šõŋŋ
535,Wetter::N,sila,шэ̄ӈӈ
536,Nebel::N,pujoq,såavla
537,Nebel::N,pujoq,mearhka
538,Nebel::N,pujoq,murkko
539,Nebel::N,pujoq,mierkká
540,Nebel::N,pujoq,mierká
541,Nebel::N,pujoq,miär'kká
542,Nebel::N,pujoq,oṃo
543,Nebel::N,pujoq,sue´lnn
544,Nebel::N,pujoq,цӣгк
545,Nebel::N,pujoq,сулльн
546,Wolke::N,nuia,balve
547,Wolke::N,nuia,balvva
548,Wolke::N,nuia,balva
549,Wolke::N,nuia,polvâ
550,Wolke::N,nuia,põlvv
551,Wolke::N,nuia,пэллв
552,Regen::N,sialuk,ebrie
553,Regen::N,sialuk,harvve
554,Regen::N,sialuk,arvi
555,Regen::N,sialuk,arve
556,Regen::N,sialuk,â´brr
557,Regen::N,sialuk,аббьр
558,Schnee::N,aput,lopme
559,Schnee::N,aput,moehtege
560,Schnee::N,aput,muohta
561,Schnee::N,aput,muohta
562,Schnee::N,aput,muotâ
563,Schnee::N,aput,muõtt
564,Schnee::N,aput,вэ̄дз
565,Schnee::N,aput,куэллт
566,Eis::N,siku,jïenge
567,Eis::N,siku,jiegŋa
568,Eis::N,siku,jiekŋa
569,Eis::N,siku,jieŋ̣â
570,Eis::N,siku,jiõŋŋ
571,Eis::N,siku,ӣӈӈ
572,Frost::N,issi,baajkoe
573,Frost::N,issi,tjoasskem
574,Frost::N,issi,buolaš
575,Frost::N,issi,puolâš
576,Frost::N,issi,puõlâš
577,Frost::N,issi,мӯнь
578,Frost::N,issik,baajkoe
579,Frost::N,issik,tjoasskem
580,Frost::N,issik,buolaš
581,Frost::N,issik,puolâš
582,Frost::N,issik,puõlâš
583,Frost::N,issik,мӯнь
584,Kälte::N,issi,jueskie
585,Kälte::N,issi,tjåetskeme
586,Kälte::N,issi,tjoasskem
587,Kälte::N,issi,čoaskin
588,Kälte::N,issi,ko'lmâsvuotâ
589,Kälte::N,issi,ijss
590,Kälte::N,issi,čuä´cǩǩem
591,Kälte::N,issi,tuârggnjõs
592,Kälte::N,issi,кэ̄лмас
593,Hitze::N,kianneq,baahke
594,Hitze::N,kianneq,báhkka
595,Hitze::N,kianneq,báhkka
596,Hitze::N,kianneq,pakkâ
597,Hitze::N,kianneq,kuṃe
598,Hitze::N,kianneq,paašt
599,Hitze::N,kianneq,жоарр
600,Hitze::N,kiassuseq,baahke
601,Hitze::N,kiassuseq,báhkka
602,Hitze::N,kiassuseq,báhkka
603,Hitze::N,kiassuseq,pakkâ
604,Hitze::N,kiassuseq,kuṃe
605,Hitze::N,kiassuseq,paašt
606,Hitze::N,kiassuseq,жоарр
607,Raureif::N,kaneq,jyjse
608,Raureif::N,kaneq,ridne
609,Raureif::N,kaneq,goarre
610,Raureif::N,kaneq,ritni
611,Raureif::N,kaneq,suhči
612,Raureif::N,kaneq,riṇe
613,Raureif::N,kaneq,ай
614,Regenbogen::N,neriusaaq,aatjan goengere
615,Regenbogen::N,neriusaaq,aatjan joekse
616,Regenbogen::N,neriusaaq,ádjájuoksa
617,Regenbogen::N,neriusaaq,arvedávgi
618,Regenbogen::N,neriusaaq,bajándávgi
619,Regenbogen::N,neriusaaq,äijihtävgi
620,Regenbogen::N,neriusaaq,teârmmazjohss
621,Regenbogen::N,neriusaaq,тӣрмесью̄ккс
622,Donner::N,kalleq,raejrie
623,Donner::N,kalleq,átjek
624,Donner::N,kalleq,átjárájdde
625,Donner::N,kalleq,áddjá
626,Donner::N,kalleq,baján
627,Donner::N,kalleq,juuṛâ
628,Donner::N,kalleq,tie´rmes
629,Donner::N,kalleq,тӣрмесь
630,Donner::N,kalleq,ча̄ркнэгк
631,Tropfen::N,kuseriarneq,gåajhkohts
632,Tropfen::N,kuseriarneq,gåjkudis
633,Tropfen::N,kuseriarneq,goaikkanas
634,Tropfen::N,kuseriarneq,čalme
635,Tropfen::N,kuseriarneq,čâ´lmm
636,Tropfen::N,kuseriarneq,ча̄лльм
637,Schaum::N,qapuk,sapte
638,Schaum::N,qapuk,såpptå
639,Schaum::N,qapuk,sokta
640,Schaum::N,qapuk,suptâ
641,Schaum::N,qapuk,soptt
642,Schaum::N,qapuk,со̄ппт
643,Schmutz::N,minguk,haaskoe
644,Schmutz::N,minguk,duolvva
645,Schmutz::N,minguk,duolva
646,Schmutz::N,minguk,durdi
647,Schmutz::N,minguk,stänži
648,Schmutz::N,minguk,sähss
649,Schmutz::N,minguk,са̄ккьс
650,Schmutz::N,minguk,не̄шшь
651,See::N,taseq,jaevrie
652,See::N,taseq,jávrre
653,See::N,taseq,jávri
654,See::N,taseq,jävri
655,See::N,taseq,jâu´rr
656,See::N,taseq,я̄ввьр
657,Sumpf::N,maqulluk,pluevie
658,Sumpf::N,maqulluk,áhpe
659,Sumpf::N,maqulluk,sæmssa
660,Sumpf::N,maqulluk,jeaggi
661,Sumpf::N,maqulluk,jeggi
662,Sumpf::N,maqulluk,jeä´ǧ'ǧ
663,Sumpf::N,maqulluk,ла̄ммьп
664,Wiese::N,masarsuk,ïentje
665,Wiese::N,masarsuk,giedde
666,Wiese::N,masarsuk,gieddi
667,Wiese::N,masarsuk,nijtto
668,Wiese::N,masarsuk,пуэшенҍ
669,Hügel::N,qattuneq,deava
670,Hügel::N,qattuneq,dievvá
671,Hügel::N,qattuneq,dievvá
672,Hügel::N,qattuneq,čummâ
673,Hügel::N,qattuneq,pä´rcc
674,Hügel::N,qattuneq,teä´rmm
675,Hügel::N,qattuneq,ка̄ннҌт
676,Hügel::N,majuariaq,deava
677,Hügel::N,majuariaq,dievvá
678,Hügel::N,majuariaq,dievvá
679,Hügel::N,majuariaq,čummâ
680,Hügel::N,majuariaq,pä´rcc
681,Hügel::N,majuariaq,teä´rmm
682,Hügel::N,majuariaq,ка̄ннҌт
683,Hügel::N,majorajaaq,deava
684,Hügel::N,majorajaaq,dievvá
685,Hügel::N,majorajaaq,dievvá
686,Hügel::N,majorajaaq,čummâ
687,Hügel::N,majorajaaq,pä´rcc
688,Hügel::N,majorajaaq,teä´rmm
689,Hügel::N,majorajaaq,ка̄ннҌт
690,Hügel::N,qaqqannguaq,deava
691,Hügel::N,qaqqannguaq,dievvá
692,Hügel::N,qaqqannguaq,dievvá
693,Hügel::N,qaqqannguaq,čummâ
694,Hügel::N,qaqqannguaq,pä´rcc
695,Hügel::N,qaqqannguaq,teä´rmm
696,Hügel::N,qaqqannguaq,ка̄ннҌт
697,Berg::N,qaqqaq,bïerje
698,Berg::N,qaqqaq,várre
699,Berg::N,qaqqaq,várri
700,Berg::N,qaqqaq,vääṛi
701,Berg::N,qaqqaq,vää´rr
